energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.48974487,3.44725878,0.01000954,1.30023738,0.00041807,0.89162352,2.62825187,1.19035093
-5.48374187,3.39424412,0.01048377,1.28639357,0.00039727,0.87230940,2.57868100,1.17660858
-5.47773887,3.33752127,0.01101927,1.26891530,0.00037760,0.85338836,2.52474936,1.16123953
-5.47173587,3.27793776,0.01161541,1.24807704,0.00035936,0.83517647,2.46729884,1.14443201
-5.46573287,3.21620392,0.01226927,1.22417614,0.00034280,0.81790261,2.40710185,1.12634713
-5.45972986,3.15289165,0.01297557,1.19753223,0.00032811,0.80170473,2.34485328,1.10712255
-5.45372686,3.08844354,0.01372666,1.16848757,0.00031546,0.78663106,2.28116892,1.08687880
-5.44772386,3.02319130,0.01451264,1.13740806,0.00030494,0.77264591,2.21659001,1.06572770
-5.44172086,2.95738193,0.01532157,1.10468446,0.00029661,0.75963979,2.15159299,1.04378250
-5.43571786,2.89120983,0.01613972,1.07073372,0.00029049,0.74744294,2.08660350,1.02116878
-5.42971486,2.82485255,0.01695195,1.03599990,0.00028659,0.73584171,2.02201319,0.99803576
-5.42371186,2.75850812,0.01774214,1.00095450,0.00028486,0.72459677,1.95819812,0.97456696
-5.41770885,2.69243153,0.01849372,0.96609583,0.00028526,0.71346211,1.89553729,0.95098988
-5.41170585,2.62696825,0.01919012,0.93194720,0.00028773,0.70220406,1.83443000,0.92758389
-5.40570285,2.56258284,0.01981538,0.89905388,0.00029224,0.69061916,1.77531082,0.90468588
-5.39969985,2.49988086,0.02035465,0.86797843,0.00029874,0.67855024,1.71866098,0.88269334
-5.39369685,2.43962277,0.02079474,0.83929471,0.00030719,0.66589984,1.66501552,0.86206441
-5.38769385,2.38272888,0.02112453,0.81358017,0.00031757,0.65264043,1.61496549,0.84331486
-5.38169085,2.33027465,0.02133538,0.79140684,0.00032990,0.63882105,1.56915482,0.82701192
-5.37568784,2.28347639,0.02142144,0.77333087,0.00034418,0.62457002,1.52827184,0.81376491
-5.36968484,2.24366744,0.02137984,0.75988104,0.00036045,0.61009386,1.49303572,0.80421302
-5.36368184,2.21226561,0.02121077,0.75154623,0.00037876,0.59567226,1.46417804,0.79901028
-5.35767884,2.19073289,0.02091747,0.74876242,0.00039915,0.58164960,1.44242041,0.79880837
-5.35167584,2.18052870,0.02050610,0.75189926,0.00042170,0.56842323,1.42844885,0.80423742
-5.34567284,2.18305836,0.01998547,0.76124691,0.00044646,0.55642924,1.42288600,0.81588555
-5.33966983,2.19961846,0.01936677,0.77700330,0.00047353,0.54612601,1.42626227,0.83427756
-5.33366683,2.23134122,0.01866305,0.79926246,0.00050296,0.53797651,1.43898723,0.85985357
-5.32766383,2.27913970,0.01788888,0.82800423,0.00053485,0.53242982,1.46132230,0.89294810
-5.32166083,2.34365607,0.01705975,0.86308595,0.00056926,0.52990262,1.49335618,0.93377040
-5.31565783,2.42521478,0.01619157,0.90423646,0.00060630,0.53076134,1.53498400,0.98238669
-5.30965483,2.52378266,0.01530020,0.95105285,0.00064607,0.53530561,1.58589132,1.03870499
-5.30365183,2.63893765,0.01440092,1.00300041,0.00068870,0.54375347,1.64554386,1.10246323
-5.29764882,2.76984769,0.01350800,1.05941584,0.00073434,0.55622912,1.71318370,1.17322128
-5.29164582,2.91526107,0.01263435,1.11951419,0.00078320,0.57275327,1.78783239,1.25035735
-5.28564282,3.07350910,0.01179123,1.18239928,0.00083554,0.59323685,1.86830135,1.33306941
-5.27963982,3.24252189,0.01098797,1.24707786,0.00089169,0.61747796,1.95320939,1.42038176
-5.27363682,3.41985712,0.01023192,1.31247708,0.00095207,0.64516251,2.04100734,1.51115710
-5.26763382,3.60274181,0.00952838,1.37746503,0.00101721,0.67586840,2.13000894,1.60411407
-5.26163082,3.78812632,0.00888060,1.44087401,0.00108775,0.70907335,2.21842755,1.69785002
-5.25562781,3.97274926,0.00828993,1.50152568,0.00116451,0.74416603,2.30441739,1.79086886
-5.24962481,4.15321189,0.00775599,1.55825768,0.00124845,0.78046039,2.38611819,1.88161309
-5.24362181,4.32605987,0.00727687,1.60995075,0.00134075,0.81721271,2.46170182,1.96849955
-5.23761881,4.48786994,0.00684938,1.65555552,0.00144279,0.85364091,2.52941944,2.04995769
-5.23161581,4.63533883,0.00646937,1.69411826,0.00155618,0.88894551,2.58764744,2.12446927
-5.22561281,4.76537159,0.00613196,1.72480453,0.00168280,0.92233164,2.63493074,2.19060832
-5.21960980,4.87516603,0.00583188,1.74692001,0.00182475,0.95303135,2.67002176,2.24707974
-5.21360680,4.96229068,0.00556369,1.75992779,0.00198441,0.98032544,2.69191383,2.29275551
-5.20760380,5.02475303,0.00532203,1.76346150,0.00216442,1.00356412,2.69986769,2.32670679
-5.20160080,5.06105572,0.00510187,1.75733371,0.00236760,1.02218572,2.69343024,2.34823091
-5.19559780,5.07023841,0.00489862,1.74153953,0.00259699,1.03573269,2.67244475,2.35687199
-5.18959480,5.05190372,0.00470829,1.71625494,0.00285574,1.04386450,2.63705229,2.35243448
-5.18359180,5.00622615,0.00452759,1.68183034,0.00314703,1.04636671,2.58768442,2.33498880
-5.17758879,4.93394362,0.00435393,1.63877923,0.00347399,1.04315603,2.52504731,2.30486898
-5.17158579,4.83633192,0.00418549,1.58776265,0.00383957,1.03428118,2.45009818,2.26266221
-5.16558279,4.71516312,0.00402112,1.52956993,0.00424641,1.01991947,2.36401494,2.20919070
-5.15957979,4.57264957,0.00386034,1.46509654,0.00469667,1.00036933,2.26816029,2.14548659
-5.15357679,4.41137571,0.00370322,1.39531970,0.00519185,0.97603913,2.16404161,2.07276079
-5.14757379,4.23422047,0.00355031,1.32127288,0.00573267,0.94743284,2.05326840,1.99236707
-5.14157079,4.04427328,0.00340248,1.24401980,0.00631886,0.91513299,1.93750868,1.90576283
-5.13556778,3.84474703,0.00326088,1.16462914,0.00694903,0.87978194,1.81844595,1.81446792
-5.12956478,3.63889111,0.00312676,1.08415044,0.00762053,0.84206201,1.69773835,1.72002336
-5.12356178,3.42990802,0.00300137,1.00359219,0.00832938,0.80267543,1.57698114,1.62395123
-5.11755878,3.22087620,0.00288590,0.92390252,0.00907018,0.76232488,1.45767377,1.52771739
-5.11155578,3.01468176,0.00278138,0.84595311,0.00983616,0.72169535,1.34119230,1.43269815
-5.10555278,2.81396120,0.00268863,0.77052642,0.01061920,0.68143797,1.22876785,1.34015194
-5.09954977,2.62105645,0.00260817,0.69830666,0.01141002,0.64215636,1.12147129,1.25119693
-5.09354677,2.43798320,0.00254028,0.62987420,0.01219830,0.60439578,1.02020421,1.16679476
-5.08754377,2.26641262,0.00248494,0.56570346,0.01297299,0.56863545,0.92569600,1.08774085
-5.08154077,2.10766622,0.00244187,0.50616396,0.01372263,0.53528384,0.83850636,1.01466104
-5.07553777,1.96272273,0.00241059,0.45152408,0.01443567,0.50467710,0.75903278,0.94801416
-5.06953477,1.83223578,0.00239042,0.40195713,0.01510093,0.47708012,0.68752198,0.88810003
-5.06353177,1.71656049,0.00238063,0.35754923,0.01570801,0.45268999,0.62408458,0.83507190
-5.05752876,1.61578693,0.00238045,0.31830839,0.01624768,0.43164135,0.56871182,0.78895262
-5.05152576,1.52977841,0.00238919,0.28417438,0.01671235,0.41401311,0.52129361,0.74965335
-5.04552276,1.45821232,0.00240633,0.25502883,0.01709640,0.39983604,0.48163684,0.71699387
-5.03951976,1.40062155,0.00243161,0.23070518,0.01739652,0.38910063,0.44948331,0.69072347
-5.03351676,1.35643453,0.00246508,0.21099804,0.01761197,0.38176482,0.42452649,0.67054145
-5.02751376,1.32501239,0.00250726,0.19567179,0.01774473,0.37776116,0.40642666,0.65611647
-5.02151076,1.30568180,0.00255911,0.18446819,0.01779958,0.37700307,0.39482400,0.64710401
-5.01550775,1.29776277,0.00262219,0.17711289,0.01778405,0.37938998,0.38934951,0.64316146
-5.00950475,1.30059057,0.00269859,0.17332075,0.01770829,0.38481125,0.38963352,0.64396039
-5.00350175,1.31353179,0.00279107,0.17280025,0.01758485,0.39314885,0.39531200,0.64919585
-4.99749875,1.33599431,0.00290297,0.17525678,0.01742831,0.40427884,0.40603073,0.65859252
-4.99149575,1.36743175,0.00303823,0.18039526,0.01725486,0.41807180,0.42144757,0.67190796
-4.98549275,1.40734274,0.00320136,0.18792201,0.01708183,0.43439236,0.44123310,0.68893279
-4.97948974,1.45526576,0.00339733,0.19754628,0.01692713,0.45309820,0.46506998,0.70948838
-4.97348674,1.51077030,0.00363153,0.20898143,0.01680865,0.47403846,0.49265121,0.73342211
-4.96748374,1.57344510,0.00390963,0.22194595,0.01674365,0.49705210,0.52367770,0.76060074
-4.96148074,1.64288433,0.00423744,0.23616460,0.01674821,0.52196618,0.55785539,0.79090215
-4.95547774,1.71867258,0.00462078,0.25136945,0.01683657,0.54859427,0.59489196,0.82420600
-4.94947474,1.80036924,0.00506527,0.26730116,0.01702068,0.57673521,0.63449351,0.86038365
-4.94347174,1.88749317,0.00557618,0.28371029,0.01730965,0.60617216,0.67636129,0.89928789
-4.93746873,1.97950831,0.00615821,0.30035871,0.01770937,0.63667212,0.72018846,0.94074285
-4.93146573,2.07581071,0.00681532,0.31702104,0.01822221,0.66798584,0.76565717,0.98453467
-4.92546273,2.17571787,0.00755051,0.33348603,0.01884677,0.69984822,0.81243589,1.03040324
-4.91945973,2.27846067,0.00836568,0.34955774,0.01957783,0.73197912,0.86017720,1.07803556
-4.91345673,2.38317860,0.00926141,0.36505662,0.02040631,0.76408466,0.90851602,1.12706108
-4.90745373,2.48891861,0.01023690,0.37982023,0.02131941,0.79585897,0.95706861,1.17704940
-4.90145073,2.59463816,0.01128978,0.39370366,0.02230092,0.82698643,1.00543220,1.22751057
-4.89544772,2.69921258,0.01241614,0.40657970,0.02333152,0.85714440,1.05318569,1.27789820
-4.88944472,2.80144694,0.01361042,0.41833856,0.02438932,0.88600662,1.09989141,1.32761562
-4.88344172,2.90009256,0.01486551,0.42888746,0.02545040,0.91324703,1.14509801,1.37602480
-4.87743872,2.99386772,0.01617279,0.43814996,0.02648950,0.93854441,1.18834487,1.42245809
-4.87143572,3.08148245,0.01752225,0.44606511,0.02748077,0.96158742,1.22916769,1.46623241
-4.86543272,3.16166656,0.01890271,0.45258662,0.02839847,0.98208042,1.26710560,1.50666543
-4.85942971,3.23320021,0.02030200,0.45768208,0.02921781,0.99974965,1.30170953,1.54309320
-4.85342671,3.29494601,0.02170725,0.46133226,0.02991572,1.01434986,1.33255165,1.57488859
-4.84742371,3.34588142,0.02310519,0.46353061,0.03047152,1.02567110,1.35923582,1.60147979
-4.84142071,3.38513038,0.02448247,0.46428300,0.03086763,1.03354560,1.38140845,1.62236817
-4.83541771,3.41199270,0.02582599,0.46360773,0.03109006,1.03785426,1.39876971,1.63714469
-4.82941471,3.42597019,0.02712326,0.46153572,0.03112892,1.03853283,1.41108436,1.64550418
-4.82341171,3.42678831,0.02836275,0.45811103,0.03097866,1.03557710,1.41819199,1.64725695
-4.81740870,3.41441243,0.02953421,0.45339140,0.03063822,1.02904723,1.42001604,1.64233722
-4.81140570,3.38905805,0.03062891,0.44744900,0.03011103,1.01907071,1.41657131,1.63080805
-4.80540270,3.35119451,0.03163999,0.44037116,0.02940484,1.00584392,1.40796951,1.61286258
-4.79939970,3.30154195,0.03256256,0.43226098,0.02853143,0.98963206,1.39442250,1.58882164
-4.79339670,3.24106181,0.03339392,0.42323783,0.02750613,0.97076740,1.37624311,1.55912791
-4.78739370,3.17094099,0.03413357,0.41343750,0.02634731,0.94964583,1.35384320,1.52433685
-4.78139070,3.09257041,0.03478328,0.40301207,0.02507575,0.92672178,1.32772905,1.48510481
-4.77538769,3.00751859,0.03534693,0.39212930,0.02371393,0.90250146,1.29849404,1.44217485
-4.76938469,2.91750108,0.03583044,0.38097154,0.02228537,0.87753473,1.26680870,1.39636080
-4.76338169,2.82434656,0.03624150,0.36973401,0.02081388,0.85240564,1.23340834,1.34852987
-4.75737869,2.72996051,0.03658931,0.35862264,0.01932294,0.82772186,1.19907852,1.29958455
-4.75137569,2.63628720,0.03688420,0.34785111,0.01783507,0.80410317,1.16463857,1.25044408
-4.74537269,2.54527073,0.03713728,0.33763743,0.01637130,0.78216932,1.13092359,1.20202583
-4.73936968,2.45881578,0.03735994,0.32819989,0.01495073,0.76252725,1.09876529,1.15522698
-4.73336668,2.37874857,0.03756348,0.31975243,0.01359019,0.74575817,1.06897203,1.11090673
-4.72736368,2.30677872,0.03775857,0.31249965,0.01230402,0.73240442,1.04230859,1.06986921
-4.72136068,2.24446231,0.03795487,0.30663137,0.01110390,0.72295656,1.01947608,1.03284720
-4.71535768,2.19316685,0.03816058,0.30231708,0.00999885,0.71784081,1.00109251,1.00048707
-4.70935468,2.15403855,0.03838208,0.29970024,0.00899523,0.71740713,0.98767455,0.97333480
-4.70335168,2.12797276,0.03862363,0.29889277,0.00809689,0.72191829,0.97962106,0.95182366
-4.69734867,2.11558815,0.03888711,0.29996989,0.00730533,0.73154013,0.97719882,0.93626354
-4.69134567,2.11720551,0.03917191,0.30296550,0.00661989,0.74633350,0.98053115,0.92683238
-4.68534267,2.13283224,0.03947487,0.30786839,0.00603805,0.76624816,0.98958987,0.92357015
-4.67933967,2.16215314,0.03979031,0.31461946,0.00555565,0.79111901,1.00419098,0.92637555
-4.67333667,2.20452882,0.04011019,0.32311019,0.00516714,0.82066508,1.02399470,0.93500596
-4.66733367,2.25900215,0.04042436,0.33318253,0.00486589,0.85449152,1.04850984,0.94908093
-4.66133067,2.32431370,0.04072089,0.34463036,0.00464439,0.89209487,1.07710294,0.96808943
-4.65532766,2.39892625,0.04098645,0.35720256,0.00449452,0.93287176,1.10901209,0.99140102
-4.64932466,2.48105867,0.04120686,0.37060781,0.00440774,0.97613113,1.14336511,1.01828094
-4.64332166,2.56872853,0.04136754,0.38452089,0.00437532,1.02110970,1.17920206,1.04790882
-4.63731866,2.65980279,0.04145411,0.39859059,0.00438848,1.06699060,1.21550112,1.07940081
-4.63131566,2.75205523,0.04145291,0.41244877,0.00443859,1.11292455,1.25120745,1.11183431
-4.62531266,2.84322889,0.04135158,0.42572043,0.00451729,1.15805306,1.28526386,1.14427476
-4.61930965,2.93110139,0.04113953,0.43803449,0.00461666,1.20153285,1.31664235,1.17580330
-4.61330665,3.01355082,0.04080843,0.44903474,0.00472932,1.24256057,1.34437539,1.20554456
-4.60730365,3.08861944,0.04035249,0.45839062,0.00484853,1.28039684,1.36758560,1.23269312
-4.60130065,3.15457272,0.03976881,0.46580743,0.00496833,1.31438870,1.38551287,1.25653786
-4.59529765,3.20995096,0.03905751,0.47103551,0.00508360,1.34398921,1.39753755,1.27648281
-4.58929465,3.25361134,0.03822177,0.47387794,0.00519013,1.36877363,1.40319903,1.29206381
-4.58329165,3.28475830,0.03726776,0.47419666,0.00528468,1.38845107,1.40220867,1.30296009
-4.57728864,3.30296105,0.03620446,0.47191640,0.00536506,1.40287128,1.39445671,1.30900028
-4.57128564,3.30815719,0.03504339,0.46702666,0.00543010,1.41202599,1.38001279,1.31016267
-4.56528264,3.30064243,0.03379819,0.45958134,0.00547965,1.41604492,1.35912022,1.30656959
-4.55927964,3.28104702,0.03248420,0.44969628,0.00551460,1.41518647,1.33218415,1.29847646
-4.55327664,3.25030002,0.03111793,0.43754471,0.00553680,1.40982360,1.29975432,1.28625596
-4.54727364,3.20958330,0.02971651,0.42335094,0.00554900,1.40042562,1.26250324,1.27037825
-4.54127064,3.16027771,0.02829719,0.40738250,0.00555474,1.38753676,1.22120072,1.25138835
-4.53526763,3.10390396,0.02687679,0.38994117,0.00555827,1.37175251,1.17668599,1.22988161
-4.52926463,3.04206112,0.02547122,0.37135318,0.00556438,1.35369502,1.12983858,1.20647883
-4.52326163,2.97636580,0.02409504,0.35195918,0.00557826,1.33398861,1.08154926,1.18180199
-4.51725863,2.90839457,0.02276118,0.33210412,0.00560535,1.31323655,1.03269210,1.15645178
-4.51125563,2.83963219,0.02148061,0.31212766,0.00565116,1.29200011,0.98409890,1.13098797
-4.50525263,2.77142759,0.02026222,0.29235528,0.00572107,1.27078070,0.93653667,1.10591328
-4.49924962,2.70495924,0.01911276,0.27309040,0.00582018,1.25000577,0.89068898,1.08166137
-4.49324662,2.64121062,0.01803682,0.25460775,0.00595312,1.23001885,0.84714162,1.05858915
-4.48724362,2.58095620,0.01703697,0.23714801,0.00612384,1.21107377,0.80637279,1.03697351
-4.48124062,2.52475768,0.01611391,0.22091395,0.00633551,1.19333311,0.76874783,1.01701217
-4.47523762,2.47296960,0.01526668,0.20606791,0.00659032,1.17687054,0.73451830,0.99882828
-4.46923462,2.42575319,0.01449297,0.19273063,0.00688937,1.16167647,0.70382507,0.98247812
-4.46323162,2.38309689,0.01378931,0.18098134,0.00723254,1.14766654,0.67670481,0.96796118
-4.45722861,2.34484180,0.01315142,0.17085897,0.00761845,1.13469211,0.65309940,0.95523194
-4.45122561,2.31071030,0.01257448,0.16236428,0.00804435,1.12255222,0.63286758,0.94421235
-4.44522261,2.28033610,0.01205333,0.15546279,0.00850616,1.11100616,0.61579803,0.93480444
-4.43921961,2.25329405,0.01158272,0.15008840,0.00899845,1.09978612,0.60162343,0.92690223
-4.43321661,2.22912837,0.01115752,0.14614738,0.00951451,1.08860942,0.59003477,0.92040243
-4.42721361,2.20737821,0.01077279,0.14352277,0.01004648,1.07718980,0.58069541,0.91521339
-4.42121061,2.18759952,0.01042398,0.14207896,0.01058547,1.06524759,0.57325441,0.91126205
-4.41520760,2.16938298,0.01010692,0.14166630,0.01112175,1.05251846,0.56735881,0.90849860
-4.40920460,2.15236741,0.00981792,0.14212577,0.01164497,1.03876090,0.56266463,0.90689879
-4.40320160,2.13624884,0.00955373,0.14329344,0.01214444,1.02376213,0.55884620,0.90646398
-4.39719860,2.12078527,0.00931160,0.14500482,0.01260941,1.00734284,0.55560401,0.90721902
-4.39119560,2.10579751,0.00908922,0.14709886,0.01302935,0.98936062,0.55267070,0.90920812
-4.38519260,2.09116639,0.00888468,0.14942161,0.01339428,0.96971235,0.54981538,0.91248906
-4.37918959,2.07682698,0.00869647,0.15182944,0.01369505,0.94833560,0.54684636,0.91712598
-4.37318659,2.06276020,0.00852343,0.15419185,0.01392366,0.92520916,0.54361212,0.92318121
-4.36718359,2.04898238,0.00836470,0.15639357,0.01407351,0.90035274,0.54000088,0.93070640
-4.36118059,2.03553343,0.00821968,0.15833625,0.01413958,0.87382593,0.53593877,0.93973335
-4.35517759,2.02246407,0.00808798,0.15993943,0.01411864,0.84572644,0.53138672,0.95026513
-4.34917459,2.00982267,0.00796941,0.16114088,0.01400935,0.81618756,0.52633639,0.96226767
-4.34317159,1.99764242,0.00786387,0.16189635,0.01381229,0.78537496,0.52080516,0.97566238
-4.33716858,1.98592933,0.00777134,0.16217879,0.01352996,0.75348284,0.51483055,0.99032026
-4.33116558,1.97465163,0.00769178,0.16197697,0.01316668,0.72072939,0.50846426,1.00605768
-4.32516258,1.96373123,0.00762509,0.16129368,0.01272843,0.68735186,0.50176604,1.02263447
-4.31915958,1.95303766,0.00757106,0.16014368,0.01222268,0.65360110,0.49479777,1.03975430
-4.31315658,1.94238517,0.00752923,0.15855137,0.01165813,0.61973602,0.48761794,1.05706777
-4.30715358,1.93153307,0.00749893,0.15654835,0.01104439,0.58601793,0.48027672,1.07417824
