energy_ev,total_up,Hf_p_up,Hf_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.81390695,4.11270034,3.50416830,2.16388404,0.03101450,0.00017547,0.08188690,2.15959774
-5.80790395,4.06155561,3.45065963,2.11660322,0.03080067,0.00018174,0.08649666,2.12057970
-5.80190095,4.01110282,3.39216286,2.07028888,0.03056054,0.00018844,0.09151988,2.08089523
-5.79589795,3.96483506,3.33130692,2.02700026,0.03031860,0.00019568,0.09700809,2.04240344
-5.78989495,3.92604796,3.27067342,1.98865335,0.03009834,0.00020353,0.10300647,2.00686937
-5.78389195,3.89772449,3.21271073,1.95695794,0.02992128,0.00021209,0.10955093,1.97590530
-5.77788894,3.88243024,3.15965326,1.93336220,0.02980603,0.00022141,0.11666539,1.95091757
-5.77188594,3.88222266,3.11344895,1.91900645,0.02976750,0.00023155,0.12435916,1.93306084
-5.76588294,3.89857768,3.07569743,1.91468789,0.02981629,0.00024252,0.13262467,1.92320135
-5.75987994,3.93233610,3.04760100,1.92083705,0.02995818,0.00025433,0.14143563,1.92189022
-5.75387694,3.98367155,3.02992989,1.93750661,0.03019394,0.00026696,0.15074577,1.92934762
-5.74787394,4.05208097,3.02300276,1.96437280,0.03051923,0.00028034,0.16048821,1.94545825
-5.74187094,4.13639776,3.02668303,2.00074896,0.03092481,0.00029440,0.17057555,1.96977786
-5.73586793,4.23482693,3.04039068,2.04561047,0.03139688,0.00030902,0.18090073,2.00155060
-5.72986493,4.34500086,3.06312890,2.09763010,0.03191767,0.00032406,0.19133868,2.03973625
-5.72386193,4.46405353,3.09352434,2.15522228,0.03246617,0.00033936,0.20174865,2.08304621
-5.71785893,4.58871041,3.12987931,2.21659463,0.03301891,0.00035471,0.21197736,2.12998701
-5.71185593,4.71539094,3.17023378,2.27980491,0.03355096,0.00036992,0.22186259,2.17890952
-5.70585293,4.84031978,3.21243492,2.34282142,0.03403685,0.00038476,0.23123738,2.22806223
-5.69984992,4.95964311,3.25421145,2.40358482,0.03445157,0.00039898,0.23993452,2.27564670
-5.69384692,5.06954582,3.29325029,2.46006934,0.03477148,0.00041235,0.24779119,2.31987331
-5.68784392,5.16636581,3.32727266,2.51034143,0.03497517,0.00042462,0.25465362,2.35901545
-5.68184092,5.24670149,3.35410708,2.55261409,0.03504424,0.00043557,0.26038159,2.39146042
-5.67583792,5.30750903,3.37175684,2.58529523,0.03496383,0.00044496,0.26485253,2.41575538
-5.66983492,5.34618649,3.37845976,2.60702869,0.03472315,0.00045260,0.26796518,2.43064716
-5.66383192,5.36064207,3.37273846,2.61672691,0.03431570,0.00045830,0.26964258,2.43511458
-5.65782891,5.34934490,3.35343975,2.61359447,0.03373940,0.00046192,0.26983426,2.42839269
-5.65182591,5.31135711,3.31976207,2.59714202,0.03299654,0.00046333,0.26851771,2.40998821
-5.64582291,5.24634664,3.27127072,2.56719058,0.03209353,0.00046245,0.26569887,2.37968618
-5.63981991,5.15458126,3.20790058,2.52386650,0.03104060,0.00045925,0.26141184,2.33754782
-5.63381691,5.03690446,3.12994707,2.46758750,0.02985128,0.00045372,0.25571768,2.28390007
-5.62781391,4.89469502,3.03804596,2.39904089,0.02854185,0.00044589,0.24870244,2.21931763
-5.62181091,4.72981220,2.93314345,2.31915471,0.02713077,0.00043586,0.24047452,2.14459823
-5.61580790,4.54452904,2.81645795,2.22906343,0.02563796,0.00042373,0.23116143,2.06073261
-5.60980490,4.34145672,2.68943536,2.13006938,0.02408420,0.00040966,0.22090608,1.96887010
-5.60380190,4.12346278,2.55369979,2.02360142,0.02249048,0.00039384,0.20986285,1.87028153
-5.59779890,3.89358651,2.41100166,1.91117250,0.02087740,0.00037648,0.19819340,1.76632064
-5.59179590,3.65495421,2.26316506,1.79433735,0.01926467,0.00035781,0.18606259,1.65838541
-5.58579290,3.41069737,2.11203632,1.67465180,0.01767065,0.00033808,0.17363440,1.54788063
-5.57978989,3.16387611,1.95943545,1.55363490,0.01611198,0.00031756,0.16106825,1.43618279
-5.57378689,2.91741016,1.80711180,1.43273485,0.01460330,0.00029650,0.14851562,1.32460839
-5.56778389,2.67401898,1.65670518,1.31329955,0.01315710,0.00027517,0.13611706,1.21438628
-5.56178089,2.43617239,1.50971341,1.19655241,0.01178361,0.00025383,0.12399990,1.10663483
-5.55577789,2.20605241,1.36746670,1.08357373,0.01049075,0.00023269,0.11227633,1.00234415
-5.54977489,1.98552665,1.23110926,0.97528778,0.00928424,0.00021200,0.10104214,0.90236353
-5.54377189,1.77613304,1.10158803,0.87245548,0.00816767,0.00019193,0.09037606,0.80739408
-5.53776888,1.57907541,0.97964833,0.77567247,0.00714272,0.00017267,0.08033960,0.71798634
-5.53176588,1.39522898,0.86583571,0.68537193,0.00620928,0.00015435,0.07097735,0.63454237
-5.52576288,1.22515453,0.76050357,0.60183176,0.00536575,0.00013709,0.06231778,0.55732185
-5.51975988,1.06911998,0.66382537,0.52518534,0.00460924,0.00012098,0.05437435,0.48645165
-5.51375688,0.92712768,0.57581076,0.45543507,0.00393582,0.00010606,0.04714700,0.42193791
-5.50775388,0.79894602,0.49632448,0.39246802,0.00334076,0.00009238,0.04062370,0.36368029
-5.50175088,0.68414373,0.42510714,0.33607289,0.00281873,0.00007993,0.03478226,0.31148735
-5.49574787,0.58212532,0.36179687,0.28595749,0.00236405,0.00006870,0.02959214,0.26509259
-5.48974487,0.49216654,0.30595107,0.24176625,0.00197081,0.00005866,0.02501628,0.22417049
-5.48374187,0.41344851,0.25706748,0.20309698,0.00163311,0.00004975,0.02101282,0.18835199
-5.47773887,0.34508963,0.21460393,0.16951664,0.00134510,0.00004190,0.01753672,0.15723898
-5.47173587,0.28617455,0.17799637,0.14057557,0.00110118,0.00003506,0.01454129,0.13041753
-5.46573287,0.23577969,0.14667474,0.11582005,0.00089602,0.00002914,0.01197940,0.10746948
-5.45972986,0.19299493,0.12007656,0.09480296,0.00072463,0.00002405,0.00980467,0.08798235
-5.45372686,0.15694141,0.09765807,0.07709254,0.00058244,0.00001971,0.00797232,0.07155752
-5.44772386,0.12678552,0.07890300,0.06227926,0.00046527,0.00001605,0.00643989,0.05781661
-5.44172086,0.10174914,0.06332907,0.04998085,0.00036938,0.00001297,0.00516777,0.04640623
-5.43571786,0.08111659,0.05049240,0.03984574,0.00029143,0.00001042,0.00411952,0.03700113
-5.42971486,0.06423853,0.03999002,0.03155494,0.00022850,0.00000831,0.00326212,0.02930610
-5.42371186,0.05053333,0.03146079,0.02482272,0.00017804,0.00000658,0.00256596,0.02305659
-5.41770885,0.03948631,0.02458498,0.01939625,0.00013785,0.00000517,0.00200487,0.01801838
-5.41170585,0.03064729,0.01908284,0.01505439,0.00010606,0.00000404,0.00155598,0.01398655
-5.40570285,0.02362682,0.01471227,0.01160583,0.00008109,0.00000313,0.00119946,0.01078378
-5.39969985,0.01809168,0.01126604,0.00888688,0.00006161,0.00000241,0.00091839,0.00825827
-5.39369685,0.01375963,0.00856860,0.00675890,0.00004652,0.00000184,0.00069843,0.00628142
-5.38769385,0.01039412,0.00647274,0.00510568,0.00003492,0.00000140,0.00052755,0.00474543
-5.38169085,0.00779879,0.00485627,0.00383077,0.00002607,0.00000106,0.00039576,0.00356079
-5.37568784,0.00581230,0.00361870,0.00285490,0.00001938,0.00000079,0.00029488,0.00265392
-5.36968484,0.00430332,0.00267821,0.00211355,0.00001439,0.00000059,0.00021823,0.00196492
-5.36368184,0.00316606,0.00196881,0.00155473,0.00001072,0.00000044,0.00016041,0.00144551
-5.35767884,0.00231610,0.00143777,0.00113695,0.00000810,0.00000032,0.00011713,0.00105716
-5.35167584,0.00168684,0.00104336,0.00082745,0.00000633,0.00000024,0.00008499,0.00076944
-5.34567284,0.00122634,0.00075286,0.00060067,0.00000526,0.00000018,0.00006131,0.00055860
-5.33966983,0.00089472,0.00054090,0.00043691,0.00000483,0.00000013,0.00004403,0.00040635
-5.33366683,0.00066193,0.00038801,0.00032131,0.00000502,0.00000010,0.00003155,0.00029888
-5.32766383,0.00050602,0.00027946,0.00024291,0.00000589,0.00000009,0.00002269,0.00022600
-5.32166083,0.00041173,0.00020430,0.00019398,0.00000756,0.00000008,0.00001653,0.00018054
-5.31565783,0.00036954,0.00015458,0.00016954,0.00001023,0.00000009,0.00001243,0.00015786
-5.30965483,0.00037497,0.00012478,0.00016695,0.00001423,0.00000010,0.00000993,0.00015552
-5.30365183,0.00042827,0.00011135,0.00018574,0.00001999,0.00000013,0.00000873,0.00017309
-5.29764882,0.00053434,0.00011240,0.00022753,0.00002812,0.00000017,0.00000868,0.00021210
-5.29164582,0.00070306,0.00012751,0.00029615,0.00003944,0.00000024,0.00000972,0.00027610
-5.28564282,0.00094978,0.00015763,0.00039775,0.00005504,0.00000033,0.00001190,0.00037087
-5.27963982,0.00129624,0.00020504,0.00054125,0.00007633,0.00000045,0.00001540,0.00050468
-5.27363682,0.00177169,0.00027347,0.00073870,0.00010514,0.00000062,0.00002048,0.00068881
-5.26763382,0.00241437,0.00036817,0.00100594,0.00014382,0.00000085,0.00002754,0.00093801
-5.26163082,0.00327326,0.00049620,0.00136333,0.00019534,0.00000116,0.00003709,0.00127128
-5.25562781,0.00441022,0.00066665,0.00183658,0.00026342,0.00000156,0.00004981,0.00171257
-5.24962481,0.00590223,0.00089095,0.00245771,0.00035269,0.00000209,0.00006656,0.00229176
-5.24362181,0.00784407,0.00118329,0.00326618,0.00046882,0.00000278,0.00008839,0.00304565
-5.23761881,0.01035108,0.00156097,0.00430999,0.00061871,0.00000367,0.00011660,0.00401898
-5.23161581,0.01356196,0.00204487,0.00564689,0.00081067,0.00000480,0.00015275,0.00526561
-5.22561281,0.01764172,0.00265981,0.00734558,0.00105457,0.00000625,0.00019868,0.00684959
-5.21960980,0.02278424,0.00343502,0.00948678,0.00136199,0.00000807,0.00025659,0.00884622
-5.21360680,0.02921467,0.00440442,0.01216423,0.00174639,0.00001035,0.00032900,0.01134288
-5.20760380,0.03719108,0.00560690,0.01548540,0.00222321,0.00001317,0.00041882,0.01443980
-5.20160080,0.04700536,0.00708646,0.01957181,0.00280990,0.00001665,0.00052934,0.01825028
-5.19559780,0.05898295,0.00889217,0.02455896,0.00352590,0.00002089,0.00066422,0.02290068
-5.18959480,0.07348113,0.01107787,0.03059562,0.00439258,0.00002602,0.00082749,0.02852972
-5.18359180,0.09088567,0.01370174,0.03784241,0.00543300,0.00003219,0.00102349,0.03528719
-5.17758879,0.11160539,0.01682540,0.04646956,0.00667159,0.00003952,0.00125682,0.04333180
-5.17158579,0.13606459,0.02051281,0.05665373,0.00813373,0.00004819,0.00153226,0.05282829
-5.16558279,0.16469305,0.02482877,0.06857386,0.00984510,0.00005832,0.00185465,0.06394353
-5.15957979,0.19791357,0.02983702,0.08240602,0.01183098,0.00007009,0.00222876,0.07684167
-5.15357679,0.23612722,0.03559802,0.09831717,0.01411534,0.00008362,0.00265910,0.09167844
-5.14757379,0.27969628,0.04216638,0.11645819,0.01671984,0.00009905,0.00314974,0.10859448
-5.14157079,0.32892547,0.04958806,0.13695593,0.01966270,0.00011649,0.00370413,0.12770810
-5.13556778,0.38404180,0.05789726,0.15990492,0.02295749,0.00013600,0.00432481,0.14910745
-5.12956478,0.44517385,0.06711337,0.18535870,0.02661190,0.00015765,0.00501324,0.17284244
-5.12356178,0.51233140,0.07723787,0.21332133,0.03062650,0.00018144,0.00576952,0.19891687
-5.11755878,0.58538618,0.08825142,0.24373942,0.03499364,0.00020731,0.00659221,0.22728094
-5.11155578,0.66405513,0.10011135,0.27649510,0.03969639,0.00023517,0.00747813,0.25782474
-5.10555278,0.74788698,0.11274962,0.31140048,0.04470777,0.00026486,0.00842219,0.29037307
-5.09954977,0.83625358,0.12607153,0.34819401,0.04999024,0.00029615,0.00941732,0.32468203
-5.09354677,0.92834666,0.13995524,0.38653915,0.05549548,0.00032876,0.01045441,0.36043782
-5.08754377,1.02318121,0.15425225,0.42602576,0.06116461,0.00036235,0.01152238,0.39725798
-5.08154077,1.11960574,0.16878897,0.46617441,0.06692878,0.00039650,0.01260825,0.43469545
-5.07553777,1.21632007,0.18336939,0.50644372,0.07271028,0.00043075,0.01369739,0.47224543
-5.06953477,1.31190030,0.19777886,0.54624084,0.07842398,0.00046460,0.01477375,0.50935508
-5.06353177,1.40483078,0.21178889,0.58493468,0.08397928,0.00049751,0.01582028,0.54543594
-5.05752876,1.49354201,0.22516291,0.62187176,0.08928234,0.00052892,0.01681929,0.57987865
-5.05152576,1.57645344,0.23766266,0.65639399,0.09423867,0.00055828,0.01775299,0.61206956
-5.04552276,1.65201954,0.24905519,0.68785788,0.09875587,0.00058505,0.01860397,0.64140863
-5.03951976,1.71877732,0.25912001,0.71565428,0.10274646,0.00060869,0.01935576,0.66732785
-5.03351676,1.77539319,0.26765617,0.73922797,0.10613070,0.00062874,0.01999333,0.68930949
-5.02751376,1.82070734,0.27448896,0.75809609,0.10883920,0.00064478,0.02050364,0.70690328
-5.02151076,1.85377324,0.27947588,0.77186461,0.11081534,0.00065649,0.02087601,0.71974180
-5.01550775,1.87389078,0.28251166,0.78024211,0.11201719,0.00066361,0.02110256,0.72755330
-5.00950475,1.88063105,0.28353201,0.78305018,0.11241898,0.00066599,0.02117847,0.73017137
-5.00350175,1.87385197,0.28251603,0.78022984,0.11201210,0.00066359,0.02110214,0.72754101
-4.99749875,1.85370363,0.27948702,0.77184388,0.11080531,0.00065644,0.02087525,0.71972069
-4.99149575,1.82062336,0.27451188,0.75807480,0.10882448,0.00064472,0.02050273,0.70688049
-4.98549275,1.77532076,0.26769880,0.73921857,0.10611168,0.00062865,0.01999258,0.68929630
-4.97948974,1.71875329,0.25919380,0.71567458,0.10272367,0.00060860,0.01935560,0.66734034
-4.97348674,1.65209395,0.24917585,0.68793222,0.09872994,0.00058496,0.01860499,0.64146867
-4.96748374,1.57669248,0.23785125,0.65655473,0.09421038,0.00055821,0.01775599,0.61220615
-4.96148074,1.49403192,0.22544715,0.62216132,0.08925257,0.00052887,0.01682531,0.58012964
-4.95547774,1.40568287,0.21220490,0.58540813,0.08394907,0.00049749,0.01583069,0.54585024
-4.94947474,1.31325724,0.19837326,0.54696916,0.07839453,0.00046465,0.01479033,0.50999545
-4.94347174,1.21836370,0.18420191,0.50751788,0.07268298,0.00043089,0.01372243,0.47319190
-4.93746873,1.12256662,0.16993554,0.46771028,0.06690526,0.00039676,0.01264472,0.43604949
-4.93146573,1.02735001,0.15580869,0.42817013,0.06114682,0.00036277,0.01157405,0.39914745
-4.92546273,0.93408774,0.14204151,0.38947679,0.05548577,0.00032940,0.01052610,0.36302285
-4.91945973,0.84402076,0.12883668,0.35215603,0.04999149,0.00029706,0.00951513,0.32816184
-4.91345673,0.75824170,0.11637732,0.31667390,0.04472352,0.00026611,0.00855378,0.29499371
-4.90745373,0.67768692,0.10482604,0.28343382,0.03973104,0.00023686,0.00765308,0.26388787
-4.90145073,0.60313546,0.09432499,0.25277645,0.03505270,0.00020955,0.00682240,0.23515345
-4.89544772,0.53521425,0.08499675,0.22498223,0.03071681,0.00018436,0.00606956,0.20904132
-4.88944472,0.47440856,0.07694589,0.20027614,0.02674196,0.00016140,0.00540097,0.18574812
-4.88344172,0.42107646,0.07026103,0.17883400,0.02313785,0.00014077,0.00482187,0.16542178
-4.87743872,0.37546600,0.06501715,0.16078999,0.01990631,0.00012248,0.00433648,0.14816806
-4.87143572,0.33773385,0.06127782,0.14624457,0.01704255,0.00010651,0.00394833,0.13405759
-4.86543272,0.30796395,0.05909736,0.13527244,0.01453635,0.00009284,0.00366046,0.12313281
-4.85942971,0.28618510,0.05852247,0.12792982,0.01237339,0.00008138,0.00347564,0.11541453
-4.85342671,0.27238639,0.05959336,0.12426071,0.01053642,0.00007205,0.00339663,0.11090745
-4.84742371,0.26652962,0.06234411,0.12430170,0.00900644,0.00006474,0.00342627,0.10960458
-4.84142071,0.26855809,0.06680231,0.12808501,0.00776364,0.00005935,0.00356760,0.11149006
-4.83541771,0.27840132,0.07298786,0.13563961,0.00678828,0.00005575,0.00382395,0.11654053
-4.82941471,0.29597576,0.08091101,0.14699028,0.00606134,0.00005383,0.00419883,0.12472472
-4.82341171,0.32118124,0.09056969,0.16215476,0.00556502,0.00005347,0.00469593,0.13600160
-4.81740870,0.35389392,0.10194635,0.18113897,0.00528306,0.00005456,0.00531886,0.15031705
-4.81140570,0.39395600,0.11500436,0.20393069,0.00520085,0.00005697,0.00607099,0.16759943
-4.80540270,0.44116298,0.12968436,0.23049194,0.00530544,0.00006059,0.00695514,0.18775429
-4.79939970,0.49524947,0.14590067,0.26075055,0.00558535,0.00006531,0.00797323,0.21065863
-4.79339670,0.55587445,0.16353812,0.29459135,0.00603037,0.00007101,0.00912594,0.23615516
-4.78739370,0.62260701,0.18244956,0.33184751,0.00663111,0.00007756,0.01041231,0.26404696
-4.78139070,0.69491379,0.20245421,0.37229269,0.00737864,0.00008485,0.01182934,0.29409296
-4.77538769,0.77214898,0.22333729,0.41563440,0.00826399,0.00009273,0.01337166,0.32600476
-4.76938469,0.85354794,0.24485084,0.46150923,0.00927772,0.00010108,0.01503120,0.35944494
-4.76338169,0.93822528,0.26671608,0.50948037,0.01040940,0.00010975,0.01679691,0.39402748
-4.75737869,1.02517793,0.28862724,0.55903778,0.01164727,0.00011859,0.01865461,0.42932019
-4.75137569,1.11329364,0.31025687,0.60960148,0.01297787,0.00012745,0.02058693,0.46484945
-4.74537269,1.20136517,0.33126254,0.66052785,0.01438582,0.00013617,0.02257335,0.50010721
-4.73936968,1.28810984,0.35129463,0.71111921,0.01585367,0.00014459,0.02459042,0.53456013
-4.73336668,1.37219420,0.37000518,0.76063645,0.01736188,0.00015256,0.02661204,0.56766064
-4.72736368,1.45226304,0.38705720,0.80831441,0.01888898,0.00015992,0.02860997,0.59885952
-4.72136068,1.52697181,0.40213428,0.85337957,0.02041180,0.00016654,0.03055441,0.62761968
-4.71535768,1.59502130,0.41494991,0.89506959,0.02190586,0.00017230,0.03241475,0.65343048
-4.70935468,1.65519331,0.42525634,0.93265378,0.02334587,0.00017706,0.03416038,0.67582212
-4.70335168,1.70638577,0.43285230,0.96545394,0.02470634,0.00018075,0.03576166,0.69437949
-4.69734867,1.74764601,0.43758947,0.99286469,0.02596228,0.00018329,0.03719084,0.70875484
-4.69134567,1.77820065,0.43937729,1.01437231,0.02708988,0.00018463,0.03842311,0.71867883
-4.68534267,1.79748090,0.43818582,1.02957150,0.02806731,0.00018474,0.03943759,0.72396939
-4.67933967,1.80514227,0.43404676,1.03817926,0.02887547,0.00018364,0.04021831,0.72453808
-4.67333667,1.80107762,0.42705228,1.04004519,0.02949861,0.00018134,0.04075511,0.72039359
-4.66733367,1.78542329,0.41735200,1.03515792,0.02992502,0.00017791,0.04104452,0.71164244
-4.66133067,1.75855789,0.40514813,1.02364732,0.03014753,0.00017342,0.04109044,0.69848663
-4.65532766,1.72109400,0.39068901,1.00578231,0.03016388,0.00016797,0.04090480,0.68121860
-4.64932466,1.67386314,0.37426146,0.98196454,0.02997700,0.00016167,0.04050812,0.66021362
-4.64332166,1.61789472,0.35618219,0.95271814,0.02959513,0.00015467,0.03992991,0.63592004
-4.63731866,1.55439011,0.33678865,0.91867590,0.02903177,0.00014711,0.03920901,0.60884787
-4.63131566,1.48469274,0.31642988,0.88056271,0.02830557,0.00013913,0.03839390,0.57955613
-4.62531266,1.41025571,0.29545749,0.83917659,0.02744001,0.00013091,0.03754295,0.54863955
-4.61930965,1.33260808,0.27421725,0.79536846,0.02646311,0.00012260,0.03672459,0.51671520
-4.61330665,1.25332117,0.25304163,0.75002105,0.02540694,0.00011436,0.03601754,0.48440937
-4.60730365,1.17397606,0.23224331,0.70402792,0.02430725,0.00010635,0.03551105,0.45234534
-4.60130065,1.09613314,0.21211007,0.65827313,0.02320294,0.00009872,0.03530505,0.42113225
-4.59529765,1.02130472,0.19290091,0.61361223,0.02213575,0.00009161,0.03551041,0.39135534
-4.58929465,0.95093101,0.17484351,0.57085496,0.02114981,0.00008514,0.03624907,0.36356777
-4.58329165,0.88635992,0.15813305,0.53075007,0.02029142,0.00007944,0.03765409,0.33828395
-4.57728864,0.82883068,0.14293208,0.49397239,0.01960888,0.00007461,0.03986960,0.31597444
-4.57128564,0.77946112,0.12937142,0.46111231,0.01915241,0.00007073,0.04305047,0.29706218
-4.56528264,0.73923824,0.11755185,0.43266757,0.01897424,0.00006790,0.04736166,0.28191992
-4.55927964,0.70901165,0.10754641,0.40903736,0.01912876,0.00006617,0.05297714,0.27086848
-4.55327664,0.68948927,0.09940306,0.39051847,0.01967284,0.00006560,0.06007835,0.26417575
-4.54727364,0.68123476,0.09314749,0.37730333,0.02066619,0.00006621,0.06885190,0.26205595
-4.54127064,0.68466620,0.08878591,0.36947981,0.02217189,0.00006802,0.07948677,0.26466906
-4.53526763,0.70005543,0.08630774,0.36703254,0.02425691,0.00007105,0.09217052,0.27212019
-4.52926463,0.72752800,0.08568793,0.36984555,0.02699279,0.00007528,0.10708494,0.28445871
-4.52326163,0.76706329,0.08688895,0.37770630,0.03045624,0.00008068,0.12440077,0.30167718
-4.51725863,0.81849501,0.08986240,0.39031095,0.03472991,0.00008721,0.14427180,0.32370999
-4.51125563,0.88151221,0.09455018,0.40727083,0.03990306,0.00009482,0.16682840,0.35043197
-4.50525263,0.95566101,0.10088528,0.42812023,0.04607228,0.00010341,0.19217061,0.38165699
-4.49924962,1.04034751,0.10879233,0.45232549,0.05334215,0.00011290,0.22036107,0.41713688
-4.49324662,1.13484246,0.11818783,0.47929533,0.06182585,0.00012319,0.25141810,0.45656096
-4.48724362,1.23828790,0.12898029,0.50839259,0.07164568,0.00013413,0.28530915,0.49955637
-4.48124062,1.34970643,0.14107035,0.53894709,0.08293342,0.00014559,0.32194511,0.54568963
-4.47523762,1.46801333,0.15435092,0.57026960,0.09583041,0.00015742,0.36117572,0.59446960
-4.46923462,1.59203179,0.16870751,0.60166667,0.11048746,0.00016946,0.40278656,0.64535203
-4.46323162,1.72051109,0.18401872,0.63245591,0.12706423,0.00018152,0.44649778,0.69774599
-4.45722861,1.85214774,0.20015702,0.66198147,0.14572818,0.00019343,0.49196509,0.75102204
-4.45122561,1.98560903,0.21698982,0.68962915,0.16665292,0.00020501,0.53878295,0.80452228
-4.44522261,2.11955843,0.23438074,0.71484063,0.19001570,0.00021608,0.58649033,0.85757202
-4.43921961,2.25268197,0.25219117,0.73712642,0.21599420,0.00022648,0.63457881,0.90949285
-4.43321661,2.38371472,0.27028203,0.75607692,0.24476217,0.00023604,0.68250307,0.95961677
-4.42721361,2.51146626,0.28851547,0.77137110,0.27648411,0.00024462,0.72969338,1.00730097
-4.42121061,2.63484407,0.30675677,0.78278263,0.31130889,0.00025208,0.77556990,1.05194270
-4.41520760,2.75287368,0.32487595,0.79018289,0.34936220,0.00025833,0.81955806,1.09299374
-4.40920460,2.86471475,0.34274930,0.79354103,0.39073806,0.00026327,0.86110464,1.12997376
-4.40320160,2.96967208,0.36026050,0.79292080,0.43548949,0.00026686,0.89969372,1.16248224
-4.39719860,3.06720104,0.37730144,0.78847445,0.48361866,0.00026906,0.93486197,1.19020818
-4.39119560,3.15690698,0.39377252,0.78043398,0.53506665,0.00026988,0.96621237,1.21293719
-4.38519260,3.23853868,0.40958259,0.76909994,0.58970363,0.00026933,0.99342587,1.23055566
-4.37918959,3.31197589,0.42464828,0.75482853,0.64731956,0.00026748,1.01627024,1.24305162
-4.37318659,3.37721179,0.43889307,0.73801730,0.70761626,0.00026439,1.03460576,1.25051228
-4.36718359,3.43433103,0.45224587,0.71909031,0.77020134,0.00026017,1.04838734,1.25311807
-4.36118059,3.48348458,0.46463948,0.69848307,0.83458460,0.00025492,1.05766286,1.25113356
-4.35517759,3.52486272,0.47600890,0.67662812,0.90017752,0.00024878,1.06256796,1.24489543
-4.34917459,3.55866771,0.48628966,0.65394157,0.96629620,0.00024189,1.06331720,1.23479803
-4.34317159,3.58508761,0.49541639,0.63081123,1.03216832,0.00023438,1.06019230,1.22127703
-4.33716858,3.60427280,0.50332173,0.60758658,1.09694412,0.00022641,1.05352786,1.20479200
-4.33116558,3.61631667,0.50993576,0.58457089,1.15971153,0.00021810,1.04369533,1.18580853
-4.32516258,3.62124162,0.51518602,0.56201570,1.21951528,0.00020960,1.03108609,1.16478084
-4.31915958,3.61899135,0.51899819,0.54011765,1.27537942,0.00020103,1.01609446,1.14213553
-4.31315658,3.60942992,0.52129752,0.51901766,1.32633276,0.00019249,0.99910153,1.11825731
-4.30715358,3.59234795,0.52201095,0.49880227,1.37143619,0.00018407,0.98046068,1.09347736
