energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-5.84992496,18.83985956,2.16067495,11.17503878,0.02551995,1.07230236,1.21105700,1.22107101,0.11065991,4.62810352
-5.84392196,19.02263979,2.16760561,11.29611263,0.02634015,1.07705822,1.20759006,1.24048031,0.11042370,4.67502139
-5.83791896,19.17328221,2.17058605,11.39932225,0.02718888,1.07994983,1.20274968,1.25625993,0.10999559,4.71313926
-5.83191596,19.28804612,2.16941143,11.48233488,0.02805483,1.08080599,1.19644281,1.26812398,0.10935792,4.74150037
-5.82591296,19.36331019,2.16388557,11.54283669,0.02892510,1.07946492,1.18856631,1.27584730,0.10849624,4.75920633
-5.81990995,19.39568252,2.15383112,11.57860027,0.02978564,1.07577944,1.17901357,1.27927175,0.10739981,4.76544574
-5.81390695,19.38211649,2.13910141,11.58755694,0.03062166,1.06962255,1.16768220,1.27831096,0.10606203,4.75952300
-5.80790395,19.32002818,2.11959317,11.56787155,0.03141816,1.06089307,1.15448205,1.27295336,0.10448085,4.74088630
-5.80190095,19.20741103,2.09525976,11.51801682,0.03216051,1.04952119,1.13934346,1.26326341,0.10265896,4.70915372
-5.79589795,19.04294293,2.06612423,11.43684453,0.03283499,1.03547384,1.12222505,1.24938115,0.10060400,4.66413624
-5.78989495,18.82608127,2.03229160,11.32365057,0.03342938,1.01875943,1.10312073,1.23151995,0.09832853,4.60585670
-5.78389195,18.55714169,1.99395973,11.17823112,0.03393345,0.99943192,1.08206552,1.20996273,0.09584996,4.53456361
-5.77788894,18.23735651,1.95142823,11.00092750,0.03433944,0.97759406,1.05913980,1.18505660,0.09319025,4.45073918
-5.77188594,17.86890993,1.90510491,10.79265750,0.03464243,0.95339954,1.03447173,1.15720622,0.09037560,4.35510081
-5.76588294,17.45494747,1.85550938,10.55493167,0.03484058,0.92705400,1.00823769,1.12686593,0.08743584,4.24859576
-5.75987994,16.99955849,1.80327340,10.28985338,0.03493529,0.89881486,0.98066057,1.09453095,0.08440392,4.13238882
-5.75387694,16.50773135,1.74913802,10.00010237,0.03493123,0.86898984,0.95200608,1.06072774,0.08131508,4.00784326
-5.74787394,15.98528211,1.69394728,9.68890178,0.03483622,0.83793422,0.92257703,1.02600389,0.07820612,3.87649538
-5.74187094,15.43875852,1.63863864,9.35996967,0.03466095,0.80604692,0.89270604,0.99091757,0.07511452,3.74002348
-5.73586793,14.87532223,1.58423036,9.01745639,0.03441868,0.77376537,0.86274683,0.95602693,0.07207757,3.60021213
-5.72986493,14.30261276,1.53180612,8.66586969,0.03412475,0.74155941,0.83306446,0.92187959,0.06913150,3.45891302
-5.72386193,13.72859758,1.48249734,8.30999006,0.03379606,0.70992420,0.80402517,0.88900247,0.06631066,3.31800353
-5.71785893,13.16141322,1.43746355,7.95477881,0.03345042,0.67937249,0.77598605,0.85789222,0.06364673,3.17934456
-5.71185593,12.60920218,1.39787151,7.60528192,0.03310600,0.65042618,0.74928506,0.82900633,0.06116810,3.04473892
-5.70585293,12.07995088,1.36487345,7.26653232,0.03278067,0.62360760,0.72423189,0.80275530,0.05889929,2.91589172
-5.69984992,11.58133321,1.33958511,6.94345365,0.03249137,0.59943050,0.70109999,0.77949589,0.05686054,2.79437394
-5.69384692,11.12056416,1.32306393,6.64076787,0.03225362,0.57839106,0.68012004,0.75952557,0.05506760,2.68159040
-5.68784392,10.70426731,1.31628803,6.36290919,0.03208101,0.56095899,0.66147518,0.74307847,0.05353162,2.57875281
-5.68184092,10.33835895,1.32013640,6.11394614,0.03198483,0.54756903,0.64529798,0.73032263,0.05225922,2.48685879
-5.67583792,10.02795134,1.33537053,5.89751337,0.03197375,0.53861287,0.63166937,0.72135875,0.05125271,2.40667706
-5.66983492,9.77727639,1.36261810,5.71675421,0.03205371,0.53443173,0.62061935,0.71622042,0.05051050,2.33873902
-5.66383192,9.58963024,1.40235878,5.57427467,0.03222779,0.53530978,0.61212930,0.71487565,0.05002752,2.28333668
-5.65782891,9.46733887,1.45491254,5.47210907,0.03249630,0.54146833,0.60613587,0.71722974,0.04979582,2.24052653
-5.65182591,9.41174376,1.52043065,5.41169735,0.03285687,0.55306122,0.60253592,0.72312925,0.04980518,2.21013885
-5.64582291,9.42320640,1.59888959,5.39387344,0.03330469,0.57017116,0.60119240,0.73236709,0.05004372,2.19179194
-5.63981991,9.50112999,1.69008788,5.41886426,0.03383278,0.59280737,0.60194071,0.74468828,0.05049855,2.18491038
-5.63381691,9.64399637,1.79364619,5.48629840,0.03443232,0.62090443,0.60459534,0.75979652,0.05115631,2.18874663
-5.62781391,9.84941609,1.90901052,5.59522377,0.03509300,0.65432246,0.60895629,0.77736118,0.05200365,2.20240508
-5.62181091,10.11418958,2.03545857,5.74413294,0.03580340,0.69284854,0.61481516,0.79702451,0.05302761,2.22486779
-5.61580790,10.43437719,2.17210935,5.93099558,0.03655133,0.73619938,0.62196058,0.81840911,0.05421582,2.25502114
-5.60980490,10.80537630,2.31793562,6.15329672,0.03732420,0.78402533,0.63018287,0.84112517,0.05555665,2.29168260
-5.60380190,11.22200355,2.47177915,6.40808007,0.03810932,0.83591530,0.63927769,0.86477767,0.05703911,2.33362719
-5.59779890,11.67858049,2.63236837,6.69199549,0.03889417,0.89140284,0.64904877,0.88897312,0.05865272,2.37961273
-5.59179590,12.16902131,2.79833803,7.00134979,0.03966665,0.94997297,0.65930966,0.91332590,0.06038714,2.42840381
-5.58579290,12.68692113,2.96825036,7.33216008,0.04041529,1.01106966,0.66988455,0.93746403,0.06223187,2.47879369
-5.57978989,13.22564388,3.14061706,7.68020906,0.04112935,1.07410381,0.68060825,0.96103431,0.06417567,2.52962408
-5.57378689,13.77840861,3.31392178,8.04110152,0.04179899,1.13846140,0.69132560,0.98370673,0.06620618,2.57980244
-5.56778389,14.33837365,3.48664211,8.41032155,0.04241531,1.20351174,0.70189036,1.00517820,0.06830934,2.62831660
-5.56178089,14.89871773,3.65727077,8.78328986,0.04297040,1.26861555,0.71216380,1.02517549,0.07046900,2.67424671
-5.55577789,15.45271776,3.82433535,9.15542092,0.04345740,1.33313276,0.72201333,1.04345739,0.07266653,2.71677441
-5.54977489,15.99382291,3.98641617,9.52217927,0.04387051,1.39642980,0.73131107,1.05981623,0.07488057,2.75518927
-5.54377189,16.51572477,4.14216191,9.87913496,0.04420496,1.45788647,0.73993295,1.07407859,0.07708693,2.78889269
-5.53776888,17.01242361,4.29030300,10.22201745,0.04445703,1.51690217,0.74775805,1.08610549,0.07925861,2.81739935
-5.53176588,17.47829079,4.42966259,10.54676802,0.04462408,1.57290160,0.75466865,1.09579198,0.08136604,2.84033657
-5.52576288,17.90812749,4.55916548,10.84959008,0.04470448,1.62534006,0.76055089,1.10306626,0.08337744,2.85744172
-5.51975988,18.29721986,4.67784517,11.12699729,0.04469767,1.67370821,0.76529610,1.10788851,0.08525940,2.86855825
-5.51375688,18.64139064,4.78484957,11.37585902,0.04460410,1.71753664,0.76880277,1.11024931,0.08697752,2.87363035
-5.50775388,18.93704747,4.87944590,11.59344265,0.04442529,1.75640029,0.77097920,1.11016804,0.08849728,2.87269699
-5.50175088,19.18122749,4.96102531,11.77745239,0.04416372,1.78992284,0.77174657,1.10769114,0.08978493,2.86588534
-5.49574787,19.37163798,5.02910773,11.92606373,0.04382290,1.81778107,0.77104238,1.10289028,0.09080841,2.85340409
-5.48974487,19.50669243,5.08334746,12.03795307,0.04340725,1.83970952,0.76882412,1.09586067,0.09153839,2.83553675
-5.48374187,19.58554120,5.12353969,12.11232147,0.04292212,1.85550512,0.76507282,1.08671941,0.09194917,2.81263528
-5.47773887,19.60809546,5.14962806,12.14891193,0.04237362,1.86503194,0.75979646,1.07560385,0.09201957,2.78511396
-5.47173587,19.57504340,5.16171323,12.14801906,0.04176864,1.86822590,0.75303286,1.06267009,0.09173371,2.75344372
-5.46573287,19.48785693,5.16006180,12.11049052,0.04111465,1.86509916,0.74485194,1.04809149,0.09108164,2.71814666
-5.45972986,19.34878741,5.14511522,12.03771925,0.04041959,1.85574398,0.73535717,1.03205712,0.09005983,2.67979090
-5.45372686,19.16084904,5.11749763,11.93162607,0.03969178,1.84033573,0.72468594,1.01477023,0.08867142,2.63898532
-5.44772386,18.92778838,5.07802156,11.79463212,0.03893969,1.81913463,0.71300890,0.99644651,0.08692634,2.59637426
-5.44172086,18.65403902,5.02769052,11.62962105,0.03817183,1.79248602,0.70052811,0.97731229,0.08484120,2.55263174
-5.43571786,18.34466093,4.96769706,11.43989116,0.03739660,1.76081855,0.68747399,0.95760244,0.08243894,2.50845521
-5.42971486,18.00526409,4.89941534,11.22909803,0.03662210,1.72464027,0.67410116,0.93755816,0.07974837,2.46455853
-5.42371186,17.64191725,4.82438715,11.00118853,0.03585605,1.68453220,0.66068320,0.91742445,0.07680350,2.42166419
-5.41770885,17.26104270,4.74430082,10.76032757,0.03510562,1.64113936,0.64750659,0.89744749,0.07364273,2.38049466
-5.41170585,16.86929916,4.66096257,10.51081906,0.03437736,1.59515919,0.63486389,0.87787181,0.07030797,2.34176294
-5.40570285,16.47345517,4.57626047,10.25702317,0.03367712,1.54732759,0.62304650,0.85893747,0.06684362,2.30616249
-5.39969985,16.08025608,4.49212162,10.00327191,0.03301003,1.49840274,0.61233726,0.84087716,0.06329559,2.27435665
-5.39369685,15.69628841,4.41046347,9.75378532,0.03238046,1.44914724,0.60300304,0.82391346,0.05971024,2.24696784
-5.38769385,15.32784541,4.33314099,9.51259061,0.03179201,1.40030914,0.59528784,0.80825632,0.05613343,2.22456692
-5.38169085,14.98079802,4.26189151,9.28344657,0.03124758,1.35260237,0.58940636,0.79410080,0.05260955,2.20766295
-5.37568784,14.66047540,4.19827961,9.06977531,0.03074942,1.30668758,0.58553862,0.78162517,0.04918076,2.19669383
-5.36968484,14.37155915,4.14364457,8.87460325,0.03029917,1.26315400,0.58382555,0.77098956,0.04588621,2.19201804
-5.36368184,14.11799463,4.09905295,8.70051303,0.02989796,1.22250322,0.58436601,0.76233501,0.04276152,2.19390793
-5.35767884,13.90292270,4.06525893,8.54960745,0.02954651,1.18513561,0.58721509,0.75578306,0.03983830,2.20254478
-5.35167584,13.72863428,4.04267472,8.42348641,0.02924522,1.15134013,0.59238404,0.75143597,0.03714394,2.21801587
-5.34567284,13.59654929,4.03135305,8.32323710,0.02899426,1.12128798,0.59984158,0.74937734,0.03470138,2.24031372
-5.33966983,13.50722084,4.03098318,8.24943755,0.02879368,1.09503066,0.60951677,0.74967329,0.03252920,2.26933755
-5.33366683,13.46036452,4.04090135,8.20217307,0.02864349,1.07250234,0.62130325,0.75237402,0.03064174,2.30489709
-5.32766383,13.45491171,4.06011571,8.18106471,0.02854377,1.05352681,0.63506467,0.75751575,0.02904927,2.34671852
-5.32166083,13.48908493,4.08734532,8.18530869,0.02849475,1.03782863,0.65064111,0.76512287,0.02775839,2.39445242
-5.31565783,13.56049252,4.12107168,8.21372525,0.02849689,1.02504802,0.66785634,0.77521034,0.02677237,2.44768365
-5.30965483,13.66623903,4.15960094,8.26481537,0.02855093,1.01475884,0.68652552,0.78778607,0.02609157,2.50594273
-5.30365183,13.80304731,4.20113397,8.33682326,0.02865800,1.00648894,0.70646305,0.80285333,0.02571386,2.56871837
-5.29764882,13.96738755,4.24384123,8.42780272,0.02881961,0.99974182,0.72749030,0.82041290,0.02563500,2.63547095
-5.29164582,14.15560838,4.28593897,8.53568514,0.02903774,0.99401867,0.74944282,0.84046507,0.02584907,2.70564618
-5.28564282,14.36406499,4.32576301,8.65834685,0.02931484,0.98883970,0.77217677,0.86301110,0.02634869,2.77868880
-5.27963982,14.58923910,4.36183669,8.79367361,0.02965382,0.98376383,0.79557413,0.88805426,0.02712534,2.85405556
-5.27363682,14.82784601,4.39292942,8.93961999,0.03005804,0.97840578,0.81954661,0.91560014,0.02816946,2.93122704
-5.26763382,15.07692419,4.41810310,9.09426146,0.03053123,0.97244979,0.84403782,0.94565624,0.02947056,3.00971782
-5.26163082,15.33390375,4.43674395,9.25583726,0.03107742,0.96565937,0.86902365,0.97823064,0.03101722,3.08908440
-5.25562781,15.59665051,4.44857818,9.42278227,0.03170078,0.95788276,0.89451074,1.01332975,0.03279700,3.16893056
-5.24962481,15.86348371,4.45367074,9.59374658,0.03240548,0.94905385,0.92053289,1.05095502,0.03479627,3.24890957
-5.24362181,16.13316631,4.45240719,9.76760169,0.03319543,0.93918868,0.94714566,1.09109865,0.03700009,3.32872323
-5.23761881,16.40486817,4.44545967,9.94343301,0.03407407,0.92837790,0.97441918,1.13373826,0.03939192,3.40811738
-5.23161581,16.67810351,4.43373880,10.12051879,0.03504402,0.91677558,1.00242939,1.17883083,0.04195342,3.48687407
-5.22561281,16.95264554,4.41833400,10.29829624,0.03610683,0.90458516,1.03124818,1.22630581,0.04466425,3.56480054
-5.21960980,17.22842231,4.40044528,10.47631648,0.03726256,0.89204336,1.06093271,1.27605789,0.04750186,3.64171539
-5.21360680,17.50539895,4.38131024,10.65419040,0.03850949,0.87940293,1.09151447,1.32793967,0.05044140,3.71743268
-5.20760380,17.78345247,4.36212989,10.83152823,0.03984375,0.86691522,1.12298861,1.38175458,0.05345565,3.79174466
-5.20160080,18.06224594,4.34399715,11.00787617,0.04125905,0.85481357,1.15530413,1.43725059,0.05651507,3.86440418
-5.19559780,18.34110911,4.32783179,11.18265369,0.04274637,0.84329824,1.18835534,1.49411510,0.05958798,3.93510774
-5.18959480,18.61893273,4.31432496,11.35509547,0.04429379,0.83252375,1.22197544,1.55197149,0.06264082,4.00348057
-5.18359180,18.89408322,4.30389608,11.52420162,0.04588639,0.82258925,1.25593231,1.61037785,0.06563857,4.06906462
-5.17758879,19.16434358,4.29666423,11.68869982,0.04750625,0.81353223,1.28992716,1.66882809,0.06854518,4.13131074
-5.17158579,19.42688527,4.29243512,11.84702241,0.04913253,0.80532586,1.32359625,1.72675588,0.07132427,4.18957575
-5.16558279,19.67827412,4.29070429,11.99730069,0.05074175,0.79788000,1.35651563,1.78354156,0.07393979,4.24312536
-5.15957979,19.91451179,4.29067594,12.13737783,0.05230813,0.79104559,1.38820914,1.83852183,0.07635674,4.29114300
-5.15357679,20.13111212,4.29129628,12.26484079,0.05380412,0.78462223,1.41815922,1.89100236,0.07854207,4.33274485
-5.14757379,20.32321004,4.29129931,12.37707048,0.05520098,0.77836824,1.44582032,1.94027277,0.08046540,4.36700064
-5.14157079,20.48569848,4.28926267,12.47130840,0.05646951,0.77201272,1.47063430,1.98562358,0.08209987,4.39295958
-5.13556778,20.61338751,4.28367042,12.54473690,0.05758086,0.76526884,1.49204743,2.02636459,0.08342281,4.40968042
-5.12956478,20.70117825,4.27297958,12.59456948,0.05850735,0.75784762,1.50952789,2.06184377,0.08441643,4.41626420
-5.12356178,20.74424346,4.25568709,12.61814672,0.05922337,0.74947146,1.52258343,2.09146613,0.08506829,4.41188839
-5.11755878,20.73820611,4.23039399,12.61303334,0.05970615,0.73988683,1.53077815,2.11471147,0.08537167,4.39584057
-5.11155578,20.67930736,4.19586389,12.57711144,0.05993664,0.72887536,1.53374770,2.13115040,0.08532578,4.36755001
-5.10555278,20.56455615,4.15107324,12.50866565,0.05990010,0.71626303,1.53121235,2.14045788,0.08493571,4.32661562
-5.09954977,20.39185326,4.09525141,12.40645576,0.05958673,0.70192697,1.52298727,2.14242356,0.08421230,4.27282875
-5.09354677,20.16008459,4.02790927,12.26977388,0.05899205,0.68579979,1.50898958,2.13695859,0.08317175,4.20618971
-5.08754377,19.86917972,3.94885560,12.09848332,0.05811711,0.66787128,1.48924203,2.12409859,0.08183507,4.12691711
-5.08154077,19.52013394,3.85820126,11.89303794,0.05696856,0.64818765,1.46387313,2.10400262,0.08022741,4.03544966
-5.07553777,19.11499379,3.75635168,11.65448158,0.05555849,0.62684846,1.43311375,2.07694842,0.07837727,3.93244032
-5.06953477,18.65680791,3.64398883,11.38442808,0.05390406,0.60400159,1.39729065,2.04332407,0.07631559,3.81874312
-5.06353177,18.14954676,3.52204414,11.08502365,0.05202702,0.57983660,1.35681697,2.00361669,0.07407483,3.69539337
-5.05752876,17.59799588,3.39166421,10.75889380,0.04995305,0.55457694,1.31218054,1.95839866,0.07168806,3.56358237
-5.05152576,17.00762860,3.25417136,10.40907787,0.04771097,0.52847144,1.26393024,1.90831209,0.06918803,3.42462762
-5.04552276,16.38446435,3.11102092,10.03895438,0.04533187,0.50178555,1.21266126,1.85405229,0.06660640,3.27994020
-5.03951976,15.73491911,2.96375751,9.65216073,0.04284825,0.47479269,1.15899971,1.79635093,0.06397300,3.13099064
-5.03351676,15.06565405,2.81397180,9.25251046,0.04029307,0.44776607,1.10358729,1.73595953,0.06131525,2.97927459
-5.02751376,14.38342811,2.66325953,8.84391129,0.03769890,0.42097138,1.04706647,1.67363387,0.05865773,2.82627990
-5.02151076,13.69495898,2.51318397,8.43028645,0.03509711,0.39466036,0.99006665,1.61011987,0.05602193,2.67345585
-5.01550775,13.00679633,2.36524264,8.01550146,0.03251714,0.36906557,0.93319172,1.54614099,0.05342611,2.52218576
-5.00950475,12.32520971,2.22083899,7.60329774,0.02998591,0.34439627,0.87700928,1.48238766,0.05088531,2.37376343
-5.00350175,11.65609259,2.08125924,7.19723422,0.02752736,0.32083554,0.82204160,1.41950848,0.04841154,2.22937386
-4.99749875,11.00488279,1.94765421,6.80063697,0.02516212,0.29853845,0.76875847,1.35810323,0.04601401,2.09007831
-4.99149575,10.37649902,1.82102621,6.41655707,0.02290731,0.27763124,0.71757193,1.29871749,0.04369950,1.95680371
-4.98549275,9.77529210,1.70222015,6.04773604,0.02077646,0.25821136,0.66883275,1.24183860,0.04147267,1.83033593
-4.97948974,9.20500954,1.59191879,5.69657839,0.01877961,0.24034814,0.62282851,1.18789255,0.03933658,1.71131672
-4.97348674,8.66877160,1.49064124,5.36513039,0.01692344,0.22408407,0.57978321,1.13724179,0.03729297,1.60024363
-4.96748374,8.16905719,1.39874433,5.05506447,0.01521152,0.20943642,0.53985805,1.09018343,0.03534269,1.49747245
-4.96148074,7.70769824,1.31642647,4.76766866,0.01364460,0.19639910,0.50315335,1.04694777,0.03348599,1.40322173
-4.95547774,7.28588134,1.24373342,4.50384071,0.01222100,0.18494474,0.46971137,1.00769718,0.03172273,1.31757876
-4.94947474,6.90415630,1.18056586,4.26408689,0.01093691,0.17502675,0.43951988,0.97252511,0.03005259,1.24050687
-4.94347174,6.56245132,1.12668852,4.04852552,0.00978681,0.16658147,0.41251628,0.94145551,0.02847515,1.17185362
-4.93746873,6.26009519,1.08174082,3.85689563,0.00876382,0.15953032,0.38859232,0.91444279,0.02698990,1.11135984
-4.93146573,5.99584715,1.04524902,3.68857136,0.00786005,0.15378193,0.36759917,0.89137252,0.02559618,1.05866939
-4.92546273,5.76793519,1.01663973,3.54258250,0.00706685,0.14923433,0.34935297,0.87206319,0.02429317,1.01333968
-4.91945973,5.57410363,0.99525507,3.41764184,0.00637517,0.14577708,0.33364052,0.85626933,0.02307970,0.97485302
-4.91345673,5.41167045,0.98036905,3.31217966,0.00577572,0.14329357,0.32022537,0.84368608,0.02195419,0.94262878
-4.90745373,5.27759475,0.97120542,3.22438541,0.00525921,0.14166329,0.30885405,0.83395562,0.02091449,0.91603642
-4.90145073,5.16855384,0.96695641,3.15225636,0.00481650,0.14076418,0.29926241,0.82667524,0.01995780,0.89440942
-4.89544772,5.08102916,0.96680219,3.09365266,0.00443872,0.14047506,0.29118194,0.82140726,0.01908064,0.87705979
-4.88944472,5.01139930,0.96993061,3.04635763,0.00411740,0.14067798,0.28434607,0.81769041,0.01827877,0.86329321
-4.88344172,4.95603779,0.97555638,3.00814177,0.00384450,0.14126056,0.27849617,0.81505252,0.01754729,0.85242423
-4.87743872,4.91141286,0.98293936,2.97682865,0.00361254,0.14211822,0.27338712,0.81302387,0.01688065,0.84379133
-4.87143572,4.87418559,0.99140098,2.95036047,0.00341456,0.14315609,0.26879245,0.81115101,0.01627282,0.83677118
-4.86543272,4.84130289,1.00033824,2.92686084,0.00324425,0.14429076,0.26450863,0.80901000,0.01571739,0.83079181
-4.85942971,4.81008147,1.00923457,2.90469231,0.00309588,0.14545152,0.26035856,0.80621897,0.01520782,0.82534384
-4.85342671,4.77827915,1.01766708,2.88250624,0.00296438,0.14658120,0.25619411,0.80244885,0.01473754,0.81998971
-4.84742371,4.74415029,1.02530969,2.85928275,0.00284532,0.14763647,0.25189749,0.79743223,0.01430022,0.81437006
-4.84142071,4.70648265,1.03193215,2.83435888,0.00273491,0.14858759,0.24738167,0.79096956,0.01388991,0.80820724
-4.83541771,4.66461390,1.03739478,2.80744351,0.00263001,0.14941762,0.24258950,0.78293249,0.01350119,0.80130573
-4.82941471,4.61842669,1.04163931,2.77861819,0.00252809,0.15012107,0.23749195,0.77326425,0.01312932,0.79354937
-4.82341171,4.56832253,1.04467634,2.74832342,0.00242724,0.15070208,0.23208530,0.76197704,0.01277028,0.78489564
-4.81740870,4.51517536,1.04657006,2.71733091,0.00232612,0.15117228,0.22638758,0.74914662,0.01242088,0.77536732
-4.81140570,4.46026704,1.04742111,2.68670262,0.00222394,0.15154831,0.22043442,0.73490442,0.01207869,0.76504197
-4.80540270,4.40520743,1.04734871,2.65773808,0.00212043,0.15184925,0.21427456,0.71942785,0.01174209,0.75403981
-4.79939970,4.35184291,1.04647294,2.63191212,0.00201577,0.15209403,0.20796512,0.70292908,0.01141013,0.74251079
-4.79339670,4.30215719,1.04489838,2.61080528,0.00191055,0.15229902,0.20156706,0.68564333,0.01108250,0.73062140
-4.78739370,4.25816897,1.04269991,2.59602969,0.00180575,0.15247592,0.19514096,0.66781706,0.01075943,0.71854209
-4.78139070,4.22183069,1.03991171,2.58915324,0.00170267,0.15263002,0.18874324,0.64969693,0.01044156,0.70643594
-4.77538769,4.19493280,1.03651992,2.59162497,0.00160285,0.15275901,0.18242312,0.63151996,0.01012989,0.69444907
-4.76938469,4.17901725,1.03245935,2.60470461,0.00150809,0.15285232,0.17622033,0.61350553,0.00982569,0.68270334
-4.76338169,4.17530366,1.02761456,2.62939877,0.00142037,0.15289109,0.17016372,0.59584947,0.00953043,0.67129159
-4.75737869,4.18463073,1.02182486,2.66640632,0.00134182,0.15284871,0.16427063,0.57872050,0.00924580,0.66027560
-4.75137569,4.20741489,1.01489308,2.71607493,0.00127467,0.15269189,0.15854717,0.56225904,0.00897367,0.64968661
-4.74537269,4.24362722,1.00659737,2.77837041,0.00122128,0.15238223,0.15298918,0.54657821,0.00871614,0.63952834
-4.73936968,4.29278899,0.99670516,2.85286004,0.00118405,0.15187817,0.14758378,0.53176695,0.00847559,0.62978200
-4.73336668,4.35398535,0.98498846,2.93871041,0.00116545,0.15113708,0.14231143,0.51789458,0.00825478,0.62041300
-4.72736368,4.42589608,0.97123939,3.03470015,0.00116798,0.15011761,0.13714819,0.50501659,0.00805686,0.61137861
-4.72136068,4.50684161,0.95528505,3.13924702,0.00119416,0.14878185,0.13206817,0.49318095,0.00788552,0.60263616
-4.71535768,4.59484199,0.93700068,3.25044847,0.00124651,0.14709753,0.12704590,0.48243449,0.00774504,0.59415098
-4.70935468,4.68768634,0.91632040,3.36613451,0.00132756,0.14503973,0.12205849,0.47282873,0.00764034,0.58590374
-4.70335168,4.78300969,0.89324499,3.48393087,0.00143978,0.14259243,0.11708745,0.46442480,0.00757699,0.57789648
-4.69734867,4.87837419,0.86784608,3.60133042,0.00158559,0.13974945,0.11212016,0.45729684,0.00756121,0.57015702
-4.69134567,4.97135154,0.84026679,3.71577022,0.00176729,0.13651509,0.10715081,0.45153387,0.00759983,0.56274152
-4.68534267,5.05960358,0.81071877,3.82471156,0.00198705,0.13290412,0.10218083,0.44723965,0.00770014,0.55573483
-4.67933967,5.14095794,0.77947583,3.92571992,0.00224688,0.12894139,0.09721891,0.44453070,0.00786980,0.54924884
-4.67333667,5.21347626,0.74686477,4.01654203,0.00254852,0.12466102,0.09228046,0.44353245,0.00811657,0.54341868
-4.66733367,5.27551248,0.71325374,4.09517704,0.00289344,0.12010514,0.08738674,0.44437375,0.00844812,0.53839719
-4.66133067,5.32575919,0.67903908,4.15993910,0.00328275,0.11532244,0.08256370,0.44717992,0.00887170,0.53434777
-4.65532766,5.36328072,0.64463115,4.20950915,0.00371717,0.11036639,0.07784057,0.45206492,0.00939388,0.53143614
-4.64932466,5.38753186,0.61044005,4.24297366,0.00419696,0.10529345,0.07324830,0.45912280,0.01002014,0.52982137
-4.64332166,5.39836200,0.57686180,4.25984925,0.00472189,0.10016120,0.06881805,0.46841917,0.01075461,0.52964661
