energy_ev,total_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.82591296,1.98570676,0.94631432,0.59396440,0.00627969,1.01662890,0.13066787,0.00000000
-5.81990995,1.97769469,0.95085253,0.59352784,0.00612533,1.00838466,0.13348619,0.00000000
-5.81390695,1.96368532,0.95273093,0.59121622,0.00595163,0.99716413,0.13587018,0.00000000
-5.80790395,1.94384849,0.95190983,0.58707665,0.00576038,0.98309553,0.13781259,0.00000000
-5.80190095,1.91847892,0.94839403,0.58119881,0.00555379,0.96636450,0.13931907,0.00000000
-5.79589795,1.88798506,0.94223183,0.57371178,0.00533440,0.94720665,0.14040854,0.00000000
-5.78989495,1.85287552,0.93351345,0.56477984,0.00510498,0.92589930,0.14111307,0.00000000
-5.78389195,1.81374343,0.92236904,0.55459734,0.00486844,0.90275257,0.14147741,0.00000000
-5.77788894,1.77124945,0.90896630,0.54338282,0.00462779,0.87810021,0.14155799,0.00000000
-5.77188594,1.72610391,0.89350792,0.53137258,0.00438601,0.85229054,0.14142149,0.00000000
-5.76588294,1.67904861,0.87622865,0.51881398,0.00414601,0.82567759,0.14114299,0.00000000
-5.75987994,1.63083876,0.85739234,0.50595850,0.00391053,0.79861285,0.14080379,0.00000000
-5.75387694,1.58222569,0.83728873,0.49305492,0.00368216,0.77143777,0.14048890,0.00000000
-5.74787394,1.53394054,0.81623009,0.48034292,0.00346320,0.74447707,0.14028439,0.00000000
-5.74187094,1.48667955,0.79454774,0.46804702,0.00325570,0.71803305,0.14027464,0.00000000
-5.73586793,1.44109113,0.77258830,0.45637140,0.00306140,0.69238105,0.14053964,0.00000000
-5.72986493,1.39776506,0.75070981,0.44549552,0.00288174,0.66776585,0.14115242,0.00000000
-5.72386193,1.35722396,0.72927753,0.43557076,0.00271782,0.64439935,0.14217679,0.00000000
-5.71785893,1.31991707,0.70865943,0.42671815,0.00257046,0.62245915,0.14366534,0.00000000
-5.71185593,1.28621649,0.68922143,0.41902729,0.00244017,0.60208824,0.14565799,0.00000000
-5.70585293,1.25641553,0.67132217,0.41255632,0.00232718,0.58339553,0.14818089,0.00000000
-5.69984992,1.23072924,0.65530751,0.40733291,0.00223148,0.56645715,0.15124594,0.00000000
-5.69384692,1.20929661,0.64150458,0.40335628,0.00215284,0.55131835,0.15485073,0.00000000
-5.68784392,1.19218419,0.63021553,0.40059987,0.00209085,0.53799593,0.15897896,0.00000000
-5.68184092,1.17939075,0.62171101,0.39901460,0.00204496,0.52648078,0.16360131,0.00000000
-5.67583792,1.17085250,0.61622347,0.39853249,0.00201448,0.51674069,0.16867663,0.00000000
-5.66983492,1.16644857,0.61394045,0.39907035,0.00199865,0.50872299,0.17415335,0.00000000
-5.66383192,1.16600623,0.61499803,0.40053340,0.00199667,0.50235702,0.17997107,0.00000000
-5.65782891,1.16930579,0.61947473,0.40281860,0.00200768,0.49755632,0.18606224,0.00000000
-5.65182591,1.17608472,0.62738595,0.40581747,0.00203082,0.49422042,0.19235378,0.00000000
-5.64582291,1.18604120,0.63867954,0.40941842,0.00206520,0.49223628,0.19876857,0.00000000
-5.63981991,1.19883688,0.65323256,0.41350844,0.00210994,0.49147935,0.20522691,0.00000000
-5.63381691,1.21409913,0.67084957,0.41797419,0.00216418,0.49181438,0.21164762,0.00000000
-5.62781391,1.23142310,0.69126291,0.42270253,0.00222703,0.49309604,0.21794913,0.00000000
-5.62181091,1.25037373,0.71413501,0.42758072,0.00229760,0.49516956,0.22405022,0.00000000
-5.61580790,1.27048833,0.73906296,0.43249623,0.00237498,0.49787147,0.22987076,0.00000000
-5.60980490,1.29127997,0.76558559,0.43733656,0.00245826,0.50103071,0.23533223,0.00000000
-5.60380190,1.31224212,0.79319277,0.44198910,0.00254650,0.50447017,0.24035831,0.00000000
-5.59779890,1.33285485,0.82133716,0.44634137,0.00263877,0.50800880,0.24487533,0.00000000
-5.59179590,1.35259273,0.84944779,0.45028156,0.00273415,0.51146442,0.24881302,0.00000000
-5.58579290,1.37093464,0.87694545,0.45369977,0.00283174,0.51465720,0.25210517,0.00000000
-5.57978989,1.38737516,0.90325919,0.45648981,0.00293075,0.51741377,0.25469062,0.00000000
-5.57378689,1.40143755,0.92784345,0.45855159,0.00303048,0.51957191,0.25651437,0.00000000
-5.56778389,1.41268768,0.95019510,0.45979412,0.00313040,0.52098552,0.25752886,0.00000000
-5.56178089,1.42074842,0.96986977,0.46013895,0.00323023,0.52152983,0.25769548,0.00000000
-5.55577789,1.42531388,0.98649668,0.45952384,0.00332995,0.52110638,0.25698612,0.00000000
-5.54977489,1.42616259,0.99979129,0.45790645,0.00342993,0.51964766,0.25538483,0.00000000
-5.54377189,1.42316901,1.00956521,0.45526789,0.00353093,0.51712094,0.25288946,0.00000000
-5.53776888,1.41631250,1.01573271,0.45161572,0.00363421,0.51353115,0.24951312,0.00000000
-5.53176588,1.40568317,1.01831368,0.44698629,0.00374153,0.50892249,0.24528555,0.00000000
-5.52576288,1.39148405,1.01743257,0.44144620,0.00385524,0.50337859,0.24025411,0.00000000
-5.51975988,1.37402925,1.01331349,0.43509252,0.00397824,0.49702111,0.23448442,0.00000000
-5.51375688,1.35373794,1.00627154,0.42805204,0.00411405,0.49000681,0.22806061,0.00000000
-5.50775388,1.33112436,0.99670078,0.42047906,0.00426675,0.48252301,0.22108502,0.00000000
-5.50175088,1.30678400,0.98505939,0.41255220,0.00444099,0.47478174,0.21367746,0.00000000
-5.49574787,1.28137661,0.97185267,0.40447000,0.00464193,0.46701276,0.20597384,0.00000000
-5.48974487,1.25560678,0.95761477,0.39644573,0.00487519,0.45945571,0.19812444,0.00000000
-5.48374187,1.23020279,0.94288990,0.38870142,0.00514675,0.45235180,0.19029161,0.00000000
-5.47773887,1.20589490,0.92821408,0.38146164,0.00546291,0.44593539,0.18264712,0.00000000
-5.47173587,1.18339384,0.91409817,0.37494714,0.00583014,0.44042590,0.17536914,0.00000000
-5.46573287,1.16337063,0.90101295,0.36936870,0.00625503,0.43602039,0.16863902,0.00000000
-5.45972986,1.14643850,0.88937695,0.36492144,0.00674413,0.43288709,0.16263786,0.00000000
-5.45372686,1.13313767,0.87954750,0.36177999,0.00730387,0.43116036,0.15754303,0.00000000
-5.44772386,1.12392358,0.87181517,0.36009449,0.00794041,0.43093702,0.15352472,0.00000000
-5.44172086,1.11915884,0.86640183,0.35998778,0.00865953,0.43227435,0.15074256,0.00000000
-5.43571786,1.11910919,0.86346200,0.36155363,0.00946652,0.43518983,0.14934246,0.00000000
-5.42971486,1.12394324,0.86308732,0.36485630,0.01036603,0.43966237,0.14945362,0.00000000
-5.42371186,1.13373577,0.86531356,0.36993113,0.01136196,0.44563512,0.15118591,0.00000000
-5.41770885,1.14847424,0.87012944,0.37678613,0.01245731,0.45301955,0.15462751,0.00000000
-5.41170585,1.16806780,0.87748681,0.38540454,0.01365408,0.46170048,0.15984298,0.00000000
-5.40570285,1.19235818,0.88731110,0.39574791,0.01495315,0.47154201,0.16687170,0.00000000
-5.39969985,1.22113179,0.89951158,0.40775974,0.01635415,0.48239374,0.17572678,0.00000000
-5.39369685,1.25413226,0.91399065,0.42136934,0.01785536,0.49409723,0.18639431,0.00000000
-5.38769385,1.29107284,0.93065156,0.43649564,0.01945362,0.50649220,0.19883320,0.00000000
-5.38169085,1.33164787,0.94940419,0.45305091,0.02114427,0.51942242,0.21297545,0.00000000
-5.37568784,1.37554317,0.97016862,0.47094408,0.02292109,0.53274088,0.22872684,0.00000000
-5.36968484,1.42244462,0.99287641,0.49008355,0.02477627,0.54631413,0.24596820,0.00000000
-5.36368184,1.47204489,1.01746948,0.51037947,0.02670045,0.56002576,0.26455713,0.00000000
-5.35767884,1.52404827,1.04389711,0.53174528,0.02868277,0.57377877,0.28433017,0.00000000
-5.35167584,1.57817330,1.07211103,0.55409856,0.03071095,0.58749697,0.30510546,0.00000000
-5.34567284,1.63415359,1.10205934,0.57736119,0.03277141,0.60112529,0.32668574,0.00000000
-5.33966983,1.69173682,1.13367955,0.60145880,0.03484949,0.61462919,0.34886177,0.00000000
-5.33366683,1.75068219,1.16689128,0.62631956,0.03692965,0.62799312,0.37141594,0.00000000
-5.32766383,1.81075660,1.20158920,0.65187245,0.03899569,0.64121818,0.39412606,0.00000000
-5.32166083,1.87172977,1.23763663,0.67804499,0.04103107,0.65431916,0.41676928,0.00000000
-5.31565783,1.93336868,1.27486012,0.70476061,0.04301920,0.66732099,0.43912587,0.00000000
-5.30965483,1.99543159,1.31304551,0.73193579,0.04494372,0.68025477,0.46098284,0.00000000
-5.30365183,2.05766201,1.35193566,0.75947701,0.04678882,0.69315362,0.48213734,0.00000000
-5.29764882,2.11978278,1.39122990,0.78727777,0.04853955,0.70604828,0.50239955,0.00000000
-5.29164582,2.18149081,1.43058552,0.81521581,0.05018205,0.71896290,0.52159516,0.00000000
-5.28564282,2.24245254,1.46962114,0.84315057,0.05170382,0.73191083,0.53956730,0.00000000
-5.27963982,2.30230068,1.50792202,0.87092135,0.05309389,0.74489098,0.55617784,0.00000000
-5.27363682,2.36063232,1.54504717,0.89834601,0.05434299,0.75788444,0.57130819,0.00000000
-5.26763382,2.41700896,1.58053817,0.92522063,0.05544363,0.77085197,0.58485948,0.00000000
-5.26163082,2.47095840,1.61392941,0.95132021,0.05639014,0.78373211,0.59675234,0.00000000
-5.25562781,2.52197906,1.64475969,0.97640038,0.05717870,0.79644029,0.60692625,0.00000000
-5.24962481,2.56954651,1.67258471,1.00020049,0.05780728,0.80886898,0.61533867,0.00000000
-5.24362181,2.61312251,1.69699028,1.02244782,0.05827553,0.82088881,0.62196402,0.00000000
-5.23761881,2.65216634,1.71760574,1.04286304,0.05858472,0.83235093,0.62679262,0.00000000
-5.23161581,2.68614820,1.73411727,1.06116680,0.05873756,0.84309034,0.62982974,0.00000000
-5.22561281,2.71456433,1.74628054,1.07708713,0.05873808,0.85293033,0.63109480,0.00000000
-5.21960980,2.73695326,1.75393219,1.09036764,0.05859147,0.86168769,0.63062086,0.00000000
-5.21360680,2.75291268,1.75699954,1.10077600,0.05830391,0.86917871,0.62845425,0.00000000
-5.20760380,2.76211598,1.75550810,1.10811244,0.05788248,0.87522558,0.62465447,0.00000000
-5.20160080,2.76432775,1.74958621,1.11221780,0.05733496,0.87966298,0.61929427,0.00000000
-5.19559780,2.75941727,1.73946636,1.11298080,0.05666977,0.88234461,0.61245971,0.00000000
-5.18959480,2.74736928,1.72548293,1.11034407,0.05589585,0.88314922,0.60425019,0.00000000
-5.18359180,2.72829111,1.70806594,1.10430858,0.05502254,0.88198594,0.59477828,0.00000000
-5.17758879,2.70241564,1.68773079,1.09493613,0.05405956,0.87879856,0.58416921,0.00000000
-5.17158579,2.67009966,1.66506419,1.08234977,0.05301686,0.87356863,0.57255991,0.00000000
-5.16558279,2.63181730,1.64070640,1.06673196,0.05190462,0.86631703,0.56009747,0.00000000
-5.15957979,2.58814875,1.61533053,1.04832037,0.05073310,0.85710399,0.54693706,0.00000000
-5.15357679,2.53976448,1.58961945,1.02740172,0.04951262,0.84602763,0.53323923,0.00000000
-5.14757379,2.48740548,1.56424134,1.00430351,0.04825345,0.83322082,0.51916666,0.00000000
-5.14157079,2.43186058,1.53982488,0.97938427,0.04696569,0.81884683,0.50488050,0.00000000
-5.13556778,2.37394157,1.51693525,0.95302268,0.04565923,0.80309367,0.49053641,0.00000000
-5.12956478,2.31445755,1.49605208,0.92560597,0.04434359,0.78616767,0.47628049,0.00000000
-5.12356178,2.25418960,1.47755053,0.89751823,0.04302783,0.76828644,0.46224542,0.00000000
-5.11755878,2.19386708,1.46168646,0.86912916,0.04172049,0.74967171,0.44854690,0.00000000
-5.11155578,2.13414665,1.44858660,0.84078376,0.04042946,0.73054234,0.43528069,0.00000000
-5.10555278,2.07559519,1.43824422,0.81279336,0.03916196,0.71110786,0.42252047,0.00000000
-5.09954977,2.01867717,1.43052084,0.78542854,0.03792444,0.69156286,0.41031665,0.00000000
-5.09354677,1.96374722,1.42515368,0.75891397,0.03672262,0.67208250,0.39869618,0.00000000
-5.08754377,1.91104798,1.42176883,0.73342552,0.03556147,0.65281923,0.38766351,0.00000000
-5.08154077,1.86071319,1.41989932,0.70908956,0.03444525,0.63390091,0.37720258,0.00000000
-5.07553777,1.81277558,1.41900730,0.68598437,0.03337756,0.61543022,0.36727976,0.00000000
-5.06953477,1.76717891,1.41850914,0.66414340,0.03236143,0.59748534,0.35784756,0.00000000
-5.06353177,1.72379323,1.41780205,0.64356013,0.03139938,0.58012172,0.34884890,0.00000000
-5.05752876,1.68243224,1.41629102,0.62419411,0.03049355,0.56337467,0.34022165,0.00000000
-5.05152576,1.64287164,1.41341448,0.60597775,0.02964575,0.54726251,0.33190319,0.00000000
-5.04552276,1.60486730,1.40866749,0.58882333,0.02885751,0.53179005,0.32383464,0.00000000
-5.03951976,1.56817200,1.40162125,0.57262997,0.02813015,0.51695195,0.31596458,0.00000000
-5.03351676,1.53255004,1.39193794,0.55729007,0.02746474,0.50273591,0.30825194,0.00000000
-5.02751376,1.49778878,1.37938051,0.54269485,0.02686209,0.48912524,0.30066792,0.00000000
-5.02151076,1.46370662,1.36381675,0.52873890,0.02632269,0.47610089,0.29319690,0.00000000
-5.01550775,1.43015742,1.34521804,0.51532357,0.02584655,0.46364262,0.28583620,0.00000000
-5.00950475,1.39703115,1.32365286,0.50235900,0.02543311,0.45172945,0.27859482,0.00000000
-5.00350175,1.36425136,1.29927596,0.48976520,0.02508107,0.44033945,0.27149127,0.00000000
-4.99749875,1.33176997,1.27231382,0.47747194,0.02478823,0.42944898,0.26455067,0.00000000
-4.99149575,1.29955997,1.24304778,0.46541798,0.02455134,0.41903146,0.25780131,0.00000000
-4.98549275,1.26760723,1.21179581,0.45354964,0.02436600,0.40905610,0.25127104,0.00000000
-4.97948974,1.23590197,1.17889414,0.44181924,0.02422655,0.39948670,0.24498371,0.00000000
-4.97348674,1.20443100,1.14468004,0.43018337,0.02412610,0.39028064,0.23895589,0.00000000
-4.96748374,1.17317139,1.10947648,0.41860155,0.02405654,0.38138856,0.23319426,0.00000000
-4.96148074,1.14208618,1.07357977,0.40703525,0.02400869,0.37275456,0.22769363,0.00000000
-4.95547774,1.11112263,1.03725049,0.39544751,0.02397251,0.36431722,0.22243604,0.00000000
-4.94947474,1.08021311,1.00070823,0.38380318,0.02393735,0.35601139,0.21739070,0.00000000
-4.94347174,1.04927862,0.96412998,0.37206988,0.02389237,0.34777078,0.21251500,0.00000000
-4.93746873,1.01823476,0.92765209,0.36021945,0.02382685,0.33953107,0.20775643,0.00000000
-4.93146573,0.98699959,0.89137530,0.34822998,0.02373072,0.33123367,0.20305526,0.00000000
-4.92546273,0.95550284,0.85537223,0.33608811,0.02359496,0.32282954,0.19834784,0.00000000
-4.91945973,0.92369584,0.81969658,0.32379137,0.02341207,0.31428323,0.19357032,0.00000000
-4.91345673,0.89156126,0.78439315,0.31135063,0.02317647,0.30557652,0.18866244,0.00000000
-4.90745373,0.85912206,0.74950804,0.29879205,0.02288487,0.29671160,0.18357133,0.00000000
-4.90145073,0.82644894,0.71509803,0.28615874,0.02253653,0.28771361,0.17825484,0.00000000
-4.89544772,0.79366565,0.68123860,0.27351174,0.02213349,0.27863212,0.17268453,0.00000000
-4.88944472,0.76095180,0.64803002,0.26093024,0.02168057,0.26954163,0.16684773,0.00000000
-4.88344172,0.72854284,0.61560102,0.24851115,0.02118543,0.26054086,0.16074903,0.00000000
-4.87743872,0.69672709,0.58411002,0.23636773,0.02065833,0.25175090,0.15441072,0.00000000
-4.87143572,0.66584001,0.55374365,0.22462757,0.02011188,0.24331215,0.14787247,0.00000000
-4.86543272,0.63625577,0.52471284,0.21342990,0.01956072,0.23538028,0.14119016,0.00000000
-4.85942971,0.60837662,0.49724675,0.20292225,0.01902096,0.22812126,0.13443396,0.00000000
-4.85342671,0.58262052,0.47158475,0.19325679,0.01850973,0.22170567,0.12768588,0.00000000
-4.84742371,0.55940753,0.44796722,0.18458637,0.01804453,0.21630265,0.12103684,0.00000000
-4.84142071,0.53914573,0.42662538,0.17706049,0.01764266,0.21207351,0.11458350,0.00000000
-4.83541771,0.52221711,0.40777100,0.17082132,0.01732056,0.20916551,0.10842501,0.00000000
-4.82941471,0.50896423,0.39158625,0.16600002,0.01709323,0.20770596,0.10265986,0.00000000
-4.82341171,0.49967807,0.37821452,0.16271336,0.01697369,0.20779683,0.09738293,0.00000000
-4.81740870,0.49458769,0.36775233,0.16106093,0.01697248,0.20951028,0.09268294,0.00000000
-4.81140570,0.49385209,0.36024295,0.16112286,0.01709728,0.21288512,0.08864031,0.00000000
-4.80540270,0.49755448,0.35567196,0.16295827,0.01735257,0.21792450,0.08532555,0.00000000
-4.79939970,0.50569938,0.35396486,0.16660431,0.01773950,0.22459483,0.08279818,0.00000000
-4.79339670,0.51821243,0.35498694,0.17207606,0.01825583,0.23282609,0.08110616,0.00000000
-4.78739370,0.53494308,0.35854544,0.17936692,0.01889594,0.24251353,0.08028580,0.00000000
-4.78139070,0.55566989,0.36439374,0.18844977,0.01965110,0.25352061,0.08036209,0.00000000
-4.77538769,0.58010832,0.37223767,0.19927862,0.02050976,0.26568326,0.08134940,0.00000000
-4.76938469,0.60792067,0.38174349,0.21179073,0.02145794,0.27881519,0.08325238,0.00000000
-4.76338169,0.63872770,0.39254744,0.22590909,0.02247984,0.29271408,0.08606704,0.00000000
-4.75737869,0.67212159,0.40426630,0.24154511,0.02355839,0.30716853,0.08978195,0.00000000
-4.75137569,0.70767959,0.41650883,0.25860146,0.02467591,0.32196528,0.09437932,0.00000000
-4.74537269,0.74497792,0.42888755,0.27697485,0.02581487,0.33689671,0.09983612,0.00000000
-4.73936968,0.78360526,0.44103048,0.29655860,0.02695852,0.35176800,0.10612499,0.00000000
-4.73336668,0.82317539,0.45259252,0.31724505,0.02809162,0.36640396,0.11321501,0.00000000
-4.72736368,0.86333834,0.46326612,0.33892744,0.02920105,0.38065497,0.12107226,0.00000000
-4.72136068,0.90378972,0.47279089,0.36150146,0.03027632,0.39440193,0.12966027,0.00000000
-4.71535768,0.94427780,0.48096188,0.38486618,0.03131002,0.40755999,0.13894026,0.00000000
-4.70935468,0.98460804,0.48763650,0.40892446,0.03229810,0.42008077,0.14887121,0.00000000
-4.70335168,1.02464505,0.49273983,0.43358284,0.03323999,0.43195314,0.15941000,0.00000000
-4.69734867,1.06431184,0.49626824,0.45875091,0.03413859,0.44320232,0.17051134,0.00000000
-4.69134567,1.10358661,0.49829164,0.48434028,0.03500008,0.45388759,0.18212783,0.00000000
-4.68534267,1.14249730,0.49895407,0.51026327,0.03583350,0.46409846,0.19421009,0.00000000
-4.67933967,1.18111428,0.49847319,0.53643145,0.03665033,0.47394971,0.20670697,0.00000000
-4.67333667,1.21954175,0.49713850,0.56275422,0.03746376,0.48357549,0.21956593,0.00000000
-4.66733367,1.25790840,0.49530882,0.58913755,0.03828802,0.49312270,0.23273363,0.00000000
-4.66133067,1.29635796,0.49340902,0.61548320,0.03913754,0.50274417,0.24615672,0.00000000
-4.65532766,1.33504029,0.49192620,0.64168839,0.04002618,0.51259187,0.25978278,0.00000000
-4.64932466,1.37410361,0.49140560,0.66764631,0.04096636,0.52281059,0.27356150,0.00000000
-4.64332166,1.41368836,0.49244610,0.69324733,0.04196839,0.53353237,0.28744599,0.00000000
-4.63731866,1.45392316,0.49569532,0.71838116,0.04303981,0.54487202,0.30139424,0.00000000
-4.63131566,1.49492296,0.50184436,0.74293984,0.04418487,0.55692391,0.31537053,0.00000000
-4.62531266,1.53678959,0.51162165,0.76682154,0.04540426,0.56976016,0.32934695,0.00000000
-4.61930965,1.57961444,0.52578605,0.78993503,0.04669491,0.58343030,0.34330471,0.00000000
-4.61330665,1.62348306,0.54511836,0.81220459,0.04805005,0.59796229,0.35723530,0.00000000
-4.60730365,1.66848093,0.57041135,0.83357505,0.04945943,0.61336478,0.37114138,0.00000000
-4.60130065,1.71469994,0.60245754,0.85401671,0.05090969,0.62963031,0.38503726,0.00000000
-4.59529765,1.76224467,0.64203470,0.87352976,0.05238494,0.64673913,0.39894892,0.00000000
-4.58929465,1.81123757,0.68988870,0.89214775,0.05386736,0.66466335,0.41291348,0.00000000
-4.58329165,1.86182228,0.74671360,0.90993980,0.05533791,0.68337086,0.42697813,0.00000000
-4.57728864,1.91416422,0.81312912,0.92701128,0.05677710,0.70282875,0.44119829,0.00000000
-4.57128564,1.96844790,0.88965584,0.94350262,0.05816566,0.72300581,0.45563526,0.00000000
-4.56528264,2.02487048,0.97668843,0.95958602,0.05948520,0.74387387,0.47035316,0.00000000
-4.55927964,2.08363142,1.07446790,0.97546026,0.06071879,0.76540772,0.48541534,0.00000000
-4.55327664,2.14491842,1.18305368,0.99134331,0.06185136,0.78758355,0.50088035,0.00000000
-4.54727364,2.20889009,1.30229681,1.00746331,0.06286998,0.81037603,0.51679759,0.00000000
-4.54127064,2.27565617,1.43181559,1.02404805,0.06376403,0.83375404,0.53320287,0.00000000
-4.53526763,2.34525639,1.57097508,1.04131342,0.06452515,0.85767560,0.55011409,0.00000000
-4.52926463,2.41763930,1.71887204,1.05945159,0.06514710,0.88208209,0.56752718,0.00000000
-4.52326163,2.49264255,1.87432677,1.07861941,0.06562557,0.90689256,0.58541282,0.00000000
-4.51725863,2.56997625,2.03588302,1.09892774,0.06595777,0.93199849,0.60371383,0.00000000
-4.51125563,2.64921082,2.20181728,1.12043250,0.06614215,0.95725951,0.62234384,0.00000000
-4.50525263,2.72977079,2.37015807,1.14312800,0.06617798,0.98250076,0.64118706,0.00000000
-4.49924962,2.81093565,2.53871563,1.16694311,0.06606504,1.00751210,0.66009970,0.00000000
-4.49324662,2.89184844,2.70512190,1.19174064,0.06580339,1.03204970,0.67891271,0.00000000
-4.48724362,2.97153248,2.86688023,1.21732025,0.06539314,1.05583996,0.69743617,0.00000000
-4.48124062,3.04891592,3.02142369,1.24342474,0.06483441,1.07858598,0.71546503,0.00000000
-4.47523762,3.12286363,3.16618022,1.26974972,0.06412736,1.09997625,0.73278616,0.00000000
-4.46923462,3.19221497,3.29864271,1.29595612,0.06327234,1.11969525,0.74918631,0.00000000
-4.46323162,3.25582611,3.41644137,1.32168501,0.06227012,1.13743555,0.76446083,0.00000000
-4.45722861,3.31261461,3.51741568,1.34657391,0.06112218,1.15291069,0.77842250,0.00000000
-4.45122561,3.36160432,3.59968294,1.37027380,0.05983107,1.16586815,0.79091033,0.00000000
-4.44522261,3.40196792,3.66170067,1.39246580,0.05840076,1.17610179,0.80179759,0.00000000
-4.43921961,3.43306513,3.70231976,1.41287665,0.05683693,1.18346277,0.81099885,0.00000000
-4.43321661,3.45447408,3.72082622,1.43129200,0.05514730,1.18786858,0.81847541,0.00000000
-4.42721361,3.46601432,3.71696927,1.44756677,0.05334179,1.18930929,0.82423900,0.00000000
-4.42121061,3.46775976,3.69097442,1.46163199,0.05143256,1.18785088,0.82835320,0.00000000
-4.41520760,3.46004093,3.64354063,1.47349762,0.04943408,1.18363515,0.83093271,0.00000000
-4.40920460,3.44343601,3.57582148,1.48325113,0.04736288,1.17687630,0.83214013,0.00000000
-4.40320160,3.41875100,3.48939106,1.49105208,0.04523731,1.16785410,0.83218052,0.00000000
-4.39719860,3.38698998,3.38619567,1.49712266,0.04307719,1.15690425,0.83129381,0.00000000
-4.39119560,3.34931666,3.26849353,1.50173500,0.04090332,1.14440602,0.82974542,0.00000000
-4.38519260,3.30700929,3.13878476,1.50519580,0.03873693,1.13076809,0.82781549,0.00000000
-4.37918959,3.26141092,2.99973468,1.50782914,0.03659915,1.11641304,0.82578709,0.00000000
-4.37318659,3.21387750,2.85409341,1.50995844,0.03451042,1.10176140,0.82393419,0.00000000
-4.36718359,3.16572632,2.70461504,1.51188856,0.03248993,1.08721588,0.82250970,0.00000000
-4.36118059,3.11818710,2.55397958,1.51388907,0.03055515,1.07314664,0.82173443,0.00000000
-4.35517759,3.07235809,2.40472040,1.51617950,0.02872135,1.05987816,0.82178725,0.00000000
-4.34917459,3.02916908,2.25915999,1.51891750,0.02700128,1.04767831,0.82279726,0.00000000
-4.34317159,2.98935285,2.11935589,1.52219046,0.02540493,1.03675007,0.82483810,0.00000000
-4.33716858,2.95342626,1.98705857,1.52601116,0.02393942,1.02722624,0.82792496,0.00000000
-4.33116558,2.92168155,1.86368209,1.53031750,0.02260891,1.01916727,0.83201433,0.00000000
-4.32516258,2.89418804,1.75028811,1.53497662,0.02141477,1.01256217,0.83700662,0.00000000
-4.31915958,2.87080384,1.64758296,1.53979287,0.02035570,1.00733260,0.84275158,0.00000000
-4.31315658,2.85119676,1.55592717,1.54451950,0.01942803,1.00333960,0.84905623,0.00000000
-4.30715358,2.83487322,1.47535640,1.54887331,0.01862606,1.00039291,0.85569499,0.00000000
