energy_ev,total_up,Re_p_up,Re_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.50175088,2.21382837,0.56699514,1.35775576,0.73916907,0.01490589,0.70567218,0.00000000
-5.49574787,2.19956094,0.57235162,1.33757530,0.71924357,0.01495955,0.71259248,0.00000000
-5.48974487,2.18472484,0.57676333,1.31766325,0.69913828,0.01507924,0.71866940,0.00000000
-5.48374187,2.16929364,0.58011651,1.29811094,0.67898523,0.01526461,0.72376763,0.00000000
-5.47773887,2.15323508,0.58231301,1.27899063,0.65889568,0.01551504,0.72776908,0.00000000
-5.47173587,2.13651889,0.58327305,1.26035932,0.63896152,0.01582961,0.73057675,0.00000000
-5.46573287,2.11912468,0.58293774,1.24226286,0.61925729,0.01620713,0.73211804,0.00000000
-5.45972986,2.10104923,0.58127093,1.22474009,0.59984302,0.01664610,0.73234757,0.00000000
-5.45372686,2.08231278,0.57826071,1.20782656,0.58076717,0.01714469,0.73124915,0.00000000
-5.44772386,2.06296369,0.57392008,1.19155760,0.56206988,0.01770065,0.72883697,0.00000000
-5.44172086,2.04308128,0.56828711,1.17597042,0.54378598,0.01831123,0.72515572,0.00000000
-5.43571786,2.02277630,0.56142429,1.16110508,0.52594768,0.01897310,0.72027968,0.00000000
-5.42971486,2.00218920,0.55341723,1.14700421,0.50858681,0.01968220,0.71431074,0.00000000
-5.42371186,1.98148587,0.54437265,1.13371152,0.49173641,0.02043372,0.70737533,0.00000000
-5.41770885,1.96085132,0.53441583,1.12126916,0.47543162,0.02122194,0.69962045,0.00000000
-5.41170585,1.94048146,0.52368750,1.10971407,0.45970992,0.02204018,0.69120884,0.00000000
-5.40570285,1.92057355,0.51234035,1.09907379,0.44461061,0.02288077,0.68231357,0.00000000
-5.39969985,1.90131584,0.50053535,1.08936184,0.43017376,0.02373504,0.67311224,0.00000000
-5.39369685,1.88287721,0.48843787,1.08057332,0.41643862,0.02459332,0.66378115,0.00000000
-5.38769385,1.86539745,0.47621400,1.07268092,0.40344177,0.02544504,0.65448964,0.00000000
-5.38169085,1.84897887,0.46402703,1.06563189,0.39121503,0.02627887,0.64539494,0.00000000
-5.37568784,1.83368001,0.45203432,1.05934633,0.37978339,0.02708282,0.63663790,0.00000000
-5.36968484,1.81951188,0.44038472,1.05371694,0.36916312,0.02784457,0.62833961,0.00000000
-5.36368184,1.80643722,0.42921657,1.04861062,0.35936019,0.02855163,0.62059939,0.00000000
-5.35767884,1.79437283,0.41865631,1.04387182,0.35036908,0.02919171,0.61349399,0.00000000
-5.35167584,1.78319519,0.40881785,1.03932767,0.34217225,0.02975304,0.60707823,0.00000000
-5.34567284,1.77274880,0.39980254,1.03479466,0.33473998,0.03022466,0.60138690,0.00000000
-5.33966983,1.76285712,0.39169962,1.03008653,0.32803098,0.03059684,0.59643778,0.00000000
-5.33366683,1.75333520,0.38458725,1.02502304,0.32199345,0.03086133,0.59223570,0.00000000
-5.32766383,1.74400333,0.37853368,1.01943898,0.31656663,0.03101174,0.58877706,0.00000000
-5.32166083,1.73470070,0.37359867,1.01319298,0.31168276,0.03104369,0.58605476,0.00000000
-5.31565783,1.72529826,0.36983468,1.00617549,0.30726928,0.03095509,0.58406293,0.00000000
-5.30965483,1.71570963,0.36728796,0.99831535,0.30325114,0.03074619,0.58280120,0.00000000
-5.30365183,1.70589936,0.36599907,0.98958463,0.29955311,0.03041965,0.58227811,0.00000000
-5.29764882,1.69588788,0.36600296,0.98000112,0.29610195,0.02998049,0.58251326,0.00000000
-5.29164582,1.68575240,0.36732832,0.96962843,0.29282829,0.02943592,0.58353819,0.00000000
-5.28564282,1.67562380,0.36999622,0.95857348,0.28966816,0.02879515,0.58539547,0.00000000
-5.27963982,1.66567924,0.37401816,0.94698146,0.28656411,0.02806912,0.58813634,0.00000000
-5.27363682,1.65613103,0.37939334,0.93502839,0.28346590,0.02727007,0.59181661,0.00000000
-5.26763382,1.64721199,0.38610561,0.92291179,0.28033065,0.02641123,0.59649130,0.00000000
-5.26163082,1.63915841,0.39412003,0.91083977,0.27712273,0.02550632,0.60220803,0.00000000
-5.25562781,1.63219125,0.40337930,0.89901920,0.27381310,0.02456918,0.60899970,0.00000000
-5.24962481,1.62649688,0.41380049,0.88764354,0.27037856,0.02361326,0.61687692,0.00000000
-5.24362181,1.62220835,0.42527207,0.87688108,0.26680063,0.02265130,0.62582048,0.00000000
-5.23761881,1.61938852,0.43765179,0.86686413,0.26306448,0.02169493,0.63577461,0.00000000
-5.23161581,1.61801592,0.45076539,0.85767979,0.25915782,0.02075442,0.64664134,0.00000000
-5.22561281,1.61797432,0.46440660,0.84936287,0.25506980,0.01983839,0.65827654,0.00000000
-5.21960980,1.61904694,0.47833839,0.84189127,0.25079022,0.01895373,0.67048786,0.00000000
-5.21360680,1.62091548,0.49229575,0.83518416,0.24630888,0.01810550,0.68303502,0.00000000
-5.20760380,1.62316445,0.50598985,0.82910302,0.24161514,0.01729691,0.69563249,0.00000000
-5.20160080,1.62529066,0.51911373,0.82345555,0.23669791,0.01652947,0.70795466,0.00000000
-5.19559780,1.62671759,0.53134916,0.81800224,0.23154570,0.01580307,0.71964328,0.00000000
-5.18959480,1.62681395,0.54237468,0.81246538,0.22614713,0.01511621,0.73031715,0.00000000
-5.18359180,1.62491579,0.55187436,0.80653996,0.22049145,0.01446619,0.73958343,0.00000000
-5.17758879,1.62035102,0.55954708,0.79990599,0.21456936,0.01384946,0.74705033,0.00000000
-5.17158579,1.61246525,0.56511585,0.79224178,0.20837380,0.01326180,0.75234046,0.00000000
-5.16558279,1.60064783,0.56833684,0.78323733,0.20190091,0.01269866,0.75510441,0.00000000
-5.15957979,1.58435677,0.56900763,0.77260744,0.19515081,0.01215538,0.75503372,0.00000000
-5.15357679,1.56314144,0.56697446,0.76010387,0.18812839,0.01162749,0.75187281,0.00000000
-5.14757379,1.53666205,0.56213794,0.74552593,0.18084395,0.01111086,0.74542923,0.00000000
-5.14157079,1.50470499,0.55445706,0.72872925,0.17331363,0.01060192,0.73558177,0.00000000
-5.13556778,1.46719339,0.54395132,0.70963216,0.16555965,0.01009777,0.72228599,0.00000000
-5.12956478,1.42419242,0.53070081,0.68821964,0.15761030,0.00959628,0.70557699,0.00000000
-5.12356178,1.37590935,0.51484417,0.66454464,0.14949974,0.00909615,0.68556929,0.00000000
-5.11755878,1.32268820,0.49657471,0.63872673,0.14126749,0.00859693,0.66245376,0.00000000
-5.11155578,1.26499955,0.47613466,0.61094839,0.13295781,0.00809895,0.63649194,0.00000000
-5.10555278,1.20342599,0.45380784,0.58144902,0.12461882,0.00760333,0.60800787,0.00000000
-5.09954977,1.13864393,0.42991129,0.55051711,0.11630147,0.00711186,0.57737794,0.00000000
-5.09354677,1.07140280,0.40478585,0.51848094,0.10805843,0.00662689,0.54501925,0.00000000
-5.08754377,1.00250242,0.37878648,0.48569826,0.09994290,0.00615125,0.51137693,0.00000000
-5.08154077,0.93276979,0.35227246,0.45254550,0.09200743,0.00568814,0.47691115,0.00000000
-5.07553777,0.86303610,0.32559798,0.41940689,0.08430269,0.00524096,0.44208421,0.00000000
-5.06953477,0.79411495,0.29910344,0.38666401,0.07687641,0.00481322,0.40734835,0.00000000
-5.06353177,0.72678263,0.27310776,0.35468606,0.06977239,0.00440847,0.37313461,0.00000000
-5.05752876,0.66176089,0.24790197,0.32382131,0.06302965,0.00403014,0.33984332,0.00000000
-5.05152576,0.59970299,0.22374411,0.29438984,0.05668175,0.00368150,0.30783615,0.00000000
-5.04552276,0.54118288,0.20085570,0.26667777,0.05075633,0.00336557,0.27743027,0.00000000
-5.03951976,0.48668794,0.17941966,0.24093304,0.04527479,0.00308505,0.24889431,0.00000000
-5.03351676,0.43661497,0.15957957,0.21736273,0.04025218,0.00284232,0.22244632,0.00000000
-5.02751376,0.39126921,0.14144032,0.19613168,0.03569731,0.00263937,0.19825350,0.00000000
-5.02151076,0.35086602,0.12506977,0.17736252,0.03161290,0.00247776,0.17643342,0.00000000
-5.01550775,0.31553478,0.11050134,0.16113660,0.02799599,0.00235864,0.15705659,0.00000000
-5.00950475,0.28532443,0.09773725,0.14749580,0.02483839,0.00228270,0.14015005,0.00000000
-5.00350175,0.26021012,0.08675215,0.13644494,0.02212717,0.00225016,0.12570160,0.00000000
-4.99749875,0.24010058,0.07749709,0.12795443,0.01984527,0.00226078,0.11366446,0.00000000
-4.99149575,0.22484565,0.06990331,0.12196327,0.01797204,0.00231382,0.10396210,0.00000000
-4.98549275,0.21424363,0.06388608,0.11838183,0.01648386,0.00240804,0.09649292,0.00000000
-4.97948974,0.20804823,0.05934813,0.11709472,0.01535464,0.00254168,0.09113469,0.00000000
-4.97348674,0.20597497,0.05618275,0.11796336,0.01455639,0.00271245,0.08774861,0.00000000
-4.96748374,0.20770684,0.05427650,0.12082845,0.01405958,0.00291755,0.08618289,0.00000000
-4.96148074,0.21289939,0.05351142,0.12551221,0.01383367,0.00315364,0.08627583,0.00000000
-4.95547774,0.22118533,0.05376695,0.13182065,0.01384738,0.00341690,0.08785844,0.00000000
-4.94947474,0.23217866,0.05492133,0.13954569,0.01406904,0.00370301,0.09075669,0.00000000
-4.94347174,0.24547877,0.05685282,0.14846754,0.01446693,0.00400724,0.09479334,0.00000000
-4.93746873,0.26067445,0.05944062,0.15835719,0.01500948,0.00432450,0.09978969,0.00000000
-4.93146573,0.27734821,0.06256565,0.16897921,0.01566560,0.00464945,0.10556706,0.00000000
-4.92546273,0.29508087,0.06611126,0.18009496,0.01640493,0.00497657,0.11194832,0.00000000
-4.91945973,0.31345677,0.06996388,0.19146606,0.01719813,0.00530030,0.11875945,0.00000000
-4.91345673,0.33206933,0.07401377,0.20285842,0.01801711,0.00561521,0.12583123,0.00000000
-4.90745373,0.35052724,0.07815577,0.21404638,0.01883542,0.00591611,0.13300098,0.00000000
-4.90145073,0.36846092,0.08229018,0.22481729,0.01962848,0.00619824,0.14011459,0.00000000
-4.89544772,0.38552935,0.08632366,0.23497604,0.02037392,0.00645744,0.14702850,0.00000000
-4.88944472,0.40142674,0.09017032,0.24434967,0.02105187,0.00669026,0.15361194,0.00000000
-4.88344172,0.41588913,0.09375269,0.25279161,0.02164523,0.00689416,0.15974896,0.00000000
-4.87743872,0.42870035,0.09700280,0.26018567,0.02213991,0.00706761,0.16534058,0.00000000
-4.87143572,0.43969719,0.09986315,0.26644929,0.02252501,0.00721018,0.17030663,0.00000000
-4.86543272,0.44877354,0.10228758,0.27153612,0.02279297,0.00732263,0.17458734,0.00000000
-4.85942971,0.45588309,0.10424199,0.27543757,0.02293959,0.00740692,0.17814454,0.00000000
-4.85342671,0.46104059,0.10570480,0.27818343,0.02296405,0.00746623,0.18096245,0.00000000
-4.84742371,0.46432131,0.10666720,0.27984128,0.02286880,0.00750489,0.18304785,0.00000000
-4.84142071,0.46585885,0.10713306,0.28051473,0.02265935,0.00752830,0.18442970,0.00000000
-4.83541771,0.46584105,0.10711863,0.28034058,0.02234403,0.00754280,0.18515815,0.00000000
-4.82941471,0.46450423,0.10665174,0.27948478,0.02193365,0.00755551,0.18530286,0.00000000
-4.82341171,0.46212592,0.10577090,0.27813753,0.02144112,0.00757412,0.18495084,0.00000000
-4.81740870,0.45901611,0.10452397,0.27650739,0.02088097,0.00760665,0.18420362,0.00000000
-4.81140570,0.45550748,0.10296661,0.27481488,0.02026891,0.00766125,0.18317406,0.00000000
-4.80540270,0.45194489,0.10116057,0.27328552,0.01962128,0.00774588,0.18198275,0.00000000
-4.79939970,0.44867437,0.09917183,0.27214271,0.01895464,0.00786810,0.18075419,0.00000000
-4.79339670,0.44603221,0.09706862,0.27160070,0.01828520,0.00803476,0.17961293,0.00000000
-4.78739370,0.44433435,0.09491948,0.27185781,0.01762844,0.00825178,0.17867970,0.00000000
-4.78139070,0.44386662,0.09279141,0.27309022,0.01699868,0.00852392,0.17806786,0.00000000
-4.77538769,0.44487612,0.09074810,0.27544654,0.01640874,0.00885456,0.17788012,0.00000000
-4.76938469,0.44756407,0.08884847,0.27904342,0.01586968,0.00924556,0.17820582,0.00000000
-4.76338169,0.45208045,0.08714535,0.28396231,0.01539058,0.00969718,0.17911888,0.00000000
-4.75737869,0.45852073,0.08568456,0.29024756,0.01497845,0.01020791,0.18067634,0.00000000
-4.75137569,0.46692458,0.08450428,0.29790589,0.01463815,0.01077460,0.18291784,0.00000000
-4.74537269,0.47727693,0.08363481,0.30690735,0.01437246,0.01139238,0.18586576,0.00000000
-4.73936968,0.48951108,0.08309860,0.31718767,0.01418216,0.01205487,0.18952619,0.00000000
-4.73336668,0.50351394,0.08291065,0.32865191,0.01406623,0.01275430,0.19389063,0.00000000
-4.72736368,0.51913290,0.08307913,0.34117935,0.01402207,0.01348173,0.19893827,0.00000000
-4.72136068,0.53618435,0.08360629,0.35462927,0.01404572,0.01422736,0.20463876,0.00000000
-4.71535768,0.55446314,0.08448943,0.36884753,0.01413226,0.01498081,0.21095532,0.00000000
-4.70935468,0.57375274,0.08572198,0.38367351,0.01427604,0.01573149,0.21784787,0.00000000
-4.70335168,0.59383548,0.08729459,0.39894717,0.01447105,0.01646896,0.22527624,0.00000000
-4.69734867,0.61450248,0.08919610,0.41451583,0.01471120,0.01718332,0.23320295,0.00000000
-4.69134567,0.63556268,0.09141438,0.43024044,0.01499066,0.01786556,0.24159568,0.00000000
-4.68534267,0.65685055,0.09393695,0.44600087,0.01530404,0.01850788,0.25042899,0.00000000
-4.67933967,0.67823211,0.09675138,0.46170013,0.01564668,0.01910404,0.25968546,0.00000000
-4.67333667,0.69960899,0.09984542,0.47726716,0.01601476,0.01964956,0.26935596,0.00000000
-4.66733367,0.72092029,0.10320681,0.49265812,0.01640539,0.02014194,0.27943908,0.00000000
-4.66133067,0.74214221,0.10682296,0.50785611,0.01681670,0.02058072,0.28993995,0.00000000
-4.65532766,0.76328554,0.11068032,0.52286937,0.01724781,0.02096754,0.30086820,0.00000000
-4.64932466,0.78439116,0.11476373,0.53772801,0.01769871,0.02130607,0.31223555,0.00000000
-4.64332166,0.80552398,0.11905567,0.55247957,0.01817023,0.02160184,0.32405300,0.00000000
-4.63731866,0.82676551,0.12353551,0.56718361,0.01866380,0.02186205,0.33632793,0.00000000
-4.63131566,0.84820582,0.12817894,0.58190570,0.01918129,0.02209527,0.34906128,0.00000000
-4.62531266,0.86993513,0.13295757,0.59671112,0.01972481,0.02231105,0.36224510,0.00000000
-4.61930965,0.89203582,0.13783878,0.61165878,0.02029647,0.02251960,0.37586062,0.00000000
-4.61330665,0.91457508,0.14278590,0.62679555,0.02089814,0.02273132,0.38987703,0.00000000
-4.60730365,0.93759883,0.14775872,0.64215151,0.02153128,0.02295640,0.40425103,0.00000000
-4.60130065,0.96112720,0.15271435,0.65773620,0.02219670,0.02320442,0.41892733,0.00000000
-4.59529765,0.98515163,0.15760837,0.67353629,0.02289445,0.02348398,0.43383992,0.00000000
-4.58929465,1.00963392,0.16239620,0.68951462,0.02362362,0.02380235,0.44891417,0.00000000
-4.58329165,1.03450699,0.16703469,0.70561066,0.02438230,0.02416522,0.46406952,0.00000000
-4.57728864,1.05967729,0.17148378,0.72174238,0.02516749,0.02457648,0.47922266,0.00000000
-4.57128564,1.08502852,0.17570807,0.73780927,0.02597507,0.02503812,0.49429086,0.00000000
-4.56528264,1.11042641,0.17967829,0.75369643,0.02679984,0.02555012,0.50919534,0.00000000
-4.55927964,1.13572403,0.18337251,0.76927921,0.02763555,0.02611056,0.52386429,0.00000000
-4.55327664,1.16076734,0.18677701,0.78442842,0.02847499,0.02671563,0.53823543,0.00000000
-4.54727364,1.18540051,0.18988670,0.79901538,0.02931008,0.02735982,0.55225783,0.00000000
-4.54127064,1.20947067,0.19270512,0.81291693,0.03013201,0.02803612,0.56589298,0.00000000
-4.53526763,1.23283188,0.19524398,0.82601973,0.03093144,0.02873627,0.57911488,0.00000000
-4.52926463,1.25534805,0.19752218,0.83822392,0.03169863,0.02945101,0.59190925,0.00000000
-4.52326163,1.27689479,0.19956452,0.84944584,0.03242369,0.03017041,0.60427196,0.00000000
-4.51725863,1.29736027,0.20140006,0.85961968,0.03309676,0.03088412,0.61620670,0.00000000
-4.51125563,1.31664506,0.20306019,0.86869823,0.03370830,0.03158168,0.62772215,0.00000000
-4.50525263,1.33466127,0.20457676,0.87665254,0.03424935,0.03225280,0.63882886,0.00000000
-4.49924962,1.35133116,0.20598005,0.88347073,0.03471177,0.03288759,0.64953603,0.00000000
-4.49324662,1.36658553,0.20729702,0.88915615,0.03508854,0.03347680,0.65984853,0.00000000
-4.48724362,1.38036208,0.20854974,0.89372487,0.03537402,0.03401198,0.66976422,0.00000000
-4.48124062,1.39260403,0.20975417,0.89720293,0.03556425,0.03448566,0.67927189,0.00000000
-4.47523762,1.40325913,0.21091937,0.89962341,0.03565718,0.03489148,0.68834989,0.00000000
-4.46923462,1.41227922,0.21204712,0.90102349,0.03565286,0.03522422,0.69696555,0.00000000
-4.46323162,1.41962034,0.21313198,0.90144177,0.03555364,0.03547989,0.70507533,0.00000000
-4.45722861,1.42524332,0.21416177,0.90091592,0.03536425,0.03565575,0.71262579,0.00000000
-4.45122561,1.42911489,0.21511844,0.89948068,0.03509189,0.03575024,0.71955519,0.00000000
-4.44522261,1.43120899,0.21597924,0.89716643,0.03474611,0.03576300,0.72579556,0.00000000
-4.43921961,1.43150829,0.21671803,0.89399830,0.03433878,0.03569475,0.73127523,0.00000000
-4.43321661,1.43000553,0.21730680,0.88999563,0.03388377,0.03554723,0.73592150,0.00000000
-4.42721361,1.42670475,0.21771715,0.88517212,0.03339673,0.03532311,0.73966336,0.00000000
-4.42121061,1.42162206,0.21792174,0.87953626,0.03289466,0.03502583,0.74243406,0.00000000
-4.41520760,1.41478601,0.21789557,0.87309216,0.03239544,0.03465952,0.74417356,0.00000000
-4.40920460,1.40623749,0.21761715,0.86584069,0.03191731,0.03422886,0.74483054,0.00000000
-4.40320160,1.39602910,0.21706935,0.85778087,0.03147830,0.03373894,0.74436419,0.00000000
-4.39719860,1.38422426,0.21624014,0.84891132,0.03109565,0.03319514,0.74274557,0.00000000
-4.39119560,1.37089607,0.21512296,0.83923186,0.03078525,0.03260306,0.73995877,0.00000000
-4.38519260,1.35612609,0.21371705,0.82874518,0.03056104,0.03196834,0.73600170,0.00000000
-4.37918959,1.34000334,0.21202753,0.81745836,0.03043458,0.03129665,0.73088687,0.00000000
-4.37318659,1.32262359,0.21006536,0.80538447,0.03041462,0.03059356,0.72464196,0.00000000
-4.36718359,1.30408917,0.20784733,0.79254396,0.03050681,0.02986450,0.71731052,0.00000000
-4.36118059,1.28450940,0.20539591,0.77896606,0.03071358,0.02911472,0.70895262,0.00000000
-4.35517759,1.26400175,0.20273918,0.76468991,0.03103408,0.02834928,0.69964566,0.00000000
-4.34917459,1.24269364,0.19991081,0.74976557,0.03146432,0.02757301,0.68948521,0.00000000
-4.34317159,1.22072484,0.19695004,0.73425493,0.03199751,0.02679054,0.67858594,0.00000000
-4.33716858,1.19825043,0.19390172,0.71823228,0.03262443,0.02600630,0.66708241,0.00000000
-4.33116558,1.17544385,0.19081631,0.70178475,0.03333407,0.02522456,0.65512979,0.00000000
-4.32516258,1.15250000,0.18774990,0.68501244,0.03411424,0.02444944,0.64290423,0.00000000
-4.31915958,1.12963799,0.18476415,0.66802827,0.03495241,0.02368496,0.63060272,0.00000000
-4.31315658,1.10710310,0.18192599,0.65095750,0.03583647,0.02293505,0.61844241,0.00000000
-4.30715358,1.08516778,0.17930727,0.63393686,0.03675558,0.02220359,0.60665908,0.00000000
