energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.81390695,1.69823916,0.07582112,0.08069162,0.01730821,0.00000000,0.97191314,0.16541571,0.02073970,0.87753392
-5.80790395,1.58476044,0.07073588,0.07127689,0.01625895,0.00000000,0.89489961,0.15156886,0.01996938,0.82681530
-5.80190095,1.47402226,0.06577578,0.06257846,0.01522495,0.00000000,0.82072263,0.13840088,0.01919378,0.77632905
-5.79589795,1.36649052,0.06095853,0.05460766,0.01421069,0.00000000,0.74973618,0.12594649,0.01840795,0.72634822
-5.78989495,1.26256529,0.05630011,0.04736215,0.01322021,0.00000000,0.68222047,0.11422757,0.01760815,0.67713066
-5.78389195,1.16258311,0.05181473,0.04082774,0.01225714,0.00000000,0.61838430,0.10325443,0.01679206,0.62891701
-5.77788894,1.06682022,0.04751477,0.03498021,0.01132471,0.00000000,0.55836904,0.09302717,0.01595884,0.58192912
-5.77188594,0.97549643,0.04341084,0.02978722,0.01042576,0.00000000,0.50225383,0.08353712,0.01510920,0.53636882
-5.76588294,0.88877935,0.03951169,0.02521019,0.00956273,0.00000000,0.45006172,0.07476830,0.01424526,0.49241701
-5.75987994,0.80678876,0.03582429,0.02120604,0.00873773,0.00000000,0.40176641,0.06669875,0.01337050,0.45023311
-5.75387694,0.72960098,0.03235383,0.01772884,0.00795249,0.00000000,0.35729934,0.05930185,0.01248951,0.40995466
-5.74787394,0.65725304,0.02910379,0.01473129,0.00720843,0.00000000,0.31655679,0.05254756,0.01160779,0.37169730
-5.74187094,0.58974664,0.02607604,0.01216594,0.00650663,0.00000000,0.27940687,0.04640337,0.01073148,0.33555482
-5.73586793,0.52705192,0.02327093,0.00998631,0.00584784,0.00000000,0.24569604,0.04083532,0.00986709,0.30159959
-5.72986493,0.46911092,0.02068748,0.00814776,0.00523250,0.00000000,0.21525530,0.03580871,0.00902122,0.26988309
-5.72386193,0.41584100,0.01832347,0.00660811,0.00466073,0.00000000,0.18790570,0.03128878,0.00820035,0.24043685
-5.71785893,0.36713810,0.01617570,0.00532819,0.00413236,0.00000000,0.16346333,0.02724121,0.00741056,0.21327361
-5.71185593,0.32288006,0.01424018,0.00427210,0.00364693,0.00000000,0.14174362,0.02363255,0.00665738,0.18838875
-5.70585293,0.28292997,0.01251233,0.00340747,0.00320369,0.00000000,0.12256519,0.02043057,0.00594561,0.16576209
-5.69984992,0.24713970,0.01098729,0.00270543,0.00280168,0.00000000,0.10575304,0.01760448,0.00527929,0.14535996
-5.69384692,0.21535354,0.00966011,0.00214066,0.00243968,0.00000000,0.09114135,0.01512518,0.00466155,0.12713756
-5.68784392,0.18741199,0.00852601,0.00169119,0.00211631,0.00000000,0.07857578,0.01296539,0.00409468,0.11104151
-5.68184092,0.16315565,0.00758068,0.00133833,0.00183003,0.00000000,0.06791546,0.01109981,0.00358012,0.09701253
-5.67583792,0.14242912,0.00682040,0.00106637,0.00157920,0.00000000,0.05903454,0.00950521,0.00311852,0.08498827
-5.66983492,0.12508472,0.00624232,0.00086246,0.00136212,0.00000000,0.05182355,0.00816054,0.00270984,0.07490601
-5.66383192,0.11098603,0.00584457,0.00071629,0.00117710,0.00000000,0.04619029,0.00704698,0.00235346,0.06670524
-5.65782891,0.10001101,0.00562637,0.00061996,0.00102245,0.00000000,0.04206056,0.00614802,0.00204830,0.06033004
-5.65182591,0.09205453,0.00558807,0.00056770,0.00089658,0.00000000,0.03937843,0.00544948,0.00179291,0.05573101
-5.64582291,0.08703019,0.00573112,0.00055573,0.00079802,0.00000000,0.03810623,0.00493950,0.00158562,0.05286676
-5.63981991,0.08487132,0.00605799,0.00058205,0.00072542,0.00000000,0.03822410,0.00460852,0.00142464,0.05170487
-5.63381691,0.08553094,0.00657195,0.00064634,0.00067763,0.00000000,0.03972914,0.00444921,0.00130811,0.05222218
-5.62781391,0.08898079,0.00727683,0.00074976,0.00065367,0.00000000,0.04263409,0.00445632,0.00123425,0.05440444
-5.62181091,0.09520912,0.00817668,0.00089487,0.00065275,0.00000000,0.04696544,0.00462653,0.00120131,0.05824521
-5.61580790,0.10421757,0.00927537,0.00108548,0.00067427,0.00000000,0.05276120,0.00495823,0.00120769,0.06374419
-5.60980490,0.11601689,0.01057608,0.00132657,0.00071782,0.00000000,0.06006798,0.00545122,0.00125186,0.07090477
-5.60380190,0.13062187,0.01208081,0.00162412,0.00078312,0.00000000,0.06893769,0.00610636,0.00133243,0.07973116
-5.59779890,0.14804543,0.01378985,0.00198497,0.00087002,0.00000000,0.07942381,0.00692523,0.00144801,0.09022502
-5.59179590,0.16829229,0.01570124,0.00241670,0.00097847,0.00000000,0.09157724,0.00790968,0.00159728,0.10238171
-5.58579290,0.19135227,0.01781025,0.00292741,0.00110844,0.00000000,0.10544193,0.00906137,0.00177881,0.11618655
-5.57978989,0.21719371,0.02010893,0.00352550,0.00125991,0.00000000,0.12105036,0.01038135,0.00199110,0.13161102
-5.57378689,0.24575722,0.02258578,0.00421944,0.00143281,0.00000000,0.13841906,0.01186953,0.00223243,0.14860920
-5.56778389,0.27695016,0.02522548,0.00501750,0.00162700,0.00000000,0.15754430,0.01352432,0.00250087,0.16711474
-5.56178089,0.31064215,0.02800880,0.00592744,0.00184216,0.00000000,0.17839820,0.01534218,0.00279419,0.18703847
-5.55577789,0.34666193,0.03091269,0.00695621,0.00207783,0.00000000,0.20092539,0.01731734,0.00310981,0.20826676
-5.54977489,0.38479596,0.03391053,0.00810962,0.00233336,0.00000000,0.22504053,0.01944152,0.00344485,0.23066107
-5.54377189,0.42478885,0.03697259,0.00939200,0.00260786,0.00000000,0.25062671,0.02170385,0.00379608,0.25405846
-5.53776888,0.46634586,0.04006666,0.01080595,0.00290024,0.00000000,0.27753509,0.02409082,0.00415998,0.27827346
-5.53176588,0.50913746,0.04315888,0.01235204,0.00320917,0.00000000,0.30558571,0.02658643,0.00453280,0.30310107
-5.52576288,0.55280610,0.04621472,0.01402864,0.00353313,0.00000000,0.33456974,0.02917248,0.00491063,0.32832107
-5.51975988,0.59697474,0.04920006,0.01583175,0.00387040,0.00000000,0.36425299,0.03182894,0.00528954,0.35370334
-5.51375688,0.64125718,0.05208236,0.01775496,0.00421916,0.00000000,0.39438084,0.03453456,0.00566566,0.37901413
-5.50775388,0.68526958,0.05483188,0.01978951,0.00457745,0.00000000,0.42468430,0.03726749,0.00603534,0.40402307
-5.50175088,0.72864285,0.05742279,0.02192440,0.00494331,0.00000000,0.45488714,0.04000605,0.00639533,0.42851052
-5.49574787,0.77103521,0.05983428,0.02414667,0.00531475,0.00000000,0.48471368,0.04272953,0.00674285,0.45227499
-5.48974487,0.81214449,0.06205142,0.02644174,0.00568989,0.00000000,0.51389714,0.04541908,0.00707581,0.47514028
-5.48374187,0.85171929,0.06406587,0.02879379,0.00606695,0.00000000,0.54218797,0.04805847,0.00739287,0.49696195
-5.47773887,0.88956855,0.06587632,0.03118634,0.00644432,0.00000000,0.56936180,0.05063484,0.00769357,0.51763272
-5.47173587,0.92556882,0.06748859,0.03360267,0.00682057,0.00000000,0.59522674,0.05313936,0.00797839,0.53708651
-5.46573287,0.95966874,0.06891546,0.03602646,0.00719453,0.00000000,0.61962941,0.05556767,0.00824876,0.55530082
-5.45972986,0.99189034,0.07017616,0.03844224,0.00756523,0.00000000,0.64245951,0.05792014,0.00850708,0.57229720
-5.45372686,1.02232688,0.07129551,0.04083583,0.00793194,0.00000000,0.66365242,0.06020191,0.00875667,0.58813978
-5.44772386,1.05113715,0.07230279,0.04319476,0.00829411,0.00000000,0.68318988,0.06242265,0.00900163,0.60293167
-5.44172086,1.07853624,0.07323040,0.04550845,0.00865136,0.00000000,0.70109831,0.06459610,0.00924675,0.61680952
-5.43571786,1.10478327,0.07411227,0.04776832,0.00900341,0.00000000,0.71744501,0.06673931,0.00949729,0.62993619
-5.42971486,1.13016626,0.07498219,0.04996773,0.00935000,0.00000000,0.73233218,0.06887172,0.00975881,0.64249197
-5.42371186,1.15498510,0.07587211,0.05210176,0.00969085,0.00000000,0.74588913,0.07101393,0.01003691,0.65466470
-5.41770885,1.17953310,0.07681048,0.05416683,0.01002556,0.00000000,0.75826290,0.07318648,0.01033700,0.66663915
-5.41170585,1.20407822,0.07782066,0.05616019,0.01035355,0.00000000,0.76960793,0.07540845,0.01066401,0.67858627
-5.40570285,1.22884479,0.07891965,0.05807939,0.01067397,0.00000000,0.78007509,0.07769608,0.01102218,0.69065276
-5.39969985,1.25399677,0.08011699,0.05992156,0.01098567,0.00000000,0.78980083,0.08006151,0.01141477,0.70295148
-5.39369685,1.27962340,0.08141400,0.06168286,0.01128715,0.00000000,0.79889703,0.08251156,0.01184389,0.71555323
-5.38769385,1.30572799,0.08280345,0.06335780,0.01157656,0.00000000,0.80744209,0.08504689,0.01231029,0.72848031
-5.38169085,1.33222067,0.08426953,0.06493882,0.01185165,0.00000000,0.81547373,0.08766129,0.01281321,0.74170222
-5.37568784,1.35891544,0.08578824,0.06641595,0.01210986,0.00000000,0.82298416,0.09034138,0.01335032,0.75513373
-5.36968484,1.38553185,0.08732814,0.06777660,0.01234832,0.00000000,0.82991771,0.09306667,0.01391764,0.76863549
-5.36368184,1.41170129,0.08885144,0.06900570,0.01256395,0.00000000,0.83617123,0.09580998,0.01450956,0.78201717
-5.35767884,1.43697779,0.09031536,0.07008597,0.01275353,0.00000000,0.84159727,0.09853819,0.01511893,0.79504307
-5.35167584,1.46085275,0.09167368,0.07099839,0.01291382,0.00000000,0.84600988,0.10121341,0.01573719,0.80743982
-5.34567284,1.48277306,0.09287849,0.07172299,0.01304167,0.00000000,0.84919286,0.10379433,0.01635453,0.81890609
-5.33966983,1.50216181,0.09388197,0.07223970,0.01313416,0.00000000,0.85090989,0.10623784,0.01696011,0.82912357
-5.33366683,1.51844055,0.09463817,0.07252937,0.01318871,0.00000000,0.85091618,0.10850079,0.01754240,0.83776909
-5.32766383,1.53105219,0.09510471,0.07257484,0.01320316,0.00000000,0.84897090,0.11054176,0.01808943,0.84452696
-5.32166083,1.53948345,0.09524431,0.07236205,0.01317596,0.00000000,0.84484994,0.11232281,0.01858915,0.84910134
-5.31565783,1.54328595,0.09502618,0.07188104,0.01310618,0.00000000,0.83835810,0.11381111,0.01902977,0.85122791
-5.30965483,1.54209485,0.09442708,0.07112684,0.01299364,0.00000000,0.82934040,0.11498032,0.01940013,0.85068444
-5.30365183,1.53564453,0.09343213,0.07010023,0.01283890,0.00000000,0.81769168,0.11581172,0.01969003,0.84729978
-5.29764882,1.52378051,0.09203535,0.06880820,0.01264336,0.00000000,0.80336434,0.11629502,0.01989056,0.84096101
-5.29164582,1.50646724,0.09023978,0.06726426,0.01240917,0.00000000,0.78637363,0.11642881,0.01999439,0.83161854
-5.28564282,1.48379164,0.08805749,0.06548839,0.01213927,0.00000000,0.76680052,0.11622062,0.01999600,0.81928883
-5.27963982,1.45596239,0.08550913,0.06350682,0.01183731,0.00000000,0.74479202,0.11568669,0.01989188,0.80405499
-5.27363682,1.42330509,0.08262331,0.06135154,0.01150760,0.00000000,0.72055898,0.11485136,0.01968065,0.78606510
-5.26763382,1.38625374,0.07943582,0.05905956,0.01115499,0.00000000,0.69437169,0.11374619,0.01936315,0.76552855
-5.26163082,1.34533911,0.07598859,0.05667209,0.01078481,0.00000000,0.66655354,0.11240889,0.01894238,0.74271053
-5.25562781,1.30117456,0.07232860,0.05423350,0.01040274,0.00000000,0.63747307,0.11088208,0.01842346,0.71792511
-5.24962481,1.25444001,0.06850671,0.05179027,0.01001469,0.00000000,0.60753496,0.10921192,0.01781348,0.69152713
-5.24362181,1.20586477,0.06457644,0.04938995,0.00962669,0.00000000,0.57717023,0.10744675,0.01712128,0.66390334
-5.23761881,1.15621005,0.06059280,0.04708005,0.00924478,0.00000000,0.54682629,0.10563575,0.01635722,0.63546317
-5.23161581,1.10625157,0.05661116,0.04490706,0.00887491,0.00000000,0.51695701,0.10382767,0.01553285,0.60662934
-5.22561281,1.05676298,0.05268622,0.04291556,0.00852281,0.00000000,0.48801338,0.10206965,0.01466062,0.57782886
-5.21960980,1.00850055,0.04887102,0.04114740,0.00819394,0.00000000,0.46043480,0.10040625,0.01375350,0.54948448
-5.21360680,0.96218937,0.04521621,0.03964102,0.00789340,0.00000000,0.43464136,0.09887852,0.01282469,0.52200693
-5.20760380,0.91851133,0.04176930,0.03843092,0.00762582,0.00000000,0.41102709,0.09752334,0.01188720,0.49578800
-5.20160080,0.87809494,0.03857414,0.03754713,0.00739538,0.00000000,0.38995427,0.09637281,0.01095364,0.47119465
-5.19559780,0.84150696,0.03567045,0.03701488,0.00720570,0.00000000,0.37174870,0.09545381,0.01003586,0.44856411
-5.18959480,0.80924578,0.03309355,0.03685427,0.00705983,0.00000000,0.35669587,0.09478769,0.00914474,0.42819985
-5.18359180,0.78173627,0.03087405,0.03707998,0.00696021,0.00000000,0.34503785,0.09439001,0.00829002,0.41036859
-5.17758879,0.75932597,0.02903776,0.03770109,0.00690865,0.00000000,0.33697075,0.09427033,0.00748010,0.39529783
-5.17158579,0.74228222,0.02760551,0.03872082,0.00690633,0.00000000,0.33264256,0.09443215,0.00672202,0.38317420
-5.16558279,0.73079018,0.02659309,0.04013632,0.00695375,0.00000000,0.33215131,0.09487282,0.00602132,0.37414208
-5.15957979,0.72495139,0.02601117,0.04193849,0.00705073,0.00000000,0.33554335,0.09558345,0.00538215,0.36830259
-5.15357679,0.72478279,0.02586522,0.04411184,0.00719638,0.00000000,0.34281173,0.09654900,0.00480721,0.36571279
-5.14757379,0.73021598,0.02615540,0.04663432,0.00738914,0.00000000,0.35389469,0.09774829,0.00429789,0.36638482
-5.14157079,0.74109700,0.02687646,0.04947728,0.00762670,0.00000000,0.36867436,0.09915419,0.00385434,0.37028524
-5.13556778,0.75718634,0.02801762,0.05260553,0.00790604,0.00000000,0.38697566,0.10073378,0.00347557,0.37733426
-5.12956478,0.77815968,0.02956243,0.05597749,0.00822341,0.00000000,0.40856574,0.10244875,0.00315962,0.38740520
-5.12356178,0.80360928,0.03148869,0.05954554,0.00857437,0.00000000,0.43315410,0.10425587,0.00290367,0.40032403
-5.11755878,0.83304658,0.03376832,0.06325650,0.00895376,0.00000000,0.46039355,0.10610757,0.00270416,0.41586942
-5.11155578,0.86590607,0.03636740,0.06705240,0.00935578,0.00000000,0.48988245,0.10795275,0.00255696,0.43377326
-5.10555278,0.90155090,0.03924626,0.07087138,0.00977401,0.00000000,0.52116829,0.10973772,0.00245744,0.45372204
-5.09954977,0.93928033,0.04235962,0.07464890,0.01020151,0.00000000,0.55375288,0.11140727,0.00240064,0.47535916
-5.09354677,0.97833949,0.04565701,0.07831906,0.01063090,0.00000000,0.58709927,0.11290596,0.00238133,0.49828862
-5.08754377,1.01793127,0.04908325,0.08181617,0.01105448,0.00000000,0.62064056,0.11417941,0.00239413,0.52207989
-5.08154077,1.05723057,0.05257914,0.08507648,0.01146435,0.00000000,0.65379037,0.11517579,0.00243359,0.54627450
-5.07553777,1.09540080,0.05608238,0.08803990,0.01185262,0.00000000,0.68595508,0.11584725,0.00249428,0.57039402
-5.06953477,1.13161214,0.05952864,0.09065193,0.01221154,0.00000000,0.71654743,0.11615136,0.00257084,0.59394959
-5.06353177,1.16506150,0.06285275,0.09286539,0.01253371,0.00000000,0.74500127,0.11605250,0.00265808,0.61645286
-5.05752876,1.19499339,0.06599016,0.09464222,0.01281228,0.00000000,0.77078702,0.11552314,0.00275101,0.63742798
-5.05152576,1.22072115,0.06887833,0.09595498,0.01304115,0.00000000,0.79342717,0.11454485,0.00284494,0.65642437
-5.04552276,1.24164786,0.07145831,0.09678825,0.01321516,0.00000000,0.81251160,0.11310920,0.00293555,0.67302985
-5.03951976,1.25728594,0.07367627,0.09713970,0.01333030,0.00000000,0.82771175,0.11121827,0.00301888,0.68688370
-5.03351676,1.26727485,0.07548492,0.09702080,0.01338383,0.00000000,0.83879332,0.10888500,0.00309146,0.69768890
-5.02751376,1.27139596,0.07684486,0.09645724,0.01337442,0.00000000,0.84562680,0.10613309,0.00315030,0.70522336
-5.02151076,1.26958380,0.07772573,0.09548892,0.01330226,0.00000000,0.84819528,0.10299664,0.00319297,0.70934916
-5.01550775,1.26193324,0.07810710,0.09416951,0.01316911,0.00000000,0.84659927,0.09951950,0.00321758,0.71001978
-5.00950475,1.24870189,0.07797905,0.09256570,0.01297827,0.00000000,0.84105793,0.09575427,0.00322284,0.70728445
-5.00350175,1.23030762,0.07734251,0.09075598,0.01273459,0.00000000,0.83190681,0.09176108,0.00320806,0.70128969
-4.99749875,1.20732090,0.07620919,0.08882911,0.01244431,0.00000000,0.81959178,0.08760611,0.00317310,0.69227752
-4.99149575,1.18045216,0.07460115,0.08688223,0.01211499,0.00000000,0.80465933,0.08336001,0.00311838,0.68058052
-4.98549275,1.15053434,0.07255013,0.08501876,0.01175525,0.00000000,0.78774354,0.07909610,0.00304484,0.66661360
-4.97948974,1.11850130,0.07009645,0.08334601,0.01137460,0.00000000,0.76954984,0.07488860,0.00295386,0.65086296
-4.97348674,1.08536250,0.06728780,0.08197265,0.01098315,0.00000000,0.75083635,0.07081084,0.00284722,0.63387227
-4.96748374,1.05217502,0.06417767,0.08100609,0.01059135,0.00000000,0.73239309,0.06693345,0.00272704,0.61622677
-4.96148074,1.02001358,0.06082375,0.08054980,0.01020965,0.00000000,0.71501997,0.06332273,0.00259566,0.59853586
-4.95547774,0.98993986,0.05728622,0.08070066,0.00984825,0.00000000,0.69950403,0.06003911,0.00245558,0.58141456
-4.94947474,0.96297182,0.05362599,0.08154640,0.00951679,0.00000000,0.68659686,0.05713585,0.00230937,0.56546484
-4.94347174,0.94005433,0.04990306,0.08316319,0.00922404,0.00000000,0.67699291,0.05465784,0.00215962,0.55125721
-4.93746873,0.92203186,0.04617500,0.08561343,0.00897769,0.00000000,0.67130921,0.05264071,0.00200880,0.53931345
-4.93146573,0.90962431,0.04249552,0.08894383,0.00878407,0.00000000,0.67006740,0.05111018,0.00185925,0.53009091
-4.92546273,0.90340647,0.03891341,0.09318377,0.00864805,0.00000000,0.67367839,0.05008162,0.00171309,0.52396901
-4.91945973,0.90379205,0.03547155,0.09834409,0.00857284,0.00000000,0.68243030,0.04955985,0.00157219,0.52123830
-4.91345673,0.91102240,0.03220628,0.10441626,0.00855992,0.00000000,0.69647988,0.04953929,0.00143814,0.52209252
-4.90745373,0.92516041,0.02914705,0.11137193,0.00860905,0.00000000,0.71584762,0.05000416,0.00131219,0.52662368
-4.90145073,0.94608953,0.02631625,0.11916301,0.00871825,0.00000000,0.74041683,0.05092910,0.00119531,0.53482039
-4.89544772,0.97351785,0.02372931,0.12772221,0.00888387,0.00000000,0.76993630,0.05227983,0.00108813,0.54656930
-4.88944472,1.00698695,0.02139501,0.13696395,0.00910076,0.00000000,0.80402668,0.05401408,0.00099099,0.56165950
-4.88344172,1.04588511,0.01931598,0.14678578,0.00936240,0.00000000,0.84219011,0.05608264,0.00090393,0.57978970
-4.87743872,1.08946424,0.01748925,0.15707020,0.00966109,0.00000000,0.88382276,0.05843052,0.00082678,0.60057768
-4.87143572,1.13686001,0.01590702,0.16768678,0.00998822,0.00000000,0.92822984,0.06099822,0.00075912,0.62357173
-4.86543272,1.18711426,0.01455736,0.17849458,0.01033451,0.00000000,0.97464242,0.06372305,0.00070037,0.64826354
-4.85942971,1.23919910,0.01342505,0.18934487,0.01069024,0.00000000,1.02223576,0.06654047,0.00064982,0.67410219
-4.85342671,1.29204181,0.01249230,0.20008394,0.01104557,0.00000000,1.07014831,0.06938541,0.00060666,0.70050850
-4.84742371,1.34454986,0.01173951,0.21055603,0.01139074,0.00000000,1.11750095,0.07219362,0.00057001,0.72688959
-4.84142071,1.39563531,0.01114598,0.22060622,0.01171639,0.00000000,1.16341605,0.07490283,0.00053899,0.75265304
-4.83541771,1.44423811,0.01069048,0.23008341,0.01201371,0.00000000,1.20703567,0.07745393,0.00051269,0.77722027
-4.82941471,1.48934767,0.01035183,0.23884302,0.01227469,0.00000000,1.24753875,0.07979195,0.00049028,0.80003900
-4.82341171,1.53002235,0.01010933,0.24674965,0.01249224,0.00000000,1.28415680,0.08186703,0.00047094,0.82059437
-4.81740870,1.56540664,0.00994315,0.25367947,0.01266038,0.00000000,1.31618796,0.08363506,0.00045397,0.83841868
-4.81140570,1.59474574,0.00983465,0.25952239,0.01277426,0.00000000,1.34300917,0.08505840,0.00043870,0.85309960
-4.80540270,1.61739758,0.00976658,0.26418398,0.01283029,0.00000000,1.36408647,0.08610625,0.00042461,0.86428677
-4.79939970,1.63284212,0.00972329,0.26758704,0.01282610,0.00000000,1.37898331,0.08675501,0.00041123,0.87169690
-4.79339670,1.64068813,0.00969082,0.26967295,0.01276058,0.00000000,1.38736682,0.08698841,0.00039822,0.87511729
-4.78739370,1.64067736,0.00965698,0.27040259,0.01263381,0.00000000,1.38901214,0.08679762,0.00038534,0.87440793
-4.78139070,1.63268632,0.00961139,0.26975705,0.01244700,0.00000000,1.38380484,0.08618109,0.00037242,0.86950221
-4.77538769,1.61672580,0.00954547,0.26773792,0.01220240,0.00000000,1.37174135,0.08514440,0.00035941,0.86040634
-4.76938469,1.59293801,0.00945241,0.26436723,0.01190321,0.00000000,1.35292758,0.08369995,0.00034633,0.84719751
-4.76338169,1.56159182,0.00932711,0.25968708,0.01155346,0.00000000,1.32757563,0.08186659,0.00033329,0.83002100
-4.75737869,1.52307581,0.00916613,0.25375884,0.01115789,0.00000000,1.29599879,0.07966909,0.00032049,0.80908617
-4.75137569,1.47788948,0.00896757,0.24666207,0.01072182,0.00000000,1.25860464,0.07713768,0.00030819,0.78466148
-4.74537269,1.42663265,0.00873094,0.23849300,0.01025102,0.00000000,1.21588657,0.07430733,0.00029674,0.75706861
-4.73936968,1.36999324,0.00845708,0.22936272,0.00975158,0.00000000,1.16841371,0.07121715,0.00028657,0.72667576
-4.73336668,1.30873352,0.00814797,0.21939500,0.00922980,0.00000000,1.11681934,0.06790964,0.00027817,0.69389020
-4.72736368,1.24367517,0.00780660,0.20872390,0.00869206,0.00000000,1.06178818,0.06442991,0.00027213,0.65915030
-4.72136068,1.17568340,0.00743678,0.19749113,0.00814473,0.00000000,1.00404264,0.06082494,0.00026912,0.62291704
-4.71535768,1.10565037,0.00704297,0.18584318,0.00759402,0.00000000,0.94432843,0.05714270,0.00026988,0.58566528
-4.70935468,1.03447843,0.00663012,0.17392849,0.00704595,0.00000000,0.88339985,0.05343144,0.00027527,0.54787492
-4.70335168,0.96306345,0.00620347,0.16189449,0.00650621,0.00000000,0.82200515,0.04973881,0.00028622,0.51002217
-4.69734867,0.89227872,0.00576839,0.14988480,0.00598012,0.00000000,0.76087238,0.04611120,0.00030376,0.47257113
-4.69134567,0.82295978,0.00533022,0.13803654,0.00547256,0.00000000,0.70069605,0.04259296,0.00032899,0.43596590
-4.68534267,0.75589054,0.00489409,0.12647791,0.00498791,0.00000000,0.64212509,0.03922577,0.00036311,0.40062329
-4.67933967,0.69179109,0.00446485,0.11532606,0.00453003,0.00000000,0.58575225,0.03604808,0.00040739,0.36692645
-4.67333667,0.63130721,0.00404690,0.10468533,0.00410219,0.00000000,0.53210535,0.03309458,0.00046312,0.33521944
-4.66733367,0.57500205,0.00364413,0.09464586,0.00370712,0.00000000,0.48164045,0.03039576,0.00053162,0.30580270
-4.66133067,0.52334981,0.00325985,0.08528264,0.00334692,0.00000000,0.43473709,0.02797758,0.00061423,0.27892977
-4.65532766,0.47673143,0.00289678,0.07665499,0.00302313,0.00000000,0.39169545,0.02586120,0.00071220,0.25480482
-4.64932466,0.43543233,0.00255697,0.06880641,0.00273672,0.00000000,0.35273561,0.02406277,0.00082671,0.23358136
-4.64332166,0.39964193,0.00224188,0.06176480,0.00248810,0.00000000,0.31799847,0.02259327,0.00095877,0.21536174
