energy_ev,total_up,Bi_p_up,Bi_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.77188594,6.60613151,0.97863892,0.03445326,1.34481525,5.75997733,0.32323982,0.00000000
-5.76588294,6.51495375,0.96442854,0.03433965,1.33141760,5.67763259,0.31200062,0.00000000
-5.75987994,6.42408471,0.94848657,0.03422046,1.31722284,5.59640193,0.30111714,0.00000000
-5.75387694,6.33440790,0.93109331,0.03409649,1.30234745,5.51704819,0.29064032,0.00000000
-5.74787394,6.24666532,0.91255515,0.03396760,1.28693230,5.44017832,0.28061014,0.00000000
-5.74187094,6.16144796,0.89319494,0.03383279,1.27113591,5.36623940,0.27105554,0.00000000
-5.73586793,6.07919028,0.87334175,0.03369028,1.25512661,5.29551910,0.26199463,0.00000000
-5.72986493,6.00016896,0.85332043,0.03353759,1.23907385,5.22815063,0.25343503,0.00000000
-5.72386193,5.92450576,0.83344136,0.03337169,1.22313918,5.16412164,0.24537442,0.00000000
-5.71785893,5.85217447,0.81399100,0.03318913,1.20746735,5.10328693,0.23780122,0.00000000
-5.71185593,5.78301177,0.79522337,0.03298617,1.19217806,5.04538434,0.23069534,0.00000000
-5.70585293,5.71673178,0.77735306,0.03275897,1.17735864,4.99005348,0.22402914,0.00000000
-5.69984992,5.65294379,0.76054982,0.03250366,1.16305820,4.93685650,0.21776840,0.00000000
-5.69384692,5.59117266,0.74493512,0.03221656,1.14928360,4.88530040,0.21187343,0.00000000
-5.68784392,5.53088146,0.73058050,0.03189426,1.13599727,4.83486011,0.20630021,0.00000000
-5.68184092,5.47149539,0.71750803,0.03153374,1.12311729,4.78500165,0.20100160,0.00000000
-5.67583792,5.41242651,0.70569243,0.03113249,1.11051951,4.73520467,0.19592865,0.00000000
-5.66983492,5.35309837,0.69506501,0.03068861,1.09804190,4.68498376,0.19103183,0.00000000
-5.66383192,5.29296984,0.68551894,0.03020086,1.08549075,4.63390788,0.18626245,0.00000000
-5.65782891,5.23155746,0.67691572,0.02966874,1.07264860,4.58161736,0.18157386,0.00000000
-5.65182591,5.16845558,0.66909240,0.02909257,1.05928357,4.52783808,0.17692288,0.00000000
-5.64582291,5.10335375,0.66186935,0.02847345,1.04515955,4.47239254,0.17227093,0.00000000
-5.63981991,5.03605076,0.65505812,0.02781337,1.03004708,4.41520738,0.16758528,0.00000000
-5.63381691,4.96646498,0.64846916,0.02711517,1.01373412,4.35631735,0.16284005,0.00000000
-5.62781391,4.89464054,0.64191894,0.02638256,0.99603648,4.29586561,0.15801713,0.00000000
-5.62181091,4.82074925,0.63523649,0.02562010,0.97680731,4.23410030,0.15310689,0.00000000
-5.61580790,4.74508791,0.62826883,0.02483316,0.95594528,4.17136753,0.14810868,0.00000000
-5.60980490,4.66807127,0.62088538,0.02402786,0.93340098,4.10810107,0.14303103,0.00000000
-5.60380190,4.59022048,0.61298107,0.02321103,0.90918130,4.04480868,0.13789163,0.00000000
-5.59779890,4.51214750,0.60447827,0.02239008,0.88335162,3.98205592,0.13271699,0.00000000
-5.59179590,4.43453580,0.59532737,0.02157289,0.85603553,3.92044742,0.12754178,0.00000000
-5.58579290,4.35811793,0.58550629,0.02076766,0.82741226,3.86060653,0.12240789,0.00000000
-5.57978989,4.28365084,0.57501884,0.01998278,0.79771182,3.80315387,0.11736323,0.00000000
-5.57378689,4.21188962,0.56389224,0.01922659,0.76720816,3.74868552,0.11246027,0.00000000
-5.56778389,4.14356101,0.55217386,0.01850724,0.73621052,3.69775180,0.10775440,0.00000000
-5.56178089,4.07933761,0.53992759,0.01783242,0.70505363,3.65083749,0.10330220,0.00000000
-5.55577789,4.01981400,0.52722982,0.01720920,0.67408693,3.60834434,0.09915953,0.00000000
-5.54977489,3.96548606,0.51416545,0.01664383,0.64366354,3.57057691,0.09537981,0.00000000
-5.54377189,3.91673457,0.50082402,0.01614149,0.61412931,3.53773247,0.09201221,0.00000000
-5.53776888,3.87381395,0.48729628,0.01570622,0.58581263,3.50989559,0.08910018,0.00000000
-5.53176588,3.83684701,0.47367108,0.01534071,0.55901520,3.48703800,0.08668001,0.00000000
-5.52576288,3.80582614,0.46003308,0.01504628,0.53400427,3.46902403,0.08477990,0.00000000
-5.51975988,3.78062108,0.44646096,0.01482281,0.51100659,3.45562138,0.08341912,0.00000000
-5.51375688,3.76099297,0.43302636,0.01466876,0.49020417,3.44651726,0.08260770,0.00000000
-5.50775388,3.74661429,0.41979351,0.01458127,0.47173196,3.44133889,0.08234637,0.00000000
-5.50175088,3.73709349,0.40681937,0.01455622,0.45567737,3.43967779,0.08262686,0.00000000
-5.49574787,3.73200323,0.39415429,0.01458850,0.44208146,3.44111655,0.08343249,0.00000000
-5.48974487,3.73091071,0.38184298,0.01467212,0.43094160,3.44525664,0.08473899,0.00000000
-5.48374187,3.73340827,0.36992568,0.01480055,0.42221525,3.45174599,0.08651562,0.00000000
-5.47773887,3.73914263,0.35843937,0.01496694,0.41582462,3.46030460,0.08872622,0.00000000
-5.47173587,3.74784103,0.34741894,0.01516439,0.41166171,3.47074678,0.09133051,0.00000000
-5.46573287,3.75933267,0.33689806,0.01538625,0.40959359,3.48299872,0.09428527,0.00000000
-5.45972986,3.77356407,0.32690983,0.01562640,0.40946747,3.49711012,0.09754543,0.00000000
-5.45372686,3.79060743,0.31748698,0.01587940,0.41111539,3.51325924,0.10106510,0.00000000
-5.44772386,3.81066134,0.30866174,0.01614075,0.41435837,3.53175069,0.10479838,0.00000000
-5.44172086,3.83404366,0.30046524,0.01640699,0.41900988,3.55300606,0.10870002,0.00000000
-5.43571786,3.86117680,0.29292663,0.01667578,0.42487859,3.57754755,0.11272584,0.00000000
-5.42971486,3.89256628,0.28607180,0.01694593,0.43177056,3.60597543,0.11683302,0.00000000
-5.42371186,3.92877342,0.27992204,0.01721738,0.43949083,3.63894024,0.12098020,0.00000000
-5.41770885,3.97038379,0.27449243,0.01749108,0.44784462,3.67711121,0.12512745,0.00000000
-5.41170585,4.01797305,0.26979041,0.01776884,0.45663837,3.72114227,0.12923620,0.00000000
-5.40570285,4.07207179,0.26581433,0.01805322,0.46568064,3.77163749,0.13326914,0.00000000
-5.39969985,4.13313151,0.26255235,0.01834722,0.47478318,3.82911753,0.13719005,0.00000000
-5.39369685,4.20149317,0.25998153,0.01865413,0.48376227,3.89398869,0.14096382,0.00000000
-5.38769385,4.27736013,0.25806740,0.01897725,0.49244033,3.96651620,0.14455646,0.00000000
-5.38169085,4.36077667,0.25676389,0.01931968,0.50064794,4.04680286,0.14793524,0.00000000
-5.37568784,4.45161318,0.25601376,0.01968409,0.50822622,4.13477408,0.15106901,0.00000000
-5.36968484,4.54955874,0.25574942,0.02007253,0.51502941,4.23016998,0.15392853,0.00000000
-5.36368184,4.65412131,0.25589418,0.02048628,0.52092778,4.33254495,0.15648696,0.00000000
-5.35767884,4.76463556,0.25636389,0.02092575,0.52581034,4.44127460,0.15872042,0.00000000
-5.35167584,4.88027807,0.25706883,0.02139037,0.52958761,4.55556989,0.16060857,0.00000000
-5.34567284,5.00008908,0.25791593,0.02187861,0.53219392,4.67449787,0.16213515,0.00000000
-5.33966983,5.12300007,0.25881103,0.02238799,0.53358927,4.79700824,0.16328849,0.00000000
-5.33366683,5.24786607,0.25966125,0.02291513,0.53376059,4.92196478,0.16406199,0.00000000
-5.32766383,5.37350152,0.26037738,0.02345592,0.53272224,5.04818052,0.16445436,0.00000000
-5.32166083,5.49871851,0.26087616,0.02400557,0.53051571,5.17445552,0.16446982,0.00000000
-5.31565783,5.62236600,0.26108231,0.02455889,0.52720864,5.29961604,0.16411811,0.00000000
-5.30965483,5.74336896,0.26093049,0.02511042,0.52289294,5.42255376,0.16341435,0.00000000
-5.30365183,5.86076615,0.26036686,0.02565466,0.51768236,5.54226406,0.16237872,0.00000000
-5.29764882,5.97374534,0.25935040,0.02618630,0.51170948,5.65788199,0.16103609,0.00000000
-5.29164582,6.08167505,0.25785380,0.02670042,0.50512230,5.76871489,0.15941545,0.00000000
-5.28564282,6.18413160,0.25586411,0.02719266,0.49808057,5.87427064,0.15754936,0.00000000
-5.27963982,6.28092078,0.25338290,0.02765949,0.49075204,5.97428057,0.15547332,0.00000000
-5.27363682,6.37209313,0.25042612,0.02809825,0.48330878,6.06871607,0.15322512,0.00000000
-5.26763382,6.45795214,0.24702353,0.02850737,0.47592362,6.15779814,0.15084423,0.00000000
-5.26163082,6.53905468,0.24321787,0.02888637,0.46876686,6.24199924,0.14837121,0.00000000
-5.25562781,6.61620325,0.23906359,0.02923594,0.46200340,6.32203690,0.14584722,0.00000000
-5.24962481,6.69042958,0.23462538,0.02955792,0.45579001,6.39885867,0.14331352,0.00000000
-5.24362181,6.76296953,0.22997636,0.02985524,0.45027315,6.47361841,0.14081103,0.00000000
-5.23761881,6.83522944,0.22519606,0.03013179,0.44558697,6.54764394,0.13838001,0.00000000
-5.23161581,6.90874426,0.22036828,0.03039228,0.44185158,6.62239659,0.13605965,0.00000000
-5.22561281,6.98512837,0.21557872,0.03064205,0.43917158,6.69942340,0.13388775,0.00000000
-5.21960980,7.06602026,0.21091265,0.03088680,0.43763471,6.78030324,0.13190038,0.00000000
-5.21360680,7.15302244,0.20645253,0.03113236,0.43731059,6.86658817,0.13013142,0.00000000
-5.20760380,7.24763888,0.20227568,0.03138439,0.43824958,6.95974235,0.12861220,0.00000000
-5.20160080,7.35121192,0.19845212,0.03164810,0.44048176,7.06108036,0.12737097,0.00000000
-5.19559780,7.46486152,0.19504263,0.03192795,0.44401597,7.17170775,0.12643241,0.00000000
-5.18959480,7.58942948,0.19209703,0.03222739,0.44883908,7.29246646,0.12581701,0.00000000
-5.18359180,7.72543150,0.18965293,0.03254864,0.45491550,7.42388770,0.12554055,0.00000000
-5.17758879,7.87301985,0.18773470,0.03289249,0.46218708,7.56615523,0.12561352,0.00000000
-5.17158579,8.03195914,0.18635309,0.03325818,0.47057342,7.71908128,0.12604056,0.00000000
-5.16558279,8.20161729,0.18550517,0.03364330,0.47997278,7.88209705,0.12682011,0.00000000
-5.15957979,8.38097315,0.18517486,0.03404386,0.49026362,8.05425950,0.12794402,0.00000000
-5.15357679,8.56864165,0.18533392,0.03445432,0.50130681,8.23427495,0.12939747,0.00000000
-5.14757379,8.76291641,0.18594337,0.03486778,0.51294863,8.42053949,0.13115899,0.00000000
-5.14157079,8.96182879,0.18695538,0.03527624,0.52502437,8.61119543,0.13320075,0.00000000
-5.13556778,9.16322167,0.18831545,0.03567085,0.53736263,8.80420182,0.13548906,0.00000000
-5.12956478,9.36483518,0.18996481,0.03604233,0.54979006,8.99741662,0.13798510,0.00000000
-5.12356178,9.56440093,0.19184303,0.03638133,0.56213649,9.18868697,0.14064594,0.00000000
-5.11755878,9.75974053,0.19389057,0.03667887,0.57424013,9.37594383,0.14342566,0.00000000
-5.11155578,9.94886402,0.19605129,0.03692681,0.58595271,9.55729644,0.14627671,0.00000000
-5.10555278,10.13006338,0.19827465,0.03711820,0.59714423,9.73112214,0.14915133,0.00000000
-5.09954977,10.30199640,0.20051763,0.03724772,0.60770714,9.89614710,0.15200312,0.00000000
-5.09354677,10.46375662,0.20274617,0.03731200,0.61755967,10.05151357,0.15478846,0.00000000
-5.08754377,10.61492541,0.20493615,0.03730986,0.62664809,10.19683019,0.15746792,0.00000000
-5.08154077,10.75560322,0.20707370,0.03724251,0.63494786,10.33220224,0.16000757,0.00000000
-5.07553777,10.88641775,0.20915502,0.03711362,0.64246342,10.45823985,0.16237994,0.00000000
-5.06953477,11.00850811,0.21118558,0.03692931,0.64922668,10.57604317,0.16456483,0.00000000
-5.06353177,11.12348492,0.21317880,0.03669800,0.65529425,10.68716448,0.16654973,0.00000000
-5.05752876,11.23336773,0.21515425,0.03643023,0.66074347,10.79354846,0.16832987,0.00000000
-5.05152576,11.34050194,0.21713555,0.03613827,0.66566743,10.89745289,0.16990795,0.00000000
-5.04552276,11.44745864,0.21914798,0.03583581,0.67016925,11.00135286,0.17129346,0.00000000
-5.03951976,11.55692148,0.22121601,0.03553738,0.67435581,11.10783241,0.17250170,0.00000000
-5.03351676,11.67156539,0.22336083,0.03525793,0.67833132,11.21946839,0.17355241,0.00000000
-5.02751376,11.79393234,0.22559814,0.03501219,0.68219098,11.33871130,0.17446828,0.00000000
-5.02151076,11.92630956,0.22793609,0.03481415,0.68601511,11.46776836,0.17527317,0.00000000
-5.01550775,12.07061547,0.23037376,0.03467652,0.68986396,11.60849395,0.17599031,0.00000000
-5.00950475,12.22829847,0.23290006,0.03461017,0.69377361,11.76229207,0.17664053,0.00000000
-5.00350175,12.40025299,0.23549317,0.03462372,0.69775295,11.93003538,0.17724055,0.00000000
-4.99749875,12.58675647,0.23812058,0.03472313,0.70178215,12.11200417,0.17780149,0.00000000
-4.99149575,12.78743044,0.24073970,0.03491138,0.70581248,12.30784819,0.17832771,0.00000000
-4.98549275,13.00122721,0.24329900,0.03518832,0.70976764,12.51657316,0.17881595,0.00000000
-4.97948974,13.22644322,0.24573962,0.03555059,0.71354645,12.73655265,0.17925498,0.00000000
-4.97348674,13.46075852,0.24799741,0.03599158,0.71702688,12.96556507,0.17962559,0.00000000
-4.96748374,13.70130104,0.25000521,0.03650167,0.72007104,13.20085440,0.17990119,0.00000000
-4.96148074,13.94473291,0.25169538,0.03706843,0.72253116,13.43921226,0.18004875,0.00000000
-4.95547774,14.18735569,0.25300231,0.03767697,0.72425597,13.67707805,0.18003020,0.00000000
-4.94947474,14.42522982,0.25386491,0.03831042,0.72509741,13.91065308,0.17980418,0.00000000
-4.94347174,14.65430379,0.25422892,0.03895043,0.72491729,14.13602405,0.17932805,0.00000000
-4.93746873,14.87054740,0.25404891,0.03957771,0.72359349,14.34929080,0.17856009,0.00000000
-4.93146573,15.07008393,0.25328991,0.04017267,0.72102557,14.54669317,0.17746168,0.00000000
-4.92546273,15.24931566,0.25192865,0.04071598,0.71713943,14.72473180,0.17599953,0.00000000
-4.91945973,15.40503777,0.24995425,0.04118919,0.71189084,14.88027800,0.17414763,0.00000000
-4.91345673,15.53453611,0.24736848,0.04157529,0.70526776,15.01066843,0.17188900,0.00000000
-4.90745373,15.63566511,0.24418545,0.04185914,0.69729125,15.11378091,0.16921702,0.00000000
-4.90145073,15.70690305,0.24043091,0.04202799,0.68801508,15.18808870,0.16613636,0.00000000
-4.89544772,15.74738291,0.23614108,0.04207173,0.67752399,15.23269150,0.16266337,0.00000000
-4.88944472,15.75689816,0.23136120,0.04198315,0.66593079,15.24732251,0.15882603,0.00000000
-4.88344172,15.73588403,0.22614371,0.04175810,0.65337236,15.23233200,0.15466328,0.00000000
-4.87743872,15.68537589,0.22054639,0.04139547,0.64000489,15.18864883,0.15022404,0.00000000
-4.87143572,15.60694719,0.21463028,0.04089712,0.62599849,15.11772243,0.14556560,0.00000000
-4.86543272,15.50263054,0.20845773,0.04026771,0.61153144,15.02144834,0.14075184,0.00000000
-4.85942971,15.37482592,0.20209046,0.03951447,0.59678438,14.90208130,0.13585106,0.00000000
-4.85342671,15.22620055,0.19558789,0.03864680,0.58193469,14.76214012,0.13093369,0.00000000
-4.84742371,15.05958512,0.18900559,0.03767595,0.56715121,14.60430881,0.12606998,0.00000000
-4.84142071,14.87787108,0.18239412,0.03661456,0.55258965,14.43133850,0.12132768,0.00000000
-4.83541771,14.68391339,0.17579819,0.03547621,0.53838868,14.24595426,0.11676986,0.00000000
-4.82941471,14.48044258,0.16925608,0.03427504,0.52466700,14.05077069,0.11245305,0.00000000
-4.82341171,14.26998950,0.16279948,0.03302526,0.51152135,13.84821938,0.10842561,0.00000000
-4.81740870,14.05482527,0.15645361,0.03174079,0.49902547,13.64049065,0.10472653,0.00000000
-4.81140570,13.83691789,0.15023766,0.03043491,0.48723016,13.42949115,0.10138464,0.00000000
-4.80540270,13.61790639,0.14416541,0.02911998,0.47616417,13.21681810,0.09841820,0.00000000
-4.79939970,13.39909226,0.13824612,0.02780722,0.46583596,13.00374985,0.09583504,0.00000000
-4.79339670,13.18144704,0.13248550,0.02650649,0.45623620,12.79125193,0.09363301,0.00000000
-4.78739370,12.96563438,0.12688682,0.02522628,0.44734077,12.57999686,0.09180088,0.00000000
-4.78139070,12.75204397,0.12145196,0.02397361,0.43911418,12.37039536,0.09031951,0.00000000
-4.77538769,12.54083459,0.11618249,0.02275411,0.43151320,12.16263623,0.08916331,0.00000000
-4.76938469,12.33198300,0.11108065,0.02157202,0.42449058,11.95673196,0.08830189,0.00000000
-4.76338169,12.12533534,0.10615019,0.02043039,0.41799852,11.75256679,0.08770181,0.00000000
-4.75737869,11.92065796,0.10139704,0.01933117,0.41199196,11.54994433,0.08732831,0.00000000
-4.75137569,11.71768457,0.09682983,0.01827539,0.40643143,11.34863194,0.08714706,0.00000000
-4.74537269,11.51615737,0.09246015,0.01726334,0.40128530,11.14839932,0.08712569,0.00000000
-4.73936968,11.31586008,0.08830264,0.01629477,0.39653149,10.94904975,0.08723520,0.00000000
-4.73336668,11.11664155,0.08437484,0.01536900,0.39215846,10.75044242,0.08745110,0.00000000
-4.72736368,10.91842938,0.08069684,0.01448514,0.38816552,10.55250548,0.08775423,0.00000000
-4.72136068,10.72123355,0.07729073,0.01364216,0.38456250,10.35523984,0.08813132,0.00000000
-4.71535768,10.52514080,0.07417992,0.01283904,0.38136869,10.15871432,0.08857523,0.00000000
-4.70935468,10.33030109,0.07138827,0.01207482,0.37861136,9.96305350,0.08908479,0.00000000
-4.70335168,10.13690786,0.06893917,0.01134867,0.37632368,9.76841989,0.08966447,0.00000000
-4.69734867,9.94517422,0.06685453,0.01065990,0.37454242,9.57499248,0.09032368,0.00000000
-4.69134567,9.75530722,0.06515373,0.01000799,0.37330533,9.38294361,0.09107589,0.00000000
-4.68534267,9.56748265,0.06385267,0.00939251,0.37264853,9.19241655,0.09193755,0.00000000
-4.67933967,9.38182225,0.06296279,0.00881316,0.37260388,9.00350552,0.09292689,0.00000000
-4.67333667,9.19837535,0.06249028,0.00826970,0.37319665,8.81623988,0.09406263,0.00000000
-4.66733367,9.01710620,0.06243543,0.00776185,0.37444340,8.63057390,0.09536270,0.00000000
-4.66133067,8.83788801,0.06279211,0.00728934,0.37635039,8.44638275,0.09684297,0.00000000
-4.65532766,8.66050414,0.06354758,0.00685176,0.37891237,8.26346511,0.09851609,0.00000000
-4.64932466,8.48465626,0.06468248,0.00644860,0.38211207,8.08155229,0.10039044,0.00000000
-4.64332166,8.30997907,0.06617105,0.00607914,0.38592015,7.90032315,0.10246930,0.00000000
-4.63731866,8.13606039,0.06798169,0.00574252,0.39029586,7.71942376,0.10475019,0.00000000
-4.63131566,7.96246548,0.07007772,0.00543763,0.39518814,7.53849069,0.10722450,0.00000000
-4.62531266,7.78876398,0.07241839,0.00516320,0.40053734,7.35717615,0.10987732,0.00000000
-4.61930965,7.61455776,0.07496007,0.00491774,0.40627724,7.17517367,0.11268756,0.00000000
-4.61330665,7.43950819,0.07765758,0.00469961,0.41233743,6.99224249,0.11562836,0.00000000
-4.60730365,7.26336104,0.08046566,0.00450703,0.41864588,6.80822937,0.11866767,0.00000000
-4.60130065,7.08596775,0.08334041,0.00433812,0.42513146,6.62308657,0.12176914,0.00000000
-4.59529765,6.90730189,0.08624070,0.00419092,0.43172641,6.43688482,0.12489308,0.00000000
-4.58929465,6.72746982,0.08912951,0.00406347,0.43836851,6.24982078,0.12799765,0.00000000
-4.58329165,6.54671521,0.09197507,0.00395382,0.44500285,6.06221841,0.13104011,0.00000000
-4.57728864,6.36541686,0.09475171,0.00386006,0.45158303,5.87452431,0.13397800,0.00000000
-4.57128564,6.18408020,0.09744050,0.00378040,0.45807184,5.68729716,0.13677044,0.00000000
-4.56528264,6.00332269,0.10002954,0.00371315,0.46444119,5.50119181,0.13937919,0.00000000
-4.55927964,5.82385387,0.10251392,0.00365673,0.47067139,5.31693878,0.14176966,0.00000000
-4.55327664,5.64645095,0.10489534,0.00360974,0.47674976,5.13532011,0.14391163,0.00000000
-4.54727364,5.47193121,0.10718142,0.00357092,0.48266876,4.95714279,0.14577983,0.00000000
-4.54127064,5.30112232,0.10938475,0.00353917,0.48842360,4.78321087,0.14735426,0.00000000
-4.53526763,5.13483237,0.11152176,0.00351353,0.49400967,4.61429774,0.14862019,0.00000000
-4.52926463,4.97382073,0.11361145,0.00349316,0.49941987,4.45111985,0.14956804,0.00000000
-4.52326163,4.81877154,0.11567402,0.00347738,0.50464213,4.29431313,0.15019301,0.00000000
-4.51725863,4.67027108,0.11772964,0.00346557,0.50965739,4.14441333,0.15049453,0.00000000
-4.51125563,4.52879025,0.11979726,0.00345724,0.51443808,4.00184125,0.15047569,0.00000000
-4.50525263,4.39467323,0.12189369,0.00345194,0.51894758,3.86689375,0.15014262,0.00000000
-4.49924962,4.26813294,0.12403286,0.00344933,0.52314047,3.73974080,0.14950383,0.00000000
-4.49324662,4.14925361,0.12622548,0.00344910,0.52696395,3.62042899,0.14856975,0.00000000
-4.48724362,4.03800033,0.12847898,0.00345101,0.53036022,3.50889109,0.14735230,0.00000000
-4.48124062,3.93423507,0.13079772,0.00345489,0.53326986,3.40496129,0.14586476,0.00000000
-4.47523762,3.83773816,0.13318360,0.00346063,0.53563610,3.30839502,0.14412164,0.00000000
-4.46923462,3.74823388,0.13563681,0.00346823,0.53740967,3.21889231,0.14213894,0.00000000
-4.46323162,3.66541848,0.13815680,0.00347773,0.53855394,3.13612311,0.13993439,0.00000000
-4.45722861,3.58898883,0.14074331,0.00348933,0.53905020,3.05975293,0.13752791,0.00000000
-4.45122561,3.51866955,0.14339736,0.00350329,0.53890246,2.98946723,0.13494210,0.00000000
-4.44522261,3.45423682,0.14612216,0.00352001,0.53814170,2.92499277,0.13220270,0.00000000
-4.43921961,3.39553712,0.14892386,0.00353998,0.53682895,2.86611444,0.12933904,0.00000000
-4.43321661,3.34249925,0.15181188,0.00356379,0.53505718,2.81268649,0.12638428,0.00000000
-4.42721361,3.29513883,0.15479912,0.00359213,0.53295159,2.76463714,0.12337554,0.00000000
-4.42121061,3.25355456,0.15790162,0.00362571,0.53066825,2.72196619,0.12035367,0.00000000
-4.41520760,3.21791641,0.16113794,0.00366526,0.52839101,2.68473578,0.11736288,0.00000000
-4.40920460,3.18844620,0.16452823,0.00371148,0.52632683,2.65305466,0.11445001,0.00000000
-4.40320160,3.16539190,0.16809297,0.00376501,0.52469951,2.62705713,0.11166356,0.00000000
-4.39719860,3.14899709,0.17185150,0.00382634,0.52374231,2.60687785,0.10905251,0.00000000
-4.39119560,3.13946779,0.17582043,0.00389581,0.52368962,2.59262446,0.10666497,0.00000000
-4.38519260,3.13693875,0.18001213,0.00397352,0.52476815,2.58434963,0.10454672,0.00000000
-4.37918959,3.14144165,0.18443318,0.00405935,0.52718806,2.58202469,0.10273972,0.00000000
-4.37318659,3.15287745,0.18908323,0.00415286,0.53113460,2.58551674,0.10128076,0.00000000
-4.36718359,3.17099496,0.19395406,0.00425335,0.53676046,2.59457080,0.10020016,0.00000000
-4.36118059,3.19537741,0.19902910,0.00435981,0.54417959,2.60879855,0.09952081,0.00000000
-4.35517759,3.22543810,0.20428349,0.00447096,0.55346252,2.62767465,0.09925750,0.00000000
-4.34917459,3.26042599,0.20968460,0.00458528,0.56463372,2.65054110,0.09941652,0.00000000
-4.34317159,3.29944121,0.21519316,0.00470105,0.57767104,2.67661980,0.09999580,0.00000000
-4.33716858,3.34145995,0.22076487,0.00481641,0.59250736,2.70503273,0.10098533,0.00000000
-4.33116558,3.38536773,0.22635244,0.00492943,0.60903453,2.73482899,0.10236804,0.00000000
-4.32516258,3.42999933,0.23190816,0.00503819,0.62710920,2.76501712,0.10412103,0.00000000
-4.31915958,3.47418337,0.23738650,0.00514086,0.64656061,2.79460129,0.10621705,0.00000000
-4.31315658,3.51678935,0.24274711,0.00523578,0.66719977,2.82261926,0.10862630,0.00000000
-4.30715358,3.55677445,0.24795756,0.00532152,0.68882963,2.84818028,0.11131823,0.00000000
