energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.93996998,1.32125101,-2.94717072,0.01549135,-0.03892556,0.04966340,-0.20704883,0.80350053,-1.49035341,0.27053493,-0.55845591,0.84499534,-1.82678866,0.00000000,-0.00000000,0.50122760,-0.94479405,0.13407832,-0.24074798
-5.93396698,1.24667589,-2.94611267,0.01428275,-0.03751343,0.04792852,-0.20605259,0.76788971,-1.51176432,0.25698541,-0.56012588,0.79611316,-1.82900596,0.00000000,-0.00000000,0.47353201,-0.94846030,0.12543889,-0.23958305
-5.92796398,1.17659395,-2.94120604,0.01321466,-0.03592374,0.04716404,-0.20596202,0.73302262,-1.53102435,0.24538105,-0.56296902,0.74870455,-1.82707739,0.00000000,-0.00000000,0.44634405,-0.94951152,0.11703705,-0.23788034
-5.92196098,1.11113718,-2.93340548,0.01229080,-0.03419001,0.04739048,-0.20693382,0.69905695,-1.54833387,0.23572164,-0.56723201,0.70285147,-1.82145897,0.00000000,-0.00000000,0.41970962,-0.94819018,0.10889812,-0.23572936
-5.91595798,1.05045769,-2.92359977,0.01151217,-0.03234767,0.04863762,-0.20910675,0.66617997,-1.56385512,0.22803020,-0.57312855,0.65863594,-1.81258556,0.00000000,-0.00000000,0.39367380,-0.94473999,0.10104444,-0.23321579
-5.90995498,0.99472842,-2.91257955,0.01087726,-0.03043304,0.05094285,-0.21259782,0.63460671,-1.57769909,0.22235081,-0.58083347,0.61614303,-1.80085248,0.00000000,-0.00000000,0.36828338,-0.93939403,0.09349592,-0.23041823
-5.90395198,0.94414029,-2.90101058,0.01038225,-0.02848239,0.05434906,-0.21749865,0.60457569,-1.58991594,0.21874489,-0.59047756,0.57546216,-1.78660088,0.00000000,-0.00000000,0.34358860,-0.93236468,0.08627039,-0.22740553
-5.89794897,0.89889566,-2.88941374,0.01002126,-0.02653092,0.05890176,-0.22387207,0.57634238,-1.60048942,0.21728604,-0.60214314,0.53668684,-1.77010768,0.00000000,-0.00000000,0.31964384,-0.92383590,0.07938389,-0.22423472
-5.89194597,0.85919841,-2.87815228,0.00978655,-0.02461201,0.06464573,-0.23174904,0.55017052,-1.60933585,0.21805358,-0.61586038,0.49991285,-1.75158051,0.00000000,-0.00000000,0.29650738,-0.91395803,0.07285069,-0.22094992
-5.88594297,0.82524131,-2.86742668,0.00966876,-0.02275638,0.07162120,-0.24112603,0.52632189,-1.61630752,0.22112513,-0.63160460,0.46523516,-1.73115766,0.00000000,-0.00000000,0.27424035,-0.90284565,0.06668319,-0.21758186
-5.87993997,0.79719109,-2.85727698,0.00965708,-0.02099155,0.07985956,-0.25196289,0.50504492,-1.62120042,0.22656826,-0.64929436,0.43274375,-1.70891284,0.00000000,-0.00000000,0.25290497,-0.89057820,0.06089171,-0.21414841
-5.87393697,0.77517226,-2.84759191,0.00973946,-0.01934132,0.08937905,-0.26418134,0.48656267,-1.62376575,0.23443177,-0.66879071,0.40251880,-1.68486430,0.00000000,-0.00000000,0.23256226,-0.87720331,0.05548423,-0.21065563
-5.86793397,0.75925053,-2.83812406,0.00990284,-0.01782544,0.10018024,-0.27766430,0.47106096,-1.62372450,0.24473684,-0.68989742,0.37462558,-1.65898725,0.00000000,-0.00000000,0.21326957,-0.86274255,0.05046602,-0.20709959
-5.86193097,0.74941674,-2.82850986,0.01013331,-0.01645940,0.11224176,-0.29225601,0.45867711,-1.62078418,0.25746853,-0.71236248,0.34910953,-1.63122882,0.00000000,-0.00000000,0.19507789,-0.84719878,0.04583932,-0.20346856
-5.85592796,0.74557240,-2.81829315,0.01041634,-0.01525434,0.12551639,-0.30776318,0.44948994,-1.61465660,0.27256798,-0.73588078,0.32599166,-1.60152423,0.00000000,-0.00000000,0.17802947,-0.83056482,0.04160308,-0.19974552
-5.84992496,0.74751772,-2.80695077,0.01073700,-0.01421710,0.13992773,-0.32395716,0.44351163,-1.60507570,0.28992577,-0.76009818,0.30526498,-1.56981313,0.00000000,-0.00000000,0.16215563,-0.81283252,0.03775272,-0.19591080
-5.84392196,0.75494301,-2.79391907,0.01108022,-0.01335035,0.15536766,-0.34057733,0.44068187,-1.59181430,0.30937684,-0.78461692,0.28689183,-1.53605478,0.00000000,-0.00000000,0.14747519,-0.79400151,0.03428006,-0.19194456
-5.83791896,0.76742408,-2.77861976,0.01143101,-0.01265284,0.17169490,-0.35733560,0.44086466,-1.57469881,0.33069740,-0.80900245,0.27080268,-1.50024125,0.00000000,-0.00000000,0.13399337,-0.77408722,0.03117330,-0.18782917
-5.83191596,0.78442224,-2.76048419,0.01177477,-0.01211962,0.18873473,-0.37392197,0.44384807,-1.55362109,0.35360404,-0.83279159,0.25689616,-1.46240765,0.00000000,-0.00000000,0.12170140,-0.75312724,0.02841720,-0.18355112
-5.82591296,0.80528927,-2.73897513,0.01209754,-0.01174248,0.20628000,-0.39001131,0.44934707,-1.52854693,0.37775528,-0.85550199,0.24504068,-1.42263890,0.00000000,-0.00000000,0.11057686,-0.73118594,0.02599333,-0.17910250
-5.81990995,0.82927724,-2.71360533,0.01238629,-0.01151027,0.22409368,-0.40527091,0.45700939,-1.49952062,0.40275577,-0.87664278,0.23507739,-1.38107264,0.00000000,-0.00000000,0.10058451,-0.70835677,0.02388051,-0.17448190
-5.81390695,0.85555337,-2.68395259,0.01262922,-0.01140934,0.24191276,-0.41936884,0.46642437,-1.46666572,0.42816312,-0.89572602,0.22682436,-1.33789826,0.00000000,-0.00000000,0.09167793,-0.68476232,0.02205527,-0.16969484
-5.80790395,0.88321917,-2.64967112,0.01281597,-0.01142399,0.25945365,-0.43198276,0.47713437,-1.43018194,0.45349710,-0.91227895,0.22008201,-1.29335239,0.00000000,-0.00000000,0.08380141,-0.66055208,0.02049250,-0.16475356
-5.80190095,0.91133353,-2.61049928,0.01293789,-0.01153693,0.27641874,-0.44280895,0.48864854,-1.39033865,0.47825120,-0.92585633,0.21463920,-1.24771110,0.00000000,-0.00000000,0.07689242,-0.63589815,0.01916605,-0.15967638
-5.79589795,0.93893878,-2.56626397,0.01298819,-0.01172971,0.29250420,-0.45157119,0.50045822,-1.34746553,0.50190602,-0.93605285,0.21028008,-1.20127966,0.00000000,-0.00000000,0.07088421,-0.61098929,0.01804949,-0.15448663
-5.78989495,0.96508882,-2.51688204,0.01296212,-0.01198318,0.30740844,-0.45802912,0.51205353,-1.30194091,0.52394406,-0.94251483,0.20679112,-1.15438059,0.00000000,-0.00000000,0.06570854,-0.58602364,0.01711677,-0.14921137
-5.78389195,0.98887805,-2.46235911,0.01285701,-0.01227798,0.32084118,-0.46198579,0.52294050,-1.25417879,0.54386531,-0.94495095,0.20396818,-1.10734086,0.00000000,-0.00000000,0.06129846,-0.56120080,0.01634291,-0.14387978
-5.77788894,1.00947008,-2.40278641,0.01267233,-0.01259492,0.33253258,-0.46329407,0.53265787,-1.20461508,0.56120299,-0.94314149,0.20162323,-1.06047914,0.00000000,-0.00000000,0.05759082,-0.53671369,0.01570465,-0.13852168
-5.77188594,1.02612489,-2.33833588,0.01240959,-0.01291547,0.34224210,-0.46186153,0.54079303,-1.15369407,0.57553889,-0.93694564,0.19959053,-1.01409391,0.00000000,-0.00000000,0.05452864,-0.51274073,0.01518104,-0.13316600
-5.76588294,1.03822328,-2.26925427,0.01207227,-0.01322207,0.34976677,-0.45765365,0.54699640,-1.10185559,0.58651739,-0.92630661,0.19773191,-0.96845312,0.00000000,-0.00000000,0.05206306,-0.48943898,0.01475388,-0.12783944
-5.75987994,1.04528759,-2.19585621,0.01166564,-0.01349860,0.35494833,-0.45069518,0.55099359,-1.04952363,0.59385777,-0.91125418,0.19594106,-0.92378603,0.00000000,-0.00000000,0.05015487,-0.46693846,0.01440820,-0.12256544
-5.75387694,1.04699775,-2.11851692,0.01119653,-0.01373061,0.35767908,-0.44106949,0.55259478,-0.99709676,0.59736412,-0.89190455,0.19414657,-0.88027756,0.00000000,-0.00000000,0.04877556,-0.44533808,0.01413243,-0.11736338
-5.74787394,1.04320203,-2.03766449,0.01067305,-0.01390565,0.35790605,-0.42891607,0.55170114,-0.94494073,0.59693244,-0.86845752,0.19231369,-0.83806534,0.00000000,-0.00000000,0.04790784,-0.42470335,0.01391869,-0.11224819
-5.74187094,1.03392203,-1.95377206,0.01010433,-0.01401348,0.35563334,-0.41442609,0.54830779,-0.89338329,0.59255460,-0.84119103,0.19044470,-0.79723958,0.00000000,-0.00000000,0.04754570,-0.40506590,0.01376274,-0.10723028
-5.73586793,1.01935173,-1.86734989,0.00950019,-0.01404622,0.35092260,-0.39783642,0.54250334,-0.84271139,0.58431908,-0.81045332,0.18857801,-0.75784541,0.00000000,-0.00000000,0.04769385,-0.38642484,0.01366400,-0.10231572
-5.72986493,0.99985079,-1.77893758,0.00887082,-0.01399844,0.34389155,-0.37942222,0.53446602,-0.79317048,0.57240839,-0.77665295,0.18678587,-0.71988759,0.00000000,-0.00000000,0.04836676,-0.36874975,0.01362535,-0.09750686
-5.72386193,0.97593248,-1.68909629,0.00822649,-0.01386722,0.33471063,-0.35948853,0.52445670,-0.74496583,0.55709340,-0.74024726,0.18517104,-0.68333699,0.00000000,-0.00000000,0.04958719,-0.35198506,0.01365289,-0.09280298
-5.71785893,0.94824690,-1.59840119,0.00757725,-0.01365205,0.32359814,-0.33836119,0.51280904,-0.69826547,0.53872499,-0.70172972,0.18386242,-0.64813848,0.00000000,-0.00000000,0.05138446,-0.33605549,0.01375566,-0.08820126
-5.71185593,0.91756032,-1.50743423,0.00693271,-0.01335475,0.31081387,-0.31637756,0.49991739,-0.65320445,0.51772329,-0.66161662,0.18300987,-0.61421954,0.00000000,-0.00000000,0.05379228,-0.32087228,0.01394519,-0.08369770
-5.70585293,0.88473175,-1.41677716,0.00630181,-0.01297925,0.29665184,-0.29387731,0.48622291,-0.60989001,0.49456525,-0.62043384,0.18277857,-0.58149923,0.00000000,-0.00000000,0.05684652,-0.30633971,0.01423515,-0.07928814
-5.69984992,0.85068783,-1.32700516,0.00569268,-0.01253139,0.28143222,-0.27119384,0.47219869,-0.56840738,0.46977108,-0.57870410,0.18334303,-0.54989680,0.00000000,-0.00000000,0.06058274,-0.29236166,0.01464087,-0.07496913
-5.69384692,0.81639714,-1.23868092,0.00511255,-0.01201865,0.26549310,-0.24864652,0.45833449,-0.52882574,0.44389018,-0.53693527,0.18488110,-0.51933966,0.00000000,-0.00000000,0.06503384,-0.27884771,0.01517892,-0.07073879
-5.68784392,0.78284515,-1.15234953,0.00456764,-0.01144975,0.24918225,-0.22653410,0.44512176,-0.49120408,0.41748726,-0.49561011,0.18756815,-0.48977032,0.00000000,-0.00000000,0.07022771,-0.26571870,0.01586671,-0.06659742
-5.68184092,0.75101076,-1.06853413,0.00406322,-0.01083441,0.23284932,-0.20512942,0.43303964,-0.45559674,0.39112925,-0.45517777,0.19157181,-0.46115191,0.00000000,-0.00000000,0.07618518,-0.25291131,0.01672207,-0.06254799
-5.67583792,0.72184538,-0.98773240,0.00360362,-0.01018291,0.21683885,-0.18467573,0.42254248,-0.42205834,0.36537335,-0.41604734,0.19704726,-0.43347217,0.00000000,-0.00000000,0.08291816,-0.24038154,0.01776297,-0.05859637
-5.66983492,0.69625508,-0.91041399,0.00319229,-0.00950584,0.20148413,-0.16538436,0.41404939,-0.39064797,0.34075688,-0.37858341,0.20413337,-0.40674594,0.00000000,-0.00000000,0.09042830,-0.22810713,0.01900714,-0.05475144
-5.66383192,0.67508640,-0.83701884,0.00283194,-0.00881368,0.18710222,-0.14743399,0.40793597,-0.36143249,0.31778888,-0.34310371,0.21294977,-0.38101593,0.00000000,-0.00000000,0.09870593,-0.21608857,0.02047196,-0.05102490
-5.65782891,0.65911591,-0.76795630,0.00252462,-0.00811658,0.17399015,-0.13097123,0.40452867,-0.33448895,0.29694383,-0.30987880,0.22359488,-0.35635203,0.00000000,-0.00000000,0.10772967,-0.20434910,0.02217415,-0.04743106
-5.65182591,0.64904348,-0.70360499,0.00227191,-0.00742404,0.16242228,-0.11611243,0.40410165,-0.30990597,0.27865741,-0.27913337,0.23614491,-0.33284927,0.00000000,-0.00000000,0.11746644,-0.19293345,0.02412975,-0.04398637
-5.64582291,0.64548894,-0.64431318,0.00207503,-0.00674476,0.15264873,-0.10294637,0.40687603,-0.28778412,0.26332402,-0.25104910,0.25065375,-0.31062451,0.00000000,-0.00000000,0.12787199,-0.18190565,0.02635394,-0.04070888
-5.63981991,0.64899165,-0.59039956,0.00193495,-0.00608644,0.14489475,-0.09153775,0.41302136,-0.26823536,0.25129604,-0.22576858,0.26715357,-0.28981226,0.00000000,-0.00000000,0.13889199,-0.17134596,0.02886096,-0.03761766
-5.63381691,0.66001224,-0.54215400,0.00185255,-0.00545565,0.13936082,-0.08193100,0.42265892,-0.25138145,0.24288430,-0.20339998,0.28565613,-0.27055966,0.00000000,-0.00000000,0.15046341,-0.16134722,0.03166403,-0.03473219
-5.62781391,0.67893582,-0.49983824,0.00182866,-0.00485783,0.13622323,-0.07415428,0.43586633,-0.23735148,0.23835946,-0.18402210,0.30615438,-0.25302107,0.00000000,-0.00000000,0.16251630,-0.15201059,0.03477518,-0.03207165
-5.62181091,0.70607566,-0.46368611,0.00186418,-0.00429723,0.13563484,-0.06822326,0.45268299,-0.22627846,0.23795374,-0.16768935,0.32862421,-0.23735220,0.00000000,-0.00000000,0.17497578,-0.14344112,0.03820510,-0.02965438
-5.61580790,0.74167661,-0.43390308,0.00196006,-0.00377695,0.13772592,-0.06414462,0.47311578,-0.21829510,0.24186274,-0.15443639,0.35302617,-0.22370429,0.00000000,-0.00000000,0.18776407,-0.13574318,0.04196284,-0.02749723
-5.60980490,0.78591741,-0.41066498,0.00211731,-0.00329905,0.14260458,-0.06191878,0.49714441,-0.21352886,0.25024677,-0.14428206,0.37930678,-0.21221835,0.00000000,-0.00000000,0.20080253,-0.12901593,0.04605548,-0.02561514
-5.60380190,0.83891120,-0.39411558,0.00233698,-0.00286461,0.15035684,-0.06154197,0.52472603,-0.21209628,0.26323142,-0.13723240,0.40739940,-0.20301956,0.00000000,-0.00000000,0.21401345,-0.12334907,0.05048767,-0.02402061
-5.59779890,0.90070382,-0.38436323,0.00262009,-0.00247386,0.16104602,-0.06300730,0.55579839,-0.21409683,0.28090706,-0.13328256,0.43722440,-0.19621222,0.00000000,-0.00000000,0.22732162,-0.11881893,0.05526106,-0.02272341
-5.59179590,0.97126945,-0.38147626,0.00296748,-0.00212637,0.17471142,-0.06630496,0.59028152,-0.21960635,0.30332716,-0.13241750,0.46868850,-0.19187513,0.00000000,-0.00000000,0.24065540,-0.11548500,0.06037367,-0.02173032
-5.58579290,1.05050374,-0.38547746,0.00337976,-0.00182113,0.19136624,-0.07142134,0.62807743,-0.22867025,0.33050527,-0.13461145,0.50168346,-0.19005762,0.00000000,-0.00000000,0.25394739,-0.11338711,0.06581919,-0.02104494
-5.57978989,1.13821448,-0.39633782,0.00385710,-0.00155680,0.21099483,-0.07833737,0.66906793,-0.24129677,0.36241080,-0.13982620,0.53608393,-0.19077637,0.00000000,-0.00000000,0.26713458,-0.11254325,0.07158620,-0.02066765
-5.57378689,1.23411041,-0.41396974,0.00439912,-0.00133178,0.23354924,-0.08702595,0.71311058,-0.25745057,0.39896373,-0.14800837,0.57174480,-0.19401309,0.00000000,-0.00000000,0.28015791,-0.11294807,0.07765739,-0.02059565
-5.56778389,1.33778869,-0.43822023,0.00500474,-0.00114441,0.25894548,-0.09744885,0.76003298,-0.27704682,0.44002857,-0.15908581,0.60849822,-0.19971312,0.00000000,-0.00000000,0.29296151,-0.11457221,0.08400894,-0.02082308
-5.56178089,1.44872221,-0.46886457,0.00567201,-0.00099311,0.28705947,-0.10955313,0.80962595,-0.29994623,0.48540791,-0.17296353,0.64615049,-0.20778510,0.00000000,-0.00000000,0.30549138,-0.11736238,0.09060983,-0.02134127
-5.55577789,1.56624753,-0.50560093,0.00639803,-0.00087647,0.31772313,-0.12326750,0.86163586,-0.32595135,0.53483611,-0.18951929,0.68447931,-0.21810178,0.00000000,-0.00000000,0.31769398,-0.12124235,0.09742148,-0.02213910
-5.54977489,1.68955477,-0.54804657,0.00717884,-0.00079337,0.35072092,-0.13849871,0.91575697,-0.35480437,0.58797358,-0.20859949,0.72323164,-0.23050194,0.00000000,-0.00000000,0.32951458,-0.12611458,0.10439751,-0.02320339
-5.54377189,1.81768060,-0.59573618,0.00800935,-0.00074309,0.38578703,-0.15512840,0.97162436,-0.38618682,0.64440223,-0.23001540,0.76212252,-0.24479356,0.00000000,-0.00000000,0.34089573,-0.13186279,0.11148382,-0.02451945
-5.53776888,1.94950545,-0.64812289,0.00888336,-0.00072535,0.42260371,-0.17301068,1.02880817,-0.41972139,0.70362269,-0.25354045,0.80083522,-0.26075821,0.00000000,-0.00000000,0.35177590,-0.13835518,0.11861896,-0.02607172
-5.53176588,2.08375593,-0.70458232,0.00979360,-0.00074037,0.46080098,-0.19197061,1.08680986,-0.45497599,0.76505372,-0.27890866,0.83902304,-0.27815651,0.00000000,-0.00000000,0.36208855,-0.14544826,0.12573488,-0.02784440
-5.52576288,2.21901330,-0.76442013,0.01073181,-0.00078889,0.49995798,-0.21180393,1.14506117,-0.49147026,0.82803437,-0.30581473,0.87631275,-0.29673468,0.00000000,-0.00000000,0.37176161,-0.15299128,0.13275799,-0.02982217
-5.51975988,2.35372846,-0.82688293,0.01168888,-0.00087216,0.53960625,-0.23227818,1.20292618,-0.52868445,0.89182919,-0.33391587,0.91230997,-0.31623191,0.00000000,-0.00000000,0.38071766,-0.16083100,0.13961055,-0.03199098
-5.51375688,2.48624370,-0.89117283,0.01265508,-0.00099191,0.57923499,-0.25313522,1.25970696,-0.56607046,0.95563662,-0.36283560,0.94660634,-0.33638842,0.00000000,-0.00000000,0.38887476,-0.16881670,0.14621244,-0.03433876
-5.50775388,2.61482103,-0.95646508,0.01362022,-0.00115036,0.61829839,-0.27409541,1.31465298,-0.60306489,1.01860082,-0.39216956,0.97878826,-0.35695386,0.00000000,-0.00000000,0.39614786,-0.17680531,0.15248308,-0.03685610
-5.50175088,2.73767657,-1.02192834,0.01457396,-0.00135004,0.65622503,-0.29486313,1.36697409,-0.63910369,1.07982659,-0.42149321,1.00844709,-0.37769564,0.00000000,-0.00000000,0.40245100,-0.18466623,0.15834362,-0.03953687
-5.49574787,2.85302005,-1.08674709,0.01550606,-0.00159378,0.69242913,-0.31513374,1.41585712,-0.67363775,1.13839733,-0.45037132,1.03519022,-0.39840704,0.00000000,-0.00000000,0.40769987,-0.19228596,0.16371915,-0.04237873
-5.48974487,2.95909824,-1.15014488,0.01640667,-0.00188458,0.72632331,-0.33460156,1.46048529,-0.70614902,1.19339536,-0.47836885,1.05865270,-0.41891447,0.00000000,-0.00000000,0.41181498,-0.19957204,0.16854092,-0.04538337
-5.48374187,3.05424062,-1.21140782,0.01726659,-0.00222540,0.75733272,-0.35296872,1.50006011,-0.73616635,1.24392417,-0.50506280,1.07850881,-0.43908359,0.00000000,-0.00000000,0.41472482,-0.20645622,0.17274851,-0.04855670
-5.47773887,3.13690571,-1.26990678,0.01807749,-0.00261908,0.78490973,-0.36995438,1.53382463,-0.76328032,1.28913163,-0.53005460,1.09448299,-0.45882397,0.00000000,-0.00000000,0.41636932,-0.21289677,0.17629166,-0.05190867
-5.47173587,3.20572603,-1.32511738,0.01883213,-0.00306813,0.80854901,-0.38530399,1.56108728,-0.78715645,1.32823350,-0.55298245,1.10635971,-0.47809182,0.00000000,-0.00000000,0.41670289,-0.21887961,0.17913191,-0.05545290
-5.46573287,3.25954984,-1.37663657,0.01952453,-0.00357454,0.82780212,-0.39879810,1.58124512,-0.80754606,1.36053608,-0.57353290,1.11399161,-0.49689072,0.00000000,-0.00000000,0.41569733,-0.22441833,0.18124375,-0.05920599
-5.45972986,3.29747781,-1.42419480,0.02015002,-0.00413963,0.84229112,-0.41026025,1.59380555,-0.82429411,1.38545723,-0.59145130,1.11730567,-0.51527012,0.00000000,-0.00000000,0.41334407,-0.22955296,0.18261542,-0.06318668
-5.45372686,3.31889295,-1.46766298,0.02070529,-0.00476383,0.85172059,-0.41956361,1.59840531,-0.83734380,1.40254467,-0.60655028,1.11630691,-0.53332152,0.00000000,-0.00000000,0.40965576,-0.23434761,0.18324914,-0.06741458
-5.44772386,3.32348238,-1.50705372,0.02118839,-0.00544655,0.85588752,-0.42663591,1.59482592,-0.84673739,1.41149091,-0.61871607,1.11107964,-0.55117255,0.00000000,-0.00000000,0.40466710,-0.23888696,0.18316089,-0.07190891
-5.44172086,3.31125008,-1.54251664,0.02159859,-0.00618605,0.85468859,-0.43146243,1.58300478,-0.85261329,1.41214385,-0.62791206,1.10178608,-0.56897910,0.00000000,-0.00000000,0.39843486,-0.24327181,0.18237969,-0.07668692
-5.43571786,3.28251978,-1.57432769,0.02193630,-0.00697932,0.84812432,-0.43408683,1.56304131,-0.85519951,1.40451276,-0.63417956,1.08866246,-0.58691579,0.00000000,-0.00000000,0.39103702,-0.24761393,0.18094653,-0.08176234
-5.42971486,3.23792800,-1.60287322,0.02220288,-0.00782201,0.83630012,-0.43460980,1.53519774,-0.85480363,1.38876918,-0.63763552,1.07201289,-0.60516540,0.00000000,-0.00000000,0.38257121,-0.25203033,0.17891283,-0.08714380
-5.42371186,3.17840748,-1.62862923,0.02240045,-0.00870848,0.81942388,-0.43318545,1.49989453,-0.85179987,1.36524265,-0.63846743,1.05220129,-0.62390758,0.00000000,-0.00000000,0.37315235,-0.25663738,0.17633871,-0.09283331
-5.41770885,3.10516169,-1.65213710,0.02253169,-0.00963176,0.79780032,-0.43001576,1.45770053,-0.84661388,1.33441147,-0.63692554,1.02964173,-0.64330762,0.00000000,-0.00000000,0.36290985,-0.26154495,0.17329106,-0.09882499
-5.41170585,3.01963156,-1.67397698,0.02259965,-0.01058376,0.77182218,-0.42534321,1.40931827,-0.83970592,1.29688883,-0.63331285,1.00478783,-0.66350575,0.00000000,-0.00000000,0.35198436,-0.26685097,0.16984151,-0.10510402
-5.40570285,2.92345578,-1.69474022,0.02260759,-0.01155534,0.74195871,-0.41944205,1.35556493,-0.83155333,1.25340484,-0.62797335,0.97812141,-0.68460765,0.00000000,-0.00000000,0.34052428,-0.27263652,0.16606448,-0.11164597
-5.39969985,2.81842641,-1.71500230,0.02255883,-0.01253661,0.70874188,-0.41260853,1.29734998,-0.82263306,1.20478526,-0.62127906,0.95014115,-0.70667667,0.00000000,-0.00000000,0.32868218,-0.27896195,0.16203530,-0.11841651
-5.39369685,2.70644135,-1.73529779,0.02245669,-0.01351717,0.67275088,-0.40515071,1.23565020,-0.81340515,1.15192779,-0.61361664,0.92135144,-0.72972812,0.00000000,-0.00000000,0.31661140,-0.28586394,0.15782845,-0.12537157
-5.38769385,2.58945566,-1.75609843,0.02230441,-0.01448643,0.63459556,-0.39737816,1.17148316,-0.80429791,1.09577691,-0.60537402,0.89225185,-0.75372614,0.00000000,-0.00000000,0.30446274,-0.29335380,0.15351620,-0.13245804
-5.38169085,2.46943326,-1.77779548,0.02210513,-0.01543396,0.59489945,-0.38959219,1.10588025,-0.79569534,1.03729814,-0.59692785,0.86332750,-0.77858305,0.00000000,-0.00000000,0.29238156,-0.30141700,0.14916729,-0.13961478
-5.37568784,2.34830065,-1.80068711,0.02186202,-0.01634983,0.55428312,-0.38207688,1.03986016,-0.78792740,0.97745281,-0.58863221,0.83504035,-0.80416141,0.00000000,-0.00000000,0.28050524,-0.31001391,0.14484608,-0.14677420
-5.36968484,2.22790397,-1.82497114,0.02157824,-0.01722497,0.51334834,-0.37509144,0.97440384,-0.78126334,0.91717418,-0.58080908,0.80782162,-0.83027847,0.00000000,-0.00000000,0.26896105,-0.31908172,0.14061179,-0.15386406
-5.36368184,2.10997040,-1.85074334,0.02125712,-0.01805151,0.47266382,-0.36886395,0.91043154,-0.77590824,0.85734566,-0.57374083,0.78206521,-0.85671282,0.00000000,-0.00000000,0.25786447,-0.32853725,0.13651801,-0.16080967
-5.35767884,1.99607486,-1.87800087,0.02090223,-0.01882302,0.43275268,-0.36358693,0.84878285,-0.77200267,0.79878172,-0.56766505,0.75812209,-0.88321269,0.00000000,-0.00000000,0.24731786,-0.33828061,0.13261242,-0.16753606
-5.35167584,1.88761233,-1.90665035,0.02051745,-0.01953474,0.39408239,-0.35941456,0.79020001,-0.76962533,0.74221213,-0.56277160,0.73629552,-0.90950548,0.00000000,-0.00000000,0.23740952,-0.34819928,0.12893658,-0.17397039
-5.34567284,1.78577621,-1.93651967,0.02010709,-0.02018374,0.35705699,-0.35646169,0.73531495,-0.76879808,0.68826961,-0.55920191,0.71683701,-0.93530780,0.00000000,-0.00000000,0.22821303,-0.35817255,0.12552574,-0.18004412
