energy_ev,total_up,N_s_up,N_p_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.65182591,0.32009604,0.00273241,0.02984163,0.16471375,0.14071197,0.00467144,0.13269990
-5.64582291,0.36738046,0.00318398,0.03360967,0.18869867,0.16179732,0.00527904,0.15271024
-5.63981991,0.41949004,0.00368626,0.03785475,0.21590751,0.18492843,0.00595577,0.17468223
-5.63381691,0.47629067,0.00423972,0.04255136,0.24634166,0.21004898,0.00669654,0.19856681
-5.62781391,0.53756106,0.00484382,0.04767156,0.27998650,0.23706048,0.00749522,0.22427455
-5.62181091,0.60298675,0.00549697,0.05318470,0.31680820,0.26581979,0.00834453,0.25167308
-5.61580790,0.67215790,0.00619636,0.05905749,0.35675248,0.29613826,0.00923597,0.28058606
-5.60980490,0.74457140,0.00693797,0.06525453,0.39974551,0.32778282,0.01015978,0.31079385
-5.60380190,0.81963757,0.00771649,0.07173927,0.44569706,0.36047904,0.01110507,0.34203622
-5.59779890,0.89669162,0.00852537,0.07847528,0.49450585,0.39391626,0.01205992,0.37401691
-5.59179590,0.97500959,0.00935692,0.08542792,0.54606691,0.42775483,0.01301159,0.40641032
-5.58579290,1.05382849,0.01020242,0.09256620,0.60028049,0.46163515,0.01394681,0.43886981
-5.57978989,1.13236980,0.01105230,0.09986474,0.65706206,0.49518823,0.01485211,0.47103775
-5.57378689,1.20986535,0.01189640,0.10730575,0.71635262,0.52804747,0.01571416,0.50255653
-5.56778389,1.28558441,0.01272420,0.11488079,0.77812840,0.55986098,0.01652020,0.53308041
-5.56178089,1.35886057,0.01352515,0.12259221,0.84240919,0.59030396,0.01725843,0.56228742
-5.55577789,1.42911680,0.01428897,0.13045406,0.90926405,0.61909043,0.01791838,0.58989074
-5.54977489,1.49588736,0.01500600,0.13849242,0.97881377,0.64598365,0.01849129,0.61564909
-5.54377189,1.55883498,0.01566746,0.14674488,1.05122891,0.67080466,0.01897041,0.63937525
-5.53776888,1.61776214,0.01626576,0.15525925,1.12672314,0.69343835,0.01935125,0.66094254
-5.53176588,1.67261554,0.01679475,0.16409138,1.20554115,0.71383661,0.01963172,0.68028846
-5.52576288,1.72348309,0.01724986,0.17330206,1.28794140,0.73201831,0.01981223,0.69741555
-5.51975988,1.77058339,0.01762825,0.18295328,1.37417381,0.74806608,0.01989568,0.71238909
-5.51375688,1.81424803,0.01792884,0.19310369,1.46445336,0.76211982,0.01988733,0.72533188
-5.50775388,1.85489750,0.01815228,0.20380382,1.55893057,0.77436743,0.01979464,0.73641628
-5.50175088,1.89301212,0.01830085,0.21509095,1.65766059,0.78503315,0.01962705,0.74585399
-5.49574787,1.92909957,0.01837828,0.22698422,1.76057264,0.79436426,0.01939562,0.75388418
-5.48974487,1.96366112,0.01838954,0.23948012,1.86744192,0.80261681,0.01911272,0.76076066
-5.48374187,1.99715872,0.01834056,0.25254879,1.97786622,0.81004141,0.01879171,0.76673897
-5.47773887,2.02998514,0.01823793,0.26613126,2.09124927,0.81686991,0.01844659,0.77206419
-5.47173587,2.06243935,0.01808861,0.28013816,2.20679287,0.82330383,0.01809168,0.77696022
-5.46573287,2.09470893,0.01789962,0.29444992,2.32349931,0.82950535,0.01774142,0.78162145
-5.45972986,2.12686091,0.01767781,0.30891854,2.44018517,0.83559146,0.01741014,0.78620714
-5.45372686,2.15884208,0.01742957,0.32337126,2.55550698,0.84163169,0.01711198,0.79083907
-5.44772386,2.19048886,0.01716069,0.33761567,2.66799845,0.84764952,0.01686085,0.79560259
-5.44172086,2.22154656,0.01687626,0.35144649,2.77611827,0.85362759,0.01667047,0.80055095
-5.43571786,2.25169675,0.01658057,0.36465342,2.87830669,0.85951604,0.01655446,0.80571262
-5.42971486,2.28059129,0.01627716,0.37702995,2.97304845,0.86524377,0.01652653,0.81110105
-5.42371186,2.30789066,0.01596885,0.38838250,3.05893905,0.87073147,0.01660063,0.81672603
-5.41770885,2.33330404,0.01565786,0.39853959,3.13475077,0.87590568,0.01679109,0.82260584
-5.41170585,2.35662820,0.01534594,0.40736039,3.19949491,0.88071278,0.01711283,0.82877915
-5.40570285,2.37778247,0.01503456,0.41474217,3.25247641,0.88513175,0.01758138,0.83531556
-5.39969985,2.39683684,0.01472501,0.42062632,3.29333745,0.88918474,0.01821291,0.84232396
-5.39369685,2.41403081,0.01441858,0.42500231,3.32208699,0.89294452,0.01902410,0.84995760
-5.38769385,2.42978120,0.01411671,0.42790950,3.33911391,0.89653804,0.02003189,0.85841547
-5.38169085,2.44467741,0.01382099,0.42943650,3.34518217,0.90014569,0.02125309,0.86793931
-5.37568784,2.45946389,0.01353328,0.42971806,3.34140755,0.90399599,0.02270383,0.87880614
-5.36968484,2.47500988,0.01325567,0.42892953,3.32921632,0.90835583,0.02439893,0.89131660
-5.36368184,2.49226785,0.01299040,0.42727918,3.31028744,0.91351668,0.02635104,0.90577920
-5.35767884,2.51222227,0.01273979,0.42499869,3.28648068,0.91977745,0.02856982,0.92249164
-5.35167584,2.53583157,0.01250609,0.42233223,3.25975407,0.92742494,0.03106093,0.94171976
-5.34567284,2.56396624,0.01229132,0.41952473,3.23207461,0.93671299,0.03382516,0.96367556
-5.33966983,2.59734674,0.01209712,0.41680991,3.20532668,0.94784166,0.03685744,0.98849553
-5.33366683,2.63648471,0.01192454,0.41439867,3.18122281,0.96093761,0.04014609,1.01622057
-5.32766383,2.68163119,0.01177394,0.41246845,3.16122137,0.97603709,0.04367213,1.04677898
-5.32166083,2.73273503,0.01164485,0.41115420,3.14645547,0.99307261,0.04740885,1.07997355
-5.31565783,2.78941443,0.01153587,0.41054126,3.13767669,1.01186425,0.05132160,1.11547399
-5.30965483,2.85094362,0.01144469,0.41066069,3.13521665,1.03211640,0.05536790,1.15281523
-5.30365183,2.91625613,0.01136809,0.41148726,3.13896836,1.05342027,0.05949788,1.19140230
-5.29764882,2.98396501,0.01130201,0.41294008,3.14838837,1.07526234,0.06365498,1.23052168
-5.29164582,3.05239966,0.01124175,0.41488602,3.16251957,1.09703841,0.06777709,1.26935903
-5.28564282,3.11965780,0.01118207,0.41714564,3.18003350,1.11807285,0.07179788,1.30702268
-5.27963982,3.18367039,0.01111749,0.41950131,3.19928994,1.13764205,0.07564853,1.34257184
-5.27363682,3.24227666,0.01104248,0.42170715,3.21841092,1.15500102,0.07925949,1.37504855
-5.26763382,3.29330573,0.01095179,0.42350027,3.23536527,1.16941200,0.08256259,1.40351173
-5.26163082,3.33466102,0.01084066,0.42461271,3.24805968,1.18017349,0.08549306,1.42707202
-5.25562781,3.36440346,0.01070510,0.42478358,3.25443180,1.18664849,0.08799158,1.44492560
-5.24962481,3.38082969,0.01054212,0.42377072,3.25254097,1.18829046,0.09000630,1.45638564
-5.24362181,3.38254159,0.01034991,0.42136138,3.24065245,1.18466594,0.09149448,1.46090980
-5.23761881,3.36850394,0.01012798,0.41738146,3.21731132,1.17547256,0.09242410,1.45812260
-5.23161581,3.33808786,0.00987725,0.41170288,3.18140302,1.16055196,0.09277489,1.44783168
-5.22561281,3.29109810,0.00960011,0.40424877,3.13219808,1.13989682,0.09253917,1.43003721
-5.21960980,3.22778334,0.00930034,0.39499642,3.06937962,1.11365196,0.09172214,1.40493422
-5.21360680,3.14882925,0.00898308,0.38397781,2.99305294,1.08210953,0.09034177,1.37290767
-5.20760380,3.05533515,0.00865467,0.37127786,2.90373746,1.04569871,0.08842823,1.33452074
-5.20160080,2.94877560,0.00832249,0.35703057,2.80234214,1.00497038,0.08602298,1.29049677
-5.19559780,2.83094893,0.00799471,0.34141333,2.69012616,0.96057786,0.08317741,1.24169588
-5.18959480,2.70391538,0.00768005,0.32463972,2.56864731,0.91325430,0.07995118,1.18908716
-5.18359180,2.56992759,0.00738754,0.30695117,2.43970082,0.86378817,0.07641040,1.13371777
-5.17758879,2.43135657,0.00712620,0.28860801,2.30525185,0.81299759,0.07262555,1.07668007
-5.17158579,2.29061625,0.00690476,0.26988021,2.16736473,0.76170485,0.06866937,1.01907820
-5.16558279,2.15008940,0.00673138,0.25103829,2.02813207,0.71071183,0.06461476,0.96199512
-5.15957979,2.01205778,0.00661336,0.23234473,1.88960667,0.66077748,0.06053275,0.90646148
-5.15357679,1.87863867,0.00655693,0.21404629,1.75373868,0.61259775,0.05649061,0.85342710
-5.14757379,1.75172978,0.00656697,0.19636729,1.62232019,0.56678882,0.05255018,0.80373600
-5.14157079,1.63296401,0.00664682,0.17950426,1.49693879,0.52387386,0.04876649,0.75810560
-5.13556778,1.52367476,0.00679816,0.16362193,1.37894132,0.48427347,0.04518662,0.71711055
-5.12956478,1.42487265,0.00702084,0.14885063,1.26940814,0.44830002,0.04184890,0.68117142
-5.12356178,1.33723335,0.00731284,0.13528504,1.16913833,0.41615564,0.03878246,0.65054849
-5.11755878,1.26109638,0.00767022,0.12298430,1.07864519,0.38793364,0.03600704,0.62534051
-5.11155578,1.19647421,0.00808715,0.11197323,0.99816156,0.36362319,0.03353314,0.60548819
-5.10555278,1.14307062,0.00855603,0.10224462,0.92765374,0.34311669,0.03136242,0.59078233
-5.09954977,1.10030733,0.00906756,0.09376230,0.86684299,0.32621948,0.02948836,0.58087587
-5.09354677,1.06735746,0.00961100,0.08646487,0.81523314,0.31266145,0.02789715,0.57529975
-5.08754377,1.04318456,0.01017437,0.08026986,0.77214282,0.30211000,0.02656863,0.57348156
-5.08154077,1.02658564,0.01074474,0.07507819,0.73674099,0.29418391,0.02547747,0.57476680
-5.07553777,1.01623682,0.01130860,0.07077862,0.70808425,0.28846769,0.02459441,0.57844172
-5.06953477,1.01074002,0.01185218,0.06725223,0.68515460,0.28452590,0.02388741,0.58375717
-5.06353177,1.00866935,0.01236185,0.06437663,0.66689646,0.28191715,0.02332293,0.58995276
-5.05752876,1.00861579,0.01282452,0.06202986,0.65225180,0.28020727,0.02286713,0.59628045
-5.05152576,1.00922891,0.01322799,0.06009389,0.64019248,0.27898142,0.02248688,0.60202697
-5.04552276,1.00925446,0.01356134,0.05845764,0.62974893,0.27785483,0.02215083,0.60653434
-5.03951976,1.00756688,0.01381525,0.05701953,0.62003467,0.27648189,0.02183021,0.60921783
-5.03351676,1.00319591,0.01398226,0.05568937,0.61026614,0.27456347,0.02149953,0.60958087
-5.02751376,0.99534663,0.01405701,0.05438983,0.59977753,0.27185232,0.02113714,0.60722647
-5.02151076,0.98341278,0.01403635,0.05305733,0.58803074,0.26815644,0.02072554,0.60186487
-5.01550775,0.96698296,0.01391943,0.05164242,0.57462020,0.26334049,0.02025163,0.59331724
-5.00950475,0.94584005,0.01370770,0.05010967,0.55927320,0.25732529,0.01970669,0.58151540
-5.00350175,0.91995424,0.01340478,0.04843725,0.54184574,0.25008548,0.01908627,0.56649789
-4.99749875,0.88947011,0.01301633,0.04661605,0.52231469,0.24164565,0.01838994,0.54840247
-4.99149575,0.85468882,0.01254982,0.04464860,0.50076678,0.23207502,0.01762088,0.52745568
-4.98549275,0.81604620,0.01201421,0.04254778,0.47738513,0.22148114,0.01678545,0.50395993
-4.97948974,0.77408800,0.01141966,0.04033538,0.45243410,0.21000268,0.01589263,0.47827876
-4.97348674,0.72944336,0.01077719,0.03804067,0.42624325,0.19780189,0.01495343,0.45082106
-4.96748374,0.68279774,0.01009827,0.03569893,0.39919108,0.18505685,0.01398034,0.42202475
-4.96148074,0.63486642,0.00939450,0.03335012,0.37168935,0.17195392,0.01298673,0.39234082
-4.95547774,0.58636953,0.00867726,0.03103766,0.34416854,0.15868063,0.01198633,0.36221823
-4.94947474,0.53800965,0.00795740,0.02880740,0.31706495,0.14541927,0.01099270,0.33209025
-4.94347174,0.49045242,0.00724500,0.02670680,0.29080982,0.13234134,0.01001884,0.30236260
-4.93746873,0.44431082,0.00654911,0.02478435,0.26582071,0.11960297,0.00907686,0.27340384
-4.93146573,0.40013337,0.00587762,0.02308913,0.24249523,0.10734151,0.00817769,0.24553806
-4.92546273,0.35839620,0.00523717,0.02167068,0.22120697,0.09567311,0.00733088,0.21903996
-4.91945973,0.31949889,0.00463303,0.02057888,0.20230355,0.08469147,0.00654458,0.19413234
-4.91345673,0.28376381,0.00406919,0.01986409,0.18610640,0.07446749,0.00582542,0.17098569
-4.90745373,0.25143838,0.00354833,0.01957716,0.17291181,0.06504987,0.00517862,0.14971971
-4.90145073,0.22269973,0.00307194,0.01976962,0.16299286,0.05646638,0.00460803,0.13040645
-4.89544772,0.19766120,0.00264043,0.02049356,0.15660160,0.04872575,0.00411627,0.11307470
-4.88944472,0.17637984,0.00225326,0.02180154,0.15397107,0.04181997,0.00370485,0.09771522
-4.88344172,0.15886445,0.00190905,0.02374609,0.15531644,0.03572683,0.00337437,0.08428650
-4.87743872,0.14508353,0.00160582,0.02637910,0.16083516,0.03041258,0.00312461,0.07272069
-4.87143572,0.13497250,0.00134107,0.02975073,0.17070538,0.02583454,0.00295469,0.06292943
-4.86543272,0.12843999,0.00111192,0.03390806,0.18508271,0.02194362,0.00286321,0.05480925
-4.85942971,0.12537280,0.00091532,0.03889335,0.20409501,0.01868657,0.00284825,0.04824646
-4.85342671,0.12563930,0.00074807,0.04474200,0.22783540,0.01600796,0.00290750,0.04312132
-4.84742371,0.12909143,0.00060699,0.05148020,0.25635353,0.01385186,0.00303824,0.03931147
-4.84142071,0.13556521,0.00048899,0.05912244,0.28964565,0.01216319,0.00323732,0.03669454
-4.83541771,0.14487998,0.00039110,0.06766886,0.32764375,0.01088869,0.00350113,0.03515006
-4.82941471,0.15683678,0.00031056,0.07710273,0.37020468,0.00997769,0.00382556,0.03456066
-4.82341171,0.17121600,0.00024483,0.08738803,0.41709965,0.00938247,0.00420590,0.03481268
-4.81740870,0.18777487,0.00019163,0.09846744,0.46800513,0.00905855,0.00463678,0.03579640
-4.81140570,0.20624522,0.00014892,0.11026080,0.52249593,0.00896465,0.00511214,0.03740584
-4.80540270,0.22633165,0.00011489,0.12266422,0.58004099,0.00906263,0.00562514,0.03953842
-4.79939970,0.24771092,0.00008801,0.13555002,0.64000295,0.00931729,0.00616818,0.04209457
-4.79339670,0.27003242,0.00006693,0.14876755,0.70164165,0.00969615,0.00673291,0.04497736
-4.78739370,0.29292030,0.00005053,0.16214496,0.76412230,0.01016919,0.00731029,0.04809222
-4.78139070,0.31597718,0.00003788,0.17549202,0.82652813,0.01070866,0.00789068,0.05134696
-4.77538769,0.33878965,0.00002819,0.18860384,0.88787772,0.01128889,0.00846399,0.05465196
-4.76938469,0.36093529,0.00002083,0.20126560,0.94714646,0.01188619,0.00901987,0.05792062
-4.76338169,0.38199114,0.00001528,0.21325791,1.00329164,0.01247881,0.00954793,0.06107014
-4.75737869,0.40154335,0.00001113,0.22436283,1.05528020,0.01304694,0.01003799,0.06402244
-4.75137569,0.41919749,0.00000805,0.23437022,1.10211821,0.01357281,0.01048031,0.06670532
-4.74537269,0.43458919,0.00000578,0.24308419,1.14288079,0.01404078,0.01086593,0.06905364
-4.73936968,0.44739456,0.00000412,0.25032935,1.17674109,0.01443751,0.01118688,0.07101065
-4.73336668,0.45733993,0.00000291,0.25595657,1.20299716,0.01475217,0.01143647,0.07252917
-4.72736368,0.46421032,0.00000205,0.25984807,1.22109535,0.01497655,0.01160950,0.07357268
-4.72136068,0.46785640,0.00000143,0.26192144,1.23064904,0.01510529,0.01170244,0.07411621
-4.71535768,0.46819934,0.00000099,0.26213256,1.23145192,0.01513595,0.01171357,0.07414699
-4.70935468,0.46523352,0.00000068,0.26047714,1.22348502,0.01506920,0.01164307,0.07366476
-4.70335168,0.45902679,0.00000046,0.25699092,1.20691721,0.01490883,0.01149303,0.07268180
-4.69734867,0.44971837,0.00000031,0.25174841,1.18209911,0.01466180,0.01126746,0.07122258
-4.69134567,0.43751443,0.00000021,0.24486030,1.14955062,0.01433825,0.01097215,0.06932314
-4.68534267,0.42268165,0.00000014,0.23646970,1.10994283,0.01395145,0.01061461,0.06703017
-4.67933967,0.40553898,0.00000009,0.22674728,1.06407509,0.01351780,0.01020384,0.06439989
-4.67333667,0.38644818,0.00000006,0.21588567,1.01284829,0.01305671,0.00975017,0.06149669
-4.66733367,0.36580341,0.00000004,0.20409329,0.95723571,0.01259063,0.00926505,0.05839179
-4.66133067,0.34402045,0.00000003,0.19158796,0.89825264,0.01214498,0.00876083,0.05516178
-4.65532766,0.32152615,0.00000002,0.17859051,0.83692623,0.01174815,0.00825053,0.05188723
-4.64932466,0.29874825,0.00000001,0.16531868,0.77426657,0.01143156,0.00774767,0.04865144
-4.64332166,0.27610631,0.00000001,0.15198157,0.71124044,0.01122969,0.00726611,0.04553929
-4.63731866,0.25400376,0.00000000,0.13877476,0.64874830,0.01118014,0.00681987,0.04263631
-4.63131566,0.23282143,0.00000000,0.12587636,0.58760546,0.01132373,0.00642302,0.04002792
-4.62531266,0.21291261,0.00000000,0.11344393,0.52852772,0.01170456,0.00608962,0.03779884
-4.61930965,0.19459966,0.00000000,0.10161242,0.47212171,0.01236997,0.00583362,0.03603270
-4.61330665,0.17817201,0.00000000,0.09049309,0.41887985,0.01337048,0.00566883,0.03481166
-4.60730365,0.16388538,0.00000000,0.08017329,0.36917972,0.01475955,0.00560884,0.03421618
-4.60130065,0.15196200,0.00000001,0.07071709,0.32328728,0.01659321,0.00566697,0.03432471
-4.59529765,0.14259152,0.00000001,0.06216655,0.28136343,0.01892944,0.00585619,0.03521322
-4.58929465,0.13593218,0.00000002,0.05454351,0.24347322,0.02182730,0.00618899,0.03695466
-4.58329165,0.13211211,0.00000002,0.04785180,0.20959696,0.02534586,0.00667720,0.03961808
-4.57728864,0.13123032,0.00000004,0.04207958,0.17964257,0.02954273,0.00733179,0.04326748
-4.57128564,0.13335726,0.00000006,0.03720183,0.15345844,0.03447238,0.00816257,0.04796040
-4.56528264,0.13853463,0.00000008,0.03318273,0.13084624,0.04018423,0.00917785,0.05374609
-4.55927964,0.14677462,0.00000012,0.02997796,0.11157314,0.04672045,0.01038402,0.06066346
-4.55327664,0.15805834,0.00000018,0.02753670,0.09538312,0.05411368,0.01178514,0.06873878
-4.54727364,0.17233373,0.00000027,0.02580333,0.08200694,0.06238468,0.01338242,0.07798327
-4.54127064,0.18951306,0.00000039,0.02471898,0.07117078,0.07154009,0.01517379,0.08839072
-4.53526763,0.20947035,0.00000057,0.02422256,0.06260332,0.08157038,0.01715337,0.09993518
-4.52926463,0.23203907,0.00000081,0.02425174,0.05604143,0.09244815,0.01931112,0.11256918
-4.52326163,0.25701042,0.00000116,0.02474348,0.05123440,0.10412697,0.02163242,0.12622224
-4.51725863,0.28413270,0.00000164,0.02563459,0.04794703,0.11654087,0.02409793,0.14080035
-4.51125563,0.31311206,0.00000231,0.02686196,0.04596161,0.12960463,0.02668345,0.15618611
-4.50525263,0.34361497,0.00000322,0.02836287,0.04507914,0.14321500,0.02935999,0.17224008
-4.49924962,0.37527268,0.00000446,0.03007519,0.04511980,0.15725284,0.03209407,0.18880312
-4.49324662,0.40768784,0.00000614,0.03193770,0.04592312,0.17158627,0.03484816,0.20570000
-4.48724362,0.44044313,0.00000839,0.03389034,0.04734771,0.18607485,0.03758131,0.22274405
-4.48124062,0.47311204,0.00001138,0.03587472,0.04927095,0.20057451,0.04025007,0.23974297
-4.47523762,0.50527121,0.00001532,0.03783460,0.05158856,0.21494329,0.04280940,0.25650543
-4.46923462,0.53651412,0.00002047,0.03971654,0.05421417,0.22904745,0.04521394,0.27284835
-4.46323162,0.56646547,0.00002717,0.04147060,0.05707890,0.24276790,0.04741916,0.28860448
-4.45722861,0.59479560,0.00003580,0.04305107,0.06013093,0.25600644,0.04938272,0.30362993
-4.45122561,0.62123412,0.00004682,0.04441729,0.06333506,0.26869147,0.05106576,0.31781131
-4.44522261,0.64558209,0.00006081,0.04553436,0.06667207,0.28078301,0.05243410,0.33107191
-4.43921961,0.66772190,0.00007841,0.04637382,0.07013794,0.29227634,0.05345940,0.34337668
-4.43321661,0.68762404,0.00010037,0.04691420,0.07374282,0.30320422,0.05412009,0.35473549
-4.42721361,0.70535031,0.00012757,0.04714142,0.07750958,0.31363729,0.05440208,0.36520447
-4.42121061,0.72105294,0.00016096,0.04704898,0.08147198,0.32368243,0.05429929,0.37488508
-4.41520760,0.73496926,0.00020164,0.04663798,0.08567247,0.33347907,0.05381380,0.38392081
-4.40920460,0.74741210,0.00025079,0.04591685,0.09015943,0.34319343,0.05295581,0.39249165
-4.40320160,0.75875588,0.00030968,0.04490094,0.09498408,0.35301073,0.05174325,0.40080609
-4.39719860,0.76941905,0.00037965,0.04361183,0.10019697,0.36312579,0.05020115,0.40909137
-4.39119560,0.77984338,0.00046209,0.04207648,0.10584431,0.37373225,0.04836081,0.41758190
-4.38519260,0.79047113,0.00055839,0.04032627,0.11196405,0.38501095,0.04625869,0.42650672
-4.37918959,0.80172110,0.00066991,0.03839584,0.11858212,0.39711800,0.04393526,0.43607630
-4.37318659,0.81396471,0.00079794,0.03632199,0.12570883,0.41017315,0.04143366,0.44646949
-4.36718359,0.82750338,0.00094360,0.03414245,0.13333570,0.42424909,0.03879841,0.45782127
-4.36118059,0.84254838,0.00110785,0.03189475,0.14143285,0.43936237,0.03607411,0.47021192
-4.35517759,0.85920432,0.00129134,0.02961518,0.14994727,0.45546639,0.03330419,0.48365827
-4.34917459,0.87745718,0.00149442,0.02733782,0.15880188,0.47244705,0.03052985,0.49810758
-4.34317159,0.89716772,0.00171702,0.02509375,0.16789575,0.49012145,0.02778905,0.51343446
-4.33716858,0.91807075,0.00195861,0.02291043,0.17710535,0.50823974,0.02511583,0.52944113
-4.33116558,0.93978047,0.00221816,0.02081124,0.18628700,0.52649033,0.02253968,0.54586111
-4.32516258,0.96180167,0.00249407,0.01881524,0.19528032,0.54450833,0.02008521,0.56236632
-4.31915958,0.98354660,0.00278418,0.01693709,0.20391269,0.56188680,0.01777201,0.57857728
-4.31315658,1.00435658,0.00308573,0.01518711,0.21200456,0.57819055,0.01561463,0.59407609
-4.30715358,1.02352743,0.00339541,0.01357152,0.21937535,0.59297179,0.01362279,0.60842157
