energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.75387694,1.75589021,0.02733838,0.00000000,0.00524026,1.22229919,0.50072356,0.50027084
-5.74787394,1.64486420,0.02519905,0.00000000,0.00463528,1.15033428,0.47500092,0.47946556
-5.74187094,1.54862297,0.02355087,0.00000000,0.00408833,1.08715848,0.45452166,0.46364673
-5.73586793,1.46819493,0.02236869,0.00000000,0.00359491,1.03380827,0.43963482,0.45335747
-5.72986493,1.40458545,0.02162908,0.00000000,0.00315086,0.99128518,0.43069452,0.44913639
-5.72386193,1.35873171,0.02130983,0.00000000,0.00275232,0.96052308,0.42804350,0.45149922
-5.71785893,1.33145699,0.02138922,0.00000000,0.00239576,0.94235574,0.43199580,0.46091956
-5.71185593,1.32342585,0.02184524,0.00000000,0.00207787,0.93748541,0.44281910,0.47780886
-5.70585293,1.33510126,0.02265481,0.00000000,0.00179560,0.94645297,0.46071723,0.50249623
-5.69984992,1.36670494,0.02379296,0.00000000,0.00154606,0.96961044,0.48581327,0.53520841
-5.69384692,1.41818202,0.02523222,0.00000000,0.00132654,1.00709630,0.51813385,0.57605050
-5.68784392,1.48917129,0.02694197,0.00000000,0.00113445,1.05881460,0.55759525,0.62498808
-5.68184092,1.57898218,0.02888808,0.00000000,0.00096732,1.12441837,0.60399188,0.68183140
-5.67583792,1.68657961,0.03103268,0.00000000,0.00082281,1.20329841,0.65698778,0.74622258
-5.66983492,1.81057809,0.03333422,0.00000000,0.00069866,1.29457813,0.71611178,0.81762646
-5.66383192,1.94924590,0.03574764,0.00000000,0.00059272,1.39711550,0.78075695,0.89532611
-5.65782891,2.10052055,0.03822494,0.00000000,0.00050297,1.50951277,0.85018475,0.97842374
-5.65182591,2.26203590,0.04071583,0.00000000,0.00042748,1.63013455,0.92353442,1.06584765
-5.64582291,2.43116153,0.04316867,0.00000000,0.00036446,1.75713485,0.99983768,1.15636579
-5.63981991,2.60505380,0.04553157,0.00000000,0.00031222,1.88849284,1.07803891,1.24860610
-5.63381691,2.78071833,0.04775359,0.00000000,0.00026922,2.02205728,1.15702034,1.34108366
-5.62781391,2.95508209,0.04978605,0.00000000,0.00023407,2.15559856,1.23563191,1.43223426
-5.62181091,3.12507361,0.05158383,0.00000000,0.00020550,2.28686733,1.31272488,1.52045359
-5.61580790,3.28770834,0.05310668,0.00000000,0.00018236,2.41365776,1.38718809,1.60414099
-5.60980490,3.44017656,0.05432038,0.00000000,0.00016369,2.53387337,1.45798555,1.68174633
-5.60380190,3.57992998,0.05519774,0.00000000,0.00014860,2.64559287,1.52419378,1.75181829
-5.59779890,3.70476360,0.05571942,0.00000000,0.00013637,2.74713322,1.58503724,1.81305205
-5.59179590,3.81288910,0.05587448,0.00000000,0.00012639,2.83710712,1.63992009,1.86433438
-5.58579290,3.90299599,0.05566061,0.00000000,0.00011815,2.91447196,1.68845277,1.90478411
-5.57978989,3.97429753,0.05508413,0.00000000,0.00011127,2.97856789,1.73047157,1.93378591
-5.57378689,4.02655871,0.05415965,0.00000000,0.00010543,3.02914254,1.76605019,1.95101573
-5.56778389,4.06010441,0.05290942,0.00000000,0.00010044,3.06636098,1.79550219,1.95645640
-5.56178089,4.07580677,0.05136249,0.00000000,0.00009618,3.09079976,1.81937377,1.95040250
-5.55577789,4.07505181,0.04955360,0.00000000,0.00009260,3.10342482,1.83842666,1.93345384
-5.54977489,4.05968620,0.04752197,0.00000000,0.00008976,3.10555380,1.85361167,1.90649765
-5.54377189,4.03194627,0.04530993,0.00000000,0.00008776,3.09880395,1.86603340,1.87068000
-5.53776888,3.99437204,0.04296156,0.00000000,0.00008682,3.08502781,1.87690750,1.82736737
-5.53176588,3.94970995,0.04052135,0.00000000,0.00008723,3.06623908,1.88751210,1.77810013
-5.52576288,3.90080837,0.03803295,0.00000000,0.00008940,3.04453200,1.89913524,1.72453951
-5.51975988,3.85051053,0.03553810,0.00000000,0.00009384,3.02199758,1.91302047,1.66841051
-5.51375688,3.80154941,0.03307565,0.00000000,0.00010122,3.00064034,1.93031297,1.61144295
-5.50775388,3.75644922,0.03068094,0.00000000,0.00011235,2.98229922,1.95200839,1.55531325
-5.50175088,3.71743759,0.02838532,0.00000000,0.00012827,2.96857603,1.97890679,1.50158911
-5.49574787,3.68637219,0.02621598,0.00000000,0.00015022,2.96077448,2.01157352,1.45167961
-5.48974487,3.66468476,0.02419599,0.00000000,0.00017974,2.95985244,2.05030903,1.40679240
-5.48374187,3.65334471,0.02234459,0.00000000,0.00021869,2.96638926,2.09512896,1.36789987
-5.47773887,3.65284355,0.02067769,0.00000000,0.00026928,2.98056962,2.14575550,1.33571529
-5.47173587,3.66320045,0.01920855,0.00000000,0.00033417,3.00218419,2.20162068,1.31067990
-5.46573287,3.68398838,0.01794854,0.00000000,0.00041649,3.03064718,2.26188163,1.29296099
-5.45972986,3.71437928,0.01690801,0.00000000,0.00051991,3.06502965,2.32544730,1.28246100
-5.45372686,3.75320597,0.01609725,0.00000000,0.00064868,3.10410708,2.39101602,1.27883686
-5.44772386,3.79903782,0.01552733,0.00000000,0.00080767,3.14641907,2.45712211,1.28152847
-5.44172086,3.85026655,0.01521093,0.00000000,0.00100244,3.19033838,2.52219021,1.28979500
-5.43571786,3.90519827,0.01516311,0.00000000,0.00123919,3.23414633,2.58459481,1.30275707
-5.42971486,3.96214742,0.01540184,0.00000000,0.00152484,3.27611131,2.64272284,1.31944298
-5.42371186,4.01952837,0.01594839,0.00000000,0.00186694,3.31456689,2.69503664,1.33883682
-5.41770885,4.07594055,0.01682755,0.00000000,0.00227365,3.34798620,2.74013461,1.35992629
-5.41170585,4.13024296,0.01806748,0.00000000,0.00275367,3.37504941,2.77680710,1.38174815
-5.40570285,4.18161492,0.01969946,0.00000000,0.00331610,3.39470138,2.80408492,1.40342937
-5.39969985,4.22959996,0.02175725,0.00000000,0.00397028,3.40619707,2.82127847,1.42422208
-5.39369685,4.27413072,0.02427626,0.00000000,0.00472562,3.40913273,2.82800569,1.44353120
-5.38769385,4.31553383,0.02729242,0.00000000,0.00559135,3.40346174,2.82420749,1.46093346
-5.38169085,4.35451402,0.03084084,0.00000000,0.00657628,3.38949434,2.81015008,1.47618720
-5.37568784,4.39211840,0.03495429,0.00000000,0.00768845,3.36788159,2.78641397,1.48923294
-5.36968484,4.42968223,0.03966144,0.00000000,0.00893485,3.33958431,2.75387015,1.50018479
-5.36368184,4.46875864,0.04498511,0.00000000,0.01032106,3.30582861,2.71364470,1.50931355
-5.35767884,4.51103557,0.05094042,0.00000000,0.01185091,3.26805023,2.66707327,1.51702248
-5.35167584,4.55824377,0.05753292,0.00000000,0.01352615,3.22783022,2.61564782,1.52381725
-5.34567284,4.61206010,0.06475699,0.00000000,0.01534611,3.18682526,2.56095783,1.53027167
-5.33966983,4.67401096,0.07259425,0.00000000,0.01730745,3.14669566,2.50462902,1.53699118
-5.33366683,4.74538030,0.08101235,0.00000000,0.01940392,3.10903457,2.44826221,1.54457577
-5.32766383,4.82712676,0.08996415,0.00000000,0.02162619,3.07530158,2.39337513,1.55358449
-5.32166083,4.91981404,0.09938715,0.00000000,0.02396176,3.04676357,2.34134984,1.56450303
-5.31565783,5.02355790,0.10920363,0.00000000,0.02639499,3.02444566,2.29338797,1.57771609
-5.30965483,5.13799236,0.11932108,0.00000000,0.02890719,3.00909390,2.25047556,1.59348562
-5.30365183,5.26225706,0.12963333,0.00000000,0.03147677,3.00115148,2.21335885,1.61193595
-5.29764882,5.39500617,0.14002211,0.00000000,0.03407961,3.00074885,2.18253165,1.63304620
-5.29164582,5.53443884,0.15035918,0.00000000,0.03668941,3.00770802,2.15823448,1.65665021
-5.28564282,5.67834960,0.16050887,0.00000000,0.03927815,3.02156016,2.14046488,1.68244358
-5.27963982,5.82419654,0.17033105,0.00000000,0.04181669,3.04157535,2.12899791,1.70999736
-5.27363682,5.96918417,0.17968434,0.00000000,0.04427535,3.06680257,2.12341529,1.73877735
-5.26763382,6.11035713,0.18842959,0.00000000,0.04662455,3.09611756,2.12314123,1.76816793
-5.26163082,6.24470059,0.19643333,0.00000000,0.04883551,3.12827613,2.12748282,1.79749899
-5.25562781,6.36924289,0.20357125,0.00000000,0.05088092,3.16197006,2.13567263,1.82607463
-5.24962481,6.48115581,0.20973148,0.00000000,0.05273557,3.19588277,2.14691113,1.85320205
-5.24362181,6.57784843,0.21481750,0.00000000,0.05437697,3.22874222,2.16040668,1.87821933
-5.23761881,6.65705036,0.21875078,0.00000000,0.05578587,3.25936857,2.17541118,1.90052074
-5.23161581,6.71688129,0.22147281,0.00000000,0.05694679,3.28671453,2.19124947,1.91957846
-5.22561281,6.75590404,0.22294657,0.00000000,0.05784829,3.30989680,2.20734143,1.93495982
-5.21960980,6.77315942,0.22315744,0.00000000,0.05848333,3.32821760,2.22321574,1.94633945
-5.21360680,6.76818193,0.22211338,0.00000000,0.05884934,3.34117563,2.23851512,1.95350596
-5.20760380,6.74099627,0.21984455,0.00000000,0.05894828,3.34846655,2.25299317,1.95636299
-5.20160080,6.69209546,0.21640219,0.00000000,0.05878655,3.34997355,2.26650347,1.95492500
-5.19559780,6.62240232,0.21185703,0.00000000,0.05837475,3.34574898,2.27898206,1.94930800
-5.18959480,6.53321651,0.20629711,0.00000000,0.05772735,3.33598868,2.29042483,1.93971616
-5.18359180,6.42615023,0.19982523,0.00000000,0.05686226,3.32100069,2.30086136,1.92642502
-5.17758879,6.30305576,0.19255602,0.00000000,0.05580030,3.30117042,2.31032747,1.90976230
-5.17158579,6.16594865,0.18461278,0.00000000,0.05456461,3.27692456,2.31883813,1.89008755
-5.16558279,6.01693000,0.17612429,0.00000000,0.05317997,3.24869576,2.32636284,1.86777157
-5.15957979,5.85811164,0.16722152,0.00000000,0.05167212,3.21689036,2.33280520,1.84317702
-5.15357679,5.69154736,0.15803450,0.00000000,0.05006705,3.18186073,2.33798810,1.81664088
-5.14757379,5.51917316,0.14868938,0.00000000,0.04839034,3.14388409,2.34164571,1.78846007
-5.14157079,5.34275879,0.13930577,0.00000000,0.04666651,3.10314866,2.34342289,1.75888063
-5.13556778,5.16387230,0.12999451,0.00000000,0.04491842,3.05974802,2.34288231,1.72809126
-5.12956478,4.98385849,0.12085580,0.00000000,0.04316681,3.01368375,2.33951895,1.69622124
-5.12356178,4.80383154,0.11197779,0.00000000,0.04142992,2.96487616,2.33278130,1.66334303
-5.11755878,4.62468119,0.10343574,0.00000000,0.03972318,2.91318228,2.32209821,1.62947915
-5.11155578,4.44709139,0.09529157,0.00000000,0.03805915,2.85841998,2.30690969,1.59461290
-5.10555278,4.27156938,0.08759390,0.00000000,0.03644747,2.80039670,2.28670014,1.55870234
-5.09954977,4.09848322,0.08037858,0.00000000,0.03489502,2.73894095,2.26103205,1.52169653
-5.09354677,3.92810468,0.07366948,0.00000000,0.03340616,2.67393474,2.22957809,1.48355316
-5.08754377,3.76065508,0.06747973,0.00000000,0.03198306,2.60534488,2.19215002,1.44425640
-5.08154077,3.59635087,0.06181307,0.00000000,0.03062619,2.53325124,2.14872244,1.40383398
-5.07553777,3.43544620,0.05666544,0.00000000,0.02933477,2.45787028,2.09945010,1.36237232
-5.06953477,3.27827021,0.05202664,0.00000000,0.02810732,2.37957224,2.04467767,1.32002890
-5.06353177,3.12525645,0.04788192,0.00000000,0.02694215,2.29889097,1.98494131,1.27704084
-5.05752876,2.97696323,0.04421362,0.00000000,0.02583786,2.21652546,1.92096164,1.23372939
-5.05152576,2.83408343,0.04100251,0.00000000,0.02479376,2.13333289,1.85362847,1.19049949
-5.04552276,2.69744341,0.03822909,0.00000000,0.02381023,2.05031315,1.78397766,1.14783470
-5.03951976,2.56799101,0.03587450,0.00000000,0.02288892,1.96858537,1.71316117,1.10628719
-5.03351676,2.44677333,0.03392128,0.00000000,0.02203294,1.88935739,1.64241147,1.06646333
-5.02751376,2.33490534,0.03235382,0.00000000,0.02124678,1.81388932,1.57300179,1.02900541
-5.02151076,2.23353104,0.03115844,0.00000000,0.02053629,1.74345270,1.50620400,0.99457016
-5.01550775,2.14377900,0.03032335,0.00000000,0.01990837,1.67928711,1.44324560,0.96380507
-5.00950475,2.06671456,0.02983829,0.00000000,0.01937072,1.62255578,1.38526784,0.93732352
-5.00350175,2.00329110,0.02969397,0.00000000,0.01893139,1.57430242,1.33328656,0.91567986
-4.99749875,1.95430271,0.02988141,0.00000000,0.01859834,1.53541086,1.28815728,0.89934556
-4.99149575,1.92034070,0.03039112,0.00000000,0.01837900,1.50656942,1.25054607,0.88868760
-4.98549275,1.90175617,0.03121235,0.00000000,0.01827973,1.48824157,1.22090725,0.88395009
-4.97948974,1.89863053,0.03233222,0.00000000,0.01830541,1.48064420,1.19946890,0.88524016
-4.97348674,1.91075581,0.03373507,0.00000000,0.01845900,1.48373460,1.18622685,0.89251879
-4.96748374,1.93762576,0.03540179,0.00000000,0.01874129,1.49720698,1.18094731,0.90559728
-4.96148074,1.97843880,0.03730945,0.00000000,0.01915058,1.52049881,1.18317828,0.92413957
-4.95547774,2.03211299,0.03943105,0.00000000,0.01968262,1.55280706,1.19226934,0.94767065
-4.94947474,2.09731291,0.04173548,0.00000000,0.02033056,1.59311399,1.20739907,0.97559089
-4.94347174,2.17248767,0.04418779,0.00000000,0.02108508,1.64022156,1.22760941,1.00719570
-4.93746873,2.25591887,0.04674962,0.00000000,0.02193462,1.69279354,1.25184531,1.04170009
-4.93146573,2.34577679,0.04937988,0.00000000,0.02286567,1.74940355,1.27899868,1.07826705
-4.92546273,2.44018254,0.05203558,0.00000000,0.02386319,1.80858741,1.30795449,1.11603858
-4.91945973,2.53727390,0.05467291,0.00000000,0.02491109,1.86889762,1.33763756,1.15416828
-4.91345673,2.63527175,0.05724828,0.00000000,0.02599275,1.92895788,1.36705801,1.19185385
-4.90745373,2.73254447,0.05971959,0.00000000,0.02709155,1.98751516,1.39535344,1.22836823
-4.90145073,2.82766701,0.06204736,0.00000000,0.02819141,2.04348719,1.42182612,1.26308778
-4.89544772,2.91947214,0.06419586,0.00000000,0.02927724,2.09600310,1.44597353,1.29551628
-4.88944472,3.00709089,0.06613416,0.00000000,0.03033542,2.14443539,1.46751066,1.32530348
-4.88344172,3.08998033,0.06783696,0.00000000,0.03135413,2.18842143,1.48638325,1.35225711
-4.87743872,3.16793672,0.06928526,0.00000000,0.03232356,2.22787348,1.50277082,1.37634786
-4.87143572,3.24109317,0.07046675,0.00000000,0.03323610,2.26297637,1.51707956,1.39770676
-4.86543272,3.30990137,0.07137601,0.00000000,0.03408632,2.29417276,1.52992477,1.41661492
-4.85942971,3.37509791,0.07201433,0.00000000,0.03487085,2.32213633,1.54210367,1.43348616
-4.85342671,3.43765634,0.07238941,0.00000000,0.03558821,2.34773393,1.55455946,1.44884292
-4.84742371,3.49872706,0.07251470,0.00000000,0.03623849,2.37197813,1.56833795,1.46328678
-4.84142071,3.55956754,0.07240864,0.00000000,0.03682296,2.39597222,1.58453867,1.47746470
-4.83541771,3.62146634,0.07209360,0.00000000,0.03734362,2.42085015,1.60426231,1.49203261
-4.82941471,3.68566433,0.07159491,0.00000000,0.03780283,2.44771397,1.62855685,1.50761815
-4.82341171,3.75327727,0.07093965,0.00000000,0.03820280,2.47757181,1.65836469,1.52478421
-4.81740870,3.82522345,0.07015559,0.00000000,0.03854521,2.51127923,1.69447312,1.54399519
-4.81140570,3.90216038,0.06927017,0.00000000,0.03883093,2.54948684,1.73747039,1.56558752
-4.80540270,3.98443374,0.06830959,0.00000000,0.03905976,2.59259668,1.78770934,1.58974609
-4.79939970,4.07204156,0.06729811,0.00000000,0.03923029,2.64072965,1.84528050,1.61648767
-4.79339670,4.16461562,0.06625760,0.00000000,0.03933995,2.69370562,1.90999579,1.64565224
-4.78739370,4.26142128,0.06520725,0.00000000,0.03938509,2.75103739,1.98138386,1.67690277
-4.78139070,4.36137600,0.06416361,0.00000000,0.03936123,2.81193889,2.05869739,1.70973345
-4.77538769,4.46308589,0.06314082,0.00000000,0.03926341,2.87534750,2.14093214,1.74348609
-4.76938469,4.56489835,0.06215109,0.00000000,0.03908657,2.93995949,2.22685718,1.77737395
-4.76338169,4.66496851,0.06120530,0.00000000,0.03882605,3.00427709,2.31505492,1.81051180
-4.75737869,4.76133583,0.06031379,0.00000000,0.03847803,3.06666508,2.40396930,1.84195095
-4.75137569,4.85200721,0.05948713,0.00000000,0.03804004,3.12541424,2.49196016,1.87071741
-4.74537269,4.93504207,0.05873696,0.00000000,0.03751131,3.17880885,2.57736116,1.89585155
-4.73936968,5.00863521,0.05807669,0.00000000,0.03689315,3.22519496,2.65853888,1.91644721
-4.73336668,5.07119317,0.05752208,0.00000000,0.03618917,3.26304639,2.73395031,1.93168858
-4.72736368,5.12139997,0.05709163,0.00000000,0.03540534,3.29102540,2.80219615,1.94088311
-4.72136068,5.15826927,0.05680667,0.00000000,0.03455001,3.30803516,2.86206759,1.94348894
-4.71535768,5.18118015,0.05669120,0.00000000,0.03363373,3.31326181,2.91258434,1.93913564
-4.70935468,5.18989502,0.05677141,0.00000000,0.03266892,3.30620420,2.95302248,1.92763762
-4.70335168,5.18455901,0.05707488,0.00000000,0.03166952,3.28669019,2.98293078,1.90899941
-4.69734867,5.16568135,0.05762949,0.00000000,0.03065046,3.25487893,3.00213514,1.88341313
-4.69134567,5.13410004,0.05846212,0.00000000,0.02962714,3.21124943,3.01073109,1.85124826
-4.68534267,5.09093221,0.05959705,0.00000000,0.02861483,3.15657616,3.00906510,1.81303447
-4.67933967,5.03751329,0.06105440,0.00000000,0.02762813,3.09189333,2.99770598,1.76943866
-4.67333667,4.97532847,0.06284838,0.00000000,0.02668042,3.01844976,2.97740805,1.72123733
-4.66733367,4.90594073,0.06498565,0.00000000,0.02578347,2.93765687,2.94906833,1.66928591
-4.66133067,4.83091926,0.06746391,0.00000000,0.02494700,2.85103250,2.91368006,1.61448658
-4.65532766,4.75177244,0.07027058,0.00000000,0.02417853,2.76014341,2.87228527,1.55775617
-4.64932466,4.66988890,0.07338199,0.00000000,0.02348324,2.66654932,2.82592876,1.49999566
-4.64332166,4.58648976,0.07676285,0.00000000,0.02286399,2.57175103,2.77561602,1.44206267
-4.63731866,4.50259433,0.08036629,0.00000000,0.02232150,2.47714506,2.72227702,1.38474806
-4.63131566,4.41900071,0.08413432,0.00000000,0.02185459,2.38398657,2.66673770,1.32875763
-4.62531266,4.33628182,0.08799887,0.00000000,0.02146059,2.29336192,2.60970010,1.27469925
-4.61930965,4.25479642,0.09188338,0.00000000,0.02113575,2.20617162,2.55173185,1.22307592
-4.61330665,4.17471384,0.09570471,0.00000000,0.02087576,2.12312378,2.49326499,1.17428444
-4.60730365,4.09605018,0.09937561,0.00000000,0.02067619,2.04473758,2.43460356,1.12861942
-4.60130065,4.01871326,0.10280740,0.00000000,0.02053303,1.97135574,2.37593875,1.08628183
-4.59529765,3.94255302,0.10591284,0.00000000,0.02044311,1.90316451,2.31737036,1.04739124
-4.58929465,3.86741377,0.10860914,0.00000000,0.02040443,1.84021929,2.25893239,1.01200066
-4.58329165,3.79318474,0.11082078,0.00000000,0.02041643,1.78247387,2.20062110,0.98011273
-4.57728864,3.71984544,0.11248227,0.00000000,0.02048015,1.72981108,2.14242312,0.95169619
-4.57128564,3.64750276,0.11354047,0.00000000,0.02059822,1.68207278,2.08434189,0.92670145
-4.56528264,3.57641739,0.11395652,0.00000000,0.02077473,1.63908717,2.02642055,0.90507421
-4.55927964,3.50701771,0.11370722,0.00000000,0.02101502,1.60069196,1.96875973,0.88676645
-4.55327664,3.43990028,0.11278581,0.00000000,0.02132525,1.56675207,1.91152947,0.87174413
-4.54727364,3.37581675,0.11120217,0.00000000,0.02171198,1.53717112,1.85497452,0.85999124
-4.54127064,3.31564820,0.10898229,0.00000000,0.02218159,1.51189655,1.79941294,0.85151043
-4.53526763,3.26036829,0.10616722,0.00000000,0.02273967,1.49091855,1.74522866,0.84632011
-4.52926463,3.21099783,0.10281147,0.00000000,0.02339042,1.47426357,1.69285861,0.84444881
-4.52326163,3.16855351,0.09898089,0.00000000,0.02413605,1.46198351,1.64277583,0.84592741
-4.51725863,3.13399420,0.09475022,0.00000000,0.02497620,1.45414200,1.59547000,0.85078003
-4.51125563,3.10816822,0.09020052,0.00000000,0.02590753,1.45079942,1.55142699,0.85901463
-4.50525263,3.09176503,0.08541627,0.00000000,0.02692331,1.45199827,1.51110929,0.87061417
-4.49924962,3.08527453,0.08048274,0.00000000,0.02801326,1.45775049,1.47493862,0.88552936
-4.49324662,3.08895655,0.07548329,0.00000000,0.02916353,1.46802808,1.44328230,0.90367362
-4.48724362,3.10282266,0.07049708,0.00000000,0.03035677,1.48275812,1.41644435,0.92492094
-4.48124062,3.12663146,0.06559700,0.00000000,0.03157252,1.50182291,1.39466185,0.94910700
-4.47523762,3.15989784,0.06084802,0.00000000,0.03278768,1.52506526,1.37810686,0.97603349
-4.46923462,3.20191569,0.05630608,0.00000000,0.03397712,1.55229884,1.36689366,1.00547567
-4.46323162,3.25179261,0.05201725,0.00000000,0.03511451,1.58332288,1.36109040,1.03719249
-4.45722861,3.30849475,0.04801750,0.00000000,0.03617317,1.61793981,1.36073425,1.07093873
-4.45122561,3.37089869,0.04433279,0.00000000,0.03712704,1.65597469,1.36584851,1.10647820
-4.44522261,3.43784741,0.04097958,0.00000000,0.03795159,1.69729441,1.37646002,1.14359694
-4.43921961,3.50820670,0.03796561,0.00000000,0.03862482,1.74182499,1.39261522,1.18211544
-4.43321661,3.58091847,0.03529094,0.00000000,0.03912811,1.78956516,1.41439299,1.22189866
-4.42721361,3.65504762,0.03294915,0.00000000,0.03944694,1.84059442,1.44191293,1.26286301
-4.42121061,3.72981950,0.03092863,0.00000000,0.03957156,1.89507450,1.47533758,1.30497937
-4.41520760,3.80464543,0.02921390,0.00000000,0.03949738,1.95324300,1.51486797,1.34827159
-4.40920460,3.87913483,0.02778684,0.00000000,0.03922523,2.01539901,1.56073180,1.39281019
-4.40320160,3.95309277,0.02662788,0.00000000,0.03876135,2.08188066,1.61316461,1.43870135
-4.39719860,4.02650336,0.02571697,0.00000000,0.03811725,2.15303544,1.67238446,1.48607136
-4.39119560,4.09949961,0.02503447,0.00000000,0.03730925,2.22918448,1.73856125,1.53504739
-4.38519260,4.17232168,0.02456171,0.00000000,0.03635795,2.31058245,1.81178246,1.58573548
-4.37918959,4.24526605,0.02428148,0.00000000,0.03528746,2.39737557,1.89201718,1.63819696
-4.37318659,4.31862856,0.02417816,0.00000000,0.03412454,2.48955977,1.97908067,1.69242467
-4.36718359,4.39264504,0.02423783,0.00000000,0.03289761,2.58694201,2.07260196,1.74832058
-4.36118059,4.46743296,0.02444803,0.00000000,0.03163579,2.68910706,2.17199682,1.80567612
-4.35517759,4.54293809,0.02479750,0.00000000,0.03036782,2.79539234,2.27644815,1.86415679
-4.34917459,4.61888925,0.02527578,0.00000000,0.02912111,2.90487279,2.38489587,1.92329218
-4.34317159,4.69476450,0.02587266,0.00000000,0.02792084,3.01635748,2.49603752,1.98247241
-4.33716858,4.76977084,0.02657774,0.00000000,0.02678913,3.12839891,2.60834066,2.04095165
-4.33116558,4.84283933,0.02737986,0.00000000,0.02574439,3.23931538,2.72006702,2.09785887
-4.32516258,4.91263622,0.02826665,0.00000000,0.02480081,3.34722609,2.82930826,2.15221592
-4.31915958,4.97759003,0.02922416,0.00000000,0.02396803,3.45009796,2.93403212,2.20296216
-4.31315658,5.03593371,0.03023655,0.00000000,0.02325099,3.54580239,3.03213724,2.24898490
-4.30715358,5.08575997,0.03128602,0.00000000,0.02264995,3.63217969,3.12151462,2.28915432
