energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.81390695,1.69500822,0.01172965,0.20982297,0.85700738,0.00000000,0.56874589,0.37572340
-5.80790395,1.70680270,0.01189334,0.21373784,0.85891717,0.00000000,0.57436130,0.38131005
-5.80190095,1.71451333,0.01201056,0.21685384,0.85921303,0.00000000,0.57872359,0.38568235
-5.79589795,1.71793626,0.01208328,0.21912210,0.85783842,0.00000000,0.58176593,0.38876944
-5.78989495,1.71695303,0.01211567,0.22050971,0.85477026,0.00000000,0.58344626,0.39052607
-5.78389195,1.71153525,0.01211415,0.22100031,0.85002140,0.00000000,0.58374894,0.39093367
-5.77788894,1.70174708,0.01208727,0.22059416,0.84364224,0.00000000,0.58268589,0.39000077
-5.77188594,1.68774527,0.01204564,0.21930792,0.83572125,0.00000000,0.58029680,0.38776265
-5.76588294,1.66977636,0.01200176,0.21717393,0.82638419,0.00000000,0.57664843,0.38428032
-5.75987994,1.64817106,0.01196979,0.21423914,0.81579195,0.00000000,0.57183309,0.37963872
-5.75387694,1.62333600,0.01196525,0.21056367,0.80413698,0.00000000,0.56596610,0.37394432
-5.74787394,1.59574278,0.01200475,0.20621914,0.79163841,0.00000000,0.55918257,0.36732208
-5.74187094,1.56591503,0.01210556,0.20128676,0.77853606,0.00000000,0.55163333,0.35991201
-5.73586793,1.53441363,0.01228520,0.19585525,0.76508330,0.00000000,0.54348040,0.35186532
-5.72986493,1.50182078,0.01256099,0.19001869,0.75153936,0.00000000,0.53489200,0.34334038
-5.72386193,1.46872333,0.01294954,0.18387439,0.73816108,0.00000000,0.52603740,0.33449860
-5.71785893,1.43569608,0.01346624,0.17752077,0.72519452,0.00000000,0.51708167,0.32550026
-5.71185593,1.40328546,0.01412473,0.17105530,0.71286684,0.00000000,0.50818062,0.31650062
-5.70585293,1.37199420,0.01493638,0.16457265,0.70137850,0.00000000,0.49947608,0.30764615
-5.69984992,1.34226734,0.01590977,0.15816286,0.69089629,0.00000000,0.49109154,0.29907113
-5.69384692,1.31448010,0.01705020,0.15190983,0.68154737,0.00000000,0.48312857,0.29089468
-5.68784392,1.28892779,0.01835928,0.14588983,0.67341445,0.00000000,0.47566376,0.28321820
-5.68184092,1.26581827,0.01983455,0.14017032,0.66653251,0.00000000,0.46874668,0.27612331
-5.67583792,1.24526690,0.02146921,0.13480886,0.66088689,0.00000000,0.46239852,0.26967037
-5.66983492,1.22729427,0.02325191,0.12985231,0.65641319,0.00000000,0.45661183,0.26389750
-5.66383192,1.21182686,0.02516672,0.12533614,0.65299867,0.00000000,0.45135112,0.25882017
-5.65782891,1.19870045,0.02719320,0.12128404,0.65048549,0.00000000,0.44655443,0.25443144
-5.65182591,1.18766637,0.02930657,0.11770772,0.64867540,0.00000000,0.44213581,0.25070275
-5.64582291,1.17840049,0.03147808,0.11460696,0.64733600,0.00000000,0.43798866,0.24758524
-5.63981991,1.17051452,0.03367555,0.11196999,0.64620825,0.00000000,0.43398988,0.24501176
-5.63381691,1.16356963,0.03586394,0.10977407,0.64501509,0.00000000,0.43000453,0.24289929
-5.62781391,1.15709173,0.03800619,0.10798643,0.64347078,0.00000000,0.42589114,0.24115189
-5.62181091,1.15058813,0.04006406,0.10656550,0.64129077,0.00000000,0.42150723,0.23966409
-5.61580790,1.14356494,0.04199910,0.10546233,0.63820165,0.00000000,0.41671493,0.23832457
-5.60980490,1.13554462,0.04377372,0.10462236,0.63395078,0.00000000,0.41138656,0.23701998
-5.60380190,1.12608306,0.04535217,0.10398732,0.62831537,0.00000000,0.40540986,0.23563897
-5.59779890,1.11478553,0.04670160,0.10349724,0.62111047,0.00000000,0.39869264,0.23407604
-5.59179590,1.10132081,0.04779307,0.10309254,0.61219566,0.00000000,0.39116673,0.23223524
-5.58579290,1.08543303,0.04860235,0.10271611,0.60148014,0.00000000,0.38279106,0.23003346
-5.57978989,1.06695056,0.04911073,0.10231521,0.58892595,0.00000000,0.37355359,0.22740323
-5.57378689,1.04579174,0.04930561,0.10184319,0.57454932,0.00000000,0.36347225,0.22429494
-5.56778389,1.02196701,0.04918085,0.10126094,0.55841994,0.00000000,0.35259461,0.22067824
-5.56178089,0.99557760,0.04873700,0.10053790,0.54065837,0.00000000,0.34099654,0.21654272
-5.55577789,0.96681071,0.04798128,0.09965279,0.52143167,0.00000000,0.32877973,0.21189778
-5.54977489,0.93593147,0.04692734,0.09859378,0.50094738,0.00000000,0.31606842,0.20677167
-5.54377189,0.90327219,0.04559483,0.09735828,0.47944638,0.00000000,0.30300535,0.20120981
-5.53776888,0.86921944,0.04400882,0.09595234,0.45719478,0.00000000,0.28974726,0.19527246
-5.53176588,0.83419960,0.04219898,0.09438967,0.43447539,0.00000000,0.27646020,0.18903190
-5.52576288,0.79866370,0.04019873,0.09269032,0.41157905,0.00000000,0.26331483,0.18256925
-5.51975988,0.76307230,0.03804431,0.09087925,0.38879639,0.00000000,0.25048203,0.17597111
-5.51375688,0.72788112,0.03577371,0.08898469,0.36641018,0.00000000,0.23812904,0.16932623
-5.50775388,0.69352829,0.03342575,0.08703660,0.34468887,0.00000000,0.22641626,0.16272235
-5.50175088,0.66042351,0.03103905,0.08506511,0.32388126,0.00000000,0.21549500,0.15624342
-5.49574787,0.62893988,0.02865122,0.08309928,0.30421268,0.00000000,0.20550608,0.14996723
-5.48974487,0.59940847,0.02629805,0.08116599,0.28588277,0.00000000,0.19657944,0.14396374
-5.48374187,0.57211574,0.02401286,0.07928922,0.26906463,0.00000000,0.18883462,0.13829393
-5.47773887,0.54730383,0.02182601,0.07748962,0.25390544,0.00000000,0.18238203,0.13300942
-5.47173587,0.52517327,0.01976454,0.07578449,0.24052828,0.00000000,0.17732487,0.12815257
-5.46573287,0.50588780,0.01785189,0.07418799,0.22903490,0.00000000,0.17376138,0.12375733
-5.45972986,0.48958070,0.01610788,0.07271167,0.21950899,0.00000000,0.17178715,0.11985036
-5.45372686,0.47636187,0.01454867,0.07136521,0.21201986,0.00000000,0.17149739,0.11645254
-5.44772386,0.46632515,0.01318690,0.07015724,0.20662596,0.00000000,0.17298855,0.11358066
-5.44172086,0.45955493,0.01203185,0.06909626,0.20337793,0.00000000,0.17635936,0.11124909
-5.43571786,0.45613164,0.01108966,0.06819145,0.20232092,0.00000000,0.18171077,0.10947125
-5.42971486,0.45613541,0.01036357,0.06745336,0.20349596,0.00000000,0.18914484,0.10826089
-5.42371186,0.45964750,0.00985416,0.06689445,0.20694007,0.00000000,0.19876235,0.10763286
-5.41770885,0.46674938,0.00955955,0.06652931,0.21268524,0.00000000,0.21065914,0.10760352
-5.41170585,0.47751933,0.00947557,0.06637464,0.22075604,0.00000000,0.22492137,0.10819051
-5.40570285,0.49202662,0.00959593,0.06644890,0.23116628,0.00000000,0.24161971,0.10941209
-5.39969985,0.51032392,0.00991231,0.06677176,0.24391465,0.00000000,0.26080290,0.11128605
-5.39369685,0.53243811,0.01041439,0.06736327,0.25897986,0.00000000,0.28249100,0.11382816
-5.38769385,0.55836049,0.01108989,0.06824284,0.27631556,0.00000000,0.30666864,0.11705044
-5.38169085,0.58803696,0.01192462,0.06942820,0.29584546,0.00000000,0.33327895,0.12095929
-5.37568784,0.62135911,0.01290246,0.07093429,0.31745918,0.00000000,0.36221845,0.12555376
-5.36968484,0.65815703,0.01400542,0.07277223,0.34100909,0.00000000,0.39333351,0.13082392
-5.36368184,0.69819459,0.01521372,0.07494848,0.36630876,0.00000000,0.42641863,0.13674974
-5.35767884,0.74116780,0.01650592,0.07746421,0.39313312,0.00000000,0.46121709,0.14330039
-5.35167584,0.78670683,0.01785911,0.08031495,0.42122077,0.00000000,0.49742390,0.15043421
-5.34567284,0.83438170,0.01924921,0.08349057,0.45027831,0.00000000,0.53469132,0.15809930
-5.33966983,0.88371192,0.02065131,0.08697555,0.47998690,0.00000000,0.57263687,0.16623485
-5.33366683,0.93417963,0.02204012,0.09074964,0.51001073,0.00000000,0.61085340,0.17477313
-5.32766383,0.98524573,0.02339045,0.09478870,0.54000712,0.00000000,0.64892104,0.18364198
-5.32166083,1.03636846,0.02467775,0.09906587,0.56963788,0.00000000,0.68642047,0.19276782
-5.31565783,1.08702326,0.02587874,0.10355274,0.59858141,0.00000000,0.72294671,0.20207897
-5.30965483,1.13672308,0.02697192,0.10822072,0.62654487,0.00000000,0.75812304,0.21150901
-5.30365183,1.18503797,0.02793820,0.11304229,0.65327589,0.00000000,0.79161397,0.22100015
-5.29764882,1.23161286,0.02876137,0.11799214,0.67857314,0.00000000,0.82313697,0.23050624
-5.29164582,1.27618253,0.02942854,0.12304816,0.70229525,0.00000000,0.85247194,0.23999544
-5.28564282,1.31858301,0.02993049,0.12819214,0.72436751,0.00000000,0.87946817,0.24945222
-5.27963982,1.35875872,0.03026190,0.13341018,0.74478607,0.00000000,0.90404843,0.25887866
-5.27363682,1.39676484,0.03042140,0.13869280,0.76361932,0.00000000,0.92620975,0.26829500
-5.26763382,1.43276512,0.03041156,0.14403472,0.78100638,0.00000000,0.94602124,0.27773938
-5.26163082,1.46702487,0.03023868,0.14943445,0.79715280,0.00000000,0.96361883,0.28726674
-5.25562781,1.49989981,0.02991251,0.15489355,0.81232358,0.00000000,0.97919746,0.29694699
-5.24962481,1.53182125,0.02944582,0.16041579,0.82683393,0.00000000,0.99300114,0.30686264
-5.24362181,1.56327844,0.02885388,0.16600623,0.84103809,0.00000000,1.00531141,0.31710569
-5.23761881,1.59479875,0.02815391,0.17167022,0.85531673,0.00000000,1.01643495,0.32777432
-5.23161581,1.62692679,0.02736445,0.17741252,0.87006345,0.00000000,1.02669088,0.33896914
-5.22561281,1.66020315,0.02650478,0.18323646,0.88567088,0.00000000,1.03639829,0.35078934
-5.21960980,1.69514363,0.02559426,0.18914323,0.90251675,0.00000000,1.04586475,0.36332880
-5.21360680,1.73221942,0.02465182,0.19513131,0.92095057,0.00000000,1.05537584,0.37667215
-5.20760380,1.77183905,0.02369545,0.20119610,0.94128103,0.00000000,1.06518631,0.39089102
-5.20160080,1.81433211,0.02274177,0.20732955,0.96376458,0.00000000,1.07551280,0.40604041
-5.19559780,1.85993532,0.02180570,0.21351999,0.98859539,0.00000000,1.08652814,0.42215526
-5.18959480,1.90878081,0.02090021,0.21975190,1.01589680,0.00000000,1.09835732,0.43924726
-5.18359180,1.96088693,0.02003618,0.22600576,1.04571448,0.00000000,1.11107471,0.45730203
-5.17758879,2.01615150,0.01922231,0.23225781,1.07801145,0.00000000,1.12470264,0.47627662
-5.17158579,2.07434772,0.01846515,0.23847982,1.11266499,0.00000000,1.13921092,0.49609751
-5.16558279,2.13512281,0.01776916,0.24463871,1.14946566,0.00000000,1.15451730,0.51665920
-5.15957979,2.19799961,0.01713685,0.25069626,1.18811866,0.00000000,1.17048875,0.53782356
-5.15357679,2.26238150,0.01656893,0.25660881,1.22824750,0.00000000,1.18694354,0.55942003
-5.14757379,2.32756079,0.01606454,0.26232694,1.26940036,0.00000000,1.20365430,0.58124688
-5.14157079,2.39273105,0.01562145,0.26779552,1.31105904,0.00000000,1.22035196,0.60307377
-5.13556778,2.45700352,0.01523634,0.27295382,1.35265081,0.00000000,1.23673106,0.62464545
-5.12956478,2.51942779,0.01490496,0.27773609,1.39356288,0.00000000,1.25245635,0.64568708
-5.12356178,2.57901652,0.01462247,0.28207247,1.43315950,0.00000000,1.26717091,0.66591072
-5.11755878,2.63477411,0.01438360,0.28589040,1.47080123,0.00000000,1.28050591,0.68502330
-5.11155578,2.68572839,0.01418293,0.28911649,1.50586604,0.00000000,1.29209183,0.70273562
-5.10555278,2.73096465,0.01401506,0.29167878,1.53777133,0.00000000,1.30157104,0.71877219
-5.09954977,2.76966053,0.01387486,0.29350943,1.56599621,0.00000000,1.30861134,0.73288157
-5.09354677,2.80112039,0.01375764,0.29454766,1.59010298,0.00000000,1.31292002,0.74484662
-5.08754377,2.82480735,0.01365930,0.29474275,1.60975671,0.00000000,1.31425766,0.75449429
-5.08154077,2.84037119,0.01357645,0.29405704,1.62474178,0.00000000,1.31245109,0.76170427
-5.07553777,2.84767025,0.01350654,0.29246866,1.63497443,0.00000000,1.30740462,0.76641600
-5.06953477,2.84678580,0.01344794,0.28997378,1.64051019,0.00000000,1.29910871,0.76863353
-5.06353177,2.83802735,0.01339988,0.28658828,1.64154556,0.00000000,1.28764554,0.76842778
-5.05752876,2.82192799,0.01336252,0.28234859,1.63841345,0.00000000,1.27319068,0.76593594
-5.05152576,2.79922935,0.01333680,0.27731171,1.63157205,0.00000000,1.25601057,0.76135784
-5.04552276,2.77085631,0.01332440,0.27155415,1.62158757,0.00000000,1.23645569,0.75494918
-5.03951976,2.73788214,0.01332752,0.26517005,1.60911122,0.00000000,1.21494946,0.74701210
-5.03351676,2.70148553,0.01334872,0.25826829,1.59485143,0.00000000,1.19197328,0.73788309
-5.02751376,2.66290150,0.01339069,0.25096889,1.57954259,0.00000000,1.16804835,0.72791912
-5.02151076,2.62336839,0.01345607,0.24339876,1.56391186,0.00000000,1.14371518,0.71748241
-5.01550775,2.58407393,0.01354716,0.23568705,1.54864568,0.00000000,1.11951179,0.70692483
-5.00950475,2.54610307,0.01366573,0.22796043,1.53435782,0.00000000,1.09595189,0.69657251
-5.00350175,2.51039066,0.01381289,0.22033841,1.52156081,0.00000000,1.07350415,0.68671178
-4.99749875,2.47768152,0.01398887,0.21292910,1.51064228,0.00000000,1.05257380,0.67757703
-4.99149575,2.44850035,0.01419298,0.20582550,1.50184760,0.00000000,1.03348761,0.66934121
-4.98549275,2.42313324,0.01442359,0.19910278,1.49527002,0.00000000,1.01648313,0.66210970
-4.97948974,2.40162198,0.01467816,0.19281633,1.49084882,0.00000000,1.00170278,0.65591763
-4.97348674,2.38377156,0.01495334,0.18700109,1.48837562,0.00000000,0.98919314,0.65073108
-4.96748374,2.36917058,0.01524518,0.18167187,1.48750883,0.00000000,0.97890946,0.64645205
-4.96148074,2.35722343,0.01554932,0.17682479,1.48779519,0.00000000,0.97072500,0.64292685
-4.95547774,2.34719255,0.01586126,0.17243971,1.48869746,0.00000000,0.96444466,0.63995759
-4.94947474,2.33824826,0.01617670,0.16848355,1.48962666,0.00000000,0.95982207,0.63731602
-4.94347174,2.32952362,0.01649179,0.16491412,1.48997707,0.00000000,0.95657892,0.63475910
-4.93746873,2.32017091,0.01680347,0.16168448,1.48916217,0.00000000,0.95442550,0.63204525
-4.93146573,2.30941686,0.01710967,0.15874741,1.48664936,0.00000000,0.95308105,0.62895057
-4.92546273,2.29661332,0.01740961,0.15605972,1.48199174,0.00000000,0.95229288,0.62528401
-4.91945973,2.28128080,0.01770388,0.15358623,1.47485518,0.00000000,0.95185285,0.62090072
-4.91345673,2.26314224,0.01799451,0.15130320,1.46503914,0.00000000,0.95161060,0.61571283
-4.90745373,2.24214543,0.01828504,0.14920083,1.45249038,0.00000000,0.95148246,0.60969706
-4.90145073,2.21847279,0.01858032,0.14728498,1.43730863,0.00000000,0.95145591,0.60289880
-4.89544772,2.19253802,0.01888639,0.14557771,1.41974428,0.00000000,0.95158904,0.59543244
-4.88944472,2.16496991,0.01921017,0.14411684,1.40018800,0.00000000,0.95200550,0.58747781
-4.88344172,2.13658421,0.01955917,0.14295431,1.37915319,0.00000000,0.95288499,0.57927308
-4.87743872,2.10834504,0.01994106,0.14215369,1.35725206,0.00000000,0.95445012,0.57110435
-4.87143572,2.08131784,0.02036329,0.14178670,1.33516674,0.00000000,0.95695031,0.56329251
-4.86543272,2.05661635,0.02083260,0.14192903,1.31361684,0.00000000,0.96064376,0.55617798
-4.85942971,2.03534612,0.02135462,0.14265571,1.29332510,0.00000000,0.96577850,0.55010402
-4.85342671,2.01854741,0.02193346,0.14403612,1.27498295,0.00000000,0.97257349,0.54539958
-4.84742371,2.00714022,0.02257133,0.14612903,1.25921731,0.00000000,0.98120086,0.54236224
-4.84142071,2.00187387,0.02326827,0.14897782,1.24656045,0.00000000,0.99177014,0.54124224
-4.83541771,2.00328356,0.02402188,0.15260615,1.23742394,0.00000000,1.00431520,0.54222824
-4.82941471,2.01165574,0.02482722,0.15701438,1.23207795,0.00000000,1.01878471,0.54543550
-4.82341171,2.02700385,0.02567678,0.16217678,1.23063663,0.00000000,1.03503620,0.55089689
-4.81740870,2.04905539,0.02656049,0.16803989,1.23304997,0.00000000,1.05283434,0.55855740
-4.81140570,2.07725082,0.02746593,0.17452192,1.23910256,0.00000000,1.07185310,0.56827206
-4.80540270,2.11075431,0.02837855,0.18151345,1.24841894,0.00000000,1.09168201,0.57980771
-4.79939970,2.14847588,0.02928202,0.18887940,1.26047534,0.00000000,1.11183587,0.59284832
-4.79339670,2.18910393,0.03015860,0.19646206,1.27461718,0.00000000,1.13176781,0.60700381
-4.78739370,2.23114687,0.03098968,0.20408531,1.29008152,0.00000000,1.15088494,0.62182196
-4.78139070,2.27298219,0.03175624,0.21155975,1.30602362,0.00000000,1.16856607,0.63680297
-4.77538769,2.31291094,0.03243941,0.21868854,1.32154633,0.00000000,1.18418079,0.65141603
-4.76938469,2.34921556,0.03302104,0.22527373,1.33573145,0.00000000,1.19710925,0.66511740
-4.76338169,2.38021886,0.03348424,0.23112287,1.34767167,0.00000000,1.20676195,0.67736911
-4.75737869,2.40434172,0.03381388,0.23605551,1.35650195,0.00000000,1.21259873,0.68765758
-4.75137569,2.42015758,0.03399711,0.23990946,1.36142932,0.00000000,1.21414651,0.69551155
-4.74537269,2.42644146,0.03402371,0.24254636,1.36175997,0.00000000,1.21101502,0.70051843
-4.73936968,2.42221183,0.03388650,0.24385655,1.35692269,0.00000000,1.20291006,0.70233862
-4.73336668,2.40676389,0.03358154,0.24376279,1.34648793,0.00000000,1.18964386,0.70071709
-4.72736368,2.37969300,0.03310830,0.24222291,1.33018189,0.00000000,1.17114213,0.69549194
-4.72136068,2.34090763,0.03246973,0.23923109,1.30789520,0.00000000,1.14744771,0.68659961
-4.71535768,2.29063161,0.03167216,0.23481791,1.27968595,0.00000000,1.11872055,0.67407648
-4.70935468,2.22939567,0.03072518,0.22904908,1.24577720,0.00000000,1.08523411,0.65805716
-4.70335168,2.15801900,0.02964139,0.22202295,1.20654910,0.00000000,1.04736838,0.63876928
-4.69734867,2.07758171,0.02843600,0.21386695,1.16252608,0.00000000,1.00559965,0.61652536
-4.69134567,1.98938948,0.02712650,0.20473320,1.11435964,0.00000000,0.96048752,0.59171199
-4.68534267,1.89493202,0.02573208,0.19479334,1.06280757,0.00000000,0.91265962,0.56477688
-4.67933967,1.79583685,0.02427319,0.18423299,1.00871041,0.00000000,0.86279446,0.53621444
-4.67333667,1.69382054,0.02277096,0.17324596,0.95296593,0.00000000,0.81160326,0.50655023
-4.66733367,1.59063886,0.02124667,0.16202853,0.89650280,0.00000000,0.75981113,0.47632521
-4.66133067,1.48803785,0.01972118,0.15077385,0.84025414,0.00000000,0.70813842,0.44608011
-4.65532766,1.38770710,0.01821450,0.13966694,0.78513185,0.00000000,0.65728278,0.41634053
-4.64932466,1.29123693,0.01674526,0.12888012,0.73200269,0.00000000,0.60790245,0.38760326
-4.64332166,1.20008023,0.01533038,0.11856923,0.68166635,0.00000000,0.56060134,0.36032414
-4.63731866,1.11552002,0.01398473,0.10887059,0.63483650,0.00000000,0.51591614,0.33490772
-4.63131566,1.03864323,0.01272090,0.09989880,0.59212486,0.00000000,0.47430594,0.31169897
-4.62531266,0.97032097,0.01154900,0.09174530,0.55402868,0.00000000,0.43614435,0.29097705
-4.61930965,0.91119535,0.01047662,0.08447781,0.52092177,0.00000000,0.40171434,0.27295124
-4.61330665,0.86167284,0.00950880,0.07814040,0.49304912,0.00000000,0.37120564,0.25775889
-4.60730365,0.82192376,0.00864809,0.07275429,0.47052489,0.00000000,0.34471482,0.24546543
-4.60130065,0.79188755,0.00789466,0.06831921,0.45333385,0.00000000,0.32224764,0.23606611
-4.59529765,0.77128341,0.00724647,0.06481520,0.44133583,0.00000000,0.30372361,0.22948942
-4.58929465,0.75962576,0.00669953,0.06220483,0.43427316,0.00000000,0.28898255,0.22560212
-4.58329165,0.75624397,0.00624810,0.06043578,0.43178067,0.00000000,0.27779268,0.22421537
-4.57728864,0.76030586,0.00588496,0.05944351,0.43339799,0.00000000,0.26986022,0.22509217
-4.57128564,0.77084438,0.00560173,0.05915422,0.43858394,0.00000000,0.26483995,0.22795558
-4.56528264,0.78678690,0.00538914,0.05948780,0.44673244,0.00000000,0.26234671,0.23249780
-4.55927964,0.80698652,0.00523735,0.06036080,0.45718988,0.00000000,0.26196733,0.23838969
-4.55327664,0.83025475,0.00513618,0.06168942,0.46927334,0.00000000,0.26327293,0.24529074
-4.54727364,0.85539483,0.00507546,0.06339237,0.48228931,0.00000000,0.26583112,0.25285905
-4.54127064,0.88123508,0.00504520,0.06539357,0.49555252,0.00000000,0.26921806,0.26076134
-4.53526763,0.90666130,0.00503591,0.06762468,0.50840435,0.00000000,0.27302998,0.26868258
-4.52926463,0.93064762,0.00503876,0.07002739,0.52023039,0.00000000,0.27689397,0.27633502
-4.52326163,0.95228486,0.00504577,0.07255543,0.53047670,0.00000000,0.28047787,0.28346654
-4.51725863,0.97080561,0.00504999,0.07517619,0.53866420,0.00000000,0.28349895,0.28986782
-4.51125563,0.98560535,0.00504561,0.07787203,0.54440097,0.00000000,0.28573134,0.29537839
-4.50525263,0.99625903,0.00502808,0.08064114,0.54739195,0.00000000,0.28701193,0.29989121
-4.49924962,1.00253244,0.00499413,0.08349797,0.54744588,0.00000000,0.28724470,0.30335570
-4.49324662,1.00438829,0.00494188,0.08647319,0.54447930,0.00000000,0.28640344,0.30577911
-4.48724362,1.00198669,0.00487079,0.08961323,0.53851750,0.00000000,0.28453276,0.30722626
-4.48124062,0.99568028,0.00478168,0.09297930,0.52969266,0.00000000,0.28174751,0.30781759
-4.47523762,0.98600413,0.00467670,0.09664607,0.51823921,0.00000000,0.27823062,0.30772569
-4.46923462,0.97366104,0.00455924,0.10069981,0.50448676,0.00000000,0.27422957,0.30717039
-4.46323162,0.95950280,0.00443388,0.10523631,0.48885110,0.00000000,0.27005148,0.30641273
-4.45722861,0.94450821,0.00430629,0.11035836,0.47182347,0.00000000,0.26605718,0.30574782
-4.45122561,0.92975866,0.00418317,0.11617309,0.45395893,0.00000000,0.26265430,0.30549709
-4.44522261,0.91641216,0.00407208,0.12278900,0.43586390,0.00000000,0.26028970,0.30600002
-4.43921961,0.90567661,0.00398139,0.13031291,0.41818370,0.00000000,0.25944118,0.30760569
-4.43321661,0.89878310,0.00392010,0.13884685,0.40159016,0.00000000,0.26060887,0.31066432
-4.42721361,0.89695977,0.00389777,0.14848490,0.38676980,0.00000000,0.26430625,0.31551907
-4.42121061,0.90140684,0.00392433,0.15931013,0.37441263,0.00000000,0.27105082,0.32249821
-4.41520760,0.91327307,0.00400997,0.17139157,0.36520167,0.00000000,0.28135464,0.33190783
-4.40920460,0.93363379,0.00416494,0.18478149,0.35980321,0.00000000,0.29571458,0.34402511
-4.40320160,0.96347059,0.00439938,0.19951277,0.35885759,0.00000000,0.31460229,0.35909229
-4.39719860,1.00365261,0.00472314,0.21559668,0.36297030,0.00000000,0.33845396,0.37731120
-4.39119560,1.05491923,0.00514549,0.23302098,0.37270322,0.00000000,0.36765979,0.39883855
-4.38519260,1.11786403,0.00567490,0.25174843,0.38856564,0.00000000,0.40255314,0.42378174
-4.37918959,1.19291987,0.00631874,0.27171583,0.41100480,0.00000000,0.44339955,0.45219537
-4.37318659,1.28034494,0.00708299,0.29283353,0.44039599,0.00000000,0.49038571,0.48407830
-4.36718359,1.38020997,0.00797190,0.31498559,0.47703184,0.00000000,0.54360850,0.51937131
-4.36118059,1.49238644,0.00898770,0.33803052,0.52111111,0.00000000,0.60306448,0.55795547
-4.35517759,1.61653644,0.01013023,0.36180267,0.57272709,0.00000000,0.66864012,0.59965109
-4.34917459,1.75210433,0.01139668,0.38611428,0.63185591,0.00000000,0.74010328,0.64421758
-4.34317159,1.89831082,0.01278136,0.41075817,0.69834541,0.00000000,0.81709629,0.69135405
-4.33716858,2.05415027,0.01427544,0.43551094,0.77190510,0.00000000,0.89913120,0.74070101
-4.33116558,2.21839176,0.01586690,0.46013680,0.85209794,0.00000000,0.98558784,0.79184308
-4.32516258,2.38958466,0.01754051,0.48439183,0.93833474,0.00000000,1.07571489,0.84431291
-4.31915958,2.56606955,0.01927787,0.50802846,1.02987194,0.00000000,1.16863474,0.89759642
-4.31315658,2.74599472,0.02105769,0.53080035,1.12581345,0.00000000,1.26335216,0.95113934
-4.30715358,2.92733899,0.02285612,0.55246724,1.22511720,0.00000000,1.35876714,1.00435508
