energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-6.00000000,1.50632964,0.00363067,0.16745142,0.30221068,0.73228808,0.00000000,0.69166422,0.48572387
-5.99399700,1.47202490,0.00341855,0.16091078,0.30713765,0.71911815,0.00000000,0.64970552,0.47352861
-5.98799400,1.44101107,0.00323968,0.15541062,0.31111532,0.70646704,0.00000000,0.61295891,0.46262284
-5.98199100,1.41262652,0.00309191,0.15079788,0.31403608,0.69416369,0.00000000,0.58089523,0.45276983
-5.97598799,1.38628153,0.00297303,0.14692763,0.31582212,0.68207158,0.00000000,0.55299327,0.44375487
-5.96998499,1.36148346,0.00288084,0.14366821,0.31642877,0.67009638,0.00000000,0.52876048,0.43539410
-5.96398199,1.33785451,0.00281328,0.14090522,0.31584639,0.65819080,0.00000000,0.50774906,0.42754076
-5.95797899,1.31514138,0.00276846,0.13854418,0.31410088,0.64635633,0.00000000,0.48956752,0.42008886
-5.95197599,1.29321698,0.00274467,0.13651179,0.31125265,0.63464186,0.00000000,0.47388766,0.41297403
-5.94597299,1.27207434,0.00274042,0.13475603,0.30739416,0.62313942,0.00000000,0.46044701,0.40617183
-5.93996998,1.25181336,0.00275438,0.13324510,0.30264598,0.61197709,0.00000000,0.44904741,0.39969372
-5.93396698,1.23262162,0.00278538,0.13196529,0.29715179,0.60130968,0.00000000,0.43955001,0.39358085
-5.92796398,1.21475036,0.00283233,0.13091814,0.29107231,0.59130762,0.00000000,0.43186761,0.38789637
-5.92196098,1.19848721,0.00289417,0.13011703,0.28457860,0.58214475,0.00000000,0.42595480,0.38271659
-5.91595798,1.18412748,0.00296979,0.12958334,0.27784504,0.57398567,0.00000000,0.42179689,0.37812161
-5.90995498,1.17194544,0.00305798,0.12934256,0.27104233,0.56697338,0.00000000,0.41939821,0.37418592
-5.90395198,1.16216752,0.00315734,0.12942052,0.26433081,0.56121800,0.00000000,0.41877058,0.37096969
-5.89794897,1.15494877,0.00326627,0.12983988,0.25785446,0.55678711,0.00000000,0.41992251,0.36851101
-5.89194597,1.15035398,0.00338294,0.13061712,0.25173597,0.55369830,0.00000000,0.42284977,0.36681973
-5.88594297,1.14834435,0.00350524,0.13176010,0.24607285,0.55191443,0.00000000,0.42752752,0.36587313
-5.87993997,1.14877051,0.00363085,0.13326636,0.24093502,0.55134183,0.00000000,0.43390454,0.36561362
-5.87393697,1.15137206,0.00375725,0.13512210,0.23636377,0.55183148,0.00000000,0.44189942,0.36594866
-5.86793397,1.15578361,0.00388180,0.13730194,0.23237216,0.55318325,0.00000000,0.45139897,0.36675278
-5.86193097,1.16154677,0.00400182,0.13976929,0.22894687,0.55515287,0.00000000,0.46225853,0.36787157
-5.85592796,1.16812740,0.00411469,0.14247744,0.22605113,0.55746118,0.00000000,0.47430409,0.36912742
-5.84992496,1.17493696,0.00421801,0.14537104,0.22362884,0.55980538,0.00000000,0.48733583,0.37032662
-5.84392196,1.18135678,0.00430971,0.14838803,0.22160937,0.56187133,0.00000000,0.50113287,0.37126734
-5.83791896,1.18676379,0.00438819,0.15146181,0.21991290,0.56334660,0.00000000,0.51545876,0.37174813
-5.83191596,1.19055633,0.00445247,0.15452351,0.21845605,0.56393328,0.00000000,0.53006738,0.37157647
-5.82591296,1.19217876,0.00450234,0.15750423,0.21715744,0.56336011,0.00000000,0.54470895,0.37057675
-5.81990995,1.19114352,0.00453843,0.16033719,0.21594294,0.56139325,0.00000000,0.55913593,0.36859745
-5.81390695,1.18704975,0.00456240,0.16295969,0.21475048,0.55784519,0.00000000,0.57310848,0.36551716
-5.80790395,1.17959773,0.00457695,0.16531476,0.21353414,0.55258155,0.00000000,0.58639946,0.36124902
-5.80190095,1.16859846,0.00458590,0.16735252,0.21226739,0.54552544,0.00000000,0.59879883,0.35574364
-5.79589795,1.15397853,0.00459421,0.16903123,0.21094548,0.53665922,0.00000000,0.61011754,0.34899023
-5.78989495,1.13578002,0.00460798,0.17031804,0.20958684,0.52602402,0.00000000,0.62019074,0.34101618
-5.78389195,1.11415606,0.00463439,0.17118942,0.20823349,0.51371679,0.00000000,0.62888068,0.33188500
-5.77788894,1.08936239,0.00468162,0.17163138,0.20695056,0.49988557,0.00000000,0.63607906,0.32169300
-5.77188594,1.06174577,0.00475869,0.17163945,0.20582492,0.48472295,0.00000000,0.64170913,0.31056486
-5.76588294,1.03172989,0.00487537,0.17121851,0.20496293,0.46845853,0.00000000,0.64572745,0.29864835
-5.75987994,0.99979972,0.00504187,0.17038247,0.20448750,0.45135048,0.00000000,0.64812536,0.28610867
-5.75387694,0.96648505,0.00526867,0.16915382,0.20453450,0.43367678,0.00000000,0.64893015,0.27312246
-5.74787394,0.93234390,0.00556622,0.16756313,0.20524854,0.41572662,0.00000000,0.64820573,0.25987205
-5.74187094,0.89794657,0.00594462,0.16564835,0.20677832,0.39779205,0.00000000,0.64605291,0.24653988
-5.73586793,0.86386068,0.00641327,0.16345415,0.20927161,0.38016045,0.00000000,0.64260889,0.23330355
-5.72986493,0.83063776,0.00698052,0.16103100,0.21286986,0.36310781,0.00000000,0.63804612,0.22033153
-5.72386193,0.79880151,0.00765330,0.15843420,0.21770278,0.34689311,0.00000000,0.63257014,0.20777959
-5.71785893,0.76883788,0.00843675,0.15572281,0.22388282,0.33175378,0.00000000,0.62641657,0.19578812
-5.71185593,0.74118720,0.00933385,0.15295837,0.23149974,0.31790236,0.00000000,0.61984705,0.18448017
-5.70585293,0.71623814,0.01034507,0.15020352,0.24061562,0.30552424,0.00000000,0.61314427,0.17396039
-5.69984992,0.69432351,0.01146813,0.14752060,0.25126021,0.29477648,0.00000000,0.60660619,0.16431461
-5.69384692,0.67571794,0.01269771,0.14497011,0.26342713,0.28578765,0.00000000,0.60053959,0.15561010
-5.68784392,0.66063713,0.01402533,0.14260920,0.27707091,0.27865852,0.00000000,0.59525325,0.14789643
-5.68184092,0.64923876,0.01543930,0.14049026,0.29210516,0.27346357,0.00000000,0.59105101,0.14120672
-5.67583792,0.64162490,0.01692471,0.13865957,0.30840211,0.27025316,0.00000000,0.58822495,0.13555940
-5.66983492,0.63784570,0.01846365,0.13715622,0.32579353,0.26905631,0.00000000,0.58704917,0.13096013
-5.66383192,0.63790447,0.02003546,0.13601126,0.34407326,0.26988389,0.00000000,0.58777414,0.12740405
-5.65782891,0.64176377,0.02161713,0.13524713,0.36300130,0.27273212,0.00000000,0.59062219,0.12487815
-5.65182591,0.64935244,0.02318384,0.13487747,0.38230945,0.27758628,0.00000000,0.59578391,0.12336370
-5.64582291,0.66057332,0.02470959,0.13490730,0.40170828,0.28442447,0.00000000,0.60341579,0.12283870
-5.63981991,0.67531129,0.02616790,0.13533347,0.42089541,0.29322114,0.00000000,0.61363894,0.12328028
-5.63381691,0.69344139,0.02753259,0.13614544,0.43956450,0.30395041,0.00000000,0.62653871,0.12466696
-5.62781391,0.71483651,0.02877860,0.13732638,0.45741488,0.31658880,0.00000000,0.64216517,0.12698071
-5.62181091,0.73937437,0.02988282,0.13885432,0.47416125,0.33111734,0.00000000,0.66053401,0.13020871
-5.61580790,0.76694329,0.03082487,0.14070348,0.48954297,0.34752278,0.00000000,0.68162772,0.13434484
-5.60980490,0.79744642,0.03158776,0.14284560,0.50333262,0.36579790,0.00000000,0.70539675,0.13939069
-5.60380190,0.83080416,0.03215858,0.14525112,0.51534332,0.38594062,0.00000000,0.73176032,0.14535613
-5.59779890,0.86695443,0.03252892,0.14789029,0.52543444,0.40795210,0.00000000,0.76060685,0.15225938
-5.59179590,0.90585089,0.03269521,0.15073401,0.53351550,0.43183369,0.00000000,0.79179386,0.16012659
-5.58579290,0.94745896,0.03265885,0.15375443,0.53954789,0.45758289,0.00000000,0.82514727,0.16899088
-5.57978989,0.99175003,0.03242622,0.15692530,0.54354462,0.48518852,0.00000000,0.86046038,0.17889085
-5.57378689,1.03869398,0.03200839,0.16022203,0.54556777,0.51462529,0.00000000,0.89749263,0.18986875
-5.56778389,1.08825072,0.03142080,0.16362157,0.54572413,0.54584808,0.00000000,0.93596847,0.20196820
-5.56178089,1.14036111,0.03068269,0.16710205,0.54415904,0.57878646,0.00000000,0.97557674,0.21523166
-5.55577789,1.19493808,0.02981642,0.17064239,0.54104898,0.61333957,0.00000000,1.01597086,0.22969782
-5.54977489,1.25185851,0.02884674,0.17422177,0.53659315,0.64937201,0.00000000,1.05677033,0.24539888
-5.54377189,1.31095657,0.02779998,0.17781925,0.53100461,0.68671098,0.00000000,1.09756373,0.26235796
-5.53776888,1.37201916,0.02670317,0.18141340,0.52450140,0.72514510,0.00000000,1.13791360,0.28058680
-5.53176588,1.43478382,0.02558324,0.18498213,0.51729813,0.76442513,0.00000000,1.17736321,0.30008367
-5.52576288,1.49893952,0.02446629,0.18850267,0.50959839,0.80426668,0.00000000,1.21544534,0.32083186
-5.51975988,1.56413046,0.02337683,0.19195185,0.50158838,0.84435517,0.00000000,1.25169278,0.34279851
-5.51375688,1.62996274,0.02233728,0.19530647,0.49343200,0.88435268,0.00000000,1.28565035,0.36593412
-5.50775388,1.69601376,0.02136744,0.19854393,0.48526755,0.92390672,0.00000000,1.31688796,0.39017246
-5.50175088,1.76184377,0.02048420,0.20164299,0.47720611,0.96266043,0.00000000,1.34501408,0.41543113
-5.49574787,1.82700907,0.01970137,0.20458456,0.46933160,1.00026372,0.00000000,1.36968908,0.44161243
-5.48974487,1.89107596,0.01902954,0.20735258,0.46170235,1.03638494,0.00000000,1.39063761,0.46860471
-5.48374187,1.95363468,0.01847620,0.20993476,0.45435396,1.07072229,0.00000000,1.40765937,0.49628398
-5.47773887,2.01431242,0.01804583,0.21232327,0.44730332,1.10301437,0.00000000,1.42063761,0.52451565
-5.47173587,2.07278455,0.01774016,0.21451517,0.44055321,1.13304924,0.00000000,1.42954469,0.55315632
-5.46573287,2.12878332,0.01755838,0.21651267,0.43409749,1.16067140,0.00000000,1.43444435,0.58205559
-5.45972986,2.18210332,0.01749747,0.21832304,0.42792618,1.18578610,0.00000000,1.43549023,0.61105761
-5.45372686,2.23260328,0.01755252,0.21995828,0.42203035,1.20836073,0.00000000,1.43292068,0.64000248
-5.44772386,2.28020399,0.01771698,0.22143448,0.41640644,1.22842292,0.00000000,1.42704981,0.66872733
-5.44172086,2.32488227,0.01798292,0.22277092,0.41105967,1.24605557,0.00000000,1.41825519,0.69706708
-5.43571786,2.36666121,0.01834130,0.22398888,0.40600645,1.26138860,0.00000000,1.40696247,0.72485495
-5.42971486,2.40559735,0.01878210,0.22511035,0.40127557,1.27458819,0.00000000,1.39362779,0.75192264
-5.42371186,2.44176518,0.01929449,0.22615651,0.39690814,1.28584373,0.00000000,1.37871865,0.77810031
-5.41770885,2.47524007,0.01986694,0.22714624,0.39295623,1.29535329,0.00000000,1.36269406,0.80321650
-5.41170585,2.50608064,0.02048725,0.22809460,0.38948030,1.30330848,0.00000000,1.34598507,0.82709792
-5.40570285,2.53431142,0.02114267,0.22901138,0.38654556,1.30987938,0.00000000,1.32897649,0.84956940
-5.39969985,2.55990719,0.02181988,0.22989987,0.38421747,1.31520069,0.00000000,1.31199075,0.87045402
-5.39369685,2.58277985,0.02250511,0.23075579,0.38255653,1.31935970,0.00000000,1.29527467,0.88957349
-5.38769385,2.60276878,0.02318420,0.23156658,0.38161282,1.32238704,0.00000000,1.27898982,0.90674902
-5.38169085,2.61963551,0.02384271,0.23231096,0.38142046,1.32425068,0.00000000,1.26320702,0.92180254
-5.37568784,2.63306311,0.02446604,0.23295888,0.38199236,1.32485378,0.00000000,1.24790505,0.93455856
-5.36968484,2.64266073,0.02503970,0.23347191,0.38331568,1.32403644,0.00000000,1.23297389,0.94484646
-5.36368184,2.64797313,0.02554948,0.23380393,0.38534810,1.32158144,0.00000000,1.21822212,0.95250338
-5.35767884,2.64849500,0.02598175,0.23390231,0.38801548,1.31722377,0.00000000,1.20338820,0.95737754
-5.35167584,2.64368955,0.02632375,0.23370942,0.39121077,1.31066333,0.00000000,1.18815508,0.95933198
-5.34567284,2.63301038,0.02656395,0.23316436,0.39479464,1.30158034,0.00000000,1.17216725,0.95824857
-5.33966983,2.61592587,0.02669232,0.23220514,0.39859765,1.28965243,0.00000000,1.15504959,0.95403219
-5.33366683,2.59194471,0.02670067,0.23077086,0.40242415,1.27457268,0.00000000,1.13642692,0.94661481
-5.32766383,2.56064143,0.02658292,0.22880407,0.40605761,1.25606752,0.00000000,1.11594333,0.93595947
-5.32166083,2.52168072,0.02633532,0.22625316,0.40926731,1.23391356,0.00000000,1.09328050,0.92206383
-5.31565783,2.47483913,0.02595663,0.22307460,0.41181611,1.20795248,0.00000000,1.06817394,0.90496311
-5.30965483,2.42002331,0.02544821,0.21923501,0.41346884,1.17810312,0.00000000,1.04042661,0.88473232
-5.30365183,2.35728360,0.02481404,0.21471297,0.41400112,1.14437035,0.00000000,1.00991930,0.86148762
-5.29764882,2.28682259,0.02406062,0.20950044,0.41320799,1.10685002,0.00000000,0.97661736,0.83538658
-5.29164582,2.20899793,0.02319681,0.20360376,0.41091203,1.06573012,0.00000000,0.94057363,0.80662739
-5.28564282,2.12431944,0.02223363,0.19704417,0.40697065,1.02128787,0.00000000,0.90192762,0.77544692
-5.27963982,2.03344066,0.02118391,0.18985784,0.40128196,0.97388323,0.00000000,0.86090104,0.74211756
-5.27363682,1.93714517,0.02006193,0.18209537,0.39378923,0.92394913,0.00000000,0.81779028,0.70694311
-5.26763382,1.83632844,0.01888303,0.17382086,0.38448350,0.87197899,0.00000000,0.77295609,0.67025360
-5.26163082,1.73197614,0.01766315,0.16511050,0.37340437,0.81851237,0.00000000,0.72681131,0.63239933
-5.25562781,1.62513985,0.01641839,0.15605082,0.36063887,0.76411937,0.00000000,0.67980731,0.59374436
-5.24962481,1.51691137,0.01516460,0.14673671,0.34631863,0.70938474,0.00000000,0.63241976,0.55465959
-5.24362181,1.40839683,0.01391700,0.13726918,0.33061540,0.65489237,0.00000000,0.58513461,0.51551573
-5.23761881,1.30069176,0.01268977,0.12775313,0.31373523,0.60121090,0.00000000,0.53843482,0.47667647
-5.23161581,1.19485808,0.01149580,0.11829520,0.29591174,0.54888113,0.00000000,0.49278848,0.43849207
-5.22561281,1.09190404,0.01034645,0.10900162,0.27739867,0.49840562,0.00000000,0.44863873,0.40129360
-5.21960980,0.99276783,0.00925138,0.09997649,0.25846217,0.45024092,0.00000000,0.40639593,0.36538811
-5.21360680,0.89830533,0.00821844,0.09132026,0.23937331,0.40479254,0.00000000,0.36643217,0.33105481
-5.20760380,0.80928227,0.00725369,0.08312858,0.22040093,0.36241268,0.00000000,0.32907825,0.29854243
-5.20160080,0.72637099,0.00636137,0.07549159,0.20180533,0.32340067,0.00000000,0.29462300,0.26806791
-5.19559780,0.65015137,0.00554409,0.06849358,0.18383290,0.28800580,0.00000000,0.26331485,0.23981616
-5.18959480,0.58111572,0.00480286,0.06221305,0.16671191,0.25643212,0.00000000,0.23536522,0.21394116
-5.18359180,0.51967693,0.00413737,0.05672301,0.15064952,0.22884493,0.00000000,0.21095341,0.19056797
-5.17758879,0.46617905,0.00354613,0.05209161,0.13582995,0.20537820,0.00000000,0.19023252,0.16979575
-5.17158579,0.42090954,0.00302669,0.04838285,0.12241387,0.18614251,0.00000000,0.17333590,0.15170130
-5.16558279,0.38411219,0.00257587,0.04565739,0.11053869,0.17123291,0.00000000,0.16038357,0.13634317
-5.15957979,0.35599961,0.00218998,0.04397325,0.10031971,0.16073605,0.00000000,0.15148820,0.12376574
-5.15357679,0.33676448,0.00186501,0.04338630,0.09185178,0.15473623,0.00000000,0.14675999,0.11400332
-5.14757379,0.32658859,0.00159679,0.04395052,0.08521130,0.15331977,0.00000000,0.14631023,0.10708378
-5.14157079,0.32564886,0.00138117,0.04571782,0.08045827,0.15657728,0.00000000,0.15025297,0.10303154
-5.13556778,0.33411971,0.00121411,0.04873738,0.07763821,0.16460382,0.00000000,0.15870471,0.10186970
-5.12956478,0.35217145,0.00109183,0.05305456,0.07678356,0.17749639,0.00000000,0.17178173,0.10362117
-5.12356178,0.37996423,0.00101078,0.05870916,0.07791467,0.19534905,0.00000000,0.18959524,0.10830865
-5.11755878,0.41763777,0.00096776,0.06573331,0.08104005,0.21824556,0.00000000,0.21224420,0.11595336
-5.11155578,0.46529703,0.00095989,0.07414878,0.08615588,0.24624979,0.00000000,0.23980610,0.12657270
-5.10555278,0.52299436,0.00098457,0.08396405,0.09324483,0.27939438,0.00000000,0.27232613,0.14017665
-5.09954977,0.59070888,0.00103947,0.09517111,0.10227424,0.31766795,0.00000000,0.30980495,0.15676339
-5.09354677,0.66832408,0.00112248,0.10774218,0.11319376,0.36100159,0.00000000,0.35218587,0.17631399
-5.08754377,0.75560489,0.00123159,0.12162665,0.12593268,0.40925533,0.00000000,0.39934198,0.19878677
-5.08154077,0.85217544,0.00136488,0.13674832,0.14039713,0.46220535,0.00000000,0.45106394,0.22411140
-5.07553777,0.95749901,0.00152039,0.15300317,0.15646746,0.51953269,0.00000000,0.50704936,0.25218320
-5.06953477,1.07086162,0.00169610,0.17025798,0.17399601,0.58081434,0.00000000,0.56689432,0.28285799
-5.06353177,1.19136055,0.00188978,0.18834981,0.19280558,0.64551754,0.00000000,0.63008797,0.31594783
-5.05752876,1.31789922,0.00209904,0.20708670,0.21268881,0.71299775,0.00000000,0.69601074,0.35121796
-5.05152576,1.44918915,0.00232117,0.22624947,0.23340876,0.78250121,0.00000000,0.76393669,0.38838538
-5.04552276,1.58376010,0.00255324,0.24559487,0.25470070,0.85317197,0.00000000,0.83304043,0.42711911
-5.03951976,1.71997840,0.00279198,0.26485999,0.27627536,0.92406407,0.00000000,0.90240865,0.46704245
-5.03351676,1.85607368,0.00303386,0.28376775,0.29782358,0.99415835,0.00000000,0.97105627,0.50773728
-5.02751376,1.99017338,0.00327514,0.30203351,0.31902225,1.06238383,0.00000000,1.03794679,0.54875037
-5.02151076,2.12034416,0.00351186,0.31937245,0.33954150,1.12764289,0.00000000,1.10201633,0.58960153
-5.01550775,2.24463886,0.00373999,0.33550743,0.35905285,1.18883950,0.00000000,1.16220063,0.62979351
-5.00950475,2.36114731,0.00395546,0.35017711,0.37723800,1.24490951,0.00000000,1.21746380,0.66882315
-5.00350175,2.46804894,0.00415432,0.36314389,0.39379794,1.29485157,0.00000000,1.26682792,0.70619352
-4.99749875,2.56366510,0.00433277,0.37420130,0.40846206,1.33775765,0.00000000,1.30940210,0.74142649
-4.99149575,2.64650873,0.00448736,0.38318062,0.42099674,1.37284163,0.00000000,1.34440974,0.77407530
-4.98549275,2.71532922,0.00461503,0.38995621,0.43121307,1.39946473,0.00000000,1.37121287,0.80373651
-4.97948974,2.76915039,0.00471323,0.39444952,0.43897335,1.41715662,0.00000000,1.38933227,0.83006091
-4.97348674,2.80729986,0.00478001,0.39663131,0.44419611,1.42563114,0.00000000,1.39846262,0.85276290
-4.96748374,2.82942855,0.00481410,0.39652229,0.44685928,1.42479597,0.00000000,1.39848181,0.87162785
-4.96148074,2.83551923,0.00481490,0.39419183,0.44700139,1.41475575,0.00000000,1.38945412,0.88651735
-4.95547774,2.82588403,0.00478258,0.38975503,0.44472087,1.39580849,0.00000000,1.37162700,0.89737186
-4.94947474,2.80115096,0.00471801,0.38336825,0.44017321,1.36843547,0.00000000,1.34542175,0.90421097
-4.94347174,2.76224025,0.00462279,0.37522330,0.43356639,1.33328523,0.00000000,1.31141850,0.90713108
-4.93746873,2.71033166,0.00449915,0.36554054,0.42515451,1.29115220,0.00000000,1.27033626,0.90630083
-4.93146573,2.64682452,0.00434993,0.35456140,0.41523011,1.24295123,0.00000000,1.22300897,0.90195436
-4.92546273,2.57329218,0.00417847,0.34254051,0.40411536,1.18968905,0.00000000,1.17035874,0.89438299
-4.91945973,2.49143328,0.00398850,0.32973787,0.39215250,1.13243401,0.00000000,1.11336745,0.88392543
-4.91345673,2.40302172,0.00378406,0.31641147,0.37969398,1.07228536,0.00000000,1.05304793,0.87095727
-4.90745373,2.30985758,0.00356941,0.30281054,0.36709257,1.01034339,0.00000000,0.99041599,0.85588001
-4.90145073,2.21372080,0.00334888,0.28916980,0.35469174,0.94768150,0.00000000,0.92646434,0.83911004
-4.89544772,2.11632936,0.00312678,0.27570482,0.34281681,0.88532121,0.00000000,0.86213933,0.82106825
-4.88944472,2.01930311,0.00290736,0.26260864,0.33176687,0.82421090,0.00000000,0.79832132,0.80217020
-4.88344172,1.92413421,0.00269466,0.25004966,0.32180789,0.76520874,0.00000000,0.73580899,0.78281747
-4.87743872,1.83216467,0.00249250,0.23817075,0.31316697,0.70907008,0.00000000,0.67530810,0.76339023
-4.87143572,1.74457103,0.00230442,0.22708955,0.30602804,0.65643945,0.00000000,0.61742457,0.74424107
-4.86543272,1.66235585,0.00213363,0.21689969,0.30052881,0.60784680,0.00000000,0.56266170,0.72569028
-4.85942971,1.58634558,0.00198300,0.20767286,0.29675922,0.56370772,0.00000000,0.51142122,0.70802237
-4.85342671,1.51719382,0.00185505,0.19946140,0.29476116,0.52432714,0.00000000,0.46400773,0.69148395
-4.84742371,1.45538904,0.00175193,0.19230129,0.29452949,0.48990580,0.00000000,0.42063572,0.67628257
-4.84142071,1.40126584,0.00167547,0.18621524,0.29601423,0.46054888,0.00000000,0.38143868,0.66258664
-4.83541771,1.35501847,0.00162711,0.18121574,0.29912392,0.43627608,0.00000000,0.34647958,0.65052608
-4.82941471,1.31671589,0.00160800,0.17730790,0.30372984,0.41703255,0.00000000,0.31576202,0.64019367
-4.82341171,1.28631727,0.00161892,0.17449191,0.30967116,0.40270001,0.00000000,0.28924157,0.63164691
-4.81740870,1.26368740,0.00166036,0.17276510,0.31676072,0.39310764,0.00000000,0.26683658,0.62491031
-4.81140570,1.24861139,0.00173245,0.17212346,0.32479137,0.38804234,0.00000000,0.24843836,0.61997802
-4.80540270,1.24080835,0.00183502,0.17256270,0.33354265,0.38725803,0.00000000,0.23392017,0.61681673
-4.79939970,1.23994381,0.00196756,0.17407881,0.34278763,0.39048396,0.00000000,0.22314487,0.61536889
-4.79339670,1.24564088,0.00212922,0.17666813,0.35229977,0.39743182,0.00000000,0.21597130,0.61555607
-4.78739370,1.25749019,0.00231882,0.18032708,0.36185945,0.40780181,0.00000000,0.21225915,0.61728262
-4.78139070,1.27505878,0.00253482,0.18505155,0.37126015,0.42128765,0.00000000,0.21187256,0.62043948
-4.77538769,1.29789804,0.00277536,0.19083600,0.38031392,0.43758083,0.00000000,0.21468238,0.62490820
-4.76938469,1.32555101,0.00303825,0.19767238,0.38885609,0.45637408,0.00000000,0.22056742,0.63056505
-4.76338169,1.35755915,0.00332097,0.20554894,0.39674893,0.47736446,0.00000000,0.22941467,0.63728526
-4.75737869,1.39346859,0.00362078,0.21444892,0.40388421,0.50025603,0.00000000,0.24111876,0.64494720
-4.75137569,1.43283616,0.00393466,0.22434920,0.41018461,0.52476236,0.00000000,0.25558065,0.65343646
-4.74537269,1.47523497,0.00425945,0.23521898,0.41560389,0.55060900,0.00000000,0.27270586,0.66264971
-4.73936968,1.52025955,0.00459188,0.24701843,0.42012578,0.57753581,0.00000000,0.29240219,0.67249819
-4.73336668,1.56753048,0.00492866,0.25969740,0.42376185,0.60529939,0.00000000,0.31457705,0.68291073
-4.72736368,1.61669820,0.00526654,0.27319424,0.42654828,0.63367530,0.00000000,0.33913444,0.69383608
-4.72136068,1.66744594,0.00560244,0.28743464,0.42854187,0.66246024,0.00000000,0.36597176,0.70524461
-4.71535768,1.71949152,0.00593350,0.30233073,0.42981530,0.69147388,0.00000000,0.39497632,0.71712903
-4.70935468,1.77258785,0.00625721,0.31778025,0.43045215,0.72056037,0.00000000,0.42602179,0.72950428
-4.70335168,1.82652197,0.00657147,0.33366605,0.43054158,0.74958929,0.00000000,0.45896467,0.74240645
-4.69734867,1.88111279,0.00687466,0.34985588,0.43017320,0.77845597,0.00000000,0.49364077,0.75589076
-4.69134567,1.93620727,0.00716576,0.36620252,0.42943222,0.80708116,0.00000000,0.52986211,0.77002857
-4.68534267,1.99167544,0.00744437,0.38254442,0.42839509,0.83540988,0.00000000,0.56741420,0.78490369
-4.67933967,2.04740450,0.00771082,0.39870679,0.42712583,0.86340962,0.00000000,0.60605410,0.80060794
-4.67333667,2.10329213,0.00796620,0.41450329,0.42567318,0.89106785,0.00000000,0.64550940,0.81723629
-4.66733367,2.15923982,0.00821241,0.42973832,0.42406867,0.91838900,0.00000000,0.68547836,0.83488177
-4.66133067,2.21514637,0.00845223,0.44420995,0.42232559,0.94539113,0.00000000,0.72563157,0.85363032
-4.65532766,2.27090239,0.00868940,0.45771340,0.42043894,0.97210245,0.00000000,0.76561505,0.87355607
-4.64932466,2.32638614,0.00892864,0.47004519,0.41838635,0.99855794,0.00000000,0.80505525,0.89471700
-4.64332166,2.38146129,0.00917571,0.48100763,0.41612975,1.02479642,0.00000000,0.84356567,0.91715168
-4.63731866,2.43597702,0.00943753,0.49041389,0.41361788,1.05085807,0.00000000,0.88075530,0.94087684
-4.63131566,2.48977058,0.00972217,0.49809305,0.41078935,1.07678280,0.00000000,0.91623854,0.96588642
-4.62531266,2.54267253,0.01003896,0.50389541,0.40757624,1.10260949,0.00000000,0.94964649,0.99215186
-4.61930965,2.59451450,0.01039846,0.50769754,0.40390796,1.12837604,0.00000000,0.98063896,1.01962391
-4.61330665,2.64513911,0.01081253,0.50940693,0.39971533,1.15412041,0.00000000,1.00891701,1.04823578
-4.60730365,2.69441146,0.01129424,0.50896609,0.39493460,1.17988218,0.00000000,1.03423520,1.07790760
-4.60130065,2.74223163,0.01185779,0.50635582,0.38951128,1.20570463,0.00000000,1.05641292,1.10855183
-4.59529765,2.78854699,0.01251836,0.50159742,0.38340366,1.23163694,0.00000000,1.07534426,1.14007946
-4.58929465,2.83336363,0.01329186,0.49475376,0.37658583,1.25773606,0.00000000,1.09100560,1.17240644
-4.58329165,2.87675555,0.01419462,0.48592899,0.36905004,1.28406791,0.00000000,1.10346039,1.20546005
-4.57728864,2.91887078,0.01524290,0.47526690,0.36080832,1.31070755,0.00000000,1.11286064,1.23918458
-4.57128564,2.95993335,0.01645245,0.46294786,0.35189328,1.33773782,0.00000000,1.11944455,1.27354603
-4.56528264,3.00024045,0.01783781,0.44918440,0.34235805,1.36524642,0.00000000,1.12353044,1.30853515
-4.55927964,3.04015421,0.01941169,0.43421565,0.33227524,1.39332096,0.00000000,1.12550649,1.34416859
-4.55327664,3.08008783,0.02118415,0.41830059,0.32173509,1.42204232,0.00000000,1.12581703,1.38048781
-4.54727364,3.12048633,0.02316183,0.40171067,0.31084273,1.45147612,0.00000000,1.12494526,1.41755551
-4.54127064,3.16180232,0.02534717,0.38472172,0.29971480,1.48166284,0.00000000,1.12339352,1.45544953
-4.53526763,3.20446760,0.02773765,0.36760586,0.28847535,1.51260697,0.00000000,1.12166156,1.49425429
-4.52926463,3.24886192,0.03032512,0.35062331,0.27725150,1.54426579,0.00000000,1.12022389,1.53405006
-4.52326163,3.29528026,0.03309525,0.33401485,0.26616873,1.57653842,0.00000000,1.11950736,1.57490035
-4.51725863,3.34390033,0.03602719,0.31799495,0.25534624,1.60925609,0.00000000,1.11986989,1.61683803
-4.51125563,3.39475220,0.03909338,0.30274594,0.24489254,1.64217418,0.00000000,1.12158159,1.65985081
-4.50525263,3.44769174,0.04225965,0.28841357,0.23490141,1.67496699,0.00000000,1.12480913,1.70386677
-4.49924962,3.50237985,0.04548560,0.27510388,0.22544850,1.70722582,0.00000000,1.12960442,1.74874095
-4.49324662,3.55826887,0.04872520,0.26288178,0.21658879,1.73846081,0.00000000,1.13589815,1.79424365
-4.48724362,3.61459757,0.05192775,0.25177114,0.20835484,1.76810709,0.00000000,1.14349868,1.84005139
