energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.82591296,7.08334416,0.24481437,0.13404446,1.65657651,1.71029039,0.12847462,3.00039290,1.25805903,0.90168381
-5.81990995,6.97851978,0.24310435,0.14050611,1.66599708,1.66947647,0.12586266,2.95337898,1.22879069,0.88913997
-5.81390695,6.87026033,0.24060301,0.14719621,1.67293125,1.63156173,0.12307161,2.90216274,1.19989165,0.87363170
-5.80790395,6.75876926,0.23733992,0.15408222,1.67732404,1.59652755,0.12010004,2.84693734,1.17163951,0.85523569
-5.80190095,6.64436638,0.23335916,0.16112756,1.67916175,1.56433189,0.11694919,2.78798022,1.14429220,0.83408899
-5.79589795,6.52749703,0.22871801,0.16829215,1.67847038,1.53491579,0.11362343,2.72565375,1.11808726,0.81038705
-5.78989495,6.40873163,0.22348506,0.17553303,1.67531193,1.50820854,0.11013060,2.66040117,1.09324072,0.78437946
-5.78389195,6.28875587,0.21773793,0.18280505,1.66977902,1.48413117,0.10648208,2.59273800,1.06994572,0.75636349
-5.77788894,6.16835243,0.21156060,0.19006163,1.66198833,1.46259851,0.10269278,2.52323947,1.04837073,0.72667584
-5.77188594,6.04837583,0.20504062,0.19725552,1.65207321,1.44351979,0.09878092,2.45252479,1.02865743,0.69568295
-5.76588294,5.92972232,0.19826622,0.20433963,1.64017631,1.42679824,0.09476762,2.38123914,1.01091859,0.66377051
-5.75987994,5.81329685,0.19132365,0.21126783,1.62644261,1.41232984,0.09067643,2.31003462,0.99523600,0.63133248
-5.75387694,5.69997963,0.18429474,0.21799578,1.61101343,1.40000173,0.08653278,2.23955108,0.98165888,0.59876022
-5.74787394,5.59059421,0.17725484,0.22448161,1.59402192,1.38969063,0.08236335,2.17039810,0.97020284,0.56643228
-5.74187094,5.48587907,0.17027126,0.23068672,1.57559016,1.38126149,0.07819542,2.10313880,0.96084981,0.53470504
-5.73586793,5.38646420,0.16340225,0.23657630,1.55582812,1.37456678,0.07405629,2.03827646,0.95354882,0.50390477
-5.72986493,5.29285369,0.15669653,0.24211989,1.53483443,1.36944644,0.06997269,1.97624423,0.94821809,0.47432109
-5.72386193,5.20541475,0.15019330,0.24729174,1.51269857,1.36572864,0.06597029,1.91739836,0.94474794,0.44620217
-5.71785893,5.12437317,0.14392272,0.25207097,1.48950440,1.36323129,0.06207331,1.86201486,0.94300482,0.41975161
-5.71185593,5.04981463,0.13790684,0.25644167,1.46533435,1.36176413,0.05830414,1.81028933,0.94283595,0.39512689
-5.70585293,4.98169115,0.13216068,0.26039266,1.44027380,1.36113127,0.05468320,1.76233972,0.94407448,0.37243945
-5.69984992,4.91983125,0.12669357,0.26391714,1.41441521,1.36113387,0.05122871,1.71821131,0.94654464,0.35175601
-5.69384692,4.86395285,0.12151046,0.26701217,1.38786131,1.36157280,0.04795675,1.67788333,0.95006677,0.33310107
-5.68784392,4.81367747,0.11661320,0.26967788,1.36072710,1.36225105,0.04488123,1.64127662,0.95446167,0.31646031
-5.68184092,4.76854456,0.11200165,0.27191661,1.33314027,1.36297559,0.04201403,1.60826173,0.95955417,0.30178462
-5.67583792,4.72802538,0.10767450,0.27373190,1.30523985,1.36355880,0.03936515,1.57866687,0.96517555,0.28899463
-5.66983492,4.69153548,0.10362992,0.27512749,1.27717328,1.36381929,0.03694291,1.55228550,0.97116481,0.27798545
-5.66383192,4.65844591,0.09986582,0.27610630,1.24909185,1.36358231,0.03475421,1.52888307,0.97736885,0.26863152
-5.65782891,4.62809311,0.09637989,0.27666947,1.22114506,1.36267974,0.03280476,1.50820316,0.98364146,0.26079148
-5.65182591,4.59978801,0.09316940,0.27681561,1.19347425,1.36095010,0.03109932,1.48997281,0.98984162,0.25431280
-5.64582291,4.57282502,0.09023083,0.27654026,1.16620609,1.35823872,0.02964199,1.47390739,0.99583133,0.24903639
-5.63981991,4.54649169,0.08755933,0.27583562,1.13944651,1.35439826,0.02843644,1.45971524,1.00147327,0.24480086
-5.63381691,4.52007986,0.08514832,0.27469062,1.11327571,1.34929006,0.02748609,1.44710245,1.00662892,0.24144665
-5.62781391,4.49289906,0.08298897,0.27309136,1.08774464,1.34278630,0.02679432,1.43577797,1.01115742,0.23881979
-5.62181091,4.46429254,0.08107000,0.27102184,1.06287353,1.33477313,0.02636456,1.42545949,1.01491551,0.23677554
-5.61580790,4.43365618,0.07937751,0.26846510,1.03865259,1.32515485,0.02620041,1.41588000,1.01775904,0.23518161
-5.60980490,4.40045997,0.07789519,0.26540463,1.01504506,1.31385894,0.02630561,1.40679534,1.01954592,0.23392121
-5.60380190,4.36427150,0.07660474,0.26182598,0.99199249,1.30084170,0.02668397,1.39799233,1.02014081,0.23289559
-5.59779890,4.32478029,0.07548650,0.25771847,0.96942197,1.28609425,0.02733921,1.38929738,1.01942121,0.23202629
-5.59179590,4.28182173,0.07452036,0.25307706,0.94725490,1.26964824,0.02827472,1.38058510,1.01728481,0.23125681
-5.58579290,4.23539879,0.07368683,0.24790399,0.92541672,1.25158112,0.02949319,1.37178629,1.01365751,0.23055376
-5.57978989,4.18569986,0.07296818,0.24221030,0.90384686,1.23202007,0.03099618,1.36289481,1.00850172,0.22990735
-5.57378689,4.13311081,0.07234965,0.23601712,0.88250838,1.21114437,0.03278357,1.35397251,1.00182419,0.22933115
-5.56778389,4.07821970,0.07182054,0.22935644,0.86139634,1.18918572,0.03485300,1.34515181,0.99368274,0.22886113
-5.56178089,4.02181272,0.07137517,0.22227157,0.84054452,1.16642604,0.03719918,1.33663506,0.98419126,0.22855383
-5.55577789,3.96486059,0.07101364,0.21481702,0.82002965,1.14319276,0.03981325,1.32869064,0.97352238,0.22848380
-5.54977489,3.90849479,0.07074219,0.20705787,0.79997306,1.11985145,0.04268207,1.32164532,0.96190734,0.22874025
-5.54377189,3.85397419,0.07057331,0.19906870,0.78053918,1.09679588,0.04578767,1.31587287,0.94963270,0.22942303
-5.53776888,3.80264260,0.07052542,0.19093199,0.76193114,1.07443595,0.04910671,1.31177938,0.93703391,0.23063804
-5.53176588,3.75587890,0.07062215,0.18273615,0.74438339,1.05318382,0.05261010,1.30978548,0.92448563,0.23249221
-5.52576288,3.71504175,0.07089126,0.17457329,0.72815183,1.03343892,0.05626284,1.31030631,0.91238923,0.23508826
-5.51975988,3.68141122,0.07136325,0.16653669,0.71350181,1.01557248,0.06002398,1.31373008,0.90115796,0.23851940
-5.51375688,3.65613011,0.07206968,0.15871826,0.70069473,0.99991235,0.06384699,1.32039616,0.89120024,0.24286420
-5.50775388,3.64014790,0.07304132,0.15120598,0.68997384,0.98672889,0.06768021,1.33057397,0.88290219,0.24818186
-5.50175088,3.63416999,0.07430615,0.14408144,0.68155016,0.97622264,0.07146769,1.34444343,0.87660998,0.25450804
-5.49574787,3.63861496,0.07588745,0.13741768,0.67558906,0.96851434,0.07515027,1.36207844,0.87261304,0.26185148
-5.48974487,3.65358191,0.07780191,0.13127719,0.67219850,0.96363794,0.07866686,1.38343391,0.87112897,0.27019152
-5.48374187,3.67882978,0.08005797,0.12571045,0.67141926,0.96153687,0.08195596,1.40833734,0.87229100,0.27947665
-5.47773887,3.71376957,0.08265441,0.12075470,0.67321795,0.96206376,0.08495725,1.43648533,0.87613853,0.28962414
-5.47173587,3.75746991,0.08557936,0.11643326,0.67748302,0.96498370,0.08761334,1.46744531,0.88261145,0.30052082
-5.46573287,3.80867591,0.08880963,0.11275518,0.68402401,0.96998073,0.08987144,1.50066252,0.89154836,0.31202487
-5.45972986,3.86584015,0.09231055,0.10971536,0.69257414,0.97666741,0.09168506,1.53547190,0.90268893,0.32396869
-5.45372686,3.92716462,0.09603624,0.10729501,0.70279602,0.98459681,0.09301540,1.57111444,0.91568023,0.33616261
-5.44772386,3.99065145,0.09993034,0.10546244,0.71429036,0.99327648,0.09383268,1.60675719,0.93008675,0.34839931
-5.44172086,4.05416041,0.10392716,0.10417416,0.72660716,1.00218378,0.09411707,1.64151625,0.94540364,0.36045892
-5.43571786,4.11547052,0.10795325,0.10337617,0.73925884,1.01078170,0.09385936,1.67448150,0.96107255,0.37211434
-5.42971486,4.17234348,0.11192926,0.10300553,0.75173494,1.01853483,0.09306120,1.70474225,0.97649936,0.38313694
-5.42371186,4.22258631,0.11577203,0.10299196,0.76351750,1.02492463,0.09173504,1.73141274,0.99107304,0.39330206
-5.41770885,4.26411107,0.11939693,0.10325964,0.77409663,1.02946350,0.08990361,1.75365655,1.00418488,0.40239453
-5.41170585,4.29498972,0.12272022,0.10372898,0.78298572,1.03170742,0.08759916,1.77070907,1.01524726,0.41021373
-5.40570285,4.31350257,0.12566143,0.10431856,0.78973553,1.03126650,0.08486227,1.78189730,1.02371130,0.41657826
-5.39969985,4.31817907,0.12814563,0.10494689,0.79394683,1.02781358,0.08174055,1.78665653,1.02908285,0.42133004
-5.39369685,4.30783018,0.13010560,0.10553431,0.79528116,1.02109045,0.07828706,1.78454342,1.03093613,0.42433779
-5.38769385,4.28157196,0.13148366,0.10600474,0.79346928,1.01091204,0.07455864,1.77524532,1.02892491,0.42549972
-5.38169085,4.23884027,0.13223331,0.10628736,0.78831733,0.99716827,0.07061424,1.75858577,1.02279071,0.42474559
-5.37568784,4.17939686,0.13232041,0.10631818,0.77971038,0.97982408,0.06651328,1.73452625,1.01236808,0.42203798
-5.36968484,4.10332729,0.13172410,0.10604151,0.76761357,0.95891753,0.06231408,1.70316436,0.99758693,0.41737283
-5.36368184,4.01103130,0.13043720,0.10541114,0.75207078,0.93455646,0.05807248,1.66472879,0.97847187,0.41077922
-5.35767884,3.90320650,0.12846626,0.10439139,0.73320115,0.90691372,0.05384071,1.61957131,0.95513900,0.40231852
-5.35167584,3.78082614,0.12583126,0.10295794,0.71119364,0.87622131,0.04966637,1.56815630,0.92779017,0.39208281
-5.34567284,3.64511194,0.12256482,0.10109825,0.68629987,0.84276372,0.04559183,1.51104812,0.89670523,0.38019280
-5.33966983,3.49750274,0.11871120,0.09881186,0.65882571,0.80687055,0.04165373,1.44889693,0.86223246,0.36679510
-5.33366683,3.33962016,0.11432486,0.09611025,0.62912188,0.76890865,0.03788285,1.38242317,0.82477771,0.35205910
-5.32766383,3.17323190,0.10946895,0.09301651,0.59757396,0.72927407,0.03430412,1.31240139,0.78479263,0.33617345
-5.32166083,3.00021379,0.10421344,0.08956459,0.56459212,0.68838382,0.03093688,1.23964362,0.74276223,0.31934220
-5.31565783,2.82251144,0.09863331,0.08579844,0.53060098,0.64666772,0.02779527,1.16498288,0.69919241,0.30178082
-5.30965483,2.64210239,0.09280654,0.08177077,0.49602990,0.60456046,0.02488877,1.08925708,0.65459759,0.28371208
-5.30365183,2.46095954,0.08681225,0.07754172,0.46130385,0.56249396,0.02222278,1.01329377,0.60948893,0.26536199
-5.29764882,2.28101691,0.08072878,0.07317738,0.42683524,0.52089031,0.01979932,0.93789609,0.56436342,0.24695580
-5.29164582,2.10413818,0.07463207,0.06874821,0.39301680,0.48015523,0.01761767,0.86383009,0.51969392,0.22871440
-5.28564282,1.93208893,0.06859405,0.06432746,0.36021568,0.44067236,0.01567503,0.79181382,0.47592072,0.21085093
-5.27963982,1.76651305,0.06268140,0.05998962,0.32876870,0.40279830,0.01396712,0.72250842,0.43344436,0.19356791
-5.27363682,1.60891369,0.05695449,0.05580899,0.29897904,0.36685861,0.01248868,0.65651111,0.39262018,0.17705484
-5.26763382,1.46063894,0.05146659,0.05185829,0.27111402,0.33314472,0.01123400,0.59435040,0.35375436,0.16148638
-5.26163082,1.32287244,0.04626337,0.04820755,0.24540410,0.30191179,0.01019720,0.53648343,0.31710165,0.14702113
-5.25562781,1.19662860,0.04138268,0.04492308,0.22204290,0.27337754,0.00937253,0.48329519,0.28286464,0.13380089
-5.24962481,1.08275214,0.03685457,0.04206664,0.20118812,0.24772182,0.00875453,0.43509973,0.25119439,0.12195054
-5.24362181,0.98192144,0.03270151,0.03969481,0.18296311,0.22508706,0.00833806,0.39214287,0.22219244,0.11157837
-5.23761881,0.89465500,0.02893887,0.03785849,0.16745897,0.20557921,0.00811834,0.35460626,0.19591382,0.10277675
-5.23161581,0.82132032,0.02557552,0.03660252,0.15473698,0.18926928,0.00809075,0.32261236,0.17237102,0.09562311
-5.22561281,0.76214423,0.02261450,0.03596539,0.14483107,0.17619509,0.00825074,0.29623007,0.15153849,0.09018111
-5.21960980,0.71722398,0.02005386,0.03597906,0.13775036,0.16636323,0.00859353,0.27548053,0.13335765,0.08650178
-5.21360680,0.68653816,0.01788744,0.03666877,0.13348133,0.15975105,0.00911386,0.26034285,0.11774205,0.08462463
-5.20760380,0.66995687,0.01610571,0.03805283,0.13198985,0.15630848,0.00980570,0.25075929,0.10458248,0.08457858
-5.20160080,0.66725047,0.01469647,0.04014248,0.13322264,0.15595976,0.01066194,0.24663987,0.09375190,0.08638251
-5.19559780,0.67809659,0.01364561,0.04294160,0.13710840,0.15860478,0.01167411,0.24786586,0.08511003,0.09004557
-5.18959480,0.70208511,0.01293763,0.04644650,0.14355849,0.16412027,0.01283214,0.25429238,0.07850739,0.09556698
-5.18359180,0.73872114,0.01255615,0.05064559,0.15246716,0.17236069,0.01412415,0.26574977,0.07378891,0.10293546
-5.17758879,0.78742624,0.01248423,0.05551916,0.16371155,0.18315890,0.01553641,0.28204399,0.07079680,0.11212817
-5.17158579,0.84753807,0.01270464,0.06103904,0.17715141,0.19632685,0.01705326,0.30295597,0.06937296,0.12310936
-5.16558279,0.91830925,0.01319992,0.06716842,0.19262878,0.21165616,0.01865724,0.32824032,0.06936078,0.13582864
-5.15957979,0.99890582,0.01395240,0.07386176,0.20996780,0.22891896,0.02032935,0.35762348,0.07060637,0.15021920
-5.15357679,1.08840623,0.01494416,0.08106476,0.22897464,0.24786894,0.02204933,0.39080176,0.07295951,0.16619580
-5.14757379,1.18580151,0.01615683,0.08871460,0.24943791,0.26824287,0.02379624,0.42743948,0.07627409,0.18365301
-5.14157079,1.28999751,0.01757145,0.09674034,0.27112954,0.28976266,0.02554898,0.46716778,0.08040845,0.20246369
-5.13556778,1.39981977,0.01916828,0.10506362,0.29380635,0.31213797,0.02728705,0.50958425,0.08522547,0.22247791
-5.12956478,1.51402173,0.02092664,0.11359953,0.31721225,0.33506958,0.02899138,0.55425392,0.09059273,0.24352245
-5.12356178,1.63129676,0.02282478,0.12225789,0.34108131,0.35825341,0.03064517,0.60071170,0.09638259,0.26540120
-5.11755878,1.75029415,0.02483982,0.13094474,0.36514156,0.38138519,0.03223485,0.64846672,0.10247242,0.28789636
-5.11155578,1.86963935,0.02694782,0.13956411,0.38911960,0.40416578,0.03375096,0.69700850,0.10874504,0.31077069
-5.10555278,1.98795797,0.02912391,0.14802000,0.41274576,0.42630692,0.03518908,0.74581513,0.11508923,0.33377087
-5.09954977,2.10390330,0.03134251,0.15621860,0.43575995,0.44753735,0.03655062,0.79436327,0.12140052,0.35663187
-5.09354677,2.21618665,0.03357773,0.16407059,0.45791772,0.46760900,0.03784349,0.84213983,0.12758213,0.37908232
-5.08754377,2.32360927,0.03580380,0.17149352,0.47899651,0.48630316,0.03908264,0.88865487,0.13354601,0.40085082
-5.08154077,2.42509494,0.03799562,0.17841409,0.49880182,0.50343621,0.04029037,0.93345534,0.13921402,0.42167286
-5.07553777,2.51972159,0.04012935,0.18477039,0.51717284,0.51886485,0.04149641,0.97613901,0.14451909,0.44129823
-5.06953477,2.60675053,0.04218302,0.19051379,0.53398748,0.53249033,0.04273770,1.01636786,0.14940634,0.45949852
-5.06353177,2.68565149,0.04413716,0.19561052,0.54916635,0.54426163,0.04405791,1.05388025,0.15383398,0.47607447
-5.05752876,2.75612203,0.04597533,0.20004285,0.56267537,0.55417721,0.04550663,1.08850107,0.15777409,0.49086261
-5.05152576,2.81809973,0.04768466,0.20380970,0.57452695,0.56228524,0.04713820,1.12014903,0.16121294,0.50374109
-5.04552276,2.87176579,0.04925615,0.20692658,0.58477931,0.56868206,0.04901032,1.14884053,0.16415098,0.51463411
-5.03951976,2.91753919,0.05068489,0.20942498,0.59353401,0.57350890,0.05118225,1.17468957,0.16660241,0.52351473
-5.03351676,2.95606082,0.05197009,0.21135106,0.60093147,0.57694675,0.05371285,1.19790315,0.16859419,0.53040585
-5.02751376,2.98816739,0.05311494,0.21276361,0.60714469,0.57920960,0.05665838,1.21877223,0.17016463,0.53537917
-5.02151076,3.01485584,0.05412621,0.21373146,0.61237129,0.58053605,0.06007010,1.23765821,0.17136150,0.53855209
-5.01550775,3.03723906,0.05501379,0.21433040,0.61682405,0.58117979,0.06399191,1.25497539,0.17223975,0.54008252
-5.00950475,3.05649475,0.05578994,0.21463958,0.62072044,0.58139904,0.06845791,1.27116995,0.17285891,0.54016201
-5.00350175,3.07380962,0.05646852,0.21473775,0.62427159,0.58144564,0.07349018,1.28669655,0.17328030,0.53900719
-4.99749875,3.09032132,0.05706413,0.21469939,0.62767114,0.58155413,0.07909677,1.30199344,0.17356419,0.53685028
-4.99149575,3.10706132,0.05759118,0.21459096,0.63108465,0.58193132,0.08527000,1.31745763,0.17376706,0.53392873
-4.98549275,3.12490164,0.05806303,0.21446744,0.63464017,0.58274705,0.09198528,1.33342133,0.17393910,0.53047497
-4.97948974,3.14450852,0.05849126,0.21436941,0.63842036,0.58412651,0.09920047,1.35013113,0.17412210,0.52670645
-4.97348674,3.16630598,0.05888500,0.21432077,0.64245694,0.58614456,0.10685592,1.36773131,0.17434787,0.52281680
-4.96748374,3.19045149,0.05925056,0.21432733,0.64672763,0.58882260,0.11487511,1.38625225,0.17463736,0.51896842
-4.96148074,3.21682573,0.05959115,0.21437628,0.65115595,0.59212799,0.12316617,1.40560510,0.17500041,0.51528701
-4.95547774,3.24503738,0.05990698,0.21443666,0.65561409,0.59597632,0.13162400,1.42558298,0.17543630,0.51185837
-4.94947474,3.27444326,0.06019554,0.21446084,0.65992860,0.60023646,0.14013314,1.44586914,0.17593500,0.50872751
-4.94347174,3.30418297,0.06045206,0.21438692,0.66388888,0.60473806,0.14857122,1.46605161,0.17647911,0.50590025
-4.93746873,3.33322653,0.06067031,0.21414190,0.66725795,0.60928133,0.15681293,1.48564393,0.17704634,0.50334706
-4.93146573,3.36043245,0.06084337,0.21364559,0.66978499,0.61364845,0.16473422,1.50411062,0.17761242,0.50100892
-4.92546273,3.38461315,0.06096465,0.21281493,0.67121905,0.61761603,0.17221672,1.52089630,0.17815421,0.49880479
-4.91945973,3.40460409,0.06102888,0.21156857,0.67132311,0.62096804,0.17915205,1.53545659,0.17865288,0.49664013
-4.91345673,3.41933243,0.06103297,0.20983141,0.66988773,0.62350823,0.18544582,1.54728914,0.17909689,0.49441598
-4.90745373,3.42788146,0.06097693,0.20753891,0.66674360,0.62507159,0.19102120,1.55596294,0.17948462,0.49203793
-4.90145073,3.42954678,0.06086443,0.20464092,0.66177217,0.62553395,0.19582169,1.56114410,0.17982647,0.48942447
-4.89544772,3.42388114,0.06070323,0.20110482,0.65491386,0.62481931,0.19981313,1.56261666,0.18014621,0.48651407
-4.88944472,3.41072508,0.06050534,0.19691786,0.64617342,0.62290433,0.20298467,1.56029718,0.18048166,0.48327066
-4.88344172,3.39022183,0.06028680,0.19208847,0.63562207,0.61981982,0.20534869,1.55424220,0.18088444,0.47968716
-4.87743872,3.36281563,0.06006730,0.18664672,0.62339641,0.61564907,0.20693965,1.54464824,0.18141902,0.47578682
-4.87143572,3.32923379,0.05986940,0.18064367,0.60969427,0.61052321,0.20781198,1.53184444,0.18216096,0.47162246
-4.86543272,3.29045384,0.05971756,0.17414993,0.59476765,0.60461376,0.20803690,1.51627836,0.18319459,0.46727362
-4.85942971,3.24765801,0.05963704,0.16725326,0.57891339,0.59812313,0.20769866,1.49849584,0.18461026,0.46284196
-4.85342671,3.20217808,0.05965259,0.16005576,0.56246204,0.59127327,0.20689010,1.47911646,0.18650134,0.45844530
-4.84742371,3.15543410,0.05978715,0.15267037,0.54576568,0.58429364,0.20570795,1.45880600,0.18896121,0.45421069
-4.84142071,3.10887101,0.06006057,0.14521727,0.52918541,0.57740880,0.20424804,1.43824768,0.19208054,0.45026716
-4.83541771,3.06389692,0.06048845,0.13782019,0.51307916,0.57082684,0.20260074,1.41811411,0.19594488,0.44673856
-4.82941471,3.02182687,0.06108119,0.13060282,0.49779070,0.56472894,0.20084683,1.39904137,0.20063296,0.44373712
-4.82341171,2.98383512,0.06184318,0.12368564,0.48364011,0.55926095,0.19905401,1.38160694,0.20621564,0.44135803
-4.81740870,2.95091871,0.06277243,0.11718305,0.47091642,0.55452743,0.19727427,1.36631248,0.21275582,0.43967553
-4.81140570,2.92387381,0.06386035,0.11120118,0.45987268,0.55058833,0.19554220,1.35357230,0.22030900,0.43874068
-4.80540270,2.90328567,0.06509198,0.10583625,0.45072338,0.54745857,0.19387432,1.34370794,0.22892480,0.43858085
-4.79939970,2.88953211,0.06644641,0.10117355,0.44364451,0.54511047,0.19226942,1.33694875,0.23864906,0.43920101
-4.79339670,2.88279928,0.06789758,0.09728702,0.43877578,0.54347867,0.19070982,1.33343800,0.24952651,0.44058653
-4.78739370,2.88310811,0.06941525,0.09423937,0.43622486,0.54246733,0.18916353,1.33324385,0.26160372,0.44270735
-4.78139070,2.89034873,0.07096615,0.09208263,0.43607311,0.54195896,0.18758704,1.33637384,0.27493216,0.44552301
-4.77538769,2.90432018,0.07251523,0.09085900,0.43838228,0.54182433,0.18592860,1.34279189,0.28957106,0.44898831
-4.76938469,2.92477225,0.07402701,0.09060195,0.44320169,0.54193282,0.18413181,1.35243631,0.30558986,0.45305900
-4.76338169,2.95144651,0.07546680,0.09133740,0.45057528,0.54216252,0.18213922,1.36523740,0.32307004,0.45769718
-4.75737869,2.98411368,0.07680198,0.09308481,0.46054809,0.54240960,0.17989582,1.38113364,0.34210614,0.46287611
-4.75137569,3.02260513,0.07800298,0.09585821,0.47317152,0.54259626,0.17735221,1.40008526,0.36280580,0.46858401
-4.74537269,3.06683665,0.07904425,0.09966695,0.48850732,0.54267697,0.17446723,1.42208443,0.38528887,0.47482671
-4.73936968,3.11682356,0.07990489,0.10451626,0.50662970,0.54264266,0.17121014,1.44716177,0.40968538,0.48162922
-4.73336668,3.17268659,0.08056916,0.11040741,0.52762572,0.54252280,0.16756196,1.47538880,0.43613268,0.48903592
-4.72736368,3.23464898,0.08102673,0.11733764,0.55159372,0.54238529,0.16351627,1.50687666,0.46477158,0.49710980
-4.72136068,3.30302554,0.08127276,0.12529981,0.57863996,0.54233424,0.15907935,1.54177139,0.49574191,0.50593075
-4.71535768,3.37820503,0.08130781,0.13428173,0.60887367,0.54250606,0.15426958,1.58024641,0.52917748,0.51559324
-4.70935468,3.46062750,0.08113754,0.14426536,0.64240072,0.54306398,0.14911654,1.62249290,0.56520069,0.52620349
-4.70335168,3.55075835,0.08077236,0.15522593,0.67931621,0.54419144,0.14365945,1.66870892,0.60391710,0.53787666
-4.69734867,3.64906086,0.08022696,0.16713089,0.71969644,0.54608480,0.13794554,1.71908801,0.64540991,0.55073399
-4.69134567,3.75596881,0.07951978,0.17993904,0.76359051,0.54894555,0.13202810,1.77380791,0.68973478,0.56490024
-4.68534267,3.87186048,0.07867243,0.19359963,0.81101202,0.55297262,0.12596450,1.83302006,0.73691486,0.58050139
-4.67933967,3.99703505,0.07770908,0.20805170,0.86193114,0.55835483,0.11981426,1.89684015,0.78693634,0.59766280
-4.67333667,4.13169200,0.07665588,0.22322361,0.91626754,0.56526390,0.11363720,1.96534006,0.83974437,0.61650745
-4.66733367,4.27591361,0.07554026,0.23903288,0.97388420,0.57384796,0.10749183,2.03854109,0.89523957,0.63715439
-4.66133067,4.42965069,0.07439038,0.25538620,1.03458264,0.58422591,0.10143390,2.11640857,0.95327501,0.65971712
-4.65532766,4.59271098,0.07323436,0.27217991,1.09809959,0.59648241,0.09551524,2.19884746,1.01365377,0.68430159
-4.64932466,4.76474995,0.07209968,0.28930063,1.16410526,0.61066372,0.08978279,2.28569886,1.07612696,0.71100378
-4.64332166,4.94526353,0.07101242,0.30662636,1.23220345,0.62677417,0.08427792,2.37673716,1.14039251,0.73990662
