energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.76588294,1.99351275,-2.55632524,0.37093257,-0.47604825,0.22893081,-0.40114318,0.60989964,-0.70422061,0.53337452,-0.60440450,0.00222242,-0.00434568,0.38418811,-0.49757060,0.80130702,-1.03074232,0.00000000,-0.00000000
-5.75987994,1.94760488,-2.52668656,0.36266743,-0.46888214,0.23068286,-0.39980456,0.59420913,-0.70571898,0.51368139,-0.59425985,0.00244170,-0.00441348,0.36794857,-0.49289570,0.79041204,-1.01802045,0.00000000,-0.00000000
-5.75387694,1.89895860,-2.48887631,0.35473862,-0.45962535,0.23234334,-0.39637690,0.57720442,-0.70690193,0.49287722,-0.58290253,0.00266859,-0.00445625,0.35022326,-0.48816715,0.77951875,-1.00046852,0.00000000,-0.00000000
-5.74787394,1.84860524,-2.44321625,0.34728303,-0.44844810,0.23393102,-0.39097856,0.55918730,-0.70737224,0.47134383,-0.57034053,0.00290034,-0.00447445,0.33131569,-0.48316466,0.76891998,-0.97848729,0.00000000,-0.00000000
-5.74187094,1.79751761,-2.39021536,0.34040116,-0.43555649,0.23545059,-0.38377215,0.54045473,-0.70675841,0.44945762,-0.55661258,0.00313382,-0.00446936,0.31154374,-0.47768513,0.75885393,-0.95256923,0.00000000,-0.00000000
-5.73586793,1.74658458,-2.33056115,0.33415663,-0.42118839,0.23689247,-0.37496130,0.52128986,-0.70472706,0.42757935,-0.54178786,0.00336560,-0.00444310,0.29122992,-0.47154845,0.74949972,-0.92328795,0.00000000,-0.00000000
-5.72986493,1.69659152,-2.26510631,0.32857744,-0.40560873,0.23823355,-0.36478618,0.50195476,-0.70099418,0.40604527,-0.52596491,0.00359207,-0.00439865,0.27069222,-0.46460278,0.74097581,-0.89128548,0.00000000,-0.00000000
-5.72386193,1.64820671,-2.19485107,0.32365877,-0.38910410,0.23943878,-0.35351812,0.48268485,-0.69533491,0.38515976,-0.50926972,0.00380949,-0.00433977,0.25023595,-0.45672893,0.73334130,-0.85725798,0.00000000,-0.00000000
-5.71785893,1.60197421,-2.12092201,0.31936708,-0.37197696,0.24046346,-0.34145332,0.46368536,-0.68759144,0.36518956,-0.49185327,0.00401418,-0.00427094,0.23014674,-0.44784387,0.72659971,-0.82194010,0.00000000,-0.00000000
-5.71185593,1.55831261,-2.04454753,0.31564521,-0.35453958,0.24125624,-0.32890594,0.44512955,-0.67767872,0.34635982,-0.47388841,0.00420262,-0.00419730,0.21068487,-0.43790320,0.72070505,-0.78608859,0.00000000,-0.00000000
-5.70585293,1.51751940,-1.96703092,0.31241821,-0.33710781,0.24176252,-0.31620069,0.42715876,-0.66558768,0.32885175,-0.45556620,0.00437156,-0.00412453,0.19208113,-0.42690249,0.71556965,-0.75046538,0.00000000,-0.00000000
-5.69984992,1.47978003,-1.88972130,0.30959954,-0.31999484,0.24192823,-0.30366509,0.40988407,-0.65138591,0.31280188,-0.43709193,0.00451825,-0.00405870,0.17453397,-0.41487744,0.71107329,-0.71582069,0.00000000,-0.00000000
-5.69384692,1.44518084,-1.81398332,0.30709721,-0.30350514,0.24170357,-0.29162171,0.39338917,-0.63521558,0.29830281,-0.41868063,0.00464047,-0.00400615,0.15820818,-0.40190290,0.70707317,-0.68287647,0.00000000,-0.00000000
-5.68784392,1.41372478,-1.74116589,0.30481978,-0.28792859,0.24104677,-0.28038036,0.37773430,-0.61728893,0.28540519,-0.40055238,0.00473674,-0.00397335,0.14323471,-0.38809056,0.70341406,-0.65231048,0.00000000,-0.00000000
-5.68184092,1.38534889,-1.67257081,0.30268165,-0.27353499,0.23992749,-0.27023063,0.36296084,-0.59788115,0.27412079,-0.38292728,0.00480637,-0.00396667,0.12971169,-0.37358562,0.69993823,-0.62474141,0.00000000,-0.00000000
-5.67583792,1.35994242,-1.60942175,0.30060769,-0.26056900,0.23832968,-0.26143479,0.34909611,-0.57732119,0.26442637,-0.36602028,0.00484961,-0.00399230,0.11770629,-0.35856224,0.69649477,-0.60071521,0.00000000,-0.00000000
-5.66983492,1.33736469,-1.55283428,0.29853693,-0.24924557,0.23625390,-0.25422125,0.33615833,-0.55598070,0.25626812,-0.35003595,0.00486767,-0.00405601,0.10725730,-0.34321813,0.69294782,-0.58069303,0.00000000,-0.00000000
-5.66383192,1.31746183,-1.50378759,0.29642514,-0.23974597,0.23371893,-0.24877875,0.32416107,-0.53426156,0.24956656,-0.33516322,0.00486277,-0.00416301,0.09837819,-0.32776833,0.68918355,-0.56504081,0.00000000,-0.00000000
-5.65782891,1.30008165,-1.46309859,0.29424648,-0.23221450,0.23076245,-0.24525143,0.31311732,-0.51258247,0.24422153,-0.32157033,0.00483818,-0.00431779,0.09106037,-0.31243832,0.68511567,-0.55402094,0.00000000,-0.00000000
-5.65182591,1.28508622,-1.43139921,0.29199406,-0.22675580,0.22744106,-0.24373478,0.30304272,-0.49136512,0.24011725,-0.30940001,0.00479815,-0.00452396,0.08527654,-0.29745688,0.68068938,-0.54778605,0.00000000,-0.00000000
-5.64582291,1.27236168,-1.40911741,0.28967960,-0.22343296,0.22382941,-0.24427279,0.29395799,-0.47102044,0.23712717,-0.29876518,0.00474790,-0.00478412,0.08098392,-0.28304880,0.67588374,-0.54637516,0.00000000,-0.00000000
-5.63981991,1.26182518,-1.39646280,0.28733223,-0.22226646,0.22001855,-0.24685618,0.28589036,-0.45193540,0.23511858,-0.28974525,0.00469354,-0.00509971,0.07812728,-0.26942769,0.67071250,-0.54971230,0.00000000,-0.00000000
-5.63381691,1.25342889,-1.39341747,0.28499668,-0.22323377,0.21611369,-0.25142203,0.27887414,-0.43446100,0.23395680,-0.28238319,0.00464189,-0.00547095,0.07664148,-0.25678926,0.66522356,-0.55760783,0.00000000,-0.00000000
-5.62781391,1.24716103,-1.39973252,0.28273087,-0.22626998,0.21223126,-0.25785459,0.27295032,-0.41890158,0.23350895,-0.27668360,0.00460045,-0.00589675,0.07645380,-0.24530522,0.65949702,-0.56976239,0.00000000,-0.00000000
-5.62181091,1.24304424,-1.41493069,0.28060321,-0.23126916,0.20849562,-0.26598761,0.26816535,-0.40550607,0.23364714,-0.27261181,0.00457712,-0.00637463,0.07748563,-0.23511807,0.65364223,-0.58577362,0.00000000,-0.00000000
-5.61580790,1.24113144,-1.43831547,0.27868960,-0.23808664,0.20503532,-0.27560797,0.26456923,-0.39446123,0.23425115,-0.27009419,0.00458011,-0.00690074,0.07965389,-0.22633686,0.64779366,-0.60514556,0.00000000,-0.00000000
-5.60980490,1.24149942,-1.46898659,0.27707041,-0.24654209,0.20197920,-0.28646062,0.26221291,-0.38588724,0.23521048,-0.26901965,0.00461765,-0.00746988,0.08287190,-0.21903422,0.64210604,-0.62730061,0.00000000,-0.00000000
-5.60380190,1.24424060,-1.50586172,0.27582734,-0.25642350,0.19945240,-0.29825490,0.26114530,-0.37983545,0.23642583,-0.26924242,0.00469783,-0.00807553,0.08704998,-0.21324457,0.63674876,-0.65159389,0.00000000,-0.00000000
-5.59779890,1.24945318,-1.54770398,0.27504051,-0.26749174,0.19757231,-0.31067184,0.26140985,-0.37628859,0.23780996,-0.27058600,0.00482832,-0.00870995,0.09209573,-0.20896366,0.63189962,-0.67732955,0.00000000,-0.00000000
-5.59179590,1.25723020,-1.59315449,0.27478555,-0.27948598,0.19644471,-0.32337260,0.26304106,-0.37516306,0.23928801,-0.27284812,0.00501615,-0.00936432,0.09791407,-0.20614939,0.62773825,-0.70377888,0.00000000,-0.00000000
-5.58579290,1.26764780,-1.64076909,0.27513089,-0.29212945,0.19616011,-0.33600748,0.26606078,-0.37631324,0.24079731,-0.27580677,0.00526747,-0.01002893,0.10440719,-0.20472382,0.62443911,-0.73019945,0.00000000,-0.00000000
-5.57978989,1.28075327,-1.68905805,0.27613526,-0.30513578,0.19679044,-0.34822562,0.27047475,-0.37953765,0.24228661,-0.27922679,0.00558727,-0.01069333,0.11147439,-0.20457631,0.62216447,-0.75585495,0.00000000,-0.00000000
-5.57378689,1.29655320,-1.73652751,0.27784539,-0.31821546,0.19838605,-0.35968472,0.27626925,-0.38458646,0.24371508,-0.28286707,0.00597922,-0.01134660,0.11901197,-0.20556759,0.62105735,-0.78003506,0.00000000,-0.00000000
-5.56778389,1.31500253,-1.78172127,0.28029391,-0.33108249,0.20097338,-0.37006080,0.28340818,-0.39117033,0.24505087,-0.28648786,0.00644537,-0.01197759,0.12691322,-0.20753463,0.62123483,-0.80207461,0.00000000,-0.00000000
-5.56178089,1.33599474,-1.82326146,0.28349751,-0.34346089,0.20455306,-0.37905739,0.29183063,-0.39896992,0.24626954,-0.28985814,0.00698602,-0.01257521,0.13506859,-0.21029611,0.62278171,-0.82137161,0.00000000,-0.00000000
-5.55577789,1.35935404,-1.85988673,0.28745552,-0.35509093,0.20909873,-0.38641412,0.30144910,-0.40764602,0.24735240,-0.29276255,0.00759956,-0.01312869,0.14336598,-0.21365831,0.62574517,-0.83740328,0.00000000,-0.00000000
-5.54977489,1.38483001,-1.89048671,0.29214869,-0.36573502,0.21455666,-0.39191413,0.31214851,-0.41684982,0.24828484,-0.29500784,0.00828234,-0.01362787,0.15169143,-0.21742113,0.63013032,-0.84973984,0.00000000,-0.00000000
-5.54377189,1.41209522,-1.91413150,0.29753857,-0.37518292,0.22084609,-0.39539021,0.32378611,-0.42623302,0.24905493,-0.29642842,0.00902861,-0.01406343,0.15993001,-0.22138415,0.63589726,-0.85805532,0.00000000,-0.00000000
-5.53776888,1.44074635,-1.93009541,0.30356733,-0.38325631,0.22786048,-0.39672944,0.33619240,-0.43545764,0.24965219,-0.29689099,0.00983051,-0.01442721,0.16796698,-0.22535247,0.64295965,-0.86213534,0.00000000,-0.00000000
-5.53176588,1.47030914,-1.93787416,0.31015831,-0.38981258,0.23546964,-0.39587610,0.34917320,-0.44420507,0.25006676,-0.29629800,0.01067818,-0.01471233,0.17568936,-0.22914223,0.65118531,-0.86188137,0.00000000,-0.00000000
-5.52576288,1.50024741,-1.93719524,0.31721718,-0.39474763,0.24352275,-0.39283279,0.36251281,-0.45218440,0.25028910,-0.29458993,0.01155980,-0.01491345,0.18298770,-0.23258556,0.66039879,-0.85731165,0.00000000,-0.00000000
-5.51975988,1.52997613,-1.92802135,0.32463396,-0.39799789,0.25185226,-0.38765982,0.37597836,-0.45913963,0.25031007,-0.29174624,0.01246188,-0.01502684,0.18975813,-0.23553497,0.67038608,-0.84855870,0.00000000,-0.00000000
-5.51375688,1.55887841,-1.91054688,0.33228578,-0.39954126,0.26027855,-0.38047276,0.38932533,-0.46485588,0.25012160,-0.28778520,0.01336949,-0.01505048,0.19590461,-0.23786692,0.68090149,-0.83586363,0.00000000,-0.00000000
-5.50775388,1.58632589,-1.88518819,0.34004053,-0.39939723,0.26861535,-0.37143845,0.40230396,-0.46916418,0.24971782,-0.28276247,0.01426658,-0.01498409,0.20134131,-0.23948467,0.69167654,-0.81956762,0.00000000,-0.00000000
-5.50175088,1.61170198,-1.85256790,0.34776116,-0.39762604,0.27667560,-0.36076951,0.41466665,-0.47194511,0.24909657,-0.27676870,0.01513641,-0.01482913,0.20599504,-0.24032025,0.70243055,-0.80010091,0.00000000,-0.00000000
-5.49574787,1.63442694,-1.81349426,0.35531071,-0.39432703,0.28427772,-0.34871770,0.42617585,-0.47313098,0.24826131,-0.26992615,0.01596198,-0.01458866,0.20980765,-0.24033550,0.71288261,-0.77796977,0.00000000,-0.00000000
-5.48974487,1.65398391,-1.76893639,0.36255776,-0.38963621,0.29125197,-0.33556625,0.43661237,-0.47270664,0.24722310,-0.26238459,0.01672650,-0.01426728,0.21273828,-0.23952237,0.72276440,-0.75374206,0.00000000,-0.00000000
-5.48374187,1.66994440,-1.71999617,0.36938219,-0.38372310,0.29744666,-0.32162164,0.44578372,-0.47070896,0.24600276,-0.25431662,0.01741388,-0.01387096,0.21476530,-0.23790220,0.73183333,-0.72803171,0.00000000,-0.00000000
-5.47773887,1.68199222,-1.66787801,0.37568092,-0.37678694,0.30273398,-0.30720489,0.45353197,-0.46722492,0.24463271,-0.24591261,0.01800923,-0.01340681,0.21588798,-0.23552433,0.73988523,-0.70148271,0.00000000,-0.00000000
-5.47173587,1.68994431,-1.61385712,0.38137338,-0.36905238,0.30701507,-0.29264292,0.45974103,-0.46238837,0.24315869,-0.23737534,0.01849931,-0.01288290,0.21612758,-0.23246386,0.74676607,-0.67475316,0.00000000,-0.00000000
-5.46573287,1.69376732,-1.55924736,0.38640639,-0.36076470,0.31022426,-0.27826001,0.46434273,-0.45637567,0.24164083,-0.22891460,0.01887296,-0.01230798,0.21552796,-0.22881882,0.75238190,-0.64849962,0.00000000,-0.00000000
-5.45972986,1.69358884,-1.50536925,0.39075823,-0.35218457,0.31233204,-0.26436971,0.46732145,-0.44940009,0.24015421,-0.22074186,0.01912143,-0.01169130,0.21415551,-0.22470663,0.75670645,-0.62336218,0.00000000,-0.00000000
-5.45372686,1.68970230,-1.45351897,0.39444145,-0.34358259,0.31334673,-0.25126744,0.46871706,-0.44170532,0.23878863,-0.21306508,0.01923872,-0.01104229,0.21209838,-0.22026023,0.75978596,-0.59995052,0.00000000,-0.00000000
-5.44772386,1.68256503,-1.40493889,0.39750442,-0.33523355,0.31331470,-0.23922388,0.46862581,-0.43355814,0.23764757,-0.20608381,0.01922171,-0.01037039,0.20946502,-0.21562373,0.76174060,-0.57883128,0.00000000,-0.00000000
-5.44172086,1.67278906,-1.36079006,0.40003128,-0.32741059,0.31231894,-0.22847926,0.46719908,-0.42524043,0.23684635,-0.19998471,0.01907026,-0.00968483,0.20638200,-0.21094783,0.76276256,-0.56051668,0.00000000,-0.00000000
-5.43571786,1.66112497,-1.32212728,0.40214029,-0.32037930,0.31047624,-0.21923870,0.46463999,-0.41704086,0.23650939,-0.19493734,0.01878724,-0.00899437,0.20299111,-0.20638522,0.76311051,-0.54545475,0.00000000,-0.00000000
-5.42971486,1.64843890,-1.28987695,0.40398052,-0.31439195,0.30793284,-0.21166864,0.46119781,-0.40924636,0.23676681,-0.19109064,0.01837835,-0.00830724,0.19944594,-0.20208592,0.76310064,-0.53402109,0.00000000,-0.00000000
-5.42371186,1.63568393,-1.26481823,0.40572706,-0.30968184,0.30485890,-0.20589433,0.45716046,-0.40213370,0.23775029,-0.18856974,0.01785193,-0.00763093,0.19590788,-0.19819286,0.76309474,-0.52651229,0.00000000,-0.00000000
-5.41770885,1.62386659,-1.24756765,0.40757482,-0.30645812,0.30144180,-0.20199837,0.45284514,-0.39596154,0.23958858,-0.18747343,0.01721866,-0.00697211,0.19254177,-0.19483776,0.76348554,-0.52314114,0.00000000,-0.00000000
-5.41170585,1.61401018,-1.23856762,0.40973121,-0.30490092,0.29787885,-0.20002033,0.44858774,-0.39096298,0.24240270,-0.18787223,0.01649120,-0.00633656,0.18951131,-0.19213743,0.76468028,-0.52403346,0.00000000,-0.00000000
-5.40570285,1.60711636,-1.23807891,0.41240812,-0.30515722,0.29436946,-0.19995739,0.44473114,-0.38733910,0.24630105,-0.18980703,0.01568370,-0.00572914,0.18697437,-0.19019064,0.76708301,-0.52922680,0.00000000,-0.00000000
-5.39969985,1.60412675,-1.24617748,0.41581342,-0.30733735,0.29110726,-0.20176579,0.44161305,-0.38525351,0.25137476,-0.19328840,0.01481142,-0.00515375,0.18507847,-0.18907570,0.77107669,-0.53867099,0.00000000,-0.00000000
-5.39369685,1.60588633,-1.26275560,0.42014247,-0.31151245,0.28827253,-0.20536332,0.43955385,-0.38482831,0.25769352,-0.19829657,0.01389019,-0.00461342,0.18395641,-0.18884869,0.77700579,-0.55223043,0.00000000,-0.00000000
-5.38769385,1.61311024,-1.28752755,0.42557009,-0.31771280,0.28602521,-0.21063243,0.43884494,-0.38614129,0.26530191,-0.20478211,0.01293597,-0.00411024,0.18372240,-0.18954253,0.78516034,-0.56968826,0.00000000,-0.00000000
-5.38169085,1.62635559,-1.32003955,0.43224328,-0.32592731,0.28449888,-0.21742409,0.43973798,-0.38922473,0.27421670,-0.21266721,0.01196439,-0.00364554,0.18446873,-0.19116680,0.79576220,-0.59075237,0.00000000,-0.00000000
-5.37568784,1.64599942,-1.35968404,0.44027511,-0.33610395,0.28379593,-0.22556227,0.44243565,-0.39406564,0.28442510,-0.22184777,0.01099036,-0.00321987,0.18626313,-0.19370839,0.80895426,-0.61506303,0.00000000,-0.00000000
-5.36968484,1.67222400,-1.40571773,0.44974003,-0.34815142,0.28398405,-0.23484881,0.44708410,-0.40060738,0.29588405,-0.23219594,0.01002772,-0.00283314,0.18914689,-0.19713284,0.82479298,-0.64220217,0.00000000,-0.00000000
-5.36368184,1.70500985,-1.45728321,0.46067084,-0.36194183,0.28509436,-0.24506877,0.45376759,-0.40875272,0.30852081,-0.24356342,0.00908895,-0.00248472,0.19313381,-0.20138638,0.84324485,-0.67170407,0.00000000,-0.00000000
-5.35767884,1.74413695,-1.51343341,0.47305747,-0.37731439,0.28712103,-0.25599589,0.46250534,-0.41836789,0.32223449,-0.25578521,0.00818501,-0.00217350,0.19821011,-0.20639847,0.86418667,-0.70306722,0.00000000,-0.00000000
-5.35167584,1.78919392,-1.57315810,0.48684752,-0.39408003,0.29002248,-0.26739826,0.47325074,-0.42928774,0.33689892,-0.26868373,0.00732512,-0.00189801,0.20433509,-0.21208480,0.88740981,-0.73576699,0.00000000,-0.00000000
-5.34567284,1.83959458,-1.63541187,0.50194856,-0.41202670,0.29372404,-0.27904389,0.48589307,-0.44132143,0.35236630,-0.28207338,0.00651678,-0.00165656,0.21144269,-0.21835060,0.91262812,-0.76926897,0.00000000,-0.00000000
