energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-4.31915958,6.12831002,0.04501961,0.49426249,1.73448447,1.00066872,0.04213843,3.06510861
-4.31315658,5.81098575,0.04193515,0.47236959,1.64420362,0.94726630,0.04041835,2.90292252
-4.30715358,5.49032160,0.03890312,0.44941844,1.55328383,0.89377525,0.03875826,2.74036666
-4.30115058,5.17126745,0.03596844,0.42573763,1.46313037,0.84101026,0.03720134,2.58002631
-4.29514757,4.85858800,0.03317211,0.40165908,1.37509437,0.78974609,0.03578855,2.42436777
-4.28914457,4.55675262,0.03055057,0.37751098,1.29044195,0.74070060,0.03455745,2.27567987
-4.28314157,4.26983889,0.02813513,0.35361126,1.21032759,0.69452012,0.03354109,2.13602312
-4.27713857,4.00145261,0.02595166,0.33026159,1.13577221,0.65176763,0.03276712,2.00718812
-4.27113557,3.75466587,0.02402045,0.30774217,1.06764668,0.61291396,0.03225699,1.89066399
-4.26513257,3.53197434,0.02235624,0.28630743,1.00666097,0.57833207,0.03202543,1.78761744
-4.25912956,3.33527399,0.02096834,0.26618267,0.95335892,0.54829440,0.03208005,1.69888249
-4.25312656,3.16585663,0.01986101,0.24756175,0.90811854,0.52297329,0.03242118,1.62496050
-4.24712356,3.02442317,0.01903379,0.23060574,0.87115724,0.50244403,0.03304195,1.56602993
-4.24112056,2.91111283,0.01848196,0.21544260,0.84254165,0.48669051,0.03392850,1.52196465
-4.23511756,2.82554599,0.01819707,0.20216767,0.82220100,0.47561286,0.03506048,1.49235981
-4.22911456,2.76687822,0.01816744,0.19084499,0.80994341,0.46903684,0.03641162,1.47656357
-4.22311156,2.73386254,0.01837862,0.18150925,0.80547413,0.46672440,0.03795058,1.47371339
-4.21710855,2.72491695,0.01881393,0.17416820,0.80841466,0.46838506,0.03964180,1.48277508
-4.21110555,2.73819440,0.01945479,0.16880538,0.81832202,0.47368757,0.04144659,1.50258309
-4.20510255,2.77165221,0.02028118,0.16538300,0.83470703,0.48227137,0.04332419,1.53188045
-4.19909955,2.82311838,0.02127187,0.16384483,0.85705107,0.49375749,0.04523295,1.56935695
-4.19309655,2.89035249,0.02240473,0.16411887,0.88482052,0.50775856,0.04713150,1.61368426
-4.18709355,2.97109938,0.02365688,0.16611989,0.91747834,0.52388752,0.04897984,1.66354687
-4.18109055,3.06313416,0.02500488,0.16975150,0.95449273,0.54176484,0.05074051,1.71766819
-4.17508754,3.16429773,0.02642483,0.17490797,0.99534240,0.56102423,0.05237953,1.77483120
-4.16908454,3.27252266,0.02789250,0.18147564,1.03951898,0.58131663,0.05386730,1.83389344
-4.16308154,3.38584975,0.02938339,0.18933400,1.08652650,0.60231269,0.05517940,1.89379648
-4.15707854,3.50243596,0.03087293,0.19835656,1.13587866,0.62370379,0.05629720,1.95357020
-4.15107554,3.62055546,0.03233655,0.20841159,1.18709455,0.64520191,0.05720828,2.01233269
-4.14507254,3.73859508,0.03374995,0.21936281,1.23969339,0.66653859,0.05790676,2.06928643
-4.13906953,3.85504654,0.03508930,0.23107034,1.29318936,0.68746337,0.05839339,2.12371202
-4.13306653,3.96849734,0.03633159,0.24339171,1.34708715,0.70774211,0.05867554,2.17496048
-4.12706353,4.07762246,0.03745499,0.25618344,1.40087920,0.72715545,0.05876698,2.22244527
-4.12106053,4.18117879,0.03843925,0.26930293,1.45404514,0.74549786,0.05868754,2.26563520
-4.11505753,4.27800379,0.03926621,0.28261091,1.50605407,0.76257750,0.05846262,2.30404911
-4.10905453,4.36701944,0.03992024,0.29597433,1.55636996,0.77821704,0.05812265,2.33725310
-4.10305153,4.44724225,0.04038882,0.30926975,1.60446019,0.79225568,0.05770235,2.36486075
-4.09704852,4.51779904,0.04066295,0.32238699,1.64980724,0.80455218,0.05724000,2.38653664
-4.09104552,4.57794811,0.04073766,0.33523295,1.69192295,0.81498894,0.05677658,2.40200290
-4.08504252,4.62710454,0.04061238,0.34773546,1.73036475,0.82347679,0.05635491,2.41104847
-4.07903952,4.66486797,0.04029121,0.35984691,1.76475316,0.82996030,0.05601877,2.41354036
-4.07303652,4.69105093,0.03978313,0.37154734,1.79478944,0.83442314,0.05581196,2.40943610
-4.06703352,4.70570539,0.03910208,0.38284697,1.82027236,0.83689307,0.05577745,2.39879611
-4.06103052,4.70914532,0.03826681,0.39378775,1.84111306,0.83744629,0.05595646,2.38179510
-4.05502751,4.70196296,0.03730071,0.40444394,1.85734690,0.83621043,0.05638771,2.35873116
-4.04902451,4.68503682,0.03623135,0.41492144,1.86914132,0.83336610,0.05710666,2.33003161
-4.04302151,4.65952978,0.03509002,0.42535587,1.87679901,0.82914655,0.05814480,2.29625453
-4.03701851,4.62687613,0.03391097,0.43590938,1.88075570,0.82383513,0.05952913,2.25808541
-4.03101551,4.58875689,0.03273068,0.44676615,1.88157228,0.81776065,0.06128166,2.21632836
-4.02501251,4.54706334,0.03158693,0.45812669,1.87992124,0.81129039,0.06341907,2.17189171
-4.01900950,4.50384944,0.03051781,0.47020120,1.87656747,0.80482105,0.06595238,2.12576815
-4.01300650,4.46127413,0.02956073,0.48320188,1.87234404,0.79876765,0.06888684,2.07900982
-4.00700350,4.42153526,0.02875134,0.49733470,1.86812363,0.79355092,0.07222178,2.03269909
-4.00100050,4.38679718,0.02812250,0.51279066,1.86478655,0.78958336,0.07595062,1.98791591
-3.99499750,4.35911453,0.02770329,0.52973695,1.86318651,0.78725455,0.08006084,1.94570306
-3.98899450,4.34035501,0.02751804,0.54830808,1.86411548,0.78691622,0.08453401,1.90703047
-3.98299150,4.33212393,0.02758552,0.56859748,1.86826893,0.78886764,0.08934587,1.87276011
-3.97698849,4.33569364,0.02791817,0.59064975,1.87621303,0.79334181,0.09446630,1.84361299
-3.97098549,4.35194063,0.02852161,0.61445372,1.88835504,0.80049320,0.09985937,1.82013958
-3.96498249,4.38129327,0.02939413,0.63993691,1.90491851,0.81038738,0.10548329,1.80269511
-3.95897949,4.42369245,0.03052656,0.66696131,1.92592422,0.82299322,0.11129045,1.79142096
-3.95297649,4.47856752,0.03190217,0.69532099,1.95117814,0.83817794,0.11722742,1.78623306
-3.94697349,4.54482895,0.03349694,0.72474164,1.98026718,0.85570550,0.12323499,1.78681817
-3.94097049,4.62087914,0.03527993,0.75488230,2.01256310,0.87523843,0.12924837,1.79263833
-3.93496748,4.70464160,0.03721394,0.78533942,2.04723507,0.89634339,0.13519750,1.80294381
-3.92896448,4.79360856,0.03925631,0.81565318,2.08327056,0.91850029,0.14100749,1.81679414
-3.92296148,4.88490590,0.04136001,0.84531639,2.11950407,0.94111492,0.14659941,1.83308678
-3.91695848,4.97537392,0.04347483,0.87378552,2.15465306,0.96353483,0.15189124,1.85059240
-3.91095548,5.06166137,0.04554868,0.90049385,2.18735966,0.98506785,0.15679915,1.86799568
-3.90495248,5.14032988,0.04752911,0.92486646,2.21623689,1.00500280,0.16123906,1.88393999
-3.89894947,5.20796495,0.04936474,0.94633646,2.23991750,1.02263168,0.16512844,1.89707431
-3.89294647,5.26128961,0.05100677,0.96436216,2.25710371,1.03727244,0.16838837,1.90610058
-3.88694347,5.29727631,0.05241044,0.97844435,2.26661578,1.04829153,0.17094575,1.90981952
-3.88094047,5.31325263,0.05353631,0.98814324,2.26743751,1.05512538,0.17273556,1.90717319
-3.87493747,5.30699656,0.05435148,0.99309419,2.25875672,1.05729983,0.17370310,1.89728238
-3.86893447,5.27681752,0.05483054,0.99302175,2.23999922,1.05444681,0.17380616,1.87947760
-3.86293147,5.22161964,0.05495626,0.98775112,2.21085483,1.04631745,0.17301687,1.85332226
-3.85692846,5.14094496,0.05472007,0.97721676,2.17129450,1.03279126,0.17132324,1.81862736
-3.85092546,5.03499470,0.05412220,0.96146759,2.12157791,1.01388083,0.16873027,1.77545720
-3.84492246,4.90462807,0.05317155,0.94066848,2.06225149,0.98973195,0.16526050,1.72412610
-3.83891946,4.75133901,0.05188526,0.91509807,1.99413723,0.96061926,0.16095407,1.66518657
-3.83291646,4.57721220,0.05028804,0.88514286,1.91831278,0.92693756,0.15586809,1.59940969
-3.82691346,4.38486070,0.04841128,0.85128795,1.83608417,0.88918943,0.15007556,1.52775882
-3.82091046,4.17734834,0.04629196,0.81410467,1.74895238,0.84796950,0.14366365,1.45135808
-3.81490745,3.95810041,0.04397143,0.77423590,1.65857529,0.80394639,0.13673158,1.37145693
-3.80890445,3.73080677,0.04149417,0.73237948,1.56672665,0.75784302,0.12938810,1.28939279
-3.80290145,3.49932158,0.03890645,0.68927052,1.47525376,0.71041614,0.12174872,1.20655289
-3.79689845,3.26756340,0.03625509,0.64566338,1.38603517,0.66243603,0.11393279,1.12433727
-3.79089545,3.03941967,0.03358632,0.60231393,1.30093997,0.61466705,0.10606063,1.04412381
-3.78489245,2.81865853,0.03094470,0.55996274,1.22178951,0.56784987,0.09825063,0.96723677
-3.77888944,2.60885052,0.02837225,0.51931977,1.15032240,0.52268579,0.09061672,0.89491926
-3.77288644,2.41330196,0.02590779,0.48105099,1.08816340,0.47982372,0.08326606,0.82831044
-3.76688344,2.23500111,0.02358639,0.44576710,1.03679620,0.43984991,0.07629709,0.76842749
-3.76088044,2.07657720,0.02143911,0.41401464,0.99754024,0.40328065,0.06979806,0.71615236
-3.75487744,1.94027216,0.01949285,0.38626947,0.97153126,0.37055779,0.06384600,0.67222304
-3.74887444,1.82792400,0.01777043,0.36293246,0.95970524,0.34204695,0.05850604,0.63722889
-3.74287144,1.74096058,0.01629074,0.34432726,0.96278542,0.31803796,0.05383129,0.61160947
-3.73686843,1.68040220,0.01506908,0.33069995,0.98127193,0.29874748,0.04986298,0.59565629
-3.73086543,1.64687129,0.01411755,0.32222011,1.01543383,0.28432293,0.04663095,0.58951682
-3.72486243,1.64060764,0.01344543,0.31898323,1.06530335,0.27484777,0.04415443,0.59320029
-3.71885943,1.66148757,0.01305967,0.32101395,1.13067234,0.27034736,0.04244299,0.60658465
-3.71285643,1.70904595,0.01296534,0.32827004,1.21109102,0.27079514,0.04149755,0.62942446
-3.70685343,1.78249986,0.01316599,0.34064680,1.30586944,0.27611893,0.04131155,0.66135939
-3.70085043,1.88077346,0.01366397,0.35798169,1.41408189,0.28620683,0.04187202,0.70192315
-3.69484742,2.00252340,0.01446073,0.38005915,1.53457482,0.30091279,0.04316063,0.75055281
-3.68884442,2.14616483,0.01555699,0.40661554,1.66597865,0.32006145,0.04515466,0.80659854
-3.68284142,2.30989776,0.01695276,0.43734403,1.80672387,0.34345248,0.04782782,0.86933373
-3.67683842,2.49173400,0.01864738,0.47189954,1.95506160,0.37086404,0.05115091,0.93796566
-3.67083542,2.68952463,0.02063940,0.50990378,2.10908886,0.40205573,0.05509235,1.01164663
-3.66483242,2.90098822,0.02292636,0.55095020,2.26677804,0.43677076,0.05961852,1.08948559
-3.65882941,3.12373945,0.02550457,0.59460902,2.42601049,0.47473758,0.06469394,1.17056021
-3.65282641,3.35531826,0.02836877,0.64043225,2.58461338,0.51567097,0.07028131,1.25392916
-3.64682341,3.59321894,0.03151177,0.68795863,2.74039892,0.55927270,0.07634141,1.33864451
-3.64082041,3.83491885,0.03492403,0.73671849,2.89120499,0.60523170,0.08283285,1.42376391
-3.63481741,4.07790624,0.03859333,0.78623836,3.03493585,0.65322400,0.08971177,1.50836224
-3.62881441,4.31970657,0.04250429,0.83604538,3.16960183,0.70291236,0.09693144,1.59154257
-3.62281141,4.55790675,0.04663807,0.88567133,3.29335651,0.75394573,0.10444186,1.67244594
-3.61680840,4.79017697,0.05097202,0.93465629,3.40453053,0.80595870,0.11218931,1.75026000
-3.61080540,5.01428967,0.05547947,0.98255183,3.50166087,0.85857090,0.12011598,1.82422607
-3.60480240,5.22813564,0.06012953,1.02892379,3.58351481,0.91138661,0.12815969,1.89364478
-3.59879940,5.42973716,0.06488702,1.07335471,3.64910814,0.96399473,0.13625368,1.95788021
-3.59279640,5.61725862,0.06971259,1.11544583,3.69771727,1.01596915,0.14432660,2.01636261
-3.58679340,5.78901492,0.07456283,1.15481900,3.72888532,1.06686983,0.15230265,2.06859001
-3.58079040,5.94347833,0.07939065,1.19111840,3.74242229,1.11624469,0.16010203,2.11412887
-3.57478739,6.07928455,0.08414574,1.22401238,3.73839999,1.16363243,0.16764151,2.15261424
-3.56878439,6.19523847,0.08877517,1.25319547,3.71714214,1.20856654,0.17483537,2.18374946
-3.56278139,6.29032059,0.09322417,1.27839071,3.67921045,1.25058036,0.18159651,2.20730610
-3.55677839,6.36369435,0.09743704,1.29935238,3.62538745,1.28921349,0.18783782,2.22312404
-3.55077539,6.41471486,0.10135813,1.31586925,3.55665678,1.32401927,0.19347382,2.23111204
-3.54477239,6.44293910,0.10493296,1.32776823,3.47418176,1.35457340,0.19842236,2.23124890
-3.53876938,6.44813744,0.10810936,1.33491841,3.37928263,1.38048340,0.20260655,2.22358515
-3.53276638,6.43030588,0.11083871,1.33723539,3.27341329,1.40139865,0.20595663,2.20824513
-3.52676338,6.38967851,0.11307710,1.33468564,3.15813760,1.41702072,0.20841191,2.18542927
-3.52076038,6.32673903,0.11478651,1.32729064,3.03510567,1.42711358,0.20992251,2.15541624
-3.51475738,6.24223028,0.11593582,1.31513062,2.90603030,1.43151311,0.21045104,2.11856464
-3.50875438,6.13716054,0.11650176,1.29834748,2.77266355,1.43013570,0.20997393,2.07531375
-3.50275138,6.01280525,0.11646970,1.27714654,2.63677339,1.42298511,0.20848247,2.02618284
-3.49674837,5.87070308,0.11583417,1.25179701,2.50012061,1.41015749,0.20598346,1.97176890
-3.49074537,5.71264524,0.11459923,1.22263076,2.36443568,1.39184388,0.20249952,1.91274211
-3.48474237,5.54065723,0.11277851,1.19003922,2.23139572,1.36833008,0.19806884,1.84983901
-3.47873937,5.35697258,0.11039508,1.15446834,2.10260161,1.33999350,0.19274462,1.78385318
-3.47273637,5.16399854,0.10748100,1.11641157,1.97955521,1.30729699,0.18659392,1.71562327
-3.46673337,4.96427398,0.10407663,1.07640088,1.86363702,1.27077966,0.17969629,1.64601870
-3.46073037,4.76042028,0.10022973,1.03499603,1.75608455,1.23104486,0.17214193,1.57592315
-3.45472736,4.55508646,0.09599433,0.99277236,1.65797166,1.18874566,0.16402959,1.50621624
-3.44872436,4.35089001,0.09142948,0.95030749,1.57018940,1.14456822,0.15546430,1.43775402
-3.44272136,4.15035555,0.08659782,0.90816728,1.49342896,1.09921370,0.14655493,1.37134889
-3.43671836,3.95585335,0.08156418,0.86689174,1.42816717,1.05337934,0.13741174,1.30774960
-3.43071536,3.76954013,0.07639401,0.82698121,1.37465527,1.00773944,0.12814395,1.24762231
-3.42471236,3.59330464,0.07115203,0.78888360,1.33291165,0.96292703,0.11885748,1.19153322
-3.41870935,3.42872038,0.06590080,0.75298307,1.30271903,0.91951697,0.10965285,1.13993395
-3.41270635,3.27700758,0.06069951,0.71959077,1.28362675,0.87801123,0.10062339,1.09315004
-3.40670335,3.13900646,0.05560295,0.68893805,1.27495855,0.83882698,0.09185371,1.05137338
-3.40070035,3.01516316,0.05066058,0.66117238,1.27582621,0.80228796,0.08341861,1.01465902
-3.39469735,2.90552937,0.04591592,0.63635647,1.28514902,0.76861962,0.07538225,0.98292666
-3.38869435,2.80977593,0.04140614,0.61447031,1.30167913,0.73794814,0.06779781,0.95596695
-3.38269135,2.72722030,0.03716181,0.59541647,1.32403229,0.71030335,0.06070744,0.93345235
-3.37668834,2.65686682,0.03320695,0.57902811,1.35072342,0.68562541,0.05414252,0.91495250
-3.37068534,2.59745822,0.02955929,0.56507962,1.38020607,0.66377488,0.04812431,0.89995320
-3.36468234,2.54753638,0.02623060,0.55329925,1.41091463,0.64454570,0.04266477,0.88787859
-3.35867934,2.50550952,0.02322724,0.54338324,1.44130800,0.62768026,0.03776755,0.87811532
-3.35267634,2.46972298,0.02055081,0.53501072,1.46991311,0.61288594,0.03342919,0.87003785
-3.34667334,2.43853028,0.01819887,0.52785880,1.49536671,0.59985226,0.02964031,0.86303376
-3.34067034,2.41036133,0.01616562,0.52161687,1.51645384,0.58826763,0.02638683,0.85652775
-3.33466733,2.38378445,0.01444264,0.51599984,1.53214143,0.57783502,0.02365114,0.85000356
-3.32866433,2.35755969,0.01301956,0.51075919,1.54160559,0.56828576,0.02141314,0.84302245
-3.32266133,2.33068069,0.01188465,0.50569182,1.54425156,0.55939068,0.01965120,0.83523774
-3.31665833,2.30240371,0.01102533,0.50064593,1.53972536,0.55096835,0.01834283,0.82640457
-3.31065533,2.27226237,0.01042852,0.49552392,1.52791692,0.54288981,0.01746527,0.81638463
-3.30465233,2.24006803,0.01008094,0.49028219,1.50895448,0.53507997,0.01699580,0.80514561
-3.29864932,2.20589613,0.00996920,0.48492792,1.48319076,0.52751545,0.01691187,0.79275576
-3.29264632,2.17005971,0.01007985,0.47951317,1.45118167,0.52021941,0.01719107,0.77937362
-3.28664332,2.13307197,0.01039927,0.47412668,1.41365875,0.51325368,0.01781084,0.76523404
-3.28064032,2.09560021,0.01091349,0.46888397,1.37149671,0.50670869,0.01874819,0.75063085
-3.27463732,2.05841414,0.01160798,0.46391627,1.32567776,0.50069215,0.01997924,0.73589765
-3.26863432,2.02233134,0.01246733,0.45935907,1.27725445,0.49531694,0.02147871,0.72138743
-3.26263132,1.98816326,0.01347500,0.45534093,1.22731272,0.49068927,0.02321945,0.70745235
-3.25662831,1.95666453,0.01461307,0.45197321,1.17693680,0.48689755,0.02517207,0.69442478
-3.25062531,1.92848840,0.01586200,0.44934124,1.12717729,0.48400294,0.02730454,0.68260030
-3.24462231,1.90415039,0.01720054,0.44749753,1.07902369,0.48203191,0.02958206,0.67222388
-3.23861931,1.88400196,0.01860567,0.44645724,1.03338192,0.48097133,0.03196703,0.66347944
-3.23261631,1.86821513,0.02005276,0.44619611,0.99105757,0.48076625,0.03441923,0.65648352
-3.22661331,1.85677839,0.02151569,0.44665095,0.95274461,0.48132062,0.03689621,0.65128300
-3.22061031,1.84950357,0.02296728,0.44772252,0.91901954,0.48250059,0.03935390,0.64785686
-3.21460730,1.84604269,0.02437968,0.44928048,0.89034030,0.48414038,0.04174735,0.64612165
-3.20860430,1.84591340,0.02572499,0.45117016,0.86704902,0.48605016,0.04403170,0.64594023
-3.20260130,1.84853095,0.02697588,0.45322054,0.84937804,0.48802551,0.04616325,0.64713300
-3.19659830,1.85324461,0.02810627,0.45525294,0.83745769,0.48985791,0.04810059,0.64949097
-3.19059530,1.85937624,0.02909211,0.45709002,0.83132542,0.49134551,0.04980579,0.65278989
-3.18459230,1.86625874,0.02991204,0.45856430,0.83093492,0.49230383,0.05124553,0.65680447
-3.17858929,1.87327228,0.03054808,0.45952594,0.83616499,0.49257557,0.05239214,0.66132215
-3.17258629,1.87987649,0.03098618,0.45984931,0.84682729,0.49203921,0.05322454,0.66615563
-3.16658329,1.88563731,0.03121674,0.45943800,0.86267313,0.49061597,0.05372894,0.67115362
-3.16058029,1.89024740,0.03123490,0.45822821,0.88339901,0.48827486,0.05389934,0.67620950
-3.15457729,1.89353966,0.03104071,0.45619036,0.90865133,0.48503565,0.05373780,0.68126768
-3.14857429,1.89549385,0.03063917,0.45332900,0.93803050,0.48096979,0.05325438,0.68632737
-3.14257129,1.89623665,0.03004003,0.44968121,0.97109524,0.47619932,0.05246690,0.69144413
-3.13656828,1.89603580,0.02925749,0.44531373,1.00736722,0.47089394,0.05140035,0.69672911
-3.13056528,1.89528929,0.02830970,0.44031905,1.04633702,0.46526654,0.05008617,0.70234630
-3.12456228,1.89451065,0.02721819,0.43481095,1.08747140,0.45956739,0.04856127,0.70850813
-3.11855928,1.89431136,0.02600716,0.42891956,1.13022241,0.45407739,0.04686690,0.71546965
-3.11255628,1.89538146,0.02470268,0.42278659,1.17403833,0.44910061,0.04504751,0.72352161
-3.10655328,1.89846916,0.02333194,0.41656067,1.21837618,0.44495641,0.04314941,0.73298259
-3.10055028,1.90436017,0.02192241,0.41039319,1.26271541,0.44197143,0.04121957,0.74419054
-3.09454727,1.91385719,0.02050105,0.40443474,1.30657224,0.44047150,0.03930436,0.75749368
-3.08854427,1.92775973,0.01909364,0.39883217,1.34951371,0.44077371,0.03744843,0.77324091
-3.08254127,1.94684452,0.01772408,0.39372628,1.39117075,0.44317880,0.03569372,0.79177189
-3.07653827,1.97184623,0.01641389,0.38925002,1.43124913,0.44796369,0.03407851,0.81340664
-3.07053527,2.00343864,0.01518177,0.38552730,1.46953772,0.45537448,0.03263680,0.83843488
-3.06453227,2.04221613,0.01404329,0.38267192,1.50591319,0.46561981,0.03139768,0.86710526
-3.05852926,2.08867559,0.01301071,0.38078690,1.54034085,0.47886468,0.03038501,0.89961453
-3.05252626,2.14319894,0.01209290,0.37996377,1.57287123,0.49522489,0.02961718,0.93609714
-3.04652326,2.20603694,0.01129537,0.38028204,1.60363287,0.51476225,0.02910712,0.97661544
-3.04052026,2.27729469,0.01062044,0.38180858,1.63282141,0.53748062,0.02886236,1.02115122
-3.03451726,2.35691988,0.01006744,0.38459707,1.66068610,0.56332326,0.02888533,1.06959883
-3.02851426,2.44469483,0.00963304,0.38868765,1.68751438,0.59217148,0.02917372,1.12176076
-3.02251126,2.54023318,0.00931159,0.39410675,1.71361607,0.62384503,0.02972097,1.17734592
-3.01650825,2.64298248,0.00909553,0.40086731,1.73930808,0.65810432,0.03051689,1.23597139
-3.01050525,2.75223329,0.00897584,0.40896956,1.76490122,0.69465480,0.03154828,1.29716780
-3.00450225,2.86713556,0.00894247,0.41840251,1.79068994,0.73315337,0.03279970,1.36038860
-2.99849925,2.98672224,0.00898481,0.42914616,1.81694609,0.77321712,0.03425417,1.42502321
-2.99249625,3.10994002,0.00909214,0.44117460,1.84391728,0.81443391,0.03589400,1.49041377
-2.98649325,3.23568632,0.00925404,0.45445993,1.87182996,0.85637491,0.03770151,1.55587496
-2.98049025,3.36285127,0.00946077,0.46897689,1.90089718,0.89860842,0.03965978,1.62071618
-2.97448724,3.49036304,0.00970361,0.48470816,1.93133049,0.94071466,0.04175327,1.68426516
-2.96848424,3.61723429,0.00997518,0.50164992,1.96335503,0.98230087,0.04396839,1.74589175
-2.96248124,3.74260760,0.01026961,0.51981754,1.99722656,1.02301612,0.04629396,1.80503098
-2.95647824,3.86579729,0.01058272,0.53925100,2.03324917,1.06256511,0.04872151,1.86120387
-2.95047524,3.98632535,0.01091207,0.56001966,2.07179200,1.10072035,0.05124537,1.91403514
-2.94447224,4.10394936,0.01125694,0.58222600,2.11330336,1.13733212,0.05386269,1.96326666
-2.93846923,4.21868047,0.01161826,0.60600813,2.15832095,1.17233562,0.05657324,2.00876594
-2.93246623,4.33079034,0.01199836,0.63154060,2.20747668,1.20575508,0.05937901,2.05052922
-2.92646323,4.44080603,0.01240080,0.65903330,2.26149525,1.23770434,0.06228369,2.08867881
-2.92046023,4.54949289,0.01282993,0.68872838,2.32118558,1.26838402,0.06529205,2.12345498
-2.91445723,4.65782575,0.01329059,0.72089500,2.38742494,1.29807520,0.06840919,2.15520265
-2.90845423,4.76694947,0.01378764,0.75582199,2.46113565,1.32712972,0.07163972,2.18435362
-2.90245123,4.87813028,0.01432551,0.79380836,2.54325493,1.35595765,0.07498693,2.21140530
-2.89644822,4.99269980,0.01490775,0.83515210,2.63469856,1.38501201,0.07845204,2.23689678
-2.89044522,5.11199379,0.01553661,0.88013716,2.73631954,1.41477149,0.08203343,2.26138356
-2.88444222,5.23728805,0.01621264,0.92901932,2.84886307,1.44572161,0.08572602,2.28541197
-2.87843922,5.36973362,0.01693437,0.98201106,2.97291963,1.47833483,0.08952081,2.30949433
-2.87243622,5.51029374,0.01769807,1.03926598,3.10887779,1.51305036,0.09340448,2.33408591
-2.86643322,5.65968470,0.01849763,1.10086335,3.25687890,1.55025416,0.09735931,2.35956447
-2.86043022,5.81832262,0.01932449,1.16679323,3.41677555,1.59025970,0.10136310,2.38621306
-2.85442721,5.98627814,0.02016779,1.23694287,3.58809589,1.63329028,0.10538944,2.41420660
-2.84842421,6.16324055,0.02101452,1.31108499,3.77001594,1.67946326,0.10940799,2.44360257
-2.84242121,6.34849310,0.02184991,1.38886849,3.96134159,1.72877699,0.11338502,2.47433600
-2.83641821,6.54090062,0.02265779,1.46981245,4.16050227,1.78110097,0.11728399,2.50621887
-2.83041521,6.73891074,0.02342115,1.55330383,4.36555753,1.83616970,0.12106629,2.53894386
-2.82441221,6.94056943,0.02412267,1.63859957,4.57421783,1.89358089,0.12469202,2.57209232
-2.81840920,7.14355164,0.02474540,1.72483345,4.78388008,1.95279842,0.12812082,2.60514631
-2.81240620,7.34520712,0.02527332,1.81102813,4.99167821,2.01316032,0.13131281,2.63750450
-2.80640320,7.54262133,0.02569197,1.89611241,5.19454816,2.07389209,0.13422942,2.66850146
-2.80040020,7.73269067,0.02598903,1.97894383,5.38930619,2.13412527,0.13683436,2.69743024
-2.79439720,7.91221084,0.02615480,2.05833603,5.57273871,2.19292124,0.13909445,2.72356745
-2.78839420,8.07797624,0.02618258,2.13309061,5.74170098,2.24929965,0.14098056,2.74620046
-2.78239120,8.22688783,0.02606899,2.20203239,5.89322155,2.30227082,0.14246841,2.76465603
-2.77638819,8.35606628,0.02581414,2.26404721,6.02460858,2.35087134,0.14353939,2.77832938
-2.77038519,8.46296639,0.02542165,2.31812074,6.13355383,2.39420145,0.14418127,2.78671302
-2.76438219,8.54548850,0.02489855,2.36337701,6.21823000,2.43146298,0.14438887,2.78942411
-2.75837919,8.60208231,0.02425512,2.39911485,6.27737667,2.46199618,0.14416457,2.78622936
-2.75237619,8.63183832,0.02350456,2.42484085,6.31037085,2.48531392,0.14351874,2.77706637
-2.74637319,8.63456230,0.02266254,2.44029689,6.31727804,2.50113159,0.14246999,2.76206034
-2.74037019,8.61082870,0.02174677,2.44548112,6.29888080,2.50939106,0.14104522,2.74153512
-2.73436718,8.56200943,0.02077641,2.44066093,6.25668241,2.51027750,0.13927945,2.71601783
-2.72836418,8.49027544,0.01977155,2.42637699,6.19288445,2.50422776,0.13721547,2.68623649
-2.72236118,8.39856940,0.01875261,2.40343775,6.11033815,2.49192964,0.13490317,2.65311023
-2.71635818,8.29054935,0.01773977,2.37290428,6.01247049,2.47431147,0.13239870,2.61773215
-2.71035518,8.17050406,0.01675247,2.33606546,5.90318744,2.45252223,0.12976331,2.58134502
-2.70435218,8.04324223,0.01580886,2.29440437,5.78675746,2.42790238,0.12706205,2.54531054
-2.69834917,7.91395910,0.01492547,2.24955670,5.66767955,2.40194631,0.12436218,2.51107310
-2.69234617,7.78808470,0.01411674,2.20326267,5.55054086,2.37625773,0.12173152,2.48011904
-2.68634317,7.67111907,0.01339485,2.15731400,5.43986910,2.35249931,0.11923663,2.45393321
-2.68034017,7.56846045,0.01276941,2.11349793,5.33998558,2.33233867,0.11694101,2.43395405
-2.67433717,7.48523264,0.01224740,2.07354018,5.25486438,2.31739232,0.11490330,2.42152917
-2.66833417,7.42611803,0.01183308,2.03904898,5.18800320,2.30917014,0.11317551,2.41787295
-2.66233117,7.39520251,0.01152802,2.01146220,5.14231047,2.30902196,0.11180155,2.42402786
-2.65632816,7.39583813,0.01133117,1.99199954,5.12001319,2.31808883,0.11081589,2.44083106
-2.65032516,7.43052878,0.01123897,1.98162146,5.12258864,2.33726049,0.11024246,2.46888748
-2.64432216,7.50084322,0.01124559,1.98099660,5.15072231,2.36714087,0.11009404,2.50855044
-2.63831916,7.60735888,0.01134315,1.99047868,5.20429358,2.40802317,0.11037186,2.55991066
-2.63231616,7.74963875,0.01152195,2.01009402,5.28238913,2.45987528,0.11106567,2.62279381
-2.62631316,7.92624237,0.01177085,2.03954020,5.38334366,2.52233666,0.11215417,2.69676696
-2.62031016,8.13477088,0.01207755,2.07819604,5.50480580,2.59472655,0.11360588,2.78115333
