energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.41870935,7.55868105,0.00054118,3.66422308,7.34976215,2.70050537,0.01181242,0.60484489,0.19695259,0.19418745
-3.41270635,7.90202346,0.00057680,3.86255097,7.72627249,2.84059208,0.01280165,0.58224987,0.19849681,0.19523541
-3.40670335,8.22928193,0.00062265,4.05058213,8.07745251,2.97493901,0.01384764,0.56290909,0.20024680,0.19621085
-3.40070035,8.53493547,0.00067826,4.22530789,8.39748808,3.10133251,0.01493387,0.54696385,0.20214175,0.19705741
-3.39469735,8.81378637,0.00074324,4.38393044,8.68106845,3.21767456,0.01604320,0.53447596,0.20411169,0.19772187
-3.38869435,9.06108493,0.00081725,4.52392841,8.92351712,3.32203027,0.01715805,0.52543045,0.20608028,0.19815591
-3.38269135,9.27264476,0.00089992,4.64311662,9.12090777,3.41267261,0.01826054,0.51973996,0.20796787,0.19831760
-3.37668834,9.44494391,0.00099085,4.73969755,9.27016062,3.48812261,0.01933279,0.51725057,0.20969463,0.19817260
-3.37068534,9.57520790,0.00108953,4.81230241,9.36911503,3.54718351,0.02035716,0.51774863,0.21118366,0.19769493
-3.36468234,9.66147110,0.00119535,4.86002045,9.41657546,3.58896752,0.02131658,0.52096844,0.21236387,0.19686740
-3.35867934,9.70261427,0.00130751,4.88241499,9.41232871,3.61291411,0.02219496,0.52660044,0.21317258,0.19568167
-3.35267634,9.69837699,0.00142506,4.87952588,9.35713191,3.61879923,0.02297746,0.53429976,0.21355777,0.19413789
-3.34667334,9.64934471,0.00154685,4.85185821,9.25267188,3.60673496,0.02365091,0.54369495,0.21347985,0.19224417
-3.34067034,9.55691160,0.00167151,4.80035794,9.10149769,3.57715989,0.02420411,0.55439686,0.21291290,0.19001574
-3.33466733,9.42322114,0.00179750,4.72637544,8.90692957,3.53082052,0.02462812,0.56600760,0.21184552,0.18747401
-3.32866433,9.25108735,0.00192309,4.63161869,8.67294790,3.46874468,0.02491651,0.57812947,0.21028114,0.18464559
-3.32266133,9.04390044,0.00204642,4.51809803,8.40406721,3.39220788,0.02506554,0.59037389,0.20823792,0.18156124
-3.31665833,8.80552084,0.00216550,4.38806476,8.10520021,3.30269424,0.02507425,0.60237019,0.20574822,0.17825500
-3.31065533,8.54016616,0.00227827,4.24394595,7.78151724,3.20185330,0.02494447,0.61377419,0.20285780,0.17476338
-3.30465233,8.25229534,0.00238269,4.08827812,7.43830648,3.09145451,0.02468082,0.62427637,0.19962464,0.17112469
-3.29864932,7.94649431,0.00247674,3.92364186,7.08083984,2.97334101,0.02429048,0.63360943,0.19611762,0.16737857
-3.29264632,7.62736674,0.00255852,3.75259989,6.71424897,2.84938416,0.02378306,0.64155504,0.19241485,0.16356565
-3.28664332,7.29943324,0.00262632,3.57764017,6.34341510,2.72144034,0.02317027,0.64794937,0.18860200,0.15972730
-3.28064032,6.96704141,0.00267865,3.40112569,5.97287552,2.59131129,0.02246560,0.65268723,0.18477029,0.15590548
-3.27463732,6.63428848,0.00271431,3.22525212,5.60674863,2.46070873,0.02168392,0.65572443,0.18101449,0.15214257
-3.26863432,6.30495761,0.00273243,3.05201381,5.24867850,2.33122424,0.02084107,0.65707814,0.17743071,0.14848118
-3.26263132,5.98246806,0.00273252,2.88317852,4.90179892,2.20430462,0.01995344,0.65682507,0.17411403,0.14496384
-3.25662831,5.66983889,0.00271445,2.72027067,4.56871632,2.08123299,0.01903749,0.65509737,0.17115613,0.14163257
-3.25062531,5.36966549,0.00267850,2.56456269,4.25150977,1.96311555,0.01810937,0.65207621,0.16864271,0.13852820
-3.24462231,5.08410746,0.00262533,2.41707364,3.95174631,1.85087367,0.01718449,0.64798323,0.16665096,0.13568959
-3.23861931,4.81488667,0.00255595,2.27857422,3.67050890,1.74524097,0.01627715,0.64307017,0.16524700,0.13315261
-3.23261631,4.56329388,0.00247171,2.14959711,3.40843448,1.64676482,0.01540023,0.63760695,0.16448337,0.13094897
-3.22661331,4.33020252,0.00237424,2.03045156,3.16575937,1.55581161,0.01456490,0.63186886,0.16439682,0.12910497
-3.22061031,4.11608836,0.00226538,1.92124126,2.94236942,1.47257543,0.01378044,0.62612336,0.16500621,0.12764023
-3.21460730,3.92105399,0.00214717,1.82188452,2.73785247,1.39708933,0.01305406,0.62061723,0.16631095,0.12656649
-3.20860430,3.74485742,0.00202170,1.73213589,2.55155114,1.32923886,0.01239083,0.61556472,0.16828994,0.12588658
-3.20260130,3.58694425,0.00189114,1.65160885,2.38261422,1.26877748,0.01179370,0.61113737,0.17090106,0.12559365
-3.19659830,3.44648310,0.00175760,1.57979885,2.23004544,1.21534333,0.01126351,0.60745611,0.17408152,0.12567074
-3.19059530,3.32240418,0.00162312,1.51610647,2.09274857,1.16847722,0.01079909,0.60458611,0.17774888,0.12609086
-3.18459230,3.21344090,0.00148961,1.45986053,1.96956864,1.12764164,0.01039751,0.60253478,0.18180305,0.12681748
-3.17858929,3.11817441,0.00135878,1.41034096,1.85932871,1.09224036,0.01005420,0.60125303,0.18612905,0.12780558
-3.17258629,3.03508078,0.00123215,1.36680132,1.76086245,1.06163862,0.00976328,0.60063987,0.19060055,0.12900325
-3.16658329,2.96258034,0.00111100,1.32849083,1.67304246,1.03518355,0.00951782,0.60055002,0.19508423,0.13035372
-3.16058029,2.89908844,0.00099635,1.29467571,1.59480477,1.01222441,0.00931017,0.60080430,0.19944459,0.13179784
-3.15457729,2.84306648,0.00088901,1.26465961,1.52516945,0.99213251,0.00913227,0.60120207,0.20354920,0.13327686
-3.14857429,2.79307195,0.00078951,1.23780262,1.46325773,0.97432007,0.00897597,0.60153518,0.20727407,0.13473537
-3.14257129,2.74780573,0.00069820,1.21353862,1.40830547,0.95825767,0.00883336,0.60160253,0.21050900,0.13612431
-3.13656828,2.70615494,0.00061519,1.19139013,1.35967314,0.94348976,0.00869701,0.60122439,0.21316258,0.13740381
-3.13056528,2.66722946,0.00054044,1.17098042,1.31685204,0.92964748,0.00856028,0.60025576,0.21516651,0.13854580
-3.12456228,2.63039021,0.00047375,1.15204203,1.27946658,0.91645853,0.00841747,0.59859778,0.21647924,0.13953612
-3.11855928,2.59526771,0.00041480,1.13442135,1.24727256,0.90375328,0.00826401,0.59620666,0.21708847,0.14037608
-3.11255628,2.56176961,0.00036320,1.11807878,1.22015104,0.89146704,0.00809654,0.59309946,0.21701250,0.14108339
-3.10655328,2.53007621,0.00031845,1.10308427,1.19809800,0.87963815,0.00791298,0.58935644,0.21630027,0.14169227
-3.10055028,2.50062386,0.00028008,1.08960816,1.18120953,0.86840175,0.00771252,0.58511967,0.21503003,0.14225282
-3.09454727,2.47407647,0.00024755,1.07790749,1.16966311,0.85797955,0.00749552,0.58058806,0.21330680,0.14282959
-3.08854427,2.45128593,0.00022035,1.06830826,1.16369515,0.84866579,0.00726344,0.57600892,0.21125841,0.14349948
-3.08254127,2.43324314,0.00019798,1.06118418,1.16357563,0.84080996,0.00701868,0.57166660,0.20903063,0.14434888
-3.07653827,2.42102162,0.00017997,1.05693290,1.16958058,0.83479699,0.00676437,0.56786866,0.20678136,0.14547044
-3.07053527,2.41571610,0.00016589,1.05595063,1.18196358,0.83102574,0.00650419,0.56493043,0.20467415,0.14695932
-3.06453227,2.41837902,0.00015533,1.05860637,1.20092729,0.82988667,0.00624214,0.56315875,0.20287149,0.14890931
-3.05852926,2.42995776,0.00014795,1.06521696,1.22659644,0.83173972,0.00598230,0.56283563,0.20152796,0.15140884
-3.05252626,2.45123569,0.00014342,1.07602411,1.25899342,0.83689336,0.00572865,0.56420293,0.20078375,0.15453713
-3.04652326,2.48277960,0.00014146,1.09117454,1.29801767,0.84558568,0.00548486,0.56744861,0.20075867,0.15836058
-3.04052026,2.52489616,0.00014179,1.11070417,1.34343005,0.85796841,0.00525414,0.57269551,0.20154702,0.16292964
-3.03451726,2.57759938,0.00014420,1.13452721,1.39484290,0.87409448,0.00503906,0.57999304,0.20321356,0.16827615
-3.02851426,2.64059054,0.00014846,1.16243059,1.45171644,0.89390964,0.00484150,0.58931241,0.20579063,0.17441128
-3.02251126,2.71325137,0.00015436,1.19407406,1.51336188,0.91724851,0.00466260,0.60054545,0.20927672,0.18132429
-3.01650825,2.79465094,0.00016170,1.22899592,1.57895113,0.94383503,0.00450268,0.61350727,0.21363640,0.18898181
-3.01050525,2.88356567,0.00017028,1.26662404,1.64753286,0.97328736,0.00436133,0.62794251,0.21880166,0.19732810
-3.00450225,2.97851156,0.00017989,1.30629177,1.71805420,1.00512693,0.00423742,0.64353492,0.22467463,0.20628578
-2.99849925,3.07778703,0.00019033,1.34725781,1.78938727,1.03879110,0.00412921,0.65991981,0.23113143,0.21575747
-2.99249625,3.17952462,0.00020138,1.38872918,1.86035929,1.07364894,0.00403445,0.67669880,0.23802717,0.22562787
-2.98649325,3.28174906,0.00021281,1.42988635,1.92978511,1.10901953,0.00395052,0.69345606,0.24520161,0.23576653
-2.98049025,3.38243931,0.00022440,1.46990914,1.99650070,1.14419183,0.00387452,0.70977545,0.25248550,0.24603099
-2.97448724,3.47959206,0.00023591,1.50800263,2.05939620,1.17844552,0.00380349,0.72525767,0.25970715,0.25627044
-2.96848424,3.57128407,0.00024712,1.54342166,2.11744718,1.21107194,0.00373445,0.73953656,0.26669893,0.26632947
-2.96248124,3.65573098,0.00025778,1.57549323,2.16974290,1.24139442,0.00366460,0.75229407,0.27330361,0.27605222
-2.95647824,3.73134042,0.00026768,1.60363574,2.21551035,1.26878729,0.00359139,0.76327303,0.27938003,0.28528641
-2.95047524,3.79675753,0.00027659,1.62737461,2.25413338,1.29269294,0.00351264,0.77228719,0.28480807,0.29388748
-2.94447224,3.85090141,0.00028432,1.64635361,2.28516612,1.31263637,0.00342657,0.77922834,0.28949259,0.30172250
-2.93846923,3.89299142,0.00029070,1.66034168,2.30834038,1.32823692,0.00333187,0.78406995,0.29336632,0.30867378
-2.93246623,3.92256247,0.00029557,1.66923521,2.32356694,1.33921675,0.00322771,0.78686742,0.29639141,0.31464218
-2.92646323,3.93946936,0.00029881,1.67305582,2.33093073,1.34540591,0.00311377,0.78775497,0.29855985,0.31954989
-2.92046023,3.94388004,0.00030032,1.67194379,2.33068050,1.34674394,0.00299017,0.78693920,0.29989260,0.32334250
-2.91445723,3.93625847,0.00030005,1.66614786,2.32321333,1.34327804,0.00285748,0.78468983,0.30043753,0.32599055
-2.90845423,3.91733804,0.00029798,1.65601158,2.30905495,1.33515793,0.00271662,0.78132796,0.30026638,0.32749019
-2.90245123,3.88808669,0.00029412,1.64195714,2.28883652,1.32262771,0.00256883,0.77721238,0.29947079,0.32786302
-2.89644822,3.84966542,0.00028852,1.62446724,2.26326921,1.30601503,0.00241559,0.77272465,0.29815777,0.32715516
-2.89044522,3.80338170,0.00028128,1.60406585,2.23311729,1.28571801,0.00225854,0.76825337,0.29644461,0.32543545
-2.88444222,3.75063988,0.00027249,1.58129856,2.19917100,1.26219057,0.00209942,0.76417860,0.29445379,0.32279288
-2.87843922,3.69289046,0.00026232,1.55671332,2.16222027,1.23592649,0.00193996,0.76085684,0.29230777,0.31933333
-2.87243622,3.63158029,0.00025092,1.53084237,2.12303011,1.20744307,0.00178190,0.75860740,0.29012428,0.31517579
-2.86643322,3.56810552,0.00023848,1.50418583,2.08231867,1.17726489,0.00162683,0.75770044,0.28801200,0.31044810
-2.86043022,3.50376916,0.00022520,1.47719773,2.04073874,1.14590825,0.00147625,0.75834752,0.28606699,0.30528254
-2.85442721,3.43974478,0.00021129,1.45027478,1.99886312,1.11386700,0.00133143,0.76069459,0.28437003,0.29981130
-2.84842421,3.37704760,0.00019695,1.42374831,1.95717447,1.08160012,0.00119349,0.76481805,0.28298479,0.29416218
-2.84242121,3.31651385,0.00018239,1.39787946,1.91605966,1.04952159,0.00106330,0.77072369,0.28195703,0.28845462
-2.83641821,3.25878898,0.00016780,1.37285775,1.87580865,1.01799272,0.00094154,0.77834855,0.28131473,0.28279621
-2.83041521,3.20432468,0.00015336,1.34880277,1.83661771,0.98731733,0.00082866,0.78756565,0.28106907,0.27727996
-2.82441221,3.15338438,0.00013925,1.32576886,1.79859651,0.95773956,0.00072491,0.79819101,0.28121616,0.27198222
-2.81840920,3.10605655,0.00012562,1.30375217,1.76177848,0.92944447,0.00063036,0.80999279,0.28173931,0.26696159
-2.81240620,3.06227445,0.00011258,1.28269975,1.72613364,0.90256101,0.00054492,0.82270189,0.28261175,0.26225855
-2.80640320,3.02184098,0.00010024,1.26251985,1.69158305,0.87716720,0.00046836,0.83602342,0.28379944,0.25789594
-2.80040020,2.98445705,0.00008870,1.24309294,1.65801404,0.85329687,0.00040035,0.84964855,0.28526388,0.25388027
-2.79439720,2.94975143,0.00007800,1.22428258,1.62529508,0.83094779,0.00034045,0.86326596,0.28696467,0.25020351
-2.78839420,2.91731062,0.00006819,1.20594566,1.59328962,0.81009027,0.00028818,0.87657252,0.28886170,0.24684553
-2.78239120,2.88670684,0.00005930,1.18794134,1.56186808,0.79067614,0.00024302,0.88928251,0.29091672,0.24377671
-2.77638819,2.85752289,0.00005133,1.17013820,1.53091728,0.77264721,0.00020443,0.90113522,0.29309445,0.24096084
-2.77038519,2.82937266,0.00004428,1.15241944,1.50034703,0.75594314,0.00017188,0.91190052,0.29536288,0.23835793
-2.76438219,2.80191669,0.00003812,1.13468579,1.47009365,0.74050816,0.00014486,0.92138237,0.29769306,0.23592694
-2.75837919,2.77487234,0.00003282,1.11685635,1.44012039,0.72629645,0.00012290,0.92942034,0.30005838,0.23362815
-2.75237619,2.74801875,0.00002837,1.09886737,1.41041517,0.71327614,0.00010557,0.93588934,0.30243338,0.23142528
-2.74637319,2.72119711,0.00002472,1.08066951,1.38098590,0.70143175,0.00009250,0.94069775,0.30479238,0.22928713
-2.74037019,2.69430689,0.00002183,1.06222385,1.35185423,0.69076522,0.00008338,0.94378460,0.30710808,0.22718872
-2.73436718,2.66729926,0.00001967,1.04349736,1.32304815,0.68129569,0.00007796,0.94511606,0.30935019,0.22511211
-2.72836418,2.64016858,0.00001820,1.02445824,1.29459456,0.67305808,0.00007606,0.94468175,0.31148449,0.22304668
-2.72236118,2.61294335,0.00001741,1.00507186,1.26651222,0.66610083,0.00007756,0.94249150,0.31347231,0.22098913
-2.71635818,2.58567750,0.00001725,0.98529764,1.23880600,0.66048292,0.00008240,0.93857269,0.31527051,0.21894314
-2.71035518,2.55844298,0.00001771,0.96508727,1.21146270,0.65627040,0.00009058,0.93296863,0.31683218,0.21691879
-2.70435218,2.53132409,0.00001876,0.94438465,1.18444911,0.65353266,0.00010214,0.92573805,0.31810789,0.21493178
-2.69834917,2.50441398,0.00002040,0.92312744,1.15771218,0.65233839,0.00011717,0.91695573,0.31904748,0.21300258
-2.69234617,2.47781320,0.00002261,0.90125025,1.13118138,0.65275162,0.00013578,0.90671404,0.31960238,0.21115547
-2.68634317,2.45162991,0.00002537,0.87868921,1.10477304,0.65482754,0.00015813,0.89512526,0.31972806,0.20941751
-2.68034017,2.42598124,0.00002867,0.85538759,1.07839614,0.65860852,0.00018435,0.88232409,0.31938670,0.20781758
-2.67433717,2.40099511,0.00003249,0.83130191,1.05195914,0.66412001,0.00021461,0.86847002,0.31854966,0.20638533
-2.66833417,2.37681151,0.00003680,0.80640806,1.02537718,0.67136664,0.00024904,0.85374900,0.31719961,0.20515022
-2.66233117,2.35358268,0.00004159,0.78070690,0.99857893,0.68032834,0.00028775,0.83837383,0.31533217,0.20414055
-2.65632816,2.33147140,0.00004681,0.75422882,0.97151267,0.69095686,0.00033083,0.82258310,0.31295684,0.20338252
-2.65032516,2.31064701,0.00005243,0.72703676,0.94415097,0.70317254,0.00037830,0.80663797,0.31009713,0.20289945
-2.64432216,2.29127904,0.00005838,0.69922748,0.91649357,0.71686179,0.00043016,0.79081701,0.30678990,0.20271099
-2.63831916,2.27352843,0.00006460,0.67093075,0.88856835,0.73187526,0.00048632,0.77540885,0.30308385,0.20283253
-2.63231616,2.25753699,0.00007102,0.64230660,0.86043022,0.74802718,0.00054663,0.76070283,0.29903724,0.20327479
-2.62631316,2.24341563,0.00007755,0.61354052,0.83215810,0.76509588,0.00061088,0.74697814,0.29471504,0.20404361
-2.62031016,2.23123237,0.00008411,0.58483710,0.80385026,0.78282595,0.00067881,0.73449181,0.29018565,0.20514001
-2.61430715,2.22100105,0.00009060,0.55641233,0.77561843,0.80093188,0.00075006,0.72346632,0.28551736,0.20656053
-2.60830415,2.21267195,0.00009691,0.52848502,0.74758107,0.81910358,0.00082425,0.71407745,0.28077483,0.20829786
-2.60230115,2.20612513,0.00010294,0.50126806,0.71985649,0.83701349,0.00090094,0.70644320,0.27601589,0.21034172
-2.59629815,2.20116739,0.00010858,0.47495974,0.69255617,0.85432523,0.00097966,0.70061458,0.27128862,0.21268001
-2.59029515,2.19753335,0.00011374,0.44973589,0.66577886,0.87070345,0.00105994,0.69656878,0.26662926,0.21530009
-2.58429215,2.19489089,0.00011833,0.42574324,0.63960584,0.88582455,0.00114127,0.69420555,0.26206066,0.21819018
-2.57828914,2.19285084,0.00012225,0.40309422,0.61409761,0.89938767,0.00122320,0.69334688,0.25759174,0.22134065
-2.57228614,2.19098040,0.00012545,0.38186360,0.58929214,0.91112539,0.00130525,0.69374043,0.25321771,0.22474518
-2.56628314,2.18881965,0.00012786,0.36208710,0.56520486,0.92081362,0.00138703,0.69506655,0.24892107,0.22840164
-2.56028014,2.18589996,0.00012944,0.34376182,0.54183003,0.92827994,0.00146817,0.69694878,0.24467339,0.23231256
-2.55427714,2.18176324,0.00013018,0.32684853,0.51914361,0.93340985,0.00154835,0.69896724,0.24043764,0.23648503
-2.54827414,2.17598073,0.00013008,0.31127558,0.49710698,0.93615067,0.00162732,0.70067443,0.23617091,0.24093009
-2.54227114,2.16817007,0.00012914,0.29694402,0.47567155,0.93651247,0.00170486,0.70161264,0.23182738,0.24566149
-2.53626813,2.15800963,0.00012741,0.28373368,0.45478356,0.93456621,0.00178082,0.70133213,0.22736125,0.25069390
-2.53026513,2.14524915,0.00012494,0.27150982,0.43438884,0.93043884,0.00185506,0.69940903,0.22272962,0.25604057
-2.52426213,2.12971621,0.00012179,0.26012989,0.41443726,0.92430586,0.00192745,0.69546238,0.21789491,0.26171068
-2.51825913,2.11131820,0.00011804,0.24945005,0.39488642,0.91638162,0.00199787,0.68916912,0.21282692,0.26770649
-2.51225613,2.09004000,0.00011379,0.23933124,0.37570456,0.90690789,0.00206618,0.68027662,0.20750431,0.27402047
-2.50625313,2.06593772,0.00010911,0.22964426,0.35687240,0.89614158,0.00213218,0.66861198,0.20191547,0.28063275
-2.50025013,2.03912926,0.00010411,0.22027406,0.33838401,0.88434219,0.00219561,0.65408783,0.19605880,0.28750903
-2.49424712,2.00978275,0.00009888,0.21112274,0.32024660,0.87175992,0.00225616,0.63670441,0.18994244,0.29459919
-2.48824412,1.97810372,0.00009352,0.20211143,0.30247955,0.85862505,0.00231341,0.61654797,0.18358341,0.30183690
-2.48224112,1.94432242,0.00008811,0.19318115,0.28511256,0.84513938,0.00236686,0.59378564,0.17700647,0.30914021
-2.47623812,1.90868209,0.00008272,0.18429245,0.26818338,0.83147011,0.00241593,0.56865732,0.17024261,0.31641330
-2.47023512,1.87142925,0.00007744,0.17542432,0.25173519,0.81774661,0.00245996,0.54146490,0.16332740,0.32354940
-2.46423212,1.83280663,0.00007230,0.16657229,0.23581384,0.80406008,0.00249824,0.51255962,0.15629925,0.33043472
-2.45822911,1.79304917,0.00006737,0.15774607,0.22046525,0.79046610,0.00253003,0.48232819,0.14919783,0.33695329
-2.45222611,1.75238305,0.00006267,0.14896683,0.20573295,0.77698980,0.00255460,0.45117833,0.14206255,0.34299242
-2.44622311,1.71102769,0.00005823,0.14026434,0.19165616,0.76363299,0.00257125,0.41952459,0.13493135,0.34844850
-2.44022011,1.66920004,0.00005405,0.13167422,0.17826814,0.75038290,0.00257934,0.38777484,0.12783971,0.35323278
-2.43421711,1.62712046,0.00005016,0.12323525,0.16559519,0.73722151,0.00257837,0.35631813,0.12082000,0.35727670
-2.42821411,1.58501917,0.00004653,0.11498712,0.15365604,0.72413488,0.00256796,0.32551428,0.11390111,0.36053651
-2.42221111,1.54314238,0.00004316,0.10696835,0.14246177,0.71112167,0.00254791,0.29568550,0.10710835,0.36299665
-2.41620810,1.50175694,0.00004004,0.09921482,0.13201601,0.69820009,0.00251822,0.26711015,0.10046357,0.36467178
-2.41020510,1.46115271,0.00003715,0.09175849,0.12231551,0.68541275,0.00247910,0.24001877,0.09398546,0.36560719
-2.40420210,1.42164188,0.00003447,0.08462671,0.11335087,0.67282896,0.00243096,0.21459221,0.08768998,0.36587731
-2.39819910,1.38355490,0.00003199,0.07784168,0.10510734,0.66054431,0.00237443,0.19096170,0.08159079,0.36558265
-2.39219610,1.34723267,0.00002967,0.07142037,0.09756570,0.64867738,0.00231036,0.16921068,0.07569973,0.36484488
-2.38619310,1.31301545,0.00002752,0.06537457,0.09070304,0.63736397,0.00223971,0.14937799,0.07002724,0.36380064
-2.38019010,1.28122882,0.00002551,0.05971116,0.08449344,0.62674906,0.00216363,0.13146215,0.06458266,0.36259407
-2.37418709,1.25216756,0.00002363,0.05443249,0.07890848,0.61697715,0.00208333,0.11542643,0.05937449,0.36136875
-2.36818409,1.22607855,0.00002188,0.04953680,0.07391774,0.60818173,0.00200010,0.10120431,0.05441047,0.36025932
-2.36218109,1.20314384,0.00002024,0.04501875,0.06948901,0.60047448,0.00191521,0.08870513,0.04969763,0.35938333
-2.35617809,1.18346522,0.00001872,0.04086984,0.06558856,0.59393523,0.00182991,0.07781964,0.04524216,0.35883393
-2.35017509,1.16705158,0.00001732,0.03707893,0.06218127,0.58860327,0.00174535,0.06842529,0.04104933,0.35867359
-2.34417209,1.15381015,0.00001603,0.03363264,0.05923080,0.58447083,0.00166258,0.06039104,0.03712323,0.35892963
-2.33816908,1.14354253,0.00001486,0.03051581,0.05669980,0.58147919,0.00158250,0.05358171,0.03346667,0.35959150
-2.33216608,1.13594633,0.00001382,0.02771184,0.05455021,0.57951785,0.00150582,0.04786168,0.03008095,0.36061031
-2.32616308,1.13062246,0.00001292,0.02520314,0.05274369,0.57842707,0.00143311,0.04309810,0.02696575,0.36190049
-2.32016008,1.12708829,0.00001216,0.02297144,0.05124217,0.57800346,0.00136471,0.03916339,0.02411911,0.36334362
-2.31415708,1.12479596,0.00001157,0.02099818,0.05000858,0.57800876,0.00130081,0.03593726,0.02153744,0.36479429
-2.30815408,1.12315537,0.00001115,0.01926489,0.04900764,0.57818111,0.00124144,0.03330826,0.01921559,0.36608751
-2.30215108,1.12156034,0.00001093,0.01775354,0.04820682,0.57824827,0.00118647,0.03117483,0.01714710,0.36704756
-2.29614807,1.11941702,0.00001093,0.01644690,0.04757729,0.57794214,0.00113569,0.02944597,0.01532439,0.36749745
-2.29014507,1.11617268,0.00001116,0.01532887,0.04709491,0.57701369,0.00108878,0.02804163,0.01373910,0.36726883
-2.28414207,1.11134348,0.00001166,0.01438482,0.04674111,0.57524735,0.00104537,0.02689273,0.01238241,0.36621146
-2.27813907,1.10453964,0.00001246,0.01360182,0.04650365,0.57247421,0.00100511,0.02594106,0.01124538,0.36420201
-2.27213607,1.09548650,0.00001359,0.01296887,0.04637721,0.56858307,0.00096763,0.02513889,0.01031926,0.36115146
-2.26613307,1.08404029,0.00001509,0.01247703,0.04636369,0.56352869,0.00093261,0.02444838,0.00959576,0.35701089
-2.26013007,1.07019765,0.00001699,0.01211948,0.04647217,0.55733683,0.00089981,0.02384099,0.00906729,0.35177521
-2.25412706,1.05409823,0.00001934,0.01189148,0.04671861,0.55010557,0.00086904,0.02329658,0.00872710,0.34548466
-2.24812406,1.03602021,0.00002218,0.01179019,0.04712511,0.54200289,0.00084021,0.02280252,0.00856929,0.33822409
-2.24212106,1.01636876,0.00002555,0.01181446,0.04771886,0.53326044,0.00081333,0.02235267,0.00858878,0.33011989
-2.23611806,0.99565798,0.00002948,0.01196448,0.04853072,0.52416392,0.00078847,0.02194631,0.00878115,0.32133493
-2.23011506,0.97448718,0.00003402,0.01224135,0.04959352,0.51504029,0.00076579,0.02158697,0.00914238,0.31206160
-2.22411206,0.95351255,0.00003919,0.01264654,0.05094012,0.50624262,0.00074550,0.02128133,0.00966856,0.30251349
-2.21810905,0.93341571,0.00004502,0.01318138,0.05260124,0.49813319,0.00072783,0.02103799,0.01035544,0.29291589
-2.21210605,0.91487049,0.00005150,0.01384644,0.05460330,0.49106561,0.00071304,0.02086642,0.01119800,0.28349595
-2.20610305,0.89850967,0.00005865,0.01464093,0.05696622,0.48536695,0.00070136,0.02077586,0.01219001,0.27447256
-2.20010005,0.88489318,0.00006643,0.01556216,0.05970137,0.48132069,0.00069302,0.02077434,0.01332355,0.26604678
-2.19409705,0.87447935,0.00007482,0.01660503,0.06280972,0.47915123,0.00068814,0.02086785,0.01458858,0.25839310
-2.18809405,0.86760045,0.00008377,0.01776155,0.06628034,0.47901088,0.00068679,0.02105960,0.01597260,0.25165198
-2.18209105,0.86444386,0.00009320,0.01902061,0.07008931,0.48096980,0.00068894,0.02134951,0.01746038,0.24592392
-2.17608804,0.86503947,0.00010302,0.02036772,0.07419915,0.48500947,0.00069445,0.02173383,0.01903380,0.24126549
-2.17008504,0.86925414,0.00011312,0.02178501,0.07855876,0.49102009,0.00070307,0.02220495,0.02067183,0.23768720
-2.16408204,0.87679333,0.00012337,0.02325139,0.08310399,0.49880185,0.00071444,0.02275146,0.02235069,0.23515351
-2.15807904,0.88720983,0.00013364,0.02474278,0.08775879,0.50807026,0.00072808,0.02335834,0.02404411,0.23358484
-2.15207604,0.89991915,0.00014376,0.02623263,0.09243690,0.51846516,0.00074343,0.02400734,0.02572373,0.23286135
-2.14607304,0.91422092,0.00015357,0.02769248,0.09704413,0.52956317,0.00075984,0.02467759,0.02735977,0.23282845
-2.14007004,0.92932524,0.00016290,0.02909273,0.10148103,0.54089277,0.00077660,0.02534620,0.02892162,0.23330368
-2.13406703,0.94438280,0.00017159,0.03040344,0.10564595,0.55195173,0.00079297,0.02598911,0.03037872,0.23408452
-2.12806403,0.95851739,0.00017946,0.03159526,0.10943825,0.56222570,0.00080819,0.02658192,0.03170137,0.23495697
-2.12206103,0.97085934,0.00018636,0.03264032,0.11276166,0.57120745,0.00082152,0.02710078,0.03286163,0.23570429
-2.11605803,0.98057844,0.00019215,0.03351317,0.11552759,0.57841568,0.00083225,0.02752322,0.03383421,0.23611568
-2.11005503,0.98691485,0.00019671,0.03419159,0.11765812,0.58341279,0.00083976,0.02782899,0.03459727,0.23599436
-2.10405203,0.98920669,0.00019994,0.03465742,0.11908878,0.58582067,0.00084350,0.02800080,0.03513314,0.23516490
-2.09804902,0.98691324,0.00020177,0.03489709,0.11977077,0.58533390,0.00084304,0.02802492,0.03542893,0.23347936
-2.09204602,0.97963277,0.00020217,0.03490217,0.11967266,0.58172991,0.00083804,0.02789162,0.03547698,0.23082210
-2.08604302,0.96711438,0.00020111,0.03466959,0.11878139,0.57487563,0.00082832,0.02759551,0.03527509,0.22711308
-2.08004002,0.94926363,0.00019863,0.03420176,0.11710260,0.56473048,0.00081384,0.02713571,0.03482660,0.22230955
-2.07403702,0.92614175,0.00019477,0.03350644,0.11466035,0.55134568,0.00079465,0.02651576,0.03414025,0.21640622
-2.06803402,0.89795896,0.00018962,0.03259646,0.11149603,0.53486005,0.00077097,0.02574347,0.03322988,0.20943388
-2.06203102,0.86506218,0.00018328,0.03148923,0.10766676,0.51549260,0.00074312,0.02483064,0.03211390,0.20145670
-2.05602801,0.82791819,0.00017589,0.03020611,0.10324327,0.49353239,0.00071151,0.02379254,0.03081469,0.19256831
