energy_ev,total_up,Cu_p_up,Cu_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.83791896,0.40118360,0.13523460,0.08649247,0.03488580,0.00018411,0.01959007,0.22651117
-5.83191596,0.41618613,0.13858157,0.09105055,0.03569144,0.00017757,0.02062969,0.23535971
-5.82591296,0.43181626,0.14209785,0.09577579,0.03642861,0.00017257,0.02163564,0.24474504
-5.81990995,0.44793410,0.14574029,0.10063856,0.03706325,0.00016925,0.02259375,0.25461164
-5.81390695,0.46439857,0.14946231,0.10560834,0.03756505,0.00016772,0.02349032,0.26489762
-5.80790395,0.48107195,0.15321553,0.11065453,0.03790804,0.00016809,0.02431254,0.27553688
-5.80190095,0.49782414,0.15695152,0.11574712,0.03807116,0.00017047,0.02504889,0.28646121
-5.79589795,0.51453624,0.16062340,0.12085733,0.03803866,0.00017496,0.02568944,0.29760213
-5.78989495,0.53110330,0.16418736,0.12595799,0.03780041,0.00018166,0.02622616,0.30889243
-5.78389195,0.54743610,0.16760384,0.13102377,0.03735202,0.00019066,0.02665312,0.32026733
-5.77788894,0.56346170,0.17083842,0.13603123,0.03669482,0.00020205,0.02696665,0.33166504
-5.77188594,0.57912284,0.17386239,0.14095865,0.03583562,0.00021589,0.02716534,0.34302688
-5.76588294,0.59437623,0.17665285,0.14578568,0.03478635,0.00023226,0.02725004,0.35429700
-5.75987994,0.60918983,0.17919258,0.15049285,0.03356347,0.00025118,0.02722371,0.36542152
-5.75387694,0.62353940,0.18146942,0.15506099,0.03218734,0.00027268,0.02709122,0.37634749
-5.74787394,0.63740437,0.18347555,0.15947060,0.03068135,0.00029675,0.02685909,0.38702156
-5.74187094,0.65076360,0.18520648,0.16370125,0.02907114,0.00032334,0.02653520,0.39738864
-5.73586793,0.66359109,0.18665994,0.16773105,0.02738361,0.00035237,0.02612842,0.40739059
-5.72986493,0.67585205,0.18783478,0.17153618,0.02564609,0.00038371,0.02564830,0.41696510
-5.72386193,0.68749959,0.18872995,0.17509069,0.02388545,0.00041720,0.02510470,0.42604488
-5.71785893,0.69847212,0.18934354,0.17836642,0.02212731,0.00045261,0.02450747,0.43455726
-5.71185593,0.70869186,0.18967206,0.18133311,0.02039538,0.00048966,0.02386614,0.44242424
-5.70585293,0.71806431,0.18971000,0.18395880,0.01871086,0.00052803,0.02318975,0.44956296
-5.69984992,0.72647893,0.18944959,0.18621034,0.01709205,0.00056733,0.02248656,0.45588673
-5.69384692,0.73381074,0.18888081,0.18805411,0.01555406,0.00060715,0.02176398,0.46130642
-5.68784392,0.73992310,0.18799172,0.18945688,0.01410866,0.00064700,0.02102845,0.46573224
-5.68184092,0.74467117,0.18676895,0.19038670,0.01276426,0.00068637,0.02028544,0.46907584
-5.67583792,0.74790617,0.18519843,0.19081396,0.01152608,0.00072474,0.01953941,0.47125257
-5.66983492,0.74948000,0.18326615,0.19071228,0.01039631,0.00076155,0.01879393,0.47218385
-5.66383192,0.74925027,0.18095912,0.19005949,0.00937442,0.00079623,0.01805171,0.47179951
-5.65782891,0.74708530,0.17826626,0.18883847,0.00845759,0.00082823,0.01731473,0.47004012
-5.65182591,0.74286906,0.17517934,0.18703786,0.00764103,0.00085702,0.01658438,0.46685901
-5.64582291,0.73650574,0.17169376,0.18465269,0.00691848,0.00088208,0.01586154,0.46222419
-5.63981991,0.72792394,0.16780933,0.18168478,0.00628260,0.00090296,0.01514677,0.45611987
-5.63381691,0.71708025,0.16353082,0.17814305,0.00572541,0.00091926,0.01444036,0.44854767
-5.62781391,0.70396206,0.15886841,0.17404361,0.00523869,0.00093066,0.01374251,0.43952745
-5.62181091,0.68858976,0.15383796,0.16940975,0.00481433,0.00093689,0.01305336,0.42909776
-5.61580790,0.67101795,0.14846111,0.16427172,0.00444470,0.00093781,0.01237315,0.41731588
-5.60980490,0.65133591,0.14276522,0.15866640,0.00412289,0.00093335,0.01170218,0.40425740
-5.60380190,0.62966714,0.13678315,0.15263685,0.00384302,0.00092355,0.01104096,0.39001548
-5.59779890,0.60616809,0.13055290,0.14623174,0.00360046,0.00090853,0.01039016,0.37469963
-5.59179590,0.58102606,0.12411716,0.13950463,0.00339205,0.00088853,0.00975070,0.35843414
-5.58579290,0.55445643,0.11752273,0.13251326,0.00321635,0.00086388,0.00912367,0.34135615
-5.57978989,0.52669913,0.11081985,0.12531872,0.00307379,0.00083498,0.00851040,0.32361338
-5.57378689,0.49801471,0.10406160,0.11798451,0.00296698,0.00080234,0.00791239,0.30536157
-5.56778389,0.46867990,0.09730315,0.11057572,0.00290097,0.00076650,0.00733130,0.28676175
-5.56178089,0.43898303,0.09060109,0.10315809,0.00288353,0.00072809,0.00676894,0.26797727
-5.55577789,0.40921935,0.08401290,0.09579713,0.00292557,0.00068776,0.00622721,0.24917084
-5.54977489,0.37968645,0.07759631,0.08855730,0.00304154,0.00064621,0.00570808,0.23050149
-5.54377189,0.35068007,0.07140897,0.08150126,0.00324996,0.00060415,0.00521357,0.21212175
-5.53776888,0.32249026,0.06550814,0.07468923,0.00357397,0.00056231,0.00474571,0.19417487
-5.53176588,0.29539826,0.05995055,0.06817849,0.00404199,0.00052140,0.00430653,0.17679248
-5.52576288,0.26967406,0.05479244,0.06202299,0.00468834,0.00048215,0.00389805,0.16009249
-5.51975988,0.24557482,0.05008976,0.05627316,0.00555403,0.00044526,0.00352223,0.14417748
-5.51375688,0.22334407,0.04589850,0.05097588,0.00668743,0.00041143,0.00318105,0.12913355
-5.50775388,0.20321175,0.04227518,0.04617456,0.00814493,0.00038133,0.00287647,0.11502966
-5.50175088,0.18539504,0.03927736,0.04190943,0.00999157,0.00035561,0.00261043,0.10191746
-5.49574787,0.17009967,0.03696430,0.03821787,0.01230151,0.00033494,0.00238493,0.08983164
-5.48974487,0.15752170,0.03539746,0.03513487,0.01515826,0.00031994,0.00220199,0.07879073
-5.48374187,0.14784952,0.03464101,0.03269352,0.01865471,0.00031124,0.00206371,0.06879818
-5.47773887,0.14126566,0.03476212,0.03092545,0.02289284,0.00030947,0.00197229,0.05984395
-5.47173587,0.13794836,0.03583100,0.02986124,0.02798296,0.00031526,0.00193000,0.05190613
-5.46573287,0.13807240,0.03792066,0.02953069,0.03404257,0.00032922,0.00193921,0.04495283
-5.45972986,0.14180919,0.04110614,0.02996293,0.04119469,0.00035197,0.00200236,0.03894406
-5.45372686,0.14932565,0.04546346,0.03118633,0.04956563,0.00038412,0.00212190,0.03383363
-5.44772386,0.16078191,0.05106795,0.03322816,0.05928224,0.00042627,0.00230026,0.02957087
-5.44172086,0.17632765,0.05799210,0.03611403,0.07046857,0.00047898,0.00253972,0.02610226
-5.43571786,0.19609712,0.06630298,0.03986701,0.08324209,0.00054278,0.00284234,0.02337276
-5.42971486,0.22020289,0.07605911,0.04450657,0.09770944,0.00061813,0.00320978,0.02132694
-5.42371186,0.24872860,0.08730709,0.05004731,0.11396189,0.00070542,0.00364321,0.01990987
-5.41770885,0.28172086,0.10007793,0.05649750,0.13207061,0.00080495,0.00414309,0.01906762
-5.41170585,0.31918080,0.11438330,0.06385761,0.15208199,0.00091688,0.00470901,0.01874771
-5.40570285,0.36105560,0.13021191,0.07211871,0.17401318,0.00104124,0.00533955,0.01889913
-5.39969985,0.40723067,0.14752614,0.08126112,0.19784800,0.00117790,0.00603209,0.01947240
-5.39369685,0.45752271,0.16625922,0.09125308,0.22353365,0.00132655,0.00678267,0.02041929
-5.38769385,0.51167455,0.18631312,0.10204982,0.25097819,0.00148667,0.00758593,0.02169265
-5.38169085,0.56935188,0.20755733,0.11359291,0.28004924,0.00165756,0.00843499,0.02324611
-5.37568784,0.63014266,0.22982878,0.12581011,0.31057390,0.00183832,0.00932147,0.02503385
-5.36968484,0.69355918,0.25293295,0.13861564,0.34234006,0.00202783,0.01023553,0.02701042
-5.36368184,0.75904330,0.27664625,0.15191107,0.37509930,0.00222481,0.01116597,0.02913065
-5.35767884,0.82597466,0.30071977,0.16558665,0.40857113,0.00242781,0.01210040,0.03134979
-5.35167584,0.89368190,0.32488430,0.17952326,0.44244877,0.00263522,0.01302550,0.03362363
-5.34567284,0.96145660,0.34885636,0.19359470,0.47640601,0.00284535,0.01392725,0.03590893
-5.33966983,1.02856935,0.37234530,0.20767050,0.51010524,0.00305643,0.01479134,0.03816384
-5.33366683,1.09428752,0.39506105,0.22161890,0.54320611,0.00326667,0.01560351,0.04034854
-5.32766383,1.15789398,0.41672212,0.23531003,0.57537452,0.00347430,0.01634995,0.04242591
-5.32166083,1.21870584,0.43706371,0.24861913,0.60629165,0.00367759,0.01701773,0.04436223
-5.31565783,1.27609248,0.45584546,0.26142955,0.63566250,0.00387493,0.01759517,0.04612788
-5.30965483,1.32949204,0.47285835,0.27363555,0.66322354,0.00406485,0.01807227,0.04769806
-5.30365183,1.37842548,0.48793063,0.28514466,0.68874928,0.00424603,0.01844094,0.04905328
-5.29764882,1.42250757,0.50093234,0.29587950,0.71205712,0.00441735,0.01869539,0.05017993
-5.29164582,1.46145442,0.51177821,0.30577899,0.73301060,0.00457791,0.01883222,0.05107046
-5.28564282,1.49508689,0.52042881,0.31479890,0.75152063,0.00472701,0.01885060,0.05172359
-5.27963982,1.52333012,0.52688994,0.32291167,0.76754477,0.00486415,0.01875230,0.05214422
-5.27363682,1.54620899,0.53121016,0.33010565,0.78108464,0.00498903,0.01854163,0.05234319
-5.26763382,1.56383990,0.53347684,0.33638361,0.79218158,0.00510153,0.01822530,0.05233689
-5.26163082,1.57641943,0.53381068,0.34176087,0.80091078,0.00520166,0.01781224,0.05214673
-5.25562781,1.58421049,0.53235924,0.34626295,0.80737440,0.00528955,0.01731335,0.05179848
-5.24962481,1.58752680,0.52928967,0.34992304,0.81169390,0.00536541,0.01674115,0.05132153
-5.24362181,1.58671655,0.52478115,0.35277933,0.81400211,0.00542947,0.01610948,0.05074819
-5.23761881,1.58214619,0.51901740,0.35487255,0.81443548,0.00548197,0.01543316,0.05011290
-5.23161581,1.57418522,0.51217958,0.35624359,0.81312700,0.00552314,0.01472762,0.04945157
-5.22561281,1.56319272,0.50444007,0.35693166,0.81020004,0.00555313,0.01400856,0.04880092
-5.21960980,1.54950636,0.49595727,0.35697281,0.80576357,0.00557204,0.01329169,0.04819797
-5.21360680,1.53343427,0.48687172,0.35639909,0.79990897,0.00557988,0.01259244,0.04767959
-5.20760380,1.51525009,0.47730365,0.35523830,0.79270842,0.00557661,0.01192574,0.04728214
-5.20160080,1.49519127,0.46735197,0.35351431,0.78421511,0.00556209,0.01130586,0.04704121
-5.19559780,1.47346047,0.45709467,0.35124794,0.77446501,0.00553616,0.01074626,0.04699139
-5.18959480,1.45022962,0.44659049,0.34845831,0.76348013,0.00549866,0.01025950,0.04716609
-5.18359180,1.42564630,0.43588161,0.34516444,0.75127288,0.00544941,0.00985716,0.04759728
-5.17758879,1.39984153,0.42499718,0.34138720,0.73785136,0.00538831,0.00954979,0.04831526
-5.17158579,1.37293852,0.41395731,0.33715110,0.72322503,0.00531536,0.00934689,0.04934827
-5.16558279,1.34506135,0.40277729,0.33248608,0.70741045,0.00523068,0.00925678,0.05072201
-5.15957979,1.31634305,0.39147163,0.32742896,0.69043677,0.00513456,0.00928662,0.05245903
-5.15357679,1.28693224,0.38005777,0.32202441,0.67235037,0.00502749,0.00944225,0.05457798
-5.14757379,1.25699785,0.36855913,0.31632549,0.65321860,0.00491018,0.00972808,0.05709274
-5.14157079,1.22673160,0.35700736,0.31039347,0.63313227,0.00478356,0.01014696,0.06001144
-5.13556778,1.19634784,0.34544367,0.30429707,0.61220666,0.00464879,0.01069998,0.06333547
-5.12956478,1.16608087,0.33391916,0.29811107,0.59058115,0.00450726,0.01138629,0.06705849
-5.12356178,1.13617988,0.32249425,0.29191436,0.56841738,0.00436056,0.01220286,0.07116550
-5.11755878,1.10690178,0.31123717,0.28578753,0.54589606,0.00421044,0.01314432,0.07563215
-5.11155578,1.07850258,0.30022182,0.27981017,0.52321268,0.00405880,0.01420276,0.08042419
-5.10555278,1.05122773,0.28952496,0.27405800,0.50057236,0.00390764,0.01536763,0.08549739
-5.09954977,1.02530230,0.27922315,0.26860011,0.47818408,0.00375898,0.01662563,0.09079770
-5.09354677,1.00092156,0.26938953,0.26349634,0.45625474,0.00361486,0.01796077,0.09626198
-5.08754377,0.97824280,0.26009069,0.25879510,0.43498319,0.00347725,0.01935445,0.10181910
-5.08154077,0.95737882,0.25138391,0.25453181,0.41455478,0.00334805,0.02078567,0.10739158
-5.07553777,0.93839376,0.24331478,0.25072794,0.39513649,0.00322898,0.02223139,0.11289760
-5.06953477,0.92130141,0.23591549,0.24739085,0.37687297,0.00312161,0.02366696,0.11825347
-5.06353177,0.90606637,0.22920389,0.24451440,0.35988369,0.00302730,0.02506667,0.12337631
-5.05752876,0.89260784,0.22318315,0.24208035,0.34426114,0.00294718,0.02640439,0.12818695
-5.05152576,0.88080600,0.21784228,0.24006040,0.33007030,0.00288213,0.02765426,0.13261285
-5.04552276,0.87051039,0.21315732,0.23841889,0.31734913,0.00283280,0.02879150,0.13659100
-5.03951976,0.86154998,0.20909302,0.23711581,0.30611012,0.00279959,0.02979313,0.14007040
-5.03351676,0.85374416,0.20560509,0.23611008,0.29634269,0.00278266,0.03063876,0.14301434
-5.02751376,0.84691396,0.20264267,0.23536287,0.28801617,0.00278195,0.03131124,0.14540201
-5.02151076,0.84089290,0.20015100,0.23484071,0.28108325,0.00279720,0.03179732,0.14722955
-5.01550775,0.83553667,0.19807404,0.23451820,0.27548362,0.00282794,0.03208813,0.14851033
-5.00950475,0.83073117,0.19635692,0.23438023,0.27114753,0.00287355,0.03217949,0.14927460
-5.00350175,0.82639836,0.19494813,0.23442344,0.26799918,0.00293326,0.03207215,0.14956825
-4.99749875,0.82249966,0.19380127,0.23465696,0.26595972,0.00300613,0.03177176,0.14945096
-4.99149575,0.81903675,0.19287644,0.23510238,0.26494970,0.00309114,0.03128872,0.14899372
-4.98549275,0.81604977,0.19214101,0.23579277,0.26489103,0.00318715,0.03063785,0.14827584
-4.97948974,0.81361317,0.19157006,0.23677117,0.26570825,0.00329292,0.02983791,0.14738160
-4.97348674,0.81182949,0.19114629,0.23808831,0.26732936,0.00340714,0.02891096,0.14639674
-4.96748374,0.81082163,0.19085959,0.23979989,0.26968604,0.00352841,0.02788165,0.14540494
-4.96148074,0.81072407,0.19070632,0.24196358,0.27271349,0.00365528,0.02677641,0.14448443
-4.95547774,0.81167366,0.19068841,0.24463584,0.27635004,0.00378624,0.02562264,0.14370498
-4.94947474,0.81380069,0.19081239,0.24786889,0.28053653,0.00391972,0.02444784,0.14312536
-4.94347174,0.81722055,0.19108840,0.25170779,0.28521566,0.00405415,0.02327886,0.14279137
-4.93746873,0.82202671,0.19152925,0.25618802,0.29033144,0.00418794,0.02214112,0.14273454
-4.93146573,0.82828520,0.19214973,0.26133348,0.29582878,0.00431948,0.02105799,0.14297151
-4.92546273,0.83603094,0.19296606,0.26715509,0.30165333,0.00444722,0.02005023,0.14350418
-4.91945973,0.84526589,0.19399544,0.27365000,0.30775148,0.00456964,0.01913559,0.14432041
-4.91345673,0.85595909,0.19525598,0.28080139,0.31407072,0.00468530,0.01832852,0.14539535
-4.90745373,0.86804834,0.19676660,0.28857881,0.32056013,0.00479288,0.01764003,0.14669324
-4.90145073,0.88144320,0.19854710,0.29693902,0.32717102,0.00489117,0.01707762,0.14816955
-4.89544772,0.89602906,0.20061822,0.30582712,0.33385762,0.00497911,0.01664540,0.14977324
-4.88944472,0.91167171,0.20300163,0.31517796,0.34057775,0.00505583,0.01634427,0.15144922
-4.88344172,0.92822204,0.20571972,0.32491764,0.34729330,0.00512063,0.01617216,0.15314063
-4.87743872,0.94552052,0.20879526,0.33496503,0.35397044,0.00517304,0.01612437,0.15479097
-4.87143572,0.96340100,0.21225066,0.34523310,0.36057962,0.00521275,0.01619397,0.15634593
-4.86543272,0.98169357,0.21610696,0.35563010,0.36709504,0.00523968,0.01637215,0.15775496
-4.85942971,1.00022649,0.22038248,0.36606055,0.37349384,0.00525393,0.01664866,0.15897233
-4.85342671,1.01882679,0.22509118,0.37642588,0.37975486,0.00525577,0.01701221,0.15995790
-4.84742371,1.03732001,0.23024072,0.38662496,0.38585709,0.00524561,0.01745085,0.16067750
-4.84142071,1.05552898,0.23583040,0.39655439,0.39177790,0.00522400,0.01795230,0.16110297
-4.83541771,1.07327194,0.24184903,0.40610873,0.39749112,0.00519156,0.01850433,0.16121199
-4.82941471,1.09036051,0.24827291,0.41518079,0.40296517,0.00514896,0.01909497,0.16098760
-4.82341171,1.10659768,0.25506403,0.42366197,0.40816141,0.00509688,0.01971274,0.16041778
-4.81740870,1.12177633,0.26216867,0.43144290,0.41303279,0.00503602,0.02034688,0.15949483
-4.81140570,1.13567863,0.26951659,0.43841431,0.41752298,0.00496701,0.02098742,0.15821486
-4.80540270,1.14807656,0.27702079,0.44446839,0.42156620,0.00489043,0.02162532,0.15657732
-4.79939970,1.15873383,0.28457816,0.44950043,0.42508763,0.00480678,0.02225242,0.15458464
-4.79339670,1.16740929,0.29207091,0.45341097,0.42800467,0.00471647,0.02286153,0.15224199
-4.78739370,1.17386181,0.29936882,0.45610826,0.43022888,0.00461986,0.02344632,0.14955714
-4.78139070,1.17785658,0.30633238,0.45751099,0.43166870,0.00451719,0.02400125,0.14654052
-4.77538769,1.17917252,0.31281665,0.45755128,0.43223269,0.00440869,0.02452150,0.14320520
-4.76938469,1.17761045,0.31867569,0.45617758,0.43183328,0.00429453,0.02500285,0.13956710
-4.76338169,1.17300174,0.32376747,0.45335753,0.43039077,0.00417487,0.02544154,0.13564504
-4.75737869,1.16521687,0.32795896,0.44908055,0.42783739,0.00404990,0.02583417,0.13146089
-4.75137569,1.15417340,0.33113127,0.44335995,0.42412129,0.00391986,0.02617758,0.12703957
-4.74537269,1.13984298,0.33318447,0.43623441,0.41921003,0.00378505,0.02646881,0.12240901
-4.73936968,1.12225690,0.33404196,0.42776886,0.41309362,0.00364587,0.02670500,0.11759999
-4.73336668,1.10150980,0.33365407,0.41805448,0.40578671,0.00350283,0.02688344,0.11264582
-4.72736368,1.07776132,0.33200079,0.40720784,0.39732993,0.00335657,0.02700156,0.10758203
-4.72136068,1.05123548,0.32909337,0.39536921,0.38779021,0.00320784,0.02705704,0.10244584
-4.71535768,1.02221763,0.32497478,0.38269995,0.37726004,0.00305752,0.02704793,0.09727564
-4.70935468,0.99104925,0.31971886,0.36937924,0.36585569,0.00290660,0.02697282,0.09211038
-4.70335168,0.95812052,0.31342839,0.35559997,0.35371441,0.00275614,0.02683105,0.08698898
-4.69734867,0.92386099,0.30623181,0.34156420,0.34099076,0.00260728,0.02662291,0.08194969
-4.69134567,0.88872878,0.29827909,0.32747816,0.32785222,0.00246117,0.02634992,0.07702957
-4.68534267,0.85319857,0.28973662,0.31354706,0.31447416,0.00231900,0.02601501,0.07226394
-4.67933967,0.81774893,0.28078152,0.29996983,0.30103456,0.00218187,0.02562276,0.06768597
-4.67333667,0.78284944,0.27159558,0.28693399,0.28770848,0.00205084,0.02517953,0.06332628
-4.66733367,0.74894809,0.26235896,0.27461093,0.27466273,0.00192687,0.02469357,0.05921270
-4.66133067,0.71645935,0.25324414,0.26315150,0.26205082,0.00181077,0.02417508,0.05536999
-4.65532766,0.68575352,0.24441016,0.25268248,0.25000840,0.00170319,0.02363611,0.05181978
-4.64932466,0.65714753,0.23599760,0.24330359,0.23864948,0.00160463,0.02309047,0.04858039
-4.64332166,0.63089763,0.22812422,0.23508549,0.22806341,0.00151537,0.02255348,0.04566685
-4.63731866,0.60719430,0.22088178,0.22806877,0.21831293,0.00143552,0.02204161,0.04309081
-4.63131566,0.58615928,0.21433383,0.22226373,0.20943320,0.00136497,0.02157215,0.04086058
-4.62531266,0.56784511,0.20851479,0.21765140,0.20143189,0.00130345,0.02116267,0.03898111
-4.61930965,0.55223694,0.20343013,0.21418529,0.19429039,0.00125051,0.02083051,0.03745397
-4.61330665,0.53925665,0.19905780,0.21179422,0.18796592,0.00120556,0.02059223,0.03627739
-4.60730365,0.52876907,0.19535070,0.21038583,0.18239464,0.00116787,0.02046301,0.03544621
-4.60130065,0.52058997,0.19224009,0.20985083,0.17749543,0.00113665,0.02045609,0.03495196
-4.59529765,0.51449566,0.18963979,0.21006778,0.17317435,0.00111103,0.02058225,0.03478288
-4.58929465,0.51023374,0.18745101,0.21090828,0.16932944,0.00109013,0.02084934,0.03492399
-4.58329165,0.50753460,0.18556750,0.21224227,0.16585578,0.00107306,0.02126187,0.03535724
-4.57728864,0.50612328,0.18388088,0.21394342,0.16265060,0.00105901,0.02182079,0.03606172
-4.57128564,0.50573132,0.18228593,0.21589434,0.15961814,0.00104724,0.02252328,0.03701396
-4.56528264,0.50610814,0.18068560,0.21799141,0.15667418,0.00103711,0.02336273,0.03818826
-4.55927964,0.50703161,0.17899557,0.22014925,0.15375009,0.00102814,0.02432886,0.03955722
-4.55327664,0.50831751,0.17714823,0.22230442,0.15079614,0.00101997,0.02540797,0.04109232
-4.54727364,0.50982767,0.17509594,0.22441855,0.14778413,0.00101245,0.02658327,0.04276455
-4.54127064,0.51147654,0.17281352,0.22648067,0.14470922,0.00100561,0.02783544,0.04454521
-4.53526763,0.51323612,0.17029989,0.22850872,0.14159086,0.00099965,0.02914316,0.04640677
-4.52926463,0.51513921,0.16757892,0.23055034,0.13847296,0.00099497,0.03048380,0.04832371
-4.52326163,0.51728103,0.16469947,0.23268285,0.13542330,0.00099215,0.03183418,0.05027345
-4.51725863,0.51981919,0.16173470,0.23501258,0.13253225,0.00099195,0.03317125,0.05223727
-4.51125563,0.52297227,0.15878087,0.23767358,0.12991088,0.00099530,0.03447288,0.05420113
-4.50525263,0.52701705,0.15595541,0.24082578,0.12768861,0.00100324,0.03571855,0.05615648
-4.49924962,0.53228450,0.15339479,0.24465276,0.12601048,0.00101694,0.03688999,0.05810088
-4.49324662,0.53915481,0.15125190,0.24935906,0.12503417,0.00103770,0.03797174,0.06003850
-4.48724362,0.54805141,0.14969333,0.25516727,0.12492685,0.00106684,0.03895161,0.06198043
-4.48124062,0.55943418,0.14889643,0.26231480,0.12586188,0.00110574,0.03982098,0.06394476
-4.47523762,0.57379181,0.14904625,0.27105037,0.12801555,0.00115581,0.04057500,0.06595638
-4.46923462,0.59163338,0.15033248,0.28163029,0.13156367,0.00121841,0.04121264,0.06804660
-4.46323162,0.61347913,0.15294626,0.29431439,0.13667828,0.00129486,0.04173662,0.07025242
-4.45722861,0.63985029,0.15707693,0.30936162,0.14352420,0.00138639,0.04215318,0.07261559
-4.45122561,0.67125808,0.16290864,0.32702529,0.15225559,0.00149408,0.04247179,0.07518139
-4.44522261,0.70819173,0.17061685,0.34754783,0.16301238,0.00161886,0.04270469,0.07799722
-4.43921961,0.75110564,0.18036468,0.37115512,0.17591667,0.00176146,0.04286648,0.08111094
-4.43321661,0.80040568,0.19229902,0.39805036,0.19106891,0.00192235,0.04297352,0.08456921
-4.42721361,0.85643487,0.20654645,0.42840750,0.20854410,0.00210171,0.04304342,0.08841554
-4.42121061,0.91945863,0.22320911,0.46236441,0.22838787,0.00229940,0.04309447,0.09268853
-4.41520760,0.98965010,0.24236035,0.50001584,0.25061265,0.00251491,0.04314511,0.09742000
-4.40920460,1.06707579,0.26404050,0.54140646,0.27519403,0.00274737,0.04321347,0.10263336
-4.40320160,1.15168231,0.28825274,0.58652411,0.30206738,0.00299547,0.04331694,0.10834209
-4.39719860,1.24328473,0.31495926,0.63529381,0.33112504,0.00325749,0.04347180,0.11454857
-4.39119560,1.34155720,0.34407800,0.68757248,0.36221416,0.00353128,0.04369298,0.12124312
-4.38519260,1.44602652,0.37548002,0.74314512,0.39513553,0.00381430,0.04399385,0.12840357
-4.37918959,1.55606922,0.40898779,0.80172244,0.42964337,0.00410358,0.04438614,0.13599511
-4.37318659,1.67091284,0.44437463,0.86294040,0.46544648,0.00439584,0.04487990,0.14397063
-4.36718359,1.78964148,0.48136536,0.92636185,0.50221075,0.00468748,0.04548352,0.15227153
-4.36118059,1.91120617,0.51963830,0.99148043,0.53956308,0.00497469,0.04620384,0.16082889
-4.35517759,2.03443982,0.55882883,1.05772671,0.57709675,0.00525351,0.04704622,0.16956503
-4.34917459,2.15807660,0.59853431,1.12447671,0.61437822,0.00551992,0.04801472,0.17839542
-4.34317159,2.28077540,0.63832043,1.19106232,0.65095512,0.00576995,0.04911216,0.18723077
-4.33716858,2.40114654,0.67772883,1.25678372,0.68636528,0.00599979,0.05034023,0.19597933
-4.33116558,2.51778099,0.71628582,1.32092310,0.72014650,0.00620584,0.05169957,0.20454920
-4.32516258,2.62928119,0.75351188,1.38275951,0.75184675,0.00638490,0.05318968,0.21285063
-4.31915958,2.73429213,0.78893168,1.44158411,0.78103449,0.00653418,0.05480895,0.22079817
-4.31315658,2.83153187,0.82208435,1.49671549,0.80730860,0.00665140,0.05655444,0.22831255
-4.30715358,2.91982022,0.85253350,1.54751435,0.83030774,0.00673489,0.05842175,0.23532238
