energy_ev,total_up,Al_p_up,Al_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.01550775,4.56115806,0.73142066,0.00000000,2.27211067,2.80135527,0.06279456,1.19087618
-5.00950475,4.52259124,0.73426476,0.00000000,2.27362710,2.77986074,0.06124121,1.17170947
-5.00350175,4.47702201,0.73579567,0.00000000,2.27061628,2.75438600,0.05965379,1.15032664
-4.99749875,4.42506938,0.73608314,0.00000000,2.26310479,2.72537195,0.05804154,1.12690170
-4.99149575,4.36737384,0.73519958,0.00000000,2.25114825,2.69326916,0.05641288,1.10162570
-4.98549275,4.30458639,0.73321832,0.00000000,2.23483391,2.65852776,0.05477537,1.07470529
-4.97948974,4.23735926,0.73021244,0.00000000,2.21428345,2.62158855,0.05313576,1.04636120
-4.97348674,4.16633837,0.72625410,0.00000000,2.18965576,2.58287550,0.05149996,1.01682661
-4.96748374,4.09215757,0.72141454,0.00000000,2.16114927,2.54278987,0.04987313,0.98634539
-4.96148074,4.01543453,0.71576448,0.00000000,2.12900384,2.50170595,0.04825976,0.95517003
-4.95547774,3.93676821,0.70937494,0.00000000,2.09350178,2.45996859,0.04666374,0.92355934
-4.94947474,3.85673759,0.70231833,0.00000000,2.05496780,2.41789217,0.04508848,0.89177587
-4.94347174,3.77590137,0.69466961,0.00000000,2.01376778,2.37576108,0.04353700,0.86008293
-4.93746873,3.69479824,0.68650741,0.00000000,1.97030616,2.33383131,0.04201205,0.82874148
-4.93146573,3.61394748,0.67791490,0.00000000,1.92502180,2.29233284,0.04051622,0.79800672
-4.92546273,3.53384929,0.66898026,0.00000000,1.87838238,2.25147256,0.03905199,0.76812451
-4.91945973,3.45498467,0.65979663,0.00000000,1.83087729,2.21143737,0.03762190,0.73932782
-4.91345673,3.37781434,0.65046143,0.00000000,1.78300911,2.17239691,0.03622854,0.71183311
-4.90745373,3.30277666,0.64107496,0.00000000,1.73528389,2.13450585,0.03487462,0.68583690
-4.90145073,3.23028411,0.63173834,0.00000000,1.68820039,2.09790534,0.03356302,0.66151251
-4.89544772,3.16071862,0.62255076,0.00000000,1.64223865,2.06272341,0.03229672,0.63900722
-4.88944472,3.09442548,0.61360627,0.00000000,1.59784828,2.02907438,0.03107884,0.61843976
-4.88344172,3.03170636,0.60499007,0.00000000,1.55543685,1.99705708,0.02991252,0.59989833
-4.87743872,2.97281160,0.59677474,0.00000000,1.51535884,1.96675228,0.02880086,0.58343927
-4.87143572,2.91793229,0.58901648,0.00000000,1.47790578,1.93821934,0.02774677,0.56908626
-4.86543272,2.86719270,0.58175170,0.00000000,1.44329784,1.91149242,0.02675291,0.55683031
-4.85942971,2.82064366,0.57499418,0.00000000,1.41167758,1.88657681,0.02582145,0.54663036
-4.85342671,2.77825746,0.56873314,0.00000000,1.38310605,1.86344550,0.02495403,0.53841471
-4.84742371,2.73992489,0.56293228,0.00000000,1.35756170,1.84203659,0.02415153,0.53208307
-4.84142071,2.70545477,0.55753006,0.00000000,1.33494223,1.82225185,0.02341402,0.52750927
-4.83541771,2.67457649,0.55244135,0.00000000,1.31506941,1.80395658,0.02274062,0.52454463
-4.82941471,2.64694552,0.54756027,0.00000000,1.29769688,1.78698120,0.02212944,0.52302176
-4.82341171,2.62215199,0.54276435,0.00000000,1.28252061,1.77112441,0.02157758,0.52275880
-4.81740870,2.59973208,0.53791976,0.00000000,1.26919159,1.75615802,0.02108114,0.52356389
-4.81140570,2.57918182,0.53288740,0.00000000,1.25733035,1.74183314,0.02063526,0.52523976
-4.80540270,2.55997264,0.52752948,0.00000000,1.24654252,1.72788768,0.02023423,0.52758833
-4.79939970,2.54156813,0.52171644,0.00000000,1.23643482,1.71405446,0.01987167,0.53041498
-4.79339670,2.52344101,0.51533362,0.00000000,1.22663071,1.70006990,0.01954066,0.53353265
-4.78739370,2.50508977,0.50828748,0.00000000,1.21678494,1.68568251,0.01923398,0.53676533
-4.78139070,2.48605397,0.50051101,0.00000000,1.20659639,1.67066100,0.01894433,0.53995104
-4.77538769,2.46592780,0.49196801,0.00000000,1.19581860,1.65480156,0.01866454,0.54294411
-4.76938469,2.44437112,0.48265605,0.00000000,1.18426756,1.63793396,0.01838785,0.54561688
-4.76338169,2.42111792,0.47260796,0.00000000,1.17182650,1.61992638,0.01810809,0.54786058
-4.75737869,2.39598183,0.46189187,0.00000000,1.15844763,1.60068890,0.01781992,0.54958564
-4.75137569,2.36885889,0.45060973,0.00000000,1.14415090,1.58017548,0.01751899,0.55072148
-4.74537269,2.33972769,0.43889462,0.00000000,1.12901996,1.55838484,0.01720214,0.55121576
-4.73936968,2.30864734,0.42690679,0.00000000,1.11319591,1.53536020,0.01686745,0.55103332
-4.73336668,2.27575369,0.41482900,0.00000000,1.09686913,1.51118819,0.01651441,0.55015496
-4.72736368,2.24125437,0.40286115,0.00000000,1.08026989,1.48599731,0.01614392,0.54857614
-4.72136068,2.20542305,0.39121476,0.00000000,1.06365831,1.45995602,0.01575837,0.54630566
-4.71535768,2.16859353,0.38010734,0.00000000,1.04731412,1.43327070,0.01536155,0.54336463
-4.70935468,2.13115385,0.36975715,0.00000000,1.03152696,1.40618378,0.01495870,0.53978554
-4.70335168,2.09354076,0.36037825,0.00000000,1.01658728,1.37897182,0.01455639,0.53561161
-4.69734867,2.05623451,0.35217633,0.00000000,1.00277845,1.35194380,0.01416244,0.53089645
-4.69134567,2.01975392,0.34534503,0.00000000,0.99037001,1.32543916,0.01378580,0.52570379
-4.68534267,1.98465149,0.34006306,0.00000000,0.97961211,1.29982572,0.01343646,0.52010745
-4.67933967,1.95150810,0.33649176,0.00000000,0.97073118,1.27549695,0.01312521,0.51419127
-4.67333667,1.92092707,0.33477328,0.00000000,0.96392647,1.25286843,0.01286352,0.50804896
-4.66733367,1.89352690,0.33502902,0.00000000,0.95936731,1.23237312,0.01266333,0.50178372
-4.66133067,1.86993252,0.33735817,0.00000000,0.95719082,1.21445531,0.01253680,0.49550759
-4.65532766,1.85076451,0.34183643,0.00000000,0.95749980,1.19956288,0.01249610,0.48934028
-4.64932466,1.83662629,0.34851446,0.00000000,0.96036058,1.18813798,0.01255313,0.48340762
-4.64332166,1.82808913,0.35741621,0.00000000,0.96580075,1.18060596,0.01271925,0.47783941
-4.63731866,1.82567527,0.36853700,0.00000000,0.97380667,1.17736287,0.01300498,0.47276678
-4.63131566,1.82983950,0.38184141,0.00000000,0.98432088,1.17876178,0.01341973,0.46831909
-4.62531266,1.84094977,0.39726109,0.00000000,0.99723952,1.18509838,0.01397147,0.46462042
-4.61930965,1.85926771,0.41469262,0.00000000,1.01241011,1.19659635,0.01466645,0.46178583
-4.61330665,1.88492990,0.43399563,0.00000000,1.02962989,1.21339330,0.01550894,0.45991746
-4.60730365,1.91793092,0.45499149,0.00000000,1.04864515,1.23552789,0.01650092,0.45910069
-4.60130065,1.95810927,0.47746274,0.00000000,1.06915189,1.26292885,0.01764194,0.45940057
-4.59529765,2.00513708,0.50115351,0.00000000,1.09079807,1.29540675,0.01892888,0.46085855
-4.58929465,2.05851460,0.52577128,0.00000000,1.11318778,1.33264906,0.02035582,0.46348986
-4.58329165,2.11757012,0.55098993,0.00000000,1.13588734,1.37421897,0.02191404,0.46728153
-4.57728864,2.18146591,0.57645437,0.00000000,1.15843345,1.41955857,0.02359197,0.47219127
-4.57128564,2.24921028,0.60178665,0.00000000,1.18034318,1.46799634,0.02537527,0.47814721
-4.56528264,2.31967580,0.62659343,0.00000000,1.20112557,1.51875914,0.02724701,0.48504861
-4.55927964,2.39162325,0.65047475,0.00000000,1.22029442,1.57098825,0.02918789,0.49276745
-4.55327664,2.46373060,0.67303371,0.00000000,1.23738177,1.62375928,0.03117653,0.50115099
-4.54727364,2.53462598,0.69388672,0.00000000,1.25195151,1.67610500,0.03318985,0.51002513
-4.54127064,2.60292358,0.71267396,0.00000000,1.26361240,1.72704045,0.03520351,0.51919846
-4.53526763,2.66726090,0.72906950,0.00000000,1.27203002,1.77558937,0.03719235,0.52846694
-4.52926463,2.72633597,0.74279073,0.00000000,1.27693694,1.82081069,0.03913095,0.53761896
-4.52326163,2.77894304,0.75360648,0.00000000,1.27814060,1.86182423,0.04099412,0.54644076
-4.51725863,2.82400511,0.76134367,0.00000000,1.27552857,1.89783441,0.04275749,0.55472181
-4.51125563,2.86060227,0.76589185,0.00000000,1.26907093,1.92815099,0.04439802,0.56226025
-4.50525263,2.88799437,0.76720568,0.00000000,1.25881952,1.95220609,0.04589451,0.56886797
-4.49924962,2.90563762,0.76530506,0.00000000,1.24490432,1.96956675,0.04722812,0.57437543
-4.49324662,2.91319418,0.76027289,0.00000000,1.22752702,1.97994274,0.04838277,0.57863584
-4.48724362,2.91053493,0.75225068,0.00000000,1.20695217,1.98318926,0.04934553,0.58152885
-4.48124062,2.89773533,0.74143213,0.00000000,1.18349646,1.97930477,0.05010697,0.58296346
-4.47523762,2.87506496,0.72805511,0.00000000,1.15751656,1.96842424,0.05066134,0.58288020
-4.46923462,2.84297158,0.71239231,0.00000000,1.12939628,1.95080825,0.05100678,0.58125252
-4.46323162,2.80206056,0.69474118,0.00000000,1.09953363,1.92682877,0.05114539,0.57808738
-4.45722861,2.75307093,0.67541357,0.00000000,1.06832830,1.89695240,0.05108321,0.57342504
-4.45122561,2.69684920,0.65472554,0.00000000,1.03617034,1.86172194,0.05083014,0.56733811
-4.44522261,2.63432232,0.63298790,0.00000000,1.00343027,1.82173731,0.05039976,0.55992981
-4.43921961,2.56647075,0.61049773,0.00000000,0.97045117,1.77763655,0.04980907,0.55133160
-4.43321661,2.49430282,0.58753142,0.00000000,0.93754282,1.73007779,0.04907813,0.54170016
-4.42721361,2.41883115,0.56433925,0.00000000,0.90497818,1.67972277,0.04822965,0.53121386
-4.42121061,2.34105180,0.54114173,0.00000000,0.87299193,1.62722250,0.04728851,0.52006873
-4.41520760,2.26192645,0.51812773,0.00000000,0.84178112,1.57320516,0.04628118,0.50847400
-4.40920460,2.18236797,0.49545436,0.00000000,0.81150753,1.51826664,0.04523513,0.49664746
-4.40320160,2.10322911,0.47324821,0.00000000,0.78230146,1.46296346,0.04417818,0.48481051
-4.39719860,2.02529432,0.45160804,0.00000000,0.75426647,1.40780804,0.04313783,0.47318317
-4.39119560,1.94927422,0.43060833,0.00000000,0.72748470,1.35326605,0.04214063,0.46197915
-4.38519260,1.87580238,0.41030349,0.00000000,0.70202236,1.29975533,0.04121147,0.45140103
-4.37918959,1.80543389,0.39073242,0.00000000,0.67793484,1.24764627,0.04037300,0.44163569
-4.37318659,1.73864545,0.37192304,0.00000000,0.65527138,1.19726303,0.03964503,0.43285021
-4.36718359,1.67583636,0.35389650,0.00000000,0.63407874,1.14888542,0.03904408,0.42518823
-4.36118059,1.61733032,0.33667089,0.00000000,0.61440391,1.10275105,0.03858300,0.41876696
-4.35517759,1.56337778,0.32026427,0.00000000,0.59629567,1.05905765,0.03827061,0.41367498
-4.34917459,1.51415867,0.30469682,0.00000000,0.57980509,1.01796533,0.03811167,0.40997080
-4.34317159,1.46978556,0.28999225,0.00000000,0.56498491,0.97959885,0.03810674,0.40768237
-4.33716858,1.43030730,0.27617822,0.00000000,0.55188817,0.94404974,0.03825241,0.40680745
-4.33116558,1.39571323,0.26328618,0.00000000,0.54056610,0.91137857,0.03854147,0.40731501
-4.32516258,1.36593807,0.25135040,0.00000000,0.53106558,0.88161723,0.03896337,0.40914747
-4.31915958,1.34086760,0.24040660,0.00000000,0.52342643,0.85477148,0.03950469,0.41222374
-4.31315658,1.32034515,0.23049019,0.00000000,0.51767865,0.83082381,0.04014976,0.41644314
-4.30715358,1.30417897,0.22163428,0.00000000,0.51383999,0.80973664,0.04088134,0.42168970
