energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.78989495,1.55347678,0.06613467,0.02968093,0.61581554,0.57513783,0.53074689,0.08791025,0.95426482,0.00000000
-5.78389195,1.60643003,0.06531449,0.03064497,0.63200043,0.59541457,0.54786468,0.09226160,0.98869981,0.00000000
-5.77788894,1.66490538,0.06425022,0.03173046,0.64962940,0.61784414,0.56641055,0.09704465,1.02672587,0.00000000
-5.77188594,1.72934283,0.06297783,0.03294893,0.66893366,0.64250639,0.58663058,0.10229324,1.06862893,0.00000000
-5.76588294,1.80003776,0.06153522,0.03430943,0.69010327,0.66941899,0.60872948,0.10803146,1.11460405,0.00000000
-5.75987994,1.87710249,0.05996075,0.03581761,0.71327104,0.69852607,0.63285473,0.11427079,1.16473081,0.00000000
-5.75387694,1.96043281,0.05829183,0.03747495,0.73849805,0.72968901,0.65908218,0.12100759,1.21895179,0.00000000
-5.74787394,2.04968163,0.05656363,0.03927814,0.76576152,0.76268012,0.68740390,0.12822104,1.27705546,0.00000000
-5.74187094,2.14424181,0.05480803,0.04121855,0.79494602,0.79717983,0.71771916,0.13587179,1.33866482,0.00000000
-5.73586793,2.24323974,0.05305276,0.04328198,0.82583857,0.83277793,0.74982915,0.14390123,1.40323277,0.00000000
-5.72986493,2.34554089,0.05132080,0.04544858,0.85812815,0.86897903,0.78343598,0.15223164,1.47004508,0.00000000
-5.72386193,2.44976790,0.04963013,0.04769309,0.89140983,0.90521235,0.81814622,0.16076724,1.53823128,0.00000000
-5.71785893,2.55433104,0.04799364,0.04998524,0.92519371,0.94084567,0.85347917,0.16939612,1.60678351,0.00000000
-5.71185593,2.65747041,0.04641936,0.05229048,0.95891825,0.97520302,0.88887956,0.17799299,1.67458287,0.00000000
-5.70585293,2.75730846,0.04491083,0.05457091,0.99196776,1.00758538,0.92373439,0.18642278,1.74043249,0.00000000
-5.69984992,2.85191084,0.04346773,0.05678641,1.02369316,1.03729377,0.95739319,0.19454486,1.80309601,0.00000000
-5.69384692,2.93935308,0.04208655,0.05889583,1.05343532,1.06365351,0.98919103,0.20221774,1.86134006,0.00000000
-5.68784392,3.01779029,0.04076138,0.06085845,1.08054987,1.08603872,1.01847310,0.20930419,1.91397885,0.00000000
-5.68184092,3.08552683,0.03948469,0.06263529,1.10443241,1.10389599,1.04461990,0.21567628,1.95991889,0.00000000
-5.67583792,3.14108259,0.03824813,0.06419050,1.12454291,1.11676594,1.06707186,0.22122049,1.99820187,0.00000000
-5.66983492,3.18325309,0.03704321,0.06549263,1.14042831,1.12430192,1.08535229,0.22584226,2.02804378,0.00000000
-5.66383192,3.21116039,0.03586201,0.06651574,1.15174212,1.12628471,1.09908751,0.22947015,2.04886825,0.00000000
-5.65782891,3.22429254,0.03469763,0.06724031,1.15826019,1.12263277,1.10802329,0.23205907,2.06033276,0.00000000
-5.65182591,3.22252960,0.03354464,0.06765391,1.15989194,1.11340745,1.11203684,0.23359266,2.06234637,0.00000000
-5.64582291,3.20615518,0.03239937,0.06775163,1.15668652,1.09881292,1.11114372,0.23408461,2.05507800,0.00000000
-5.63981991,3.17585274,0.03126002,0.06753616,1.14883358,1.07919088,1.10549946,0.23357877,2.03895514,0.00000000
-5.63381691,3.13268697,0.03012676,0.06701763,1.13665875,1.05501039,1.09539574,0.23214821,2.01465264,0.00000000
-5.62781391,3.07807107,0.02900165,0.06621316,1.12061390,1.02685309,1.08125141,0.22989309,1.98307246,0.00000000
-5.62181091,3.01372125,0.02788851,0.06514617,1.10126277,0.99539474,1.06359870,0.22693747,1.94531486,0.00000000
-5.61580790,2.94160067,0.02679273,0.06384546,1.07926255,0.96138368,1.04306529,0.22342525,1.90264263,0.00000000
-5.60980490,2.86385503,0.02572098,0.06234416,1.05534213,0.92561726,1.02035303,0.21951533,1.85643956,0.00000000
-5.60380190,2.78274260,0.02468096,0.06067853,1.03027812,0.88891719,0.99621424,0.21537625,1.80816519,0.00000000
-5.59779890,2.70056152,0.02368108,0.05888672,1.00486945,0.85210470,0.97142660,0.21118041,1.75930734,0.00000000
-5.59179590,2.61957720,0.02273012,0.05700754,0.97991158,0.81597658,0.94676760,0.20709831,1.71133458,0.00000000
-5.58579290,2.54195249,0.02183693,0.05507923,0.95617134,0.78128276,0.92298954,0.20329281,1.66565020,0.00000000
-5.57978989,2.46968319,0.02101012,0.05313840,0.93436321,0.74870635,0.90079604,0.19991376,1.62354943,0.00000000
-5.57378689,2.40454096,0.02025776,0.05121905,0.91512787,0.71884651,0.88082079,0.19709322,1.58618140,0.00000000
-5.56778389,2.34802539,0.01958708,0.04935174,0.89901359,0.69220481,0.86360924,0.19494130,1.55451684,0.00000000
-5.56178089,2.30132652,0.01900424,0.04756296,0.88646115,0.66917515,0.84960379,0.19354291,1.52932273,0.00000000
-5.55577789,2.26529867,0.01851410,0.04587472,0.87779243,0.65003743,0.83913266,0.19295541,1.51114413,0.00000000
-5.54977489,2.24044586,0.01811997,0.04430430,0.87320298,0.63495499,0.83240283,0.19320733,1.50029388,0.00000000
-5.54377189,2.22691880,0.01782351,0.04286411,0.87275871,0.62397560,0.82949699,0.19429805,1.49684983,0.00000000
-5.53776888,2.22452305,0.01762454,0.04156188,0.87639641,0.61703574,0.83037431,0.19619850,1.50065966,0.00000000
-5.53176588,2.23273737,0.01752098,0.04040084,0.88392815,0.61396783,0.83487498,0.19885282,1.51135256,0.00000000
-5.52576288,2.25074132,0.01750879,0.03938012,0.89504918,0.61451007,0.84272803,0.20218091,1.52835721,0.00000000
-5.51975988,2.27745074,0.01758198,0.03849515,0.90934884,0.61831823,0.85356213,0.20608166,1.55092519,0.00000000
-5.51375688,2.31155950,0.01773266,0.03773827,0.92632434,0.62497921,0.86691886,0.21043684,1.57815884,0.00000000
-5.50775388,2.35158618,0.01795114,0.03709923,0.94539661,0.63402560,0.88226798,0.21511541,1.60904250,0.00000000
-5.50175088,2.39592370,0.01822610,0.03656582,0.96592796,0.64495096,0.89902414,0.21997815,1.64247607,0.00000000
-5.49574787,2.44289056,0.01854481,0.03612442,0.98724089,0.65722522,0.91656459,0.22488236,1.67730967,0.00000000
-5.48974487,2.49078175,0.01889336,0.03576060,1.00863745,0.67030993,0.93424720,0.22968651,1.71237838,0.00000000
-5.48374187,2.53791808,0.01925700,0.03545962,1.02941881,0.68367276,0.95142851,0.23425465,1.74653598,0.00000000
-5.47773887,2.58269225,0.01962048,0.03520687,1.04890419,0.69680108,0.96748113,0.23846050,1.77868661,0.00000000
-5.47173587,2.62361049,0.01996836,0.03498833,1.06644896,0.70921415,0.98181010,0.24219095,1.80781352,0.00000000
-5.46573287,2.65932865,0.02028549,0.03479086,1.08146106,0.72047376,0.99386792,0.24534894,1.83300407,0.00000000
-5.45972986,2.68868175,0.02055731,0.03460249,1.09341563,0.73019299,1.00316758,0.24785570,1.85347033,0.00000000
-5.45372686,2.71070641,0.02077030,0.03441257,1.10186713,0.73804309,1.00929360,0.24965209,1.86856482,0.00000000
-5.44772386,2.72465565,0.02091228,0.03421191,1.10645890,0.74375813,1.01191065,0.25069930,1.87779097,0.00000000
-5.44172086,2.73000598,0.02097278,0.03399280,1.10692972,0.74713763,1.01076953,0.25097860,1.88080822,0.00000000
-5.43571786,2.72645672,0.02094330,0.03374898,1.10311728,0.74804698,1.00571055,0.25049046,1.87743185,0.00000000
-5.42971486,2.71392219,0.02081752,0.03347556,1.09495854,0.74641594,0.99666412,0.24925293,1.86762765,0.00000000
-5.42371186,2.69251722,0.02059149,0.03316891,1.08248707,0.74223516,0.98364882,0.24729947,1.85150198,0.00000000
-5.41770885,2.66253689,0.02026365,0.03282643,1.06582743,0.73555107,0.96676683,0.24467629,1.82928783,0.00000000
-5.41170585,2.62443171,0.01983491,0.03244645,1.04518705,0.72645946,0.94619722,0.24143942,1.80132745,0.00000000
-5.40570285,2.57877937,0.01930853,0.03202797,1.02084586,0.71509787,0.92218726,0.23765156,1.76805263,0.00000000
-5.39969985,2.52625448,0.01868999,0.03157046,0.99314422,0.70163736,0.89504221,0.23337893,1.72996347,0.00000000
-5.39369685,2.46759769,0.01798680,0.03107374,0.96246965,0.68627388,0.86511391,0.22868828,1.68760658,0.00000000
-5.38769385,2.40358550,0.01720821,0.03053776,0.92924294,0.66921971,0.83278883,0.22364415,1.64155373,0.00000000
-5.38169085,2.33500220,0.01636491,0.02996254,0.89390425,0.65069524,0.79847582,0.21830649,1.59238184,0.00000000
-5.37568784,2.26261481,0.01546869,0.02934805,0.85689972,0.63092150,0.76259423,0.21272883,1.54065506,0.00000000
-5.36968484,2.18715223,0.01453206,0.02869420,0.81866908,0.61011368,0.72556274,0.20695696,1.48690966,0.00000000
-5.36368184,2.10928894,0.01356788,0.02800086,0.77963481,0.58847575,0.68778917,0.20102819,1.43164217,0.00000000
-5.35767884,2.02963391,0.01258904,0.02726789,0.74019301,0.56619656,0.64966188,0.19497122,1.37530106,0.00000000
-5.35167584,1.94872464,0.01160807,0.02649522,0.70070647,0.54344719,0.61154259,0.18880658,1.31828206,0.00000000
-5.34567284,1.86702611,0.01063687,0.02568301,0.66149978,0.52037980,0.57376116,0.18254749,1.26092695,0.00000000
-5.33966983,1.78493432,0.00968646,0.02483172,0.62285671,0.49712767,0.53661197,0.17620120,1.20352560,0.00000000
-5.33366683,1.70278359,0.00876673,0.02394228,0.58501960,0.47380644,0.50035226,0.16977063,1.14632081,0.00000000
-5.32766383,1.62085683,0.00788636,0.02301620,0.54819073,0.45051623,0.46520192,0.16325618,1.08951518,0.00000000
-5.32166083,1.53939783,0.00705267,0.02205568,0.51253511,0.42734450,0.43134488,0.15665760,1.03327971,0.00000000
-5.31565783,1.45862457,0.00627159,0.02106370,0.47818470,0.40436928,0.39893159,0.14997581,0.97776305,0.00000000
-5.30965483,1.37874254,0.00554771,0.02004406,0.44524336,0.38166261,0.36808245,0.14321458,0.92310102,0.00000000
-5.30365183,1.29995719,0.00488431,0.01900139,0.41379236,0.35929391,0.33889186,0.13638197,0.86942558,0.00000000
-5.29764882,1.22248477,0.00428344,0.01794112,0.38389600,0.33733303,0.31143264,0.12949136,0.81687281,0.00000000
-5.29164582,1.14656094,0.00374607,0.01686942,0.35560698,0.31585289,0.28576043,0.12256221,0.76558939,0.00000000
-5.28564282,1.07244676,0.00327225,0.01579305,0.32897130,0.29493148,0.26191790,0.11562035,0.71573730,0.00000000
-5.27963982,1.00043180,0.00286124,0.01471927,0.30403233,0.27465331,0.23993863,0.10869787,0.66749660,0.00000000
-5.27363682,0.93083445,0.00251165,0.01365566,0.28083411,0.25511004,0.21985029,0.10183270,0.62106615,0.00000000
-5.26763382,0.86399950,0.00222165,0.01260992,0.25942346,0.23640066,0.20167721,0.09506774,0.57666245,0.00000000
-5.26163082,0.80029339,0.00198904,0.01158971,0.23985117,0.21863089,0.18544213,0.08844982,0.53451673,0.00000000
-5.25562781,0.74009739,0.00181142,0.01060247,0.22217207,0.20191221,0.17116716,0.08202839,0.49487055,0.00000000
-5.24962481,0.68379935,0.00168627,0.00965524,0.20644419,0.18636050,0.15887390,0.07585411,0.45797024,0.00000000
-5.24362181,0.63178442,0.00161099,0.00875452,0.19272703,0.17209429,0.14858290,0.06997734,0.42406048,0.00000000
-5.23761881,0.58442532,0.00158299,0.00790615,0.18107911,0.15923297,0.14031231,0.06444668,0.39337744,0.00000000
-5.23161581,0.54207250,0.00159968,0.00711520,0.17155492,0.14789481,0.13407608,0.05930757,0.36614176,0.00000000
-5.22561281,0.50504471,0.00165847,0.00638594,0.16420157,0.13819503,0.12988155,0.05460100,0.34255169,0.00000000
-5.21960980,0.47362035,0.00175674,0.00572179,0.15905513,0.13024383,0.12772684,0.05036245,0.32277661,0.00000000
-5.21360680,0.44802963,0.00189180,0.00512532,0.15613695,0.12414453,0.12759796,0.04662094,0.30695122,0.00000000
-5.20760380,0.42844802,0.00206088,0.00459826,0.15545019,0.11999176,0.12946590,0.04339835,0.29517058,0.00000000
-5.20160080,0.41499087,0.00226101,0.00414159,0.15697658,0.11786964,0.13328388,0.04070901,0.28748602,0.00000000
-5.19559780,0.40770941,0.00248899,0.00375556,0.16067373,0.11785006,0.13898484,0.03855937,0.28390214,0.00000000
-5.18959480,0.40658813,0.00274139,0.00343980,0.16647300,0.11999090,0.14647941,0.03694806,0.28437500,0.00000000
-5.18359180,0.41154352,0.00301444,0.00319336,0.17427827,0.12433428,0.15565448,0.03586597,0.28881137,0.00000000
-5.17758879,0.42242417,0.00330409,0.00301483,0.18396552,0.13090483,0.16637253,0.03529670,0.29706934,0.00000000
-5.17158579,0.43901238,0.00360595,0.00290243,0.19538347,0.13970791,0.17847182,0.03521701,0.30896011,0.00000000
-5.16558279,0.46102704,0.00391539,0.00285405,0.20835531,0.15072795,0.19176752,0.03559749,0.32425105,0.00000000
-5.15957979,0.48812802,0.00422753,0.00286734,0.22268157,0.16392694,0.20605401,0.03640340,0.34267008,0.00000000
-5.15357679,0.51992199,0.00453736,0.00293976,0.23814405,0.17924317,0.22110802,0.03759555,0.36391121,0.00000000
-5.14757379,0.55596960,0.00483985,0.00306866,0.25451086,0.19659029,0.23669302,0.03913131,0.38764129,0.00000000
-5.14157079,0.59579403,0.00513005,0.00325130,0.27154240,0.21585690,0.25256431,0.04096566,0.41350781,0.00000000
-5.13556778,0.63889087,0.00540325,0.00348489,0.28899806,0.23690675,0.26847512,0.04305238,0.44114754,0.00000000
-5.12956478,0.68473904,0.00565512,0.00376666,0.30664345,0.25957971,0.28418309,0.04534514,0.47019584,0.00000000
-5.12356178,0.73281259,0.00588187,0.00409382,0.32425787,0.28369347,0.29945723,0.04779869,0.50029642,0.00000000
-5.11755878,0.78259302,0.00608040,0.00446364,0.34164165,0.30904626,0.31408484,0.05036992,0.53111099,0.00000000
-5.11155578,0.83358178,0.00624843,0.00487345,0.35862304,0.33542032,0.32787813,0.05301898,0.56232864,0.00000000
-5.10555278,0.88531234,0.00638465,0.00532066,0.37506419,0.36258631,0.34068029,0.05571011,0.59367439,0.00000000
-5.09954977,0.93736142,0.00648876,0.00580278,0.39086592,0.39030837,0.35237049,0.05841244,0.62491647,0.00000000
-5.09354677,0.98935874,0.00656158,0.00631739,0.40597090,0.41834978,0.36286775,0.06110057,0.65587196,0.00000000
-5.08754377,1.04099474,0.00660506,0.00686216,0.42036505,0.44647887,0.37213315,0.06375488,0.68641030,0.00000000
-5.08154077,1.09202569,0.00662228,0.00743483,0.43407671,0.47447502,0.38017047,0.06636161,0.71645442,0.00000000
-5.07553777,1.14227587,0.00661738,0.00803318,0.44717384,0.50213431,0.38702486,0.06891268,0.74597924,0.00000000
-5.06953477,1.19163632,0.00659545,0.00865497,0.45975893,0.52927465,0.39277981,0.07140518,0.77500737,0.00000000
-5.06353177,1.24006019,0.00656247,0.00929789,0.47196197,0.55573987,0.39755223,0.07384064,0.80360220,0.00000000
-5.05752876,1.28755449,0.00652506,0.00995948,0.48393165,0.58140268,0.40148603,0.07622404,0.83185840,0.00000000
-5.05152576,1.33416874,0.00649032,0.01063704,0.49582524,0.60616615,0.40474436,0.07856259,0.85989035,0.00000000
-5.04552276,1.37998069,0.00646563,0.01132753,0.50779758,0.62996358,0.40750097,0.08086444,0.88781896,0.00000000
-5.03951976,1.42508002,0.00645836,0.01202746,0.51998980,0.65275673,0.40993098,0.08313719,0.91575749,0.00000000
-5.03351676,1.46955077,0.00647567,0.01273280,0.53251843,0.67453245,0.41220168,0.08538657,0.94379730,0.00000000
-5.02751376,1.51345337,0.00652420,0.01343890,0.54546547,0.69529780,0.41446373,0.08761506,0.97199417,0.00000000
-5.02151076,1.55680766,0.00660990,0.01414041,0.55887008,0.71507403,0.41684338,0.08982080,1.00035619,0.00000000
-5.01550775,1.59957768,0.00673773,0.01483123,0.57272250,0.73388973,0.41943595,0.09199666,1.02883397,0.00000000
-5.00950475,1.64165957,0.00691150,0.01550454,0.58696057,0.75177346,0.42230110,0.09412971,1.05731395,0.00000000
-5.00350175,1.68287333,0.00713367,0.01615281,0.60146927,0.76874664,0.42546014,0.09620102,1.08561534,0.00000000
-4.99749875,1.72295935,0.00740523,0.01676791,0.61608333,0.78481682,0.42889549,0.09818588,1.11349121,0.00000000
-4.99149575,1.76158019,0.00772559,0.01734125,0.63059295,0.79997207,0.43255233,0.10005445,1.14063367,0.00000000
-4.98549275,1.79832766,0.00809256,0.01786394,0.64475249,0.81417688,0.43634245,0.10177271,1.16668337,0.00000000
-4.97948974,1.83273535,0.00850230,0.01832708,0.65829159,0.82736972,0.44014999,0.10330391,1.19124274,0.00000000
-4.97348674,1.86429590,0.00894947,0.01872195,0.67092825,0.83946279,0.44383881,0.10461018,1.21389246,0.00000000
-4.96748374,1.89248231,0.00942725,0.01904039,0.68238320,0.85034372,0.44726100,0.10565438,1.23421039,0.00000000
-4.96148074,1.91677217,0.00992758,0.01927503,0.69239472,0.85987950,0.45026609,0.10640203,1.25179186,0.00000000
-4.95547774,1.93667355,0.01044132,0.01941966,0.70073304,0.86792214,0.45271043,0.10682321,1.26627032,0.00000000
-4.94947474,1.95175090,0.01095853,0.01946944,0.70721358,0.87431601,0.45446616,0.10689440,1.27733702,0.00000000
-4.94347174,1.96164963,0.01146875,0.01942122,0.71170811,0.87890619,0.45542921,0.10659991,1.28475862,0.00000000
-4.93746873,1.96611761,0.01196130,0.01927367,0.71415322,0.88154747,0.45552597,0.10593318,1.28839167,0.00000000
-4.93146573,1.96502237,0.01242564,0.01902745,0.71455548,0.88211333,0.45471807,0.10489746,1.28819285,0.00000000
-4.92546273,1.95836279,0.01285164,0.01868523,0.71299291,0.88050438,0.45300512,0.10350618,1.28422451,0.00000000
-4.91945973,1.94627440,0.01322991,0.01825170,0.70961275,0.87665561,0.45042523,0.10178271,1.27665481,0.00000000
-4.91345673,1.92902770,0.01355210,0.01773346,0.70462525,0.87054207,0.44705310,0.09975968,1.26575239,0.00000000
-4.90745373,1.90701963,0.01381114,0.01713883,0.69829415,0.86218249,0.44299609,0.09747777,1.25187586,0.00000000
-4.90145073,1.88075830,0.01400143,0.01647759,0.69092396,0.85164066,0.43838822,0.09498419,1.23545834,0.00000000
-4.89544772,1.85084180,0.01411899,0.01576071,0.68284493,0.83902436,0.43338254,0.09233072,1.21698810,0.00000000
-4.88944472,1.81793217,0.01416156,0.01499996,0.67439645,0.82448201,0.42814239,0.08957161,1.19698599,0.00000000
-4.88344172,1.78272596,0.01412860,0.01420757,0.66590966,0.80819709,0.42283191,0.08676131,1.17598121,0.00000000
-4.87743872,1.74592290,0.01402126,0.01339583,0.65769041,0.79038082,0.41760647,0.08395221,1.15448641,0.00000000
-4.87143572,1.70819447,0.01384226,0.01257669,0.65000330,0.77126335,0.41260348,0.08119254,1.13297364,0.00000000
-4.86543272,1.67015414,0.01359575,0.01176148,0.64305783,0.75108423,0.40793418,0.07852447,1.11185248,0.00000000
-4.85942971,1.63233079,0.01328712,0.01096053,0.63699726,0.73008248,0.40367681,0.07598250,1.09145142,0.00000000
-4.85342671,1.59514699,0.01292271,0.01018297,0.63189094,0.70848716,0.39987158,0.07359236,1.07200356,0.00000000
-4.84742371,1.55890301,0.01250964,0.00943650,0.62773042,0.68650866,0.39651774,0.07137020,1.05363741,0.00000000
-4.84142071,1.52376773,0.01205545,0.00872731,0.62442949,0.66433148,0.39357287,0.06932240,1.03637315,0.00000000
-4.83541771,1.48977650,0.01156789,0.00805997,0.62182834,0.64210875,0.39095445,0.06744580,1.02012463,0.00000000
-4.82941471,1.45683635,0.01105467,0.00743751,0.61970134,0.61995878,0.38854362,0.06572833,1.00470686,0.00000000
-4.82341171,1.42473778,0.01052324,0.00686144,0.61776815,0.59796382,0.38619084,0.06415012,0.98984848,0.00000000
-4.81740870,1.39317262,0.00998057,0.00633187,0.61570763,0.57617098,0.38372329,0.06268493,0.97520855,0.00000000
-4.81140570,1.36175673,0.00943305,0.00584773,0.61317353,0.55459512,0.38095339,0.06130175,0.96039667,0.00000000
-4.80540270,1.33005619,0.00888635,0.00540692,0.60981143,0.53322357,0.37768815,0.05996666,0.94499525,0.00000000
-4.79939970,1.29761542,0.00834537,0.00500654,0.60527583,0.51202214,0.37373873,0.05864467,0.92858276,0.00000000
-4.79339670,1.26398579,0.00781422,0.00464313,0.59924665,0.49094212,0.36892977,0.05730154,0.91075665,0.00000000
-4.78739370,1.22875299,0.00729623,0.00431286,0.59144426,0.46992769,0.36310800,0.05590553,0.89115487,0.00000000
-4.78139070,1.19156180,0.00679400,0.00401177,0.58164235,0.44892332,0.35614964,0.05442886,0.86947479,0.00000000
-4.77538769,1.15213707,0.00630946,0.00373593,0.56967808,0.42788064,0.34796637,0.05284895,0.84548877,0.00000000
-4.76938469,1.11029987,0.00584397,0.00348161,0.55545911,0.40676446,0.33850951,0.05114938,0.81905558,0.00000000
-4.76338169,1.06597830,0.00539840,0.00324541,0.53896725,0.38555749,0.32777226,0.04932048,0.79012742,0.00000000
-4.75737869,1.01921248,0.00497324,0.00302433,0.52025881,0.36426371,0.31579011,0.04735957,0.75875228,0.00000000
-4.75137569,0.97015402,0.00456867,0.00281588,0.49946163,0.34291015,0.30263929,0.04527093,0.72507184,0.00000000
-4.74537269,0.91906010,0.00418467,0.00261806,0.47676930,0.32154706,0.28843350,0.04306549,0.68931524,0.00000000
-4.73936968,0.86628291,0.00382108,0.00242940,0.45243283,0.30024664,0.27331932,0.04076016,0.65178933,0.00000000
-4.73336668,0.81225539,0.00347764,0.00224891,0.42675052,0.27910054,0.25747037,0.03837716,0.61286606,0.00000000
-4.72736368,0.75747420,0.00315404,0.00207608,0.40005646,0.25821620,0.24108072,0.03594300,0.57296796,0.00000000
-4.72136068,0.70248098,0.00284998,0.00191081,0.37270849,0.23771251,0.22435797,0.03348763,0.53255247,0.00000000
-4.71535768,0.64784323,0.00256511,0.00175335,0.34507607,0.21771502,0.20751619,0.03104335,0.49209611,0.00000000
-4.70935468,0.59413559,0.00229913,0.00160424,0.31752883,0.19835107,0.19076924,0.02864398,0.45207920,0.00000000
-4.70335168,0.54192265,0.00205168,0.00146425,0.29042608,0.17974504,0.17432471,0.02632395,0.41297196,0.00000000
-4.69734867,0.49174394,0.00182242,0.00133436,0.26410794,0.16201405,0.15837865,0.02411769,0.37522246,0.00000000
-4.69134567,0.44410171,0.00161094,0.00121566,0.23888811,0.14526440,0.14311136,0.02205898,0.33924686,0.00000000
-4.68534267,0.39945179,0.00141682,0.00110933,0.21504858,0.12958865,0.12868429,0.02018066,0.30542222,0.00000000
-4.67933967,0.35819762,0.00123954,0.00101665,0.19283633,0.11506371,0.11523799,0.01851435,0.27408187,0.00000000
-4.67333667,0.32068741,0.00107856,0.00093891,0.17246180,0.10174972,0.10289130,0.01709041,0.24551320,0.00000000
-4.66733367,0.28721401,0.00093321,0.00087745,0.15409903,0.08968983,0.09174135,0.01593789,0.21995778,0.00000000
-4.66133067,0.25801716,0.00080279,0.00083364,0.13788722,0.07891073,0.08186450,0.01508473,0.19761323,0.00000000
-4.65532766,0.23328742,0.00068651,0.00080887,0.12393328,0.06942379,0.07331785,0.01455781,0.17863646,0.00000000
-4.64932466,0.21317125,0.00058351,0.00080452,0.11231515,0.06122671,0.06614123,0.01438310,0.16314789,0.00000000
-4.64332166,0.19777656,0.00049290,0.00082202,0.10308533,0.05430548,0.06035934,0.01458571,0.15123588,0.00000000
