energy_ev,total_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.68184092,4.49664762,0.24730857,0.00000000,2.98021218,0.00000000,1.83511981,0.77963213
-5.67583792,4.60627788,0.25415825,0.00000000,3.05114713,0.00000000,1.87470088,0.80109902
-5.66983492,4.70225821,0.26021815,0.00000000,3.11287680,0.00000000,1.90895725,0.82039719
-5.66383192,4.78370304,0.26543753,0.00000000,3.16482385,0.00000000,1.93755328,0.83736733
-5.65782891,4.84996074,0.26978109,0.00000000,3.20656516,0.00000000,1.96025191,0.85188623
-5.65182591,4.90063382,0.27322988,0.00000000,3.23784507,0.00000000,1.97692457,0.86387012
-5.64582291,4.93559333,0.27578181,0.00000000,3.25858486,0.00000000,1.98755866,0.87327708
-5.63981991,4.95498673,0.27745176,0.00000000,3.26888800,0.00000000,1.99226197,0.88010841
-5.63381691,4.95923850,0.27827103,0.00000000,3.26904072,0.00000000,1.99126389,0.88440900
-5.62781391,4.94904305,0.27828652,0.00000000,3.25950759,0.00000000,1.98491298,0.88626634
-5.62181091,4.92534991,0.27755930,0.00000000,3.24092194,0.00000000,1.97367080,0.88580844
-5.61580790,4.88934116,0.27616293,0.00000000,3.21407136,0.00000000,1.95810212,0.88320047
-5.60980490,4.84240184,0.27418131,0.00000000,3.17987843,0.00000000,1.93886145,0.87864031
-5.60380190,4.78608392,0.27170638,0.00000000,3.13937726,0.00000000,1.91667653,0.87235301
-5.59779890,4.72206509,0.26883554,0.00000000,3.09368668,0.00000000,1.89232894,0.86458452
-5.59179590,4.65210377,0.26566905,0.00000000,3.04398083,0.00000000,1.86663271,0.85559474
-5.58579290,4.57799184,0.26230739,0.00000000,2.99145836,0.00000000,1.84041155,0.84565023
-5.57978989,4.50150698,0.25884874,0.00000000,2.93731131,0.00000000,1.81447557,0.83501686
-5.57378689,4.42436630,0.25538663,0.00000000,2.88269493,0.00000000,1.78959829,0.82395275
-5.56778389,4.34818315,0.25200785,0.00000000,2.82869953,0.00000000,1.76649504,0.81270164
-5.56178089,4.27442868,0.24879068,0.00000000,2.77632556,0.00000000,1.74580322,0.80148720
-5.55577789,4.20439966,0.24580358,0.00000000,2.72646274,0.00000000,1.72806562,0.79050823
-5.54977489,4.13919359,0.24310413,0.00000000,2.67987403,0.00000000,1.71371710,0.77993520
-5.54377189,4.07969206,0.24073863,0.00000000,2.63718492,0.00000000,1.70307524,0.76990805
-5.53776888,4.02655246,0.23874187,0.00000000,2.59887820,0.00000000,1.69633534,0.76053540
-5.53176588,3.98020826,0.23713748,0.00000000,2.56529414,0.00000000,1.69356966,0.75189511
-5.52576288,3.94087708,0.23593852,0.00000000,2.53663572,0.00000000,1.69473102,0.74403599
-5.51975988,3.90857583,0.23514837,0.00000000,2.51297823,0.00000000,1.69966025,0.73698066
-5.51375688,3.88314159,0.23476178,0.00000000,2.49428233,0.00000000,1.70809715,0.73072910
-5.50775388,3.86425673,0.23476608,0.00000000,2.48040965,0.00000000,1.71969409,0.72526275
-5.50175088,3.85147649,0.23514237,0.00000000,2.47113968,0.00000000,1.73403177,0.72054882
-5.49574787,3.84425736,0.23586664,0.00000000,2.46618679,0.00000000,1.75063605,0.71654446
-5.48974487,3.84198458,0.23691077,0.00000000,2.46521636,0.00000000,1.76899506,0.71320047
-5.48374187,3.84399705,0.23824331,0.00000000,2.46785895,0.00000000,1.78857583,0.71046436
-5.47773887,3.84960857,0.23983002,0.00000000,2.47372176,0.00000000,1.80883959,0.70828258
-5.47173587,3.85812437,0.24163423,0.00000000,2.48239688,0.00000000,1.82925526,0.70660165
-5.46573287,3.86885257,0.24361683,0.00000000,2.49346611,0.00000000,1.84931050,0.70536835
-5.45972986,3.88111030,0.24573616,0.00000000,2.50650234,0.00000000,1.86852024,0.70452889
-5.45372686,3.89422510,0.24794771,0.00000000,2.52106806,0.00000000,1.88643249,0.70402721
-5.44772386,3.90753227,0.25020371,0.00000000,2.53671137,0.00000000,1.90263171,0.70380275
-5.44172086,3.92036929,0.25245281,0.00000000,2.55296073,0.00000000,1.91673984,0.70378776
-5.43571786,3.93206886,0.25463972,0.00000000,2.56931915,0.00000000,1.92841569,0.70390469
-5.42971486,3.94195179,0.25670521,0.00000000,2.58525918,0.00000000,1.93735310,0.70406384
-5.42371186,3.94932164,0.25858621,0.00000000,2.60021959,0.00000000,1.94327854,0.70416169
-5.41770885,3.95346221,0.26021637,0.00000000,2.61360492,0.00000000,1.94594871,0.70408015
-5.41170585,3.95363917,0.26152688,0.00000000,2.62478848,0.00000000,1.94514882,0.70368694
-5.40570285,3.94910676,0.26244781,0.00000000,2.63311954,0.00000000,1.94069190,0.70283737
-5.39969985,3.93911967,0.26290970,0.00000000,2.63793463,0.00000000,1.93241951,0.70137738
-5.39369685,3.92295041,0.26284550,0.00000000,2.63857312,0.00000000,1.92020400,0.69914795
-5.38769385,3.89991119,0.26219285,0.00000000,2.63439632,0.00000000,1.90395228,0.69599065
-5.38169085,3.86937970,0.26089636,0.00000000,2.62480937,0.00000000,1.88361087,0.69175403
-5.37568784,3.83082701,0.25891002,0.00000000,2.60928479,0.00000000,1.85917187,0.68630060
-5.36968484,3.78384620,0.25619953,0.00000000,2.58738636,0.00000000,1.83067927,0.67951393
-5.36368184,3.72817958,0.25274424,0.00000000,2.55879190,0.00000000,1.79823511,0.67130543
-5.35767884,3.66374270,0.24853889,0.00000000,2.52331340,0.00000000,1.76200466,0.66162046
-5.35167584,3.59064333,0.24359480,0.00000000,2.48091325,0.00000000,1.72222015,0.65044318
-5.34567284,3.50919378,0.23794038,0.00000000,2.43171523,0.00000000,1.67918233,0.63780004
-5.33966983,3.41991525,0.23162119,0.00000000,2.37600947,0.00000000,1.63325953,0.62376135
-5.33366683,3.32353365,0.22469917,0.00000000,2.31425071,0.00000000,1.58488376,0.60844098
-5.32766383,3.22096646,0.21725125,0.00000000,2.24704967,0.00000000,1.53454398,0.59199409
-5.32166083,3.11330099,0.20936739,0.00000000,2.17515791,0.00000000,1.48277635,0.57461284
-5.31565783,3.00176499,0.20114802,0.00000000,2.09944652,0.00000000,1.43015205,0.55652049
-5.30965483,2.88769076,0.19270106,0.00000000,2.02088004,0.00000000,1.37726297,0.53796397
-5.30365183,2.77247486,0.18413875,0.00000000,1.94048648,0.00000000,1.32470603,0.51920546
-5.29764882,2.65753511,0.17557420,0.00000000,1.85932536,0.00000000,1.27306687,0.50051345
-5.29164582,2.54426752,0.16711809,0.00000000,1.77845519,0.00000000,1.22290389,0.48215363
-5.28564282,2.43400511,0.15887555,0.00000000,1.69890219,0.00000000,1.17473334,0.46438031
-5.27963982,2.32798101,0.15094329,0.00000000,1.62163179,0.00000000,1.12901647,0.44742865
-5.27363682,2.22729773,0.14340734,0.00000000,1.54752444,0.00000000,1.08614941,0.43150835
-5.26763382,2.13290403,0.13634122,0.00000000,1.47735677,0.00000000,1.04645635,0.41679891
-5.26163082,2.04558056,0.12980486,0.00000000,1.41178896,0.00000000,1.01018653,0.40344680
-5.25562781,1.96593490,0.12384409,0.00000000,1.35135884,0.00000000,0.97751510,0.39156477
-5.24962481,1.89440576,0.11849085,0.00000000,1.29648263,0.00000000,0.94854793,0.38123299
-5.24362181,1.83127594,0.11376396,0.00000000,1.24746202,0.00000000,0.92332994,0.37250220
-5.23761881,1.77669282,0.10967044,0.00000000,1.20449677,0.00000000,0.90185663,0.36539844
-5.23161581,1.73069492,0.10620722,0.00000000,1.16770189,0.00000000,0.88408787,0.35992898
-5.22561281,1.69324245,0.10336316,0.00000000,1.13712786,0.00000000,0.86996330,0.35608914
-5.21960980,1.66424979,0.10112120,0.00000000,1.11278258,0.00000000,0.85941818,0.35386938
-5.21360680,1.64361761,0.09946049,0.00000000,1.09465334,0.00000000,0.85239876,0.35326228
-5.20760380,1.63126235,0.09835842,0.00000000,1.08272721,0.00000000,0.84887611,0.35426871
-5.20160080,1.62714101,0.09779235,0.00000000,1.07700856,0.00000000,0.84885748,0.35690293
-5.19559780,1.63126952,0.09774100,0.00000000,1.07753226,0.00000000,0.85239431,0.36119610
-5.18959480,1.64373318,0.09818538,0.00000000,1.08437163,0.00000000,0.85958629,0.36719793
-5.18359180,1.66468852,0.09910926,0.00000000,1.09764056,0.00000000,0.87058108,0.37497622
-5.17758879,1.69435603,0.10049916,0.00000000,1.11748950,0.00000000,0.88556943,0.38461436
-5.17158579,1.73300419,0.10234385,0.00000000,1.14409531,0.00000000,0.90477589,0.39620670
-5.16558279,1.78092542,0.10463355,0.00000000,1.17764568,0.00000000,0.92844544,0.40985209
-5.15957979,1.83840550,0.10735869,0.00000000,1.21831887,0.00000000,0.95682670,0.42564585
-5.15357679,1.90568796,0.11050858,0.00000000,1.26625988,0.00000000,0.99015255,0.44367063
-5.14757379,1.98293585,0.11406992,0.00000000,1.32155470,0.00000000,1.02861912,0.46398668
-5.14157079,2.07019292,0.11802543,0.00000000,1.38420396,0.00000000,1.07236446,0.48662195
-5.13556778,2.16734691,0.12235255,0.00000000,1.45409787,0.00000000,1.12144792,0.51156284
-5.12956478,2.27409714,0.12702247,0.00000000,1.53099394,0.00000000,1.17583153,0.53874593
-5.12356178,2.38992862,0.13199947,0.00000000,1.61449908,0.00000000,1.23536451,0.56805136
-5.11755878,2.51409456,0.13724068,0.00000000,1.70405742,0.00000000,1.29977174,0.59929833
-5.11155578,2.64560878,0.14269629,0.00000000,1.79894483,0.00000000,1.36864716,0.63224290
-5.10555278,2.78324873,0.14831017,0.00000000,1.89827090,0.00000000,1.44145243,0.66657860
-5.09954977,2.92556966,0.15402094,0.00000000,2.00098864,0.00000000,1.51752125,0.70193967
-5.09354677,3.07092965,0.15976331,0.00000000,2.10591182,0.00000000,1.59606915,0.73790711
-5.08754377,3.21752453,0.16546982,0.00000000,2.21173945,0.00000000,1.67620853,0.77401722
-5.08154077,3.36343148,0.17107257,0.00000000,2.31708650,0.00000000,1.75696824,0.80977238
-5.07553777,3.50665936,0.17650519,0.00000000,2.42051954,0.00000000,1.83731692,0.84465362
-5.06953477,3.64520357,0.18170462,0.00000000,2.52059598,0.00000000,1.91618900,0.87813446
-5.06353177,3.77710303,0.18661281,0.00000000,2.61590498,0.00000000,1.99251232,0.90969539
-5.05752876,3.90049669,0.19117810,0.00000000,2.70510837,0.00000000,2.06523596,0.93883847
-5.05152576,4.01367697,0.19535639,0.00000000,2.78697967,0.00000000,2.13335723,0.96510131
-5.04552276,4.11513791,0.19911176,0.00000000,2.86043957,0.00000000,2.19594662,0.98806990
-5.03951976,4.20361582,0.20241683,0.00000000,2.92458617,0.00000000,2.25216965,1.00738974
-5.03351676,4.27812075,0.20525267,0.00000000,2.97871887,0.00000000,2.30130495,1.02277486
-5.02751376,4.33795769,0.20760828,0.00000000,3.02235470,0.00000000,2.34275786,1.03401435
-5.02151076,4.38273666,0.20947984,0.00000000,3.05523672,0.00000000,2.37606927,1.04097623
-5.01550775,4.41237167,0.21086962,0.00000000,3.07733404,0.00000000,2.40091962,1.04360860
-5.00950475,4.42706885,0.21178479,0.00000000,3.08883378,0.00000000,2.41712823,1.04193809
-5.00350175,4.42730480,0.21223606,0.00000000,3.09012550,0.00000000,2.42464842,1.03606581
-4.99749875,4.41379624,0.21223643,0.00000000,3.08177884,0.00000000,2.42355884,1.02616111
-4.99149575,4.38746295,0.21179999,0.00000000,3.06451575,0.00000000,2.41405194,1.01245349
-4.98549275,4.34938565,0.21094086,0.00000000,3.03917849,0.00000000,2.39642021,0.99522312
-4.97948974,4.30076096,0.20967239,0.00000000,3.00669501,0.00000000,2.37104116,0.97479042
-4.97348674,4.24285557,0.20800668,0.00000000,2.96804330,0.00000000,2.33836175,0.95150526
-4.96748374,4.17696159,0.20595425,0.00000000,2.92421616,0.00000000,2.29888303,0.92573612
-4.96148074,4.10435473,0.20352415,0.00000000,2.87618794,0.00000000,2.25314571,0.89785974
-4.95547774,4.02625717,0.20072419,0.00000000,2.82488450,0.00000000,2.20171698,0.86825160
-4.94947474,3.94380610,0.19756148,0.00000000,2.77115749,0.00000000,2.14517908,0.83727746
-4.94347174,3.85802893,0.19404307,0.00000000,2.71576375,0.00000000,2.08411972,0.80528632
-4.93746873,3.76982564,0.19017675,0.00000000,2.65935036,0.00000000,2.01912436,0.77260470
-4.93146573,3.67995849,0.18597185,0.00000000,2.60244566,0.00000000,1.95077032,0.73953246
-4.92546273,3.58904879,0.18143997,0.00000000,2.54545613,0.00000000,1.87962246,0.70634015
-4.91945973,3.49758018,0.17659571,0.00000000,2.48866883,0.00000000,1.80623017,0.67326754
-4.91345673,3.40590772,0.17145714,0.00000000,2.43225885,0.00000000,1.73112531,0.64052350
-4.90745373,3.31427170,0.16604623,0.00000000,2.37630110,0.00000000,1.65482087,0.60828680
-4.90145073,3.22281498,0.16038893,0.00000000,2.32078535,0.00000000,1.57780991,0.57670775
-4.89544772,3.13160272,0.15451511,0.00000000,2.26563370,0.00000000,1.50056459,0.54591041
-4.88944472,3.04064313,0.14845830,0.00000000,2.21071923,0.00000000,1.42353501,0.51599513
-4.88344172,2.94990812,0.14225515,0.00000000,2.15588495,0.00000000,1.34714785,0.48704132
-4.87743872,2.85935262,0.13594484,0.00000000,2.10096193,0.00000000,1.27180457,0.45911015
-4.87143572,2.76893186,0.12956822,0.00000000,2.04578581,0.00000000,1.19787925,0.43224719
-4.86543272,2.67861560,0.12316699,0.00000000,1.99021084,0.00000000,1.12571624,0.40648474
-4.85942971,2.58839896,0.11678270,0.00000000,1.93412115,0.00000000,1.05562755,0.38184386
-4.85342671,2.49830957,0.11045587,0.00000000,1.87743855,0.00000000,0.98789027,0.35833613
-4.84742371,2.40841098,0.10422509,0.00000000,1.82012716,0.00000000,0.92274425,0.33596492
-4.84142071,2.31880250,0.09812615,0.00000000,1.76219462,0.00000000,0.86039002,0.31472652
-4.83541771,2.22961607,0.09219138,0.00000000,1.70369037,0.00000000,0.80098739,0.29461081
-4.82941471,2.14101054,0.08644906,0.00000000,1.64470141,0.00000000,0.74465475,0.27560191
-4.82341171,2.05316421,0.08092299,0.00000000,1.58534609,0.00000000,0.69146921,0.25767854
-4.81740870,1.96626646,0.07563224,0.00000000,1.52576669,0.00000000,0.64146769,0.24081439
-4.81140570,1.88050914,0.07059106,0.00000000,1.46612141,0.00000000,0.59464900,0.22497847
-4.80540270,1.79607868,0.06580893,0.00000000,1.40657657,0.00000000,0.55097694,0.21013555
-4.79939970,1.71314933,0.06129082,0.00000000,1.34729946,0.00000000,0.51038424,0.19624669
-4.79339670,1.63187840,0.05703752,0.00000000,1.28845257,0.00000000,0.47277743,0.18326993
-4.78739370,1.55240350,0.05304611,0.00000000,1.23018945,0.00000000,0.43804225,0.17116114
-4.78139070,1.47484222,0.04931056,0.00000000,1.17265235,0.00000000,0.40604969,0.15987498
-4.77538769,1.39929402,0.04582231,0.00000000,1.11597190,0.00000000,0.37666217,0.14936608
-4.76938469,1.32584421,0.04257096,0.00000000,1.06026842,0.00000000,0.34973982,0.13959025
-4.76338169,1.25456958,0.03954492,0.00000000,1.00565483,0.00000000,0.32514660,0.13050572
-4.75737869,1.18554510,0.03673210,0.00000000,0.95224065,0.00000000,0.30275595,0.12207439
-4.75137569,1.11885116,0.03412044,0.00000000,0.90013661,0.00000000,0.28245572,0.11426301
-4.74537269,1.05458064,0.03169852,0.00000000,0.84945946,0.00000000,0.26415239,0.10704414
-4.73936968,0.99284515,0.02945597,0.00000000,0.80033628,0.00000000,0.24777414,0.10039695
-4.73336668,0.93377988,0.02738379,0.00000000,0.75290807,0.00000000,0.23327277,0.09430773
-4.72736368,0.87754658,0.02547465,0.00000000,0.70733192,0.00000000,0.22062443,0.08877003
-4.72136068,0.82433426,0.02372295,0.00000000,0.66378178,0.00000000,0.20982901,0.08378456
-4.71535768,0.77435747,0.02212487,0.00000000,0.62244734,0.00000000,0.20090820,0.07935862
-4.70935468,0.72785212,0.02067828,0.00000000,0.58353123,0.00000000,0.19390244,0.07550526
-4.70335168,0.68506887,0.01938249,0.00000000,0.54724447,0.00000000,0.18886660,0.07224202
-4.69734867,0.64626456,0.01823807,0.00000000,0.51380043,0.00000000,0.18586481,0.06958953
-4.69134567,0.61169191,0.01724644,0.00000000,0.48340760,0.00000000,0.18496445,0.06756970
-4.68534267,0.58158808,0.01640954,0.00000000,0.45626150,0.00000000,0.18622963,0.06620386
-4.67933967,0.55616276,0.01572945,0.00000000,0.43253632,0.00000000,0.18971436,0.06551081
-4.67333667,0.53558633,0.01520794,0.00000000,0.41237657,0.00000000,0.19545581,0.06550486
-4.66733367,0.51997874,0.01484620,0.00000000,0.39588938,0.00000000,0.20346776,0.06619394
-4.66133067,0.50939981,0.01464445,0.00000000,0.38313780,0.00000000,0.21373479,0.06757794
-4.65532766,0.50384147,0.01460173,0.00000000,0.37413554,0.00000000,0.22620722,0.06964731
-4.64932466,0.50322239,0.01471572,0.00000000,0.36884348,0.00000000,0.24079738,0.07238200
-4.64332166,0.50738540,0.01498265,0.00000000,0.36716820,0.00000000,0.25737713,0.07575081
-4.63731866,0.51609798,0.01539737,0.00000000,0.36896270,0.00000000,0.27577700,0.07971126
-4.63131566,0.52905590,0.01595342,0.00000000,0.37402934,0.00000000,0.29578710,0.08420984
-4.62531266,0.54588997,0.01664331,0.00000000,0.38212497,0.00000000,0.31715963,0.08918289
-4.61930965,0.56617580,0.01745881,0.00000000,0.39296814,0.00000000,0.33961323,0.09455786
-4.61330665,0.58944610,0.01839141,0.00000000,0.40624805,0.00000000,0.36283891,0.10025510
-4.60730365,0.61520532,0.01943278,0.00000000,0.42163499,0.00000000,0.38650738,0.10618999
-4.60130065,0.64294578,0.02057530,0.00000000,0.43879184,0.00000000,0.41027755,0.11227540
-4.59529765,0.67216488,0.02181266,0.00000000,0.45738611,0.00000000,0.43380590,0.11842436
-4.58929465,0.70238252,0.02314040,0.00000000,0.47710211,0.00000000,0.45675622,0.12455280
-4.58329165,0.73315806,0.02455650,0.00000000,0.49765261,0.00000000,0.47880946,0.13058235
-4.57728864,0.76410604,0.02606179,0.00000000,0.51878952,0.00000000,0.49967313,0.13644288
-4.57128564,0.79490986,0.02766045,0.00000000,0.54031313,0.00000000,0.51908988,0.14207484
-4.56528264,0.82533290,0.02936026,0.00000000,0.56207941,0.00000000,0.53684491,0.14743123
-4.55927964,0.85522643,0.03117275,0.00000000,0.58400491,0.00000000,0.55277178,0.15247906
-4.55327664,0.88453387,0.03311326,0.00000000,0.60606926,0.00000000,0.56675653,0.15720029
-4.54727364,0.91329126,0.03520072,0.00000000,0.62831469,0.00000000,0.57873967,0.16159218
-4.54127064,0.94162356,0.03745735,0.00000000,0.65084285,0.00000000,0.58871630,0.16566697
-4.53526763,0.96973722,0.03990813,0.00000000,0.67380879,0.00000000,0.59673407,0.16945103
-4.52926463,0.99790886,0.04258007,0.00000000,0.69741231,0.00000000,0.60288938,0.17298338
-4.52326163,1.02647074,0.04550137,0.00000000,0.72188703,0.00000000,0.60732176,0.17631371
-4.51725863,1.05579347,0.04870036,0.00000000,0.74748742,0.00000000,0.61020698,0.17949995
-4.51125563,1.08626657,0.05220442,0.00000000,0.77447449,0.00000000,0.61174902,0.18260557
-4.50525263,1.11827772,0.05603867,0.00000000,0.80310045,0.00000000,0.61217138,0.18569659
-4.49924962,1.15219146,0.06022473,0.00000000,0.83359305,0.00000000,0.61170812,0.18883854
-4.49324662,1.18832828,0.06477944,0.00000000,0.86614028,0.00000000,0.61059496,0.19209340
-4.48724362,1.22694479,0.06971359,0.00000000,0.90087590,0.00000000,0.60906089,0.19551681
-4.48124062,1.26821595,0.07503074,0.00000000,0.93786653,0.00000000,0.60732048,0.19915536
-4.47523762,1.31222008,0.08072626,0.00000000,0.97710084,0.00000000,0.60556739,0.20304441
-4.46923462,1.35892718,0.08678647,0.00000000,1.01848137,0.00000000,0.60396897,0.20720623
-4.46323162,1.40819130,0.09318808,0.00000000,1.06181935,0.00000000,0.60266248,0.21164876
-4.45722861,1.45974734,0.09989786,0.00000000,1.10683297,0.00000000,0.60175272,0.21636485
-4.45122561,1.51321251,0.10687269,0.00000000,1.15314927,0.00000000,0.60131126,0.22133216
-4.44522261,1.56809259,0.11405988,0.00000000,1.20030984,0.00000000,0.60137723,0.22651360
-4.43921961,1.62379302,0.12139790,0.00000000,1.24778021,0.00000000,0.60195957,0.23185843
-4.43321661,1.67963457,0.12881743,0.00000000,1.29496292,0.00000000,0.60304057,0.23730389
-4.42721361,1.73487308,0.13624272,0.00000000,1.34121383,0.00000000,0.60458066,0.24277731
-4.42121061,1.78872292,0.14359330,0.00000000,1.38586141,0.00000000,0.60652409,0.24819874
-4.41520760,1.84038321,0.15078591,0.00000000,1.42822820,0.00000000,0.60880533,0.25348384
-4.40920460,1.88906601,0.15773661,0.00000000,1.46765396,0.00000000,0.61135598,0.25854711
-4.40320160,1.93402546,0.16436309,0.00000000,1.50351951,0.00000000,0.61411168,0.26330516
-4.39719860,1.97458673,0.17058685,0.00000000,1.53527047,0.00000000,0.61701898,0.26768007
-4.39119560,2.01017350,0.17633552,0.00000000,1.56243983,0.00000000,0.62004158,0.27160251
-4.38519260,2.04033296,0.18154488,0.00000000,1.58466850,0.00000000,0.62316587,0.27501477
-4.37918959,2.06475700,0.18616068,0.00000000,1.60172269,0.00000000,0.62640521,0.27787318
-4.37318659,2.08329867,0.19014020,0.00000000,1.61350753,0.00000000,0.62980292,0.28015021
-4.36718359,2.09598292,0.19345334,0.00000000,1.62007582,0.00000000,0.63343363,0.28183584
-4.36118059,2.10301091,0.19608331,0.00000000,1.62163164,0.00000000,0.63740280,0.28293829
-4.35517759,2.10475763,0.19802683,0.00000000,1.61852823,0.00000000,0.64184449,0.28348404
-4.34917459,2.10176238,0.19929386,0.00000000,1.61126004,0.00000000,0.64691715,0.28351698
-4.34317159,2.09471262,0.19990682,0.00000000,1.60044915,0.00000000,0.65279778,0.28309699
-4.33716858,2.08442131,0.19989941,0.00000000,1.58682622,0.00000000,0.65967444,0.28229766
-4.33116558,2.07179882,0.19931504,0.00000000,1.57120683,0.00000000,0.66773749,0.28120351
-4.32516258,2.05782024,0.19820494,0.00000000,1.55446383,0.00000000,0.67716995,0.27990669
-4.31915958,2.04348952,0.19662605,0.00000000,1.53749695,0.00000000,0.68813726,0.27850327
-4.31315658,2.02980172,0.19463880,0.00000000,1.52120065,0.00000000,0.70077709,0.27708942
-4.30715358,2.01770508,0.19230487,0.00000000,1.50643166,0.00000000,0.71518951,0.27575743
