energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-3.22661331,3.79349662,0.05824174,0.41230682,0.01832995,0.00000000,1.37853118,0.37876907,0.04155576,2.15776966
-3.22061031,3.90687511,0.05940590,0.42751533,0.01885372,0.00000000,1.42082089,0.39177042,0.04204119,2.21803252
-3.21460730,4.02037016,0.06061341,0.44447690,0.01938797,0.00000000,1.46564978,0.40414705,0.04244840,2.27734436
-3.20860430,4.13364214,0.06191087,0.46307970,0.01993175,0.00000000,1.51276639,0.41589639,0.04279328,2.33546794
-3.20260130,4.24648547,0.06334612,0.48319193,0.02048443,0.00000000,1.56193157,0.42703944,0.04309243,2.39226877
-3.19659830,4.35883885,0.06496665,0.50466461,0.02104588,0.00000000,1.61292670,0.43762059,0.04336240,2.44772363
-3.19059530,4.47078718,0.06681795,0.52733431,0.02161654,0.00000000,1.66555933,0.44770643,0.04361887,2.50192320
-3.18459230,4.58255462,0.06894206,0.55102566,0.02219759,0.00000000,1.71966566,0.45738372,0.04387600,2.55506861
-3.17858929,4.69448864,0.07137610,0.57555349,0.02279096,0.00000000,1.77510981,0.46675639,0.04414572,2.60746167
-3.17258629,4.80703552,0.07415119,0.60072473,0.02339933,0.00000000,1.83177987,0.47594164,0.04443718,2.65948901
-3.16658329,4.92070834,0.07729145,0.62633983,0.02402607,0.00000000,1.88958093,0.48506539,0.04475632,2.71160089
-3.16058029,5.03604860,0.08081346,0.65219406,0.02467508,0.00000000,1.94842556,0.49425712,0.04510558,2.76428527
-3.15457729,5.15358362,0.08472594,0.67807852,0.02535066,0.00000000,2.00822241,0.50364427,0.04548375,2.81803860
-3.14857429,5.27378158,0.08902983,0.70378115,0.02605718,0.00000000,2.06886367,0.51334653,0.04588598,2.87333444
-3.14257129,5.39700665,0.09371862,0.72908781,0.02679883,0.00000000,2.13021215,0.52347014,0.04630396,2.93059156
-3.13656828,5.52347649,0.09877904,0.75378366,0.02757928,0.00000000,2.19208907,0.53410255,0.04672626,2.99014298
-3.13056528,5.65322451,0.10419185,0.77765488,0.02840130,0.00000000,2.25426335,0.54530751,0.04713877,3.05220766
-3.12456228,5.78606881,0.10993288,0.80049079,0.02926644,0.00000000,2.31644309,0.55712096,0.04752529,3.11686600
-3.11855928,5.92158964,0.11597409,0.82208665,0.03017469,0.00000000,2.37827015,0.56954780,0.04786824,3.18404068
-3.11255628,6.05911668,0.12228455,0.84224678,0.03112417,0.00000000,2.43931820,0.58255975,0.04814936,3.25348366
-3.10655328,6.19772691,0.12883142,0.86078827,0.03211092,0.00000000,2.49909449,0.59609425,0.04835049,3.32477022
-3.10055028,6.33625339,0.13558058,0.87754496,0.03312874,0.00000000,2.55704566,0.61005465,0.04845436,3.39730025
-3.09454727,6.47330481,0.14249716,0.89237159,0.03416911,0.00000000,2.61256722,0.62431152,0.04844534,3.47030715
-3.08854427,6.60729498,0.14954566,0.90514785,0.03522121,0.00000000,2.66501655,0.63870510,0.04831008,3.54287379
-3.08254127,6.73648122,0.15668977,0.91578224,0.03627212,0.00000000,2.71372892,0.65304886,0.04803810,3.61395528
-3.07653827,6.85901021,0.16389196,0.92421529,0.03730694,0.00000000,2.75803567,0.66713389,0.04762229,3.68240759
-3.07053527,6.97296950,0.17111272,0.93042209,0.03830927,0.00000000,2.79728410,0.68073417,0.04705917,3.74702099
-3.06453227,7.07644280,0.17830964,0.93441384,0.03926149,0.00000000,2.83085804,0.69361241,0.04634914,3.80655727
-3.05852926,7.16756720,0.18543647,0.93623834,0.04014539,0.00000000,2.85819834,0.70552638,0.04549647,3.85978933
-3.05252626,7.24459030,0.19244210,0.93597925,0.04094262,0.00000000,2.87882247,0.71623543,0.04450915,3.90554183
-3.04652326,7.30592544,0.19926979,0.93375417,0.04163534,0.00000000,2.89234250,0.72550716,0.04339873,3.94273148
-3.04052026,7.35020340,0.20585657,0.92971161,0.04220679,0.00000000,2.89848077,0.73312396,0.04217985,3.97040572
-3.03451726,7.37631887,0.21213311,0.92402693,0.04264185,0.00000000,2.89708275,0.73888926,0.04086983,3.98777845
-3.02851426,7.38347061,0.21802402,0.91689742,0.04292765,0.00000000,2.88812663,0.74263339,0.03948809,3.99426156
-3.02251126,7.37119402,0.22344871,0.90853683,0.04305399,0.00000000,2.87172934,0.74421877,0.03805561,3.98949139
-3.01650825,7.33938522,0.22832275,0.89916953,0.04301377,0.00000000,2.84814887,0.74354441,0.03659430,3.97334899
-3.01050525,7.28831602,0.23255986,0.88902466,0.04280328,0.00000000,2.81778274,0.74054951,0.03512645,3.94597352
-3.00450225,7.21863923,0.23607432,0.87833040,0.04242243,0.00000000,2.78116273,0.73521607,0.03367419,3.90776821
-2.99849925,7.13138390,0.23878379,0.86730873,0.04187480,0.00000000,2.73894594,0.72757044,0.03225902,3.85939851
-2.99249625,7.02794058,0.24061235,0.85617084,0.04116759,0.00000000,2.69190242,0.71768362,0.03090141,3.80178217
-2.98649325,6.91003643,0.24149368,0.84511323,0.04031151,0.00000000,2.64089956,0.70567048,0.02962054,3.73607137
-2.98049025,6.77970074,0.24137413,0.83431476,0.03932044,0.00000000,2.58688370,0.69168760,0.02843409,3.66362713
-2.97448724,6.63922122,0.24021549,0.82393447,0.03821110,0.00000000,2.53085915,0.67593005,0.02735812,3.58598659
-2.96848424,6.49109197,0.23799739,0.81411032,0.03700257,0.00000000,2.47386517,0.65862692,0.02640710,3.50482371
-2.96248124,6.33795418,0.23471907,0.80495854,0.03571575,0.00000000,2.41695141,0.64003583,0.02559398,3.42190471
-2.95647824,6.18253095,0.23040047,0.79657370,0.03437276,0.00000000,2.36115218,0.62043653,0.02493031,3.33903914
-2.95047524,6.02755786,0.22508252,0.78902912,0.03299633,0.00000000,2.30746035,0.60012381,0.02442649,3.25802819
-2.94447224,5.87571122,0.21882663,0.78237760,0.03160915,0.00000000,2.25680135,0.57939984,0.02409193,3.18061179
-2.93846923,5.72953616,0.21171336,0.77665230,0.03023325,0.00000000,2.21000808,0.55856629,0.02393538,3.10841623
-2.93246623,5.59137692,0.20384037,0.77186760,0.02888943,0.00000000,2.16779738,0.53791644,0.02396507,3.04290407
-2.92646323,5.46331167,0.19531973,0.76801984,0.02759666,0.00000000,2.13074893,0.51772764,0.02418903,2.98532816
-2.92046023,5.34709445,0.18627471,0.76508807,0.02637168,0.00000000,2.09928728,0.49825422,0.02461520,2.93669164
-2.91445723,5.24410656,0.17683628,0.76303459,0.02522855,0.00000000,2.07366781,0.47972140,0.02525160,2.89771537
-2.90845423,5.15531948,0.16713933,0.76180553,0.02417843,0.00000000,2.05396731,0.46232011,0.02610641,2.86881440
-2.90245123,5.08127131,0.15731910,0.76133144,0.02322931,0.00000000,2.04007978,0.44620331,0.02718793,2.85008451
-2.89644822,5.02205794,0.14750759,0.76152818,0.02238604,0.00000000,2.03171794,0.43148353,0.02850458,2.84129965
-2.89044522,4.97734002,0.13783046,0.76229809,0.02165030,0.00000000,2.02842071,0.41823214,0.03006468,2.84192074
-2.88444222,4.94636579,0.12840435,0.76353167,0.02102078,0.00000000,2.02956678,0.40648008,0.03187631,2.85111572
-2.87843922,4.92800933,0.11933469,0.76510990,0.02049345,0.00000000,2.03439406,0.39622018,0.03394699,2.86779024
-2.87243622,4.92082315,0.11071429,0.76690720,0.02006187,0.00000000,2.04202454,0.38741084,0.03628329,2.89062820
-2.86643322,4.92310304,0.10262236,0.76879508,0.01971766,0.00000000,2.05149392,0.37998104,0.03889048,2.91814048
-2.86043022,4.93296285,0.09512433,0.77064649,0.01945097,0.00000000,2.06178499,0.37383629,0.04177204,2.94872018
-2.85442721,4.94841593,0.08827211,0.77234058,0.01925098,0.00000000,2.07186355,0.36886529,0.04492919,2.98070198
-2.84842421,4.96745981,0.08210487,0.77376784,0.01910646,0.00000000,2.08071550,0.36494699,0.04836039,3.01242349
-2.84242121,4.98816048,0.07665027,0.77483532,0.01900627,0.00000000,2.08738355,0.36195773,0.05206087,3.04228581
-2.83641821,5.00873216,0.07192586,0.77547161,0.01893991,0.00000000,2.09100210,0.35977799,0.05602216,3.06881087
-2.83041521,5.02760931,0.06794073,0.77563124,0.01889788,0.00000000,2.09082860,0.35829860,0.06023175,3.09069324
-2.82441221,5.04350719,0.06469714,0.77529834,0.01887211,0.00000000,2.08627010,0.35742588,0.06467274,3.10684413
-2.81840920,5.05546861,0.06219210,0.77448905,0.01885620,0.00000000,2.07690381,0.35708575,0.06932371,3.11642586
-2.81240620,5.06289445,0.06041883,0.77325268,0.01884564,0.00000000,2.06249062,0.35722633,0.07415866,3.11887555
-2.80640320,5.06555705,0.05936795,0.77167128,0.01883783,0.00000000,2.04298116,0.35781921,0.07914712,3.11391719
-2.80040020,5.06359593,0.05902841,0.76985768,0.01883206,0.00000000,2.01851404,0.35885911,0.08425447,3.10156188
-2.79439720,5.05749661,0.05938810,0.76795194,0.01882939,0.00000000,1.98940654,0.36036217,0.08944237,3.08209662
-2.78839420,5.04805380,0.06043416,0.76611641,0.01883242,0.00000000,1.95613831,0.36236301,0.09466945,3.05606251
-2.78239120,5.03632138,0.06215300,0.76452956,0.01884495,0.00000000,1.91932886,0.36491055,0.09989210,3.02422373
-2.77638819,5.02355198,0.06453003,0.76337892,0.01887168,0.00000000,1.87971021,0.36806322,0.10506538,2.98752902
-2.77038519,5.01112938,0.06754917,0.76285346,0.01891775,0.00000000,1.83809601,0.37188349,0.11014412,2.94706768
-2.76438219,5.00049737,0.07119227,0.76313584,0.01898840,0.00000000,1.79534869,0.37643234,0.11508394,2.90402231
-2.75837919,4.99308875,0.07543839,0.76439481,0.01908855,0.00000000,1.75234619,0.38176379,0.11984242,2.85962040
-2.75237619,4.99025751,0.08026301,0.76677836,0.01922246,0.00000000,1.70994986,0.38791996,0.12438011,2.81508687
-2.74637319,4.99321758,0.08563733,0.77040766,0.01939345,0.00000000,1.66897485,0.39492673,0.12866145,2.77159954
-2.74037019,5.00299031,0.09152771,0.77537226,0.01960365,0.00000000,1.63016417,0.40279043,0.13265559,2.73024908
-2.73436718,5.02036267,0.09789507,0.78172667,0.01985389,0.00000000,1.59416734,0.41149549,0.13633695,2.69200462
-2.72836418,5.04585712,0.10469470,0.78948834,0.02014362,0.00000000,1.56152408,0.42100329,0.13968554,2.65768606
-2.72236118,5.07971363,0.11187602,0.79863708,0.02047098,0.00000000,1.53265352,0.43125211,0.14268706,2.62794348
-2.71635818,5.12188351,0.11938276,0.80911585,0.02083286,0.00000000,1.50784861,0.44215812,0.14533275,2.60324363
-2.71035518,5.17203413,0.12715320,0.82083268,0.02122508,0.00000000,1.48727563,0.45361733,0.14761890,2.58386357
-2.70435218,5.22956321,0.13512068,0.83366354,0.02164264,0.00000000,1.47097810,0.46550828,0.14954630,2.56989064
-2.69834917,5.29362097,0.14321432,0.84745589,0.02207992,0.00000000,1.45888436,0.47769522,0.15111936,2.56122830
-2.69234617,5.36313829,0.15135986,0.86203268,0.02253099,0.00000000,1.45081813,0.49003176,0.15234526,2.55760692
-2.68634317,5.43685911,0.15948069,0.87719650,0.02298977,0.00000000,1.44651088,0.50236447,0.15323294,2.55859855
-2.68034017,5.51337522,0.16749903,0.89273370,0.02345034,0.00000000,1.44561556,0.51453653,0.15379216,2.56363499
-2.67433717,5.59116201,0.17533716,0.90841832,0.02390703,0.00000000,1.44772061,0.52639110,0.15403265,2.57202810
-2.66833417,5.66861409,0.18291877,0.92401577,0.02435458,0.00000000,1.45236385,0.53777433,0.15396339,2.58299182
-2.66233117,5.74407982,0.19017041,0.93928607,0.02478817,0.00000000,1.45904566,0.54853799,0.15359205,2.59566518
-2.65632816,5.81589434,0.19702287,0.95398695,0.02520345,0.00000000,1.46724129,0.55854164,0.15292472,2.60913583
-2.65032516,5.88241104,0.20341263,0.96787657,0.02559643,0.00000000,1.47641212,0.56765435,0.15196580,2.62246374
-2.64432216,5.94203145,0.20928326,0.98071623,0.02596344,0.00000000,1.48601589,0.57575614,0.15071820,2.63470487
-2.63831916,5.99323380,0.21458670,0.99227305,0.02630096,0.00000000,1.49551612,0.58273908,0.14918366,2.64493442
-2.63231616,6.03460076,0.21928445,1.00232280,0.02660550,0.00000000,1.50439093,0.58850819,0.14736338,2.65226976
-2.62631316,6.06484642,0.22334853,1.01065296,0.02687347,0.00000000,1.51214142,0.59298230,0.14525863,2.65589265
-2.62031016,6.08284280,0.22676221,1.01706612,0.02710107,0.00000000,1.51830001,0.59609483,0.14287160,2.65507069
-2.61430715,6.08764589,0.22952052,1.02138367,0.02728423,0.00000000,1.52243882,0.59779464,0.14020615,2.64917786
-2.60830415,6.07852085,0.23163025,1.02344979,0.02741860,0.00000000,1.52417819,0.59804691,0.13726855,2.63771362
-2.60230115,6.05496596,0.23310976,1.02313552,0.02749959,0.00000000,1.52319540,0.59683411,0.13406813,2.62032047
-2.59629815,6.01673458,0.23398827,1.02034294,0.02752248,0.00000000,1.51923339,0.59415695,0.13061783,2.59679945
-2.59029515,5.96385410,0.23430472,1.01500902,0.02748264,0.00000000,1.51210918,0.59003527,0.12693449,2.56712314
-2.58429215,5.89664093,0.23410635,1.00710904,0.02737569,0.00000000,1.50172175,0.58450888,0.12303901,2.53144566
-2.57828914,5.81571047,0.23344684,0.99665935,0.02719783,0.00000000,1.48805887,0.57763807,0.11895628,2.49010918
-2.57228614,5.72198090,0.23238417,0.98371904,0.02694609,0.00000000,1.47120240,0.56950387,0.11471494,2.44364662
-2.56628314,5.61667011,0.23097839,0.96839053,0.02661864,0.00000000,1.45133152,0.56020791,0.11034696,2.39277985
-2.56028014,5.50128497,0.22928918,0.95081881,0.02621505,0.00000000,1.42872352,0.54987179,0.10588705,2.33841343
-2.55427714,5.37760262,0.22737360,0.93118925,0.02573655,0.00000000,1.40375173,0.53863597,0.10137204,2.28162338
-2.54827414,5.24764381,0.22528394,0.90972392,0.02518617,0.00000000,1.37688023,0.52665822,0.09684016,2.22364109
-2.54227114,5.11363847,0.22306591,0.88667663,0.02456889,0.00000000,1.34865531,0.51411144,0.09233032,2.16583240
-2.53626813,4.97798431,0.22075727,0.86232665,0.02389158,0.00000000,1.31969367,0.50118125,0.08788147,2.10967204
-2.53026513,4.84319929,0.21838702,0.83697150,0.02316301,0.00000000,1.29066740,0.48806302,0.08353198,2.05671378
-2.52426213,4.71186912,0.21597509,0.81091893,0.02239359,0.00000000,1.26228635,0.47495881,0.07931916,2.00855697
-2.51825913,4.58659144,0.21353271,0.78447859,0.02159521,0.00000000,1.23527806,0.46207397,0.07527889,1.96680999
-2.51225613,4.46991786,0.21106335,0.75795360,0.02078079,0.00000000,1.21036618,0.44961377,0.07144541,1.93305142
-2.50625313,4.36429575,0.20856419,0.73163243,0.01996400,0.00000000,1.18824793,0.43777994,0.06785123,1.90879007
-2.50025013,4.27201120,0.20602802,0.70578142,0.01915869,0.00000000,1.16957147,0.42676734,0.06452710,1.89542454
-2.49424712,4.19513476,0.20344540,0.68063832,0.01837855,0.00000000,1.15491407,0.41676063,0.06150219,1.89420387
-2.48824412,4.13547144,0.20080703,0.65640691,0.01763654,0.00000000,1.14476185,0.40793120,0.05880418,1.90618994
-2.48224112,4.09451613,0.19810595,0.63325319,0.01694450,0.00000000,1.13949205,0.40043417,0.05645951,1.93222330
-2.47623812,4.07341581,0.19533963,0.61130296,0.01631274,0.00000000,1.13935843,0.39440560,0.05449350,1.97289316
-2.47023512,4.07293945,0.19251163,0.59064104,0.01574969,0.00000000,1.14448050,0.38995982,0.05293048,2.02851302
-2.46423212,4.09345651,0.18963271,0.57131212,0.01526163,0.00000000,1.15483712,0.38718701,0.05179376,2.09910275
-2.45822911,4.13492457,0.18672134,0.55332297,0.01485255,0.00000000,1.17026476,0.38615092,0.05110555,2.18437810
-2.45222611,4.19688677,0.18380347,0.53664607,0.01452402,0.00000000,1.19046059,0.38688679,0.05088660,2.28374831
-2.44622311,4.27847916,0.18091168,0.52122434,0.01427527,0.00000000,1.21499048,0.38939964,0.05115583,2.39632242
-2.44022011,4.37844813,0.17808356,0.50697674,0.01410323,0.00000000,1.24330144,0.39366283,0.05192961,2.52092430
-2.43421711,4.49517763,0.17535960,0.49380445,0.01400280,0.00000000,1.27473843,0.39961705,0.05322104,2.65611640
-2.42821411,4.62672578,0.17278061,0.48159743,0.01396706,0.00000000,1.30856472,0.40716994,0.05503899,2.80023187
-2.42221111,4.77087008,0.17038489,0.47024095,0.01398764,0.00000000,1.34398507,0.41619627,0.05738709,2.95141401
-2.41620810,4.92516019,0.16820532,0.45962178,0.01405511,0.00000000,1.38017105,0.42653894,0.06026262,3.10766220
-2.41020510,5.08697691,0.16626661,0.44963394,0.01415936,0.00000000,1.41628727,0.43801075,0.06365547,3.26688269
-2.40420210,5.25359570,0.16458289,0.44018356,0.01429000,0.00000000,1.45151775,0.45039716,0.06754707,3.42694257
-2.39819910,5.42225293,0.16315582,0.43119277,0.01443683,0.00000000,1.48509117,0.46345993,0.07190956,3.58572508
-2.39219610,5.59021271,0.16197339,0.42260245,0.01459013,0.00000000,1.51630420,0.47694167,0.07670505,3.74118413
-2.38619310,5.75483223,0.16100953,0.41437369,0.01474104,0.00000000,1.54454190,0.49057131,0.08188522,3.89139600
-2.38019010,5.91362336,0.16022450,0.40648800,0.01488186,0.00000000,1.56929435,0.50407023,0.08739120,4.03460626
-2.37418709,6.06430844,0.15956631,0.39894621,0.01500620,0.00000000,1.59016908,0.51715898,0.09315380,4.16927017
-2.36818409,6.20486850,0.15897277,0.39176628,0.01510916,0.00000000,1.60689859,0.52956440,0.09909415,4.29408486
-2.36218109,6.33358214,0.15837443,0.38498000,0.01518742,0.00000000,1.61934313,0.54102684,0.10512475,4.40801243
-2.35617809,6.44905411,0.15769797,0.37862894,0.01523922,0.00000000,1.62748835,0.55130723,0.11115089,4.51029305
-2.35017509,6.55023280,0.15687011,0.37275982,0.01526428,0.00000000,1.63143850,0.56019374,0.11707254,4.60044798
-2.34417209,6.63641655,0.15582168,0.36741956,0.01526375,0.00000000,1.63140527,0.56750783,0.12278645,4.67827280
-2.33816908,6.70724900,0.15449165,0.36265044,0.01523999,0.00000000,1.62769331,0.57310932,0.12818860,4.74382158
-2.33216608,6.76270462,0.15283095,0.35848552,0.01519642,0.00000000,1.62068291,0.57690037,0.13317689,4.79738330
-2.32616308,6.80306551,0.15080591,0.35494465,0.01513728,0.00000000,1.61081102,0.57882823,0.13765384,4.83945199
-2.32016008,6.82889127,0.14840106,0.35203148,0.01506744,0.00000000,1.59855154,0.57888661,0.14152934,4.87069261
-2.31415708,6.84098401,0.14562112,0.34973140,0.01499219,0.00000000,1.58439578,0.57711560,0.14472332,4.89190456
-2.30815408,6.84035046,0.14249225,0.34801084,0.01491705,0.00000000,1.56883416,0.57360028,0.14716816,4.90398497
-2.30215108,6.82816334,0.13906230,0.34681789,0.01484760,0.00000000,1.55233997,0.56846796,0.14881083,4.90789369
-2.29614807,6.80572407,0.13540012,0.34608420,0.01478936,0.00000000,1.53535587,0.56188430,0.14961453,4.90462175
-2.29014507,6.77442833,0.13159400,0.34572825,0.01474773,0.00000000,1.51828366,0.55404842,0.14956002,4.89516479
-2.28414207,6.73573607,0.12774924,0.34565966,0.01472787,0.00000000,1.50147763,0.54518715,0.14864618,4.88050244
-2.27813907,6.69114666,0.12398497,0.34578459,0.01473475,0.00000000,1.48524170,0.53554881,0.14689021,4.86158434
-2.27213607,6.64217980,0.12043035,0.34601162,0.01477311,0.00000000,1.46983002,0.52539658,0.14432708,4.83932293
-2.26613307,6.59036198,0.11722031,0.34625817,0.01484754,0.00000000,1.45545095,0.51500172,0.14100854,4.81459260
-2.26013007,6.53721802,0.11449098,0.34645680,0.01496247,0.00000000,1.44227367,0.50463699,0.13700148,4.78823443
-2.25412706,6.48426672,0.11237497,0.34656132,0.01512230,0.00000000,1.43043701,0.49457021,0.13238596,4.76106543
-2.24812406,6.43301926,0.11099670,0.34655215,0.01533138,0.00000000,1.42005943,0.48505835,0.12725276,4.73389064
-2.24212106,6.38497887,0.11046791,0.34644071,0.01559405,0.00000000,1.41124961,0.47634211,0.12170068,4.70751646
-2.23611806,6.34164002,0.11088354,0.34627255,0.01591470,0.00000000,1.40411657,0.46864116,0.11583370,4.68276348
-2.23011506,6.30448558,0.11231811,0.34612902,0.01629767,0.00000000,1.39877854,0.46215007,0.10975805,4.66047685
-2.22411206,6.27498042,0.11482270,0.34612723,0.01674724,0.00000000,1.39536994,0.45703499,0.10357932,4.64153275
-2.21810905,6.25456009,0.11842270,0.34641829,0.01726755,0.00000000,1.39404571,0.45343104,0.09739973,4.62683932
-2.21210605,6.24461385,0.12311636,0.34718376,0.01786241,0.00000000,1.39498262,0.45144046,0.09131567,4.61733118
-2.20610305,6.24646141,0.12887425,0.34863042,0.01853518,0.00000000,1.39837720,0.45113141,0.08541549,4.61395672
-2.20010005,6.26132357,0.13563964,0.35098339,0.01928856,0.00000000,1.40444029,0.45253755,0.07977773,4.61765804
-2.19409705,6.29028716,0.14332980,0.35447796,0.02012437,0.00000000,1.41338833,0.45565815,0.07446976,4.62934381
-2.18809405,6.33426536,0.15183828,0.35935021,0.02104332,0.00000000,1.42543164,0.46045892,0.06954675,4.64985578
-2.18209105,6.39395491,0.16103799,0.36582692,0.02204480,0.00000000,1.44076042,0.46687331,0.06505123,4.67993022
-2.17608804,6.46979199,0.17078513,0.37411499,0.02312663,0.00000000,1.45952894,0.47480446,0.06101288,4.72015611
-2.17008504,6.56190917,0.18092376,0.38439084,0.02428488,0.00000000,1.48183893,0.48412761,0.05744887,4.77093179
-2.16408204,6.67009564,0.19129086,0.39679021,0.02551372,0.00000000,1.50772299,0.49469293,0.05436442,4.83242275
-2.15807904,6.79376322,0.20172186,0.41139874,0.02680527,0.00000000,1.53712911,0.50632892,0.05175366,4.90452257
-2.15207604,6.93192074,0.21205614,0.42824373,0.02814957,0.00000000,1.56990714,0.51884601,0.04960077,4.98681990
-2.14607304,7.08315880,0.22214262,0.44728761,0.02953458,0.00000000,1.60579823,0.53204065,0.04788123,5.07857340
-2.14007004,7.24564701,0.23184501,0.46842317,0.03094623,0.00000000,1.64442804,0.54569955,0.04656322,5.17869712
-2.13406703,7.41714519,0.24104650,0.49147117,0.03236861,0.00000000,1.68530434,0.55960413,0.04560908,5.28575777
-2.12806403,7.59502936,0.24965392,0.51618036,0.03378414,0.00000000,1.72781955,0.57353510,0.04497676,5.39798538
-2.12206103,7.77633303,0.25760082,0.54222999,0.03517392,0.00000000,1.77125842,0.58727698,0.04462128,5.51329792
-2.11605803,7.95780338,0.26484967,0.56923510,0.03651807,0.00000000,1.81481091,0.60062255,0.04449608,5.62933995
-2.11005503,8.13597120,0.27139293,0.59675424,0.03779615,0.00000000,1.85758994,0.61337714,0.04455433,5.74353479
-2.10405203,8.30723290,0.27725290,0.62429965,0.03898764,0.00000000,1.89865360,0.62536253,0.04475010,5.85314867
-2.09804902,8.46794219,0.28248043,0.65134956,0.04007247,0.00000000,1.93703099,0.63642049,0.04503939,5.95536519
-2.09204602,8.61450826,0.28715252,0.67736222,0.04103149,0.00000000,1.97175078,0.64641578,0.04538106,6.04736709
-2.08604302,8.74349701,0.29136888,0.70179125,0.04184706,0.00000000,2.00187129,0.65523855,0.04573758,6.12642268
-2.08004002,8.85173146,0.29524763,0.72410164,0.04250350,0.00000000,2.02651092,0.66280606,0.04607561,6.18997305
-2.07403702,8.93638727,0.29892021,0.74378602,0.04298761,0.00000000,2.04487744,0.66906356,0.04636648,6.23571667
-2.06803402,8.99507930,0.30252589,0.76038036,0.04328901,0.00000000,2.05629508,0.67398446,0.04658650,6.26168760
-2.06203102,9.02593545,0.30620586,0.77347862,0.04340052,0.00000000,2.06022788,0.67756957,0.04671707,6.26632362
-2.05602801,9.02765437,0.31009730,0.78274568,0.04331838,0.00000000,2.05629842,0.67984553,0.04674472,6.24852141
-2.05002501,8.99954434,0.31432751,0.78792810,0.04304238,0.00000000,2.04430098,0.68086236,0.04666100,6.20767582
-2.04402201,8.94154118,0.31900841,0.78886218,0.04257588,0.00000000,2.02420846,0.68069033,0.04646221,6.14370151
-2.03801901,8.85420442,0.32423151,0.78547906,0.04192573,0.00000000,1.99617274,0.67941600,0.04614906,6.05703574
-2.03201601,8.73869139,0.33006349,0.77780658,0.04110205,0.00000000,1.96051849,0.67713786,0.04572623,5.94862211
-2.02601301,8.59671051,0.33654261,0.76596794,0.04011795,0.00000000,1.91773076,0.67396137,0.04520185,5.81987590
-2.02001001,8.43045566,0.34367603,0.75017720,0.03898908,0.00000000,1.86843683,0.66999393,0.04458693,5.67263267
-2.01400700,8.24252457,0.35143798,0.73073179,0.03773323,0.00000000,1.81338343,0.66533975,0.04389477,5.50908243
-2.00800400,8.03582502,0.35976910,0.70800243,0.03636971,0.00000000,1.75341023,0.66009487,0.04314029,5.33169256
-2.00200100,7.81347318,0.36857670,0.68242093,0.03491888,0.00000000,1.68942097,0.65434270,0.04233946,5.14312301
-1.99599800,7.57868857,0.37773616,0.65446634,0.03340150,0.00000000,1.62235362,0.64815017,0.04150867,4.94613769
-1.98999500,7.33469059,0.38709336,0.62465012,0.03183822,0.00000000,1.55315083,0.64156465,0.04066421,4.74351618
-1.98399200,7.08460109,0.39646807,0.59350078,0.03024905,0.00000000,1.48273204,0.63461201,0.03982174,4.53796942
-1.97798899,6.83135701,0.40565834,0.56154875,0.02865289,0.00000000,1.41196839,0.62729578,0.03899585,4.33206318
-1.97198599,6.57763679,0.41444569,0.52931195,0.02706715,0.00000000,1.34166141,0.61959751,0.03819970,4.12815215
-1.96598299,6.32580303,0.42260103,0.49728246,0.02550743,0.00000000,1.27252611,0.61147843,0.03744471,3.92832706
-1.95997999,6.07786316,0.42989118,0.46591495,0.02398733,0.00000000,1.20517907,0.60288227,0.03674035,3.73437642
-1.95397699,5.83544885,0.43608575,0.43561681,0.02251834,0.00000000,1.14013150,0.59373919,0.03609395,3.54776356
-1.94797399,5.59981367,0.44096421,0.40674050,0.02110977,0.00000000,1.07778735,0.58397058,0.03551065,3.36961904
-1.94197099,5.37184786,0.44432293,0.37957813,0.01976885,0.00000000,1.01844591,0.57349454,0.03499332,3.20074730
-1.93596798,5.15210796,0.44598190,0.35435814,0.01850086,0.00000000,0.96230843,0.56223179,0.03454266,3.04164617
-1.92996498,4.94085861,0.44579099,0.33124424,0.01730927,0.00000000,0.90948799,0.55011159,0.03415717,2.89253718
-1.92396198,4.73812310,0.44363534,0.31033630,0.01619603,0.00000000,0.86002173,0.53707750,0.03383336,2.75340385
-1.91795898,4.54373931,0.43943982,0.29167299,0.01516181,0.00000000,0.81388454,0.52309261,0.03356586,2.62403558
-1.91195598,4.35741742,0.43317226,0.27523601,0.01420622,0.00000000,0.77100332,0.50814390,0.03334763,2.50407401
-1.90595298,4.17879614,0.42484542,0.26095563,0.01332814,0.00000000,0.73127099,0.49224563,0.03317021,2.39305943
-1.89994997,4.00749437,0.41451742,0.24871713,0.01252587,0.00000000,0.69455945,0.47544147,0.03302394,2.29047457
-1.89394697,3.84315609,0.40229081,0.23836810,0.01179743,0.00000000,0.66073103,0.45780528,0.03289833,2.19578392
-1.88794397,3.68548645,0.38831015,0.22972605,0.01114063,0.00000000,0.62964783,0.43944064,0.03278235,2.10846691
-1.88194097,3.53427823,0.37275827,0.22258638,0.01055327,0.00000000,0.60117893,0.42047887,0.03266484,2.02804392
-1.87593797,3.38942803,0.35585139,0.21673019,0.01003318,0.00000000,0.57520519,0.40107605,0.03253486,1.95409467
-1.86993497,3.25094282,0.33783316,0.21193199,0.00957826,0.00000000,0.55162186,0.38140887,0.03238217,1.88626905
-1.86393197,3.11893731,0.31896811,0.20796693,0.00918649,0.00000000,0.53033920,0.36166974,0.03219758,1.82429075
