energy_ev,total_up,As_p_up,As_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-6.00000000,2.49777163,0.17156076,0.00000000,0.85880887,0.18413750,1.59491807,0.00000000
-5.99399700,2.41060418,0.19577415,0.00000000,0.86062743,0.18102116,1.49362785,0.00000000
-5.98799400,2.33261287,0.22319737,0.00000000,0.86775673,0.17948217,1.39284002,0.00000000
-5.98199100,2.26603297,0.25389424,0.00000000,0.88081376,0.17962863,1.29416230,0.00000000
-5.97598799,2.21277829,0.28787189,0.00000000,0.90024674,0.18153550,1.19905518,0.00000000
-5.96998499,2.17438351,0.32507206,0.00000000,0.92631250,0.18524143,1.10879978,0.00000000
-5.96398199,2.15195926,0.36536335,0.00000000,0.95905967,0.19074650,1.02447430,0.00000000
-5.95797899,2.14616087,0.40853509,0.00000000,0.99831841,0.19801063,0.94693904,0.00000000
-5.95197599,2.15717155,0.45429323,0.00000000,1.04369721,0.20695310,0.87682985,0.00000000
-5.94597299,2.18470015,0.50225861,0.00000000,1.09458713,0.21745302,0.81455956,0.00000000
-5.93996998,2.22799303,0.55196806,0.00000000,1.15017352,0.22935083,0.76032630,0.00000000
-5.93396698,2.28585949,0.60287855,0.00000000,1.20945491,0.24245093,0.71412788,0.00000000
-5.92796398,2.35670940,0.65437451,0.00000000,1.27126880,0.25652532,0.67578086,0.00000000
-5.92196098,2.43860163,0.70577822,0.00000000,1.33432327,0.27131826,0.64494307,0.00000000
-5.91595798,2.52930148,0.75636334,0.00000000,1.39723370,0.28655171,0.62113844,0.00000000
-5.90995498,2.62634510,0.80537095,0.00000000,1.45856313,0.30193168,0.60378269,0.00000000
-5.90395198,2.72710883,0.85202785,0.00000000,1.51686491,0.31715497,0.59220915,0.00000000
-5.89794897,2.82888111,0.89556646,0.00000000,1.57072613,0.33191641,0.58569353,0.00000000
-5.89194597,2.92893492,0.93524551,0.00000000,1.61881014,0.34591617,0.58347704,0.00000000
-5.88594297,3.02459842,0.97037089,0.00000000,1.65989664,0.35886705,0.58478740,0.00000000
-5.87993997,3.11332197,1.00031565,0.00000000,1.69291772,0.37050136,0.58885723,0.00000000
-5.87393697,3.19273948,1.02453856,0.00000000,1.71698866,0.38057737,0.59493986,0.00000000
-5.86793397,3.26072276,1.04260023,0.00000000,1.73143228,0.38888487,0.60232242,0.00000000
-5.86193097,3.31542736,1.05417629,0.00000000,1.73579602,0.39524994,0.61033642,0.00000000
-5.85592796,3.35532919,1.05906702,0.00000000,1.72986126,0.39953853,0.61836602,0.00000000
-5.84992496,3.37925112,1.05720302,0.00000000,1.71364483,0.40165900,0.62585425,0.00000000
-5.84392196,3.38637948,1.04864678,0.00000000,1.68739277,0.40156330,0.63230756,0.00000000
-5.83791896,3.37627042,1.03359009,0.00000000,1.65156701,0.39924707,0.63729898,0.00000000
-5.83191596,3.34884672,1.01234747,0.00000000,1.60682573,0.39474851,0.64047011,0.00000000
-5.82591296,3.30438562,0.98534594,0.00000000,1.55399864,0.38814621,0.64153238,0.00000000
