energy_ev,total_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.88594297,0.81741996,0.19613587,0.50582715,0.00056721,0.04017534,0.26300030,0.00022100
-5.87993997,0.78808630,0.18985271,0.49021748,0.00064785,0.03675863,0.25286289,0.00022058
-5.87393697,0.76693755,0.18550286,0.47981384,0.00073672,0.03367141,0.24529634,0.00022270
-5.86793397,0.75473070,0.18325455,0.47509750,0.00083378,0.03095608,0.24053127,0.00022756
-5.86193097,0.75207257,0.18323976,0.47646061,0.00093883,0.02864817,0.23874667,0.00023532
-5.85592796,0.75942013,0.18555469,0.48420655,0.00105150,0.02677665,0.24006970,0.00024609
-5.84992496,0.77708363,0.19026107,0.49855177,0.00117126,0.02536431,0.24457644,0.00025993
-5.84392196,0.80523180,0.19738818,0.51962889,0.00129738,0.02442828,0.25229345,0.00027689
-5.83791896,0.84389830,0.20693523,0.54749042,0.00142899,0.02398051,0.26319975,0.00029695
-5.83191596,0.89298885,0.21887415,0.58211278,0.00156506,0.02402821,0.27722924,0.00032006
-5.82591296,0.95228837,0.23315238,0.62340018,0.00170445,0.02457425,0.29427324,0.00034615
-5.81990995,1.02146777,0.24969577,0.67118803,0.00184591,0.02561738,0.31418298,0.00037509
-5.81390695,1.10008999,0.26841127,0.72524590,0.00198815,0.02715242,0.33677226,0.00040674
-5.80790395,1.18761532,0.28918940,0.78527965,0.00212984,0.02917022,0.36181983,0.00044092
-5.80190095,1.28340598,0.31190650,0.85093309,0.00226969,0.03165760,0.38907187,0.00047743
-5.79589795,1.38673020,0.33642660,0.92178916,0.00240648,0.03459713,0.41824439,0.00051604
-5.78989495,1.49676609,0.36260307,0.99737088,0.00253909,0.03796692,0.44902579,0.00055652
-5.78389195,1.61260590,0.39027987,1.07714257,0.00266656,0.04174030,0.48107957,0.00059858
-5.77788894,1.73326102,0.41929272,1.16051150,0.00278814,0.04588566,0.51404735,0.00064197
-5.77188594,1.85766844,0.44947006,1.24683058,0.00290327,0.05036620,0.54755239,0.00068637
-5.76588294,1.98469899,0.48063395,1.33540247,0.00301165,0.05513997,0.58120356,0.00073150
-5.75987994,2.11316801,0.51260102,1.42548533,0.00311321,0.06015991,0.61459997,0.00077703
-5.75387694,2.24184861,0.54518357,1.51630066,0.00320813,0.06537417,0.64733622,0.00082267
-5.74787394,2.36948781,0.57819086,1.60704338,0.00329685,0.07072656,0.67900824,0.00086808
-5.74187094,2.49482551,0.61143073,1.69689410,0.00337999,0.07615723,0.70921979,0.00091296
-5.73586793,2.61661597,0.64471153,1.78503360,0.00345835,0.08160352,0.73758926,0.00095700
-5.72986493,2.73365162,0.67784448,1.87065915,0.00353287,0.08700100,0.76375691,0.00099990
-5.72386193,2.84478825,0.71064637,1.95300237,0.00360457,0.09228458,0.78739205,0.00104139
-5.71785893,2.94897115,0.74294258,2.03134791,0.00367448,0.09738977,0.80820012,0.00108119
-5.71185593,3.04526086,0.77457047,2.10505245,0.00374363,0.10225396,0.82592933,0.00111907
-5.70585293,3.13285779,0.80538283,2.17356306,0.00381295,0.10681766,0.84037655,0.00115481
-5.69984992,3.21112455,0.83525149,2.23643430,0.00388323,0.11102566,0.85139230,0.00118823
-5.69384692,3.27960482,0.86407079,2.29334301,0.00395512,0.11482819,0.85888443,0.00121920
-5.68784392,3.33803794,0.89176075,2.34410020,0.00402903,0.11818175,0.86282053,0.00124760
-5.68184092,3.38636833,0.91826993,2.38865925,0.00410516,0.12104992,0.86322864,0.00127338
-5.67583792,3.42474907,0.94357753,2.42711983,0.00418346,0.12340387,0.86019647,0.00129652
-5.66983492,3.45353924,0.96769487,2.45972727,0.00426364,0.12522266,0.85386888,0.00131706
-5.66383192,3.47329501,0.99066587,2.48686708,0.00434520,0.12649341,0.84444384,0.00133507
-5.65782891,3.48475439,1.01256656,2.50905465,0.00442742,0.12721117,0.83216693,0.00135069
-5.65182591,3.48881628,1.03350356,2.52692044,0.00450942,0.12737870,0.81732453,0.00136409
-5.64582291,3.48651436,1.05361137,2.54119106,0.00459021,0.12700606,0.80023611,0.00137547
-5.63981991,3.47898678,1.07304876,2.55266695,0.00466869,0.12611012,0.78124563,0.00138509
-5.63381691,3.46744279,1.09199406,2.56219744,0.00474374,0.12471395,0.76071266,0.00139323
-5.62781391,3.45312752,1.11063976,2.57065420,0.00481426,0.12284619,0.73900333,0.00140017
-5.62181091,3.43728624,1.12918645,2.57890409,0.00487919,0.12054039,0.71648145,0.00140624
-5.61580790,3.42112953,1.14783640,2.58778259,0.00493755,0.11783436,0.69350024,0.00141174
-5.60980490,3.40580057,1.16678708,2.59806878,0.00498853,0.11476948,0.67039475,0.00141699
-5.60380190,3.39234594,1.18622482,2.61046296,0.00503142,0.11139012,0.64747533,0.00142227
-5.59779890,3.38169084,1.20631904,2.62556778,0.00506571,0.10774297,0.62502226,0.00142784
-5.59179590,3.37461966,1.22721714,2.64387361,0.00509104,0.10387651,0.60328175,0.00143395
-5.58579290,3.37176257,1.24904041,2.66574869,0.00510725,0.09984040,0.58246322,0.00144079
-5.57978989,3.37358836,1.27188112,2.69143425,0.00511433,0.09568493,0.56273810,0.00144849
-5.57378689,3.38040366,1.29580085,2.72104485,0.00511245,0.09146048,0.54423994,0.00145716
-5.56778389,3.39235815,1.32083006,2.75457343,0.00510192,0.08721693,0.52706578,0.00146684
-5.56178089,3.40945541,1.34696901,2.79190089,0.00508319,0.08300313,0.51127873,0.00147754
-5.55577789,3.43156835,1.37418971,2.83280924,0.00505684,0.07886631,0.49691142,0.00148920
-5.54977489,3.45845835,1.40243875,2.87699769,0.00502353,0.07485150,0.48397028,0.00150175
-5.54377189,3.48979688,1.43164083,2.92410049,0.00498403,0.07100104,0.47244030,0.00151506
-5.53776888,3.52518820,1.46170253,2.97370544,0.00493919,0.06735399,0.46229007,0.00152899
-5.53176588,3.56419196,1.49251615,3.02537213,0.00488994,0.06394565,0.45347688,0.00154338
-5.52576288,3.60634434,1.52396318,3.07864870,0.00483726,0.06080709,0.44595153,0.00155808
-5.51975988,3.65117666,1.55591718,3.13308628,0.00478219,0.05796482,0.43966277,0.00157292
-5.51375688,3.69823047,1.58824586,3.18825039,0.00472584,0.05544043,0.43456109,0.00158776
-5.50775388,3.74706864,1.62081220,3.24372885,0.00466935,0.05325040,0.43060177,0.00160247
-5.50175088,3.79728183,1.65347454,3.29913587,0.00461391,0.05140597,0.42774702,0.00161696
-5.49574787,3.84849064,1.68608575,3.35411247,0.00456077,0.04991316,0.42596719,0.00163116
-5.48974487,3.90034348,1.71849160,3.40832357,0.00451118,0.04877288,0.42524117,0.00164501
-5.48374187,3.95251092,1.75052851,3.46145222,0.00446645,0.04798112,0.42555583,0.00165851
-5.47773887,4.00467740,1.78202117,3.51319184,0.00442787,0.04752931,0.42690477,0.00167166
-5.47173587,4.05653111,1.81278011,3.56323744,0.00439676,0.04740472,0.42928645,0.00168451
-5.46573287,4.10775351,1.84259982,3.61127657,0.00437441,0.04759103,0.43270191,0.00169710
-5.45972986,4.15800930,1.87125761,3.65698132,0.00436210,0.04806883,0.43715221,0.00170949
-5.45372686,4.20693809,1.89851363,3.70000195,0.00436103,0.04881631,0.44263577,0.00172174
-5.44772386,4.25414860,1.92411203,3.73996312,0.00437235,0.04980988,0.44914589,0.00173390
-5.44172086,4.29921601,1.94778375,3.77646307,0.00439713,0.05102486,0.45666833,0.00174603
-5.43571786,4.34168285,1.96925049,3.80907623,0.00443631,0.05243605,0.46517940,0.00175815
-5.42971486,4.38106350,1.98823017,3.83735908,0.00449069,0.05401832,0.47464429,0.00177026
-5.42371186,4.41685204,2.00444336,3.86085917,0.00456091,0.05574709,0.48501590,0.00178237
-5.41770885,4.44853304,2.01762053,3.87912672,0.00464739,0.05759873,0.49623407,0.00179442
-5.41170585,4.47559440,2.02750968,3.89172821,0.00475035,0.05955079,0.50822512,0.00180636
-5.40570285,4.49754156,2.03388399,3.89826104,0.00486975,0.06158213,0.52090181,0.00181808
-5.39969985,4.51391210,2.03654903,3.89836857,0.00500525,0.06367297,0.53416349,0.00182948
-5.39369685,4.52428988,2.03534917,3.89175447,0.00515622,0.06580472,0.54789650,0.00184041
-5.38769385,4.52831789,2.03017293,3.87819577,0.00532169,0.06795979,0.56197473,0.00185070
-5.38169085,4.52570927,2.02095690,3.85755389,0.00550035,0.07012129,0.57626044,0.00186018
-5.37568784,4.51625610,2.00768824,3.82978315,0.00569052,0.07227262,0.59060517,0.00186865
-5.36968484,4.49983583,1.99040570,3.79493658,0.00589018,0.07439721,0.60485102,0.00187589
-5.36368184,4.47641534,1.96919919,3.75316884,0.00609700,0.07647809,0.61883222,0.00188167
-5.35767884,4.44605304,1.94420809,3.70473648,0.00630830,0.07849771,0.63237712,0.00188578
-5.35167584,4.40889924,1.91561854,3.64999574,0.00652118,0.08043775,0.64531069,0.00188798
-5.34567284,4.36519542,1.88365998,3.58939825,0.00673251,0.08227911,0.65745758,0.00188806
-5.33966983,4.31527265,1.84860119,3.52348504,0.00693905,0.08400212,0.66864579,0.00188581
-5.33366683,4.25954972,1.81074610,3.45287930,0.00713753,0.08558678,0.67871087,0.00188103
-5.32766383,4.19853098,1.77042948,3.37827813,0.00732472,0.08701330,0.68750059,0.00187358
-5.32166083,4.13280398,1.72801281,3.30044353,0.00749754,0.08826271,0.69487996,0.00186333
-5.31565783,4.06303671,1.68388019,3.22019270,0.00765320,0.08931759,0.70073631,0.00185023
-5.30965483,3.98997387,1.63843434,3.13838767,0.00778925,0.09016285,0.70498419,0.00183424
-5.30365183,3.91443169,1.59209264,3.05592398,0.00790370,0.09078656,0.70756982,0.00181543
-5.29764882,3.83729059,1.54528292,2.97371828,0.00799509,0.09118068,0.70847467,0.00179391
-5.29164582,3.75948492,1.49843900,2.89269448,0.00806254,0.09134172,0.70771796,0.00176987
-5.28564282,3.68198919,1.45199571,2.81376837,0.00810578,0.09127122,0.70535762,0.00174357
-5.27963982,3.60580049,1.40638326,2.73783051,0.00812516,0.09097603,0.70148979,0.00171535
-5.27363682,3.53191686,1.36202103,2.66572736,0.00812163,0.09046834,0.69624637,0.00168559
-5.26763382,3.46131192,1.31931073,2.59824118,0.00809668,0.08976551,0.68979100,0.00165473
-5.26163082,3.39490648,1.27862917,2.53606891,0.00805226,0.08888962,0.68231319,0.00162324
-5.25562781,3.33353812,1.24032073,2.47980101,0.00799071,0.08786675,0.67402117,0.00159161
-5.24962481,3.27793020,1.20469016,2.42990104,0.00791461,0.08672619,0.66513355,0.00156035
-5.24362181,3.22866205,1.17199584,2.38668738,0.00782668,0.08549941,0.65587034,0.00152990
-5.23761881,3.18614220,1.14244420,2.35031797,0.00772965,0.08421899,0.64644386,0.00150071
-5.23161581,3.15058658,1.11618550,2.32077963,0.00762614,0.08291757,0.63704994,0.00147314
-5.22561281,3.12200346,1.09331159,2.29788284,0.00751852,0.08162679,0.62786001,0.00144748
-5.21960980,3.10018670,1.07385578,2.28126302,0.00740889,0.08037643,0.61901454,0.00142393
-5.21360680,3.08471830,1.05779500,2.27038878,0.00729893,0.07919362,0.61061827,0.00140260
-5.20760380,3.07498087,1.04505429,2.26457741,0.00718993,0.07810230,0.60273731,0.00138349
-5.20160080,3.07017982,1.03551336,2.26301732,0.00708273,0.07712289,0.59539855,0.00136649
-5.19559780,3.06937453,1.02901491,2.26479675,0.00697776,0.07627212,0.58859113,0.00135142
-5.18959480,3.07151716,1.02537408,2.26893752,0.00687509,0.07556312,0.58226990,0.00133799
-5.18359180,3.07549709,1.02438857,2.27443232,0.00677449,0.07500559,0.57636069,0.00132589
-5.17758879,3.08018849,1.02584845,2.28028365,0.00667550,0.07460615,0.57076682,0.00131470
-5.17158579,3.08449850,1.02954517,2.28554240,0.00657756,0.07436869,0.56537661,0.00130403
-5.16558279,3.08741311,1.03527888,2.28934396,0.00648004,0.07429472,0.56007110,0.00129346
-5.15957979,3.08803806,1.04286358,2.29093991,0.00638244,0.07438374,0.55473180,0.00128259
-5.15357679,3.08563245,1.05212961,2.28972347,0.00628435,0.07463345,0.54924766,0.00127106
-5.14757379,3.07963312,1.06292333,2.28524741,0.00618563,0.07503981,0.54352110,0.00125857
-5.14157079,3.06966853,1.07510391,2.27723343,0.00608639,0.07559706,0.53747272,0.00124487
-5.13556778,3.05556160,1.08853759,2.26557272,0.00598702,0.07629752,0.53104438,0.00122980
-5.12956478,3.03732163,1.10308981,2.25031782,0.00588821,0.07713132,0.52420078,0.00121327
-5.12356178,3.01512629,1.11861602,2.23166652,0.00579094,0.07808601,0.51692949,0.00119526
-5.11755878,2.98929527,1.13495185,2.20993910,0.00569638,0.07914621,0.50923959,0.00117585
-5.11155578,2.96025759,1.15190384,2.18555051,0.00560589,0.08029320,0.50115930,0.00115515
-5.10555278,2.92851524,1.16924136,2.15897934,0.00552089,0.08150468,0.49273283,0.00113332
-5.09954977,2.89460568,1.18669096,2.13073586,0.00544282,0.08275465,0.48401697,0.00111059
-5.09354677,2.85906589,1.20393367,2.10133100,0.00537302,0.08401349,0.47507760,0.00108718
-5.08754377,2.82240056,1.22060591,2.07124827,0.00531267,0.08524827,0.46598674,0.00106331
-5.08154077,2.78505624,1.23630434,2.04092036,0.00526269,0.08642340,0.45682023,0.00103922
-5.07553777,2.74740333,1.25059472,2.01071150,0.00522372,0.08750146,0.44765634,0.00101512
-5.06953477,2.70972663,1.26302442,1.98090667,0.00519602,0.08844436,0.43857552,0.00099118
-5.06353177,2.67222481,1.27313813,1.95170776,0.00517950,0.08921469,0.42966110,0.00096756
-5.05752876,2.63501854,1.28049602,1.92323662,0.00517364,0.08977724,0.42100113,0.00094436
-5.05152576,2.59816616,1.28469326,1.89554445,0.00517756,0.09010067,0.41269094,0.00092166
-5.04552276,2.56168555,1.28537985,1.86862635,0.00519004,0.09015911,0.40483634,0.00089952
-5.03951976,2.52558025,1.28227965,1.84243990,0.00520951,0.08993380,0.39755703,0.00087796
-5.03351676,2.48986780,1.27520733,1.81692617,0.00523416,0.08941451,0.39098996,0.00085699
-5.02751376,2.45460802,1.26408223,1.79203149,0.00526198,0.08860074,0.38529216,0.00083661
-5.02151076,2.41992914,1.24893834,1.76772855,0.00529082,0.08750265,0.38064287,0.00081682
-5.01550775,2.38604982,1.22992957,1.74403523,0.00531848,0.08614159,0.37724442,0.00079765
-5.00950475,2.35329539,1.20732999,1.72102997,0.00534276,0.08455027,0.37532183,0.00077913
-5.00350175,2.32210712,1.18152887,1.69886261,0.00536155,0.08277245,0.37512071,0.00076132
-4.99749875,2.29304350,1.15302073,1.67776011,0.00537288,0.08086225,0.37690356,0.00074433
-4.99149575,2.26677348,1.12239063,1.65802664,0.00537497,0.07888307,0.38094426,0.00072827
-4.98549275,2.24406143,1.09029561,1.64003809,0.00536628,0.07690603,0.38752088,0.00071331
-4.97948974,2.22574452,1.05744279,1.62423119,0.00534558,0.07500821,0.39690699,0.00069965
-4.97348674,2.21270340,1.02456536,1.61108770,0.00531192,0.07327050,0.40936159,0.00068749
-4.96748374,2.20582725,0.99239734,1.60111453,0.00526469,0.07177535,0.42511801,0.00067708
-4.96148074,2.20597476,0.96164820,1.59482049,0.00520363,0.07060430,0.44437217,0.00066865
-4.95547774,2.21393256,0.93297836,1.59269086,0.00512880,0.06983553,0.46727055,0.00066245
-4.94947474,2.23037295,0.90697654,1.59516079,0.00504057,0.06954138,0.49389837,0.00065869
-4.94347174,2.25581253,0.88413983,1.60258875,0.00493964,0.06978598,0.52426848,0.00065758
-4.93746873,2.29057367,0.86485702,1.61523108,0.00482695,0.07062306,0.55831143,0.00065928
-4.93146573,2.33475041,0.84939593,1.63321888,0.00470369,0.07209398,0.59586730,0.00066389
-4.92546273,2.38818050,0.83789500,1.65653824,0.00457123,0.07422603,0.63667969,0.00067146
-4.91945973,2.45042496,0.83035924,1.68501480,0.00443107,0.07703107,0.68039240,0.00068197
-4.91345673,2.52075639,0.82666091,1.71830355,0.00428481,0.08050456,0.72654914,0.00069531
-4.90745373,2.59815713,0.82654438,1.75588446,0.00413408,0.08462499,0.77459664,0.00071130
-4.90145073,2.68132783,0.82963534,1.79706464,0.00398048,0.08935379,0.82389120,0.00072968
-4.89544772,2.76870685,0.83545368,1.84098727,0.00382556,0.09463561,0.87370894,0.00075010
-4.88944472,2.85850041,0.84342976,1.88664723,0.00367074,0.10039915,0.92325954,0.00077213
-4.88344172,2.94872297,0.85292335,1.93291357,0.00351731,0.10655839,0.97170320,0.00079529
-4.87743872,3.03724693,0.86324474,1.97855798,0.00336637,0.11301429,1.01817053,0.00081903
-4.87143572,3.12186023,0.87367719,2.02228874,0.00321883,0.11965690,1.06178469,0.00084275
-4.86543272,3.20033011,0.88350001,2.06278891,0.00307541,0.12636777,1.10168512,0.00086582
-4.85942971,3.27047077,0.89201154,2.09875764,0.00293662,0.13302280,1.13705199,0.00088764
-4.85342671,3.33021248,0.89855122,2.12895292,0.00280279,0.13949518,1.16713056,0.00090756
-4.84742371,3.37766944,0.90252004,2.15223410,0.00267411,0.14565858,1.19125427,0.00092502
-4.84142071,3.41120373,0.90339866,2.16760259,0.00255060,0.15139036,1.20886590,0.00093946
-4.83541771,3.42948256,0.90076260,2.17423876,0.00243223,0.15657477,1.21953560,0.00095041
-4.82941471,3.43152630,0.89429408,2.17153353,0.00231888,0.16110601,1.22297526,0.00095750
-4.82341171,3.41674527,0.88378998,2.15911323,0.00221044,0.16489104,1.21904831,0.00096043
-4.81740870,3.38496345,0.86916587,2.13685634,0.00210680,0.16785206,1.20777481,0.00095903
-4.81140570,3.33642799,0.85045592,2.10490143,0.00200792,0.16992862,1.18933123,0.00095323
-4.80540270,3.27180405,0.82780883,2.06364576,0.00191385,0.17107914,1.16404525,0.00094309
-4.79939970,3.19215494,0.80148006,2.01373447,0.00182470,0.17128200,1.13238559,0.00092878
-4.79339670,3.09890853,0.77182068,1.95604070,0.00174074,0.17053595,1.09494736,0.00091059
-4.78739370,2.99381113,0.73926345,1.89163757,0.00166232,0.16885995,1.05243369,0.00088892
-4.78139070,2.87887090,0.70430674,1.82176289,0.00158988,0.16629240,1.00563428,0.00086423
-4.77538769,2.75629300,0.66749690,1.74777833,0.00152397,0.16288984,0.95540185,0.00083710
-4.76938469,2.62840926,0.62940994,1.67112445,0.00146517,0.15872501,0.90262754,0.00080812
-4.76338169,2.49760507,0.59063312,1.59327367,0.00141408,0.15388461,0.84821604,0.00077796
-4.75737869,2.36624642,0.55174723,1.51568276,0.00137129,0.14846656,0.79306167,0.00074727
-4.75137569,2.23660983,0.51331009,1.43974692,0.00133733,0.14257704,0.73802591,0.00071672
-4.74537269,2.11081751,0.47584192,1.36675705,0.00131262,0.13632739,0.68391743,0.00068694
-4.73936968,1.99078020,0.43981281,1.29786170,0.00129744,0.12983088,0.63147493,0.00065853
-4.73336668,1.87814927,0.40563274,1.23403511,0.00129189,0.12319960,0.58135328,0.00063203
-4.72736368,1.77427932,0.37364426,1.17605217,0.00129588,0.11654151,0.53411324,0.00060788
-4.72136068,1.68020241,0.34411783,1.12447118,0.00130907,0.10995770,0.49021463,0.00058647
-4.71535768,1.59661391,0.31724974,1.07962458,0.00133089,0.10354003,0.45001302,0.00056807
-4.70935468,1.52387006,0.29316261,1.04161778,0.00136053,0.09736917,0.41375953,0.00055286
-4.70335168,1.46199665,0.27190788,1.01033587,0.00139695,0.09151309,0.38160361,0.00054092
-4.69734867,1.41070787,0.25347039,0.98545754,0.00143889,0.08602608,0.35359811,0.00053223
-4.69134567,1.36943406,0.23777434,0.96647553,0.00148489,0.08094816,0.32970647,0.00052666
-4.68534267,1.33735709,0.22469053,0.95272253,0.00153336,0.07630510,0.30981133,0.00052401
-4.67933967,1.31345141,0.21404437,0.94340150,0.00158259,0.07210881,0.29372429,0.00052399
-4.67333667,1.29652938,0.20562442,0.93761895,0.00163083,0.06835818,0.28119627,0.00052625
-4.66733367,1.28528888,0.19919102,0.93442002,0.00167630,0.06504025,0.27192819,0.00053037
-4.66133067,1.27836150,0.19448493,0.93282404,0.00171730,0.06213172,0.26558167,0.00053591
-4.65532766,1.27435983,0.19123555,0.93185905,0.00175224,0.05960059,0.26178942,0.00054238
-4.64932466,1.27192212,0.18916868,0.93059441,0.00177967,0.05740806,0.26016527,0.00054931
-4.64332166,1.26975317,0.18801359,0.92817009,0.00179837,0.05551036,0.26031357,0.00055619
-4.63731866,1.26666032,0.18750939,0.92382199,0.00180736,0.05386073,0.26183806,0.00056258
-4.63131566,1.26158364,0.18741061,0.91690243,0.00180592,0.05241119,0.26434993,0.00056802
-4.62531266,1.25361985,0.18749191,0.90689541,0.00179367,0.05111433,0.26747535,0.00057213
-4.61930965,1.24203953,0.18755199,0.89342632,0.00177052,0.04992483,0.27086211,0.00057454
-4.61330665,1.22629776,0.18741676,0.87626614,0.00173669,0.04880086,0.27418570,0.00057497
-4.60730365,1.20603820,0.18694171,0.85533036,0.00169273,0.04770520,0.27715464,0.00057319
-4.60130065,1.18109128,0.18601364,0.83067301,0.00163946,0.04660625,0.27951504,0.00056904
-4.59529765,1.15146690,0.18455168,0.80247641,0.00157800,0.04547863,0.28105447,0.00056242
-4.58929465,1.11734268,0.18250788,0.77103744,0.00150968,0.04430375,0.28160510,0.00055330
-4.58329165,1.07904841,0.17986717,0.73675119,0.00143608,0.04307005,0.28104593,0.00054173
-4.57728864,1.03704790,0.17664698,0.70009280,0.00135894,0.04177308,0.27930429,0.00052780
-4.57128564,0.99191905,0.17289645,0.66159853,0.00128015,0.04041546,0.27635648,0.00051168
-4.56528264,0.94433311,0.16869534,0.62184689,0.00120175,0.03900663,0.27222744,0.00049357
-4.55927964,0.89503407,0.16415263,0.58144061,0.00112586,0.03756252,0.26698966,0.00047372
-4.55327664,0.84481881,0.15940492,0.54099012,0.00105471,0.03610516,0.26076114,0.00045244
-4.54727364,0.79451875,0.15461455,0.50109916,0.00099061,0.03466214,0.25370253,0.00043005
-4.54127064,0.74498332,0.14996759,0.46235271,0.00093595,0.03326608,0.24601351,0.00040690
-4.53526763,0.69706567,0.14567154,0.42530774,0.00089321,0.03195405,0.23792841,0.00038334
-4.52926463,0.65161065,0.14195285,0.39048651,0.00086498,0.03076693,0.22971124,0.00035976
-4.52326163,0.60944502,0.13905416,0.35837256,0.00085396,0.02974880,0.22165012,0.00033652
-4.51725863,0.57136975,0.13723128,0.32940903,0.00086299,0.02894626,0.21405135,0.00031401
-4.51125563,0.53815416,0.13674979,0.30399896,0.00089506,0.02840774,0.20723307,0.00029258
-4.50525263,0.51053135,0.13788135,0.28250729,0.00095332,0.02818282,0.20151869,0.00027260
-4.49924962,0.48919469,0.14089952,0.26526386,0.00104113,0.02832149,0.19723028,0.00025439
-4.49324662,0.47479480,0.14607519,0.25256710,0.00116197,0.02887338,0.19468173,0.00023828
-4.48724362,0.46793656,0.15367151,0.24468788,0.00131950,0.02988698,0.19417214,0.00022456
-4.48124062,0.46917584,0.16393843,0.24187301,0.00151752,0.03140878,0.19597921,0.00021352
-4.47523762,0.47901554,0.17710680,0.24434813,0.00175986,0.03348243,0.20035286,0.00020541
-4.46923462,0.49790075,0.19338217,0.25231950,0.00205039,0.03614784,0.20750914,0.00020046
-4.46323162,0.52621284,0.21293835,0.26597461,0.00239289,0.03944027,0.21762458,0.00019889
-4.45722861,0.56426255,0.23591089,0.28548138,0.00279096,0.04338943,0.23083086,0.00020088
-4.45122561,0.61228210,0.26239073,0.31098592,0.00324787,0.04801855,0.24721026,0.00020659
-4.44522261,0.67041655,0.29241814,0.34260890,0.00376647,0.05334355,0.26679168,0.00021615
-4.43921961,0.73871472,0.32597724,0.38044055,0.00434901,0.05937225,0.28954753,0.00022970
-4.43321661,0.81712004,0.36299139,0.42453462,0.00499700,0.06610362,0.31539158,0.00024730
-4.42721361,0.90546170,0.40331954,0.47490138,0.00571104,0.07352718,0.34417788,0.00026901
-4.42121061,1.00344664,0.44675401,0.53150008,0.00649072,0.08162252,0.37570090,0.00029486
-4.41520760,1.11065278,0.49301966,0.59423101,0.00733441,0.09035893,0.40969684,0.00032483
-4.40920460,1.22652385,0.54177475,0.66292770,0.00823923,0.09969524,0.44584640,0.00035888
-4.40320160,1.35036634,0.59261356,0.73734944,0.00920091,0.10957975,0.48377876,0.00039690
-4.39719860,1.48134874,0.64507070,0.81717450,0.01021374,0.11995039,0.52307694,0.00043876
-4.39119560,1.61850345,0.69862721,0.90199447,0.01127055,0.13073498,0.56328438,0.00048425
-4.38519260,1.76073140,0.75271828,0.99130994,0.01236274,0.14185173,0.60391255,0.00053313
-4.37918959,1.90680966,0.80674231,1.08452790,0.01348035,0.15320983,0.64444962,0.00058509
-4.37318659,2.05540193,0.86007133,1.18096116,0.01461216,0.16471024,0.68436974,0.00063974
-4.36718359,2.20507197,0.91206221,1.27983007,0.01574581,0.17624662,0.72314289,0.00069665
-4.36118059,2.35429994,0.96206857,1.38026676,0.01686808,0.18770640,0.76024495,0.00075532
-4.35517759,2.50150152,1.00945299,1.48132216,0.01796503,0.19897209,0.79516779,0.00081517
-4.34917459,2.64504972,1.05359925,1.58197595,0.01902236,0.20992269,0.82742906,0.00087559
-4.34317159,2.78329918,1.09392424,1.68114953,0.02002562,0.22043530,0.85658163,0.00093590
-4.33716858,2.91461275,1.12988933,1.77772204,0.02096061,0.23038697,0.88222220,0.00099538
-4.33116558,3.03739015,1.16101100,1.87054936,0.02181367,0.23965667,0.90399925,0.00105329
-4.32516258,3.15009829,1.18687040,1.95848585,0.02257202,0.24812752,0.92161983,0.00110887
-4.31915958,3.25130279,1.20712184,2.04040855,0.02322412,0.25568916,0.93485543,0.00116136
-4.31315658,3.33970026,1.22150006,2.11524328,0.02375994,0.26224023,0.94354659,0.00121003
-4.30715358,3.41415055,1.22982605,2.18199210,0.02417130,0.26769103,0.94760639,0.00125420
