energy_ev,total_up,In_p_up,In_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.27963982,0.05443297,0.00008828,0.00000756,0.02982341,0.03330662,0.00000003,0.04157863
-5.27363682,0.04961263,0.00008803,0.00000688,0.02761444,0.03029401,0.00000003,0.03795956
-5.26763382,0.04681989,0.00009121,0.00000652,0.02653410,0.02851722,0.00000003,0.03588883
-5.26163082,0.04596522,0.00009781,0.00000648,0.02654515,0.02791887,0.00000003,0.03529852
-5.25562781,0.04697971,0.00010787,0.00000678,0.02762167,0.02845386,0.00000004,0.03613597
-5.24962481,0.04981447,0.00012143,0.00000743,0.02974856,0.03008895,0.00000005,0.03836321
-5.24362181,0.05443883,0.00013855,0.00000847,0.03292035,0.03280158,0.00000007,0.04195533
-5.23761881,0.06083723,0.00015929,0.00000993,0.03713922,0.03657787,0.00000009,0.04689793
-5.23161581,0.06900518,0.00018369,0.00001187,0.04241258,0.04141010,0.00000012,0.05318380
-5.22561281,0.07894442,0.00021178,0.00001436,0.04875007,0.04729361,0.00000016,0.06080894
-5.21960980,0.09065742,0.00024355,0.00001747,0.05616023,0.05422336,0.00000021,0.06976806
-5.21360680,0.10414163,0.00027894,0.00002132,0.06464699,0.06219024,0.00000028,0.08004988
-5.20760380,0.11938348,0.00031784,0.00002602,0.07420604,0.07117735,0.00000037,0.09163224
-5.20160080,0.13635267,0.00036007,0.00003169,0.08482135,0.08115636,0.00000048,0.10447739
-5.19559780,0.15499677,0.00040535,0.00003850,0.09646186,0.09208409,0.00000063,0.11852762
-5.18959480,0.17523659,0.00045336,0.00004663,0.10907870,0.10389962,0.00000081,0.13370143
-5.18359180,0.19696241,0.00050366,0.00005627,0.12260287,0.11652190,0.00000103,0.14989049
-5.17758879,0.22003148,0.00055575,0.00006763,0.13694373,0.12984823,0.00000132,0.16695763
-5.17158579,0.24426676,0.00060905,0.00008096,0.15198827,0.14375348,0.00000167,0.18473590
-5.16558279,0.26945726,0.00066295,0.00009651,0.16760139,0.15809047,0.00000210,0.20302901
-5.15957979,0.29535993,0.00071677,0.00011454,0.18362710,0.17269122,0.00000263,0.22161307
-5.15357679,0.32170314,0.00076986,0.00013533,0.19989074,0.18736941,0.00000329,0.24023980
-5.14757379,0.34819168,0.00082158,0.00015917,0.21620223,0.20192378,0.00000408,0.25864111
-5.14157079,0.37451324,0.00087138,0.00018634,0.23236010,0.21614257,0.00000506,0.27653490
-5.13556778,0.40034591,0.00091880,0.00021710,0.24815632,0.22980871,0.00000624,0.29363201
-5.12956478,0.42536671,0.00096360,0.00025170,0.26338170,0.24270570,0.00000768,0.30964402
-5.12356178,0.44926063,0.00100576,0.00029036,0.27783156,0.25462391,0.00000944,0.32429165
-5.11755878,0.47172978,0.00104558,0.00033325,0.29131160,0.26536702,0.00001157,0.33731336
-5.11155578,0.49250244,0.00108377,0.00038047,0.30364351,0.27475846,0.00001418,0.34847387
-5.10555278,0.51134147,0.00112149,0.00043208,0.31467032,0.28264735,0.00001736,0.35757223
-5.09954977,0.52805181,0.00116051,0.00048804,0.32426096,0.28891400,0.00002125,0.36444902
-5.09354677,0.54248677,0.00120325,0.00054821,0.33231413,0.29347436,0.00002601,0.36899242
-5.08754377,0.55455284,0.00125292,0.00061235,0.33876111,0.29628362,0.00003186,0.37114292
-5.08154077,0.56421302,0.00131362,0.00068014,0.34356754,0.29733850,0.00003905,0.37089636
-5.07553777,0.57148845,0.00139046,0.00075112,0.34673404,0.29667831,0.00004790,0.36830529
-5.06953477,0.57645848,0.00148966,0.00082473,0.34829577,0.29438479,0.00005879,0.36347850
-5.06353177,0.57925925,0.00161868,0.00090031,0.34832101,0.29058055,0.00007219,0.35657890
-5.05752876,0.58008107,0.00178633,0.00097713,0.34690871,0.28542650,0.00008865,0.34781972
-5.05152576,0.57916458,0.00200284,0.00105435,0.34418547,0.27911815,0.00010886,0.33745932
-5.04552276,0.57679615,0.00227994,0.00113112,0.34030186,0.27188108,0.00013359,0.32579483
-5.03951976,0.57330266,0.00263091,0.00120654,0.33542841,0.26396579,0.00016376,0.31315484
-5.03351676,0.56904584,0.00307055,0.00127971,0.32975141,0.25564194,0.00020042,0.29989148
-5.02751376,0.56441625,0.00361515,0.00134978,0.32346869,0.24719245,0.00024477,0.28637222
-5.02151076,0.55982720,0.00428237,0.00141598,0.31678550,0.23890736,0.00029816,0.27297152
-5.01550775,0.55570838,0.00509102,0.00147760,0.30991054,0.23107778,0.00036207,0.26006269
-5.00950475,0.55249923,0.00606082,0.00153409,0.30305227,0.22398989,0.00043812,0.24801010
-5.00350175,0.55064206,0.00721198,0.00158503,0.29641541,0.21791917,0.00052805,0.23716186
-4.99749875,0.55057463,0.00856476,0.00163018,0.29019766,0.21312492,0.00063368,0.22784310
-4.99149575,0.55272216,0.01013888,0.00166949,0.28458661,0.20984492,0.00075689,0.22034989
-4.98549275,0.55748860,0.01195285,0.00170308,0.27975665,0.20829048,0.00089956,0.21494371
-4.97948974,0.56524719,0.01402321,0.00173124,0.27586605,0.20864173,0.00106354,0.21184667
-4.97348674,0.57633028,0.01636373,0.00175444,0.27305398,0.21104316,0.00125057,0.21123722
-4.96748374,0.59101857,0.01898454,0.00177329,0.27143753,0.21559957,0.00146220,0.21324648
-4.96148074,0.60953007,0.02189126,0.00178852,0.27110883,0.22237241,0.00169973,0.21795522
-4.95547774,0.63200917,0.02508419,0.00180092,0.27213224,0.23137661,0.00196411,0.22539135
-4.94947474,0.65851633,0.02855752,0.00181133,0.27454188,0.24257806,0.00225589,0.23552815
-4.94347174,0.68901899,0.03229874,0.00182060,0.27833952,0.25589193,0.00257509,0.24828330
-4.93746873,0.72338447,0.03628818,0.00182953,0.28349307,0.27118193,0.00292120,0.26351877
-4.93146573,0.76137538,0.04049874,0.00183884,0.28993599,0.28826085,0.00329303,0.28104173
-4.92546273,0.80264839,0.04489599,0.00184914,0.29756766,0.30689236,0.00368876,0.30060679
-4.91945973,0.84675685,0.04943844,0.00186094,0.30625491,0.32679439,0.00410585,0.32191947
-4.91345673,0.89315765,0.05407824,0.00187457,0.31583500,0.34764410,0.00454106,0.34464113
-4.90745373,0.94122261,0.05876211,0.00189024,0.32611987,0.36908447,0.00499048,0.36839555
-4.90145073,0.99025442,0.06343268,0.00190799,0.33690184,0.39073254,0.00544959,0.39277690
-4.89544772,1.03950673,0.06803006,0.00192777,0.34796057,0.41218902,0.00591335,0.41735916
-4.88944472,1.08820803,0.07249363,0.00194940,0.35907109,0.43304914,0.00637629,0.44170694
-4.88344172,1.13558830,0.07676412,0.00197265,0.37001262,0.45291436,0.00683267,0.46538709
-4.87743872,1.18090752,0.08078569,0.00199725,0.38057781,0.47140453,0.00727667,0.48798112
-4.87143572,1.22348465,0.08450802,0.00202297,0.39058197,0.48816999,0.00770250,0.50909771
-4.86543272,1.26272575,0.08788839,0.00204961,0.39987181,0.50290314,0.00810467,0.52838498
-4.85942971,1.29814976,0.09089351,0.00207707,0.40833324,0.51534894,0.00847815,0.54554190
-4.85342671,1.32941039,0.09350101,0.00210538,0.41589761,0.52531371,0.00881852,0.56032831
-4.84742371,1.35631293,0.09570066,0.00213471,0.42254624,0.53267191,0.00912224,0.57257309
-4.84142071,1.37882472,0.09749501,0.00216540,0.42831252,0.53737048,0.00938669,0.58217994
-4.83541771,1.39707843,0.09889955,0.00219796,0.43328164,0.53943035,0.00961039,0.58913046
-4.82941471,1.41136764,0.09994231,0.00223303,0.43758768,0.53894510,0.00979300,0.59348422
-4.82341171,1.42213463,0.10066289,0.00227138,0.44140800,0.53607670,0.00993542,0.59537574
-4.81740870,1.42995057,0.10111096,0.00231386,0.44495521,0.53104849,0.01003979,0.59500842
-4.81140570,1.43548890,0.10134419,0.00236135,0.44846699,0.52413568,0.01010941,0.59264559
-4.80540270,1.43949303,0.10142587,0.00241473,0.45219404,0.51565381,0.01014872,0.58859899
-4.79939970,1.44273971,0.10142216,0.00247475,0.45638692,0.50594560,0.01016313,0.58321525
-4.79339670,1.44600001,0.10139918,0.00254202,0.46128228,0.49536699,0.01015897,0.57686093
-4.78739370,1.44999973,0.10142000,0.00261694,0.46708918,0.48427289,0.01014325,0.56990677
-4.78139070,1.45538133,0.10154185,0.00269962,0.47397630,0.47300335,0.01012360,0.56271202
-4.77538769,1.46266948,0.10181347,0.00278984,0.48206065,0.46187089,0.01010806,0.55560949
-4.76938469,1.47224197,0.10227292,0.00288702,0.49139848,0.45114946,0.01010501,0.54889217
-4.76338169,1.48430794,0.10294586,0.00299019,0.50197899,0.44106576,0.01012307,0.54280198
-4.75737869,1.49889444,0.10384446,0.00309801,0.51372120,0.43179305,0.01017106,0.53752133
-4.75137569,1.51584245,0.10496704,0.00320875,0.52647426,0.42344803,0.01025797,0.53316791
-4.74537269,1.53481275,0.10629833,0.00332037,0.54002145,0.41609063,0.01039303,0.52979282
-4.73936968,1.55530152,0.10781049,0.00343052,0.55408755,0.40972688,0.01058577,0.52738240
-4.73336668,1.57666508,0.10946488,0.00353669,0.56834957,0.40431454,0.01084616,0.52586345
-4.72736368,1.59815272,0.11121430,0.00363622,0.58245024,0.39977127,0.01118473,0.52511165
-4.72136068,1.61894610,0.11300581,0.00372643,0.59601374,0.39598484,0.01161274,0.52496270
-4.71535768,1.63820319,0.11478389,0.00380473,0.60866290,0.39282485,0.01214230,0.52522570
-4.70935468,1.65510477,0.11649380,0.00386871,0.62003710,0.39015539,0.01278650,0.52569784
-4.70335168,1.66890101,0.11808492,0.00391623,0.62981000,0.38784788,0.01355944,0.52617993
-4.69734867,1.67895587,0.11951403,0.00394552,0.63770619,0.38579361,0.01447622,0.52649160
-4.69134567,1.68478701,0.12074823,0.00395526,0.64351601,0.38391518,0.01555282,0.52648569
-4.68534267,1.68609923,0.12176735,0.00394465,0.64710770,0.38217645,0.01680588,0.52606084
-4.67933967,1.68280963,0.12256585,0.00391342,0.64843635,0.38059024,0.01825230,0.52517170
-4.67333667,1.67506320,0.12315396,0.00386186,0.64754912,0.37922370,0.01990882,0.52383621
-4.66733367,1.66323809,0.12355806,0.00379086,0.64458656,0.37820082,0.02179136,0.52213949
-4.66133067,1.64794000,0.12382027,0.00370182,0.63977975,0.37770202,0.02391428,0.52023422
-4.65532766,1.62998607,0.12399727,0.00359664,0.63344355,0.37796076,0.02628961,0.51833730
-4.64932466,1.61037877,0.12415831,0.00347764,0.62596615,0.37925728,0.02892611,0.51672302
-4.64332166,1.59027100,0.12438268,0.00334752,0.61779539,0.38190966,0.03182839,0.51571297
-4.63731866,1.57092384,0.12475648,0.00320921,0.60942245,0.38626245,0.03499594,0.51566310
-4.63131566,1.55365866,0.12536914,0.00306582,0.60136359,0.39267342,0.03842238,0.51694858
-4.62531266,1.53980580,0.12630955,0.00292049,0.59414072,0.40149866,0.04209464,0.51994696
-4.61930965,1.53065160,0.12766215,0.00277636,0.58826154,0.41307687,0.04599244,0.52502051
-4.61330665,1.52738626,0.12950306,0.00263638,0.58420020,0.42771315,0.05008791,0.53249837
-4.60730365,1.53105424,0.13189645,0.00250330,0.58237892,0.44566299,0.05434551,0.54265926
-4.60130065,1.54250930,0.13489122,0.00237957,0.58315163,0.46711710,0.05872215,0.55571566
-4.59529765,1.56237576,0.13851823,0.00226726,0.58678980,0.49218763,0.06316771,0.57179980
-4.58929465,1.59101749,0.14278803,0.00216801,0.59347130,0.52089629,0.06762579,0.59095242
-4.58329165,1.62851555,0.14768936,0.00208304,0.60327237,0.55316501,0.07203478,0.61311442
-4.57728864,1.67465542,0.15318829,0.00201307,0.61616306,0.58880945,0.07632922,0.63812210
-4.57128564,1.72892421,0.15922819,0.00195837,0.63200618,0.62753587,0.08044137,0.66570607
-4.56528264,1.79051793,0.16573038,0.00191876,0.65055979,0.66894155,0.08430292,0.69549389
-4.55927964,1.85835860,0.17259564,0.00189362,0.67148306,0.71251897,0.08784695,0.72701665
-4.55327664,1.93112069,0.17970628,0.00188195,0.69434525,0.75766381,0.09100974,0.75971910
-4.54727364,2.00726608,0.18692902,0.00188242,0.71863765,0.80368665,0.09373273,0.79297322
-4.54127064,2.08508636,0.19411831,0.00189341,0.74378782,0.84982822,0.09596426,0.82609472
-4.53526763,2.16275124,0.20112015,0.00191307,0.76917595,0.89527772,0.09766116,0.85836206
-4.52926463,2.23836152,0.20777631,0.00193941,0.79415263,0.93919383,0.09879008,0.88903728
-4.52326163,2.31000486,0.21392875,0.00197034,0.81805761,0.98072767,0.09932857,0.91738799
-4.51725863,2.37581272,0.21942410,0.00200375,0.84023893,1.01904704,0.09926577,0.94270978
-4.51125563,2.43401635,0.22411819,0.00203758,0.86007178,1.05336108,0.09860272,0.96434832
-4.50525263,2.48300030,0.22788032,0.00206983,0.87697662,1.08294442,0.09735234,0.98172018
-4.49924962,2.52135138,0.23059720,0.00209868,0.89043591,1.10715996,0.09553901,0.99433191
-4.49324662,2.54790155,0.23217651,0.00212249,0.90000891,1.12547945,0.09319783,1.00179636
-4.48724362,2.56176326,0.23254972,0.00213986,0.90534423,1.13750089,0.09037356,1.00384583
-4.48124062,2.56235598,0.23167439,0.00214963,0.90618948,1.14296218,0.08711927,1.00034154
-4.47523762,2.54942303,0.22953556,0.00215095,0.90239796,1.14175043,0.08349489,0.99127893
-4.46923462,2.52303826,0.22614636,0.00214324,0.89393208,1.13390642,0.07956548,0.97678867
-4.46323162,2.48360214,0.22154775,0.00212622,0.88086338,1.11962415,0.07539957,0.95713335
-4.45722861,2.43182782,0.21580739,0.00209990,0.86336927,1.09924539,0.07106739,0.93269989
-4.45122561,2.36871748,0.20901770,0.00206455,0.84172664,1.07324937,0.06663920,0.90398808
-4.44522261,2.29552998,0.20129319,0.00202071,0.81630255,1.04223824,0.06218368,0.87159550
-4.43921961,2.21374112,0.19276709,0.00196913,0.78754240,1.00691856,0.05776652,0.83619962
-4.43321661,2.12499798,0.18358755,0.00191077,0.75595611,0.96807980,0.05344910,0.79853756
-4.42721361,2.03106899,0.17391338,0.00184672,0.72210268,0.92657047,0.04928747,0.75938428
-4.42121061,1.93379151,0.16390963,0.00177821,0.68657391,0.88327299,0.04533142,0.71953005
-4.41520760,1.83501876,0.15374313,0.00170652,0.64997764,0.83907792,0.04162388,0.67975794
-4.40920460,1.73656792,0.14357808,0.00163298,0.61292128,0.79485875,0.03820042,0.64082203
-4.40320160,1.64017088,0.13357200,0.00155892,0.57599600,0.75144786,0.03508901,0.60342708
-4.39719860,1.54742931,0.12387197,0.00148560,0.53976218,0.70961455,0.03230995,0.56821029
-4.39119560,1.45977517,0.11461145,0.00141423,0.50473654,0.67004573,0.02987593,0.53572558
-4.38519260,1.37843778,0.10590769,0.00134590,0.47138116,0.63332979,0.02779227,0.50643092
-4.37918959,1.30441810,0.09785973,0.00128155,0.44009477,0.59994404,0.02605722,0.48067879
-4.37318659,1.23847081,0.09054717,0.00122197,0.41120641,0.57024604,0.02466245,0.45871024
-4.36718359,1.18109436,0.08402953,0.00116778,0.38497144,0.54446878,0.02359356,0.44065227
-4.36118059,1.13252893,0.07834632,0.00111940,0.36157003,0.52271985,0.02283068,0.42651871
-4.35517759,1.09276213,0.07351770,0.00107707,0.34110786,0.50498439,0.02234910,0.41621440
-4.34917459,1.06154190,0.06954566,0.00104082,0.32361901,0.49113155,0.02212008,0.40954235
-4.34317159,1.03839597,0.06641566,0.00101051,0.30907065,0.48092422,0.02211149,0.40621369
-4.33716858,1.02265710,0.06409864,0.00098584,0.29736945,0.47403154,0.02228872,0.40585997
-4.33116558,1.01349311,0.06255325,0.00096631,0.28836918,0.47004372,0.02261543,0.40804733
-4.32516258,1.00994066,0.06172830,0.00095132,0.28187938,0.46848869,0.02305442,0.41229224
-4.31915958,1.01094164,0.06156519,0.00094016,0.27767457,0.46885000,0.02356850,0.41807808
-4.31315658,1.01538089,0.06200034,0.00093200,0.27550381,0.47058533,0.02412131,0.42487225
-4.30715358,1.02212419,0.06296746,0.00092601,0.27510017,0.47314510,0.02467816,0.43214309
