energy_ev,total_up,Pb_p_up,Pb_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-4.30115058,0.53060421,0.23878903,0.00019129,0.13277631,0.18133950,0.00044644,0.02444707
-4.29514757,0.51005750,0.23581968,0.00017493,0.12932899,0.17119308,0.00044580,0.02502018
-4.28914457,0.48884966,0.23157928,0.00015890,0.12572339,0.16146947,0.00044237,0.02579614
-4.28314157,0.46734187,0.22611457,0.00014339,0.12206004,0.15237076,0.00043618,0.02682792
-4.27713857,0.44590644,0.21949537,0.00012856,0.11844607,0.14409429,0.00042732,0.02817310
-4.27113557,0.42492101,0.21181304,0.00011453,0.11499357,0.13682994,0.00041594,0.02989315
-4.26513257,0.40476283,0.20317814,0.00010142,0.11181774,0.13075775,0.00040225,0.03205237
-4.25912956,0.38580312,0.19371769,0.00008930,0.10903477,0.12604586,0.00038650,0.03471652
-4.25312656,0.36840164,0.18357180,0.00007824,0.10675950,0.12284871,0.00036899,0.03795123
-4.24712356,0.35290111,0.17289016,0.00006827,0.10510287,0.12130530,0.00035007,0.04182005
-4.24112056,0.33962186,0.16182816,0.00005940,0.10416919,0.12153752,0.00033008,0.04638231
-4.23511756,0.32885639,0.15054318,0.00005162,0.10405319,0.12364851,0.00030943,0.05169064
-4.22911456,0.32086420,0.13919087,0.00004493,0.10483715,0.12772089,0.00028850,0.05778851
-4.22311156,0.31586679,0.12792186,0.00003929,0.10658794,0.13381500,0.00026772,0.06470752
-4.21710855,0.31404313,0.11687876,0.00003466,0.10935426,0.14196716,0.00024748,0.07246484
-4.21110555,0.31552576,0.10619383,0.00003103,0.11316409,0.15218799,0.00022819,0.08106082
-4.20510255,0.32039762,0.09598715,0.00002833,0.11802261,0.16446096,0.00021027,0.09047676
-4.19909955,0.32868995,0.08636547,0.00002655,0.12391055,0.17874131,0.00019412,0.10067329
-4.19309655,0.34038141,0.07742170,0.00002566,0.13078324,0.19495539,0.00018013,0.11158916
-4.18709355,0.35539849,0.06923502,0.00002563,0.13857034,0.21300078,0.00016871,0.12314075
-4.18109055,0.37361747,0.06187148,0.00002646,0.14717649,0.23274704,0.00016026,0.13522247
-4.17508754,0.39486790,0.05538511,0.00002815,0.15648275,0.25403751,0.00015520,0.14770781
-4.16908454,0.41893754,0.04981930,0.00003071,0.16634896,0.27669188,0.00015395,0.16045148
-4.16308154,0.44557876,0.04520845,0.00003416,0.17661698,0.30050987,0.00015695,0.17329232
-4.15707854,0.47451605,0.04157957,0.00003855,0.18711470,0.32527565,0.00016465,0.18605702
-4.15107554,0.50545454,0.03895392,0.00004392,0.19766073,0.35076311,0.00017753,0.19856464
-4.14507254,0.53808894,0.03734839,0.00005033,0.20806958,0.37674167,0.00019609,0.21063162
-4.13906953,0.57211274,0.03677655,0.00005784,0.21815723,0.40298236,0.00022081,0.22207715
-4.13306653,0.60722702,0.03724934,0.00006653,0.22774666,0.42926401,0.00025220,0.23272873
-4.12706353,0.64314847,0.03877528,0.00007647,0.23667339,0.45537910,0.00029076,0.24242757
-4.12106053,0.67961619,0.04136017,0.00008771,0.24479053,0.48113905,0.00033695,0.25103367
-4.11505753,0.71639695,0.04500634,0.00010035,0.25197324,0.50637858,0.00039120,0.25843021
-4.10905453,0.75328840,0.04971137,0.00011441,0.25812236,0.53095897,0.00045389,0.26452719
-4.10305153,0.79012037,0.05546655,0.00012995,0.26316712,0.55476997,0.00052529,0.26926397
-4.09704852,0.82675391,0.06225492,0.00014699,0.26706662,0.57773027,0.00060558,0.27261068
-4.09104552,0.86307841,0.07004927,0.00016551,0.26981029,0.59978660,0.00069483,0.27456843
-4.08504252,0.89900686,0.07881008,0.00018549,0.27141709,0.62091139,0.00079292,0.27516824
-4.07903952,0.93446992,0.08848366,0.00020685,0.27193365,0.64109941,0.00089959,0.27446880
-4.07303652,0.96940900,0.09900063,0.00022950,0.27143150,0.66036350,0.00101441,0.27255324
-4.06703352,1.00376928,0.11027487,0.00025330,0.27000343,0.67872978,0.00113675,0.26952499
-4.06103052,1.03749310,0.12220315,0.00027808,0.26775942,0.69623286,0.00126581,0.26550306
-4.05502751,1.07051448,0.13466556,0.00030361,0.26482206,0.71291125,0.00140062,0.26061695
-4.04902451,1.10275538,0.14752672,0.00032966,0.26132216,0.72880363,0.00154004,0.25500147
-4.04302151,1.13412416,0.16063801,0.00035596,0.25739427,0.74394601,0.00168283,0.24879177
-4.03701851,1.16451651,0.17384062,0.00038221,0.25317282,0.75837037,0.00182768,0.24211879
-4.03101551,1.19381912,0.18696945,0.00040810,0.24878874,0.77210458,0.00197322,0.23510537
-4.02501251,1.22191590,0.19985775,0.00043334,0.24436673,0.78517399,0.00211811,0.22786321
-4.01900950,1.24869649,0.21234227,0.00045763,0.24002344,0.79760418,0.00226111,0.22049067
-4.01300650,1.27406651,0.22426876,0.00048068,0.23586633,0.80942498,0.00240109,0.21307158
-4.00700350,1.29795887,0.23549754,0.00050224,0.23199329,0.82067513,0.00253714,0.20567495
-4.00100050,1.32034528,0.24590877,0.00052211,0.22849287,0.83140731,0.00266861,0.19835556
-3.99499750,1.34124693,0.25540735,0.00054014,0.22544506,0.84169285,0.00279512,0.19115521
-3.98899450,1.36074353,0.26392692,0.00055623,0.22292223,0.85162584,0.00291665,0.18410457
-3.98299150,1.37897965,0.27143284,0.00057035,0.22099034,0.86132576,0.00303355,0.17722536
-3.97698849,1.39616757,0.27792397,0.00058255,0.21970990,0.87093863,0.00314651,0.17053270
-3.97098549,1.41258622,0.28343295,0.00059294,0.21913678,0.88063589,0.00325657,0.16403741
-3.96498249,1.42857551,0.28802506,0.00060170,0.21932254,0.89061121,0.00336510,0.15774814
-3.95897949,1.44452630,0.29179550,0.00060907,0.22031424,0.90107486,0.00347372,0.15167311
-3.95297649,1.46086596,0.29486527,0.00061534,0.22215371,0.91224592,0.00358424,0.14582147
-3.94697349,1.47804020,0.29737579,0.00062084,0.22487616,0.92434268,0.00369861,0.14020405
-3.94097049,1.49649182,0.29948237,0.00062594,0.22850835,0.93757144,0.00381877,0.13483373
-3.93496748,1.51663749,0.30134703,0.00063100,0.23306626,0.95211453,0.00394657,0.12972519
-3.92896448,1.53884373,0.30313073,0.00063637,0.23855248,0.96811806,0.00408369,0.12489427
-3.92296148,1.56340334,0.30498565,0.00064239,0.24495359,0.98568017,0.00423148,0.12035706
-3.91695848,1.59051371,0.30704770,0.00064936,0.25223755,1.00484051,0.00439092,0.11612866
-3.91095548,1.62025824,0.30942976,0.00065751,0.26035146,1.02557161,0.00456253,0.11222190
-3.90495248,1.65259205,0.31221584,0.00066700,0.26921983,1.04777281,0.00474626,0.10864608
-3.89894947,1.68733287,0.31545662,0.00067792,0.27874362,1.07126709,0.00494150,0.10540582
-3.89294647,1.72415803,0.31916651,0.00069027,0.28880015,1.09580135,0.00514707,0.10250016
-3.88694347,1.76260761,0.32332236,0.00070394,0.29924393,1.12105011,0.00536117,0.09992197
-3.88094047,1.80209425,0.32786395,0.00071877,0.30990865,1.14662266,0.00558150,0.09765770
-3.87493747,1.84191899,0.33269626,0.00073447,0.32061021,1.17207349,0.00580528,0.09568754
-3.86893447,1.88129287,0.33769328,0.00075072,0.33115074,1.19691563,0.00602933,0.09398593
-3.86293147,1.91936319,0.34270340,0.00076712,0.34132351,1.22063630,0.00625026,0.09252242
-3.85692846,1.95524361,0.34755594,0.00078322,0.35091865,1.24271427,0.00646449,0.09126284
-3.85092546,1.98804650,0.35206860,0.00079856,0.35972931,1.26263818,0.00666848,0.09017065
-3.84492246,2.01691645,0.35605542,0.00081265,0.36755819,1.27992517,0.00685887,0.08920851
-3.83891946,2.04106325,0.35933500,0.00082504,0.37422402,1.29413879,0.00703255,0.08833979
-3.83291646,2.05979312,0.36173844,0.00083530,0.37956781,1.30490575,0.00718690,0.08753018
-3.82691346,2.07253682,0.36311672,0.00084306,0.38345854,1.31193067,0.00731984,0.08674910
-3.82091046,2.07887340,0.36334728,0.00084803,0.38579811,1.31500828,0.00742997,0.08597097
-3.81490745,2.07854888,0.36233927,0.00084998,0.38652522,1.31403279,0.00751664,0.08517621
-3.80890445,2.07148901,0.36003756,0.00084881,0.38561812,1.30900393,0.00758001,0.08435202
-3.80290145,2.05780566,0.35642507,0.00084449,0.38309598,1.30002971,0.00762109,0.08349273
-3.79689845,2.03779695,0.35152356,0.00083712,0.37901896,1.28732578,0.00764168,0.08260000
-3.79089545,2.01194100,0.34539280,0.00082689,0.37348683,1.27121160,0.00764442,0.08168253
-3.78489245,1.98088381,0.33812816,0.00081410,0.36663626,1.25210356,0.00763267,0.08075558
-3.77888944,1.94542188,0.32985683,0.00079912,0.35863694,1.23050550,0.00761045,0.07984020
-3.77288644,1.90648023,0.32073287,0.00078242,0.34968650,1.20699696,0.00758231,0.07896220
-3.76688344,1.86508690,0.31093129,0.00076452,0.34000472,1.18221959,0.00755323,0.07815102
-3.76088044,1.82234466,0.30064146,0.00074596,0.32982696,1.15686219,0.00752846,0.07743838
-3.75487744,1.77940112,0.29006023,0.00072733,0.31939719,1.13164487,0.00751338,0.07685695
-3.74887444,1.73741812,0.27938488,0.00070921,0.30896097,1.10730266,0.00751334,0.07643894
-3.74287144,1.69754142,0.26880639,0.00069216,0.29875835,1.08456907,0.00753350,0.07621480
-3.73686843,1.66087151,0.25850311,0.00067673,0.28901724,1.06415992,0.00757869,0.07621196
-3.73086543,1.62843623,0.24863524,0.00066338,0.27994720,1.04675778,0.00765325,0.07645372
-3.72486243,1.60116614,0.23934012,0.00065253,0.27173401,1.03299728,0.00776091,0.07695834
-3.71885943,1.57987289,0.23072859,0.00064453,0.26453507,1.02345160,0.00790467,0.07773831
-3.71285643,1.56523121,0.22288250,0.00063963,0.25847576,1.01862037,0.00808669,0.07879982
-3.70685343,1.55776488,0.21585334,0.00063801,0.25364690,1.01891913,0.00830823,0.08014256
-3.70085043,1.55783680,0.20966208,0.00063973,0.25010329,1.02467062,0.00856955,0.08175966
-3.69484742,1.56564336,0.20430002,0.00064478,0.24786333,1.03609802,0.00886997,0.08363790
-3.68884442,1.58121307,0.19973079,0.00065309,0.24690977,1.05332027,0.00920775,0.08575819
-3.68284142,1.60440942,0.19589312,0.00066446,0.24719144,1.07634961,0.00958022,0.08809613
-3.67683842,1.63493773,0.19270438,0.00067866,0.24862595,1.10509129,0.00998375,0.09062283
-3.67083542,1.67235564,0.19006477,0.00069539,0.25110324,1.13934567,0.01041388,0.09330577
-3.66483242,1.71608699,0.18786176,0.00071430,0.25448975,1.17881235,0.01086539,0.09610982
-3.65882941,1.76543844,0.18597492,0.00073501,0.25863325,1.22309654,0.01133244,0.09899817
-3.65282641,1.81961837,0.18428062,0.00075710,0.26336799,1.27171720,0.01180870,0.10193332
-3.64682341,1.87775737,0.18265669,0.00078016,0.26852011,1.32411690,0.01228749,0.10487801
-3.64082041,1.93892976,0.18098677,0.00080377,0.27391306,1.37967303,0.01276198,0.10779593
-3.63481741,2.00217528,0.17916423,0.00082751,0.27937299,1.43771000,0.01322531,0.11065247
-3.62881441,2.06652053,0.17709555,0.00085097,0.28473381,1.49751215,0.01367078,0.11341514
-3.62281141,2.13099936,0.17470306,0.00087378,0.28984184,1.55833691,0.01409198,0.11605398
-3.61680840,2.19467178,0.17192701,0.00089558,0.29455996,1.61942799,0.01448294,0.11854165
-3.61080540,2.25664095,0.16872696,0.00091605,0.29877112,1.68002814,0.01483829,0.12085357
-3.60480240,2.31606790,0.16508237,0.00093489,0.30238117,1.73939136,0.01515327,0.12296776
-3.59879940,2.37218381,0.16099262,0.00095184,0.30532090,1.79679429,0.01542390,0.12486473
-3.59279640,2.42429985,0.15647632,0.00096668,0.30754738,1.85154660,0.01564697,0.12652726
-3.58679340,2.47181455,0.15157009,0.00097921,0.30904455,1.90300037,0.01582008,0.12794025
-3.58079040,2.51421886,0.14632683,0.00098928,0.30982311,1.95055843,0.01594167,0.12909056
-3.57478739,2.55109929,0.14081371,0.00099674,0.30991976,1.99368163,0.01601095,0.12996698
-3.56878439,2.58213917,0.13510977,0.00100151,0.30939587,2.03189511,0.01602791,0.13056027
-3.56278139,2.60711854,0.12930342,0.00100352,0.30833563,2.06479367,0.01599321,0.13086337
-3.55677839,2.62591286,0.12348983,0.00100272,0.30684384,2.09204619,0.01590816,0.13087168
-3.55077539,2.63849078,0.11776841,0.00099911,0.30504329,2.11339928,0.01577462,0.13058354
-3.54477239,2.64491124,0.11224022,0.00099272,0.30307189,2.12868000,0.01559493,0.13000069
-3.53876938,2.64531994,0.10700570,0.00098360,0.30107960,2.13779781,0.01537183,0.12912884
-3.53276638,2.63994528,0.10216245,0.00097184,0.29922516,2.14074554,0.01510839,0.12797822
-3.52676338,2.62909377,0.09780328,0.00095756,0.29767269,2.13759936,0.01480791,0.12656410
-3.52076038,2.61314477,0.09401449,0.00094092,0.29658819,2.12851769,0.01447392,0.12490713
-3.51475738,2.59254451,0.09087432,0.00092209,0.29613599,2.11373888,0.01411005,0.12303358
-3.50875438,2.56779922,0.08845163,0.00090130,0.29647505,2.09357761,0.01372002,0.12097532
-3.50275138,2.53946734,0.08680481,0.00087879,0.29775536,2.06841991,0.01330762,0.11876963
-3.49674837,2.50815050,0.08598081,0.00085483,0.30011420,2.03871679,0.01287661,0.11645865
-3.49074537,2.47448348,0.08601431,0.00082970,0.30367256,2.00497646,0.01243074,0.11408862
-3.48474237,2.43912296,0.08692711,0.00080372,0.30853158,1.96775526,0.01197371,0.11170888
-3.47873937,2.40273525,0.08872756,0.00077721,0.31476925,1.92764738,0.01150911,0.10937059
-3.47273637,2.36598309,0.09141017,0.00075047,0.32243729,1.88527350,0.01104043,0.10712534
-3.46673337,2.32951182,0.09495535,0.00072384,0.33155846,1.84126870,0.01057102,0.10502353
-3.46073037,2.29393513,0.09932925,0.00069762,0.34212431,1.79626984,0.01010404,0.10311279
-3.45472736,2.25982095,0.10448388,0.00067211,0.35409354,1.75090266,0.00964245,0.10143635
-3.44872436,2.22767760,0.11035732,0.00064758,0.36739102,1.70576905,0.00918897,0.10003149
-3.44272136,2.19794099,0.11687422,0.00062428,0.38190764,1.66143482,0.00874605,0.09892812
-3.43671836,2.17096305,0.12394653,0.00060241,0.39750104,1.61841822,0.00831586,0.09814762
-3.43071536,2.14700208,0.13147451,0.00058216,0.41399721,1.57717963,0.00790025,0.09770186
-3.42471236,2.12621528,0.13934808,0.00056366,0.43119310,1.53811282,0.00750074,0.09759257
-3.41870935,2.10865404,0.14744842,0.00054700,0.44886021,1.50153788,0.00711849,0.09781109
-3.41270635,2.09426214,0.15564988,0.00053222,0.46674904,1.46769619,0.00675433,0.09833836
-3.40670335,2.08287729,0.16382227,0.00051933,0.48459437,1.43674771,0.00640874,0.09914535
-3.40070035,2.07423603,0.17183325,0.00050827,0.50212130,1.40877046,0.00608188,0.10019384
-3.39469735,2.06798200,0.17955112,0.00049896,0.51905180,1.38376253,0.00577360,0.10143750
-3.38869435,2.06367766,0.18684761,0.00049128,0.53511163,1.36164637,0.00548348,0.10282324
-3.38269135,2.06081886,0.19360087,0.00048504,0.55003746,1.34227534,0.00521087,0.10429288
-3.37668834,2.05885225,0.19969847,0.00048006,0.56358383,1.32544240,0.00495491,0.10578491
-3.37068534,2.05719465,0.20504023,0.00047611,0.57552992,1.31089038,0.00471463,0.10723649
-3.36468234,2.05525390,0.20954104,0.00047295,0.58568568,1.29832376,0.00448893,0.10858541
-3.35867934,2.05245034,0.21313327,0.00047032,0.59389726,1.28742128,0.00427670,0.10977207
-3.35267634,2.04823816,0.21576897,0.00046797,0.60005149,1.27784903,0.00407682,0.11074143
-3.34667334,2.04212558,0.21742155,0.00046564,0.60407922,1.26927332,0.00388824,0.11144472
-3.34067034,2.03369315,0.21808699,0.00046310,0.60595742,1.26137302,0.00370998,0.11184098
-3.33466733,2.02260925,0.21778449,0.00046010,0.60570998,1.25385066,0.00354123,0.11189832
-3.32866433,2.00864219,0.21655651,0.00045647,0.60340709,1.24644186,0.00338131,0.11159488
-3.32266133,1.99166811,0.21446816,0.00045203,0.59916333,1.23892282,0.00322973,0.11091934
-3.31665833,1.97167460,0.21160592,0.00044666,0.59313443,1.23111543,0.00308620,0.10987120
-3.31065533,1.94875957,0.20807577,0.00044025,0.58551285,1.22288985,0.00295063,0.10846055
-3.30465233,1.92312550,0.20400069,0.00043278,0.57652229,1.21416464,0.00282311,0.10670751
-3.29864932,1.89506931,0.19951758,0.00042423,0.56641138,1.20490432,0.00270395,0.10464138
-3.29264632,1.86496836,0.19477374,0.00041464,0.55544660,1.19511465,0.00259358,0.10229939
-3.28664332,1.83326297,0.18992295,0.00040408,0.54390482,1.18483603,0.00249260,0.09972525
-3.28064032,1.80043659,0.18512121,0.00039266,0.53206558,1.17413529,0.00240172,0.09696749
-3.27463732,1.76699421,0.18052243,0.00038051,0.52020331,1.16309633,0.00232171,0.09407771
-3.26863432,1.73344014,0.17627390,0.00036779,0.50857982,1.15181037,0.00225337,0.09110871
-3.26263132,1.70025615,0.17251203,0.00035467,0.49743723,1.14036604,0.00219750,0.08811269
-3.25662831,1.66788084,0.16935819,0.00034133,0.48699146,1.12884010,0.00215484,0.08513954
-3.25062531,1.63669120,0.16691499,0.00032794,0.47742661,1.11728910,0.00212603,0.08223527
-3.24462231,1.60698722,0.16526296,0.00031468,0.46889030,1.10574256,0.00211155,0.07944067
-3.23861931,1.57898001,0.16445798,0.00030170,0.46149013,1.09419800,0.00211168,0.07679023
-3.23261631,1.55278416,0.16452928,0.00028914,0.45529148,1.08261800,0.00212650,0.07431135
-3.22661331,1.52841449,0.16547836,0.00027710,0.45031651,1.07092957,0.00215577,0.07202389
-3.22061031,1.50578734,0.16727873,0.00026568,0.44654472,1.05902586,0.00219898,0.06994004
-3.21460730,1.48472651,0.16987658,0.00025494,0.44391487,1.04677015,0.00225530,0.06806453
-3.20860430,1.46497332,0.17319238,0.00024490,0.44232831,1.03400198,0.00232356,0.06639511
-3.20260130,1.44620067,0.17712340,0.00023556,0.44165372,1.02054514,0.00240226,0.06492340
-3.19659830,1.42803038,0.18154705,0.00022690,0.44173301,1.00621730,0.00248958,0.06363586
-3.19059530,1.41005314,0.18632498,0.00021887,0.44238835,0.99084080,0.00258341,0.06251504
-3.18459230,1.39185030,0.19130788,0.00021143,0.44343006,0.97425410,0.00268139,0.06154094
-3.17858929,1.37301666,0.19634065,0.00020448,0.44466508,0.95632355,0.00278095,0.06069240
-3.17258629,1.35318324,0.20126794,0.00019795,0.44590570,0.93695490,0.00287939,0.05994854
-3.16658329,1.33203923,0.20593974,0.00019177,0.44697832,0.91610398,0.00297392,0.05929012
-3.16058029,1.30935214,0.21021685,0.00018585,0.44773176,0.89378624,0.00306176,0.05870078
-3.15457729,1.28498534,0.21397602,0.00018012,0.44804480,0.87008456,0.00314025,0.05816811
-3.14857429,1.25891218,0.21711448,0.00017454,0.44783271,0.84515502,0.00320686,0.05768445
-3.14257129,1.23122619,0.21955376,0.00016907,0.44705223,0.81923028,0.00325934,0.05724749
-3.13656828,1.20214667,0.22124254,0.00016369,0.44570503,0.79262040,0.00329574,0.05686056
-3.13056528,1.17201950,0.22215846,0.00015840,0.44383917,0.76571079,0.00331451,0.05653260
-3.12456228,1.14131294,0.22230879,0.00015324,0.44154860,0.73895742,0.00331453,0.05627782
-3.11855928,1.11060837,0.22172989,0.00014826,0.43897066,0.71287910,0.00329515,0.05611513
-3.11255628,1.08058627,0.22048551,0.00014352,0.43628151,0.68804713,0.00325622,0.05606724
-3.10655328,1.05200771,0.21866398,0.00013910,0.43368977,0.66507235,0.00319808,0.05615958
-3.10055028,1.02569190,0.21637441,0.00013511,0.43142844,0.64458996,0.00312151,0.05641904
-3.09454727,1.00249038,0.21374203,0.00013166,0.42974555,0.62724237,0.00302777,0.05687257
-3.08854427,0.98325879,0.21090291,0.00012885,0.42889374,0.61366060,0.00291848,0.05754570
-3.08254127,0.96882682,0.20799828,0.00012680,0.42911928,0.60444455,0.00279560,0.05846108
-3.07653827,0.95996760,0.20516862,0.00012562,0.43065091,0.60014286,0.00266134,0.05963706
-3.07053527,0.95736728,0.20254786,0.00012540,0.43368893,0.60123266,0.00251808,0.06108642
-3.06453227,0.96159594,0.20025789,0.00012622,0.43839499,0.60810020,0.00236830,0.06281515
-3.05852926,0.97308086,0.19840357,0.00012814,0.44488300,0.62102260,0.00221450,0.06482160
-3.05252626,0.99208314,0.19706859,0.00013119,0.45321153,0.64015175,0.00205911,0.06709573
-3.04652326,1.01867859,0.19631209,0.00013539,0.46337799,0.66550073,0.00190444,0.06961878
-3.04052026,1.05274386,0.19616651,0.00014070,0.47531498,0.69693359,0.00175262,0.07236313
-3.03451726,1.09394840,0.19663650,0.00014709,0.48888882,0.73415900,0.00160552,0.07529257
-3.02851426,1.14175301,0.19769905,0.00015446,0.50390057,0.77672827,0.00146477,0.07836285
-3.02251126,1.19541532,0.19930486,0.00016271,0.52008948,0.82403819,0.00133171,0.08152263
-3.01650825,1.25400235,0.20138092,0.00017171,0.53713885,0.87533888,0.00120739,0.08471458
-3.01050525,1.31641018,0.20383414,0.00018129,0.55468415,0.92974689,0.00109255,0.08787695
-3.00450225,1.38139040,0.20655599,0.00019130,0.57232326,0.98626318,0.00098769,0.09094529
-2.99849925,1.44758263,0.20942797,0.00020154,0.58962845,1.04379596,0.00089306,0.09385435
-2.99249625,1.51355240,0.21232768,0.00021182,0.60615972,1.10118752,0.00080868,0.09654016
-2.98649325,1.57783303,0.21513539,0.00022198,0.62147914,1.15724463,0.00073442,0.09894221
-2.98049025,1.63897031,0.21774068,0.00023184,0.63516561,1.21077113,0.00067002,0.10100557
-2.97448724,1.69556827,0.22004906,0.00024125,0.64682951,1.26060199,0.00061515,0.10268299
-2.96848424,1.74633433,0.22198828,0.00025009,0.65612676,1.30563724,0.00056943,0.10393684
-2.96248124,1.79012215,0.22351398,0.00025829,0.66277161,1.34487464,0.00053248,0.10474080
-2.95647824,1.82597033,0.22461456,0.00026580,0.66654775,1.37743974,0.00050397,0.10508126
-2.95047524,1.85313533,0.22531495,0.00027262,0.66731719,1.40261200,0.00048365,0.10495834
-2.94447224,1.87111724,0.22567913,0.00027882,0.66502654,1.41984596,0.00047137,0.10438650
-2.93846923,1.87967712,0.22581116,0.00028449,0.65971040,1.42878649,0.00046707,0.10339463
-2.93246623,1.87884516,0.22585467,0.00028982,0.65149161,1.42927754,0.00047085,0.10202572
-2.92646323,1.86891915,0.22599070,0.00029499,0.64057831,1.42136391,0.00048292,0.10033590
-2.92046023,1.85045319,0.22643385,0.00030027,0.62725798,1.40528613,0.00050362,0.09839312
-2.91445723,1.82423713,0.22742673,0.00030596,0.61188839,1.38146870,0.00053339,0.09627527
-2.90845423,1.79126733,0.22923289,0.00031238,0.59488606,1.35050216,0.00057273,0.09406790
-2.90245123,1.75271010,0.23212830,0.00031987,0.57671243,1.31312001,0.00062224,0.09186156
-2.89644822,1.70985904,0.23639161,0.00032878,0.55785835,1.27017140,0.00068248,0.08974897
-2.89044522,1.66408815,0.24229347,0.00033945,0.53882751,1.22259088,0.00075400,0.08782188
-2.88444222,1.61680246,0.25008520,0.00035221,0.52011923,1.17136649,0.00083729,0.08616791
-2.87843922,1.56938817,0.25998722,0.00036733,0.50221154,1.11750760,0.00093268,0.08486750
-2.87243622,1.52316412,0.27217765,0.00038505,0.48554491,1.06201364,0.00104035,0.08399085
-2.86643322,1.47933657,0.28678147,0.00040553,0.47050739,1.00584506,0.00116024,0.08359527
-2.86043022,1.43895881,0.30386078,0.00042886,0.45742166,0.94989743,0.00129204,0.08372279
-2.85442721,1.40289725,0.32340656,0.00045505,0.44653446,0.89497954,0.00143511,0.08439826
-2.84842421,1.37180491,0.34533233,0.00048397,0.43800872,0.84179609,0.00158850,0.08562799
-2.84242121,1.34610347,0.36947027,0.00051545,0.43191873,0.79093544,0.00175091,0.08739898
-2.83641821,1.32597425,0.39556990,0.00054915,0.42824854,0.74286236,0.00192067,0.08967879
-2.83041521,1.31135840,0.42329974,0.00058468,0.42689348,0.69791588,0.00209578,0.09241608
-2.82441221,1.30196611,0.45225210,0.00062153,0.42766493,0.65631192,0.00227390,0.09554183
-2.81840920,1.29729445,0.48195081,0.00065909,0.43029798,0.61815023,0.00245244,0.09897122
-2.81240620,1.29665297,0.51186207,0.00069671,0.43446177,0.58342510,0.00262856,0.10260603
-2.80640320,1.29919610,0.54140791,0.00073365,0.43977217,0.55203920,0.00279925,0.10633763
-2.80040020,1.30396089,0.56998201,0.00076915,0.44580610,0.52381968,0.00296143,0.11005038
-2.79439720,1.30990877,0.59696732,0.00080245,0.45211726,0.49853607,0.00311203,0.11362530
-2.78839420,1.31596957,0.62175475,0.00083278,0.45825241,0.47591881,0.00324807,0.11694388
-2.78239120,1.32108611,0.64376233,0.00085942,0.46376771,0.45567809,0.00336675,0.11989202
-2.77638819,1.32425765,0.66245398,0.00088169,0.46824447,0.43752198,0.00346556,0.12236370
-2.77038519,1.32458051,0.67735711,0.00089901,0.47130372,0.42117348,0.00354234,0.12426447
-2.76438219,1.32128436,0.68807829,0.00091091,0.47261903,0.40638571,0.00359539,0.12551447
-2.75837919,1.31376268,0.69431630,0.00091702,0.47192717,0.39295502,0.00362347,0.12605094
-2.75237619,1.30159645,0.69587195,0.00091711,0.46903613,0.38073151,0.00362591,0.12583009
-2.74637319,1.28457016,0.69265430,0.00091108,0.46383035,0.36962666,0.00360259,0.12482823
-2.74037019,1.26267956,0.68468292,0.00089899,0.45627294,0.35961809,0.00355395,0.12304223
-2.73436718,1.23613120,0.67208620,0.00088103,0.44640491,0.35075113,0.00348097,0.12048915
-2.72836418,1.20533366,0.65509580,0.00085751,0.43434154,0.34313743,0.00338516,0.11720520
-2.72236118,1.17088126,0.63403750,0.00082887,0.42026608,0.33695060,0.00326847,0.11324406
-2.71635818,1.13353087,0.60931900,0.00079567,0.40442121,0.33241909,0.00313326,0.10867459
-2.71035518,1.09417300,0.58141522,0.00075853,0.38709859,0.32981659,0.00298217,0.10357816
-2.70435218,1.05379828,0.55085181,0.00071815,0.36862705,0.32945028,0.00281809,0.09804560
-2.69834917,1.01346095,0.51818767,0.00067525,0.34936003,0.33164727,0.00264403,0.09217405
-2.69234617,0.97424059,0.48399721,0.00063060,0.32966262,0.33673977,0.00246302,0.08606372
-2.68634317,0.93720375,0.44885316,0.00058493,0.30989887,0.34504939,0.00227808,0.07981476
-2.68034017,0.90336673,0.41331058,0.00053898,0.29041991,0.35687111,0.00209208,0.07352441
-2.67433717,0.87366097,0.37789263,0.00049343,0.27155303,0.37245745,0.00190770,0.06728442
-2.66833417,0.84890202,0.34307854,0.00044890,0.25359245,0.39200350,0.00172737,0.06117886
-2.66233117,0.82976325,0.30929424,0.00040594,0.23679167,0.41563310,0.00155324,0.05528247
-2.65632816,0.81675491,0.27690556,0.00036504,0.22135788,0.44338703,0.00138711,0.04965942
-2.65032516,0.81020904,0.24621422,0.00032657,0.20744823,0.47521344,0.00123047,0.04436257
-2.64432216,0.81027075,0.21745644,0.00029086,0.19516825,0.51096107,0.00108448,0.03943319
-2.63831916,0.81689569,0.19080391,0.00025813,0.18457203,0.55037566,0.00094997,0.03490113
-2.63231616,0.82985373,0.16636683,0.00022851,0.17566424,0.59309969,0.00082746,0.03078530
-2.62631316,0.84873857,0.14419870,0.00020209,0.16840374,0.63867574,0.00071722,0.02709448
-2.62031016,0.87298259,0.12430235,0.00017885,0.16270847,0.68655345,0.00061929,0.02382837
-2.61430715,0.90187660,0.10663687,0.00015874,0.15846137,0.73609997,0.00053353,0.02097874
-2.60830415,0.93459339,0.09112508,0.00014166,0.15551716,0.78661357,0.00045964,0.01853066
-2.60230115,0.97021447,0.07766099,0.00012747,0.15370956,0.83734022,0.00039725,0.01646382
