energy_ev,total_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.67583792,8.93600971,5.18647806,5.30551680,0.03565228,1.60716278,1.09703184,0.00000000
-5.66983492,8.87865828,5.19207372,5.26522228,0.03285420,1.61279538,1.05010936,0.00000000
-5.66383192,8.81234936,5.18622929,5.21832592,0.03027439,1.61766607,1.00709885,0.00000000
-5.65782891,8.73522855,5.16801423,5.16393707,0.02791566,1.62120378,0.96795408,0.00000000
-5.65182591,8.64601474,5.13684857,5.10148598,0.02577956,1.62297367,0.93264117,0.00000000
-5.64582291,8.54406350,5.09252536,5.03075944,0.02386674,1.62269375,0.90114918,0.00000000
-5.63981991,8.42940403,5.03521991,4.95192208,0.02217711,1.62024483,0.87349808,0.00000000
-5.63381691,8.30274894,4.96548545,4.86552283,0.02071004,1.61567378,0.84974391,0.00000000
-5.62781391,8.16547702,4.88423623,4.77248655,0.01946441,1.60918976,0.82998097,0.00000000
-5.62181091,8.01959053,4.79271877,4.67409168,0.01843869,1.60115388,0.81434137,0.00000000
-5.61580790,7.86764917,4.69247311,4.57193503,0.01763084,1.59206265,0.80299181,0.00000000
-5.60980490,7.71268395,4.58528570,4.46788525,0.01703827,1.58252607,0.79612816,0.00000000
-5.60380190,7.55809469,4.47313625,4.36402711,0.01665771,1.57324116,0.79396806,0.00000000
-5.59779890,7.40753544,4.35814071,4.26259860,0.01648504,1.56496228,0.79674193,0.00000000
-5.59179590,7.26479240,4.24249277,4.16592326,0.01651518,1.55846936,0.80468292,0.00000000
-5.58579290,7.13365887,4.12840601,4.07634018,0.01674191,1.55453534,0.81801612,0.00000000
-5.57978989,7.01781211,4.01805890,3.99613404,0.01715775,1.55389433,0.83694768,0.00000000
-5.57378689,6.92069622,3.91354441,3.92746749,0.01775389,1.55721155,0.86165406,0.00000000
-5.56778389,6.84541540,3.81682572,3.87231814,0.01852008,1.56505657,0.89227208,0.00000000
-5.56178089,6.79464096,3.72969927,3.83242212,0.01944469,1.57788051,0.92888997,0.00000000
-5.55577789,6.77053520,3.65376592,3.80922604,0.02051473,1.59599849,0.97153995,0.00000000
-5.54977489,6.77469449,3.59041044,3.80384878,0.02171594,1.61957760,1.02019256,0.00000000
-5.54377189,6.80811313,3.54078951,3.81705437,0.02303299,1.64863106,1.07475310,0.00000000
-5.53776888,6.87116887,3.50582768,3.84923670,0.02444967,1.68301847,1.13506032,0.00000000
-5.53176588,6.96363014,3.48622060,3.90041669,0.02594918,1.72245217,1.20088751,0.00000000
-5.52576288,7.08468415,3.48244456,3.97025178,0.02751441,1.76650918,1.27194616,0.00000000
-5.51975988,7.23298460,3.49477107,4.05805755,0.02912827,1.81464813,1.34789201,0.00000000
-5.51375688,7.40671647,3.52328517,4.16284058,0.03077410,1.86623036,1.42833346,0.00000000
-5.50775388,7.60367545,3.56790599,4.28334153,0.03243595,1.92054407,1.51284217,0.00000000
-5.50175088,7.82135832,3.62840832,4.41808677,0.03409901,1.97683045,1.60096545,0.00000000
-5.49574787,8.05706081,3.70444365,4.56544665,0.03574994,2.03431059,1.69224013,0.00000000
-5.48974487,8.30797874,3.79555975,4.72369837,0.03737711,2.09221192,1.78620739,0.00000000
-5.48374187,8.57130839,3.90121757,4.89109078,0.03897098,2.14979308,1.88242793,0.00000000
-5.47773887,8.84434196,4.02080496,5.06590875,0.04052420,2.20636607,1.98049690,0.00000000
-5.47173587,9.12455412,4.15364645,5.24653428,0.04203182,2.26131480,2.08005792,0.00000000
-5.46573287,9.40967606,4.29900898,5.43150177,0.04349132,2.31410936,2.18081537,0.00000000
-5.45972986,9.69775378,4.45610345,5.61954491,0.04490262,2.36431541,2.28254420,0.00000000
-5.45372686,9.98718814,4.62408239,5.80963286,0.04626797,2.41159849,2.38509671,0.00000000
-5.44772386,10.27675457,4.80203391,6.00099382,0.04759176,2.45572311,2.48840535,0.00000000
-5.44172086,10.56560141,4.98897272,6.19312436,0.04888025,2.49654705,2.59248127,0.00000000
-5.43571786,10.85322659,5.18382868,6.38578352,0.05014121,2.53401101,2.69740788,0.00000000
-5.42971486,11.13943318,5.38543380,6.57897131,0.05138354,2.56812453,2.80332935,0.00000000
-5.42371186,11.42426548,5.59250851,6.77289183,0.05261671,2.59894892,2.91043399,0.00000000
-5.41770885,11.70792791,5.80364814,6.96790200,0.05385032,2.62657804,3.01893256,0.00000000
-5.41170585,11.99069025,6.01731073,7.16444763,0.05509349,2.65111821,3.12903220,0.00000000
-5.40570285,12.27278315,6.23180707,7.36298929,0.05635431,2.67266809,3.24090656,0.00000000
-5.39969985,12.55428884,6.44529419,7.56392102,0.05763929,2.69129988,3.35466347,0.00000000
-5.39369685,12.83503232,6.65577341,7.76748567,0.05895284,2.70704257,3.47031121,0.00000000
-5.38769385,13.11447865,6.86109385,7.97369102,0.06029681,2.71986840,3.58772534,0.00000000
-5.38169085,13.39164213,7.05896254,8.18223100,0.06167013,2.72968313,3.70661755,0.00000000
-5.37568784,13.66501283,7.24696190,8.39241670,0.06306849,2.73632081,3.82650872,0.00000000
-5.36968484,13.93250563,7.42257509,8.60312143,0.06448419,2.73954331,3.94670788,0.00000000
-5.36368184,14.19143609,7.58321980,8.81274381,0.06590610,2.73904479,4.06629900,0.00000000
-5.35767884,14.43852640,7.72629016,9.01919238,0.06731975,2.73446100,4.18413706,0.00000000
-5.35167584,14.66994338,7.84920656,9.21989400,0.06870758,2.72538300,4.29885467,0.00000000
-5.34567284,14.88136922,7.94947225,9.41182760,0.07004931,2.71137482,4.40887994,0.00000000
-5.33966983,15.06810355,8.02473551,9.59158340,0.07132246,2.69199411,4.51246574,0.00000000
-5.33366683,15.22519438,8.07285538,9.75544643,0.07250296,2.66681500,4.60773012,0.00000000
-5.32766383,15.34759318,8.09196871,9.89950190,0.07356590,2.63545205,4.69270654,0.00000000
-5.32166083,15.43032847,8.08055587,10.01975859,0.07448630,2.59758404,4.76540252,0.00000000
-5.31565783,15.46869058,8.03750239,10.11228548,0.07524002,2.55297669,4.82386432,0.00000000
-5.30965483,15.45841973,7.96215337,10.17335565,0.07580453,2.50150302,4.86624498,0.00000000
-5.30365183,15.39588869,7.85435816,10.19959120,0.07615984,2.44316046,4.89087283,0.00000000
-5.29764882,15.27827172,7.71450251,10.18810232,0.07628926,2.37808384,4.89631719,0.00000000
-5.29164582,15.10369138,7.54352619,10.13661408,0.07618009,2.30655368,4.88144813,0.00000000
-5.28564282,14.87133622,7.34292453,10.04357473,0.07582428,2.22899931,4.84548750,0.00000000
-5.27963982,14.58154325,7.11473306,9.90824016,0.07521886,2.14599669,4.78804849,0.00000000
-5.27363682,14.23584105,6.86149513,9.73073051,0.07436629,2.05826097,4.70916189,0.00000000
-5.26763382,13.83695096,6.58621334,9.51205600,0.07327459,1.96663420,4.60928758,0.00000000
-5.26163082,13.38874621,6.29228612,9.25411069,0.07195738,1.87206855,4.48931078,0.00000000
-5.25562781,12.89617039,5.98343180,8.95963471,0.07043366,1.77560589,4.35052304,0.00000000
-5.24962481,12.36511894,5.66360280,8.63214639,0.06872751,1.67835445,4.19458908,0.00000000
-5.24362181,11.80228873,5.33689318,8.27584798,0.06686757,1.58146344,4.02350093,0.00000000
-5.23761881,11.21500243,5.00744294,7.89550905,0.06488641,1.48609668,3.83952164,0.00000000
-5.23161581,10.61101475,4.67934250,7.49633298,0.06281981,1.39340592,3.64512113,0.00000000
-5.22561281,9.99830892,4.35654073,7.08381254,0.06070590,1.30450493,3.44290707,0.00000000
-5.21960980,9.38489108,4.04275963,6.66358053,0.05858424,1.22044488,3.23555380,0.00000000
-5.21360680,8.77859037,3.74141814,6.24126150,0.05649485,1.14219186,3.02573223,0.00000000
-5.20760380,8.18687177,3.45556738,5.82233032,0.05447722,1.07060678,2.81604337,0.00000000
-5.20160080,7.61666742,3.18783871,5.41198225,0.05256933,1.00642829,2.60895788,0.00000000
-5.19559780,7.07423154,2.94040552,5.01501884,0.05080665,0.95025883,2.40676362,0.00000000
-5.18959480,6.56502209,2.71495919,4.63575251,0.04922125,0.90255389,2.21152244,0.00000000
-5.18359180,6.09361158,2.51269894,4.27793194,0.04784093,0.86361484,2.02503721,0.00000000
-5.17758879,5.66362769,2.33433488,3.94468913,0.04668849,0.83358494,1.84882934,0.00000000
-5.17158579,5.27772353,2.18010323,3.63850822,0.04578108,0.81244888,1.68412658,0.00000000
-5.16558279,4.93757614,2.04979239,3.36121505,0.04512973,0.80003550,1.53186062,0.00000000
-5.15957979,4.64391102,1.94277828,3.11398592,0.04473900,0.79602376,1.39267339,0.00000000
-5.15357679,4.39654999,1.85806725,2.89737343,0.04460687,0.79995176,1.26693092,0.00000000
-5.14757379,4.19447904,1.79434498,2.71134677,0.04472472,0.81122870,1.15474337,0.00000000
-5.14157079,4.03593257,1.75002958,2.55534363,0.04507763,0.82914967,1.05598977,0.00000000
-5.13556778,3.91849049,1.72332735,2.42833107,0.04564474,0.85291284,0.97034594,0.00000000
-5.12956478,3.83918435,1.71228952,2.32887224,0.04639994,0.88163896,0.89731434,0.00000000
-5.12356178,3.79460888,1.71486879,2.25519650,0.04731264,0.91439263,0.83625447,0.00000000
-5.11755878,3.78103552,1.72897410,2.20527025,0.04834873,0.95020499,0.78641281,0.00000000
-5.11155578,3.79452474,1.75252262,2.17686647,0.04947168,0.98809711,0.74695137,0.00000000
-5.10555278,3.83103393,1.78348786,2.16763081,0.05064373,1.02710361,0.71697414,0.00000000
-5.09954977,3.88651854,1.81994302,2.17514283,0.05182710,1.06629573,0.69555099,0.00000000
-5.09354677,3.95702388,1.86009889,2.19697109,0.05298528,1.10480314,0.68173869,0.00000000
-5.08754377,4.03876585,1.90233569,2.23072116,0.05408422,1.14183375,0.67459888,0.00000000
-5.08154077,4.12819915,1.94522847,2.27407600,0.05509345,1.17669093,0.67321311,0.00000000
-5.07553777,4.22207215,1.98756603,2.32482856,0.05598715,1.20878757,0.67669491,0.00000000
-5.06953477,4.31746788,2.02836328,2.38090673,0.05674495,1.23765641,0.68419943,0.00000000
-5.06353177,4.41183155,2.06686732,2.44039100,0.05735266,1.26295653,0.69493058,0.00000000
-5.05752876,4.50298530,2.10255763,2.50152564,0.05780270,1.28447580,0.70814645,0.00000000
-5.05152576,4.58913120,2.13514108,2.56272439,0.05809440,1.30212944,0.72316301,0.00000000
-5.04552276,4.66884456,2.16454222,2.62257167,0.05823404,1.31595492,0.73935674,0.00000000
-5.03951976,4.74105914,2.19088990,2.67982070,0.05823469,1.32610366,0.75616643,0.00000000
-5.03351676,4.80504664,2.21450076,2.73338982,0.05811585,1.33283016,0.77309444,0.00000000
-5.02751376,4.86039265,2.23586045,2.78235809,0.05790301,1.33647914,0.78970771,0.00000000
-5.02151076,4.90697095,2.25560324,2.82596139,0.05762695,1.33747142,0.80563860,0.00000000
-5.01550775,4.94491823,2.27449046,2.86358985,0.05732301,1.33628924,0.82058580,0.00000000
-5.00950475,4.97461031,2.29338820,2.89478715,0.05703027,1.33346162,0.83431505,0.00000000
-5.00350175,4.99664097,2.31324439,2.91925188,0.05679067,1.32955027,0.84665981,0.00000000
-4.99749875,5.01180359,2.33506526,2.93684094,0.05664808,1.32513649,0.85752158,0.00000000
-4.99149575,5.02107541,2.35989123,2.94757436,0.05664739,1.32080913,0.86686967,0.00000000
-4.98549275,5.02560367,2.38877178,2.95164085,0.05683357,1.31715391,0.87474020,0.00000000
-4.97948974,5.02669241,2.42273935,2.94940290,0.05725081,1.31474386,0.88123398,0.00000000
-4.97348674,5.02578858,2.46278199,2.94140032,0.05794157,1.31413077,0.88651311,0.00000000
-4.96748374,5.02446587,2.50981477,2.92835087,0.05894571,1.31583743,0.89079607,0.00000000
-4.96148074,5.02440469,2.56465021,2.91114673,0.06029970,1.32035036,0.89435109,0.00000000
-4.95547774,5.02736720,2.62796802,2.89084575,0.06203573,1.32811269,0.89748788,0.00000000
-4.94947474,5.03516633,2.70028504,2.86865677,0.06418095,1.33951720,0.90054776,0.00000000
-4.94347174,5.04962861,2.78192620,2.84591832,0.06675672,1.35489909,0.90389226,0.00000000
-4.93746873,5.07255089,2.87299774,2.82407083,0.06977791,1.37452870,0.90789067,0.00000000
-4.93146573,5.10565178,2.97336412,2.80462264,0.07325227,1.39860419,0.91290679,0.00000000
-4.92546273,5.15051924,3.08263005,2.78911056,0.07717987,1.42724440,0.91928543,0.00000000
-4.91945973,5.20855612,3.20012902,2.77905613,0.08155269,1.46048213,0.92733910,0.00000000
-4.91345673,5.28092580,3.32491968,2.77591909,0.08635426,1.49825833,0.93733553,0.00000000
-4.90745373,5.36850046,3.45579109,2.78104969,0.09155951,1.54041750,0.94948650,0.00000000
-4.90145073,5.47181431,3.59127748,2.79564169,0.09713478,1.58670478,0.96393836,0.00000000
-4.89544772,5.59102404,3.72968261,2.82068793,0.10303794,1.63676498,0.98076483,0.00000000
-4.88944472,5.72587871,3.86911360,2.85694019,0.10921873,1.69014394,0.99996212,0.00000000
-4.88344172,5.87570042,4.00752319,2.90487500,0.11561934,1.74629238,1.02144676,0.00000000
-4.87743872,6.03937717,4.14275915,2.96466676,0.12217506,1.80457224,1.04505599,0.00000000
-4.87143572,6.21536830,4.27261903,3.03616938,0.12881516,1.86426564,1.07055073,0.00000000
-4.86543272,6.40172281,4.39490804,3.11890705,0.13546395,1.92458612,1.09762094,0.00000000
-4.85942971,6.59610996,4.50749780,3.21207479,0.14204195,1.98469213,1.12589298,0.00000000
-4.85342671,6.79586157,4.60838346,3.31454886,0.14846713,2.04370220,1.15493879,0.00000000
-4.84742371,6.99802465,4.69573685,3.42490681,0.15465637,2.10071176,1.18428631,0.00000000
-4.84142071,7.19942319,4.76795373,3.54145687,0.16052687,2.15481091,1.21343099,0.00000000
-4.83541771,7.39672728,4.82369321,3.66227582,0.16599771,2.20510294,1.24184782,0.00000000
-4.82941471,7.58652813,4.86190831,3.78525450,0.17099138,2.25072313,1.26900365,0.00000000
-4.82341171,7.76541712,4.88186681,3.90814993,0.17543533,2.29085748,1.29436957,0.00000000
-4.81740870,7.93006721,4.88316233,4.02864242,0.17926359,2.32476105,1.31743302,0.00000000
-4.81140570,8.07731489,4.86571591,4.14439663,0.18241823,2.35177549,1.33770956,0.00000000
-4.80540270,8.20424092,4.82976896,4.25312455,0.18485082,2.37134550,1.35475406,0.00000000
-4.79939970,8.30824813,4.77586875,4.35264899,0.18652387,2.38303389,1.36817132,0.00000000
-4.79339670,8.38713428,4.70484782,4.44096559,0.18741198,2.38653490,1.37762589,0.00000000
-4.78739370,8.43915825,4.61779879,4.51630157,0.18750302,2.38168542,1.38285105,0.00000000
-4.78139070,8.46309753,4.51604612,4.57716925,0.18679896,2.36847382,1.38365670,0.00000000
-4.77538769,8.45829515,4.40111610,4.62241271,0.18531653,2.34704589,1.37993603,0.00000000
-4.76938469,8.42469425,4.27470620,4.65124566,0.18308758,2.31770783,1.37167080,0.00000000
-4.76338169,8.36285853,4.13865464,4.66327926,0.18015911,2.28092566,1.35893473,0.00000000
-4.75737869,8.27397722,3.99491056,4.65853846,0.17659293,2.23732102,1.34189502,0.00000000
-4.75137569,8.15985344,3.84550514,4.63746614,0.17246500,2.18766312,1.32081148,0.00000000
-4.74537269,8.02287544,3.69252345,4.60091450,0.16786428,2.13285681,1.29603316,0.00000000
-4.73936968,7.86597055,3.53807692,4.55012369,0.16289124,2.07392673,1.26799232,0.00000000
-4.73336668,7.69254250,3.38427584,4.48668813,0.15765598,2.01199791,1.23719552,0.00000000
-4.72736368,7.50639341,3.23320168,4.41251158,0.15227604,1.94827307,1.20421211,0.00000000
-4.72136068,7.31163224,3.08687885,4.32975229,0.14687385,1.88400720,1.16966003,0.00000000
-4.71535768,7.11257253,2.94724560,4.24076011,0.14157400,1.82047999,1.13418949,0.00000000
-4.70935468,6.91362231,2.81612439,4.14800788,0.13650034,1.75896704,1.09846480,0.00000000
-4.70335168,6.71916999,2.69519171,4.05401940,0.13177307,1.70071050,1.06314523,0.00000000
-4.69734867,6.53347002,2.58594823,3.96129686,0.12750576,1.64689034,1.02886521,0.00000000
-4.69134567,6.36053243,2.48968991,3.87225021,0.12380267,1.59859688,0.99621519,0.00000000
-4.68534267,6.20402019,2.40748121,3.78913126,0.12075614,1.55680569,0.96572347,0.00000000
-4.67933967,6.06715823,2.34013152,3.71397484,0.11844439,1.52235568,0.93784024,0.00000000
-4.67333667,5.95265732,2.28817611,3.64854917,0.11692973,1.49593102,0.91292433,0.00000000
-4.66733367,5.86265574,2.25186266,3.59431718,0.11625714,1.47804748,0.89123346,0.00000000
-4.66133067,5.79868059,2.23114454,3.55241003,0.11645345,1.46904371,0.87291845,0.00000000
-4.65532766,5.76163010,2.22568161,3.52361351,0.11752701,1.46907756,0.85802171,0.00000000
-4.64932466,5.75177715,2.23484904,3.50836749,0.11946782,1.47812750,0.84648017,0.00000000
-4.64332166,5.76879337,2.25775420,3.50677798,0.12224826,1.49599898,0.83813245,0.00000000
-4.63731866,5.81179236,2.29326159,3.51864069,0.12582425,1.52233531,0.83273016,0.00000000
-4.63131566,5.87938958,2.34002485,3.54347478,0.13013679,1.55663256,0.82995248,0.00000000
-4.62531266,5.96977582,2.39652499,3.58056458,0.13511386,1.59825769,0.82942361,0.00000000
-4.61930965,6.08080053,2.46111331,3.62900702,0.14067259,1.64646919,0.83073202,0.00000000
-4.61330665,6.21006090,2.53205739,3.68776234,0.14672156,1.70043924,0.83345070,0.00000000
-4.60730365,6.35499226,2.60758823,3.75570504,0.15316322,1.75927649,0.83715719,0.00000000
-4.60130065,6.51295563,2.68594661,3.83167270,0.15989622,1.82204857,0.84145264,0.00000000
-4.59529765,6.68131812,2.76542676,3.91450998,0.16681768,1.88780339,0.84597867,0.00000000
-4.58929465,6.85752285,2.84441553,4.00310563,0.17382532,1.95558848,0.85043145,0.00000000
-4.58329165,7.03914510,2.92142561,4.09642067,0.18081927,2.02446780,0.85457212,0.00000000
-4.57728864,7.22393302,2.99512155,4.19350669,0.18770369,2.09353558,0.85823316,0.00000000
-4.57128564,7.40983148,3.06433788,4.29351349,0.19438798,2.16192685,0.86132046,0.00000000
-4.56528264,7.59498918,3.12808890,4.39568619,0.20078778,2.22882473,0.86381101,0.00000000
-4.55927964,7.77775003,3.18557050,4.49935280,0.20682557,2.29346461,0.86574646,0.00000000
-4.55327664,7.95663092,3.23615437,4.60390332,0.21243109,2.35513564,0.86722300,0.00000000
-4.54727364,8.13028868,3.27937584,4.70876282,0.21754141,2.41318002,0.86837818,0.00000000
-4.54127064,8.29748008,3.31491653,4.81336063,0.22210089,2.46699086,0.86937548,0.00000000
-4.53526763,8.45701881,3.34258351,4.91709859,0.22606097,2.51600918,0.87038757,0.00000000
-4.52926463,8.60773392,3.36228668,5.01932133,0.22937992,2.55972112,0.87157923,0.00000000
-4.52326163,8.74843385,3.37401603,5.11929119,0.23202252,2.59765584,0.87309098,0.00000000
-4.51725863,8.87787982,3.37782058,5.21617051,0.23395985,2.62938490,0.87502430,0.00000000
-4.51125563,8.99477181,3.37379023,5.30901332,0.23516909,2.65452355,0.87742933,0.00000000
-4.50525263,9.09774922,3.36204191,5.39676785,0.23563353,2.67273439,0.88029576,0.00000000
-4.49924962,9.18540735,3.34271053,5.47829053,0.23534265,2.68373329,0.88354743,0.00000000
-4.49324662,9.25632962,3.31594534,5.55237143,0.23429233,2.68729762,0.88704097,0.00000000
-4.48724362,9.30913407,3.28191137,5.61777017,0.23248523,2.68327626,0.89056843,0.00000000
-4.48124062,9.34253186,3.24079577,5.67326041,0.22993128,2.67160099,0.89386396,0.00000000
-4.47523762,9.35539410,3.19281792,5.71768069,0.22664815,2.65229830,0.89661397,0.00000000
-4.46923462,9.34682283,3.13824242,5.74998843,0.22266183,2.62550099,0.89847040,0.00000000
-4.46323162,9.31622148,3.07739341,5.76931393,0.21800709,2.59145835,0.89906619,0.00000000
-4.45722861,9.26335991,3.01066896,5.77501095,0.21272793,2.55054427,0.89803225,0.00000000
-4.45122561,9.18842938,2.93855393,5.76670055,0.20687772,2.50326225,0.89501503,0.00000000
-4.44522261,9.09208344,2.86163004,5.74430529,0.20051936,2.45024670,0.88969371,0.00000000
-4.43921961,8.97546137,2.78058205,5.70807172,0.19372500,2.39226002,0.88179622,0.00000000
-4.43321661,8.84019226,2.69619905,5.65857930,0.18657559,2.33018520,0.87111318,0.00000000
-4.42721361,8.68837854,2.60937040,5.59673540,0.17916020,2.26501403,0.85750933,0.00000000
-4.42121061,8.52255976,2.52107617,5.52375650,0.17157492,2.19783102,0.84093164,0.00000000
-4.41520760,8.34565809,2.43237225,5.44113686,0.16392170,2.12979387,0.82141405,0.00000000
-4.40920460,8.16090862,2.34437052,5.35060670,0.15630679,2.06211104,0.79907859,0.00000000
-4.40320160,7.97177834,2.25821521,5.25408251,0.14883911,1.99601739,0.77413288,0.00000000
-4.39719860,7.78187830,2.17505629,5.15361274,0.14162846,1.93274910,0.74686439,0.00000000
-4.39119560,7.59487389,2.09602119,5.05132228,0.13478366,1.87351879,0.71763173,0.00000000
-4.38519260,7.41439817,2.02218624,4.94935903,0.12841061,1.81949196,0.68685349,0.00000000
-4.37918959,7.24397261,1.95454918,4.84984573,0.12261049,1.77176575,0.65499526,0.00000000
-4.37318659,7.08693922,1.89400386,4.75483957,0.11747791,1.73135065,0.62255547,0.00000000
-4.36718359,6.94640672,1.84131836,4.66630152,0.11309928,1.69915591,0.59005061,0.00000000
-4.36118059,6.82521253,1.79711733,4.58607628,0.10955124,1.67597870,0.55800059,0.00000000
-4.35517759,6.72590090,1.76186921,4.51588310,0.10689928,1.66249733,0.52691467,0.00000000
-4.34917459,6.65071644,1.73587863,4.45731651,0.10519656,1.65926802,0.49727847,0.00000000
-4.34317159,6.60161086,1.71928415,4.41185544,0.10448285,1.66672493,0.46954242,0.00000000
-4.33716858,6.58026002,1.71206102,4.38087822,0.10478372,1.68518279,0.44411198,0.00000000
-4.33116558,6.58808752,1.71402856,4.36568074,0.10610982,1.71484122,0.42133963,0.00000000
-4.32516258,6.62629068,1.72486150,4.36749453,0.10845646,1.75578995,0.40151876,0.00000000
-4.31915958,6.69586464,1.74410452,4.38750149,0.11180320,1.80801417,0.38487944,0.00000000
-4.31315658,6.79762061,1.77118900,4.42684250,0.11611384,1.87139895,0.37158584,0.00000000
-4.30715358,6.93219487,1.80545111,4.48661728,0.12133638,1.94573239,0.36173523,0.00000000
