energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.33366683,7.01909043,0.26971978,0.00244530,0.21189015,4.64063958,5.50373818,2.38437169
-5.32766383,6.80041784,0.25308559,0.00237436,0.20147326,4.52106987,5.33610630,2.32392572
-5.32166083,6.56834336,0.23624001,0.00229671,0.19109137,4.39068808,5.16159468,2.25763487
-5.31565783,6.32436742,0.21936747,0.00221303,0.18079879,4.25031571,4.98052763,2.18603142
-5.30965483,6.06997224,0.20263976,0.00212404,0.17063887,4.10080868,4.79318123,2.10965848
-5.30365183,5.80664055,0.18621384,0.00203049,0.16064574,3.94306835,4.59983809,2.02907073
-5.29764882,5.53587395,0.17023013,0.00193319,0.15084615,3.77805135,4.40083831,1.94483580
-5.29164582,5.25920877,0.15481143,0.00183298,0.14126144,3.60677715,4.19662321,1.85753568
-5.28564282,4.97822742,0.14006228,0.00173071,0.13190930,3.43033229,3.98776907,1.76776779
-5.27963982,4.69456432,0.12606894,0.00162726,0.12280536,3.24987055,3.77500892,1.67614531
-5.27363682,4.40990537,0.11289978,0.00152351,0.11396448,3.06660880,3.55924158,1.58329652
-5.26763382,4.12598104,0.10060612,0.00142031,0.10540170,2.88181851,3.34152766,1.48986289
-5.26163082,3.84455345,0.08922350,0.00131853,0.09713281,2.69681321,3.12307373,1.39649605
-5.25562781,3.56739834,0.07877323,0.00121897,0.08917466,2.51293269,2.90520592,1.30385353
-5.24962481,3.29628314,0.06926427,0.00112244,0.08154504,2.33152475,2.68933523,1.21259360
-5.24362181,3.03294283,0.06069523,0.00102968,0.07426238,2.15392542,2.47691729,1.12336942
-5.23761881,2.77905497,0.05305662,0.00094138,0.06734530,1.98143897,2.26940894,1.03682269
-5.23161581,2.53621570,0.04633310,0.00085820,0.06081194,1.81531859,2.06822467,0.95357741
-5.22561281,2.30591804,0.04050575,0.00078073,0.05467931,1.65674884,1.87469532,0.87423374
-5.21960980,2.08953368,0.03555430,0.00070952,0.04896268,1.50683059,1.69003116,0.79936253
-5.21360680,1.88829917,0.03145925,0.00064506,0.04367499,1.36656907,1.51529114,0.72950059
-5.20760380,1.70330685,0.02820377,0.00058782,0.03882637,1.23686541,1.35135949,0.66514679
-5.20160080,1.53550064,0.02577539,0.00053820,0.03442388,1.11851157,1.19893031,0.60675923
-5.19559780,1.38567637,0.02416740,0.00049657,0.03047130,1.01218866,1.05850017,0.55475318
-5.18959480,1.25448582,0.02337987,0.00046329,0.02696914,0.91846797,0.93036851,0.50949980
-5.18359180,1.14244356,0.02342031,0.00043866,0.02391472,0.83781431,0.81464491,0.47132534
-5.17758879,1.04993546,0.02430387,0.00042298,0.02130244,0.77059061,0.71126218,0.44051050
-5.17158579,0.97722737,0.02605308,0.00041651,0.01912403,0.71706319,0.61999403,0.41728970
-5.16558279,0.92447295,0.02869710,0.00041949,0.01736891,0.67740654,0.54047587,0.40184988
-5.15957979,0.89171923,0.03227043,0.00043213,0.01602453,0.65170710,0.47222738,0.39432849
-5.15357679,0.87890907,0.03681116,0.00045458,0.01507666,0.63996518,0.41467557,0.39481060
-5.14757379,0.88587984,0.04235868,0.00048698,0.01450966,0.64209457,0.36717717,0.40332482
-5.14157079,0.91235789,0.04895103,0.00052937,0.01430666,0.65791970,0.32903946,0.41983810
-5.13556778,0.95794898,0.05662175,0.00058174,0.01444965,0.68717025,0.29953883,0.44424957
-5.12956478,1.02212523,0.06539657,0.00064398,0.01491951,0.72947368,0.27793670,0.47638368
-5.12356178,1.10420940,0.07528985,0.00071586,0.01569590,0.78434609,0.26349256,0.51598290
-5.11755878,1.20335783,0.08630100,0.00079706,0.01675714,0.85118249,0.25547421,0.56270083
-5.11155578,1.31854375,0.09841109,0.00088709,0.01808002,0.92924736,0.25316544,0.61609604
-5.10555278,1.44854274,0.11157967,0.00098534,0.01963958,1.01766684,0.25587151,0.67562760
-5.09954977,1.59192236,0.12574223,0.00109104,0.02140892,1.11542383,0.26292291,0.74065295
-5.09354677,1.74703790,0.14080820,0.00120325,0.02335907,1.22135737,0.27367799,0.81042884
-5.08754377,1.91203616,0.15665993,0.00132091,0.02545887,1.33416745,0.28752496,0.88411601
-5.08154077,2.08486877,0.17315270,0.00144281,0.02767501,1.45242626,0.30388379,0.96078823
-5.07553777,2.26331629,0.19011580,0.00156762,0.02997215,1.57459682,0.32220851,1.03944590
-5.06953477,2.44502372,0.20735494,0.00169395,0.03231324,1.69905918,0.34199020,1.11903445
-5.06353177,2.62754741,0.22465587,0.00182032,0.03465988,1.82414426,0.36276095,1.19846749
-5.05752876,2.80841279,0.24178926,0.00194529,0.03697292,1.94817492,0.38409892,1.27665411
-5.05152576,2.98518155,0.25851666,0.00206741,0.03921315,2.06951313,0.40563444,1.35252993
-5.04552276,3.15552611,0.27459743,0.00218537,0.04134209,2.18661197,0.42705697,1.42509065
-5.03951976,3.31730880,0.28979640,0.00229797,0.04332287,2.29807037,0.44812275,1.49342718
-5.03351676,3.46866234,0.30389187,0.00240423,0.04512116,2.40268858,0.46866263,1.55676071
-5.02751376,3.60806806,0.31668374,0.00250341,0.04670609,2.49952158,0.48858969,1.61447637
-5.02151076,3.73442784,0.32800131,0.00259506,0.04805115,2.58792792,0.50790608,1.66615368
-5.01550775,3.84712591,0.33771038,0.00267907,0.04913499,2.66761117,0.52670857,1.71159227
-5.00950475,3.94607664,0.34571931,0.00275567,0.04994208,2.73865149,0.54519223,1.75083139
-5.00350175,4.03175500,0.35198360,0.00282544,0.05046321,2.80152487,0.56365163,1.78416170
-4.99749875,4.10520694,0.35650890,0.00288935,0.05069582,2.85710826,0.58247930,1.81212840
-4.99149575,4.16803757,0.35935198,0.00294868,0.05064405,2.90666913,0.60216084,1.83552489
-4.98549275,4.22237631,0.36061973,0.00300501,0.05031865,2.95183889,0.62326664,1.85537651
-4.97948974,4.27081886,0.36046605,0.00306017,0.04973654,2.99456990,0.64643984,1.87291452
-4.97348674,4.31634705,0.35908674,0.00311616,0.04892028,3.03707721,0.67238086,1.88954066
-4.96748374,4.36222897,0.35671257,0.00317510,0.04789725,3.08176608,0.70182836,1.90678336
-4.96148074,4.41190236,0.35360068,0.00323909,0.04669870,3.13114795,0.73553723,1.92624669
-4.95547774,4.46884551,0.35002491,0.00331014,0.04535870,3.18774728,0.77425396,1.94955395
-4.94947474,4.53644045,0.34626517,0.00339009,0.04391298,3.25400295,0.81869011,1.97828772
-4.94347174,4.61783380,0.34259651,0.00348049,0.04239778,3.33216777,0.86949462,2.01392859
-4.93746873,4.71580094,0.33927836,0.00358249,0.04084869,3.42421008,0.92722587,2.05779486
-4.93146573,4.83261908,0.33654428,0.00369682,0.03929959,3.53172142,0.99232441,2.11098553
-4.92546273,4.96995469,0.33459282,0.00382368,0.03778170,3.65583415,1.06508743,2.17432883
-4.91945973,5.12877008,0.33357984,0.00396270,0.03632279,3.79715251,1.14564598,2.24833841
-4.91345673,5.30925348,0.33361257,0.00411294,0.03494651,3.95570012,1.23394581,2.33317888
-4.90745373,5.51077562,0.33474574,0.00427287,0.03367202,4.13088647,1.32973298,2.42864237
-4.90145073,5.73187524,0.33697987,0.00444038,0.03251368,4.32149403,1.43254482,2.53413704
-4.89544772,5.97027431,0.34026180,0.00461289,0.03148106,4.52568699,1.54170710,2.64868834
-4.88944472,6.22292300,0.34448740,0.00478733,0.03057903,4.74104161,1.65633776,2.77095311
-4.88344172,6.48607285,0.34950635,0.00496031,0.02980808,4.96459757,1.77535754,2.89924628
-4.87743872,6.75537566,0.35512863,0.00512816,0.02916468,5.19292868,1.89750761,3.03157948
-4.87143572,7.02600477,0.36113264,0.00528711,0.02864187,5.42223073,2.02137383,3.16571031
-4.86543272,7.29279402,0.36727432,0.00543336,0.02822976,5.64842346,2.14541736,3.29920078
-4.85942971,7.55038975,0.37329709,0.00556322,0.02791617,5.86726325,2.26801068,3.42948299
-4.85342671,7.79341007,0.37894206,0.00567326,0.02768724,6.07446267,2.38747831,3.55392993
-4.84742371,8.01660585,0.38395820,0.00576039,0.02752802,6.26581277,2.50214066,3.66992903
-4.84142071,8.21501779,0.38811188,0.00582198,0.02742301,6.43730394,2.61035996,3.77495605
-4.83541771,8.38412394,0.39119577,0.00585592,0.02735666,6.58524127,2.71058655,3.86664682
-4.82941471,8.51997292,0.39303638,0.00586073,0.02731378,6.70635051,2.80140381,3.94286449
-4.82341171,8.61929825,0.39350039,0.00583555,0.02727991,6.79787113,2.88157036,4.00176008
-4.81740870,8.67961041,0.39249933,0.00578018,0.02724163,6.85763355,2.95005759,4.04182426
-4.81140570,8.69926366,0.38999269,0.00569509,0.02718677,6.88411795,3.00608119,4.06192886
-4.80540270,8.67749623,0.38598931,0.00558137,0.02710459,6.87649325,3.04912544,4.06135657
-4.79939970,8.61444293,0.38054725,0.00544069,0.02698597,6.83463490,3.07895896,4.03981827
-4.79339670,8.51112051,0.37377209,0.00527525,0.02682342,6.75912160,3.09564148,3.99745722
-4.78739370,8.36938716,0.36581393,0.00508770,0.02661126,6.65121125,3.09952096,3.93484050
-4.78139070,8.19187819,0.35686321,0.00488105,0.02634560,6.51279755,3.09122135,3.85293787
-4.77538769,7.98192078,0.34714563,0.00465856,0.02602440,6.34634903,3.07162119,3.75308932
-4.76938469,7.74343142,0.33691630,0.00442368,0.02564752,6.15483311,3.04182394,3.63696240
-4.76338169,7.48080003,0.32645336,0.00417993,0.02521665,5.94162823,3.00312124,3.50650116
-4.75737869,7.19876501,0.31605132,0.00393084,0.02473538,5.71042709,2.95695051,3.36386862
-4.75137569,6.90228376,0.30601421,0.00367984,0.02420905,5.46513490,2.90484868,3.21138489
-4.74537269,6.59640290,0.29664870,0.00343019,0.02364472,5.20976578,2.84840377,3.05146324
-4.73936968,6.28613240,0.28825736,0.00318496,0.02305106,4.94834116,2.78920648,2.88654623
-4.73336668,5.97632738,0.28113199,0.00294693,0.02243815,4.68479315,2.72880337,2.71904422
-4.72736368,5.67158073,0.27554729,0.00271858,0.02181727,4.42287583,2.66865362,2.55127798
-4.72136068,5.37612923,0.27175471,0.00250206,0.02120070,4.16608692,2.61009079,2.38542737
-4.71535768,5.09377516,0.26997662,0.00229918,0.02060138,3.91760165,2.55429069,2.22348719
-4.70935468,4.82782452,0.27040075,0.00211140,0.02003259,3.68022006,2.50224638,2.06723149
-4.70335168,4.58104244,0.27317510,0.00193982,0.01950766,3.45632851,2.45475069,1.91818674
-4.69734867,4.35562573,0.27840317,0.00178523,0.01903954,3.24787537,2.41238637,1.77761426
-4.69134567,4.15319168,0.28613973,0.00164808,0.01864044,3.05636042,2.37552356,1.64650177
-4.68534267,3.97478208,0.29638722,0.00152853,0.01832154,2.88283704,2.34432406,1.52556352
-4.67933967,3.82088061,0.30909291,0.00142646,0.01809255,2.72792580,2.31875153,1.41524828
-4.67333667,3.69144192,0.32414696,0.00134149,0.01796153,2.59183778,2.29858656,1.31575426
-4.66733367,3.58593027,0.34138160,0.00127303,0.01793451,2.47440587,2.28344556,1.22704969
-4.66133067,3.50336565,0.36057150,0.00122028,0.01801539,2.37512200,2.27280230,1.14889782
-4.65532766,3.44237537,0.38143570,0.00118224,0.01820575,2.29317865,2.26601097,1.08088511
-4.64932466,3.40124938,0.40364097,0.00115778,0.01850478,2.22751263,2.26232998,1.02245121
-4.64332166,3.37799751,0.42680690,0.00114565,0.01890931,2.17684983,2.26094552,0.97291959
-4.63731866,3.37040724,0.45051259,0.00114445,0.01941382,2.13974937,2.26099445,0.93152766
-4.63131566,3.37610101,0.47430504,0.00115272,0.02001061,2.11464622,2.26158594,0.89745552
-4.62531266,3.39259180,0.49770894,0.00116895,0.02068998,2.09989147,2.26182191,0.86985242
-4.61930965,3.41733661,0.52023779,0.00119156,0.02144043,2.09378960,2.26081585,0.84786054
-4.61330665,3.44778691,0.54140600,0.00121898,0.02224900,2.09463251,2.25771041,0.83063540
-4.60730365,3.48143594,0.56074148,0.00124961,0.02310149,2.10073009,2.25169350,0.81736294
-4.60130065,3.51586223,0.57779850,0.00128191,0.02398283,2.11043737,2.24201328,0.80727299
-4.59529765,3.54876913,0.59217014,0.00131439,0.02487741,2.12217824,2.22799186,0.79964928
-4.58929465,3.57802016,0.60349995,0.00134560,0.02576935,2.13446600,2.20903795,0.79383619
-4.58329165,3.60166957,0.61149234,0.00137424,0.02664287,2.14592072,2.18465805,0.78924252
-4.57728864,3.61798829,0.61592112,0.00139909,0.02748250,2.15528384,2.15446632,0.78534264
-4.57128564,3.62548452,0.61663602,0.00141908,0.02827338,2.16142981,2.11819259,0.78167556
-4.56528264,3.62291924,0.61356673,0.00143331,0.02900148,2.16337517,2.07568841,0.77784213
-4.55927964,3.60931608,0.60672434,0.00144103,0.02965375,2.16028508,2.02693064,0.77350123
-4.55327664,3.58396580,0.59620013,0.00144168,0.03021833,2.15147723,1.97202240,0.76836503
-4.54727364,3.54642534,0.58216176,0.00143491,0.03068464,2.13642350,1.91119103,0.76219402
-4.54127064,3.49651157,0.56484700,0.00142052,0.03104351,2.11474917,1.84478295,0.75479204
-4.53526763,3.43429035,0.54455530,0.00139852,0.03128723,2.08622996,1.77325540,0.74600171
-4.52926463,3.36006095,0.52163773,0.00136909,0.03140965,2.05078695,1.69716524,0.73570051
-4.52326163,3.27433688,0.49648544,0.00133259,0.03140624,2.00847952,1.61715494,0.72379757
-4.51725863,3.17782344,0.46951746,0.00128952,0.03127409,1.95949661,1.53393634,0.71023134
-4.51125563,3.07139302,0.44116816,0.00124049,0.03101200,1.90414632,1.44827273,0.69496815
-4.50525263,2.95605862,0.41187489,0.00118626,0.03062047,1.84284428,1.36095971,0.67800148
-4.49924962,2.83294671,0.38206643,0.00112763,0.03010177,1.77610093,1.27280586,0.65935184
-4.49324662,2.70326985,0.35215238,0.00106548,0.02945988,1.70450798,1.18461366,0.63906716
-4.48724362,2.56829989,0.32251410,0.00100071,0.02870051,1.62872441,1.09716154,0.61722320
-4.48124062,2.42934235,0.29349724,0.00093423,0.02783109,1.54946212,1.01118764,0.59392417
-4.47523762,2.28771239,0.26540617,0.00086693,0.02686067,1.46747173,0.92737583,0.56930287
-4.46923462,2.14471280,0.23850022,0.00079965,0.02579985,1.38352851,0.84634442,0.54352054
-4.46323162,2.00161440,0.21299178,0.00073320,0.02466063,1.29841892,0.76863785,0.51676606
-4.45722861,1.85963896,0.18904617,0.00066829,0.02345630,1.21292793,0.69472149,0.48925456
-4.45122561,1.71994480,0.16678301,0.00060555,0.02220122,1.12782729,0.62497949,0.46122531
-4.44522261,1.58361526,0.14627899,0.00054553,0.02091060,1.04386506,0.55971570,0.43293899
-4.43921961,1.45164998,0.12757166,0.00048868,0.01960027,0.96175658,0.49915718,0.40467452
-4.43321661,1.32495897,0.11066404,0.00043536,0.01828647,0.88217698,0.44346013,0.37672550
-4.42721361,1.20435952,0.09552982,0.00038583,0.01698552,0.80575553,0.39271784,0.34939654
-4.42121061,1.09057572,0.08211873,0.00034029,0.01571363,0.73307176,0.34696998,0.32299964
-4.41520760,0.98424055,0.07036203,0.00029882,0.01448662,0.66465358,0.30621311,0.29785093
-4.40920460,0.88590035,0.06017783,0.00026147,0.01331972,0.60097724,0.27041164,0.27426781
-4.40320160,0.79602137,0.05147601,0.00022821,0.01222737,0.54246921,0.23950897,0.25256686
-4.39719860,0.71499819,0.04416274,0.00019898,0.01122301,0.48950969,0.21343832,0.23306240
-4.39119560,0.64316362,0.03814442,0.00017366,0.01031899,0.44243776,0.19213299,0.21606593
-4.38519260,0.58079975,0.03333102,0.00015214,0.00952642,0.40155762,0.17553559,0.20188628
-4.37918959,0.52814956,0.02963880,0.00013425,0.00885508,0.36714591,0.16360620,0.19083055
-4.37318659,0.48542883,0.02699243,0.00011986,0.00831337,0.33945937,0.15632899,0.18320550
-4.36718359,0.45283770,0.02532650,0.00010880,0.00790821,0.31874279,0.15371751,0.17931928
-4.36118059,0.43057139,0.02458657,0.00010092,0.00764502,0.30523644,0.15581821,0.17948330
-4.35517759,0.41882963,0.02472973,0.00009610,0.00752766,0.29918284,0.16271240,0.18401376
-4.34917459,0.41782443,0.02572485,0.00009420,0.00755837,0.30083220,0.17451656,0.19323285
-4.34317159,0.42778559,0.02755248,0.00009513,0.00773769,0.31044631,0.19138105,0.20746898
-4.33716858,0.44896376,0.03020464,0.00009879,0.00806446,0.32830037,0.21348723,0.22705606
-4.33116558,0.48163083,0.03368446,0.00010512,0.00853568,0.35468253,0.24104331,0.25233144
-4.32516258,0.52607738,0.03800578,0.00011406,0.00914647,0.38989103,0.27427870,0.28363237
-4.31915958,0.58260716,0.04319276,0.00012557,0.00989004,0.43422862,0.31343738,0.32129077
-4.31315658,0.65152868,0.04927959,0.00013963,0.01075763,0.48799438,0.35877012,0.36562642
-4.30715358,0.73314399,0.05631026,0.00015622,0.01173854,0.55147295,0.41052593,0.41693842
