energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.34567284,2.38215537,0.00837787,0.19742375,1.38828034,0.25527227,0.52991914,1.21761510,0.84282410,0.00000000
-5.33966983,2.38887986,0.00884726,0.19898773,1.39815815,0.25870856,0.53627229,1.21050939,0.85782485,0.00000000
-5.33366683,2.39014138,0.00928699,0.20012969,1.40305346,0.26158369,0.54205693,1.20027193,0.87124385,0.00000000
-5.32766383,2.38680761,0.00969021,0.20092773,1.40323797,0.26397326,0.54751634,1.18741372,0.88328455,0.00000000
-5.32166083,2.37982546,0.01005064,0.20146905,1.39906457,0.26596544,0.55290232,1.17248380,0.89418061,0.00000000
-5.31565783,2.37018930,0.01036267,0.20184684,1.39095422,0.26765735,0.55846407,1.15605385,0.90418524,0.00000000
-5.30965483,2.35890724,0.01062160,0.20215694,1.37938054,0.26915117,0.56443685,1.13870218,0.91355949,0.00000000
-5.30365183,2.34696697,0.01082373,0.20249430,1.36485264,0.27054989,0.57103096,1.12099766,0.92255994,0.00000000
-5.29764882,2.33530218,0.01096644,0.20294958,1.34789700,0.27195311,0.57842151,1.10348407,0.93142644,0.00000000
-5.29164582,2.32476103,0.01104831,0.20360587,1.32903905,0.27345293,0.58673942,1.08666531,0.94037036,0.00000000
-5.28564282,2.31607802,0.01106908,0.20453580,1.30878547,0.27513012,0.59606409,1.07099207,0.94956395,0.00000000
-5.27963982,2.30985037,0.01102967,0.20579927,1.28760780,0.27705079,0.60641829,1.05685050,0.95913149,0.00000000
-5.27363682,2.30652031,0.01093207,0.20744169,1.26592828,0.27926367,0.61776534,1.04455325,0.96914253,0.00000000
-5.26763382,2.30636399,0.01077929,0.20949320,1.24410852,0.28179821,0.63000904,1.03433332,0.97960789,0.00000000
-5.26163082,2.30948781,0.01057520,0.21196860,1.22244147,0.28466351,0.64299634,1.02634106,0.99047853,0.00000000
-5.25562781,2.31583255,0.01032435,0.21486825,1.20114713,0.28784830,0.65652269,1.02064451,1.00164753,0.00000000
-5.24962481,2.32518524,0.01003187,0.21817983,1.18037210,0.29132179,0.67034012,1.01723306,1.01295526,0.00000000
-5.24362181,2.33719841,0.00970324,0.22188076,1.16019288,0.29503562,0.68416744,1.01602448,1.02419743,0.00000000
-5.23761881,2.35141593,0.00934412,0.22594149,1.14062277,0.29892665,0.69770254,1.01687498,1.03513582,0.00000000
-5.23161581,2.36730438,0.00896022,0.23032903,1.12162179,0.30292056,0.71063587,1.01959185,1.04551122,0.00000000
-5.22561281,2.38428834,0.00855711,0.23501089,1.10310909,0.30693608,0.72266483,1.02394827,1.05505786,0.00000000
-5.21960980,2.40178810,0.00814013,0.23995899,1.08497701,0.31088970,0.73350817,1.02969954,1.06351868,0.00000000
-5.21360680,2.41925761,0.00771429,0.24515332,1.06710612,0.31470055,0.74291979,1.03659987,1.07066078,0.00000000
-5.20760380,2.43622095,0.00728415,0.25058510,1.04938012,0.31829526,0.75070125,1.04441913,1.07628995,0.00000000
-5.20160080,2.45230528,0.00685384,0.25625929,1.03169994,0.32161258,0.75671231,1.05295846,1.08026389,0.00000000
-5.19559780,2.46726845,0.00642698,0.26219607,1.01399618,0.32460741,0.76087895,1.06206410,1.08250304,0.00000000
-5.18959480,2.48101971,0.00600670,0.26843131,0.99623912,0.32725421,0.76319845,1.07163863,1.08299866,0.00000000
-5.18359180,2.49363238,0.00559569,0.27501581,0.97844593,0.32954930,0.76374110,1.08164901,1.08181763,0.00000000
-5.17758879,2.50534750,0.00519616,0.28201343,0.96068447,0.33151227,0.76264858,1.09213090,1.07910355,0.00000000
-5.17158579,2.51656818,0.00480995,0.28949792,0.94307373,0.33318602,0.76012885,1.10318900,1.07507418,0.00000000
-5.16558279,2.52784466,0.00443853,0.29754882,0.92578080,0.33463572,0.75644777,1.11499326,1.07001518,0.00000000
-5.15957979,2.53985065,0.00408307,0.30624638,0.90901453,0.33594650,0.75191799,1.12777113,1.06427035,0.00000000
-5.15357679,2.55335196,0.00374446,0.31566592,0.89301641,0.33721996,0.74688529,1.14179596,1.05822888,0.00000000
-5.14757379,2.56916870,0.00342340,0.32587181,0.87804898,0.33856974,0.74171326,1.15737231,1.05230996,0.00000000
-5.14157079,2.58813284,0.00312035,0.33691135,0.86438253,0.34011622,0.73676693,1.17481846,1.04694564,0.00000000
-5.13556778,2.61104298,0.00283564,0.34880899,0.85228080,0.34198062,0.73239608,1.19444724,1.04256239,0.00000000
-5.12956478,2.63861844,0.00256943,0.36156117,0.84198624,0.34427875,0.72891908,1.21654576,1.03956237,0.00000000
-5.12356178,2.67145472,0.00232175,0.37513202,0.83370587,0.34711467,0.72660801,1.24135519,1.03830497,0.00000000
-5.11755878,2.70998256,0.00209251,0.38945031,0.82759807,0.35057456,0.72567571,1.26905138,1.03908959,0.00000000
-5.11155578,2.75443234,0.00188148,0.40440775,0.82376135,0.35472107,0.72626536,1.29972738,1.04214027,0.00000000
-5.10555278,2.80480574,0.00168832,0.41985895,0.82222525,0.35958850,0.72844326,1.33337861,1.04759275,0.00000000
-5.09954977,2.86085602,0.00151256,0.43562295,0.82294412,0.36517890,0.73219483,1.36989157,1.05548472,0.00000000
-5.09354677,2.92207808,0.00135363,0.45148658,0.82579396,0.37145941,0.73742439,1.40903662,1.06574951,0.00000000
-5.08754377,2.98770902,0.00121081,0.46720928,0.83057253,0.37836106,0.74395850,1.45046545,1.07821366,0.00000000
-5.08154077,3.05673954,0.00108330,0.48252962,0.83700279,0.38577897,0.75155281,1.49371338,1.09259854,0.00000000
-5.07553777,3.12793612,0.00097021,0.49717301,0.84473966,0.39357414,0.75990220,1.53820672,1.10852606,0.00000000
-5.06953477,3.19987337,0.00087054,0.51086048,0.85337972,0.40157682,0.76865376,1.58327505,1.12552845,0.00000000
-5.06353177,3.27097562,0.00078326,0.52331830,0.86247375,0.40959126,0.77742209,1.62816807,1.14306173,0.00000000
-5.05752876,3.33956642,0.00070725,0.53428792,0.87154150,0.41740186,0.78580617,1.67207652,1.16052268,0.00000000
-5.05152576,3.40392419,0.00064140,0.54353599,0.88008822,0.42478038,0.79340742,1.71415645,1.17726864,0.00000000
-5.04552276,3.46234193,0.00058458,0.55086403,0.88762238,0.43149404,0.79984780,1.75355593,1.19263945,0.00000000
-5.03951976,3.51318880,0.00053566,0.55611740,0.89367378,0.43731415,0.80478755,1.78944315,1.20598096,0.00000000
-5.03351676,3.55497111,0.00049358,0.55919316,0.89781148,0.44202491,0.80794160,1.82103480,1.21666903,0.00000000
-5.02751376,3.58639017,0.00045730,0.56004648,0.89966074,0.44543212,0.80909412,1.84762354,1.22413313,0.00000000
-5.02151076,3.60639448,0.00042588,0.55869543,0.89891835,0.44737122,0.80811045,1.86860333,1.22787870,0.00000000
-5.01550775,3.61422417,0.00039844,0.55522369,0.89536551,0.44771456,0.80494600,1.88349153,1.22750721,0.00000000
-5.00950475,3.60944529,0.00037422,0.54978117,0.88887796,0.44637728,0.79965161,1.89194671,1.22273304,0.00000000
-5.00350175,3.59197249,0.00035252,0.54258237,0.87943258,0.44332181,0.79237515,1.89378135,1.21339643,0.00000000
-4.99749875,3.56207878,0.00033279,0.53390241,0.86711026,0.43856041,0.78335921,1.88896876,1.19947186,0.00000000
-4.99149575,3.52039152,0.00031456,0.52407079,0.85209489,0.43215597,0.77293478,1.87764383,1.18107128,0.00000000
-4.98549275,3.46787463,0.00029744,0.51346302,0.83466812,0.42422066,0.76151128,1.86009760,1.15844214,0.00000000
-4.97948974,3.40579734,0.00028117,0.50249020,0.81520038,0.41491266,0.74956293,1.83676564,1.13195998,0.00000000
-4.97348674,3.33569064,0.00026555,0.49158696,0.79413813,0.40443104,0.73761222,1.80821091,1.10211594,0.00000000
-4.96748374,3.25929293,0.00025046,0.48119806,0.77198796,0.39300883,0.72621080,1.77510177,1.06949956,0.00000000
-4.96148074,3.17848704,0.00023584,0.47176392,0.74929801,0.38090477,0.71591853,1.73818604,1.03477759,0.00000000
-4.95547774,3.09523110,0.00022169,0.46370575,0.72663753,0.36839395,0.70728142,1.69826238,0.99866969,0.00000000
-4.94947474,3.01148616,0.00020804,0.45741059,0.70457529,0.35575769,0.70080939,1.65615017,0.96192190,0.00000000
-4.94347174,2.92914349,0.00019495,0.45321687,0.68365770,0.34327326,0.69695447,1.61265929,0.92527918,0.00000000
-4.93746873,2.84995451,0.00018249,0.45140107,0.66438767,0.33120365,0.69609052,1.56856113,0.88945811,0.00000000
-4.93146573,2.77546650,0.00017075,0.45216583,0.64720483,0.31978795,0.69849509,1.52456199,0.85512085,0.00000000
-4.92546273,2.70696658,0.00015979,0.45563024,0.63246823,0.30923281,0.70433446,1.48128005,0.82285155,0.00000000
-4.91945973,2.64543637,0.00014968,0.46182256,0.62044197,0.29970511,0.71365219,1.43922690,0.79313613,0.00000000
-4.91345673,2.59151914,0.00014048,0.47067587,0.61128457,0.29132637,0.72636208,1.39879407,0.76634641,0.00000000
-4.90745373,2.54550085,0.00013221,0.48202686,0.60504244,0.28416905,0.74224571,1.36024533,0.74272890,0.00000000
-4.90145073,2.50730571,0.00012488,0.49561801,0.60164775,0.27825474,0.76095500,1.32371459,0.72239908,0.00000000
-4.89544772,2.47650632,0.00011848,0.51110315,0.60092083,0.27355456,0.78201962,1.28920945,0.70534091,0.00000000
-4.88944472,2.45234790,0.00011296,0.52805637,0.60257700,0.26999143,0.80485933,1.25662010,0.69141189,0.00000000
-4.88344172,2.43378536,0.00010827,0.54598398,0.60623747,0.26744439,0.82880080,1.22573269,0.68035297,0.00000000
-4.87743872,2.41953152,0.00010433,0.56433930,0.61144399,0.26575443,0.85309824,1.19624677,0.67180313,0.00000000
-4.87143572,2.40811433,0.00010104,0.58253957,0.61767657,0.26473189,0.87695738,1.16779549,0.66531764,0.00000000
-4.86543272,2.39794048,0.00009831,0.59998466,0.62437345,0.26416480,0.89956164,1.13996780,0.66038926,0.00000000
-4.85942971,2.38736267,0.00009601,0.61607653,0.63095260,0.26382795,0.92009962,1.11233151,0.65647140,0.00000000
-4.85342671,2.37474761,0.00009405,0.63023902,0.63683373,0.26349230,0.93779274,1.08445608,0.65300208,0.00000000
-4.84742371,2.35854184,0.00009231,0.64193694,0.64145996,0.26293422,0.95192199,1.05593425,0.64942780,0.00000000
-4.84142071,2.33733268,0.00009067,0.65069375,0.64431825,0.26194420,0.96185257,1.02640154,0.64522617,0.00000000
-4.83541771,2.30990186,0.00008905,0.65610713,0.64495762,0.26033477,0.96705549,0.99555297,0.63992639,0.00000000
-4.82941471,2.27526973,0.00008736,0.65786182,0.64300470,0.25794723,0.96712518,0.96315623,0.63312686,0.00000000
-4.82341171,2.23272842,0.00008553,0.65573910,0.63817568,0.25465691,0.96179240,0.92906107,0.62450908,0.00000000
-4.81740870,2.18186303,0.00008349,0.64962265,0.63028457,0.25037689,0.95093201,0.89320465,0.61384761,0.00000000
-4.81140570,2.12256021,0.00008120,0.63950061,0.61924732,0.24506003,0.93456526,0.85561276,0.60101566,0.00000000
-4.80540270,2.05500442,0.00007865,0.62546370,0.60508179,0.23869929,0.91285661,0.81639712,0.58598625,0.00000000
-4.79939970,1.97966233,0.00007582,0.60769974,0.58790382,0.23132637,0.88610537,0.77574920,0.56882920,0.00000000
-4.79339670,1.89725670,0.00007272,0.58648477,0.56791960,0.22300896,0.85473266,0.73393079,0.54970416,0.00000000
-4.78739370,1.80873138,0.00006937,0.56217132,0.54541492,0.21384655,0.81926430,0.69126217,0.52885021,0.00000000
-4.78139070,1.71520913,0.00006579,0.53517446,0.52074181,0.20396527,0.78031054,0.64810838,0.50657273,0.00000000
-4.77538769,1.61794471,0.00006203,0.50595624,0.49430334,0.19351196,0.73854364,0.60486435,0.48322804,0.00000000
-4.76938469,1.51827536,0.00005813,0.47500935,0.46653730,0.18264775,0.69467425,0.56193954,0.45920683,0.00000000
-4.76338169,1.41757089,0.00005414,0.44284059,0.43789951,0.17154151,0.64942767,0.51974295,0.43491704,0.00000000
-4.75737869,1.31718563,0.00005013,0.40995499,0.40884748,0.16036337,0.60352104,0.47866884,0.41076690,0.00000000
-4.75137569,1.21841407,0.00004614,0.37684116,0.37982510,0.14927876,0.55764219,0.43908404,0.38714899,0.00000000
-4.74537269,1.12245176,0.00004224,0.34395825,0.35124891,0.13844298,0.51243105,0.40131696,0.36442580,0.00000000
-4.73936968,1.03036285,0.00003849,0.31172516,0.32349643,0.12799670,0.46846411,0.36564895,0.34291734,0.00000000
-4.73336668,0.94305498,0.00003494,0.28051205,0.29689683,0.11806228,0.42624244,0.33230786,0.32289130,0.00000000
-4.72736368,0.86126212,0.00003165,0.25063439,0.27172416,0.10874130,0.38618323,0.30146427,0.30455584,0.00000000
-4.72136068,0.78553529,0.00002866,0.22234951,0.24819328,0.10011300,0.34861523,0.27323006,0.28805525,0.00000000
-4.71535768,0.71624106,0.00002605,0.19585556,0.22645824,0.09223391,0.31377758,0.24765929,0.27346846,0.00000000
-4.70935468,0.65356701,0.00002385,0.17129256,0.20661309,0.08513836,0.28182200,0.22475124,0.26081025,0.00000000
-4.70335168,0.59753358,0.00002214,0.14874543,0.18869489,0.07883989,0.25281779,0.20445527,0.25003495,0.00000000
-4.69734867,0.54801096,0.00002097,0.12824844,0.17268841,0.07333350,0.22675921,0.18667708,0.24104235,0.00000000
-4.69134567,0.50474018,0.00002042,0.10979088,0.15853233,0.06859833,0.20357462,0.17128612,0.23368536,0.00000000
-4.68534267,0.46735693,0.00002057,0.09332342,0.14612651,0.06460096,0.18313693,0.15812379,0.22777908,0.00000000
-4.67933967,0.43541707,0.00002150,0.07876491,0.13533979,0.06129880,0.16527475,0.14701186,0.22311082,0.00000000
-4.67333667,0.40842255,0.00002332,0.06600927,0.12601820,0.05864371,0.14978365,0.13776100,0.21945051,0.00000000
-4.66733367,0.38584672,0.00002615,0.05493213,0.11799297,0.05658544,0.13643724,0.13017884,0.21656119,0.00000000
-4.66133067,0.36715804,0.00003013,0.04539700,0.11108821,0.05507495,0.12499751,0.12407750,0.21420911,0.00000000
-4.65532766,0.35184147,0.00003540,0.03726089,0.10512793,0.05406733,0.11522424,0.11928014,0.21217297,0.00000000
-4.64932466,0.33941678,0.00004214,0.03037917,0.09994221,0.05352429,0.10688315,0.11562649,0.21025216,0.00000000
-4.64332166,0.32945343,0.00005053,0.02460959,0.09537239,0.05341612,0.09975271,0.11297706,0.20827354,0.00000000
