energy_ev,total_up,Mo_p_up,Mo_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.67583792,1.92613200,0.99589492,0.95057800,0.20341659,0.00262108,0.02139778,1.17440626
-5.66983492,1.94458518,1.00464226,0.95688030,0.20340426,0.00258372,0.02159875,1.18808573
-5.66383192,1.96565198,1.01706727,0.96350278,0.20392801,0.00256027,0.02178454,1.20308381
-5.65782891,1.98924101,1.03306730,0.97054448,0.20492813,0.00255066,0.02194855,1.21946041
-5.65182591,2.01521659,1.05247907,0.97810029,0.20634012,0.00255460,0.02208354,1.23725076
-5.64582291,2.04339525,1.07507935,0.98625491,0.20809618,0.00257161,0.02218195,1.25645914
-5.63981991,2.07354256,1.10058642,0.99507645,0.21012665,0.00260102,0.02223622,1.27705276
-5.63381691,2.10537037,1.12866216,1.00461016,0.21236102,0.00264194,0.02223911,1.29895637
-5.62781391,2.13853504,1.15891502,1.01487254,0.21472887,0.00269331,0.02218402,1.32204776
-5.62181091,2.17263664,1.19090384,1.02584615,0.21716042,0.00275390,0.02206529,1.34615444
-5.61580790,2.20721974,1.22414276,1.03747547,0.21958697,0.00282232,0.02187846,1.37105201
-5.60980490,2.24177600,1.25810725,1.04966414,0.22194106,0.00289703,0.02162047,1.39646428
-5.60380190,2.27574882,1.29224151,1.06227385,0.22415661,0.00297635,0.02128983,1.42206553
-5.59779890,2.30854056,1.32596719,1.07512511,0.22616901,0.00305853,0.02088663,1.44748496
-5.59179590,2.33952216,1.35869346,1.08800011,0.22791519,0.00314171,0.02041263,1.47231351
-5.58579290,2.36804546,1.38982854,1.10064766,0.22933395,0.00322399,0.01987117,1.49611290
-5.57978989,2.39345797,1.41879227,1.11279019,0.23036629,0.00330347,0.01926704,1.51842692
-5.57378689,2.41511993,1.44502974,1.12413267,0.23095615,0.00337826,0.01860634,1.53879444
-5.56778389,2.43242309,1.46802545,1.13437317,0.23105125,0.00344653,0.01789629,1.55676401
-5.56178089,2.44481070,1.48731764,1.14321462,0.23060423,0.00350656,0.01714494,1.57190932
-5.55577789,2.45179790,1.50251224,1.15037725,0.22957398,0.00355677,0.01636099,1.58384510
-5.54977489,2.45299156,1.51329586,1.15561129,0.22792715,0.00359580,0.01555355,1.59224254
-5.54377189,2.44810876,1.51944713,1.15870901,0.22563964,0.00362249,0.01473182,1.59684371
-5.53776888,2.43699274,1.52084588,1.15951578,0.22269818,0.00363596,0.01390500,1.59747405
-5.53176588,2.41962544,1.51747950,1.15793922,0.21910169,0.00363564,0.01308201,1.59405237
-5.52576288,2.39613579,1.50944604,1.15395608,0.21486250,0.00362126,0.01227135,1.58659759
-5.51975988,2.36680290,1.49695359,1.14761626,0.21000715,0.00359293,0.01148101,1.57523182
-5.51375688,2.33205379,1.48031586,1.13904363,0.20457686,0.00355107,0.01071835,1.56017938
-5.50775388,2.29245535,1.45994372,1.12843354,0.19862748,0.00349647,0.00999004,1.54176158
-5.50175088,2.24870056,1.43633307,1.11604690,0.19222894,0.00343023,0.00930202,1.52038735
-5.49574787,2.20158931,1.41004924,1.10220113,0.18546418,0.00335376,0.00865949,1.49654004
-5.48974487,2.15200450,1.38170843,1.08725823,0.17842759,0.00326872,0.00806691,1.47076070
-5.48374187,2.10088431,1.35195707,1.07161060,0.17122287,0.00317702,0.00752799,1.44362881
-5.47773887,2.04919181,1.32144979,1.05566525,0.16396069,0.00308069,0.00704573,1.41574104
-5.47173587,1.99788325,1.29082695,1.03982711,0.15675582,0.00298190,0.00662242,1.38768922
-5.46573287,1.94787643,1.26069280,1.02448244,0.14972428,0.00288286,0.00625965,1.36003844
-5.45972986,1.90002065,1.23159522,1.00998308,0.14298024,0.00278573,0.00595833,1.33330640
-5.45372686,1.85506968,1.20400786,0.99663237,0.13663309,0.00269261,0.00571870,1.30794503
-5.44772386,1.81365889,1.17831566,0.98467350,0.13078460,0.00260547,0.00554032,1.28432527
-5.44172086,1.77628775,1.15480425,0.97428096,0.12552639,0.00252608,0.00542212,1.26272571
-5.43571786,1.74330842,1.13365380,0.96555540,0.12093779,0.00245597,0.00536238,1.24332572
-5.42971486,1.71492089,1.11493751,0.95852222,0.11708409,0.00239641,0.00535874,1.22620334
-5.42371186,1.69117484,1.09862478,0.95313394,0.11401538,0.00234840,0.00540829,1.21133799
-5.41770885,1.67197794,1.08458880,0.94927620,0.11176576,0.00231263,0.00550756,1.19861779
-5.41170585,1.65711021,1.07261823,0.94677692,0.11035329,0.00228951,0.00565258,1.18785113
-5.40570285,1.64624342,1.06243229,0.94541831,0.10978022,0.00227917,0.00583901,1.17878173
-5.39969985,1.63896454,1.05369847,0.94495080,0.11003386,0.00228148,0.00606220,1.17110655
-5.39369685,1.63480209,1.04605209,0.94510832,0.11108772,0.00229609,0.00631727,1.16449543
-5.38769385,1.63325380,1.03911668,0.94562409,0.11290304,0.00232246,0.00659931,1.15861156
-5.38169085,1.63381451,1.03252420,0.94624599,0.11543054,0.00235992,0.00690347,1.15313176
-5.37568784,1.63600269,1.02593434,0.94675088,0.11861230,0.00240768,0.00722510,1.14776556
-5.36968484,1.63938454,1.01905188,0.94695717,0.12238370,0.00246492,0.00755993,1.14227219
-5.36368184,1.64359468,1.01164158,0.94673490,0.12667537,0.00253076,0.00790419,1.13647480
-5.35767884,1.64835238,1.00353986,0.94601318,0.13141502,0.00260439,0.00825474,1.13027123
-5.35167584,1.65347310,0.99466297,0.94478454,0.13652910,0.00268501,0.00860919,1.12364106
-5.34567284,1.65887478,0.98501147,0.94310615,0.14194431,0.00277191,0.00896599,1.11664864
-5.33966983,1.66457899,0.97467088,0.94109799,0.14758886,0.00286446,0.00932453,1.10944218
-5.33366683,1.67070718,0.96380870,0.93893825,0.15339351,0.00296214,0.00968512,1.10224903
-5.32766383,1.67747235,0.95266811,0.93685611,0.15929240,0.00306452,0.01004902,1.09536758
-5.32166083,1.68516689,0.94155865,0.93512257,0.16522368,0.00317123,0.01041841,1.08915612
-5.31565783,1.69414724,0.93084456,0.93403961,0.17112997,0.00328200,0.01079627,1.08401932
-5.30965483,1.70481616,0.92093123,0.93392839,0.17695870,0.00339661,0.01118633,1.08039297
-5.30365183,1.71760360,0.91225039,0.93511683,0.18266237,0.00351485,0.01159285,1.07872750
-5.29764882,1.73294681,0.90524473,0.93792720,0.18819879,0.00363655,0.01202045,1.07947106
-5.29164582,1.75127053,0.90035247,0.94266407,0.19353126,0.00376148,0.01247391,1.08305262
-5.28564282,1.77296803,0.89799241,0.94960304,0.19862887,0.00388941,0.01295792,1.08986574
-5.27963982,1.79838342,0.89854998,0.95898053,0.20346678,0.00402005,0.01347681,1.10025346
-5.27363682,1.82779582,0.90236467,0.97098485,0.20802653,0.00415301,0.01403428,1.11449462
-5.26763382,1.86140573,0.90971906,0.98574869,0.21229644,0.00428785,0.01463316,1.13279209
-5.26163082,1.89932378,0.92082982,1.00334317,0.21627196,0.00442405,0.01527512,1.15526302
-5.25562781,1.94156216,0.93584065,1.02377346,0.21995605,0.00456098,0.01596050,1.18193141
-5.24962481,1.98802868,0.95481735,1.04697598,0.22335943,0.00469795,0.01668801,1.21272302
-5.24362181,2.03852369,0.97774493,1.07281720,0.22650072,0.00483424,0.01745467,1.24746290
-5.23761881,2.09273963,1.00452681,1.10109409,0.22940641,0.00496903,0.01825566,1.28587533
-5.23161581,2.15026340,1.03498586,1.13153604,0.23211058,0.00510151,0.01908429,1.32758645
-5.22561281,2.21058142,1.06886742,1.16380846,0.23465438,0.00523086,0.01993201,1.37212936
-5.21960980,2.27308727,1.10584393,1.19751789,0.23708518,0.00535627,0.02078853,1.41895175
-5.21360680,2.33709188,1.14552114,1.23221866,0.23945548,0.00547696,0.02164198,1.46742588
-5.20760380,2.40183616,1.18744581,1.26742108,0.24182147,0.00559223,0.02247916,1.51686085
-5.20160080,2.46650579,1.23111460,1.30260113,0.24424141,0.00570143,0.02328583,1.56651683
-5.19559780,2.53024809,1.27598412,1.33721135,0.24677369,0.00580404,0.02404712,1.61562110
-5.18959480,2.59219053,1.32148186,1.37069306,0.24947490,0.00589963,0.02474791,1.66338543
-5.18359180,2.65146057,1.36701787,1.40248947,0.25239777,0.00598789,0.02537331,1.70902450
-5.17758879,2.70720639,1.41199693,1.43205939,0.25558915,0.00606864,0.02590914,1.75177482
-5.17158579,2.75861795,1.45583094,1.45889128,0.25908821,0.00614185,0.02634239,1.79091365
-5.16558279,2.80494783,1.49795133,1.48251725,0.26292482,0.00620762,0.02666165,1.82577739
-5.15957979,2.84553119,1.53782113,1.50252636,0.26711830,0.00626618,0.02685758,1.85577877
-5.15357679,2.87980424,1.57494645,1.51857696,0.27167659,0.00631789,0.02692323,1.88042244
-5.14757379,2.90732056,1.60888703,1.53040756,0.27659587,0.00636325,0.02685437,1.89931827
-5.14157079,2.92776474,1.63926558,1.53784566,0.28186070,0.00640287,0.02664962,1.91219199
-5.13556778,2.94096272,1.66577556,1.54081430,0.28744468,0.00643744,0.02631063,1.91889277
-5.12956478,2.94688848,1.68818729,1.53933602,0.29331160,0.00646776,0.02584206,1.91939742
-5.12356178,2.94566676,1.70635205,1.53353383,0.29941698,0.00649469,0.02525145,1.91381112
-5.11755878,2.93757154,1.72020405,1.52362936,0.30571008,0.00651914,0.02454910,1.90236452
-5.11155578,2.92302039,1.72976029,1.50993790,0.31213603,0.00654202,0.02374770,1.88540740
-5.10555278,2.90256459,1.73511809,1.49286069,0.31863825,0.00656429,0.02286201,1.86339900
-5.09954977,2.87687538,1.73645061,1.47287451,0.32516079,0.00658684,0.02190841,1.83689539
-5.09354677,2.84672671,1.73400019,1.45051894,0.33165060,0.00661053,0.02090443,1.80653423
-5.08754377,2.81297476,1.72807003,1.42638173,0.33805955,0.00663614,0.01986820,1.77301734
-5.08154077,2.77653503,1.71901411,1.40108264,0.34434606,0.00666436,0.01881799,1.73709175
-5.07553777,2.73835734,1.70722597,1.37525626,0.35047632,0.00669574,0.01777162,1.69952956
-5.06953477,2.69939965,1.69312649,1.34953443,0.35642493,0.00673070,0.01674604,1.66110736
-5.06353177,2.66060124,1.67715107,1.32452854,0.36217495,0.00676945,0.01575683,1.62258570
-5.05752876,2.62285601,1.65973662,1.30081246,0.36771733,0.00681206,0.01481786,1.58468907
-5.05152576,2.58698666,1.64130874,1.27890638,0.37304987,0.00685836,0.01394095,1.54808706
-5.04552276,2.55372043,1.62226944,1.25926214,0.37817546,0.00690797,0.01313561,1.51337707
-5.03951976,2.52366714,1.60298573,1.24225031,0.38310005,0.00696029,0.01240892,1.48106912
-5.03351676,2.49730019,1.58377950,1.22814957,0.38783022,0.00701448,0.01176543,1.45157299
-5.02751376,2.47494114,1.56491892,1.21713853,0.39237057,0.00706949,0.01120714,1.42518830
-5.02151076,2.45674852,1.54661168,1.20929027,0.39672112,0.00712403,0.01073364,1.40209758
-5.01550775,2.44271134,1.52900022,1.20457000,0.40087481,0.00717661,0.01034221,1.38236277
-5.00950475,2.43264763,1.51215927,1.20283567,0.40481538,0.00722558,0.01002805,1.36592517
-5.00350175,2.42620845,1.49609558,1.20384189,0.40851561,0.00726909,0.00978456,1.35260902
-4.99749875,2.42288733,1.48075017,1.20724694,0.41193630,0.00730522,0.00960364,1.34212868
-4.99149575,2.42203521,1.46600285,1.21262291,0.41502583,0.00733194,0.00947603,1.33409929
-4.98549275,2.42288056,1.45167898,1.21946867,0.41772060,0.00734721,0.00939170,1.32805061
-4.97948974,2.42455423,1.43755835,1.22722537,0.41994616,0.00734901,0.00934017,1.32344381
-4.97348674,2.42611835,1.42338577,1.23529416,0.42161925,0.00733542,0.00931092,1.31969064
-4.96748374,2.42659845,1.40888312,1.24305541,0.42265048,0.00730466,0.00929372,1.31617445
-4.96148074,2.42501758,1.39376240,1.24988905,0.42294761,0.00725516,0.00927896,1.31227225
-4.95547774,2.42043134,1.37773922,1.25519513,0.42241934,0.00718563,0.00925796,1.30737719
-4.94947474,2.41196243,1.36054635,1.25841396,0.42097931,0.00709512,0.00922320,1.30092057
-4.94347174,2.39883330,1.34194652,1.25904510,0.41855022,0.00698305,0.00916853,1.29239244
-4.93746873,2.38039559,1.32174414,1.25666436,0.41506772,0.00684927,0.00908936,1.28136021
-4.93146573,2.35615512,1.29979534,1.25093817,0.41048400,0.00669408,0.00898271,1.26748428
-4.92546273,2.32579121,1.27601573,1.24163476,0.40477078,0.00651826,0.00884732,1.25053017
-4.91945973,2.28916961,1.25038578,1.22863155,0.39792153,0.00632305,0.00868356,1.23037667
-4.91345673,2.24634832,1.22295323,1.21191857,0.38995286,0.00611017,0.00849346,1.20701963
-4.90745373,2.19757609,1.19383269,1.19159766,0.38090492,0.00588174,0.00828056,1.18057125
-4.90145073,2.14328368,1.16320221,1.16787754,0.37084082,0.00564030,0.00804972,1.15125494
-4.89544772,2.08406823,1.13129719,1.14106498,0.35984512,0.00538869,0.00780702,1.11939608
-4.88944472,2.02067154,1.09840170,1.11155243,0.34802134,0.00513003,0.00755948,1.08540897
-4.88344172,1.95395318,1.06483782,1.07980279,0.33548886,0.00486761,0.00731481,1.04978075
-4.87743872,1.88485972,1.03095343,1.04633179,0.32237907,0.00460481,0.00708119,1.01305286
-4.87143572,1.81439149,0.99710903,1.01168910,0.30883131,0.00434502,0.00686699,0.97580103
-4.86543272,1.74356825,0.96366434,0.97643854,0.29498848,0.00409154,0.00668048,0.93861448
-4.85942971,1.67339523,0.93096510,0.94113871,0.28099277,0.00384752,0.00652958,0.90207528
-4.85342671,1.60483104,0.89933095,0.90632441,0.26698166,0.00361585,0.00642161,0.86673880
-4.84742371,1.53875850,0.86904459,0.87248980,0.25308433,0.00339911,0.00636305,0.83311566
-4.84142071,1.47595962,0.84034302,0.84007381,0.23941857,0.00319952,0.00635935,0.80165624
-4.83541771,1.41709528,0.81341087,0.80944830,0.22608852,0.00301888,0.00641469,0.77273782
-4.82941471,1.36269036,0.78837617,0.78090921,0.21318304,0.00285855,0.00653188,0.74665500
-4.82341171,1.31312444,0.76530863,0.75467100,0.20077490,0.00271943,0.00671223,0.72361337
-4.81740870,1.26862805,0.74422025,0.73086424,0.18892064,0.00260196,0.00695544,0.70372661
-4.81140570,1.22928421,0.72506822,0.70953632,0.17766115,0.00250613,0.00725959,0.68701677
-4.80540270,1.19503490,0.70775968,0.69065502,0.16702281,0.00243152,0.00762114,0.67341767
-4.79939970,1.16569169,0.69215809,0.67411457,0.15701898,0.00237730,0.00803495,0.66278089
-4.79339670,1.14094982,0.67809073,0.65974383,0.14765195,0.00234229,0.00849440,0.65488409
-4.78739370,1.12040507,0.66535704,0.64731610,0.13891493,0.00232501,0.00899149,0.64944118
-4.78139070,1.10357238,0.65373712,0.63656012,0.13079414,0.00232373,0.00951704,0.64611375
-4.77538769,1.08990559,0.64300030,0.62717170,0.12327090,0.00233651,0.01006087,0.64452343
-4.76938469,1.07881741,0.63291321,0.61882569,0.11632345,0.00236131,0.01061205,0.64426453
-4.76338169,1.06969912,0.62324721,0.61118768,0.10992860,0.00239595,0.01115918,0.64491679
-4.75737869,1.06193924,0.61378484,0.60392529,0.10406316,0.00243825,0.01169066,0.64605749
-4.75137569,1.05494084,0.60432525,0.59671847,0.09870503,0.00248607,0.01219499,0.64727295
-4.74537269,1.04813705,0.59468858,0.58926883,0.09383396,0.00253729,0.01266108,0.64816890
-4.73936968,1.04100456,0.58471907,0.58130763,0.08943213,0.00258994,0.01307854,0.64837964
-4.73336668,1.03307484,0.57428724,0.57260234,0.08548441,0.00264219,0.01343792,0.64757581
-4.72736368,1.02394315,0.56329098,0.56296170,0.08197843,0.00269238,0.01373102,0.64547068
-4.72136068,1.01327520,0.55165590,0.55223925,0.07890449,0.00273908,0.01395107,0.64182493
-4.71535768,1.00081149,0.53933488,0.54033532,0.07625529,0.00278106,0.01409287,0.63644999
-4.70935468,0.98636957,0.52630706,0.52719749,0.07402556,0.00281735,0.01415300,0.62920989
-4.70335168,0.96984419,0.51257649,0.51281976,0.07221167,0.00284723,0.01412979,0.62002184
-4.69734867,0.95120555,0.49817042,0.49724027,0.07081107,0.00287022,0.01402340,0.60885556
-4.69134567,0.93049593,0.48313741,0.48053802,0.06982178,0.00288608,0.01383577,0.59573161
-4.68534267,0.90782475,0.46754539,0.46282853,0.06924180,0.00289481,0.01357050,0.58071865
-4.67933967,0.88336243,0.45147972,0.44425872,0.06906850,0.00289661,0.01323278,0.56393012
-4.67333667,0.85733320,0.43504117,0.42500121,0.06929804,0.00289186,0.01282913,0.54552014
-4.66733367,0.83000719,0.41834413,0.40524825,0.06992474,0.00288114,0.01236725,0.52567904
-4.66133067,0.80169198,0.40151474,0.38520542,0.07094051,0.00286510,0.01185578,0.50462856
-4.65532766,0.77272389,0.38468918,0.36508547,0.07233432,0.00284453,0.01130401,0.48261677
-4.64932466,0.74345929,0.36801203,0.34510227,0.07409173,0.00282026,0.01072168,0.45991303
-4.64332166,0.71426614,0.35163461,0.32546531,0.07619452,0.00279317,0.01011868,0.43680282
-4.63731866,0.68551595,0.33571349,0.30637471,0.07862046,0.00276410,0.00950487,0.41358281
-4.63131566,0.65757636,0.32040890,0.28801696,0.08134322,0.00273391,0.00888978,0.39055588
-4.62531266,0.63080451,0.30588322,0.27056144,0.08433251,0.00270335,0.00828248,0.36802652
-4.61930965,0.60554117,0.29229940,0.25415782,0.08755429,0.00267313,0.00769138,0.34629631
-4.61330665,0.58210587,0.27981941,0.23893433,0.09097134,0.00264386,0.00712412,0.32565962
-4.60730365,0.56079276,0.26860251,0.22499680,0.09454389,0.00261606,0.00658741,0.30639960
-4.60130065,0.54186742,0.25880354,0.21242857,0.09823047,0.00259015,0.00608701,0.28878427
-4.59529765,0.52556427,0.25057099,0.20129093,0.10198888,0.00256643,0.00562767,0.27306283
-4.58929465,0.51208463,0.24404493,0.19162424,0.10577726,0.00254515,0.00521311,0.25946209
-4.58329165,0.50159512,0.23935478,0.18344933,0.10955510,0.00252645,0.00484601,0.24818303
-4.57728864,0.49422632,0.23661677,0.17676915,0.11328432,0.00251042,0.00452808,0.23939748
-4.57128564,0.49007149,0.23593130,0.17157056,0.11693019,0.00249710,0.00426004,0.23324491
-4.56528264,0.48918525,0.23737992,0.16782601,0.12046203,0.00248648,0.00404173,0.22982924
-4.55927964,0.49158200,0.24102222,0.16549503,0.12385376,0.00247852,0.00387216,0.22921597
-4.55327664,0.49723426,0.24689247,0.16452544,0.12708414,0.00247317,0.00374955,0.23142941
-4.54727364,0.50607067,0.25499627,0.16485428,0.13013672,0.00247036,0.00367146,0.23645022
-4.54127064,0.51797398,0.26530716,0.16640835,0.13299953,0.00247000,0.00363479,0.24421337
-4.53526763,0.53277903,0.27776340,0.16910436,0.13566443,0.00247197,0.00363593,0.25460667
-4.52926463,0.55027096,0.29226521,0.17284894,0.13812628,0.00247614,0.00367080,0.26746995
-4.52326163,0.57018408,0.30867239,0.17753836,0.14038185,0.00248233,0.00373491,0.28259504
-4.51725863,0.59220132,0.32680282,0.18305818,0.14242873,0.00249030,0.00382350,0.29972685
-4.51125563,0.61595505,0.34643188,0.18928308,0.14426407,0.00249976,0.00393155,0.31856542
-4.50525263,0.64102911,0.36729299,0.19607673,0.14588348,0.00251033,0.00405392,0.33876938
-4.49924962,0.66696262,0.38907958,0.20329218,0.14728004,0.00252155,0.00418541,0.35996056
-4.49324662,0.69325555,0.41144839,0.21077258,0.14844351,0.00253286,0.00432084,0.38173007
-4.48724362,0.71937622,0.43402441,0.21835249,0.14935987,0.00254362,0.00445515,0.40364557
-4.48124062,0.74477077,0.45640728,0.22585985,0.15001111,0.00255308,0.00458351,0.42525985
-4.47523762,0.76887429,0.47817919,0.23311852,0.15037552,0.00256043,0.00470137,0.44612031
-4.46923462,0.79112352,0.49891406,0.23995145,0.15042818,0.00256480,0.00480457,0.46577935
-4.46323162,0.81097075,0.51818774,0.24618432,0.15014193,0.00256527,0.00488942,0.48380520
-4.45722861,0.82789829,0.53558902,0.25164969,0.14948854,0.00256094,0.00495276,0.49979289
-4.45122561,0.84143318,0.55073097,0.25619128,0.14844018,0.00255092,0.00499204,0.51337500
-4.44522261,0.85116138,0.56326217,0.25966842,0.14697096,0.00253438,0.00500536,0.52423178
-4.43921961,0.85674093,0.57287750,0.26196031,0.14505864,0.00251059,0.00499151,0.53210021
-4.43321661,0.85791346,0.57932794,0.26296998,0.14268622,0.00247895,0.00495000,0.53678165
-4.42721361,0.85451353,0.58242894,0.26262771,0.13984341,0.00243902,0.00488104,0.53814784
-4.42121061,0.84647532,0.58206710,0.26089377,0.13652793,0.00239056,0.00478555,0.53614482
-4.41520760,0.83383636,0.57820466,0.25776029,0.13274646,0.00233353,0.00466512,0.53079475
-4.40920460,0.81673821,0.57088182,0.25325221,0.12851532,0.00226812,0.00452196,0.52219544
-4.40320160,0.79542382,0.56021657,0.24742724,0.12386065,0.00219472,0.00435886,0.51051778
-4.39719860,0.77023186,0.54640214,0.24037476,0.11881834,0.00211397,0.00417910,0.49600089
-4.39119560,0.74158828,0.52970212,0.23221380,0.11343345,0.00202673,0.00398638,0.47894552
-4.38519260,0.70999525,0.51044356,0.22309013,0.10775932,0.00193404,0.00378475,0.45970571
-4.37918959,0.67601823,0.48900822,0.21317261,0.10185638,0.00183712,0.00357850,0.43867932
-4.37318659,0.64027151,0.46582236,0.20264890,0.09579067,0.00173732,0.00337208,0.41629748
-4.36718359,0.60340284,0.44134566,0.19172076,0.08963224,0.00163613,0.00317003,0.39301371
-4.36118059,0.56607781,0.41605939,0.18059918,0.08345337,0.00153509,0.00297689,0.36929285
-4.35517759,0.52896442,0.39045462,0.16949930,0.07732689,0.00143579,0.00279711,0.34560024
-4.34917459,0.49271832,0.36502054,0.15863555,0.07132441,0.00133982,0.00263501,0.32239156
-4.34317159,0.45796922,0.34023352,0.14821696,0.06551479,0.00124873,0.00249472,0.30010337
-4.33716858,0.42530868,0.31654702,0.13844287,0.05996279,0.00116404,0.00238007,0.27914482
-4.33116558,0.39527954,0.29438267,0.12949901,0.05472784,0.00108713,0.00229460,0.25989040
-4.32516258,0.36836697,0.27412257,0.12155412,0.04986314,0.00101930,0.00224147,0.24267389
-4.31915958,0.34499131,0.25610300,0.11475704,0.04541507,0.00096168,0.00222342,0.22778349
-4.31315658,0.32550253,0.24060941,0.10923428,0.04142272,0.00091526,0.00224273,0.21545808
-4.30715358,0.31017614,0.22787275,0.10508813,0.03791777,0.00088084,0.00230117,0.20588448
