energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.37068534,1.51772803,0.00050743,0.05754402,0.07654435,1.15109410,0.00258388,0.15543094,0.22428041,0.31688090
-3.36468234,1.58577420,0.00056748,0.06189465,0.07911537,1.19603565,0.00281513,0.16454845,0.23079476,0.33403877
-3.35867934,1.65646286,0.00064183,0.06629959,0.08197381,1.24315905,0.00306354,0.17392470,0.23768611,0.35142869
-3.35267634,1.72855724,0.00073247,0.07070857,0.08505591,1.29156810,0.00332848,0.18342877,0.24475741,0.36873378
-3.34667334,1.80077852,0.00084142,0.07507328,0.08829820,1.34032965,0.00360916,0.19293141,0.25179719,0.38562399
-3.34067034,1.87185128,0.00097066,0.07934885,0.09163975,1.38850843,0.00390466,0.20230934,0.25858679,0.40176647
-3.33466733,1.94054899,0.00112209,0.08349533,0.09502423,1.43520193,0.00421395,0.21144935,0.26490806,0.41683637
-3.32866433,2.00573764,0.00129747,0.08747898,0.09840184,1.47957369,0.00453590,0.22025191,0.27055112,0.43052765
-3.32266133,2.06641519,0.00149826,0.09127334,0.10173084,1.52088357,0.00486927,0.22863417,0.27532183,0.44256336
-3.31665833,2.12174498,0.00172564,0.09486004,0.10497865,1.55851331,0.00521276,0.23653210,0.27904874,0.45270501
-3.31065533,2.17108137,0.00198034,0.09822917,0.10812257,1.59198631,0.00556495,0.24390168,0.28158922,0.46076049
-3.30465233,2.21398631,0.00226260,0.10137931,0.11114982,1.62098049,0.00592433,0.25071904,0.28283436,0.46659022
-3.29864932,2.25023594,0.00257206,0.10431704,0.11405712,1.64533369,0.00628921,0.25697949,0.28271261,0.47011127
-3.29264632,2.27981689,0.00290767,0.10705609,0.11684977,1.66504124,0.00665774,0.26269560,0.28119190,0.47129914
-3.28664332,2.30291255,0.00326766,0.10961606,0.11954014,1.68024599,0.00702787,0.26789428,0.27828016,0.47018721
-3.28064032,2.31988003,0.00364949,0.11202077,0.12214590,1.69122120,0.00739725,0.27261312,0.27402427,0.46686395
-3.27463732,2.33121908,0.00404981,0.11429637,0.12468779,1.69834741,0.00776326,0.27689622,0.26850742,0.46146783
-3.26863432,2.33753483,0.00446447,0.11646929,0.12718733,1.70208443,0.00812294,0.28078960,0.26184518,0.45418047
-3.26263132,2.33949630,0.00488857,0.11856410,0.12966437,1.70294016,0.00847298,0.28433675,0.25418025,0.44521820
-3.25662831,2.33779316,0.00531650,0.12060143,0.13213482,1.70143780,0.00880974,0.28757425,0.24567643,0.43482250
-3.25062531,2.33309295,0.00574208,0.12259613,0.13460849,1.69808336,0.00912924,0.29052802,0.23651182,0.42324994
-3.24462231,2.32600131,0.00615865,0.12455564,0.13708730,1.69333523,0.00942723,0.29321022,0.22687185,0.41076187
-3.23861931,2.31702721,0.00655926,0.12647882,0.13956398,1.68757739,0.00969927,0.29561716,0.21694219,0.39761463
-3.23261631,2.30655515,0.00693684,0.12835518,0.14202120,1.68109770,0.00994081,0.29772814,0.20690215,0.38405058
-3.22661331,2.29482558,0.00728438,0.13016468,0.14443133,1.67407235,0.01014730,0.29950559,0.19691857,0.37029026
-3.22061031,2.28192462,0.00759519,0.13187803,0.14675680,1.66655722,0.01031436,0.30089613,0.18714074,0.35652633
-3.21460730,2.26778328,0.00786306,0.13345758,0.14895100,1.65848646,0.01043792,0.30183287,0.17769624,0.34291905
-3.20860430,2.25218609,0.00808250,0.13485859,0.15095975,1.64967820,0.01051434,0.30223848,0.16868811,0.32959378
-3.20260130,2.23478843,0.00824890,0.13603109,0.15272326,1.63984699,0.01054062,0.30202910,0.16019322,0.31664035
-3.19659830,2.21514126,0.00835868,0.13692194,0.15417847,1.62862201,0.01051450,0.30111871,0.15226198,0.30411420
-3.19059530,2.19272199,0.00840947,0.13747723,0.15526161,1.61557013,0.01043459,0.29942380,0.14491920,0.29203915
-3.18459230,2.16696933,0.00840012,0.13764475,0.15591098,1.60022235,0.01030048,0.29686802,0.13816614,0.28041149
-3.17858929,2.13732045,0.00833080,0.13737648,0.15606971,1.58210218,0.01011279,0.29338661,0.13198344,0.26920525
-3.17258629,2.10324824,0.00820294,0.13663098,0.15568841,1.56075454,0.00987321,0.28893035,0.12633489,0.25837803
-3.16658329,2.06429696,0.00801925,0.13537553,0.15472763,1.53577360,0.00958446,0.28346885,0.12117168,0.24787730
-3.16058029,2.02011431,0.00778356,0.13358794,0.15315995,1.50682834,0.00925029,0.27699302,0.11643699,0.23764673
-3.15457729,1.97047875,0.00750072,0.13125802,0.15097170,1.47368457,0.00887532,0.26951662,0.11207074,0.22763222
-3.14857429,1.91532072,0.00717641,0.12838849,0.14816423,1.43622253,0.00846500,0.26107689,0.10801414,0.21778743
-3.14257129,1.85473712,0.00681698,0.12499553,0.14475461,1.39444953,0.00802542,0.25173418,0.10421404,0.20807849
-3.13656828,1.78899880,0.00642922,0.12110873,0.14077588,1.34850710,0.00756314,0.24157069,0.10062678,0.19848790
-3.13056528,1.71855094,0.00602019,0.11677064,0.13627680,1.29867281,0.00708502,0.23068846,0.09722146,0.18901740
-3.12456228,1.64400678,0.00559694,0.11203586,0.13132110,1.24535676,0.00659807,0.21920668,0.09398258,0.17968975
-3.11855928,1.56613550,0.00516639,0.10696976,0.12598640,1.18909345,0.00610922,0.20725848,0.09091191,0.17054960
-3.11255628,1.48584499,0.00473509,0.10164694,0.12036270,1.13052943,0.00562522,0.19498745,0.08802963,0.16166335
-3.10655328,1.40416077,0.00430914,0.09614940,0.11455071,1.07040781,0.00515243,0.18254394,0.08537478,0.15311819
-3.10055028,1.32220213,0.00389399,0.09056465,0.10865991,1.00955021,0.00469676,0.17008145,0.08300489,0.14502041
-3.09454727,1.24115675,0.00349441,0.08498375,0.10280665,0.94883741,0.00426351,0.15775314,0.08099505,0.13749312
-3.08854427,1.16225486,0.00311441,0.07949933,0.09711205,0.88918927,0.00385737,0.14570871,0.07943633,0.13067353
-3.08254127,1.08674400,0.00275723,0.07420382,0.09170016,0.83154500,0.00348232,0.13409159,0.07843369,0.12470986
-3.07653827,1.01586519,0.00242532,0.06918771,0.08669600,0.77684428,0.00314164,0.12303671,0.07810343,0.11975808
-3.07053527,0.95083107,0.00212041,0.06453808,0.08222393,0.72600993,0.00283793,0.11266868,0.07857024,0.11597850
-3.06453227,0.89280654,0.00184352,0.06033732,0.07840605,0.67993244,0.00257310,0.10310057,0.07996398,0.11353232
-3.05852926,0.84289199,0.00159509,0.05666209,0.07536078,0.63945651,0.00234843,0.09443315,0.08241623,0.11257818
-3.05252626,0.80210912,0.00137501,0.05358246,0.07320161,0.60536982,0.00216464,0.08675456,0.08605657,0.11326874
-3.04652326,0.77138911,0.00118274,0.05116127,0.07203592,0.57839374,0.00202188,0.08014035,0.09100888,0.11574730
-3.04052026,0.75156289,0.00101740,0.04945368,0.07196390,0.55917580,0.00191987,0.07465385,0.09738748,0.12014449
-3.03451726,0.74335287,0.00087786,0.04850677,0.07307750,0.54828360,0.00185788,0.07034666,0.10529334,0.12657502
-3.02851426,0.74736583,0.00076279,0.04835928,0.07545927,0.54619974,0.00183484,0.06725929,0.11481035,0.13513445
-3.02251126,0.76408627,0.00067079,0.04904139,0.07918126,0.55331735,0.00184931,0.06542175,0.12600172,0.14589611
-3.01650825,0.79386994,0.00060043,0.05057450,0.08430371,0.56993578,0.00189959,0.06485405,0.13890661,0.15890807
-3.01050525,0.83693699,0.00055026,0.05297095,0.09087363,0.59625619,0.00198370,0.06556657,0.15353711,0.17419024
-3.00450225,0.89336472,0.00051891,0.05623375,0.09892323,0.63237668,0.00209941,0.06756014,0.16987552,0.19173174
-2.99849925,0.96307965,0.00050507,0.06035619,0.10846818,0.67828698,0.00224425,0.07082596,0.18787218,0.21148846
-2.99249625,1.04584917,0.00050751,0.06532146,0.11950584,0.73386248,0.00241552,0.07534515,0.20744391,0.23338105
-2.98649325,1.14127304,0.00052508,0.07110216,0.13201329,0.79885798,0.00261032,0.08108814,0.22847301,0.25729331
-2.98049025,1.24877510,0.00055671,0.07765989,0.14594553,0.87290139,0.00282551,0.08801382,0.25080706,0.28307119
-2.97448724,1.36759609,0.00060137,0.08494481,0.16123369,0.95548772,0.00305778,0.09606857,0.27425955,0.31052251
-2.96848424,1.49678809,0.00065806,0.09289526,0.17778351,1.04597418,0.00330362,0.10518520,0.29861135,0.33941736
-2.96248124,1.63521167,0.00072576,0.10143764,0.19547424,1.14357688,0.00355935,0.11528205,0.32361300,0.36948945
-2.95647824,1.78153666,0.00080345,0.11048635,0.21415796,1.24736986,0.00382118,0.12626215,0.34898801,0.40043849
-2.95047524,1.93424734,0.00089003,0.11994414,0.23365961,1.35628744,0.00408522,0.13801278,0.37443694,0.43193342
-2.94447224,2.09165318,0.00098432,0.12970264,0.25377787,1.46913025,0.00434753,0.15040538,0.39964233,0.46361687
-2.93846923,2.25190552,0.00108506,0.13964343,0.27428677,1.58457596,0.00460418,0.16329601,0.42427436,0.49511051
-2.93246623,2.41302107,0.00119086,0.14963940,0.29493853,1.70119484,0.00485132,0.17652653,0.44799720,0.52602151
-2.92646323,2.57291216,0.00130024,0.15955657,0.31546723,1.81747065,0.00508524,0.18992631,0.47047576,0.55594985
-2.92046023,2.72942391,0.00141161,0.16925639,0.33559369,1.93182692,0.00530245,0.20331483,0.49138295,0.58449644
-2.91445723,2.88037779,0.00152330,0.17859841,0.35503127,2.04265817,0.00549977,0.21650488,0.51040693,0.61127181
-2.90845423,3.02362080,0.00163360,0.18744330,0.37349265,2.14836580,0.00567438,0.22930657,0.52725854,0.63590532
-2.90245123,3.15707901,0.00174076,0.19565621,0.39069728,2.24739758,0.00582393,0.24153185,0.54167840,0.65805437
-2.89644822,3.27881404,0.00184308,0.20311025,0.40637947,2.33828975,0.00594657,0.25299953,0.55344363,0.67741364
-2.89044522,3.38708048,0.00193895,0.20969014,0.42029668,2.41971018,0.00604106,0.26354061,0.56237395,0.69372379
-2.88444222,3.48038211,0.00202689,0.21529570,0.43223781,2.49050119,0.00610681,0.27300372,0.56833693,0.70677953
-2.87843922,3.55752481,0.00210563,0.21984522,0.44203116,2.54971999,0.00614389,0.28126042,0.57125225,0.71643657
-2.87243622,3.61766363,0.00217414,0.22327851,0.44955163,2.59667519,0.00615313,0.28821023,0.57109478,0.72261725
-2.86643322,3.66034176,0.00223173,0.22555938,0.45472695,2.63095737,0.00613605,0.29378497,0.56789628,0.72531460
-2.86043022,3.68551953,0.00227806,0.22667761,0.45754252,2.65246231,0.00609492,0.29795242,0.56174568,0.72459450
-2.85442721,3.69359137,0.00231318,0.22665017,0.45804464,2.66140521,0.00603271,0.30071893,0.55278792,0.72059589
-2.84842421,3.68538963,0.00233759,0.22552168,0.45634187,2.65832499,0.00595302,0.30213089,0.54122118,0.71352883
-2.84242121,3.66217433,0.00235225,0.22336396,0.45260438,2.64407792,0.00586007,0.30227498,0.52729269,0.70367050
-2.83641821,3.62560857,0.00235855,0.22027483,0.44706135,2.61982027,0.00575860,0.30127702,0.51129308,0.69135911
-2.83041521,3.57771999,0.00235832,0.21637601,0.43999616,2.58698026,0.00565374,0.29929961,0.49354957,0.67698592
-2.82441221,3.52084929,0.00235382,0.21181029,0.43173976,2.54721999,0.00555093,0.29653839,0.47441806,0.66098559
-2.81840920,3.45758732,0.00234769,0.20673799,0.42266225,2.50238854,0.00545578,0.29321717,0.45427436,0.64382523
-2.81240620,3.39070279,0.00234285,0.20133291,0.41316301,2.45446772,0.00537395,0.28958207,0.43350500,0.62599242
-2.80640320,3.32306322,0.00234252,0.19577782,0.40365968,2.40551254,0.00531099,0.28589476,0.41249778,0.60798270
-2.80040020,3.25755181,0.00235005,0.19025978,0.39457633,2.35758839,0.00527222,0.28242517,0.39163239,0.59028702
-2.79439720,3.19698331,0.00236891,0.18496527,0.38633134,2.31270736,0.00526258,0.27944375,0.37127153,0.57337950
-2.78839420,3.14402193,0.00240256,0.18007550,0.37932533,2.27276614,0.00528649,0.27721373,0.35175276,0.55770595
-2.78239120,3.10110423,0.00245434,0.17576193,0.37392964,2.23948758,0.00534780,0.27598344,0.33338130,0.54367377
-2.77638819,3.07036977,0.00252746,0.17218222,0.37047558,2.21436834,0.00544962,0.27597905,0.31642420,0.53164321
-2.77038519,3.05360193,0.00262480,0.16947658,0.36924515,2.19863441,0.00559431,0.27739794,0.30110582,0.52192061
-2.76438219,3.05218088,0.00274890,0.16776490,0.37046311,2.19320606,0.00578338,0.28040293,0.28760495,0.51475362
-2.75837919,3.06705026,0.00290188,0.16714441,0.37429103,2.19867348,0.00601754,0.28511744,0.27605348,0.51032849
-2.75237619,3.09869844,0.00308535,0.16768818,0.38082327,2.21528391,0.00629665,0.29162188,0.26653653,0.50876958
-2.74637319,3.14715483,0.00330037,0.16944424,0.39008505,2.24294055,0.00661981,0.29995122,0.25909421,0.51014077
-2.74037019,3.21200093,0.00354742,0.17243549,0.40203262,2.28121301,0.00698536,0.31009397,0.25372447,0.51444873
-2.73436718,3.29239546,0.00382638,0.17666023,0.41655555,2.32935896,0.00739107,0.32199239,0.25038716,0.52164770
-2.72836418,3.38711216,0.00413651,0.18209328,0.43348088,2.38635577,0.00783414,0.33554417,0.24900880,0.53164547
-2.72236118,3.49458859,0.00447647,0.18868764,0.45257901,2.45094085,0.00831141,0.35060524,0.24948789,0.54431018
-2.71635818,3.61298378,0.00484436,0.19637646,0.47357113,2.52165907,0.00881943,0.36699388,0.25170044,0.55947744
-2.71035518,3.74024224,0.00523774,0.20507540,0.49613771,2.59691521,0.00935462,0.38449581,0.25550542,0.57695744
-2.70435218,3.87416170,0.00565367,0.21468505,0.51992797,2.67502952,0.00991338,0.40287012,0.26074987,0.59654169
-2.69834917,4.01246200,0.00608882,0.22509351,0.54456967,2.75429412,0.01049219,0.42185593,0.26727346,0.61800885
-2.69234617,4.15285227,0.00653949,0.23617886,0.56967920,2.83302814,0.01108770,0.44117945,0.27491227,0.64112963
-2.68634317,4.29309409,0.00700172,0.24781147,0.59487125,2.90962957,0.01169677,0.46056117,0.28350179,0.66567031
-2.68034017,4.43105832,0.00747136,0.25985616,0.61976804,2.98262201,0.01231651,0.47972310,0.29287898,0.69139496
-2.67433717,4.56477378,0.00794411,0.27217407,0.64400766,3.05069471,0.01294426,0.49839557,0.30288346,0.71806626
-2.66833417,4.69246643,0.00841566,0.28462426,0.66725131,3.11273473,0.01357754,0.51632360,0.31335797,0.74544502
-2.66233117,4.81258825,0.00888171,0.29706503,0.68918934,3.16785037,0.01421402,0.53327242,0.32414819,0.77328876
-2.65632816,4.92383553,0.00933805,0.30935495,0.70954589,3.21538549,0.01485136,0.54903218,0.33510206,0.80134941
-2.65032516,5.02515687,0.00978063,0.32135378,0.72808221,3.25492465,0.01548716,0.56342155,0.34606896,0.82937076
-2.64432216,5.11575171,0.01020562,0.33292322,0.74459861,3.28628972,0.01611880,0.57629034,0.35689887,0.85708586
-2.63831916,5.19506076,0.01060943,0.34392757,0.75893531,3.30952852,0.01674336,0.58752097,0.36744178,0.88421495
-2.63231616,5.26274989,0.01098882,0.35423458,0.77097217,3.32489679,0.01735749,0.59702897,0.37754751,0.91046432
-2.62631316,5.31868940,0.01134092,0.36371629,0.78062765,3.33283485,0.01795738,0.60476259,0.38706617,0.93552639
-2.62031016,5.36293071,0.01166330,0.37225017,0.78785722,3.33394030,0.01853869,0.61070158,0.39584933,0.95908141
-2.61430715,5.39568229,0.01195404,0.37972053,0.79265138,3.32893850,0.01909659,0.61485548,0.40375188,0.98080089
-2.60830415,5.41728669,0.01221183,0.38602020,0.79503356,3.31865221,0.01962581,0.61726148,0.41063470,1.00035290
-2.60230115,5.42819994,0.01243603,0.39105251,0.79505816,3.30397175,0.02012075,0.61798210,0.41636789,1.01740913
-2.59629815,5.42897455,0.01262680,0.39473352,0.79280864,3.28582689,0.02057567,0.61710279,0.42083452,1.03165338
-2.59029515,5.42024632,0.01278518,0.39699440,0.78839597,3.26516125,0.02098489,0.61472968,0.42393466,1.04279147
-2.58429215,5.40272531,0.01291321,0.39778392,0.78195731,3.24290984,0.02134304,0.61098750,0.42558939,1.05056166
-2.57828914,5.37719029,0.01301408,0.39707082,0.77365484,3.21998001,0.02164537,0.60601768,0.42574468,1.05474551
-2.57228614,5.34448586,0.01309217,0.39484592,0.76367470,3.19723581,0.02188798,0.59997666,0.42437464,1.05517817
-2.56628314,5.30552122,0.01315317,0.39112393,0.75222581,3.17548538,0.02206815,0.59303438,0.42148423,1.05175789
-2.56028014,5.26126888,0.01320413,0.38594461,0.73953839,3.15547112,0.02218460,0.58537268,0.41711088,1.04445388
-2.55427714,5.21276228,0.01325350,0.37937332,0.72586199,3.13786194,0.02223767,0.57718365,0.41132510,1.03331217
-2.54827414,5.16109073,0.01331108,0.37150070,0.71146286,3.12324704,0.02222950,0.56866768,0.40422997,1.01845904
-2.54227114,5.10739059,0.01338796,0.36244158,0.69662045,3.11213070,0.02216412,0.56003108,0.39595934,1.00010184
-2.53626813,5.05283210,0.01349638,0.35233293,0.68162308,3.10492757,0.02204744,0.55148317,0.38667499,0.97852684
-2.53026513,4.99860138,0.01364953,0.34133100,0.66676263,3.10195815,0.02188720,0.54323276,0.37656269,0.95409443
-2.52426213,4.94587779,0.01386127,0.32960767,0.65232841,3.10344448,0.02169274,0.53548397,0.36582744,0.92723166
-2.51825913,4.89580734,0.01414581,0.31734619,0.63860036,3.10950588,0.02147481,0.52843152,0.35468802,0.89842244
-2.51225613,4.84947318,0.01451729,0.30473639,0.62584178,3.12015529,0.02124522,0.52225550,0.34337120,0.86819590
-2.50625313,4.80786460,0.01498932,0.29196967,0.61429194,3.13529643,0.02101643,0.51711591,0.33210567,0.83711337
-2.50025013,4.77184639,0.01557453,0.27923392,0.60415893,3.15472249,0.02080115,0.51314710,0.32111620,0.80575444
-2.49424712,4.74213032,0.01628400,0.26670861,0.59561301,3.17811693,0.02061186,0.51045252,0.31061797,0.77470279
-2.48824412,4.71925068,0.01712675,0.25456029,0.58878108,3.20505699,0.02046036,0.50910003,0.30081151,0.74453227
-2.48224112,4.70354570,0.01810924,0.24293862,0.58374243,3.23502053,0.02035733,0.50911806,0.29187826,0.71579361
-2.47623812,4.69514630,0.01923486,0.23197326,0.58052610,3.26739663,0.02031189,0.51049298,0.28397694,0.68900241
-2.47023512,4.69397330,0.02050355,0.22177153,0.57911022,3.30150023,0.02033132,0.51316793,0.27724069,0.66462853
-2.46423212,4.69974385,0.02191147,0.21241712,0.57942329,3.33659082,0.02042071,0.51704326,0.27177520,0.64308718
-2.45822911,4.71198722,0.02345072,0.20396974,0.58134752,3.37189491,0.02058280,0.52197873,0.26765754,0.62473194
-2.45222611,4.73006952,0.02510932,0.19646576,0.58472414,3.40663201,0.02081789,0.52779755,0.26493592,0.60984965
-2.44622311,4.75322659,0.02687119,0.18991977,0.58936040,3.44004307,0.02112379,0.53429196,0.26363003,0.59865723
-2.44022011,4.78060345,0.02871633,0.18432687,0.59503808,3.47142059,0.02149596,0.54123051,0.26373212,0.59130035
-2.43421711,4.81129881,0.03062123,0.17966569,0.60152301,3.50013926,0.02192766,0.54836642,0.26520851,0.58785373
-2.42821411,4.84441212,0.03255930,0.17590179,0.60857517,3.52568549,0.02241018,0.55544695,0.26800161,0.58832309
-2.42221111,4.87909113,0.03450152,0.17299145,0.61595889,3.54768479,0.02293320,0.56222310,0.27203219,0.59264830
-2.41620810,4.91457731,0.03641718,0.17088538,0.62345262,3.56592521,0.02348514,0.56845944,0.27720202,0.60070787
-2.41020510,4.95024677,0.03827477,0.16953245,0.63085781,3.58037568,0.02405356,0.57394340,0.28339658,0.61232422
-2.40420210,4.98564439,0.04004286,0.16888306,0.63800642,3.59119786,0.02462559,0.57849362,0.29048804,0.62726982
-2.39819910,5.02050930,0.04169107,0.16889198,0.64476673,3.59875062,0.02518835,0.58196706,0.29833825,0.64527384
-2.39219610,5.05478995,0.04319099,0.16952066,0.65104711,3.60358626,0.02572935,0.58426422,0.30680190,0.66602921
-2.38619310,5.08864791,0.04451710,0.17073875,0.65679774,3.60643821,0.02623687,0.58533262,0.31572964,0.68919983
-2.38019010,5.12244969,0.04564758,0.17252485,0.66200995,3.60820012,0.02670027,0.58516792,0.32497127,0.71442782
-2.37418709,5.15674683,0.04656496,0.17486640,0.66671357,3.60989691,0.02711028,0.58381304,0.33437894,0.74134057
-2.36818409,5.19224485,0.04725668,0.17775882,0.67097224,3.61264851,0.02745920,0.58135501,0.34381023,0.76955756
-2.36218109,5.22976245,0.04771541,0.18120384,0.67487706,3.61762755,0.02774100,0.57791992,0.35313121,0.79869666
-2.35617809,5.27018283,0.04793923,0.18520717,0.67853893,3.62601285,0.02795144,0.57366619,0.36221932,0.82837989
-2.35017509,5.31439951,0.04793155,0.18977563,0.68207996,3.63894035,0.02808803,0.56877652,0.37096595,0.85823853
-2.34417209,5.36325933,0.04770085,0.19491398,0.68562456,3.65745398,0.02814996,0.56344889,0.37927886,0.88791755
-2.33816908,5.41750562,0.04726029,0.20062143,0.68929048,3.68245850,0.02813798,0.55788726,0.38708415,0.91707932
-2.33216608,5.47772467,0.04662702,0.20688832,0.69318054,3.71467679,0.02805419,0.55229220,0.39432782,0.94540658
-2.32616308,5.54429838,0.04582155,0.21369287,0.69737516,3.75461357,0.02790188,0.54685213,0.40097679,0.97260484
-2.32016008,5.61736582,0.04486684,0.22099847,0.70192643,3.80252772,0.02768523,0.54173555,0.40701946,0.99840416
-2.31415708,5.69679604,0.04378745,0.22875152,0.70685371,3.85841445,0.02740908,0.53708455,0.41246561,1.02256057
-2.30815408,5.78217388,0.04260868,0.23688003,0.71214115,3.92199864,0.02707866,0.53301000,0.41734569,1.04485710
-2.30215108,5.87279969,0.04135568,0.24529317,0.71773723,3.99273965,0.02669937,0.52958853,0.42170952,1.06510460
-2.29614807,5.96770346,0.04005270,0.25388171,0.72355619,4.06984768,0.02627657,0.52686138,0.42562442,1.08314247
-2.29014507,6.06567253,0.03872240,0.26251958,0.72948146,4.15231077,0.02581535,0.52483520,0.42917269,1.09883935
-2.28414207,6.16529188,0.03738534,0.27106629,0.73537068,4.23893133,0.02532045,0.52348448,0.43244869,1.11209375
-2.27813907,6.26499460,0.03605956,0.27937039,0.74106216,4.32837024,0.02479616,0.52275552,0.43555542,1.12283460
-2.27213607,6.36312017,0.03476036,0.28727361,0.74638241,4.41919623,0.02424625,0.52257160,0.43860072,1.13102179
-2.26613307,6.45797714,0.03350024,0.29461566,0.75115431,4.50993812,0.02367401,0.52283899,0.44169323,1.13664641
-2.26013007,6.54790713,0.03228896,0.30123948,0.75520543,4.59913717,0.02308230,0.52345333,0.44493824,1.13973063
-2.25412706,6.63134649,0.03113372,0.30699656,0.75837626,4.68539695,0.02247365,0.52430609,0.44843341,1.14032715
-2.24812406,6.70688256,0.03003951,0.31175230,0.76052768,4.76742825,0.02185035,0.52529071,0.45226466,1.13851797
-2.24212106,6.77330172,0.02900947,0.31539097,0.76154756,4.84408719,0.02121463,0.52630801,0.45650217,1.13441239
-2.23611806,6.82962704,0.02804531,0.31782015,0.76135603,4.91440479,0.02056880,0.52727068,0.46119691,1.12814426
-2.23011506,6.87514411,0.02714781,0.31897442,0.75990929,4.97760732,0.01991540,0.52810664,0.46637751,1.11986840
-2.22411206,6.90941436,0.02631723,0.31881815,0.75720176,5.03312693,0.01925733,0.52876113,0.47204789,1.10975622
-2.21810905,6.93227628,0.02555372,0.31734725,0.75326666,5.08060322,0.01859797,0.52919764,0.47818568,1.09799085
-2.21210605,6.94383541,0.02485773,0.31458980,0.74817504,5.11987644,0.01794129,0.52939755,0.48474154,1.08476186
-2.20610305,6.94444492,0.02423023,0.31060561,0.74203333,5.15097402,0.01729185,0.52935885,0.49163954,1.07025990
-2.20010005,6.93467898,0.02367299,0.30548479,0.73497980,5.17409213,0.01665483,0.52909400,0.49877873,1.05467166
-2.19409705,6.91530151,0.02318864,0.29934518,0.72718008,5.18957413,0.01603602,0.52862720,0.50603577,1.03817538
-2.18809405,6.88723285,0.02278071,0.29232915,0.71882207,5.19788814,0.01544173,0.52799139,0.51326882,1.02093728
-2.18209105,6.85151684,0.02245362,0.28459963,0.71011054,5.19960524,0.01487866,0.52722512,0.52032253,1.00310924
-2.17608804,6.80929047,0.02221246,0.27633560,0.70126178,5.19537988,0.01435380,0.52636967,0.52703392,0.98482793
-2.17008504,6.76175744,0.02206281,0.26772740,0.69249837,5.18593349,0.01387421,0.52546644,0.53323920,0.96621530
-2.16408204,6.71016679,0.02201050,0.25897181,0.68404444,5.17204169,0.01344687,0.52455483,0.53878102,0.94738082
-2.15807904,6.65579653,0.02206122,0.25026718,0.67612147,5.15452502,0.01307847,0.52367070,0.54351596,0.92842483
-2.15207604,6.59994206,0.02222020,0.24180882,0.66894457,5.13424261,0.01277517,0.52284536,0.54732201,0.90944323
-2.14607304,6.54390797,0.02249182,0.23378459,0.66271953,5.11208789,0.01254242,0.52210503,0.55010544,0.89053278
-2.14007004,6.48900217,0.02287926,0.22637099,0.65764015,5.08898486,0.01238477,0.52147080,0.55180691,0.87179678
-2.13406703,6.43653012,0.02338409,0.21972962,0.65388621,5.06588362,0.01230565,0.52095884,0.55240630,0.85335056
-2.12806403,6.38778781,0.02400598,0.21400418,0.65162154,5.04375387,0.01230725,0.52058074,0.55192600,0.83532633
-2.12206103,6.34405166,0.02474239,0.20931806,0.65099232,5.02357505,0.01239035,0.52034400,0.55043245,0.81787684
-2.11605803,6.30656415,0.02558833,0.20577230,0.65212540,5.00632245,0.01255426,0.52025234,0.54803558,0.80117752
-2.11005503,6.27651462,0.02653624,0.20344421,0.65512649,4.99294895,0.01279669,0.52030587,0.54488630,0.78542673
-2.10405203,6.25501494,0.02757592,0.20238639,0.66007827,4.98436256,0.01311382,0.52050110,0.54117185,0.77084403
-2.09804902,6.24307089,0.02869450,0.20262625,0.66703836,4.98140046,0.01350022,0.52083070,0.53710927,0.75766622
-2.09204602,6.24155025,0.02987663,0.20416599,0.67603711,4.98480080,0.01394898,0.52128304,0.53293717,0.74614145
-2.08604302,6.25114934,0.03110462,0.20698298,0.68707551,4.99517380,0.01445177,0.52184171,0.52890621,0.73652153
-2.08004002,6.27236018,0.03235885,0.21103059,0.70012308,5.01297402,0.01499903,0.52248492,0.52526850,0.72905276
-2.07403702,6.30544050,0.03361806,0.21623939,0.71511614,5.03847575,0.01558011,0.52318499,0.52226674,0.72396579
-2.06803402,6.35038882,0.03485991,0.22251870,0.73195638,5.07175334,0.01618353,0.52390811,0.52012320,0.72146499
-2.06203102,6.40692668,0.03606149,0.22975857,0.75051016,5.11266805,0.01679718,0.52461426,0.51902936,0.72171794
-2.05602801,6.47448969,0.03719987,0.23783200,0.77060838,5.16086268,0.01740869,0.52525755,0.51913655,0.72484542
-2.05002501,6.55222846,0.03825272,0.24659751,0.79204734,5.21576473,0.01800561,0.52578691,0.52054808,0.73091272
-2.04402201,6.63902003,0.03919891,0.25590194,0.81459047,5.27659810,0.01857577,0.52614719,0.52331316,0.73992244
-2.03801901,6.73348942,0.04001907,0.26558347,0.83797096,5.34240311,0.01910759,0.52628060,0.52742303,0.75180933
-2.03201601,6.83404069,0.04069606,0.27547477,0.86189544,5.41206369,0.01959029,0.52612843,0.53280932,0.76643740
-2.02601301,6.93889610,0.04121549,0.28540625,0.88604853,5.48434053,0.02001423,0.52563299,0.53934483,0.78359952
-2.02001001,7.04614148,0.04156602,0.29520928,0.91009810,5.55790826,0.02037104,0.52473964,0.54684666,0.80301944
-2.01400700,7.15377569,0.04173968,0.30471945,0.93370134,5.63139480,0.02065393,0.52339875,0.55508154,0.82435640
-2.00800400,7.25976213,0.04173195,0.31377960,0.95651126,5.70342088,0.02085772,0.52156751,0.56377314,0.84721195
