energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.52576288,8.08420357,0.03265552,0.00000000,0.02167745,0.77941813,3.98262306,3.55824067,0.05628043,3.53310413
-5.51975988,8.15515700,0.03319531,0.00000000,0.02121202,0.80303691,4.04057425,3.59205758,0.05752188,3.53738687
-5.51375688,8.19548452,0.03360143,0.00000000,0.02066654,0.82435537,4.08222331,3.61318360,0.05859529,3.52704464
-5.50775388,8.20672915,0.03387547,0.00000000,0.02005075,0.84330007,4.10774101,3.62242667,0.05950301,3.50308860
-5.50175088,8.19120057,0.03402247,0.00000000,0.01937604,0.85986034,4.11771646,3.62092621,0.06025285,3.46688240
-5.49574787,8.15190237,0.03405076,0.00000000,0.01865511,0.87408567,4.11313007,3.61012025,0.06085778,3.42010311
-5.48974487,8.09243704,0.03397162,0.00000000,0.01790158,0.88608097,4.09531418,3.59170287,0.06133526,3.36469249
-5.48374187,8.01689214,0.03379887,0.00000000,0.01712954,0.89599975,4.06590270,3.56757363,0.06170656,3.30280027
-5.47773887,7.92971151,0.03354836,0.00000000,0.01635317,0.90403555,4.02677174,3.53978056,0.06199582,3.23672121
-5.47173587,7.83555604,0.03323739,0.00000000,0.01558639,0.91041210,3.97997337,3.51045872,0.06222905,3.16882837
-5.46573287,7.73915921,0.03288410,0.00000000,0.01484249,0.91537243,3.92766527,3.48176645,0.06243304,3.10150471
-5.45972986,7.64518259,0.03250681,0.00000000,0.01413388,0.91916756,3.87203879,3.45582163,0.06263425,3.03707551
-5.45372686,7.55807654,0.03212338,0.00000000,0.01347187,0.92204535,3.81524822,3.43464022,0.06285771,2.97774391
-5.44772386,7.48195132,0.03175061,0.00000000,0.01286645,0.92423979,3.75934392,3.42007922,0.06312602,2.92553181
-5.44172086,7.42046318,0.03140369,0.00000000,0.01232625,0.92596153,3.70621172,3.41378615,0.06345843,2.88222819
-5.43571786,7.37671950,0.03109576,0.00000000,0.01185845,0.92738980,3.65752080,3.41715666,0.06387009,2.84934634
-5.42971486,7.35320616,0.03083752,0.00000000,0.01146885,0.92866635,3.61468162,3.43130183,0.06437150,2.82809160
-5.42371186,7.35173939,0.03063702,0.00000000,0.01116190,0.92989152,3.57881531,3.45702607,0.06496818,2.81934022
-5.41770885,7.37344335,0.03049951,0.00000000,0.01094084,0.93112260,3.55073512,3.49481614,0.06566056,2.82362997
-5.41170585,7.41875336,0.03042752,0.00000000,0.01080790,0.93237464,3.53094028,3.54484137,0.06644412,2.84116239
-5.40570285,7.48744396,0.03042092,0.00000000,0.01076449,0.93362350,3.51962177,3.60696463,0.06730980,2.87181600
-5.39969985,7.57867933,0.03047727,0.00000000,0.01081141,0.93481101,3.51667927,3.68076314,0.06824455,2.91516979
-5.39369685,7.69108322,0.03059211,0.00000000,0.01094912,0.93585182,3.52174792,3.76555773,0.06923213,2.97053528
-5.38769385,7.82282428,0.03075945,0.00000000,0.01117802,0.93664164,3.53423324,3.86044889,0.07025403,3.03699560
-5.38169085,7.97171219,0.03097227,0.00000000,0.01149865,0.93706628,3.55335221,3.96435753,0.07129047,3.11344955
-5.37568784,8.13529968,0.03122300,0.00000000,0.01191196,0.93701097,3.57817826,4.07606845,0.07232149,3.19865850
-5.36968484,8.31098521,0.03150410,0.00000000,0.01241950,0.93636948,3.60768801,4.19427404,0.07332795,3.29129378
-5.36368184,8.49611137,0.03180855,0.00000000,0.01302361,0.93505238,3.64080743,4.31761636,0.07429254,3.38998260
-5.35767884,8.68805436,0.03213025,0.00000000,0.01372756,0.93299405,3.67645540,4.44472532,0.07520057,3.49335036
-5.35167584,8.88430068,0.03246440,0.00000000,0.01453559,0.93015799,3.71358272,4.57425166,0.07604067,3.60005761
-5.34567284,9.08250791,0.03280775,0.00000000,0.01545296,0.92654025,3.75120517,4.70489320,0.07680523,3.70883037
-5.33966983,9.28054771,0.03315873,0.00000000,0.01648589,0.92217059,3.78842949,4.83541373,0.07749061,3.81848279
-5.33366683,9.47653003,0.03351744,0.00000000,0.01764146,0.91711153,3.82447164,4.96465439,0.07809713,3.92793178
-5.32766383,9.66880912,0.03388556,0.00000000,0.01892744,0.91145538,3.85866714,5.09153764,0.07862877,4.03620358
-5.32166083,9.85597263,0.03426611,0.00000000,0.02035202,0.90531933,3.89047400,5.21506491,0.07909271,4.14243280
-5.31565783,10.03681666,0.03466307,0.00000000,0.02192352,0.89883909,3.91946869,5.33430893,0.07949863,4.24585502
-5.30965483,10.21030980,0.03508104,0.00000000,0.02365006,0.89216152,3.94533659,5.44840256,0.07985786,4.34579420
-5.30365183,10.37555060,0.03552470,0.00000000,0.02553914,0.88543665,3.96785812,5.55652581,0.08018249,4.44164659
-5.29764882,10.53172246,0.03599832,0.00000000,0.02759721,0.87880965,3.98689212,5.65789308,0.08048444,4.53286299
-5.29164582,10.67805056,0.03650533,0.00000000,0.02982922,0.87241333,4.00235830,5.75174243,0.08077447,4.61893117
-5.28564282,10.81376464,0.03704779,0.00000000,0.03223820,0.86636153,4.01422008,5.83732847,0.08106145,4.69936020
-5.27963982,10.93807140,0.03762607,0.00000000,0.03482482,0.86074394,4.02246944,5.91392033,0.08135160,4.77366830
-5.27363682,11.05013889,0.03823853,0.00000000,0.03758696,0.85562245,4.02711477,5.98080535,0.08164808,4.84137543
-5.26763382,11.14909462,0.03888139,0.00000000,0.04051941,0.85102947,4.02817273,6.03729900,0.08195065,4.90200143
-5.26163082,11.23403802,0.03954868,0.00000000,0.04361357,0.84696808,4.02566426,6.08276082,0.08225575,4.95507006
-5.25562781,11.30406641,0.04023236,0.00000000,0.04685724,0.84341402,4.01961513,6.11661545,0.08255664,5.00011889
-5.24962481,11.35831295,0.04092254,0.00000000,0.05023451,0.84031932,4.01006042,6.13837767,0.08284391,5.03671441
-5.24362181,11.39599374,0.04160792,0.00000000,0.05372577,0.83761742,3.99705231,6.14767978,0.08310612,5.06447133
-5.23761881,11.41646070,0.04227621,0.00000000,0.05730782,0.83522911,3.98067031,6.14429928,0.08333064,5.08307471
-5.23161581,11.41925624,0.04291471,0.00000000,0.06095402,0.83306923,3.96103266,6.12818488,0.08350453,5.09230330
-5.22561281,11.40416556,0.04351095,0.00000000,0.06463467,0.83105340,3.93830756,6.09947863,0.08361557,5.09205226
-5.21960980,11.37126231,0.04405333,0.00000000,0.06831736,0.82910446,3.91272322,6.05853241,0.08365315,5.08235349
-5.21360680,11.32094397,0.04453171,0.00000000,0.07196752,0.82715818,3.88457514,6.00591695,0.08360917,5.06339183
-5.20760380,11.25395359,0.04493799,0.00000000,0.07554891,0.82516783,3.85422991,5.94242228,0.08347879,5.03551573
-5.20160080,11.17138554,0.04526656,0.00000000,0.07902430,0.82310735,3.82212466,5.86904884,0.08326089,4.99924105
-5.19559780,11.07467386,0.04551467,0.00000000,0.08235610,0.82097289,3.78876148,5.78698901,0.08295846,4.95524734
-5.18959480,10.96556274,0.04568266,0.00000000,0.08550700,0.81878264,3.75469701,5.69759953,0.08257859,4.90436624
-5.18359180,10.84605989,0.04577393,0.00000000,0.08844067,0.81657491,3.72052695,5.60236571,0.08213230,4.84756210
-5.17758879,10.71837453,0.04579491,0.00000000,0.09112236,0.81440457,3.68686640,5.50285873,0.08163405,4.78590539
-5.17158579,10.58484270,0.04575470,0.00000000,0.09351954,0.81233816,3.65432652,5.40068811,0.08110102,4.72054000
-5.16558279,10.44784331,0.04566471,0.00000000,0.09560242,0.81044771,3.62348875,5.29745125,0.08055224,4.65264585
-5.15957979,10.30970902,0.04553803,0.00000000,0.09734444,0.80880396,3.59487775,5.19468245,0.08000749,4.58339838
-5.15357679,10.17263642,0.04538880,0.00000000,0.09872272,0.80746911,3.56893455,5.09380372,0.07948620,4.51392697
-5.14757379,10.03859994,0.04523146,0.00000000,0.09971841,0.80648973,3.54599127,4.99607980,0.07900626,4.44527424
-5.14157079,9.90927391,0.04507999,0.00000000,0.10031698,0.80589016,3.52624877,4.90257920,0.07858285,4.37835824
-5.13556778,9.78596689,0.04494718,0.00000000,0.10050843,0.80566688,3.50975872,4.81414326,0.07822749,4.31393934
-5.12956478,9.66957151,0.04484390,0.00000000,0.10028749,0.80578428,3.49641109,4.73136450,0.07794709,4.25259357
-5.12356178,9.56053262,0.04477853,0.00000000,0.09965371,0.80617197,3.48592807,4.65457516,0.07774336,4.19469378
-5.11755878,9.45883548,0.04475643,0.00000000,0.09861147,0.80672410,3.47786497,4.58384632,0.07761243,4.14039941
-5.11155578,9.36401464,0.04477970,0.00000000,0.09717004,0.80730055,3.47161851,4.51899764,0.07754469,4.08965578
-5.10555278,9.27518337,0.04484692,0.00000000,0.09534347,0.80773024,3.46644239,4.45961700,0.07752503,4.04220259
-5.09954977,9.19108220,0.04495325,0.00000000,0.09315045,0.80781631,3.46146976,4.40508902,0.07753331,3.99759163
-5.09354677,9.11014449,0.04509060,0.00000000,0.09061421,0.80734293,3.45574194,4.35463125,0.07754508,3.95521276
-5.08754377,9.03057577,0.04524800,0.00000000,0.08776218,0.80608361,3.44824211,4.30733598,0.07753257,3.91432689
-5.08154077,8.95044336,0.04541210,0.00000000,0.08462577,0.80381039,3.43793300,4.26221614,0.07746589,3.87410469
-5.07553777,8.86777195,0.04556785,0.00000000,0.08123991,0.80030362,3.42379657,4.21825289,0.07731426,3.83366902
-5.06953477,8.78064075,0.04569918,0.00000000,0.07764269,0.79536173,3.40487440,4.17444306,0.07704742,3.79213928
-5.06353177,8.68727779,0.04578977,0.00000000,0.07387481,0.78881054,3.38030678,4.12984437,0.07663693,3.74867561
-5.05752876,8.58614719,0.04582384,0.00000000,0.06997902,0.78051163,3.34936879,4.08361671,0.07605752,3.70252104
-5.05152576,8.47602551,0.04578691,0.00000000,0.06599952,0.77036940,3.31150188,4.03505773,0.07528819,3.65303961
-5.04552276,8.35606401,0.04566645,0.00000000,0.06198131,0.75833626,3.26633935,3.98363171,0.07431324,3.59974897
-5.03951976,8.22583430,0.04545246,0.00000000,0.05796949,0.74441605,3.21372465,3.92899063,0.07312297,3.54234604
-5.03351676,8.08535588,0.04513795,0.00000000,0.05400865,0.72866519,3.15372169,3.87098694,0.07171422,3.48072471
-5.02751376,7.93510458,0.04471919,0.00000000,0.05014214,0.71119178,3.08661668,3.80967795,0.07009061,3.41498499
-5.02151076,7.77600227,0.04419592,0.00000000,0.04641150,0.69215262,3.01291144,3.74532186,0.06826247,3.34543341
-5.01550775,7.60938875,0.04357129,0.00000000,0.04285585,0.67174839,2.93330860,3.67836617,0.06624659,3.27257483
-5.00950475,7.43697747,0.04285171,0.00000000,0.03951138,0.65021726,2.84868931,3.60942909,0.06406566,3.19709621
-5.00350175,7.26079760,0.04204656,0.00000000,0.03641096,0.62782728,2.76008467,3.53927506,0.06174758,3.11984322
-4.99749875,7.08312531,0.04116777,0.00000000,0.03358374,0.60486800,2.66864213,3.46878563,0.05932459,3.04179100
-4.99149575,6.90640738,0.04022929,0.00000000,0.03105491,0.58164170,2.57558848,3.39892693,0.05683227,2.96401020
-4.98549275,6.73318062,0.03924650,0.00000000,0.02884554,0.55845467,2.48219117,3.33071511,0.05430853,2.88763012
-4.97948974,6.56599036,0.03823559,0.00000000,0.02697250,0.53560897,2.38971953,3.26518116,0.05179258,2.81380035
-4.97348674,6.40731143,0.03721298,0.00000000,0.02544844,0.51339496,2.29940780,3.20333627,0.04932392,2.74365267
-4.96748374,6.25947442,0.03619462,0.00000000,0.02428185,0.49208496,2.21242124,3.14613907,0.04694146,2.67826458
-4.96148074,6.12459992,0.03519551,0.00000000,0.02347715,0.47192816,2.12982697,3.09446571,0.04468266,2.61862604
-4.95547774,6.00454283,0.03422920,0.00000000,0.02303492,0.45314698,2.05257022,3.04908375,0.04258292,2.56561050
-4.94947474,5.90084838,0.03330735,0.00000000,0.02295201,0.43593488,1.98145714,3.01063049,0.04067503,2.51995127
-4.94347174,5.81472096,0.03243945,0.00000000,0.02322177,0.42045559,1.91714418,2.97959650,0.03898880,2.48222388
-4.93746873,5.74700615,0.03163264,0.00000000,0.02383430,0.40684358,1.86013446,2.95631450,0.03755079,2.45283497
-4.93146573,5.69818606,0.03089162,0.00000000,0.02477665,0.39520575,1.81078044,2.94095386,0.03638429,2.43201779
-4.92546273,5.66838716,0.03021866,0.00000000,0.02603304,0.38562389,1.76929260,2.93352072,0.03550923,2.41983405
-4.91945973,5.65739973,0.02961375,0.00000000,0.02758512,0.37815779,1.73575303,2.93386341,0.03494231,2.41618183
-4.91345673,5.66470714,0.02907478,0.00000000,0.02941218,0.37284874,1.71013274,2.94168285,0.03469716,2.42080879
-4.90745373,5.68952313,0.02859787,0.00000000,0.03149137,0.36972294,1.69231162,2.95654722,0.03478444,2.43332965
-4.90145073,5.73083477,0.02817767,0.00000000,0.03379796,0.36879477,1.68209934,2.97791019,0.03521205,2.45324686
-4.89544772,5.78744858,0.02780772,0.00000000,0.03630557,0.37006948,1.67925595,3.00513171,0.03598526,2.47997334
-4.88944472,5.85803726,0.02748089,0.00000000,0.03898639,0.37354520,1.68351078,3.03750039,0.03710676,2.51285567
-4.88344172,5.94118443,0.02718970,0.00000000,0.04181149,0.37921397,1.69457835,3.07425626,0.03857668,2.55119672
-4.87743872,6.03542489,0.02692670,0.00000000,0.04475098,0.38706183,1.71217033,3.11461290,0.04039255,2.59427623
-4.87143572,6.13927844,0.02668479,0.00000000,0.04777437,0.39706775,1.73600275,3.15777769,0.04254909,2.64136843
-4.86543272,6.25127539,0.02645744,0.00000000,0.05085076,0.40920154,1.76579805,3.20296932,0.04503804,2.69175569
-4.85942971,6.36997277,0.02623894,0.00000000,0.05394910,0.42342080,1.80128190,3.24943173,0.04784783,2.74473771
-4.85342671,6.49396063,0.02602445,0.00000000,0.05703845,0.43966701,1.84217514,3.29644395,0.05096324,2.79963588
-4.84742371,6.62185878,0.02581011,0.00000000,0.06008816,0.45786110,1.88818130,3.34332543,0.05436500,2.85579300
-4.84142071,6.75230496,0.02559298,0.00000000,0.06306815,0.47789873,1.93897104,3.38943710,0.05802948,2.91256877
-4.83541771,6.88393592,0.02537100,0.00000000,0.06594904,0.49964555,1.99416445,3.43417838,0.06192832,2.96933180
-4.82941471,7.01536406,0.02514281,0.00000000,0.06870235,0.52293304,2.05331290,3.47698088,0.06602816,3.02544930
-4.82341171,7.14515205,0.02490765,0.00000000,0.07130070,0.54755501,2.11588204,3.51729978,0.07029058,3.08027561
-4.81740870,7.27178881,0.02466512,0.00000000,0.07371795,0.57326541,2.18123751,3.55460392,0.07467204,3.13314128
-4.81140570,7.39366989,0.02441504,0.00000000,0.07592936,0.59977755,2.24863492,3.58836613,0.07912414,3.18334382
-4.80540270,7.50908526,0.02415723,0.00000000,0.07791179,0.62676520,2.31721550,3.61805480,0.08359397,3.23014185
-4.79939970,7.61621710,0.02389141,0.00000000,0.07964393,0.65386562,2.38600837,3.64312816,0.08802478,3.27275364
-4.79339670,7.71314968,0.02361706,0.00000000,0.08110647,0.68068466,2.45394016,3.66303216,0.09235681,3.31036103
-4.78739370,7.79789234,0.02333340,0.00000000,0.08228241,0.70680387,2.51985209,3.67720274,0.09652839,3.34211930
-4.78139070,7.86841583,0.02303936,0.00000000,0.08315730,0.73178954,2.58252431,3.68507290,0.10047714,3.36717304
-4.77538769,7.92270121,0.02273365,0.00000000,0.08371960,0.75520319,2.64070670,3.68608443,0.10414145,3.38467766
-4.76938469,7.95879948,0.02241489,0.00000000,0.08396099,0.77661342,2.69315494,3.67970402,0.10746200,3.39382589
-4.76338169,7.97489916,0.02208173,0.00000000,0.08387670,0.79560830,2.73867015,3.66544281,0.11038332,3.39387778
-4.75737869,7.96939831,0.02173311,0.00000000,0.08346585,0.81180800,2.77614041,3.64287828,0.11285539,3.38419296
-4.75137569,7.94097708,0.02136844,0.00000000,0.08273174,0.82487691,2.80458189,3.61167693,0.11483514,3.36426314
-4.74537269,7.88866643,0.02098789,0.00000000,0.08168206,0.83453473,2.82317757,3.57161642,0.11628776,3.33374308
-4.73936968,7.81190875,0.02059257,0.00000000,0.08032911,0.84056590,2.83131152,3.52260527,0.11718786,3.29247809
-4.73336668,7.71060667,0.02018481,0.00000000,0.07868983,0.84282704,2.82859694,3.46469887,0.11752032,3.24052632
-4.72736368,7.58515668,0.01976834,0.00000000,0.07678578,0.84125173,2.81489639,3.39811043,0.11728080,3.17817445
-4.72136068,7.43646517,0.01934841,0.00000000,0.07464295,0.83585277,2.79033324,3.32321592,0.11647598,3.10594542
-4.71535768,7.26594551,0.01893195,0.00000000,0.07229153,0.82672141,2.75529368,3.24055237,0.11512334,3.02459783
-4.70935468,7.07549584,0.01852755,0.00000000,0.06976540,0.81402395,2.71041925,3.15080958,0.11325068,2.93511645
-4.70335168,6.86745842,0.01814549,0.00000000,0.06710169,0.79799562,2.65659012,3.05481528,0.11089522,2.83869430
-4.69734867,6.64456213,0.01779759,0.00000000,0.06434005,0.77893225,2.59490021,2.95351466,0.10810249,2.73670682
-4.69134567,6.40985102,0.01749708,0.00000000,0.06152192,0.75718011,2.52662511,2.84794525,0.10492490,2.63067932
-4.68534267,6.16660204,0.01725837,0.00000000,0.05868977,0.73312437,2.45318438,2.73920838,0.10142017,2.52224883
-4.67933967,5.91823570,0.01709672,0.00000000,0.05588617,0.70717688,2.37609986,2.62843881,0.09764969,2.41312213
-4.67333667,5.66822351,0.01702790,0.00000000,0.05315299,0.67976363,2.29695175,2.51677394,0.09367671,2.30503143
-4.66733367,5.41999603,0.01706778,0.00000000,0.05053048,0.65131266,2.21733406,2.40532413,0.08956475,2.19968934
-4.66133067,5.17685484,0.01723184,0.00000000,0.04805646,0.62224268,2.13881094,2.29514527,0.08537590,2.09874474
-4.65532766,4.94189151,0.01753468,0.00000000,0.04576557,0.59295293,2.06287540,2.18721485,0.08116943,2.00374082
-4.64932466,4.71791584,0.01798948,0.00000000,0.04368850,0.56381456,1.99091135,2.08241204,0.07700049,1.91607660
-4.64332166,4.50739505,0.01860745,0.00000000,0.04185143,0.53516362,1.92415988,1.98150247,0.07291906,1.83697268
