energy_ev,total_up,Al_p_up,Al_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.77788894,1.03612778,0.11699741,0.00000000,0.41685768,0.56294363,0.40064781,0.00000000
-5.77188594,1.09801054,0.12863051,0.00000000,0.43785719,0.59729178,0.42296020,0.00000000
-5.76588294,1.16451336,0.14065051,0.00000000,0.46156523,0.63388780,0.44731636,0.00000000
-5.75987994,1.23448560,0.15289872,0.00000000,0.48749668,0.67212992,0.47330110,0.00000000
-5.75387694,1.30663159,0.16520099,0.00000000,0.51510897,0.71133400,0.50043880,0.00000000
-5.74787394,1.37953906,0.17737094,0.00000000,0.54381208,0.75074972,0.52820328,0.00000000
-5.74187094,1.45171311,0.18921385,0.00000000,0.57298046,0.78957985,0.55602983,0.00000000
-5.73586793,1.52161459,0.20053117,0.00000000,0.60196678,0.82700193,0.58332915,0.00000000
-5.72986493,1.58770165,0.21112553,0.00000000,0.63011695,0.86219156,0.60950282,0.00000000
-5.72386193,1.64847309,0.22080603,0.00000000,0.65678621,0.89434667,0.63395957,0.00000000
-5.71785893,1.70251178,0.22939361,0.00000000,0.68135559,0.92271168,0.65613204,0.00000000
-5.71185593,1.74852656,0.23672640,0.00000000,0.70324832,0.94660061,0.67549318,0.00000000
-5.70585293,1.78539110,0.24266458,0.00000000,0.72194557,0.96541841,0.69157180,0.00000000
-5.69984992,1.81217781,0.24709483,0.00000000,0.73700091,0.97867936,0.70396650,0.00000000
-5.69384692,1.82818584,0.24993392,0.00000000,0.74805303,0.98602206,0.71235771,0.00000000
-5.68784392,1.83296181,0.25113148,0.00000000,0.75483618,0.98722031,0.71651700,0.00000000
-5.68184092,1.82631246,0.25067167,0.00000000,0.75718796,0.98218938,0.71631361,0.00000000
-5.67583792,1.80830892,0.24857375,0.00000000,0.75505410,0.97098766,0.71171776,0.00000000
-5.66983492,1.77928237,0.24489151,0.00000000,0.74849020,0.95381347,0.70280076,0.00000000
-5.66383192,1.73981153,0.23971162,0.00000000,0.73766023,0.93099745,0.68973187,0.00000000
-5.65782891,1.69070248,0.23315086,0.00000000,0.72283195,0.90299080,0.67277206,0.00000000
-5.65182591,1.63296193,0.22535257,0.00000000,0.70436944,0.87034996,0.65226515,0.00000000
-5.64582291,1.56776513,0.21648221,0.00000000,0.68272314,0.83371855,0.62862645,0.00000000
-5.63981991,1.49641976,0.20672249,0.00000000,0.65841755,0.79380726,0.60232973,0.00000000
-5.63381691,1.42032736,0.19626803,0.00000000,0.63203748,0.75137259,0.57389273,0.00000000
-5.62781391,1.34094397,0.18532001,0.00000000,0.60421294,0.70719537,0.54386205,0.00000000
-5.62181091,1.25974118,0.17408083,0.00000000,0.57560354,0.66205973,0.51279792,0.00000000
-5.61580790,1.17816928,0.16274902,0.00000000,0.54688270,0.61673337,0.48125940,0.00000000
-5.60980490,1.09762346,0.15151475,0.00000000,0.51872239,0.57194978,0.44979046,0.00000000
-5.60380190,1.01941423,0.14055574,0.00000000,0.49177858,0.52839280,0.41890749,0.00000000
-5.59779890,0.94474253,0.13003406,0.00000000,0.46667803,0.48668396,0.38908859,0.00000000
-5.59179590,0.87468024,0.12009364,0.00000000,0.44400660,0.44737275,0.36076469,0.00000000
-5.58579290,0.81015617,0.11085862,0.00000000,0.42429920,0.41092999,0.33431297,0.00000000
-5.57978989,0.75194742,0.10243254,0.00000000,0.40803182,0.37774405,0.31005236,0.00000000
-5.57378689,0.70067604,0.09489832,0.00000000,0.39561524,0.34811987,0.28824127,0.00000000
-5.56778389,0.65681038,0.08831898,0.00000000,0.38739090,0.32228052,0.26907733,0.00000000
-5.56178089,0.62067070,0.08273904,0.00000000,0.38362837,0.30037091,0.25269898,0.00000000
-5.55577789,0.59243829,0.07818647,0.00000000,0.38452467,0.28246324,0.23918872,0.00000000
-5.54977489,0.57216737,0.07467495,0.00000000,0.39020493,0.26856389,0.22857766,0.00000000
-5.54377189,0.55979920,0.07220664,0.00000000,0.40072452,0.25862133,0.22085112,0.00000000
-5.53776888,0.55517734,0.07077486,0.00000000,0.41607202,0.25253459,0.21595488,0.00000000
-5.53176588,0.55806367,0.07036698,0.00000000,0.43617324,0.25016205,0.21380185,0.00000000
-5.52576288,0.56815437,0.07096708,0.00000000,0.46089564,0.25133018,0.21427885,0.00000000
-5.51975988,0.58509526,0.07255838,0.00000000,0.49005321,0.25584197,0.21725309,0.00000000
-5.51375688,0.60849607,0.07512532,0.00000000,0.52341153,0.26348476,0.22257823,0.00000000
-5.50775388,0.63794315,0.07865511,0.00000000,0.56069275,0.27403745,0.23009978,0.00000000
-5.50175088,0.67301035,0.08313880,0.00000000,0.60158046,0.28727671,0.23965959,0.00000000
-5.49574787,0.71326786,0.08857171,0.00000000,0.64572422,0.30298229,0.25109940,0.00000000
-5.48974487,0.75828875,0.09495312,0.00000000,0.69274381,0.32094118,0.26426341,0.00000000
-5.48374187,0.80765340,0.10228545,0.00000000,0.74223303,0.34095080,0.27899972,0.00000000
-5.47773887,0.86095161,0.11057275,0.00000000,0.79376321,0.36282095,0.29516083,0.00000000
-5.47173587,0.91778289,0.11981866,0.00000000,0.84688629,0.38637481,0.31260329,0.00000000
-5.46573287,0.97775486,0.13002386,0.00000000,0.90113779,0.41144887,0.33118648,0.00000000
-5.45972986,1.04048039,0.14118335,0.00000000,0.95603964,0.43789203,0.35077101,0.00000000
-5.45372686,1.10557361,0.15328341,0.00000000,1.01110304,0.46556386,0.37121662,0.00000000
-5.44772386,1.17264559,0.16629871,0.00000000,1.06583162,0.49433238,0.39238005,0.00000000
-5.44172086,1.24129979,0.18018955,0.00000000,1.11972489,0.52407129,0.41411309,0.00000000
-5.43571786,1.31112809,0.19489958,0.00000000,1.17228229,0.55465712,0.43626089,0.00000000
-5.42971486,1.38170771,0.21035404,0.00000000,1.22300783,0.58596624,0.45866096,0.00000000
-5.42371186,1.45259942,0.22645881,0.00000000,1.27141548,0.61787223,0.48114283,0.00000000
-5.41770885,1.52334747,0.24310028,0.00000000,1.31703522,0.65024353,0.50352863,0.00000000
-5.41170585,1.59348130,0.26014625,0.00000000,1.35941977,0.68294173,0.52563456,0.00000000
-5.40570285,1.66251937,0.27744775,0.00000000,1.39815188,0.71582057,0.54727337,0.00000000
-5.39969985,1.72997485,0.29484185,0.00000000,1.43285193,0.74872576,0.56825758,0.00000000
-5.39369685,1.79536315,0.31215543,0.00000000,1.46318558,0.78149563,0.58840362,0.00000000
-5.38769385,1.85821107,0.32920957,0.00000000,1.48887132,0.81396279,0.60753638,0.00000000
-5.38169085,1.91806703,0.34582463,0.00000000,1.50968741,0.84595646,0.62549420,0.00000000
-5.37568784,1.97451210,0.36182561,0.00000000,1.52547803,0.87730566,0.64213394,0.00000000
-5.36968484,2.02717119,0.37704763,0.00000000,1.53615823,0.90784297,0.65733590,0.00000000
-5.36368184,2.07572387,0.39134120,0.00000000,1.54171752,0.93740868,0.67100826,0.00000000
-5.35767884,2.11991445,0.40457713,0.00000000,1.54222172,0.96585519,0.68309093,0.00000000
-5.35167584,2.15956052,0.41665069,0.00000000,1.53781308,0.99305142,0.69355839,0.00000000
-5.34567284,2.19455983,0.42748492,0.00000000,1.52870853,1.01888697,0.70242158,0.00000000
-5.33966983,2.22489485,0.43703294,0.00000000,1.51519599,1.04327580,0.70972853,0.00000000
-5.33366683,2.25063497,0.44527898,0.00000000,1.49762899,1.06615932,0.71556370,0.00000000
-5.32766383,2.27193597,0.45223827,0.00000000,1.47641961,1.08750845,0.72004608,0.00000000
-5.32166083,2.28903677,0.45795574,0.00000000,1.45202996,1.10732483,0.72332599,0.00000000
-5.31565783,2.30225340,0.46250344,0.00000000,1.42496252,1.12564065,0.72558074,0.00000000
-5.30965483,2.31197034,0.46597708,0.00000000,1.39574956,1.14251734,0.72700918,0.00000000
-5.30365183,2.31862924,0.46849154,0.00000000,1.36494185,1.15804287,0.72782540,0.00000000
-5.29764882,2.32271543,0.47017574,0.00000000,1.33309703,1.17232768,0.72825169,0.00000000
-5.29164582,2.32474236,0.47116710,0.00000000,1.30076777,1.18549939,0.72851099,0.00000000
-5.28564282,2.32523442,0.47160559,0.00000000,1.26849007,1.19769627,0.72881902,0.00000000
-5.27963982,2.32470849,0.47162792,0.00000000,1.23677181,1.20905977,0.72937640,0.00000000
-5.27363682,2.32365479,0.47136185,0.00000000,1.20608169,1.21972618,0.73036088,0.00000000
-5.26763382,2.32251744,0.47092088,0.00000000,1.17683898,1.22981794,0.73192004,0.00000000
-5.26163082,2.32167553,0.47039966,0.00000000,1.14940391,1.23943471,0.73416458,0.00000000
-5.25562781,2.32142525,0.46987003,0.00000000,1.12406923,1.24864480,0.73716260,0.00000000
-5.24962481,2.32196382,0.46937807,0.00000000,1.10105294,1.25747721,0.74093489,0.00000000
-5.24362181,2.32337600,0.46894208,0.00000000,1.08049250,1.26591494,0.74545171,0.00000000
-5.23761881,2.32562387,0.46855171,0.00000000,1.06244072,1.27388974,0.75063096,0.00000000
-5.23161581,2.32854065,0.46816813,0.00000000,1.04686367,1.28127896,0.75633820,0.00000000
-5.22561281,2.33182901,0.46772539,0.00000000,1.03364069,1.28790466,0.76238844,0.00000000
-5.21960980,2.33506458,0.46713279,0.00000000,1.02256687,1.29353531,0.76854978,0.00000000
-5.21360680,2.33770463,0.46627836,0.00000000,1.01335799,1.29789024,0.77454904,0.00000000
-5.20760380,2.33910230,0.46503311,0.00000000,1.00565813,1.30064681,0.78007909,0.00000000
-5.20160080,2.33852586,0.46325616,0.00000000,0.99904976,1.30145019,0.78480791,0.00000000
-5.19559780,2.33518280,0.46080037,0.00000000,0.99306629,1.29992541,0.78838896,0.00000000
-5.18959480,2.32824782,0.45751840,0.00000000,0.98720669,1.29569138,0.79047264,0.00000000
-5.18359180,2.31689372,0.45326883,0.00000000,0.98095181,1.28837619,0.79071837,0.00000000
-5.17758879,2.30032407,0.44792227,0.00000000,0.97378184,1.27763306,0.78880689,0.00000000
-5.17158579,2.27780611,0.44136711,0.00000000,0.96519426,1.26315625,0.78445219,0.00000000
-5.16558279,2.24870251,0.43351461,0.00000000,0.95472156,1.24469611,0.77741264,0.00000000
-5.15957979,2.21250042,0.42430329,0.00000000,0.94194805,1.22207255,0.76750076,0.00000000
-5.15357679,2.16883643,0.41370223,0.00000000,0.92652492,1.19518620,0.75459126,0.00000000
-5.14757379,2.11751623,0.40171334,0.00000000,0.90818292,1.16402673,0.73862684,0.00000000
-5.14157079,2.05852786,0.38837227,0.00000000,0.88674209,1.12867776,0.71962167,0.00000000
-5.13556778,1.99204804,0.37374813,0.00000000,0.86211807,1.08931824,0.69766212,0.00000000
-5.12956478,1.91844102,0.35794192,0.00000000,0.83432473,1.04622009,0.67290498,0.00000000
-5.12356178,1.83825028,0.34108381,0.00000000,0.80347298,0.99974215,0.64557298,0.00000000
-5.11755878,1.75218322,0.32332930,0.00000000,0.76976593,0.95032092,0.61594810,0.00000000
-5.11155578,1.66108993,0.30485465,0.00000000,0.73349064,0.89845837,0.58436272,0.00000000
-5.10555278,1.56593675,0.28585154,0.00000000,0.69500693,0.84470742,0.55118929,0.00000000
-5.09954977,1.46777634,0.26652143,0.00000000,0.65473386,0.78965599,0.51682879,0.00000000
-5.09354677,1.36771541,0.24706976,0.00000000,0.61313456,0.73391004,0.48169870,0.00000000
-5.08754377,1.26688172,0.22770026,0.00000000,0.57070019,0.67807676,0.44622082,0.00000000
-5.08154077,1.16639201,0.20860968,0.00000000,0.52793374,0.62274835,0.41080967,0.00000000
-5.07553777,1.06732196,0.18998299,0.00000000,0.48533454,0.56848718,0.37586181,0.00000000
-5.06953477,0.97067964,0.17198941,0.00000000,0.44338399,0.51581299,0.34174647,0.00000000
-5.06353177,0.87738328,0.15477931,0.00000000,0.40253316,0.46519240,0.30879787,0.00000000
-5.05752876,0.78824406,0.13848202,0.00000000,0.36319274,0.41703115,0.27730945,0.00000000
-5.05152576,0.70395431,0.12320459,0.00000000,0.32572549,0.37166916,0.24753004,0.00000000
-5.04552276,0.62508123,0.10903161,0.00000000,0.29044139,0.32937838,0.21966201,0.00000000
-5.03951976,0.55206594,0.09602579,0.00000000,0.25759560,0.29036341,0.19386131,0.00000000
-5.03351676,0.48522732,0.08422939,0.00000000,0.22738883,0.25476439,0.17023929,0.00000000
-5.02751376,0.42477013,0.07366631,0.00000000,0.19997012,0.22266202,0.14886591,0.00000000
-5.02151076,0.37079656,0.06434462,0.00000000,0.17544150,0.19408420,0.12977418,0.00000000
-5.01550775,0.32332028,0.05625951,0.00000000,0.15386426,0.16901375,0.11296547,0.00000000
-5.00950475,0.28228213,0.04939633,0.00000000,0.13526622,0.14739686,0.09841535,0.00000000
-5.00350175,0.24756652,0.04373374,0.00000000,0.11964972,0.12915169,0.08607968,0.00000000
-4.99749875,0.21901768,0.03924660,0.00000000,0.10699976,0.11417677,0.07590057,0.00000000
-4.99149575,0.19645494,0.03590874,0.00000000,0.09729188,0.10235877,0.06781207,0.00000000
-4.98549275,0.17968646,0.03369528,0.00000000,0.09049949,0.09357939,0.06174525,0.00000000
-4.97948974,0.16852097,0.03258450,0.00000000,0.08660025,0.08772100,0.05763255,0.00000000
-4.97348674,0.16277690,0.03255922,0.00000000,0.08558125,0.08467112,0.05541128,0.00000000
-4.96748374,0.16228897,0.03360760,0.00000000,0.08744291,0.08432531,0.05502614,0.00000000
-4.96148074,0.16691202,0.03572338,0.00000000,0.09220121,0.08658887,0.05643083,0.00000000
-4.95547774,0.17652207,0.03890558,0.00000000,0.09988853,0.09137697,0.05958861,0.00000000
-4.94947474,0.19101496,0.04315760,0.00000000,0.11055279,0.09861374,0.06447202,0.00000000
-4.94347174,0.21030260,0.04848587,0.00000000,0.12425507,0.10823017,0.07106171,0.00000000
-4.93746873,0.23430737,0.05489803,0.00000000,0.14106578,0.12016124,0.07934458,0.00000000
-4.93146573,0.26295496,0.06240079,0.00000000,0.16105951,0.13434230,0.08931124,0.00000000
-4.92546273,0.29616608,0.07099742,0.00000000,0.18430872,0.15070520,0.10095310,0.00000000
-4.91945973,0.33384764,0.08068513,0.00000000,0.21087651,0.16917415,0.11425909,0.00000000
-4.91345673,0.37588363,0.09145230,0.00000000,0.24080870,0.18966181,0.12921218,0.00000000
-4.90745373,0.42212643,0.10327580,0.00000000,0.27412558,0.21206562,0.14578600,0.00000000
-4.90145073,0.47238887,0.11611834,0.00000000,0.31081352,0.23626474,0.16394152,0.00000000
-4.89544772,0.52643731,0.12992620,0.00000000,0.35081691,0.26211767,0.18362406,0.00000000
-4.88944472,0.58398643,0.14462721,0.00000000,0.39403076,0.28946074,0.20476073,0.00000000
-4.88344172,0.64469566,0.16012927,0.00000000,0.44029425,0.31810760,0.22725841,0.00000000
-4.87743872,0.70816773,0.17631946,0.00000000,0.48938573,0.34784963,0.25100242,0.00000000
-4.87143572,0.77394930,0.19306377,0.00000000,0.54101936,0.37845740,0.27585585,0.00000000
-4.86543272,0.84153394,0.21020765,0.00000000,0.59484382,0.40968313,0.30165970,0.00000000
-4.85942971,0.91036715,0.22757727,0.00000000,0.65044325,0.44126392,0.32823385,0.00000000
-4.85342671,0.97985356,0.24498165,0.00000000,0.70734059,0.47292584,0.35537876,0.00000000
-4.84742371,1.04936592,0.26221563,0.00000000,0.76500351,0.50438847,0.38287795,0.00000000
-4.84142071,1.11825570,0.27906355,0.00000000,0.82285262,0.53536996,0.41050117,0.00000000
-4.83541771,1.18586491,0.29530372,0.00000000,0.88027223,0.56559221,0.43800808,0.00000000
-4.82941471,1.25153865,0.31071335,0.00000000,0.93662295,0.59478603,0.46515244,0.00000000
-4.82341171,1.31463817,0.32507409,0.00000000,0.99125612,0.62269615,0.49168660,0.00000000
-4.81740870,1.37455372,0.33817772,0.00000000,1.04352938,0.64908577,0.51736607,0.00000000
-4.81140570,1.43071688,0.34983200,0.00000000,1.09282287,0.67374063,0.54195413,0.00000000
-4.80540270,1.48261205,0.35986633,0.00000000,1.13855547,0.69647242,0.56522630,0.00000000
-4.79939970,1.52978643,0.36813714,0.00000000,1.18020051,0.71712137,0.58697435,0.00000000
-4.79339670,1.57185854,0.37453263,0.00000000,1.21730010,0.73555824,0.60701005,0.00000000
-4.78739370,1.60852487,0.37897680,0.00000000,1.24947777,0.75168537,0.62516830,0.00000000
-4.78139070,1.63956452,0.38143257,0.00000000,1.27644879,0.76543721,0.64130960,0.00000000
-4.77538769,1.66484196,0.38190374,0.00000000,1.29802767,0.77678012,0.65532208,0.00000000
-4.76938469,1.68430786,0.38043588,0.00000000,1.31413290,0.78571176,0.66712274,0.00000000
-4.76338169,1.69799819,0.37711597,0.00000000,1.32478845,0.79226008,0.67665824,0.00000000
-4.75737869,1.70603176,0.37207074,0.00000000,1.33012234,0.79648213,0.68390518,0.00000000
-4.75137569,1.70860656,0.36546405,0.00000000,1.33036237,0.79846268,0.68886987,0.00000000
-4.74537269,1.70599509,0.35749298,0.00000000,1.32582927,0.79831295,0.69158790,0.00000000
-4.73936968,1.69853890,0.34838322,0.00000000,1.31692774,0.79616933,0.69212337,0.00000000
-4.73336668,1.68664276,0.33838360,0.00000000,1.30413583,0.79219219,0.69056796,0.00000000
-4.72736368,1.67076845,0.32776013,0.00000000,1.28799311,0.78656478,0.68703988,0.00000000
-4.72136068,1.65142828,0.31678973,0.00000000,1.26908816,0.77949211,0.68168268,0.00000000
-4.71535768,1.62917859,0.30575383,0.00000000,1.24804576,0.77119978,0.67466393,0.00000000
-4.70935468,1.60461289,0.29493205,0.00000000,1.22551426,0.76193248,0.66617373,0.00000000
-4.70335168,1.57835476,0.28459622,0.00000000,1.20215323,0.75195223,0.65642292,0.00000000
-4.69734867,1.55105022,0.27500469,0.00000000,1.17862175,0.74153601,0.64564103,0.00000000
-4.69134567,1.52335957,0.26639732,0.00000000,1.15556730,0.73097277,0.63407368,0.00000000
-4.68534267,1.49594835,0.25899101,0.00000000,1.13361532,0.72055967,0.62197953,0.00000000
-4.67933967,1.46947744,0.25297594,0.00000000,1.11335935,0.71059756,0.60962663,0.00000000
-4.67333667,1.44459229,0.24851255,0.00000000,1.09535163,0.70138561,0.59728812,0.00000000
-4.66733367,1.42191122,0.24572922,0.00000000,1.08009416,0.69321531,0.58523732,0.00000000
-4.66133067,1.40201304,0.24472062,0.00000000,1.06802995,0.68636390,0.57374228,0.00000000
-4.65532766,1.38542426,0.24554682,0.00000000,1.05953464,0.68108750,0.56305989,0.00000000
-4.64932466,1.37260636,0.24823298,0.00000000,1.05490838,0.67761419,0.55342976,0.00000000
-4.64332166,1.36394342,0.25276973,0.00000000,1.05436812,0.67613744,0.54506803,0.00000000
-4.63731866,1.35973092,0.25911405,0.00000000,1.05804059,0.67681022,0.53816142,0.00000000
-4.63131566,1.36016616,0.26719084,0.00000000,1.06595615,0.67974005,0.53286177,0.00000000
-4.62531266,1.36534099,0.27689493,0.00000000,1.07804397,0.68498555,0.52928138,0.00000000
-4.61930965,1.37523737,0.28809375,0.00000000,1.09412880,0.69255456,0.52748944,0.00000000
-4.61330665,1.38972622,0.30063043,0.00000000,1.11392992,0.70240417,0.52750969,0.00000000
-4.60730365,1.40857001,0.31432750,0.00000000,1.13706243,0.71444285,0.52931968,0.00000000
-4.60130065,1.43142917,0.32899098,0.00000000,1.16304144,0.72853454,0.53285153,0.00000000
-4.59529765,1.45787238,0.34441499,0.00000000,1.19128920,0.74450483,0.53799450,0.00000000
-4.58929465,1.48739057,0.36038671,0.00000000,1.22114535,0.76214885,0.54459912,0.00000000
-4.58329165,1.51941416,0.37669162,0.00000000,1.25188033,0.78124074,0.55248287,0.00000000
-4.57728864,1.55333309,0.39311892,0.00000000,1.28271171,0.80154420,0.56143719,0.00000000
-4.57128564,1.58851869,0.40946697,0.00000000,1.31282304,0.82282366,0.57123556,0.00000000
-4.56528264,1.62434674,0.42554869,0.00000000,1.34138487,0.84485556,0.58164230,0.00000000
-4.55927964,1.66022059,0.44119659,0.00000000,1.36757715,0.86743923,0.59242168,0.00000000
-4.55327664,1.69559332,0.45626738,0.00000000,1.39061246,0.89040667,0.60334698,0.00000000
-4.54727364,1.72998799,0.47064593,0.00000000,1.40975899,0.91363084,0.61420908,0.00000000
-4.54127064,1.76301504,0.48424836,0.00000000,1.42436269,0.93703199,0.62482411,0.00000000
-4.53526763,1.79438594,0.49702428,0.00000000,1.43386749,0.96058154,0.63503995,0.00000000
-4.52926463,1.82392251,0.50895780,0.00000000,1.43783297,0.98430345,0.64474106,0.00000000
-4.52326163,1.85156137,0.52006752,0.00000000,1.43594861,1.00827276,0.65385170,0.00000000
-4.51725863,1.87735335,0.53040518,0.00000000,1.42804416,1.03261142,0.66233708,0.00000000
-4.51125563,1.90145786,0.54005325,0.00000000,1.41409556,1.05748160,0.67020268,0.00000000
-4.50525263,1.92413252,0.54912132,0.00000000,1.39422630,1.08307669,0.67749160,0.00000000
-4.49924962,1.94571835,0.55774159,0.00000000,1.36870406,1.10961042,0.68428027,0.00000000
-4.49324662,1.96662160,0.56606343,0.00000000,1.33793286,1.13730467,0.69067251,0.00000000
-4.48724362,1.98729265,0.57424738,0.00000000,1.30244097,1.16637646,0.69679256,0.00000000
-4.48124062,2.00820330,0.58245870,0.00000000,1.26286515,1.19702483,0.70277718,0.00000000
-4.47523762,2.02982332,0.59086080,0.00000000,1.21993186,1.22941812,0.70876742,0.00000000
-4.46923462,2.05259736,0.59960868,0.00000000,1.17443611,1.26368222,0.71490033,0.00000000
-4.46323162,2.07692321,0.60884273,0.00000000,1.12721893,1.29989046,0.72130111,0.00000000
-4.45722861,2.10313233,0.61868297,0.00000000,1.07914414,1.33805533,0.72807607,0.00000000
-4.45122561,2.13147337,0.62922405,0.00000000,1.03107532,1.37812245,0.73530669,0.00000000
-4.44522261,2.16209930,0.64053097,0.00000000,0.98385383,1.41996704,0.74304502,0.00000000
-4.43921961,2.19505843,0.65263584,0.00000000,0.93827842,1.46339275,0.75131070,0.00000000
-4.43321661,2.23028971,0.66553553,0.00000000,0.89508715,1.50813306,0.76008954,0.00000000
-4.42721361,2.26762216,0.67919041,0.00000000,0.85494207,1.55385487,0.76933386,0.00000000
-4.42121061,2.30677825,0.69352409,0.00000000,0.81841697,1.60016417,0.77896438,0.00000000
-4.41520760,2.34738111,0.70842418,0.00000000,0.78598833,1.64661359,0.78887356,0.00000000
-4.40920460,2.38896502,0.72374396,0.00000000,0.75802974,1.69271133,0.79893022,0.00000000
-4.40320160,2.43098871,0.73930507,0.00000000,0.73480956,1.73793134,0.80898523,0.00000000
-4.39719860,2.47285105,0.75490098,0.00000000,0.71649177,1.78172444,0.81887784,0.00000000
-4.39119560,2.51390857,0.77030135,0.00000000,0.70313978,1.82353002,0.82844258,0.00000000
-4.38519260,2.55349419,0.78525708,0.00000000,0.69472281,1.86278820,0.83751625,0.00000000
-4.37918959,2.59093690,0.79950612,0.00000000,0.69112466,1.89895225,0.84594478,0.00000000
-4.37318659,2.62558156,0.81277981,0.00000000,0.69215422,1.93150107,0.85358975,0.00000000
-4.36718359,2.65680877,0.82480987,0.00000000,0.69755746,1.95995157,0.86033421,0.00000000
-4.36118059,2.68405400,0.83533568,0.00000000,0.70703045,1.98387086,0.86608766,0.00000000
-4.35517759,2.70682579,0.84411191,0.00000000,0.72023274,2.00288802,0.87079000,0.00000000
-4.34917459,2.72472244,0.85091619,0.00000000,0.73680096,2.01670527,0.87441434,0.00000000
-4.34317159,2.73744681,0.85555677,0.00000000,0.75636182,2.02510828,0.87696850,0.00000000
-4.33716858,2.74481878,0.85787971,0.00000000,0.77854437,2.02797531,0.87849523,0.00000000
-4.33116558,2.74678486,0.85777560,0.00000000,0.80299102,2.02528496,0.87907112,0.00000000
-4.32516258,2.74342473,0.85518537,0.00000000,0.82936694,2.01712196,0.87880422,0.00000000
-4.31915958,2.73495406,0.85010498,0.00000000,0.85736769,2.00368086,0.87783053,0.00000000
-4.31315658,2.72172373,0.84258873,0.00000000,0.88672480,1.98526722,0.87630942,0.00000000
-4.30715358,2.70421491,0.83275106,0.00000000,0.91720927,1.96229589,0.87441824,0.00000000
