energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.47173587,1.02629361,0.00269773,0.59340192,0.02415239,0.05128009,0.31119390,0.39546832
-5.46573287,1.06088763,0.00264482,0.61333694,0.02476831,0.05369899,0.32192209,0.40460731
-5.45972986,1.09382669,0.00258231,0.63225361,0.02532078,0.05611887,0.33214401,0.41288242
-5.45372686,1.12473571,0.00251145,0.64993238,0.02580156,0.05851776,0.34173678,0.42020220
-5.44772386,1.15321908,0.00243348,0.66614218,0.02620223,0.06087158,0.35057159,0.42647020
-5.44172086,1.17886865,0.00234962,0.68064549,0.02651437,0.06315447,0.35851641,0.43158690
-5.43571786,1.20127442,0.00226104,0.69320481,0.02672984,0.06533921,0.36543953,0.43545254
-5.42971486,1.22003732,0.00216881,0.70359034,0.02684113,0.06739778,0.37121371,0.43797087
-5.42371186,1.23478351,0.00207393,0.71158857,0.02684164,0.06930207,0.37572087,0.43905346
-5.41770885,1.24517951,0.00197726,0.71701115,0.02672604,0.07102462,0.37885692,0.43862440
-5.41170585,1.25094726,0.00187960,0.71970374,0.02649061,0.07253949,0.38053661,0.43662515
-5.40570285,1.25187825,0.00178160,0.71955422,0.02613354,0.07382308,0.38069802,0.43301908
-5.39969985,1.24784596,0.00168388,0.71649978,0.02565510,0.07485493,0.37930654,0.42779560
-5.39369685,1.23881578,0.00158695,0.71053252,0.02505787,0.07561853,0.37635802,0.42097340
-5.38769385,1.22485198,0.00149129,0.70170324,0.02434678,0.07610195,0.37188097,0.41260287
-5.38169085,1.20612114,0.00139735,0.69012310,0.02352909,0.07629836,0.36593770,0.40276721
-5.37568784,1.18289204,0.00130556,0.67596312,0.02261431,0.07620648,0.35862433,0.39158246
-5.36968484,1.15553182,0.00121635,0.65945158,0.02161397,0.07583076,0.35006963,0.37919629
-5.36368184,1.12449882,0.00113019,0.64086936,0.02054137,0.07518150,0.34043292,0.36578566
-5.35767884,1.09033242,0.00104756,0.62054360,0.01941121,0.07427473,0.32990106,0.35155347
-5.35167584,1.05364045,0.00096902,0.59883994,0.01823924,0.07313201,0.31868469,0.33672458
-5.34567284,1.01508489,0.00089517,0.57615383,0.01704183,0.07178000,0.30701407,0.32154114
-5.33966983,0.97536667,0.00082667,0.55290139,0.01583553,0.07025001,0.29513465,0.30625778
-5.33366683,0.93521020,0.00076427,0.52951014,0.01463669,0.06857743,0.28330267,0.29113676
-5.32766383,0.89534846,0.00070880,0.50641021,0.01346108,0.06680107,0.27178094,0.27644340
-5.32166083,0.85650934,0.00066117,0.48402635,0.01232355,0.06496249,0.26083505,0.26244195
-5.31565783,0.81940362,0.00062238,0.46277095,0.01123780,0.06310531,0.25073013,0.24939211
-5.30965483,0.78471501,0.00059353,0.44303844,0.01021615,0.06127457,0.24172816,0.23754626
-5.30365183,0.75309251,0.00057582,0.42520105,0.00926942,0.05951603,0.23408598,0.22714736
-5.29764882,0.72514495,0.00057055,0.40960598,0.00840691,0.05787558,0.22805374,0.21842766
-5.29164582,0.70143764,0.00057910,0.39657376,0.00763636,0.05639866,0.22387396,0.21160789
-5.28564282,0.68249070,0.00060298,0.38639775,0.00696406,0.05512973,0.22178069,0.20689689
-5.27963982,0.66877867,0.00064374,0.37934429,0.00639489,0.05411175,0.22199883,0.20449140
-5.27363682,0.66073072,0.00070303,0.37565329,0.00593253,0.05338569,0.22474325,0.20457585
-5.26763382,0.65873089,0.00078253,0.37553871,0.00557953,0.05299001,0.23021744,0.20732181
-5.26163082,0.66311775,0.00088392,0.37918876,0.00533753,0.05296014,0.23861160,0.21288682
-5.25562781,0.67418274,0.00100886,0.38676521,0.00520730,0.05332789,0.25009971,0.22141259
-5.24962481,0.69216696,0.00115893,0.39840176,0.00518893,0.05412083,0.26483583,0.23302214
-5.24362181,0.71725574,0.00133555,0.41420101,0.00528185,0.05536160,0.28294911,0.24781608
-5.23761881,0.74957119,0.00153994,0.43423018,0.00548485,0.05706707,0.30453796,0.26586774
-5.23161581,0.78916251,0.00177303,0.45851547,0.00579611,0.05924759,0.32966324,0.28721752
-5.22561281,0.83599455,0.00203539,0.48703530,0.00621312,0.06190606,0.35834074,0.31186648
-5.21960980,0.88993512,0.00232713,0.51971272,0.00673258,0.06503707,0.39053344,0.33976951
-5.21360680,0.95074169,0.00264785,0.55640749,0.00735034,0.06862609,0.42614375,0.37082845
-5.20760380,1.01804869,0.00299655,0.59690834,0.00806121,0.07264869,0.46500639,0.40488570
-5.20160080,1.09135618,0.00337157,0.64092609,0.00885889,0.07707000,0.50688243,0.44171864
-5.19559780,1.17002124,0.00377055,0.68808834,0.00973582,0.08184436,0.55145493,0.48103557
-5.18959480,1.25325322,0.00419043,0.73793626,0.01068315,0.08691527,0.59832688,0.52247347
-5.18359180,1.34011373,0.00462739,0.78992440,0.01169064,0.09221566,0.64702187,0.56559821
-5.17758879,1.42952245,0.00507692,0.84342366,0.01274674,0.09766858,0.69698778,0.60990747
-5.17158579,1.52026929,0.00553387,0.89772818,0.01383865,0.10318834,0.74760389,0.65483663
-5.16558279,1.61103318,0.00599249,0.95206604,0.01495248,0.10868204,0.79819138,0.69976776
-5.15957979,1.70040749,0.00644659,1.00561400,0.01607351,0.11405149,0.84802718,0.74404162
-5.15357679,1.78693165,0.00688966,1.05751575,0.01718652,0.11919562,0.89636095,0.78697248
-5.14757379,1.86912806,0.00731499,1.10690350,0.01827611,0.12401306,0.94243455,0.82786527
-5.14157079,1.94554303,0.00771591,1.15292192,0.01932721,0.12840502,0.98550350,0.86603464
-5.13556778,2.01479039,0.00808593,1.19475366,0.02032552,0.13227827,1.02485954,0.90082501
-5.12956478,2.07559570,0.00841894,1.23164541,0.02125803,0.13554810,1.05985339,0.93163102
-5.12356178,2.12683935,0.00870940,1.26293327,0.02211349,0.13814117,1.08991669,0.95791731
-5.11755878,2.16759631,0.00895252,1.28806633,0.02288292,0.13999800,1.11458213,0.97923686
-5.11155578,2.19717080,0.00914441,1.30662720,0.02355997,0.14107520,1.13350077,0.99524690
-5.10555278,2.21512394,0.00928223,1.31834857,0.02414131,0.14134710,1.14645572,1.00572174
-5.09954977,2.22129295,0.00936423,1.32312482,0.02462682,0.14080684,1.15337134,1.01056175
-5.09354677,2.21580086,0.00938987,1.32101803,0.02501976,0.13946683,1.15431761,1.00979800
-5.08754377,2.19905594,0.00935980,1.31225797,0.02532671,0.13735851,1.14950910,1.00359229
-5.08154077,2.17174080,0.00927586,1.29723604,0.02555745,0.13453153,1.13929878,0.99223253
-5.07553777,2.13479143,0.00914098,1.27649319,0.02572464,0.13105222,1.12416660,0.97612350
-5.06953477,2.08936700,0.00895909,1.25070237,0.02584344,0.12700154,1.10470345,0.95577343
-5.06353177,2.03681177,0.00873500,1.22064626,0.02593093,0.12247267,1.08159109,0.93177696
-5.05752876,1.97861064,0.00847419,1.18719119,0.02600544,0.11756813,1.05557907,0.90479512
-5.05152576,1.91634041,0.00818266,1.15125844,0.02608590,0.11239675,1.02745940,0.87553331
-5.04552276,1.85161879,0.00786669,1.11379405,0.02619100,0.10707059,0.99804036,0.84471815
-5.03951976,1.78605336,0.00753269,1.07573867,0.02633845,0.10170190,0.96812044,0.81307420
-5.03351676,1.72119268,0.00718694,1.03799846,0.02654418,0.09640021,0.93846356,0.78130148
-5.02751376,1.65848150,0.00683545,1.00141843,0.02682169,0.09126978,0.90977668,0.75005478
-5.02151076,1.59922186,0.00648375,0.96675920,0.02718140,0.08640736,0.88269064,0.71992551
-5.01550775,1.54454140,0.00613681,0.93467809,0.02763017,0.08190043,0.85774498,0.69142675
-5.00950475,1.49537007,0.00579889,0.90571508,0.02817097,0.07782583,0.83537726,0.66498197
-5.00350175,1.45242559,0.00547348,0.88028411,0.02880267,0.07424895,0.81591712,0.64091785
-4.99749875,1.41620800,0.00516326,0.85866977,0.02952005,0.07122334,0.79958521,0.61946112
-4.99149575,1.38700293,0.00487012,0.84102928,0.03031396,0.06879065,0.78649657,0.60073948
-4.98549275,1.36489274,0.00459514,0.82739930,0.03117164,0.06698107,0.77666828,0.58478628
-4.97948974,1.34977480,0.00433871,0.81770697,0.03207725,0.06581395,0.77003054,0.57154855
-4.97348674,1.34138519,0.00410058,0.81178445,0.03301247,0.06529859,0.76644045,0.56089778
-4.96748374,1.33932652,0.00387993,0.80938591,0.03395718,0.06543525,0.76569770,0.55264288
-4.96148074,1.34309822,0.00367555,0.81020615,0.03489034,0.06621609,0.76756108,0.54654447
-4.95547774,1.35212749,0.00348591,0.81389968,0.03579071,0.06762613,0.77176496,0.54232989
-4.94947474,1.36579947,0.00330929,0.82009939,0.03663776,0.06964405,0.77803486,0.53970813
-4.94347174,1.38348508,0.00314387,0.82843390,0.03741236,0.07224292,0.78610132,0.53838404
-4.93746873,1.40456548,0.00298788,0.83854276,0.03809750,0.07539069,0.79571138,0.53807120
-4.93146573,1.42845203,0.00283962,0.85008909,0.03867884,0.07905057,0.80663735,0.53850299
-4.92546273,1.45460138,0.00269759,0.86276906,0.03914517,0.08318115,0.81868251,0.53944159
-4.91945973,1.48252522,0.00256048,0.87631819,0.03948867,0.08773654,0.83168366,0.54068450
-4.91345673,1.51179491,0.00242726,0.89051433,0.03970503,0.09266625,0.84551083,0.54206874
-4.90745373,1.54204129,0.00229715,0.90517763,0.03979339,0.09791516,0.86006423,0.54347267
-4.90145073,1.57295036,0.00216963,0.92016786,0.03975620,0.10342345,0.87526913,0.54481563
-4.89544772,1.60425561,0.00204443,0.93537951,0.03959881,0.10912663,0.89106904,0.54605569
-4.88944472,1.63572810,0.00192149,0.95073528,0.03932909,0.11495574,0.90741800,0.54718592
-4.88344172,1.66716522,0.00180095,0.96617864,0.03895688,0.12083762,0.92427260,0.54822951
-4.87743872,1.69837931,0.00168306,0.98166611,0.03849340,0.12669557,0.94158424,0.54923423
-4.87143572,1.72918695,0.00156819,0.99715979,0.03795067,0.13245006,0.95929240,0.55026664
-4.86543272,1.75940001,0.00145675,1.01262077,0.03734091,0.13801979,0.97731927,0.55140639
-4.85942971,1.78881877,0.00134917,1.02800375,0.03667597,0.14332291,0.99556612,0.55274091
-4.85342671,1.81722791,0.00124587,1.04325325,0.03596688,0.14827849,1.01391160,0.55436085
-4.84742371,1.84439529,0.00114723,1.05830152,0.03522345,0.15280800,1.03221207,0.55635624
-4.84142071,1.87007360,0.00105354,1.07306817,0.03445394,0.15683698,1.05030380,0.55881356
-4.83541771,1.89400467,0.00096503,1.08746135,0.03366490,0.16029670,1.06800693,0.56181363
-4.82941471,1.91592590,0.00088184,1.10138039,0.03286107,0.16312570,1.08513069,0.56543022
-4.82341171,1.93557825,0.00080404,1.11471932,0.03204544,0.16527128,1.10147965,0.56972924
-4.81740870,1.95271512,0.00073159,1.12737107,0.03121932,0.16669077,1.11686036,0.57476821
-4.81140570,1.96711144,0.00066440,1.13923184,0.03038258,0.16735257,1.13108802,0.58059590
-4.80540270,1.97857201,0.00060230,1.15020514,0.02953390,0.16723691,1.14399265,0.58725174
-4.79939970,1.98693871,0.00054508,1.16020520,0.02867110,0.16633631,1.15542431,0.59476498
-4.79339670,1.99209583,0.00049250,1.16915935,0.02779146,0.16465570,1.16525706,0.60315329
-4.78739370,1.99397303,0.00044427,1.17700907,0.02689207,0.16221225,1.17339134,0.61242081
-4.78139070,1.99254593,0.00040011,1.18370973,0.02597017,0.15903488,1.17975471,0.62255554
-4.77538769,1.98783391,0.00035973,1.18922875,0.02502348,0.15516347,1.18430080,0.63352622
-4.76938469,1.97989553,0.00032285,1.19354253,0.02405039,0.15064782,1.18700669,0.64527886
-4.76338169,1.96882162,0.00028919,1.19663219,0.02305025,0.14554641,1.18786881,0.65773305
-4.75737869,1.95472675,0.00025850,1.19847848,0.02202347,0.13992498,1.18689779,0.67077846
-4.75137569,1.93773935,0.00023055,1.19905635,0.02097161,0.13385503,1.18411250,0.68427181
-4.74537269,1.91799151,0.00020510,1.19832955,0.01989745,0.12741212,1.17953392,0.69803467
-4.73936968,1.89560888,0.00018198,1.19624573,0.01880485,0.12067434,1.17317914,0.71185251
-4.73336668,1.87070163,0.00016099,1.19273263,0.01769875,0.11372058,1.16505617,0.72547517
-4.72736368,1.84335701,0.00014197,1.18769568,0.01658499,0.10662905,1.15515972,0.73861916
-4.72136068,1.81363417,0.00012478,1.18101739,0.01547009,0.09947577,1.14346861,0.75097183
-4.71535768,1.78156158,0.00010928,1.17255875,0.01436110,0.09233322,1.12994490,0.76219751
-4.70935468,1.74713744,0.00009535,1.16216280,0.01326532,0.08526922,1.11453491,0.77194554
-4.70335168,1.71033306,0.00008287,1.14966025,0.01219009,0.07834583,1.09717226,0.77985989
-4.69734867,1.67109899,0.00007172,1.13487691,0.01114258,0.07161865,1.07778260,0.78559024
-4.69134567,1.62937374,0.00006182,1.11764275,0.01012953,0.06513612,1.05629001,0.78880379
-4.68534267,1.58509435,0.00005304,1.09780191,0.00915710,0.05893920,1.03262453,0.78919750
-4.67933967,1.53820829,0.00004531,1.07522326,0.00823070,0.05306112,1.00673037,0.78651004
-4.67333667,1.48868574,0.00003853,1.04981077,0.00735489,0.04752745,0.97857433,0.78053291
-4.66733367,1.43653164,0.00003261,1.02151311,0.00653325,0.04235623,0.94815378,0.77112007
-4.66133067,1.38179640,0.00002747,0.99033182,0.00576838,0.03755840,0.91550372,0.75819555
-4.65532766,1.32458478,0.00002302,0.95632750,0.00506186,0.03313822,0.88070233,0.74175866
-4.64932466,1.26506217,0.00001920,0.91962364,0.00441431,0.02909397,0.84387474,0.72188638
-4.64332166,1.20345777,0.00001594,0.88040770,0.00382542,0.02541857,0.80519449,0.69873285
-4.63731866,1.14006453,0.00001316,0.83892941,0.00329403,0.02210041,0.76488283,0.67252590
-4.63131566,1.07523567,0.00001082,0.79549619,0.00281825,0.01912410,0.72320547,0.64356072
-4.62531266,1.00937795,0.00000884,0.75046603,0.00239558,0.01647127,0.68046730,0.61219106
-4.61930965,0.94294213,0.00000719,0.70423808,0.00202300,0.01412133,0.63700506,0.57881832
-4.61330665,0.87641108,0.00000582,0.65724144,0.00169712,0.01205221,0.59317843,0.54387904
-4.60730365,0.81028614,0.00000468,0.60992284,0.00141431,0.01024101,0.54936007,0.50783150
-4.60130065,0.74507262,0.00000375,0.56273359,0.00117076,0.00866460,0.50592505,0.47114188
-4.59529765,0.68126508,0.00000299,0.51611671,0.00096265,0.00730010,0.46324027,0.43427076
-4.58929465,0.61933316,0.00000237,0.47049467,0.00078619,0.00612532,0.42165430,0.39766047
-4.58329165,0.55970871,0.00000186,0.42625827,0.00063772,0.00511909,0.38148822,0.36172376
-4.57728864,0.50277471,0.00000146,0.38375727,0.00051377,0.00426151,0.34302778,0.32683425
-4.57128564,0.44885646,0.00000114,0.34329294,0.00041108,0.00353411,0.30651718,0.29331892
-4.56528264,0.39821533,0.00000088,0.30511275,0.00032665,0.00291995,0.27215469,0.26145280
-4.55927964,0.35104515,0.00000068,0.26940744,0.00025778,0.00240370,0.24009021,0.23145593
-4.55327664,0.30747133,0.00000052,0.23631019,0.00020202,0.00197159,0.21042460,0.20349245
-4.54727364,0.26755232,0.00000040,0.20589790,0.00015723,0.00161139,0.18321084,0.17767172
-4.54127064,0.23128341,0.00000030,0.17819427,0.00012151,0.00131231,0.15845674,0.15405118
-4.53526763,0.19860229,0.00000023,0.15317441,0.00009326,0.00106494,0.13612888,0.13264065
-4.52926463,0.16939600,0.00000017,0.13077053,0.00007107,0.00086110,0.11615756,0.11340774
-4.52326163,0.14350891,0.00000013,0.11087852,0.00005378,0.00069376,0.09844242,0.09628394
-4.51725863,0.12075120,0.00000009,0.09336481,0.00004042,0.00055687,0.08285844,0.08117116
-4.51125563,0.10090739,0.00000007,0.07807347,0.00003016,0.00044530,0.06926197,0.06794838
-4.50525263,0.08374473,0.00000005,0.06483295,0.00002234,0.00035471,0.05749661,0.05647800
-4.49924962,0.06902090,0.00000004,0.05346248,0.00001644,0.00028142,0.04739865,0.04661188
-4.49324662,0.05649106,0.00000003,0.04377776,0.00001201,0.00022235,0.03880206,0.03819670
-4.48724362,0.04591381,0.00000002,0.03559593,0.00000871,0.00017494,0.03154266,0.03107866
-4.48124062,0.03705625,0.00000001,0.02873966,0.00000628,0.00013704,0.02546173,0.02510742
-4.47523762,0.02969786,0.00000001,0.02304044,0.00000449,0.00010686,0.02040870,0.02013916
-4.46923462,0.02363345,0.00000001,0.01834094,0.00000319,0.00008296,0.01624330,0.01603901
-4.46323162,0.01867502,0.00000001,0.01449671,0.00000226,0.00006411,0.01283688,0.01268258
-4.45722861,0.01465287,0.00000000,0.01137706,0.00000159,0.00004934,0.01007320,0.00995703
-4.45122561,0.01141593,0.00000000,0.00886546,0.00000112,0.00003783,0.00784872,0.00776145
-4.44522261,0.00883141,0.00000000,0.00685937,0.00000080,0.00002895,0.00607239,0.00600686
-4.43921961,0.00678412,0.00000000,0.00526967,0.00000058,0.00002218,0.00466516,0.00461580
-4.43321661,0.00517526,0.00000001,0.00401989,0.00000045,0.00001711,0.00355924,0.00352167
-4.42721361,0.00392117,0.00000001,0.00304515,0.00000039,0.00001345,0.00269719,0.00266790
-4.42121061,0.00295176,0.00000001,0.00229105,0.00000038,0.00001098,0.00203091,0.00200701
-4.41520760,0.00220906,0.00000002,0.00171249,0.00000044,0.00000957,0.00152061,0.00149955
-4.40920460,0.00164569,0.00000003,0.00127251,0.00000056,0.00000919,0.00113378,0.00111314
-4.40320160,0.00122345,0.00000004,0.00094118,0.00000076,0.00000987,0.00084424,0.00082152
-4.39719860,0.00091201,0.00000006,0.00069457,0.00000107,0.00001175,0.00063126,0.00060360
-4.39119560,0.00068781,0.00000009,0.00051384,0.00000152,0.00001512,0.00047876,0.00044266
-4.38519260,0.00053301,0.00000013,0.00038439,0.00000216,0.00002036,0.00037467,0.00032567
-4.37918959,0.00043473,0.00000018,0.00029521,0.00000307,0.00002807,0.00031038,0.00024261
-4.37318659,0.00038437,0.00000025,0.00023830,0.00000432,0.00003907,0.00028029,0.00018597
-4.36718359,0.00037718,0.00000035,0.00020821,0.00000605,0.00005445,0.00028156,0.00015032
-4.36118059,0.00041197,0.00000050,0.00020168,0.00000841,0.00007568,0.00031389,0.00013195
-4.35517759,0.00049093,0.00000069,0.00021743,0.00001162,0.00010467,0.00037948,0.00012863
-4.34917459,0.00061974,0.00000095,0.00025597,0.00001593,0.00014394,0.00048308,0.00013940
-4.34317159,0.00080769,0.00000129,0.00031956,0.00002169,0.00019666,0.00063215,0.00016445
-4.33716858,0.00106805,0.00000176,0.00041224,0.00002932,0.00026691,0.00083711,0.00020505
-4.33116558,0.00141849,0.00000237,0.00053986,0.00003935,0.00035980,0.00111168,0.00026354
-4.32516258,0.00188169,0.00000317,0.00071026,0.00005243,0.00048170,0.00147334,0.00034333
-4.31915958,0.00248600,0.00000422,0.00093343,0.00006936,0.00064050,0.00194379,0.00044898
-4.31315658,0.00326620,0.00000557,0.00122173,0.00009109,0.00084582,0.00254952,0.00058623
-4.30715358,0.00426433,0.00000731,0.00159012,0.00011879,0.00110932,0.00332233,0.00076215
