energy_ev,total_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.84992496,2.72122241,0.17533529,0.15566564,1.43972289,0.61233967,0.00719535,0.52875792,0.04177834,1.01081812
-5.84392196,2.79728886,0.18303568,0.16097042,1.46744808,0.60115469,0.00726129,0.53209880,0.04472470,1.05327403
-5.83791896,2.87557862,0.19143414,0.16649325,1.50125208,0.59169579,0.00731273,0.53622074,0.04761228,1.09670730
-5.83191596,2.95412818,0.20035588,0.17205926,1.54047049,0.58374759,0.00734673,0.54099120,0.05039421,1.14009214
-5.82591296,3.03104675,0.20961178,0.17749080,1.58445646,0.57712942,0.00736157,0.54631543,0.05302433,1.18239718
-5.81990995,3.10457262,0.21900331,0.18261271,1.63260272,0.57170281,0.00735676,0.55214173,0.05545859,1.22261346
-5.81390695,3.17312844,0.22832793,0.18725759,1.68436374,0.56737770,0.00733305,0.55846547,0.05765648,1.25978303
-5.80790395,3.23537322,0.23738458,0.19127094,1.73927737,0.56411722,0.00729233,0.56533210,0.05958243,1.29302711
-5.80190095,3.29024884,0.24597928,0.19451591,1.79698514,0.56194077,0.00723762,0.57283873,0.06120709,1.32157267
-5.79589795,3.33701884,0.25393052,0.19687748,1.85725042,0.56092532,0.00717299,0.58113429,0.06250849,1.34477616
-5.78989495,3.37529758,0.26107432,0.19826591,1.91997344,0.56120471,0.00710348,0.59041800,0.06347289,1.36214355
-5.78389195,3.40506790,0.26726868,0.19861928,1.98520202,0.56296692,0.00703498,0.60093620,0.06409548,1.37334565
-5.77788894,3.42668613,0.27239741,0.19790510,2.05313703,0.56644910,0.00697411,0.61297722,0.06438064,1.37822801
-5.77188594,3.44087338,0.27637307,0.19612091,2.12413139,0.57193061,0.00692808,0.62686434,0.06434200,1.37681484
-5.76588294,3.44869288,0.27913897,0.19329374,2.19868184,0.57972382,0.00690456,0.64294677,0.06400203,1.36930689
-5.75987994,3.45151353,0.28067022,0.18947875,2.27741259,0.59016299,0.00691145,0.66158874,0.06339140,1.35607313
-5.75387694,3.45096062,0.28097367,0.18475683,2.36105062,0.60359124,0.00695672,0.68315673,0.06254796,1.33763660
-5.74787394,3.44885505,0.28008696,0.17923150,2.45039237,0.62034605,0.00704820,0.70800504,0.06151545,1.31465506
-5.74187094,3.44714308,0.27807651,0.17302521,2.54626251,0.64074350,0.00719339,0.73646014,0.06034207,1.28789712
-5.73586793,3.44781931,0.27503476,0.16627507,2.64946551,0.66506170,0.00739921,0.76880406,0.05907876,1.25821499
-5.72986493,3.45284551,0.27107667,0.15912855,2.76073160,0.69352410,0.00767185,0.80525738,0.05777751,1.22651488
-5.72386193,3.46406883,0.26633566,0.15173891,2.88065903,0.72628296,0.00801652,0.84596253,0.05648955,1.19372630
-5.71785893,3.48314255,0.26095921,0.14426091,3.00965512,0.76340405,0.00843729,0.89096789,0.05526371,1.16077166
-5.71185593,3.51145286,0.25510429,0.13684670,3.14787894,0.80485283,0.00893698,0.94021367,0.05414479,1.12853716
-5.70585293,3.55005486,0.24893278,0.12964225,3.29518852,0.85048325,0.00951700,0.99352009,0.05317221,1.09784642
-5.69984992,3.59962074,0.24260709,0.12278426,3.45109600,0.90002945,0.01017727,1.05057882,0.05237885,1.06943763
-5.69384692,3.66040257,0.23628613,0.11639766,3.61473357,0.95310132,0.01091625,1.11094822,0.05179024,1.04394505
-5.68784392,3.73221166,0.23012176,0.11059385,3.78483314,1.00918414,0.01173093,1.17405302,0.05142397,1.02188569
-5.68184092,3.81441566,0.22425582,0.10546949,3.95972189,1.06764285,0.01261692,1.23918888,0.05128952,1.00365117
-5.67583792,3.90595384,0.21881778,0.10110604,4.13733562,1.12773111,0.01356861,1.30553203,0.05138839,0.98950514
-5.66983492,4.00537026,0.21392314,0.09756971,4.31525050,1.18860509,0.01457933,1.37215417,0.05171452,0.97958597
-5.66383192,4.11086353,0.20967239,0.09491206,4.49073335,1.24934183,0.01564162,1.43804223,0.05225499,0.97391429
-5.65782891,4.22035130,0.20615061,0.09317084,4.66080941,1.30896170,0.01674751,1.50212271,0.05299097,0.97240477
-5.65182591,4.33154691,0.20342771,0.09237120,4.82234554,1.36645424,0.01788879,1.56328991,0.05389887,0.97488143
-5.64582291,4.44204467,0.20155900,0.09252707,4.97214604,1.42080664,0.01905737,1.62043699,0.05495156,0.98109542
-5.63981991,4.54941052,0.20058620,0.09364252,5.10705734,1.47103367,0.02024551,1.67248903,0.05611964,0.99074424
-5.63381691,4.65127376,0.20053864,0.09571325,5.22407726,1.51620806,0.02144617,1.71843663,0.05737280,1.00349158
-5.62781391,4.74541609,0.20143471,0.09872787,5.32046408,1.55548990,0.02265316,1.75736885,0.05868093,1.01898640
-5.62181091,4.82985400,0.20328320,0.10266907,5.39384058,1.58815411,0.02386135,1.78850420,0.06001529,1.03688073
-5.61580790,4.90291109,0.20608479,0.10751463,5.44228828,1.61361452,0.02506676,1.81121819,0.06134932,1.05684500
-5.60980490,4.96327714,0.20983334,0.11323823,5.46442753,1.63144368,0.02626649,1.82506658,0.06265938,1.07858060
-5.60380190,5.01005178,0.21451714,0.11981006,5.45947953,1.64138751,0.02745868,1.82980298,0.06392515,1.10182899
-5.59779890,5.04277103,0.22011998,0.12719729,5.42730763,1.64337404,0.02864228,1.82539033,0.06512984,1.12637730
-5.59179590,5.06141619,0.22662221,0.13536445,5.36843568,1.63751605,0.02981679,1.81200552,0.06626015,1.15206040
-5.58579290,5.06640499,0.23400156,0.14427368,5.28404274,1.62410721,0.03098189,1.79003703,0.06730600,1.17875960
-5.57978989,5.05856624,0.24223397,0.15388503,5.17593443,1.60361230,0.03213702,1.76007572,0.06826010,1.20639847
-5.57378689,5.03909953,0.25129438,0.16415673,5.04649207,1.57665158,0.03328099,1.72289894,0.06911738,1.23493625
-5.56778389,5.00952249,0.26115741,0.17504554,4.89860219,1.54398034,0.03441153,1.67944883,0.06987436,1.26435956
-5.56178089,4.97160832,0.27179806,0.18650719,4.73556932,1.50646431,0.03552487,1.63080539,0.07052849,1.29467314
-5.55577789,4.92731685,0.28319233,0.19849688,4.56101593,1.46505216,0.03661545,1.57815563,0.07107752,1.32589029
-5.54977489,4.87872221,0.29531772,0.21096985,4.37877371,1.42074621,0.03767566,1.52275968,0.07151902,1.35802369
-5.54377189,4.82794043,0.30815363,0.22388195,4.19277048,1.37457240,0.03869577,1.46591530,0.07184997,1.39107721
-5.53776888,4.77705964,0.32168143,0.23719022,4.00691717,1.32755093,0.03966390,1.40892181,0.07206656,1.42503918
-5.53176588,4.72807562,0.33588435,0.25085333,3.82499872,1.28066845,0.04056623,1.35304476,0.07216424,1.45987732
-5.52576288,4.68283468,0.35074681,0.26483184,3.65057278,1.23485277,0.04138733,1.29948238,0.07213792,1.49553571
-5.51975988,4.64298528,0.36625348,0.27908825,3.48687924,1.19095097,0.04211059,1.24933472,0.07198240,1.53193358
-5.51375688,4.60993969,0.38238765,0.29358674,3.33676308,1.14971138,0.04271885,1.20357642,0.07169295,1.56896599
-5.50775388,4.58484585,0.39912929,0.30829254,3.20261245,1.11176997,0.04319505,1.16303366,0.07126609,1.60650608
-5.50175088,4.56856986,0.41645246,0.32317098,3.08631312,1.07764116,0.04352297,1.12836584,0.07070042,1.64440870
-5.49574787,4.56168856,0.43432254,0.33818620,2.98922005,1.04771339,0.04368800,1.10005243,0.06999751,1.68251503
-5.48974487,4.56449184,0.45269313,0.35329964,2.91214595,1.02224897,0.04367788,1.07838506,0.06916281,1.72065796
-5.48374187,4.57699383,0.47150300,0.36846835,2.85536665,1.00138835,0.04348333,1.06346504,0.06820638,1.75866800
-5.47773887,4.59895234,0.49067332,0.38364322,2.81864222,0.98515809,0.04309867,1.05520621,0.06714364,1.79637944
-5.47173587,4.62989549,0.51010530,0.39876745,2.80125294,0.97348240,0.04252221,1.05334298,0.06599583,1.83363663
-5.46573287,4.66915484,0.52967871,0.41377521,2.80204858,0.96619751,0.04175655,1.05744340,0.06479030,1.87030048
-5.45972986,4.71590404,0.54925143,0.42859088,2.81950931,0.96306854,0.04080860,1.06692671,0.06356058,1.90625484
-5.45372686,4.76920201,0.56866018,0.44312877,2.85181642,0.96380811,0.03968955,1.08108510,0.06234613,1.94141312
-5.44772386,4.82803980,0.58772281,0.45729371,2.89693083,0.96809620,0.03841455,1.09910897,0.06119191,1.97572480
-5.44172086,4.89138969,0.60624189,0.47098238,2.95267687,0.97560051,0.03700224,1.12011507,0.06014765,2.00918201
-5.43571786,4.95825543,0.62400990,0.48408545,3.01682905,0.98599677,0.03547420,1.14317672,0.05926691,2.04182586
-5.42971486,5.02772186,0.64081553,0.49649054,3.08719898,0.99898812,0.03385420,1.16735515,0.05860596,2.07375241
-5.42371186,5.09900206,0.65645118,0.50808578,3.16171957,1.01432304,0.03216745,1.19173106,0.05822249,2.10511780
-5.41770885,5.17148014,0.67072095,0.51876391,3.23852357,1.03181089,0.03043972,1.21543517,0.05817420,2.13614214
-5.41170585,5.24474730,0.68344897,0.52842656,3.31601334,1.05133447,0.02869660,1.23767686,0.05851730,2.16711159
-5.40570285,5.31862899,0.69448736,0.53698855,3.39291899,1.07285879,0.02696264,1.25776957,0.05930503,2.19837791
-5.39969985,5.39320108,0.70372344,0.54438180,3.46834207,1.09643554,0.02526069,1.27515211,0.06058612,2.23035504
-5.39369685,5.46879289,0.71108559,0.55055872,3.54178245,1.12220265,0.02361126,1.28940477,0.06240334,2.26351187
-5.38769385,5.54597595,0.71654733,0.55549465,3.61314661,1.15037857,0.02203206,1.30025966,0.06479211,2.29836104
-5.38169085,5.62553715,0.72012934,0.55918924,3.68273605,1.18125124,0.02053764,1.30760450,0.06777922,2.33544320
-5.37568784,5.70843653,0.72189908,0.56166659,3.75121552,1.21516163,0.01913917,1.31147981,0.07138170,2.37530698
-5.36968484,5.79575009,0.72196795,0.56297408,3.81956169,1.25248234,0.01784439,1.31206935,0.07560577,2.41848474
-5.36368184,5.88859944,0.72048611,0.56317988,3.88899370,1.29359179,0.01665766,1.30968433,0.08044607,2.46546484
-5.35767884,5.98807074,0.71763517,0.56236928,3.96088818,1.33884502,0.01558015,1.30474188,0.08588502,2.51666125
-5.35167584,6.09512643,0.71361905,0.56064008,4.03668222,1.38854208,0.01461013,1.29773892,0.09189234,2.57238181
-5.34567284,6.21051394,0.70865372,0.55809720,4.11776855,1.44289574,0.01374334,1.28922255,0.09842492,2.63279661
-5.33966983,6.33467613,0.70295622,0.55484691,4.20538790,1.50199972,0.01297336,1.27975841,0.10542683,2.69790822
-5.33366683,6.46766855,0.69673375,0.55099110,4.30052376,1.56579955,0.01229214,1.26989867,0.11282963,2.76752558
-5.32766383,6.60908860,0.69017359,0.54662181,4.40380523,1.63406743,0.01169039,1.26015107,0.12055296,2.84124332
-5.32166083,6.75802157,0.68343424,0.54181651,4.51542311,1.70638289,0.01115809,1.25095073,0.12850542,2.91842833
-5.31565783,6.91300763,0.67663872,0.53663444,4.63506419,1.78212079,0.01068489,1.24263607,0.13658577,2.99821495
-5.30965483,7.07203346,0.66987019,0.53111418,4.76186789,1.86044764,0.01026050,1.23543010,0.14468441,3.07951000
-5.30365183,7.23255049,0.66317040,0.52527273,4.89440834,1.94032724,0.00987506,1.22942792,0.15268526,3.16100842
-5.29764882,7.39152101,0.65654100,0.51910616,5.03070388,2.02053597,0.00951937,1.22459116,0.16046778,3.24121964
-5.29164582,7.54549150,0.64994781,0.51259175,5.16825449,2.09968763,0.00918513,1.22074941,0.16790944,3.31850439
-5.28564282,7.69069142,0.64332770,0.50569165,5.30410624,2.17626734,0.00886512,1.21760866,0.17488835,3.39112118
-5.27963982,7.82315385,0.63659786,0.49835775,5.43494058,2.24867328,0.00855325,1.21476607,0.18128601,3.45728077
-5.27363682,7.93885361,0.62966688,0.49053755,5.55718464,2.31526487,0.00824465,1.21173035,0.18699033,3.51520697
-5.26763382,8.03385688,0.62244702,0.48218069,5.66713793,2.37441543,0.00793562,1.20794651,0.19189850,3.56320114
-5.26163082,8.10447591,0.61486701,0.47324573,5.76110954,2.42456706,0.00762360,1.20282371,0.19591999,3.59970793
-5.25562781,8.14742179,0.60688464,0.46370684,5.83555964,2.46428538,0.00730710,1.19576468,0.19897922,3.62337927
-5.24962481,8.15994816,0.59849848,0.45356001,5.88723861,2.49231173,0.00698559,1.18619525,0.20101807,3.63313378
-5.24362181,8.13997908,0.58975801,0.44282839,5.91331726,2.50761029,0.00665935,1.17359248,0.20199800,3.62820886
-5.23761881,8.08621486,0.58077150,0.43156644,5.91150207,2.50940820,0.00632938,1.15750999,0.20190165,3.60820284
-5.23161581,7.99821069,0.57171137,0.41986267,5.88013015,2.49722658,0.00599723,1.13759939,0.20073396,3.57310518
-5.22561281,7.87642414,0.56281646,0.40784080,5.81823965,2.47090127,0.00566489,1.11362691,0.19852259,3.52331300
-5.21960980,7.72222903,0.55439104,0.39565914,5.72561256,2.43059226,0.00533467,1.08548446,0.19531775,3.45963302
-5.21360680,7.53789483,0.54680061,0.38350833,5.60278847,2.37678155,0.00500905,1.05319495,0.19119124,3.38326851
-5.20760380,7.32653218,0.54046435,0.37160729,5.45104904,2.31025957,0.00469060,1.01691185,0.18623493,3.29579145
-5.20160080,7.09200696,0.53584465,0.36019774,5.27237467,2.23210112,0.00438191,0.97691316,0.18055845,3.19910098
-5.19559780,6.83882642,0.53343380,0.34953733,5.06937583,2.14363179,0.00408545,0.93359052,0.17428642,3.09536962
-5.18959480,6.57200238,0.53373853,0.33989174,4.84520314,2.04638682,0.00380356,0.88743407,0.16755508,2.98697934
-5.18359180,6.29689711,0.53726265,0.33152595,4.60344064,1.94206423,0.00353839,0.83901417,0.16050864,2.87644992
-5.17758879,6.01905846,0.54448866,0.32469515,4.34798768,1.83247432,0.00329181,0.78896091,0.15329527,2.76636240
-5.17158579,5.74405085,0.55585868,0.31963551,4.08293509,1.71948788,0.00306546,0.73794250,0.14606304,2.65928059
-5.16558279,5.47728879,0.57175564,0.31655526,3.81244092,1.60498517,0.00286063,0.68664373,0.13895582,2.55767346
-5.15957979,5.22387910,0.59248520,0.31562634,3.54061137,1.49080769,0.00267833,0.63574524,0.13210945,2.46384142
-5.15357679,4.98847781,0.61825917,0.31697698,3.27139120,1.37871435,0.00251925,0.58590477,0.12564807,2.37984894
-5.14757379,4.77516625,0.64918107,0.32068553,3.00846771,1.27034357,0.00238373,0.53774073,0.11968097,2.30746597
-5.14157079,4.58735034,0.68523447,0.32677573,2.75519122,1.16718211,0.00227183,0.49181890,0.11429988,2.24811989
-5.13556778,4.42768586,0.72627452,0.33521359,2.51451373,1.07054126,0.00218327,0.44864235,0.10957698,2.20285962
-5.12956478,4.29803109,0.77202330,0.34590620,2.28894687,0.98154052,0.00211753,0.40864477,0.10556339,2.17233261
-5.12356178,4.19942736,0.82206919,0.35870226,2.08053885,0.90109862,0.00207379,0.37218709,0.10228848,2.15677540
-5.11755878,4.13210689,0.87587064,0.37339467,1.89086942,0.82993121,0.00205101,0.33955713,0.09975987,2.15601744
-5.11155578,4.09552604,0.93276426,0.38972489,1.72106095,0.76855445,0.00204797,0.31097194,0.09796401,2.16949785
-5.10555278,4.08842171,0.99197735,0.40738911,1.57180330,0.71729362,0.00206325,0.28658219,0.09686750,2.19629404
-5.09954977,4.10888739,1.05264447,0.42604597,1.44338956,0.67629548,0.00209535,0.26647824,0.09641895,2.23516087
-5.09354677,4.15446533,1.11382777,0.44532565,1.33575975,0.64554338,0.00214265,0.25069710,0.09655132,2.28457865
-5.08754377,4.22225047,1.17454035,0.46483996,1.24854923,0.62487399,0.00220351,0.23922985,0.09718474,2.34280815
-5.08154077,4.30900186,1.23377210,0.48419322,1.18113897,0.61399470,0.00227631,0.23202889,0.09822955,2.40795035
-5.07553777,4.41125721,1.29051697,0.50299337,1.13270505,0.61250087,0.00235943,0.22901451,0.09958962,2.47800891
-5.06953477,4.52544634,1.34380073,0.52086303,1.10226499,0.61989222,0.00245137,0.23008056,0.10116573,2.55095288
-5.06353177,4.64799952,1.39270821,0.53745007,1.08871925,0.63558804,0.00255073,0.23509866,0.10285888,2.62477776
-5.05752876,4.77544725,1.43640891,0.55243725,1.09088651,0.65894086,0.00265624,0.24392119,0.10457353,2.69756253
-5.05152576,4.90450846,1.47417987,0.56555060,1.10753213,0.68924863,0.00276679,0.25638258,0.10622057,2.76752110
-5.04552276,5.03216477,1.50542498,0.57656620,1.13738954,0.72576537,0.00288146,0.27229940,0.10771996,2.83304648
-5.03951976,5.15571936,1.52968990,0.58531507,1.17917487,0.76771077,0.00299952,0.29146918,0.10900292,2.89274645
-5.03351676,5.27283927,1.54667180,0.59168603,1.23159562,0.81427877,0.00312039,0.31366832,0.11001369,2.94547001
-5.02751376,5.38158136,1.55622389,0.59562646,1.29335447,0.86464573,0.00324372,0.33864960,0.11071079,2.99032400
-5.02151076,5.48040236,1.55835429,0.59714100,1.36314952,0.91797847,0.00336934,0.36613950,0.11106764,3.02668024
-5.01550775,5.56815429,1.55321965,0.59628816,1.43967258,0.97344256,0.00349723,0.39583588,0.11107269,3.05417320
-5.00950475,5.64406733,1.54111378,0.59317531,1.52160703,1.03021106,0.00362761,0.42740655,0.11072905,3.07268943
-5.00350175,5.70772218,1.52245207,0.58795212,1.60762665,1.08747398,0.00376084,0.46048892,0.11005357,3.08234955
-4.99749875,5.75901479,1.49775251,0.58080299,1.69639689,1.14444851,0.00389748,0.49469125,0.10907549,3.08348444
-4.99149575,5.79811602,1.46761437,0.57193867,1.78657952,1.20038990,0.00403832,0.52959564,0.10783473,3.07660704
-4.98549275,5.82542909,1.43269563,0.56158785,1.87684152,1.25460281,0.00418435,0.56476293,0.10637989,3.06238146
-4.97948974,5.84154726,1.39369020,0.54998867,1.96586835,1.30645297,0.00433681,0.59973954,0.10476607,3.04159106
-4.97348674,5.84721393,1.35130621,0.53738102,2.05238180,1.35537853,0.00449724,0.63406600,0.10305256,3.01510688
-4.96748374,5.84328699,1.30624603,0.52399963,2.13516180,1.40090080,0.00466750,0.66728713,0.10130054,2.98385793
-4.96148074,5.83070850,1.25918908,0.51006833,2.21307133,1.44263395,0.00484977,0.69896322,0.09957081,2.94880420
-4.95547774,5.81048044,1.21077784,0.49579572,2.28508337,1.48029293,0.00504665,0.72868197,0.09792177,2.91091337
-4.94947474,5.78364666,1.16160742,0.48137218,2.35030844,1.51369949,0.00526114,0.75607053,0.09640756,2.87114149
-4.94347174,5.75128055,1.11221879,0.46696840,2.40802098,1.54278562,0.00549664,0.78080695,0.09507648,2.83041796
-4.93746873,5.71447758,1.06309560,0.45273513,2.45768334,1.56759439,0.00575697,0.80263069,0.09396979,2.78963450
-4.93146573,5.67435167,1.01466413,0.43880415,2.49896530,1.58827788,0.00604635,0.82135135,0.09312080,2.74963794
-4.92546273,5.63203395,0.96729592,0.42529014,2.53175824,1.60509218,0.00636930,0.83685532,0.09255437,2.71122601
-4.91945973,5.58867258,0.92131247,0.41229320,2.55618240,1.61838970,0.00673059,0.84910982,0.09228675,2.67514564
-4.91345673,5.54543215,0.87699127,0.39990174,2.57258673,1.62860887,0.00713512,0.85816418,0.09232573,2.64209291
-4.90745373,5.50349164,0.83457247,0.38819550,2.58154075,1.63626170,0.00758776,0.86414809,0.09267114,2.61271386
-4.90145073,5.46403972,0.79426554,0.37724832,2.58381852,1.64191956,0.00809320,0.86726700,0.09331555,2.58760554
-4.89544772,5.42826705,0.75625529,0.36713063,2.58037520,1.64619776,0.00865576,0.86779473,0.09424525,2.56731656
-4.88944472,5.39735483,0.72070685,0.35791129,2.57231687,1.64973928,0.00927914,0.86606370,0.09544123,2.55234671
-4.88344172,5.37245981,0.68776929,0.34965883,2.56086499,1.65319834,0.00996627,0.86245311,0.09688044,2.54314526
-4.87743872,5.35469592,0.65757754,0.34244191,2.54731675,1.65722412,0.01071903,0.85737571,0.09853686,2.54010776
-4.87143572,5.34511280,0.63025290,0.33632910,2.53300299,1.66244510,0.01153811,0.85126365,0.10038268,2.54357117
-4.86543272,5.34467210,0.60590186,0.33138791,2.51924540,1.66945430,0.01242280,0.84455415,0.10238924,2.55380758
-4.85942971,5.35422213,0.58461382,0.32768325,2.50731451,1.67879562,0.01337084,0.83767534,0.10452792,2.57101643
-4.85342671,5.37447169,0.56645774,0.32527546,2.49839021,1.69095148,0.01437836,0.83103314,0.10677073,2.59531575
-4.84742371,5.40596409,0.55147823,0.32421790,2.49352601,1.70633170,0.01543984,0.82499945,0.10909077,2.62673268
-4.84142071,5.44905195,0.53969143,0.32455439,2.49361827,1.72526379,0.01654807,0.81990199,0.11146238,2.66519366
-4.83541771,5.50387395,0.53108109,0.32631662,2.49938114,1.74798439,0.01769430,0.81601632,0.11386110,2.71051484
-4.82941471,5.57033397,0.52559508,0.32952158,2.51132787,1.77463207,0.01886834,0.81355992,0.11626341,2.76239323
-4.82341171,5.64808371,0.52314288,0.33416922,2.52975864,1.80524125,0.02005878,0.81268852,0.11864626,2.82039903
-4.81740870,5.73650933,0.52359395,0.34024041,2.55475505,1.83973744,0.02125322,0.81349467,0.12098657,2.88396984
-4.81140570,5.83472293,0.52677750,0.34769525,2.58618075,1.87793371,0.02243860,0.81600820,0.12326054,2.95240719
-4.80540270,5.94155952,0.53248336,0.35647192,2.62368808,1.91952879,0.02360151,0.82019861,0.12544310,3.02487597
-4.79939970,6.05558003,0.54046428,0.36648592,2.66672990,1.96410667,0.02472852,0.82597892,0.12750733,3.10040717
-4.79339670,6.17508113,0.55043936,0.37762988,2.71457600,2.01113838,0.02580658,0.83321067,0.12942407,3.17790449
-4.78739370,6.29811203,0.56209855,0.38977396,2.76633334,2.05998588,0.02682329,0.84170998,0.13116173,3.25615495
-4.78139070,6.42249883,0.57510808,0.40276669,2.82096948,2.10990863,0.02776728,0.85125403,0.13268633,3.33384386
-4.77538769,6.54587631,0.58911653,0.41643653,2.87733829,2.16007300,0.02862843,0.86158802,0.13396185,3.40957405
-4.76938469,6.66572726,0.60376135,0.43059379,2.93420741,2.20956477,0.02939812,0.87243208,0.13495079,3.48188933
-4.76338169,6.77942872,0.61867560,0.44503325,2.99028685,2.25740478,0.03006935,0.88348820,0.13561511,3.54930180
-4.75737869,6.88430465,0.63349466,0.45953715,3.04425800,2.30256776,0.03063689,0.89444680,0.13591734,3.61032253
-4.75137569,6.97768377,0.64786269,0.47387880,3.09480281,2.34400403,0.03109727,0.90499306,0.13582189,3.66349481
-4.74537269,7.05696156,0.66143871,0.48782648,3.14063242,2.38066388,0.03144878,0.91481283,0.13529648,3.70742922
-4.73936968,7.11966445,0.67390216,0.50114787,3.18051505,2.41152384,0.03169133,0.92359815,0.13431366,3.74083928
-4.73336668,7.16351473,0.68495776,0.51361472,3.21330256,2.43561429,0.03182634,0.93105245,0.13285221,3.76257682
-4.72736368,7.18649391,0.69433964,0.52500778,3.23795554,2.45204752,0.03185657,0.93689540,0.13089847,3.77166555
-4.72136068,7.18690265,0.70181483,0.53512193,3.25356646,2.46004518,0.03178586,0.94086748,0.12844745,3.76733188
-4.71535768,7.16341521,0.70718587,0.54377126,3.25938059,2.45896427,0.03161896,0.94273436,0.12550360,3.74903180
-4.70935468,7.11512656,0.71029278,0.55079411,3.25481451,2.44832052,0.03136126,0.94229106,0.12208133,3.71647276
-4.70335168,7.04159038,0.71101432,0.55605788,3.23947191,2.42780834,0.03101862,0.93936591,0.11820512,3.66962980
-4.69734867,6.94284687,0.70926866,0.55946347,3.21315648,2.39731640,0.03059715,0.93382438,0.11390918,3.60875534
-4.69134567,6.81943924,0.70501350,0.56094911,3.17588191,2.35693828,0.03010306,0.92557260,0.10923689,3.53438231
-4.68534267,6.67241848,0.69824560,0.56049353,3.12787882,2.30697783,0.02954254,0.91456070,0.10423970,3.44732052
-4.67933967,6.50333640,0.68900003,0.55811833,3.06959867,2.24794878,0.02892171,0.90078569,0.09897594,3.34864666
-4.67333667,6.31422732,0.67734882,0.55388929,3.00171481,2.18056902,0.02824657,0.88429395,0.09350920,3.23968816
-4.66733367,6.10757925,0.66339937,0.54791654,2.92512068,2.10574952,0.02752301,0.86518317,0.08790675,3.12200194
-4.66133067,5.88629574,0.64729245,0.54035363,2.84092548,2.02457858,0.02675689,0.84360359,0.08223770,2.99734868
-4.65532766,5.65364977,0.62919978,0.53139522,2.75044734,1.93830216,0.02595409,0.81975852,0.07657132,2.86766371
-4.64932466,5.41323135,0.60932132,0.52127349,2.65520420,1.84830083,0.02512063,0.79390399,0.07097537,2.73502553
-4.64332166,5.16889023,0.58788211,0.51025331,2.55690259,1.75606460,0.02426278,0.76634747,0.06551456,2.60162296
