energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.61580790,2.85027247,0.01964158,0.12058600,0.40429245,1.38381432,0.04230652,0.80246433,0.54267726,0.21608402
-5.60980490,2.76858443,0.01870490,0.12031025,0.39951556,1.33691072,0.04166672,0.77592589,0.53139232,0.20994555
-5.60380190,2.68342518,0.01775556,0.11960631,0.39471788,1.28869770,0.04079244,0.74886615,0.51991638,0.20338463
-5.59779890,2.59536404,0.01680130,0.11847024,0.38983681,1.23956944,0.03969994,0.72135194,0.50834681,0.19643339
-5.59179590,2.50506418,0.01585022,0.11690754,0.38480882,1.18995607,0.03841062,0.69346941,0.49679262,0.18913585
-5.58579290,2.41326639,0.01491078,0.11493251,0.37957194,1.14031369,0.03695029,0.66532379,0.48537094,0.18154657
-5.57978989,2.32076948,0.01399168,0.11256732,0.37406840,1.09111308,0.03534825,0.63703819,0.47420305,0.17372892
-5.57378689,2.22840841,0.01310174,0.10984094,0.36824727,1.04282738,0.03363637,0.60875172,0.46341020,0.16575298
-5.56778389,2.13703114,0.01224978,0.10678802,0.36206722,0.99591929,0.03184802,0.58061685,0.45310950,0.15769342
-5.56178089,2.04747510,0.01144443,0.10344775,0.35549904,0.95082825,0.03001706,0.55279633,0.44341010,0.14962713
-5.55577789,1.96054460,0.01069395,0.09986272,0.34852823,0.90795826,0.02817682,0.52545985,0.43440983,0.14163102
-5.54977489,1.87698994,0.01000605,0.09607799,0.34115720,0.86766672,0.02635914,0.49878038,0.42619272,0.13377983
-5.54377189,1.79748917,0.00938772,0.09214010,0.33340734,0.83025474,0.02459360,0.47293075,0.41882719,0.12614424
-5.53776888,1.72263323,0.00884501,0.08809646,0.32532063,0.79595945,0.02290675,0.44808022,0.41236540,0.11878917
-5.53176588,1.65291486,0.00838288,0.08399472,0.31696090,0.76494847,0.02132157,0.42439142,0.40684352,0.11177241
-5.52576288,1.58872176,0.00800508,0.07988237,0.30841462,0.73731678,0.01985711,0.40201769,0.40228310,0.10514368
-5.51975988,1.53033396,0.00771402,0.07580651,0.29979108,0.71308612,0.01852818,0.38110084,0.39869337,0.09894391
-5.51375688,1.47792538,0.00751068,0.07181367,0.29122217,0.69220690,0.01734531,0.36176943,0.39607452,0.09320501
-5.50775388,1.43156938,0.00739454,0.06794980,0.28286152,0.67456248,0.01631479,0.34413753,0.39442159,0.08794986
-5.50175088,1.39124774,0.00736361,0.06426023,0.27488309,0.65997565,0.01543886,0.32830409,0.39372900,0.08319273
-5.49574787,1.35686265,0.00741439,0.06078979,0.26747930,0.64821702,0.01471603,0.31435262,0.39399540,0.07893982
-5.48974487,1.32825090,0.00754200,0.05758273,0.26085857,0.63901489,0.01414140,0.30235142,0.39522855,0.07519010
-5.48374187,1.30519978,0.00774017,0.05468281,0.25524249,0.63206631,0.01370721,0.29235414,0.39745008,0.07193631
-5.47773887,1.28746357,0.00800145,0.05213318,0.25086250,0.62704880,0.01340327,0.28440056,0.40069969,0.06916601
-5.47173587,1.27478011,0.00831732,0.04997626,0.24795616,0.62363224,0.01321751,0.27851764,0.40503873,0.06686270
-5.46573287,1.26688653,0.00867841,0.04825343,0.24676305,0.62149059,0.01313653,0.27472062,0.41055259,0.06500693
-5.45972986,1.26353332,0.00907466,0.04700470,0.24752028,0.62031284,0.01314608,0.27301407,0.41735197,0.06357739
-5.45372686,1.26449618,0.00949559,0.04626817,0.25045764,0.61981288,0.01323159,0.27339283,0.42557256,0.06255182
-5.44772386,1.26958498,0.00993054,0.04607939,0.25579236,0.61973792,0.01337860,0.27584277,0.43537308,0.06190783
-5.44172086,1.27864933,0.01036889,0.04647061,0.26372354,0.61987514,0.01357314,0.28034111,0.44693157,0.06162355
-5.43571786,1.29158046,0.01080037,0.04746983,0.27442620,0.62005633,0.01380212,0.28685640,0.46043981,0.06167811
-5.42971486,1.30830924,0.01121525,0.04909982,0.28804507,0.62016043,0.01405357,0.29534803,0.47609603,0.06205185
-5.42371186,1.32880037,0.01160458,0.05137703,0.30468822,0.62011390,0.01431685,0.30576514,0.49409601,0.06272642
-5.41770885,1.35304295,0.01196041,0.05431041,0.32442054,0.61988896,0.01458283,0.31804522,0.51462276,0.06368459
-5.41170585,1.38103784,0.01227594,0.05790024,0.34725742,0.61949981,0.01484392,0.33211210,0.53783521,0.06491000
-5.40570285,1.41278254,0.01254566,0.06213704,0.37315878,0.61899713,0.01509412,0.34787377,0.56385632,0.06638664
-5.39969985,1.44825424,0.01276543,0.06700049,0.40202373,0.61846103,0.01532899,0.36521994,0.59276111,0.06809837
-5.39369685,1.48739219,0.01293252,0.07245860,0.43368622,0.61799295,0.01554551,0.38401971,0.62456526,0.07002821
-5.38769385,1.53008031,0.01304557,0.07846705,0.46791204,0.61770682,0.01574200,0.40411944,0.65921486,0.07215782
-5.38169085,1.57613132,0.01310461,0.08496886,0.50439754,0.61771997,0.01591793,0.42534118,0.69657792,0.07446681
-5.37568784,1.62527341,0.01311086,0.09189444,0.54277035,0.61814421,0.01607376,0.44748187,0.73643831,0.07693235
-5.36968484,1.67714053,0.01306666,0.09916208,0.58259243,0.61907764,0.01621073,0.47031352,0.77849270,0.07952878
-5.36368184,1.73126724,0.01297527,0.10667881,0.62336571,0.62059733,0.01633067,0.49358465,0.82235075,0.08222750
-5.35767884,1.78708884,0.01284069,0.11434190,0.66454028,0.62275359,0.01643586,0.51702304,0.86753915,0.08499703
-5.35167584,1.84394714,0.01266746,0.12204072,0.70552524,0.62556575,0.01652880,0.54033995,0.91350927,0.08780332
-5.34567284,1.90110197,0.01246045,0.12965912,0.74570197,0.62901989,0.01661215,0.56323569,0.95964876,0.09061033
-5.33966983,1.95774827,0.01222468,0.13707823,0.78443945,0.63306846,0.01668858,0.58540649,1.00529643,0.09338082
-5.33366683,2.01303813,0.01196516,0.14417951,0.82111126,0.63763188,0.01676074,0.60655247,1.04976023,0.09607733
-5.32766383,2.06610677,0.01168668,0.15084810,0.85511349,0.64260184,0.01683120,0.62638626,1.09233756,0.09866330
-5.32166083,2.11610134,0.01139377,0.15697616,0.88588303,0.64784622,0.01690242,0.64464204,1.13233703,0.10110433
-5.31565783,2.16221100,0.01109056,0.16246620,0.91291521,0.65321525,0.01697682,0.66108443,1.16910079,0.10336939
-5.30965483,2.20369674,0.01078074,0.16723415,0.93578021,0.65854849,0.01705676,0.67551670,1.20202644,0.10543205
-5.30365183,2.23991915,0.01046753,0.17121211,0.95413717,0.66368231,0.01714457,0.68778800,1.23058733,0.10727145
-5.29764882,2.27036273,0.01015371,0.17435051,0.96774556,0.66845727,0.01724258,0.69779886,1.25435036,0.10887320
-5.29164582,2.29465506,0.00984161,0.17661972,0.97647292,0.67272519,0.01735311,0.70550487,1.27299041,0.11022989
-5.28564282,2.31257984,0.00953316,0.17801083,0.98029869,0.67635522,0.01747847,0.71091797,1.28630049,0.11134133
-5.27963982,2.32408285,0.00922996,0.17853575,0.97931380,0.67923896,0.01762088,0.71410534,1.29419730,0.11221439
-5.27363682,2.32927039,0.00893332,0.17822650,0.97371606,0.68129395,0.01778239,0.71518583,1.29672172,0.11286246
-5.26763382,2.32840033,0.00864433,0.17713361,0.96380137,0.68246581,0.01796476,0.71432400,1.29403430,0.11330465
-5.26163082,2.32186613,0.00836387,0.17532401,0.94995137,0.68272866,0.01816931,0.71172200,1.28640596,0.11356451
-5.25562781,2.31017475,0.00809269,0.17287814,0.93261801,0.68208412,0.01839676,0.70760988,1.27420443,0.11366865
-5.24962481,2.29391981,0.00783139,0.16988671,0.91230577,0.68055894,0.01864699,0.70223450,1.25787712,0.11364505
-5.24362181,2.27375150,0.00758049,0.16644717,0.88955252,0.67820156,0.01891893,0.69584801,1.23793130,0.11352135
-5.23761881,2.25034501,0.00734036,0.16265997,0.86490990,0.67507797,0.01921037,0.68869620,1.21491271,0.11332316
-5.23161581,2.22436947,0.00711127,0.15862496,0.83892413,0.67126720,0.01951781,0.68100764,1.18938368,0.11307243
-5.22561281,2.19645901,0.00689335,0.15443799,0.81211829,0.66685687,0.01983639,0.67298403,1.16190168,0.11278609
-5.21960980,2.16718778,0.00668658,0.15018792,0.78497663,0.66193912,0.02015989,0.66479233,1.13299967,0.11247495
-5.21360680,2.13705023,0.00649077,0.14595411,0.75793188,0.65660735,0.02048074,0.65655917,1.10316879,0.11214299
-5.20760380,2.10644767,0.00630557,0.14180452,0.73135561,0.65095394,0.02079016,0.64836773,1.07284439,0.11178709
-5.20160080,2.07568180,0.00613045,0.13779452,0.70555233,0.64506914,0.02107837,0.64025727,1.04239571,0.11139711
-5.19559780,2.04495522,0.00596475,0.13396631,0.68075709,0.63904129,0.02133486,0.63222529,1.01211962,0.11095653
-5.18959480,2.01437876,0.00580768,0.13034905,0.65713642,0.63295821,0.02154869,0.62423209,0.98223843,0.11044338
-5.18359180,1.98398480,0.00565839,0.12695954,0.63479257,0.62690963,0.02170893,0.61620740,0.95290147,0.10983156
-5.17758879,1.95374548,0.00551600,0.12380342,0.61377009,0.62099052,0.02180503,0.60805867,0.92419018,0.10909245
-5.17158579,1.92359428,0.00537970,0.12087676,0.59406463,0.61530475,0.02182726,0.59968051,0.89612608,0.10819667
-5.16558279,1.89344957,0.00524881,0.11816792,0.57563288,0.60996893,0.02176713,0.59096447,0.86868085,0.10711584
-5.15957979,1.86323816,0.00512287,0.11565950,0.55840320,0.60511576,0.02161778,0.58180894,0.84178793,0.10582445
-5.15357679,1.83291733,0.00500174,0.11333035,0.54228619,0.60089658,0.02137428,0.57212813,0.81535471,0.10430148
-5.14757379,1.80249376,0.00488566,0.11115739,0.52718453,0.59748266,0.02103394,0.56185999,0.78927460,0.10253179
-5.14157079,1.77203793,0.00477533,0.10911729,0.51300163,0.59506486,0.02059643,0.55097241,0.76343836,0.10050728
-5.13556778,1.74169321,0.00467199,0.10718782,0.49964877,0.59385138,0.02006389,0.53946748,0.73774409,0.09822759
-5.12956478,1.71167874,0.00457740,0.10534886,0.48705025,0.59406345,0.01944089,0.52738354,0.71210542,0.09570050
-5.12356178,1.68228606,0.00449392,0.10358310,0.47514664,0.59592903,0.01873433,0.51479501,0.68645777,0.09294180
-5.11755878,1.65386960,0.00442448,0.10187630,0.46389611,0.59967439,0.01795324,0.50181012,0.66076232,0.08997490
-5.11155578,1.62683158,0.00437252,0.10021739,0.45327386,0.60551416,0.01710843,0.48856665,0.63500800,0.08682999
-5.10555278,1.60160226,0.00434192,0.09859808,0.44327002,0.61364000,0.01621220,0.47522590,0.60921145,0.08354292
-5.09954977,1.57861672,0.00433696,0.09701246,0.43388629,0.62420850,0.01527790,0.46196557,0.58341520,0.08015384
-5.09354677,1.55828950,0.00436210,0.09545635,0.42513174,0.63732894,0.01431951,0.44897156,0.55768457,0.07670566
-5.08754377,1.54098876,0.00442190,0.09392656,0.41701799,0.65305154,0.01335117,0.43642948,0.53210347,0.07324251
-5.08154077,1.52701126,0.00452081,0.09242026,0.40955442,0.67135699,0.01238678,0.42451614,0.50676950,0.06980808
-5.07553777,1.51655982,0.00466299,0.09093424,0.40274351,0.69214779,0.01143957,0.41339147,0.48178883,0.06644410
-5.06953477,1.50972446,0.00485208,0.08946444,0.39657680,0.71524226,0.01052175,0.40319133,0.45727107,0.06318898
-5.06353177,1.50646840,0.00509103,0.08800550,0.39103160,0.74037151,0.00964420,0.39402138,0.43332441,0.06007661
-5.05752876,1.50661960,0.00538185,0.08655051,0.38606868,0.76717997,0.00881624,0.38595239,0.41005131,0.05713538
-5.05152576,1.50986858,0.00572546,0.08509098,0.38163104,0.79522964,0.00804543,0.37901704,0.38754485,0.05438749
-5.04552276,1.51577253,0.00612147,0.08361685,0.37764379,0.82400809,0.00733748,0.37320838,0.36588577,0.05184857
-5.03951976,1.52376566,0.00656810,0.08211682,0.37401505,0.85294020,0.00669623,0.36847989,0.34514036,0.04952746
-5.03351676,1.53317539,0.00706204,0.08057861,0.37063792,0.88140313,0.00612366,0.36474715,0.32535903,0.04742634
-5.02751376,1.54324356,0.00759840,0.07898952,0.36739323,0.90874422,0.00561997,0.36189083,0.30657569,0.04554108
-5.02151076,1.55315182,0.00817075,0.07733685,0.36415303,0.93430098,0.00518374,0.35976112,0.28880767,0.04386178
-5.01550775,1.56205001,0.00877113,0.07560854,0.36078453,0.95742245,0.00481210,0.35818306,0.27205628,0.04237345
-5.00950475,1.56908623,0.00939021,0.07379362,0.35715435,0.97749101,0.00450091,0.35696278,0.25630778,0.04105686
-5.00350175,1.57343742,0.01001746,0.07188280,0.35313294,0.99394375,0.00424502,0.35589423,0.24153479,0.03988950
-4.99749875,1.57433903,0.01064138,0.06986884,0.34859881,1.00629238,0.00403848,0.35476626,0.22769791,0.03884651
-4.99149575,1.57111245,0.01124980,0.06774700,0.34344255,1.01414087,0.00387479,0.35336969,0.21474766,0.03790169
-4.98549275,1.56318936,0.01183022,0.06551523,0.33757041,1.01719996,0.00374716,0.35150420,0.20262649,0.03702846
-4.97948974,1.55013169,0.01237016,0.06317443,0.33090735,1.01529801,0.00364869,0.34898473,0.19127095,0.03620081
-4.97348674,1.53164666,0.01285753,0.06072846,0.32339941,1.00838753,0.00357258,0.34564725,0.18061385,0.03539408
-4.96748374,1.50759624,0.01328102,0.05818410,0.31501538,0.99654729,0.00351235,0.34135368,0.17058642,0.03458573
-4.96148074,1.47800088,0.01363047,0.05555095,0.30574765,0.97997975,0.00346195,0.33599579,0.16112040,0.03375595
-4.95547774,1.44303732,0.01389721,0.05284118,0.29561236,0.95900411,0.00341594,0.32949809,0.15214999,0.03288816
-4.94947474,1.40303083,0.01407429,0.05006922,0.28464868,0.93404517,0.00336953,0.32181944,0.14361362,0.03196930
-4.94347174,1.35844226,0.01415680,0.04725140,0.27291747,0.90561858,0.00331871,0.31295356,0.13545556,0.03099010
-4.93746873,1.30985055,0.01414197,0.04440552,0.26049924,0.87431308,0.00326024,0.30292837,0.12762712,0.02994511
-4.93146573,1.25793160,0.01402927,0.04155039,0.24749152,0.84077061,0.00319170,0.29180415,0.12008773,0.02883259
-4.92546273,1.20343437,0.01382039,0.03870537,0.23400589,0.80566496,0.00311147,0.27967083,0.11280554,0.02765438
-4.91945973,1.14715520,0.01351923,0.03588992,0.22016458,0.76968004,0.00301867,0.26664426,0.10575779,0.02641556
-4.91345673,1.08991167,0.01313167,0.03312309,0.20609692,0.73348851,0.00291312,0.25286197,0.09893080,0.02512404
-4.90745373,1.03251671,0.01266542,0.03042316,0.19193577,0.69773165,0.00279527,0.23847825,0.09231964,0.02379010
-4.90145073,0.97575426,0.01212971,0.02780727,0.17781401,0.66300123,0.00266612,0.22365910,0.08592758,0.02242589
-4.89544772,0.92035724,0.01153497,0.02529102,0.16386120,0.62982407,0.00252709,0.20857694,0.07976528,0.02104488
-4.88944472,0.86698874,0.01089253,0.02288834,0.15020066,0.59864964,0.00237996,0.19340563,0.07384978,0.01966129
-4.88344172,0.81622682,0.01021421,0.02061120,0.13694682,0.56984130,0.00222672,0.17831561,0.06820340,0.01828960
-4.87743872,0.76855363,0.00951200,0.01846960,0.12420326,0.54367113,0.00206954,0.16346965,0.06285266,0.01694407
-4.87143572,0.72434895,0.00879771,0.01647146,0.11206110,0.52031861,0.00191062,0.14901919,0.05782709,0.01563828
-4.86543272,0.68388814,0.00808270,0.01462276,0.10059812,0.49987285,0.00175213,0.13510139,0.05315818,0.01438481
-4.85942971,0.64734449,0.00737757,0.01292756,0.08987840,0.48233824,0.00159615,0.12183699,0.04887849,0.01319494
-4.85342671,0.61479551,0.00669196,0.01138828,0.07995255,0.46764307,0.00144460,0.10932903,0.04502076,0.01207846
-4.84742371,0.58623277,0.00603441,0.01000586,0.07085844,0.45565051,0.00129922,0.09766229,0.04161731,0.01104359
-4.84142071,0.56157451,0.00541221,0.00878012,0.06262246,0.44617163,0.00116153,0.08690367,0.03869952,0.01009692
-4.83541771,0.54068048,0.00483139,0.00771004,0.05526117,0.43897942,0.00103280,0.07710310,0.03629751,0.00924345
-4.82941471,0.52336808,0.00429668,0.00679413,0.04878326,0.43382353,0.00091410,0.06829519,0.03443984,0.00848676
-4.82341171,0.50942905,0.00381152,0.00603078,0.04319179,0.43044474,0.00080629,0.06050134,0.03315338,0.00782909
-4.81740870,0.49864578,0.00337819,0.00541866,0.03848657,0.42858864,0.00071006,0.05373226,0.03246324,0.00727162
-4.81140570,0.49080680,0.00299785,0.00495707,0.03466659,0.42801796,0.00062595,0.04799065,0.03239260,0.00681464
-4.80540270,0.48572034,0.00267069,0.00464630,0.03173241,0.42852302,0.00055442,0.04327411,0.03296259,0.00645778
-4.79939970,0.48322583,0.00239602,0.00448793,0.02968849,0.42992982,0.00049592,0.03957804,0.03419212,0.00620031
-4.79339670,0.48320270,0.00217243,0.00448512,0.02854522,0.43210565,0.00045091,0.03689832,0.03609759,0.00604127
-4.78739370,0.48557621,0.00199788,0.00464289,0.02832076,0.43496204,0.00041996,0.03523394,0.03869254,0.00597974
-4.78139070,0.49032040,0.00186987,0.00496825,0.02904246,0.43845495,0.00040380,0.03458916,0.04198722,0.00601496
-4.77538769,0.49745797,0.00178548,0.00547032,0.03074786,0.44258251,0.00040340,0.03497545,0.04598811,0.00614649
-4.76938469,0.50705747,0.00174152,0.00616045,0.03348522,0.44738050,0.00042006,0.03641287,0.05069744,0.00637433
-4.76338169,0.51922798,0.00173455,0.00705207,0.03731344,0.45291589,0.00045541,0.03893100,0.05611266,0.00669894
-4.75737869,0.53411177,0.00176102,0.00816064,0.04230148,0.45927899,0.00051156,0.04256932,0.06222606,0.00712131
-4.75137569,0.55187541,0.00181726,0.00950342,0.04852703,0.46657467,0.00059107,0.04737704,0.06902447,0.00764297
-4.74537269,0.57269971,0.00189956,0.01109906,0.05607457,0.47491317,0.00069707,0.05341233,0.07648907,0.00826592
-4.73936968,0.59676911,0.00200421,0.01296726,0.06503277,0.48440103,0.00083325,0.06074092,0.08459541,0.00899261
-4.73336668,0.62426094,0.00212751,0.01512813,0.07549118,0.49513257,0.00100386,0.06943413,0.09331367,0.00982585
-4.72736368,0.65533487,0.00226583,0.01760154,0.08753637,0.50718244,0.00121376,0.07956632,0.10260908,0.01076872
-4.72136068,0.69012300,0.00241562,0.02040637,0.10124741,0.52059934,0.00146835,0.09121169,0.11244249,0.01182441
-4.71535768,0.72872071,0.00257347,0.02355962,0.11669098,0.53540134,0.00177352,0.10444071,0.12277114,0.01299609
-4.70935468,0.77117849,0.00273613,0.02707547,0.13391613,0.55157277,0.00213557,0.11931595,0.13354950,0.01428675
-4.70335168,0.81749474,0.00290052,0.03096428,0.15294886,0.56906266,0.00256107,0.13588765,0.14473015,0.01569896
-4.69734867,0.86760969,0.00306380,0.03523158,0.17378678,0.58778469,0.00305671,0.15418903,0.15626453,0.01723465
-4.69134567,0.92140026,0.00322341,0.03987705,0.19639401,0.60761838,0.00362907,0.17423147,0.16810368,0.01889487
-4.68534267,0.97867587,0.00337705,0.04489356,0.22069665,0.62841135,0.00428442,0.19599984,0.18019864,0.02067950
-4.67933967,1.03917524,0.00352274,0.05026636,0.24657901,0.64998234,0.00502841,0.21944805,0.19250067,0.02258695
-4.67333667,1.10256406,0.00365882,0.05597232,0.27388089,0.67212465,0.00586579,0.24449511,0.20496114,0.02461385
-4.66733367,1.16843369,0.00378399,0.06197944,0.30239619,0.69460992,0.00680008,0.27102186,0.21753110,0.02675472
-4.66133067,1.23630098,0.00389726,0.06824659,0.33187304,0.71719182,0.00783323,0.29886872,0.23016053,0.02900172
-4.65532766,1.30560940,0.00399795,0.07472349,0.36201557,0.73960969,0.00896530,0.32783449,0.24279741,0.03134434
-4.64932466,1.37573174,0.00408570,0.08135108,0.39248759,0.76159201,0.01019418,0.35767651,0.25538661,0.03376921
-4.64332166,1.44597463,0.00416041,0.08806211,0.42291801,0.78285955,0.01151528,0.38811236,0.26786869,0.03625993
