energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.77788894,4.95216581,0.13126495,0.20085165,1.33599844,0.57684178,0.06800303,2.38358491,1.22793756,0.48848785
-5.77188594,4.92221179,0.12970290,0.20186119,1.33254238,0.57537179,0.06690706,2.36587537,1.24000553,0.48150889
-5.76588294,4.87842765,0.12756606,0.20236358,1.32566222,0.57212765,0.06605144,2.34177488,1.24682937,0.47270672
-5.75987994,4.82117833,0.12487007,0.20240795,1.31553152,0.56710012,0.06543888,2.31142316,1.24810975,0.46219885
-5.75387694,4.75109045,0.12164764,0.20204544,1.30238660,0.56031225,0.06506322,2.27509129,1.24369659,0.45013950
-5.74787394,4.66903276,0.11794721,0.20132664,1.28651509,0.55181707,0.06491004,2.23317615,1.23358823,0.43671721
-5.74187094,4.57609305,0.11383116,0.20029926,1.26824451,0.54169482,0.06495763,2.18619253,1.21792683,0.42215163
-5.73586793,4.47355293,0.10937370,0.19900650,1.24793125,0.53004996,0.06517831,2.13476346,1.19699041,0.40668958
-5.72986493,4.36286128,0.10465851,0.19748588,1.22595082,0.51700809,0.06553987,2.07960901,1.17118176,0.39060037
-5.72386193,4.24560756,0.09977622,0.19576881,1.20268962,0.50271284,0.06600729,2.02153388,1.14101480,0.37417069
-5.71785893,4.12349547,0.09482188,0.19388082,1.17853861,0.48732292,0.06654449,1.96141428,1.10709897,0.35769912
-5.71185593,3.99831755,0.08989238,0.19184242,1.15388897,0.47100928,0.06711606,1.90018412,1.07012214,0.34149049
-5.70585293,3.87193093,0.08508405,0.18967048,1.12912952,0.45395250,0.06768897,1.83882088,1.03083268,0.32585009
-5.69984992,3.74623399,0.08049043,0.18738002,1.10464581,0.43634039,0.06823405,1.77833106,0.99002126,0.31107797
-5.69384692,3.62314364,0.07620023,0.18498626,1.08082031,0.41836579,0.06872728,1.71973536,0.94850284,0.29746332
-5.68784392,3.50457276,0.07229556,0.18250670,1.05803318,0.40022447,0.06915071,1.66405333,0.90709927,0.28527911
-5.68184092,3.39240694,0.06885041,0.17996314,1.03666301,0.38211316,0.06949313,1.61228761,0.86662284,0.27477687
-5.67583792,3.28848002,0.06592942,0.17738332,1.01708683,0.36422757,0.06975023,1.56540740,0.82786098,0.26618184
-5.66983492,3.19454788,0.06358690,0.17480216,0.99967894,0.34676035,0.06992444,1.52433126,0.79156227,0.25968838
-5.66383192,3.11225998,0.06186603,0.17226239,0.98480795,0.32989898,0.07002439,1.48990928,0.75842384,0.25545574
-5.65782891,3.04312880,0.06079838,0.16981451,0.97283173,0.31382356,0.07006395,1.46290460,0.72908023,0.25360423
-5.65182591,2.98849730,0.06040353,0.16751601,0.96409024,0.29870442,0.07006108,1.44397483,0.70409361,0.25421185
-5.64582291,2.94950537,0.06068896,0.16542994,0.95889620,0.28469962,0.07003633,1.43365356,0.68394546,0.25731146
-5.63981991,2.92705614,0.06165010,0.16362275,0.95752407,0.27195249,0.07001126,1.43233287,0.66902961,0.26288860
-5.63381691,2.92178383,0.06327050,0.16216173,0.96019773,0.26058912,0.07000683,1.44024738,0.65964681,0.27088005
-5.62781391,2.93402489,0.06552233,0.16111194,0.96707770,0.25071602,0.07004174,1.45746085,0.65600078,0.28117340
-5.62181091,2.96379431,0.06836693,0.16053304,0.97824870,0.24241809,0.07013101,1.48385621,0.65819585,0.29360750
-5.61580790,3.01076918,0.07175571,0.16047608,0.99370848,0.23575694,0.07028468,1.51912992,0.66623641,0.30797427
-5.60980490,3.07428121,0.07563122,0.16098051,1.01335894,0.23076975,0.07050685,1.56279152,0.68002817,0.32402163
-5.60380190,3.15332003,0.07992848,0.16207165,1.03700027,0.22746881,0.07079511,1.61416892,0.69938147,0.34145789
-5.59779890,3.24654801,0.08457655,0.16375867,1.06432908,0.22584172,0.07114026,1.67241998,0.72401662,0.35995748
-5.59179590,3.35232751,0.08950034,0.16603340,1.09494079,0.22585237,0.07152649,1.73655033,0.75357135,0.37916797
-5.58579290,3.46876013,0.09462265,0.16886990,1.12833684,0.22744273,0.07193197,1.80543732,0.78761025,0.39871829
-5.57978989,3.59373718,0.09986626,0.17222496,1.16393647,0.23053529,0.07232972,1.87785947,0.82563606,0.41822800
-5.57378689,3.72499979,0.10515625,0.17603943,1.20109295,0.23503621,0.07268890,1.95253042,0.86710252,0.43731728
-5.56778389,3.86020625,0.11042217,0.18024046,1.23911353,0.24083886,0.07297624,2.02813611,0.91142829,0.45561727
-5.56178089,3.99700365,0.11560024,0.18474430,1.27728223,0.24782780,0.07315768,2.10337372,0.95801158,0.47278051
-5.55577789,4.13310063,0.12063525,0.18945976,1.31488448,0.25588272,0.07320010,2.17699047,1.00624475,0.48849089
-5.54977489,4.26633748,0.12548225,0.19429194,1.35123209,0.26488237,0.07307298,2.24782054,1.05552835,0.50247282
-5.54377189,4.39475013,0.13010770,0.19914612,1.38568746,0.27470806,0.07275001,2.31481831,1.10528388,0.51449906
-5.53776888,4.51662461,0.13449022,0.20393151,1.41768547,0.28524666,0.07221045,2.37708613,1.15496473,0.52439697
-5.53176588,4.63053898,0.13862075,0.20856476,1.44675193,0.29639283,0.07144029,2.43389527,1.20406476,0.53205270
-5.52576288,4.73539064,0.14250205,0.21297281,1.47251749,0.30805036,0.07043305,2.48469901,1.25212408,0.53741326
-5.51975988,4.83040740,0.14614764,0.21709524,1.49472617,0.32013257,0.06919026,2.52913711,1.29873188,0.54048616
-5.51375688,4.91514192,0.14958007,0.22088566,1.51323809,0.33256178,0.06772152,2.56703160,1.34352617,0.54133676
-5.50775388,4.98945005,0.15282872,0.22431231,1.52802625,0.34526775,0.06604428,2.59837415,1.38619076,0.54008334
-5.50175088,5.05345446,0.15592714,0.22735780,1.53916757,0.35818543,0.06418319,2.62330604,1.42644961,0.53689018
-5.49574787,5.10749615,0.15891012,0.23001797,1.54682893,0.37125208,0.06216918,2.64209176,1.46405935,0.53195897
-5.48974487,5.15207678,0.16181053,0.23230009,1.55124890,0.38440394,0.06003826,2.65508811,1.49880043,0.52551896
-5.48374187,5.18779572,0.16465634,0.23422043,1.55271661,0.39757288,0.05783019,2.66271070,1.53046791,0.51781634
-5.47773887,5.21528578,0.16746769,0.23580144,1.55154889,0.41068316,0.05558688,2.66539977,1.55886252,0.50910343
-5.47173587,5.23515160,0.17025452,0.23706879,1.54806725,0.42364868,0.05335094,2.66358750,1.58378296,0.49962819
-5.46573287,5.24791463,0.17301460,0.23804838,1.54257612,0.43637089,0.05116404,2.65766878,1.60502017,0.48962451
-5.45972986,5.25396800,0.17573235,0.23876353,1.53534359,0.44873771,0.04906550,2.64797691,1.62235403,0.47930378
-5.45372686,5.25354387,0.17837836,0.23923267,1.52658584,0.46062344,0.04709094,2.63476574,1.63555309,0.46884814
-5.44772386,5.24669500,0.18090982,0.23946744,1.51645610,0.47188985,0.04527116,2.61819894,1.64437742,0.45840562
-5.44172086,5.23329139,0.18327170,0.23947157,1.50503863,0.48238847,0.04363123,2.59834689,1.64858452,0.44808723
-5.43571786,5.21303163,0.18539878,0.23924032,1.49234794,0.49196390,0.04218985,2.57519089,1.64793807,0.43796631
-5.42971486,5.18546786,0.18721828,0.23876076,1.47833309,0.50045806,0.04095893,2.54863427,1.64221902,0.42807969
-5.42371186,5.15004226,0.18865312,0.23801260,1.46288652,0.50771514,0.03994347,2.51851914,1.63123821,0.41843076
-5.41770885,5.10613225,0.18962552,0.23696970,1.44585671,0.51358703,0.03914169,2.48464768,1.61484991,0.40899394
-5.41170585,5.05310139,0.19006077,0.23560193,1.42706367,0.51793876,0.03854539,2.44680608,1.59296515,0.39972036
-5.40570285,4.99035238,0.18989101,0.23387745,1.40631614,0.52065390,0.03814045,2.40478981,1.56556410,0.39054427
-5.39969985,4.91737881,0.18905875,0.23176515,1.38342933,0.52163943,0.03790762,2.35842816,1.53270658,0.38138974
-5.39369685,4.83381268,0.18752004,0.22923701,1.35824216,0.52082985,0.03782331,2.30760687,1.49453995,0.37217743
-5.38769385,4.73946475,0.18524702,0.22627045,1.33063290,0.51819047,0.03786055,2.25228732,1.45130384,0.36283082
-5.38169085,4.63435595,0.18222980,0.22285038,1.30053243,0.51371947,0.03798996,2.19252143,1.40333126,0.35328181
-5.37568784,4.51873831,0.17847766,0.21897091,1.26793446,0.50744896,0.03818081,2.12846153,1.35104611,0.34347545
-5.36968484,4.39310502,0.17401930,0.21463665,1.23290246,0.49944481,0.03840193,2.06036501,1.29495698,0.33337348
-5.36368184,4.25818969,0.16890250,0.20986361,1.19557299,0.48980541,0.03862274,1.98859388,1.23564761,0.32295687
-5.35767884,4.11495574,0.16319287,0.20467960,1.15615577,0.47865950,0.03881408,1.91360952,1.17376452,0.31222719
-5.35167584,3.96457727,0.15697212,0.19912431,1.11493058,0.46616327,0.03894900,1.83596354,1.11000242,0.30120692
-5.34567284,3.80841326,0.15033573,0.19324895,1.07224166,0.45249678,0.03900350,1.75628537,1.04508805,0.28993894
-5.33966983,3.64797699,0.14339025,0.18711560,1.02849007,0.43786011,0.03895707,1.67526779,0.97976333,0.27848522
-5.33366683,3.48490277,0.13625041,0.18079636,0.98412454,0.42246936,0.03879319,1.59365121,0.91476852,0.26692494
-5.32766383,3.32091193,0.12903608,0.17437227,0.93963166,0.40655258,0.03849967,1.51220776,0.85082616,0.25535229
-5.32166083,3.15777948,0.12186933,0.16793213,0.89552558,0.39034595,0.03806893,1.43172594,0.78862625,0.24387404
-5.31565783,2.99730294,0.11487156,0.16157121,0.85233802,0.37409018,0.03749806,1.35299638,0.72881337,0.23260697
-5.30965483,2.84127396,0.10816091,0.15538993,0.81060859,0.35802717,0.03678893,1.27679934,0.67197587,0.22167545
-5.30365183,2.69145314,0.10184996,0.14949237,0.77087573,0.34239711,0.03594810,1.20389384,0.61863742,0.21120897
-5.29764882,2.54954807,0.09604371,0.14398484,0.73366835,0.32743563,0.03498666,1.13500870,0.56925092,0.20133993
-5.29164582,2.41719407,0.09083790,0.13897424,0.69949791,0.31337136,0.03392005,1.07083517,0.52419461,0.19220144
-5.28564282,2.29593712,0.08631765,0.13456632,0.66885103,0.30042341,0.03276779,1.01202079,0.48377027,0.18392524
-5.27963982,2.18721803,0.08255637,0.13086383,0.64218227,0.28879895,0.03155316,0.95916426,0.44820309,0.17663966
-5.27363682,2.09235715,0.07961489,0.12796435,0.61990686,0.27869067,0.03030289,0.91281074,0.41764297,0.17046752
-5.26763382,2.01253898,0.07754079,0.12595812,0.60239334,0.27027413,0.02904681,0.87344732,0.39216688,0.16552400
-5.26163082,1.94879604,0.07636790,0.12492552,0.58995589,0.26370490,0.02781751,0.84149828,0.37178192,0.16191437
-5.25562781,1.90199185,0.07611593,0.12493451,0.58284636,0.25911558,0.02665005,0.81732004,0.35642886,0.15973163
-5.24962481,1.87280325,0.07679017,0.12603794,0.58124619,0.25661270,0.02558160,0.80119563,0.34598599,0.15905407
-5.24362181,1.86170230,0.07838132,0.12827091,0.58525827,0.25627367,0.02465124,0.79332895,0.34027297,0.15994275
-5.23761881,1.86893869,0.08086546,0.13164818,0.59489927,0.25814384,0.02389966,0.79383890,0.33905489,0.16243905
-5.23161581,1.89452373,0.08420411,0.13616192,0.61009268,0.26223393,0.02336899,0.80275384,0.34204626,0.16656232
-5.22561281,1.93821686,0.08834452,0.14177973,0.63066322,0.26851792,0.02310259,0.82000679,0.34891535,0.17230794
-5.21960980,1.99951634,0.09322009,0.14844331,0.65633299,0.27693164,0.02314484,0.84543185,0.35928856,0.17964557
-5.21360680,2.07765503,0.09875115,0.15606775,0.68671998,0.28737225,0.02354093,0.87876231,0.37275540,0.18851819
-5.20760380,2.17160248,0.10484591,0.16454156,0.72133926,0.29969871,0.02433659,0.91963089,0.38887381,0.19884161
-5.20160080,2.28007417,0.11140176,0.17372769,0.75960744,0.31373332,0.02557777,0.96757248,0.40717614,0.21050488
-5.19559780,2.40154828,0.11830691,0.18346542,0.80085027,0.32926441,0.02731019,1.02202940,0.42717575,0.22337146
-5.18959480,2.53429003,0.12544226,0.19357322,0.84431380,0.34605021,0.02957877,1.08235946,0.44837423,0.23728131
-5.18359180,2.67638326,0.13268358,0.20385251,0.88917869,0.36382364,0.03242691,1.14784648,0.47026914,0.25205376
-5.17758879,2.82576825,0.13990391,0.21409233,0.93457755,0.38229813,0.03589562,1.21771299,0.49236218,0.26749121
-5.17158579,2.98028455,0.14697609,0.22407457,0.97961462,0.40117405,0.04002241,1.29113466,0.51416750,0.28338341
-5.16558279,3.13771723,0.15377538,0.23357989,1.02338738,0.42014563,0.04484008,1.36725590,0.53522001,0.29951230
-5.15957979,3.29584460,0.16018205,0.24239375,1.06500901,0.43890805,0.05037533,1.44520582,0.55508335,0.31565708
-5.15357679,3.45248541,0.16608393,0.25031267,1.10363114,0.45716444,0.05664719,1.52411396,0.57335725,0.33159942
-5.14757379,3.60554361,0.17137864,0.25715014,1.13846563,0.47463255,0.06366548,1.60312497,0.58968408,0.34712850
-5.14157079,3.75304872,0.17597571,0.26274213,1.16880484,0.49105064,0.07142916,1.68141172,0.60375423,0.36204568
-5.13556778,3.89319023,0.17979819,0.26695195,1.19403921,0.50618271,0.07992481,1.75818629,0.61531029,0.37616863
-5.12956478,4.02434494,0.18278398,0.26967405,1.21367169,0.51982253,0.08912520,1.83270842,0.62414976,0.38933477
-5.12356178,4.14509627,0.18488672,0.27083690,1.22732835,0.53179664,0.09898820,1.90429144,0.63012638,0.40140375
-5.11755878,4.25424551,0.18607616,0.27040452,1.23476481,0.54196609,0.10945587,1.97230550,0.63314997,0.41225916
-5.11155578,4.35081491,0.18633821,0.26837684,1.23586829,0.55022707,0.12045413,2.03617850,0.63318494,0.42180918
-5.10555278,4.43404365,0.18567451,0.26478881,1.23065543,0.55651039,0.13189278,2.09539503,0.63024759,0.42998639
-5.09954977,4.50337733,0.18410161,0.25970821,1.21926601,0.56078004,0.14366613,2.14949376,0.62440240,0.43674674
-5.09354677,4.55845279,0.18164997,0.25323255,1.20195315,0.56303093,0.15565422,2.19806407,0.61575745,0.44206786
-5.08754377,4.59907931,0.17836253,0.24548499,1.17907040,0.56328596,0.16772457,2.24074232,0.60445934,0.44594677
-5.08154077,4.62521817,0.17429324,0.23660954,1.15105661,0.56159279,0.17973450,2.27720845,0.59068764,0.44839732
-5.07553777,4.63696182,0.16950540,0.22676594,1.11841913,0.55802026,0.19153398,2.30718346,0.57464929,0.44944736
-5.06953477,4.63451404,0.16406990,0.21612421,1.08171641,0.55265489,0.20296881,2.33042794,0.55657292,0.44913597
-5.06353177,4.61817223,0.15806350,0.20485930,1.04154036,0.54559735,0.21388422,2.34674217,0.53670341,0.44751087
-5.05752876,4.58831243,0.15156715,0.19314597,0.99849957,0.53695933,0.22412851,2.35596750,0.51529667,0.44462595
-5.05152576,4.54537752,0.14466428,0.18115417,0.95320368,0.52686052,0.23355683,2.35798914,0.49261482,0.44053941
-5.04552276,4.48986866,0.13743928,0.16904498,0.90624948,0.51542616,0.24203475,2.35273999,0.46892169,0.43531206
-5.03951976,4.42233962,0.12997602,0.15696726,0.85820910,0.50278473,0.24944160,2.34020506,0.44447882,0.42900626
-5.03351676,4.34339363,0.12235654,0.14505515,0.80962045,0.48906621,0.25567341,2.32042614,0.41954177,0.42168515
-5.02751376,4.25368193,0.11465980,0.13342631,0.76097996,0.47440049,0.26064532,2.29350605,0.39435691,0.41341233
-5.02151076,4.15390342,0.10696065,0.12218097,0.71273772,0.45891616,0.26429341,2.25961224,0.36915855,0.40425183
-5.01550775,4.04480454,0.09932889,0.11140178,0.66529460,0.44273952,0.26657579,2.21897899,0.34416647,0.39426824
-5.00950475,3.92717889,0.09182844,0.10115416,0.61900153,0.42599371,0.26747315,2.17190823,0.31958389,0.38352713
-5.00350175,3.80186593,0.08451675,0.09148736,0.57416029,0.40879804,0.26698849,2.11876854,0.29559572,0.37209542
-4.99749875,3.66974848,0.07744429,0.08243583,0.53102583,0.39126748,0.26514635,2.05999239,0.27236735,0.36004187
-4.99149575,3.53174888,0.07065423,0.07402096,0.48980967,0.37351216,0.26199138,1.99607168,0.25004375,0.34743738
-4.98549275,3.38882377,0.06418222,0.06625296,0.45068408,0.35563703,0.25758655,1.92755173,0.22874914,0.33435536
-4.97948974,3.24195778,0.05805642,0.05913290,0.41378688,0.33774163,0.25201086,1.85502403,0.20858703,0.32087190
-4.97348674,3.09215617,0.05229761,0.05265465,0.37922656,0.31991992,0.24535695,1.77911810,0.18964071,0.30706581
-4.96748374,2.94043705,0.04691946,0.04680678,0.34708741,0.30226025,0.23772845,1.70049273,0.17197431,0.29301860
-4.96148074,2.78782324,0.04192897,0.04157436,0.31743468,0.28484542,0.22923737,1.61982713,0.15563407,0.27881425
-4.95547774,2.63533423,0.03732697,0.03694041,0.29031941,0.26775287,0.22000148,1.53781207,0.14065013,0.26453895
-4.94947474,2.48397838,0.03310878,0.03288731,0.26578284,0.25105489,0.21014187,1.45514140,0.12703851,0.25028067
-4.94347174,2.33474549,0.02926492,0.02939783,0.24386033,0.23481893,0.19978066,1.37250415,0.11480330,0.23612869
-4.93746873,2.18859984,0.02578183,0.02645599,0.22458462,0.21910798,0.18903890,1.29057706,0.10393889,0.22217294
-4.93146573,2.04647346,0.02264272,0.02404758,0.20798833,0.20398080,0.17803482,1.21001786,0.09443225,0.20850336
-4.92546273,1.90925965,0.01982834,0.02216059,0.19410558,0.18949228,0.16688216,1.13145895,0.08626497,0.19520910
-4.91945973,1.77780645,0.01731772,0.02078520,0.18297277,0.17569351,0.15568890,1.05550162,0.07941512,0.18237760
-4.91345673,1.65290992,0.01508896,0.01991377,0.17462829,0.16263194,0.14455608,0.98271049,0.07385879,0.17009364
-4.90745373,1.53530706,0.01311989,0.01954044,0.16911131,0.15035123,0.13357696,0.91360819,0.06957116,0.15843825
-4.90145073,1.42566830,0.01138867,0.01966069,0.16645954,0.13889104,0.12283626,0.84867017,0.06652720,0.14748760
-4.89544772,1.32458953,0.00987435,0.02027066,0.16670608,0.12828664,0.11240962,0.78831961,0.06470189,0.13731176
-4.88944472,1.23258385,0.00855734,0.02136637,0.16987541,0.11856847,0.10236323,0.73292242,0.06407005,0.12797358
-4.88344172,1.15007339,0.00741980,0.02294286,0.17597878,0.10976150,0.09275360,0.68278252,0.06460572,0.11952743
-4.87743872,1.07738135,0.00644601,0.02499321,0.18500909,0.10188471,0.08362747,0.63813751,0.06628137,0.11201821
-4.87143572,1.01472513,0.00562258,0.02750763,0.19693562,0.09495045,0.07502183,0.59915506,0.06906684,0.10548036
-4.86543272,0.96221078,0.00493880,0.03047256,0.21169890,0.08896401,0.06696416,0.56593015,0.07292833,0.09993721
-4.85942971,0.91982972,0.00438675,0.03386979,0.22920607,0.08392332,0.05947269,0.53848376,0.07782753,0.09540051
-4.85342671,0.88745819,0.00396154,0.03767586,0.24932716,0.07981884,0.05255691,0.51676306,0.08372096,0.09187045
-4.84742371,0.86486013,0.00366149,0.04186159,0.27189255,0.07663378,0.04621810,0.50064358,0.09055988,0.08933597
-4.84142071,0.85169399,0.00348829,0.04639184,0.29669208,0.07434467,0.04045008,0.48993366,0.09829075,0.08777563
-4.83541771,0.84752378,0.00344717,0.05122569,0.32347605,0.07292225,0.03523994,0.48438123,0.10685644,0.08715893
-4.82941471,0.85183472,0.00354705,0.05631687,0.35195837,0.07233272,0.03056894,0.48368314,0.11619826,0.08744818
-4.82341171,0.86405320,0.00380073,0.06161456,0.38182197,0.07253943,0.02641349,0.48749702,0.12625891,0.08860082
-4.81740870,0.88357096,0.00422497,0.06706463,0.41272641,0.07350473,0.02274605,0.49545543,0.13698620,0.09057223
-4.81140570,0.90977281,0.00484060,0.07261111,0.44431775,0.07519227,0.01953619,0.50718202,0.14833768,0.09331892
-4.80540270,0.94206707,0.00567253,0.07819801,0.47624016,0.07756925,0.01675150,0.52230931,0.16028578,0.09680195
-4.79939970,0.97991752,0.00674967,0.08377138,0.50814899,0.08060891,0.01435856,0.54049741,0.17282348,0.10099059
-4.79339670,1.02287569,0.00810477,0.08928149,0.53972476,0.08429277,0.01232379,0.56145293,0.18597014,0.10586586
-4.78739370,1.07061163,0.00977406,0.09468497,0.57068722,0.08861282,0.01061420,0.58494733,0.19977707,0.11142396
-4.78139070,1.12294182,0.01179679,0.09994697,0.60080896,0.09357318,0.00919814,0.61083368,0.21433266,0.11767930
-4.77538769,1.17985219,0.01421447,0.10504297,0.62992755,0.09919132,0.00804578,0.63906095,0.22976648,0.12466693
-4.76938469,1.24151467,0.01707006,0.10996029,0.65795554,0.10549868,0.00712961,0.66968489,0.24625202,0.13244417
-4.76338169,1.30829574,0.02040674,0.11469915,0.68488742,0.11254035,0.00642474,0.70287452,0.26400763,0.14109137
-4.75737869,1.38075563,0.02426664,0.11927309,0.71080311,0.12037409,0.00590908,0.73891365,0.28329539,0.15071141
-4.75137569,1.45963706,0.02868925,0.12370875,0.73586721,0.12906821,0.00556345,0.77819662,0.30441743,0.16142805
-4.74537269,1.54584322,0.03370966,0.12804498,0.76032395,0.13869873,0.00537153,0.82121811,0.32770973,0.17338294
-4.73936968,1.64040470,0.03935672,0.13233123,0.78448754,0.14934548,0.00531972,0.86855673,0.35353313,0.18673127
-4.73336668,1.74443602,0.04565102,0.13662524,0.80872827,0.16108745,0.00539694,0.92085273,0.38226172,0.20163611
-4.72736368,1.85908279,0.05260295,0.14099019,0.83345474,0.17399753,0.00559433,0.97878022,0.41426878,0.21826160
-4.72136068,1.98546129,0.06021077,0.14549135,0.85909283,0.18813674,0.00590496,1.04301477,0.44991069,0.23676515
-4.71535768,2.12459249,0.06845885,0.15019238,0.88606239,0.20354820,0.00632338,1.11419747,0.48950924,0.25728883
-4.70935468,2.27733339,0.07731618,0.15515154,0.91475275,0.22025129,0.00684529,1.19289692,0.53333312,0.27995038
-4.70335168,2.44430870,0.08673526,0.16041789,0.94549819,0.23823600,0.00746711,1.27957063,0.58157939,0.30483416
-4.69734867,2.62584603,0.09665141,0.16602779,0.97855471,0.25745811,0.00818563,1.37452764,0.63435566,0.33198234
-4.69134567,2.82191809,0.10698263,0.17200181,1.01407938,0.27783526,0.00899759,1.47789425,0.69166417,0.36138700
-4.68534267,3.03209503,0.11763011,0.17834229,1.05211338,0.29924427,0.00989945,1.58958448,0.75338850,0.39298324
-4.67933967,3.25551001,0.12847927,0.18503169,1.09256989,0.32152007,0.01088705,1.70927713,0.81928386,0.42664397
-4.67333667,3.49084035,0.13940161,0.19203182,1.13522746,0.34445610,0.01195545,1.83640084,0.88897179,0.46217666
-4.66733367,3.73630630,0.15025710,0.19928404,1.17972968,0.36780674,0.01309874,1.97012830,0.96193986,0.49932223
-4.66133067,3.98968840,0.16089719,0.20671048,1.22559104,0.39129130,0.01431002,2.10938045,1.03754673,0.53775646
-4.65532766,4.24836386,0.17116836,0.21421613,1.27220921,0.41459993,0.01558132,2.25284109,1.11503278,0.57709395
-4.64932466,4.50936127,0.18091604,0.22169192,1.31888305,0.43740101,0.01690367,2.39898165,1.19353628,0.61689461
-4.64332166,4.76943201,0.18998878,0.22901841,1.36483576,0.45934991,0.01826720,2.54609570,1.27211448,0.65667261
