energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-5.49574787,5.80344109,0.02192191,1.25763420,0.07697253,2.05457381,0.69020263,0.70855424,1.21535573,1.87242408
-5.48974487,5.87174497,0.02179503,1.28845864,0.07691257,2.06202623,0.68781843,0.72070192,1.23799946,1.91352711
-5.48374187,5.92729312,0.02165112,1.31457431,0.07683353,2.06752981,0.68481121,0.73139696,1.25713672,1.94758644
-5.47773887,5.96833053,0.02148915,1.33565601,0.07672299,2.07031974,0.68095594,0.74030632,1.27245192,1.97412328
-5.47173587,5.99341091,0.02130772,1.35149119,0.07657057,2.06968001,0.67604968,0.74712981,1.28371212,1.99281979
-5.46573287,6.00145345,0.02110518,1.36198910,0.07636831,2.06497001,0.66991977,0.75160952,1.29077756,2.00353321
-5.45972986,5.99178758,0.02087988,1.36718571,0.07611093,2.05564918,0.66243085,0.75353821,1.29360917,2.00630419
-5.45372686,5.96418375,0.02063028,1.36724415,0.07579601,2.04129838,0.65349066,0.75276597,1.29227246,2.00135860
-5.44772386,5.91886861,0.02035519,1.36245049,0.07542404,2.02163725,0.64305421,0.74920510,1.28693759,1.98910288
-5.44172086,5.85652413,0.02005391,1.35320508,0.07499832,1.99653657,0.63112614,0.74283300,1.27787558,1.97011294
-5.43571786,5.77827041,0.01972636,1.34000982,0.07452483,1.96602532,0.61776133,0.73369276,1.26545066,1.94511703
-5.42971486,5.68563329,0.01937315,1.32345173,0.07401192,1.93029201,0.60306357,0.72189183,1.25010909,1.91497337
-5.42371186,5.58049790,0.01899571,1.30418373,0.07347003,1.88968041,0.58718249,0.70759849,1.23236496,1.88064337
-5.41770885,5.46505041,0.01859624,1.28290328,0.07291131,1.84467972,0.57030886,0.69103653,1.21278338,1.84316161
-5.41170585,5.34171040,0.01817773,1.26032975,0.07234920,1.79590993,0.55266852,0.67247841,1.19196191,1.80360375
-5.40570285,5.21305654,0.01774390,1.23718151,0.07179797,1.74410280,0.53451510,0.65223709,1.17051086,1.76305371
-5.39969985,5.08174870,0.01729909,1.21415349,0.07127233,1.69007942,0.51612201,0.63065693,1.14903339,1.72257129
-5.39369685,4.95044927,0.01684813,1.19189621,0.07078696,1.63472527,0.49777388,0.60810415,1.12810596,1.68316137
-5.38769385,4.82174661,0.01639622,1.17099673,0.07035607,1.57896367,0.47975778,0.58495694,1.10826017,1.64574596
-5.38169085,4.69808312,0.01594876,1.15196248,0.06999296,1.52372872,0.46235465,0.56159583,1.08996639,1.61113971
-5.37568784,4.58169016,0.01551114,1.13520814,0.06970965,1.46993857,0.44583107,0.53839440,1.07361988,1.58002983
-5.36968484,4.47453164,0.01508861,1.12104608,0.06951641,1.41846993,0.43043171,0.51571068,1.05952989,1.55296075
-5.36368184,4.37825764,0.01468605,1.10968049,0.06942145,1.37013455,0.41637271,0.49387941,1.04791193,1.53032397
-5.35767884,4.29416898,0.01430783,1.10120519,0.06943051,1.32565836,0.40383600,0.47320526,1.03888345,1.51235303
-5.35167584,4.22319318,0.01395766,1.09560519,0.06954653,1.28566369,0.39296488,0.45395718,1.03246308,1.49912359
-5.34567284,4.16587204,0.01363844,1.09276149,0.06976942,1.25065493,0.38386078,0.43636378,1.02857310,1.49055837
-5.33966983,4.12236040,0.01335215,1.09245915,0.07009576,1.22100803,0.37658136,0.42060996,1.02704518,1.48643643
-5.33366683,4.09243562,0.01309979,1.09439795,0.07051872,1.19696374,0.37113990,0.40683456,1.02762890,1.48640629
-5.32766383,4.07551699,0.01288132,1.09820525,0.07102791,1.17862479,0.36750586,0.39512919,1.03000268,1.49000236
-5.32166083,4.07069394,0.01269562,1.10345060,0.07160946,1.16595682,0.36560683,0.38553798,1.03378672,1.49666378
-5.31565783,4.07676197,0.01254058,1.10966147,0.07224616,1.15879297,0.36533141,0.37805850,1.03855724,1.50575509
-5.30965483,4.09226494,0.01241313,1.11633952,0.07291772,1.15684191,0.36653328,0.37264348,1.04386168,1.51658795
-5.30365183,4.11554238,0.01230929,1.12297687,0.07360115,1.15969889,0.36903597,0.36920356,1.04923405,1.52844314
-5.29764882,4.14478032,0.01222440,1.12907197,0.07427132,1.16685964,0.37263855,0.36761083,1.05421012,1.54059212
-5.29164582,4.17806428,0.01215320,1.13414425,0.07490155,1.17773652,0.37712172,0.36770316,1.05834171,1.55231765
-5.28564282,4.21343272,0.01209005,1.13774750,0.07546436,1.19167659,0.38225439,0.36928930,1.06120980,1.56293262
-5.27963982,4.24892982,0.01202911,1.13948134,0.07593227,1.20798100,0.38780038,0.37215461,1.06243591,1.57179694
-5.27363682,4.28265587,0.01196459,1.13900054,0.07627862,1.22592512,0.39352512,0.37606722,1.06169158,1.57833181
-5.26763382,4.31281421,0.01189092,1.13602211,0.07647843,1.24477899,0.39920214,0.38078473,1.05870561,1.58203128
-5.26163082,4.33775348,0.01180295,1.13032992,0.07650919,1.26382726,0.40461913,0.38606106,1.05326901,1.58247084
-5.25562781,4.35600408,0.01169620,1.12177689,0.07635158,1.28238822,0.40958342,0.39165334,1.04523770,1.57931310
-5.24962481,4.36630824,0.01156694,1.11028495,0.07599012,1.29983134,0.41392668,0.39732876,1.03453285,1.57231048
-5.24362181,4.36764296,0.01141237,1.09584274,0.07541366,1.31559267,0.41750875,0.40287096,1.02113928,1.56130526
-5.23761881,4.35923563,0.01123072,1.07850154,0.07461568,1.32918786,0.42022049,0.40808605,1.00510194,1.54622716
-5.23161581,4.34057218,0.01102125,1.05836961,0.07359452,1.34022238,0.42198561,0.41280772,0.98652097,1.52708877
-5.22561281,4.31139816,0.01078433,1.03560540,0.07235334,1.34839865,0.42276141,0.41690162,0.96554553,1.50397935
-5.21960980,4.27171298,0.01052135,1.01040994,0.07089995,1.35352011,0.42253855,0.42026855,0.94236688,1.47705734
-5.21360680,4.22175827,0.01023467,0.98301884,0.06924654,1.35549216,0.42133983,0.42284660,0.91721105,1.44654197
-5.20760380,4.16200104,0.00992750,0.95369442,0.06740922,1.35432015,0.41921825,0.42461205,0.89033143,1.41270458
-5.20160080,4.09311282,0.00960378,0.92271795,0.06540750,1.35010470,0.41625426,0.42557907,0.86200166,1.37585979
-5.19559780,4.01594575,0.00926800,0.89038276,0.06326370,1.34303470,0.41255264,0.42579821,0.83250903,1.33635710
-5.18959480,3.93150683,0.00892503,0.85698797,0.06100234,1.33337853,0.40823895,0.42535387,0.80214860,1.29457300
-5.18359180,3.84093139,0.00857995,0.82283333,0.05864955,1.32147380,0.40345597,0.42436079,0.77121821,1.25090376
-5.17758879,3.74545672,0.00823784,0.78821503,0.05623246,1.30771643,0.39836012,0.42295981,0.74001445,1.20575926
-5.17158579,3.64639678,0.00790366,0.75342253,0.05377866,1.29254929,0.39311812,0.42131303,0.70882946,1.15955754
-5.16558279,3.54511859,0.00758209,0.71873639,0.05131581,1.27645109,0.38790410,0.41959872,0.67794873,1.11272025
-5.15957979,3.44302076,0.00727738,0.68442686,0.04887118,1.25992581,0.38289705,0.41800601,0.64764946,1.06566888
-5.15357679,3.34151444,0.00699330,0.65075310,0.04647140,1.24349310,0.37827893,0.41672976,0.61819962,1.01882152
-5.14757379,3.24200670,0.00673305,0.61796292,0.04414218,1.22767972,0.37423328,0.41596570,0.58985734,0.97259007
-5.14157079,3.14588612,0.00649924,0.58629264,0.04190819,1.21301223,0.37094437,0.41590600,0.56287042,0.92737769
-5.13556778,3.05451039,0.00629389,0.55596707,0.03979289,1.20001099,0.36859680,0.41673540,0.53747592,0.88357624
-5.12956478,2.96919528,0.00611844,0.52719933,0.03781845,1.18918508,0.36737549,0.41862803,0.51389948,0.84156369
-5.12356178,2.89120459,0.00597384,0.50019034,0.03600569,1.18102829,0.36746585,0.42174479,0.49235429,0.80170119
-5.11755878,2.82174048,0.00586056,0.47512795,0.03437393,1.17601561,0.36905399,0.42623138,0.47303964,0.76432988
-5.11155578,2.76193350,0.00577872,0.45218562,0.03294096,1.17460011,0.37232688,0.43221691,0.45613898,0.72976728
-5.10555278,2.71283210,0.00572814,0.43152061,0.03172288,1.17720967,0.37747208,0.43981291,0.44181743,0.69830333
-5.09954977,2.67539109,0.00570843,0.41327179,0.03073398,1.18424354,0.38467711,0.44911262,0.43021888,0.67019613
-5.09354677,2.65045894,0.00571905,0.39755706,0.02998655,1.19606817,0.39412817,0.46019056,0.42146267,0.64566754
-5.08754377,2.63876401,0.00575944,0.38447063,0.02949068,1.21301235,0.40600817,0.47310203,0.41564019,0.62489869
-5.08154077,2.64089975,0.00582898,0.37408020,0.02925414,1.23536152,0.42049399,0.48788258,0.41281130,0.60802573
-5.07553777,2.65730962,0.00592709,0.36642426,0.02928212,1.26335127,0.43775298,0.50454740,0.41300110,0.59513597
-5.06953477,2.68827204,0.00605323,0.36150973,0.02957712,1.29716021,0.45793878,0.52309043,0.41619705,0.58626455
-5.06353177,2.73388637,0.00620691,0.35931003,0.03013883,1.33690253,0.48118651,0.54348335,0.42234671,0.58139212
-5.05752876,2.79406077,0.00638766,0.35976388,0.03096402,1.38262060,0.50760760,0.56567447,0.43135640,0.58044341
-5.05152576,2.86850290,0.00659504,0.36277482,0.03204659,1.43427807,0.53728443,0.58958761,0.44309095,0.58328720
-5.04552276,2.95671445,0.00682857,0.36821176,0.03337758,1.49175411,0.57026507,0.61512115,0.45737448,0.58973759
-5.03951976,3.05799039,0.00708772,0.37591041,0.03494534,1.55483915,0.60655839,0.64214741,0.47399271,0.59955678
-5.03351676,3.17142363,0.00737183,0.38567588,0.03673572,1.62323280,0.64612998,0.67051263,0.49269635,0.61245936
-5.02751376,3.29591576,0.00768014,0.39728617,0.03873232,1.69654436,0.68889898,0.70003762,0.51320600,0.62811812
-5.02151076,3.43019403,0.00801170,0.41049671,0.04091686,1.77429631,0.73473639,0.73051944,0.53521808,0.64617115
-5.01550775,3.57283466,0.00836536,0.42504572,0.04326944,1.85593093,0.78346490,0.76173405,0.55841193,0.66623027
-5.00950475,3.72229212,0.00873977,0.44066026,0.04576900,1.94082035,0.83486055,0.79344026,0.58245762,0.68789033
-5.00350175,3.87693382,0.00913337,0.45706279,0.04839365,2.02827968,0.88865639,0.82538475,0.60702439,0.71073932
-4.99749875,4.03507919,0.00954440,0.47397804,0.05112103,2.11758324,0.94454807,0.85730839,0.63178932,0.73436876
-4.99149575,4.19504209,0.00997094,0.49113995,0.05392863,2.20798327,1.00220144,0.88895348,0.65644589,0.75838416
-4.98549275,4.35517516,0.01041092,0.50829837,0.05679411,2.29873077,1.06126199,0.92007190,0.68071220,0.78241521
-4.97948974,4.51391455,0.01086218,0.52522542,0.05969552,2.38909755,1.12136584,0.95043384,0.70433848,0.80612523
-4.97348674,4.66982355,0.01132252,0.54172119,0.06261146,2.47839895,1.18215200,0.97983676,0.72711353,0.82921962
-4.96748374,4.82163353,0.01178974,0.55761856,0.06552130,2.56601623,1.24327543,1.00811422,0.74887004,0.85145306
-4.96148074,4.96828065,0.01226172,0.57278715,0.06840523,2.65141784,1.30442043,1.03514428,0.76948844,0.87263517
-4.95547774,5.10893717,0.01273645,0.58713602,0.07124439,2.73417873,1.36531374,1.06085687,0.78889919,0.89263446
-4.94947474,5.24303601,0.01321209,0.60061524,0.07402095,2.81399691,1.42573683,1.08524000,0.80708350,0.91138044
-4.94347174,5.37028784,0.01368700,0.61321626,0.07671816,2.89070646,1.48553663,1.10834420,0.82407248,0.92886392
-4.93746873,5.49068983,0.01415979,0.62497095,0.07932056,2.96428649,1.54463428,1.13028514,0.83994471,0.94513544
-4.93146573,5.60452596,0.01462934,0.63594961,0.08181402,3.03486552,1.60303111,1.15124399,0.85482247,0.96030192
-4.92546273,5.71235838,0.01509478,0.64625774,0.08418604,3.10272093,1.66081157,1.17146546,0.86886671,0.97452172
-4.91945973,5.81501032,0.01555553,0.65603194,0.08642594,3.16827322,1.71814258,1.19125348,0.88227100,0.98799825
-4.91345673,5.91354062,0.01601125,0.66543491,0.08852517,3.23207522,1.77526917,1.21096445,0.89525465,1.00097234
-4.90745373,6.00921065,0.01646182,0.67464979,0.09047759,3.29479621,1.83250613,1.23099829,0.90805532,1.01371369
-4.90145073,6.10344429,0.01690733,0.68387401,0.09227986,3.35720128,1.89022593,1.25178738,0.92092125,1.02651152
-4.89544772,6.19778202,0.01734801,0.69331277,0.09393167,3.42012650,1.94884302,1.27378376,0.93410341,1.03966485
-4.88944472,6.29383014,0.01778416,0.70317237,0.09543609,3.48445032,2.00879501,1.29744489,0.94784778,1.05347252
-4.88344172,6.39320653,0.01821614,0.71365359,0.09679968,3.55106211,2.07052128,1.32321848,0.96238786,1.06822339
-4.87743872,6.49748415,0.01864430,0.72494524,0.09803262,3.62082857,2.13443988,1.35152669,0.97793778,1.08418681
-4.87143572,6.60813401,0.01906889,0.73721804,0.09914865,3.69455919,2.20092347,1.38275040,0.99468592,1.10160366
-4.86543272,6.72646894,0.01949007,0.75061905,0.10016487,3.77297167,2.27027546,1.41721395,1.01278934,1.12067819
-4.85942971,6.85359000,0.01990784,0.76526670,0.10110133,3.85665849,2.34270727,1.45517079,1.03236902,1.14157092
-4.85342671,6.99033711,0.02032200,0.78124658,0.10198048,3.94605583,2.41831792,1.49679075,1.05350609,1.16439256
-4.84742371,7.13724548,0.02073216,0.79860814,0.10282648,4.04141604,2.49707675,1.54214911,1.07623891,1.18919940
-4.84142071,7.29450944,0.02113773,0.81736227,0.10366426,4.14278464,2.57881039,1.59121809,1.10056139,1.21599000
-4.83541771,7.46195518,0.02153789,0.83747991,0.10451857,4.24998296,2.66319468,1.64386098,1.12642215,1.24470348
-4.82941471,7.63902345,0.02193169,0.85889179,0.10541286,4.36259723,2.74975208,1.69982916,1.15372488,1.27521935
-4.82341171,7.82476342,0.02231801,0.88148907,0.10636818,4.47997489,2.83785494,1.75876225,1.18232975,1.30735889
-4.81740870,8.01783830,0.02269564,0.90512520,0.10740204,4.60122848,2.92673483,1.82019140,1.21205578,1.34088816
-4.81140570,8.21654308,0.02306333,0.92961872,0.10852744,4.72524735,3.01549756,1.88354569,1.24268435,1.37552244
-4.80540270,8.41883436,0.02341983,0.95475699,0.10975194,4.85071721,3.10314371,1.94816166,1.27396353,1.41093212
-4.79939970,8.62237183,0.02376395,0.98030086,0.11107699,4.97614700,3.18859380,2.01329553,1.30561337,1.44674981
-4.79339670,8.82457058,0.02409464,1.00599006,0.11249743,5.09990263,3.27071737,2.07813808,1.33733196,1.48257859
-4.78739370,9.02266283,0.02441098,1.03154923,0.11400134,5.22024659,3.34836471,2.14183162,1.36880211,1.51800112
-4.78139070,9.21376761,0.02471228,1.05669445,0.11557015,5.33538223,3.42040033,2.20348877,1.39969867,1.55258942
-4.77538769,9.39496615,0.02499806,1.08114006,0.11717904,5.44350146,3.48573655,2.26221242,1.42969610,1.58591510
-4.76938469,9.56338095,0.02526811,1.10460566,0.11879770,5.54283429,3.54336628,2.31711646,1.45847635,1.61755971
-4.76338169,9.71625568,0.02552246,1.12682303,0.12039133,5.63169852,3.59239349,2.36734669,1.48573668,1.64712498
-4.75737869,9.85103370,0.02576142,1.14754280,0.12192192,5.70854798,3.63206028,2.41210121,1.51119724,1.67424260
-4.75137569,9.96543203,0.02598552,1.16654073,0.12334971,5.77201758,3.66176972,2.45064998,1.53460827,1.69858342
-4.74537269,10.05750871,0.02619552,1.18362328,0.12463479,5.82096367,3.68110335,2.48235271,1.55575656,1.71986550
-4.73936968,10.12572058,0.02639237,1.19863243,0.12573880,5.85449808,3.68983304,2.50667472,1.57447095,1.73786107
-4.73336668,10.16896982,0.02657719,1.21144942,0.12662656,5.87201491,3.68792670,2.52320024,1.59062675,1.75240193
-4.72736368,10.18663707,0.02675123,1.22199740,0.12726765,5.87320872,3.67554773,2.53164283,1.60414877,1.76338317
-4.72136068,10.17860007,0.02691582,1.23024280,0.12763787,5.85808385,3.65304845,2.53185241,1.61501271,1.77076505
-4.71535768,10.14523693,0.02707237,1.23619529,0.12772038,5.82695414,3.62095786,2.52381887,1.62324506,1.77457294
-4.70935468,10.08741380,0.02722230,1.23990646,0.12750660,5.78043346,3.57996424,2.50767205,1.62892118,1.77489525
-4.70335168,10.00645738,0.02736706,1.24146698,0.12699681,5.71941711,3.53089349,2.48367809,1.63216161,1.77187941
-4.69734867,9.90411328,0.02750806,1.24100259,0.12620035,5.64505513,3.47468412,2.45223229,1.63312690,1.76572597
-4.69134567,9.78249184,0.02764668,1.23866889,0.12513543,5.55871833,3.41235981,2.41384875,1.63201087,1.75668117
-4.68534267,9.64400344,0.02778425,1.23464511,0.12382862,5.46195857,3.34500075,2.36914710,1.62903271,1.74502797
-4.67933967,9.49128592,0.02792202,1.22912721,0.12231395,5.35646465,3.27371475,2.31883675,1.62442822,1.73107621
-4.67333667,9.32712694,0.02806118,1.22232055,0.12063177,5.24401573,3.19960921,2.26369934,1.61844055,1.71515206
-4.66733367,9.15438423,0.02820282,1.21443244,0.11882730,5.12643373,3.12376487,2.20456976,1.61131088,1.69758736
-4.66133067,8.97590687,0.02834795,1.20566484,0.11694900,5.00553668,3.04721217,2.14231656,1.60326945,1.67870912
-4.65532766,8.79446039,0.02849748,1.19620774,0.11504686,4.88309443,2.97091080,2.07782217,1.59452752,1.65882991
-4.64932466,8.61265833,0.02865219,1.18623326,0.11317061,4.76078821,2.89573302,2.01196376,1.58527037,1.63823922
-4.64332166,8.43290250,0.02881278,1.17589088,0.11136799,4.64017511,2.82245086,1.94559493,1.57565192,1.61719643
