energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
-2.84842421,3.65708773,0.02970429,0.74110036,0.06802962,1.85182358,2.71389190,0.97751490,0.24371734,0.00728437
-2.84242121,3.64752242,0.03093696,0.73544166,0.06624820,1.85861241,2.70663201,0.96753598,0.24664364,0.00728160
-2.83641821,3.64380494,0.03216906,0.73099720,0.06468111,1.86755009,2.70104861,0.95979902,0.24947971,0.00727822
-2.83041521,3.64613274,0.03337725,0.72787140,0.06333913,1.87846179,2.69733333,0.95436804,0.25224140,0.00727481
-2.82441221,3.65461643,0.03453841,0.72615209,0.06222891,1.89114399,2.69570405,0.95127877,0.25494468,0.00727194
-2.81840920,3.66927829,0.03563013,0.72590787,0.06135297,1.90537275,2.69640715,0.95053893,0.25760411,0.00727022
-2.81240620,3.69005119,0.03663120,0.72718521,0.06070954,1.92091213,2.69971737,0.95212869,0.26023115,0.00727023
-2.80640320,3.71677773,0.03752217,0.73000546,0.06029263,1.93752241,2.70593464,0.95600116,0.26283265,0.00727253
-2.80040020,3.74920955,0.03828574,0.73436181,0.06009201,1.95496754,2.71537760,0.96208279,0.26540935,0.00727765
-2.79439720,3.78700691,0.03890722,0.74021653,0.06009332,1.97302153,2.72837372,0.97027382,0.26795464,0.00728604
-2.78839420,3.82973844,0.03937488,0.74749843,0.06027820,1.99147327,2.74524597,0.98044860,0.27045362,0.00729808
-2.78239120,3.87688136,0.03968018,0.75610103,0.06062458,2.01012965,2.76629647,0.99245590,0.27288247,0.00731406
-2.77638819,3.92782231,0.03981796,0.76588142,0.06110700,2.02881664,2.79178748,1.00611919,0.27520823,0.00733413
-2.77038519,3.98185894,0.03978651,0.77666010,0.06169703,2.04737838,2.82192049,1.02123700,0.27738904,0.00735832
-2.76438219,4.03820261,0.03958749,0.78822191,0.06236380,2.06567422,2.85681428,1.03758337,0.27937476,0.00738649
-2.75837919,4.09598242,0.03922580,0.80031815,0.06307468,2.08357401,2.89648297,1.05490862,0.28110809,0.00741835
-2.75237619,4.15425068,0.03870928,0.81266986,0.06379592,2.10095172,2.94081513,1.07294030,0.28252597,0.00745341
-2.74637319,4.21199022,0.03804841,0.82497244,0.06449348,2.11767803,2.98955527,1.09138464,0.28356141,0.00749097
-2.74037019,4.26812355,0.03725585,0.83690127,0.06513376,2.13361221,3.04228874,1.10992849,0.28414555,0.00753014
-2.73436718,4.32152406,0.03634599,0.84811838,0.06568450,2.14859393,3.09843121,1.12824175,0.28420989,0.00756983
-2.72836418,4.37102935,0.03533440,0.85827997,0.06611551,2.16243557,3.15722373,1.14598050,0.28368859,0.00760875
-2.72236118,4.41545656,0.03423733,0.86704440,0.06639940,2.17491569,3.21773415,1.16279074,0.28252079,0.00764540
-2.71635818,4.45361981,0.03307120,0.87408064,0.06651228,2.18577416,3.27886548,1.17831278,0.28065279,0.00767813
-2.71035518,4.48434943,0.03185212,0.87907669,0.06643427,2.19470965,3.33937141,1.19218634,0.27804008,0.00770514
-2.70435218,4.50651291,0.03059545,0.88174780,0.06614992,2.20137960,3.39787906,1.20405615,0.27464903,0.00772452
-2.69834917,4.51903704,0.02931543,0.88184421,0.06564850,2.20540330,3.45291850,1.21357817,0.27045830,0.00773429
-2.69234617,4.52093111,0.02802495,0.87915818,0.06492412,2.20636795,3.50295833,1.22042616,0.26545985,0.00773245
-2.68634317,4.51131036,0.02673527,0.87353004,0.06397572,2.20383775,3.54644646,1.22429858,0.25965952,0.00771703
-2.68034017,4.48941930,0.02545599,0.86485312,0.06280692,2.19736581,3.58185447,1.22492560,0.25307721,0.00768615
-2.67433717,4.45465421,0.02419496,0.85307744,0.06142574,2.18650847,3.60772426,1.22207598,0.24574665,0.00763809
-2.66833417,4.40658395,0.02295839,0.83821198,0.05984422,2.17084135,3.62271520,1.21556376,0.23771479,0.00757134
-2.66233117,4.34496854,0.02175092,0.82032560,0.05807795,2.14997660,3.62564974,1.20525437,0.22904076,0.00748464
-2.65632816,4.26977450,0.02057585,0.79954647,0.05614560,2.12358044,3.61555597,1.19107006,0.21979464,0.00737708
-2.65032516,4.18118646,0.01943529,0.77606019,0.05406831,2.09139012,3.59170503,1.17299432,0.21005588,0.00724813
-2.64432216,4.07961413,0.01833047,0.75010651,0.05186916,2.05322949,3.55364194,1.15107519,0.19991161,0.00709765
-2.63831916,3.96569421,0.01726196,0.72197486,0.04957261,2.00902231,3.50120839,1.12542717,0.18945474,0.00692595
-2.63231616,3.84028674,0.01622990,0.69199882,0.04720395,1.95880265,3.43455652,1.09623159,0.17878204,0.00673378
-2.62631316,3.70446574,0.01523424,0.66054962,0.04478883,1.90272162,3.35415282,1.06373547,0.16799223,0.00652237
-2.62031016,3.55950389,0.01427494,0.62802887,0.04235277,1.84105025,3.26077205,1.02824855,0.15718403,0.00629337
-2.61430715,3.40685167,0.01335212,0.59486072,0.03992077,1.77417801,3.15548122,0.99013875,0.14645436,0.00604884
-2.60830415,3.24811113,0.01246616,0.56148357,0.03751691,1.70260723,3.03961416,0.94982594,0.13589666,0.00579121
-2.60230115,3.08500507,0.01161779,0.52834158,0.03516406,1.62694336,2.91473762,0.90777426,0.12559935,0.00552322
-2.59629815,2.91934236,0.01080812,0.49587610,0.03288355,1.54788164,2.78261021,0.86448310,0.11564446,0.00524784
-2.59029515,2.75298031,0.01003860,0.46451730,0.03069495,1.46619063,2.64513566,0.82047694,0.10610651,0.00496824
-2.58429215,2.58778535,0.00931096,0.43467597,0.02861585,1.38269336,2.50431215,0.77629442,0.09705155,0.00468763
-2.57828914,2.42559312,0.00862720,0.40673580,0.02666162,1.29824679,2.36217955,0.73247692,0.08853644,0.00440925
-2.57228614,2.26816912,0.00798942,0.38104629,0.02484534,1.21372056,2.22076644,0.68955690,0.08060836,0.00413627
-2.56628314,2.11717126,0.00739974,0.35791626,0.02317759,1.12997578,2.08203876,0.64804648,0.07330448,0.00387165
-2.56028014,1.97411535,0.00686020,0.33760821,0.02166637,1.04784469,1.94785170,0.60842647,0.06665186,0.00361816
-2.55427714,1.84034455,0.00637264,0.32033359,0.02031708,0.96811198,1.81990639,0.57113621,0.06066759,0.00337823
-2.54827414,1.71700373,0.00593860,0.30624903,0.01913245,0.89149823,1.69971266,0.53656465,0.05535894,0.00315394
-2.54227114,1.60501936,0.00555927,0.29545371,0.01811260,0.81864629,1.58855870,0.50504262,0.05072386,0.00294698
-2.53626813,1.50508549,0.00523538,0.28798778,0.01725514,0.75011050,1.48748854,0.47683687,0.04675146,0.00275859
-2.53026513,1.41765611,0.00496720,0.28383201,0.01655524,0.68634933,1.39728749,0.45214575,0.04342268,0.00258956
-2.52426213,1.34294399,0.00475452,0.28290870,0.01600590,0.62772128,1.31847574,0.43109681,0.04071106,0.00244024
-2.51825913,1.28092587,0.00459665,0.28508381,0.01559817,0.57448394,1.25130999,0.41374623,0.03858352,0.00231055
-2.51225613,1.23135377,0.00449244,0.29017031,0.01532146,0.52679603,1.19579242,0.40008018,0.03700132,0.00219999
-2.50625313,1.19377183,0.00444034,0.29793285,0.01516393,0.48472210,1.15168664,0.39001802,0.03592097,0.00210770
-2.50025013,1.16753815,0.00443845,0.30809349,0.01511284,0.44823946,1.11853955,0.38341709,0.03529526,0.00203250
-2.49424712,1.15185080,0.00448458,0.32033853,0.01515504,0.41724679,1.09570814,0.38007909,0.03507427,0.00197293
-2.48824412,1.14577716,0.00457637,0.33432635,0.01527739,0.39157421,1.08239027,0.37975767,0.03520641,0.00192734
-2.48224112,1.14828558,0.00471129,0.34969588,0.01546720,0.37099401,1.07765801,0.38216704,0.03563951,0.00189395
-2.47623812,1.15827840,0.00488679,0.36607574,0.01571269,0.35523181,1.08049259,0.38699132,0.03632188,0.00187091
-2.47023512,1.17462532,0.00510033,0.38309365,0.01600341,0.34397762,1.08981960,0.39389422,0.03720335,0.00185634
-2.46423212,1.19619604,0.00534944,0.40038585,0.01633054,0.33689650,1.10454335,0.40252890,0.03823636,0.00184846
-2.45822911,1.22189130,0.00563179,0.41760636,0.01668727,0.33363847,1.12357937,0.41254754,0.03937694,0.00184556
-2.45222611,1.25067146,0.00594521,0.43443564,0.01706897,0.33384749,1.14588410,0.42361036,0.04058571,0.00184614
-2.44622311,1.28158185,0.00628774,0.45058860,0.01747337,0.33716931,1.17048098,0.43539396,0.04182881,0.00184887
-2.44022011,1.31377428,0.00665764,0.46582141,0.01790063,0.34325812,1.19648240,0.44759855,0.04307875,0.00185267
-2.43421711,1.34652440,0.00705336,0.47993728,0.01835335,0.35178211,1.22310709,0.45995413,0.04431519,0.00185673
-2.42821411,1.37924457,0.00747363,0.49279074,0.01883643,0.36242773,1.24969279,0.47222526,0.04552561,0.00186050
-2.42221111,1.41149226,0.00791736,0.50429056,0.01935699,0.37490306,1.27570424,0.48421468,0.04670586,0.00186370
-2.41620810,1.44297408,0.00838370,0.51440119,0.01992408,0.38894021,1.30073669,0.49576553,0.04786063,0.00186633
-2.41020510,1.47354578,0.00887203,0.52314270,0.02054847,0.40429694,1.32451552,0.50676235,0.04900366,0.00186865
-2.40420210,1.50320860,0.00938193,0.53058955,0.02124233,0.42075785,1.34689219,0.51713104,0.05015793,0.00187112
-2.39819910,1.53210258,0.00991326,0.53686800,0.02201891,0.43813510,1.36783764,0.52683785,0.05135558,0.00187444
-2.39219610,1.56049730,0.01046610,0.54215268,0.02289223,0.45626885,1.38743339,0.53588765,0.05263769,0.00187945
-2.38619310,1.58878072,0.01104086,0.54666220,0.02387673,0.47502775,1.40586142,0.54432160,0.05405387,0.00188713
-2.38019010,1.61744667,0.01163827,0.55065426,0.02498700,0.49430924,1.42339322,0.55221452,0.05566167,0.00189857
-2.37418709,1.64708138,0.01225945,0.55442019,0.02623743,0.51403998,1.44037873,0.55967197,0.05752574,0.00191492
-2.36818409,1.67834947,0.01290595,0.55827923,0.02764199,0.53417624,1.45723542,0.56682737,0.05971692,0.00193732
-2.36218109,1.71197967,0.01357983,0.56257258,0.02921395,0.55470419,1.47443791,0.57383899,0.06231096,0.00196695
-2.35617809,1.74875019,0.01428368,0.56765728,0.03096562,0.57564006,1.49250797,0.58088705,0.06538722,0.00200490
-2.35017509,1.78947390,0.01502064,0.57389987,0.03290816,0.59703001,1.51200503,0.58817087,0.06902713,0.00205222
-2.34417209,1.83498304,0.01579449,0.58166995,0.03505135,0.61894942,1.53351672,0.59590585,0.07331243,0.00210983
-2.33816908,1.88611323,0.01660952,0.59133339,0.03740332,0.64150155,1.55764920,0.60432040,0.07832337,0.00217856
-2.33216608,1.94368666,0.01747062,0.60324532,0.03997038,0.66481537,1.58501684,0.61365257,0.08413670,0.00225909
-2.32616308,2.00849405,0.01838310,0.61774275,0.04275676,0.68904234,1.61623075,0.62414619,0.09082361,0.00235192
-2.32016008,2.08127534,0.01935262,0.63513674,0.04576434,0.71435211,1.65188593,0.63604660,0.09844758,0.00245743
-2.31415708,2.16269909,0.02038505,0.65570437,0.04899243,0.74092701,1.69254662,0.64959562,0.10706223,0.00257577
-2.30815408,2.25334052,0.02148623,0.67968028,0.05243750,0.76895540,1.73872994,0.66502591,0.11670917,0.00270695
-2.30215108,2.35365880,0.02266179,0.70724826,0.05609290,0.79862395,1.79088785,0.68255460,0.12741590,0.00285076
-2.29614807,2.46397374,0.02391683,0.73853287,0.05994866,0.83010897,1.84938778,0.70237633,0.13919389,0.00300682
-2.29014507,2.58444290,0.02525565,0.77359151,0.06399127,0.86356706,1.91449250,0.72465576,0.15203682,0.00317454
-2.28414207,2.71503964,0.02668148,0.81240724,0.06820351,0.89912548,1.98633999,0.74951983,0.16591903,0.00335314
-2.27813907,2.85553350,0.02819611,0.85488279,0.07256434,0.93687236,2.06492430,0.77705003,0.18079439,0.00354167
-2.27213607,3.00547360,0.02979960,0.90083607,0.07704887,0.97684749,2.15007832,0.80727491,0.19659541,0.00373896
-2.26613307,3.16417648,0.03149003,0.94999763,0.08162838,1.01903386,2.24145971,0.84016334,0.21323293,0.00394369
-2.26013007,3.33071930,0.03326318,1.00201047,0.08627045,1.06335048,2.33854095,0.87561877,0.23059622,0.00415435
-2.25412706,3.50393947,0.03511238,1.05643241,0.09093921,1.10964700,2.44060467,0.91347500,0.24855366,0.00436929
-2.24812406,3.68244142,0.03702833,1.11274120,0.09559560,1.15770039,2.54674491,0.95349367,0.26695400,0.00458670
-2.24212106,3.86461119,0.03899903,1.17034261,0.10019787,1.20721404,2.65587505,0.99536398,0.28562819,0.00480466
-2.23611806,4.04863912,0.04100978,1.22858128,0.10470204,1.25781958,2.76674286,1.03870469,0.30439191,0.00502112
-2.23011506,4.23255058,0.04304327,1.28675440,0.10906255,1.30908155,2.87795251,1.08306876,0.32304857,0.00523399
-2.22411206,4.41424443,0.04507979,1.34412766,0.11323290,1.36050493,2.98799340,1.12795059,0.34139294,0.00544110
-2.21810905,4.59153839,0.04709748,1.39995328,0.11716650,1.41154553,3.09527526,1.17279590,0.35921522,0.00564027
-2.21210605,4.76222040,0.04907272,1.45348947,0.12081741,1.46162291,3.19816841,1.21701396,0.37630559,0.00582936
-2.20610305,4.92410425,0.05098061,1.50402069,0.12414129,1.51013563,3.29504814,1.25999209,0.39245892,0.00600628
-2.20010005,5.07508814,0.05279551,1.55087810,0.12709626,1.55647835,3.38434157,1.30111180,0.40747972,0.00616905
-2.19409705,5.21321372,0.05449165,1.59345926,0.12964381,1.60006006,3.46457554,1.33976625,0.42118706,0.00631583
-2.18809405,5.33672392,0.05604381,1.63124655,0.13174971,1.64032291,3.53442339,1.37537825,0.43341935,0.00644501
-2.18209105,5.44411683,0.05742798,1.66382338,0.13338487,1.67676093,3.59274914,1.40741824,0.44403869,0.00655519
-2.17608804,5.53419380,0.05862206,1.69088754,0.13452614,1.70893758,3.63864699,1.43542142,0.45293479,0.00664526
-2.17008504,5.60609924,0.05960652,1.71226115,0.13515698,1.73650165,3.67147440,1.45900337,0.46002815,0.00671443
-2.16408204,5.65935040,0.06036502,1.72789668,0.13526807,1.75920045,3.69087741,1.47787331,0.46527238,0.00676225
-2.15807904,5.69385533,0.06088491,1.73787861,0.13485778,1.77688971,3.69680670,1.49184447,0.46865564,0.00678864
-2.15207604,5.70991794,0.06115768,1.74242067,0.13393236,1.78953959,3.68952349,1.50084092,0.47020089,0.00679389
-2.14607304,5.70822941,0.06117923,1.74185863,0.13250611,1.79723627,3.66959489,1.50490047,0.46996518,0.00677865
-2.14007004,5.68984576,0.06095003,1.73663872,0.13060119,1.80017894,3.63787832,1.50417341,0.46803775,0.00674396
-2.13406703,5.65615216,0.06047514,1.72730223,0.12824732,1.79867208,3.59549552,1.49891694,0.46453705,0.00669116
-2.12806403,5.60881514,0.05976401,1.71446669,0.12548123,1.79311329,3.54379692,1.48948553,0.45960693,0.00662188
-2.12206103,5.54972427,0.05883019,1.69880437,0.12234587,1.78397704,3.48431753,1.47631748,0.45341189,0.00653801
-2.11605803,5.48092572,0.05769090,1.68101897,0.11888948,1.77179505,3.41872612,1.45991824,0.44613179,0.00644159
-2.11005503,5.40455039,0.05636643,1.66182138,0.11516452,1.75713407,3.34876950,1.44084122,0.43795614,0.00633480
-2.10405203,5.32273958,0.05487950,1.64190551,0.11122639,1.74057219,3.27621428,1.41966687,0.42907824,0.00621984
-2.09804902,5.23757140,0.05325449,1.62192506,0.10713216,1.72267472,3.20278836,1.39698103,0.41968941,0.00609888
-2.09204602,5.15099118,0.05151674,1.60247230,0.10293921,1.70397082,3.13012459,1.37335352,0.40997354,0.00597397
-2.08604302,5.06474874,0.04969177,1.58405952,0.09870387,1.68493204,3.05970888,1.34931783,0.40010227,0.00584703
-2.08004002,4.98034539,0.04780454,1.56710404,0.09448018,1.66595391,2.99283490,1.32535302,0.39023076,0.00571970
-2.07403702,4.89899264,0.04587881,1.55191713,0.09031874,1.64734133,2.93056713,1.30186835,0.38049457,0.00559338
-2.06803402,4.82158437,0.04393661,1.53869728,0.08626564,1.62929861,2.87371373,1.27919157,0.37100733,0.00546917
-2.06203102,4.74868328,0.04199775,1.52752801,0.08236165,1.61192454,2.82281008,1.25756107,0.36185960,0.00534783
-2.05602801,4.68052181,0.04007953,1.51838007,0.07864162,1.59521279,2.77811352,1.23712222,0.35311861,0.00522980
-2.05002501,4.61701708,0.03819652,1.51111790,0.07513398,1.57905736,2.73960912,1.21792800,0.34482907,0.00511522
-2.04402201,4.55779859,0.03636054,1.50550981,0.07186063,1.56326288,2.70702602,1.19994364,0.33701470,0.00500392
-2.03801901,4.50224696,0.03458068,1.50124151,0.06883689,1.54755911,2.67986310,1.18305491,0.32968058,0.00489552
-2.03201601,4.44954150,0.03286347,1.49793212,0.06607174,1.53161877,2.65742276,1.16707954,0.32281586,0.00478941
-2.02601301,4.39871408,0.03121314,1.49515208,0.06356820,1.51507778,2.63885087,1.15178123,0.31639691,0.00468486
-2.02001001,4.34870659,0.02963193,1.49244216,0.06132387,1.49755680,2.62318103,1.13688521,0.31039059,0.00458105
-2.01400700,4.29842931,0.02812043,1.48933275,0.05933158,1.47868307,2.60938108,1.12209493,0.30475742,0.00447713
-2.00800400,4.24681764,0.02667795,1.48536277,0.05758013,1.45811139,2.59639974,1.10710884,0.29945463,0.00437230
-2.00200100,4.19288478,0.02530292,1.48009746,0.05605506,1.43554338,2.58321144,1.09163656,0.29443891,0.00426583
-1.99599800,4.13576852,0.02399319,1.47314458,0.05473947,1.41074408,2.56885767,1.07541389,0.28966870,0.00415712
-1.98999500,4.07477044,0.02274635,1.46416836,0.05361486,1.38355535,2.55248322,1.05821594,0.28510611,0.00404575
-1.98399200,4.00938655,0.02155999,1.45290100,0.05266185,1.35390557,2.53336617,1.03986804,0.28071836,0.00393149
-1.97798899,3.93932855,0.02043193,1.43915133,0.05186094,1.32181535,2.51094091,1.02025396,0.27647874,0.00381429
-1.97198599,3.86453571,0.01936033,1.42281050,0.05119319,1.28739935,2.48481355,0.99932146,0.27236723,0.00369433
-1.96598299,3.78517738,0.01834377,1.40385471,0.05064076,1.25086417,2.45476976,0.97708483,0.26837069,0.00357201
-1.95997999,3.70164666,0.01738135,1.38234488,0.05018746,1.21250271,2.42077513,0.95362474,0.26448284,0.00344789
-1.95397699,3.61454614,0.01647264,1.35842355,0.04981911,1.17268551,2.38296870,0.92908530,0.26070392,0.00332272
-1.94797399,3.52466655,0.01561764,1.33230913,0.04952384,1.13184934,2.34165023,0.90366880,0.25704030,0.00319738
-1.94197099,3.43295947,0.01481674,1.30428774,0.04929231,1.09048398,2.29726229,0.87762824,0.25350381,0.00307286
-1.93596798,3.34050534,0.01407060,1.27470313,0.04911778,1.04911742,2.25036814,0.85125819,0.25011112,0.00295022
-1.92996498,3.24847794,0.01338009,1.24394485,0.04899605,1.00830041,2.20162652,0.82488425,0.24688290,0.00283058
-1.92396198,3.15810656,0.01274613,1.21243534,0.04892535,0.96859059,2.15176452,0.79885161,0.24384301,0.00271503
-1.91795898,3.07063699,0.01216964,1.18061616,0.04890609,0.93053708,2.10154964,0.77351316,0.24101755,0.00260466
-1.91195598,2.98729255,0.01165142,1.14893397,0.04894048,0.89466563,2.05176206,0.74921747,0.23843377,0.00250046
-1.90595298,2.90923613,0.01119206,1.11782674,0.04903210,0.86146495,2.00316802,0.72629716,0.23611895,0.00240336
-1.89994997,2.83753432,0.01079184,1.08771048,0.04918542,0.83137443,1.95649533,0.70505805,0.23409914,0.00231415
-1.89394697,2.77312452,0.01045068,1.05896720,0.04940515,0.80477351,1.91241140,0.68576927,0.23239771,0.00223348
-1.88794397,2.71678602,0.01016806,1.03193424,0.04969570,0.78197291,1.87150469,0.66865485,0.23103398,0.00216183
-1.88194097,2.66911576,0.00994298,1.00689547,0.05006052,0.76320785,1.83426971,0.65388689,0.23002171,0.00209953
-1.87593797,2.63050962,0.00977389,0.98407455,0.05050150,0.74863332,1.80109613,0.64158054,0.22936762,0.00204670
-1.86993497,2.60114981,0.00965871,0.96363063,0.05101845,0.73832150,1.77226190,0.63179101,0.22907009,0.00200328
-1.86393197,2.58099888,0.00959475,0.94565633,0.05160865,0.73226133,1.74793062,0.62451250,0.22911805,0.00196903
-1.85792896,2.56980079,0.00957875,0.93017835,0.05226646,0.73036018,1.72815302,0.61967928,0.22949010,0.00194353
-1.85192596,2.56708910,0.00960687,0.91716042,0.05298313,0.73244758,1.71287233,0.61716876,0.23015419,0.00192616
-1.84592296,2.57220224,0.00967474,0.90650857,0.05374675,0.73828103,1.70193324,0.61680631,0.23106759,0.00191617
-1.83991996,2.58430573,0.00977745,0.89807848,0.05454237,0.74755350,1.69509415,0.61837195,0.23217757,0.00191268
-1.83391696,2.60242054,0.00990970,0.89168451,0.05535229,0.75990281,1.69204220,0.62160842,0.23342259,0.00191466
-1.82791396,2.62545699,0.01006581,0.88711019,0.05615648,0.77492225,1.69241040,0.62623040,0.23473407,0.00192104
-1.82191096,2.65225303,0.01023986,0.88411956,0.05693322,0.79217262,1.69579642,0.63193468,0.23603877,0.00193068
-1.81590795,2.68161559,0.01042581,0.88246908,0.05765986,0.81119499,1.70178225,0.63841079,0.23726161,0.00194241
-1.80990495,2.71236352,0.01061764,0.88191944,0.05831356,0.83152404,1.70995392,0.64535178,0.23832887,0.00195508
-1.80390195,2.74337053,0.01080947,0.88224694,0.05887230,0.85270160,1.71992065,0.65246473,0.23917164,0.00196761
-1.79789895,2.77360630,0.01099577,0.88325388,0.05931569,0.87428981,1.73133255,0.65948067,0.23972933,0.00197897
-1.79189595,2.80217423,0.01117149,0.88477751,0.05962588,0.89588360,1.74389620,0.66616351,0.23995308,0.00198828
-1.78589295,2.82834400,0.01133220,0.88669726,0.05978839,0.91712210,1.75738729,0.67231764,0.23980884,0.00199476
-1.77988994,2.85157767,0.01147429,0.88893983,0.05979276,0.93769836,1.77165984,0.67779393,0.23927999,0.00199783
-1.77388694,2.87154792,0.01159505,0.89148194,0.05963311,0.95736724,1.78665137,0.68249394,0.23836930,0.00199705
-1.76788394,2.88814765,0.01169284,0.89435067,0.05930850,0.97595102,1.80238377,0.68637205,0.23710011,0.00199218
-1.76188094,2.90149019,0.01176711,0.89762122,0.05882311,0.99334244,1.81895957,0.68943564,0.23551657,0.00198317
-1.75587794,2.91190021,0.01181853,0.90141230,0.05818617,1.00950517,1.83655370,0.69174298,0.23368298,0.00197016
-1.74987494,2.91989525,0.01184895,0.90587917,0.05741169,1.02447147,1.85540094,0.69339922,0.23168211,0.00195343
-1.74387194,2.92615890,0.01186141,0.91120473,0.05651807,1.03833713,1.87577951,0.69455042,0.22961262,0.00193344
-1.73786893,2.93150633,0.01186010,0.91758897,0.05552739,1.05125394,1.89799141,0.69537589,0.22758553,0.00191075
-1.73186593,2.93684393,0.01185024,0.92523716,0.05446466,1.06341982,1.92234043,0.69607919,0.22572012,0.00188603
-1.72586293,2.94312455,0.01183795,0.93434737,0.05335692,1.07506709,1.94910880,0.69687808,0.22413908,0.00186002
-1.71985993,2.95130038,0.01183007,0.94509791,0.05223221,1.08644932,1.97853372,0.69799385,0.22296344,0.00183348
-1.71385693,2.96227567,0.01183401,0.95763508,0.05111859,1.09782723,2.01078481,0.69964051,0.22230725,0.00180717
-1.70785393,2.97686127,0.01185744,0.97206205,0.05004309,1.10945446,2.04594407,0.70201425,0.22227236,0.00178181
-1.70185093,2.99573316,0.01190809,0.98842930,0.04903072,1.12156359,2.08398915,0.70528369,0.22294360,0.00175807
-1.69584792,3.01939701,0.01199348,1.00672711,0.04810363,1.13435331,2.12478138,0.70958134,0.22438437,0.00173650
-1.68984492,3.04816034,0.01212061,1.02688059,0.04728032,1.14797719,2.16805925,0.71499666,0.22663302,0.00171757
-1.68384192,3.08211370,0.01229574,1.04874761,0.04657504,1.16253463,2.21343809,0.72157108,0.22970019,0.00170159
-1.67783892,3.12112187,0.01252409,1.07211971,0.04599736,1.17806462,2.26041631,0.72929521,0.23356710,0.00168874
-1.67183592,3.16482559,0.01280961,1.09672630,0.04555195,1.19454241,2.30838826,0.73810853,0.23818507,0.00167907
-1.66583292,3.21265376,0.01315481,1.12224180,0.04523852,1.21187949,2.35666333,0.74790136,0.24347617,0.00167248
-1.65982991,3.26384577,0.01356052,1.14829574,0.04505202,1.22992690,2.40449076,0.75851933,0.24933505,0.00166875
-1.65382691,3.31748284,0.01402588,1.17448534,0.04498297,1.24848162,2.45108900,0.76977002,0.25563189,0.00166755
-1.64782391,3.37252707,0.01454819,1.20039003,0.04501804,1.26729594,2.49567844,0.78143145,0.26221639,0.00166846
-1.64182091,3.42786630,0.01512294,1.22558745,0.04514071,1.28608925,2.53751599,0.79326215,0.26892254,0.00167098
-1.63581791,3.48236274,0.01574390,1.24967000,0.04533209,1.30456166,2.57592977,0.80501221,0.27557415,0.00167459
-1.62981491,3.53490302,0.01640324,1.27226133,0.04557184,1.32240884,2.61035217,0.81643490,0.28199075,0.00167875
-1.62381191,3.58444731,0.01709170,1.29303195,0.04583909,1.33933729,2.64034962,0.82729810,0.28799372,0.00168294
-1.61780890,3.63007508,0.01779888,1.31171308,0.04611343,1.35507918,2.66564737,0.83739518,0.29341246,0.00168667
-1.61180590,3.67102537,0.01851351,1.32810818,0.04637584,1.36940611,2.68614798,0.84655459,0.29809009,0.00168955
-1.60580290,3.70672966,0.01922382,1.34210140,0.04660955,1.38214096,2.70194228,0.85464783,0.30188886,0.00169123
-1.59979990,3.73683571,0.01991792,1.35366261,0.04680083,1.39316728,2.71331225,0.86159520,0.30469461,0.00169148
-1.59379690,3.76122137,0.02058414,1.36284856,0.04693960,1.40243572,2.72072525,0.86736926,0.30642050,0.00169019
-1.58779390,3.77999774,0.02121146,1.36980012,0.04701995,1.40996720,2.72481992,0.87199562,0.30700964,0.00168735
-1.58179090,3.79350168,0.02178986,1.37473563,0.04704041,1.41585262,2.72638402,0.87555118,0.30643652,0.00168305
-1.57578789,3.80227816,0.02231067,1.37794073,0.04700415,1.42024926,2.72632534,0.87815984,0.30470748,0.00167750
-1.56978489,3.80705345,0.02276682,1.37975485,0.04691888,1.42337401,2.72563683,0.87998596,0.30185981,0.00167098
-1.56378189,3.80870070,0.02315315,1.38055536,0.04679670,1.42549390,2.72535747,0.88122590,0.29795999,0.00166387
-1.55777889,3.80819958,0.02346648,1.38073976,0.04665365,1.42691441,2.72653081,0.88209815,0.29310078,0.00165658
-1.55177589,3.80659218,0.02370578,1.38070698,0.04650928,1.42796621,2.73016283,0.88283249,0.28739769,0.00164956
-1.54577289,3.80493735,0.02387214,1.38083864,0.04638594,1.42899110,2.73718116,0.88365886,0.28098461,0.00164328
-1.53976988,3.80426558,0.02396870,1.38148109,0.04630809,1.43032772,2.74839747,0.88479640,0.27400918,0.00163819
-1.53376688,3.80553671,0.02400054,1.38292918,0.04630150,1.43229787,2.76447457,0.88644329,0.26662783,0.00163470
-1.52776388,3.80960215,0.02397445,1.38541241,0.04639240,1.43519403,2.78589967,0.88876779,0.25900081,0.00163321
-1.52176088,3.81717325,0.02389866,1.38908428,0.04660665,1.43926852,2.81296488,0.89190099,0.25128744,0.00163400
-1.51575788,3.82879703,0.02378254,1.39401506,0.04696886,1.44472483,2.84575566,0.89593150,0.24364158,0.00163732
-1.50975488,3.84483985,0.02363623,1.40018848,0.04750162,1.45171138,2.88414754,0.90090227,0.23620775,0.00164331
-1.50375188,3.86547945,0.02347028,1.40750234,0.04822475,1.46031766,2.92781109,0.90680960,0.22911772,0.00165204
-1.49774887,3.89070497,0.02329529,1.41577296,0.04915453,1.47057301,2.97622466,0.91360432,0.22248784,0.00166348
-1.49174587,3.92032464,0.02312151,1.42474314,0.05030319,1.48244758,3.02869431,0.92119489,0.21641708,0.00167752
-1.48574287,3.95397994,0.02295852,1.43409328,0.05167830,1.49585549,3.08437955,0.92945229,0.21098574,0.00169398
