energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.05252626,3.03152114,-2.74553604,0.25291439,-0.18506765,0.01334953,-0.01225389,0.39635991,-0.37963139,2.67976708,-2.46177140,0.01290001,-0.00961976,0.03743047,-0.02732418
-3.04652326,3.08067854,-2.79793750,0.27141595,-0.19651562,0.01363683,-0.01239518,0.39768355,-0.38276696,2.71149907,-2.50201256,0.01362956,-0.01023298,0.04006705,-0.02929376
-3.04052026,3.12790878,-2.84833257,0.29132654,-0.20945497,0.01395506,-0.01256031,0.39847356,-0.38532124,2.74038217,-2.53911735,0.01436871,-0.01087223,0.04280980,-0.03142403
-3.03451726,3.17333206,-2.89666883,0.31259929,-0.22386191,0.01430546,-0.01275038,0.39878147,-0.38726916,2.76658692,-2.57310062,0.01511185,-0.01153546,0.04564446,-0.03370254
-3.02851426,3.21709065,-2.94299007,0.33517813,-0.23971598,0.01468909,-0.01296688,0.39867341,-0.38861058,2.79030491,-2.60406128,0.01585271,-0.01222008,0.04855645,-0.03611723
-3.02251126,3.25933284,-2.98742082,0.35899614,-0.25699660,0.01510672,-0.01321157,0.39822679,-0.38936856,2.81173484,-2.63216933,0.01658439,-0.01292283,0.05153099,-0.03865610
-3.01650825,3.30019808,-3.03014822,0.38397438,-0.27567996,0.01555872,-0.01348638,0.39752697,-0.38958700,2.83106981,-2.65765030,0.01729944,-0.01363978,0.05455317,-0.04130699
-3.01050525,3.33980409,-3.07140213,0.41002099,-0.29573611,0.01604493,-0.01379323,0.39666367,-0.38932774,2.84848626,-2.68076814,0.01799005,-0.01436626,0.05760823,-0.04405733
-3.00450225,3.37823631,-3.11143444,0.43703057,-0.31712650,0.01656459,-0.01413393,0.39572753,-0.38866733,2.86413527,-2.70180729,0.01864812,-0.01509686,0.06068182,-0.04689402
-2.99849925,3.41554006,-3.15049883,0.46488384,-0.33980195,0.01711622,-0.01451006,0.39480669,-0.38769345,2.87813642,-2.72105495,0.01926550,-0.01582547,0.06376027,-0.04980340
-2.99249625,3.45171561,-3.18883168,0.49344730,-0.36370106,0.01769758,-0.01492279,0.39398362,-0.38650118,2.89057437,-2.73878452,0.01983413,-0.01654533,0.06683101,-0.05277129
-2.98649325,3.48671594,-3.22663531,0.52257302,-0.38874911,0.01830559,-0.01537282,0.39333220,-0.38518926,2.90149810,-2.75524106,0.02034629,-0.01724909,0.06988281,-0.05578311
-2.98049025,3.52044707,-3.26406410,0.55209840,-0.41485729,0.01893626,-0.01586021,0.39291513,-0.38385640,2.91092260,-2.77062938,0.02079473,-0.01792900,0.07290611,-0.05882417
-2.97448724,3.55277053,-3.30121410,0.58184587,-0.44192223,0.01958470,-0.01638433,0.39278172,-0.38259781,2.91883261,-2.78510548,0.02117294,-0.01857698,0.07589325,-0.06187994
-2.96848424,3.58350754,-3.33811634,0.61162262,-0.46982579,0.02024512,-0.01694375,0.39296605,-0.38150198,2.92518792,-2.79877135,0.02147523,-0.01918487,0.07883852,-0.06493641
-2.96248124,3.61244438,-3.37473395,0.64122035,-0.49843494,0.02091081,-0.01753617,0.39348564,-0.38064784,2.92992954,-2.81167350,0.02169696,-0.01974458,0.08173823,-0.06798051
-2.95647824,3.63933844,-3.41096274,0.67041526,-0.52760171,0.02157422,-0.01815835,0.39434055,-0.38010229,2.93298647,-2.82380473,0.02183460,-0.02024830,0.08459058,-0.07100042
-2.95047524,3.66392466,-3.44663498,0.69896821,-0.55716308,0.02222702,-0.01880610,0.39551293,-0.37991815,2.93428222,-2.83510891,0.02188583,-0.02068872,0.08739536,-0.07398603
-2.94447224,3.68592187,-3.48152566,0.72662548,-0.58694089,0.02286024,-0.01947426,0.39696711,-0.38013258,2.93374084,-2.84548818,0.02184961,-0.02105919,0.09015360,-0.07692911
-2.93846923,3.70503904,-3.51536066,0.75312005,-0.61674167,0.02346437,-0.02015667,0.39865020,-0.38076590,2.93129207,-2.85481184,0.02172613,-0.02135392,0.09286708,-0.07982360
-2.93246623,3.72098109,-3.54782610,0.77817376,-0.64635658,0.02402956,-0.02084626,0.40049318,-0.38182089,2.92687540,-2.86292626,0.02151685,-0.02156815,0.09553768,-0.08266565
-2.92646323,3.73345461,-3.57857827,0.80150033,-0.67556146,0.02454581,-0.02153506,0.40241248,-0.38328250,2.92044297,-2.86966494,0.02122440,-0.02169823,0.09816679,-0.08545357
-2.92046023,3.74217333,-3.60725344,0.82280946,-0.70411712,0.02500324,-0.02221431,0.40431214,-0.38511801,2.91196142,-2.87485827,0.02085253,-0.02174174,0.10075456,-0.08818764
-2.91445723,3.74686368,-3.63347731,0.84181183,-0.73177016,0.02539229,-0.02287461,0.40608634,-0.38727759,2.90141278,-2.87834228,0.02040598,-0.02169754,0.10329931,-0.09086979
-2.90845423,3.74727058,-3.65687363,0.85822527,-0.75825433,0.02570401,-0.02350601,0.40762235,-0.38969525,2.88879472,-2.87996599,0.01989039,-0.02156575,0.10579687,-0.09350311
-2.90245123,3.74316356,-3.67707200,0.87178160,-0.78329268,0.02593035,-0.02409823,0.40880389,-0.39229031,2.87412032,-2.87959717,0.01931214,-0.02134780,0.10824014,-0.09609132
-2.89644822,3.73434340,-3.69371479,0.88223416,-0.80660066,0.02606438,-0.02464089,0.40951468,-0.39496914,2.85741774,-2.87712646,0.01867827,-0.02104631,0.11061871,-0.09863806
-2.89044522,3.72064918,-3.70646338,0.88936576,-0.82789014,0.02610060,-0.02512372,0.40964215,-0.39762742,2.83872998,-2.87246976,0.01799631,-0.02066503,0.11291871,-0.10114625
-2.88444222,3.70196576,-3.71500380,0.89299653,-0.84687443,0.02603510,-0.02553683,0.40908118,-0.40015263,2.81811502,-2.86556933,0.01727415,-0.02020878,0.11512284,-0.10361734
-2.87843922,3.67823133,-3.71905220,0.89299144,-0.86327437,0.02586581,-0.02587097,0.40773770,-0.40242704,2.79564622,-2.85639368,0.01651999,-0.01968328,0.11721061,-0.10605067
-2.87243622,3.64944492,-3.71836022,0.88926704,-0.87682505,0.02559256,-0.02611784,0.40553210,-0.40433079,2.77141340,-2.84493668,0.01574216,-0.01909503,0.11915880,-0.10844285
-2.86643322,3.61567327,-3.71272039,0.88179712,-0.88728333,0.02521722,-0.02627029,0.40240217,-0.40574531,2.74552415,-2.83121624,0.01494904,-0.01845122,0.12094214,-0.11078734
-2.86043022,3.57705683,-3.70197187,0.87061675,-0.89443549,0.02474370,-0.02632266,0.39830560,-0.40655677,2.71810558,-2.81527288,0.01414903,-0.01775955,0.12253409,-0.11307408
-2.85442721,3.53381428,-3.68600624,0.85582468,-0.89810504,0.02417787,-0.02627092,0.39322187,-0.40665953,2.68930610,-2.79716841,0.01335039,-0.01702811,0.12390784,-0.11528943
-2.84842421,3.48624531,-3.66477336,0.83758371,-0.89815999,0.02352751,-0.02611289,0.38715342,-0.40595949,2.65929718,-2.77698494,0.01256124,-0.01626528,0.12503735,-0.11741619
-2.84242121,3.43473120,-3.63828703,0.81611897,-0.89451942,0.02280208,-0.02584839,0.38012611,-0.40437716,2.62827471,-2.75482438,0.01178945,-0.01547960,0.12589844,-0.11943389
-2.83641821,3.37973307,-3.60663011,0.79171425,-0.88715889,0.02201254,-0.02547927,0.37218895,-0.40185043,2.59645983,-2.73080830,0.01104262,-0.01467965,0.12646984,-0.12131931
-2.83041521,3.32178744,-3.56995886,0.76470625,-0.87611432,0.02117103,-0.02500945,0.36341310,-0.39833680,2.56409894,-2.70507822,0.01032805,-0.01387398,0.12673415,-0.12304711
-2.82441221,3.26149933,-3.52850587,0.73547715,-0.86148418,0.02029060,-0.02444487,0.35389013,-0.39381504,2.53146279,-2.67779617,0.00965264,-0.01307099,0.12667874,-0.12459066
-2.81840920,3.19953279,-3.48258157,0.70444573,-0.84342972,0.01938490,-0.02379336,0.34372982,-0.38828630,2.49884447,-2.64914529,0.00902294,-0.01227891,0.12629634,-0.12592300
-2.81240620,3.13659926,-3.43257375,0.67205734,-0.82217320,0.01846777,-0.02306448,0.33305728,-0.38177446,2.46655619,-2.61933026,0.00844507,-0.01150567,0.12558555,-0.12701789
-2.80640320,3.07344387,-3.37894496,0.63877317,-0.79799405,0.01755298,-0.02226928,0.32200982,-0.37432580,2.43492499,-2.58857752,0.00792470,-0.01075890,0.12455097,-0.12785078
-2.80040020,3.01083032,-3.32222777,0.60505924,-0.77122328,0.01665386,-0.02142001,0.31073347,-0.36600806,2.40428730,-2.55713482,0.00746706,-0.01004584,0.12320319,-0.12839988
-2.79439720,2.94952452,-3.26301778,0.57137547,-0.74223608,0.01578305,-0.02052985,0.29937938,-0.35690886,2.37498245,-2.52527019,0.00707694,-0.00937335,0.12155842,-0.12864709
-2.78839420,2.89027777,-3.20196451,0.53816524,-0.71144314,0.01495218,-0.01961252,0.28810015,-0.34713350,2.34734541,-2.49327011,0.00675861,-0.00874784,0.11963800,-0.12857880
-2.78239120,2.83380963,-3.13976042,0.50584574,-0.67928087,0.01417171,-0.01868202,0.27704626,-0.33680242,2.32169877,-2.46143673,0.00651589,-0.00817525,0.11746758,-0.12818647
-2.77638819,2.78079123,-3.07712837,0.47479945,-0.64620102,0.01345072,-0.01775221,0.26636260,-0.32604823,2.29834426,-2.43008433,0.00635208,-0.00766107,0.11507625,-0.12746713
-2.77038519,2.73182921,-3.01480778,0.44536692,-0.61266007,0.01279676,-0.01683657,0.25618530,-0.31501247,2.27755399,-2.39953480,0.00626998,-0.00721030,0.11249549,-0.12642351
-2.76438219,2.68745076,-2.95354004,0.41784092,-0.57910869,0.01221580,-0.01594784,0.24663874,-0.30384234,2.25956163,-2.37011243,0.00627181,-0.00682748,0.10975808,-0.12506406
-2.75837919,2.64809007,-2.89405342,0.39246218,-0.54598178,0.01171214,-0.01509783,0.23783298,-0.29268722,2.24455371,-2.34213796,0.00635921,-0.00651666,0.10689703,-0.12340263
-2.75237619,2.61407630,-2.83704792,0.36941662,-0.51368929,0.01128844,-0.01429715,0.22986144,-0.28169541,2.23266126,-2.31592196,0.00653317,-0.00628140,0.10394452,-0.12145802
-2.74637319,2.58562351,-2.78318051,0.34883393,-0.48260813,0.01094569,-0.01355506,0.22279906,-0.27101088,2.22395207,-2.29175790,0.00679394,-0.00612478,0.10093098,-0.11925332
-2.74037019,2.56282242,-2.73305087,0.33078770,-0.45307529,0.01068333,-0.01287934,0.21670068,-0.26077021,2.21842359,-2.26991477,0.00714098,-0.00604939,0.09788432,-0.11681508
-2.73436718,2.54563442,-2.68718804,0.31529664,-0.42538236,0.01049924,-0.01227622,0.21159999,-0.25109981,2.21599690,-2.25062949,0.00757283,-0.00605730,0.09482927,-0.11417242
-2.72836418,2.53388773,-2.64603816,0.30232696,-0.39977144,0.01038988,-0.01175027,0.20750871,-0.24211336,2.21651180,-2.23409933,0.00808704,-0.00614999,0.09178699,-0.11135606
-2.72236118,2.52727600,-2.60995334,0.29179570,-0.37643243,0.01035040,-0.01130449,0.20441627,-0.23390950,2.21972334,-2.22047430,0.00868000,-0.00632838,0.08877476,-0.10839734
-2.71635818,2.52535952,-2.57918193,0.28357488,-0.35550172,0.01037473,-0.01094023,0.20228991,-0.22656991,2.22529999,-2.20984972,0.00934689,-0.00659268,0.08580601,-0.10532733
-2.71035518,2.52756902,-2.55386019,0.27749629,-0.33706203,0.01045575,-0.01065731,0.20107516,-0.22015755,2.23282378,-2.20225925,0.01008154,-0.00694234,0.08289034,-0.10217595
-2.70435218,2.53321249,-2.53400550,0.27335684,-0.32114345,0.01058539,-0.01045404,0.20069681,-0.21471539,2.24179262,-2.19766825,0.01087637,-0.00737596,0.08003383,-0.09897126
-2.69834917,2.54148506,-2.51951132,0.27092431,-0.30772540,0.01075482,-0.01032731,0.20106036,-0.21026535,2.25162508,-2.19596809,0.01172236,-0.00789116,0.07723942,-0.09573886
-2.69234617,2.55148209,-2.51014394,0.26994350,-0.29673949,0.01095459,-0.01027272,0.20205396,-0.20680763,2.26166786,-2.19697125,0.01260901,-0.00848447,0.07450735,-0.09250146
-2.68634317,2.56221564,-2.50554131,0.27014251,-0.28807308,0.01117485,-0.01028462,0.20355073,-0.20432046,2.27120618,-2.20040783,0.01352441,-0.00915120,0.07183567,-0.08927862
-2.68034017,2.57263428,-2.50521432,0.27123928,-0.28157346,0.01140546,-0.01035628,0.20541172,-0.20276024,2.27947712,-2.20592358,0.01445535,-0.00988538,0.06922082,-0.08608656
-2.67433717,2.58164625,-2.50855053,0.27294811,-0.27705254,0.01163627,-0.01048001,0.20748911,-0.20206214,2.28568595,-2.21307997,0.01538746,-0.01067961,0.06665818,-0.08293825
-2.66833417,2.58814553,-2.51482107,0.27498620,-0.27429201,0.01185729,-0.01064725,0.20962992,-0.20214114,2.28902530,-2.22135653,0.01630547,-0.01152508,0.06414257,-0.07984350
-2.66233117,2.59104071,-2.52319066,0.27708001,-0.27304882,0.01205888,-0.01084880,0.21168000,-0.20289367,2.28869697,-2.23015588,0.01719346,-0.01241149,0.06166882,-0.07680920
-2.65632816,2.58928578,-2.53273123,0.27897146,-0.27306101,0.01223202,-0.01107490,0.21348820,-0.20419971,2.28393576,-2.23881181,0.01803527,-0.01332713,0.05923220,-0.07383967
-2.65032516,2.58191229,-2.54243921,0.28042369,-0.27405372,0.01236845,-0.01131546,0.21491064,-0.20592539,2.27403492,-2.24660052,0.01881486,-0.01425899,0.05682885,-0.07093705
-2.64432216,2.56806189,-2.55125656,0.28122644,-0.27574551,0.01246093,-0.01156022,0.21581499,-0.20792614,2.25837229,-2.25275519,0.01951674,-0.01519287,0.05445619,-0.06810169
-2.63831916,2.54701822,-2.55809544,0.28120074,-0.27785460,0.01250340,-0.01179898,0.21608456,-0.21005032,2.23643641,-2.25648391,0.02012645,-0.01611366,0.05211329,-0.06533263
-2.63231616,2.51823694,-2.56186618,0.28020296,-0.28010534,0.01249112,-0.01202179,0.21562202,-0.21214316,2.20785148,-2.25699062,0.02063100,-0.01700560,0.04980113,-0.06262808
-2.62631316,2.48137293,-2.56150799,0.27812796,-0.28223441,0.01242082,-0.01221918,0.21435276,-0.21405103,2.17240025,-2.25349878,0.02101931,-0.01785267,0.04752295,-0.05998582
-2.62031016,2.43630327,-2.55602172,0.27491140,-0.28399691,0.01229077,-0.01238237,0.21222760,-0.21562593,2.13004388,-2.24527716,0.02128259,-0.01863893,0.04528444,-0.05740375
-2.61430715,2.38314517,-2.54450369,0.27053101,-0.28517212,0.01210089,-0.01250350,0.20922487,-0.21672998,2.08093774,-2.23166693,0.02141469,-0.01934903,0.04309403,-0.05488026
-2.60830415,2.32226794,-2.52617947,0.26500685,-0.28556868,0.01185267,-0.01257583,0.20535165,-0.21723976,2.02544242,-2.21210913,0.02141237,-0.01996861,0.04096303,-0.05241473
-2.60230115,2.25429823,-2.50043639,0.25840051,-0.28502924,0.01154921,-0.01259388,0.20064423,-0.21705044,1.96412934,-2.18617156,0.02127545,-0.02048481,0.03890583,-0.05000790
-2.59629815,2.18011820,-2.46685348,0.25081340,-0.28343425,0.01119510,-0.01255365,0.19516775,-0.21607951,1.89778036,-2.15357385,0.02100691,-0.02088666,0.03693996,-0.04766233
-2.59029515,2.10085651,-2.42522750,0.24238400,-0.28070489,0.01079632,-0.01245270,0.18901494,-0.21426983,1.82738149,-2.11420966,0.02061283,-0.02116552,0.03508620,-0.04538272
-2.58429215,2.01787210,-2.37559397,0.23328431,-0.27680498,0.01036007,-0.01229020,0.18230414,-0.21159206,1.75411039,-2.06816501,0.02010227,-0.02131543,0.03336852,-0.04317628
-2.57828914,1.93273133,-2.31824206,0.22371561,-0.27174181,0.00989457,-0.01206702,0.17517654,-0.20804632,1.67931814,-2.01573166,0.01948705,-0.02133332,0.03181403,-0.04105307
-2.57228614,1.84717889,-2.25372256,0.21390356,-0.26556585,0.00940888,-0.01178568,0.16779287,-0.20366285,1.60450563,-1.95741490,0.01878139,-0.02121925,0.03045275,-0.03902618
-2.56628314,1.76310337,-2.18284833,0.20409293,-0.25836935,0.00891264,-0.01145028,0.16032954,-0.19850192,1.53129517,-1.89393520,0.01800154,-0.02097645,0.02931736,-0.03711199
-2.56028014,1.68249840,-2.10668700,0.19454197,-0.25028389,0.00841581,-0.01106643,0.15297439,-0.19265268,1.46139817,-1.82622329,0.01716527,-0.02061129,0.02844273,-0.03533024
-2.55427714,1.60742030,-2.02654599,0.18551666,-0.24147691,0.00792850,-0.01064104,0.14592222,-0.18623123,1.39657944,-1.75540887,0.01629144,-0.02013314,0.02786546,-0.03370405
-2.54827414,1.53994323,-1.94395010,0.17728490,-0.23214735,0.00746066,-0.01018217,0.13937015,-0.17937787,1.33861933,-1.68280289,0.01539939,-0.01955412,0.02762311,-0.03225984
-2.54227114,1.48211290,-1.86061238,0.17011078,-0.22252066,0.00702188,-0.00969882,0.13351297,-0.17225360,1.28927415,-1.60987408,0.01450847,-0.01888875,0.02775348,-0.03102710
-2.53626813,1.43589976,-1.77839897,0.16424903,-0.21284307,0.00662120,-0.00920068,0.12853858,-0.16503606,1.25023601,-1.53822026,0.01363747,-0.01815355,0.02829357,-0.03003805
-2.53026513,1.40315255,-1.69928904,0.15993963,-0.20337562,0.00626691,-0.00869784,0.12462360,-0.15791501,1.22309269,-1.46953522,0.01280417,-0.01736655,0.02927861,-0.02932712
-2.52426213,1.38555304,-1.62533087,0.15740278,-0.19438783,0.00596638,-0.00820060,0.12192926,-0.15108750,1.20928839,-1.40557213,0.01202489,-0.01654674,0.03074080,-0.02893034
-2.51825913,1.38457283,-1.55859515,0.15683416,-0.18615134,0.00572594,-0.00771919,0.12059756,-0.14475283,1.21008600,-1.34810431,0.01131410,-0.01571350,0.03270814,-0.02888453
-2.51225613,1.40143297,-1.50112682,0.15840047,-0.17893361,0.00555076,-0.00726351,0.12074790,-0.13910752,1.22653171,-1.29888454,0.01068409,-0.01488608,0.03520307,-0.02922632
-2.50625313,1.43706711,-1.45489637,0.16223553,-0.17299181,0.00544475,-0.00684293,0.12247406,-0.13434035,1.25942269,-1.25960358,0.01014474,-0.01408300,0.03824123,-0.02999115
-2.50025013,1.49208927,-1.42175177,0.16843662,-0.16856697,0.00541055,-0.00646610,0.12584180,-0.13062763,1.30927851,-1.23184902,0.00970331,-0.01332158,0.04183018,-0.03121201
-2.49424712,1.56676689,-1.40337204,0.17706153,-0.16587862,0.00544941,-0.00614076,0.13088693,-0.12812874,1.37631741,-1.21706526,0.00936437,-0.01261745,0.04596834,-0.03291822
-2.48824412,1.66100029,-1.40122334,0.18812602,-0.16511974,0.00556125,-0.00587359,0.13761408,-0.12698215,1.46043797,-1.21651538,0.00912975,-0.01198412,0.05064395,-0.03513406
-2.48224112,1.77430958,-1.41651838,0.20160213,-0.16645240,0.00574464,-0.00567010,0.14599613,-0.12730185,1.56120743,-1.23124576,0.00899857,-0.01143272,0.05583447,-0.03787746
-2.47623812,1.90582996,-1.45018023,0.21741717,-0.17000382,0.00599682,-0.00553457,0.15597447,-0.12917448,1.67785736,-1.26205418,0.00896734,-0.01097169,0.06150608,-0.04115872
-2.47023512,2.05431651,-1.50281118,0.23545373,-0.17586320,0.00631375,-0.00546995,0.16745997,-0.13265693,1.80928775,-1.30946220,0.00903016,-0.01060660,0.06761375,-0.04497929
-2.46423212,2.21815919,-1.57466759,0.25555069,-0.18407912,0.00669022,-0.00547784,0.18033499,-0.13777480,1.95408008,-1.37369262,0.00917888,-0.01034017,0.07410151,-0.04933080
-2.45822911,2.39540894,-1.66564165,0.27750548,-0.19465780,0.00711990,-0.00555850,0.19445614,-0.14452153,2.11052013,-1.45465278,0.00940342,-0.01017216,0.08090336,-0.05419424
-2.45222611,2.58381487,-1.77525089,0.30107751,-0.20756207,0.00759548,-0.00571085,0.20965805,-0.15285838,2.27663063,-1.55192456,0.00969207,-0.01009955,0.08794453,-0.05953948
-2.44622311,2.78087277,-1.90263625,0.32599297,-0.22271138,0.00810884,-0.00593252,0.22575799,-0.16271528,2.45021376,-1.66476189,0.01003184,-0.01011665,0.09514318,-0.06532515
-2.44022011,2.98388413,-2.04656966,0.35195089,-0.23998262,0.00865117,-0.00621988,0.24256122,-0.17399255,2.62890295,-1.79209637,0.01040885,-0.01021541,0.10241260,-0.07149888
-2.43421711,3.19002463,-2.20547146,0.37863049,-0.25921210,0.00921317,-0.00656815,0.25986708,-0.18656355,2.81022291,-1.93255173,0.01080876,-0.01038564,0.10966371,-0.07799803
-2.42821411,3.39642039,-2.37743838,0.40569951,-0.28019853,0.00978529,-0.00697150,0.27747549,-0.20027825,2.99165640,-2.08446736,0.01121716,-0.01061546,0.11680780,-0.08475083
-2.42221111,3.60022965,-2.56028194,0.43282348,-0.30270718,0.01035791,-0.00742314,0.29519371,-0.21496759,3.17071577,-2.24593121,0.01162003,-0.01089165,0.12375957,-0.09167801
-2.41620810,3.79872714,-2.75157707,0.45967550,-0.32647506,0.01092161,-0.00791548,0.31284314,-0.23044868,3.34501667,-2.41482165,0.01200415,-0.01120013,0.13044001,-0.09869485
-2.41020510,3.98938794,-2.94872029,0.48594631,-0.35121716,0.01146735,-0.00844027,0.33026570,-0.24653057,3.51235138,-2.58885780,0.01235751,-0.01152639,0.13677941,-0.10571356
-2.40420210,4.16996739,-3.14899607,0.51135405,-0.37663366,0.01198677,-0.00898881,0.34732964,-0.26302062,3.67075847,-2.76565724,0.01266965,-0.01185599,0.14271992,-0.11264602
-2.39819910,4.33857345,-3.34964983,0.53565350,-0.40241780,0.01247237,-0.00955207,0.36393444,-0.27973098,3.81858584,-2.94279964,0.01293204,-0.01217501,0.14821789,-0.11940665
-2.39219610,4.49372813,-3.54796519,0.55864418,-0.42826438,0.01291773,-0.01012095,0.38001441,-0.29648528,3.95454418,-3.11789438,0.01313830,-0.01247051,0.15324561,-0.12591543
-2.38619310,4.63441490,-3.74134311,0.58017696,-0.45387846,0.01331767,-0.01068645,0.39554090,-0.31312492,4.07774803,-3.28864979,0.01328444,-0.01273094,0.15779248,-0.13210079
-2.38019010,4.76010931,-3.92737971,0.60015889,-0.47898405,0.01366838,-0.01123991,0.41052275,-0.32951493,4.18774216,-3.45294166,0.01336896,-0.01294650,0.16186544,-0.13790232
-2.37418709,4.87079096,-4.10393986,0.61855575,-0.50333237,0.01396754,-0.01177318,0.42500510,-0.34554894,4.28451174,-3.60887805,0.01339292,-0.01310948,0.16548873,-0.14327322
-2.36818409,4.96693577,-4.26922325,0.63539231,-0.52670939,0.01421438,-0.01227885,0.43906629,-0.36115310,4.36847516,-3.75485770,0.01335990,-0.01321448,0.16870276,-0.14818218
-2.36218109,5.04948814,-4.42181995,0.65075015,-0.54894232,0.01440962,-0.01275039,0.45281316,-0.37628862,4.44045946,-3.88961942,0.01327585,-0.01325858,0.17156244,-0.15261472
-2.35617809,5.11981402,-4.56075270,0.66476292,-0.56990456,0.01455545,-0.01318239,0.46637469,-0.39095284,4.50165904,-4.01227993,0.01314890,-0.01324143,0.17413464,-0.15657390
-2.35017509,5.17963635,-4.68550378,0.67760951,-0.58951913,0.01465543,-0.01357059,0.47989446,-0.40517854,4.55357919,-4.12235826,0.01298910,-0.01316525,0.17649523,-0.16008025
-2.34417209,5.23095569,-4.79602472,0.68950501,-0.60776012,0.01471430,-0.01391205,0.49352207,-0.41903162,4.59796661,-4.21978518,0.01280801,-0.01303473,0.17872562,-0.16317094
-2.33816908,5.27595920,-4.89272796,0.70069020,-0.62465211,0.01473780,-0.01420519,0.50740407,-0.43260713,4.63673002,-4.30489691,0.01261834,-0.01285687,0.18090903,-0.16589831
-2.33216608,5.31692198,-4.97646057,0.71141975,-0.64026760,0.01473243,-0.01444977,0.52167468,-0.44602363,4.67185412,-4.37841298,0.01243348,-0.01264071,0.18312663,-0.16832757
-2.32616308,5.35610513,-5.04846060,0.72194990,-0.65472242,0.01470518,-0.01464692,0.53644692,-0.45941638,4.70531077,-4.44139888,0.01226700,-0.01239703,0.18545376,-0.17053399
-2.32016008,5.39565477,-5.11029779,0.73252593,-0.66816937,0.01466325,-0.01479900,0.55180447,-0.47292932,4.73897113,-4.49521495,0.01213221,-0.01213799,0.18795634,-0.17259961
-2.31415708,5.43750668,-5.16380095,0.74337023,-0.68079021,0.01461377,-0.01490951,0.56779465,-0.48670649,4.77452276,-4.54145343,0.01204159,-0.01187665,0.19068767,-0.17460957
-2.30815408,5.48330035,-5.21097509,0.75467135,-0.69278649,0.01456351,-0.01498294,0.58442299,-0.50088303,4.81339497,-4.58186638,0.01200642,-0.01162657,0.19368574,-0.17664829
-2.30215108,5.53430623,-5.25391167,0.76657452,-0.70436949,0.01451863,-0.01502454,0.60164951,-0.51557642,4.85669571,-4.61828749,0.01203629,-0.01140131,0.19697116,-0.17879559
-2.29614807,5.59136895,-5.29469593,0.77917410,-0.71574982,0.01448445,-0.01504016,0.61938700,-0.53087820,4.90516240,-4.65255102,0.01213875,-0.01121398,0.20054577,-0.18112307
-2.29014507,5.65486875,-5.33531509,0.79250829,-0.72712699,0.01446522,-0.01503593,0.63750133,-0.54684664,4.95912862,-4.68641142,0.01231902,-0.01107676,0.20439208,-0.18369068
-2.28414207,5.72470234,-5.37757140,0.80655613,-0.73867956,0.01446402,-0.01501808,0.65581379,-0.56350081,5.01850774,-4.72146692,0.01257973,-0.01100050,0.20847333,-0.18654385
-2.27813907,5.80028362,-5.42300347,0.82123707,-0.75055621,0.01448264,-0.01499263,0.67410534,-0.58081617,5.08279377,-4.75909028,0.01292082,-0.01099432,0.21273444,-0.18971112
-2.27213607,5.88056381,-5.47281929,0.83641299,-0.76286809,0.01452150,-0.01496523,0.69212263,-0.59872207,5.15107907,-4.80036950,0.01333945,-0.01106527,0.21710358,-0.19320257
-2.26613307,5.96406966,-5.52784327,0.85189246,-0.77568281,0.01457971,-0.01494085,0.70958537,-0.61710117,5.22208783,-4.84606066,0.01383008,-0.01121809,0.22149436,-0.19700878
-2.26013007,6.04895792,-5.58847938,0.86743713,-0.78902030,0.01465509,-0.01492367,0.72619496,-0.63579091,5.29422353,-4.89655486,0.01438456,-0.01145500,0.22580863,-0.20110075
-2.25412706,6.13308338,-5.65469165,0.88276990,-0.80285068,0.01474430,-0.01491687,0.74164381,-0.65458688,5.36562821,-4.95186005,0.01499240,-0.01177557,0.22993960,-0.20543049
-2.24812406,6.21407752,-5.72600227,0.89758446,-0.81709411,0.01484298,-0.01492255,0.75562504,-0.67324804,5.43425092,-5.01159837,0.01564107,-0.01217673,0.23377538,-0.20993227
-2.24212106,6.28943455,-5.80150721,0.91155580,-0.83162273,0.01494597,-0.01494165,0.76784227,-0.69150343,5.49792243,-5.07501873,0.01631632,-0.01265279,0.23720258,-0.21452464
-2.23611806,6.35660124,-5.87990818,0.92435141,-0.84626446,0.01504748,-0.01497395,0.77801898,-0.70906025,5.55443331,-5.14102374,0.01700270,-0.01319560,0.24011008,-0.21911296
-2.23011506,6.41306723,-5.95955948,0.93564244,-0.86080854,0.01514138,-0.01501808,0.78590723,-0.72561280,5.60161219,-5.20820964,0.01768398,-0.01379475,0.24239264,-0.22359239
-2.22411206,6.45645239,-6.03852746,0.94511473,-0.87501242,0.01522142,-0.01507160,0.79129538,-0.74085203,5.63740156,-5.27491748,0.01834365,-0.01443785,0.24395432,-0.22785125
-2.21810905,6.48458813,-6.11466011,0.95247915,-0.88860995,0.01528149,-0.01513115,0.79401456,-0.75447524,5.65992814,-5.33929312,0.01896545,-0.01511094,0.24471166,-0.23177463
-2.21210605,6.49559002,-6.18566389,0.95748088,-0.90132027,0.01531583,-0.01519257,0.79394379,-0.76619564,5.66756569,-5.39935387,0.01953386,-0.01579884,0.24459631,-0.23524803
