energy_ev,total_up,Hf_p_up,Hf_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.63381691,2.89506803,0.93362928,1.23645255,0.72172148,0.00000000,1.26320031,0.00000000
-5.62781391,2.82022000,0.93057763,1.20545699,0.70874998,0.00000000,1.22657764,0.00000000
-5.62181091,2.76384624,0.93360773,1.17962271,0.69837945,0.00000000,1.20096944,0.00000000
-5.61580790,2.72531912,0.94230913,1.15888175,0.69063767,0.00000000,1.18585512,0.00000000
-5.60980490,2.70367913,0.95615893,1.14304171,0.68547549,0.00000000,1.18054378,0.00000000
-5.60380190,2.69767124,0.97454038,1.13179243,0.68276615,0.00000000,1.18420171,0.00000000
-5.59779890,2.70578443,0.99676281,1.12471521,0.68230678,0.00000000,1.19588019,0.00000000
-5.59179590,2.72629379,1.02208231,1.12129465,0.68382231,0.00000000,1.21454290,0.00000000
-5.58579290,2.75730461,1.04972258,1.12093302,0.68697196,0.00000000,1.23909248,0.00000000
-5.57978989,2.79679786,1.07889529,1.12296718,0.69135830,0.00000000,1.26839563,0.00000000
-5.57378689,2.84267641,1.10881969,1.12668747,0.69653889,0.00000000,1.30130648,0.00000000
-5.56778389,2.89281127,1.13874073,1.13135844,0.70204014,0.00000000,1.33668790,0.00000000
-5.56178089,2.94508721,1.16794539,1.13624062,0.70737304,0.00000000,1.37343063,0.00000000
-5.55577789,2.99744680,1.19577687,1.14061289,0.71205032,0.00000000,1.41047018,0.00000000
-5.54977489,3.04793229,1.22164642,1.14379455,0.71560423,0.00000000,1.44680139,0.00000000
-5.54377189,3.09472435,1.24504251,1.14516645,0.71760453,0.00000000,1.48149071,0.00000000
-5.53776888,3.13617703,1.26553759,1.14419040,0.71767572,0.00000000,1.51368648,0.00000000
-5.53176588,3.17084837,1.28279227,1.14042618,0.71551298,0.00000000,1.54262708,0.00000000
-5.52576288,3.19752602,1.29655722,1.13354564,0.71089617,0.00000000,1.56764739,0.00000000
-5.51975988,3.21524764,1.30667315,1.12334328,0.70370117,0.00000000,1.58818358,0.00000000
-5.51375688,3.22331580,1.31306912,1.10974331,0.69390843,0.00000000,1.60377652,0.00000000
-5.50775388,3.22130744,1.31575968,1.09280274,0.68160808,0.00000000,1.61407399,0.00000000
-5.50175088,3.20907790,1.31484112,1.07271074,0.66700177,0.00000000,1.61883180,0.00000000
-5.49574787,3.18675975,1.31048736,1.04978449,0.65040098,0.00000000,1.61791408,0.00000000
-5.48974487,3.15475682,1.30294571,1.02446158,0.63222206,0.00000000,1.61129264,0.00000000
-5.48374187,3.11373362,1.29253265,0.99728958,0.61297824,0.00000000,1.59904552,0.00000000
-5.47773887,3.06460047,1.27962988,0.96891319,0.59326876,0.00000000,1.58135476,0.00000000
-5.47173587,3.00849481,1.26468042,0.94005919,0.57376573,0.00000000,1.55850317,0.00000000
-5.46573287,2.94675868,1.24818469,0.91151994,0.55519887,0.00000000,1.53087000,0.00000000
-5.45972986,2.88091264,1.23069635,0.88413552,0.53833870,0.00000000,1.49892541,0.00000000
-5.45372686,2.81262625,1.21281734,0.85877499,0.52397842,0.00000000,1.46322348,0.00000000
-5.44772386,2.74368511,1.19519180,0.83631699,0.51291491,0.00000000,1.42439366,0.00000000
-5.44172086,2.67595453,1.17849846,0.81762974,0.50592909,0.00000000,1.38313041,0.00000000
-5.43571786,2.61133992,1.16344094,0.80355076,0.50376589,0.00000000,1.34018109,0.00000000
-5.42971486,2.55174416,1.15073580,0.79486625,0.50711413,0.00000000,1.29633193,0.00000000
-5.42371186,2.49902220,1.14109806,0.79229043,0.51658653,0.00000000,1.25239231,0.00000000
-5.41770885,2.45493356,1.13522416,0.79644490,0.53270011,0.00000000,1.20917750,0.00000000
-5.41170585,2.42109352,1.13377269,0.80783835,0.55585737,0.00000000,1.16749004,0.00000000
-5.40570285,2.39892403,1.13734311,0.82684696,0.58632850,0.00000000,1.12810046,0.00000000
-5.39969985,2.38960571,1.14645331,0.85369607,0.62423531,0.00000000,1.09172756,0.00000000
-5.39369685,2.39403268,1.16151661,0.88844361,0.66953717,0.00000000,1.05901910,0.00000000
-5.38769385,2.41277170,1.18281947,0.93096615,0.72201983,0.00000000,1.03053341,0.00000000
-5.38169085,2.44602785,1.21050082,0.98094833,0.78128762,0.00000000,1.00672281,0.00000000
-5.37568784,2.49361844,1.24453429,1.03787646,0.84675983,0.00000000,0.98791934,0.00000000
-5.36968484,2.55495703,1.28471450,1.10103723,0.91767181,0.00000000,0.97432364,0.00000000
-5.36368184,2.62904928,1.33064845,1.16952215,0.99308149,0.00000000,0.96599747,0.00000000
-5.35767884,2.71450160,1.38175295,1.24223834,1.07188169,0.00000000,0.96286047,0.00000000
-5.35167584,2.80954370,1.43725881,1.31792602,1.15281832,0.00000000,0.96469131,0.00000000
-5.34567284,2.91206503,1.49622204,1.39518276,1.23451469,0.00000000,0.97113366,0.00000000
-5.33966983,3.01966480,1.55754235,1.47249413,1.31550138,0.00000000,0.98170667,0.00000000
-5.33366683,3.12971458,1.61998842,1.54827027,1.39425114,0.00000000,0.99582005,0.00000000
-5.32766383,3.23943158,1.68222947,1.62088729,1.46921793,0.00000000,1.01279305,0.00000000
-5.32166083,3.34596042,1.74287208,1.68873221,1.53887873,0.00000000,1.03187702,0.00000000
-5.31565783,3.44646042,1.80050092,1.75024985,1.60177675,0.00000000,1.05228052,0.00000000
-5.30965483,3.53819519,1.85372198,1.80398989,1.65656442,0.00000000,1.07319629,0.00000000
-5.30365183,3.61862085,1.90120647,1.84865206,1.70204427,0.00000000,1.09382894,0.00000000
-5.29764882,3.68546947,1.94173370,1.88312769,1.73720601,0.00000000,1.11342241,0.00000000
-5.29164582,3.73682392,1.97423110,1.90653561,1.76125830,0.00000000,1.13128592,0.00000000
-5.28564282,3.77118122,1.99780970,1.91825087,1.77365343,0.00000000,1.14681764,0.00000000
-5.27963982,3.78750140,2.01179358,1.91792488,1.77410410,0.00000000,1.15952482,0.00000000
-5.27363682,3.78523980,2.01574207,1.90549600,1.76259117,0.00000000,1.16903983,0.00000000
-5.26763382,3.76436150,2.00946372,1.88119020,1.73936227,0.00000000,1.17513116,0.00000000
-5.26163082,3.72533714,1.99302152,1.84551159,1.70492112,0.00000000,1.17770917,0.00000000
-5.25562781,3.66912053,1.96672919,1.79922341,1.66000812,0.00000000,1.17682613,0.00000000
-5.24962481,3.59710904,1.93113881,1.74332032,1.60557319,0.00000000,1.17267075,0.00000000
-5.24362181,3.51108862,1.88702043,1.67899329,1.54274201,0.00000000,1.16555728,0.00000000
-5.23761881,3.41316607,1.83533446,1.60758877,1.47277733,0.00000000,1.15590974,0.00000000
-5.23161581,3.30569142,1.77719826,1.53056389,1.39703703,0.00000000,1.14424194,0.00000000
-5.22561281,3.19117394,1.71384834,1.44943978,1.31693085,0.00000000,1.13113422,0.00000000
-5.21960980,3.07219534,1.64659966,1.36575474,1.23387756,0.00000000,1.11720782,0.00000000
-5.21360680,2.95132373,1.57680390,1.28101948,1.14926429,0.00000000,1.10309813,0.00000000
-5.20760380,2.83103172,1.50580812,1.19667573,1.06440974,0.00000000,1.08942782,0.00000000
-5.20160080,2.71362186,1.43491554,1.11405993,0.98053221,0.00000000,1.07678118,0.00000000
-5.19559780,2.60116192,1.36534975,1.03437292,0.89872376,0.00000000,1.06568050,0.00000000
-5.18959480,2.49543233,1.29822360,0.95865647,0.81993085,0.00000000,1.05656576,0.00000000
-5.18359180,2.39788690,1.23451358,0.88777695,0.74494188,0.00000000,1.04977819,0.00000000
-5.17758879,2.30962807,1.17504053,0.82241631,0.67438148,0.00000000,1.04554847,0.00000000
-5.17158579,2.23139647,1.12045683,0.76306994,0.60871113,0.00000000,1.04398984,0.00000000
-5.16558279,2.16357461,1.07124037,0.71005103,0.54823566,0.00000000,1.04509648,0.00000000
-5.15957979,2.10620364,1.02769494,0.66350051,0.49311452,0.00000000,1.04874693,0.00000000
-5.15357679,2.05901164,0.98995674,0.62340185,0.44337714,0.00000000,1.05471233,0.00000000
-5.14757379,2.02145173,0.95800628,0.58959950,0.39894100,0.00000000,1.06266903,0.00000000
-5.14157079,1.99274786,0.93168498,0.56182018,0.35963172,0.00000000,1.07221488,0.00000000
-5.13556778,1.97194597,0.91071541,0.53969572,0.32520380,0.00000000,1.08288841,0.00000000
-5.12956478,1.95796824,0.89472432,0.52278674,0.29536127,0.00000000,1.09418997,0.00000000
-5.12356178,1.94966809,0.88326730,0.51060608,0.26977733,0.00000000,1.10560396,0.00000000
-5.11755878,1.94588384,0.87585408,0.50264125,0.24811229,0.00000000,1.11662113,0.00000000
-5.11155578,1.94548890,0.87197344,0.49837525,0.23002925,0.00000000,1.12675998,0.00000000
-5.10555278,1.94743674,0.87111676,0.49730518,0.21520724,0.00000000,1.13558639,0.00000000
-5.09954977,1.95079928,0.87279933,0.49895814,0.20335133,0.00000000,1.14273080,0.00000000
-5.09354677,1.95479726,0.87657875,0.50290416,0.19419988,0.00000000,1.14790205,0.00000000
-5.08754377,1.95882203,0.88206958,0.50876585,0.18752877,0.00000000,1.15089758,0.00000000
-5.08154077,1.96244790,0.88895402,0.51622469,0.18315283,0.00000000,1.15160943,0.00000000
-5.07553777,1.96543519,0.89698801,0.52502397,0.18092462,0.00000000,1.15002599,0.00000000
-5.06953477,1.96772387,0.90600283,0.53496829,0.18073094,0.00000000,1.14622930,0.00000000
-5.06353177,1.96941846,0.91590207,0.54591994,0.18248741,0.00000000,1.14038824,0.00000000
-5.05752876,1.97076489,0.92665424,0.55779233,0.18613142,0.00000000,1.13274773,0.00000000
-5.05152576,1.97212050,0.93828143,0.57054090,0.19161404,0.00000000,1.12361454,0.00000000
-5.04552276,1.97391859,0.95084456,0.58415180,0.19889124,0.00000000,1.11334028,0.00000000
-5.03951976,1.97662906,0.96442606,0.59862911,0.20791489,0.00000000,1.10230233,0.00000000
-5.03351676,1.98071706,0.97911075,0.61398105,0.21862398,0.00000000,1.09088353,0.00000000
-5.02751376,1.98660161,0.99496613,0.63020593,0.23093653,0.00000000,1.07945165,0.00000000
-5.02151076,1.99461610,1.01202294,0.64727861,0.24474259,0.00000000,1.06833945,0.00000000
-5.01550775,2.00497277,1.03025733,0.66513808,0.25989865,0.00000000,1.05782639,0.00000000
-5.00950475,2.01773302,1.04957558,0.68367703,0.27622380,0.00000000,1.04812285,0.00000000
-5.00350175,2.03278514,1.06980239,0.70273396,0.29349789,0.00000000,1.03935772,0.00000000
-4.99749875,2.04983086,1.09067368,0.72208841,0.31146181,0.00000000,1.03156991,0.00000000
-4.99149575,2.06838175,1.11183436,0.74145969,0.32982003,0.00000000,1.02470437,0.00000000
-4.98549275,2.08776582,1.13284162,0.76050938,0.34824529,0.00000000,1.01861294,0.00000000
-4.97948974,2.10714444,1.15317373,0.77884767,0.36638534,0.00000000,1.01305989,0.00000000
-4.97348674,2.12553902,1.17224420,0.79604331,0.38387157,0.00000000,1.00773217,0.00000000
-4.96748374,2.14186635,1.18942074,0.81163681,0.40032908,0.00000000,1.00225378,0.00000000
-4.96148074,2.15498112,1.20404825,0.82515643,0.41538788,0.00000000,0.99620370,0.00000000
-4.95547774,2.16372371,1.21547486,0.83613606,0.42869474,0.00000000,0.98913648,0.00000000
-4.94947474,2.16697088,1.22307963,0.84413436,0.43992514,0.00000000,0.98060446,0.00000000
-4.94347174,2.16368714,1.22630078,0.84875405,0.44879485,0.00000000,0.97018069,0.00000000
-4.93746873,2.15297427,1.22466289,0.84966044,0.45507061,0.00000000,0.95748128,0.00000000
-4.93146573,2.13411650,1.21780189,0.84659844,0.45857941,0.00000000,0.94218618,0.00000000
-4.92546273,2.10661956,1.20548643,0.83940702,0.45921610,0.00000000,0.92405743,0.00000000
-4.91945973,2.07024149,1.18763493,0.82803062,0.45694888,0.00000000,0.90295403,0.00000000
-4.91345673,2.02501424,1.16432719,0.81252693,0.45182258,0.00000000,0.87884287,0.00000000
-4.90745373,1.97125512,1.13581037,0.79307083,0.44395968,0.00000000,0.85180514,0.00000000
-4.90145073,1.90956790,1.10249904,0.76995441,0.43355910,0.00000000,0.82203834,0.00000000
-4.89544772,1.84083399,1.06496953,0.74358318,0.42089288,0.00000000,0.78985373,0.00000000
-4.88944472,1.76619447,1.02394884,0.71446902,0.40630118,0.00000000,0.75566963,0.00000000
-4.88344172,1.68702419,0.98029907,0.68322019,0.39018592,0.00000000,0.72000105,0.00000000
-4.87743872,1.60489961,0.93499786,0.65052923,0.37300338,0.00000000,0.68344624,0.00000000
-4.87143572,1.52156205,0.88911609,0.61715937,0.35525640,0.00000000,0.64667103,0.00000000
-4.86543272,1.43887828,0.84379361,0.58393037,0.33748649,0.00000000,0.61039146,0.00000000
-4.85942971,1.35880007,0.80021419,0.55170426,0.32026632,0.00000000,0.57535582,0.00000000
-4.85342671,1.28332453,0.75958040,0.52137186,0.30419288,0.00000000,0.54232649,0.00000000
-4.84742371,1.21445640,0.72308928,0.49384040,0.28988164,0.00000000,0.51206242,0.00000000
-4.84142071,1.15417340,0.69190937,0.47002272,0.27796173,0.00000000,0.48530268,0.00000000
-4.83541771,1.10439536,0.66715956,0.45082803,0.26907218,0.00000000,0.46275136,0.00000000
-4.82941471,1.06695725,0.64989001,0.43715445,0.26385911,0.00000000,0.44506430,0.00000000
-4.82341171,1.04358636,0.64106514,0.42988286,0.26297359,0.00000000,0.43283751,0.00000000
-4.81740870,1.03588299,0.64154887,0.42987189,0.26706983,0.00000000,0.42659743,0.00000000
-4.81140570,1.04530440,0.65209174,0.43795349,0.27680312,0.00000000,0.42679308,0.00000000
-4.80540270,1.07315110,0.67331996,0.45492855,0.29282726,0.00000000,0.43378973,0.00000000
-4.79939970,1.12055496,0.70572612,0.48156193,0.31579065,0.00000000,0.44786421,0.00000000
-4.79339670,1.18846825,0.74966139,0.51857630,0.34633076,0.00000000,0.46920169,0.00000000
-4.78739370,1.27765319,0.80532924,0.56664434,0.38506632,0.00000000,0.49789374,0.00000000
-4.78139070,1.38867150,0.87278061,0.62637883,0.43258705,0.00000000,0.53393784,0.00000000
-4.77538769,1.52187369,0.95191056,0.69832042,0.48944054,0.00000000,0.57723810,0.00000000
-4.76938469,1.67738830,1.04245670,0.78292286,0.55611628,0.00000000,0.62760741,0.00000000
-4.76338169,1.85511115,1.14399942,0.88053612,0.63302705,0.00000000,0.68477101,0.00000000
-4.75737869,2.05469503,1.25596436,0.99138744,0.72048794,0.00000000,0.74837158,0.00000000
-4.75137569,2.27554076,1.37762712,1.11556113,0.81869360,0.00000000,0.81797572,0.00000000
-4.74537269,2.51678990,1.50812060,1.25297777,0.92769460,0.00000000,0.89308213,0.00000000
-4.73936968,2.77732031,1.64644500,1.40337387,1.04737386,0.00000000,0.97313109,0.00000000
-4.73336668,3.05574511,1.79148043,1.56628298,1.17742432,0.00000000,1.05751522,0.00000000
-4.72736368,3.35041575,1.94200215,1.74101959,1.31732917,0.00000000,1.14559129,0.00000000
-4.72136068,3.65942992,2.09669810,1.92666682,1.46634601,0.00000000,1.23669256,0.00000000
-4.71535768,3.98064440,2.25418847,2.12206921,1.62349627,0.00000000,1.33014135,0.00000000
-4.70935468,4.31169325,2.41304664,2.32583151,1.78756099,0.00000000,1.42526124,0.00000000
-4.70335168,4.65001110,2.57182110,2.53632438,1.95708419,0.00000000,1.52138829,0.00000000
-4.69734867,4.99286122,2.72905764,2.75169740,2.13038451,0.00000000,1.61788085,0.00000000
-4.69134567,5.33736777,2.88332109,2.96989987,2.30557546,0.00000000,1.71412726,0.00000000
-4.68534267,5.68055146,3.03321599,3.18870895,2.48059449,0.00000000,1.80955112,0.00000000
-4.67933967,6.01936770,3.17740561,3.40576502,2.65324027,0.00000000,1.90361385,0.00000000
-4.67333667,6.35074609,3.31462877,3.61861306,2.82121747,0.00000000,1.99581415,0.00000000
-4.66733367,6.67163024,3.44371390,3.82474909,2.98218772,0.00000000,2.08568476,0.00000000
-4.66133067,6.97901688,3.56359036,4.02167015,3.13382496,0.00000000,2.17278636,0.00000000
-4.65532766,7.26999327,3.67329654,4.20692602,3.27387339,0.00000000,2.25669940,0.00000000
-4.64932466,7.54177212,3.77198504,4.37817102,3.40020557,0.00000000,2.33701420,0.00000000
-4.64332166,7.79172351,3.85892494,4.53321401,3.51087861,0.00000000,2.41332035,0.00000000
-4.63731866,8.01740331,3.93350152,4.67006476,3.60418595,0.00000000,2.48519604,0.00000000
-4.63131566,8.21657823,3.99521388,4.78697523,3.67870276,0.00000000,2.55219859,0.00000000
-4.62531266,8.38724742,4.04367089,4.88247432,3.73332297,0.00000000,2.61385686,0.00000000
-4.61930965,8.52766106,4.07858620,4.95539518,3.76728661,0.00000000,2.66966661,0.00000000
-4.61330665,8.63633634,4.09977273,5.00489441,3.78019629,0.00000000,2.71908943,0.00000000
-4.60730365,8.71207145,4.10713728,5.03046279,3.77202249,0.00000000,2.76155595,0.00000000
-4.60130065,8.75395795,4.10067580,5.03192786,3.74309751,0.00000000,2.79647348,0.00000000
-4.59529765,8.76139207,4.08046970,5.00944862,3.69409886,0.00000000,2.82323818,0.00000000
-4.58929465,8.73408516,4.04668347,4.96350307,3.62602292,0.00000000,2.84125148,0.00000000
-4.58329165,8.67207319,3.99956381,4.89486966,3.54015038,0.00000000,2.84994018,0.00000000
-4.57728864,8.57572524,3.93944020,4.80460354,3.43800517,0.00000000,2.84877933,0.00000000
-4.57128564,8.44575035,3.86672677,4.69400881,3.32130877,0.00000000,2.83731680,0.00000000
-4.56528264,8.28320196,3.78192508,4.56460784,3.19193189,0.00000000,2.81519834,0.00000000
-4.55927964,8.08947902,3.68562740,4.41810859,3.05184533,0.00000000,2.78219164,0.00000000
-4.55327664,7.86632267,3.57851986,4.25637095,2.90307207,0.00000000,2.73820814,0.00000000
-4.54727364,7.61580738,3.46138493,4.08137263,2.74764179,0.00000000,2.68332115,0.00000000
-4.54127064,7.34032560,3.33510238,3.89517545,2.58754945,0.00000000,2.61777916,0.00000000
-4.53526763,7.04256507,3.20064837,3.69989222,2.42471871,0.00000000,2.54201344,0.00000000
-4.52926463,6.72547841,3.05909196,3.49765475,2.26097088,0.00000000,2.45663927,0.00000000
-4.52326163,6.39224480,2.91158864,3.29058314,2.09799971,0.00000000,2.36245042,0.00000000
-4.51725863,6.04622422,2.75937083,3.08075666,1.93735218,0.00000000,2.26040709,0.00000000
-4.51125563,5.69090513,2.60373506,2.87018636,1.78041494,0.00000000,2.15161757,0.00000000
-4.50525263,5.32984669,2.44602619,2.66078971,1.62840616,0.00000000,2.03731437,0.00000000
-4.49924962,4.96661753,2.28761900,2.45436742,1.48237211,0.00000000,1.91882593,0.00000000
-4.49324662,4.60473266,2.12989758,2.25258291,1.34318800,0.00000000,1.79754502,0.00000000
-4.48724362,4.24759103,1.97423331,2.05694456,1.21156236,0.00000000,1.67489519,0.00000000
-4.48124062,3.89841569,1.82196216,1.86879109,1.08804425,0.00000000,1.55229679,0.00000000
-4.47523762,3.56019878,1.67436210,1.68928043,0.97303269,0.00000000,1.43113380,0.00000000
-4.46923462,3.23565316,1.53263149,1.51938225,0.86678774,0.00000000,1.31272281,0.00000000
-4.46323162,2.92717222,1.39786910,1.35987423,0.76944264,0.00000000,1.19828525,0.00000000
-4.45722861,2.63679901,1.27105649,1.21134220,0.68101653,0.00000000,1.08892367,0.00000000
-4.45122561,2.36620530,1.15304322,1.07418402,0.60142735,0.00000000,0.98560277,0.00000000
-4.44522261,2.11668069,1.04453515,0.94861689,0.53050457,0.00000000,0.88913540,0.00000000
-4.43921961,1.88913141,0.94608607,0.83468796,0.46800140,0.00000000,0.80017369,0.00000000
-4.43321661,1.68408821,0.85809274,0.73228745,0.41360635,0.00000000,0.71920511,0.00000000
-4.42721361,1.50172204,0.78079305,0.64116409,0.36695387,0.00000000,0.64655303,0.00000000
-4.42121061,1.34186642,0.71426711,0.56094198,0.32763395,0.00000000,0.58238129,0.00000000
-4.41520760,1.20404486,0.65844107,0.49113847,0.29520071,0.00000000,0.52670221,0.00000000
-4.40920460,1.08750208,0.61309319,0.43118236,0.26917986,0.00000000,0.47938720,0.00000000
-4.40320160,0.99123743,0.57786185,0.38043185,0.24907516,0.00000000,0.44017946,0.00000000
-4.39719860,0.91403952,0.55225524,0.33819189,0.23437385,0.00000000,0.40870804,0.00000000
-4.39119560,0.85452089,0.53566240,0.30373041,0.22455140,0.00000000,0.38450270,0.00000000
-4.38519260,0.81115200,0.52736548,0.27629329,0.21907553,0.00000000,0.36700925,0.00000000
-4.37918959,0.78229415,0.52655310,0.25511786,0.21740983,0.00000000,0.35560489,0.00000000
-4.37318659,0.76623099,0.53233475,0.23944488,0.21901720,0.00000000,0.34961338,0.00000000
-4.36718359,0.76119856,0.54375617,0.22852907,0.22336322,0.00000000,0.34831990,0.00000000
-4.36118059,0.76541404,0.55981580,0.22164828,0.22991973,0.00000000,0.35098560,0.00000000
-4.35517759,0.77710326,0.57948217,0.21811150,0.23816875,0.00000000,0.35686170,0.00000000
-4.34917459,0.79452729,0.60171229,0.21726581,0.24760683,0.00000000,0.36520328,0.00000000
-4.34317159,0.81600815,0.62547078,0.21850253,0.25774986,0.00000000,0.37528261,0.00000000
-4.33716858,0.83995382,0.64974961,0.22126272,0.26813836,0.00000000,0.38640220,0.00000000
-4.33116558,0.86488228,0.67358799,0.22504210,0.27834313,0.00000000,0.39790724,0.00000000
-4.32516258,0.88944459,0.69609223,0.22939546,0.28797111,0.00000000,0.40919753,0.00000000
-4.31915958,0.91244648,0.71645465,0.23394069,0.29667124,0.00000000,0.41973852,0.00000000
-4.31315658,0.93286797,0.73397137,0.23836224,0.30414006,0.00000000,0.42907140,0.00000000
-4.30715358,0.94988049,0.74805804,0.24241402,0.31012686,0.00000000,0.43682181,0.00000000
