energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.78989495,2.07877834,0.01284710,0.23351784,0.64860885,1.30104069,0.45487248,0.00000000
-5.78389195,2.06999524,0.01317375,0.23252884,0.65493383,1.29152958,0.45560761,0.00000000
-5.77788894,2.05711522,0.01343795,0.23090107,0.65882466,1.27985619,0.45557923,0.00000000
-5.77188594,2.04003644,0.01363442,0.22860532,0.66006729,1.26604224,0.45471770,0.00000000
-5.76588294,2.01875843,0.01375921,0.22562479,0.65850545,1.25016803,0.45297076,0.00000000
-5.75987994,1.99337882,0.01380983,0.22195528,0.65404434,1.23236804,0.45030409,0.00000000
-5.75387694,1.96408680,0.01378530,0.21760515,0.64665243,1.21282468,0.44670104,0.00000000
-5.74787394,1.93115372,0.01368622,0.21259494,0.63636118,1.19176063,0.44216186,0.00000000
-5.74187094,1.89492148,0.01351468,0.20695673,0.62326275,1.16943017,0.43670224,0.00000000
-5.73586793,1.85578940,0.01327421,0.20073330,0.60750595,1.14610995,0.43035156,0.00000000
-5.72986493,1.81420007,0.01296966,0.19397700,0.58929051,1.12208966,0.42315087,0.00000000
-5.72386193,1.77062498,0.01260698,0.18674852,0.56885997,1.09766292,0.41515074,0.00000000
-5.71785893,1.72555041,0.01219306,0.17911553,0.54649358,1.07311878,0.40640916,0.00000000
-5.71185593,1.67946413,0.01173547,0.17115115,0.52249758,1.04873406,0.39698970,0.00000000
-5.70585293,1.63284341,0.01124223,0.16293247,0.49719607,1.02476682,0.38695977,0.00000000
-5.69984992,1.58614457,0.01072156,0.15453893,0.47092205,1.00145099,0.37638942,0.00000000
-5.69384692,1.53979438,0.01018162,0.14605078,0.44400885,0.97899228,0.36535031,0.00000000
-5.68784392,1.49418329,0.00963035,0.13754762,0.41678224,0.95756543,0.35391525,0.00000000
-5.68184092,1.44966078,0.00907520,0.12910694,0.38955348,0.93731259,0.34215789,0.00000000
-5.67583792,1.40653241,0.00852301,0.12080285,0.36261356,0.91834303,0.33015281,0.00000000
-5.66983492,1.36505867,0.00797987,0.11270490,0.33622850,0.90073368,0.31797578,0.00000000
-5.66383192,1.32545543,0.00745103,0.10487706,0.31063606,0.88453076,0.30570403,0.00000000
-5.65782891,1.28789558,0.00694084,0.09737694,0.28604359,0.86975203,0.29341664,0.00000000
-5.65182591,1.25251170,0.00645273,0.09025513,0.26262698,0.85638972,0.28119470,0.00000000
-5.64582291,1.21939955,0.00598925,0.08355476,0.24053064,0.84441381,0.26912137,0.00000000
-5.63981991,1.18862200,0.00555208,0.07731126,0.21986838,0.83377566,0.25728160,0.00000000
-5.63381691,1.16021314,0.00514211,0.07155231,0.20072480,0.82441175,0.24576159,0.00000000
-5.62781391,1.13418240,0.00475954,0.06629792,0.18315731,0.81624742,0.23464791,0.00000000
-5.62181091,1.11051851,0.00440398,0.06156069,0.16719829,0.80920038,0.22402631,0.00000000
-5.61580790,1.08919294,0.00407452,0.05734623,0.15285755,0.80318408,0.21398021,0.00000000
-5.60980490,1.07016291,0.00376988,0.05365360,0.14012465,0.79811054,0.20458903,0.00000000
-5.60380190,1.05337368,0.00348850,0.05047586,0.12897118,0.79389279,0.19592630,0.00000000
-5.59779890,1.03876025,0.00322863,0.04780071,0.11935293,0.79044672,0.18805782,0.00000000
-5.59179590,1.02624822,0.00298844,0.04561108,0.11121174,0.78769219,0.18103971,0.00000000
-5.58579290,1.01575412,0.00276608,0.04388574,0.10447726,0.78555367,0.17491675,0.00000000
-5.57978989,1.00718507,0.00255975,0.04259991,0.09906841,0.78396011,0.16972088,0.00000000
-5.57378689,1.00043797,0.00236777,0.04172582,0.09489477,0.78284423,0.16546998,0.00000000
-5.56778389,0.99539838,0.00218860,0.04123322,0.09185781,0.78214139,0.16216713,0.00000000
-5.56178089,0.99193927,0.00202086,0.04108984,0.08985211,0.78178805,0.15980019,0.00000000
-5.55577789,0.98991987,0.00186337,0.04126186,0.08876657,0.78171998,0.15834186,0.00000000
-5.54977489,0.98918466,0.00171514,0.04171428,0.08848565,0.78187050,0.15775028,0.00000000
-5.54377189,0.98956301,0.00157535,0.04241128,0.08889075,0.78216882,0.15796991,0.00000000
-5.53776888,0.99086924,0.00144337,0.04331659,0.08986165,0.78253869,0.15893292,0.00000000
-5.53176588,0.99290357,0.00131870,0.04439380,0.09127808,0.78289755,0.16056087,0.00000000
-5.52576288,0.99545374,0.00120101,0.04560669,0.09302142,0.78315616,0.16276662,0.00000000
-5.51975988,0.99829761,0.00109003,0.04691957,0.09497642,0.78321898,0.16545647,0.00000000
-5.51375688,1.00120628,0.00098563,0.04829758,0.09703295,0.78298511,0.16853232,0.00000000
-5.50775388,1.00394807,0.00088768,0.04970702,0.09908774,0.78234995,0.17189385,0.00000000
-5.50175088,1.00629281,0.00079613,0.05111570,0.10104600,0.78120729,0.17544061,0.00000000
-5.49574787,1.00801643,0.00071093,0.05249317,0.10282286,0.77945194,0.17907391,0.00000000
-5.48974487,1.00890567,0.00063204,0.05381105,0.10434463,0.77698254,0.18269847,0.00000000
-5.48374187,1.00876253,0.00055941,0.05504328,0.10554970,0.77370460,0.18622384,0.00000000
-5.47773887,1.00740847,0.00049295,0.05616628,0.10638924,0.76953343,0.18956550,0.00000000
-5.47173587,1.00468810,0.00043257,0.05715916,0.10682743,0.76439700,0.19264564,0.00000000
-5.46573287,1.00047230,0.00037816,0.05800383,0.10684143,0.75823856,0.19539375,0.00000000
-5.45972986,0.99466080,0.00032956,0.05868507,0.10642100,0.75101897,0.19774687,0.00000000
-5.45372686,0.98718420,0.00028662,0.05919056,0.10556776,0.74271872,0.19964980,0.00000000
-5.44772386,0.97800552,0.00024916,0.05951091,0.10429429,0.73333972,0.20105509,0.00000000
-5.44172086,0.96712151,0.00021703,0.05963961,0.10262291,0.72290680,0.20192305,0.00000000
-5.43571786,0.95456362,0.00019006,0.05957299,0.10058441,0.71146918,0.20222179,0.00000000
-5.42971486,0.94039907,0.00016812,0.05931023,0.09821671,0.69910169,0.20192728,0.00000000
-5.42371186,0.92473182,0.00015111,0.05885326,0.09556340,0.68590604,0.20102361,0.00000000
-5.41770885,0.90770365,0.00013897,0.05820677,0.09267249,0.67201199,0.19950328,0.00000000
-5.41170585,0.88949529,0.00013169,0.05737815,0.08959516,0.65757845,0.19736768,0.00000000
-5.40570285,0.87032749,0.00012933,0.05637749,0.08638468,0.64279434,0.19462766,0.00000000
-5.39969985,0.85046173,0.00013203,0.05521756,0.08309544,0.62787914,0.19130416,0.00000000
-5.39369685,0.83020062,0.00013997,0.05391375,0.07978225,0.61308296,0.18742880,0.00000000
-5.38769385,0.80988736,0.00015344,0.05248397,0.07649966,0.59868577,0.18304446,0.00000000
-5.38169085,0.78990421,0.00017278,0.05094862,0.07330154,0.58499568,0.17820566,0.00000000
-5.37568784,0.77066960,0.00019841,0.04933032,0.07024071,0.57234611,0.17297880,0.00000000
-5.36968484,0.75263361,0.00023084,0.04765372,0.06736863,0.56109146,0.16744211,0.00000000
-5.36368184,0.73627173,0.00027060,0.04594518,0.06473523,0.55160139,0.16168527,0.00000000
-5.35767884,0.72207683,0.00031832,0.04423236,0.06238868,0.54425355,0.15580883,0.00000000
-5.35167584,0.71054937,0.00037463,0.04254372,0.06037518,0.53942493,0.14992318,0.00000000
-5.34567284,0.70218618,0.00044022,0.04090803,0.05873878,0.53748194,0.14414742,0.00000000
-5.33966983,0.69746809,0.00051580,0.03935372,0.05752113,0.53876955,0.13860785,0.00000000
-5.33366683,0.69684682,0.00060207,0.03790832,0.05676127,0.54359997,0.13343644,0.00000000
-5.32766383,0.70073191,0.00069974,0.03659777,0.05649535,0.55224128,0.12876912,0.00000000
-5.32166083,0.70947814,0.00080950,0.03544587,0.05675646,0.56490653,0.12474416,0.00000000
-5.31565783,0.72337419,0.00093200,0.03447372,0.05757444,0.58174410,0.12150058,0.00000000
-5.30965483,0.74263314,0.00106789,0.03369926,0.05897578,0.60282960,0.11917667,0.00000000
-5.30365183,0.76738543,0.00121776,0.03313692,0.06098360,0.62816007,0.11790872,0.00000000
-5.29764882,0.79767464,0.00138216,0.03279741,0.06361773,0.65765070,0.11782989,0.00000000
-5.29164582,0.83345646,0.00156161,0.03268758,0.06689489,0.69113460,0.11906930,0.00000000
-5.28564282,0.87460083,0.00175656,0.03281052,0.07082896,0.72836549,0.12175109,0.00000000
-5.27963982,0.92089720,0.00196744,0.03316573,0.07543127,0.76902345,0.12599368,0.00000000
-5.27363682,0.97206264,0.00219463,0.03374937,0.08071096,0.81272348,0.13190885,0.00000000
-5.26763382,1.02775208,0.00243846,0.03455472,0.08667531,0.85902643,0.13960069,0.00000000
-5.26163082,1.08757022,0.00269921,0.03557258,0.09332992,0.90745173,0.14916425,0.00000000
-5.25562781,1.15108413,0.00297710,0.03679178,0.10067880,0.95749135,0.16068380,0.00000000
-5.24962481,1.21783576,0.00327229,0.03819967,0.10872423,1.00862407,0.17423067,0.00000000
-5.24362181,1.28735339,0.00358482,0.03978254,0.11746636,1.06032940,0.18986046,0.00000000
-5.23761881,1.35916133,0.00391462,0.04152604,0.12690247,1.11210027,0.20760983,0.00000000
-5.23161581,1.43278707,0.00426146,0.04341538,0.13702597,1.16345391,0.22749274,0.00000000
-5.22561281,1.50776551,0.00462491,0.04543555,0.14782502,1.21394025,0.24949638,0.00000000
-5.21960980,1.58363994,0.00500430,0.04757133,0.15928089,1.26314746,0.27357675,0.00000000
-5.21360680,1.65995977,0.00539866,0.04980721,0.17136611,1.31070454,0.29965440,0.00000000
-5.20760380,1.73627547,0.00580668,0.05212714,0.18404244,1.35628091,0.32761024,0.00000000
-5.20160080,1.81213105,0.00622666,0.05451432,0.19725886,1.39958323,0.35728202,0.00000000
-5.19559780,1.88705515,0.00665646,0.05695076,0.21094964,1.44034999,0.38846156,0.00000000
-5.18959480,1.96055145,0.00709345,0.05941699,0.22503271,1.47834451,0.42089319,0.00000000
-5.18359180,2.03208972,0.00753456,0.06189165,0.23940841,1.51334698,0.45427357,0.00000000
-5.17758879,2.10109850,0.00797616,0.06435128,0.25395885,1.54514658,0.48825323,0.00000000
-5.17158579,2.16696050,0.00841419,0.06677006,0.26854788,1.57353424,0.52243984,0.00000000
-5.16558279,2.22901173,0.00884410,0.06911987,0.28302196,1.59829713,0.55640355,0.00000000
-5.15957979,2.28654491,0.00926099,0.07137038,0.29721183,1.61921527,0.58968415,0.00000000
-5.15357679,2.33881777,0.00965961,0.07348942,0.31093511,1.63606089,0.62180014,0.00000000
-5.14757379,2.38506618,0.01003451,0.07544345,0.32399972,1.64860075,0.65225929,0.00000000
-5.14157079,2.42452200,0.01038013,0.07719832,0.33620818,1.65660158,0.68057066,0.00000000
-5.13556778,2.45643496,0.01069098,0.07872013,0.34736250,1.65983827,0.70625739,0.00000000
-5.12956478,2.48009781,0.01096172,0.07997618,0.35726968,1.65810462,0.72887004,0.00000000
-5.12356178,2.49487342,0.01118736,0.08093613,0.36574740,1.65122585,0.74799979,0.00000000
-5.11755878,2.50022261,0.01136338,0.08157302,0.37262994,1.63907223,0.76329104,0.00000000
-5.11155578,2.49573123,0.01148589,0.08186446,0.37777379,1.62157296,0.77445287,0.00000000
-5.10555278,2.48113497,0.01155178,0.08179354,0.38106293,1.59872931,0.78126888,0.00000000
-5.09954977,2.45634048,0.01155880,0.08134977,0.38241344,1.57062625,0.78360490,0.00000000
-5.09354677,2.42144166,0.01150564,0.08052978,0.38177717,1.53744169,0.78141430,0.00000000
-5.08754377,2.37672992,0.01139206,0.07933771,0.37914447,1.49945254,0.77474057,0.00000000
-5.08154077,2.32269775,0.01121885,0.07778553,0.37454557,1.45703731,0.76371713,0.00000000
-5.07553777,2.26003528,0.01098786,0.07589290,0.36805086,1.41067457,0.74856422,0.00000000
-5.06953477,2.18961951,0.01070197,0.07368691,0.35976966,1.36093749,0.72958317,0.00000000
-5.06353177,2.11249678,0.01036503,0.07120147,0.34984786,1.30848419,0.70714807,0.00000000
-5.05752876,2.02985885,0.00998173,0.06847648,0.33846429,1.25404456,0.68169531,0.00000000
-5.05152576,1.94301366,0.00955754,0.06555682,0.32582608,1.19840364,0.65371135,0.00000000
-5.04552276,1.85335176,0.00909849,0.06249112,0.31216308,1.14238253,0.62371924,0.00000000
-5.03951976,1.76230990,0.00861109,0.05933051,0.29772169,1.08681738,0.59226436,0.00000000
-5.03351676,1.67133314,0.00810214,0.05612716,0.28275826,1.03253746,0.55989996,0.00000000
-5.02751376,1.58183699,0.00757851,0.05293297,0.26753234,0.98034308,0.52717302,0.00000000
-5.02151076,1.49517113,0.00704708,0.04979817,0.25230006,0.93098440,0.49461093,0.00000000
-5.01550775,1.41258604,0.00651447,0.04677008,0.23730787,0.88514193,0.46270946,0.00000000
-5.00950475,1.33520396,0.00598700,0.04389200,0.22278687,0.84340965,0.43192239,0.00000000
-5.00350175,1.26399513,0.00547050,0.04120224,0.20894798,0.80628136,0.40265309,0.00000000
-4.99749875,1.19976037,0.00497025,0.03873339,0.19597798,0.77414096,0.37524832,0.00000000
-4.99149575,1.14312045,0.00449089,0.03651172,0.18403674,0.74725707,0.34999433,0.00000000
-4.98549275,1.09451268,0.00403640,0.03455698,0.17325556,0.72578228,0.32711531,0.00000000
-4.97948974,1.05419489,0.00361004,0.03288223,0.16373663,0.70975718,0.30677408,0.00000000
-4.97348674,1.02225625,0.00321437,0.03149404,0.15555369,0.69911897,0.28907498,0.00000000
-4.96748374,0.99863476,0.00285130,0.03039284,0.14875375,0.69371442,0.27406858,0.00000000
-4.96148074,0.98314030,0.00252208,0.02957346,0.14335967,0.69331671,0.26175804,0.00000000
-4.95547774,0.97548228,0.00222743,0.02902585,0.13937359,0.69764539,0.25210664,0.00000000
-4.94947474,0.97530059,0.00196754,0.02873590,0.13678085,0.70638859,0.24504623,0.00000000
-4.94347174,0.98219829,0.00174219,0.02868631,0.13555433,0.71922653,0.24048598,0.00000000
-4.93746873,0.99577455,0.00155080,0.02885761,0.13565880,0.73585522,0.23832118,0.00000000
-4.93146573,1.01565592,0.00139253,0.02922904,0.13705514,0.75600895,0.23844149,0.00000000
-4.92546273,1.04152454,0.00126633,0.02977949,0.13970423,0.77948069,0.24073834,0.00000000
-4.91945973,1.07314140,0.00117101,0.03048827,0.14357011,0.80613878,0.24511103,0.00000000
-4.91345673,1.11036336,0.00110528,0.03133584,0.14862240,0.83593925,0.25147125,0.00000000
-4.90745373,1.15315276,0.00106778,0.03230432,0.15483768,0.86893242,0.25974579,0.00000000
-4.90145073,1.20157849,0.00105714,0.03337784,0.16219984,0.90526336,0.26987723,0.00000000
-4.89544772,1.25580833,0.00107193,0.03454269,0.17069921,0.94516560,0.28182266,0.00000000
-4.88944472,1.31609217,0.00111070,0.03578734,0.18033059,0.98894787,0.29555035,0.00000000
-4.88344172,1.38273681,0.00117195,0.03710213,0.19109022,1.03697431,0.31103465,0.00000000
-4.87743872,1.45607295,0.00125411,0.03847896,0.20297183,1.08963847,0.32824934,0.00000000
-4.87143572,1.53641590,0.00135552,0.03991067,0.21596196,1.14733222,0.34715985,0.00000000
-4.86543272,1.62402185,0.00147438,0.04139048,0.23003487,1.21041071,0.36771472,0.00000000
-4.85942971,1.71904166,0.00160874,0.04291123,0.24514727,1.27915508,0.38983698,0.00000000
-4.85342671,1.82147488,0.00175647,0.04446468,0.26123332,1.35373468,0.41341582,0.00000000
-4.84742371,1.93112642,0.00191524,0.04604087,0.27820004,1.43417078,0.43829931,0.00000000
-4.84142071,2.04756856,0.00208251,0.04762752,0.29592380,1.52030382,0.46428863,0.00000000
-4.83541771,2.17011092,0.00225556,0.04920960,0.31424783,1.61176625,0.49113427,0.00000000
-4.82941471,2.29778044,0.00243148,0.05076910,0.33298132,1.70796268,0.51853472,0.00000000
-4.82341171,2.42931346,0.00260723,0.05228499,0.35190008,1.80805900,0.54613782,0.00000000
-4.81740870,2.56316101,0.00277965,0.05373336,0.37074906,1.91098172,0.57354503,0.00000000
-4.81140570,2.69750815,0.00294558,0.05508789,0.38924658,2.01542811,0.60031847,0.00000000
-4.80540270,2.83030724,0.00310189,0.05632041,0.40709032,2.11988753,0.62599074,0.00000000
-4.79939970,2.95932445,0.00324559,0.05740179,0.42396481,2.22267361,0.65007704,0.00000000
-4.79339670,3.08219803,0.00337387,0.05830284,0.43955016,2.32196632,0.67208921,0.00000000
-4.78739370,3.19650621,0.00348428,0.05899538,0.45353178,2.41586247,0.69155101,0.00000000
-4.78139070,3.29984204,0.00357471,0.05945340,0.46561050,2.50243295,0.70801415,0.00000000
-4.77538769,3.38989200,0.00364356,0.05965408,0.47551278,2.57978411,0.72107403,0.00000000
-4.76938469,3.46451500,0.00368977,0.05957885,0.48300054,2.64612097,0.73038476,0.00000000
-4.76338169,3.52181833,0.00371289,0.05921424,0.48788008,2.69980929,0.73567258,0.00000000
-4.75737869,3.56022697,0.00371311,0.05855264,0.49000978,2.73943396,0.73674702,0.00000000
-4.75137569,3.57854340,0.00369131,0.05759272,0.48930612,2.76385103,0.73350942,0.00000000
-4.74537269,3.57599504,0.00364906,0.05633971,0.48574789,2.77223106,0.72595829,0.00000000
-4.73936968,3.55226733,0.00358859,0.05480541,0.47937831,2.76409192,0.71419139,0.00000000
-4.73336668,3.50752113,0.00351279,0.05300789,0.47030497,2.73931966,0.69840431,0.00000000
-4.72736368,3.44239379,0.00342514,0.05097101,0.45869783,2.69817660,0.67888590,0.00000000
-4.72136068,3.35798404,0.00332964,0.04872374,0.44478509,2.64129647,0.65601063,0.00000000
-4.71535768,3.25582184,0.00323076,0.04629927,0.42884742,2.56966708,0.63022833,0.00000000
-4.70935468,3.13782448,0.00313333,0.04373404,0.41121077,2.48460135,0.60205186,0.00000000
-4.70335168,3.00624153,0.00304242,0.04106666,0.39223799,2.38769840,0.57204320,0.00000000
-4.69734867,2.86359082,0.00296328,0.03833685,0.37231974,2.28079641,0.54079872,0.00000000
-4.69134567,2.71258868,0.00290118,0.03558437,0.35186509,2.16591965,0.50893402,0.00000000
-4.68534267,2.55607714,0.00286134,0.03284801,0.33129204,2.04522181,0.47706915,0.00000000
-4.67933967,2.39695114,0.00284874,0.03016475,0.31101840,1.92092808,0.44581448,0.00000000
-4.67333667,2.23808823,0.00286808,0.02756896,0.29145319,1.79527832,0.41575783,0.00000000
-4.66733367,2.08228324,0.00292360,0.02509184,0.27298889,1.67047316,0.38745302,0.00000000
-4.66133067,1.93218959,0.00301900,0.02276092,0.25599460,1.54862483,0.36141012,0.00000000
-4.65532766,1.79026872,0.00315731,0.02059981,0.24081015,1.43171410,0.33808742,0.00000000
-4.64932466,1.65874838,0.00334081,0.01862800,0.22774130,1.32155411,0.31788519,0.00000000
-4.64332166,1.53959004,0.00357089,0.01686090,0.21705581,1.21976163,0.30114109,0.00000000
-4.63731866,1.43446546,0.00384801,0.01530989,0.20898047,1.12773592,0.28812702,0.00000000
-4.63131566,1.34474162,0.00417162,0.01398249,0.20369887,1.04664467,0.27904735,0.00000000
-4.62531266,1.27147341,0.00454013,0.01288263,0.20134979,0.97741682,0.27403814,0.00000000
-4.61930965,1.21540291,0.00495086,0.01201088,0.20202616,0.92074107,0.27316740,0.00000000
-4.61330665,1.17696424,0.00540008,0.01136476,0.20577442,0.87706955,0.27643592,0.00000000
-4.60730365,1.15629287,0.00588303,0.01093903,0.21259426,0.84662547,0.28377879,0.00000000
-4.60130065,1.15323839,0.00639401,0.01072592,0.22243862,0.82941385,0.29506737,0.00000000
-4.59529765,1.16737991,0.00692648,0.01071545,0.23521406,0.82523462,0.31011173,0.00000000
-4.58929465,1.19804338,0.00747320,0.01089557,0.25078142,0.83369722,0.32866363,0.00000000
-4.58329165,1.24432057,0.00802643,0.01125240,0.26895692,0.85423628,0.35041997,0.00000000
-4.57728864,1.30508923,0.00857810,0.01177042,0.28951376,0.88612788,0.37502692,0.00000000
-4.57128564,1.37903454,0.00912007,0.01243259,0.31218425,0.92850634,0.40208478,0.00000000
-4.56528264,1.46467188,0.00964436,0.01322054,0.33666275,0.98038129,0.43115361,0.00000000
-4.55927964,1.56037101,0.01014338,0.01411477,0.36260934,1.04065507,0.46175983,0.00000000
-4.55327664,1.66438183,0.01061021,0.01509480,0.38965436,1.10814066,0.49340364,0.00000000
-4.54727364,1.77486188,0.01103880,0.01613943,0.41740386,1.18158010,0.52556745,0.00000000
-4.54127064,1.88990546,0.01142416,0.01722698,0.44544594,1.25966352,0.55772507,0.00000000
-4.53526763,2.00757444,0.01176255,0.01833561,0.47335792,1.34104885,0.58935162,0.00000000
-4.52926463,2.12593034,0.01205161,0.01944364,0.50071424,1.42438217,0.61993390,0.00000000
-4.52326163,2.24306725,0.01229038,0.02052991,0.52709490,1.50831839,0.64898108,0.00000000
-4.51725863,2.35714516,0.01247940,0.02157419,0.55209425,1.59154236,0.67603521,0.00000000
-4.51125563,2.46642275,0.01262060,0.02255760,0.57532996,1.67278965,0.70068153,0.00000000
-4.50525263,2.56928911,0.01271728,0.02346296,0.59645177,1.75086703,0.72255789,0.00000000
-4.49924962,2.66429326,0.01277394,0.02427520,0.61514986,1.82467187,0.74136328,0.00000000
-4.49324662,2.75017088,0.01279614,0.02498171,0.63116249,1.89321020,0.75686495,0.00000000
-4.48724362,2.82586725,0.01279033,0.02557264,0.64428267,1.95561279,0.76890395,0.00000000
-4.48124062,2.89055585,0.01276359,0.02604109,0.65436370,2.01114898,0.77739888,0.00000000
-4.47523762,2.94365188,0.01272345,0.02638330,0.66132324,2.05923772,0.78234772,0.00000000
-4.46923462,2.98482049,0.01267767,0.02659870,0.66514583,2.09945562,0.78382760,0.00000000
-4.46323162,3.01397925,0.01263407,0.02668985,0.66588386,2.13154166,0.78199260,0.00000000
-4.45722861,3.03129494,0.01260030,0.02666238,0.66365678,2.15539854,0.77706957,0.00000000
-4.45122561,3.03717468,0.01258373,0.02652469,0.65864863,2.17109050,0.76935225,0.00000000
-4.44522261,3.03225175,0.01259130,0.02628771,0.65110406,2.17883780,0.75919364,0.00000000
-4.43921961,3.01736635,0.01262944,0.02596450,0.64132275,2.17900779,0.74699710,0.00000000
-4.43321661,2.99354200,0.01270397,0.02556985,0.62965264,2.17210297,0.73320633,0.00000000
-4.42721361,2.96195812,0.01282009,0.02511977,0.61648185,2.15874626,0.71829449,0.00000000
-4.42121061,2.92391950,0.01298229,0.02463103,0.60222988,2.13966377,0.70275287,0.00000000
-4.41520760,2.88082345,0.01319437,0.02412066,0.58733798,2.11566558,0.68707929,0.00000000
-4.40920460,2.83412554,0.01345938,0.02360547,0.57225921,2.08762503,0.67176662,0.00000000
-4.40320160,2.78530469,0.01377959,0.02310164,0.55744821,2.05645692,0.65729165,0.00000000
-4.39719860,2.73582855,0.01415649,0.02262429,0.54335118,2.02309539,0.64410460,0.00000000
-4.39119560,2.68712006,0.01459073,0.02218721,0.53039611,1.98847191,0.63261941,0.00000000
-4.38519260,2.64052604,0.01508207,0.02180260,0.51898357,1.95349420,0.62320517,0.00000000
-4.37918959,2.59728880,0.01562934,0.02148090,0.50947834,1.91902653,0.61617880,0.00000000
-4.37318659,2.55852126,0.01623038,0.02123078,0.50220192,1.88587222,0.61179905,0.00000000
-4.36718359,2.52518668,0.01688198,0.02105915,0.49742626,1.85475864,0.61026208,0.00000000
-4.36118059,2.49808322,0.01757991,0.02097122,0.49536874,1.82632553,0.61169867,0.00000000
-4.35517759,2.47783393,0.01831882,0.02097077,0.49618858,1.80111666,0.61617301,0.00000000
-4.34917459,2.46488251,0.01909234,0.02106035,0.49998470,1.77957530,0.62368321,0.00000000
-4.34317159,2.45949458,0.01989306,0.02124157,0.50679509,1.76204346,0.63416344,0.00000000
-4.33716858,2.46176462,0.02071265,0.02151546,0.51659778,1.74876478,0.64748765,0.00000000
-4.33116558,2.47162788,0.02154198,0.02188278,0.52931323,1.73989083,0.66347469,0.00000000
-4.32516258,2.48887680,0.02237124,0.02234432,0.54480810,1.73549020,0.68189479,0.00000000
-4.31915958,2.51318095,0.02319018,0.02290121,0.56290038,1.73555992,0.70247707,0.00000000
-4.31315658,2.54410958,0.02398828,0.02355517,0.58336557,1.74003819,0.72491793,0.00000000
-4.30715358,2.58115550,0.02475503,0.02430862,0.60594379,1.74881784,0.74889003,0.00000000
