energy_ev,total_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.87993997,0.41143634,0.22160004,0.07778103,0.02652193,0.14436163,0.04830382,0.00000000
-5.87393697,0.42351868,0.23413702,0.07945451,0.02666458,0.15018921,0.04961722,0.00000000
-5.86793397,0.43806349,0.24783887,0.08158276,0.02696875,0.15667739,0.05131717,0.00000000
-5.86193097,0.45447617,0.26252102,0.08403653,0.02737991,0.16364124,0.05334080,0.00000000
-5.85592796,0.47221890,0.27803395,0.08669649,0.02784651,0.17091288,0.05563356,0.00000000
-5.84992496,0.49082287,0.29426882,0.08945575,0.02832085,0.17834586,0.05815047,0.00000000
-5.84392196,0.50989836,0.31116187,0.09222189,0.02875986,0.18581881,0.06085718,0.00000000
-5.83791896,0.52914254,0.32869727,0.09491872,0.02912568,0.19323836,0.06373051,0.00000000
-5.83191596,0.54834426,0.34690798,0.09748745,0.02938622,0.20054093,0.06675872,0.00000000
-5.82591296,0.56738577,0.36587455,0.09988742,0.02951553,0.20769349,0.06994128,0.00000000
-5.81990995,0.58624105,0.38572134,0.10209626,0.02949402,0.21469293,0.07328817,0.00000000
-5.81390695,0.60497046,0.40661032,0.10410942,0.02930855,0.22156429,0.07681873,0.00000000
-5.80790395,0.62371199,0.42873236,0.10593916,0.02895237,0.22835745,0.08056008,0.00000000
-5.80190095,0.64266910,0.45229614,0.10761292,0.02842485,0.23514279,0.08454510,0.00000000
-5.79589795,0.66209563,0.47751507,0.10917122,0.02773119,0.24200555,0.08881004,0.00000000
-5.78989495,0.68227822,0.50459271,0.11066509,0.02688186,0.24903941,0.09339201,0.00000000
-5.78389195,0.70351719,0.53370712,0.11215313,0.02589208,0.25633936,0.09832616,0.00000000
-5.77788894,0.72610640,0.56499509,0.11369841,0.02478109,0.26399429,0.10364299,0.00000000
-5.77188594,0.75031339,0.59853694,0.11536520,0.02357149,0.27207967,0.10936572,0.00000000
-5.76588294,0.77636050,0.63434264,0.11721587,0.02228847,0.28065063,0.11550801,0.00000000
-5.75987994,0.80440821,0.67234025,0.11930784,0.02095913,0.28973588,0.12207205,0.00000000
-5.75387694,0.83454141,0.71236731,0.12169104,0.01961175,0.29933287,0.12904723,0.00000000
-5.74787394,0.86675955,0.75416588,0.12440567,0.01827521,0.30940433,0.13640946,0.00000000
-5.74187094,0.90097114,0.79738177,0.12748065,0.01697846,0.31987671,0.14412121,0.00000000
-5.73586793,0.93699308,0.84156810,0.13093255,0.01575008,0.33064036,0.15213229,0.00000000
-5.72986493,0.97455487,0.88619349,0.13476531,0.01461799,0.34155179,0.16038136,0.00000000
-5.72386193,1.01330758,0.93065444,0.13897047,0.01360924,0.35243772,0.16879814,0.00000000
-5.71785893,1.05283711,0.97429178,0.14352814,0.01274993,0.36310099,0.17730613,0.00000000
-5.71185593,1.09268112,1.01641024,0.14840837,0.01206515,0.37332785,0.18582580,0.00000000
-5.70585293,1.13234868,1.05630057,0.15357307,0.01157912,0.38289653,0.19427796,0.00000000
-5.69984992,1.17134161,1.09326300,0.15897814,0.01131529,0.39158644,0.20258723,0.00000000
-5.69384692,1.20917633,1.12663119,0.16457585,0.01129647,0.39918773,0.21068532,0.00000000
-5.68784392,1.24540505,1.15579533,0.17031721,0.01154498,0.40551061,0.21851390,0.00000000
-5.68184092,1.27963513,1.18022344,0.17615423,0.01208275,0.41039409,0.22602700,0.00000000
-5.67583792,1.31154555,1.19947980,0.18204198,0.01293138,0.41371350,0.23319259,0.00000000
-5.66983492,1.34089962,1.21323980,0.18794027,0.01411211,0.41538664,0.23999347,0.00000000
-5.66383192,1.36755333,1.22130035,0.19381490,0.01564558,0.41537810,0.24642716,0.00000000
-5.65782891,1.39145877,1.22358568,0.19963843,0.01755165,0.41370151,0.25250502,0.00000000
-5.65182591,1.41266271,1.22014812,0.20539044,0.01984890,0.41041983,0.25825047,0.00000000
-5.64582291,1.43130025,1.21116423,0.21105728,0.02255408,0.40564335,0.26369654,0.00000000
-5.63981991,1.44758420,1.19692635,0.21663130,0.02568142,0.39952581,0.26888285,0.00000000
-5.63381691,1.46179054,1.17783024,0.22210968,0.02924176,0.39225858,0.27385224,0.00000000
-5.62781391,1.47424107,1.15435958,0.22749298,0.03324165,0.38406341,0.27864728,0.00000000
-5.62181091,1.48528397,1.12706804,0.23278330,0.03768234,0.37518390,0.28330680,0.00000000
-5.61580790,1.49527355,1.09655985,0.23798245,0.04255873,0.36587619,0.28786289,0.00000000
-5.60980490,1.50455002,1.06346997,0.24309005,0.04785836,0.35639927,0.29233821,0.00000000
-5.60380190,1.51342050,1.02844444,0.24810167,0.05356049,0.34700536,0.29674419,0.00000000
-5.59779890,1.52214211,0.99212201,0.25300723,0.05963527,0.33793070,0.30107994,0.00000000
-5.59179590,1.53090802,0.95511756,0.25778969,0.06604311,0.32938724,0.30533202,0.00000000
-5.58579290,1.53983707,0.91800790,0.26242414,0.07273437,0.32155545,0.30947521,0.00000000
-5.57978989,1.54896737,0.88132038,0.26687722,0.07964925,0.31457863,0.31347404,0.00000000
-5.57378689,1.55825421,0.84552431,0.27110722,0.08671813,0.30855884,0.31728507,0.00000000
-5.56778389,1.56757226,0.81102559,0.27506450,0.09386221,0.30355461,0.32085984,0.00000000
-5.56178089,1.57672191,0.77816399,0.27869254,0.10099469,0.29958054,0.32414816,0.00000000
-5.55577789,1.58543928,0.74721323,0.28192936,0.10802222,0.29660860,0.32710161,0.00000000
-5.54977489,1.59340947,0.71838321,0.28470951,0.11484684,0.29457122,0.32967700,0.00000000
-5.54377189,1.60028240,0.69182415,0.28696621,0.12136826,0.29336582,0.33183965,0.00000000
-5.53776888,1.60569021,0.66763201,0.28863394,0.12748642,0.29286068,0.33356606,0.00000000
-5.53176588,1.60926557,0.64585484,0.28965104,0.13310427,0.29290180,0.33484603,0.00000000
-5.52576288,1.61066000,0.62649943,0.28996241,0.13813068,0.29332038,0.33568395,0.00000000
-5.51975988,1.60956109,0.60953791,0.28952207,0.14248333,0.29394075,0.33609918,0.00000000
-5.51375688,1.60570808,0.59491395,0.28829553,0.14609155,0.29458817,0.33612551,0.00000000
-5.50775388,1.59890484,0.58254806,0.28626180,0.14889879,0.29509641,0.33580964,0.00000000
-5.50175088,1.58902975,0.57234209,0.28341495,0.15086488,0.29531454,0.33520882,0.00000000
-5.49574787,1.57604204,0.56418252,0.27976518,0.15196774,0.29511289,0.33438772,0.00000000
-5.48974487,1.55998436,0.55794273,0.27533918,0.15220452,0.29438785,0.33341475,0.00000000
-5.48374187,1.54098135,0.55348422,0.27018001,0.15159218,0.29306525,0.33235793,0.00000000
-5.47773887,1.51923473,0.55065704,0.26434628,0.15016735,0.29110248,0.33128066,0.00000000
-5.47173587,1.49501478,0.54929955,0.25791065,0.14798552,0.28848907,0.33023758,0.00000000
-5.46573287,1.46864917,0.54923792,0.25095795,0.14511958,0.28524587,0.32927070,0.00000000
-5.45972986,1.44050946,0.55028562,0.24358273,0.14165776,0.28142299,0.32840620,0.00000000
-5.45372686,1.41099619,0.55224311,0.23588645,0.13770102,0.27709654,0.32765193,0.00000000
-5.44772386,1.38052332,0.55489828,0.22797455,0.13335996,0.27236444,0.32699589,0.00000000
-5.44172086,1.34950279,0.55802757,0.21995334,0.12875155,0.26734154,0.32640577,0.00000000
-5.43571786,1.31832994,0.56139811,0.21192695,0.12399547,0.26215425,0.32582960,0.00000000
-5.42971486,1.28737059,0.56477100,0.20399446,0.11921059,0.25693493,0.32519751,0.00000000
-5.42371186,1.25695005,0.56790555,0.19624731,0.11451137,0.25181633,0.32442459,0.00000000
-5.41770885,1.22734472,0.57056459,0.18876707,0.11000454,0.24692630,0.32341454,0.00000000
-5.41170585,1.19877635,0.57252046,0.18162365,0.10578609,0.24238285,0.32206421,0.00000000
-5.40570285,1.17140895,0.57356160,0.17487400,0.10193863,0.23828990,0.32026852,0.00000000
-5.39969985,1.14534848,0.57349927,0.16856131,0.09852923,0.23473370,0.31792568,0.00000000
-5.39369685,1.12064475,0.57217412,0.16271469,0.09560788,0.23178011,0.31494239,0.00000000
-5.38769385,1.09729559,0.56946227,0.15734932,0.09320640,0.22947268,0.31123868,0.00000000
-5.38169085,1.07525250,0.56528043,0.15246709,0.09133808,0.22783167,0.30675228,0.00000000
-5.37568784,1.05442758,0.55958988,0.14805751,0.08999776,0.22685391,0.30144212,0.00000000
-5.36968484,1.03470129,0.55239900,0.14409898,0.08916262,0.22651354,0.29529099,0.00000000
-5.36368184,1.01593048,0.54376414,0.14056034,0.08879337,0.22676345,0.28830702,0.00000000
-5.35767884,0.99795655,0.53378884,0.13740249,0.08883603,0.22753753,0.28052411,0.00000000
-5.35167584,0.98061322,0.52262134,0.13458023,0.08922401,0.22875345,0.27200120,0.00000000
-5.34567284,0.96373386,0.51045042,0.13204409,0.08988062,0.23031597,0.26282046,0.00000000
-5.33966983,0.94715818,0.49749987,0.12974218,0.09072180,0.23212065,0.25308462,0.00000000
-5.33366683,0.93073806,0.48402175,0.12762198,0.09165899,0.23405779,0.24291339,0.00000000
-5.32766383,0.91434265,0.47028866,0.12563203,0.09260215,0.23601649,0.23243938,0.00000000
-5.32166083,0.89786254,0.45658551,0.12372352,0.09346269,0.23788874,0.22180359,0.00000000
-5.31565783,0.88121319,0.44320089,0.12185173,0.09415633,0.23957328,0.21115074,0.00000000
-5.30965483,0.86433738,0.43041860,0.11997721,0.09460575,0.24097920,0.20062466,0.00000000
-5.30365183,0.84720698,0.41850948,0.11806681,0.09474298,0.24202914,0.19036389,0.00000000
-5.29764882,0.82982382,0.40772392,0.11609449,0.09451138,0.24266189,0.18049768,0.00000000
-5.29164582,0.81221991,0.39828528,0.11404186,0.09386727,0.24283449,0.17114258,0.00000000
-5.28564282,0.79445682,0.39038447,0.11189848,0.09278105,0.24252360,0.16239962,0.00000000
-5.27963982,0.77662463,0.38417583,0.10966195,0.09123787,0.24172626,0.15435226,0.00000000
-5.27363682,0.75884020,0.37977453,0.10733775,0.08923778,0.24045992,0.14706507,0.00000000
-5.26763382,0.74124518,0.37725556,0.10493894,0.08679540,0.23876203,0.14058316,0.00000000
-5.26163082,0.72400380,0.37665436,0.10248564,0.08393920,0.23668903,0.13493241,0.00000000
-5.25562781,0.70730069,0.37796920,0.10000441,0.08071028,0.23431499,0.13012031,0.00000000
-5.24962481,0.69133891,0.38116519,0.09752761,0.07716094,0.23173011,0.12613753,0.00000000
-5.24362181,0.67633838,0.38617991,0.09509270,0.07335289,0.22903901,0.12295995,0.00000000
-5.23761881,0.66253497,0.39293051,0.09274153,0.06935539,0.22635919,0.12055126,0.00000000
-5.23161581,0.65018022,0.40132199,0.09051975,0.06524322,0.22381957,0.11886578,0.00000000
-5.22561281,0.63954186,0.41125650,0.08847629,0.06109473,0.22155937,0.11785164,0.00000000
-5.21960980,0.63090496,0.42264316,0.08666293,0.05698988,0.21972716,0.11745403,0.00000000
-5.21360680,0.62457363,0.43540808,0.08513396,0.05300852,0.21848030,0.11761837,0.00000000
-5.20760380,0.62087287,0.44950393,0.08394596,0.04922875,0.21798454,0.11829344,0.00000000
-5.20160080,0.62015028,0.46491868,0.08315758,0.04572558,0.21841372,0.11943411,0.00000000
-5.19559780,0.62277706,0.48168283,0.08282926,0.04256978,0.21994942,0.12100378,0.00000000
-5.18959480,0.62914781,0.49987452,0.08302301,0.03982695,0.22278037,0.12297609,0.00000000
-5.18359180,0.63967856,0.51962213,0.08380183,0.03755682,0.22710136,0.12533617,0.00000000
-5.17758879,0.65480251,0.54110387,0.08522911,0.03581273,0.23311160,0.12808103,0.00000000
-5.17158579,0.67496301,0.56454393,0.08736762,0.03464118,0.24101210,0.13121916,0.00000000
-5.16558279,0.70060358,0.59020531,0.09027821,0.03408159,0.25100226,0.13476932,0.00000000
-5.15957979,0.73215477,0.61837894,0.09401817,0.03416597,0.26327522,0.13875857,0.00000000
-5.15357679,0.77001800,0.64936979,0.09863921,0.03491874,0.27801241,0.14321948,0.00000000
-5.14757379,0.81454677,0.68347998,0.10418520,0.03635642,0.29537696,0.14818673,0.00000000
-5.14157079,0.86602586,0.72098991,0.11068959,0.03848735,0.31550648,0.15369327,0.00000000
-5.13556778,0.92464930,0.76213793,0.11817273,0.04131132,0.33850537,0.15976613,0.00000000
-5.12956478,0.99049833,0.80709990,0.12663923,0.04481924,0.36443693,0.16642216,0.00000000
-5.12356178,1.06352044,0.85596943,0.13607535,0.04899269,0.39331590,0.17366402,0.00000000
-5.11755878,1.14351087,0.90874012,0.14644683,0.05380363,0.42510159,0.18147650,0.00000000
-5.11155578,1.23009792,0.96529097,0.15769710,0.05921406,0.45969236,0.18982354,0.00000000
-5.10555278,1.32273320,1.02537586,0.16974618,0.06517586,0.49692166,0.19864617,0.00000000
-5.09954977,1.42068812,1.08861806,0.18249035,0.07163085,0.53655616,0.20786152,0.00000000
-5.09354677,1.52305711,1.15451034,0.19580268,0.07851096,0.57829612,0.21736298,0.00000000
-5.08754377,1.62876836,1.22242111,0.20953452,0.08573876,0.62177836,0.22702173,0.00000000
-5.08154077,1.73660200,1.29160654,0.22351799,0.09322828,0.66658171,0.23668949,0.00000000
-5.07553777,1.84521538,1.36122833,0.23756932,0.10088608,0.71223498,0.24620257,0.00000000
-5.06953477,1.95317487,1.43037652,0.25149311,0.10861272,0.75822713,0.25538687,0.00000000
-5.06353177,2.05899287,1.49809644,0.26508724,0.11630445,0.80401934,0.26406390,0.00000000
-5.05752876,2.16116869,1.56341841,0.27814827,0.12385520,0.84905841,0.27205730,0.00000000
-5.05152576,2.25823143,1.62538901,0.29047715,0.13115877,0.89279099,0.27919973,0.00000000
-5.04552276,2.34878317,1.68310227,0.30188500,0.13811110,0.93467804,0.28533975,0.00000000
-5.03951976,2.43154033,1.73572940,0.31219857,0.14461269,0.97420873,0.29034834,0.00000000
-5.03351676,2.50537148,1.78254549,0.32126535,0.15057086,1.01091333,0.29412474,0.00000000
-5.02751376,2.56932988,1.82295221,0.32895791,0.15590202,1.04437452,0.29660145,0.00000000
-5.02151076,2.62267941,1.85649522,0.33517744,0.16053358,1.07423656,0.29774795,0.00000000
-5.01550775,2.66491282,1.88287589,0.33985622,0.16440574,1.10021214,0.29757318,0.00000000
-5.00950475,2.69576184,1.90195681,0.34295902,0.16747277,1.12208674,0.29612652,0.00000000
-5.00350175,2.71519886,1.91376127,0.34448339,0.16970404,1.13972035,0.29349735,0.00000000
-4.99749875,2.72343073,1.91846696,0.34445884,0.17108447,1.15304687,0.28981318,0.00000000
-4.99149575,2.72088510,1.91639469,0.34294500,0.17161470,1.16207129,0.28523649,0.00000000
-4.98549275,2.70819064,1.90799283,0.34002901,0.17131068,1.16686515,0.27996032,0.00000000
-4.97948974,2.68615219,1.89381879,0.33582206,0.17020297,1.16756059,0.27420308,0.00000000
-4.97348674,2.65572236,1.87451837,0.33045556,0.16833562,1.16434351,0.26820246,0.00000000
-4.96748374,2.61797105,1.85080436,0.32407687,0.16576470,1.15744627,0.26220896,0.00000000
-4.96148074,2.57405422,1.82343521,0.31684506,0.16255670,1.14714037,0.25647912,0.00000000
-4.95547774,2.52518309,1.79319474,0.30892654,0.15878658,1.13372935,0.25126867,0.00000000
-4.94947474,2.47259487,1.76087347,0.30049105,0.15453587,1.11754225,0.24682588,0.00000000
-4.94347174,2.41752561,1.72725201,0.29170786,0.14989055,1.09892759,0.24338519,0.00000000
-4.93746873,2.36118576,1.69308672,0.28274242,0.14493908,1.07824812,0.24116118,0.00000000
-4.93146573,2.30473844,1.65909750,0.27375341,0.13977037,1.05587599,0.24034321,0.00000000
-4.92546273,2.24928055,1.62595766,0.26489020,0.13447189,1.03218843,0.24109047,0.00000000
-4.91945973,2.19582633,1.59428536,0.25629076,0.12912796,1.00756352,0.24352785,0.00000000
-4.91345673,2.14529313,1.56463632,0.24807997,0.12381809,0.98237602,0.24774230,0.00000000
-4.90745373,2.09848906,1.53749738,0.24036811,0.11861564,0.95699289,0.25378008,0.00000000
-4.90145073,2.05610204,1.51328059,0.23324979,0.11358651,0.93176850,0.26164463,0.00000000
-4.89544772,2.01869017,1.49231751,0.22680296,0.10878822,0.90703925,0.27129528,0.00000000
-4.88944472,1.98667327,1.47485377,0.22108815,0.10426902,0.88311783,0.28264683,0.00000000
-4.88344172,1.96032565,1.46104379,0.21614783,0.10006736,0.86028698,0.29556996,0.00000000
-4.87743872,1.93977029,1.45094607,0.21200602,0.09621148,0.83879311,0.30989269,0.00000000
-4.87143572,1.92497493,1.44451917,0.20866790,0.09271927,0.81883995,0.32540269,0.00000000
-4.86543272,1.91575031,1.44161903,0.20611984,0.08959834,0.80058264,0.34185076,0.00000000
-4.85942971,1.91175135,1.44199807,0.20432950,0.08684629,0.78412249,0.35895524,0.00000000
-4.85342671,1.91248156,1.44530646,0.20324636,0.08445121,0.76950301,0.37640749,0.00000000
-4.84742371,1.91730113,1.45109615,0.20280256,0.08239239,0.75670727,0.39387820,0.00000000
-4.84142071,1.92543916,1.45882793,0.20291411,0.08064120,0.74565718,0.41102462,0.00000000
-4.83541771,1.93600996,1.46788163,0.20348261,0.07916216,0.73621471,0.42749841,0.00000000
-4.82941471,1.94803344,1.47756964,0.20439728,0.07791415,0.72818519,0.44295389,0.00000000
-4.82341171,1.96045921,1.48715332,0.20553755,0.07685177,0.72132283,0.45705657,0.00000000
-4.81740870,1.97219381,1.49586212,0.20677591,0.07592674,0.71533819,0.46949157,0.00000000
-4.81140570,1.98213045,1.50291477,0.20798111,0.07508938,0.70990742,0.47997176,0.00000000
-4.80540270,1.98918003,1.50754169,0.20902162,0.07429013,0.70468306,0.48824520,0.00000000
-4.79939970,1.99230262,1.50900807,0.20976919,0.07348091,0.69930582,0.49410173,0.00000000
-4.79339670,1.99053813,1.50663639,0.21010232,0.07261658,0.69341693,0.49737845,0.00000000
-4.78739370,1.98303492,1.49982775,0.20990975,0.07165610,0.68667063,0.49796376,0.00000000
-4.78139070,1.96907543,1.48808087,0.20909357,0.07056365,0.67874617,0.49580005,0.00000000
-4.77538769,1.94809760,1.47100829,0.20757201,0.06930949,0.66935887,0.49088470,0.00000000
-4.76938469,1.91971147,1.44834872,0.20528170,0.06787063,0.65826982,0.48326956,0.00000000
-4.76338169,1.88371016,1.41997543,0.20217938,0.06623125,0.64529375,0.47305879,0.00000000
-4.75737869,1.84007486,1.38590004,0.19824294,0.06438289,0.63030492,0.46040537,0.00000000
-4.75137569,1.78897386,1.34627186,0.19347180,0.06232435,0.61324062,0.44550620,0.00000000
-4.74537269,1.73075556,1.30137273,0.18788656,0.06006146,0.59410244,0.42859618,0.00000000
-4.73936968,1.66593590,1.25160761,0.18152802,0.05760650,0.57295513,0.40994148,0.00000000
-4.73336668,1.59518092,1.19749156,0.17445553,0.05497755,0.54992321,0.38983214,0.00000000
-4.72736368,1.51928501,1.13963353,0.16674483,0.05219764,0.52518567,0.36857446,0.00000000
-4.72136068,1.43914611,1.07871777,0.15848539,0.04929375,0.49896888,0.34648335,0.00000000
-4.71535768,1.35573853,1.01548357,0.14977745,0.04629585,0.47153820,0.32387488,0.00000000
-4.70935468,1.27008478,0.95070427,0.14072887,0.04323575,0.44318854,0.30105932,0.00000000
-4.70335168,1.18322729,0.88516622,0.13145176,0.04014611,0.41423455,0.27833480,0.00000000
-4.69734867,1.09620109,0.81964847,0.12205932,0.03705941,0.38500047,0.25598183,0.00000000
-4.69134567,1.01000839,0.75490390,0.11266274,0.03400700,0.35581044,0.23425864,0.00000000
-4.68534267,0.92559572,0.69164238,0.10336834,0.03101832,0.32697934,0.21339761,0.00000000
-4.67933967,0.84383445,0.63051633,0.09427515,0.02812020,0.29880460,0.19360255,0.00000000
-4.67333667,0.76550479,0.57210894,0.08547280,0.02533631,0.27155913,0.17504700,0.00000000
-4.66733367,0.69128383,0.51692542,0.07703999,0.02268678,0.24548565,0.15787347,0.00000000
-4.66133067,0.62173745,0.46538702,0.06904334,0.02018800,0.22079246,0.14219334,0.00000000
-4.65532766,0.55731611,0.41782793,0.06153678,0.01785248,0.19765056,0.12808753,0.00000000
-4.64932466,0.49835417,0.37449478,0.05456139,0.01568896,0.17619232,0.11560774,0.00000000
-4.64332166,0.44507240,0.33554836,0.04814568,0.01370255,0.15651141,0.10477801,0.00000000
-4.63731866,0.39758333,0.30106746,0.04230621,0.01189508,0.13866385,0.09559669,0.00000000
-4.63131566,0.35589868,0.27105413,0.03704857,0.01026539,0.12267018,0.08803850,0.00000000
-4.62531266,0.31993867,0.24544028,0.03236856,0.00880981,0.10851829,0.08205676,0.00000000
-4.61930965,0.28954244,0.22409506,0.02825360,0.00752261,0.09616700,0.07758556,0.00000000
-4.61330665,0.26447935,0.20683279,0.02468420,0.00639651,0.08554994,0.07454200,0.00000000
-4.60730365,0.24446057,0.19342122,0.02163550,0.00542312,0.07657973,0.07282831,0.00000000
-4.60130065,0.22915081,0.18358973,0.01907882,0.00459348,0.06915219,0.07233395,0.00000000
-4.59529765,0.21817992,0.17703754,0.01698315,0.00389843,0.06315051,0.07293777,0.00000000
-4.58929465,0.21115405,0.17344169,0.01531651,0.00332902,0.05844928,0.07451005,0.00000000
-4.58329165,0.20766657,0.17246481,0.01404727,0.00287689,0.05491830,0.07691481,0.00000000
-4.57728864,0.20730839,0.17376267,0.01314527,0.00253454,0.05242607,0.08001206,0.00000000
-4.57128564,0.20967798,0.17699149,0.01258284,0.00229551,0.05084304,0.08366038,0.00000000
-4.56528264,0.21439088,0.18181508,0.01233562,0.00215465,0.05004456,0.08771959,0.00000000
-4.55927964,0.22108886,0.18791186,0.01238328,0.00210812,0.04991351,0.09205371,0.00000000
-4.55327664,0.22944863,0.19498157,0.01271007,0.00215352,0.05034275,0.09653415,0.00000000
-4.54727364,0.23919020,0.20275200,0.01330519,0.00228987,0.05123721,0.10104297,0.00000000
-4.54127064,0.25008467,0.21098521,0.01416310,0.00251755,0.05251583,0.10547640,0.00000000
-4.53526763,0.26196148,0.21948362,0.01528360,0.00283822,0.05411323,0.10974829,0.00000000
-4.52926463,0.27471487,0.22809541,0.01667188,0.00325470,0.05598124,0.11379351,0.00000000
-4.52326163,0.28830935,0.23671937,0.01833839,0.00377083,0.05809008,0.11757118,0.00000000
-4.51725863,0.30278407,0.24530889,0.02029853,0.00439127,0.06042937,0.12106743,0.00000000
-4.51125563,0.31825566,0.25387483,0.02257238,0.00512137,0.06300888,0.12429782,0.00000000
-4.50525263,0.33491949,0.26248720,0.02518415,0.00596694,0.06585893,0.12730892,0.00000000
-4.49924962,0.35304888,0.27127541,0.02816159,0.00693409,0.06903043,0.13017925,0.00000000
-4.49324662,0.37299227,0.28042692,0.03153527,0.00802911,0.07259460,0.13301920,0.00000000
-4.48724362,0.39516794,0.29018415,0.03533777,0.00925832,0.07664218,0.13596994,0.00000000
-4.48124062,0.42005631,0.30083959,0.03960272,0.01062795,0.08128221,0.13920121,0.00000000
-4.47523762,0.44818970,0.31272916,0.04436379,0.01214415,0.08664026,0.14290803,0.00000000
-4.46923462,0.48013944,0.32622367,0.04965354,0.01381292,0.09285615,0.14730619,0.00000000
-4.46323162,0.51650064,0.34171860,0.05550224,0.01564017,0.10008113,0.15262665,0.00000000
-4.45722861,0.55787456,0.35962235,0.06193657,0.01763180,0.10847440,0.15910896,0.00000000
-4.45122561,0.60484901,0.38034314,0.06897834,0.01979377,0.11819920,0.16699376,0.00000000
-4.44522261,0.65797716,0.40427480,0.07664315,0.02213227,0.12941830,0.17651459,0.00000000
-4.43921961,0.71775513,0.43178191,0.08493903,0.02465376,0.14228909,0.18788925,0.00000000
-4.43321661,0.78459916,0.46318466,0.09386518,0.02736514,0.15695825,0.20131091,0.00000000
-4.42721361,0.85882288,0.49874387,0.10341070,0.03027379,0.17355622,0.21693934,0.00000000
-4.42121061,0.94061554,0.53864669,0.11355358,0.03338751,0.19219153,0.23489255,0.00000000
-4.41520760,1.03002213,0.58299365,0.12425965,0.03671447,0.21294523,0.25523924,0.00000000
-4.40920460,1.12692621,0.63178750,0.13548197,0.04026297,0.23586555,0.27799232,0.00000000
-4.40320160,1.23103638,0.68492461,0.14716032,0.04404110,0.26096309,0.30310400,0.00000000
-4.39719860,1.34187732,0.74218930,0.15922114,0.04805622,0.28820672,0.33046256,0.00000000
-4.39119560,1.45878624,0.80325178,0.17157776,0.05231435,0.31752044,0.35989130,0.00000000
-4.38519260,1.58091525,0.86767007,0.18413109,0.05681941,0.34878142,0.39114973,0.00000000
-4.37918959,1.70724034,0.93489625,0.19677078,0.06157227,0.38181937,0.42393718,0.00000000
-4.37318659,1.83657717,1.00428710,0.20937681,0.06656985,0.41641754,0.45789893,0.00000000
-4.36718359,1.96760348,1.07511921,0.22182157,0.07180405,0.45231528,0.49263469,0.00000000
-4.36118059,2.09888801,1.14660832,0.23397233,0.07726076,0.48921224,0.52770932,0.00000000
-4.35517759,2.22892519,1.21793228,0.24569422,0.08291890,0.52677429,0.56266552,0.00000000
-4.34917459,2.35617443,1.28825712,0.25685333,0.08874965,0.56464080,0.59703794,0.00000000
-4.34317159,2.47910295,1.35676513,0.26732021,0.09471579,0.60243335,0.63036834,0.00000000
-4.33716858,2.59623040,1.42268404,0.27697337,0.10077143,0.63976531,0.66222120,0.00000000
-4.33116558,2.70617355,1.48531577,0.28570271,0.10686194,0.67625210,0.69219896,0.00000000
-4.32516258,2.80768916,1.54406364,0.29341287,0.11292432,0.71152167,0.71995637,0.00000000
-4.31915958,2.89971301,1.59845650,0.30002611,0.11888798,0.74522475,0.74521322,0.00000000
-4.31315658,2.98139337,1.64816843,0.30548483,0.12467585,0.77704436,0.76776473,0.00000000
-4.30715358,3.05211713,1.69303288,0.30975339,0.13020595,0.80670423,0.78748914,0.00000000
