energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.17158579,2.53043514,0.00019679,0.97676995,0.45437841,0.14550446,1.27548398,1.04817249,0.00069374,0.35201576
-5.16558279,2.57799084,0.00020234,0.99846959,0.46546155,0.14634182,1.30437654,1.06684494,0.00066942,0.35689612
-5.15957979,2.61626253,0.00020665,1.01507224,0.47609670,0.14774634,1.32690386,1.08045760,0.00064982,0.36289272
-5.15357679,2.64479838,0.00020963,1.02638239,0.48624892,0.14974922,1.34281847,1.08872347,0.00063333,0.37005511
-5.14757379,2.66341630,0.00021121,1.03230922,0.49592612,0.15239238,1.35201366,1.09147640,0.00061861,0.37845973
-5.14157079,2.67220965,0.00021135,1.03286895,0.50517902,0.15572795,1.35452626,1.08867547,0.00060454,0.38820874
-5.13556778,2.67154270,0.00021003,1.02818348,0.51409906,0.15981704,1.35053455,1.08040536,0.00059027,0.39942693
-5.12956478,2.66203584,0.00020728,1.01847569,0.52281430,0.16472767,1.34035129,1.06687235,0.00057515,0.41225703
-5.12356178,2.64454122,0.00020316,1.00406122,0.53148338,0.17053200,1.32441238,1.04839646,0.00055874,0.42685331
-5.11755878,2.62010973,0.00019775,0.98533742,0.54028785,0.17730299,1.30326127,1.02539983,0.00054080,0.44337395
-5.11155578,2.58995088,0.00019116,0.96276962,0.54942322,0.18511049,1.27753002,0.99839227,0.00052125,0.46197215
-5.10555278,2.55538728,0.00018353,0.93687555,0.55908903,0.19401710,1.24791775,0.96795421,0.00050019,0.48278676
-5.09954977,2.51780566,0.00017501,0.90820848,0.56947849,0.20407373,1.21516730,0.93471824,0.00047780,0.50593237
-5.09354677,2.47860668,0.00016577,0.87733980,0.58076812,0.21531532,1.18004130,0.89934977,0.00045441,0.53148971
-5.08754377,2.43915564,0.00015599,0.84484182,0.59310795,0.22775669,1.14329843,0.86252780,0.00043041,0.55949643
-5.08154077,2.40073615,0.00014585,0.81127149,0.60661258,0.24138878,1.10567100,0.82492653,0.00040626,0.58993898
-5.07553777,2.36450870,0.00013552,0.77715566,0.62135374,0.25617558,1.06784462,0.78719854,0.00038248,0.62274578
-5.06953477,2.33147571,0.00012519,0.74297842,0.63735450,0.27205168,1.03044086,0.74996008,0.00035961,0.65778215
-5.06353177,2.30245434,0.00011503,0.70917094,0.65458547,0.28892083,0.99400321,0.71377902,0.00033821,0.69484721
-5.05752876,2.27805785,0.00010518,0.67610419,0.67296326,0.30665541,0.95898707,0.67916564,0.00031884,0.73367304
-5.05152576,2.25868598,0.00009579,0.64408441,0.69235100,0.32509703,0.92575365,0.64656638,0.00030205,0.77392612
-5.04552276,2.24452425,0.00008699,0.61335158,0.71256122,0.34405824,0.89456790,0.61636049,0.00028838,0.81521127
-5.03951976,2.23555170,0.00007887,0.58408052,0.73336063,0.36332535,0.86560028,0.58885948,0.00027833,0.85707783
-5.03351676,2.23155632,0.00007154,0.55638443,0.75447681,0.38266225,0.83893186,0.56430872,0.00027239,0.89902808
-5.02751376,2.23215688,0.00006506,0.53032043,0.77560639,0.40181533,0.81456233,0.54289112,0.00027098,0.94052766
-5.02151076,2.23682987,0.00005948,0.50589658,0.79642441,0.42051909,0.79242031,0.52473206,0.00027449,0.98101764
-5.01550775,2.24493995,0.00005485,0.48308005,0.81659442,0.43850252,0.77237517,0.50990518,0.00028326,1.01992792
-5.00950475,2.25577234,0.00005118,0.46180569,0.83577900,0.45549589,0.75424987,0.49843844,0.00029756,1.05669146
-5.00350175,2.26856557,0.00004849,0.44198477,0.85365021,0.47123783,0.73783393,0.49032008,0.00031760,1.09075905
-4.99749875,2.28254315,0.00004676,0.42351324,0.86989965,0.48548235,0.72289617,0.48550380,0.00034352,1.12161388
-4.99149575,2.29694275,0.00004598,0.40627930,0.88424767,0.49800570,0.70919648,0.48391321,0.00037537,1.14878573
-4.98549275,2.31104206,0.00004611,0.39016989,0.89645167,0.50861266,0.69649643,0.48544509,0.00041313,1.17186405
-4.97948974,2.32418032,0.00004713,0.37507609,0.90631287,0.51714214,0.68456824,0.48997143,0.00045666,1.19050956
-4.97348674,2.33577499,0.00004898,0.36089706,0.91368170,0.52347186,0.67320213,0.49734040,0.00050574,1.20446414
-4.96748374,2.34533350,0.00005161,0.34754285,0.91846155,0.52752192,0.66221177,0.50737633,0.00056003,1.21355833
-4.96148074,2.35245991,0.00005495,0.33493584,0.92061069,0.52925710,0.65143803,0.51987891,0.00061908,1.21771646
-4.95547774,2.35685674,0.00005893,0.32301116,0.92014254,0.52868784,0.64075109,0.53462199,0.00068233,1.21695909
-4.94947474,2.35832244,0.00006347,0.31171619,0.91712423,0.52586981,0.63005100,0.55135228,0.00074911,1.21140260
-4.94347174,2.35674514,0.00006849,0.30100928,0.91167350,0.52090210,0.61926702,0.56978836,0.00081863,1.20125597
-4.93746873,2.35209319,0.00007389,0.29085801,0.90395412,0.51392412,0.60835585,0.58962025,0.00089002,1.18681482
-4.93146573,2.34440342,0.00007957,0.28123711,0.89416995,0.50511117,0.59729901,0.61050998,0.00096230,1.16845277
-4.92546273,2.33376775,0.00008543,0.27212632,0.88255789,0.49466907,0.58609966,0.63209328,0.00103443,1.14661049
-4.91945973,2.32031894,0.00009137,0.26350818,0.86937982,0.48282779,0.57477885,0.65398260,0.00110531,1.12178266
-4.91345673,2.30421623,0.00009727,0.25536615,0.85491394,0.46983448,0.56337162,0.67577155,0.00117383,1.09450329
-4.90745373,2.28563132,0.00010303,0.24768284,0.83944561,0.45594600,0.55192290,0.69704064,0.00123884,1.06532987
-4.90145073,2.26473542,0.00010854,0.24043864,0.82325808,0.44142139,0.54048345,0.71736435,0.00129924,1.03482679
-4.89544772,2.24168776,0.00011370,0.23361073,0.80662338,0.42651433,0.52910582,0.73631916,0.00135397,1.00354870
-4.88944472,2.21662576,0.00011840,0.22717238,0.78979365,0.41146598,0.51784062,0.75349236,0.00140203,0.97202427
-4.88344172,2.18965742,0.00012255,0.22109266,0.77299321,0.39649848,0.50673300,0.76849124,0.00144256,0.94074099
-4.87743872,2.16085587,0.00012608,0.21533641,0.75641167,0.38180917,0.49581950,0.78095242,0.00147479,0.91013148
-4.87143572,2.13025621,0.00012891,0.20986452,0.74019837,0.36756588,0.48512545,0.79055072,0.00149813,0.88056193
-4.86543272,2.09785481,0.00013099,0.20463444,0.72445832,0.35390336,0.47466276,0.79700739,0.00151212,0.85232294
-4.85942971,2.06361084,0.00013226,0.19960084,0.70924983,0.34092097,0.46442851,0.80009725,0.00151652,0.82562331
-4.85342671,2.02745002,0.00013271,0.19471653,0.69458404,0.32868175,0.45440413,0.79965445,0.00151123,0.80058684
-4.84742371,1.98927041,0.00013233,0.18993333,0.68042625,0.31721273,0.44455536,0.79557667,0.00149638,0.77725235
-4.84142071,1.94894988,0.00013111,0.18520321,0.66669919,0.30650665,0.43483301,0.78782750,0.00147226,0.75557695
-4.83541771,1.90635510,0.00012908,0.18047928,0.65328797,0.29652480,0.42517448,0.77643699,0.00143931,0.73544236
-4.82941471,1.86135160,0.00012628,0.17571699,0.64004669,0.28720097,0.41550610,0.76150030,0.00139817,0.71666396
-4.82341171,1.81381441,0.00012275,0.17087518,0.62680621,0.27844622,0.40574604,0.74317457,0.00134958,0.69900232
-4.81740870,1.76363903,0.00011856,0.16591715,0.61338302,0.27015443,0.39580786,0.72167415,0.00129441,0.68217655
-4.81140570,1.71075198,0.00011378,0.16081166,0.59958861,0.26220813,0.38560447,0.69726431,0.00123362,0.66587893
-4.80540270,1.65512063,0.00010850,0.15553375,0.58523898,0.25448457,0.37505226,0.67025385,0.00116823,0.64979022
-4.79939970,1.59676177,0.00010280,0.15006553,0.57016394,0.24686172,0.36407532,0.64098664,0.00109928,0.63359483
-4.79339670,1.53574849,0.00009677,0.14439671,0.55421561,0.23922384,0.35260941,0.60983273,0.00102784,0.61699533
-4.78739370,1.47221488,0.00009051,0.13852494,0.53727590,0.23146656,0.34060555,0.57717905,0.00095493,0.59972561
-4.78139070,1.40635854,0.00008412,0.13245594,0.51926254,0.22350114,0.32803304,0.54342013,0.00088156,0.58156205
-4.77538769,1.33844035,0.00007766,0.12620338,0.50013333,0.21525783,0.31488164,0.50894924,0.00080865,0.56233244
-4.76938469,1.26878176,0.00007124,0.11978848,0.47988868,0.20668820,0.30116296,0.47414995,0.00073704,0.54192214
-4.76338169,1.19775947,0.00006493,0.11323945,0.45857204,0.19776637,0.28691078,0.43938863,0.00066748,0.52027751
-4.75737869,1.12579774,0.00005879,0.10659058,0.43626859,0.18848919,0.27218051,0.40500779,0.00060063,0.49740632
-4.75137569,1.05335869,0.00005288,0.09988122,0.41310198,0.17887539,0.25704757,0.37132059,0.00053701,0.47337555
-4.74537269,0.98093093,0.00004725,0.09315458,0.38922962,0.16896382,0.24160500,0.33860655,0.00047705,0.44830660
-4.73936968,0.90901708,0.00004195,0.08645636,0.36483663,0.15881086,0.22596030,0.30710839,0.00042107,0.42236838
-4.73336668,0.83812072,0.00003700,0.07983343,0.34012881,0.14848729,0.21023174,0.27703017,0.00036926,0.39576878
-4.72736368,0.76873328,0.00003241,0.07333239,0.31532515,0.13807468,0.19454426,0.24853650,0.00032173,0.36874489
-4.72136068,0.70132151,0.00002821,0.06699824,0.29064999,0.12766163,0.17902524,0.22175287,0.00027851,0.34155264
-4.71535768,0.63631600,0.00002438,0.06087312,0.26632544,0.11733988,0.16380036,0.19676690,0.00023952,0.31445636
-4.70935468,0.57410129,0.00002094,0.05499528,0.24256434,0.10720070,0.14898959,0.17363042,0.00020466,0.28771864
-4.70335168,0.51500769,0.00001786,0.04939810,0.21956392,0.09733147,0.13470371,0.15236223,0.00017373,0.26159116
-4.69734867,0.45930540,0.00001513,0.04410944,0.19750055,0.08781280,0.12104132,0.13295138,0.00014651,0.23630658
-4.69134567,0.40720079,0.00001274,0.03915116,0.17652562,0.07871612,0.10808648,0.11536077,0.00012274,0.21207197
-4.68534267,0.35883492,0.00001065,0.03453891,0.15676272,0.07010189,0.09590711,0.09953104,0.00010216,0.18906380
-4.67933967,0.31428436,0.00000884,0.03028211,0.13830607,0.06201837,0.08455405,0.08538447,0.00008446,0.16742461
-4.67333667,0.27356391,0.00000729,0.02638412,0.12122011,0.05450110,0.07406086,0.07282890,0.00006937,0.14726137
-4.66733367,0.23663104,0.00000597,0.02284269,0.10554030,0.04757282,0.06444422,0.06176141,0.00005660,0.12864536
-4.66133067,0.20339181,0.00000486,0.01965041,0.09127480,0.04124395,0.05570493,0.05207188,0.00004587,0.11161340
-4.65532766,0.17370778,0.00000393,0.01679542,0.07840696,0.03551348,0.04782935,0.04364612,0.00003693,0.09617023
-4.64932466,0.14740363,0.00000315,0.01426210,0.06689842,0.03037020,0.04079119,0.03636873,0.00002953,0.08229190
-4.64332166,0.12427505,0.00000251,0.01203184,0.05669254,0.02579412,0.03455354,0.03012552,0.00002345,0.06992964
