energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.74787394,1.08051677,0.01615519,0.03188955,0.42145572,0.29560320,0.41219406,0.11674553,0.70778888,0.00000000
-5.74187094,1.11039864,0.01527981,0.03484442,0.43695455,0.30107964,0.40448931,0.12272060,0.72559055,0.00000000
-5.73586793,1.14286022,0.01441830,0.03787977,0.45407015,0.30697498,0.39766921,0.12914943,0.74531561,0.00000000
-5.72986493,1.17761909,0.01358349,0.04095623,0.47272718,0.31323761,0.39191293,0.13597278,0.76683191,0.00000000
-5.72386193,1.21427771,0.01278676,0.04403087,0.49279510,0.31978900,0.38735776,0.14311594,0.78992765,0.00000000
-5.71785893,1.25233017,0.01203786,0.04705796,0.51408868,0.32652548,0.38409631,0.15048954,0.81431415,0.00000000
-5.71185593,1.29117483,0.01134491,0.04999002,0.53637088,0.33332151,0.38217572,0.15799096,0.83963257,0.00000000
-5.70585293,1.33013224,0.01071443,0.05277898,0.55935792,0.34003444,0.38159872,0.16550650,0.86546404,0.00000000
-5.69984992,1.36846739,0.01015137,0.05537748,0.58272638,0.34651034,0.38232631,0.17291408,0.89134289,0.00000000
-5.69384692,1.40541520,0.00965932,0.05774018,0.60612185,0.35259081,0.38428192,0.18008646,0.91677218,0.00000000
-5.68784392,1.44020798,0.00924063,0.05982522,0.62916894,0.35812019,0.38735645,0.18689469,0.94124068,0.00000000
-5.68184092,1.47210343,0.00889654,0.06159543,0.65148198,0.36295294,0.39141410,0.19321188,0.96424075,0.00000000
-5.67583792,1.50041197,0.00862741,0.06301962,0.67267617,0.36696075,0.39629848,0.19891691,0.98528590,0.00000000
-5.66983492,1.52452188,0.00843283,0.06407358,0.69237856,0.37003897,0.40183879,0.20389809,1.00392749,0.00000000
-5.66383192,1.54392124,0.00831173,0.06474093,0.71023846,0.37211210,0.40785567,0.20805648,1.01976973,0.00000000
-5.65782891,1.55821554,0.00826248,0.06501371,0.72593689,0.37313795,0.41416652,0.21130887,1.03248222,0.00000000
-5.65182591,1.56714037,0.00828291,0.06489266,0.73919472,0.37311042,0.42059020,0.21359022,1.04180977,0.00000000
-5.64582291,1.57056851,0.00837034,0.06438725,0.74977927,0.37206050,0.42695087,0.21485545,1.04757889,0.00000000
-5.63981991,1.56851140,0.00852153,0.06351532,0.75750910,0.37005569,0.43308102,0.21508062,1.04970098,0.00000000
-5.63381691,1.56111491,0.00873263,0.06230256,0.76225699,0.36719769,0.43882367,0.21426338,1.04817207,0.00000000
-5.62781391,1.54864990,0.00899909,0.06078159,0.76395107,0.36361849,0.44403384,0.21242263,1.04306933,0.00000000
-5.62181091,1.53149809,0.00931561,0.05899088,0.76257417,0.35947513,0.44857934,0.20959762,1.03454469,0.00000000
-5.61580790,1.51013403,0.00967607,0.05697352,0.75816158,0.35494323,0.45234115,0.20584630,1.02281591,0.00000000
-5.60980490,1.48510418,0.01007347,0.05477574,0.75079745,0.35020968,0.45521342,0.20124320,1.00815571,0.00000000
-5.60380190,1.45700418,0.01049990,0.05244552,0.74061005,0.34546483,0.45710330,0.19587681,0.99087960,0.00000000
-5.59779890,1.42645535,0.01094665,0.05003099,0.72776625,0.34089441,0.45793079,0.18984665,0.97133288,0.00000000
-5.59179590,1.39408159,0.01140421,0.04757910,0.71246555,0.33667177,0.45762870,0.18326010,0.94987771,0.00000000
-5.58579290,1.36048772,0.01186245,0.04513421,0.69493395,0.33295055,0.45614285,0.17622922,0.92688065,0.00000000
-5.57978989,1.32624031,0.01231085,0.04273690,0.67541792,0.32985835,0.45343255,0.16886753,0.90270138,0.00000000
-5.57378689,1.29185165,0.01273868,0.04042303,0.65417885,0.32749151,0.44947141,0.16128708,0.87768302,0.00000000
-5.56778389,1.25776763,0.01313534,0.03822294,0.63148813,0.32591141,0.44424847,0.15359573,0.85214448,0.00000000
-5.56178089,1.22436001,0.01349065,0.03616091,0.60762299,0.32514237,0.43776958,0.14589484,0.82637506,0.00000000
-5.55577789,1.19192319,0.01379524,0.03425496,0.58286324,0.32517136,0.43005900,0.13827748,0.80063160,0.00000000
-5.54977489,1.16067562,0.01404083,0.03251678,0.55748905,0.32594951,0.42116107,0.13082708,0.77513796,0.00000000
-5.54377189,1.13076558,0.01422060,0.03095202,0.53177953,0.32739543,0.41114180,0.12361668,0.75008704,0.00000000
-5.53776888,1.10228101,0.01432946,0.02956074,0.50601226,0.32940021,0.40009035,0.11670872,0.72564487,0.00000000
-5.53176588,1.07526272,0.01436433,0.02833806,0.48046343,0.33183388,0.38812012,0.11015537,0.70195660,0.00000000
-5.52576288,1.04972027,0.01432432,0.02727500,0.45540864,0.33455308,0.37536946,0.10399932,0.67915395,0.00000000
-5.51975988,1.02564974,0.01421081,0.02635937,0.43112393,0.33740965,0.36200179,0.09827503,0.65736357,0.00000000
-5.51375688,1.00305216,0.01402756,0.02557683,0.40788699,0.34025964,0.34820504,0.09301026,0.63671590,0.00000000
-5.50775388,0.98195199,0.01378062,0.02491185,0.38597820,0.34297244,0.33419044,0.08822790,0.61735387,0.00000000
-5.50175088,0.96241416,0.01347822,0.02434875,0.36568137,0.34543942,0.32019038,0.08394788,0.59944088,0.00000000
-5.49574787,0.94455905,0.01313058,0.02387262,0.34728378,0.34758181,0.30645567,0.08018909,0.58316756,0.00000000
-5.48974487,0.92857429,0.01274963,0.02347017,0.33107560,0.34935726,0.29325182,0.07697126,0.56875677,0.00000000
-5.48374187,0.91472262,0.01234868,0.02313037,0.31734821,0.35076476,0.28085475,0.07431652,0.55646639,0.00000000
-5.47773887,0.90334517,0.01194202,0.02284504,0.30639157,0.35184757,0.26954562,0.07225079,0.54658958,0.00000000
-5.47173587,0.89485967,0.01154454,0.02260914,0.29849034,0.35269393,0.25960526,0.07080463,0.53945222,0.00000000
-5.46573287,0.88975349,0.01117125,0.02242091,0.29391890,0.35343547,0.25130789,0.07001371,0.53540740,0.00000000
-5.45972986,0.88857121,0.01083681,0.02228187,0.29293518,0.35424318,0.24491462,0.06991874,0.53482709,0.00000000
-5.45372686,0.89189725,0.01055515,0.02219654,0.29577342,0.35532111,0.24066663,0.07056483,0.53809084,0.00000000
-5.44772386,0.90033390,0.01033898,0.02217206,0.30263612,0.35689799,0.23877825,0.07200030,0.54557219,0.00000000
-5.44172086,0.91447546,0.01019938,0.02221759,0.31368525,0.35921703,0.23943016,0.07427500,0.55762277,0.00000000
-5.43571786,0.93487946,0.01014551,0.02234367,0.32903310,0.36252436,0.24276283,0.07743808,0.57455505,0.00000000
-5.42971486,0.96203611,0.01018423,0.02256146,0.34873314,0.36705660,0.24887039,0.08153539,0.59662404,0.00000000
-5.42371186,0.99633717,0.01031987,0.02288190,0.37277117,0.37302802,0.25779523,0.08660655,0.62400902,0.00000000
-5.41770885,1.03804571,0.01055406,0.02331492,0.40105734,0.38061803,0.26952340,0.09268181,0.65679576,0.00000000
-5.41170585,1.08726816,0.01088561,0.02386866,0.43341931,0.38995943,0.28398114,0.09977881,0.69496049,0.00000000
-5.40570285,1.14393001,0.01131047,0.02454877,0.46959723,0.40112817,0.30103263,0.10789949,0.73835607,0.00000000
-5.39969985,1.20775661,0.01182177,0.02535777,0.50924068,0.41413502,0.32047935,0.11702716,0.78670151,0.00000000
-5.39369685,1.27826017,0.01240993,0.02629466,0.55190828,0.42891965,0.34206089,0.12712400,0.83957531,0.00000000
-5.38769385,1.35473400,0.01306290,0.02735458,0.59706997,0.44534756,0.36545769,0.13812906,0.89641347,0.00000000
-5.38169085,1.43625479,0.01376641,0.02852874,0.64411245,0.46321000,0.39029554,0.14995703,0.95651241,0.00000000
-5.37568784,1.52169322,0.01450431,0.02980450,0.69234765,0.48222710,0.41615191,0.16249774,1.01903727,0.00000000
-5.36968484,1.60973320,0.01525901,0.03116567,0.74102442,0.50205407,0.44256407,0.17561665,1.08303543,0.00000000
-5.36368184,1.69889924,0.01601196,0.03259299,0.78934309,0.52229045,0.46903898,0.18915631,1.14745531,0.00000000
-5.35767884,1.78759145,0.01674412,0.03406481,0.83647271,0.54249199,0.49506444,0.20293881,1.21116984,0.00000000
-5.35167584,1.87412711,0.01743652,0.03555792,0.88157038,0.56218476,0.52012157,0.21676930,1.27300402,0.00000000
-5.34567284,1.95678744,0.01807081,0.03704852,0.92380228,0.58088101,0.54369798,0.23044042,1.33176573,0.00000000
-5.33966983,2.03386798,0.01862977,0.03851326,0.96236541,0.59809596,0.56530142,0.24373757,1.38627867,0.00000000
-5.33366683,2.10373065,0.01909784,0.03993033,0.99650961,0.61336512,0.58447323,0.25644495,1.43541635,0.00000000
-5.32766383,2.16485567,0.01946158,0.04128062,1.02555871,0.62626113,0.60080139,0.26835196,1.47813568,0.00000000
-5.32166083,2.21589108,0.01971005,0.04254878,1.04893020,0.63640963,0.61393241,0.27926002,1.51350901,0.00000000
-5.31565783,2.25569802,0.01983509,0.04372419,1.06615257,0.64350339,0.62358181,0.28898928,1.54075327,0.00000000
-5.30965483,2.28338993,0.01983163,0.04480189,1.07687958,0.64731408,0.62954265,0.29738510,1.55925497,0.00000000
-5.30365183,2.29836391,0.01969769,0.04578322,1.08090094,0.64770136,0.63169184,0.30432401,1.56859017,0.00000000
-5.29764882,2.30032318,0.01943447,0.04667635,1.07814885,0.64461870,0.62999392,0.30971883,1.56853839,0.00000000
-5.29164582,2.28928939,0.01904624,0.04749652,1.06870021,0.63811589,0.62450225,0.31352269,1.55909015,0.00000000
-5.28564282,2.26560464,0.01854013,0.04826606,1.05277445,0.62833811,0.61535737,0.31573188,1.54044762,0.00000000
-5.27963982,2.22992279,0.01792582,0.04901412,1.03072690,0.61552161,0.60278283,0.31638720,1.51301844,0.00000000
-5.27363682,2.18319073,0.01721524,0.04977610,1.00303825,0.59998630,0.58707846,0.31557382,1.47740315,0.00000000
-5.26763382,2.12662021,0.01642207,0.05059290,0.97030023,0.58212548,0.56861150,0.31341956,1.43437658,0.00000000
-5.26163082,2.06165149,0.01556135,0.05150983,0.93319844,0.56239334,0.54780572,0.31009169,1.38486413,0.00000000
-5.25562781,1.98991029,0.01464891,0.05257537,0.89249278,0.54129057,0.52512928,0.30579227,1.32991399,0.00000000
-5.24962481,1.91315968,0.01370095,0.05383966,0.84899630,0.51934887,0.50108138,0.30075227,1.27066631,0.00000000
-5.24362181,1.83324884,0.01273353,0.05535296,0.80355336,0.49711475,0.47617852,0.29522460,1.20832069,0.00000000
-5.23761881,1.75206054,0.01176215,0.05716394,0.75701783,0.47513341,0.45094066,0.28947640,1.14410323,0.00000000
-5.23161581,1.67145934,0.01080133,0.05931793,0.71023210,0.45393319,0.42587771,0.28378085,1.07923427,0.00000000
-5.22561281,1.59324208,0.00986432,0.06185525,0.66400747,0.43401104,0.40147699,0.27840875,1.01489805,0.00000000
-5.21960980,1.51909245,0.00896284,0.06480955,0.61910674,0.41581958,0.37819170,0.27362032,0.95221526,0.00000000
-5.21360680,1.45054090,0.00810686,0.06820634,0.57622919,0.39975600,0.35643095,0.26965741,0.89221924,0.00000000
-5.20760380,1.38893102,0.00730451,0.07206170,0.53599844,0.38615313,0.33655155,0.26673640,0.83583645,0.00000000
-5.20160080,1.33539310,0.00656203,0.07638120,0.49895331,0.37527278,0.31885152,0.26504216,0.78387171,0.00000000
-5.19559780,1.29082543,0.00588377,0.08115920,0.46554170,0.36730158,0.30356577,0.26472314,0.73699814,0.00000000
-5.18959480,1.25588349,0.00527231,0.08637838,0.43611757,0.36234911,0.29086356,0.26588774,0.69575196,0.00000000
-5.18359180,1.23097685,0.00472853,0.09200970,0.41094064,0.36044846,0.28084802,0.26860217,0.66053186,0.00000000
-5.17758879,1.21627348,0.00425181,0.09801273,0.39017865,0.36155897,0.27355750,0.27288975,0.63160244,0.00000000
-5.17158579,1.21171086,0.00384018,0.10433630,0.37391185,0.36557098,0.26896857,0.27873159,0.60910127,0.00000000
-5.16558279,1.21701303,0.00349056,0.11091962,0.36213930,0.37231234,0.26700058,0.28606868,0.59304887,0.00000000
-5.15957979,1.23171264,0.00319897,0.11769368,0.35478648,0.38155647,0.26752147,0.29480517,0.58336091,0.00000000
-5.15357679,1.25517707,0.00296070,0.12458301,0.35171394,0.39303162,0.27035459,0.30481278,0.57986194,0.00000000
-5.14757379,1.28663725,0.00277056,0.13150766,0.35272642,0.40643095,0.27528637,0.31593597,0.58229971,0.00000000
-5.14157079,1.32521827,0.00262307,0.13838546,0.35758209,0.42142327,0.28207441,0.32799781,0.59035975,0.00000000
-5.13556778,1.36997046,0.00251260,0.14513432,0.36600163,0.43766389,0.29045574,0.34080627,0.60367916,0.00000000
-5.12956478,1.41989992,0.00243356,0.15167468,0.37767670,0.45480536,0.30015512,0.35416055,0.62185940,0.00000000
-5.12356178,1.47399749,0.00238053,0.15793184,0.39227771,0.47250780,0.31089294,0.36785741,0.64447753,0.00000000
-5.11755878,1.53126525,0.00234835,0.16383821,0.40946063,0.49044828,0.32239252,0.38169712,0.67109555,0.00000000
-5.11155578,1.59073976,0.00233222,0.16933540,0.42887277,0.50832935,0.33438668,0.39548887,0.70126787,0.00000000
-5.10555278,1.65151170,0.00232779,0.17437589,0.45015758,0.52588602,0.34662340,0.40905552,0.73454663,0.00000000
-5.09954977,1.71274119,0.00233115,0.17892449,0.47295838,0.54289140,0.35887035,0.42223743,0.77048525,0.00000000
-5.09354677,1.77366902,0.00233891,0.18295929,0.49692126,0.55916057,0.37091834,0.43489547,0.80864024,0.00000000
-5.08754377,1.83362356,0.00234817,0.18647219,0.52169729,0.57455275,0.38258372,0.44691297,0.84857175,0.00000000
-5.08154077,1.89202375,0.00235654,0.18946894,0.54694424,0.58897177,0.39370956,0.45819672,0.88984313,0.00000000
-5.07553777,1.94837857,0.00236211,0.19196875,0.57232802,0.60236479,0.40416602,0.46867712,0.93202011,0.00000000
-5.06953477,2.00228360,0.00236342,0.19400341,0.59752413,0.61471964,0.41384984,0.47830746,0.97467001,0.00000000
-5.06353177,2.05341528,0.00235941,0.19561597,0.62221929,0.62606065,0.42268313,0.48706246,1.01736140,0.00000000
-5.05752876,2.10152370,0.00234942,0.19685916,0.64611352,0.63644360,0.43061182,0.49493630,1.05966470,0.00000000
-5.05152576,2.14642457,0.00233311,0.19779341,0.66892264,0.64594974,0.43760378,0.50194027,1.10115393,0.00000000
-5.04552276,2.18799110,0.00231043,0.19848478,0.69038145,0.65467943,0.44364691,0.50810008,1.14140989,0.00000000
-5.03951976,2.22614639,0.00228158,0.19900264,0.71024739,0.66274560,0.44874727,0.51345314,1.18002482,0.00000000
-5.03351676,2.26085674,0.00224695,0.19941745,0.72830475,0.67026732,0.45292746,0.51804586,1.21660841,0.00000000
-5.02751376,2.29212604,0.00220713,0.19979850,0.74436907,0.67736383,0.45622519,0.52193106,1.25079493,0.00000000
-5.02151076,2.31999162,0.00216284,0.20021175,0.75829158,0.68414914,0.45869215,0.52516557,1.28225122,0.00000000
-5.01550775,2.34452109,0.00211491,0.20071793,0.76996343,0.69072753,0.46039307,0.52780813,1.31068495,0.00000000
-5.00950475,2.36581021,0.00206428,0.20137079,0.77931923,0.69718983,0.46140487,0.52991753,1.33585269,0.00000000
-5.00350175,2.38398133,0.00201197,0.20221563,0.78633961,0.70361081,0.46181576,0.53155094,1.35756718,0.00000000
-4.99749875,2.39918190,0.00195908,0.20328814,0.79105256,0.71004742,0.46172426,0.53276256,1.37570325,0.00000000
-4.99149575,2.41158270,0.00190676,0.20461345,0.79353324,0.71653805,0.46123775,0.53360234,1.39020196,0.00000000
-4.98549275,2.42137530,0.00185619,0.20620551,0.79390198,0.72310260,0.46047065,0.53411492,1.40107237,0.00000000
-4.97948974,2.42876845,0.00180863,0.20806679,0.79232055,0.72974327,0.45954193,0.53433859,1.40839098,0.00000000
-4.97348674,2.43398330,0.00176531,0.21018818,0.78898664,0.73644600,0.45857210,0.53430440,1.41229837,0.00000000
-4.96748374,2.43724720,0.00172750,0.21254912,0.78412675,0.74318243,0.45767950,0.53403529,1.41299352,0.00000000
-4.96148074,2.43878658,0.00169644,0.21511811,0.77798766,0.74991219,0.45697609,0.53354534,1.41072563,0.00000000
-4.95547774,2.43881890,0.00167330,0.21785330,0.77082698,0.75658556,0.45656288,0.53283916,1.40578427,0.00000000
-4.94947474,2.43754440,0.00165920,0.22070343,0.76290319,0.76314631,0.45652517,0.53191149,1.39848800,0.00000000
-4.94347174,2.43513809,0.00165512,0.22360891,0.75446561,0.76953466,0.45692787,0.53074706,1.38917236,0.00000000
-4.93746873,2.43174266,0.00166190,0.22650322,0.74574490,0.77569037,0.45781126,0.52932082,1.37817780,0.00000000
-4.93146573,2.42746301,0.00168017,0.22931447,0.73694454,0.78155581,0.45918737,0.52759859,1.36583814,0.00000000
-4.92546273,2.42236272,0.00171034,0.23196716,0.72823378,0.78707906,0.46103736,0.52553815,1.35247027,0.00000000
-4.91945973,2.41646319,0.00175251,0.23438417,0.71974238,0.79221682,0.46331011,0.52309085,1.33836560,0.00000000
-4.91345673,2.40974543,0.00180650,0.23648887,0.71155749,0.79693727,0.46592216,0.52020370,1.32378345,0.00000000
-4.90745373,2.40215466,0.00187181,0.23820732,0.70372266,0.80122250,0.46875926,0.51682185,1.30894691,0.00000000
-4.90145073,2.39360743,0.00194756,0.23947053,0.69623910,0.80507065,0.47167928,0.51289144,1.29404091,0.00000000
-4.89544772,2.38400098,0.00203255,0.24021668,0.68906905,0.80849744,0.47451675,0.50836264,1.27921255,0.00000000
-4.88944472,2.37322397,0.00212523,0.24039317,0.68214092,0.81153708,0.47708849,0.50319275,1.26457341,0.00000000
-4.88344172,2.36116812,0.00222372,0.23995855,0.67535598,0.81424231,0.47920046,0.49734914,1.25020335,0.00000000
-4.87743872,2.34773965,0.00232588,0.23888398,0.66859600,0.81668355,0.48065517,0.49081193,1.23615551,0.00000000
-4.87143572,2.33286977,0.00242933,0.23715451,0.66173162,0.81894701,0.48125956,0.48357614,1.22246170,0.00000000
-4.86543272,2.31652336,0.00253153,0.23476965,0.65463065,0.82113174,0.48083277,0.47565323,1.20913802,0.00000000
-4.85942971,2.29870515,0.00262984,0.23174363,0.64716612,0.82334559,0.47921354,0.46707186,1.19618984,0.00000000
-4.85342671,2.27946284,0.00272160,0.22810502,0.63922349,0.82570028,0.47626680,0.45787785,1.18361608,0.00000000
-4.84742371,2.25888693,0.00280423,0.22389578,0.63070672,0.82830557,0.47188918,0.44813328,1.17141227,0.00000000
-4.84142071,2.23710715,0.00287529,0.21916986,0.62154295,0.83126286,0.46601314,0.43791477,1.15957227,0.00000000
-4.83541771,2.21428578,0.00293258,0.21399137,0.61168571,0.83465847,0.45860964,0.42731111,1.14808869,0.00000000
-4.82941471,2.19060829,0.00297420,0.20843234,0.60111639,0.83855691,0.44968916,0.41642024,1.13695200,0.00000000
-4.82341171,2.16627203,0.00299862,0.20257032,0.58984431,0.84299459,0.43930119,0.40534596,1.12614867,0.00000000
-4.81740870,2.14147381,0.00300473,0.19648582,0.57790535,0.84797423,0.42753217,0.39419437,1.11565847,0.00000000
-4.81140570,2.11639736,0.00299191,0.19025983,0.56535936,0.85346043,0.41450214,0.38307048,1.10545156,0.00000000
-4.80540270,2.09120158,0.00295997,0.18397154,0.55228677,0.85937678,0.40036033,0.37207505,1.09548551,0.00000000
-4.79939970,2.06601071,0.00290925,0.17769629,0.53878451,0.86560462,0.38527990,0.36130191,1.08570284,0.00000000
-4.79339670,2.04090697,0.00284054,0.17150401,0.52496174,0.87198383,0.36945221,0.35083600,1.07602946,0.00000000
-4.78739370,2.01592664,0.00275508,0.16545813,0.51093553,0.87831567,0.35308094,0.34075208,1.06637414,0.00000000
-4.78139070,1.99105965,0.00265449,0.15961495,0.49682697,0.88436768,0.33637622,0.33111435,1.05662945,0.00000000
-4.77538769,1.96625322,0.00254076,0.15402366,0.48275764,0.88988045,0.31954933,0.32197684,1.04667404,0.00000000
-4.76938469,1.94141906,0.00241615,0.14872675,0.46884692,0.89457617,0.30280783,0.31338462,1.03637647,0.00000000
-4.76338169,1.91644406,0.00228313,0.14376100,0.45521003,0.89816850,0.28635162,0.30537556,1.02560030,0.00000000
-4.75737869,1.89120361,0.00214430,0.13915871,0.44195682,0.90037344,0.27036984,0.29798265,1.01421028,0.00000000
-4.75137569,1.86557695,0.00200235,0.13494925,0.42919144,0.90092063,0.25503879,0.29123659,1.00207930,0.00000000
-4.74537269,1.83946341,0.00185994,0.13116067,0.41701259,0.89956464,0.24052078,0.28516835,0.98909568,0.00000000
-4.73936968,1.81279862,0.00171970,0.12782141,0.40551430,0.89609570,0.22696385,0.27981175,0.97517047,0.00000000
-4.73336668,1.78556967,0.00158411,0.12496176,0.39478709,0.89034940,0.21450233,0.27520548,0.96024420,0.00000000
-4.72736368,1.75782813,0.00145551,0.12261516,0.38491920,0.88221481,0.20325803,0.27139474,0.94429275,0.00000000
-4.72136068,1.72970022,0.00133605,0.12081917,0.37599776,0.87164078,0.19334190,0.26843211,0.92733194,0.00000000
-4.71535768,1.70139343,0.00122763,0.11961600,0.36810972,0.85864009,0.18485598,0.26637769,0.90942060,0.00000000
-4.70935468,1.67319894,0.00113194,0.11905273,0.36134229,0.84329114,0.17789546,0.26529846,0.89066177,0.00000000
-4.70335168,1.64548996,0.00105040,0.11918096,0.35578285,0.82573735,0.17255067,0.26526682,0.87120208,0.00000000
-4.69734867,1.61871566,0.00098419,0.12005620,0.35151824,0.80618411,0.16890884,0.26635847,0.85122924,0.00000000
-4.69134567,1.59339121,0.00093423,0.12173686,0.34863329,0.78489356,0.16705545,0.26864970,0.83096767,0.00000000
-4.68534267,1.57008410,0.00090121,0.12428290,0.34720881,0.76217736,0.16707520,0.27221427,0.81067256,0.00000000
-4.67933967,1.54939774,0.00088559,0.12775435,0.34731892,0.73838787,0.16905228,0.27712002,0.79062254,0.00000000
-4.67333667,1.53195271,0.00088757,0.13220969,0.34902798,0.71390802,0.17307016,0.28342552,0.77111135,0.00000000
-4.66733367,1.51836675,0.00090718,0.13770416,0.35238726,0.68914037,0.17921070,0.29117674,0.75243877,0.00000000
-4.66133067,1.50923428,0.00094418,0.14428805,0.35743145,0.66449575,0.18755260,0.30040413,0.73490132,0.00000000
-4.65532766,1.50510619,0.00099816,0.15200516,0.36417533,0.64038192,0.19816938,0.31112013,0.71878296,0.00000000
-4.64932466,1.50647084,0.00106850,0.16089123,0.37261073,0.61719260,0.21112671,0.32331721,0.70434627,0.00000000
-4.64332166,1.51373669,0.00115436,0.17097261,0.38270398,0.59529728,0.22647936,0.33696656,0.69182433,0.00000000
