energy_ev,total_up,Rh_p_up,Rh_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.86193097,6.82568404,3.71867269,5.15317733,1.85266071,0.00396145,0.36881050,0.00000000
-5.85592796,6.81471965,3.73219714,5.13844089,1.85667495,0.00398032,0.36579950,0.00000000
-5.84992496,6.79435551,3.74100410,5.11618198,1.85845461,0.00399635,0.36193197,0.00000000
-5.84392196,6.76399742,3.74444614,5.08617302,1.85759223,0.00400900,0.35716141,0.00000000
-5.83791896,6.72317623,3.74191005,5.04828652,1.85371978,0.00401773,0.35146019,0.00000000
-5.83191596,6.67157148,3.73284073,5.00250619,1.84652103,0.00402199,0.34482095,0.00000000
-5.82591296,6.60903154,3.71676506,4.94893529,1.83574229,0.00402130,0.33725737,0.00000000
-5.81990995,6.53558959,3.69331507,4.88780200,1.82120135,0.00401520,0.32880431,0.00000000
-5.81390695,6.45147495,3.66224924,4.81946173,1.80279434,0.00400336,0.31951723,0.00000000
-5.80790395,6.35711943,3.62347105,4.74439630,1.78050039,0.00398552,0.30947117,0.00000000
-5.80190095,6.25315822,3.57704352,4.66320992,1.75438391,0.00396157,0.29875904,0.00000000
-5.79589795,6.14042498,3.52319919,4.57662200,1.72459452,0.00393154,0.28748952,0.00000000
-5.78989495,6.01994115,3.46234429,4.48545665,1.69136451,0.00389559,0.27578459,0.00000000
-5.78389195,5.89289923,3.39505705,4.39062915,1.65500396,0.00385405,0.26377665,0.00000000
-5.77788894,5.76064042,3.32207939,4.29312947,1.61589359,0.00380739,0.25160553,0.00000000
-5.77188594,5.62462691,3.24430243,4.19400311,1.57447565,0.00375619,0.23941522,0.00000000
-5.76588294,5.48640957,3.16274588,4.09432969,1.53124284,0.00370116,0.22735067,0.00000000
-5.75987994,5.34759181,3.07853214,3.99519986,1.48672595,0.00364311,0.21555452,0.00000000
-5.75387694,5.20979079,2.99285599,3.89769100,1.44148021,0.00358290,0.20416403,0.00000000
-5.74787394,5.07459723,2.90695108,3.80284270,1.39607112,0.00352139,0.19330809,0.00000000
-5.74187094,4.94353519,2.82205465,3.71163252,1.35105986,0.00345946,0.18310462,0.00000000
-5.73586793,4.81802322,2.73937175,3.62495303,1.30698909,0.00339794,0.17365816,0.00000000
-5.72986493,4.69933834,2.66004067,3.54359090,1.26436925,0.00333757,0.16505788,0.00000000
-5.72386193,4.58858414,2.58510074,3.46820874,1.22366607,0.00327900,0.15737605,0.00000000
-5.71785893,4.48666412,2.51546393,3.39933032,1.18528951,0.00322274,0.15066679,0.00000000
-5.71185593,4.39426115,2.45189114,3.33732970,1.14958447,0.00316914,0.14496539,0.00000000
-5.70585293,4.31182375,2.39497393,3.28242453,1.11682363,0.00311839,0.14028801,0.00000000
-5.69984992,4.23955932,2.34512228,3.23467368,1.08720244,0.00307053,0.13663180,0.00000000
-5.69384692,4.17743452,2.30255840,3.19397913,1.06083648,0.00302541,0.13397539,0.00000000
-5.68784392,4.12518231,2.26731654,3.16009187,1.03776113,0.00298274,0.13227981,0.00000000
-5.68184092,4.08231514,2.23924844,3.13262137,1.01793345,0.00294207,0.13148967,0.00000000
-5.67583792,4.04814349,2.21803372,3.11104816,1.00123615,0.00290286,0.13153468,0.00000000
-5.66983492,4.02179871,2.20319460,3.09473879,0.98748339,0.00286448,0.13233130,0.00000000
-5.66383192,4.00225920,2.19411402,3.08296264,0.97642818,0.00282621,0.13378473,0.00000000
-5.65782891,3.98837876,2.19005627,3.07490983,0.96777097,0.00278732,0.13579094,0.00000000
-5.65182591,3.97891612,2.19018933,3.06970962,0.96116927,0.00274710,0.13823882,0.00000000
-5.64582291,3.97256475,2.19360808,3.06644893,0.95624775,0.00270485,0.14101240,0.00000000
-5.63981991,3.96798197,2.19935765,3.06419022,0.95260866,0.00265993,0.14399313,0.00000000
-5.63381691,3.96381697,2.20645640,3.06198884,0.94984225,0.00261179,0.14706214,0.00000000
-5.62781391,3.95873707,2.21391796,3.05890928,0.94753681,0.00255998,0.15010241,0.00000000
-5.62181091,3.95145205,2.22077212,3.05404045,0.94528824,0.00250415,0.15300100,0.00000000
-5.61580790,3.94073634,2.22608418,3.04650988,0.94270890,0.00244410,0.15565103,0.00000000
-5.60980490,3.92544905,2.22897280,3.03549698,0.93943561,0.00237974,0.15795372,0.00000000
-5.60380190,3.90455184,2.22862605,3.02024527,0.93513670,0.00231110,0.15982012,0.00000000
-5.59779890,3.87712484,2.22431571,3.00007385,0.92951801,0.00223835,0.16117278,0.00000000
-5.59179590,3.84238048,2.21540979,2.97438796,0.92232787,0.00216174,0.16194710,0.00000000
-5.58579290,3.79967544,2.20138314,2.94268874,0.91336099,0.00208163,0.16209257,0.00000000
-5.57978989,3.74852056,2.18182605,2.90458201,0.90246127,0.00199849,0.16157361,0.00000000
-5.57378689,3.68858868,2.15645082,2.85978594,0.88952353,0.00191280,0.16037016,0.00000000
-5.56778389,3.61972022,2.12509605,2.80813737,0.87449417,0.00182515,0.15847796,0.00000000
-5.56178089,3.54192621,2.08772859,2.74959647,0.85737086,0.00173612,0.15590847,0.00000000
-5.55577789,3.45538862,2.04444304,2.68424942,0.83820109,0.00164634,0.15268839,0.00000000
-5.54977489,3.36045755,1.99545855,2.61230883,0.81707986,0.00155642,0.14885890,0.00000000
-5.54377189,3.25764525,1.94111303,2.53411162,0.79414635,0.00146698,0.14447451,0.00000000
-5.53776888,3.14761664,1.88185465,2.45011400,0.76957973,0.00137864,0.13960159,0.00000000
-5.53176588,3.03117639,1.81823087,2.36088373,0.74359411,0.00129195,0.13431661,0.00000000
-5.52576288,2.90925267,1.75087495,2.26708939,0.71643288,0.00120747,0.12870416,0.00000000
-5.51975988,2.78287768,1.68049056,2.16948695,0.68836235,0.00112570,0.12285473,0.00000000
-5.51375688,2.65316563,1.60783454,2.06890393,0.65966503,0.00104710,0.11686245,0.00000000
-5.50775388,2.52128851,1.53369851,1.96622156,0.63063264,0.00097209,0.11082269,0.00000000
-5.50175088,2.38845050,1.45888988,1.86235556,0.60155901,0.00090102,0.10482972,0.00000000
-5.49574787,2.25586184,1.38421266,1.75823609,0.57273324,0.00083421,0.09897445,0.00000000
-5.48974487,2.12471307,1.31044891,1.65478772,0.54443316,0.00077192,0.09334233,0.00000000
-5.48374187,1.99615053,1.23834137,1.55291013,0.51691940,0.00071435,0.08801149,0.00000000
-5.47773887,1.87125403,1.16857785,1.45346021,0.49043028,0.00066166,0.08305114,0.00000000
-5.47173587,1.75101759,1.10177783,1.35723635,0.46517768,0.00061394,0.07852032,0.00000000
-5.46573287,1.63633382,1.03848191,1.26496545,0.44134400,0.00057125,0.07446698,0.00000000
-5.45972986,1.52798260,0.97914421,1.17729303,0.41908036,0.00053358,0.07092756,0.00000000
-5.45372686,1.42662430,0.92412804,1.09477690,0.39850609,0.00050087,0.06792681,0.00000000
-5.44772386,1.33279770,0.87370488,1.01788429,0.37970938,0.00047304,0.06547811,0.00000000
-5.44172086,1.24692245,0.82805656,0.94699260,0.36274923,0.00044996,0.06358416,0.00000000
-5.43571786,1.16930578,0.78728040,0.88239333,0.34765835,0.00043146,0.06223794,0.00000000
-5.42971486,1.10015280,0.75139696,0.82429890,0.33444699,0.00041735,0.06142399,0.00000000
-5.42371186,1.03957982,0.72035994,0.77285179,0.32310740,0.00040743,0.06111992,0.00000000
-5.41770885,0.98762952,0.69406755,0.72813526,0.31361866,0.00040149,0.06129805,0.00000000
-5.41170585,0.94428723,0.67237483,0.69018500,0.30595163,0.00039931,0.06192711,0.00000000
-5.40570285,0.90949715,0.65510611,0.65900087,0.30007365,0.00040068,0.06297391,0.00000000
-5.39969985,0.88317746,0.64206696,0.63455792,0.29595281,0.00040541,0.06440494,0.00000000
-5.39369685,0.86523337,0.63305499,0.61681609,0.29356144,0.00041333,0.06618774,0.00000000
-5.38769385,0.85556722,0.62786886,0.60572771,0.29287855,0.00042431,0.06829201,0.00000000
-5.38169085,0.85408495,0.62631507,0.60124258,0.29389121,0.00043824,0.07069046,0.00000000
-5.37568784,0.86069855,0.62821213,0.60330996,0.29659456,0.00045503,0.07335917,0.00000000
-5.36968484,0.87532405,0.63339195,0.61187759,0.30099050,0.00047465,0.07627768,0.00000000
-5.36368184,0.89787531,0.64169843,0.62688748,0.30708515,0.00049709,0.07942864,0.00000000
-5.35767884,0.92825394,0.65298352,0.64826895,0.31488506,0.00052235,0.08279706,0.00000000
-5.35167584,0.96633574,0.66710091,0.67592919,0.32439253,0.00055048,0.08636933,0.00000000
-5.34567284,1.01195487,0.68389820,0.70974196,0.33560025,0.00058149,0.09013190,0.00000000
-5.33966983,1.06488653,0.70320788,0.74953530,0.34848553,0.00061544,0.09406991,0.00000000
-5.33366683,1.12482964,0.72483818,0.79507910,0.36300468,0.00065235,0.09816572,0.00000000
-5.32766383,1.19139081,0.74856454,0.84607345,0.37908781,0.00069221,0.10239756,0.00000000
-5.32166083,1.26407091,0.77412253,0.90213883,0.39663455,0.00073499,0.10673836,0.00000000
-5.31565783,1.34225572,0.80120302,0.96280914,0.41551101,0.00078062,0.11115493,0.00000000
-5.30965483,1.42521183,0.82945034,1.02752838,0.43554851,0.00082898,0.11560756,0.00000000
-5.30365183,1.51208867,0.85846402,1.09565173,0.45654409,0.00087989,0.12005006,0.00000000
-5.29764882,1.60192745,0.88780421,1.16645157,0.47826325,0.00093314,0.12443050,0.00000000
-5.29164582,1.69367731,0.91700122,1.23912879,0.50044482,0.00098846,0.12869232,0.00000000
-5.28564282,1.78621860,0.94556865,1.31282918,0.52280799,0.00104555,0.13277618,0.00000000
-5.27963982,1.87839282,0.97301998,1.38666493,0.54506129,0.00110410,0.13662215,0.00000000
-5.27363682,1.96903822,0.99888774,1.45974030,0.56691320,0.00116377,0.14017239,0.00000000
-5.26763382,2.05702983,1.02274445,1.53118083,0.58808396,0.00122427,0.14337409,0.00000000
-5.26163082,2.14132221,1.04422426,1.60016476,0.60831811,0.00128531,0.14618241,0.00000000
-5.25562781,2.22099291,1.06304404,1.66595540,0.62739704,0.00134668,0.14856357,0.00000000
-5.24962481,2.29528464,1.07902272,1.72793287,0.64515095,0.00140823,0.15049750,0.00000000
-5.24362181,2.36364377,1.09209765,1.78562353,0.66146952,0.00146991,0.15198023,0.00000000
-5.23761881,2.42575310,1.10233689,1.83872566,0.67631071,0.00153181,0.15302564,0.00000000
-5.23161581,2.48155676,1.10994634,1.88712962,0.68970699,0.00159412,0.15366655,0.00000000
-5.22561281,2.53127558,1.11527122,1.93093132,0.70176847,0.00165716,0.15395495,0.00000000
-5.21960980,2.57541141,1.11879112,1.97043776,0.71268280,0.00172138,0.15396138,0.00000000
-5.21360680,2.61473961,1.12110876,2.00616384,0.72271122,0.00178737,0.15377345,0.00000000
-5.20760380,2.65028914,1.12293240,2.03882004,0.73218109,0.00185582,0.15349338,0.00000000
-5.20160080,2.68331060,1.12505252,2.06929098,0.74147477,0.00192748,0.15323487,0.00000000
-5.19559780,2.71523290,1.12831351,2.09860525,0.75101522,0.00200318,0.15311913,0.00000000
-5.18959480,2.74760994,1.13358139,2.12789739,0.76124890,0.00208374,0.15327046,0.00000000
-5.18359180,2.78205921,1.14170899,2.15836334,0.77262651,0.00216997,0.15381140,0.00000000
-5.17758879,2.82019475,1.15349979,2.19121101,0.78558231,0.00226260,0.15485778,0.00000000
-5.17158579,2.86355701,1.16967225,2.22760796,0.80051312,0.00236225,0.15651374,0.00000000
-5.16558279,2.91354283,1.19082598,2.26862839,0.81775764,0.00246937,0.15886706,0.00000000
-5.15957979,2.97133847,1.21741140,2.31520170,0.83757732,0.00258419,0.16198499,0.00000000
-5.15357679,3.03785880,1.24970428,2.36806510,0.86013957,0.00270673,0.16591071,0.00000000
-5.14757379,3.11369553,1.28778632,2.42772228,0.88550416,0.00283672,0.17066065,0.00000000
-5.14157079,3.19907691,1.33153288,2.49441035,0.91361365,0.00297361,0.17622282,0.00000000
-5.13556778,3.29384107,1.38060835,2.56807656,0.94428829,0.00311655,0.18255621,0.00000000
-5.12956478,3.39742440,1.43446980,2.64836613,0.97722591,0.00326442,0.18959123,0.00000000
-5.12356178,3.50886567,1.49237859,2.73462196,1.01200676,0.00341579,0.19723142,0.00000000
-5.11755878,3.62682617,1.55341981,2.82589634,1.04810350,0.00356900,0.20535606,0.00000000
-5.11155578,3.74962493,1.61652880,2.92097440,1.08489564,0.00372218,0.21382390,0.00000000
-5.10555278,3.87528782,1.68052358,3.01840828,1.12168826,0.00387331,0.22247762,0.00000000
-5.09954977,4.00160833,1.74414207,3.11656079,1.15773395,0.00402023,0.23114893,0.00000000
-5.09354677,4.12621757,1.80608238,3.21365642,1.19225722,0.00416076,0.23966415,0.00000000
-5.08754377,4.24666029,1.86504456,3.30783773,1.22448027,0.00429274,0.24784990,0.00000000
-5.08154077,4.36047378,1.91977206,3.39722461,1.25364891,0.00441405,0.25553877,0.00000000
-5.07553777,4.46526616,1.96909105,3.47997382,1.27905768,0.00452274,0.26257469,0.00000000
-5.06953477,4.55879093,2.01194615,3.55433643,1.30007287,0.00461704,0.26881772,0.00000000
-5.06353177,4.63901456,2.04743083,3.61871080,1.31615265,0.00469542,0.27414817,0.00000000
-5.05752876,4.70417478,2.07481158,3.67168900,1.32686337,0.00475662,0.27846976,0.00000000
-5.05152576,4.75282727,2.09354486,3.71209519,1.33189143,0.00479968,0.28171181,0.00000000
-5.04552276,4.78387963,2.10328637,3.73901471,1.33105042,0.00482397,0.28383039,0.00000000
-5.03951976,4.79661172,2.10389252,3.75181317,1.32428329,0.00482918,0.28480830,0.00000000
-5.03351676,4.79068255,2.09541452,3.75014555,1.31165976,0.00481533,0.28465417,0.00000000
-5.02751376,4.76612419,2.07808567,3.73395548,1.29336927,0.00478274,0.28340054,0.00000000
-5.02151076,4.72332431,2.05230289,3.70346570,1.26971007,0.00473203,0.28110121,0.00000000
-5.01550775,4.66299861,2.01860366,3.65916065,1.24107515,0.00466409,0.27782803,0.00000000
-5.00950475,4.58615573,1.97763992,3.60176279,1.20793588,0.00458003,0.27366731,0.00000000
-5.00350175,4.49405641,1.93015024,3.53220413,1.17082423,0.00448116,0.26871601,0.00000000
-4.99749875,4.38816964,1.87693189,3.45159461,1.13031448,0.00436898,0.26307807,0.00000000
-4.99149575,4.27012754,1.81881404,3.36118889,1.08700532,0.00424509,0.25686091,0.00000000
-4.98549275,4.14168123,1.75663333,3.26235303,1.04150303,0.00411122,0.25017227,0.00000000
-4.97948974,4.00465910,1.69121274,3.15653211,0.99440641,0.00396914,0.24311767,0.00000000
-4.97348674,3.86092874,1.62334433,3.04521981,0.94629389,0.00382069,0.23579831,0.00000000
-4.96748374,3.71236316,1.55377637,2.92993059,0.89771314,0.00366771,0.22830970,0.00000000
-4.96148074,3.56081185,1.48320462,2.81217465,0.84917326,0.00351203,0.22074072,0.00000000
-4.95547774,3.40807630,1.41226786,2.69343596,0.80113954,0.00335547,0.21317331,0.00000000
-4.94947474,3.25588995,1.34154687,2.57515302,0.75403050,0.00319978,0.20568255,0.00000000
-4.94347174,3.10590169,1.27156647,2.45870208,0.70821712,0.00304668,0.19833702,0.00000000
-4.93746873,2.95966228,1.20279970,2.34538259,0.66402359,0.00289778,0.19119943,0.00000000
-4.93146573,2.81861300,1.13567346,2.23640420,0.62172945,0.00275461,0.18432718,0.00000000
-4.92546273,2.68407566,1.07057465,2.13287512,0.58157247,0.00261858,0.17777300,0.00000000
-4.91945973,2.55724354,1.00785630,2.03579154,0.54375200,0.00249096,0.17158542,0.00000000
-4.91345673,2.43917277,0.94784291,1.94602785,0.50843233,0.00237289,0.16580896,0.00000000
-4.90745373,2.33077403,0.89083461,1.86432773,0.47574593,0.00226533,0.16048416,0.00000000
-4.90145073,2.23280466,0.83710988,1.79129625,0.44579616,0.00216908,0.15564734,0.00000000
-4.89544772,2.14586131,0.78692662,1.72739321,0.41865951,0.00208473,0.15133012,0.00000000
-4.88944472,2.07037372,0.74052163,1.67292804,0.39438717,0.00201267,0.14755876,0.00000000
-4.88344172,2.00659999,0.69810867,1.62805680,0.37300608,0.00195310,0.14435345,0.00000000
-4.87743872,1.95462407,0.65987529,1.59278149,0.35451947,0.00190597,0.14172743,0.00000000
-4.87143572,1.91435582,0.62597875,1.56695235,0.33890700,0.00187107,0.13968634,0.00000000
-4.86543272,1.88553436,0.59654145,1.55027303,0.32612470,0.00184794,0.13822755,0.00000000
-4.85942971,1.86773472,0.57164615,1.54230923,0.31610485,0.00183595,0.13733968,0.00000000
-4.85342671,1.86037823,0.55133129,1.54250039,0.30875593,0.00183429,0.13700246,0.00000000
-4.84742371,1.86274642,0.53558687,1.55017459,0.30396278,0.00184199,0.13718671,0.00000000
-4.84142071,1.87399818,0.52435093,1.56456617,0.30158714,0.00185794,0.13785471,0.00000000
-4.83541771,1.89318988,0.51750696,1.58483557,0.30146855,0.00188093,0.13896068,0.00000000
-4.82941471,1.91929773,0.51488244,1.61009092,0.30342577,0.00190970,0.14045164,0.00000000
-4.82341171,1.95124173,0.51624842,1.63941059,0.30725863,0.00194289,0.14226835,0.00000000
-4.81740870,1.98791063,0.52132044,1.67186601,0.31275048,0.00197918,0.14434645,0.00000000
-4.81140570,2.02818679,0.52976065,1.70654415,0.31967092,0.00201724,0.14661761,0.00000000
-4.80540270,2.07097070,0.54118133,1.74256884,0.32777911,0.00205581,0.14901086,0.00000000
-4.79939970,2.11520413,0.55514961,1.77912052,0.33682731,0.00209368,0.15145379,0.00000000
-4.79339670,2.15989168,0.57119353,1.81545388,0.34656473,0.00212977,0.15387385,0.00000000
-4.78739370,2.20412018,0.58880937,1.85091301,0.35674159,0.00216311,0.15619948,0.00000000
-4.78139070,2.24707571,0.60747012,1.88494395,0.36711323,0.00219290,0.15836136,0.00000000
-4.77538769,2.28805818,0.62663508,1.91710449,0.37744432,0.00221848,0.16029342,0.00000000
-4.76938469,2.32649312,0.64576037,1.94707111,0.38751295,0.00223939,0.16193396,0.00000000
-4.76338169,2.36194096,0.66431021,1.97464324,0.39711460,0.00225534,0.16322666,0.00000000
-4.75737869,2.39410352,0.68176858,1.99974481,0.40606583,0.00226625,0.16412153,0.00000000
-4.75137569,2.42282772,0.69765115,2.02242321,0.41420765,0.00227223,0.16457585,0.00000000
-4.74537269,2.44810652,0.71151689,2.04284568,0.42140847,0.00227358,0.16455508,0.00000000
-4.73936968,2.47007677,0.72297907,2.06129314,0.42756642,0.00227080,0.16403360,0.00000000
-4.73336668,2.48901397,0.73171513,2.07815146,0.43261116,0.00226454,0.16299542,0.00000000
-4.72736368,2.50532352,0.73747508,2.09390010,0.43650483,0.00225565,0.16143474,0.00000000
-4.72136068,2.51952839,0.74008788,2.10909805,0.43924230,0.00224508,0.15935623,0.00000000
-4.71535768,2.53225306,0.73946552,2.12436702,0.44085050,0.00223393,0.15677520,0.00000000
-4.70935468,2.54420343,0.73560451,2.14037201,0.44138687,0.00222337,0.15371736,0.00000000
-4.70335168,2.55614321,0.72858456,2.15779926,0.44093693,0.00221461,0.15021836,0.00000000
-4.69734867,2.56886657,0.71856445,2.17733199,0.43961097,0.00220887,0.14632298,0.00000000
-4.69134567,2.58316807,0.70577511,2.19962430,0.43753994,0.00220737,0.14208391,0.00000000
-4.68534267,2.59981023,0.69051023,2.22527394,0.43487066,0.00221122,0.13756039,0.00000000
-4.67933967,2.61949006,0.67311464,2.25479481,0.43176051,0.00222142,0.13281638,0.00000000
-4.67333667,2.64280565,0.65397106,2.28859017,0.42837179,0.00223883,0.12791864,0.00000000
-4.66733367,2.67022424,0.63348566,2.32692763,0.42486580,0.00226408,0.12293466,0.00000000
-4.66133067,2.70205336,0.61207323,2.36991734,0.42139719,0.00229758,0.11793048,0.00000000
-4.65532766,2.73841650,0.59014241,2.41749443,0.41810842,0.00233947,0.11296865,0.00000000
-4.64932466,2.77923478,0.56808183,2.46940684,0.41512480,0.00238959,0.10810624,0.00000000
-4.64332166,2.82421586,0.54624763,2.52520967,0.41255028,0.00244749,0.10339318,0.00000000
-4.63731866,2.87285100,0.52495296,2.58426658,0.41046400,0.00251242,0.09887082,0.00000000
-4.63131566,2.92442102,0.50445979,2.64575885,0.40891793,0.00258333,0.09457101,0.00000000
-4.62531266,2.97801109,0.48497340,2.70870199,0.40793551,0.00265890,0.09051547,0.00000000
-4.61930965,3.03253430,0.46663960,2.77196968,0.40751142,0.00273756,0.08671573,0.00000000
-4.61330665,3.08676305,0.44954481,2.83432431,0.40761239,0.00281757,0.08317343,0.00000000
-4.60730365,3.13936724,0.43371865,2.89445293,0.40817900,0.00289702,0.07988112,0.00000000
-4.60130065,3.18895762,0.41913903,2.95100738,0.40912842,0.00297392,0.07682341,0.00000000
-4.59529765,3.23413245,0.40573909,3.00264676,0.41035776,0.00304624,0.07397839,0.00000000
-4.58929465,3.27352548,0.39341585,3.04808066,0.41174812,0.00311201,0.07131935,0.00000000
-4.58329165,3.30585323,0.38203983,3.08611121,0.41316891,0.00316935,0.06881663,0.00000000
-4.57728864,3.32995942,0.37146528,3.11567216,0.41448246,0.00321656,0.06643947,0.00000000
-4.57128564,3.34485489,0.36154055,3.13586352,0.41554859,0.00325215,0.06415791,0.00000000
-4.56528264,3.34975125,0.35211803,3.14598033,0.41622911,0.00327491,0.06194452,0.00000000
-4.55927964,3.34408726,0.34306344,3.14553460,0.41639211,0.00328394,0.05977598,0.00000000
-4.55327664,3.32754701,0.33426402,3.13426967,0.41591581,0.00327867,0.05763447,0.00000000
-4.54727364,3.30006962,0.32563550,3.11216685,0.41469216,0.00325890,0.05550866,0.00000000
-4.54127064,3.26185042,0.31712770,3.07944446,0.41262983,0.00322480,0.05339457,0.00000000
-4.53526763,3.21333427,0.30872862,3.03654958,0.40965684,0.00317687,0.05129606,0.00000000
-4.52926463,3.15520158,0.30046711,2.98414347,0.40572266,0.00311598,0.04922498,0.00000000
-4.52326163,3.08834826,0.29241423,2.92308155,0.40079985,0.00304327,0.04720118,0.00000000
-4.51725863,3.01386072,0.28468329,2.85438909,0.39488526,0.00296020,0.04525217,0.00000000
-4.51125563,2.93298723,0.27742880,2.77923378,0.38800067,0.00286841,0.04341260,0.00000000
-4.50525263,2.84710688,0.27084443,2.69889649,0.38019310,0.00276977,0.04172363,0.00000000
-4.49924962,2.75769750,0.26516016,2.61474110,0.37153449,0.00266626,0.04023209,0.00000000
-4.49324662,2.66630326,0.26063858,2.52818459,0.36212105,0.00255992,0.03898956,0.00000000
-4.48724362,2.57450307,0.25757069,2.44066796,0.35207200,0.00245286,0.03805132,0.00000000
-4.48124062,2.48388030,0.25627090,2.35362875,0.34152777,0.00234715,0.03747535,0.00000000
-4.47523762,2.39599413,0.25707155,2.26847530,0.33064772,0.00224478,0.03732112,0.00000000
-4.46923462,2.31235288,0.26031677,2.18656320,0.31960730,0.00214766,0.03764843,0.00000000
-4.46323162,2.23438934,0.26635572,2.10917378,0.30859458,0.00205755,0.03851616,0.00000000
-4.45722861,2.16343790,0.27553512,2.03749462,0.29780641,0.00197604,0.03998099,0.00000000
-4.45122561,2.10071359,0.28819118,1.97260210,0.28744402,0.00190449,0.04209604,0.00000000
-4.44522261,2.04729282,0.30464084,1.91544566,0.27770831,0.00184409,0.04490946,0.00000000
-4.43921961,2.00409564,0.32517243,1.86683384,0.26879485,0.00179575,0.04846305,0.00000000
-4.43321661,1.97186987,0.35003587,1.82742205,0.26088886,0.00176017,0.05279074,0.00000000
-4.42721361,1.95117694,0.37943259,1.79770217,0.25416009,0.00173776,0.05791717,0.00000000
-4.42121061,1.94237996,0.41350543,1.77799416,0.24875810,0.00172870,0.06385629,0.00000000
-4.41520760,1.94563441,0.45232883,1.76844001,0.24480779,0.00173290,0.07060999,0.00000000
-4.40920460,1.96088175,0.49589961,1.76900038,0.24240562,0.00175004,0.07816698,0.00000000
-4.40320160,1.98784693,0.54412890,1.77945443,0.24161651,0.00177954,0.08650171,0.00000000
-4.39719860,2.02603987,0.59683544,1.79940307,0.24247168,0.00182062,0.09557372,0.00000000
-4.39119560,2.07476179,0.65374091,1.82827621,0.24496738,0.00187227,0.10532719,0.00000000
-4.38519260,2.13311660,0.71446742,1.86534411,0.24906480,0.00193332,0.11569090,0.00000000
-4.37918959,2.20002749,0.77853770,1.90973286,0.25469091,0.00200243,0.12657857,0.00000000
-4.37318659,2.27425871,0.84537819,1.96044412,0.26174043,0.00207813,0.13788975,0.00000000
-4.36718359,2.35444230,0.91432510,2.01637840,0.27007870,0.00215890,0.14951103,0.00000000
-4.36118059,2.43910895,0.98463361,2.07636170,0.27954538,0.00224311,0.16131779,0.00000000
-4.35517759,2.52672238,1.05548996,2.13917441,0.28995885,0.00232915,0.17317632,0.00000000
-4.34917459,2.61571588,1.12602634,2.20358167,0.30112101,0.00241543,0.18494637,0.00000000
-4.34317159,2.70452984,1.19533812,2.26836391,0.31282239,0.00250041,0.19648394,0.00000000
-4.33716858,2.79164887,1.26250289,2.33234658,0.32484727,0.00258266,0.20764431,0.00000000
-4.33116558,2.87563696,1.32660092,2.39442762,0.33697868,0.00266087,0.21828518,0.00000000
-4.32516258,2.95516931,1.38673607,2.45360167,0.34900298,0.00273390,0.22826985,0.00000000
-4.31915958,3.02905971,1.44205673,2.50898012,0.36071398,0.00280078,0.23747022,0.00000000
-4.31315658,3.09628221,1.49177584,2.55980597,0.37191639,0.00286074,0.24576967,0.00000000
-4.30715358,3.15598663,1.53518947,2.60546336,0.38242864,0.00291323,0.25306556,0.00000000
