energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,V_p_up,V_d_up
-5.77788894,3.23974875,0.01971628,0.02115999,0.04571438,2.28401420,0.70232675,0.21995559,1.42693937,0.52129524
-5.77188594,3.10953920,0.01903308,0.02017160,0.04448999,2.19000933,0.66728748,0.21018571,1.35694839,0.50829262
-5.76588294,2.97209162,0.01828020,0.01917210,0.04313411,2.09071503,0.63093751,0.19979388,1.28370971,0.49439902
-5.75987994,2.82941248,0.01746959,0.01817278,0.04167065,1.98758459,0.59375635,0.18893239,1.20825037,0.47985525
-5.75387694,2.68352275,0.01661434,0.01718420,0.04012414,1.88208520,0.55622875,0.17775594,1.13160335,0.46489931
-5.74787394,2.53640141,0.01572831,0.01621589,0.03851901,1.77565767,0.51883224,0.16641759,1.05478247,0.44975730
-5.74187094,2.38993375,0.01482569,0.01527620,0.03687886,1.66967941,0.48202561,0.15506490,0.97875930,0.43463559
-5.73586793,2.24586629,0.01392065,0.01437214,0.03522579,1.56543199,0.44623868,0.14383661,0.90444267,0.41971422
-5.72986493,2.10576969,0.01302693,0.01350927,0.03357986,1.46407419,0.41186359,0.13285973,0.83266141,0.40514224
-5.72386193,1.97101077,0.01215753,0.01269168,0.03195867,1.36662134,0.37924788,0.12224727,0.76415062,0.39103482
-5.71785893,1.84273397,0.01132440,0.01192203,0.03037700,1.27393122,0.34868936,0.11209664,0.69954171,0.37747226
-5.71185593,1.72185236,0.01053816,0.01120160,0.02884674,1.18669663,0.32043286,0.10248864,0.63935620,0.36450099
-5.70585293,1.60904772,0.00980800,0.01053041,0.02737677,1.10544432,0.29466879,0.09348708,0.58400314,0.35213622
-5.69984992,1.50477885,0.00914150,0.00990740,0.02597312,1.03053966,0.27153326,0.08513896,0.53377989,0.34036609
-5.69384692,1.40929691,0.00854459,0.00933060,0.02463911,0.96219632,0.25110978,0.07747517,0.48887579,0.32915698
-5.68784392,1.32266641,0.00802155,0.00879735,0.02337575,0.90049002,0.23343200,0.07051163,0.44937835,0.31845966
-5.68184092,1.24479024,0.00757509,0.00830450,0.02218201,0.84537518,0.21848762,0.06425072,0.41528135,0.30821579
-5.67583792,1.17543719,0.00720644,0.00784862,0.02105529,0.79670355,0.20622283,0.05868293,0.38649440,0.29836453
-5.66983492,1.11427042,0.00691552,0.00742619,0.01999183,0.75424369,0.19654731,0.05378867,0.36285341,0.28884873
-5.66383192,1.06087543,0.00670109,0.00703380,0.01898711,0.71770024,0.18933946,0.04954013,0.34413151,0.27962044
-5.65782891,1.01478638,0.00656100,0.00666826,0.01803628,0.68673248,0.18445168,0.04590306,0.33005007,0.27064558
-5.65182591,0.97550980,0.00649237,0.00632674,0.01713446,0.66097111,0.18171557,0.04283852,0.32028939,0.26190737
-5.64582291,0.94254503,0.00649185,0.00600684,0.01627707,0.64003312,0.18094692,0.04030439,0.31449899,0.25340854
-5.63981991,0.91540095,0.00655581,0.00570663,0.01546001,0.62353430,0.18195039,0.03825682,0.31230712,0.24517226
-5.63381691,0.89360892,0.00668054,0.00542468,0.01467982,0.61109933,0.18452388,0.03665135,0.31332959,0.23724179
-5.62781391,0.87673199,0.00686245,0.00516002,0.01393379,0.60236944,0.18846260,0.03544390,0.31717770,0.22967894
-5.62181091,0.86437068,0.00709823,0.00491214,0.01321992,0.59700791,0.19356267,0.03459161,0.32346543,0.22256156
-5.61580790,0.85616577,0.00738492,0.00468090,0.01253695,0.59470351,0.19962444,0.03405338,0.33181577,0.21598015
-5.60980490,0.85179858,0.00772002,0.00446648,0.01188425,0.59517231,0.20645549,0.03379039,0.34186635,0.21003388
-5.60380190,0.85098921,0.00810150,0.00426930,0.01126169,0.59815813,0.21387319,0.03376636,0.35327430,0.20482625
-5.59779890,0.85349343,0.00852778,0.00408998,0.01066955,0.60343190,0.22170697,0.03394780,0.36572043,0.20046047
-5.59179590,0.85909853,0.00899768,0.00392927,0.01010837,0.61079035,0.22980024,0.03430417,0.37891270,0.19703500
-5.58579290,0.86761861,0.00951027,0.00378800,0.00957879,0.62005406,0.23801189,0.03480789,0.39258905,0.19463926
-5.57978989,0.87888959,0.01006474,0.00366702,0.00908146,0.63106520,0.24621739,0.03543444,0.40651943,0.19334964
-5.57378689,0.89276428,0.01066021,0.00356725,0.00861688,0.64368508,0.25430949,0.03616229,0.42050708,0.19322614
-5.56778389,0.90910751,0.01129551,0.00348961,0.00818535,0.65779150,0.26219840,0.03697289,0.43438910,0.19430949
-5.56178089,0.92779148,0.01196893,0.00343503,0.00778690,0.67327597,0.26981162,0.03785057,0.44803606,0.19661900
-5.55577789,0.94869147,0.01267805,0.00340451,0.00742119,0.69004094,0.27709321,0.03878248,0.46135089,0.20015104
-5.54977489,0.97168168,0.01341948,0.00339908,0.00708754,0.70799679,0.28400268,0.03975837,0.47426690,0.20487827
-5.54377189,0.99663150,0.01418869,0.00341986,0.00678488,0.72705888,0.29051346,0.04077047,0.48674498,0.21074957
-5.53776888,1.02340199,0.01497987,0.00346803,0.00651179,0.74714446,0.29661109,0.04181322,0.49877018,0.21769064
-5.53176588,1.05184264,0.01578587,0.00354484,0.00626650,0.76816959,0.30229112,0.04288297,0.51034762,0.22560524
-5.52576288,1.08178860,0.01659817,0.00365161,0.00604694,0.79004613,0.30755684,0.04397768,0.52149798,0.23437707
-5.51975988,1.11305820,0.01740693,0.00378968,0.00585079,0.81267882,0.31241702,0.04509650,0.53225275,0.24387211
-5.51375688,1.14545108,0.01820116,0.00396035,0.00567550,0.83596263,0.31688370,0.04623942,0.54264929,0.25394152
-5.50775388,1.17874682,0.01896892,0.00416479,0.00551837,0.85978049,0.32097005,0.04740673,0.55272615,0.26442482
-5.50175088,1.21270437,0.01969761,0.00440399,0.00537661,0.88400139,0.32468867,0.04859866,0.56251852,0.27515350
-5.49574787,1.24706215,0.02037433,0.00467863,0.00524740,0.90847923,0.32805008,0.04981487,0.57205436,0.28595467
-5.48974487,1.28153905,0.02098626,0.00498892,0.00512792,0.93305216,0.33106165,0.05105406,0.58135104,0.29665488
-5.48374187,1.31583631,0.02152110,0.00533454,0.00501546,0.95754286,0.33372704,0.05231356,0.59041287,0.30708395
-5.47773887,1.34964036,0.02196751,0.00571446,0.00490740,0.98175954,0.33604604,0.05358904,0.59922947,0.31707857
-5.47173587,1.38262649,0.02231552,0.00612688,0.00480135,1.00549782,0.33801483,0.05487424,0.60777519,0.32648573
-5.46573287,1.41446344,0.02255691,0.00656907,0.00469513,1.02854348,0.33962672,0.05616083,0.61600941,0.33516582
-5.45972986,1.44481888,0.02268556,0.00703737,0.00458682,1.05067602,0.34087319,0.05743839,0.62387787,0.34299527
-5.45372686,1.47336545,0.02269772,0.00752708,0.00447481,1.07167298,0.34174526,0.05869445,0.63131486,0.34986877
-5.44772386,1.49978760,0.02259215,0.00803253,0.00435780,1.09131497,0.34223504,0.05991471,0.63824629,0.35570099
-5.44172086,1.52378872,0.02237025,0.00854706,0.00423485,1.10939119,0.34233742,0.06108330,0.64459331,0.36042767
-5.43571786,1.54509868,0.02203601,0.00906317,0.00410532,1.12570543,0.34205169,0.06218324,0.65027648,0.36400632
-5.42971486,1.56348137,0.02159591,0.00957262,0.00396893,1.14008214,0.34138323,0.06319689,0.65522028,0.36641627
-5.42371186,1.57874204,0.02105873,0.01006662,0.00382570,1.15237262,0.34034488,0.06410657,0.65935764,0.36765836
-5.41770885,1.59073425,0.02043524,0.01053605,0.00367594,1.16246083,0.33895815,0.06489515,0.66263435,0.36775408
-5.41170585,1.59936593,0.01973790,0.01097171,0.00352024,1.17026864,0.33725397,0.06554672,0.66501310,0.36674437
-5.40570285,1.60460436,0.01898039,0.01136459,0.00335938,1.17576023,0.33527312,0.06604722,0.66647684,0.36468809
-5.39969985,1.60647960,0.01817725,0.01170615,0.00319435,1.17894531,0.33306611,0.06638504,0.66703140,0.36166015
-5.39369685,1.60508610,0.01734340,0.01198860,0.00302626,1.17988081,0.33069253,0.06655154,0.66670691,0.35774937
-5.38769385,1.60058214,0.01649371,0.01220517,0.00285631,1.17867090,0.32821986,0.06654147,0.66555819,0.35305613
-5.38169085,1.59318681,0.01564258,0.01235034,0.00268577,1.17546497,0.32572170,0.06635330,0.66366362,0.34768982
-5.37568784,1.58317444,0.01480356,0.01242004,0.00251589,1.17045365,0.32327546,0.06598932,0.66112281,0.34176604
-5.36968484,1.57086639,0.01398902,0.01241179,0.00234792,1.16386262,0.32095958,0.06545565,0.65805281,0.33540379
-5.36368184,1.55662039,0.01320987,0.01232482,0.00218304,1.15594452,0.31885033,0.06476206,0.65458307,0.32872240
-5.35767884,1.54081762,0.01247532,0.01216007,0.00202233,1.14696912,0.31701836,0.06392163,0.65084945,0.32183853
-5.35167584,1.52384815,0.01179278,0.01192017,0.00186679,1.13721209,0.31552509,0.06295028,0.64698728,0.31486308
-5.34567284,1.50609521,0.01116771,0.01160934,0.00171729,1.12694296,0.31441921,0.06186613,0.64312415,0.30789830
-5.33966983,1.48791921,0.01060364,0.01123328,0.00157457,1.11641290,0.31373335,0.06068890,0.63937255,0.30103499
-5.33366683,1.46964235,0.01010215,0.01079892,0.00143924,1.10584298,0.31348131,0.05943911,0.63582301,0.29435009
-5.32766383,1.45153477,0.00966304,0.01031420,0.00131180,1.09541367,0.31365588,0.05813739,0.63253807,0.28790467
-5.32166083,1.43380317,0.00928435,0.00978786,0.00119260,1.08525637,0.31422753,0.05680382,0.62954759,0.28174247
-5.31565783,1.41658292,0.00896265,0.00922906,0.00108193,1.07544761,0.31514421,0.05545737,0.62684582,0.27588912
-5.30965483,1.39993410,0.00869316,0.00864719,0.00097993,1.06600647,0.31633217,0.05411540,0.62439045,0.27035214
-5.30365183,1.38384232,0.00847001,0.00805156,0.00088670,1.05689568,0.31769805,0.05279343,0.62210396,0.26512171
-5.29764882,1.36822436,0.00828652,0.00745115,0.00080227,1.04802647,0.31913219,0.05150505,0.61987728,0.26017233
-5.29164582,1.35293873,0.00813542,0.00685441,0.00072663,1.03926730,0.32051300,0.05026200,0.61757572,0.25546526
-5.28564282,1.33780067,0.00800915,0.00626907,0.00065973,1.03045604,0.32171238,0.04907447,0.61504702,0.25095179
-5.27963982,1.32260111,0.00790011,0.00570198,0.00060155,1.02141504,0.32260182,0.04795161,0.61213101,0.24657704
-5.27363682,1.30712844,0.00780089,0.00515906,0.00055206,1.01196853,0.32305906,0.04690206,0.60867060,0.24228432
-5.26763382,1.29119211,0.00770455,0.00464521,0.00051127,1.00196122,0.32297482,0.04593473,0.60452340,0.23801971
-5.26163082,1.27464658,0.00760480,0.00416434,0.00047924,0.99127706,0.32225942,0.04505954,0.59957332,0.23373667
-5.25562781,1.25741417,0.00749615,0.00371938,0.00045609,0.97985715,0.32084880,0.04428812,0.59374148,0.22940051
-5.24962481,1.23950550,0.00737410,0.00331234,0.00044201,0.96771554,0.31870957,0.04363457,0.58699586,0.22499236
-5.24362181,1.22103603,0.00723522,0.00294442,0.00043729,0.95495195,0.31584296,0.04311594,0.57935883,0.22051249
-5.23761881,1.20223760,0.00707719,0.00261612,0.00044226,0.94176038,0.31228717,0.04275264,0.57091237,0.21598285
-5.23161581,1.18346409,0.00689885,0.00232734,0.00045737,0.92843311,0.30811810,0.04256860,0.56180024,0.21144849
-5.22561281,1.16519050,0.00670013,0.00207753,0.00048311,0.91535944,0.30344826,0.04259114,0.55222710,0.20697800
-5.21960980,1.14800529,0.00648201,0.00186579,0.00052004,0.90301903,0.29842392,0.04285064,0.54245435,0.20266281
-5.21360680,1.13259612,0.00624642,0.00169099,0.00056876,0.89197005,0.29322051,0.04337984,0.53279293,0.19861534
-5.20760380,1.11972938,0.00599606,0.00155192,0.00062987,0.88283243,0.28803644,0.04421298,0.52359314,0.19496627
-5.20160080,1.11022458,0.00573432,0.00144731,0.00070399,0.87626704,0.28308573,0.04538467,0.51523215,0.19186085
-5.19559780,1.10492458,0.00546501,0.00137595,0.00079165,0.87295155,0.27858952,0.04692853,0.50809956,0.18945468
-5.18959480,1.10466311,0.00519224,0.00133676,0.00089333,0.87355424,0.27476708,0.04887578,0.50258174,0.18790897
-5.18359180,1.11023130,0.00492022,0.00132877,0.00100937,0.87870699,0.27182659,0.05125376,0.49904582,0.18738579
-5.17758879,1.12234468,0.00465307,0.00135124,0.00113995,0.88897876,0.26995618,0.05408444,0.49782381,0.18804326
-5.17158579,1.14161254,0.00439468,0.00140357,0.00128506,0.90485084,0.26931558,0.05738304,0.49919793,0.19003130
-5.16558279,1.16851106,0.00414852,0.00148540,0.00144447,0.92669528,0.27002886,0.06115688,0.50338764,0.19348782
-5.15957979,1.20336181,0.00391758,0.00159652,0.00161769,0.95475752,0.27217851,0.06540444,0.51053918,0.19853578
-5.15357679,1.24631665,0.00370425,0.00173692,0.00180396,0.98914420,0.27580123,0.07011477,0.52071799,0.20528122
-5.14757379,1.29734996,0.00351026,0.00190671,0.00200226,1.02981692,0.28088557,0.07526726,0.53390456,0.21381223
-5.14157079,1.35625883,0.00333668,0.00210615,0.00221130,1.07659227,0.28737161,0.08083182,0.54999384,0.22419906
-5.13556778,1.42267109,0.00318390,0.00233560,0.00242956,1.12914832,0.29515261,0.08676954,0.56879840,0.23649517
-5.12956478,1.49606119,0.00305168,0.00259549,0.00265531,1.18703743,0.30407876,0.09303364,0.59005503,0.25073915
-5.12356178,1.57577300,0.00293921,0.00288628,0.00288668,1.24970465,0.31396265,0.09957098,0.61343486,0.26695744
-5.11755878,1.66104856,0.00284516,0.00320848,0.00312173,1.31651111,0.32458641,0.10632374,0.63855614,0.28516735
-5.11155578,1.75106142,0.00276785,0.00356256,0.00335853,1.38676111,0.33571023,0.11323149,0.66499956,0.30538044
-5.10555278,1.84495271,0.00270529,0.00394894,0.00359528,1.45973170,0.34708165,0.12023330,0.69232498,0.32760562
-5.09954977,1.94186826,0.00265531,0.00436796,0.00383036,1.53470315,0.35844558,0.12727001,0.72008919,0.35185191
-5.09354677,2.04099458,0.00261571,0.00481983,0.00406249,1.61098878,0.36955429,0.13428641,0.74786358,0.37813037
-5.08754377,2.14159174,0.00258434,0.00530458,0.00429083,1.68796243,0.38017712,0.14123319,0.77525098,0.40645501
-5.08154077,2.24302134,0.00255921,0.00582202,0.00451505,1.76508224,0.39010934,0.14806864,0.80190091,0.43684237
-5.07553777,2.34476772,0.00253860,0.00637165,0.00473544,1.84190905,0.39917987,0.15475997,0.82752238,0.46930971
-5.06953477,2.44645114,0.00252110,0.00695264,0.00495297,1.91811855,0.40725744,0.16128408,0.85189360,0.50387158
-5.06353177,2.54783196,0.00250571,0.00756370,0.00516935,1.99350626,0.41425493,0.16762783,0.87486821,0.54053492
-5.05752876,2.64880520,0.00249181,0.00820310,0.00538700,2.06798473,0.42013161,0.17378772,0.89637756,0.57929275
-5.05152576,2.74938570,0.00247928,0.00886850,0.00560908,2.14157325,0.42489333,0.17976897,0.91642895,0.62011666
-5.04552276,2.84968438,0.00246837,0.00955697,0.00583938,2.21438011,0.42859050,0.18558404,0.93509993,0.66294853
-5.03951976,2.94987662,0.00245979,0.01026488,0.00608226,2.28657850,0.43131403,0.19125075,0.95252888,0.70769176
-5.03351676,3.05016460,0.00245457,0.01098790,0.00634247,2.35837710,0.43318942,0.19678984,0.96890233,0.75420272
-5.02751376,3.15073539,0.00245408,0.01172094,0.00662502,2.42998704,0.43436922,0.20222246,0.98443967,0.80228274
-5.02151076,3.25171731,0.00245989,0.01245816,0.00693494,2.50158691,0.43502438,0.20756739,0.99937609,0.85167142
-5.01550775,3.35313697,0.00247371,0.01319302,0.00727706,2.57328791,0.43533469,0.21283834,1.01394449,0.90204172
-5.00950475,3.45487968,0.00249731,0.01391829,0.00765577,2.64510120,0.43547893,0.21804142,1.02835747,0.95299733
-5.00350175,3.55665555,0.00253238,0.01462615,0.00807474,2.71690927,0.43562520,0.22317297,1.04279021,1.00407275
-4.99749875,3.65797366,0.00258047,0.01530829,0.00853666,2.78844327,0.43592179,0.22821784,1.05736520,1.05473652
-4.99149575,3.75812607,0.00264287,0.01595607,0.00904304,2.85926776,0.43648908,0.23314821,1.07213967,1.10439753
-4.98549275,3.85618304,0.00272054,0.01656069,0.00959395,2.92877409,0.43741289,0.23792317,1.08709630,1.15241465
-4.97948974,3.95100016,0.00281402,0.01711334,0.01018789,2.99618291,0.43873955,0.24248890,1.10213779,1.19810936
-4.97348674,4.04123765,0.00292335,0.01760545,0.01082163,3.06055632,0.44047288,0.24677964,1.11708555,1.24078115
-4.96748374,4.12539126,0.00304805,0.01802889,0.01149018,3.12081910,0.44257323,0.25071936,1.13168262,1.27972514
-4.96148074,4.20183358,0.00318708,0.01837620,0.01218674,3.17578834,0.44495863,0.25422398,1.14560074,1.31425124
-4.95547774,4.26886416,0.00333885,0.01864079,0.01290282,3.22421027,0.44750792,0.25720424,1.15845112,1.34370427
-4.94947474,4.32476621,0.00350120,0.01881715,0.01362839,3.26480266,0.45006575,0.25956884,1.16979852,1.36748404
-4.94347174,4.36786731,0.00367147,0.01890105,0.01435202,3.29630076,0.45244913,0.26122795,1.17917788,1.38506460
-4.93746873,4.39660154,0.00384654,0.01888965,0.01506126,3.31750489,0.45445522,0.26209676,1.18611285,1.39601191
-4.93146573,4.40956999,0.00402292,0.01878168,0.01574288,3.32732741,0.45587005,0.26209896,1.19013511,1.39999906
-4.92546273,4.40559720,0.00419685,0.01857743,0.01638332,3.32483689,0.45647768,0.26117004,1.19080389,1.39681837
-4.91945973,4.38378075,0.00436438,0.01827886,0.01696906,3.30929765,0.45606944,0.25926019,1.18772457,1.38638989
-4.91345673,4.34353210,0.00452153,0.01788951,0.01748704,3.28020291,0.45445280,0.25633670,1.18056573,1.36876594
-4.90745373,4.28460677,0.00466440,0.01741452,0.01792513,3.23730008,0.45145954,0.25238583,1.16907375,1.34413137
-4.90145073,4.20712287,0.00478930,0.01686042,0.01827246,3.18060733,0.44695289,0.24741395,1.15308464,1.31279978
-4.89544772,4.11156718,0.00489287,0.01623509,0.01851984,3.11042081,0.44083330,0.24144801,1.13253237,1.27520563
-4.88944472,3.99878900,0.00497219,0.01554747,0.01866004,3.02731247,0.43304275,0.23453532,1.10745367,1.23189281
-4.88344172,3.86998195,0.00502492,0.01480745,0.01868806,2.93211861,0.42356735,0.22674264,1.07798905,1.18350011
-4.87743872,3.72665511,0.00504933,0.01402555,0.01860127,2.82592012,0.41243831,0.21815465,1.04438028,1.13074418
-4.87143572,3.57059462,0.00504441,0.01321273,0.01839953,2.71001518,0.39973119,0.20887190,1.00696432,1.07440077
-4.86543272,3.40381773,0.00500990,0.01238013,0.01808517,2.58588588,0.38556363,0.19900825,0.96616433,1.01528496
-4.85942971,3.22852113,0.00494629,0.01153883,0.01766288,2.45516015,0.37009165,0.18868806,0.92247797,0.95423115
-4.85342671,3.04702580,0.00485484,0.01069961,0.01713960,2.31957056,0.35350475,0.17804310,0.87646373,0.89207350
-4.84742371,2.86172033,0.00473750,0.00987277,0.01652424,2.18091172,0.33602003,0.16720939,0.82872574,0.82962753
-4.84142071,2.67500485,0.00459692,0.00906792,0.01582739,2.04099754,0.31787566,0.15632402,0.77989782,0.76767335
-4.83541771,2.48923730,0.00443631,0.00829384,0.01506100,1.90162007,0.29932390,0.14552212,0.73062717,0.70694103
-4.82941471,2.30668364,0.00425937,0.00755835,0.01423794,1.76451085,0.28062398,0.13493399,0.68155844,0.64809840
-4.82341171,2.12947319,0.00407021,0.00686824,0.01337168,1.63130602,0.26203508,0.12468256,0.63331854,0.59174135
-4.81740870,1.95956016,0.00387316,0.00622920,0.01247587,1.50351577,0.24380961,0.11488112,0.58650277,0.53838692
-4.81140570,1.79869185,0.00367271,0.00564578,0.01156395,1.38249872,0.22618712,0.10563146,0.54166236,0.48846883
-4.80540270,1.64838381,0.00347334,0.00512144,0.01064883,1.26944148,0.20938874,0.09702235,0.49929396,0.44233545
-4.79939970,1.50990203,0.00327944,0.00465850,0.00974255,1.16534345,0.19361249,0.08912846,0.45983097,0.40025005
-4.79339670,1.38425183,0.00309514,0.00425827,0.00885609,1.07100673,0.17902951,0.08200961,0.42363699,0.36239275
-4.78739370,1.27217297,0.00292427,0.00392103,0.00799911,0.98703082,0.16578108,0.07571036,0.39100120,0.32886417
-4.78139070,1.17414053,0.00277018,0.00364615,0.00717982,0.91381174,0.15397664,0.07026001,0.36213580,0.29969026
-4.77538769,1.09037078,0.00263575,0.00343216,0.00640495,0.85154514,0.14369266,0.06567273,0.33717515,0.27482797
-4.76938469,1.02083133,0.00252326,0.00327682,0.00567966,0.80023282,0.13497235,0.06194811,0.31617676,0.25417167
-4.76338169,0.96525510,0.00243435,0.00317718,0.00500761,0.75969233,0.12782617,0.05907181,0.29912370,0.23755979
-4.75737869,0.92315720,0.00237003,0.00312973,0.00439100,0.72956903,0.12223305,0.05701640,0.28592835,0.22478175
-4.75137569,0.89385439,0.00233062,0.00313039,0.00383073,0.70935038,0.11814218,0.05574245,0.27643741,0.21558481
-4.74537269,0.87648657,0.00231578,0.00317464,0.00332646,0.69838200,0.11547548,0.05519959,0.27043781,0.20968090
-4.73936968,0.87003997,0.00232451,0.00325760,0.00287685,0.69588523,0.11413036,0.05532785,0.26766350,0.20675324
-4.73336668,0.87337156,0.00235520,0.00337406,0.00247967,0.70097596,0.11398307,0.05605895,0.26780295,0.20646285
-4.72736368,0.88523468,0.00240569,0.00351858,0.00213200,0.71268457,0.11489221,0.05731778,0.27050720,0.20845483
-4.72136068,0.90430530,0.00247330,0.00368557,0.00183041,0.72997659,0.11670257,0.05902387,0.27539825,0.21236453
-4.71535768,0.92920898,0.00255493,0.00386934,0.00157108,0.75177402,0.11924908,0.06109296,0.28207784,0.21782347
-4.70935468,0.95854792,0.00264715,0.00406419,0.00135000,0.77697704,0.12236090,0.06343859,0.29013628,0.22446520
-4.70335168,0.99092802,0.00274627,0.00426446,0.00116308,0.80448566,0.12586546,0.06597374,0.29916133,0.23193092
-4.69734867,1.02498539,0.00284850,0.00446468,0.00100625,0.83322121,0.12959244,0.06861242,0.30874686,0.23987495
-4.69134567,1.05941194,0.00294996,0.00465956,0.00087559,0.86214706,0.13337760,0.07127130,0.31850123,0.24796993
-4.68534267,1.09297950,0.00304687,0.00484414,0.00076735,0.89028830,0.13706630,0.07387122,0.32805517,0.25591161
-4.67933967,1.12456197,0.00313563,0.00501385,0.00067809,0.91674979,0.14051675,0.07633867,0.33706889,0.26342334
-4.67333667,1.15315490,0.00321290,0.00516457,0.00060464,0.94073235,0.14360276,0.07860710,0.34523849,0.27025990
-4.66733367,1.17789216,0.00327570,0.00529272,0.00054416,0.96154634,0.14621608,0.08061811,0.35230123,0.27621076
-4.66133067,1.19805897,0.00332150,0.00539535,0.00049414,0.97862257,0.14826809,0.08232242,0.35803978,0.28110260
-4.65532766,1.21310118,0.00334827,0.00547013,0.00045243,0.99152008,0.14969098,0.08368068,0.36228518,0.28480102
-4.64932466,1.22263049,0.00335452,0.00551544,0.00041719,0.99993057,0.15043829,0.08466397,0.36491849,0.28721130
-4.64332166,1.22642542,0.00333934,0.00553042,0.00038686,1.00367951,0.15048478,0.08525413,0.36587120,0.28827837
