energy_ev,total_up,Pb_p_up,Pb_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-4.98549275,0.00129454,0.00001187,0.00000005,0.00032757,0.00095442,0.00000541,0.00015837
-4.97948974,0.00144082,0.00001621,0.00000005,0.00033960,0.00109086,0.00000560,0.00014411
-4.97348674,0.00174165,0.00002214,0.00000006,0.00038836,0.00134380,0.00000638,0.00014607
-4.96748374,0.00222009,0.00003017,0.00000007,0.00047704,0.00173319,0.00000782,0.00016381
-4.96148074,0.00291224,0.00004091,0.00000009,0.00061185,0.00228897,0.00001001,0.00019818
-4.95547774,0.00386877,0.00005514,0.00000013,0.00080212,0.00305232,0.00001308,0.00025127
-4.94947474,0.00515688,0.00007383,0.00000017,0.00106071,0.00407734,0.00001725,0.00032641
-4.94347174,0.00686276,0.00009820,0.00000023,0.00140435,0.00543310,0.00002278,0.00042831
-4.93746873,0.00909445,0.00012972,0.00000031,0.00185420,0.00720600,0.00002999,0.00056312
-4.93146573,0.01198510,0.00017016,0.00000041,0.00243636,0.00950238,0.00003930,0.00073863
-4.92546273,0.01569648,0.00022165,0.00000055,0.00318256,0.01245140,0.00005119,0.00096438
-4.91945973,0.02042262,0.00028671,0.00000073,0.00413079,0.01620800,0.00006626,0.00125191
-4.91345673,0.02639346,0.00036828,0.00000096,0.00532590,0.02095587,0.00008520,0.00161491
-4.90745373,0.03387824,0.00046976,0.00000126,0.00682027,0.02691019,0.00010880,0.00206943
-4.90145073,0.04318848,0.00059502,0.00000163,0.00867420,0.03432014,0.00013799,0.00263401
-4.89544772,0.05468015,0.00074843,0.00000210,0.01095629,0.04347064,0.00017381,0.00332981
-4.88944472,0.06875482,0.00093485,0.00000269,0.01374353,0.05468336,0.00021744,0.00418065
-4.88344172,0.08585934,0.00115958,0.00000342,0.01712110,0.06831661,0.00027015,0.00521296
-4.87743872,0.10648379,0.00142834,0.00000431,0.02118184,0.08476369,0.00033337,0.00645567
-4.87143572,0.13115718,0.00174719,0.00000540,0.02602526,0.10444963,0.00040858,0.00793990
-4.86543272,0.16044079,0.00212241,0.00000672,0.03175609,0.12782591,0.00049738,0.00969860
-4.85942971,0.19491864,0.00256040,0.00000830,0.03848229,0.15536291,0.00060142,0.01176594
-4.85342671,0.23518504,0.00306745,0.00001018,0.04631254,0.18754003,0.00072236,0.01417662
-4.84742371,0.28182909,0.00364960,0.00001240,0.05535306,0.22483331,0.00086189,0.01696493
-4.84142071,0.33541614,0.00431238,0.00001500,0.06570399,0.26770060,0.00102162,0.02016373
-4.83541771,0.39646655,0.00506059,0.00001801,0.07745522,0.31656452,0.00120309,0.02380321
-4.82941471,0.46543206,0.00589801,0.00002149,0.09068182,0.37179348,0.00140770,0.02790961
-4.82341171,0.54267044,0.00682717,0.00002545,0.10543924,0.43368120,0.00163671,0.03250380
-4.81740870,0.62841931,0.00784904,0.00002993,0.12175834,0.50242561,0.00189115,0.03759989
-4.81140570,0.72277008,0.00896285,0.00003495,0.13964058,0.57810762,0.00217183,0.04320385
-4.80540270,0.82564324,0.01016584,0.00004053,0.15905349,0.66067107,0.00247932,0.04931227
-4.79939970,0.93676632,0.01145317,0.00004667,0.17992674,0.74990467,0.00281396,0.05591127
-4.79339670,1.05565595,0.01281774,0.00005338,0.20214906,0.84542714,0.00317585,0.06297570
-4.78739370,1.18160528,0.01425027,0.00006062,0.22556620,0.94667671,0.00356493,0.07046869
-4.78139070,1.31367821,0.01573932,0.00006837,0.24998024,1.05290589,0.00398103,0.07834158
-4.77538769,1.45071134,0.01727149,0.00007657,0.27515042,1.16318264,0.00442391,0.08653432
-4.76938469,1.59132461,0.01883167,0.00008518,0.30079557,1.27639833,0.00489342,0.09497638
-4.76338169,1.73394106,0.02040338,0.00009410,0.32659828,1.39128318,0.00538958,0.10358812
-4.75737869,1.87681575,0.02196924,0.00010325,0.35221080,1.50642908,0.00591273,0.11228267
-4.75137569,2.01807339,0.02351149,0.00011253,0.37726248,1.62031955,0.00646362,0.12096824
-4.74537269,2.15575381,0.02501252,0.00012182,0.40136869,1.73136607,0.00704355,0.12955082
-4.73936968,2.28786385,0.02645547,0.00013101,0.42414089,1.83794975,0.00765449,0.13793704
-4.73336668,2.41243369,0.02782482,0.00013995,0.44519743,1.93846677,0.00829913,0.14603731
-4.72736368,2.52757564,0.02910697,0.00014854,0.46417480,2.03137593,0.00898090,0.15376876
-4.72136068,2.63154251,0.03029070,0.00015665,0.48073875,2.11524612,0.00970399,0.16105815
-4.71535768,2.72278333,0.03136758,0.00016415,0.49459489,2.18880175,0.01047323,0.16784435
-4.70935468,2.79999331,0.03233228,0.00017096,0.50549818,2.25096388,0.01129399,0.17408035
-4.70335168,2.86215603,0.03318270,0.00017696,0.51326102,2.30088506,0.01217193,0.17973466
-4.69734867,2.90857528,0.03391998,0.00018209,0.51775940,2.33797617,0.01311270,0.18479196
-4.69134567,2.93889513,0.03454832,0.00018629,0.51893694,2.36192368,0.01412166,0.18925296
-4.68534267,2.95310698,0.03507465,0.00018952,0.51680646,2.37269662,0.01520340,0.19313344
-4.67933967,2.95154312,0.03550822,0.00019177,0.51144921,2.37054259,0.01636132,0.19646252
-4.67333667,2.93485717,0.03585996,0.00019304,0.50301160,2.35597316,0.01759718,0.19928021
-4.66733367,2.90399223,0.03614181,0.00019337,0.49169965,2.32973921,0.01891066,0.20163432
-4.66133067,2.86013839,0.03636602,0.00019279,0.47777152,2.29279757,0.02029886,0.20357703
-4.65532766,2.80468188,0.03654433,0.00019137,0.46152826,2.24627071,0.02175601,0.20516116
-4.64932466,2.73914838,0.03668730,0.00018917,0.44330353,2.19140133,0.02327314,0.20643650
-4.64332166,2.66514338,0.03680360,0.00018629,0.42345244,2.12950446,0.02483792,0.20744624
-4.63731866,2.58429274,0.03689950,0.00018280,0.40234026,2.06191927,0.02643464,0.20822400
-4.63131566,2.49818619,0.03697839,0.00017880,0.38033140,1.98996296,0.02804433,0.20879133
-4.62531266,2.40832658,0.03704062,0.00017437,0.35777909,1.91488903,0.02964502,0.20915606
-4.61930965,2.31608704,0.03708334,0.00016960,0.33501626,1.83785155,0.03121220,0.20931161
-4.61330665,2.22267785,0.03710070,0.00016457,0.31234781,1.75987708,0.03271942,0.20923715
-4.60730365,2.12912396,0.03708413,0.00015933,0.29004458,1.68184502,0.03413903,0.20889882
-4.60130065,2.03625387,0.03702283,0.00015396,0.26833919,1.60447682,0.03544304,0.20825179
-4.59529765,1.94469931,0.03690435,0.00014849,0.24742361,1.52833405,0.03660404,0.20724317
-4.58929465,1.85490509,0.03671537,0.00014296,0.22744856,1.45382449,0.03759617,0.20581548
-4.58329165,1.76714779,0.03644247,0.00013740,0.20852454,1.38121554,0.03839611,0.20391059
-4.57728864,1.68156126,0.03607291,0.00013183,0.19072421,1.31065321,0.03898402,0.20147386
-4.57128564,1.59816721,0.03559548,0.00012627,0.17408589,1.24218544,0.03934434,0.19845825
-4.56528264,1.51690843,0.03500118,0.00012073,0.15861797,1.17578781,0.03946652,0.19482810
-4.55927964,1.43768267,0.03428386,0.00011521,0.14430377,1.11139003,0.03934555,0.19056257
-4.55327664,1.36037505,0.03344070,0.00010973,0.13110665,1.04890168,0.03898235,0.18565828
-4.54727364,1.28488735,0.03247253,0.00010430,0.11897512,0.98823561,0.03838389,0.18013129
-4.54127064,1.21116271,0.03138399,0.00009894,0.10784759,0.92932810,0.03756312,0.17401812
-4.53526763,1.13920477,0.03018353,0.00009367,0.09765680,0.87215481,0.03653874,0.16737587
-4.52926463,1.06909065,0.02888317,0.00008852,0.08833347,0.81674204,0.03533471,0.16028151
-4.52326163,1.00097765,0.02749821,0.00008354,0.07980949,0.76317315,0.03397960,0.15283025
-4.51725863,0.93510386,0.02604676,0.00007876,0.07202019,0.71159032,0.03250587,0.14513320
-4.51125563,0.87178312,0.02454911,0.00007423,0.06490606,0.66219189,0.03094894,0.13731446
-4.50525263,0.81139531,0.02302716,0.00007001,0.05841375,0.61522595,0.02934625,0.12950768
-4.49924962,0.75437261,0.02150369,0.00006617,0.05249651,0.57098085,0.02773624,0.12185236
-4.49324662,0.70118306,0.02000169,0.00006277,0.04711417,0.52977344,0.02615743,0.11449003
-4.48724362,0.65231223,0.01854371,0.00005986,0.04223272,0.49193579,0.02464739,0.10756035
-4.48124062,0.60824405,0.01715123,0.00005753,0.03782363,0.45780113,0.02324185,0.10119745
-4.47523762,0.56944179,0.01584415,0.00005582,0.03386303,0.42768984,0.02197392,0.09552638
-4.46923462,0.53632976,0.01464030,0.00005479,0.03033082,0.40189587,0.02087331,0.09066002
-4.46323162,0.50927661,0.01355515,0.00005451,0.02720980,0.38067436,0.01996572,0.08669631
-4.45722861,0.48858053,0.01260153,0.00005500,0.02448488,0.36423058,0.01927237,0.08371592
-4.45122561,0.47445687,0.01178952,0.00005629,0.02214245,0.35271072,0.01880954,0.08178042
-4.44522261,0.46702840,0.01112643,0.00005841,0.02016987,0.34619469,0.01858835,0.08093092
-4.43921961,0.46631857,0.01061689,0.00006137,0.01855527,0.34469098,0.01861455,0.08118724
-4.43321661,0.47224773,0.01026305,0.00006514,0.01728744,0.34813402,0.01888850,0.08254758
-4.42721361,0.48463275,0.01006486,0.00006970,0.01635606,0.35638379,0.01940524,0.08498872
-4.42121061,0.50318994,0.01002051,0.00007502,0.01575203,0.36922807,0.02015463,0.08846678
-4.41520760,0.52754159,0.01012687,0.00008104,0.01546807,0.38638730,0.02112172,0.09291853
-4.40920460,0.55722608,0.01038012,0.00008768,0.01549952,0.40752207,0.02228711,0.09826331
-4.40320160,0.59171175,0.01077643,0.00009486,0.01584526,0.43224337,0.02362753,0.10440552
-4.39719860,0.63041440,0.01131272,0.00010249,0.01650879,0.46012547,0.02511650,0.11123770
-4.39119560,0.67271833,0.01198758,0.00011045,0.01749947,0.49072143,0.02672509,0.11864420
-4.38519260,0.71800064,0.01280223,0.00011864,0.01883372,0.52358083,0.02842288,0.12650536
-4.37918959,0.76565832,0.01376158,0.00012696,0.02053643,0.55826961,0.03017886,0.13470218
-4.37318659,0.81513745,0.01487540,0.00013528,0.02264213,0.59439127,0.03196260,0.14312129
-4.36718359,0.86596365,0.01615956,0.00014353,0.02519628,0.63160896,0.03374525,0.15166021
-4.36118059,0.91777266,0.01763729,0.00015160,0.02825623,0.66966754,0.03550075,0.16023253
-4.35517759,0.97033986,0.01934052,0.00015945,0.03189210,0.70841464,0.03720688,0.16877304
-4.34917459,1.02360716,0.02131118,0.00016703,0.03618720,0.74781981,0.03884629,0.17724235
-4.34317159,1.07770591,0.02360249,0.00017432,0.04123811,0.78799040,0.04040736,0.18563089
-4.33716858,1.13297409,0.02628020,0.00018136,0.04715429,0.82918320,0.04188496,0.19396200
-4.33116558,1.18996653,0.02942362,0.00018821,0.05405704,0.87181069,0.04328088,0.20229383
-4.32516258,1.24945660,0.03312658,0.00019496,0.06207783,0.91644087,0.04460411,0.21071995
-4.31915958,1.31242841,0.03749808,0.00020175,0.07135602,0.96378992,0.04587073,0.21936826
-4.31315658,1.38005870,0.04266265,0.00020876,0.08203574,1.01470714,0.04710355,0.22839841
-4.30715358,1.45368809,0.04876038,0.00021619,0.09426214,1.07015188,0.04833136,0.23799732
