energy_ev,total_up,Cu_p_up,Cu_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.64582291,3.01383374,1.33417981,1.67286107,0.29683042,0.00000000,0.91541676,0.00000000
-5.63981991,3.13178400,1.37149093,1.74531217,0.29967003,0.00000000,0.95648601,0.00000000
-5.63381691,3.24199187,1.40464399,1.81386432,0.30102661,0.00000000,0.99566056,0.00000000
-5.62781391,3.34182551,1.43268060,1.87697904,0.30085699,0.00000000,1.03194786,0.00000000
-5.62181091,3.42889570,1.45476813,1.93324221,0.29916004,0.00000000,1.06441681,0.00000000
-5.61580790,3.50112127,1.47022028,1.98140370,0.29597558,0.00000000,1.09222397,0.00000000
-5.60980490,3.55678468,1.47851295,2.02041182,0.29138202,0.00000000,1.11463707,0.00000000
-5.60380190,3.59457575,1.47929481,2.04944123,0.28549275,0.00000000,1.13105475,0.00000000
-5.59779890,3.61362170,1.47239229,2.06791309,0.27845152,0.00000000,1.14102202,0.00000000
-5.59179590,3.61350251,1.45780908,2.07550694,0.27042698,0.00000000,1.14424049,0.00000000
-5.58579290,3.59425111,1.43571999,2.07216349,0.26160666,0.00000000,1.14057336,0.00000000
-5.57978989,3.55633861,1.40645989,2.05807876,0.25219060,0.00000000,1.13004482,0.00000000
-5.57378689,3.50064543,1.37050805,2.03368962,0.24238488,0.00000000,1.11283417,0.00000000
-5.56778389,3.42841985,1.32846879,1.99965167,0.23239539,0.00000000,1.08926487,0.00000000
-5.56178089,3.34122610,1.28104927,1.95681072,0.22242184,0.00000000,1.05978938,0.00000000
-5.55577789,3.24088443,1.22903551,1.90616901,0.21265248,0.00000000,1.02497031,0.00000000
-5.54977489,3.12940604,1.17326753,1.84884814,0.20325952,0.00000000,0.98545908,0.00000000
-5.54377189,3.00892574,1.11461479,1.78605026,0.19439543,0.00000000,0.94197293,0.00000000
-5.53776888,2.88163550,1.05395280,1.71901934,0.18619025,0.00000000,0.89527139,0.00000000
-5.53176588,2.74972141,0.99214177,1.64900429,0.17874990,0.00000000,0.84613321,0.00000000
-5.52576288,2.61530684,0.93000810,1.57722542,0.17215561,0.00000000,0.79533467,0.00000000
-5.51975988,2.48040362,0.86832917,1.50484547,0.16646437,0.00000000,0.74363001,0.00000000
-5.51375688,2.34687301,0.80782176,1.43294642,0.16171037,0.00000000,0.69173469,0.00000000
-5.50775388,2.21639729,0.74913444,1.36251252,0.15790739,0.00000000,0.64031177,0.00000000
-5.50175088,2.09046258,0.69284367,1.29441995,0.15505200,0.00000000,0.58996176,0.00000000
-5.49574787,1.97035248,0.63945365,1.22943306,0.15312741,0.00000000,0.54121596,0.00000000
-5.48974487,1.85715210,0.58939941,1.16820685,0.15210792,0.00000000,0.49453309,0.00000000
-5.48374187,1.75176114,0.54305269,1.11129485,0.15196364,0.00000000,0.45029904,0.00000000
-5.47773887,1.65491452,0.50073019,1.05916174,0.15266538,0.00000000,0.40882931,0.00000000
-5.47173587,1.56720887,0.46270344,1.01219927,0.15418959,0.00000000,0.37037353,0.00000000
-5.46573287,1.48913270,0.42920963,0.97074464,0.15652295,0.00000000,0.33512184,0.00000000
-5.45972986,1.42109840,0.40046290,0.93509963,0.15966657,0.00000000,0.30321221,0.00000000
-5.45372686,1.36347397,0.37666540,0.90554966,0.16363955,0.00000000,0.27473853,0.00000000
-5.44772386,1.31661256,0.35801744,0.88238119,0.16848172,0.00000000,0.24975870,0.00000000
-5.44172086,1.28087834,0.34472644,0.86589666,0.17425541,0.00000000,0.22830250,0.00000000
-5.43571786,1.25666705,0.33701411,0.85642599,0.18104619,0.00000000,0.21037872,0.00000000
-5.42971486,1.24442041,0.33512145,0.85433395,0.18896231,0.00000000,0.19598143,0.00000000
-5.42371186,1.24463347,0.33931145,0.86002294,0.19813309,0.00000000,0.18509498,0.00000000
-5.41770885,1.25785470,0.34986911,0.87393104,0.20870600,0.00000000,0.17769784,0.00000000
-5.41170585,1.28467865,0.36709885,0.89652529,0.22084261,0.00000000,0.17376498,0.00000000
-5.40570285,1.32573164,0.39131909,0.92829049,0.23471356,0.00000000,0.17326905,0.00000000
-5.39969985,1.38165114,0.42285419,0.96971405,0.25049256,0.00000000,0.17618018,0.00000000
-5.39369685,1.45305966,0.46202387,1.02126746,0.26834977,0.00000000,0.18246469,0.00000000
-5.38769385,1.54053446,0.50913018,1.08338537,0.28844464,0.00000000,0.19208277,0.00000000
-5.38169085,1.64457426,0.56444261,1.15644306,0.31091866,0.00000000,0.20498536,0.00000000
-5.37568784,1.76556457,0.62818147,1.24073344,0.33588799,0.00000000,0.22111042,0.00000000
-5.36968484,1.90374313,0.70050017,1.33644454,0.36343660,0.00000000,0.24037880,0.00000000
-5.36368184,2.05916693,0.78146698,1.44363867,0.39360990,0.00000000,0.26269001,0.00000000
-5.35767884,2.23168243,0.87104689,1.56223404,0.42640925,0.00000000,0.28791811,0.00000000
-5.35167584,2.42090034,0.96908430,1.69198996,0.46178750,0.00000000,0.31590790,0.00000000
-5.34567284,2.62617626,1.07528732,1.83249622,0.49964588,0.00000000,0.34647183,0.00000000
-5.33966983,2.84659823,1.18921456,1.98316745,0.53983224,0.00000000,0.37938762,0.00000000
-5.33366683,3.08098218,1.31026508,2.14324275,0.58214075,0.00000000,0.41439706,0.00000000
-5.32766383,3.32787579,1.43767240,2.31179100,0.62631334,0.00000000,0.45120596,0.00000000
-5.32166083,3.58557125,1.57050322,2.48772195,0.67204250,0.00000000,0.48948548,0.00000000
-5.31565783,3.85212686,1.70766136,2.66980282,0.71897583,0.00000000,0.52887491,0.00000000
-5.30965483,4.12539738,1.84789749,2.85668034,0.76672189,0.00000000,0.56898599,0.00000000
-5.30365183,4.40307246,1.98982463,3.04690744,0.81485743,0.00000000,0.60940866,0.00000000
-5.29764882,4.68272242,2.13193970,3.23897428,0.86293578,0.00000000,0.64971820,0.00000000
-5.29164582,4.96185009,2.27265047,3.43134235,0.91049608,0.00000000,0.68948359,0.00000000
-5.28564282,5.23794741,2.41030772,3.62248104,0.95707331,0.00000000,0.72827691,0.00000000
-5.27963982,5.50855503,2.54324145,3.81090523,1.00220857,0.00000000,0.76568333,0.00000000
-5.27363682,5.77132298,2.66980023,3.99521299,1.04545960,0.00000000,0.80131164,0.00000000
-5.26763382,6.02407047,2.78839242,4.17412188,1.08641093,0.00000000,0.83480463,0.00000000
-5.26163082,6.26484267,2.89752752,4.34650268,1.12468363,0.00000000,0.86584908,0.00000000
-5.25562781,6.49196224,2.99585637,4.51140931,1.15994405,0.00000000,0.89418497,0.00000000
-5.24962481,6.70407372,3.08220840,4.66810375,1.19191153,0.00000000,0.91961337,0.00000000
-5.24362181,6.90017884,3.15562433,4.81607483,1.22036459,0.00000000,0.94200268,0.00000000
-5.23761881,7.07966125,3.21538309,4.95505021,1.24514546,0.00000000,0.96129304,0.00000000
-5.23161581,7.24229932,3.26102155,5.08500075,1.26616284,0.00000000,0.97749834,0.00000000
-5.22561281,7.38826641,3.29234623,5.20613711,1.28339266,0.00000000,0.99070602,0.00000000
-5.21960980,7.51811833,3.30943649,5.31889829,1.29687692,0.00000000,1.00107421,0.00000000
-5.21360680,7.63276812,3.31263887,5.42393269,1.30672059,0.00000000,1.00882663,0.00000000
-5.20760380,7.73344921,3.30255296,5.52207216,1.31308676,0.00000000,1.01424494,0.00000000
-5.20160080,7.82166820,3.28000923,5.61429996,1.31619025,0.00000000,1.01765925,0.00000000
-5.19559780,7.89914915,3.24604004,5.70171397,1.31628990,0.00000000,1.01943662,0.00000000
-5.18959480,7.96777166,3.20184479,5.78548660,1.31368007,0.00000000,1.01996846,0.00000000
-5.18359180,8.02950525,3.14875099,5.86682290,1.30868149,0.00000000,1.01965684,0.00000000
-5.17758879,8.08634275,3.08817277,5.94691886,1.30163204,0.00000000,1.01890058,0.00000000
-5.17158579,8.14023553,3.02156857,6.02692133,1.29287790,0.00000000,1.01808145,0.00000000
-5.16558279,8.19303305,2.95039976,6.10789141,1.28276520,0.00000000,1.01755102,0.00000000
-5.15957979,8.24642917,2.87609165,6.19077261,1.27163279,0.00000000,1.01761882,0.00000000
-5.15357679,8.30191716,2.79999840,6.27636510,1.25980617,0.00000000,1.01854202,0.00000000
-5.14757379,8.36075495,2.72337288,6.36530676,1.24759282,0.00000000,1.02051718,0.00000000
-5.14157079,8.42394144,2.64734227,6.45806159,1.23527894,0.00000000,1.02367430,0.00000000
-5.13556778,8.49220430,2.57289007,6.55491555,1.22312771,0.00000000,1.02807337,0.00000000
-5.12956478,8.56599899,2.50084446,6.65597956,1.21137865,0.00000000,1.03370351,0.00000000
-5.12356178,8.64551803,2.43187315,6.76119882,1.20024819,0.00000000,1.04048472,0.00000000
-5.11755878,8.73070946,2.36648410,6.87036772,1.18993091,0.00000000,1.04827209,0.00000000
-5.11155578,8.82130248,2.30503161,6.98314872,1.18060130,0.00000000,1.05686224,0.00000000
-5.10555278,8.91683856,2.24772690,7.09909424,1.17241552,0.00000000,1.06600182,0.00000000
-5.09954977,9.01670566,2.19465231,7.21766961,1.16551304,0.00000000,1.07539756,0.00000000
-5.09354677,9.12017368,2.14577806,7.33827608,1.16001772,0.00000000,1.08472751,0.00000000
-5.08754377,9.22642887,2.10098064,7.46027222,1.15603812,0.00000000,1.09365315,0.00000000
-5.08154077,9.33460583,2.06006182,7.58299288,1.15366699,0.00000000,1.10183164,0.00000000
-5.07553777,9.44381541,2.02276751,7.70576477,1.15297981,0.00000000,1.10892803,0.00000000
-5.06953477,9.55316782,1.98880567,7.82791831,1.15403249,0.00000000,1.11462681,0.00000000
-5.06353177,9.66179041,1.95786274,7.94879555,1.15685833,0.00000000,1.11864251,0.00000000
-5.05752876,9.76884018,1.92961808,8.06775456,1.16146470,0.00000000,1.12072888,0.00000000
-5.05152576,9.87351155,1.90375633,8.18417081,1.16782943,0.00000000,1.12068655,0.00000000
-5.04552276,9.97504025,1.87997735,8.29743648,1.17589764,0.00000000,1.11836882,0.00000000
-5.03951976,10.07270452,1.85800401,8.40695881,1.18557921,0.00000000,1.11368545,0.00000000
-5.03351676,10.16582499,1.83758772,8.51215859,1.19674729,0.00000000,1.10660455,0.00000000
-5.02751376,10.25376474,1.81851211,8.61247010,1.20923828,0.00000000,1.09715243,0.00000000
-5.02151076,10.33593074,1.80059507,8.70734340,1.22285348,0.00000000,1.08541161,0.00000000
-5.01550775,10.41177788,1.78368938,8.79625000,1.23736256,0.00000000,1.07151710,0.00000000
-5.00950475,10.48081642,1.76768240,8.87869222,1.25250899,0.00000000,1.05565127,0.00000000
-5.00350175,10.54262302,1.75249490,8.95421648,1.26801715,0.00000000,1.03803735,0.00000000
-4.99749875,10.59685554,1.73807943,9.02243021,1.28360107,0.00000000,1.01893214,0.00000000
-4.99149575,10.64327064,1.72441828,9.08302158,1.29897437,0.00000000,0.99861790,0.00000000
-4.98549275,10.68174335,1.71152122,9.13578093,1.31386084,0.00000000,0.97739406,0.00000000
-4.97948974,10.71228703,1.69942302,9.18062244,1.32800528,0.00000000,0.95556867,0.00000000
-4.97348674,10.73507177,1.68818073,9.21760423,1.34118378,0.00000000,0.93345017,0.00000000
-4.96748374,10.75043954,1.67787077,9.24694511,1.35321303,0.00000000,0.91133950,0.00000000
-4.96148074,10.75891391,1.66858555,9.26903617,1.36395785,0.00000000,0.88952289,0.00000000
-4.95547774,10.76120264,1.66042980,9.28444548,1.37333666,0.00000000,0.86826539,0.00000000
-4.94947474,10.75819168,1.65351630,9.29391475,1.38132427,0.00000000,0.84780529,0.00000000
-4.94347174,10.75092967,1.64796115,9.29834690,1.38795184,0.00000000,0.82834965,0.00000000
-4.93746873,10.74060251,1.64387849,9.29878439,1.39330398,0.00000000,0.81007070,0.00000000
-4.93146573,10.72849837,1.64137485,9.29637858,1.39751287,0.00000000,0.79310350,0.00000000
-4.92546273,10.71596418,1.64054317,9.29235093,1.40074981,0.00000000,0.77754449,0.00000000
-4.91945973,10.70435521,1.64145676,9.28794781,1.40321467,0.00000000,0.76345118,0.00000000
-4.91345673,10.69498022,1.64416348,9.28439077,1.40512360,0.00000000,0.75084271,0.00000000
-4.90745373,10.68904464,1.64868034,9.28282489,1.40669585,0.00000000,0.73970134,0.00000000
-4.90145073,10.68759502,1.65498887,9.28426783,1.40814039,0.00000000,0.72997472,0.00000000
-4.89544772,10.69146781,1.66303154,9.28956245,1.40964306,0.00000000,0.72157880,0.00000000
-4.88944472,10.70124532,1.67270951,9.29933572,1.41135491,0.00000000,0.71440136,0.00000000
-4.88344172,10.71722177,1.68388179,9.31396624,1.41338256,0.00000000,0.70830594,0.00000000
-4.87743872,10.73938125,1.69636609,9.33356247,1.41578094,0.00000000,0.70313615,0.00000000
-4.87143572,10.76738934,1.70994120,9.35795285,1.41854885,0.00000000,0.69872012,0.00000000
-4.86543272,10.80059897,1.72435094,9.38668879,1.42162757,0.00000000,0.69487511,0.00000000
-4.85942971,10.83807036,1.73930953,9.41906019,1.42490259,0.00000000,0.69141203,0.00000000
-4.85342671,10.87860428,1.75450804,9.45412294,1.42820820,0.00000000,0.68813996,0.00000000
-4.84742371,10.92078673,1.76962169,9.49073690,1.43133472,0.00000000,0.68487030,0.00000000
-4.84142071,10.96304287,1.78431765,9.52761231,1.43403793,0.00000000,0.68142077,0.00000000
-4.83541771,11.00369734,1.79826292,9.56336215,1.43605007,0.00000000,0.67761901,0.00000000
-4.82941471,11.04103774,1.81113195,9.59655773,1.43709179,0.00000000,0.67330579,0.00000000
-4.82341171,11.07337817,1.82261379,9.62578455,1.43688440,0.00000000,0.66833773,0.00000000
-4.81740870,11.09911958,1.83241828,9.64969560,1.43516184,0.00000000,0.66258967,0.00000000
-4.81140570,11.11680395,1.84028126,9.66705955,1.43168154,0.00000000,0.65595646,0.00000000
-4.80540270,11.12516002,1.84596858,9.67680143,1.42623393,0.00000000,0.64835434,0.00000000
-4.79939970,11.12313850,1.84927897,9.67803418,1.41864999,0.00000000,0.63972176,0.00000000
-4.79339670,11.10993552,1.85004553,9.67007981,1.40880665,0.00000000,0.63001989,0.00000000
-4.78739370,11.08500380,1.84813632,9.65247953,1.39662983,0.00000000,0.61923247,0.00000000
-4.78139070,11.04805152,1.84345384,9.62499299,1.38209517,0.00000000,0.60736543,0.00000000
-4.77538769,10.99902977,1.83593368,9.58758712,1.36522655,0.00000000,0.59444594,0.00000000
-4.76938469,10.93810975,1.82554268,9.54041583,1.34609258,0.00000000,0.58052120,0.00000000
-4.76338169,10.86565151,1.81227647,9.48379201,1.32480149,0.00000000,0.56565677,0.00000000
-4.75737869,10.78216641,1.79615690,9.41815387,1.30149464,0.00000000,0.54993459,0.00000000
-4.75137569,10.68827551,1.77722923,9.34402753,1.27633926,0.00000000,0.53345081,0.00000000
-4.74537269,10.58466634,1.75555932,9.26198824,1.24952062,0.00000000,0.51631322,0.00000000
-4.73936968,10.47205035,1.73123097,9.17262230,1.22123436,0.00000000,0.49863858,0.00000000
-4.73336668,10.35112328,1.70434331,9.07649166,1.19167896,0.00000000,0.48054984,0.00000000
-4.72736368,10.22253043,1.67500841,8.97410320,1.16104912,0.00000000,0.46217319,0.00000000
-4.72136068,10.08683828,1.64334902,8.86588390,1.12952990,0.00000000,0.44363523,0.00000000
-4.71535768,9.94451394,1.60949659,8.75216341,1.09729216,0.00000000,0.42506017,0.00000000
-4.70935468,9.79591305,1.57358943,8.63316446,1.06448920,0.00000000,0.40656722,0.00000000
-4.70335168,9.64127670,1.53577113,8.50900176,1.03125472,0.00000000,0.38826821,0.00000000
-4.69734867,9.48073713,1.49618914,8.37968900,0.99770209,0.00000000,0.37026556,0.00000000
-4.69134567,9.31433190,1.45499373,8.24515383,0.96392488,0.00000000,0.35265062,0.00000000
-4.68534267,9.14202564,1.41233707,8.10525968,0.92999838,0.00000000,0.33550246,0.00000000
-4.67933967,8.96373802,1.36837271,7.95983339,0.89598216,0.00000000,0.31888711,0.00000000
-4.67333667,8.77937663,1.32325528,7.80869716,0.86192323,0.00000000,0.30285731,0.00000000
-4.66733367,8.58887278,1.27714055,7.65170310,0.82785976,0.00000000,0.28745268,0.00000000
-4.66133067,8.39221857,1.23018570,7.48876855,0.79382505,0.00000000,0.27270036,0.00000000
-4.65532766,8.18950290,1.18254981,7.31991035,0.75985147,0.00000000,0.25861607,0.00000000
-4.64932466,7.98094483,1.13439448,7.14527610,0.72597428,0.00000000,0.24520541,0.00000000
-4.64332166,7.76692211,1.08588461,6.96517081,0.69223505,0.00000000,0.23246547,0.00000000
-4.63731866,7.54799339,1.03718894,6.78007729,0.65868444,0.00000000,0.22038654,0.00000000
-4.63131566,7.32491284,0.98848062,6.59066920,0.62538435,0.00000000,0.20895392,0.00000000
-4.62531266,7.09863605,0.93993739,6.39781577,0.59240928,0.00000000,0.19814962,0.00000000
-4.61930965,6.87031684,0.89174143,6.20257791,0.55984674,0.00000000,0.18795404,0.00000000
-4.61330665,6.64129487,0.84407880,6.00619563,0.52779689,0.00000000,0.17834733,0.00000000
-4.60730365,6.41307454,0.79713838,5.81006728,0.49637125,0.00000000,0.16931067,0.00000000
-4.60130065,6.18729601,0.75111029,5.61572150,0.46569068,0.00000000,0.16082707,0.00000000
-4.59529765,5.96569981,0.70618391,5.42478321,0.43588270,0.00000000,0.15288206,0.00000000
-4.58929465,5.75008662,0.66254552,5.23893524,0.40707828,0.00000000,0.14546390,0.00000000
-4.58329165,5.54227404,0.62037554,5.05987734,0.37940830,0.00000000,0.13856367,0.00000000
-4.57728864,5.34405266,0.57984578,4.88928455,0.35299975,0.00000000,0.13217498,0.00000000
-4.57128564,5.15714312,0.54111650,4.72876687,0.32797208,0.00000000,0.12629354,0.00000000
-4.56528264,4.98315635,0.50433370,4.57983187,0.30443355,0.00000000,0.12091656,0.00000000
-4.55927964,4.82355848,0.46962661,4.44385191,0.28247808,0.00000000,0.11604206,0.00000000
-4.55327664,4.67964183,0.43710557,4.32203710,0.26218250,0.00000000,0.11166813,0.00000000
-4.54727364,4.55250279,0.40686041,4.21541489,0.24360434,0.00000000,0.10779216,0.00000000
-4.54127064,4.44302723,0.37895926,4.12481660,0.22678041,0.00000000,0.10441020,0.00000000
-4.53526763,4.35188323,0.35344802,4.05087099,0.21172590,0.00000000,0.10151636,0.00000000
-4.52926463,4.27952082,0.33035029,3.99400424,0.19843432,0.00000000,0.09910228,0.00000000
-4.52326163,4.22617790,0.30966782,3.95444584,0.18687800,0.00000000,0.09715682,0.00000000
-4.51725863,4.19189116,0.29138139,3.93223898,0.17700920,0.00000000,0.09566582,0.00000000
-4.51125563,4.17651073,0.27545200,3.92725452,0.16876177,0.00000000,0.09461197,0.00000000
-4.50525263,4.17971719,0.26182232,3.93920696,0.16205314,0.00000000,0.09397487,0.00000000
-4.49924962,4.20103942,0.25041826,3.96767129,0.15678665,0.00000000,0.09373109,0.00000000
-4.49324662,4.23987225,0.24115061,4.01209946,0.15285407,0.00000000,0.09385442,0.00000000
-4.48724362,4.29549256,0.23391667,4.07183541,0.15013814,0.00000000,0.09431610,0.00000000
-4.48124062,4.36707343,0.22860175,4.14612817,0.14851514,0.00000000,0.09508509,0.00000000
-4.47523762,4.45369560,0.22508067,4.23414237,0.14785733,0.00000000,0.09612845,0.00000000
-4.46923462,4.55435629,0.22321909,4.33496623,0.14803523,0.00000000,0.09741166,0.00000000
-4.46323162,4.66797554,0.22287483,4.44761718,0.14891970,0.00000000,0.09889891,0.00000000
-4.45722861,4.79340064,0.22389911,4.57104550,0.15038377,0.00000000,0.10055353,0.00000000
-4.45122561,4.92940923,0.22613780,4.70413688,0.15230423,0.00000000,0.10233827,0.00000000
-4.44522261,5.07471207,0.22943280,4.84571434,0.15456300,0.00000000,0.10421564,0.00000000
-4.43921961,5.22795627,0.23362342,4.99454080,0.15704820,0.00000000,0.10614830,0.00000000
-4.43321661,5.38772992,0.23854802,5.14932271,0.15965511,0.00000000,0.10809934,0.00000000
-4.42721361,5.55256878,0.24404572,5.30871574,0.16228690,0.00000000,0.11003266,0.00000000
-4.42121061,5.72096572,0.24995828,5.47133301,0.16485516,0.00000000,0.11191338,0.00000000
-4.41520760,5.89138307,0.25613213,5.63575604,0.16728037,0.00000000,0.11370812,0.00000000
-4.40920460,6.06226805,0.26242042,5.80054873,0.16949219,0.00000000,0.11538544,0.00000000
-4.40320160,6.23207092,0.26868505,5.96427389,0.17142966,0.00000000,0.11691621,0.00000000
-4.39719860,6.39926539,0.27479870,6.12551210,0.17304128,0.00000000,0.11827392,0.00000000
-4.39119560,6.56237055,0.28064650,6.28288198,0.17428501,0.00000000,0.11943509,0.00000000
-4.38519260,6.71997322,0.28612759,6.43506115,0.17512810,0.00000000,0.12037951,0.00000000
-4.37918959,6.87074983,0.29115614,6.58080683,0.17554687,0.00000000,0.12109053,0.00000000
-4.37318659,7.01348658,0.29566204,6.71897499,0.17552636,0.00000000,0.12155523,0.00000000
-4.36718359,7.14709687,0.29959103,6.84853702,0.17505978,0.00000000,0.12176456,0.00000000
-4.36118059,7.27063499,0.30290435,6.96859318,0.17414797,0.00000000,0.12171336,0.00000000
-4.35517759,7.38330531,0.30557787,7.07838173,0.17279861,0.00000000,0.12140032,0.00000000
-4.34917459,7.48446655,0.30760073,7.17728359,0.17102544,0.00000000,0.12082784,0.00000000
-4.34317159,7.57363067,0.30897368,7.26482205,0.16884735,0.00000000,0.12000179,0.00000000
-4.33716858,7.65045679,0.30970704,7.34065765,0.16628737,0.00000000,0.11893125,0.00000000
-4.33116558,7.71474034,0.30981852,7.40457865,0.16337177,0.00000000,0.11762810,0.00000000
-4.32516258,7.76639819,0.30933102,7.45648765,0.16012903,0.00000000,0.11610662,0.00000000
-4.31915958,7.80545090,0.30827047,7.49638531,0.15658892,0.00000000,0.11438301,0.00000000
-4.31315658,7.83200313,0.30666390,7.52435238,0.15278171,0.00000000,0.11247494,0.00000000
-4.30715358,7.84622367,0.30453782,7.54053106,0.14873738,0.00000000,0.11040104,0.00000000
