energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.51975988,7.29641179,0.02751254,0.62777356,0.43608222,2.42010012,2.60612601,0.09404206,3.24041216
-5.51375688,7.17588652,0.02687274,0.61511807,0.42180619,2.41917191,2.55142908,0.09189227,3.19702390
-5.50775388,7.02919367,0.02616071,0.60029748,0.40617482,2.40787841,2.48732700,0.08935947,3.14214535
-5.50175088,6.85800161,0.02538816,0.58348699,0.38938270,2.38629424,2.41456823,0.08647777,3.07637050
-5.49574787,6.66431623,0.02456784,0.56488575,0.37163371,2.35469501,2.33400193,0.08328686,3.00045871
-5.48974487,6.45046664,0.02371347,0.54471472,0.35313823,2.31356672,2.24656603,0.07983100,2.91533426
-5.48374187,6.21908630,0.02283978,0.52321421,0.33411037,2.26360905,2.15327477,0.07615790,2.82208329
-5.47773887,5.97308868,0.02196247,0.50064117,0.31476534,2.20573194,2.05520542,0.07231769,2.72194739
-5.47173587,5.71563678,0.02109822,0.47726610,0.29531685,2.14104492,1.95348438,0.06836187,2.61631360
-5.46573287,5.45010608,0.02026466,0.45336958,0.27597461,2.07083922,1.84927252,0.06434238,2.50670016
-5.45972986,5.18004079,0.01948034,0.42923846,0.25694204,1.99656291,1.74374994,0.06031074,2.39473795
-5.45372686,4.90910349,0.01876459,0.40516164,0.23841400,1.91978963,1.63810004,0.05631719,2.28214762
-5.44772386,4.64101890,0.01813745,0.38142562,0.22057477,1.84218178,1.53349330,0.05241002,2.17071258
-5.44172086,4.37951266,0.01761948,0.35830975,0.20359618,1.76544949,1.43107080,0.04863495,2.06224840
-5.43571786,4.12824638,0.01723150,0.33608144,0.18763591,1.69130651,1.33192788,0.04503455,1.95856916
-5.42971486,3.89075072,0.01699433,0.31499139,0.17283606,1.62142476,1.23709818,0.04164785,1.86145173
-5.42371186,3.67035817,0.01692841,0.29526894,0.15932188,1.55738903,1.14753857,0.03850992,1.77259886
-5.41770885,3.47013761,0.01705342,0.27711785,0.14720086,1.50065349,1.06411517,0.03565158,1.69360227
-5.41170585,3.29283252,0.01738780,0.26071253,0.13656198,1.45250156,0.98759100,0.03309923,1.62590675
-5.40570285,3.14080502,0.01794831,0.24619498,0.12747527,1.41401059,0.91861545,0.03087461,1.57077652
-5.39969985,3.01598729,0.01874946,0.23367253,0.11999173,1.38602256,0.85771607,0.02899480,1.52926491
-5.39369685,2.91984232,0.01980303,0.22321657,0.11414336,1.36912199,0.80529271,0.02747211,1.50218835
-5.38769385,2.85333510,0.02111758,0.21486229,0.10994370,1.36362169,0.76161430,0.02631411,1.49010557
-5.38169085,2.81691546,0.02269797,0.20860954,0.10738842,1.36955693,0.72681844,0.02552374,1.49330276
-5.37568784,2.81051323,0.02454495,0.20442488,0.10645636,1.38668835,0.70091362,0.02509935,1.51178524
-5.36968484,2.83354612,0.02665488,0.20224465,0.10711072,1.41451331,0.68378426,0.02503493,1.54527603
-5.36368184,2.88494016,0.02901951,0.20197916,0.10930048,1.45228556,0.67519823,0.02532025,1.59322142
-5.35767884,2.96316242,0.03162585,0.20351784,0.11296207,1.49904235,0.67481684,0.02594118,1.65480355
-5.35167584,3.06626512,0.03445625,0.20673507,0.11802119,1.55363815,0.68220691,0.02687994,1.72895974
-5.34567284,3.19193991,0.03748856,0.21149669,0.12439466,1.61478378,0.69685476,0.02811543,1.81440797
-5.33966983,3.33758087,0.04069647,0.21766681,0.13199244,1.68108953,0.71818158,0.02962366,1.90967797
-5.33366683,3.50035431,0.04404994,0.22511471,0.14071959,1.75111075,0.74555992,0.03137817,2.01314692
-5.32766383,3.67727322,0.04751578,0.23372151,0.15047815,1.82339424,0.77833080,0.03335044,2.12307869
-5.32166083,3.86527405,0.05105835,0.24338637,0.16116885,1.89652363,0.81582096,0.03551043,2.23766549
-5.31565783,4.06129321,0.05464029,0.25403181,0.17269266,1.96916220,0.85735969,0.03782706,2.35507049
-5.30965483,4.26234079,0.05822332,0.26560795,0.18495197,2.04009135,0.90229477,0.04026872,2.47347017
-5.30365183,4.46556880,0.06176905,0.27809540,0.19785142,2.10824329,0.95000699,0.04280378,2.59109485
-5.29764882,4.66833158,0.06523976,0.29150646,0.21129834,2.17272676,0.99992258,0.04540107,2.70626608
-5.29164582,4.86823607,0.06859911,0.30588459,0.22520277,2.23284459,1.05152329,0.04803035,2.81742975
-5.28564282,5.06318008,0.07181283,0.32130200,0.23947697,2.28810274,1.10435347,0.05066265,2.92318364
-5.27963982,5.25137719,0.07484919,0.33785525,0.25403463,2.33821023,1.15802386,0.05327065,3.02229867
-5.27363682,5.43136733,0.07767943,0.35565905,0.26878961,2.38307026,1.21221192,0.05582891,3.11373322
-5.26763382,5.60201273,0.08027804,0.37483827,0.28365447,2.42276294,1.26665852,0.05831403,3.19664013
-5.26163082,5.76247987,0.08262292,0.39551855,0.29853891,2.45752062,1.32116100,0.06070472,3.27036654
-5.25562781,5.91220821,0.08469533,0.41781569,0.31334803,2.48769686,1.37556291,0.06298183,3.33444672
-5.24962481,6.05086766,0.08647987,0.44182433,0.32798089,2.51373082,1.42974081,0.06512821,3.38858886
-5.24362181,6.17830705,0.08796426,0.46760643,0.34232921,2.53610863,1.48358871,0.06712857,3.43265641
-5.23761881,6.29449654,0.08913916,0.49517999,0.35627658,2.55532379,1.53700084,0.06896926,3.46664549
-5.23161581,6.39946708,0.08999784,0.52450870,0.36969817,2.57183847,1.58985384,0.07063799,3.49065966
-5.22561281,6.49325044,0.09053601,0.55549296,0.38246110,2.58604770,1.64198916,0.07212363,3.50488339
-5.21960980,6.57582345,0.09075154,0.58796298,0.39442550,2.59824824,1.69319687,0.07341589,3.50955607
-5.21360680,6.64705953,0.09064432,0.62167434,0.40544634,2.60861359,1.74320199,0.07450511,3.50494767
-5.20760380,6.70669079,0.09021612,0.65630644,0.41537592,2.61717664,1.79165421,0.07538213,3.49133767
-5.20160080,6.75428313,0.08947054,0.69146420,0.42406708,2.62382055,1.83812209,0.07603819,3.46899823
-5.19559780,6.78922604,0.08841307,0.72668315,0.43137681,2.62827858,1.88209230,0.07646489,3.43818237
-5.18959480,6.81073842,0.08705117,0.76143788,0.43717043,2.63014284,1.92297443,0.07665435,3.39911784
-5.18359180,6.81789024,0.08539434,0.79515378,0.44132582,2.62888142,1.96011164,0.07659934,3.35200671
-5.17758879,6.80963961,0.08345433,0.82722171,0.44373776,2.62386330,1.99279692,0.07629358,3.29703045
-5.17158579,6.78488337,0.08124528,0.85701509,0.44432208,2.61438953,2.02029452,0.07573209,3.23436012
-5.16558279,6.74251892,0.07878380,0.88390890,0.44301944,2.59972941,2.04186600,0.07491160,3.16417057
-5.15957979,6.68151406,0.07608908,0.90729968,0.43979860,2.57915964,2.05679948,0.07383094,3.08665786
-5.15357679,6.60098124,0.07318288,0.92662594,0.43465894,2.55200467,2.06444126,0.07249151,3.00205833
-5.14757379,6.50025231,0.07008944,0.94138780,0.42763226,2.51767607,2.06422796,0.07089765,2.91066818
-5.14157079,6.37894968,0.06683532,0.95116539,0.41878364,2.47570926,2.05571802,0.06905698,2.81286208
-5.13556778,6.23705011,0.06344909,0.95563474,0.40821142,2.42579549,2.03862069,0.06698066,2.70910959
-5.12956478,6.07493763,0.05996101,0.95458085,0.39604627,2.36780788,2.01282135,0.06468348,2.59998817
-5.12356178,5.89344267,0.05640254,0.94790710,0.38244939,2.30182000,1.97840170,0.06218391,2.48619197
-5.11755878,5.69386530,0.05280585,0.93564055,0.36760997,2.22811651,1.93565394,0.05950396,2.36853570
-5.11155578,5.47798120,0.04920324,0.91793313,0.35174191,2.14719519,1.88508803,0.05666887,2.24795327
-5.10555278,5.24803004,0.04562659,0.89505843,0.33508008,2.05976052,1.82743182,0.05370678,2.12549110
-5.09954977,5.00668661,0.04210675,0.86740440,0.31787610,1.96670933,1.76362394,0.05064815,2.00229647
-5.09354677,4.75701613,0.03867304,0.83546230,0.30039385,1.86910914,1.69479957,0.04752515,1.87960126
-5.08754377,4.50241558,0.03535268,0.79981240,0.28290490,1.76817047,1.62227002,0.04437103,1.75870196
-5.08154077,4.24654370,0.03217044,0.76110715,0.26568380,1.66521446,1.54749652,0.04121932,1.64093664
-5.07553777,3.99324246,0.02914822,0.72005255,0.24900359,1.56163714,1.47205963,0.03810315,1.52765993
-5.06953477,3.74645311,0.02630482,0.67738851,0.23313130,1.45887213,1.39762511,0.03505451,1.42021688
-5.06353177,3.51012978,0.02365576,0.63386909,0.21832382,1.35835309,1.32590757,0.03210362,1.31991667
-5.05752876,3.28815359,0.02121321,0.59024328,0.20482386,1.26147741,1.25863296,0.02927827,1.22800690
-5.05152576,3.08424969,0.01898600,0.54723715,0.19285631,1.16957236,1.19750106,0.02660342,1.14564925
-5.04552276,2.90190941,0.01697969,0.50553787,0.18262471,1.08386470,1.14414870,0.02410075,1.07389689
-5.03951976,2.74431929,0.01519674,0.46578005,0.17430804,1.00545452,1.10011476,0.02178840,1.01367427
-5.03351676,2.61429809,0.01363668,0.42853475,0.16805776,0.93529383,1.06680741,0.01968085,0.96575939
-5.02751376,2.51424278,0.01229637,0.39430128,0.16399501,0.87417013,1.04547416,0.01778887,0.93076877
-5.02151076,2.44608393,0.01117028,0.36350185,0.16220802,0.82269511,1.03717515,0.01611961,0.90914539
-5.01550775,2.41125092,0.01025069,0.33647895,0.16274982,0.78129828,1.04275998,0.01467676,0.90114949
-5.00950475,2.41064705,0.00952807,0.31349515,0.16563618,0.75022529,1.06284837,0.01346082,0.90685251
-5.00350175,2.44463470,0.00899125,0.29473524,0.17084388,0.72954067,1.09781506,0.01246941,0.92613426
-4.99749875,2.51303077,0.00862774,0.28031015,0.17830946,0.71913458,1.14777913,0.01169769,0.95868355
-4.99149575,2.61511260,0.00842395,0.27026240,0.18792840,0.71873307,1.21259823,0.01113869,1.00400251
-4.98549275,2.74963466,0.00836545,0.26457268,0.19955507,0.72791164,1.29186806,0.01078384,1.06141496
-4.97948974,2.91485633,0.00843718,0.26316718,0.21300339,0.74611157,1.38492759,0.01062334,1.13007902
-4.97348674,3.10858118,0.00862370,0.26592533,0.22804835,0.77265869,1.49087034,0.01064662,1.20900433
-4.96748374,3.32820763,0.00890937,0.27268771,0.24442859,0.80678436,1.60856206,0.01084280,1.29707390
-4.96148074,3.57079109,0.00927865,0.28326376,0.26185004,0.84764804,1.73666498,0.01120101,1.39307071
-4.95547774,3.83311687,0.00971628,0.29743925,0.27999065,0.89436132,1.87366857,0.01171084,1.49570870
-4.94947474,4.11178291,0.01020755,0.31498312,0.29850616,0.94601275,2.01792652,0.01236266,1.60366771
-4.94347174,4.40329051,0.01073857,0.33565381,0.31703701,1.00169302,2.16769921,0.01314787,1.71563164
-4.93746873,4.70414097,0.01129652,0.35920469,0.33521596,1.06051983,2.32120082,0.01405919,1.83032864
-4.93146573,5.01093504,0.01186990,0.38538877,0.35267653,1.12166183,2.47664959,0.01509082,1.94657194
-4.92546273,5.32047180,0.01244883,0.41396247,0.36906178,1.18436074,2.63231974,0.01623858,2.06329984
-4.91945973,5.62984315,0.01302522,0.44468852,0.38403330,1.24795098,2.78659294,0.01749994,2.17961291
-4.91345673,5.93651951,0.01359303,0.47733789,0.39727991,1.31187592,2.93800731,0.01887405,2.29480652
-4.90745373,6.23842292,0.01414842,0.51169086,0.40852590,1.37569999,3.08530173,0.02036159,2.40839695
-4.90145073,6.53398341,0.01468985,0.54753725,0.41753839,1.43911609,3.22745332,0.02196468,2.52013917
-4.89544772,6.82217521,0.01521814,0.58467587,0.42413350,1.50194764,3.36370597,0.02368655,2.63003496
-4.88944472,7.10253030,0.01573642,0.62291327,0.42818104,1.56414511,3.49358850,0.02553129,2.73833019
-4.88344172,7.37512746,0.01625008,0.66206213,0.42960754,1.62577685,3.61692086,0.02750345,2.84550065
-4.87743872,7.64055632,0.01676648,0.70193910,0.42839757,1.68701444,3.73380794,0.02960762,2.95222626
-4.87143572,7.89985701,0.01729481,0.74236268,0.42459303,1.74811313,3.84462069,0.03184793,3.05935431
-4.86543272,8.15443753,0.01784562,0.78315100,0.41829083,1.80938790,3.94996501,0.03422763,3.16785271
-4.85942971,8.40597184,0.01843050,0.82411997,0.40963864,1.87118634,4.05063967,0.03674851,3.27875487
-4.85342671,8.65628296,0.01906156,0.86508172,0.39882933,1.93385944,4.14758494,0.03941049,3.39309852
-4.84742371,8.90721633,0.01975095,0.90584371,0.38609398,1.99773152,4.24182399,0.04221115,3.51186099
-4.84142071,9.16050912,0.02051035,0.94620846,0.37169403,2.06307096,4.33440004,0.04514535,3.63589384
-4.83541771,9.41766171,0.02135041,0.98597403,0.35591281,2.13006291,4.42631179,0.04820496,3.76585981
-4.82941471,9.67981737,0.02228028,1.02493524,0.33904676,2.19878538,4.51845051,0.05137860,3.90217538
-4.82341171,9.94765622,0.02330711,1.06288555,0.32139679,2.26919000,4.61154152,0.05465158,4.04496144
-4.81740870,10.22130849,0.02443570,1.09961947,0.30325996,2.34108837,4.70609315,0.05800590,4.19400506
-4.81140570,10.50029175,0.02566812,1.13493541,0.28492201,2.41414465,4.80235548,0.06142037,4.34873415
-4.80540270,10.78347519,0.02700347,1.16863875,0.26665058,2.48787500,4.90029099,0.06487090,4.50820686
-4.79939970,11.06907319,0.02843773,1.20054486,0.24868976,2.56165386,4.99955870,0.06833083,4.67111648
-4.79339670,11.35466890,0.02996375,1.23048204,0.23125571,2.63472685,5.09951261,0.07177144,4.83581217
-4.78739370,11.63726714,0.03157124,1.25829396,0.21453356,2.70622988,5.19921464,0.07516250,5.00033510
-4.78139070,11.91337488,0.03324696,1.28384173,0.19867566,2.77521359,5.29746179,0.07847292,5.16246867
-4.77538769,12.17910593,0.03497498,1.30700535,0.18380097,2.84067214,5.39282636,0.08167145,5.31980121
-4.76938469,12.43030587,0.03673701,1.32768445,0.16999552,2.90157515,5.48370763,0.08472740,5.46979868
-4.76338169,12.66269212,0.03851281,1.34579859,0.15731400,2.95690145,5.56839281,0.08761139,5.60988451
-4.75737869,12.87200351,0.04028070,1.36128689,0.14578206,3.00567332,5.64512488,0.09029604,5.73752358
-4.75137569,13.05415342,0.04201809,1.37410738,0.13539933,3.04698985,5.71217436,0.09275665,5.85030682
-4.74537269,13.20538040,0.04370209,1.38423610,0.12614293,3.08005807,5.76791206,0.09497183,5.94603331
-4.73936968,13.32239043,0.04531005,1.39166602,0.11797137,3.10422089,5.81087999,0.09692398,6.02278650
-4.73336668,13.40248539,0.04682024,1.39640625,0.11082856,3.11898060,5.83985721,0.09859970,6.07900173
-4.72736368,13.44367288,0.04821246,1.39848135,0.10464789,3.12401756,5.85391834,0.09999012,6.11352246
-4.72136068,13.44475358,0.04946857,1.39793108,0.09935626,3.11920313,5.85248207,0.10109104,6.12564333
-4.71535768,13.40538304,0.05057312,1.39481064,0.09487782,3.10460705,5.83534785,0.10190302,6.11513848
-4.70935468,13.32610609,0.05151379,1.38919139,0.09113751,3.08049886,5.80271945,0.10243125,6.08227459
-4.70335168,13.20836311,0.05228187,1.38116197,0.08806411,3.04734386,5.75521419,0.10268546,6.02780841
-4.69734867,13.05446842,0.05287258,1.37083002,0.08559294,3.00579395,5.69385782,0.10267956,5.95296938
-4.69134567,12.86756212,0.05328537,1.35832401,0.08366797,2.95667386,5.62006503,0.10243136,5.85942850
-4.68534267,12.65153774,0.05352405,1.34379544,0.08224343,2.90096378,5.53560635,0.10196215,5.74925509
-4.67933967,12.41094873,0.05359685,1.32742084,0.08128485,2.83977877,5.44256276,0.10129626,5.62486336
-4.67333667,12.15089725,0.05351634,1.30940380,0.08076945,2.77434618,5.34326960,0.10046062,5.48895121
-4.66733367,11.87690952,0.05329920,1.28997645,0.08068603,2.70598159,5.24025166,0.09948435,5.34443354
-4.66133067,11.59480181,0.05296591,1.26940042,0.08103422,2.63606405,5.13615192,0.09839827,5.19437257
-4.65532766,11.31054124,0.05254030,1.24796707,0.08182321,2.56601124,5.03365616,0.09723458,5.04190732
-4.64932466,11.03010562,0.05204891,1.22599670,0.08306998,2.49725509,4.93541607,0.09602641,4.89018440
-4.64332166,10.75934599,0.05152036,1.20383664,0.08479707,2.43121795,4.84397330,0.09480752,4.74229179
-4.63731866,10.50385518,0.05098458,1.18185809,0.08703003,2.36928977,4.76168693,0.09361191,4.60119701
-4.63131566,10.26884545,0.05047194,1.16045159,0.08979460,2.31280616,4.69066660,0.09247346,4.46969079
-4.62531266,10.05903748,0.05001243,1.14002102,0.09311373,2.26302743,4.63271332,0.09142556,4.35033675
-4.61930965,9.87856275,0.04963475,1.12097614,0.09700459,2.22111845,4.58926978,0.09050065,4.24542765
-4.61330665,9.73088073,0.04936556,1.10372375,0.10147570,2.18812932,4.56138162,0.08972972,4.15694825
-4.60730365,9.61871204,0.04922862,1.08865746,0.10652427,2.16497682,4.54967062,0.08914174,4.08654470
-4.60130065,9.54398826,0.04924422,1.07614643,0.11213396,2.15242658,4.55432067,0.08876299,4.03550037
-4.59529765,9.50781890,0.04942861,1.06652329,0.11827315,2.15107630,4.57507670,0.08861637,4.00471798
-4.58929465,9.51047577,0.04979367,1.06007153,0.12489374,2.16134013,4.61125643,0.08872059,3.99470770
-4.58329165,9.55139465,0.05034669,1.05701300,0.13193075,2.18343485,4.66177441,0.08908943,4.00558138
-4.57728864,9.62919414,0.05109044,1.05749586,0.13930259,2.21736810,4.72517739,0.08973090,4.03705272
-4.57128564,9.74171115,0.05202329,1.06158373,0.14691221,2.26292965,4.79968958,0.09064663,4.08844358
-4.56528264,9.88605250,0.05313966,1.06924652,0.15464887,2.31968617,4.88326628,0.09183117,4.15869652
-4.55927964,10.05866137,0.05443048,1.08035363,0.16239078,2.38698024,4.97365368,0.09327167,4.24639377
-4.55327664,10.25539762,0.05588391,1.09467002,0.17000825,2.46393436,5.06845289,0.09494763,4.34978272
-4.54727364,10.47163011,0.05748606,1.11185570,0.17736742,2.54946031,5.16518575,0.09683096,4.46680797
-4.54127064,10.70233913,0.05922176,1.13146894,0.18433428,2.64227428,5.26136016,0.09888634,4.59514975
-4.53526763,10.94222653,0.06107537,1.15297338,0.19077887,2.74091788,5.35453265,0.10107190,4.73226834
-4.52926463,11.18583101,0.06303151,1.17574917,0.19657953,2.84378473,5.44236618,0.10334011,4.87545394
-4.52326163,11.42764561,0.06507564,1.19910780,0.20162682,2.94915228,5.52268139,0.10563910,5.02188098
-4.51725863,11.66223433,0.06719462,1.22231039,0.20582711,3.05521814,5.59349976,0.10791407,5.16866583
-4.51125563,11.88434505,0.06937697,1.24458868,0.20910561,3.16013967,5.65307780,0.11010897,5.31292637
-4.50525263,12.08901541,0.07161302,1.26516807,0.21140866,3.26207590,5.69993170,0.11216826,5.45184206
-4.49924962,12.27166936,0.07389485,1.28329182,0.21270524,3.35923017,5.73285228,0.11403874,5.58271261
-4.49324662,12.42820157,0.07621601,1.29824529,0.21298754,3.44989206,5.75091073,0.11567122,5.70301373
