energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.87993997,1.78475684,-1.78475681,0.04241833,-0.04241833,0.29692629,-0.29692628,0.68271662,-0.68271661,0.51768691,-0.51768689,0.58810908,-0.58810908,0.00000000,-0.00000000,0.73032582,-0.73032582,0.00000000,-0.00000000
-5.87393697,1.79571509,-1.79571506,0.04086851,-0.04086851,0.31435217,-0.31435216,0.67861037,-0.67861037,0.54691713,-0.54691711,0.56969167,-0.56969167,0.00000000,-0.00000000,0.70488473,-0.70488473,0.00000000,-0.00000000
-5.86793397,1.80351610,-1.80351607,0.03918042,-0.03918042,0.33130850,-0.33130849,0.67394516,-0.67394515,0.57533928,-0.57533926,0.55003659,-0.55003659,0.00000000,-0.00000000,0.67856345,-0.67856344,0.00000000,-0.00000000
-5.86193097,1.80796235,-1.80796232,0.03738112,-0.03738112,0.34752778,-0.34752777,0.66866700,-0.66866699,0.60251573,-0.60251571,0.52938233,-0.52938233,0.00000000,-0.00000000,0.65173485,-0.65173484,0.00000000,-0.00000000
-5.85592796,1.80882220,-1.80882217,0.03549723,-0.03549723,0.36274086,-0.36274085,0.66270140,-0.66270140,0.62800078,-0.62800076,0.50795789,-0.50795789,0.00000000,-0.00000000,0.62473680,-0.62473680,0.00000000,-0.00000000
-5.84992496,1.80584633,-1.80584630,0.03355438,-0.03355438,0.37668570,-0.37668569,0.65596186,-0.65596185,0.65135452,-0.65135450,0.48598077,-0.48598077,0.00000000,-0.00000000,0.59786780,-0.59786779,0.00000000,-0.00000000
-5.84392196,1.79878785,-1.79878783,0.03157673,-0.03157673,0.38911659,-0.38911658,0.64835950,-0.64835949,0.67215775,-0.67215773,0.46365611,-0.46365611,0.00000000,-0.00000000,0.57138515,-0.57138515,0.00000000,-0.00000000
-5.83791896,1.78742518,-1.78742516,0.02958655,-0.02958655,0.39981340,-0.39981339,0.63981339,-0.63981339,0.69002728,-0.69002727,0.44117665,-0.44117665,0.00000000,-0.00000000,0.54550560,-0.54550560,0.00000000,-0.00000000
-5.83191596,1.77158606,-1.77158604,0.02760400,-0.02760400,0.40859040,-0.40859040,0.63026080,-0.63026080,0.70463097,-0.70463095,0.41872356,-0.41872356,0.00000000,-0.00000000,0.52040810,-0.52040810,0.00000000,-0.00000000
-5.82591296,1.75117124,-1.75117123,0.02564695,-0.02564695,0.41530423,-0.41530422,0.61966681,-0.61966681,0.71570165,-0.71570164,0.39646776,-0.39646776,0.00000000,-0.00000000,0.49623830,-0.49623830,0.00000000,-0.00000000
-5.81990995,1.72617632,-1.72617631,0.02373094,-0.02373094,0.41986056,-0.41986055,0.60803276,-0.60803276,0.72304936,-0.72304936,0.37457144,-0.37457144,0.00000000,-0.00000000,0.47311438,-0.47311438,0.00000000,-0.00000000
-5.81390695,1.69671017,-1.69671016,0.02186919,-0.02186919,0.42221925,-0.42221925,0.59540295,-0.59540295,0.72657110,-0.72657110,0.35318965,-0.35318965,0.00000000,-0.00000000,0.45113353,-0.45113353,0.00000000,-0.00000000
-5.80790395,1.66300863,-1.66300863,0.02007265,-0.02007265,0.42239749,-0.42239749,0.58186915,-0.58186915,0.72625763,-0.72625763,0.33247157,-0.33247157,0.00000000,-0.00000000,0.43037866,-0.43037866,0.00000000,-0.00000000
-5.80190095,1.62544256,-1.62544256,0.01835021,-0.01835021,0.42047084,-0.42047084,0.56757263,-0.56757263,0.72219692,-0.72219691,0.31256148,-0.31256148,0.00000000,-0.00000000,0.41092481,-0.41092481,0.00000000,-0.00000000
-5.79589795,1.58451926,-1.58451926,0.01670881,-0.01670881,0.41657209,-0.41657209,0.55270361,-0.55270361,0.71457389,-0.71457389,0.29359902,-0.29359902,0.00000000,-0.00000000,0.39284463,-0.39284464,0.00000000,-0.00000000
-5.78989495,1.54087725,-1.54087725,0.01515363,-0.01515363,0.41088785,-0.41088786,0.53749793,-0.53749794,0.70366655,-0.70366655,0.27571889,-0.27571889,0.00000000,-0.00000000,0.37621284,-0.37621284,0.00000000,-0.00000000
-5.78389195,1.49527413,-1.49527414,0.01368829,-0.01368829,0.40365309,-0.40365309,0.52223127,-0.52223127,0.68983850,-0.68983851,0.25904985,-0.25904985,0.00000000,-0.00000000,0.36110905,-0.36110906,0.00000000,-0.00000000
-5.77788894,1.44856831,-1.44856832,0.01231505,-0.01231505,0.39514371,-0.39514372,0.50721097,-0.50721098,0.67352818,-0.67352819,0.24371305,-0.24371305,0.00000000,-0.00000000,0.34761916,-0.34761916,0.00000000,-0.00000000
-5.77188594,1.40169514,-1.40169515,0.01103494,-0.01103494,0.38566767,-0.38566767,0.49276611,-0.49276611,0.65523534,-0.65523534,0.22981986,-0.22981986,0.00000000,-0.00000000,0.33583492,-0.33583492,0.00000000,-0.00000000
-5.76588294,1.35563877,-1.35563879,0.00984793,-0.00984793,0.37555484,-0.37555484,0.47923599,-0.47923600,0.63550535,-0.63550536,0.21746924,-0.21746924,0.00000000,-0.00000000,0.32585208,-0.32585208,0.00000000,-0.00000000
-5.75987994,1.31140113,-1.31140114,0.00875310,-0.00875310,0.36514621,-0.36514621,0.46695800,-0.46695800,0.61491211,-0.61491212,0.20674484,-0.20674484,0.00000000,-0.00000000,0.31776714,-0.31776715,0.00000000,-0.00000000
-5.75387694,1.26996943,-1.26996945,0.00774871,-0.00774871,0.35478287,-0.35478287,0.45625507,-0.45625507,0.59404016,-0.59404017,0.19771217,-0.19771217,0.00000000,-0.00000000,0.31167303,-0.31167303,0.00000000,-0.00000000
-5.74787394,1.23228403,-1.23228404,0.00683235,-0.00683235,0.34479524,-0.34479525,0.44742373,-0.44742373,0.57346717,-0.57346718,0.19041576,-0.19041575,0.00000000,-0.00000000,0.30765406,-0.30765407,0.00000000,-0.00000000
-5.74187094,1.19920801,-1.19920802,0.00600099,-0.00600099,0.33549312,-0.33549312,0.44072308,-0.44072308,0.55374714,-0.55374715,0.18487676,-0.18487676,0.00000000,-0.00000000,0.30578063,-0.30578063,0.00000000,-0.00000000
-5.73586793,1.17150021,-1.17150022,0.00525110,-0.00525110,0.32715682,-0.32715683,0.43636543,-0.43636543,0.53539541,-0.53539542,0.18109106,-0.18109106,0.00000000,-0.00000000,0.30610390,-0.30610390,0.00000000,-0.00000000
-5.72986493,1.14979272,-1.14979273,0.00457873,-0.00457873,0.32003001,-0.32003002,0.43450894,-0.43450894,0.51887585,-0.51887586,0.17902801,-0.17902800,0.00000000,-0.00000000,0.30865106,-0.30865106,0.00000000,-0.00000000
-5.72386193,1.13457398,-1.13457399,0.00397955,-0.00397955,0.31431424,-0.31431424,0.43525278,-0.43525278,0.50459072,-0.50459073,0.17862997,-0.17862997,0.00000000,-0.00000000,0.31342130,-0.31342130,0.00000000,-0.00000000
-5.71785893,1.12617814,-1.12617815,0.00344896,-0.00344896,0.31016558,-0.31016559,0.43863485,-0.43863485,0.49287364,-0.49287365,0.17981273,-0.17981273,0.00000000,-0.00000000,0.32038292,-0.32038291,0.00000000,-0.00000000
-5.71185593,1.12478095,-1.12478095,0.00298213,-0.00298213,0.30769334,-0.30769334,0.44463233,-0.44463233,0.48398562,-0.48398562,0.18246674,-0.18246674,0.00000000,-0.00000000,0.32947160,-0.32947160,0.00000000,-0.00000000
-5.70585293,1.13040208,-1.13040208,0.00257411,-0.00257411,0.30696074,-0.30696074,0.45316489,-0.45316489,0.47811419,-0.47811419,0.18645923,-0.18645922,0.00000000,-0.00000000,0.34059020,-0.34059019,0.00000000,-0.00000000
-5.69984992,1.14291359,-1.14291358,0.00221987,-0.00221987,0.30798761,-0.30798761,0.46410041,-0.46410041,0.47537539,-0.47537539,0.19163708,-0.19163707,0.00000000,-0.00000000,0.35360973,-0.35360973,0.00000000,-0.00000000
-5.69384692,1.16205359,-1.16205358,0.00191437,-0.00191437,0.31075459,-0.31075459,0.47726282,-0.47726281,0.47581829,-0.47581829,0.19783042,-0.19783041,0.00000000,-0.00000000,0.36837177,-0.36837176,0.00000000,-0.00000000
-5.68784392,1.18744429,-1.18744428,0.00165267,-0.00165267,0.31520873,-0.31520873,0.49244163,-0.49244162,0.47943146,-0.47943146,0.20485666,-0.20485665,0.00000000,-0.00000000,0.38469183,-0.38469182,0.00000000,-0.00000000
-5.68184092,1.21861303,-1.21861301,0.00142994,-0.00142994,0.32126993,-0.32126993,0.50940262,-0.50940262,0.48615090,-0.48615090,0.21252496,-0.21252496,0.00000000,-0.00000000,0.40236370,-0.40236369,0.00000000,-0.00000000
-5.67583792,1.25501502,-1.25501500,0.00124156,-0.00124156,0.32883789,-0.32883789,0.52789905,-0.52789904,0.49586874,-0.49586874,0.22064083,-0.22064082,0.00000000,-0.00000000,0.42116431,-0.42116430,0.00000000,-0.00000000
-5.66983492,1.29605648,-1.29605646,0.00108314,-0.00108314,0.33779906,-0.33779905,0.54768263,-0.54768263,0.50844213,-0.50844212,0.22901066,-0.22901066,0.00000000,-0.00000000,0.44085893,-0.44085892,0.00000000,-0.00000000
-5.66383192,1.34111664,-1.34111662,0.00095058,-0.00095058,0.34803314,-0.34803314,0.56851392,-0.56851391,0.52370165,-0.52370164,0.23744616,-0.23744616,0.00000000,-0.00000000,0.46120632,-0.46120631,0.00000000,-0.00000000
-5.65782891,1.38956759,-1.38956757,0.00084011,-0.00084011,0.35941886,-0.35941885,0.59017117,-0.59017117,0.54145877,-0.54145876,0.24576828,-0.24576828,0.00000000,-0.00000000,0.48196357,-0.48196356,0.00000000,-0.00000000
-5.65182591,1.44079092,-1.44079089,0.00074830,-0.00074830,0.37183844,-0.37183844,0.61245750,-0.61245749,0.56151191,-0.56151190,0.25381072,-0.25381072,0.00000000,-0.00000000,0.50289053,-0.50289053,0.00000000,-0.00000000
-5.64582291,1.49419039,-1.49419036,0.00067210,-0.00067210,0.38518087,-0.38518087,0.63520570,-0.63520569,0.58365081,-0.58365080,0.26142277,-0.26142276,0.00000000,-0.00000000,0.52375347,-0.52375346,0.00000000,-0.00000000
-5.63981991,1.54920038,-1.54920035,0.00060882,-0.00060882,0.39934345,-0.39934345,0.65828072,-0.65828071,0.60765906,-0.60765905,0.26847141,-0.26847141,0.00000000,-0.00000000,0.54432803,-0.54432802,0.00000000,-0.00000000
-5.63381691,1.60528990,-1.60528987,0.00055614,-0.00055614,0.41423191,-0.41423190,0.68157951,-0.68157950,0.63331483,-0.63331482,0.27484283,-0.27484283,0.00000000,-0.00000000,0.56440142,-0.56440141,0.00000000,-0.00000000
-5.62781391,1.66196262,-1.66196258,0.00051212,-0.00051212,0.42975895,-0.42975894,0.70502853,-0.70502851,0.66039000,-0.66038998,0.28044308,-0.28044308,0.00000000,-0.00000000,0.58377395,-0.58377394,0.00000000,-0.00000000
-5.62181091,1.71875334,-1.71875330,0.00047514,-0.00047514,0.44584157,-0.44584156,0.72857902,-0.72857901,0.68864790,-0.68864788,0.28519821,-0.28519821,0.00000000,-0.00000000,0.60225999,-0.60225998,0.00000000,-0.00000000
-5.61580790,1.77522191,-1.77522187,0.00044395,-0.00044395,0.46239734,-0.46239732,0.75220062,-0.75220061,0.71784024,-0.71784022,0.28905381,-0.28905380,0.00000000,-0.00000000,0.61968852,-0.61968851,0.00000000,-0.00000000
-5.60980490,1.83094554,-1.83094551,0.00041757,-0.00041757,0.47934001,-0.47934000,0.77587367,-0.77587366,0.74770363,-0.74770360,0.29197412,-0.29197412,0.00000000,-0.00000000,0.63590365,-0.63590364,0.00000000,-0.00000000
-5.60380190,1.88551071,-1.88551067,0.00039532,-0.00039532,0.49657500,-0.49657499,0.79958098,-0.79958097,0.77795625,-0.77795623,0.29394088,-0.29394088,0.00000000,-0.00000000,0.65076505,-0.65076504,0.00000000,-0.00000000
-5.59779890,1.93850571,-1.93850568,0.00037676,-0.00037676,0.51399502,-0.51399501,0.82329963,-0.82329962,0.80829536,-0.80829534,0.29495195,-0.29495195,0.00000000,-0.00000000,0.66414874,-0.66414873,0.00000000,-0.00000000
-5.59179590,1.98951505,-1.98951501,0.00036168,-0.00036168,0.53147635,-0.53147634,0.84699349,-0.84699348,0.83839592,-0.83839590,0.29501988,-0.29501988,0.00000000,-0.00000000,0.67594822,-0.67594822,0.00000000,-0.00000000
-5.58579290,2.03811645,-2.03811642,0.00035005,-0.00035005,0.54887622,-0.54887621,0.87060706,-0.87060705,0.86791101,-0.86791099,0.29417064,-0.29417064,0.00000000,-0.00000000,0.68607610,-0.68607609,0.00000000,-0.00000000
-5.57978989,2.08388119,-2.08388115,0.00034199,-0.00034199,0.56603147,-0.56603146,0.89406113,-0.89406112,0.89647416,-0.89647414,0.29244233,-0.29244234,0.00000000,-0.00000000,0.69446615,-0.69446614,0.00000000,-0.00000000
-5.57378689,2.12637798,-2.12637795,0.00033776,-0.00033776,0.58275888,-0.58275887,0.91725054,-0.91725053,0.92370385,-0.92370383,0.28988417,-0.28988417,0.00000000,-0.00000000,0.70107583,-0.70107583,0.00000000,-0.00000000
-5.56778389,2.16518060,-2.16518057,0.00033772,-0.00033772,0.59885717,-0.59885716,0.94004445,-0.94004444,0.94921008,-0.94921006,0.28655562,-0.28655562,0.00000000,-0.00000000,0.70588902,-0.70588902,0.00000000,-0.00000000
-5.56178089,2.19987866,-2.19987864,0.00034228,-0.00034228,0.61411062,-0.61411061,0.96228886,-0.96228885,0.97260293,-0.97260292,0.28252568,-0.28252569,0.00000000,-0.00000000,0.70891873,-0.70891873,0.00000000,-0.00000000
-5.55577789,2.23009107,-2.23009105,0.00035191,-0.00035191,0.62829438,-0.62829437,0.98381147,-0.98381146,0.99350273,-0.99350271,0.27787229,-0.27787230,0.00000000,-0.00000000,0.71020961,-0.71020961,0.00000000,-0.00000000
-5.54977489,2.25548120,-2.25548118,0.00036708,-0.00036708,0.64118100,-0.64118100,1.00442842,-1.00442841,1.01155124,-1.01155122,0.27268175,-0.27268176,0.00000000,-0.00000000,0.70983986,-0.70983986,0.00000000,-0.00000000
-5.54377189,2.27577260,-2.27577258,0.00038828,-0.00038828,0.65254791,-0.65254790,1.02395243,-1.02395242,1.02642348,-1.02642347,0.26704810,-0.26704810,0.00000000,-0.00000000,0.70792226,-0.70792226,0.00000000,-0.00000000
-5.53776888,2.29076416,-2.29076415,0.00041594,-0.00041594,0.66218545,-0.66218544,1.04220182,-1.04220182,1.03783936,-1.03783935,0.26107235,-0.26107235,0.00000000,-0.00000000,0.70460410,-0.70460410,0.00000000,-0.00000000
-5.53176588,2.30034340,-2.30034340,0.00045045,-0.00045045,0.66990498,-0.66990497,1.05900977,-1.05900977,1.04557445,-1.04557445,0.25486151,-0.25486151,0.00000000,-0.00000000,0.70006576,-0.70006576,0.00000000,-0.00000000
-5.52576288,2.30449687,-2.30449687,0.00049215,-0.00049215,0.67554649,-0.67554649,1.07423306,-1.07423305,1.04946936,-1.04946935,0.24852735,-0.24852735,0.00000000,-0.00000000,0.69451782,-0.69451782,0.00000000,-0.00000000
-5.51975988,2.30331660,-2.30331660,0.00054127,-0.00054127,0.67898540,-0.67898539,1.08775981,-1.08775981,1.04943694,-1.04943694,0.24218482,-0.24218482,0.00000000,-0.00000000,0.68819668,-0.68819669,0.00000000,-0.00000000
-5.51375688,2.29700209,-2.29700210,0.00059795,-0.00059795,0.68013793,-0.68013793,1.09951558,-1.09951558,1.04546708,-1.04546708,0.23595021,-0.23595021,0.00000000,-0.00000000,0.68135878,-0.68135879,0.00000000,-0.00000000
-5.50775388,2.28585736,-2.28585736,0.00066221,-0.00066221,0.67896499,-0.67896499,1.10946744,-1.10946745,1.03762849,-1.03762849,0.22993901,-0.22993901,0.00000000,-0.00000000,0.67427354,-0.67427354,0.00000000,-0.00000000
-5.50175088,2.27028299,-2.27028300,0.00073396,-0.00073396,0.67547403,-0.67547403,1.11762578,-1.11762579,1.02606756,-1.02606756,0.22426355,-0.22426355,0.00000000,-0.00000000,0.66721538,-0.66721539,0.00000000,-0.00000000
-5.49574787,2.25076364,-2.25076365,0.00081299,-0.00081299,0.66971907,-0.66971908,1.12404362,-1.12404363,1.01100414,-1.01100414,0.21903053,-0.21903054,0.00000000,-0.00000000,0.66045517,-0.66045517,0.00000000,-0.00000000
-5.48974487,2.22785147,-2.22785149,0.00089894,-0.00089894,0.66179867,-0.66179867,1.12881369,-1.12881369,0.99272453,-0.99272454,0.21433849,-0.21433850,0.00000000,-0.00000000,0.65425141,-0.65425141,0.00000000,-0.00000000
-5.48374187,2.20214642,-2.20214644,0.00099136,-0.00099136,0.65185209,-0.65185210,1.13206326,-1.13206327,0.97157196,-0.97157198,0.21027537,-0.21027537,0.00000000,-0.00000000,0.64884169,-0.64884169,0.00000000,-0.00000000
-5.47773887,2.17427443,-2.17427446,0.00108965,-0.00108965,0.64005391,-0.64005392,1.13394728,-1.13394729,0.94793507,-0.94793508,0.20691628,-0.20691628,0.00000000,-0.00000000,0.64443479,-0.64443480,0.00000000,-0.00000000
-5.47173587,2.14486477,-2.14486479,0.00119312,-0.00119312,0.62660729,-0.62660730,1.13464007,-1.13464008,0.92223494,-0.92223496,0.20432156,-0.20432156,0.00000000,-0.00000000,0.64120380,-0.64120380,0.00000000,-0.00000000
-5.46573287,2.11452753,-2.11452755,0.00130099,-0.00130099,0.61173645,-0.61173646,1.13432627,-1.13432628,0.89491138,-0.89491139,0.20253520,-0.20253520,0.00000000,-0.00000000,0.63928053,-0.63928054,0.00000000,-0.00000000
-5.45972986,2.08383268,-2.08383271,0.00141241,-0.00141241,0.59567858,-0.59567859,1.13319136,-1.13319137,0.86640899,-0.86640900,0.20158372,-0.20158372,0.00000000,-0.00000000,0.63875159,-0.63875159,0.00000000,-0.00000000
-5.45372686,2.05329139,-2.05329142,0.00152647,-0.00152647,0.57867576,-0.57867577,1.13141250,-1.13141252,0.83716378,-0.83716380,0.20147556,-0.20147557,0.00000000,-0.00000000,0.63965602,-0.63965602,0.00000000,-0.00000000
-5.44772386,2.02334056,-2.02334058,0.00164223,-0.00164223,0.56096723,-0.56096724,1.12914997,-1.12914998,0.80759080,-0.80759082,0.20220090,-0.20220090,0.00000000,-0.00000000,0.64198475,-0.64198475,0.00000000,-0.00000000
-5.44172086,1.99433114,-1.99433117,0.00175877,-0.00175877,0.54278229,-0.54278231,1.12653966,-1.12653967,0.77807328,-0.77807330,0.20373199,-0.20373199,0.00000000,-0.00000000,0.64568164,-0.64568164,0.00000000,-0.00000000
-5.43571786,1.96652049,-1.96652052,0.00187517,-0.00187517,0.52433428,-0.52433430,1.12368697,-1.12368698,0.74895367,-0.74895369,0.20602394,-0.20602394,0.00000000,-0.00000000,0.65064607,-0.65064607,0.00000000,-0.00000000
-5.42971486,1.94006886,-1.94006888,0.00199061,-0.00199061,0.50581563,-0.50581565,1.12066220,-1.12066222,0.72052687,-0.72052688,0.20901586,-0.20901586,0.00000000,-0.00000000,0.65673676,-0.65673676,0.00000000,-0.00000000
-5.42371186,1.91503988,-1.91503990,0.00210433,-0.00210433,0.48739427,-0.48739429,1.11749767,-1.11749769,0.69303561,-0.69303563,0.21263235,-0.21263235,0.00000000,-0.00000000,0.66377666,-0.66377666,0.00000000,-0.00000000
-5.41770885,1.89140470,-1.89140473,0.00221570,-0.00221570,0.46921138,-0.46921139,1.11418642,-1.11418643,0.66666821,-0.66666823,0.21678528,-0.21678528,0.00000000,-0.00000000,0.67155860,-0.67155860,0.00000000,-0.00000000
-5.41170585,1.86904937,-1.86904939,0.00232426,-0.00232426,0.45138040,-0.45138041,1.11068261,-1.11068262,0.64155839,-0.64155840,0.22137579,-0.22137579,0.00000000,-0.00000000,0.67985143,-0.67985143,0.00000000,-0.00000000
-5.40570285,1.84778481,-1.84778483,0.00242970,-0.00242970,0.43398730,-0.43398731,1.10690335,-1.10690336,0.61778712,-0.61778714,0.22629641,-0.22629640,0.00000000,-0.00000000,0.68840644,-0.68840644,0.00000000,-0.00000000
-5.39969985,1.82735898,-1.82735900,0.00253197,-0.00253197,0.41709185,-0.41709186,1.10273199,-1.10273200,0.59538618,-0.59538619,0.23143343,-0.23143343,0.00000000,-0.00000000,0.69696386,-0.69696386,0.00000000,-0.00000000
-5.39369685,1.80747052,-1.80747054,0.00263125,-0.00263125,0.40072980,-0.40072981,1.09802249,-1.09802250,0.57434310,-0.57434312,0.23666936,-0.23666935,0.00000000,-0.00000000,0.70525929,-0.70525929,0.00000000,-0.00000000
-5.38769385,1.78778350,-1.78778352,0.00272798,-0.00272798,0.38491569,-0.38491570,1.09260493,-1.09260494,0.55460730,-0.55460731,0.24188548,-0.24188548,0.00000000,-0.00000000,0.71303003,-0.71303003,0.00000000,-0.00000000
-5.38169085,1.76794270,-1.76794272,0.00282295,-0.00282295,0.36964622,-0.36964623,1.08629186,-1.08629187,0.53609693,-0.53609694,0.24696463,-0.24696463,0.00000000,-0.00000000,0.72002114,-0.72002114,0.00000000,-0.00000000
-5.37568784,1.74758921,-1.74758922,0.00291726,-0.00291726,0.35490380,-0.35490381,1.07888542,-1.07888543,0.51870630,-0.51870631,0.25179402,-0.25179402,0.00000000,-0.00000000,0.72599140,-0.72599140,0.00000000,-0.00000000
-5.36968484,1.72637585,-1.72637586,0.00301240,-0.00301240,0.34066032,-0.34066033,1.07018495,-1.07018496,0.50231347,-0.50231348,0.25626825,-0.25626825,0.00000000,-0.00000000,0.73071896,-0.73071896,0.00000000,-0.00000000
-5.36368184,1.70398232,-1.70398233,0.00311025,-0.00311025,0.32688086,-0.32688087,1.05999513,-1.05999514,0.48678784,-0.48678784,0.26029243,-0.26029243,0.00000000,-0.00000000,0.73400689,-0.73400690,0.00000000,-0.00000000
-5.35767884,1.68012974,-1.68012975,0.00321313,-0.00321313,0.31352720,-0.31352721,1.04813433,-1.04813434,0.47199746,-0.47199747,0.26378538,-0.26378538,0.00000000,-0.00000000,0.73568850,-0.73568850,0.00000000,-0.00000000
-5.35167584,1.65459427,-1.65459429,0.00332377,-0.00332377,0.30056122,-0.30056123,1.03444297,-1.03444298,0.45781594,-0.45781595,0.26668285,-0.26668285,0.00000000,-0.00000000,0.73563228,-0.73563229,0.00000000,-0.00000000
-5.34567284,1.62721972,-1.62721974,0.00344540,-0.00344540,0.28794786,-0.28794787,1.01879181,-1.01879182,0.44412871,-0.44412871,0.26894063,-0.26894063,0.00000000,-0.00000000,0.73374666,-0.73374666,0.00000000,-0.00000000
