energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.63381691,10.05729930,0.25508780,0.00000000,0.05645512,0.22726046,4.91287176,5.32545781,0.01795216,6.25646518
-5.62781391,9.86087209,0.25746141,0.00000000,0.05303676,0.21768065,4.87574760,5.20056616,0.01718081,6.15286764
-5.62181091,9.63727483,0.25896519,0.00000000,0.04971206,0.20778288,4.82565304,5.05925909,0.01653883,6.03147405
-5.61580790,9.39041499,0.25962030,0.00000000,0.04651002,0.19773474,4.76403319,4.90379245,0.01602845,5.89456126
-5.60980490,9.12447382,0.25946899,0.00000000,0.04345702,0.18770734,4.69250810,4.73659463,0.01564962,5.74458915
-5.60380190,8.84385494,0.25857423,0.00000000,0.04057716,0.17787367,4.61285462,4.56023365,0.01540053,5.58416718
-5.59779890,8.55312871,0.25701845,0.00000000,0.03789255,0.16840713,4.52698447,4.37738131,0.01527795,5.41601778
-5.59179590,8.25697191,0.25490149,0.00000000,0.03542361,0.15948015,4.43691791,4.19077410,0.01527769,5.24293639
-5.58579290,7.96010226,0.25233777,0.00000000,0.03318935,0.15126296,4.34475302,4.00317111,0.01539497,5.06774819
-5.57978989,7.66720796,0.24945278,0.00000000,0.03120757,0.14392245,4.25263045,3.81730920,0.01562470,4.89326146
-5.57378689,7.38287280,0.24637905,0.00000000,0.02949495,0.13762102,4.16269413,3.63585612,0.01596171,4.72221835
-5.56778389,7.11149795,0.24325176,0.00000000,0.02806710,0.13251543,4.07704852,3.46136243,0.01640096,4.55724390
-5.56178089,6.85722211,0.24020422,0.00000000,0.02693845,0.12875566,3.99771341,3.29621352,0.01693755,4.40079428
-5.55577789,6.62384199,0.23736332,0.00000000,0.02612211,0.12648356,3.92657752,3.14258306,0.01756673,4.25510608
-5.54977489,6.41473569,0.23484533,0.00000000,0.02562957,0.12583146,3.86535247,3.00238938,0.01828384,4.12214806
-5.54377189,6.23279153,0.23275200,0.00000000,0.02547040,0.12692059,3.81552872,2.87725652,0.01908414,4.00357729
-5.53776888,6.08034510,0.23116743,0.00000000,0.02565181,0.12985935,3.77833508,2.76848117,0.01996262,3.90070143
-5.53176588,5.95912708,0.23015557,0.00000000,0.02617822,0.13474146,3.75470368,2.67700719,0.02091382,3.81444885
-5.52576288,5.87022415,0.22975864,0.00000000,0.02705080,0.14164398,3.74524170,2.60340859,0.02193155,3.74534804
-5.51975988,5.81405492,0.22999640,0.00000000,0.02826700,0.15062530,3.75021123,2.54788194,0.02300874,3.69351737
-5.51375688,5.79036224,0.23086646,0.00000000,0.02982015,0.16172312,3.76951831,2.51024849,0.02413721,3.65866601
-5.50775388,5.79822261,0.23234537,0.00000000,0.03169907,0.17495258,3.80271163,2.48996632,0.02530756,3.64010624
-5.50175088,5.83607285,0.23439067,0.00000000,0.03388779,0.19030457,3.84899129,2.48615193,0.02650911,3.63677685
-5.49574787,5.90175342,0.23694355,0.00000000,0.03636541,0.20774433,3.90722731,2.49761077,0.02772987,3.64727714
-5.48974487,5.99256722,0.23993226,0.00000000,0.03910604,0.22721053,3.97598747,2.52287553,0.02895665,3.66991017
-5.48374187,6.10535215,0.24327583,0.00000000,0.04207894,0.24861484,4.05357348,2.56025103,0.03017518,3.70273403
-5.47773887,6.23656510,0.24688816,0.00000000,0.04524881,0.27184209,4.13806450,2.60786398,0.03137043,3.74361911
-5.47173587,6.38237500,0.25068223,0.00000000,0.04857630,0.29675114,4.22736638,2.66371616,0.03252683,3.79030963
-5.46573287,6.53876185,0.25457420,0.00000000,0.05201862,0.32317642,4.31926537,2.72573916,0.03362871,3.84048722
-5.45972986,6.70161897,0.25848736,0.00000000,0.05553047,0.35093020,4.41148445,2.79184886,0.03466073,3.89183453
-5.45372686,6.86685535,0.26235568,0.00000000,0.05906497,0.37980554,4.50174096,2.85999826,0.03560828,3.94209694
-5.44772386,7.03049538,0.26612696,0.00000000,0.06257492,0.40957980,4.58780364,2.92822683,0.03645799,3.98914040
-5.44172086,7.18877291,0.26976532,0.00000000,0.06601400,0.44001870,4.66754796,2.99470524,0.03719820,4.03100408
-5.43571786,7.33821755,0.27325311,0.00000000,0.06933817,0.47088062,4.73900812,3.05777421,0.03781935,4.06594617
-5.42971486,7.47573061,0.27659209,0.00000000,0.07250705,0.50192121,4.80042463,3.11597669,0.03831441,4.09248206
-5.42371186,7.59864907,0.27980384,0.00000000,0.07548521,0.53289787,4.85028639,3.16808257,0.03867917,4.10941399
-5.41770885,7.70479591,0.28292947,0.00000000,0.07824345,0.56357413,4.88736625,3.21310573,0.03891247,4.11585179
-5.41170585,7.79251582,0.28602858,0.00000000,0.08075989,0.59372357,4.91074930,3.25031315,0.03901638,4.11122442
-5.40570285,7.86069543,0.28917747,0.00000000,0.08302084,0.62313330,4.91985322,3.27922627,0.03899619,4.09528254
-5.39969985,7.90876796,0.29246674,0.00000000,0.08502137,0.65160670,4.91444009,3.29961506,0.03886036,4.06809219
-5.39369685,7.93670234,0.29599824,0.00000000,0.08676563,0.67896553,4.89461939,3.31148520,0.03862035,4.03002029
-5.38769385,7.94497751,0.29988159,0.00000000,0.08826678,0.70505114,4.86084200,3.31505938,0.03829030,3.98171250
-5.38169085,7.93454305,0.30423022,0.00000000,0.08954654,0.72972507,4.81388518,3.31075349,0.03788668,3.92406433
-5.37568784,7.90676749,0.30915721,0.00000000,0.09063443,0.75286885,4.75482879,3.29914891,0.03742778,3.85818655
-5.36968484,7.86337655,0.31477091,0.00000000,0.09156662,0.77438332,4.68502345,3.28096204,0.03693320,3.78536593
-5.36368184,7.80638330,0.32117068,0.00000000,0.09238452,0.79418747,4.60605130,3.25701230,0.03642324,3.70702274
-5.35767884,7.73801308,0.32844277,0.00000000,0.09313306,0.81221707,4.51968055,3.22818987,0.03591828,3.62466609
-5.35167584,7.66062588,0.33665650,0.00000000,0.09385886,0.82842318,4.42781516,3.19542428,0.03543818,3.53984869
-5.34567284,7.57663902,0.34586105,0.00000000,0.09460828,0.84277083,4.33244135,3.15965510,0.03500165,3.45412237
-5.33966983,7.48845286,0.35608277,0.00000000,0.09542543,0.85523782,4.23557255,3.12180541,0.03462571,3.36899569
-5.33366683,7.39838223,0.36732337,0.00000000,0.09635036,0.86581399,4.13919485,3.08275909,0.03432519,3.28589485
-5.32766383,7.30859573,0.37955884,0.00000000,0.09741731,0.87450082,4.04521450,3.04334218,0.03411232,3.20612919
-5.32166083,7.22106454,0.39273934,0.00000000,0.09865331,0.88131141,3.95540957,3.00430872,0.03399641,3.13086202
-5.31565783,7.13752207,0.40678994,0.00000000,0.10007703,0.88627086,3.87138690,2.96633101,0.03398362,3.06108745
-5.30965483,7.05943488,0.42161210,0.00000000,0.10169802,0.88941685,3.79454581,2.92999393,0.03407691,2.99761375
-5.30365183,6.98798463,0.43708601,0.00000000,0.10351632,0.89080026,3.72604939,2.89579293,0.03427598,2.94105314
-5.29764882,6.92406059,0.45307340,0.00000000,0.10552252,0.89048581,3.66680370,2.86413492,0.03457742,2.89181780
-5.29164582,6.86826102,0.46942078,0.00000000,0.10769807,0.88855222,3.61744507,2.83534121,0.03497487,2.85012175
-5.28564282,6.82090209,0.48596292,0.00000000,0.11001607,0.88509202,3.57833509,2.80965157,0.03545932,2.81598765
-5.27963982,6.78203206,0.50252628,0.00000000,0.11244221,0.88021065,3.54956262,2.78722862,0.03601940,2.78925768
-5.27363682,6.75144896,0.51893236,0.00000000,0.11493604,0.87402478,3.53095197,2.76816161,0.03664177,2.76960762
-5.26763382,6.72871967,0.53500068,0.00000000,0.11745227,0.86665984,3.52207614,2.75246907,0.03731149,2.75656290
-5.26163082,6.71319895,0.55055131,0.00000000,0.11994226,0.85824670,3.52227414,2.74009993,0.03801238,2.74951586
-5.25562781,6.70404726,0.56540695,0.00000000,0.12235539,0.84891772,3.53067132,2.73093292,0.03872744,2.74774330
-5.24962481,6.70024668,0.57939451,0.00000000,0.12464049,0.83880220,3.54620189,2.72477442,0.03943919,2.75042388
-5.24362181,6.70061520,0.59234620,0.00000000,0.12674703,0.82802156,3.56763304,2.72135535,0.04012995,2.75665483
-5.23761881,6.70381970,0.60410036,0.00000000,0.12862631,0.81668456,3.59359025,2.72032759,0.04078222,2.76546804
-5.23161581,6.70838891,0.61450205,0.00000000,0.13023239,0.80488282,3.62258367,2.72126107,0.04137888,2.77584557
-5.22561281,6.71272782,0.62340361,0.00000000,0.13152288,0.79268699,3.65303567,2.72364231,0.04190347,2.78673494
-5.21960980,6.71513498,0.63066543,0.00000000,0.13245960,0.78014397,3.68330970,2.72687556,0.04234040,2.79706451
-5.21360680,6.71382450,0.63615697,0.00000000,0.13300908,0.76727525,3.71174080,2.73028751,0.04267519,2.80575965
-5.20760380,6.70695393,0.63975827,0.00000000,0.13314296,0.75407685,3.73666778,2.73313613,0.04289465,2.81175980
-5.20160080,6.69265900,0.64136193,0.00000000,0.13283828,0.74052062,3.75646729,2.73462430,0.04298710,2.81403702
-5.19559780,6.66909527,0.64087566,0.00000000,0.13207777,0.72655724,3.76958937,2.73391817,0.04294259,2.81161589
-5.18959480,6.63448646,0.63822524,0.00000000,0.13085002,0.71212059,3.77459410,2.73017003,0.04275310,2.80359462
-5.18359180,6.58717794,0.63335783,0.00000000,0.12914970,0.69713332,3.77018833,2.72254499,0.04241276,2.78916702
-5.17758879,6.52569356,0.62624547,0.00000000,0.12697765,0.68151343,3.75526151,2.71025034,0.04191802,2.76764451
-5.17158579,6.44879302,0.61688836,0.00000000,0.12434106,0.66518130,3.72891910,2.69256624,0.04126781,2.73847723
-5.16558279,6.35552682,0.60531789,0.00000000,0.12125348,0.64806695,3.69051187,2.66887608,0.04046371,2.70127322
-5.15957979,6.24528537,0.59159898,0.00000000,0.11773483,0.63011687,3.63965966,2.63869478,0.03950996,2.65581434
-5.15357679,6.11783904,0.57583144,0.00000000,0.11381128,0.61130021,3.57626785,2.60169326,0.03841354,2.60206788
-5.14757379,5.97336616,0.55815028,0.00000000,0.10951505,0.59161377,3.50053534,2.55771754,0.03718407,2.54019277
-5.14157079,5.81246649,0.53872477,0.00000000,0.10488395,0.57108551,3.41295284,2.50680111,0.03583368,2.47053959
-5.13556778,5.63615866,0.51775597,0.00000000,0.09996095,0.54977653,3.31429128,2.44916956,0.03437678,2.39364384
-5.12956478,5.44586068,0.49547311,0.00000000,0.09479342,0.52778105,3.20557998,2.38523712,0.03282976,2.31021246
-5.12356178,5.24335395,0.47212857,0.00000000,0.08943229,0.50522482,3.08807543,2.31559492,0.03121064,2.22110373
-5.11755878,5.03073215,0.44799180,0.00000000,0.08393106,0.48226170,2.96322166,2.24099156,0.02953858,2.12730134
-5.11155578,4.81033708,0.42334251,0.00000000,0.07834475,0.45906884,2.83260392,2.16230702,0.02783343,2.02988372
-5.10555278,4.58468479,0.39846327,0.00000000,0.07272867,0.43584072,2.69789766,2.08052112,0.02611526,1.92998979
-5.09954977,4.35638542,0.37363196,0.00000000,0.06713726,0.41278240,2.56081520,1.99667841,0.02440378,1.82878307
-5.09354677,4.12806094,0.34911447,0.00000000,0.06162293,0.39010230,2.42305245,1.91185127,0.02271794,1.72741542
-5.08754377,3.90226475,0.32515792,0.00000000,0.05623491,0.36800511,2.28623830,1.82710313,0.02107544,1.62699255
-5.08154077,3.68140705,0.30198472,0.00000000,0.05101832,0.34668500,2.15188870,1.74345385,0.01949233,1.52854250
-5.07553777,3.46768937,0.27978777,0.00000000,0.04601330,0.32631962,2.02136750,1.66184883,0.01798279,1.43298877
-5.06953477,3.26305096,0.25872692,0.00000000,0.04125433,0.30706508,1.89585558,1.58313316,0.01655881,1.34112903
-5.06353177,3.06912904,0.23892685,0.00000000,0.03676986,0.28905214,1.77632913,1.50803211,0.01523015,1.25362022
-5.05752876,2.88723389,0.22047634,0.00000000,0.03258199,0.27238374,1.66354760,1.43713827,0.01400424,1.17097030
-5.05152576,2.71833890,0.20342894,0.00000000,0.02870650,0.25713380,1.55805120,1.37090560,0.01288628,1.09353679
-5.04552276,2.56308483,0.18780482,0.00000000,0.02515301,0.24334735,1.46016724,1.30965016,0.01187938,1.02153144
-5.03951976,2.42179684,0.17359369,0.00000000,0.02192533,0.23104172,1.37002431,1.25355684,0.01098470,0.95503055
-5.03351676,2.29451207,0.16075855,0.00000000,0.01902199,0.22020878,1.28757288,1.20269113,0.01020180,0.89398981
-5.02751376,2.18101546,0.14924001,0.00000000,0.01643684,0.21081779,1.21261060,1.15701477,0.00952886,0.83826255
-5.02151076,2.08088092,0.13896088,0.00000000,0.01415974,0.20281881,1.14481063,1.11640401,0.00896303,0.78762015
-5.01550775,1.99351533,0.12983091,0.00000000,0.01217736,0.19614637,1.08375125,1.08066924,0.00850074,0.74177345
-5.00950475,1.91820268,0.12175129,0.00000000,0.01047390,0.19072314,1.02894503,1.04957465,0.00813801,0.70039377
-5.00350175,1.85414626,0.11461887,0.00000000,0.00903184,0.18646345,0.97986640,1.02285695,0.00787072,0.66313286
-4.99749875,1.80050717,0.10832990,0.00000000,0.00783265,0.18327658,0.93597618,1.00024222,0.00769490,0.62964050
-4.99149575,1.75643771,0.10278314,0.00000000,0.00685738,0.18106959,0.89674264,0.98146031,0.00760691,0.59957958
-4.98549275,1.72110922,0.09788244,0.00000000,0.00608724,0.17974984,0.86165825,0.96625646,0.00760363,0.57263792
-4.97948974,1.69373376,0.09353859,0.00000000,0.00550399,0.17922695,0.83025231,0.95439987,0.00768258,0.54853687
-4.97348674,1.67358021,0.08967071,0.00000000,0.00509034,0.17941447,0.80209938,0.94568955,0.00784198,0.52703667
-4.96748374,1.65998496,0.08620703,0.00000000,0.00483014,0.18023115,0.77682401,0.93995753,0.00808081,0.50793882
-4.96148074,1.65235831,0.08308522,0.00000000,0.00470858,0.18160197,0.75410224,0.93706995,0.00839882,0.49108584
-4.95547774,1.65018713,0.08025248,0.00000000,0.00471219,0.18345895,0.73366062,0.93692643,0.00879641,0.47635891
-4.94947474,1.65303504,0.07766530,0.00000000,0.00482888,0.18574188,0.71527336,0.93945826,0.00927468,0.46367376
-4.94347174,1.66054069,0.07528908,0.00000000,0.00504778,0.18839891,0.69875828,0.94462577,0.00983523,0.45297557
-4.93746873,1.67241494,0.07309772,0.00000000,0.00535920,0.19138719,0.68397231,0.95241532,0.01048009,0.44423313
-4.93146573,1.68843749,0.07107316,0.00000000,0.00575437,0.19467332,0.67080676,0.96283616,0.01121161,0.43743290
-4.92546273,1.70845310,0.06920497,0.00000000,0.00622527,0.19823394,0.65918303,0.97591728,0.01203229,0.43257312
-4.91945973,1.73236768,0.06748998,0.00000000,0.00676444,0.20205606,0.64904870,0.99170430,0.01294464,0.42965842
-4.91345673,1.76014398,0.06593194,0.00000000,0.00736472,0.20613732,0.64037435,1.01025646,0.01395107,0.42869508
-4.90745373,1.79179680,0.06454125,0.00000000,0.00801912,0.21048602,0.63315086,1.03164344,0.01505368,0.42968688
-4.90145073,1.82738732,0.06333472,0.00000000,0.00872060,0.21512092,0.62738731,1.05594193,0.01625421,0.43263187
-4.89544772,1.86701636,0.06233522,0.00000000,0.00946197,0.22007060,0.62310907,1.08323189,0.01755382,0.43751974
-4.88944472,1.91081627,0.06157137,0.00000000,0.01023578,0.22537260,0.62035616,1.11359219,0.01895303,0.44433001
-4.88344172,1.95894129,0.06107710,0.00000000,0.01103429,0.23107202,0.61918143,1.14709563,0.02045159,0.45303068
-4.87743872,2.01155645,0.06089108,0.00000000,0.01184951,0.23721986,0.61964865,1.18380335,0.02204837,0.46357756
-4.87143572,2.06882512,0.06105603,0.00000000,0.01267322,0.24387093,0.62183016,1.22375863,0.02374131,0.47591397
-4.86543272,2.13089550,0.06161792,0.00000000,0.01349712,0.25108152,0.62580428,1.26698033,0.02552730,0.48997084
-4.85942971,2.19788660,0.06262494,0.00000000,0.01431301,0.25890681,0.63165227,1.31345600,0.02740217,0.50566722
-4.85342671,2.26987431,0.06412647,0.00000000,0.01511300,0.26739823,0.63945512,1.36313518,0.02936065,0.52291111
-4.84742371,2.34687813,0.06617184,0.00000000,0.01588973,0.27660085,0.64929014,1.41592311,0.03139630,0.54160059
-4.84142071,2.42884950,0.06880907,0.00000000,0.01663669,0.28655087,0.66122767,1.47167519,0.03350159,0.56162545
-4.83541771,2.51566225,0.07208362,0.00000000,0.01734850,0.29727348,0.67532805,1.53019263,0.03566781,0.58286908
-4.82941471,2.60710606,0.07603704,0.00000000,0.01802117,0.30878109,0.69163907,1.59121955,0.03788521,0.60521089
-4.82341171,2.70288331,0.08070576,0.00000000,0.01865241,0.32107212,0.71019415,1.65444195,0.04014296,0.62852923
-4.81740870,2.80260996,0.08611995,0.00000000,0.01924185,0.33413050,0.73101143,1.71948869,0.04242931,0.65270479
-4.81140570,2.90582066,0.09230246,0.00000000,0.01979124,0.34792578,0.75409396,1.78593457,0.04473165,0.67762448
-4.80540270,3.01197821,0.09926799,0.00000000,0.02030464,0.36241414,0.77943101,1.85330582,0.04703666,0.70318597
-4.79939970,3.12048731,0.10702231,0.00000000,0.02078843,0.37754014,0.80700069,1.92108771,0.04933051,0.72930256
-4.79339670,3.23071230,0.11556183,0.00000000,0.02125139,0.39323936,0.83677386,1.98873430,0.05159907,0.75590861
-4.78739370,3.34199846,0.12487326,0.00000000,0.02170456,0.40944166,0.86871908,2.05568015,0.05382815,0.78296519
-4.78139070,3.45369615,0.13493352,0.00000000,0.02216112,0.42607526,0.90280877,2.12135354,0.05600385,0.81046593
-4.77538769,3.56518701,0.14570990,0.00000000,0.02263610,0.44307128,0.93902613,2.18519093,0.05811284,0.83844295
-4.76938469,3.67591132,0.15716041,0.00000000,0.02314608,0.46036876,0.97737260,2.24665227,0.06014280,0.86697245
-4.76338169,3.78539525,0.16923435,0.00000000,0.02370873,0.47791986,1.01787566,2.30523639,0.06208280,0.89617985
-4.75737869,3.89327709,0.18187310,0.00000000,0.02434231,0.49569505,1.06059632,2.36049630,0.06392370,0.92624411
-4.75137569,3.99933094,0.19501107,0.00000000,0.02506516,0.51368809,1.10563609,2.41205347,0.06565860,0.95740090
-4.74537269,4.10348683,0.20857688,0.00000000,0.02589502,0.53192042,1.15314272,2.45961072,0.06728323,0.98994426
-4.73936968,4.20584588,0.22249458,0.00000000,0.02684845,0.55044480,1.20331438,2.50296308,0.06879629,1.02422627
-4.73336668,4.30668936,0.23668510,0.00000000,0.02794013,0.56934782,1.25640150,2.54200602,0.07019972,1.06065447
-4.72736368,4.40648059,0.25106764,0.00000000,0.02918225,0.58875095,1.31270597,2.57674065,0.07149892,1.09968660
-4.72136068,4.50585866,0.26556117,0.00000000,0.03058387,0.60881000,1.37257707,2.60727533,0.07270278,1.14182234
-4.71535768,4.60562340,0.28008578,0.00000000,0.03215036,0.62971269,1.43640374,2.63382350,0.07382365,1.18759182
-4.70935468,4.70671108,0.29456401,0.00000000,0.03388294,0.65167410,1.50460299,2.65669731,0.07487707,1.23754075
-4.70335168,4.81016078,0.30892195,0.00000000,0.03577825,0.67493002,1.57760414,2.67629718,0.07588139,1.29221226
-4.69734867,4.91707180,0.32309009,0.00000000,0.03782814,0.69972816,1.65582916,2.69309717,0.07685719,1.35212549
-4.69134567,5.02855285,0.33700388,0.00000000,0.04001946,0.72631730,1.73966922,2.70762656,0.07782656,1.41775140
-4.68534267,5.14566423,0.35060402,0.00000000,0.04233414,0.75493468,1.82945802,2.72044801,0.07881220,1.48948639
-4.67933967,5.26935486,0.36383625,0.00000000,0.04474930,0.78579197,1.92544284,2.73213288,0.07983640,1.56762439
-4.67333667,5.40039630,0.37665093,0.00000000,0.04723761,0.81906028,2.02775417,2.74323467,0.08091996,1.65232868
-4.66733367,5.53931644,0.38900217,0.00000000,0.04976770,0.85485489,2.13637534,2.75426145,0.08208106,1.74360438
-4.66133067,5.68633600,0.40084671,0.00000000,0.05230482,0.89322035,2.25111378,2.76564852,0.08333409,1.84127319
-4.65532766,5.84131096,0.41214265,0.00000000,0.05481155,0.93411681,2.37157529,2.77773247,0.08468862,1.94495167
-4.64932466,6.00368450,0.42284798,0.00000000,0.05724861,0.97740830,2.49714340,2.79072798,0.08614842,2.05403466
-4.64332166,6.17245152,0.43291921,0.00000000,0.05957582,1.02285387,2.62696518,2.80470868,0.08771074,2.16768527
