energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.71185593,2.33704116,0.00349798,0.81449126,0.00504073,0.66447822,1.54562322,0.76713973
-5.70585293,2.50315164,0.00392959,0.87522033,0.00542370,0.70732240,1.65119590,0.82334792
-5.69984992,2.67067294,0.00438635,0.93721775,0.00580508,0.74949551,1.75692493,0.88047729
-5.69384692,2.83812564,0.00486490,1.00003069,0.00618002,0.79051493,1.86189707,0.93804743
-5.68784392,3.00392661,0.00536110,1.06314908,0.00654357,0.82989732,1.96515260,0.99553096
-5.68184092,3.16640265,0.00587003,1.12600732,0.00689080,0.86716598,2.06569415,1.05235676
-5.67583792,3.32380943,0.00638610,1.18798851,0.00721688,0.90185877,2.16249776,1.10791559
-5.66983492,3.47435607,0.00690311,1.24843140,0.00751718,0.93353656,2.25452631,1.16156826
-5.66383192,3.61623502,0.00741431,1.30664023,0.00778747,0.96179185,2.34074525,1.21265627
-5.65782891,3.74765701,0.00791262,1.36189719,0.00802394,0.98625749,2.42014061,1.26051482
-5.65182591,3.86689015,0.00839072,1.41347762,0.00822338,1.00661524,2.49173894,1.30448778
-5.64582291,3.97230230,0.00884123,1.46066726,0.00838324,1.02260386,2.55462887,1.34394442
-5.63981991,4.06240545,0.00925693,1.50278124,0.00850177,1.03402655,2.60798366,1.37829708
-5.63381691,4.13590033,0.00963092,1.53918409,0.00857806,1.04075747,2.65108421,1.40701933
-5.62781391,4.19171985,0.00995679,1.56931001,0.00861210,1.04274715,2.68334160,1.42966374
-5.62181091,4.22906925,0.01022886,1.59268243,0.00860486,1.04002643,2.70431838,1.44587847
-5.61580790,4.24746127,0.01044229,1.60893210,0.00855829,1.03270894,2.71374750,1.45542196
-5.60980490,4.24674441,0.01059321,1.61781278,0.00847534,1.02099178,2.71154818,1.45817490
-5.60380190,4.22712279,0.01067890,1.61921356,0.00835996,1.00515433,2.69783742,1.45414877
-5.59779890,4.18916598,0.01069783,1.61316723,0.00821707,0.98555517,2.67293672,1.44349040
-5.59179590,4.13380810,0.01064968,1.59985400,0.00805252,0.96262703,2.63737288,1.42648222
-5.58579290,4.06233521,0.01053541,1.57960023,0.00787308,0.93686979,2.59187278,1.40353788
-5.57978989,3.97636117,0.01035719,1.55287200,0.00768630,0.90884170,2.53735150,1.37519328
-5.57378689,3.87779209,0.01011835,1.52026348,0.00750051,0.87914885,2.47489414,1.34209319
-5.56778389,3.76878035,0.00982326,1.48248060,0.00732471,0.84843327,2.40573130,1.30497395
-5.56178089,3.65166965,0.00947723,1.44032036,0.00716841,0.81735970,2.33120912,1.26464272
-5.55577789,3.52893265,0.00908637,1.39464680,0.00704160,0.78660159,2.25275459,1.22195420
-5.54977489,3.40310365,0.00865734,1.34636430,0.00695454,0.75682651,2.17183733,1.17778566
-5.54377189,3.27670862,0.00819727,1.29638957,0.00691764,0.72868142,2.08992929,1.13301128
-5.53776888,3.15219522,0.00771351,1.24562329,0.00694126,0.70277829,2.00846376,1.08847680
-5.53176588,3.03186558,0.00721343,1.19492278,0.00703552,0.67968034,1.92879544,1.04497561
-5.52576288,2.91781430,0.00670430,1.14507664,0.00721010,0.65988956,1.85216313,1.00322714
-5.51975988,2.81187426,0.00619307,1.09678267,0.00747394,0.64383569,1.77965659,0.96385840
-5.51375688,2.71557209,0.00568627,1.05062970,0.00783505,0.63186721,1.71218906,0.92738940
-5.50775388,2.63009527,0.00518986,1.00708427,0.00830016,0.62424466,1.65047642,0.89422303
-5.50175088,2.55627178,0.00470911,0.96648247,0.00887451,0.62113643,1.59502412,0.86463950
-5.49574787,2.49456305,0.00424859,0.92902717,0.00956150,0.62261744,1.54612218,0.83879569
-5.48974487,2.44507031,0.00381209,0.89479071,0.01036246,0.62867059,1.50384861,0.81672906
-5.48374187,2.40755373,0.00340258,0.86372260,0.01127637,0.63919105,1.46808087,0.79836592
-5.47773887,2.38146328,0.00302227,0.83566179,0.01229968,0.65399332,1.43851485,0.78353345
-5.47173587,2.36597976,0.00267259,0.81035276,0.01342610,0.67282075,1.41469039,0.77197494
-5.46573287,2.36006394,0.00235428,0.78746458,0.01464649,0.69535709,1.39602202,0.76336718
-5.45972986,2.36251150,0.00206743,0.76661185,0.01594890,0.72123973,1.38183346,0.75733945
-5.45372686,2.37201116,0.00181152,0.74737666,0.01731855,0.75007397,1.37139418,0.75349292
-5.44772386,2.38720344,0.00158558,0.72933041,0.01873801,0.78144771,1.36395631,0.75141977
-5.44172086,2.40673733,0.00138821,0.71205453,0.02018747,0.81494583,1.35879001,0.75072107
-5.43571786,2.42932247,0.00121768,0.69515932,0.02164507,0.85016367,1.35521593,0.75102264
-5.42971486,2.45377463,0.00107202,0.67830007,0.02308736,0.88671885,1.35263297,0.75198845
-5.42371186,2.47905277,0.00094912,0.66119005,0.02448983,0.92426088,1.35054056,0.75333087
-5.41770885,2.50428633,0.00084674,0.64360982,0.02582752,0.96247822,1.34855423,0.75481758
-5.41170585,2.52879194,0.00076263,0.62541284,0.02707570,1.00110215,1.34641429,0.75627510
-5.40570285,2.55207936,0.00069456,0.60652742,0.02821053,1.03990774,1.34398737,0.75758884
-5.39969985,2.57384708,0.00064039,0.58695507,0.02920978,1.07871154,1.34126115,0.75869999
-5.39369685,2.59396839,0.00059805,0.56676572,0.03005347,1.11736652,1.33833304,0.75959969
-5.38769385,2.61246933,0.00056563,0.54609033,0.03072452,1.15575462,1.33539361,0.76032095
-5.38169085,2.62950041,0.00054137,0.52511132,0.03120928,1.19377748,1.33270622,0.76092886
-5.37568784,2.64530399,0.00052366,0.50405162,0.03149795,1.23134614,1.33058413,0.76150993
-5.36968484,2.66017978,0.00051108,0.48316288,0.03158488,1.26837051,1.32936661,0.76216112
-5.36368184,2.67445059,0.00050238,0.46271348,0.03146878,1.30474957,1.32939555,0.76297932
-5.35767884,2.68843047,0.00049647,0.44297698,0.03115274,1.34036297,1.33099398,0.76405185
-5.35167584,2.70239730,0.00049244,0.42422144,0.03064407,1.37506493,1.33444755,0.76544856
-5.34567284,2.71657119,0.00048952,0.40670004,0.02995413,1.40868101,1.33999014,0.76721595
-5.33966983,2.73109983,0.00048710,0.39064329,0.02909786,1.44100793,1.34779394,0.76937346
-5.33366683,2.74605148,0.00048471,0.37625301,0.02809339,1.47181697,1.35796445,0.77191221
-5.32766383,2.76141536,0.00048200,0.36369814,0.02696138,1.50086042,1.37054021,0.77479607
-5.32166083,2.77710919,0.00047874,0.35311228,0.02572448,1.52788103,1.38549690,0.77796483
-5.31565783,2.79299259,0.00047481,0.34459292,0.02440661,1.55262365,1.40275504,0.78133916
-5.30965483,2.80888511,0.00047019,0.33820204,0.02303235,1.57484837,1.42219038,0.78482699
-5.30365183,2.82458713,0.00046495,0.33396785,0.02162630,1.59434418,1.44364580,0.78833061
-5.29764882,2.83990158,0.00045924,0.33188740,0.02021249,1.61094203,1.46694365,0.79175416
-5.29164582,2.85465480,0.00045328,0.33192970,0.01881387,1.62452646,1.49189738,0.79501070
-5.28564282,2.86871452,0.00044738,0.33403903,0.01745189,1.63504473,1.51832133,0.79802851
-5.27963982,2.88200357,0.00044190,0.33813828,0.01614613,1.64251265,1.54603798,0.80075607
-5.27363682,2.89450804,0.00043723,0.34413194,0.01491408,1.64701670,1.57488197,0.80316534
-5.26763382,2.90627925,0.00043384,0.35190871,0.01377093,1.64871203,1.60470072,0.80525322
-5.26163082,2.91742916,0.00043220,0.36134357,0.01272957,1.64781627,1.63535151,0.80704093
-5.25562781,2.92811964,0.00043284,0.37229920,0.01180050,1.64459965,1.66669553,0.80857153
-5.24962481,2.93854626,0.00043626,0.38462696,0.01099198,1.63937174,1.69858930,0.80990564
-5.24362181,2.94891774,0.00044301,0.39816724,0.01031007,1.63246579,1.73087442,0.81111569
-5.23761881,2.95943265,0.00045358,0.41274956,0.00975881,1.62422146,1.76336657,0.81227916
-5.23161581,2.97025497,0.00046847,0.42819236,0.00934040,1.61496721,1.79584473,0.81347120
-5.22561281,2.98149026,0.00048811,0.44430283,0.00905535,1.60500319,1.82804175,0.81475715
-5.21960980,2.99316427,0.00051292,0.46087674,0.00890267,1.59458593,1.85963716,0.81618553
-5.21360680,3.00520548,0.00054320,0.47769871,0.00888005,1.58391552,1.89025306,0.81778180
-5.20760380,3.01743279,0.00057923,0.49454284,0.00898399,1.57312620,1.91945363,0.81954346
-5.20160080,3.02954951,0.00062115,0.51117389,0.00920993,1.56228078,1.94674864,0.82143672
-5.19559780,3.04114391,0.00066903,0.52734922,0.00955238,1.55136912,1.97160109,0.82339492
-5.18959480,3.05169670,0.00072283,0.54282132,0.01000501,1.54031081,1.99343866,0.82531886
-5.18359180,3.06059493,0.00078240,0.55734116,0.01056068,1.52896164,2.01166870,0.82707900
-5.17758879,3.06715181,0.00084747,0.57066217,0.01121155,1.51712347,2.02569606,0.82851940
-5.17158579,3.07063133,0.00091768,0.58254481,0.01194910,1.50455695,2.03494294,0.82946322
-5.16558279,3.07027656,0.00099252,0.59276167,0.01276416,1.49099608,2.03886988,0.82971942
-5.15957979,3.06534010,0.00107142,0.60110285,0.01364696,1.47616405,2.03699696,0.82909043
-5.15357679,3.05511548,0.00115369,0.60738160,0.01458717,1.45978931,2.02892423,0.82738037
-5.14757379,3.03896774,0.00123857,0.61143984,0.01557394,1.44162121,2.01435051,0.82440335
-5.14157079,3.01636230,0.00132521,0.61315350,0.01659594,1.42144433,1.99308975,0.81999170
-5.13556778,2.98689056,0.00141273,0.61243747,0.01764149,1.39909112,1.96508435,0.81400355
-5.12956478,2.95029156,0.00150018,0.60924978,0.01869856,1.37445224,1.93041495,0.80632967
-5.12356178,2.90646891,0.00158661,0.60359518,0.01975496,1.34748439,1.88930633,0.79689924
-5.11755878,2.85550257,0.00167107,0.59552757,0.02079844,1.31821547,1.84212933,0.78568437
-5.11155578,2.79765523,0.00175261,0.58515141,0.02181685,1.28674720,1.78939889,0.77270336
-5.10555278,2.73337350,0.00183034,0.57262197,0.02279830,1.25325517,1.73176813,0.75802254
-5.09954977,2.66328388,0.00190340,0.55814424,0.02373141,1.21798669,1.67001912,0.74175676
-5.09354677,2.58818419,0.00197102,0.54197069,0.02460546,1.18125677,1.60505026,0.72406860
-5.08754377,2.50903069,0.00203255,0.52439764,0.02541072,1.14344239,1.53786118,0.70516633
-5.08154077,2.42692169,0.00208743,0.50576063,0.02613862,1.10497565,1.46953518,0.68530077
-5.07553777,2.34307795,0.00213525,0.48642852,0.02678204,1.06633581,1.40121990,0.66476123
-5.06953477,2.25882066,0.00217572,0.46679674,0.02733554,1.02804078,1.33410662,0.64387046
-5.06353177,2.17554735,0.00220876,0.44727966,0.02779560,0.99063804,1.26940853,0.62297901
-5.05752876,2.09470608,0.00223441,0.42830231,0.02816076,0.95469511,1.20833829,0.60245880
-5.05152576,2.01776845,0.00225291,0.41029156,0.02843187,0.92078984,1.15208521,0.58269628
-5.04552276,1.94620149,0.00226466,0.39366699,0.02861205,0.88950025,1.10179238,0.56408494
-5.03951976,1.88143869,0.00227023,0.37883161,0.02870682,0.86139407,1.05853373,0.54701753
-5.03351676,1.82485047,0.00227034,0.36616256,0.02872399,0.83701789,1.02329151,0.53187785
-5.02751376,1.77771421,0.00226582,0.35600198,0.02867350,0.81688582,0.99693422,0.51903223
-5.02151076,1.74118408,0.00225764,0.34864831,0.02856724,0.80146780,0.98019535,0.50882086
-5.01550775,1.71626116,0.00224681,0.34434805,0.02841868,0.79117751,0.97365316,0.50154893
-5.00950475,1.70376426,0.00223440,0.34328829,0.02824249,0.78636008,0.97771203,0.49747785
-5.00350175,1.70430217,0.00222145,0.34559017,0.02805405,0.78727987,0.99258572,0.49681678
-4.99749875,1.71824806,0.00220898,0.35130347,0.02786893,0.79410868,1.01828325,0.49971451
-4.99149575,1.74571710,0.00219791,0.36040253,0.02770232,0.80691482,1.05459793,0.50625224
-4.98549275,1.78654833,0.00218901,0.37278373,0.02756846,0.82565354,1.10110030,0.51643734
-4.97948974,1.84029186,0.00218292,0.38826475,0.02748004,0.85015947,1.15713572,0.53019857
-4.97348674,1.90620265,0.00218003,0.40658576,0.02744772,0.88014166,1.22182718,0.54738308
-4.96748374,1.98324179,0.00218054,0.42741266,0.02747960,0.91518169,1.29408406,0.56775540
-4.96148074,2.07008625,0.00218440,0.45034254,0.02758090,0.95473549,1.37261709,0.59099888
-4.95547774,2.16514756,0.00219129,0.47491127,0.02775366,0.99813923,1.45595989,0.61671959
-4.94947474,2.26659988,0.00220069,0.50060331,0.02799656,1.04461941,1.54249700,0.64445290
-4.94347174,2.37241708,0.00221182,0.52686337,0.02830495,1.09330732,1.63049792,0.67367268
-4.93746873,2.48041840,0.00222373,0.55310989,0.02867091,1.14325763,1.71815674,0.70380304
-4.93146573,2.58832144,0.00223529,0.57874980,0.02908353,1.19347075,1.80363607,0.73423225
-4.92546273,2.69380113,0.00224527,0.60319423,0.02952926,1.24291824,1.88511421,0.76432854
-4.91945973,2.79455252,0.00225239,0.62587456,0.02999236,1.29057064,1.96083376,0.79345718
-4.91345673,2.88835541,0.00225535,0.64625829,0.03045549,1.33542644,2.02915004,0.82099826
-4.90745373,2.97313798,0.00225291,0.66386408,0.03090031,1.37654141,2.08857741,0.84636457
-4.90145073,3.04703714,0.00224396,0.67827534,0.03130812,1.41305675,2.13783153,0.86901866
-4.89544772,3.10845298,0.00222750,0.68915187,0.03166057,1.44422519,2.17586575,0.88848856
-4.88944472,3.15609491,0.00220277,0.69623896,0.03194026,1.46943365,2.20190019,0.90438145
-4.88344172,3.18901762,0.00216924,0.69937364,0.03213135,1.48822165,2.21544193,0.91639465
-4.87743872,3.20664520,0.00212664,0.69848772,0.03222012,1.50029458,2.21629567,0.92432346
-4.87143572,3.20878252,0.00207496,0.69360761,0.03219540,1.50553125,2.20456422,0.92806565
-4.86543272,3.19561334,0.00201448,0.68485086,0.03204888,1.50398537,2.18063884,0.92762224
-4.85942971,3.16768551,0.00194574,0.67241968,0.03177540,1.49588105,2.14517999,0.92309489
-4.85342671,3.12588400,0.00186953,0.65659171,0.03137302,1.48160246,2.09908938,0.91467972
-4.84742371,3.07139313,0.00178686,0.63770855,0.03084304,1.46167819,2.04347463,0.90265819
-4.84142071,3.00565003,0.00169890,0.61616261,0.03018987,1.43676111,1.97960827,0.88738549
-4.83541771,2.93029134,0.00160698,0.59238286,0.02942081,1.40760468,1.90888294,0.86927681
-4.82941471,2.84709586,0.00151253,0.56682016,0.02854574,1.37503673,1.83276480,0.84879248
-4.82341171,2.75792546,0.00141699,0.53993284,0.02757676,1.33993196,1.75274713,0.82642237
-4.81740870,2.66466704,0.00132185,0.51217305,0.02652772,1.30318427,1.67030602,0.80267043
-4.81140570,2.56917765,0.00122853,0.48397450,0.02541377,1.26568013,1.58685998,0.77803995
-4.80540270,2.47323499,0.00113840,0.45574201,0.02425085,1.22827390,1.50373462,0.75302014
-4.79939970,2.37849491,0.00105270,0.42784301,0.02305524,1.19176616,1.42213377,0.72807436
-4.79339670,2.28645712,0.00097256,0.40060148,0.02184309,1.15688554,1.34311749,0.70363066
-4.78739370,2.19844002,0.00089895,0.37429412,0.02062997,1.12427472,1.26758748,0.68007448
-4.78139070,2.11556473,0.00083267,0.34914878,0.01943056,1.09448083,1.19627972,0.65774391
-4.77538769,2.03874832,0.00077438,0.32534508,0.01825830,1.06795019,1.12976386,0.63692729
-4.76938469,1.96870563,0.00072453,0.30301678,0.01712518,1.04502741,1.06844896,0.61786312
-4.76338169,1.90595865,0.00068343,0.28225574,0.01604159,1.02595839,1.01259430,0.60074195
-4.75737869,1.85085243,0.00065122,0.26311708,0.01501625,1.01089681,0.96232447,0.58571000
-4.75137569,1.80357588,0.00062790,0.24562504,0.01405617,0.99991335,0.91764748,0.57287411
-4.74537269,1.76418617,0.00061331,0.22977938,0.01316675,0.99300713,0.87847467,0.56230755
-4.73936968,1.73263503,0.00060719,0.21556175,0.01235187,0.99011844,0.84464140,0.55405646
-4.73336668,1.70879552,0.00060914,0.20294186,0.01161408,0.99114210,0.81592737,0.54814623
-4.72736368,1.69248778,0.00061866,0.19188319,0.01095476,0.99594062,0.79207578,0.54458771
-4.72136068,1.68350267,0.00063516,0.18234789,0.01037440,1.00435655,0.77281051,0.54338279
-4.71535768,1.68162201,0.00065796,0.17430089,0.00987276,1.01622334,0.75785080,0.54452899
-4.70935468,1.68663490,0.00068632,0.16771302,0.00944914,1.03137430,0.74692305,0.54802304
-4.70335168,1.69834926,0.00071940,0.16256309,0.00910254,1.04964915,0.73976956,0.55386303
-4.69734867,1.71659853,0.00075633,0.15883909,0.00883186,1.07089808,0.73615421,0.56204931
-4.69134567,1.74124322,0.00079618,0.15653828,0.00863603,1.09498306,0.73586509,0.57258393
-4.68534267,1.77216768,0.00083799,0.15566655,0.00851408,1.12177661,0.73871455,0.58546865
-4.67933967,1.80927245,0.00088076,0.15623691,0.00846521,1.15115806,0.74453677,0.60070191
-4.67333667,1.85246269,0.00092351,0.15826741,0.00848874,1.18300774,0.75318347,0.61827449
-4.66733367,1.90163360,0.00096521,0.16177848,0.00858412,1.21719942,0.76451815,0.63816455
-4.66133067,1.95665363,0.00100491,0.16678996,0.00875079,1.25359165,0.77840940,0.66033196
-4.65532766,2.01734658,0.00104165,0.17331783,0.00898808,1.29201841,0.79472369,0.68471243
-4.64932466,2.08347360,0.00107456,0.18137089,0.00929509,1.33227988,0.81331827,0.71121169
-4.64332166,2.15471618,0.00110283,0.19094746,0.00967045,1.37413387,0.83403447,0.73970014
-4.63731866,2.23066113,0.00112576,0.20203225,0.01011225,1.41728856,0.85669192,0.77000820
-4.63131566,2.31078870,0.00114275,0.21459354,0.01061784,1.46139712,0.88108383,0.80192276
-4.62531266,2.39446440,0.00115334,0.22858070,0.01118369,1.50605473,0.90697385,0.83518504
-4.61930965,2.48093550,0.00115720,0.24392230,0.01180530,1.55079834,0.93409444,0.86949002
-4.61330665,2.56933258,0.00115417,0.26052468,0.01247712,1.59510953,0.96214691,0.90448769
-4.60730365,2.65867634,0.00114421,0.27827132,0.01319255,1.63842048,0.99080327,0.93978628
-4.60130065,2.74788998,0.00112745,0.29702278,0.01394391,1.68012312,1.01970965,0.97495734
-4.59529765,2.83581667,0.00110418,0.31661748,0.01472254,1.71958116,1.04849123,1.00954280
-4.58929465,2.92124193,0.00107479,0.33687325,0.01551893,1.75614481,1.07675857,1.04306376
-4.58329165,3.00292015,0.00103983,0.35758956,0.01632283,1.78916755,1.10411495,1.07503081
-4.57728864,3.07960441,0.00099991,0.37855055,0.01712348,1.81802444,1.13016462,1.10495563
-4.57128564,3.15007870,0.00095576,0.39952876,0.01790983,1.84213126,1.15452146,1.13236342
-4.56528264,3.21319126,0.00090812,0.42028946,0.01867080,1.86096369,1.17681795,1.15680576
-4.55927964,3.26788798,0.00085781,0.44059546,0.01939553,1.87407580,1.19671400,1.17787357
-4.55327664,3.31324463,0.00080562,0.46021244,0.02007366,1.88111699,1.21390536,1.19520949
-4.54727364,3.34849655,0.00075234,0.47891448,0.02069563,1.88184675,1.22813143,1.20851941
-4.54127064,3.37306507,0.00069874,0.49648976,0.02125289,1.87614653,1.23918216,1.21758264
-4.53526763,3.38657929,0.00064549,0.51274627,0.02173815,1.86402823,1.24690381,1.22226035
-4.52926463,3.38889274,0.00059325,0.52751734,0.02214563,1.84563894,1.25120359,1.22250190
-4.52326163,3.38009417,0.00054254,0.54066684,0.02247116,1.82126161,1.25205283,1.21834896
-4.51725863,3.36051221,0.00049385,0.55209395,0.02271240,1.79131181,1.24948890,1.20993712
-4.51125563,3.33071368,0.00044753,0.56173720,0.02286886,1.75633041,1.24361567,1.19749500
-4.50525263,3.29149570,0.00040388,0.56957792,0.02294198,1.71697267,1.23460267,1.18134084
-4.49924962,3.24387193,0.00036308,0.57564269,0.02293511,1.67399410,1.22268294,1.16187675
-4.49324662,3.18905342,0.00032527,0.58000500,0.02285350,1.62823352,1.20814974,1.13958073
-4.48724362,3.12842472,0.00029048,0.58278575,0.02270411,1.58059402,1.19135221,1.11499673
-4.48124062,3.06351606,0.00025869,0.58415288,0.02249557,1.53202251,1.17269013,1.08872319
-4.47523762,2.99597238,0.00022984,0.58431989,0.02223788,1.48348842,1.15260785,1.06140016
-4.46923462,2.92752019,0.00020383,0.58354331,0.02194224,1.43596229,1.13158764,1.03369567
-4.46323162,2.85993307,0.00018051,0.58211927,0.02162075,1.39039483,1.11014239,1.00629142
-4.45722861,2.79499664,0.00015973,0.58037906,0.02128606,1.34769707,1.08880796,0.97986847
-4.45122561,2.73447380,0.00014130,0.57868389,0.02095108,1.30872192,1.06813510,0.95509303
-4.44522261,2.68007090,0.00012507,0.57741884,0.02062860,1.27424759,1.04868103,0.93260280
-4.43921961,2.63340548,0.00011085,0.57698611,0.02033089,1.24496310,1.03100081,0.91299416
-4.43321661,2.59597588,0.00009847,0.57779769,0.02006938,1.22145612,1.01563835,0.89681036
-4.42721361,2.56913337,0.00008778,0.58026753,0.01985422,1.20420299,1.00311736,0.88453099
-4.42121061,2.55405687,0.00007863,0.58480330,0.01969401,1.19356122,0.99393193,0.87656287
-4.41520760,2.55173057,0.00007088,0.59179788,0.01959548,1.18976419,0.98853710,0.87323249
-4.40920460,2.56292474,0.00006441,0.60162066,0.01956320,1.19291804,0.98733935,0.87477996
-4.40320160,2.58817964,0.00005910,0.61460886,0.01959942,1.20300062,0.99068715,0.88135475
-4.39719860,2.62779295,0.00005485,0.63105888,0.01970393,1.21986246,0.99886168,0.89301299
-4.39119560,2.68181058,0.00005158,0.65121796,0.01987401,1.24322954,1.01206800,0.90971647
-4.38519260,2.75002123,0.00004918,0.67527625,0.02010445,1.27270786,1.03042684,0.93133327
-4.37918959,2.83195475,0.00004759,0.70335950,0.02038772,1.30778969,1.05396733,0.95763995
-4.37318659,2.92688436,0.00004673,0.73552246,0.02071413,1.34786153,1.08262086,0.98832531
-4.36718359,3.03383305,0.00004652,0.77174336,0.02107212,1.39221365,1.11621657,1.02299556
-4.36118059,3.15158417,0.00004688,0.81191952,0.02144865,1.44005127,1.15447852,1.06118085
-4.35517759,3.27869631,0.00004775,0.85586423,0.02182958,1.49050729,1.19702515,1.10234313
-4.34917459,3.41352243,0.00004905,0.90330529,0.02220017,1.54265654,1.24337092,1.14588508
-4.34317159,3.55423329,0.00005070,0.95388508,0.02254550,1.59553140,1.29293062,1.19116012
-4.33716858,3.69884487,0.00005263,1.00716248,0.02285106,1.64813879,1.34502634,1.23748330
-4.33116558,3.84524959,0.00005477,1.06261662,0.02310314,1.69947806,1.39889706,1.28414289
-4.32516258,3.99125086,0.00005705,1.11965252,0.02328931,1.74855980,1.45371093,1.33041248
-4.31915958,4.13460034,0.00005938,1.17760859,0.02339882,1.79442498,1.50857995,1.37556347
-4.31315658,4.27303747,0.00006169,1.23576604,0.02342290,1.83616417,1.56257679,1.41887762
-4.30715358,4.40433017,0.00006393,1.29335992,0.02335503,1.87293620,1.61475343,1.45965951
