energy_ev,total_up,P_s_up,P_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.86193097,2.65634047,0.00423512,0.09032748,0.32666476,2.40699722,0.22647678,0.00000000
-5.85592796,2.64395950,0.00426212,0.08739293,0.31937263,2.40085840,0.21869211,0.00000000
-5.84992496,2.63455443,0.00427524,0.08461897,0.31273731,2.39725062,0.21150778,0.00000000
-5.84392196,2.62731287,0.00427197,0.08202663,0.30674564,2.39536302,0.20498376,0.00000000
-5.83791896,2.62139903,0.00425034,0.07963263,0.30137368,2.39437014,0.19916230,0.00000000
-5.83191596,2.61598419,0.00420896,0.07744961,0.29658919,2.39346053,0.19406829,0.00000000
-5.82591296,2.61027402,0.00414703,0.07548642,0.29235383,2.39186242,0.18970993,0.00000000
-5.81990995,2.60353213,0.00406441,0.07374844,0.28862522,2.38886553,0.18607986,0.00000000
-5.81390695,2.59509908,0.00396154,0.07223788,0.28535871,2.38383865,0.18315643,0.00000000
-5.80790395,2.58440683,0.00383941,0.07095415,0.28250878,2.37624282,0.18090516,0.00000000
-5.80190095,2.57098870,0.00369954,0.06989407,0.28003029,2.36564019,0.17928038,0.00000000
-5.79589795,2.55448525,0.00354386,0.06905221,0.27787949,2.35169895,0.17822695,0.00000000
-5.78989495,2.53464664,0.00337464,0.06842114,0.27601485,2.33419500,0.17768202,0.00000000
-5.78389195,2.51133244,0.00319439,0.06799173,0.27439794,2.31301105,0.17757692,0.00000000
-5.77788894,2.48450943,0.00300578,0.06775347,0.27299428,2.28813377,0.17783910,0.00000000
-5.77188594,2.45424841,0.00281153,0.06769487,0.27177437,2.25964998,0.17839409,0.00000000
-5.76588294,2.42072048,0.00261433,0.06780388,0.27071483,2.22774225,0.17916767,0.00000000
-5.75987994,2.38419342,0.00241677,0.06806843,0.26979972,2.19268450,0.18008791,0.00000000
-5.75387694,2.34502820,0.00222125,0.06847699,0.26902207,2.15483772,0.18108739,0.00000000
-5.74787394,2.30367581,0.00202994,0.06901919,0.26838543,2.11464596,0.18210533,0.00000000
-5.74187094,2.26067403,0.00184474,0.06968649,0.26790545,2.07263227,0.18308961,0.00000000
-5.73586793,2.21664358,0.00166726,0.07047277,0.26761130,2.02939416,0.18399869,0.00000000
-5.72986493,2.17228316,0.00149881,0.07137491,0.26754670,1.98559811,0.18480320,0.00000000
-5.72386193,2.12836250,0.00134038,0.07239317,0.26777059,1.94197247,0.18548719,0.00000000
-5.71785893,2.08571275,0.00119266,0.07353147,0.26835699,1.89929803,0.18604890,0.00000000
-5.71185593,2.04521348,0.00105608,0.07479743,0.26939412,1.85839585,0.18650094,0.00000000
-5.70585293,2.00777591,0.00093081,0.07620204,0.27098248,1.82011179,0.18686986,0.00000000
-5.69984992,1.97432199,0.00081680,0.07775919,0.27323194,1.78529763,0.18719501,0.00000000
-5.69384692,1.94575957,0.00071381,0.07948480,0.27625777,1.75478894,0.18752663,0.00000000
-5.68784392,1.92295401,0.00062146,0.08139566,0.28017562,1.72938002,0.18792337,0.00000000
-5.68184092,1.90669701,0.00053925,0.08350801,0.28509565,1.70979663,0.18844907,0.00000000
-5.67583792,1.89767403,0.00046656,0.08583598,0.29111599,1.69666763,0.18916908,0.00000000
-5.66983492,1.89643139,0.00040275,0.08838981,0.29831576,1.69049675,0.19014623,0.00000000
-5.66383192,1.90334525,0.00034712,0.09117412,0.30674808,1.69163603,0.19143662,0.00000000
-5.65782891,1.91859376,0.00029895,0.09418617,0.31643330,1.70026241,0.19308541,0.00000000
-5.65182591,1.94213474,0.00025754,0.09741439,0.32735302,1.71635920,0.19512295,0.00000000
-5.64582291,1.97369030,0.00022220,0.10083712,0.33944521,1.73970381,0.19756132,0.00000000
-5.63981991,2.01273996,0.00019226,0.10442182,0.35260075,1.76986300,0.20039166,0.00000000
-5.63381691,2.05852357,0.00016708,0.10812471,0.36666188,1.80619670,0.20358233,0.00000000
-5.62781391,2.11005457,0.00014608,0.11189095,0.38142259,1.84787073,0.20707815,0.00000000
-5.62181091,2.16614377,0.00012870,0.11565542,0.39663135,1.89387864,0.21080078,0.00000000
-5.61580790,2.22543317,0.00011443,0.11934406,0.41199596,1.94307210,0.21465025,0.00000000
-5.60980490,2.28643885,0.00010281,0.12287578,0.42719064,1.99419884,0.21850766,0.00000000
-5.60380190,2.34760118,0.00009342,0.12616476,0.44186504,2.04594668,0.22223891,0.00000000
-5.59779890,2.40734029,0.00008587,0.12912327,0.45565485,2.09699170,0.22569939,0.00000000
-5.59179590,2.46411417,0.00007983,0.13166465,0.46819368,2.14604824,0.22873924,0.00000000
-5.58579290,2.51647659,0.00007500,0.13370641,0.47912552,2.19191834,0.23120919,0.00000000
-5.57978989,2.56313203,0.00007111,0.13517339,0.48811738,2.23353797,0.23296644,0.00000000
-5.57378689,2.60298449,0.00006794,0.13600063,0.49487139,2.27001758,0.23388049,0.00000000
-5.56778389,2.63517784,0.00006529,0.13613599,0.49913592,2.30067490,0.23383846,0.00000000
-5.56178089,2.65912536,0.00006300,0.13554225,0.50071495,2.32505784,0.23274984,0.00000000
-5.55577789,2.67452680,0.00006094,0.13419872,0.49947554,2.34295651,0.23055020,0.00000000
-5.54977489,2.68137211,0.00005900,0.13210214,0.49535278,2.35440334,0.22720388,0.00000000
-5.54377189,2.67993153,0.00005711,0.12926693,0.48835212,2.35966140,0.22270548,0.00000000
-5.53776888,2.67073263,0.00005520,0.12572476,0.47854898,2.35920149,0.21708001,0.00000000
-5.53176588,2.65452561,0.00005325,0.12152343,0.46608568,2.35366939,0.21038189,0.00000000
-5.52576288,2.63223888,0.00005124,0.11672519,0.45116584,2.34384492,0.20269271,0.00000000
-5.51975988,2.60492739,0.00004919,0.11140451,0.43404666,2.33059544,0.19411803,0.00000000
-5.51375688,2.57371670,0.00004712,0.10564556,0.41502942,2.31482625,0.18478330,0.00000000
-5.50775388,2.53974599,0.00004507,0.09953928,0.39444867,2.29743083,0.17482916,0.00000000
-5.50175088,2.50411299,0.00004310,0.09318047,0.37266073,2.27924375,0.16440645,0.00000000
-5.49574787,2.46782409,0.00004129,0.08666483,0.35003200,2.26099881,0.15367100,0.00000000
-5.48974487,2.43175199,0.00003973,0.08008611,0.32692752,2.24329474,0.14277858,0.00000000
-5.48374187,2.39660305,0.00003853,0.07353357,0.30370048,2.22657021,0.13188024,0.00000000
-5.47773887,2.36289583,0.00003782,0.06708977,0.28068278,2.21108920,0.12111812,0.00000000
-5.47173587,2.33095143,0.00003776,0.06082873,0.25817724,2.19693739,0.11062192,0.00000000
-5.46573287,2.30089558,0.00003853,0.05481459,0.23645145,2.18402911,0.10050621,0.00000000
-5.45972986,2.27267177,0.00004034,0.04910073,0.21573352,2.17212423,0.09086851,0.00000000
-5.45372686,2.24606390,0.00004346,0.04372931,0.19620961,2.16085326,0.08178821,0.00000000
-5.44772386,2.22072652,0.00004818,0.03873129,0.17802326,2.14974895,0.07332627,0.00000000
-5.44172086,2.19622046,0.00005486,0.03412682,0.16127625,2.13828195,0.06552571,0.00000000
-5.43571786,2.17205099,0.00006394,0.02992592,0.14603090,2.12589822,0.05841265,0.00000000
-5.42971486,2.14770637,0.00007589,0.02612949,0.13231335,2.11205571,0.05199785,0.00000000
-5.42371186,2.12269394,0.00009132,0.02273041,0.12011777,2.09625804,0.04627872,0.00000000
-5.41770885,2.09657200,0.00011089,0.01971481,0.10941094,2.07808330,0.04124143,0.00000000
-5.41170585,2.06897553,0.00013538,0.01706339,0.10013723,2.05720636,0.03686325,0.00000000
-5.40570285,2.03963474,0.00016568,0.01475271,0.09222347,2.03341387,0.03311482,0.00000000
-5.39969985,2.00838584,0.00020277,0.01275640,0.08558366,2.00661128,0.02996232,0.00000000
-5.39369685,1.97517387,0.00024775,0.01104630,0.08012328,1.97682216,0.02736950,0.00000000
-5.38769385,1.94004828,0.00030184,0.00959346,0.07574314,1.94418041,0.02529933,0.00000000
-5.38169085,1.90315213,0.00036634,0.00836901,0.07234264,1.90891639,0.02371547,0.00000000
-5.37568784,1.86470620,0.00044261,0.00734483,0.06982248,1.87133832,0.02258339,0.00000000
-5.36968484,1.82498957,0.00053207,0.00649413,0.06808668,1.83181066,0.02187104,0.00000000
-5.36368184,1.78431837,0.00063617,0.00579183,0.06704413,1.79073100,0.02154938,0.00000000
-5.35767884,1.74302424,0.00075630,0.00521489,0.06660956,1.74850722,0.02159240,0.00000000
-5.35167584,1.70143398,0.00089381,0.00474241,0.06670403,1.70553623,0.02197702,0.00000000
-5.34567284,1.65985164,0.00104988,0.00435574,0.06725513,1.66218566,0.02268266,0.00000000
-5.33966983,1.61854397,0.00122550,0.00403850,0.06819668,1.61877922,0.02369064,0.00000000
-5.33366683,1.57772977,0.00142140,0.00377643,0.06946839,1.57558639,0.02498342,0.00000000
-5.32766383,1.53757343,0.00163796,0.00355736,0.07101512,1.53281654,0.02654375,0.00000000
-5.32166083,1.49818254,0.00187515,0.00337105,0.07278621,1.49061740,0.02835378,0.00000000
-5.31565783,1.45960923,0.00213248,0.00320900,0.07473456,1.44907735,0.03039421,0.00000000
-5.30965483,1.42185465,0.00240890,0.00306433,0.07681586,1.40823097,0.03264338,0.00000000
-5.30365183,1.38487583,0.00270281,0.00293159,0.07898773,1.36806704,0.03507666,0.00000000
-5.29764882,1.34859436,0.00301198,0.00280660,0.08120899,1.32853815,0.03766581,0.00000000
-5.29164582,1.31290580,0.00333356,0.00268630,0.08343908,1.28957110,0.04037867,0.00000000
-5.28564282,1.27768947,0.00366411,0.00256859,0.08563754,1.25107738,0.04317900,0.00000000
-5.27963982,1.24281790,0.00399961,0.00245223,0.08776380,1.21296307,0.04602659,0.00000000
-5.27363682,1.20816550,0.00433553,0.00233670,0.08977711,1.17513783,0.04887770,0.00000000
-5.26763382,1.17361625,0.00466691,0.00222209,0.09163669,1.13752253,0.05168564,0.00000000
-5.26163082,1.13907032,0.00498851,0.00210903,0.09330220,1.10005550,0.05440169,0.00000000
-5.25562781,1.10444951,0.00529487,0.00199860,0.09473439,1.06269751,0.05697624,0.00000000
-5.24962481,1.06970170,0.00558053,0.00189229,0.09589593,1.02543527,0.05936013,0.00000000
-5.24362181,1.03480436,0.00584014,0.00179191,0.09675254,0.98828403,0.06150604,0.00000000
-5.23761881,0.99976733,0.00606866,0.00169963,0.09727418,0.95128916,0.06337010,0.00000000
-5.23161581,0.96463497,0.00626149,0.00161792,0.09743636,0.91452702,0.06491342,0.00000000
-5.22561281,0.92948765,0.00641465,0.00154954,0.09722144,0.87810525,0.06610357,0.00000000
-5.21960980,0.89444277,0.00652490,0.00149760,0.09662000,0.84216250,0.06691600,0.00000000
-5.21360680,0.85965510,0.00658987,0.00146555,0.09563195,0.80686766,0.06733523,0.00000000
-5.20760380,0.82531635,0.00660812,0.00145723,0.09426759,0.77241849,0.06735576,0.00000000
-5.20160080,0.79165385,0.00657921,0.00147691,0.09254837,0.73903950,0.06698277,0.00000000
-5.19559780,0.75892812,0.00650372,0.00152930,0.09050735,0.70697903,0.06623243,0.00000000
-5.18959480,0.72742920,0.00638321,0.00161966,0.08818938,0.67650527,0.06513190,0.00000000
-5.18359180,0.69747149,0.00622020,0.00175374,0.08565081,0.64790122,0.06371891,0.00000000
-5.17758879,0.66938724,0.00601803,0.00193788,0.08295898,0.62145841,0.06204111,0.00000000
-5.17158579,0.64351850,0.00578080,0.00217895,0.08019121,0.59746946,0.06015501,0.00000000
-5.16558279,0.62020777,0.00551321,0.00248434,0.07743347,0.57621957,0.05812463,0.00000000
-5.15957979,0.59978754,0.00522036,0.00286191,0.07477873,0.55797707,0.05602000,0.00000000
-5.15357679,0.58256899,0.00490769,0.00331988,0.07232503,0.54298343,0.05391536,0.00000000
-5.14757379,0.56883037,0.00458070,0.00386671,0.07017325,0.53144302,0.05188732,0.00000000
-5.14157079,0.55880531,0.00424486,0.00451090,0.06842472,0.52351302,0.05001284,0.00000000
-5.13556778,0.55267182,0.00390546,0.00526077,0.06717867,0.51929411,0.04836727,0.00000000
-5.12956478,0.55054238,0.00356744,0.00612423,0.06652955,0.51882224,0.04702233,0.00000000
-5.12356178,0.55245549,0.00323532,0.00710841,0.06656443,0.52206208,0.04604422,0.00000000
-5.11755878,0.55836943,0.00291309,0.00821941,0.06736024,0.52890254,0.04549182,0.00000000
-5.11155578,0.56815837,0.00260415,0.00946190,0.06898130,0.53915473,0.04541499,0.00000000
-5.10555278,0.58161122,0.00231129,0.01083877,0.07147686,0.55255256,0.04585311,0.00000000
-5.09954977,0.59843341,0.00203668,0.01235081,0.07487898,0.56875620,0.04683381,0.00000000
-5.09354677,0.61825170,0.00178185,0.01399638,0.07920063,0.58735846,0.04837196,0.00000000
-5.08754377,0.64062195,0.00154777,0.01577117,0.08443425,0.60789384,0.05046892,0.00000000
-5.08154077,0.66503968,0.00133486,0.01766801,0.09055079,0.62985024,0.05311211,0.00000000
-5.07553777,0.69095320,0.00114309,0.01967682,0.09749925,0.65268285,0.05627496,0.00000000
-5.06953477,0.71777897,0.00097200,0.02178461,0.10520694,0.67582987,0.05991715,0.00000000
-5.06353177,0.74491868,0.00082080,0.02397569,0.11358039,0.69872961,0.06398535,0.00000000
-5.05752876,0.77177770,0.00068846,0.02623201,0.12250705,0.72083828,0.06841424,0.00000000
-5.05152576,0.79778413,0.00057374,0.02853362,0.13185775,0.74164808,0.07312806,0.00000000
-5.04552276,0.82240815,0.00047530,0.03085931,0.14148994,0.76070486,0.07804246,0.00000000
-5.03951976,0.84518090,0.00039175,0.03318747,0.15125172,0.77762481,0.08306680,0.00000000
-5.03351676,0.86571242,0.00032170,0.03549692,0.16098646,0.79210975,0.08810668,0.00000000
-5.02751376,0.88370808,0.00026380,0.03776802,0.17053804,0.80396040,0.09306686,0.00000000
-5.02151076,0.89898295,0.00021682,0.03998373,0.17975643,0.81308728,0.09785423,0.00000000
-5.01550775,0.91147380,0.00017963,0.04213077,0.18850355,0.81951888,0.10238090,0.00000000
-5.00950475,0.92124809,0.00015126,0.04420068,0.19665904,0.82340691,0.10656732,0.00000000
-5.00350175,0.92850981,0.00013092,0.04619091,0.20412584,0.82502829,0.11034510,0.00000000
-4.99749875,0.93360178,0.00011802,0.04810567,0.21083526,0.82478389,0.11365973,0.00000000
-4.99149575,0.93700429,0.00011214,0.04995671,0.21675133,0.82319401,0.11647273,0.00000000
-4.98549275,0.93932983,0.00011308,0.05176383,0.22187412,0.82089044,0.11876341,0.00000000
-4.97948974,0.94131397,0.00012085,0.05355505,0.22624202,0.81860547,0.12052999,0.00000000
-4.97348674,0.94380238,0.00013564,0.05536661,0.22993258,0.81715776,0.12179001,0.00000000
-4.96748374,0.94773410,0.00015788,0.05724256,0.23306196,0.81743536,0.12258015,0.00000000
-4.96148074,0.95412122,0.00018814,0.05923402,0.23578288,0.82037616,0.12295523,0.00000000
-4.95547774,0.96402533,0.00022719,0.06139813,0.23828113,0.82694603,0.12298652,0.00000000
-4.94947474,0.97853103,0.00027597,0.06379664,0.24077053,0.83811494,0.12275950,0.00000000
-4.94347174,0.99871701,0.00033553,0.06649429,0.24348668,0.85483151,0.12237090,0.00000000
-4.93746873,1.02562519,0.00040703,0.06955677,0.24667954,0.87799646,0.12192547,0.00000000
-4.93146573,1.06022860,0.00049169,0.07304866,0.25060508,0.90843535,0.12153221,0.00000000
-4.92546273,1.10339867,0.00059079,0.07703108,0.25551626,0.94687126,0.12130057,0.00000000
-4.91945973,1.15587275,0.00070554,0.08155926,0.26165370,0.99389805,0.12133643,0.00000000
-4.91345673,1.21822270,0.00083710,0.08668015,0.26923615,1.04995472,0.12173828,0.00000000
-4.90745373,1.29082549,0.00098648,0.09243003,0.27845134,1.11530182,0.12259355,0.00000000
-4.90145073,1.37383679,0.00115447,0.09883220,0.28944734,1.19000055,0.12397523,0.00000000
-4.89544772,1.46716841,0.00134161,0.10589497,0.30232474,1.27389534,0.12593902,0.00000000
-4.88944472,1.57047079,0.00154808,0.11360987,0.31713004,1.36660079,0.12852091,0.00000000
-4.88344172,1.68312125,0.00177365,0.12195013,0.33385047,1.46749365,0.13173549,0.00000000
-4.87743872,1.80421896,0.00201765,0.13086977,0.35241039,1.57571063,0.13557474,0.00000000
-4.87143572,1.93258739,0.00227886,0.14030295,0.37266956,1.69015257,0.14000770,0.00000000
-4.86543272,2.06678467,0.00255554,0.15016409,0.39442343,1.80949540,0.14498068,0.00000000
-4.85942971,2.20512230,0.00284537,0.16034837,0.41740538,1.93220820,0.15041830,0.00000000
-4.85342671,2.34569231,0.00314546,0.17073302,0.44129119,2.05657841,0.15622508,0.00000000
-4.84742371,2.48640253,0.00345237,0.18117915,0.46570541,2.18074383,0.16228780,0.00000000
-4.84142071,2.62501952,0.00376218,0.19153425,0.49022977,2.30273105,0.16847832,0.00000000
-4.83541771,2.75921833,0.00407052,0.20163529,0.51441327,2.42049936,0.17465699,0.00000000
-4.82941471,2.88663770,0.00437270,0.21131232,0.53778378,2.53198919,0.18067644,0.00000000
-4.82341171,3.00493935,0.00466377,0.22039263,0.55986075,2.63517357,0.18638570,0.00000000
-4.81740870,3.11186955,0.00493871,0.22870514,0.58016872,2.72811124,0.19163450,0.00000000
-4.81140570,3.20532079,0.00519255,0.23608506,0.59825114,2.80899942,0.19627766,0.00000000
-4.80540270,3.28339170,0.00542050,0.24237864,0.61368395,2.87622467,0.20017939,0.00000000
-4.79939970,3.34444280,0.00561813,0.24744769,0.62608853,2.92840982,0.20321740,0.00000000
-4.79339670,3.38714612,0.00578148,0.25117395,0.63514355,2.96445528,0.20528661,0.00000000
-4.78739370,3.41052675,0.00590725,0.25346283,0.64059507,2.98357313,0.20630242,0.00000000
-4.78139070,3.41399453,0.00599287,0.25424667,0.64226468,2.98531268,0.20620335,0.00000000
-4.77538769,3.39736481,0.00603661,0.25348704,0.64005530,2.96957634,0.20495294,0.00000000
-4.76938469,3.36086711,0.00603765,0.25117630,0.63395428,2.93662537,0.20254091,0.00000000
-4.76338169,3.30514165,0.00599608,0.24733804,0.62403381,2.88707506,0.19898343,0.00000000
-4.75737869,3.23122354,0.00591297,0.24202658,0.61044860,2.82187970,0.19432258,0.00000000
-4.75137569,3.14051549,0.00579027,0.23532546,0.59343084,2.74230787,0.18862494,0.00000000
-4.74537269,3.03475012,0.00563078,0.22734490,0.57328276,2.64990911,0.18197943,0.00000000
-4.73936968,2.91594322,0.00543804,0.21821851,0.55036716,2.54647318,0.17449448,0.00000000
-4.73336668,2.78634010,0.00521624,0.20809923,0.52509608,2.43398370,0.16629460,0.00000000
-4.72736368,2.64835677,0.00497005,0.19715472,0.49791845,2.31456767,0.15751656,0.00000000
-4.72136068,2.50451844,0.00470451,0.18556251,0.46930685,2.19044295,0.14830529,0.00000000
-4.71535768,2.35739737,0.00442482,0.17350484,0.43974422,2.06386530,0.13880971,0.00000000
-4.70935468,2.20955219,0.00413627,0.16116378,0.40971085,1.93707685,0.12917858,0.00000000
-4.70335168,2.06347061,0.00384401,0.14871644,0.37967208,1.81225745,0.11955654,0.00000000
-4.69734867,1.92151723,0.00355295,0.13633071,0.35006733,1.69148026,0.11008064,0.00000000
-4.69134567,1.78588754,0.00326764,0.12416158,0.32130049,1.57667257,0.10087709,0.00000000
-4.68534267,1.65856931,0.00299219,0.11234813,0.29373218,1.46958262,0.09205880,0.00000000
-4.67933967,1.54131167,0.00273014,0.10101130,0.26767377,1.37175282,0.08372332,0.00000000
-4.67333667,1.43560235,0.00248444,0.09025241,0.24338339,1.28449959,0.07595150,0.00000000
-4.66733367,1.34265276,0.00225744,0.08015255,0.22106385,1.20889969,0.06880674,0.00000000
-4.66133067,1.26339068,0.00205082,0.07077261,0.20086224,1.14578271,0.06233478,0.00000000
-4.65532766,1.19845994,0.00186564,0.06215402,0.18287125,1.09572941,0.05656410,0.00000000
-4.64932466,1.14822623,0.00170239,0.05432007,0.16713177,1.05907514,0.05150672,0.00000000
-4.64332166,1.11278844,0.00156097,0.04727765,0.15363671,1.03591789,0.04715940,0.00000000
-4.63731866,1.09199444,0.00144082,0.04101934,0.14233565,1.02613021,0.04350516,0.00000000
-4.63131566,1.08546057,0.00134093,0.03552572,0.13314021,1.02937449,0.04051501,0.00000000
-4.62531266,1.09259406,0.00125993,0.03076772,0.12592974,1.04512082,0.03814982,0.00000000
-4.61930965,1.11261748,0.00119619,0.02670904,0.12055724,1.07266712,0.03636227,0.00000000
-4.61330665,1.14459478,0.00114787,0.02330839,0.11685532,1.11116082,0.03509880,0.00000000
-4.60730365,1.18745819,0.00111300,0.02052157,0.11464193,1.15962186,0.03430148,0.00000000
-4.60130065,1.24003554,0.00108959,0.01830334,0.11372594,1.21696644,0.03390989,0.00000000
-4.59529765,1.30107758,0.00107565,0.01660895,0.11391225,1.28203138,0.03386277,0.00000000
-4.58929465,1.36928489,0.00106932,0.01539539,0.11500654,1.35359852,0.03409955,0.00000000
-4.58329165,1.44333413,0.00106887,0.01462239,0.11681955,1.43041902,0.03456176,0.00000000
-4.57728864,1.52190316,0.00107282,0.01425301,0.11917087,1.51123717,0.03519425,0.00000000
-4.57128564,1.60369494,0.00107995,0.01425406,0.12189221,1.59481344,0.03594622,0.00000000
-4.56528264,1.68745975,0.00108935,0.01459620,0.12483024,1.67994630,0.03677207,0.00000000
-4.55927964,1.77201563,0.00110046,0.01525388,0.12784884,1.76549275,0.03763210,0.00000000
-4.55327664,1.85626669,0.00111313,0.01620511,0.13083096,1.85038703,0.03849307,0.00000000
-4.54727364,1.93921915,0.00112759,0.01743112,0.13368000,1.93365724,0.03932851,0.00000000
-4.54127064,2.01999495,0.00114450,0.01891591,0.13632073,2.01443986,0.04011901,0.00000000
-4.53526763,2.09784273,0.00116491,0.02064587,0.13869983,2.09199157,0.04085226,0.00000000
-4.52926463,2.17214620,0.00119031,0.02260935,0.14078600,2.16569863,0.04152300,0.00000000
-4.52326163,2.24242987,0.00122257,0.02479635,0.14256971,2.23508341,0.04213289,0.00000000
-4.51725863,2.30836208,0.00126391,0.02719825,0.14406265,2.29980828,0.04269018,0.00000000
-4.51125563,2.36975559,0.00131688,0.02980774,0.14529679,2.35967672,0.04320943,0.00000000
-4.50525263,2.42656574,0.00138430,0.03261881,0.14632323,2.41463192,0.04371097,0.00000000
-4.49924962,2.47888642,0.00146919,0.03562692,0.14721069,2.46475294,0.04422043,0.00000000
-4.49324662,2.52694398,0.00157470,0.03882928,0.14804389,2.51024866,0.04476813,0.00000000
-4.48724362,2.57108942,0.00170402,0.04222524,0.14892157,2.55144975,0.04538843,0.00000000
-4.48124062,2.61178885,0.00186032,0.04581674,0.14995442,2.58879893,0.04611904,0.00000000
-4.47523762,2.64961269,0.00204658,0.04960878,0.15126280,2.62283975,0.04700025,0.00000000
-4.46923462,2.68522343,0.00226558,0.05360990,0.15297427,2.65420410,0.04807416,0.00000000
-4.46323162,2.71936242,0.00251970,0.05783249,0.15522100,2.68359878,0.04938383,0.00000000
-4.45722861,2.75283556,0.00281090,0.06229304,0.15813703,2.71179119,0.05097243,0.00000000
-4.45122561,2.78649805,0.00314055,0.06701209,0.16185546,2.73959440,0.05288234,0.00000000
-4.44522261,2.82123827,0.00350941,0.07201399,0.16650546,2.76785165,0.05515425,0.00000000
-4.43921961,2.85796090,0.00391750,0.07732629,0.17220932,2.79742049,0.05782622,0.00000000
-4.43321661,2.89756922,0.00436409,0.08297879,0.17907937,2.82915664,0.06093281,0.00000000
-4.42721361,2.94094685,0.00484768,0.08900231,0.18721500,2.86389760,0.06450420,0.00000000
-4.42121061,2.98893898,0.00536595,0.09542697,0.19669968,2.90244624,0.06856533,0.00000000
-4.41520760,3.04233335,0.00591586,0.10228034,0.20759818,2.94555440,0.07313523,0.00000000
-4.40920460,3.10184124,0.00649367,0.10958519,0.21995394,2.99390682,0.07822631,0.00000000
-4.40320160,3.16807883,0.00709508,0.11735718,0.23378677,3.04810540,0.08384393,0.00000000
-4.39719860,3.24154931,0.00771534,0.12560241,0.24909096,3.10865428,0.08998607,0.00000000
-4.39119560,3.32262624,0.00834941,0.13431508,0.26583375,3.17594581,0.09664312,0.00000000
-4.38519260,3.41153855,0.00899218,0.14347534,0.28395446,3.25024795,0.10379805,0.00000000
-4.37918959,3.50835790,0.00963864,0.15304743,0.30336422,3.33169313,0.11142659,0.00000000
-4.37318659,3.61298862,0.01028415,0.16297833,0.32394630,3.42026927,0.11949781,0.00000000
-4.36718359,3.72516081,0.01092456,0.17319695,0.34555726,3.51581292,0.12797473,0.00000000
-4.36118059,3.84442702,0.01155652,0.18361405,0.36802879,3.61800506,0.13681526,0.00000000
-4.35517759,3.97016257,0.01217756,0.19412288,0.39117027,3.72636959,0.14597315,0.00000000
-4.34917459,4.10156991,0.01278632,0.20460063,0.41477197,3.84027480,0.15539915,0.00000000
-4.34317159,4.23768679,0.01338257,0.21491071,0.43860891,3.95893786,0.16504209,0.00000000
-4.33716858,4.37739836,0.01396732,0.22490576,0.46244519,4.08143236,0.17485008,0.00000000
-4.33116558,4.51945286,0.01454278,0.23443134,0.48603863,4.20669883,0.18477145,0.00000000
-4.32516258,4.66248052,0.01511227,0.24333019,0.50914571,4.33355816,0.19475575,0.00000000
-4.31915958,4.80501546,0.01568012,0.25144687,0.53152651,4.46072782,0.20475438,0.00000000
-4.31315658,4.94551988,0.01625144,0.25863266,0.55294950,4.58684053,0.21472107,0.00000000
-4.30715358,5.08241028,0.01683186,0.26475037,0.57319612,4.71046533,0.22461207,0.00000000
