energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.85592796,3.12747469,-1.33917855,1.84381476,-1.06622646,0.72898947,-0.18053652,0.49259924,-0.23391338,0.00000000,-0.00000000,1.36974609,-0.62601399,0.00000000,-0.00000000
-5.84992496,3.07005944,-1.42419235,1.83977150,-1.11406333,0.71989820,-0.19394066,0.48850047,-0.24087349,0.00000000,-0.00000000,1.33866192,-0.67245307,0.00000000,-0.00000000
-5.84392196,3.01193708,-1.51729384,1.83673462,-1.16634735,0.71185119,-0.20881251,0.48604026,-0.24878476,0.00000000,-0.00000000,1.30482406,-0.72280625,0.00000000,-0.00000000
-5.83791896,2.95447335,-1.61823956,1.83518233,-1.22295604,0.70511239,-0.22514750,0.48534271,-0.25771192,0.00000000,-0.00000000,1.26896419,-0.77685202,0.00000000,-0.00000000
-5.83191596,2.89893313,-1.72660150,1.83550035,-1.28365251,0.69989552,-0.24291341,0.48647306,-0.26770593,0.00000000,-0.00000000,1.23182574,-0.83426990,0.00000000,-0.00000000
-5.82591296,2.84643352,-1.84175974,1.83795676,-1.34807891,0.69635419,-0.26204842,0.48943261,-0.27880033,0.00000000,-0.00000000,1.19413978,-0.89463968,0.00000000,-0.00000000
-5.81990995,2.79790184,-1.96290004,1.84268106,-1.41575300,0.69457375,-0.28245967,0.49415581,-0.29100762,0.00000000,-0.00000000,1.15660148,-0.95744373,0.00000000,-0.00000000
-5.81390695,2.75404072,-2.08901697,1.84964887,-1.48606843,0.69456544,-0.30402257,0.50050965,-0.30431583,0.00000000,-0.00000000,1.11984835,-1.02207240,0.00000000,-0.00000000
-5.80790395,2.71530238,-2.21892312,1.85867343,-1.55829920,0.69626325,-0.32658093,0.50829570,-0.31868554,0.00000000,-0.00000000,1.08444100,-1.08783297,0.00000000,-0.00000000
-5.80190095,2.68187329,-2.35126449,1.86940474,-1.63160854,0.69952377,-0.34994799,0.51725472,-0.33404749,0.00000000,-0.00000000,1.05084760,-1.15396155,0.00000000,-0.00000000
-5.79589795,2.65367052,-2.48454206,1.88133675,-1.70506241,0.70412921,-0.37390842,0.52707383,-0.35030100,0.00000000,-0.00000000,1.01943240,-1.21963819,0.00000000,-0.00000000
-5.78989495,2.63034981,-2.61713920,1.89382256,-1.77764727,0.70979361,-0.39822113,0.53739605,-0.36731328,0.00000000,-0.00000000,0.99044891,-1.28400445,0.00000000,-0.00000000
-5.78389195,2.61132521,-2.74735410,1.90609716,-1.84829196,0.71617213,-0.42262312,0.54783184,-0.38491987,0.00000000,-0.00000000,0.96403790,-1.34618309,0.00000000,-0.00000000
-5.77788894,2.59579931,-2.87343640,1.91730661,-1.91589274,0.72287290,-0.44683401,0.55797224,-0.40292616,0.00000000,-0.00000000,0.94023008,-1.40529909,0.00000000,-0.00000000
-5.77188594,2.58280243,-2.99362685,1.92654249,-1.97934094,0.72947116,-0.47056130,0.56740299,-0.42111004,0.00000000,-0.00000000,0.91895319,-1.46050127,0.00000000,-0.00000000
-5.76588294,2.57123890,-3.10619842,1.93287974,-2.03755197,0.73552491,-0.49350621,0.57571913,-0.43922572,0.00000000,-0.00000000,0.90004300,-1.51098381,0.00000000,-0.00000000
-5.75987994,2.55993795,-3.20949772,1.93541619,-2.08949464,0.74059146,-0.51536979,0.58253931,-0.45700856,0.00000000,-0.00000000,0.88325737,-1.55600658,0.00000000,-0.00000000
-5.75387694,2.54770665,-3.30198495,1.93331165,-2.13421968,0.74424409,-0.53585931,0.58751926,-0.47418080,0.00000000,-0.00000000,0.86829271,-1.59491379,0.00000000,-0.00000000
-5.74787394,2.53338224,-3.38227119,1.92582465,-2.17088624,0.74608799,-0.55469461,0.59036381,-0.49045806,0.00000000,-0.00000000,0.85480177,-1.62715007,0.00000000,-0.00000000
-5.74187094,2.51588133,-3.44915159,1.91234511,-2.19878536,0.74577481,-0.57161424,0.59083687,-0.50555638,0.00000000,-0.00000000,0.84241193,-1.65227345,0.00000000,-0.00000000
-5.73586793,2.49424364,-3.50163348,1.89242120,-2.21735957,0.74301522,-0.58638129,0.58876900,-0.51919962,0.00000000,-0.00000000,0.83074301,-1.66996482,0.00000000,-0.00000000
-5.72986493,2.46766845,-3.53895862,1.86577938,-2.22621795,0.73758874,-0.59878871,0.58406229,-0.53112694,0.00000000,-0.00000000,0.81942387,-1.68003365,0.00000000,-0.00000000
-5.72386193,2.43554221,-3.56061897,1.83233673,-2.22514611,0.72935070,-0.60866395,0.57669227,-0.54110015,0.00000000,-0.00000000,0.80810712,-1.68241991,0.00000000,-0.00000000
-5.71785893,2.39745657,-3.56636587,1.79220523,-2.21411115,0.71823585,-0.61587293,0.56670704,-0.54891075,0.00000000,-0.00000000,0.79648129,-1.67719217,0.00000000,-0.00000000
-5.71185593,2.35321644,-3.55621261,1.74568810,-2.19326143,0.70425884,-0.62032322,0.55422356,-0.55438634,0.00000000,-0.00000000,0.78428039,-1.66454244,0.00000000,-0.00000000
-5.70585293,2.30283841,-3.53043084,1.69326878,-2.16292159,0.68751138,-0.62196627,0.53942159,-0.55739630,0.00000000,-0.00000000,0.77129038,-1.64477787,0.00000000,-0.00000000
-5.69984992,2.24654026,-3.48954123,1.63559345,-2.12358343,0.66815663,-0.62079893,0.52253541,-0.55785655,0.00000000,-0.00000000,0.75735289,-1.61831005,0.00000000,-0.00000000
-5.69384692,2.18472279,-3.43429933,1.57344823,-2.07589301,0.64642108,-0.61686399,0.50384411,-0.55573318,0.00000000,-0.00000000,0.74236608,-1.58564247,0.00000000,-0.00000000
-5.68784392,2.11794562,-3.36567715,1.50773259,-2.02063510,0.62258448,-0.61024996,0.48366073,-0.55104498,0.00000000,-0.00000000,0.72628322,-1.54735662,0.00000000,-0.00000000
-5.68184092,2.04689863,-3.28484166,1.43943038,-1.95871541,0.59696841,-0.60108999,0.46232090,-0.54386465,0.00000000,-0.00000000,0.70910917,-1.50409757,0.00000000,-0.00000000
-5.67583792,1.97237094,-3.19313091,1.36958011,-1.89114172,0.56992419,-0.58956009,0.44017164,-0.53431880,0.00000000,-0.00000000,0.69089546,-1.45655943,0.00000000,-0.00000000
-5.66983492,1.89521931,-3.09202853,1.29924585,-1.81900437,0.54182059,-0.57587662,0.41756064,-0.52258658,0.00000000,-0.00000000,0.67173421,-1.40547121,0.00000000,-0.00000000
-5.66383192,1.81633766,-2.98313749,1.22949006,-1.74345682,0.51303209,-0.56029313,0.39482657,-0.50889715,0.00000000,-0.00000000,0.65175166,-1.35158354,0.00000000,-0.00000000
-5.65782891,1.73662905,-2.86815358,1.16134931,-1.66569683,0.48392811,-0.54309657,0.37229079,-0.49352588,0.00000000,-0.00000000,0.63110151,-1.29565644,0.00000000,-0.00000000
-5.65182591,1.65698138,-2.74883905,1.09581369,-1.58694849,0.45486364,-0.52460303,0.35025063,-0.47678948,0.00000000,-0.00000000,0.60995861,-1.23844833,0.00000000,-0.00000000
-5.64582291,1.57824761,-2.62699670,1.03381040,-1.50844525,0.42617160,-0.50515297,0.32897439,-0.45904015,0.00000000,-0.00000000,0.58851324,-1.18070639,0.00000000,-0.00000000
-5.63981991,1.50123076,-2.50444469,0.97619148,-1.43141415,0.39815708,-0.48510594,0.30869819,-0.44065881,0.00000000,-0.00000000,0.56696607,-1.12315812,0.00000000,-0.00000000
-5.63381691,1.42667391,-2.38299190,0.92372579,-1.35706094,0.37109356,-0.46483502,0.28962438,-0.42204760,0.00000000,-0.00000000,0.54552410,-1.06650399,0.00000000,-0.00000000
-5.62781391,1.35525489,-2.26441397,0.87709473,-1.28655602,0.34522099,-0.44472081,0.27192160,-0.40362185,0.00000000,-0.00000000,0.52439742,-1.01141114,0.00000000,-0.00000000
-5.62181091,1.28758505,-2.15042972,0.83689120,-1.22102091,0.32074575,-0.42514521,0.25572613,-0.38580153,0.00000000,-0.00000000,0.50379678,-0.95850756,0.00000000,-0.00000000
-5.61580790,1.22421147,-2.04267803,0.80362119,-1.16151487,0.29784202,-0.40648489,0.24114424,-0.36900243,0.00000000,-0.00000000,0.48393183,-0.90837695,0.00000000,-0.00000000
-5.60980490,1.16562172,-1.94269487,0.77770730,-1.10902155,0.27665450,-0.38910460,0.22825532,-0.35362725,0.00000000,-0.00000000,0.46500990,-0.86155361,0.00000000,-0.00000000
-5.60380190,1.11225026,-1.85189052,0.75949351,-1.06443530,0.25730205,-0.37335029,0.21711548,-0.34005666,0.00000000,-0.00000000,0.44723501,-0.81851746,0.00000000,-0.00000000
-5.59779890,1.06448563,-1.77152696,0.74925057,-1.02854705,0.23988192,-0.35954230,0.20776139,-0.32864052,0.00000000,-0.00000000,0.43080714,-0.77968899,0.00000000,-0.00000000
-5.59179590,1.02267759,-1.70269567,0.74718161,-1.00202983,0.22447427,-0.34796844,0.20021396,-0.31968950,0.00000000,-0.00000000,0.41592131,-0.74542399,0.00000000,-0.00000000
-5.58579290,0.98714367,-1.64629601,0.75342748,-0.98542400,0.21114672,-0.33887732,0.19448194,-0.31346713,0.00000000,-0.00000000,0.40276665,-0.71600825,0.00000000,-0.00000000
-5.57978989,0.95817446,-1.60301470,0.76807157,-0.97912255,0.19995848,-0.33247199,0.19056499,-0.31018256,0.00000000,-0.00000000,0.39152509,-0.69165218,0.00000000,-0.00000000
-5.57378689,0.93603739,-1.57330706,0.79114418,-0.98335689,0.19096407,-0.32890395,0.18845641,-0.30998415,0.00000000,-0.00000000,0.38236983,-0.67248573,0.00000000,-0.00000000
-5.56778389,0.92097896,-1.55738064,0.82262620,-0.99818385,0.18421634,-0.32826787,0.18814525,-0.31295413,0.00000000,-0.00000000,0.37546352,-0.65855372,0.00000000,-0.00000000
-5.56178089,0.91322506,-1.55518217,0.86245232,-1.02347459,0.17976856,-0.33059713,0.18961794,-0.31910449,0.00000000,-0.00000000,0.37095611,-0.64981206,0.00000000,-0.00000000
-5.55577789,0.91297988,-1.56638871,0.91051384,-1.05890636,0.17767570,-0.33586045,0.19285936,-0.32837426,0.00000000,-0.00000000,0.36898261,-0.64612515,0.00000000,-0.00000000
-5.54977489,0.92042315,-1.59040406,0.96666107,-1.10395781,0.17799468,-0.34395975,0.19785346,-0.34062853,0.00000000,-0.00000000,0.36966066,-0.64726483,0.00000000,-0.00000000
-5.54377189,0.93570627,-1.62636113,1.03070554,-1.15790894,0.18078372,-0.35472956,0.20458344,-0.35565915,0.00000000,-0.00000000,0.37308814,-0.65291144,0.00000000,-0.00000000
-5.53776888,0.95894726,-1.67313123,1.10242186,-1.21984635,0.18610062,-0.36793813,0.21303146,-0.37318741,0.00000000,-0.00000000,0.37934078,-0.66265699,0.00000000,-0.00000000
-5.53176588,0.99022484,-1.72934078,1.18154918,-1.28867438,0.19400030,-0.38329033,0.22317803,-0.39286879,0.00000000,-0.00000000,0.38846994,-0.67601100,0.00000000,-0.00000000
-5.52576288,1.02957178,-1.79339566,1.26779202,-1.36313254,0.20453139,-0.40043249,0.23500100,-0.41429964,0.00000000,-0.00000000,0.40050047,-0.69240899,0.00000000,-0.00000000
-5.51975988,1.07696753,-1.86351335,1.36082029,-1.44181934,0.21773213,-0.41895929,0.24847424,-0.43702599,0.00000000,-0.00000000,0.41542876,-0.71122363,0.00000000,-0.00000000
-5.51375688,1.13233025,-1.93776235,1.46026801,-1.52322227,0.23362569,-0.43842243,0.26356585,-0.46055417,0.00000000,-0.00000000,0.43322094,-0.73177844,0.00000000,-0.00000000
-5.50775388,1.19550835,-2.01410807,1.56573070,-1.60575319,0.25221489,-0.45834117,0.28023612,-0.48436303,0.00000000,-0.00000000,0.45381115,-0.75336384,0.00000000,-0.00000000
-5.50175088,1.26627145,-2.09046405,1.67676086,-1.68778829,0.27347678,-0.47821426,0.29843505,-0.50791752,0.00000000,-0.00000000,0.47709994,-0.77525487,0.00000000,-0.00000000
-5.49574787,1.34430102,-2.16474686,1.79286167,-1.76771131,0.29735692,-0.49753317,0.31809959,-0.53068316,0.00000000,-0.00000000,0.50295267,-0.79673031,0.00000000,-0.00000000
-5.48974487,1.42918086,-2.23493282,1.91347880,-1.84395819,0.32376386,-0.51579595,0.33915052,-0.55214090,0.00000000,-0.00000000,0.53119803,-0.81709224,0.00000000,-0.00000000
-5.48374187,1.52038758,-2.29911441,2.03799048,-1.91506157,0.35256392,-0.53252140,0.36148922,-0.57180187,0.00000000,-0.00000000,0.56162654,-0.83568541,0.00000000,-0.00000000
-5.47773887,1.61728185,-2.35555400,2.16569648,-1.97969297,0.38357661,-0.54726293,0.38499433,-0.58922134,0.00000000,-0.00000000,0.59398931,-0.85191564,0.00000000,-0.00000000
-5.47173587,1.71910055,-2.40273278,2.29580646,-2.03670086,0.41657087,-0.55962158,0.40951851,-0.60401147,0.00000000,-0.00000000,0.62799701,-0.86526624,0.00000000,-0.00000000
-5.46573287,1.82495093,-2.43939254,2.42742885,-2.08514261,0.45126261,-0.56925766,0.43488562,-0.61585216,0.00000000,-0.00000000,0.66331926,-0.87531200,0.00000000,-0.00000000
-5.45972986,1.93380724,-2.46456858,2.55956109,-2.12430884,0.48731359,-0.57590043,0.46088833,-0.62449958,0.00000000,-0.00000000,0.69958475,-0.88172979,0.00000000,-0.00000000
-5.45372686,2.04451089,-2.47761210,2.69108279,-2.15373882,0.52433218,-0.57935553,0.48728674,-0.62979198,0.00000000,-0.00000000,0.73638217,-0.88430550,0.00000000,-0.00000000
-5.44772386,2.15577482,-2.47820113,2.82075276,-2.17322616,0.56187597,-0.57950967,0.51380794,-0.63165253,0.00000000,-0.00000000,0.77326232,-0.88293688,0.00000000,-0.00000000
-5.44172086,2.26619293,-2.46633946,2.94721135,-2.18281454,0.59945650,-0.57633253,0.54014703,-0.63008906,0.00000000,-0.00000000,0.80974155,-0.87763214,0.00000000,-0.00000000
-5.43571786,2.37425500,-2.44234374,3.06898907,-2.18278357,0.63654619,-0.56987562,0.56596959,-0.62519071,0.00000000,-0.00000000,0.84530681,-0.86850451,0.00000000,-0.00000000
-5.42971486,2.47836766,-2.40681947,3.18452217,-2.17362588,0.67258740,-0.56026840,0.59091582,-0.61712180,0.00000000,-0.00000000,0.87942241,-0.85576299,0.00000000,-0.00000000
-5.42371186,2.57688122,-2.36062727,3.29217580,-2.15601648,0.70700354,-0.54771172,0.61460648,-0.60611305,0.00000000,-0.00000000,0.91153853,-0.83969979,0.00000000,-0.00000000
-5.41770885,2.66812222,-2.30484112,3.39027449,-2.13077636,0.73921187,-0.53246889,0.63665030,-0.59245087,0.00000000,-0.00000000,0.94110141,-0.82067523,0.00000000,-0.00000000
-5.41170585,2.75043101,-2.24070092,3.47713950,-2.09883239,0.76863774,-0.51485507,0.65665306,-0.57646504,0.00000000,-0.00000000,0.96756515,-0.79910078,0.00000000,-0.00000000
-5.40570285,2.82220316,-2.16956177,3.55113209,-2.06117576,0.79472979,-0.49522531,0.67422779,-0.55851566,0.00000000,-0.00000000,0.99040469,-0.77542131,0.00000000,-0.00000000
-5.39969985,2.88193352,-2.09284250,3.61070106,-2.01882142,0.81697545,-0.47396183,0.68900581,-0.53897984,0.00000000,-0.00000000,1.00912966,-0.75009726,0.00000000,-0.00000000
-5.39369685,2.92826097,-2.01197614,3.65443275,-1.97277069,0.83491622,-0.45146139,0.70064831,-0.51823892,0.00000000,-0.00000000,1.02329854,-0.72358785,0.00000000,-0.00000000
-5.38769385,2.96001220,-1.92836460,3.68110113,-1.92397921,0.84816207,-0.42812299,0.70885763,-0.49666675,0.00000000,-0.00000000,1.03253262,-0.69633594,0.00000000,-0.00000000
-5.38169085,2.97624236,-1.84333947,3.68971574,-1.87333164,0.85640425,-0.40433678,0.71338812,-0.47461953,0.00000000,-0.00000000,1.03652896,-0.66875537,0.00000000,-0.00000000
-5.37568784,2.97627056,-1.75813075,3.67956474,-1.82162457,0.85942599,-0.38047427,0.71405562,-0.45242775,0.00000000,-0.00000000,1.03507193,-0.64122123,0.00000000,-0.00000000
-5.36968484,2.95970852,-1.67384435,3.65025100,-1.76955805,0.85711050,-0.35688060,0.71074541,-0.43039033,0.00000000,-0.00000000,1.02804255,-0.61406343,0.00000000,-0.00000000
-5.36368184,2.92648062,-1.59144894,3.60171892,-1.71773584,0.84944589,-0.33386866,0.70341795,-0.40877112,0.00000000,-0.00000000,1.01542518,-0.58756361,0.00000000,-0.00000000
-5.35767884,2.87683423,-1.51177207,3.53427040,-1.66667398,0.83652664,-0.31171548,0.69211218,-0.38779788,0.00000000,-0.00000000,0.99731118,-0.56195540,0.00000000,-0.00000000
-5.35167584,2.81133955,-1.43550489,3.44856885,-1.61681642,0.81855171,-0.29066067,0.67694614,-0.36766332,0.00000000,-0.00000000,0.97389913,-0.53742770,0.00000000,-0.00000000
-5.34567284,2.73087868,-1.36321434,3.34563063,-1.56855641,0.79581904,-0.27090689,0.65811484,-0.34852815,0.00000000,-0.00000000,0.94549166,-0.51413052,0.00000000,-0.00000000
-5.33966983,2.63662430,-1.29536133,3.22680414,-1.52226152,0.76871696,-0.25262188,0.63588539,-0.33052555,0.00000000,-0.00000000,0.91248884,-0.49218277,0.00000000,-0.00000000
-5.33366683,2.53000871,-1.23232305,3.09373729,-1.47830059,0.73771264,-0.23594198,0.61058963,-0.31376677,0.00000000,-0.00000000,0.87537851,-0.47168142,0.00000000,-0.00000000
-5.32766383,2.41268468,-1.17441755,2.94833468,-1.43706994,0.70333822,-0.22097650,0.58261457,-0.29834718,0.00000000,-0.00000000,0.83472370,-0.45271113,0.00000000,-0.00000000
-5.32166083,2.28647969,-1.12192843,2.79270650,-1.39901720,0.66617517,-0.20781271,0.55239109,-0.28435244,0.00000000,-0.00000000,0.79114804,-0.43535373,0.00000000,-0.00000000
-5.31565783,2.15334568,-1.07512786,2.62911143,-1.36466029,0.62683763,-0.19652077,0.52038137,-0.27186414,0.00000000,-0.00000000,0.74531948,-0.41969679,0.00000000,-0.00000000
-5.30965483,2.01530652,-1.03429605,2.45989597,-1.33460029,0.58595539,-0.18715855,0.48706569,-0.26096460,0.00000000,-0.00000000,0.69793324,-0.40584068,0.00000000,-0.00000000
-5.30365183,1.87440540,-0.99973589,2.28743304,-1.30952656,0.54415714,-0.17977553,0.45292904,-0.25174034,0.00000000,-0.00000000,0.64969464,-0.39390354,0.00000000,-0.00000000
-5.29764882,1.73265430,-0.97178145,2.11406224,-1.29021342,0.50205489,-0.17441590,0.41844826,-0.24428410,0.00000000,-0.00000000,0.60130250,-0.38402386,0.00000000,-0.00000000
-5.29164582,1.59198763,-0.95079987,1.94203437,-1.27750788,0.46022980,-0.17112034,0.38408014,-0.23869507,0.00000000,-0.00000000,0.55343386,-0.37636040,0.00000000,-0.00000000
-5.28564282,1.45422140,-0.93718614,1.77346206,-1.27230862,0.41922025,-0.16992652,0.35025086,-0.23507748,0.00000000,-0.00000000,0.50673045,-0.37108935,0.00000000,-0.00000000
-5.27963982,1.32101959,-0.93135112,1.61027821,-1.27553686,0.37951213,-0.17086815,0.31734722,-0.23353733,0.00000000,-0.00000000,0.46178740,-0.36839891,0.00000000,-0.00000000
-5.27363682,1.19386815,-0.93370329,1.45420337,-1.28810006,0.34153187,-0.17397281,0.28570984,-0.23417766,0.00000000,-0.00000000,0.41914445,-0.36848142,0.00000000,-0.00000000
-5.26763382,1.07405724,-0.94462516,1.30672263,-1.31085011,0.30564203,-0.17925846,0.25562840,-0.23709249,0.00000000,-0.00000000,0.37927976,-0.37152356,0.00000000,-0.00000000
-5.26163082,0.96267162,-0.96444567,1.16907203,-1.34453777,0.27213952,-0.18672911,0.22733904,-0.24235975,0.00000000,-0.00000000,0.34260628,-0.37769499,0.00000000,-0.00000000
-5.25562781,0.86058853,-0.99341005,1.04223410,-1.38976553,0.24125621,-0.19636974,0.20102373,-0.25003358,0.00000000,-0.00000000,0.30947063,-0.38713617,0.00000000,-0.00000000
-5.24962481,0.76848253,-1.03164889,0.92694178,-1.44694111,0.21316161,-0.20814091,0.17681145,-0.26013655,0.00000000,-0.00000000,0.28015398,-0.39994583,0.00000000,-0.00000000
-5.24362181,0.68683590,-1.07914821,0.82368936,-1.51623406,0.18796735,-0.22197346,0.15478100,-0.27265205,0.00000000,-0.00000000,0.25487479,-0.41616900,0.00000000,-0.00000000
-5.23761881,0.61595352,-1.13572235,0.73274921,-1.59753776,0.16573293,-0.23776356,0.13496501,-0.28751750,0.00000000,-0.00000000,0.23379281,-0.43578614,0.00000000,-0.00000000
-5.23161581,0.55598084,-1.20099143,0.65419282,-1.69043900,0.14647233,-0.25536866,0.11735498,-0.30461875,0.00000000,-0.00000000,0.21701395,-0.45870406,0.00000000,-0.00000000
-5.22561281,0.50692348,-1.27436499,0.58791436,-1.79419725,0.13016117,-0.27460461,0.10190692,-0.32378600,0.00000000,-0.00000000,0.20459550,-0.48474933,0.00000000,-0.00000000
-5.21960980,0.46866726,-1.35503319,0.53365572,-1.90773503,0.11674383,-0.29524423,0.08854729,-0.34479173,0.00000000,-0.00000000,0.19655140,-0.51366448,0.00000000,-0.00000000
-5.21360680,0.44099754,-1.44196654,0.49103133,-2.02964098,0.10614031,-0.31701769,0.07717896,-0.36735077,0.00000000,-0.00000000,0.19285700,-0.54510763,0.00000000,-0.00000000
-5.20760380,0.42361684,-1.53392492,0.45955202,-2.15818589,0.09825241,-0.33961483,0.06768702,-0.39112281,0.00000000,-0.00000000,0.19345323,-0.57865561,0.00000000,-0.00000000
-5.20160080,0.41616014,-1.62947616,0.43864692,-2.29135229,0.09296918,-0.36268938,0.05994408,-0.41571729,0.00000000,-0.00000000,0.19824981,-0.61381067,0.00000000,-0.00000000
-5.19559780,0.41820741,-1.72702385,0.42768289,-2.42687686,0.09017124,-0.38586531,0.05381506,-0.44070075,0.00000000,-0.00000000,0.20712751,-0.65001078,0.00000000,-0.00000000
-5.18959480,0.42929314,-1.82484385,0.42598128,-2.56230471,0.08973410,-0.40874490,0.04916139,-0.46560638,0.00000000,-0.00000000,0.21993946,-0.68664319,0.00000000,-0.00000000
-5.18359180,0.44891299,-1.92112831,0.43283200,-2.69505385,0.09153039,-0.43091851,0.04584439,-0.48994555,0.00000000,-0.00000000,0.23651153,-0.72306072,0.00000000,-0.00000000
-5.17758879,0.47652789,-2.01403564,0.44750499,-2.82248764,0.09543104,-0.45197564,0.04372808,-0.51322092,0.00000000,-0.00000000,0.25664205,-0.75860034,0.00000000,-0.00000000
-5.17158579,0.51156591,-2.10174455,0.46925966,-2.94199246,0.10130554,-0.47151682,0.04268128,-0.53494067,0.00000000,-0.00000000,0.28010106,-0.79260324,0.00000000,-0.00000000
-5.16558279,0.55342268,-2.18250986,0.49735253,-3.05105762,0.10902146,-0.48916595,0.04257921,-0.55463325,0.00000000,-0.00000000,0.30662943,-0.82443537,0.00000000,-0.00000000
