energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.51375688,1.35110414,0.00257398,0.01051072,0.52178314,0.55786093,0.27724314,0.06023342,0.00524164,0.89020618
-5.50775388,1.31243272,0.00242485,0.00990781,0.51169571,0.53522491,0.27237172,0.05875351,0.00474585,0.86820546
-5.50175088,1.27151160,0.00227365,0.00937557,0.50022110,0.51198044,0.26663807,0.05726223,0.00428412,0.84436096
-5.49574787,1.22857201,0.00212196,0.00890500,0.48742110,0.48826657,0.26006820,0.05577139,0.00385801,0.81882684
-5.48974487,1.18397203,0.00197122,0.00848917,0.47341824,0.46425127,0.25272275,0.05429997,0.00346879,0.79184817
-5.48374187,1.13818994,0.00182276,0.00812322,0.45839379,0.44012837,0.24469534,0.05287392,0.00311746,0.76375669
-5.47773887,1.09181279,0.00167778,0.00780437,0.44258317,0.41611354,0.23610987,0.05152573,0.00280474,0.73496286
-5.47173587,1.04552049,0.00153730,0.00753175,0.42626922,0.39243939,0.22711648,0.05029358,0.00253105,0.70594486
-5.46573287,1.00006613,0.00140222,0.00730626,0.40977352,0.36934991,0.21788671,0.04922030,0.00229653,0.67723473
-5.45972986,0.95625335,0.00127326,0.00713026,0.39344618,0.34709442,0.20860776,0.04835206,0.00210109,0.64940227
-5.45372686,0.91491148,0.00115102,0.00700738,0.37765443,0.32592119,0.19947641,0.04773684,0.00194441,0.62303743
-5.44772386,0.87686970,0.00103594,0.00694217,0.36277074,0.30607105,0.19069257,0.04742282,0.00182596,0.59873178
-5.44172086,0.84293097,0.00092833,0.00693985,0.34916063,0.28777111,0.18245290,0.04745666,0.00174506,0.57705986
-5.43571786,0.81384690,0.00082840,0.00700600,0.33717102,0.27122895,0.17494467,0.04788184,0.00170089,0.55856114
-5.42971486,0.79029458,0.00073622,0.00714628,0.32711924,0.25662743,0.16834018,0.04873695,0.00169251,0.54372326
-5.42371186,0.77285598,0.00065177,0.00736625,0.31928338,0.24412030,0.16279176,0.05005428,0.00171888,0.53296714
-5.41770885,0.76200103,0.00057492,0.00767109,0.31389418,0.23382881,0.15842776,0.05185846,0.00177889,0.52663462
-5.41170585,0.75807464,0.00050549,0.00806554,0.31112869,0.22583950,0.15534939,0.05416545,0.00187138,0.52497893
-5.40570285,0.76128840,0.00044321,0.00855376,0.31110610,0.22020312,0.15362877,0.05698180,0.00199513,0.52815838
-5.39969985,0.77171690,0.00038774,0.00913927,0.31388552,0.21693484,0.15330789,0.06030427,0.00214890,0.53623341
-5.39369685,0.78929904,0.00033872,0.00982499,0.31946597,0.21601569,0.15439873,0.06411974,0.00233139,0.54916703
-5.38769385,0.81384384,0.00029573,0.01061328,0.32778843,0.21739512,0.15688440,0.06840560,0.00254133,0.56682866
-5.38169085,0.84504078,0.00025833,0.01150603,0.33873965,0.22099469,0.16072108,0.07313041,0.00277741,0.58900088
-5.37568784,0.88247378,0.00022606,0.01250481,0.35215773,0.22671261,0.16584082,0.07825492,0.00303834,0.61538905
-5.36968484,0.92563852,0.00019848,0.01361098,0.36783892,0.23442906,0.17215492,0.08373338,0.00332285,0.64563315
-5.36368184,0.97396201,0.00017510,0.01482586,0.38554553,0.24401197,0.17955767,0.08951511,0.00362968,0.67932127
-5.35767884,1.02682380,0.00015550,0.01615085,0.40501435,0.25532311,0.18793043,0.09554613,0.00395758,0.71600429
-5.35167584,1.08357760,0.00013922,0.01758756,0.42596543,0.26822430,0.19714571,0.10177103,0.00430536,0.75521097
-5.34567284,1.14357275,0.00012588,0.01913790,0.44811066,0.28258335,0.20707108,0.10813471,0.00467180,0.79646288
-5.33966983,1.20617425,0.00011509,0.02080404,0.47116185,0.29827965,0.21757284,0.11458406,0.00505571,0.83928858
-5.33366683,1.27078093,0.00010651,0.02258844,0.49483807,0.31520917,0.22851924,0.12106955,0.00545586,0.88323632
-5.32766383,1.33684080,0.00009983,0.02449367,0.51887184,0.33328871,0.23978313,0.12754645,0.00587096,0.92788512
-5.32166083,1.40386318,0.00009480,0.02652230,0.54301420,0.35245922,0.25124400,0.13397592,0.00629960,0.97285348
-5.31565783,1.47142738,0.00009120,0.02867659,0.56703836,0.37268826,0.26278940,0.14032560,0.00674022,1.01780593
-5.30965483,1.53918769,0.00008883,0.03095824,0.59074197,0.39397128,0.27431572,0.14656996,0.00719106,1.06245694
-5.30365183,1.60687484,0.00008756,0.03336803,0.61394818,0.41633209,0.28572836,0.15269029,0.00765009,1.10657260
-5.29764882,1.67429417,0.00008729,0.03590544,0.63650544,0.43982216,0.29694140,0.15867430,0.00811496,1.14997000
-5.29164582,1.74132110,0.00008796,0.03856831,0.65828640,0.46451917,0.30787698,0.16451553,0.00858297,1.19251481
-5.28564282,1.80789428,0.00008952,0.04135250,0.67918610,0.49052461,0.31846431,0.17021249,0.00905104,1.23411731
-5.27963982,1.87400717,0.00009198,0.04425158,0.69911965,0.51796080,0.32863864,0.17576764,0.00951572,1.27472748
-5.27363682,1.93969873,0.00009535,0.04725663,0.71801979,0.54696714,0.33834028,0.18118632,0.00997317,1.31432932
-5.26763382,2.00504371,0.00009967,0.05035613,0.73583444,0.57769596,0.34751371,0.18647570,0.01041924,1.35293515
-5.26163082,2.07014323,0.00010497,0.05353589,0.75252466,0.61030787,0.35610698,0.19164371,0.01084954,1.39057998
-5.25562781,2.13511594,0.00011131,0.05677920,0.76806282,0.64496676,0.36407142,0.19669820,0.01125953,1.42731632
-5.24962481,2.20009000,0.00011873,0.06006699,0.78243150,0.68183443,0.37136173,0.20164620,0.01164466,1.46320969
-5.24362181,2.26519605,0.00012729,0.06337819,0.79562266,0.72106502,0.37793630,0.20649334,0.01200053,1.49833461
-5.23761881,2.33056101,0.00013699,0.06669006,0.80763744,0.76279907,0.38375793,0.21124348,0.01232302,1.53277130
-5.23161581,2.39630254,0.00014785,0.06997874,0.81848617,0.80715740,0.38879471,0.21589852,0.01260851,1.56660278
-5.22561281,2.46252392,0.00015986,0.07321970,0.82818853,0.85423476,0.39302098,0.22045832,0.01285402,1.59991210
-5.21960980,2.52930885,0.00017297,0.07638828,0.83677366,0.90409338,0.39641832,0.22492067,0.01305739,1.63277962
-5.21360680,2.59671607,0.00018709,0.07946020,0.84428008,0.95675645,0.39897637,0.22928137,0.01321738,1.66527992
-5.20760380,2.66477337,0.00020213,0.08241198,0.85075505,1.01220171,0.40069347,0.23353426,0.01333380,1.69747827
-5.20160080,2.73347085,0.00021793,0.08522136,0.85625347,1.07035526,0.40157687,0.23767121,0.01340756,1.72942640
-5.19559780,2.80275351,0.00023432,0.08786757,0.86083609,1.13108599,0.40164267,0.24168203,0.01344068,1.76115767
-5.18959480,2.87251321,0.00025108,0.09033150,0.86456699,1.19420059,0.40091524,0.24555428,0.01343622,1.79268152
-5.18359180,2.94258040,0.00026798,0.09259581,0.86751049,1.25943974,0.39942629,0.24927302,0.01339823,1.82397764
-5.17758879,3.01271604,0.00028475,0.09464491,0.86972754,1.32647552,0.39721355,0.25282044,0.01333157,1.85498992
-5.17158579,3.08260421,0.00030111,0.09646486,0.87127181,1.39491042,0.39431916,0.25617546,0.01324172,1.88562064
-5.16558279,3.15184628,0.00031677,0.09804323,0.87218568,1.46427819,0.39078786,0.25931338,0.01313456,1.91572546
-5.15957979,3.21995709,0.00033144,0.09936891,0.87249638,1.53404668,0.38666511,0.26220552,0.01301608,1.94510938
-5.15357679,3.28636380,0.00034482,0.10043195,0.87221267,1.60362280,0.38199524,0.26481905,0.01289214,1.97352442
-5.14757379,3.35040813,0.00035665,0.10122336,0.87132218,1.67235963,0.37681979,0.26711694,0.01276820,2.00066918
-5.14157079,3.41135209,0.00036667,0.10173504,0.86978965,1.73956560,0.37117607,0.26905820,0.01264900,2.02619065
-5.13556778,3.46838766,0.00037466,0.10195976,0.86755642,1.80451562,0.36509613,0.27059829,0.01253841,2.04968849
-5.12956478,3.52065024,0.00038045,0.10189121,0.86454104,1.86646378,0.35860610,0.27168991,0.01243920,2.07072178
-5.12356178,3.56723575,0.00038390,0.10152414,0.86064127,1.92465744,0.35172602,0.27228402,0.01235289,2.08881815
-5.11755878,3.60722086,0.00038492,0.10085465,0.85573727,1.97835221,0.34447009,0.27233113,0.01227969,2.10348507
-5.11155578,3.63968578,0.00038348,0.09988053,0.84969598,2.02682729,0.33684737,0.27178278,0.01221849,2.11422294
-5.10555278,3.66373885,0.00037959,0.09860165,0.84237652,2.06940086,0.32886287,0.27059329,0.01216689,2.12053957
-5.09954977,3.67854194,0.00037331,0.09702038,0.83363629,2.10544491,0.32051892,0.26872148,0.01212135,2.12196533
-5.09354677,3.68333581,0.00036478,0.09514211,0.82333763,2.13439904,0.31181681,0.26613251,0.01207732,2.11806867
-5.08754377,3.67746444,0.00035416,0.09297566,0.81135465,2.15578296,0.30275853,0.26279959,0.01202952,2.10847105
-5.08154077,3.66039735,0.00034164,0.09053365,0.79757993,2.16920717,0.29334859,0.25870556,0.01197213,2.09286102
-5.07553777,3.63174918,0.00032747,0.08783288,0.78193083,2.17438164,0.28359577,0.25384429,0.01189913,2.07100662
-5.06953477,3.59129574,0.00031192,0.08489450,0.76435512,2.17112230,0.27351474,0.24822167,0.01180459,2.04276583
-5.06353177,3.53898610,0.00029527,0.08174413,0.74483562,2.15935520,0.26312748,0.24185640,0.01168293,2.00809458
-5.05752876,3.47495013,0.00027780,0.07841188,0.72339373,2.13911835,0.25246447,0.23478029,0.01152920,1.96705202
-5.05152576,3.39950154,0.00025984,0.07493220,0.70009164,2.11056128,0.24156554,0.22703817,0.01133935,1.91980302
-5.04552276,3.31313625,0.00024167,0.07134362,0.67503322,2.07394238,0.23048040,0.21868746,0.01111039,1.86661763
-5.03951976,3.21652627,0.00022359,0.06768839,0.64836346,2.02962430,0.21926887,0.20979733,0.01084054,1.80786788
-5.03351676,3.11050942,0.00020587,0.06401206,0.62026654,1.97806752,0.20800072,0.20044746,0.01052934,1.74402173
-5.02751376,2.99607530,0.00018879,0.06036295,0.59096275,1.91982233,0.19675518,0.19072663,0.01017764,1.67563477
-5.02151076,2.87434802,0.00017258,0.05679156,0.56070415,1.85551946,0.18562022,0.18073101,0.00978760,1.60333976
-5.01550775,2.74656629,0.00015748,0.05334999,0.52976945,1.78585967,0.17469147,0.17056224,0.00936258,1.52783453
-5.00950475,2.61406149,0.00014370,0.05009129,0.49845811,1.71160239,0.16407094,0.16032555,0.00890705,1.44986867
-5.00350175,2.47823436,0.00013143,0.04706884,0.46708396,1.63355378,0.15386551,0.15012774,0.00842634,1.37022937
-4.99749875,2.34053095,0.00012085,0.04433572,0.43596869,1.55255432,0.14418526,0.14007526,0.00792651,1.28972691
-4.99149575,2.20241828,0.00011213,0.04194403,0.40543520,1.46946617,0.13514164,0.13027239,0.00741408,1.20918019
-4.98549275,2.06536043,0.00010543,0.03994426,0.37580129,1.38516048,0.12684552,0.12081951,0.00689584,1.12940265
-4.97948974,1.93079524,0.00010090,0.03838465,0.34737366,1.30050477,0.11940514,0.11181164,0.00637857,1.05118893
-4.97348674,1.80011228,0.00009869,0.03731043,0.32044241,1.21635060,0.11292403,0.10333707,0.00586887,0.97530244
-4.96748374,1.67463203,0.00009895,0.03676316,0.29527622,1.13352169,0.10749878,0.09547625,0.00537296,0.90246411
-4.96148074,1.55558682,0.00010181,0.03677991,0.27211818,1.05280257,0.10321691,0.08830088,0.00489648,0.83334241
-4.95547774,1.44410339,0.00010741,0.03739245,0.25118227,0.97492788,0.10015464,0.08187315,0.00444438,0.76854458
-4.94947474,1.34118732,0.00011587,0.03862638,0.23265053,0.90057260,0.09837470,0.07624521,0.00402084,0.70860927
-4.94347174,1.24770934,0.00012733,0.04050023,0.21667085,0.83034316,0.09792424,0.07145870,0.00362917,0.65400030
-4.93746873,1.16439352,0.00014188,0.04302457,0.20335529,0.76476968,0.09883284,0.06754448,0.00327179,0.60510168
-4.93146573,1.09180745,0.00015960,0.04620114,0.19277888,0.70429931,0.10111065,0.06452241,0.00295023,0.56221361
-4.92546273,1.03035433,0.00018055,0.05002204,0.18497884,0.64929094,0.10474688,0.06240124,0.00266517,0.52554955
-4.91945973,0.98026726,0.00020475,0.05446906,0.17995412,0.60001123,0.10970852,0.06117855,0.00241650,0.49523411
-4.91345673,0.94160556,0.00023216,0.05951324,0.17766528,0.55663206,0.11593956,0.06084077,0.00220337,0.47130180
-4.90745373,0.91425360,0.00026271,0.06511461,0.17803470,0.51922955,0.12336075,0.06136332,0.00202430,0.45369671
-4.90145073,0.89792206,0.00029624,0.07122235,0.18094704,0.48778457,0.13186996,0.06271080,0.00187727,0.44227294
-4.89544772,0.89215196,0.00033255,0.07777525,0.18625023,0.46218483,0.14134327,0.06483730,0.00175984,0.43679615
-4.88944472,0.89632177,0.00037135,0.08470269,0.19375675,0.44222861,0.15163689,0.06768691,0.00166926,0.43694602
-4.88344172,0.90965758,0.00041229,0.09192601,0.20324554,0.42763004,0.16258989,0.07119436,0.00160256,0.44232008
-4.87743872,0.93124679,0.00045494,0.09936039,0.21446456,0.41802593,0.17402786,0.07528591,0.00155668,0.45243881
-4.87143572,0.96005507,0.00049878,0.10691728,0.22713403,0.41298412,0.18576733,0.07988045,0.00152855,0.46675225
-4.86543272,0.99494696,0.00054326,0.11450716,0.24095045,0.41201323,0.19762111,0.08489087,0.00151521,0.48464827
-4.85942971,1.03470957,0.00058776,0.12204274,0.25559149,0.41457366,0.20940411,0.09022569,0.00151389,0.50546250
-4.85342671,1.07807938,0.00063163,0.12944243,0.27072164,0.42008971,0.22093983,0.09579095,0.00152205,0.52848993
-4.84742371,1.12377145,0.00067418,0.13663397,0.28599868,0.42796260,0.23206702,0.10149233,0.00153751,0.55299804
-4.84142071,1.17051052,0.00071475,0.14355810,0.30108074,0.43758409,0.24264644,0.10723742,0.00155847,0.57824142
-4.83541771,1.21706302,0.00075265,0.15017203,0.31563390,0.44835040,0.25256726,0.11293819,0.00158356,0.60347741
-4.82941471,1.26226923,0.00078728,0.15645265,0.32934000,0.45967617,0.26175302,0.11851343,0.00161187,0.62798245
-4.82341171,1.30507425,0.00081806,0.16239919,0.34190455,0.47100797,0.27016652,0.12389120,0.00164297,0.65106877
-4.81740870,1.34455680,0.00084452,0.16803528,0.35306423,0.48183700,0.27781364,0.12901110,0.00167694,0.67210069
-4.81140570,1.37995466,0.00086628,0.17341005,0.36259398,0.49171063,0.28474563,0.13382634,0.00171431,0.69051012
-4.80540270,1.41068548,0.00088307,0.17859835,0.37031303,0.50024241,0.29105959,0.13830543,0.00175610,0.70581068
-4.79939970,1.43636219,0.00089474,0.18369987,0.37608991,0.50712004,0.29689713,0.14243337,0.00180373,0.71760965
-4.79339670,1.45680193,0.00090128,0.18883704,0.37984593,0.51211131,0.30244093,0.14621238,0.00185900,0.72561764
-4.78739370,1.47202809,0.00090282,0.19415180,0.38155719,0.51506740,0.30790931,0.14966193,0.00192402,0.72965512
-4.78139070,1.48226502,0.00089961,0.19980123,0.38125471,0.51592379,0.31354878,0.15281820,0.00200111,0.72965588
-4.77538769,1.48792548,0.00089202,0.20595209,0.37902295,0.51469843,0.31962480,0.15573279,0.00209273,0.72566699
-4.76938469,1.48959107,0.00088053,0.21277443,0.37499645,0.51148743,0.32641103,0.15847080,0.00220138,0.71784539
-4.76338169,1.48798641,0.00086568,0.22043451,0.36935498,0.50645834,0.33417742,0.16110829,0.00232949,0.70645112
-4.75737869,1.48394798,0.00084812,0.22908726,0.36231713,0.49984131,0.34317755,0.16372925,0.00247932,0.69183757
-4.75137569,1.47838883,0.00082849,0.23886857,0.35413287,0.49191850,0.35363576,0.16642209,0.00265282,0.67443905
-4.74537269,1.47226076,0.00080748,0.24988770,0.34507512,0.48301219,0.36573478,0.16927590,0.00285158,0.65475632
-4.73936968,1.46651542,0.00078575,0.26222026,0.33543092,0.47347195,0.37960409,0.17237662,0.00307666,0.63334045
-4.73336668,1.46206616,0.00076390,0.27590204,0.32549235,0.46366162,0.39531000,0.17580323,0.00332856,0.61077592
-4.72736368,1.45975226,0.00074251,0.29092407,0.31554773,0.45394630,0.41284772,0.17962420,0.00360712,0.58766341
-4.72136068,1.46030709,0.00072205,0.30722917,0.30587335,0.44468015,0.43213602,0.18389441,0.00391147,0.56460297
-4.71535768,1.46433158,0.00070290,0.32471035,0.29672603,0.43619521,0.45301486,0.18865256,0.00424000,0.54217820
-4.70935468,1.47227420,0.00068532,0.34321115,0.28833679,0.42879176,0.47524628,0.19391941,0.00459035,0.52094182
-4.70335168,1.48441815,0.00066948,0.36252813,0.28090580,0.42273044,0.49851864,0.19969673,0.00495944,0.50140320
-4.69734867,1.50087629,0.00065541,0.38241546,0.27459871,0.41822638,0.52245433,0.20596721,0.00534347,0.48401791
-4.69134567,1.52159380,0.00064305,0.40259153,0.26954446,0.41544536,0.54662065,0.21269518,0.00573806,0.46917974
-4.68534267,1.54635828,0.00063225,0.42274743,0.26583443,0.41450212,0.57054364,0.21982825,0.00613828,0.45721493
-4.67933967,1.57481654,0.00062274,0.44255702,0.26352299,0.41546055,0.59372427,0.22729967,0.00653881,0.44837885
-4.67333667,1.60649710,0.00061423,0.46168814,0.26262912,0.41833579,0.61565658,0.23503134,0.00693408,0.44285476
-4.66733367,1.64083713,0.00060635,0.47981456,0.26313917,0.42309776,0.63584687,0.24293732,0.00731840,0.44075452
-4.66133067,1.67721229,0.00059871,0.49662819,0.26501019,0.42967597,0.65383326,0.25092762,0.00768616,0.44212094
-4.65532766,1.71496801,0.00059094,0.51185104,0.26817403,0.43796522,0.66920481,0.25891206,0.00803200,0.44693153
-4.64932466,1.75345052,0.00058266,0.52524623,0.27254153,0.44783184,0.68161943,0.26680405,0.00835096,0.45510319
-4.64332166,1.79203633,0.00057355,0.53662789,0.27800699,0.45912016,0.69081968,0.27452406,0.00863873,0.46649766
