energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-4.13906953,13.32864795,0.00671098,0.75162467,4.91425669,7.60858866,0.02310707,4.08373763
-4.13306653,13.17821901,0.00672444,0.72348079,4.82027330,7.52315776,0.02242600,4.04387046
-4.12706353,13.02276005,0.00676517,0.69618710,4.72285685,7.43720465,0.02185356,3.99986515
-4.12106053,12.86627044,0.00683547,0.67003396,4.62371522,7.35318716,0.02138954,3.95295231
-4.11505753,12.71272251,0.00693759,0.64531464,4.52451244,7.27356093,0.02103345,3.90433045
-4.10905453,12.56595940,0.00707354,0.62231475,4.42683039,7.20071150,0.02078458,3.85514057
-4.10305153,12.42960336,0.00724501,0.60130312,4.33213602,7.13689249,0.02064191,3.80644395
-4.09704852,12.30697445,0.00745318,0.58252402,4.24175408,7.08417006,0.02060408,3.75920320
-4.09104552,12.20101934,0.00769863,0.56619090,4.15684529,7.04437354,0.02066924,3.71426619
-4.08504252,12.11424971,0.00798114,0.55248155,4.07838947,7.01905229,0.02083489,3.67235275
-4.07903952,12.04868974,0.00829966,0.54153465,4.00717327,7.00943845,0.02109773,3.63404379
-4.07303652,12.00583243,0.00865213,0.53344770,3.94378213,7.01641557,0.02145345,3.59977272
-4.06703352,11.98660479,0.00903549,0.52827598,3.88859584,7.04049355,0.02189654,3.56981916
-4.06103052,11.99134254,0.00944562,0.52603267,3.84178770,7.08179006,0.02242014,3.54430485
-4.05502751,12.01977510,0.00987736,0.52668984,3.80332676,7.14001937,0.02301592,3.52319216
-4.04902451,12.07102241,0.01032458,0.53018029,3.77298327,7.21448949,0.02367395,3.50628528
-4.04302151,12.14360478,0.01078027,0.53640019,3.75033720,7.30410853,0.02438272,3.49323455
-4.03701851,12.23546762,0.01123668,0.54521230,3.73479004,7.40740146,0.02512916,3.48354433
-4.03101551,12.34402207,0.01168551,0.55644995,3.72557981,7.52253794,0.02589876,3.47658455
-4.02501251,12.46620258,0.01211810,0.56992151,3.72179957,7.64737187,0.02667580,3.47160635
-4.01900950,12.59854154,0.01252570,0.58541542,3.72241923,7.77949269,0.02744361,3.46776168
-4.01300650,12.73726043,0.01289965,0.60270570,3.72631065,7.91628798,0.02818491,3.46412686
-4.00700350,12.87837599,0.01323172,0.62155780,3.73227586,8.05501614,0.02888228,3.45972961
-4.00100050,13.01781874,0.01351429,0.64173466,3.73907767,8.19288751,0.02951857,3.45357896
-3.99499750,13.15156061,0.01374059,0.66300293,3.74547231,8.32715147,0.03007740,3.44469733
-3.98899450,13.27574731,0.01390495,0.68513902,3.75024309,8.45518650,0.03054372,3.43215355
-3.98299150,13.38683046,0.01400296,0.70793487,3.75223419,8.57458997,0.03090421,3.41509587
-3.97698849,13.48169440,0.01403157,0.73120312,3.75038347,8.68326378,0.03114780,3.39278355
-3.97098549,13.55777197,0.01398924,0.75478164,3.74375303,8.77949232,0.03126604,3.36461585
-3.96498249,13.61314428,0.01387597,0.77853688,3.73155659,8.86200916,0.03125339,3.33015717
-3.95897949,13.64661961,0.01369328,0.80236619,3.71318230,8.93004909,0.03110748,3.28915720
-3.95297649,13.65778751,0.01344417,0.82619872,3.68821035,8.98338297,0.03082921,3.24156529
-3.94697349,13.64704530,0.01313306,0.84999490,3.65642432,9.02233342,0.03042275,3.18753816
-3.94097049,13.61559513,0.01276563,0.87374449,3.61781597,9.04777017,0.02989543,3.12744077
-3.93496748,13.56541140,0.01234863,0.89746312,3.57258306,9.06108488,0.02925754,3.06184004
-3.92896448,13.49917942,0.01188975,0.92118772,3.52112044,9.06414635,0.02852202,2.99149176
-3.92296148,13.42020783,0.01139739,0.94497064,3.46400458,9.05923762,0.02770402,2.91732108
-3.91695848,13.33231819,0.01088040,0.96887309,3.40197237,9.04897758,0.02682049,2.84039742
-3.91095548,13.23971645,0.01034793,0.99295802,3.33589491,9.03623036,0.02588965,2.76190466
-3.90495248,13.14685143,0.00980916,1.01728273,3.26674756,9.02400627,0.02493044,2.68310786
-3.89894947,13.05826639,0.00927310,1.04189175,3.19557735,9.01535820,0.02396200,2.60531774
-3.89294647,12.97844930,0.00874845,1.06681017,3.12346915,9.01327798,0.02300313,2.52985420
-3.88694347,12.91168794,0.00824334,1.09203779,3.05151179,9.02059645,0.02207185,2.45801018
-3.88094047,12.86193484,0.00776528,1.11754435,2.98076556,9.03989118,0.02118489,2.39101707
-3.87493747,12.83268693,0.00732098,1.14326607,2.91223194,9.07340500,0.02035740,2.33001277
-3.86893447,12.82688348,0.00691624,1.16910354,2.84682673,9.12297791,0.01960261,2.27601334
-3.86293147,12.84682505,0.00655594,1.19492109,2.78535711,9.18999424,0.01893168,2.22988881
-3.85692846,12.89411500,0.00624393,1.22054760,2.72850311,9.27534607,0.01835348,2.19234390
-3.85092546,12.96962415,0.00598302,1.24577863,2.67680388,9.37941319,0.01787463,2.16390360
-3.84492246,13.07347805,0.00577500,1.27037965,2.63064858,9.50205924,0.01749950,2.14490407
-3.83891946,13.20506541,0.00562061,1.29409036,2.59027174,9.64264284,0.01723030,2.13548833
-3.83291646,13.36306598,0.00551961,1.31662972,2.55575297,9.80004229,0.01706724,2.13560680
-3.82691346,13.54549508,0.00547079,1.33770141,2.52702024,9.97269187,0.01700876,2.14502218
-3.82091046,13.74976231,0.00547205,1.35699980,2.50385654,10.15862788,0.01705173,2.16331818
-3.81490745,13.97274171,0.00552047,1.37421587,2.48590928,10.35554206,0.01719174,2.18991166
-3.80890445,14.21085059,0.00561237,1.38904320,2.47270205,10.56084069,0.01742339,2.22406764
-3.80290145,14.46013493,0.00574345,1.40118381,2.46364816,10.77170752,0.01774050,2.26491683
-3.79689845,14.71635926,0.00590884,1.41035374,2.45806591,10.98516890,0.01813645,2.31147496
-3.79089545,14.97509935,0.00610325,1.41628844,2.45519511,11.19816001,0.01860439,2.36266394
-3.78489245,15.23183651,0.00632109,1.41874789,2.45421466,11.40759115,0.01913745,2.41733404
-3.77888944,15.48205242,0.00655657,1.41752139,2.45426125,11.61041332,0.01972895,2.47428724
-3.77288644,15.72132353,0.00680383,1.41243221,2.45444879,11.80368239,0.02037253,2.53230110
-3.76688344,15.94541417,0.00705711,1.40334188,2.45388862,11.98462136,0.02106231,2.59015311
-3.76088044,16.15036736,0.00731084,1.39015424,2.45171013,12.15067996,0.02179291,2.64664502
-3.75487744,16.33259201,0.00755974,1.37281912,2.44708166,12.29959090,0.02255952,2.70062699
-3.74887444,16.48894510,0.00779901,1.35133556,2.43923123,12.42942175,0.02335791,2.75102092
-3.74287144,16.61680684,0.00802435,1.32575444,2.42746667,12.53862141,0.02418441,2.79684272
-3.73686843,16.71414678,0.00823210,1.29618041,2.41119451,12.62605972,0.02503581,2.83722274
-3.73086543,16.77957844,0.00841930,1.26277288,2.38993716,12.69105884,0.02590933,2.87142404
-3.72486243,16.81240000,0.00858371,1.22574591,2.36334755,12.73341484,0.02680248,2.89885762
-3.71885943,16.81261875,0.00872388,1.18536696,2.33122065,12.75340800,0.02771296,2.91909432
-3.71285643,16.78095703,0.00883913,1.14195415,2.29350121,12.75180051,0.02863852,2.93187256
-3.70685343,16.71883814,0.00892956,1.09587219,2.25028723,12.72982058,0.02957682,2.93710173
-3.70085043,16.62835110,0.00899597,1.04752690,2.20182876,12.68913235,0.03052532,2.93486076
-3.69484742,16.51219402,0.00903983,0.99735823,2.14852181,12.63179152,0.03148108,2.92539173
-3.68884442,16.37359673,0.00906322,0.94583219,2.09089741,12.56018726,0.03244067,2.90908862
-3.68284142,16.21622432,0.00906869,0.89343167,2.02960592,12.47697153,0.03340007,2.88648140
-3.67683842,16.04406409,0.00905920,0.84064655,1.96539729,12.38497763,0.03435449,2.85821584
-3.67083542,15.86129928,0.00903798,0.78796338,1.89909764,12.28713034,0.03529834,2.82502980
-3.66483242,15.67217391,0.00900842,0.73585507,1.83158313,12.18635062,0.03622517,2.78772673
-3.65882941,15.48085334,0.00897394,0.68477082,1.76375213,12.08545809,0.03712759,2.74714725
-3.65282641,15.29128579,0.00893789,0.63512680,1.69649668,11.98707490,0.03799731,2.70414011
-3.64682341,15.10707000,0.00890343,0.58729797,1.63067436,11.89353459,0.03882514,2.65953326
-3.64082041,14.93133426,0.00887339,0.54161106,1.56708165,11.80679959,0.03960108,2.61410646
-3.63481741,14.76663162,0.00885024,0.49833936,1.50642992,11.72839067,0.04031446,2.56856625
-3.62881441,14.61485550,0.00883596,0.45769908,1.44932467,11.65933135,0.04095405,2.52352425
-3.62281141,14.47717917,0.00883198,0.41984762,1.39624914,11.60010973,0.04150830,2.47947970
-3.61680840,14.35402191,0.00883917,0.38488368,1.34755248,11.55065959,0.04196555,2.43680671
-3.61080540,14.24504306,0.00885779,0.35284905,1.30344308,11.51036194,0.04231436,2.39574667
-3.60480240,14.14916481,0.00888746,0.32373203,1.26398707,11.47806731,0.04254375,2.35640612
-3.59879940,14.06462285,0.00892725,0.29747219,1.22911191,11.45213838,0.04264359,2.31875994
-3.59279640,13.98904322,0.00897562,0.27396622,1.19861481,11.43051179,0.04260491,2.28265969
-3.58679340,13.91954256,0.00903057,0.25307463,1.17217546,11.41077698,0.04242022,2.24784668
-3.58079040,13.85284810,0.00908962,0.23462890,1.14937247,11.39026950,0.04208386,2.21396903
-3.57478739,13.78543271,0.00914997,0.21843889,1.12970273,11.36617526,0.04159228,2.18060219
-3.56878439,13.71365997,0.00920857,0.20430009,1.11260286,11.33564209,0.04094424,2.14727172
-3.56278139,13.63393351,0.00926222,0.19200060,1.09747185,11.29589413,0.04014103,2.11347758
-3.55677839,13.54284488,0.00930769,0.18132751,1.08369397,11.24434484,0.03918659,2.07871888
-3.55077539,13.43731404,0.00934182,0.17207251,1.07066107,11.17870395,0.03808749,2.04251790
-3.54477239,13.31471696,0.00936164,0.16403670,1.05779343,11.09707425,0.03685290,2.00444261
-3.53876938,13.17299521,0.00936447,0.15703443,1.04455855,10.99803415,0.03549448,1.96412667
-3.53276638,13.01074326,0.00934795,0.15089618,1.03048702,10.88070268,0.03402611,1.92128613
-3.52676338,12.82727015,0.00931018,0.14547046,1.01518531,10.74478421,0.03246363,1.87573226
-3.52076038,12.62263321,0.00924972,0.14062487,0.99834494,10.59059116,0.03082448,1.82738005
-3.51475738,12.39764289,0.00916562,0.13624627,0.97974802,10.41904382,0.02912727,1.77625209
-3.50875438,12.15383885,0.00905744,0.13224036,0.95926911,10.23164740,0.02739137,1.72247789
-3.50275138,11.89343897,0.00892524,0.12853058,0.93687362,10.03044764,0.02563642,1.66628881
-3.49674837,11.61926396,0.00876953,0.12505662,0.91261306,9.81796690,0.02388194,1.60800885
-3.49074537,11.33464128,0.00859122,0.12177268,0.88661759,9.59712403,0.02214686,1.54804211
-3.48474237,11.04329311,0.00839161,0.11864544,0.85908639,9.37114136,0.02044915,1.48685744
-3.47873937,10.74921352,0.00817228,0.11565215,0.83027643,9.14344330,0.01880549,1.42497106
-3.47273637,10.45654034,0.00793501,0.11277861,0.80049030,8.91755077,0.01723101,1.36292827
-3.46673337,10.16942738,0.00768180,0.11001743,0.77006371,8.69697608,0.01573911,1.30128484
-3.46073037,9.89192220,0.00741470,0.10736639,0.73935318,8.48512244,0.01434128,1.24058912
-3.45472736,9.62785420,0.00713582,0.10482714,0.70872448,8.28519205,0.01304714,1.18136556
-3.44872436,9.38073718,0.00684730,0.10240409,0.67854228,8.10010610,0.01186437,1.12410035
-3.44272136,9.15368925,0.00655121,0.10010358,0.64916114,7.93243911,0.01079887,1.06922955
-3.43671836,8.94937248,0.00624958,0.09793331,0.62091830,7.78436957,0.00985481,1.01713024
-3.43071536,8.76995317,0.00594438,0.09590193,0.59412816,7.65764765,0.00903485,0.96811472
-3.42471236,8.61708278,0.00563749,0.09401879,0.56907842,7.55358022,0.00834033,0.92242769
-3.41870935,8.49189872,0.00533073,0.09229386,0.54602793,7.47303235,0.00777141,0.88024648
-3.41270635,8.39504315,0.00502586,0.09073758,0.52520585,7.41644413,0.00732733,0.84168374
-3.40670335,8.32669750,0.00472457,0.08936081,0.50681194,7.38386078,0.00700658,0.80679243
-3.40070035,8.28662972,0.00442853,0.08817470,0.49101768,7.37497371,0.00680702,0.77557241
-3.39469735,8.27425115,0.00413933,0.08719051,0.47796801,7.38917010,0.00672608,0.74797834
-3.38869435,8.28867974,0.00385857,0.08641928,0.46778312,7.42558808,0.00676079,0.72392810
-3.38269135,8.32880633,0.00358779,0.08587153,0.46056039,7.48317501,0.00690792,0.70331151
-3.37668834,8.39336096,0.00332849,0.08555677,0.45637593,7.56074610,0.00716394,0.68599863
-3.37068534,8.48097654,0.00308211,0.08548294,0.45528579,7.65704119,0.00752507,0.67184748
-3.36468234,8.59024756,0.00285002,0.08565596,0.45732660,7.77077747,0.00798725,0.66071077
-3.35867934,8.71978195,0.00263353,0.08607910,0.46251568,7.90069663,0.00854608,0.65244143
-3.35267634,8.86824488,0.00243380,0.08675256,0.47085057,8.04560507,0.00919678,0.64689694
-3.34667334,9.03439353,0.00225190,0.08767302,0.48230819,8.20440634,0.00993413,0.64394225
-3.34067034,9.21710262,0.00208872,0.08883341,0.49684352,8.37612525,0.01075243,0.64345152
-3.33466733,9.41538071,0.00194501,0.09022275,0.51438829,8.55992378,0.01164545,0.64530867
-3.32866433,9.62837778,0.00182133,0.09182628,0.53484945,8.75510884,0.01260638,0.64940695
-3.32266133,9.85538491,0.00171806,0.09362568,0.55810795,8.96113263,0.01362792,0.65564768
-3.31665833,10.09582707,0.00163541,0.09559956,0.58401782,9.17758630,0.01470221,0.66393835
-3.31065533,10.34925013,0.00157337,0.09772404,0.61240569,9.40418789,0.01582096,0.67419039
-3.30465233,10.61530343,0.00153180,0.09997358,0.64307090,9.64076567,0.01697555,0.68631658
-3.29864932,10.89371898,0.00151037,0.10232187,0.67578638,9.88723789,0.01815710,0.70022849
-3.29264632,11.18428845,0.00150861,0.10474279,0.71030014,10.14358999,0.01935666,0.71583393
-3.28664332,11.48683880,0.00152596,0.10721140,0.74633750,10.40985012,0.02056539,0.73303458
-3.28064032,11.80120730,0.00156175,0.10970494,0.78360400,10.68606375,0.02177469,0.75172384
-3.27463732,12.12721635,0.00161524,0.11220364,0.82178888,10.97226791,0.02297644,0.77178495
-3.26863432,12.46464835,0.00168568,0.11469155,0.86056904,11.26846529,0.02416317,0.79308944
-3.26263132,12.81322062,0.00177231,0.11715701,0.89961326,11.57459844,0.02532821,0.81549581
-3.25662831,13.17256023,0.00187440,0.11959310,0.93858669,11.89052401,0.02646582,0.83884855
-3.25062531,13.54217854,0.00199131,0.12199764,0.97715531,12.21598691,0.02757135,0.86297736
-3.24462231,13.92144512,0.00212248,0.12437313,1.01499026,12.55059422,0.02864130,0.88769668
-3.23861931,14.30956108,0.00226749,0.12672627,1.05177198,12.89378883,0.02967328,0.91280548
-3.23261631,14.70553173,0.00242610,0.12906731,1.08719393,13.24482284,0.03066607,0.93808732
-3.22661331,15.10813898,0.00259824,0.13140917,1.12096592,13.60273098,0.03161950,0.96331072
-3.22061031,15.51591413,0.00278406,0.13376632,1.15281693,13.96630474,0.03253429,0.98822997
-3.21460730,15.92711211,0.00298398,0.13615355,1.18249746,14.33406790,0.03341192,1.01258633
-3.20860430,16.33968862,0.00319862,0.13858463,1.20978134,14.70425504,0.03425441,1.03610979
-3.20260130,16.75128202,0.00342889,0.14107095,1.23446713,15.07479433,0.03506401,1.05852138
-3.19659830,17.15920191,0.00367597,0.14362018,1.25637908,15.44329658,0.03584300,1.07953623
-3.19059530,17.56042682,0.00394126,0.14623507,1.27536776,15.80705259,0.03659337,1.09886718
-3.18459230,17.95161319,0.00422637,0.14891236,1.29131040,16.16304089,0.03731658,1.11622923
-3.17858929,18.32911787,0.00453311,0.15164200,1.30411100,16.50794781,0.03801331,1.13134452
-3.17258629,18.68903597,0.00486339,0.15440661,1.31370031,16.83820168,0.03868325,1.14394801
-3.16658329,19.02725535,0.00521916,0.15718132,1.32003572,17.15002247,0.03932499,1.15379350
-3.16058029,19.33952855,0.00560235,0.15993396,1.32310099,17.43948749,0.03993595,1.16065999
-3.15457729,19.62156199,0.00601472,0.16262564,1.32290601,17.70261337,0.04051233,1.16435808
-3.14857429,19.86912137,0.00645774,0.16521172,1.31948645,17.93545310,0.04104927,1.16473616
-3.14257129,20.07815121,0.00693253,0.16764313,1.31290343,18.13420675,0.04154098,1.16168612
-3.13656828,20.24490555,0.00743963,0.16986807,1.30324296,18.29534274,0.04198102,1.15514835
-3.13056528,20.36608572,0.00797894,0.17183389,1.29061548,18.41572638,0.04236263,1.14511575
-3.12456228,20.43898032,0.00854957,0.17348925,1.27515507,18.49275084,0.04267912,1.13163644
-3.11855928,20.46160191,0.00914971,0.17478632,1.25701867,18.52446582,0.04292433,1.11481511
-3.11255628,20.43281432,0.00977656,0.17568301,1.23638498,18.50969796,0.04309306,1.09481276
-3.10655328,20.35244454,0.01042626,0.17614512,1.21345318,18.44815742,0.04318158,1.07184488
-3.10055028,20.22137295,0.01109387,0.17614826,1.18844149,18.34052480,0.04318809,1.04617791
-3.09454727,20.04159638,0.01177339,0.17567945,1.16158529,18.18851306,0.04311307,1.01812430
-3.08854427,19.81625910,0.01245778,0.17473839,1.13313517,17.99489968,0.04295967,0.98803609
-3.08254127,19.54964788,0.01313915,0.17333818,1.10335457,17.76352551,0.04273392,0.95629735
-3.07653827,19.24714867,0.01380884,0.17150556,1.07251716,17.49925757,0.04244489,0.92331576
-3.07053527,18.91516393,0.01445769,0.16928061,1.04090402,17.20791499,0.04210468,0.88951359
-3.06453227,18.56099127,0.01507625,0.16671585,1.00880051,16.89615834,0.04172832,0.85531838
-3.05852926,18.19266582,0.01565508,0.16387483,0.97649297,16.57134471,0.04133350,0.82115371
-3.05252626,17.81877052,0.01618506,0.16083019,0.94426525,16.24135216,0.04094022,0.78743041
-3.04652326,17.44821998,0.01665769,0.15766135,0.91239507,15.91437886,0.04057026,0.75453832
-3.04052026,17.09002499,0.01706540,0.15445181,0.88115043,15.59872360,0.04024660,0.72283904
-3.03451726,16.75304609,0.01740188,0.15128633,0.85078597,15.30255530,0.03999276,0.69265979
-3.02851426,16.44574488,0.01766232,0.14824791,0.82153955,15.03368011,0.03983205,0.66428847
-3.02251126,16.17594282,0.01784362,0.14541486,0.79362892,14.79931489,0.03978684,0.63797007
-3.01650825,15.95059663,0.01794460,0.14285810,0.76724886,14.60587596,0.03987782,0.61390442
-3.01050525,15.77559928,0.01796605,0.14063859,0.74256866,14.45879166,0.04012330,0.59224522
-3.00450225,15.65561473,0.01791075,0.13880535,0.71973006,14.36234635,0.04053862,0.57310035
-2.99849925,15.59395295,0.01778349,0.13739378,0.69884594,14.31956230,0.04113557,0.55653323
-2.99249625,15.59249073,0.01759085,0.13642468,0.67999946,14.33212447,0.04192206,0.54256519
-2.98649325,15.65164128,0.01734107,0.13590379,0.66324403,14.40035155,0.04290183,0.53117856
-2.98049025,15.77037423,0.01704379,0.13582191,0.64860385,14.52321427,0.04407435,0.52232048
-2.97448724,15.94628491,0.01670968,0.13615573,0.63607518,14.69840048,0.04543492,0.51590700
-2.96848424,16.17571005,0.01635016,0.13686903,0.62562818,14.92242408,0.04697485,0.51182752
-2.96248124,16.45388479,0.01597696,0.13791450,0.61720925,15.19077307,0.04868186,0.50994929
-2.95647824,16.77513405,0.01560177,0.13923590,0.61074375,15.49809024,0.05054056,0.51012176
-2.95047524,17.13308993,0.01523587,0.14077049,0.60613907,15.83837842,0.05253309,0.51218087
-2.94447224,17.52092532,0.01488970,0.14245159,0.60328776,16.20522131,0.05463975,0.51595286
-2.93846923,17.93159349,0.01457263,0.14421129,0.60207062,16.59200986,0.05683980,0.52125777
-2.93246623,18.35806294,0.01429259,0.14598295,0.60235969,16.99216435,0.05911212,0.52791240
-2.92646323,18.79353732,0.01405587,0.14770364,0.60402094,17.39934221,0.06143596,0.53573288
-2.92046023,19.23165086,0.01386700,0.14931614,0.60691653,17.80762268,0.06379156,0.54453656
-2.91445723,19.66663125,0.01372856,0.15077070,0.61090667,18.21166057,0.06616065,0.55414354
-2.90845423,20.09342364,0.01364123,0.15202629,0.61585092,18.60680305,0.06852691,0.56437765
-2.90245123,20.50777172,0.01360376,0.15305140,0.62160909,18.98916561,0.07087617,0.57506709
-2.89644822,20.90625408,0.01361311,0.15382434,0.62804162,19.35566546,0.07319652,0.58604468
-2.89044522,21.28627696,0.01366457,0.15433312,0.63500967,19.70401330,0.07547824,0.59714800
-2.88444222,21.64602670,0.01375196,0.15457482,0.64237490,20.03266656,0.07771355,0.60821933
-2.87843922,21.98438788,0.01386791,0.15455470,0.64999925,20.34074983,0.07989627,0.61910568
-2.87243622,22.30083496,0.01400409,0.15428489,0.65774466,20.62794970,0.08202134,0.62965889
-2.86643322,22.59530691,0.01415155,0.15378295,0.66547313,20.89439309,0.08408427,0.63973599
-2.86043022,22.86807512,0.01430102,0.15307033,0.67304703,21.14051888,0.08608056,0.64919991
-2.85442721,23.11961545,0.01444321,0.15217075,0.68032997,21.36695291,0.08800515,0.65792060
-2.84842421,23.35049424,0.01456918,0.15110871,0.68718822,21.57439613,0.08985190,0.66577650
-2.84242121,23.56127762,0.01467057,0.14990809,0.69349275,21.76353442,0.09161323,0.67265655
-2.83641821,23.75247091,0.01473994,0.14859103,0.69912187,21.93497691,0.09327982,0.67846254
-2.83041521,23.92449310,0.01477099,0.14717702,0.70396448,22.08922762,0.09484055,0.68311180
-2.82441221,24.07768819,0.01475875,0.14568232,0.70792371,22.22669212,0.09628259,0.68654010
-2.81840920,24.21237248,0.01469980,0.14411962,0.71092087,22.34771875,0.09759167,0.68870460
-2.81240620,24.32891366,0.01459236,0.14249805,0.71289948,22.45267059,0.09875256,0.68958672
-2.80640320,24.42783524,0.01443637,0.14082338,0.71382913,22.54202203,0.09974971,0.68919464
-2.80040020,24.50993691,0.01423350,0.13909850,0.71370895,22.61647158,0.10056797,0.68756540
-2.79439720,24.57642044,0.01398717,0.13732398,0.71257038,22.67706088,0.10119346,0.68476618
-2.78839420,24.62900916,0.01370241,0.13549876,0.71047913,22.72528881,0.10161444,0.68089484
-2.78239120,24.67004919,0.01338578,0.13362091,0.70753592,22.76320970,0.10182213,0.67607941
-2.77638819,24.70258134,0.01304522,0.13168834,0.70387606,22.79350489,0.10181151,0.67047647
-2.77038519,24.73037398,0.01268979,0.12969938,0.69966762,22.81951860,0.10158190,0.66426838
-2.76438219,24.75790932,0.01232951,0.12765336,0.69510819,22.84525087,0.10113750,0.65765946
-2.75837919,24.79031880,0.01197506,0.12555100,0.69042034,22.87530318,0.10048757,0.65087101
-2.75237619,24.83326587,0.01163752,0.12339458,0.68584575,22.91477513,0.09964644,0.64413547
-2.74637319,24.89277839,0.01132811,0.12118809,0.68163829,22.96911386,0.09863327,0.63768982
-2.74037019,24.97503590,0.01105786,0.11893712,0.67805631,23.04392103,0.09747158,0.63176846
-2.73436718,25.08612036,0.01083739,0.11664867,0.67535430,23.14472513,0.09618850,0.62659586
-2.72836418,25.23174143,0.01067662,0.11433087,0.67377439,23.27672926,0.09481389,0.62237932
-2.72236118,25.41694951,0.01058450,0.11199262,0.67353793,23.44454674,0.09337927,0.61930201
-2.71635818,25.64585120,0.01056881,0.10964323,0.67483754,23.65193782,0.09191666,0.61751674
-2.71035518,25.92134197,0.01063598,0.10729205,0.67783003,23.90156163,0.09045745,0.61714066
-2.70435218,26.24487092,0.01079089,0.10494813,0.68263032,24.19475683,0.08903122,0.61825115
-2.69834917,26.61625096,0.01103677,0.10261997,0.68930690,24.53136373,0.08766466,0.62088311
-2.69234617,27.03352599,0.01137510,0.10031536,0.69787870,24.90959853,0.08638072,0.62502778
-2.68634317,27.49290408,0.01180561,0.09804131,0.70831386,25.32598828,0.08519787,0.63063315
-2.68034017,27.98876247,0.01232621,0.09580405,0.72053019,25.77537204,0.08412963,0.63760601
-2.67433717,28.51372700,0.01293312,0.09360918,0.73439752,26.25097089,0.08318436,0.64581548
-2.66833417,29.05882496,0.01362092,0.09146185,0.74974170,26.74452592,0.08236530,0.65509797
-2.66233117,29.61370689,0.01438271,0.08936706,0.76635024,27.24650037,0.08167092,0.66526338
-2.65632816,30.16692974,0.01521031,0.08732994,0.78397927,27.74633880,0.08109549,0.67610213
-2.65032516,30.70629076,0.01609444,0.08535609,0.80236162,28.23277387,0.08062983,0.68739297
-2.64432216,31.21919953,0.01702508,0.08345188,0.82121568,28.69416885,0.08026236,0.69891101
-2.63831916,31.69307334,0.01799168,0.08162474,0.84025471,29.11888253,0.07998011,0.71043581
-2.63231616,32.11574060,0.01898354,0.07988340,0.85919623,29.49564216,0.07976992,0.72175909
-2.62631316,32.47583641,0.01999012,0.07823801,0.87777118,29.81390986,0.07961961,0.73269186
-2.62031016,32.76317470,0.02100141,0.07670020,0.89573240,30.06422809,0.07951908,0.74307056
-2.61430715,32.96908287,0.02200823,0.07528308,0.91286231,30.23853087,0.07946131,0.75276211
-2.60830415,33.08668585,0.02300259,0.07400106,0.92897934,30.33040893,0.07944324,0.76166762
-2.60230115,33.11112927,0.02397796,0.07286967,0.94394292,30.33531881,0.07946633,0.76972467
-2.59629815,33.03973347,0.02492948,0.07190521,0.95765703,30.25072830,0.07953702,0.77690813
-2.59029515,32.87207327,0.02585420,0.07112438,0.97007196,30.07619337,0.07966679,0.78322944
-2.58429215,32.60998101,0.02675118,0.07054385,0.98118445,29.81336407,0.07987205,0.78873463
-2.57828914,32.25747355,0.02762153,0.07017977,0.99103618,29.46592004,0.08017371,0.79350093
-2.57228614,31.82060678,0.02846838,0.07004725,0.99971066,29.03943861,0.08059642,0.79763240
-2.56628314,31.30726372,0.02929678,0.07015990,1.00732878,28.54120109,0.08116773,0.80125467
-2.56028014,30.72688486,0.03011349,0.07052932,1.01404307,27.97994518,0.08191689,0.80450900
-2.55427714,30.09015127,0.03092673,0.07116463,1.02003114,27.36557311,0.08287360,0.80754603
-2.54827414,29.40863272,0.03174585,0.07207210,1.02548838,26.70882677,0.08406662,0.81051933
-2.54227114,28.69441413,0.03258094,0.07325479,1.03062033,26.02094214,0.08552234,0.81357922
-2.53626813,27.95971423,0.03344241,0.07471224,1.03563503,25.31329595,0.08726336,0.81686679
-2.53026513,27.21651055,0.03434056,0.07644033,1.04073560,24.59705754,0.08930721,0.82050873
-2.52426213,26.47618440,0.03528513,0.07843107,1.04611344,23.88285860,0.09166517,0.82461276
-2.51825913,25.74919846,0.03628494,0.08067264,1.05194224,23.18049260,0.09434133,0.82926417
-2.51225613,25.04481838,0.03734746,0.08314936,1.05837310,22.49865452,0.09733187,0.83452334
-2.50625313,24.37088779,0.03847853,0.08584189,1.06553087,21.84472957,0.10062471,0.84042448
-2.50025013,23.73366408,0.03968214,0.08872738,1.07351188,21.22463788,0.10419947,0.84697552
-2.49424712,23.13771966,0.04096028,0.09177985,1.08238314,20.64273957,0.10802773,0.85415925
-2.48824412,22.58591085,0.04231283,0.09497053,1.09218292,20.10180225,0.11207376,0.86193557
-2.48224112,22.07941362,0.04373767,0.09826839,1.10292269,19.60303041,0.11629549,0.87024478
-2.47623812,21.61782279,0.04523071,0.10164066,1.11459026,19.14615356,0.12064585,0.87901180
-2.47023512,21.19930855,0.04678613,0.10505346,1.12715382,18.72956759,0.12507432,0.88815112
-2.46423212,20.82082194,0.04839658,0.10847252,1.14056668,18.35052173,0.12952876,0.89757219
-2.45822911,20.47833864,0.05005345,0.11186385,1.15477230,18.00534138,0.13395727,0.90718516
-2.45222611,20.16712944,0.05174716,0.11519451,1.16970935,17.68967606,0.13831011,0.91690657
-2.44622311,19.88204411,0.05346743,0.11843333,1.18531631,17.39876057,0.14254162,0.92666469
-2.44022011,19.61779575,0.05520351,0.12155159,1.20153532,17.12767716,0.14661191,0.93640435
