energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.89794897,3.52887022,0.98523263,0.45846895,1.83745424,0.81730982,0.02999461,0.70029152,0.07240413,1.52311163
-5.89194597,3.66914101,1.06200588,0.49947524,1.89074376,0.82494393,0.03131178,0.70647294,0.07588492,1.61659406
-5.88594297,3.81722608,1.14460385,0.54297620,1.94993221,0.83380462,0.03250651,0.71351055,0.07932600,1.71474273
-5.87993997,3.97068560,1.23238859,0.58863882,2.01380544,0.84329001,0.03355356,0.72100921,0.08268653,1.81644208
-5.87393697,4.12708896,1.32459179,0.63607113,2.08117545,0.85283596,0.03443082,0.72861008,0.08592919,1.92051902
-5.86793397,4.28405877,1.42032219,0.68482590,2.15090944,0.86192939,0.03511997,0.73600108,0.08902104,2.02576005
-5.86193097,4.43931521,1.51857650,0.73440612,2.22195962,0.87012106,0.03560699,0.74292662,0.09193420,2.13092992
-5.85592796,4.59071982,1.61825409,0.78427195,2.29339335,0.87703731,0.03588256,0.74919632,0.09464643,2.23479181
-5.84992496,4.73631822,1.71817536,0.83384952,2.36442286,0.88239032,0.03594238,0.75469226,0.09714149,2.33612860
-5.84392196,4.87438059,1.81710384,0.88254114,2.43443367,0.88598683,0.03578733,0.75937488,0.09940940,2.43376511
-5.83791896,5.00343942,1.91377150,0.92973698,2.50301083,0.88773461,0.03542339,0.76328699,0.10144649,2.52659075
-5.83191596,5.12232331,2.00690684,0.97482799,2.56996193,0.88764675,0.03486150,0.76655604,0.10325537,2.61358237
-5.82591296,5.23018599,2.09526492,1.01721953,2.63533568,0.88584338,0.03411725,0.76939419,0.10484477,2.69382648
-5.81990995,5.32652948,2.17765845,1.05634556,2.69943472,0.88255061,0.03321035,0.77209630,0.10622926,2.76654038
-5.81390695,5.41122005,2.25298871,1.09168283,2.76282153,0.87809668,0.03216408,0.77503551,0.10742888,2.83109132
-5.80790395,5.48449600,2.32027514,1.12276453,2.82631599,0.87290514,0.03100456,0.77865646,0.10846870,2.88701297
-5.80190095,5.54696591,2.37868224,1.14919299,2.89098349,0.86748501,0.02975999,0.78346593,0.10937834,2.93401825
-5.79589795,5.59959643,2.42754270,1.17065081,2.95811265,0.86241807,0.02845986,0.79002105,0.11019138,2.97200788
-5.78989495,5.64368855,2.46637531,1.18691003,3.02918191,0.85834330,0.02713405,0.79891497,0.11094467,3.00107369
-5.78389195,5.68084205,2.49489704,1.19783888,3.10581479,0.85593861,0.02581209,0.81076009,0.11167758,3.02149630
-5.77788894,5.71290770,2.51302832,1.20340573,3.18972399,0.85590036,0.02452234,0.82616917,0.11243120,3.03373659
-5.77188594,5.74192775,2.52089133,1.20368012,3.28264519,0.85892075,0.02329129,0.84573458,0.11324730,3.03842091
-5.76588294,5.77006563,2.51880118,1.19883064,3.38626203,0.86566386,0.02214292,0.87000610,0.11416731,3.03632007
-5.75987994,5.79952654,2.50725031,1.18911984,3.50212427,0.87674080,0.02109816,0.89946786,0.11523113,3.02832269
-5.75387694,5.83247106,2.48688698,1.17489618,3.63156205,0.89268467,0.02017446,0.93451523,0.11647582,3.01540349
-5.74787394,5.87092496,2.45848866,1.15658345,3.77559947,0.91392639,0.01938547,0.97543234,0.11793431,2.99858783
-5.74187094,5.91668852,2.42293190,1.13466805,3.93487129,0.94077190,0.01874082,1.02237132,0.11963398,2.97891369
-5.73586793,5.97124925,2.38115989,1.10968456,4.10954689,0.97338217,0.01824599,1.07533415,0.12159529,2.95739277
-5.72986493,6.03570239,2.33414966,1.08220038,4.29926583,1.01175657,0.01790235,1.13415818,0.12383058,2.93497241
-5.72386193,6.11068305,2.28288018,1.05279983,4.50308877,1.05572086,0.01770722,1.19850632,0.12634281,2.91250009
-5.71785893,6.19631417,2.22830318,1.02206851,4.71946799,1.10492045,0.01765410,1.26786277,0.12912474,2.89069228
-5.71185593,6.29217369,2.17131783,0.99057854,4.94624011,1.15881975,0.01773294,1.34153500,0.13215822,2.87010914
-5.70585293,6.39728367,2.11275039,0.95887501,5.18064377,1.21670811,0.01793049,1.41866253,0.13541387,2.85113639
-5.69984992,6.51012316,2.05333955,0.92746441,5.41936304,1.27771253,0.01823076,1.49823265,0.13885118,2.83397529
-5.69384692,6.62866552,1.99372789,0.89680508,5.65859694,1.34081730,0.01861551,1.57910312,0.14241893,2.81864143
-5.68784392,6.75043968,1.93445931,0.86730016,5.89415345,1.40489000,0.01906477,1.66003127,0.14605615,2.80497211
-5.68184092,6.87261334,1.87598218,0.83929293,6.12156552,1.46871330,0.01955750,1.73970872,0.14969338,2.79264237
-5.67583792,6.99209525,1.81865744,0.81306474,6.33622511,1.53102157,0.02007213,1.81680063,0.15325443,2.78118838
-5.66983492,7.10565226,1.76277068,0.78883509,6.53353018,1.59054092,0.02058726,1.88998802,0.15665834,2.77003743
-5.66383192,7.21003597,1.70854714,0.76676390,6.70903871,1.64603114,0.02108224,1.95801135,0.15982174,2.75854261
-5.65782891,7.30211334,1.65616815,0.74695550,6.85862308,1.69632785,0.02153783,2.01971362,0.16266125,2.74602056
-5.65182591,7.37899494,1.60578799,0.72946387,6.97861813,1.74038296,0.02193670,2.07408097,0.16509606,2.73179032
-5.64582291,7.43815493,1.55754975,0.71429898,7.06595601,1.77730175,0.02226400,2.12027895,0.16705044,2.71521125
-5.63981991,7.47753674,1.51159918,0.70143349,7.11828165,1.80637468,0.02250779,2.15768259,0.16845609,2.69571829
-5.63381691,7.49563951,1.46809573,0.69080971,7.13404330,1.82710262,0.02265933,2.18589890,0.16925433,2.67285275
-5.62781391,7.49158121,1.42721997,0.68234626,7.11255409,1.83921408,0.02271338,2.20478045,0.16939791,2.64628731
-5.62181091,7.46513529,1.38917728,0.67594427,7.05402158,1.84267379,0.02266829,2.21442950,0.16885250,2.61584423
-5.61580790,7.41673972,1.35419754,0.67149285,6.95954399,1.83768210,0.02252601,2.21519220,0.16759770,2.58150604
-5.60980490,7.34747809,1.32253123,0.66887372,6.83107361,1.82466523,0.02229196,2.20764313,0.16562758,2.54341875
-5.60380190,7.25903425,1.29444222,0.66796495,6.67134921,1.80425687,0.02197479,2.19256096,0.16295081,2.50188744
-5.59779890,7.15362328,1.27019804,0.66864382,6.48380098,1.77727207,0.02158604,2.17089620,0.15959026,2.45736522
-5.59179590,7.03390261,1.25005845,0.67078887,6.27243257,1.74467465,0.02113968,2.14373273,0.15558217,2.41043619
-5.58579290,6.90286813,1.23426315,0.67428130,6.04168606,1.70753971,0.02065160,2.11224485,0.15097501,2.36179371
-5.57978989,6.76374060,1.22301959,0.67900587,5.79629611,1.66701310,0.02013900,2.07765185,0.14582796,2.31221537
-5.57378689,6.61984807,1.21649179,0.68485144,5.54113977,1.62426960,0.01961976,2.04117229,0.14020917,2.26253591
-5.56778389,6.47450991,1.21479100,0.69171137,5.28108863,1.58047181,0.01911181,2.00397998,0.13419380,2.21361971
-5.56178089,6.33092767,1.21796877,0.69948384,5.02086918,1.53673152,0.01863252,1.96716366,0.12786208,2.16633397
-5.55577789,6.19208725,1.22601303,0.70807236,4.76493673,1.49407507,0.01819804,1.93169187,0.12129728,2.12152393
-5.54977489,6.06067626,1.23884737,0.71738627,4.51736721,1.45341404,0.01782278,1.89838469,0.11458373,2.07999085
-5.54377189,5.93901910,1.25633354,0.72734159,4.28177001,1.41552232,0.01751894,1.86789291,0.10780503,2.04247367
-5.53776888,5.82903145,1.27827716,0.73786185,4.06122368,1.38102005,0.01729608,1.84068545,0.10104238,2.00963455
-5.53176588,5.73219457,1.30443602,0.74887915,3.85823532,1.35036475,0.01716083,1.81704498,0.09437314,1.98204861
-5.52576288,5.64954883,1.33453069,0.76033504,3.67472296,1.32384943,0.01711667,1.79707150,0.08786962,1.96019765
-5.51975988,5.58170501,1.36825649,0.77218144,3.51201957,1.30160740,0.01716386,1.78069312,0.08159817,1.94446768
-5.51375688,5.52887103,1.40529615,0.78438116,3.37089613,1.28362276,0.01729945,1.76768305,0.07561847,1.93514966
-5.50775388,5.49089120,1.44533237,0.79690813,3.25160076,1.26974595,0.01751736,1.75768162,0.06998309,1.93244296
-5.50175088,5.46729495,1.48805930,0.80974710,3.15391049,1.25971292,0.01780866,1.75022182,0.06473732,1.93646087
-5.49574787,5.45735149,1.53319225,0.82289284,3.07719194,1.25316704,0.01816181,1.74475699,0.05991914,1.94723746
-5.48974487,5.46012731,1.58047503,0.83634881,3.02046735,1.24968234,0.01856309,1.74068922,0.05555943,1.96473525
-5.48374187,5.47454341,1.62968432,0.85012513,2.98248263,1.24878712,0.01899705,1.73739700,0.05168232,1.98885313
-5.47773887,5.49942971,1.68063082,0.86423624,2.96177442,1.24998682,0.01944697,1.73426111,0.04830570,2.01943399
-5.47173587,5.53357449,1.73315709,0.87869802,2.95673375,1.25278531,0.01989547,1.73068762,0.04544170,2.05627186
-5.46573287,5.57576743,1.78713220,0.89352467,2.96566440,1.25670396,0.02032499,1.72612743,0.04309741,2.09911832
-5.45972986,5.62483511,1.84244363,0.90872540,2.98683468,1.26129798,0.02071837,1.72009182,0.04127552,2.14768803
-5.45372686,5.67966888,1.89898679,0.92430120,3.01852198,1.26616970,0.02105939,1.71216383,0.03997500,2.20166345
-5.44772386,5.73924487,1.95665313,0.94024168,3.05904986,1.27097880,0.02133324,1.70200555,0.03919179,2.26069888
-5.44172086,5.80263699,2.01531748,0.95652226,3.10681807,1.27544938,0.02152697,1.68936160,0.03891944,2.32442383
-5.43571786,5.86902350,2.07482558,0.97310170,3.16032592,1.27937416,0.02162984,1.67405923,0.03914977,2.39244610
-5.42971486,5.93768834,2.13498285,0.98992020,3.21819004,1.28261606,0.02163364,1.65600563,0.03987337,2.46435453
-5.42371186,6.00801825,2.19554494,1.00689799,3.27915732,1.28510745,0.02153282,1.63518297,0.04108010,2.53972169
-5.41770885,6.07949684,2.25621117,1.02393456,3.34211402,1.28684753,0.02132470,1.61164206,0.04275950,2.61810659
-5.41170585,6.15169647,2.31662115,1.04090843,3.40609183,1.28789803,0.02100936,1.58549490,0.04490102,2.69905736
-5.40570285,6.22426888,2.37635501,1.05767756,3.47027155,1.28837770,0.02058962,1.55690702,0.04749425,2.78211405
-5.39969985,6.29693509,2.43493745,1.07408026,3.53398483,1.28845581,0.02007087,1.52608974,0.05052890,2.86681123
-5.39369685,6.36947484,2.49184542,1.08993659,3.59671401,1.28834487,0.01946076,1.49329287,0.05399474,2.95268042
-5.38769385,6.44171595,2.54651906,1.10505032,3.65809017,1.28829268,0.01876893,1.45879798,0.05788134,3.03925216
-5.38169085,6.51352327,2.59837543,1.11921118,3.71788892,1.28857399,0.01800663,1.42291216,0.06217767,3.12605745
-5.37568784,6.58478727,2.64682419,1.13219763,3.77602366,1.28948151,0.01718629,1.38596251,0.06687162,3.21262842
-5.36968484,6.65541197,2.69128451,1.14377998,3.83253568,1.29131671,0.01632113,1.34829090,0.07194931,3.29849823
-5.36368184,6.72530198,2.73120214,1.15372381,3.88758068,1.29438005,0.01542469,1.31024909,0.07739438,3.38319993
-5.35767884,6.79434854,2.76606595,1.16179386,3.94141142,1.29896097,0.01451048,1.27219374,0.08318716,3.46626448
-5.35167584,6.86241468,2.79542295,1.16775819,3.99435611,1.30532754,0.01359156,1.23448131,0.08930385,3.54721797
-5.34567284,6.92931945,2.81889115,1.17139277,4.04679285,1.31371600,0.01268025,1.19746258,0.09571566,3.62557834
-5.33966983,6.99482205,2.83616969,1.17248626,4.09912046,1.32432039,0.01178779,1.16147668,0.10238802,3.70085181
-5.33366683,7.05860616,2.84704604,1.17084519,4.15172639,1.33728243,0.01092416,1.12684468,0.10928002,3.77252964
-5.32766383,7.12026556,2.85139991,1.16629920,4.20495295,1.35268209,0.01009792,1.09386278,0.11634379,3.84008549
-5.32166083,7.17929200,2.84920426,1.15870648,4.25906314,1.37052925,0.00931610,1.06279531,0.12352436,3.90297403
-5.31565783,7.23506645,2.84052342,1.14795899,4.31420782,1.39075676,0.00858417,1.03386776,0.13075957,3.96063134
-5.30965483,7.28685491,2.82550896,1.13398761,4.37039604,1.41321549,0.00790605,1.00726029,0.13798039,4.01247739
-5.30365183,7.33380974,2.80439385,1.11676676,4.42747032,1.43767174,0.00728419,0.98310200,0.14511154,4.05792121
-5.29764882,7.37497763,2.77748537,1.09631843,4.48508864,1.46380735,0.00671968,0.96146636,0.15207243,4.09636878
-5.29164582,7.40931447,2.74515761,1.07271535,4.54271475,1.49122299,0.00621238,0.94236835,0.15877842,4.12723392
-5.28564282,7.43570780,2.70784396,1.04608313,4.59961795,1.51944466,0.00576110,0.92576341,0.16514237,4.14995198
-5.27963982,7.45300637,2.66603015,1.01660120,4.65488305,1.54793359,0.00536377,0.91154862,0.17107653,4.16399611
-5.27363682,7.46005642,2.62024812,0.98450238,4.70743089,1.57609935,0.00501765,0.89956617,0.17649449,4.16889552
-5.26763382,7.45574358,2.57107085,0.95007096,4.75604876,1.60331605,0.00471949,0.88960914,0.18131343,4.16425531
-5.26163082,7.43903887,2.51910823,0.91363937,4.79943012,1.62894103,0.00446571,0.88142950,0.18545630,4.14977674
-5.25562781,7.40904694,2.46500363,0.87558327,4.83622171,1.65233558,0.00425257,0.87474794,0.18885408,4.12527721
-5.24962481,7.36505437,2.40943096,0.83631533,4.86507621,1.67288684,0.00407633,0.86926522,0.19144788,4.09070891
-5.24362181,7.30657562,2.35309167,0.79627775,4.88470794,1.69002994,0.00393333,0.86467450,0.19319081,4.04617489
-5.23761881,7.23339413,2.29671113,0.75593373,4.89394865,1.70326970,0.00382013,0.86067398,0.19404969,3.99194181
-5.23161581,7.14559612,2.24103393,0.71575811,4.89180084,1.71220046,0.00373356,0.85697927,0.19400626,3.92844819
-5.22561281,7.04359491,2.18681742,0.67622755,4.87748532,1.71652352,0.00367075,0.85333476,0.19305812,3.85630742
-5.21960980,6.92814378,2.13482318,0.63781044,4.85048085,1.71606091,0.00362919,0.84952344,0.19121912,3.77630500
-5.21360680,6.80033598,2.08580599,0.60095693,4.81055312,1.71076491,0.00360670,0.84537445,0.18851932,3.68938953
-5.20760380,6.66159096,2.04050033,0.56608933,4.75777171,1.70072277,0.00360141,0.84076815,0.18500445,3.59665747
-5.20160080,6.51362677,1.99960425,0.53359322,4.69251369,1.68615600,0.00361172,0.83563823,0.18073488,3.49933168
-5.19559780,6.35841891,1.96376125,0.50380954,4.61545361,1.66741432,0.00363626,0.82997080,0.17578419,3.39873447
-5.18959480,6.19814701,1.93354048,0.47702773,4.52754012,1.64496432,0.00367379,0.82380048,0.17023723,3.29625576
-5.18359180,6.03513122,1.90941612,0.45348042,4.42996049,1.61937322,0.00372318,0.81720381,0.16418803,3.19331759
-5.17758879,5.87176075,1.89174700,0.43333946,4.32409468,1.59128832,0.00378331,0.81029026,0.15773725,3.09133612
-5.17158579,5.71041765,1.88075737,0.41671370,4.21146149,1.56141310,0.00385300,0.80319146,0.15098964,2.99168272
-5.16558279,5.55339926,1.87652019,0.40364836,4.09365937,1.53048099,0.00393097,0.79604930,0.14405129,2.89564566
-5.15957979,5.40284276,1.87894412,0.39412615,3.97230531,1.49922798,0.00401579,0.78900362,0.13702699,2.80439418
-5.15357679,5.26065553,1.88776514,0.38807003,3.84897471,1.46836531,0.00410584,0.78218028,0.13001767,2.71894635
-5.14757379,5.12845453,1.90254403,0.38534752,3.72514551,1.43855355,0.00419931,0.77568028,0.12311807,2.64014228
-5.14157079,5.00751789,1.92267026,0.38577658,3.60214918,1.41037916,0.00429421,0.76957074,0.11641464,2.56862396
-5.13556778,4.89875080,1.94737283,0.38913274,3.48113117,1.38433469,0.00438834,0.76387811,0.10998386,2.50482260
-5.12956478,4.80266771,1.97573800,0.39515732,3.36302240,1.36080344,0.00447942,0.75858424,0.10389092,2.44895423
-5.12356178,4.71939148,2.00673388,0.40356663,3.24852287,1.34004926,0.00456506,0.75362536,0.09818883,2.40102362
-5.11755878,4.64866954,2.03924084,0.41406170,3.13809790,1.32221181,0.00464290,0.74889417,0.09291803,2.36083653
-5.11155578,4.58990618,2.07208701,0.42633831,3.03198651,1.30730747,0.00471063,0.74424483,0.08810631,2.32801959
-5.10555278,4.54220925,2.10408718,0.44009702,2.93022091,1.29523574,0.00476612,0.73950060,0.08376931,2.30204684
-5.09954977,4.50444867,2.13408362,0.45505279,2.83265551,1.28579062,0.00480747,0.73446354,0.07991130,2.28227175
-5.09354677,4.47532388,2.16098695,0.47094384,2.73900327,1.27867639,0.00483310,0.72892592,0.07652624,2.26796298
-5.08754377,4.45343652,2.18381497,0.48753945,2.64887706,1.27352696,0.00484184,0.72268235,0.07359922,2.25834226
-5.08154077,4.43736471,2.20172781,0.50464635,2.56183327,1.26992773,0.00483296,0.71554217,0.07110795,2.25262246
-5.07553777,4.42573527,2.21405747,0.52211342,2.47741529,1.26743898,0.00480623,0.70734126,0.06902441,2.25004409
-5.06953477,4.41729011,2.22033032,0.53983445,2.39519434,1.26561955,0.00476192,0.69795264,0.06731655,2.24990841
-5.06353177,4.41094390,2.22028152,0.55774884,2.31480544,1.26404997,0.00470084,0.68729520,0.06594984,2.25160582
-5.05752876,4.40583025,2.21386049,0.57584019,2.23597706,1.26235375,0.00462430,0.67534022,0.06488883,2.25463809
-5.05152576,4.40133453,2.20122735,0.59413269,2.15855299,1.26021623,0.00453407,0.66211529,0.06409842,2.25863373
-5.04552276,4.39711214,2.18274039,0.61268554,2.08250585,1.25740009,0.00443238,0.64770542,0.06354500,2.26335588
-5.03951976,4.39309192,2.15893544,0.63158549,2.00794215,1.25375708,0.00432178,0.63225144,0.06319728,2.26870280
-5.03351676,4.38946509,2.13049808,0.65093785,1.93509897,1.24923558,0.00420514,0.61594569,0.06302690,2.27470104
-5.02751376,4.38666076,2.09823027,0.67085633,1.86433336,1.24388393,0.00408553,0.59902540,0.06300879,2.28149211
-5.02151076,4.38530992,2.06301301,0.69145206,1.79610525,1.23784947,0.00396616,0.58176406,0.06312118,2.28931367
-5.01550775,4.38620010,2.02576689,0.71282232,1.73095547,1.23137367,0.00385027,0.56446130,0.06334556,2.29847620
-5.00950475,4.39022331,1.98741247,0.73503947,1.66948023,1.22478363,0.00374110,0.54743174,0.06366629,2.30933688
-5.00350175,4.39832010,1.94883223,0.75814054,1.61230373,1.21848052,0.00364178,0.53099340,0.06407013,2.32227187
-4.99749875,4.41142271,1.91083580,0.78211796,1.56005027,1.21292554,0.00355529,0.51545617,0.06454569,2.33764858
-4.99149575,4.43039985,1.87412979,0.80691190,1.51331741,1.20862412,0.00348441,0.50111080,0.06508277,2.35579930
-4.98549275,4.45600597,1.83929348,0.83240459,1.47265120,1.20610903,0.00343168,0.48821897,0.06567170,2.37699749
-4.97948974,4.48883701,1.80676092,0.85841696,1.43852460,1.20592307,0.00339932,0.47700456,0.06630276,2.40143763
-4.97348674,4.52929439,1.77681009,0.88470775,1.41131962,1.20860199,0.00338929,0.46764672,0.06696561,2.42921961
-4.96748374,4.57755870,1.74955892,0.91097532,1.39131374,1.21465823,0.00340319,0.46027460,0.06764886,2.46033806
-4.96148074,4.63357369,1.72496821,0.93686213,1.37867074,1.22456595,0.00344230,0.45496411,0.06833971,2.49467696
-4.95547774,4.69704087,1.70285063,0.96196185,1.37343595,1.23874773,0.00350750,0.45173647,0.06902383,2.53200936
-4.94947474,4.76742435,1.68288526,0.98582886,1.37553553,1.25756310,0.00359934,0.45055881,0.06968525,2.57200219
-4.94347174,4.84396535,1.66463667,1.00798986,1.38477953,1.28129925,0.00371794,0.45134630,0.07030650,2.61422528
-4.93746873,4.92570499,1.64757754,1.02795734,1.40086820,1.31016368,0.00386305,0.45396600,0.07086883,2.65816425
-4.93146573,5.01151400,1.63111365,1.04524416,1.42340071,1.34427887,0.00403394,0.45824192,0.07135257,2.70323619
-4.92546273,5.10012758,1.61461032,1.05937901,1.45188600,1.38367878,0.00422949,0.46396121,0.07173756,2.74880723
-4.91945973,5.19018347,1.59741917,1.06992199,1.48575477,1.42830683,0.00444806,0.47088112,0.07200371,2.79421115
-4.91345673,5.28026125,1.57890414,1.07647969,1.52437225,1.47801528,0.00468756,0.47873648,0.07213150,2.83876794
-4.90745373,5.36892106,1.55846612,1.07871933,1.56705092,1.53256558,0.00494540,0.48724738,0.07210264,2.88180142
-4.90145073,5.45473997,1.53556521,1.07638121,1.61306305,1.59162956,0.00521848,0.49612682,0.07190058,2.92265535
-4.89544772,5.53634439,1.50974014,1.06928902,1.66165223,1.65479117,0.00550321,0.50508813,0.07151106,2.96070709
-4.88944472,5.61243754,1.48062428,1.05735760,1.71204404,1.72154880,0.00579557,0.51385179,0.07092262,2.99537865
-4.88344172,5.68182102,1.44795791,1.04059777,1.76345538,1.79131806,0.00609108,0.52215167,0.07012697,3.02614474
-4.87743872,5.74341017,1.41159646,1.01911809,1.81510257,1.86343508,0.00638490,0.52974039,0.06911929,3.05253780
-4.87143572,5.79624334,1.37151483,0.99312331,1.86620820,1.93716066,0.00667193,0.53639378,0.06789844,3.07415019
-4.86543272,5.83948532,1.32780756,0.96290983,1.91600701,2.01168542,0.00694686,0.54191438,0.06646704,3.09063389
-4.85942971,5.87242609,1.28068531,0.92885809,1.96375082,2.08613627,0.00720431,0.54613396,0.06483146,3.10169811
-4.85342671,5.89447560,1.23046769,0.89142252,2.00871315,2.15958468,0.00743895,0.54891506,0.06300170,3.10710557
-4.84742371,5.90515631,1.17757301,0.85111915,2.05019344,2.23105690,0.00764565,0.55015169,0.06099113,3.10666785
-4.84142071,5.90409457,1.12250536,0.80851177,2.08752164,2.29954668,0.00781962,0.54976925,0.05881622,3.10024079
-4.83541771,5.89101243,1.06583955,0.76419695,2.12006312,2.36403043,0.00795653,0.54772370,0.05649613,3.08772026
-4.82941471,5.86572111,1.00820453,0.71878862,2.14722443,2.42348502,0.00805270,0.54400028,0.05405229,3.06903908
-4.82341171,5.82811706,0.95026590,0.67290293,2.16845989,2.47690813,0.00810518,0.53861178,0.05150791,3.04416536
-4.81740870,5.77818144,0.89270815,0.62714376,2.18327914,2.52334071,0.00811184,0.53159650,0.04888750,3.01310249
-4.81140570,5.71598320,0.83621712,0.58208949,2.19125565,2.56189118,0.00807153,0.52301608,0.04621633,2.97589100
-4.80540270,5.64168582,0.78146335,0.53828143,2.19203588,2.59176060,0.00798403,0.51295321,0.04351996,2.93261198
-4.79939970,5.55555702,0.72908661,0.49621425,2.18534894,2.61226792,0.00785015,0.50150940,0.04082377,2.88339189
-4.79339670,5.45798071,0.67968218,0.45632839,2.17101622,2.62287432,0.00767168,0.48880272,0.03815248,2.82840832
-4.78739370,5.34947001,0.63378904,0.41900484,2.14896063,2.62320559,0.00745134,0.47496564,0.03552978,2.76789601
-4.78139070,5.23067982,0.59188017,0.38456191,2.11921478,2.61307131,0.00719271,0.46014301,0.03297792,2.70215277
-4.77538769,5.10241773,0.55435521,0.35325416,2.08192778,2.59247993,0.00690014,0.44448999,0.03051747,2.63154444
-4.76938469,4.96565166,0.52153530,0.32527296,2.03737000,2.56164863,0.00657861,0.42817013,0.02816697,2.55650845
-4.76338169,4.82151319,0.49366032,0.30074873,1.98593541,2.52100736,0.00623356,0.41135343,0.02594279,2.47755550
-4.75737869,4.67129553,0.47088823,0.27975427,1.92814134,2.47119641,0.00587079,0.39421439,0.02385895,2.39526902
-4.75137569,4.51644555,0.45329655,0.26230905,1.86462537,2.41305746,0.00549625,0.37693012,0.02192700,2.31030228
-4.74537269,4.35854992,0.44088583,0.24838415,1.79613944,2.34761803,0.00511593,0.35967838,0.02015597,2.22337316
-4.73936968,4.19931549,0.43358485,0.23790747,1.72354141,2.27606993,0.00473570,0.34263566,0.01855236,2.13525690
-4.73336668,4.04054492,0.43125763,0.23076910,1.64778440,2.19974234,0.00436118,0.32597540,0.01712020,2.04677728
-4.72736368,3.88410863,0.43371179,0.22682670,1.56990442,2.12007074,0.00399767,0.30986617,0.01586108,1.95879667
-4.72136068,3.73191468,0.44070842,0.22591068,1.49100700,2.03856270,0.00365006,0.29447019,0.01477429,1.87220585
-4.71535768,3.58587823,0.45197299,0.22782918,1.41225342,1.95676230,0.00332277,0.27994202,0.01385699,1.78791415
-4.70935468,3.44789251,0.46720729,0.23237284,1.33484738,1.87621433,0.00301977,0.26642765,0.01310439,1.70684076
-4.70335168,3.31980284,0.48610197,0.23931936,1.26002265,1.79843008,0.00274456,0.25406390,0.01250994,1.62990771
-4.69734867,3.20338535,0.50834957,0.24843788,1.18903242,1.72485592,0.00250024,0.24297841,0.01206562,1.55803508
-4.69134567,3.10033139,0.53365741,0.25949321,1.12314064,1.65684593,0.00228953,0.23328998,0.01176219,1.49213863
-4.68534267,3.01223829,0.56176011,0.27225003,1.06361567,1.59563952,0.00211487,0.22510951,0.01158947,1.43312989
-4.67933967,2.94060663,0.59243121,0.28647688,1.01172609,1.54234466,0.00197852,0.21854125,0.01153663,1.38191840
-4.67333667,2.88684333,0.62549324,0.30195012,0.96873856,1.49792691,0.00188261,0.21368452,0.01159251,1.33941562
-4.66733367,2.85226959,0.66082581,0.31845772,0.93591693,1.46320417,0.00182925,0.21063558,0.01174586,1.30653959
-4.66133067,2.83813195,0.69837108,0.33580279,0.91452206,1.43884665,0.00182064,0.20948956,0.01198567,1.28421935
-4.65532766,2.84561426,0.73813619,0.35380669,0.90581116,1.42538122,0.00185906,0.21034230,0.01230137,1.27339800
-4.64932466,2.87584829,0.78019202,0.37231174,0.91103557,1.42319903,0.00194701,0.21329185,0.01268308,1.27503292
-4.64332166,2.92992028,0.82466825,0.39118314,0.93143571,1.43256515,0.00208714,0.21843932,0.01312177,1.29009212
