energy_ev,total_up,B_p_up,B_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.70585293,1.99147651,0.46415413,0.00000000,0.00456579,0.38332344,0.55047255,0.80155995
-5.69984992,1.90802230,0.44432005,0.00000000,0.00395092,0.36819958,0.52874007,0.76972849
-5.69384692,1.82382173,0.42455502,0.00000000,0.00340055,0.35256946,0.50707960,0.73802919
-5.68784392,1.73964799,0.40502895,0.00000000,0.00291193,0.33660242,0.48568556,0.70674696
-5.68184092,1.65625128,0.38590452,0.00000000,0.00248166,0.32046605,0.46474396,0.67615403
-5.67583792,1.57434479,0.36733424,0.00000000,0.00210588,0.30432270,0.44442902,0.64650492
-5.66983492,1.49459154,0.34945770,0.00000000,0.00178048,0.28832622,0.42489991,0.61803180
-5.66383192,1.41759231,0.33239900,0.00000000,0.00150121,0.27261907,0.40629767,0.59094018
-5.65782891,1.34387510,0.31626446,0.00000000,0.00126386,0.25732982,0.38874247,0.56540505
-5.65182591,1.27388625,0.30114067,0.00000000,0.00106436,0.24257100,0.37233132,0.54156762
-5.64582291,1.20798349,0.28709298,0.00000000,0.00089884,0.22843751,0.35713605,0.51953262
-5.63981991,1.14643111,0.27416442,0.00000000,0.00076374,0.21500553,0.34320199,0.49936646
-5.63381691,1.08939745,0.26237517,0.00000000,0.00065584,0.20233190,0.33054714,0.48109616
-5.62781391,1.03695463,0.25172252,0.00000000,0.00057225,0.19045401,0.31916199,0.46470917
-5.62181091,0.98908078,0.24218153,0.00000000,0.00051049,0.17939021,0.30901009,0.45015427
-5.61580790,0.94566463,0.23370621,0.00000000,0.00046844,0.16914068,0.30002929,0.43734344
-5.60980490,0.90651241,0.22623133,0.00000000,0.00044435,0.15968870,0.29213379,0.42615483
-5.60380190,0.87135702,0.21967481,0.00000000,0.00043683,0.15100234,0.28521686,0.41643680
-5.59779890,0.83986910,0.21394071,0.00000000,0.00044482,0.14303648,0.27915428,0.40801292
-5.59179590,0.81166989,0.20892260,0.00000000,0.00046759,0.13573511,0.27380845,0.40068792
-5.58579290,0.78634554,0.20450742,0.00000000,0.00050471,0.12903379,0.26903293,0.39425443
-5.57978989,0.76346224,0.20057957,0.00000000,0.00055608,0.12286230,0.26467743,0.38850021
-5.57378689,0.74258203,0.19702518,0.00000000,0.00062188,0.11714731,0.26059297,0.38321580
-5.56778389,0.72327856,0.19373646,0.00000000,0.00070261,0.11181500,0.25663717,0.37820231
-5.56178089,0.70515238,0.19061581,0.00000000,0.00079909,0.10679356,0.25267926,0.37327890
-5.55577789,0.68784519,0.18757979,0.00000000,0.00091251,0.10201554,0.24860486,0.36828996
-5.54977489,0.67105264,0.18456267,0.00000000,0.00104443,0.09741986,0.24432018,0.36311147
-5.54377189,0.65453518,0.18151935,0.00000000,0.00119686,0.09295351,0.23975555,0.35765639
-5.53776888,0.63812663,0.17842778,0.00000000,0.00137228,0.08857289,0.23486808,0.35187891
-5.53176588,0.62174012,0.17529059,0.00000000,0.00157371,0.08424470,0.22964341,0.34577732
-5.52576288,0.60537140,0.17213589,0.00000000,0.00180474,0.07994640,0.22409650,0.33939545
-5.51975988,0.58909921,0.16901741,0.00000000,0.00206962,0.07566630,0.21827137,0.33282257
-5.51375688,0.57308299,0.16601365,0.00000000,0.00237325,0.07140320,0.21223983,0.32619179
-5.50775388,0.55755795,0.16322637,0.00000000,0.00272122,0.06716570,0.20609935,0.31967704
-5.50175088,0.54282770,0.16077829,0.00000000,0.00311980,0.06297123,0.19997009,0.31348871
-5.49574787,0.52925487,0.15881017,0.00000000,0.00357594,0.05884484,0.19399123,0.30786811
-5.48974487,0.51725000,0.15747724,0.00000000,0.00409713,0.05481783,0.18831682,0.30308092
-5.48374187,0.50725911,0.15694525,0.00000000,0.00469136,0.05092640,0.18311115,0.29940991
-5.47773887,0.49975045,0.15738608,0.00000000,0.00536691,0.04721021,0.17854410,0.29714705
-5.47173587,0.49520076,0.15897312,0.00000000,0.00613219,0.04371112,0.17478629,0.29658529
-5.46573287,0.49408161,0.16187655,0.00000000,0.00699547,0.04047206,0.17200449,0.29801028
-5.45972986,0.49684608,0.16625861,0.00000000,0.00796459,0.03753610,0.17035728,0.30169214
-5.45372686,0.50391633,0.17226891,0.00000000,0.00904664,0.03494587,0.16999108,0.30787767
-5.44772386,0.51567237,0.18004009,0.00000000,0.01024761,0.03274318,0.17103680,0.31678297
-5.44172086,0.53244233,0.18968373,0.00000000,0.01157200,0.03096899,0.17360711,0.32858687
-5.43571786,0.55449462,0.20128681,0.00000000,0.01302248,0.02966378,0.17779434,0.34342527
-5.42971486,0.58203218,0.21490869,0.00000000,0.01459957,0.02886806,0.18366925,0.36138648
-5.42371186,0.61518911,0.23057886,0.00000000,0.01630130,0.02862334,0.19128056,0.38250783
-5.41770885,0.65402975,0.24829532,0.00000000,0.01812298,0.02897319,0.20065530,0.40677356
-5.41170585,0.69855029,0.26802398,0.00000000,0.02005711,0.02996456,0.21179989,0.43411410
-5.40570285,0.74868294,0.28969883,0.00000000,0.02209324,0.03164922,0.22470207,0.46440680
-5.39969985,0.80430256,0.31322304,0.00000000,0.02421810,0.03408522,0.23933342,0.49747810
-5.39369685,0.86523532,0.33847101,0.00000000,0.02641577,0.03733827,0.25565242,0.53310712
-5.38769385,0.93126924,0.36529121,0.00000000,0.02866799,0.04148296,0.27360798,0.57103045
-5.38169085,1.00216592,0.39350975,0.00000000,0.03095457,0.04660377,0.29314311,0.61094818
-5.37568784,1.07767289,0.42293456,0.00000000,0.03325399,0.05279555,0.31419863,0.65253074
-5.36968484,1.15753575,0.45336003,0.00000000,0.03554401,0.06016355,0.33671667,0.69542645
-5.36368184,1.24150943,0.48457179,0.00000000,0.03780235,0.06882277,0.36064365,0.73926940
-5.35767884,1.32936744,0.51635151,0.00000000,0.04000744,0.07889647,0.38593255,0.78368733
-5.35167584,1.42090842,0.54848138,0.00000000,0.04213914,0.09051387,0.41254418,0.82830915
-5.34567284,1.51595924,0.58074818,0.00000000,0.04417940,0.10380682,0.44044732,0.87277188
-5.33966983,1.61437373,0.61294647,0.00000000,0.04611286,0.11890550,0.46961748,0.91672650
-5.33366683,1.71602693,0.64488103,0.00000000,0.04792729,0.13593313,0.50003429,0.95984267
-5.32766383,1.82080439,0.67636811,0.00000000,0.04961391,0.15499976,0.53167737,1.00181195
-5.32166083,1.92858685,0.70723566,0.00000000,0.05116749,0.17619529,0.56452101,1.04234959
-5.31565783,2.03923064,0.73732249,0.00000000,0.05258627,0.19958188,0.59852759,1.08119475
-5.30965483,2.15254474,0.76647631,0.00000000,0.05387171,0.22518615,0.63364022,1.11810926
-5.30365183,2.26826569,0.79455107,0.00000000,0.05502802,0.25299140,0.66977500,1.15287523
-5.29764882,2.38603177,0.82140368,0.00000000,0.05606153,0.28293022,0.70681324,1.18529170
-5.29164582,2.50535838,0.84689045,0.00000000,0.05697992,0.31487817,0.74459439,1.21517068
-5.28564282,2.62561631,0.87086361,0.00000000,0.05779144,0.34864863,0.78291013,1.24233312
-5.27963982,2.74601510,0.89316838,0.00000000,0.05850400,0.38398962,0.82150022,1.26660516
-5.27363682,2.86559305,0.91364077,0.00000000,0.05912433,0.42058280,0.86005070,1.28781508
-5.26763382,2.98321579,0.93210663,0.00000000,0.05965726,0.45804497,0.89819482,1.30579151
-5.26163082,3.09758441,0.94838210,0.00000000,0.06010507,0.49593247,0.93551706,1.32036306
-5.25562781,3.20725407,0.96227574,0.00000000,0.06046706,0.53374848,0.97156044,1.33135975
-5.24962481,3.31066319,0.97359235,0.00000000,0.06073931,0.57095317,1.00583705,1.33861620
-5.24362181,3.40617280,0.98213845,0.00000000,0.06091470,0.60697660,1.03784157,1.34197682
-5.23761881,3.49211482,0.98772931,0.00000000,0.06098315,0.64123390,1.06706740,1.34130252
-5.23161581,3.56684760,0.99019716,0.00000000,0.06093211,0.67314226,1.09302474,1.33647886
-5.22561281,3.62881622,0.98940022,0.00000000,0.06074724,0.70213912,1.11525984,1.32742515
-5.21960980,3.67661486,0.98523210,0.00000000,0.06041325,0.72770067,1.13337449,1.31410394
-5.21360680,3.70904802,0.97763091,0.00000000,0.05991491,0.74935992,1.14704469,1.29653027
-5.20760380,3.72518734,0.96658759,0.00000000,0.05923803,0.76672345,1.15603751,1.27478019
-5.20160080,3.72442092,0.95215286,0.00000000,0.05837051,0.77948595,1.16022520,1.24899766
-5.19559780,3.70649216,0.93444233,0.00000000,0.05730329,0.78744193,1.15959550,1.21939957
-5.18959480,3.67152569,0.91363922,0.00000000,0.05603123,0.79049378,1.15425757,1.18627819
-5.18359180,3.62003877,0.88999449,0.00000000,0.05455371,0.78865586,1.14444296,1.15000070
-5.17758879,3.55293689,0.86382421,0.00000000,0.05287515,0.78205432,1.13050135,1.11100578
-5.17158579,3.47149356,0.83550407,0.00000000,0.05100522,0.77092258,1.11289120,1.06979711
-5.16558279,3.37731498,0.80546130,0.00000000,0.04895883,0.75559264,1.09216542,1.02693390
-5.15957979,3.27229097,0.77416417,0.00000000,0.04675588,0.73648275,1.06895283,0.98301892
-5.15357679,3.15853456,0.74210963,0.00000000,0.04442077,0.71408176,1.04393620,0.93868443
-5.14757379,3.03831293,0.70980959,0.00000000,0.04198178,0.68893127,1.01782776,0.89457655
-5.14157079,2.91397318,0.67777645,0.00000000,0.03947020,0.66160604,0.99134356,0.85133890
-5.13556778,2.78786622,0.64650851,0.00000000,0.03691946,0.63269396,0.96517770,0.80959603
-5.12956478,2.66227242,0.61647598,0.00000000,0.03436409,0.60277624,0.93997778,0.76993753
-5.12356178,2.53933233,0.58810819,0.00000000,0.03183879,0.57240882,0.91632272,0.73290334
-5.11755878,2.42098534,0.56178242,0.00000000,0.02937737,0.54210588,0.89470382,0.69897088
-5.11155578,2.30891876,0.53781493,0.00000000,0.02701195,0.51232587,0.87551004,0.66854444
-5.10555278,2.20452899,0.51645432,0.00000000,0.02477210,0.48346080,0.85901796,0.64194715
-5.09954977,2.10889586,0.49787752,0.00000000,0.02268415,0.45582898,0.84538671,0.61941563
-5.09354677,2.02277042,0.48218826,0.00000000,0.02077069,0.42967127,0.83465793,0.60109736
-5.08754377,1.94657571,0.46941803,0.00000000,0.01905016,0.40515091,0.82676049,0.58705062
-5.08154077,1.88041950,0.45952922,0.00000000,0.01753656,0.38235649,0.82151953,0.57724681
-5.07553777,1.82411736,0.45242015,0.00000000,0.01623935,0.36130783,0.81866907,0.57157465
-5.06953477,1.77722418,0.44793151,0.00000000,0.01516343,0.34196420,0.81786734,0.56984610
-5.06353177,1.73907188,0.44585399,0.00000000,0.01430925,0.32423418,0.81871410,0.57180344
-5.05752876,1.70881099,0.44593641,0.00000000,0.01367296,0.30798673,0.82076874,0.57712712
-5.05152576,1.68545399,0.44789426,0.00000000,0.01324671,0.29306270,0.82356843,0.58544420
-5.04552276,1.66791832,0.45141804,0.00000000,0.01301896,0.27928621,0.82664544,0.59633687
-5.03951976,1.65506735,0.45618135,0.00000000,0.01297484,0.26647543,0.82954297,0.60935107
-5.03351676,1.64574803,0.46184841,0.00000000,0.01309656,0.25445224,0.83182889,0.62400499
-5.02751376,1.63882413,0.46808101,0.00000000,0.01336385,0.24305051,0.83310710,0.63979744
-5.02151076,1.63320468,0.47454471,0.00000000,0.01375445,0.23212274,0.83302630,0.65621622
-5.01550775,1.62786742,0.48091457,0.00000000,0.01424457,0.22154494,0.83128624,0.67274635
-5.00950475,1.62187737,0.48688015,0.00000000,0.01480943,0.21121977,0.82764155,0.68887854
-5.00350175,1.61440095,0.49215027,0.00000000,0.01542377,0.20107799,0.82190342,0.70411784
-4.99749875,1.60471634,0.49645728,0.00000000,0.01606239,0.19107846,0.81393959,0.71799251
-4.99149575,1.59222066,0.49956124,0.00000000,0.01670070,0.18120677,0.80367294,0.73006321
-4.98549275,1.57643462,0.50125384,0.00000000,0.01731527,0.17147290,0.79107914,0.73993238
-4.97948974,1.55700534,0.50136228,0.00000000,0.01788432,0.16190807,0.77618380,0.74725375
-4.97348674,1.53370775,0.49975297,0.00000000,0.01838822,0.15256114,0.75905936,0.75174163
-4.96748374,1.50644492,0.49633501,0.00000000,0.01880996,0.14349466,0.73982196,0.75317984
-4.96148074,1.47524752,0.49106337,0.00000000,0.01913550,0.13478095,0.71862853,0.75142982
-4.95547774,1.44027231,0.48394161,0.00000000,0.01935409,0.12649826,0.69567410,0.74643767
-4.94947474,1.40179967,0.47502398,0.00000000,0.01945852,0.11872721,0.67118932,0.73823963
-4.94347174,1.36022982,0.46441672,0.00000000,0.01944522,0.11154755,0.64543810,0.72696583
-4.93746873,1.31607754,0.45227849,0.00000000,0.01931429,0.10503530,0.61871528,0.71284178
-4.93146573,1.26996513,0.43881965,0.00000000,0.01906943,0.09926031,0.59134414,0.69618775
-4.92546273,1.22261335,0.42430048,0.00000000,0.01871774,0.09428416,0.56367361,0.67741554
-4.91945973,1.17483015,0.40902820,0.00000000,0.01826943,0.09015842,0.53607502,0.65702294
-4.91345673,1.12749738,0.39335285,0.00000000,0.01773747,0.08692325,0.50893830,0.63558585
-4.90745373,1.08155533,0.37766206,0.00000000,0.01713711,0.08460623,0.48266760,0.61374826
-4.90145073,1.03798560,0.36237488,0.00000000,0.01648544,0.08322143,0.45767631,0.59221043
-4.89544772,0.99779237,0.34793471,0.00000000,0.01580079,0.08276871,0.43438148,0.57171545
-4.88944472,0.96198290,0.33480166,0.00000000,0.01510222,0.08323323,0.41319785,0.55303489
-4.88344172,0.93154741,0.32344436,0.00000000,0.01440900,0.08458521,0.39453152,0.53695353
-4.87743872,0.90743922,0.31433153,0.00000000,0.01374007,0.08677992,0.37877347,0.52425388
-4.87143572,0.89055543,0.30792340,0.00000000,0.01311361,0.08975800,0.36629311,0.51570074
-4.86543272,0.88171898,0.30466318,0.00000000,0.01254662,0.09344605,0.35743206,0.51202603
-4.85942971,0.88166217,0.30496873,0.00000000,0.01205467,0.09775776,0.35249828,0.51391433
-4.85342671,0.89101239,0.30922445,0.00000000,0.01165156,0.10259525,0.35176073,0.52198923
-4.84742371,0.91028004,0.31777367,0.00000000,0.01134931,0.10785102,0.35544475,0.53680065
-4.84142071,0.93984900,0.33091135,0.00000000,0.01115799,0.11341025,0.36372813,0.55881331
-4.83541771,0.97996962,0.34887747,0.00000000,0.01108583,0.11915352,0.37673804,0.58839639
-4.82941471,1.03075426,0.37185080,0.00000000,0.01113931,0.12495988,0.39454888,0.62581444
-4.82341171,1.09217518,0.39994358,0.00000000,0.01132332,0.13071020,0.41718096,0.67121966
-4.81740870,1.16406488,0.43319670,0.00000000,0.01164142,0.13629068,0.44460004,0.72464554
-4.81140570,1.24611828,0.47157586,0.00000000,0.01209607,0.14159634,0.47671778,0.78600202
-4.80540270,1.33789698,0.51496862,0.00000000,0.01268892,0.14653445,0.51339293,0.85507226
-4.79939970,1.43883494,0.56318251,0.00000000,0.01342112,0.15102763,0.55443320,0.93151109
-4.79339670,1.54824567,0.61594435,0.00000000,0.01429349,0.15501657,0.59959788,1.01484532
-4.78739370,1.66533054,0.67290082,0.00000000,0.01530684,0.15846212,0.64860084,1.10447612
-4.78139070,1.78918806,0.73362051,0.00000000,0.01646203,0.16134671,0.70111411,1.19968347
-4.77538769,1.91882396,0.79759744,0.00000000,0.01776011,0.16367501,0.75677166,1.29963288
-4.76938469,2.05316198,0.86425615,0.00000000,0.01920228,0.16547366,0.81517344,1.40338441
-4.76338169,2.19105507,0.93295834,0.00000000,0.02078979,0.16679022,0.87588951,1.50990401
-4.75737869,2.33129720,1.00301108,0.00000000,0.02252376,0.16769121,0.93846407,1.61807715
-4.75137569,2.47263541,1.07367635,0.00000000,0.02440488,0.16825944,1.00241946,1.72672453
-4.74537269,2.61378230,1.14418196,0.00000000,0.02643302,0.16859069,1.06725991,1.83461972
-4.73936968,2.75342880,1.21373344,0.00000000,0.02860677,0.16878985,1.13247504,1.94050842
-4.73336668,2.89025727,1.28152676,0.00000000,0.03092297,0.16896685,1.19754319,2.04312893
-4.72736368,3.02295505,1.34676164,0.00000000,0.03337614,0.16923243,1.26193443,2.14123351
-4.72136068,3.15022830,1.40865491,0.00000000,0.03595797,0.16969409,1.32511359,2.23360998
-4.71535768,3.27081644,1.46645388,0.00000000,0.03865682,0.17045242,1.38654317,2.31910325
-4.70935468,3.38350704,1.51944920,0.00000000,0.04145732,0.17159801,1.44568657,2.39663613
-4.70335168,3.48715135,1.56698700,0.00000000,0.04434005,0.17320911,1.50201152,2.46522905
-4.69734867,3.58068040,1.60847996,0.00000000,0.04728134,0.17535028,1.55499425,2.52401805
-4.69134567,3.66312164,1.64341719,0.00000000,0.05025331,0.17807204,1.60412433,2.57227088
-4.68534267,3.73361608,1.67137261,0.00000000,0.05322406,0.18141158,1.64891049,2.60940052
-4.67933967,3.79143567,1.69201177,0.00000000,0.05615803,0.18539467,1.68888748,2.63497621
-4.67333667,3.83600066,1.70509695,0.00000000,0.05901662,0.19003840,1.72362398,2.64873138
-4.66733367,3.86689642,1.71049060,0.00000000,0.06175902,0.19535490,1.75273157,2.65056861
-4.66133067,3.88388940,1.70815690,0.00000000,0.06434313,0.20135566,1.77587449,2.64056139
-4.65532766,3.88694121,1.69816169,0.00000000,0.06672675,0.20805617,1.79278000,2.61895270
-4.64932466,3.87622044,1.68067064,0.00000000,0.06886881,0.21548064,1.80324876,2.58615039
-4.64332166,3.85211105,1.65594582,0.00000000,0.07073063,0.22366649,1.80716500,2.54271944
-4.63731866,3.81521662,1.62434063,0.00000000,0.07227726,0.23266801,1.80450552,2.48937135
-4.63131566,3.76635965,1.58629331,0.00000000,0.07347871,0.24255920,1.79534732,2.42695054
-4.62531266,3.70657498,1.54231903,0.00000000,0.07431105,0.25343514,1.77987279,2.35641835
-4.61930965,3.63709694,1.49300067,0.00000000,0.07475738,0.26541182,1.75837222,2.27883451
-4.61330665,3.55933964,1.43897850,0.00000000,0.07480855,0.27862416,1.73124296,2.19533666
-4.60730365,3.47487054,1.38093877,0.00000000,0.07446359,0.29322214,1.69898486,2.10711823
-4.60130065,3.38537731,1.31960154,0.00000000,0.07372988,0.30936509,1.66219195,2.01540498
-4.59529765,3.29262880,1.25570786,0.00000000,0.07262303,0.32721419,1.62154017,1.92143085
-4.58929465,3.19843111,1.19000655,0.00000000,0.07116636,0.34692364,1.57777163,1.82641360
-4.58329165,3.10457997,1.12324096,0.00000000,0.06939026,0.36863060,1.53167573,1.73153076
-4.57728864,3.01281143,1.05613585,0.00000000,0.06733111,0.39244472,1.48406791,1.63789672
-4.57128564,2.92475261,0.98938488,0.00000000,0.06503013,0.41843761,1.43576685,1.54654144
-4.56528264,2.84187479,0.92363900,0.00000000,0.06253201,0.44663304,1.38757125,1.45839150
-4.55927964,2.76545102,0.85949599,0.00000000,0.05988347,0.47699840,1.34023715,1.37425416
-4.55327664,2.69652037,0.79749162,0.00000000,0.05713183,0.50943827,1.29445704,1.29480490
-4.54727364,2.63586073,0.73809252,0.00000000,0.05432353,0.54379047,1.25084166,1.22057899
-4.54127064,2.58397178,0.68169120,0.00000000,0.05150289,0.57982518,1.20990561,1.15196728
-4.53526763,2.54106913,0.62860310,0.00000000,0.04871088,0.61724746,1.17205723,1.08921654
-4.52926463,2.50709032,0.57906591,0.00000000,0.04598424,0.65570323,1.13759355,1.03243414
-4.52326163,2.48171246,0.53324108,0.00000000,0.04335473,0.69478870,1.10670015,0.98159707
-4.51725863,2.46438077,0.49121736,0.00000000,0.04084863,0.73406294,1.07945615,0.93656470
-4.51125563,2.45434668,0.45301615,0.00000000,0.03848661,0.77306307,1.05584364,0.89709477
-4.50525263,2.45071355,0.41859833,0.00000000,0.03628367,0.81132138,1.03576104,0.86286187
-4.49924962,2.45248736,0.38787236,0.00000000,0.03424943,0.84838343,1.01903936,0.83347758
-4.49324662,2.45862978,0.36070298,0.00000000,0.03238855,0.88382634,1.00546026,0.80851114
-4.48724362,2.46811055,0.33692033,0.00000000,0.03070131,0.91727589,0.99477472,0.78750988
-4.48124062,2.47995609,0.31632888,0.00000000,0.02918425,0.94842171,0.98672115,0.77001833
-4.47523762,2.49329183,0.29871590,0.00000000,0.02783091,0.97702941,0.98104156,0.75559512
-4.46923462,2.50737560,0.28385907,0.00000000,0.02663254,1.00294889,0.97749507,0.74382708
-4.46323162,2.52162042,0.27153293,0.00000000,0.02557880,1.02611820,0.97586768,0.73433974
-4.45722861,2.53560551,0.26151402,0.00000000,0.02465837,1.04656264,0.97597794,0.72680416
-4.45122561,2.54907507,0.25358467,0.00000000,0.02385944,1.06438902,0.97767822,0.72093973
-4.44522261,2.56192530,0.24753533,0.00000000,0.02317018,1.07977540,0.98085171,0.71651331
-4.43921961,2.57418087,0.24316557,0.00000000,0.02257896,1.09295668,0.98540553,0.71333484
-4.43321661,2.58596267,0.24028403,0.00000000,0.02207460,1.10420717,0.99126074,0.71125020
-4.42721361,2.59744927,0.23870738,0.00000000,0.02164639,1.11382091,0.99834001,0.71013190
-4.42121061,2.60883515,0.23825880,0.00000000,0.02128409,1.12209111,1.00655430,0.70986855
-4.41520760,2.62028850,0.23876603,0.00000000,0.02097788,1.12928988,1.01578949,0.71035394
-4.40920460,2.63191201,0.24005955,0.00000000,0.02071820,1.13564973,1.02589431,0.71147674
-4.40320160,2.64370911,0.24197103,0.00000000,0.02049570,1.14134771,1.03667054,0.71311147
-4.39719860,2.65555851,0.24433229,0.00000000,0.02030105,1.14649353,1.04786651,0.71511170
-4.39119560,2.66719865,0.24697508,0.00000000,0.02012492,1.15112212,1.05917453,0.71730581
-4.38519260,2.67822324,0.24973159,0.00000000,0.01995793,1.15519130,1.07023259,0.71949571
-4.37918959,2.68808842,0.25243588,0.00000000,0.01979069,1.15858467,1.08063061,0.72145873
-4.37318659,2.69613098,0.25492617,0.00000000,0.01961384,1.16111933,1.08992078,0.72295243
-4.36718359,2.70159646,0.25704772,0.00000000,0.01941826,1.16255822,1.09763161,0.72372206
-4.36118059,2.70367551,0.25865632,0.00000000,0.01919525,1.16262601,1.10328491,0.72351019
-4.35517759,2.70154574,0.25962198,0.00000000,0.01893671,1.16102766,1.10641463,0.72206778
-4.34917459,2.69441686,0.25983268,0.00000000,0.01863546,1.15746841,1.10658645,0.71916599
-4.34317159,2.68157572,0.25919786,0.00000000,0.01828542,1.15167405,1.10341704,0.71460782
-4.33716858,2.66242885,0.25765142,0.00000000,0.01788190,1.14341014,1.09659173,0.70823900
-4.33116558,2.63653961,0.25515397,0.00000000,0.01742175,1.13249906,1.08587964,0.69995711
-4.32516258,2.60365787,0.25169421,0.00000000,0.01690352,1.11883404,1.07114533,0.68971860
-4.31915958,2.56374049,0.24728925,0.00000000,0.01632753,1.10238923,1.05235638,0.67754305
-4.31315658,2.51696161,0.24198393,0.00000000,0.01569587,1.08322551,1.02958646,0.66351454
-4.30715358,2.46371225,0.23584901,0.00000000,0.01501237,1.06149177,1.00301390,0.64777991
