energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.66983492,3.36421346,0.12887015,0.00152271,0.28922979,1.64319307,1.06096617,0.43947745
-5.66383192,3.24451755,0.12238423,0.00146181,0.28335668,1.58989357,1.01947143,0.42571892
-5.65782891,3.12124443,0.11593486,0.00140156,0.27634012,1.53419017,0.97728269,0.41113910
-5.65182591,2.99487069,0.10955760,0.00134201,0.26824204,1.47632814,0.93458806,0.39580264
-5.64582291,2.86596709,0.10329105,0.00128322,0.25915541,1.41659539,0.89159198,0.37978603
-5.63981991,2.73520536,0.09717691,0.00122532,0.24920109,1.35532605,0.84851829,0.36317816
-5.63381691,2.60335882,0.09125975,0.00116852,0.23852377,1.29290131,0.80561147,0.34608041
-5.62781391,2.47129658,0.08558642,0.00111308,0.22728744,1.22974745,0.76313602,0.32860588
-5.62181091,2.33997129,0.08020525,0.00105931,0.21567030,1.16633078,0.72137388,0.31087819
-5.61580790,2.21040083,0.07516499,0.00100761,0.20385951,1.10314978,0.68061996,0.29302942
-5.60980490,2.08364472,0.07051351,0.00095837,0.19204583,1.04072471,0.64117593,0.27519765
-5.60380190,1.96077615,0.06629648,0.00091203,0.18041834,0.97958498,0.60334269,0.25752393
-5.59779890,1.84285106,0.06255588,0.00086903,0.16915937,0.92025506,0.56741176,0.24014896
-5.59179590,1.73087558,0.05932854,0.00082980,0.15843994,0.86323942,0.53365604,0.22320954
-5.58579290,1.62577337,0.05664478,0.00079471,0.14841548,0.80900726,0.50232049,0.20683505
-5.57978989,1.52835437,0.05452706,0.00076408,0.13922231,0.75797780,0.47361316,0.19114405
-5.57378689,1.43928643,0.05298892,0.00073816,0.13097466,0.71050682,0.44769695,0.17624115
-5.56778389,1.35907106,0.05203400,0.00071710,0.12376232,0.66687498,0.42468267,0.16221439
-5.56178089,1.28802451,0.05165541,0.00070094,0.11764909,0.62727872,0.40462364,0.14913307
-5.55577789,1.22626497,0.05183531,0.00068961,0.11267178,0.59182390,0.38751223,0.13704636
-5.54977489,1.17370655,0.05254478,0.00068292,0.10884002,0.56052269,0.37327842,0.12598247
-5.54377189,1.13006021,0.05374406,0.00068055,0.10613660,0.53329377,0.36179053,0.11594868
-5.53776888,1.09484186,0.05538303,0.00068208,0.10451853,0.50996580,0.35285827,0.10693192
-5.53176588,1.06738707,0.05740207,0.00068697,0.10391858,0.49028414,0.34623775,0.09890018
-5.52576288,1.04687206,0.05973312,0.00069461,0.10424744,0.47392035,0.34163849,0.09180435
-5.51975988,1.03233990,0.06230116,0.00070430,0.10539629,0.46048426,0.33873213,0.08558067
-5.51375688,1.02273117,0.06502579,0.00071530,0.10723988,0.44953788,0.33716236,0.08015347
-5.50775388,1.01691757,0.06782316,0.00072683,0.10963988,0.44061071,0.33655589,0.07543818
-5.50175088,1.01373751,0.07060792,0.00073812,0.11244859,0.43321583,0.33653385,0.07134450
-5.49574787,1.01203203,0.07329543,0.00074840,0.11551280,0.42686594,0.33672331,0.06777950
-5.48974487,1.01067994,0.07580385,0.00075696,0.11867782,0.42108899,0.33676837,0.06465061
-5.48374187,1.00863069,0.07805631,0.00076317,0.12179150,0.41544253,0.33634049,0.06186842
-5.47773887,1.00493404,0.07998298,0.00076644,0.12470815,0.40952650,0.33514755,0.05934906
-5.47173587,0.99876525,0.08152287,0.00076633,0.12729226,0.40299385,0.33294153,0.05701630
-5.46573287,0.98944523,0.08262553,0.00076250,0.12942196,0.39555881,0.32952429,0.05480308
-5.45972986,0.97645497,0.08325230,0.00075471,0.13099201,0.38700248,0.32475153,0.05265272
-5.45372686,0.95944401,0.08337737,0.00074289,0.13191626,0.37717576,0.31853464,0.05051950
-5.44772386,0.93823276,0.08298834,0.00072707,0.13212964,0.36599963,0.31084067,0.04836893
-5.44172086,0.91280915,0.08208640,0.00070741,0.13158932,0.35346289,0.30169026,0.04617745
-5.43571786,0.88331980,0.08068616,0.00068417,0.13027534,0.33961772,0.29115391,0.04393195
-5.42971486,0.85005650,0.07881502,0.00065774,0.12819045,0.32457329,0.27934681,0.04162874
-5.42371186,0.81343879,0.07651224,0.00062858,0.12535929,0.30848789,0.26642236,0.03927251
-5.41770885,0.77399365,0.07382762,0.00059722,0.12182696,0.29156002,0.25256492,0.03687497
-5.41170585,0.73233313,0.07082000,0.00056425,0.11765695,0.27401881,0.23798201,0.03445342
-5.40570285,0.68913115,0.06755553,0.00053029,0.11292867,0.25611441,0.22289637,0.03202935
-5.39969985,0.64510030,0.06410583,0.00049600,0.10773461,0.23810848,0.20753815,0.02962703
-5.39369685,0.60096954,0.06054611,0.00046200,0.10217722,0.22026540,0.19213758,0.02727214
-5.38769385,0.55746368,0.05695332,0.00042893,0.09636567,0.20284434,0.17691832,0.02499064
-5.38169085,0.51528507,0.05340435,0.00039740,0.09041271,0.18609252,0.16209176,0.02280772
-5.37568784,0.47509806,0.04997446,0.00036796,0.08443154,0.17023967,0.14785224,0.02074695
-5.36968484,0.43751649,0.04673583,0.00034114,0.07853297,0.15549388,0.13437349,0.01882963
-5.36368184,0.40309418,0.04375634,0.00031739,0.07282289,0.14203882,0.12180606,0.01707433
-5.35767884,0.37231847,0.04109861,0.00029712,0.06740009,0.13003217,0.11027587,0.01549660
-5.35167584,0.34560648,0.03881927,0.00028067,0.06235452,0.11960522,0.09988373,0.01410881
-5.34567284,0.32330389,0.03696852,0.00026833,0.05776591,0.11086347,0.09070567,0.01292022
-5.33966983,0.30568568,0.03558979,0.00026031,0.05370290,0.10388796,0.08279398,0.01193704
-5.33366683,0.29295854,0.03471974,0.00025678,0.05022245,0.09873728,0.07617881,0.01116266
-5.32766383,0.28526443,0.03438836,0.00025783,0.04736970,0.09544985,0.07087012,0.01059789
-5.32166083,0.28268482,0.03461924,0.00026349,0.04517805,0.09404649,0.06685985,0.01024125
-5.31565783,0.28524531,0.03542991,0.00027376,0.04366949,0.09453299,0.06412420,0.01008929
-5.30965483,0.29292022,0.03683235,0.00028856,0.04285515,0.09690247,0.06262586,0.01013682
-5.30365183,0.30563690,0.03883347,0.00030775,0.04273590,0.10113763,0.06231610,0.01037722
-5.29764882,0.32327970,0.04143566,0.00033115,0.04330304,0.10721254,0.06313670,0.01080266
-5.29164582,0.34569329,0.04463741,0.00035853,0.04453903,0.11509410,0.06502164,0.01140427
-5.28564282,0.37268551,0.04843378,0.00038958,0.04641820,0.12474305,0.06789855,0.01217233
-5.27963982,0.40402961,0.05281702,0.00042398,0.04890740,0.13611447,0.07168992,0.01309633
-5.27363682,0.43946608,0.05777698,0.00046130,0.05196666,0.14915797,0.07631407,0.01416511
-5.26763382,0.47870414,0.06330163,0.00050112,0.05554975,0.16381729,0.08168602,0.01536689
-5.26163082,0.52142297,0.06937738,0.00054292,0.05960480,0.18002960,0.08771810,0.01668928
-5.25562781,0.56727297,0.07598937,0.00058616,0.06407483,0.19772450,0.09432060,0.01811933
-5.24962481,0.61587701,0.08312167,0.00063027,0.06889833,0.21682261,0.10140225,0.01964352
-5.24362181,0.66683194,0.09075734,0.00067462,0.07400992,0.23723406,0.10887080,0.02124778
-5.23761881,0.71971047,0.09887840,0.00071858,0.07934094,0.25885675,0.11663354,0.02291751
-5.23161581,0.77406337,0.10746564,0.00076148,0.08482033,0.28157464,0.12459790,0.02463759
-5.22561281,0.82942232,0.11649829,0.00080267,0.09037538,0.30525603,0.13267214,0.02639243
-5.21960980,0.88530320,0.12595359,0.00084150,0.09593280,0.32975210,0.14076608,0.02816605
-5.21360680,0.94121009,0.13580627,0.00087732,0.10141970,0.35489563,0.14879191,0.02994214
-5.20760380,0.99663982,0.14602787,0.00090954,0.10676487,0.38050026,0.15666505,0.03170417
-5.20160080,1.05108719,0.15658608,0.00093760,0.11189993,0.40636029,0.16430513,0.03343559
-5.19559780,1.10405083,0.16744405,0.00096101,0.11676074,0.43225116,0.17163686,0.03511990
-5.18959480,1.15503961,0.17855973,0.00097936,0.12128872,0.45793078,0.17859107,0.03674094
-5.18359180,1.20357970,0.18988541,0.00099230,0.12543221,0.48314182,0.18510564,0.03828308
-5.17758879,1.24922203,0.20136730,0.00099960,0.12914780,0.50761493,0.19112637,0.03973148
-5.17158579,1.29155021,0.21294546,0.00100111,0.13240159,0.53107308,0.19660788,0.04107239
-5.16558279,1.33018876,0.22455393,0.00099680,0.13517029,0.55323681,0.20151439,0.04229348
-5.15957979,1.36481149,0.23612127,0.00098675,0.13744229,0.57383049,0.20582036,0.04338414
-5.15357679,1.39514977,0.24757135,0.00097111,0.13921841,0.59258938,0.20951109,0.04433584
-5.14757379,1.42100062,0.25882456,0.00095019,0.14051260,0.60926723,0.21258314,0.04514249
-5.14157079,1.44223423,0.26979927,0.00092434,0.14135229,0.62364431,0.21504461,0.04580075
-5.13556778,1.45880062,0.28041361,0.00089403,0.14177860,0.63553540,0.21691531,0.04631038
-5.12956478,1.47073522,0.29058741,0.00085979,0.14184623,0.64479758,0.21822664,0.04667450
-5.12356178,1.47816288,0.30024421,0.00082220,0.14162311,0.65133729,0.21902144,0.04689982
-5.11755878,1.48130009,0.30931328,0.00078189,0.14118978,0.65511639,0.21935346,0.04699678
-5.11155578,1.48045500,0.31773147,0.00073953,0.14063848,0.65615678,0.21928677,0.04697965
-5.10555278,1.47602507,0.32544482,0.00069579,0.14007194,0.65454342,0.21889481,0.04686646
-5.09954977,1.46849198,0.33240975,0.00065131,0.13960190,0.65042526,0.21825924,0.04667890
-5.09354677,1.45841374,0.33859386,0.00060675,0.13934730,0.64401409,0.21746858,0.04644196
-5.08754377,1.44641402,0.34397608,0.00056272,0.13943216,0.63558103,0.21661652,0.04618359
-5.08154077,1.43316857,0.34854639,0.00051976,0.13998320,0.62545086,0.21580004,0.04593411
-5.07553777,1.41938919,0.35230495,0.00047840,0.14112711,0.61399400,0.21511730,0.04572554
-5.06953477,1.40580534,0.35526072,0.00043905,0.14298754,0.60161667,0.21466535,0.04559076
-5.06353177,1.39314401,0.35742972,0.00040210,0.14568186,0.58874919,0.21453763,0.04556262
-5.05752876,1.38210836,0.35883306,0.00036785,0.14931772,0.57583304,0.21482154,0.04567288
-5.05152576,1.37335585,0.35949482,0.00033652,0.15398938,0.56330706,0.21559582,0.04595119
-5.04552276,1.36747664,0.35944001,0.00030827,0.15977408,0.55159318,0.21692821,0.04642395
-5.03951976,1.36497303,0.35869284,0.00028320,0.16672836,0.54108244,0.21887312,0.04711321
-5.03351676,1.36624094,0.35727530,0.00026134,0.17488460,0.53212159,0.22146974,0.04803567
-5.02751376,1.37155407,0.35520638,0.00024268,0.18424780,0.52500104,0.22474046,0.04920171
-5.02151076,1.38105173,0.35250190,0.00022716,0.19479289,0.51994443,0.22868984,0.05061460
-5.01550775,1.39473092,0.34917505,0.00021468,0.20646260,0.51710045,0.23330420,0.05226990
-5.00950475,1.41244325,0.34523772,0.00020513,0.21916613,0.51653719,0.23855188,0.05415506
-5.00350175,1.43389715,0.34070238,0.00019838,0.23277878,0.51823925,0.24438426,0.05624929
-4.99749875,1.45866551,0.33558469,0.00019429,0.24714258,0.52210782,0.25073761,0.05852375
-4.99149575,1.48619876,0.32990642,0.00019273,0.26206813,0.52796391,0.25753569,0.06094194
-4.98549275,1.51584325,0.32369867,0.00019358,0.27733767,0.53555438,0.26469311,0.06346053
-4.97948974,1.54686419,0.31700511,0.00019675,0.29270925,0.54456091,0.27211938,0.06603036
-4.97348674,1.57847271,0.30988505,0.00020219,0.30792222,0.55461135,0.27972347,0.06859777
-4.96748374,1.60985586,0.30241600,0.00020986,0.32270362,0.56529329,0.28741878,0.07110612
-4.96148074,1.64020852,0.29469566,0.00021979,0.33677548,0.57616911,0.29512827,0.07349756
-4.95547774,1.66876590,0.28684303,0.00023204,0.34986278,0.58679214,0.30278949,0.07571482
-4.94947474,1.69483515,0.27899849,0.00024672,0.36170162,0.59672320,0.31035927,0.07770313
-4.94347174,1.71782471,0.27132285,0.00026399,0.37204752,0.60554685,0.31781786,0.07941205
-4.93746873,1.73726999,0.26399510,0.00028407,0.38068325,0.61288678,0.32517206,0.08079723
-4.93146573,1.75285394,0.25720908,0.00030718,0.38742604,0.61841962,0.33245729,0.08182200
-4.92546273,1.76442146,0.25116899,0.00033362,0.39213370,0.62188660,0.33973829,0.08245861
-4.91945973,1.77198682,0.24608391,0.00036368,0.39470940,0.62310269,0.34710817,0.08268929
-4.91345673,1.77573328,0.24216142,0.00039766,0.39510489,0.62196261,0.35468600,0.08250682
-4.90745373,1.77600491,0.23960068,0.00043587,0.39332190,0.61844374,0.36261256,0.08191483
-4.90145073,1.77329072,0.23858504,0.00047857,0.38941181,0.61260566,0.37104467,0.08092752
-4.89544772,1.76820154,0.23927461,0.00052598,0.38347333,0.60458635,0.38014798,0.07956920
-4.88944472,1.76144084,0.24179903,0.00057828,0.37564859,0.59459543,0.39008868,0.07787323
-4.88344172,1.75377070,0.24625077,0.00063554,0.36611755,0.58290466,0.40102440,0.07588084
-4.87743872,1.74597451,0.25267926,0.00069772,0.35509122,0.56983617,0.41309479,0.07363949
-4.87143572,1.73881842,0.26108618,0.00076468,0.34280389,0.55574916,0.42641212,0.07120121
-4.86543272,1.73301338,0.27142213,0.00083612,0.32950478,0.54102549,0.44105261,0.06862068
-4.85942971,1.72917988,0.28358492,0.00091161,0.31544952,0.52605511,0.45704889,0.06595339
-4.85342671,1.72781715,0.29741973,0.00099057,0.30089193,0.51122179,0.47438412,0.06325378
-4.84742371,1.72927867,0.31272103,0.00107226,0.28607627,0.49688992,0.49298816,0.06057359
-4.84142071,1.73375525,0.32923658,0.00115580,0.27123060,0.48339299,0.51273620,0.05796035
-4.83541771,1.74126664,0.34667315,0.00124019,0.25656124,0.47102405,0.53345003,0.05545617
-4.82941471,1.75166229,0.36470407,0.00132430,0.24224872,0.46002874,0.55490205,0.05309682
-4.82341171,1.76463111,0.38297821,0.00140693,0.22844523,0.45060085,0.57682196,0.05091116
-4.81740870,1.77971984,0.40113013,0.00148684,0.21527372,0.44288061,0.59890597,0.04892087
-4.81140570,1.79635895,0.41879110,0.00156275,0.20282837,0.43695562,0.62082806,0.04714052
-4.80540270,1.81389469,0.43560042,0.00163344,0.19117665,0.43286411,0.64225291,0.04557793
-4.79939970,1.83162562,0.45121674,0.00169772,0.18036239,0.43060022,0.66284987,0.04423479
-4.79339670,1.84884135,0.46532878,0.00175451,0.17040992,0.43012088,0.68230728,0.04310746
-4.78739370,1.86486174,0.47766508,0.00180289,0.16132884,0.43135377,0.70034641,0.04218792
-4.78139070,1.87907414,0.48800233,0.00184210,0.15311912,0.43420583,0.71673439,0.04146483
-4.77538769,1.89096686,0.49617195,0.00187158,0.14577632,0.43857172,0.73129537,0.04092454
-4.76938469,1.90015708,0.50206469,0.00189099,0.13929652,0.44434191,0.74391937,0.04055215
-4.76338169,1.90641181,0.50563297,0.00190022,0.13368083,0.45140969,0.75456832,0.04033239
-4.75737869,1.90966097,0.50689104,0.00189941,0.12893904,0.45967701,0.76327903,0.04025045
-4.75137569,1.91000199,0.50591291,0.00188891,0.12509252,0.46905870,0.77016280,0.04029258
-4.74537269,1.90769594,0.50282828,0.00186929,0.12217592,0.47948500,0.77540178,0.04044660
-4.73936968,1.90315563,0.49781664,0.00184133,0.12023785,0.49090240,0.77924220,0.04070212
-4.73336668,1.89692639,0.49109991,0.00180596,0.11934030,0.50327276,0.78198473,0.04105066
-4.72736368,1.88966083,0.48293403,0.00176425,0.11955694,0.51657096,0.78397250,0.04148555
-4.72136068,1.88208888,0.47359983,0.00171737,0.12097037,0.53078129,0.78557727,0.04200176
-4.71535768,1.87498479,0.46339365,0.00166652,0.12366827,0.54589293,0.78718444,0.04259550
-4.70935468,1.86913270,0.45261813,0.00161296,0.12773882,0.56189473,0.78917738,0.04326389
-4.70335168,1.86529236,0.44157342,0.00155790,0.13326540,0.57876985,0.79192201,0.04400440
-4.69734867,1.86416652,0.43054928,0.00150252,0.14032083,0.59649038,0.79575196,0.04481443
-4.69134567,1.86637137,0.41981807,0.00144791,0.14896142,0.61501246,0.80095508,0.04569085
-4.68534267,1.87241098,0.40962905,0.00139505,0.15922099,0.63427194,0.80776167,0.04662954
-4.67933967,1.88265655,0.40020384,0.00134482,0.17110527,0.65418105,0.81633490,0.04762505
-4.67333667,1.89733111,0.39173314,0.00129793,0.18458678,0.67462600,0.82676366,0.04867030
-4.66733367,1.91649977,0.38437467,0.00125497,0.19960055,0.69546569,0.83905795,0.04975644
-4.66133067,1.94006560,0.37825219,0.00121638,0.21604094,0.71653162,0.85314705,0.05087269
-4.65532766,1.96777094,0.37345546,0.00118244,0.23375974,0.73762888,0.86888035,0.05200638
-4.64932466,1.99920370,0.37004090,0.00115332,0.25256572,0.75853811,0.88603071,0.05314302
-4.64332166,2.03380820,0.36803296,0.00112903,0.27222585,0.77901856,0.90430026,0.05426649
-4.63731866,2.07089999,0.36742582,0.00110947,0.29246818,0.79881184,0.92332838,0.05535928
-4.63131566,2.10968399,0.36818540,0.00109444,0.31298643,0.81764648,0.94270160,0.05640279
-4.62531266,2.14927531,0.37025154,0.00108364,0.33344621,0.83524297,0.96196502,0.05737773
-4.61930965,2.18872223,0.37354020,0.00107667,0.35349280,0.85131937,0.98063507,0.05826449
-4.61330665,2.22703052,0.37794569,0.00107309,0.37276010,0.86559715,0.99821301,0.05904360
-4.60730365,2.26318886,0.38334286,0.00107236,0.39088060,0.87780736,1.01419907,0.05969618
-4.60130065,2.29619444,0.38958928,0.00107393,0.40749603,0.88769678,1.02810654,0.06020438
-4.59529765,2.32507846,0.39652740,0.00107720,0.42226810,0.89503420,1.03947568,0.06055188
-4.58929465,2.34893101,0.40398679,0.00108154,0.43488907,0.89961651,1.04788687,0.06072431
-4.58329165,2.36692462,0.41178649,0.00108632,0.44509170,0.90127456,1.05297271,0.06070967
-4.57728864,2.37833626,0.41973751,0.00109091,0.45265800,0.89987862,1.05442872,0.06049872
-4.57128564,2.38256707,0.42764557,0.00109470,0.45742655,0.89534339,1.05202229,0.06008532
-4.56528264,2.37915953,0.43531412,0.00109710,0.45929799,0.88763220,1.04559965,0.05946672
-4.55927964,2.36781156,0.44254768,0.00109759,0.45823842,0.87676050,1.03509067,0.05864376
-4.55327664,2.34838708,0.44915542,0.00109568,0.45428063,0.86279821,1.02051120,0.05762099
-4.54727364,2.32092288,0.45495510,0.00109097,0.44752295,0.84587104,1.00196320,0.05640676
-4.54127064,2.28563142,0.45977712,0.00108316,0.43812594,0.82616046,0.97963228,0.05501313
-4.53526763,2.24289935,0.46346882,0.00107202,0.42630704,0.80390232,0.95378311,0.05345577
-4.52926463,2.19328187,0.46589866,0.00105745,0.41233327,0.77938402,0.92475267,0.05175369
-4.52326163,2.13749279,0.46696033,0.00103945,0.39651253,0.75294029,0.89294156,0.04992894
-4.51725863,2.07639056,0.46657649,0.00101815,0.37918374,0.72494752,0.85880385,0.04800615
-4.51125563,2.01096052,0.46470201,0.00099378,0.36070624,0.69581678,0.82283565,0.04601208
-4.50525263,1.94229377,0.46132657,0.00096668,0.34144900,0.66598571,0.78556283,0.04397502
-4.49924962,1.87156309,0.45647629,0.00093730,0.32177988,0.63590937,0.74752826,0.04192419
-4.49324662,1.79999656,0.45021443,0.00090617,0.30205549,0.60605043,0.70927904,0.03988908
-4.48724362,1.72884944,0.44264083,0.00087390,0.28261198,0.57686879,0.67135389,0.03789876
-4.48124062,1.65937502,0.43389025,0.00084115,0.26375692,0.54881105,0.63427121,0.03598124
-4.47523762,1.59279518,0.42412925,0.00080859,0.24576270,0.52230013,0.59851804,0.03416280
-4.46923462,1.53027139,0.41355207,0.00077694,0.22886138,0.49772520,0.56454009,0.03246738
-4.46323162,1.47287685,0.40237512,0.00074686,0.21324124,0.47543243,0.53273322,0.03091604
-4.45722861,1.42157052,0.39083069,0.00071901,0.19904489,0.45571664,0.50343623,0.02952646
-4.45122561,1.37717378,0.37915979,0.00069398,0.18636905,0.43881429,0.47692539,0.02831256
-4.44522261,1.34035031,0.36760442,0.00067226,0.17526565,0.42489778,0.45341051,0.02728419
-4.43921961,1.31158977,0.35639980,0.00065429,0.16574433,0.41407156,0.43303268,0.02644694
-4.43321661,1.29119581,0.34576655,0.00064037,0.15777602,0.40636982,0.41586368,0.02580204
-4.42721361,1.27927893,0.33590344,0.00063069,0.15129738,0.40175621,0.40190691,0.02534646
-4.42121061,1.27575426,0.32698086,0.00062535,0.14621599,0.40012532,0.39109997,0.02507295
-4.41520760,1.28034469,0.31913539,0.00062428,0.14241590,0.40130605,0.38331850,0.02497037
-4.40920460,1.29258926,0.31246570,0.00062733,0.13976349,0.40506678,0.37838151,0.02502403
-4.40320160,1.31185675,0.30702999,0.00063424,0.13811330,0.41112218,0.37605775,0.02521612
-4.39719860,1.33736414,0.30284510,0.00064464,0.13731378,0.41914150,0.37607315,0.02552625
-4.39119560,1.36819955,0.29988723,0.00065807,0.13721260,0.42875810,0.37811908,0.02593201
-4.38519260,1.40334910,0.29809452,0.00067403,0.13766157,0.43957994,0.38186125,0.02640967
-4.37918959,1.44172673,0.29737096,0.00069194,0.13852094,0.45120069,0.38694897,0.02693478
-4.37318659,1.48220635,0.29759189,0.00071122,0.13966299,0.46321124,0.39302460,0.02748288
-4.36718359,1.52365504,0.29861045,0.00073127,0.14097492,0.47521108,0.39973290,0.02803011
-4.36118059,1.56496636,0.30026494,0.00075151,0.14236084,0.48681929,0.40672998,0.02855392
-4.35517759,1.60509260,0.30238658,0.00077138,0.14374311,0.49768475,0.41369174,0.02903354
-4.34917459,1.64307475,0.30480743,0.00079040,0.14506277,0.50749531,0.42032138,0.02945054
-4.34317159,1.67806928,0.30736795,0.00080811,0.14627929,0.51598544,0.42635586,0.02978923
-4.33716858,1.70937064,0.30992405,0.00082418,0.14736965,0.52294235,0.43157119,0.03003695
-4.33116558,1.73642872,0.31235315,0.00083834,0.14832686,0.52821023,0.43578624,0.03018433
-4.32516258,1.75886072,0.31455912,0.00085042,0.14915796,0.53169252,0.43886516,0.03022532
-4.31915958,1.77645702,0.31647580,0.00086035,0.14988175,0.53335224,0.44071831,0.03015723
-4.31315658,1.78918101,0.31806910,0.00086818,0.15052629,0.53321043,0.44130169,0.02998057
-4.30715358,1.79716300,0.31933756,0.00087401,0.15112631,0.53134270,0.44061502,0.02969888
