energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.59179590,1.40346430,0.00525587,0.03479875,0.75798469,0.00000000,0.00298655,0.90258845,0.72331768,0.22979940
-5.58579290,1.33584156,0.00465008,0.03283087,0.72246499,0.00000000,0.00260368,0.85956943,0.68866900,0.21996827
-5.57978989,1.26465479,0.00410805,0.03082452,0.68488509,0.00000000,0.00227085,0.81424262,0.65213050,0.20925879
-5.57378689,1.19088390,0.00362384,0.02879608,0.64580601,0.00000000,0.00198138,0.76724976,0.61426307,0.19784910
-5.56778389,1.11556670,0.00319177,0.02676363,0.60581835,0.00000000,0.00172941,0.71926968,0.57564971,0.18592829
-5.56178089,1.03976481,0.00280654,0.02474616,0.56552365,0.00000000,0.00150982,0.67099626,0.53687786,0.17369031
-5.55577789,0.96453017,0.00246328,0.02276285,0.52551616,0.00000000,0.00131823,0.62311669,0.49852239,0.16132800
-5.54977489,0.89087344,0.00215758,0.02083232,0.48636556,0.00000000,0.00115087,0.57629100,0.46112956,0.14902753
-5.54377189,0.81973560,0.00188550,0.01897206,0.44860138,0.00000000,0.00100454,0.53113358,0.42520282,0.13696336
-5.53776888,0.75196347,0.00164351,0.01719784,0.41269955,0.00000000,0.00087654,0.48819715,0.39119066,0.12529403
-5.53176588,0.68828984,0.00142852,0.01552331,0.37907141,0.00000000,0.00076461,0.44795978,0.35947679,0.11415866
-5.52576288,0.62931871,0.00123779,0.01395965,0.34805549,0.00000000,0.00066684,0.41081509,0.33037301,0.10367450
-5.51975988,0.57551560,0.00106894,0.01251541,0.31991199,0.00000000,0.00058166,0.37706571,0.30411462,0.09393524
-5.51375688,0.52720292,0.00091985,0.01119643,0.29482013,0.00000000,0.00050772,0.34692011,0.28085843,0.08501040
-5.50775388,0.48456023,0.00078868,0.01000585,0.27287802,0.00000000,0.00044390,0.32049246,0.26068311,0.07694541
-5.50175088,0.44762870,0.00067378,0.00894427,0.25410498,0.00000000,0.00038929,0.29780535,0.24359182,0.06976256
-5.49574787,0.41631953,0.00057371,0.00800994,0.23844598,0.00000000,0.00034310,0.27879502,0.22951672,0.06346252
-5.48974487,0.39042548,0.00048722,0.00719905,0.22577783,0.00000000,0.00030472,0.26331871,0.21832512,0.05802642
-5.48374187,0.36963504,0.00041318,0.00650610,0.21591689,0.00000000,0.00027366,0.25116376,0.20982696,0.05341843
-5.47773887,0.35354853,0.00035067,0.00592425,0.20862790,0.00000000,0.00024960,0.24205802,0.20378331,0.04958848
-5.47173587,0.34169551,0.00029891,0.00544575,0.20363355,0.00000000,0.00023234,0.23568125,0.19991559,0.04647528
-5.46573287,0.33355307,0.00025730,0.00506233,0.20062468,0.00000000,0.00022190,0.23167708,0.19791528,0.04400941
-5.45972986,0.32856430,0.00022544,0.00476570,0.19927053,0.00000000,0.00021847,0.22966521,0.19745377,0.04211637
-5.45372686,0.32615660,0.00020315,0.00454790,0.19922906,0.00000000,0.00022251,0.22925357,0.19819217,0.04071959
-5.44772386,0.32575945,0.00019049,0.00440178,0.20015691,0.00000000,0.00023472,0.23005016,0.19979092,0.03974326
-5.44172086,0.32682117,0.00018779,0.00432139,0.20171886,0.00000000,0.00025617,0.23167431,0.20191880,0.03911504
-5.43571786,0.32882442,0.00019571,0.00430239,0.20359664,0.00000000,0.00028827,0.23376705,0.20426143,0.03876846
-5.42971486,0.33130017,0.00021526,0.00434239,0.20549676,0.00000000,0.00033289,0.23600058,0.20652881,0.03864514
-5.42371186,0.33383987,0.00024782,0.00444132,0.20715738,0.00000000,0.00039238,0.23808644,0.20846197,0.03869668
-5.41770885,0.33610556,0.00029520,0.00460177,0.20835400,0.00000000,0.00046963,0.23978238,0.20983845,0.03888628
-5.41170585,0.33783785,0.00035968,0.00482922,0.20890384,0.00000000,0.00056813,0.24089768,0.21047651,0.03919001
-5.40570285,0.33886150,0.00044401,0.00513234,0.20866889,0.00000000,0.00069201,0.24129692,0.21023814,0.03959773
-5.39969985,0.33908859,0.00055147,0.00552312,0.20755753,0.00000000,0.00084609,0.24090206,0.20903060,0.04011374
-5.39369685,0.33851917,0.00068584,0.00601700,0.20552480,0.00000000,0.00103588,0.23969281,0.20680658,0.04075695
-5.38769385,0.33723941,0.00085147,0.00663291,0.20257122,0.00000000,0.00126761,0.23770532,0.20356311,0.04156073
-5.38169085,0.33541727,0.00105316,0.00739320,0.19874034,0.00000000,0.00154820,0.23502924,0.19933904,0.04257236
-5.37568784,0.33329585,0.00129624,0.00832344,0.19411509,0.00000000,0.00188522,0.23180324,0.19421149,0.04385200
-5.36968484,0.33118452,0.00158643,0.00945211,0.18881310,0.00000000,0.00228679,0.22820916,0.18829121,0.04547137
-5.36368184,0.32944810,0.00192979,0.01081014,0.18298115,0.00000000,0.00276153,0.22446495,0.18171711,0.04751185
-5.35767884,0.32849430,0.00233264,0.01243029,0.17678894,0.00000000,0.00331835,0.22081659,0.17465015,0.05006231
-5.35167584,0.32875985,0.00280135,0.01434634,0.17042247,0.00000000,0.00396627,0.21752936,0.16726691,0.05321646
-5.34567284,0.33069556,0.00334227,0.01659212,0.16407718,0.00000000,0.00471426,0.21487858,0.15975288,0.05706983
-5.33966983,0.33475069,0.00396146,0.01920041,0.15795115,0.00000000,0.00557090,0.21314010,0.15229587,0.06171650
-5.33366683,0.34135720,0.00466455,0.02220162,0.15223850,0.00000000,0.00654413,0.21258101,0.14507974,0.06724546
-5.32766383,0.35091411,0.00545646,0.02562244,0.14712327,0.00000000,0.00764094,0.21345057,0.13827848,0.07373686
-5.32166083,0.36377251,0.00634117,0.02948429,0.14277389,0.00000000,0.00886699,0.21597180,0.13205107,0.08125817
-5.31565783,0.38022167,0.00732151,0.03380181,0.13933839,0.00000000,0.01022634,0.22033395,0.12653702,0.08986035
-5.30965483,0.40047660,0.00839886,0.03858138,0.13694046,0.00000000,0.01172109,0.22668589,0.12185280,0.09957418
-5.30365183,0.42466750,0.00957300,0.04381963,0.13567649,0.00000000,0.01335104,0.23513090,0.11808927,0.11040694
-5.29764882,0.45283150,0.01084183,0.04950226,0.13561344,0.00000000,0.01511346,0.24572273,0.11530999,0.12233948
-5.29164582,0.48490698,0.01220126,0.05560293,0.13678784,0.00000000,0.01700285,0.25846318,0.11355058,0.13532404
-5.28564282,0.52073076,0.01364507,0.06208261,0.13920565,0.00000000,0.01901077,0.27330124,0.11281894,0.14928270
-5.27963982,0.56003847,0.01516482,0.06888926,0.14284298,0.00000000,0.02112578,0.29013391,0.11309643,0.16410691
-5.27363682,0.60246802,0.01674989,0.07595792,0.14764775,0.00000000,0.02333339,0.30880851,0.11433978,0.17965789
-5.26763382,0.64756654,0.01838747,0.08321140,0.15354201,0.00000000,0.02561620,0.32912668,0.11648374,0.19576828
-5.26163082,0.69480044,0.02006274,0.09056135,0.16042503,0.00000000,0.02795408,0.35084978,0.11944438,0.21224490
-5.25562781,0.74356863,0.02175903,0.09791004,0.16817684,0.00000000,0.03032441,0.37370575,0.12312284,0.22887266
-5.24962481,0.79321856,0.02345806,0.10515246,0.17666235,0.00000000,0.03270250,0.39739715,0.12740949,0.24541957
-5.24362181,0.84306473,0.02514029,0.11217901,0.18573582,0.00000000,0.03506202,0.42161020,0.13218836,0.26164278
-5.23761881,0.89240914,0.02678523,0.11887854,0.19524553,0.00000000,0.03737555,0.44602471,0.13734175,0.27729539
-5.23161581,0.94056317,0.02837191,0.12514158,0.20503869,0.00000000,0.03961512,0.47032443,0.14275480,0.29213390
-5.22561281,0.98687009,0.02987923,0.13086388,0.21496637,0.00000000,0.04175289,0.49420783,0.14832003,0.30592596
-5.21960980,1.03072766,0.03128648,0.13594989,0.22488839,0.00000000,0.04376179,0.51739861,0.15394168,0.31845824
-5.21360680,1.07160982,0.03257376,0.14031606,0.23467802,0.00000000,0.04561612,0.53965605,0.15953969,0.32954400
-5.20760380,1.10908684,0.03372242,0.14389403,0.24422642,0.00000000,0.04729226,0.56078446,0.16505321,0.33903009
-5.20160080,1.14284310,0.03471549,0.14663326,0.25344668,0.00000000,0.04876920,0.58064168,0.17044367,0.34680313
-5.19559780,1.17269172,0.03553808,0.14850326,0.26227729,0.00000000,0.05002911,0.59914616,0.17569703,0.35279445
-5.18959480,1.19858539,0.03617768,0.14949508,0.27068499,0.00000000,0.05105779,0.61628225,0.18082540,0.35698379
-5.18359180,1.22062293,0.03662449,0.14962220,0.27866685,0.00000000,0.05184507,0.63210354,0.18586776,0.35940134
-5.17758879,1.23905086,0.03687164,0.14892063,0.28625137,0.00000000,0.05238504,0.64673390,0.19088971,0.36012816
-5.17158579,1.25426009,0.03691532,0.14744826,0.29349858,0.00000000,0.05267621,0.66036597,0.19598231,0.35929488
-5.16558279,1.26677716,0.03675490,0.14528356,0.30049905,0.00000000,0.05272159,0.67325707,0.20125987,0.35707878
-5.15957979,1.27725041,0.03639292,0.14252358,0.30737161,0.00000000,0.05252854,0.68572232,0.20685673,0.35369919
-5.15357679,1.28643111,0.03583504,0.13928137,0.31425987,0.00000000,0.05210862,0.69812509,0.21292304,0.34941165
-5.14757379,1.29515013,0.03508991,0.13568308,0.32132749,0.00000000,0.05147719,0.71086486,0.21961968,0.34450072
-5.14157079,1.30429066,0.03416899,0.13186464,0.32875220,0.00000000,0.05065302,0.72436273,0.22711227,0.33927210
-5.13556778,1.31475785,0.03308623,0.12796833,0.33671881,0.00000000,0.04965773,0.73904495,0.23556466,0.33404395
-5.12956478,1.32744643,0.03185782,0.12413938,0.34541116,0.00000000,0.04851513,0.75532496,0.24513185,0.32913817
-5.12356178,1.34320731,0.03050176,0.12052262,0.35500357,0.00000000,0.04725058,0.77358449,0.25595280,0.32487165
-5.11755878,1.36281450,0.02903751,0.11725947,0.36565178,0.00000000,0.04589020,0.79415455,0.26814322,0.32154794
-5.11155578,1.38693366,0.02748554,0.11448516,0.37748395,0.00000000,0.04446015,0.81729691,0.28178881,0.31944967
-5.10555278,1.41609363,0.02586688,0.11232653,0.39059202,0.00000000,0.04298588,0.84318717,0.29693907,0.31883194
-5.09954977,1.45066214,0.02420269,0.11090016,0.40502392,0.00000000,0.04149140,0.87190003,0.31360226,0.31991683
-5.09354677,1.49082708,0.02251384,0.11031108,0.42077709,0.00000000,0.03999869,0.90339780,0.33174155,0.32288927
-5.08754377,1.53658415,0.02082048,0.11065193,0.43779363,0.00000000,0.03852712,0.93752284,0.35127280,0.32789435
-5.08154077,1.58773181,0.01914172,0.11200246,0.45595759,0.00000000,0.03709303,0.97399453,0.37206412,0.33503594
-5.07553777,1.64387400,0.01749529,0.11442951,0.47509472,0.00000000,0.03570942,1.01241140,0.39393742,0.34437675
-5.06953477,1.70443075,0.01589726,0.11798713,0.49497470,0.00000000,0.03438581,1.05225846,0.41667186,0.35593957
-5.06353177,1.76865649,0.01436190,0.12271686,0.51531621,0.00000000,0.03312820,1.09291996,0.44000943,0.36970959
-5.05752876,1.83566554,0.01290151,0.12864814,0.53579468,0.00000000,0.03193927,1.13369724,0.46366220,0.38563746
-5.05152576,1.90446365,0.01152639,0.13579850,0.55605247,0.00000000,0.03081860,1.17383104,0.48732133,0.40364295
-5.04552276,1.97398445,0.01024483,0.14417371,0.57571133,0.00000000,0.02976311,1.21252770,0.51066722,0.42361891
-5.03951976,2.04312913,0.00906316,0.15376759,0.59438649,0.00000000,0.02876753,1.24898803,0.53338057,0.44543517
-5.03351676,2.11080760,0.00798594,0.16456160,0.61170196,0.00000000,0.02782502,1.28243772,0.55515379,0.46894220
-5.02751376,2.17597918,0.00701606,0.17652407,0.62730619,0.00000000,0.02692778,1.31215788,0.57570226,0.49397432
-5.02151076,2.23769090,0.00615499,0.18960921,0.64088759,0.00000000,0.02606765,1.33751439,0.59477479,0.52035227
-5.01550775,2.29511164,0.00540297,0.20375584,0.65218878,0.00000000,0.02523677,1.35798454,0.61216299,0.54788505
-5.00950475,2.34756043,0.00475931,0.21888604,0.66101925,0.00000000,0.02442808,1.37317970,0.62770879,0.57637101
-5.00350175,2.39452755,0.00422255,0.23490377,0.66726537,0.00000000,0.02363586,1.38286290,0.64130994,0.60559832
-4.99749875,2.43568761,0.00379075,0.25169370,0.67089744,0.00000000,0.02285606,1.38696032,0.65292308,0.63534479
-4.99149575,2.47090396,0.00346163,0.26912028,0.67197315,0.00000000,0.02208655,1.38556618,0.66256417,0.66537738
-4.98549275,2.50022440,0.00323279,0.28702738,0.67063730,0.00000000,0.02132727,1.37894067,0.67030637,0.69545165
-4.97948974,2.52386862,0.00310181,0.30523851,0.66711765,0.00000000,0.02058019,1.36750090,0.67627528,0.72531121
-4.97348674,2.54220821,0.00306635,0.32355782,0.66171697,0.00000000,0.01984921,1.35180548,0.68064195,0.75468779
-4.96748374,2.55574034,0.00312412,0.34177200,0.65480173,0.00000000,0.01913987,1.33253317,0.68361387,0.78330175
-4.96148074,2.56505671,0.00327297,0.35965305,0.64678772,0.00000000,0.01845903,1.31045683,0.68542440,0.81086369
-4.95547774,2.57080949,0.00351072,0.37696196,0.63812348,0.00000000,0.01781441,1.28641377,0.68632124,0.83707696
-4.94947474,2.57367597,0.00383512,0.39345322,0.62927205,0.00000000,0.01721417,1.26127390,0.68655445,0.86164130
-4.94347174,2.57432380,0.00424368,0.40888007,0.62069217,0.00000000,0.01666633,1.23590721,0.68636460,0.88425757
-4.93746873,2.57337853,0.00473353,0.42300030,0.61281959,0.00000000,0.01617836,1.21115196,0.68597166,0.90463346
-4.93146573,2.57139502,0.00530120,0.43558231,0.60604948,0.00000000,0.01575665,1.18778499,0.68556513,0.92248995
-4.92546273,2.56883383,0.00594244,0.44641132,0.60072078,0.00000000,0.01540612,1.16649557,0.68529589,0.93756831
-4.91945973,2.56604378,0.00665207,0.45529537,0.59710314,0.00000000,0.01512992,1.14786351,0.68527009,0.94963728
-4.91345673,2.56325102,0.00742378,0.46207083,0.59538707,0.00000000,0.01492913,1.13234273,0.68554542,0.95850013
-4.90745373,2.56055503,0.00825001,0.46660728,0.59567775,0.00000000,0.01480265,1.12025046,0.68612969,0.96400110
-4.90145073,2.55793128,0.00912190,0.46881142,0.59799260,0.00000000,0.01474718,1.11176253,0.68698206,0.96603107
-4.89544772,2.55524014,0.01002920,0.46862986,0.60226286,0.00000000,0.01475725,1.10691450,0.68801639,0.96453200
-4.88944472,2.55224121,0.01096036,0.46605081,0.60833871,0.00000000,0.01482542,1.10560842,0.68910690,0.95949992
-4.88344172,2.54861216,0.01190260,0.46110434,0.61599781,0.00000000,0.01494256,1.10762444,0.69009542,0.95098638
-4.87743872,2.54397070,0.01284210,0.45386156,0.62495666,0.00000000,0.01509812,1.11263657,0.69080013,0.93909816
-4.87143572,2.53789853,0.01376420,0.44443241,0.63488410,0.00000000,0.01528060,1.12023152,0.69102519,0.92399525
-4.86543272,2.52996587,0.01465373,0.43296253,0.64541619,0.00000000,0.01547793,1.12992954,0.69057068,0.90588730
-4.85942971,2.51975525,0.01549534,0.41962913,0.65617179,0.00000000,0.01567794,1.14120616,0.68924263,0.88502852
-4.85342671,2.50688334,0.01627388,0.40463614,0.66676794,0.00000000,0.01586878,1.15351370,0.68686227,0.86171138
-4.84742371,2.49101981,0.01697485,0.38820894,0.67683430,0.00000000,0.01603936,1.16630156,0.68327451,0.83625935
-4.84142071,2.47190251,0.01758477,0.37058871,0.68602606,0.00000000,0.01617971,1.17903447,0.67835491,0.80901896
-4.83541771,2.44934814,0.01809161,0.35202686,0.69403475,0.00000000,0.01628130,1.19120783,0.67201510,0.78035157
-4.82941471,2.42325846,0.01848517,0.33277954,0.70059656,0.00000000,0.01633727,1.20236003,0.66420643,0.75062501
-4.82341171,2.39362187,0.01875737,0.31310251,0.70549786,0.00000000,0.01634261,1.21208109,0.65492174,0.72020570
-4.81740870,2.36051070,0.01890259,0.29324657,0.70857815,0.00000000,0.01629422,1.22001803,0.64419534,0.68945119
-4.81140570,2.32407477,0.01891779,0.27345349,0.70973018,0.00000000,0.01619098,1.22587696,0.63210130,0.65870363
-4.80540270,2.28453204,0.01880261,0.25395275,0.70889782,0.00000000,0.01603359,1.22942229,0.61875036,0.62828419
-4.79939970,2.24215712,0.01855944,0.23495893,0.70607195,0.00000000,0.01582451,1.23047386,0.60428560,0.59848875
-4.79339670,2.19726875,0.01819326,0.21666980,0.70128477,0.00000000,0.01556775,1.22890233,0.58887735,0.56958468
-4.78739370,2.15021713,0.01771154,0.19926516,0.69460326,0.00000000,0.01526858,1.22462384,0.57271758,0.54180903
-4.78139070,2.10137206,0.01712391,0.18290624,0.68612211,0.00000000,0.01493333,1.21759437,0.55601421,0.51536791
-4.77538769,2.05111263,0.01644190,0.16773564,0.67595672,0.00000000,0.01456909,1.20780449,0.53898549,0.49043695
-4.76938469,1.99981888,0.01567853,0.15387771,0.66423677,0.00000000,0.01418338,1.19527504,0.52185481,0.46716278
-4.76338169,1.94786595,0.01484793,0.14143917,0.65110054,0.00000000,0.01378392,1.18005396,0.50484617,0.44566528
-4.75737869,1.89562060,0.01396483,0.13050996,0.63669036,0.00000000,0.01337835,1.16221438,0.48818016,0.42604038
-4.75137569,1.84343984,0.01304424,0.12116409,0.62114921,0.00000000,0.01297396,1.14185411,0.47207076,0.40836308
-4.74537269,1.79167136,0.01210094,0.11346043,0.60461846,0.00000000,0.01257757,1.11909603,0.45672263,0.39269049
-4.73936968,1.74065503,0.01114912,0.10744330,0.58723672,0.00000000,0.01219525,1.09408934,0.44232898,0.37906462
-4.73336668,1.69072469,0.01020210,0.10314282,0.56913952,0.00000000,0.01183230,1.06701092,0.42906966,0.36751460
-4.72736368,1.64220951,0.00927195,0.10057493,0.55045955,0.00000000,0.01149307,1.03806652,0.41710940,0.35805819
-4.72136068,1.59543415,0.00836937,0.09974104,0.53132727,0.00000000,0.01118098,1.00749111,0.40659598,0.35070240
-4.71535768,1.55071703,0.00750348,0.10062733,0.51187154,0.00000000,0.01089846,0.97554812,0.39765810,0.34544317
-4.70935468,1.50836638,0.00668174,0.10320376,0.49221998,0.00000000,0.01064698,0.94252701,0.39040295,0.34226397
-4.70335168,1.46867379,0.00590996,0.10742282,0.47249902,0.00000000,0.01042710,0.90873908,0.38491333,0.34113367
-4.69734867,1.43190547,0.00519230,0.11321813,0.45283330,0.00000000,0.01023858,0.87451159,0.38124445,0.34200358
-4.69134567,1.39829136,0.00453138,0.12050310,0.43334456,0.00000000,0.01008045,0.84018003,0.37942044,0.34480398
-4.68534267,1.36801308,0.00392838,0.12916970,0.41414994,0.00000000,0.00995118,0.80607912,0.37943085,0.34944056
-4.67933967,1.34119115,0.00338323,0.13908756,0.39535986,0.00000000,0.00984883,0.77253281,0.38122732,0.35579093
-4.67333667,1.31787287,0.00289477,0.15010362,0.37707558,0.00000000,0.00977127,0.73984394,0.38472086,0.36370176
-4.66733367,1.29802170,0.00246091,0.16204238,0.35938676,0.00000000,0.00971635,0.70828409,0.38977986,0.37298674
-4.66133067,1.28150923,0.00207887,0.17470703,0.34236907,0.00000000,0.00968215,0.67808432,0.39622939,0.38342585
-4.65532766,1.26811080,0.00174534,0.18788138,0.32608229,0.00000000,0.00966723,0.64942743,0.40385192,0.39476610
-4.64932466,1.25750546,0.00145663,0.20133294,0.31056890,0.00000000,0.00967087,0.62244220,0.41238969,0.40672400
-4.64332166,1.24928071,0.00120888,0.21481675,0.29585343,0.00000000,0.00969333,0.59720005,0.42154896,0.41898986
