energy_ev,total_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.28064032,1.33663484,0.24498906,0.06615885,0.48707552,0.72506124,0.04013447,0.16262754,0.00996036,0.11849740
-3.27463732,1.32613048,0.25344840,0.06646933,0.49322592,0.70591329,0.03972568,0.16674509,0.01011088,0.12010433
-3.26863432,1.32118167,0.26336083,0.06717527,0.50001981,0.68935288,0.03949016,0.17198786,0.01034904,0.12222095
-3.26263132,1.32204760,0.27461745,0.06826865,0.50738707,0.67576248,0.03941067,0.17830502,0.01068278,0.12486182
-3.25662831,1.32884283,0.28707254,0.06973082,0.51522803,0.66546447,0.03946384,0.18561831,0.01111835,0.12802602
-3.25062531,1.34154649,0.30054878,0.07153340,0.52341912,0.65872145,0.03962126,0.19382507,0.01166018,0.13169737
-3.24462231,1.36001655,0.31484368,0.07363949,0.53181997,0.65573889,0.03985075,0.20280200,0.01231067,0.13584515
-3.23861931,1.38400806,0.32973706,0.07600512,0.54028115,0.65666949,0.04011772,0.21240967,0.01307017,0.14042525
-3.23261631,1.41319412,0.34499928,0.07858093,0.54865239,0.66161876,0.04038665,0.22249748,0.01393690,0.14538173
-3.22661331,1.44718856,0.36039998,0.08131387,0.55679067,0.67065132,0.04062250,0.23290897,0.01490696,0.15064874
-3.22061031,1.48556889,0.37571674,0.08414909,0.56456770,0.68379711,0.04079210,0.24348724,0.01597442,0.15615259
-3.21460730,1.52789850,0.39074366,0.08703168,0.57187639,0.70105728,0.04086542,0.25408032,0.01713140,0.16181408
-3.20860430,1.57374700,0.40529914,0.08990849,0.57863601,0.72240913,0.04081668,0.26454625,0.01836827,0.16755086
-3.20260130,1.62270792,0.41923280,0.09272965,0.58479572,0.74780996,0.04062522,0.27475773,0.01967382,0.17327976
-3.19659830,1.67441300,0.43243110,0.09545011,0.59033636,0.77719955,0.04027624,0.28460618,0.02103555,0.17891914
-3.19059530,1.72854277,0.44482142,0.09803079,0.59527047,0.81050135,0.03976113,0.29400499,0.02243993,0.18439103
-3.18459230,1.78483310,0.45637445,0.10043960,0.59964055,0.84762237,0.03907773,0.30289199,0.02387275,0.18962318
-3.17858929,1.84307788,0.46710475,0.10265208,0.60351578,0.88845211,0.03823015,0.31123087,0.02531942,0.19455079
-3.17258629,1.90312791,0.47706942,0.10465189,0.60698742,0.93286068,0.03722846,0.31901168,0.02676539,0.19911809
-3.16658329,1.96488649,0.48636486,0.10643085,0.61016316,0.98069657,0.03608816,0.32625032,0.02819644,0.20327958
-3.16058029,2.02830204,0.49512187,0.10798879,0.61316089,1.03178430,0.03482939,0.33298692,0.02959905,0.20700102
-3.15457729,2.09335851,0.50349909,0.10933312,0.61610201,1.08592245,0.03347609,0.33928345,0.03096070,0.21026001
-3.14857429,2.16006393,0.51167515,0.11047804,0.61910490,1.14288214,0.03205500,0.34522028,0.03227016,0.21304637
-3.14257129,2.22843784,0.51983975,0.11144369,0.62227868,1.20240631,0.03059461,0.35089216,0.03351770,0.21536213
-3.13656828,2.29849807,0.52818410,0.11225492,0.62571760,1.26420993,0.02912416,0.35640343,0.03469525,0.21722113
-3.13056528,2.37024739,0.53689096,0.11294003,0.62949627,1.32798105,0.02767259,0.36186286,0.03579649,0.21864843
-3.12456228,2.44366036,0.54612482,0.11352937,0.63366591,1.39338270,0.02626762,0.36737817,0.03681688,0.21967923
-3.11855928,2.51867090,0.55602253,0.11405379,0.63825161,1.46005558,0.02493493,0.37305038,0.03775359,0.22035767
-3.11255628,2.59516081,0.56668476,0.11454322,0.64325077,1.52762116,0.02369746,0.37896841,0.03860536,0.22073521
-3.10655328,2.67294957,0.57816870,0.11502516,0.64863260,1.59568516,0.02257485,0.38520377,0.03937235,0.22086885
-3.10055028,2.75178568,0.59048231,0.11552333,0.65433853,1.66384113,0.02158304,0.39180591,0.04005584,0.22081917
-3.09454727,2.83133993,0.60358030,0.11605642,0.66028368,1.73167394,0.02073401,0.39879821,0.04065795,0.22064820
-3.08854427,2.91120078,0.61736226,0.11663709,0.66635892,1.79876306,0.02003574,0.40617484,0.04118133,0.22041728
-3.08254127,2.99087229,0.63167281,0.11727115,0.67243375,1.86468564,0.01949215,0.41389866,0.04162884,0.22018490
-3.07653827,3.06977483,0.64630411,0.11795704,0.67835958,1.92901938,0.01910335,0.42190034,0.04200321,0.22000466
-3.07053527,3.14724897,0.66100042,0.11868558,0.68397344,1.99134522,0.01886582,0.43007871,0.04230678,0.21992340
-3.06453227,3.22256278,0.67546492,0.11944010,0.68910203,2.05125025,0.01877280,0.43830247,0.04254123,0.21997961
-3.05852926,3.29492272,0.68936827,0.12019686,0.69356596,2.10833083,0.01881462,0.44641322,0.04270742,0.22020218
-3.05252626,3.36348827,0.70235888,0.12092574,0.69718413,2.16219633,0.01897918,0.45422975,0.04280525,0.22060946
-3.04652326,3.42739019,0.71407442,0.12159135,0.69977827,2.21247367,0.01925237,0.46155351,0.04283368,0.22120893
-3.04052026,3.48575215,0.72415416,0.12215426,0.70117742,2.25881281,0.01961850,0.46817506,0.04279072,0.22199718
-3.03451726,3.53771542,0.73225173,0.12257254,0.70122253,2.30089346,0.02006078,0.47388128,0.04267360,0.22296044
-3.02851426,3.58246579,0.73804770,0.12280344,0.69977095,2.33843281,0.02056170,0.47846305,0.04247897,0.22407559
-3.02251126,3.61926204,0.74126164,0.12280513,0.69670077,2.37119440,0.02110343,0.48172317,0.04220314,0.22531151
-3.01650825,3.64746492,0.74166300,0.12253848,0.69191509,2.39899777,0.02166822,0.48348411,0.04184243,0.22663086
-3.01050525,3.66656541,0.73908053,0.12196879,0.68534590,2.42172854,0.02223868,0.48359530,0.04139348,0.22799211
-3.00450225,3.67621121,0.73340970,0.12106736,0.67695768,2.43934858,0.02279810,0.48193965,0.04085365,0.22935167
-2.99849925,3.67623009,0.72461797,0.11981291,0.66675052,2.45190556,0.02333072,0.47843904,0.04022137,0.23066622
-2.99249625,3.66664900,0.71274756,0.11819271,0.65476264,2.45954140,0.02382198,0.47305850,0.03949647,0.23189482
-2.98649325,3.64770788,0.69791579,0.11620342,0.64107222,2.46249892,0.02425870,0.46580896,0.03868048,0.23300097
-2.98049025,3.61986728,0.68031276,0.11385161,0.62579849,2.46112624,0.02462929,0.45674837,0.03777687,0.23395436
-2.97448724,3.58380922,0.66019677,0.11115392,0.60910191,2.45587812,0.02492386,0.44598127,0.03679123,0.23473222
-2.96848424,3.54043081,0.63788747,0.10813687,0.59118337,2.44731410,0.02513442,0.43365678,0.03573139,0.23532029
-2.96248124,3.49083074,0.61375719,0.10483631,0.57228250,2.43609298,0.02525491,0.41996513,0.03460740,0.23571324
-2.95647824,3.43628866,0.58822068,0.10129661,0.55267478,2.42296343,0.02528132,0.40513286,0.03343149,0.23591462
-2.95047524,3.37823815,0.56172390,0.09756949,0.53266785,2.40875088,0.02521169,0.38941695,0.03221792,0.23593631
-2.94447224,3.31823392,0.53473202,0.09371273,0.51259660,2.39434074,0.02504613,0.37309816,0.03098274,0.23579747
-2.93846923,3.25791423,0.50771726,0.08978862,0.49281744,2.38065837,0.02478681,0.35647367,0.02974354,0.23552310
-2.93246623,3.19895971,0.48114697,0.08586230,0.47370171,2.36864619,0.02443787,0.33984951,0.02851904,0.23514230
-2.92646323,3.14304975,0.45547214,0.08200007,0.45562818,2.35923863,0.02400529,0.32353285,0.02732871,0.23468626
-2.92046023,3.09181777,0.43111694,0.07826768,0.43897500,2.35333556,0.02349677,0.30782454,0.02619234,0.23418615
-2.91445723,3.04680672,0.40846925,0.07472864,0.42411107,2.35177502,0.02292156,0.29301188,0.02512956,0.23367105
-2.90845423,3.00942591,0.38787251,0.07144264,0.41138698,2.35530614,0.02229016,0.27936206,0.02415937,0.23316596
-2.90245123,2.98091058,0.36961905,0.06846405,0.40112586,2.36456297,0.02161412,0.26711613,0.02329968,0.23269005
-2.89644822,2.96228507,0.35394477,0.06584063,0.39361408,2.38004021,0.02090575,0.25648385,0.02256682,0.23225527
-2.89044522,2.95433078,0.34102536,0.06361239,0.38909223,2.40207160,0.02017776,0.24763921,0.02197517,0.23186529
-2.88444222,2.95755955,0.33097389,0.06181061,0.38774661,2.43081171,0.01944298,0.24071692,0.02153672,0.23151496
-2.87843922,2.97219353,0.32383985,0.06045714,0.38970126,2.46622188,0.01871403,0.23580969,0.02126079,0.23119028
-2.87243622,2.99815179,0.31960936,0.05956388,0.39501122,2.50806098,0.01800297,0.23296651,0.02115372,0.23086870
-2.86643322,3.03504449,0.31820669,0.05913245,0.40365692,2.55588137,0.01732101,0.23219167,0.02121872,0.23052013
-2.86043022,3.08217485,0.31949694,0.05915423,0.41554021,2.60903049,0.01667823,0.23344487,0.02145573,0.23010812
-2.85442721,3.13854907,0.32328970,0.05961046,0.43048236,2.66665855,0.01608335,0.23664211,0.02186140,0.22959158
-2.84842421,3.20289451,0.32934384,0.06047271,0.44822405,2.72773206,0.01554350,0.24165758,0.02242916,0.22892667
-2.84242121,3.27368574,0.33737315,0.06170351,0.46842790,2.79105348,0.01506412,0.24832641,0.02314936,0.22806890
-2.83641821,3.34917843,0.34705303,0.06325725,0.49068335,2.85528662,0.01464882,0.25644847,0.02400957,0.22697528
-2.83041521,3.42745030,0.35802780,0.06508127,0.51451422,2.91898729,0.01429940,0.26579290,0.02499482,0.22560649
-2.82441221,3.50644858,0.36991894,0.06711717,0.53938878,2.98063875,0.01401582,0.27610361,0.02608807,0.22392888
-2.81840920,3.58404280,0.38233380,0.06930224,0.56473223,3.03869090,0.01379635,0.28710550,0.02727068,0.22191626
-2.81240620,3.65808157,0.39487481,0.07157108,0.58994135,3.09160245,0.01363765,0.29851132,0.02852288,0.21955146
-2.80640320,3.72645204,0.40714895,0.07385732,0.61440084,3.13788458,0.01353500,0.31002909,0.02982438,0.21682743
-2.80040020,3.78714010,0.41877721,0.07609536,0.63750109,3.17614505,0.01348246,0.32136977,0.03115491,0.21374805
-2.79439720,3.83828944,0.42940382,0.07822210,0.65865650,3.20513106,0.01347314,0.33225508,0.03249477,0.21032848
-2.78839420,3.87825767,0.43870504,0.08017873,0.67732395,3.22376953,0.01349946,0.34242515,0.03382542,0.20659507
-2.78239120,3.90566729,0.44639705,0.08191225,0.69302065,3.23120329,0.01355338,0.35164580,0.03512993,0.20258490
-2.77638819,3.91944981,0.45224282,0.08337693,0.70534061,3.22682184,0.01362667,0.35971512,0.03639345,0.19834489
-2.77038519,3.91888126,0.45605767,0.08453553,0.71396912,3.21028537,0.01371112,0.36646919,0.03760356,0.19393060
-2.76438219,3.90360759,0.45771324,0.08536026,0.71869467,3.18154113,0.01379879,0.37178664,0.03875057,0.18940479
-2.75837919,3.87365915,0.45713981,0.08583344,0.71941772,3.14083143,0.01388213,0.37559193,0.03982770,0.18483564
-2.75237619,3.82945329,0.45432684,0.08594780,0.71615601,3.08869280,0.01395417,0.37785716,0.04083116,0.18029495
-2.74637319,3.77178525,0.44932167,0.08570654,0.70904614,3.02594634,0.01400861,0.37860236,0.04176015,0.17585617
-2.74037019,3.70180741,0.44222649,0.08512298,0.69834127,2.95367953,0.01403995,0.37789422,0.04261678,0.17159246
-2.73436718,3.62099781,0.43319381,0.08421992,0.68440521,2.87322016,0.01404345,0.37584337,0.04340585,0.16757482
-2.72836418,3.53111912,0.42242036,0.08302871,0.66770292,2.78610334,0.01401524,0.37260019,0.04413460,0.16387026
-2.72236118,3.43416947,0.41014007,0.08158809,0.64878791,2.69403274,0.01395228,0.36834947,0.04481234,0.16054020
-2.71635818,3.33232726,0.39661600,0.07994282,0.62828692,2.59883758,0.01385235,0.36330394,0.04545007,0.15763908
-2.71035518,3.22789150,0.38213196,0.07814215,0.60688259,2.50242661,0.01371402,0.35769714,0.04606001,0.15521311
-2.70435218,3.12322011,0.36698385,0.07623821,0.58529453,2.40674092,0.01353662,0.35177563,0.04665508,0.15329939
-2.69834917,3.02066794,0.35147114,0.07428442,0.56425962,2.31370675,0.01332021,0.34579103,0.04724845,0.15192521
-2.69234617,2.92252642,0.33588889,0.07233382,0.54451194,2.22518982,0.01306550,0.33999210,0.04785291,0.15110758
-2.68634317,2.83096657,0.32052031,0.07043761,0.52676314,2.14295232,0.01277386,0.33461705,0.04848043,0.15085307
-2.68034017,2.74798675,0.30563035,0.06864370,0.51168364,2.06861355,0.01244722,0.32988642,0.04914157,0.15115786
-2.67433717,2.67536629,0.29146021,0.06699551,0.49988511,2.00361489,0.01208804,0.32599672,0.04984503,0.15200788
-2.66833417,2.61462585,0.27822308,0.06553092,0.49190469,1.94918978,0.01169929,0.32311497,0.05059717,0.15337932
-2.66233117,2.56699513,0.26610096,0.06428141,0.48819124,1.90633894,0.01128434,0.32137433,0.05140165,0.15523908
-2.65632816,2.53338824,0.25524267,0.06327153,0.48909381,1.87581110,0.01084697,0.32087090,0.05225908,0.15754548
-2.65032516,2.51438686,0.24576296,0.06251849,0.49485258,1.85808913,0.01039121,0.32166181,0.05316682,0.16024903
-2.64432216,2.51023126,0.23774267,0.06203201,0.50559231,1.85338173,0.00992135,0.32376450,0.05411884,0.16329327
-2.63831916,2.52081883,0.23122971,0.06181444,0.52131847,1.86162044,0.00944182,0.32715734,0.05510571,0.16661567
-2.63231616,2.54571010,0.22624099,0.06186104,0.54191604,1.88246186,0.00895708,0.33178138,0.05611472,0.17014866
-2.62631316,2.58414184,0.22276485,0.06216042,0.56715093,1.91529500,0.00847156,0.33754326,0.05713011,0.17382058
-2.62031016,2.63504689,0.22076424,0.06269520,0.59667420,1.95925369,0.00798959,0.34431912,0.05813345,0.17755683
-2.61430715,2.69708033,0.22018015,0.06344275,0.63002876,2.01323382,0.00751521,0.35195936,0.05910413,0.18128097
-2.60830415,2.76865156,0.22093548,0.06437604,0.66665874,2.07591535,0.00705222,0.36029404,0.06001993,0.18491585
-2.60230115,2.84796166,0.22293910,0.06546463,0.70592115,2.14578896,0.00660397,0.36913883,0.06085773,0.18838486
-2.59629815,2.93304557,0.22609000,0.06667559,0.74709988,2.22118698,0.00617340,0.37830121,0.06159423,0.19161314
-2.59029515,3.02181812,0.23028144,0.06797454,0.78942162,2.30031837,0.00576293,0.38758681,0.06220678,0.19452884
-2.58429215,3.11212324,0.23540513,0.06932664,0.83207350,2.38130716,0.00537444,0.39680553,0.06267410,0.19706437
-2.57828914,3.20178511,0.24135506,0.07069752,0.87422198,2.46223378,0.00500927,0.40577742,0.06297711,0.19915764
-2.57228614,3.28866038,0.24803125,0.07205418,0.91503272,2.54117840,0.00466821,0.41433800,0.06309957,0.20075327
-2.56628314,3.37068990,0.25534299,0.07336585,0.95369068,2.61626535,0.00435152,0.42234289,0.06302873,0.20180373
-2.56028014,3.44594874,0.26321167,0.07460464,0.98942013,2.68570745,0.00405899,0.42967168,0.06275583,0.20227038
-2.55427714,3.51269321,0.27157313,0.07574623,1.02150381,2.74784907,0.00378996,0.43623081,0.06227645,0.20212436
-2.54827414,3.56940314,0.28037926,0.07677032,1.04930078,2.80120648,0.00354341,0.44195545,0.06159070,0.20134736
-2.54227114,3.61481849,0.28959894,0.07766098,1.07226229,2.84450439,0.00331802,0.44681038,0.06070337,0.19993222
-2.53626813,3.64796877,0.29921825,0.07840695,1.08994518,2.87670719,0.00311225,0.45078980,0.05962374,0.19788323
-2.53026513,3.66819430,0.30923978,0.07900167,1.10202231,2.89704385,0.00292442,0.45391611,0.05836543,0.19521624
-2.52426213,3.67515869,0.31968120,0.07944332,1.10828972,2.90502552,0.00275277,0.45623774,0.05694598,0.19195858
-2.51825913,3.66885175,0.33057301,0.07973459,1.10867016,2.90045513,0.00259556,0.45782616,0.05538642,0.18814859
-2.51225613,3.64958294,0.34195549,0.07988246,1.10321294,2.88342838,0.00245111,0.45877207,0.05371066,0.18383498
-2.50625313,3.61796528,0.35387503,0.07989777,1.09209006,2.85432624,0.00231787,0.45918111,0.05194488,0.17907587
-2.50025013,3.57489038,0.36637991,0.07979475,1.07558885,2.81379899,0.00219446,0.45916902,0.05011686,0.17393763
-2.49424712,3.52149549,0.37951572,0.07959041,1.05410124,2.76274239,0.00207970,0.45885657,0.04825525,0.16849350
-2.48824412,3.45912356,0.39332056,0.07930391,1.02811038,2.70226690,0.00197265,0.45836449,0.04638889,0.16282192
-2.48224112,3.38927793,0.40782030,0.07895584,0.99817478,2.63366099,0.00187260,0.45780837,0.04454613,0.15700487
-2.47623812,3.31357326,0.42302401,0.07856749,0.96491081,2.55834993,0.00177909,0.45729397,0.04275421,0.15112599
-2.47023512,3.23368441,0.43892004,0.07816015,0.92897421,2.47785161,0.00169190,0.45691294,0.04103868,0.14526867
-2.46423212,3.15129521,0.45547263,0.07775430,0.89104118,2.39373103,0.00161102,0.45673921,0.03942286,0.13951422
-2.45822911,3.06804896,0.47261957,0.07736905,0.85178985,2.30755494,0.00153664,0.45682618,0.03792741,0.13394000
-2.45222611,2.98550230,0.49027089,0.07702147,0.81188264,2.22084845,0.00146916,0.45720477,0.03657000,0.12861776
-2.44622311,2.90508409,0.50830879,0.07672608,0.77195030,2.13505480,0.00140907,0.45788249,0.03536495,0.12361210
-2.44022011,2.82806054,0.52658887,0.07649451,0.73257788,2.05149981,0.00135703,0.45884357,0.03432311,0.11897922
-2.43421711,2.75550770,0.54494264,0.07633520,0.69429314,1.97136180,0.00131379,0.46005012,0.03345169,0.11476590
-2.42821411,2.68829181,0.56318131,0.07625328,0.65755768,1.89564790,0.00128016,0.46144429,0.03275423,0.11100878
-2.42221111,2.62705802,0.58110071,0.07625060,0.62276082,1.82517715,0.00125705,0.46295137,0.03223064,0.10773400
-2.41620810,2.57222729,0.59848720,0.07632589,0.59021637,1.76057056,0.00124544,0.46448367,0.03187730,0.10495717
-2.41020510,2.52400128,0.61512429,0.07647509,0.56016202,1.70224805,0.00124641,0.46594507,0.03168724,0.10268367
-2.40420210,2.48237435,0.63079975,0.07669173,0.53276137,1.65043186,0.00126113,0.46723597,0.03165037,0.10090925
-2.39819910,2.44715206,0.64531290,0.07696751,0.50810799,1.60515588,0.00129099,0.46825849,0.03175376,0.09962098
-2.39219610,2.41797482,0.65848186,0.07729286,0.48623152,1.56628019,0.00133757,0.46892170,0.03198204,0.09879842
-2.38619310,2.39434572,0.67015032,0.07765767,0.46710497,1.53350983,0.00140279,0.46914659,0.03231774,0.09841502
-2.38019010,2.37566115,0.68019369,0.07805198,0.45065325,1.50641693,0.00148900,0.46887072,0.03274173,0.09843965
-2.37418709,2.36124300,0.68852436,0.07846667,0.43676207,1.48446521,0.00159910,0.46805215,0.03323373,0.09883830
-2.36818409,2.35037136,0.69509591,0.07889418,0.42528707,1.46703588,0.00173668,0.46667280,0.03377278,0.09957569
-2.36218109,2.34231639,0.69990603,0.07932916,0.41606272,1.45345408,0.00190618,0.46474083,0.03433775,0.10061699
-2.35617809,2.33636873,0.70299817,0.07976903,0.40891062,1.44301494,0.00211303,0.46229219,0.03490791,0.10192934
-2.35017509,2.33186721,0.70446190,0.08021452,0.40364695,1.43500860,0.00236386,0.45939120,0.03546341,0.10348323
-2.34417209,2.32822359,0.70443185,0.08067001,0.40008889,1.42874359,0.00266664,0.45613018,0.03598585,0.10525368
-2.33816908,2.32494341,0.70308546,0.08114382,0.39805981,1.42356794,0.00303082,0.45262822,0.03645877,0.10722113
-2.33216608,2.32164279,0.70063943,0.08164836,0.39739315,1.41888767,0.00346746,0.44902909,0.03686812,0.10937204
-2.32616308,2.31806072,0.69734519,0.08220007,0.39793506,1.41418241,0.00398935,0.44549835,0.03720264,0.11169910
-2.32016008,2.31406675,0.69348332,0.08281924,0.39954570,1.40901775,0.00461098,0.44221989,0.03745430,0.11420113
-2.31415708,2.30966391,0.68935714,0.08352971,0.40209943,1.40305437,0.00534858,0.43939176,0.03761848,0.11688262
-2.30815408,2.30498690,0.68528564,0.08435832,0.40548389,1.39605372,0.00621997,0.43722164,0.03769425,0.11975288
-2.30215108,2.30029566,0.68159589,0.08533424,0.40959833,1.38788042,0.00724437,0.43592188,0.03768436,0.12282493
-2.29614807,2.29596452,0.67861496,0.08648813,0.41435119,1.37850132,0.00844210,0.43570422,0.03759530,0.12611413
-2.29014507,2.29246725,0.67666180,0.08785119,0.41965731,1.36798152,0.00983416,0.43677444,0.03743708,0.12963658
-2.28414207,2.29035846,0.67603895,0.08945405,0.42543499,1.35647740,0.01144170,0.43932683,0.03722301,0.13340743
-2.27813907,2.29025190,0.67702453,0.09132560,0.43160308,1.34422720,0.01328535,0.44353879,0.03696927,0.13743918
-2.27213607,2.29279635,0.67986458,0.09349172,0.43807837,1.33153920,0.01538447,0.44956553,0.03669445,0.14174003
-2.26613307,2.29864986,0.68476601,0.09597411,0.44477354,1.31877827,0.01775628,0.45753518,0.03641898,0.14631238
-2.26013007,2.30845323,0.69189045,0.09878901,0.45159584,1.30635087,0.02041491,0.46754419,0.03616438,0.15115165
-2.25412706,2.32280367,0.70134914,0.10194616,0.45844650,1.29468933,0.02337040,0.47965353,0.03595261,0.15624531
-2.24812406,2.34222958,0.71319904,0.10544779,0.46522124,1.28423565,0.02662772,0.49388544,0.03580528,0.16157248
-2.24212106,2.36716738,0.72744057,0.10928789,0.47181167,1.27542553,0.03018576,0.51022115,0.03574289,0.16710380
-2.23611806,2.39794122,0.74401675,0.11345167,0.47810762,1.26867299,0.03403643,0.52859965,0.03578405,0.17280187
-2.23011506,2.43474647,0.76281418,0.11791530,0.48400038,1.26435596,0.03816388,0.54891746,0.03594486,0.17862209
-2.22411206,2.47763741,0.78366565,0.12264602,0.48938654,1.26280350,0.04254391,0.57102965,0.03623821,0.18451392
-2.21810905,2.52651966,0.80635441,0.12760246,0.49417241,1.26428459,0.04714360,0.59475193,0.03667331,0.19042246
-2.21210605,2.58114755,0.83061990,0.13273536,0.49827851,1.26899905,0.05192121,0.61986400,0.03725528,0.19629038
-2.20610305,2.64112638,0.85616489,0.13798855,0.50164402,1.27707056,0.05682641,0.64611390,0.03798486,0.20205984
-2.20010005,2.70591947,0.88266348,0.14330022,0.50423079,1.28854199,0.06180084,0.67322325,0.03885832,0.20767463
-2.19409705,2.77485942,0.90976990,0.14860438,0.50602665,1.30337290,0.06677905,0.70089328,0.03986747,0.21308209
-2.18809405,2.84716313,0.93712758,0.15383249,0.50704762,1.32143934,0.07168972,0.72881137,0.04099979,0.21823488
-2.18209105,2.92194983,0.96437812,0.15891522,0.50733893,1.34253568,0.07645727,0.75665785,0.04223883,0.22309248
-2.17608804,2.99826124,0.99116982,0.16378419,0.50697462,1.36637841,0.08100377,0.78411274,0.04356455,0.22762223
-2.17008504,3.07508317,1.01716535,0.16837369,0.50605549,1.39261171,0.08525097,0.81086233,0.04495394,0.23179997
-2.16408204,3.15136754,1.04204840,0.17262226,0.50470571,1.42081458,0.08912262,0.83660516,0.04638162,0.23561017
-2.15807904,3.22605419,1.06552882,0.17647413,0.50306777,1.45050937,0.09254675,0.86105731,0.04782053,0.23904559
-2.15207604,3.29809174,1.08734644,0.17988041,0.50129640,1.48117145,0.09545795,0.88395675,0.04924274,0.24210645
-2.14607304,3.36645695,1.10727320,0.18279997,0.49955134,1.51223982,0.09779957,0.90506675,0.05062012,0.24479931
-2.14007004,3.43017221,1.12511387,0.18520009,0.49798954,1.54312852,0.09952561,0.92417810,0.05192515,0.24713549
-2.13406703,3.48832085,1.14070533,0.18705679,0.49675717,1.57323860,0.10060235,0.94111041,0.05313162,0.24912945
-2.12806403,3.54006022,1.15391481,0.18835481,0.49598175,1.60197039,0.10100956,0.95571238,0.05421526,0.25079701
-2.12206103,3.58463264,1.16463718,0.18908740,0.49576500,1.62873601,0.10074129,0.96786120,0.05515437,0.25215358
-2.11605803,3.62137420,1.17279177,0.18925584,0.49617664,1.65297175,0.09980610,0.97746143,0.05593023,0.25321266
-2.11005503,3.64972190,1.17831901,0.18886871,0.49724973,1.67415024,0.09822686,0.98444331,0.05652756,0.25398456
-2.10405203,3.66921912,1.18117725,0.18794115,0.49897759,1.69179202,0.09603998,0.98876103,0.05693474,0.25447543
-2.09804902,3.67951995,1.18134002,0.18649393,0.50131273,1.70547640,0.09329421,0.99039090,0.05714401,0.25468677
-2.09204602,3.68039247,1.17879411,0.18455253,0.50416771,1.71485126,0.09004902,0.98932984,0.05715150,0.25461542
-2.08604302,3.67172116,1.17353847,0.18214628,0.50741805,1.71964152,0.08637262,0.98559427,0.05695720,0.25425388
-2.08004002,3.65350856,1.16558420,0.17930752,0.51090688,1.71965604,0.08233974,0.97921944,0.05656481,0.25359119
-2.07403702,3.62587616,1.15495548,0.17607086,0.51445134,1.71479269,0.07802927,0.97025940,0.05598151,0.25261406
-2.06803402,3.58906426,1.14169139,0.17247260,0.51785014,1.70504136,0.07352185,0.95878736,0.05521767,0.25130833
-2.06203102,3.54343074,1.12584847,0.16855024,0.52089205,1.69048466,0.06889745,0.94489658,0.05428651,0.24966053
-2.05602801,3.48944825,1.10750367,0.16434211,0.52336478,1.67129628,0.06423322,0.92870140,0.05320370,0.24765958
-2.05002501,3.42769960,1.08675741,0.15988710,0.52506385,1.64773687,0.05960140,0.91033840,0.05198693,0.24529834
-2.04402201,3.35887098,1.06373642,0.15522451,0.52580091,1.62014747,0.05506767,0.88996727,0.05065547,0.24257497
-2.03801901,3.28374265,1.03859602,0.15039385,0.52541116,1.58894061,0.05068979,0.86777127,0.04922972,0.23949410
-2.03201601,3.20317700,1.01152143,0.14543474,0.52375947,1.55458929,0.04651657,0.84395706,0.04773075,0.23606747
-2.02601301,3.11810385,0.98272800,0.14038677,0.52074491,1.51761408,0.04258730,0.81875355,0.04617988,0.23231434
-2.02001001,3.02950315,0.95246007,0.13528923,0.51630362,1.47856879,0.03893152,0.79240981,0.04459820,0.22826129
-2.01400700,2.93838524,0.92098834,0.13018090,0.51040977,1.43802518,0.03556915,0.76519187,0.04300619,0.22394167
-2.00800400,2.84576935,0.88860589,0.12509963,0.50307486,1.39655712,0.03251094,0.73737838,0.04142332,0.21939460
-2.00200100,2.75266072,0.85562277,0.12008197,0.49434530,1.35472488,0.02975919,0.70925541,0.03986764,0.21466369
-1.99599800,2.66002737,0.82235955,0.11516257,0.48429870,1.31306002,0.02730867,0.68111031,0.03835551,0.20979540
-1.98999500,2.56877717,0.78913988,0.11037368,0.47303894,1.27205151,0.02514774,0.65322505,0.03690124,0.20483735
-1.98399200,2.47973631,0.75628265,0.10574455,0.46069057,1.23213345,0.02325950,0.62586929,0.03551684,0.19983647
-1.97798899,2.39362992,0.72409388,0.10130079,0.44739280,1.19367500,0.02162301,0.59929352,0.03421184,0.19483724
-1.97198599,2.31106586,0.69285891,0.09706393,0.43329340,1.15697268,0.02021454,0.57372249,0.03299310,0.18988014
-1.96598299,2.23252224,0.66283511,0.09305084,0.41854293,1.12224540,0.01900864,0.54934950,0.03186474,0.18500022
-1.95997999,2.15833929,0.63424554,0.08927350,0.40328955,1.08963227,0.01797926,0.52633161,0.03082809,0.18022608
-1.95397699,2.08871594,0.60727381,0.08573870,0.38767457,1.05919319,0.01710060,0.50478614,0.02988177,0.17557911
-1.94797399,2.02371119,0.58206039,0.08244804,0.37182903,1.03091209,0.01634791,0.48478862,0.02902178,0.17107317
-1.94197099,1.96325018,0.55870037,0.07939803,0.35587117,1.00470265,0.01569810,0.46637227,0.02824172,0.16671456
-1.93596798,1.90713472,0.53724294,0.07658039,0.33990507,0.98041605,0.01513021,0.44952901,0.02753306,0.16250243
-1.92996498,1.85505763,0.51769242,0.07398248,0.32402008,0.95785051,0.01462564,0.43421206,0.02688545,0.15842940
-1.92396198,1.80662034,0.50001081,0.07158790,0.30829122,0.93676203,0.01416839,0.42033984,0.02628713,0.15448247
-1.91795898,1.76135302,0.48412176,0.06937724,0.29278019,0.91687602,0.01374502,0.40780112,0.02572538,0.15064410
