energy_ev,total_up,Au_p_up,Au_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.72986493,4.91550811,0.39552678,2.89765053,0.73407854,0.00234989,0.62758580,0.30976053
-5.72386193,4.95419844,0.39529228,2.94162515,0.72839332,0.00238653,0.62013543,0.31164839
-5.71785893,4.99013147,0.39504653,2.98694676,0.72051076,0.00241941,0.61019542,0.31348315
-5.71185593,5.02288168,0.39472554,3.03312333,0.71056267,0.00244821,0.59793352,0.31520714
-5.70585293,5.05205264,0.39426664,3.07964009,0.69871159,0.00247266,0.58354041,0.31676620
-5.69984992,5.07727583,0.39360956,3.12596420,0.68514552,0.00249257,0.56722496,0.31811064
-5.69384692,5.09821151,0.39269754,3.17155152,0.67007249,0.00250782,0.54920959,0.31919601
-5.68784392,5.11455277,0.39147868,3.21585623,0.65371524,0.00251836,0.52972600,0.31998395
-5.68184092,5.12603409,0.38990751,3.25834377,0.63630624,0.00252422,0.50901142,0.32044293
-5.67583792,5.13244490,0.38794685,3.29850760,0.61808345,0.00252549,0.48730511,0.32054916
-5.66983492,5.13364847,0.38556995,3.33588964,0.59928701,0.00252238,0.46484554,0.32028746
-5.66383192,5.12960587,0.38276285,3.37010414,0.58015684,0.00251519,0.44186783,0.31965230
-5.65782891,5.12040425,0.37952692,3.40086430,0.56093135,0.00250431,0.41860165,0.31864883
-5.65182591,5.10628802,0.37588146,3.42801059,0.54184716,0.00249024,0.39526939,0.31729402
-5.64582291,5.08769133,0.37186615,3.45153945,0.52313965,0.00247363,0.37208462,0.31561772
-5.63981991,5.06526956,0.36754331,3.47163071,0.50504418,0.00245524,0.34925064,0.31366366
-5.63381691,5.03992753,0.36299961,3.48867204,0.48779779,0.00243595,0.32695925,0.31149024
-5.62781391,5.01284188,0.35834721,3.50327849,0.47164097,0.00241682,0.30538950,0.30917105
-5.62181091,4.98547513,0.35372409,3.51630529,0.45681928,0.00239902,0.28470651,0.30679499
-5.61580790,4.95957921,0.34929344,3.52885237,0.44358444,0.00238385,0.26506040,0.30446587
-5.60980490,4.93718660,0.34524196,3.54225906,0.43219470,0.00237276,0.24658509,0.30230148
-5.60380190,4.92058749,0.34177713,3.55808799,0.42291419,0.00236729,0.22939731,0.30043190
-5.59779890,4.91229252,0.33912327,3.57809768,0.41601107,0.00236904,0.21359560,0.29899720
-5.59179590,4.91498077,0.33751668,3.60420381,0.41175436,0.00237969,0.19925936,0.29814436
-5.58579290,4.93143390,0.33719962,3.63842966,0.41040950,0.00240091,0.18644817,0.29802354
-5.57978989,4.96445794,0.33841371,3.68284700,0.41223261,0.00243435,0.17520117,0.29878374
-5.57378689,5.01679510,0.34139256,3.73950913,0.41746361,0.00248154,0.16553667,0.30056785
-5.56778389,5.09102847,0.34635415,3.81037834,0.42631847,0.00254389,0.15745200,0.30350753
-5.56178089,5.18948341,0.35349321,3.89725059,0.43898085,0.00262263,0.15092367,0.30771776
-5.55577789,5.31412956,0.36297376,4.00168040,0.45559352,0.00271871,0.14590775,0.31329151
-5.54977489,5.46648775,0.37492228,4.12490921,0.47624992,0.00283280,0.14234066,0.32029476
-5.54377189,5.64754628,0.38942177,4.26780057,0.50098634,0.00296519,0.14014018,0.32876192
-5.53776888,5.85769069,0.40650695,4.43078526,0.52977516,0.00311582,0.13920692,0.33869219
-5.53176588,6.09665079,0.42616089,4.61381914,0.56251948,0.00328419,0.13942604,0.35004678
-5.52576288,6.36346818,0.44831326,4.81635625,0.59904969,0.00346940,0.14066938,0.36274739
-5.51975988,6.65648658,0.47284033,5.03733884,0.63912207,0.00367011,0.14279786,0.37667604
-5.51375688,6.97336640,0.49956671,5.27520538,0.68241984,0.00388456,0.14566413,0.39167628
-5.50775388,7.31112377,0.52826899,5.52791675,0.72855669,0.00411065,0.14911551,0.40755586
-5.50175088,7.66619326,0.55868098,5.79300003,0.77708276,0.00434591,0.15299709,0.42409083
-5.49574787,8.03451216,0.59050049,6.06760837,0.82749305,0.00458763,0.15715485,0.44103095
-5.48974487,8.41162334,0.62339736,6.34859450,0.87923792,0.00483290,0.16143885,0.45810612
-5.48374187,8.79279257,0.65702238,6.63259518,0.93173544,0.00507871,0.16570635,0.47503382
-5.47773887,9.17313546,0.69101680,6.91612275,0.98438492,0.00532201,0.16982463,0.49152704
-5.47173587,9.54774882,0.72502195,7.19566007,1.03658137,0.00555982,0.17367364,0.50730250
-5.46573287,9.91184079,0.75868860,7.46775476,1.08773000,0.00578934,0.17714818,0.52208877
-5.45972986,10.26085441,0.79168566,7.72910876,1.13726038,0.00600799,0.18015965,0.53563405
-5.45372686,10.59057948,0.82370778,7.97665964,1.18463946,0.00621349,0.18263727,0.54771306
-5.44772386,10.89724853,0.85448169,8.20765048,1.22938315,0.00640394,0.18452871,0.55813310
-5.44172086,11.17761322,0.88377086,8.41968590,1.27106566,0.00657786,0.18580011,0.56673865
-5.43571786,11.42899919,0.91137849,8.61077267,1.30932663,0.00673417,0.18643558,0.57341475
-5.42971486,11.64933805,0.93714875,8.77934418,1.34387548,0.00687226,0.18643603,0.57808874
-5.42371186,11.83717685,0.96096634,8.92426899,1.37449318,0.00699192,0.18581762,0.58073052
-5.41770885,11.99166640,0.98275445,9.04484457,1.40103135,0.00709333,0.18460975,0.58135142
-5.41170585,12.11253104,1.00247154,9.14077807,1.42340899,0.00717701,0.18285274,0.58000170
-5.40570285,12.20002308,1.02010710,9.21215653,1.44160722,0.00724378,0.18059532,0.57676696
-5.39969985,12.25486617,1.03567685,9.25940949,1.45566239,0.00729466,0.17789206,0.57176362
-5.39369685,12.27819159,1.04921770,9.28326698,1.46565813,0.00733082,0.17480086,0.56513394
-5.38769385,12.27147211,1.06078294,9.28471592,1.47171698,0.00735352,0.17138054,0.55704052
-5.38169085,12.23645720,1.07043782,9.26495776,1.47399189,0.00736401,0.16768879,0.54766090
-5.37568784,12.17511315,1.07825600,9.22536955,1.47265845,0.00736351,0.16378040,0.53718229
-5.36968484,12.08957084,1.08431697,9.16747037,1.46790791,0.00735315,0.15970588,0.52579666
-5.36368184,11.98208285,1.08870446,9.09289407,1.45994157,0.00733395,0.15551055,0.51369650
-5.35767884,11.85499072,1.09150604,9.00336865,1.44896653,0.00730677,0.15123405,0.50107114
-5.35167584,11.71070220,1.09281364,8.90070210,1.43519311,0.00727235,0.14691028,0.48810385
-5.34567284,11.55167741,1.09272487,8.78677363,1.41883355,0.00723131,0.14256771,0.47496966
-5.33966983,11.38042205,1.09134500,8.66352884,1.40010216,0.00718414,0.13823003,0.46183382
-5.33366683,11.19948540,1.08878904,8.53297717,1.37921638,0.00713128,0.13391701,0.44885086
-5.32766383,11.01146037,1.08518388,8.39718957,1.35639850,0.00707314,0.12964554,0.43616413
-5.32166083,10.81898300,1.08066999,8.25829454,1.33187775,0.00701012,0.12543079,0.42390564
-5.31565783,10.62472876,1.07540242,8.11847086,1.30589223,0.00694270,0.12128727,0.41219610
-5.30965483,10.43140372,1.06955086,7.97993545,1.27869038,0.00687140,0.11722987,0.40114511
-5.30365183,10.24172876,1.06329855,7.84492565,1.25053172,0.00679689,0.11327476,0.39085121
-5.29764882,10.05841620,1.05684004,7.71567538,1.22168655,0.00671996,0.10944000,0.38140191
-5.29164582,9.88413849,1.05037764,7.59438532,1.19243452,0.00664153,0.10574602,0.37287350
-5.28564282,9.72148967,1.04411674,7.48318787,1.16306203,0.00656267,0.10221571,0.36533070
-5.27963982,9.57294076,1.03826023,7.38410812,1.13385841,0.00648454,0.09887440,0.35882618
-5.27363682,9.44079103,1.03300204,7.29902221,1.10511117,0.00640842,0.09574942,0.35339986
-5.26763382,9.32711726,1.02852043,7.22961511,1.07710040,0.00633563,0.09286957,0.34907829
-5.26163082,9.23372368,1.02497112,7.17733990,1.05009271,0.00626749,0.09026437,0.34587384
-5.25562781,9.16209510,1.02248067,7.14338029,1.02433493,0.00620530,0.08796312,0.34378421
-5.24962481,9.11335585,1.02114066,7.12861867,1.00004800,0.00615026,0.08599397,0.34279191
-5.24362181,9.08823682,1.02100277,7.13361112,0.97742128,0.00610345,0.08438291,0.34286416
-5.23761881,9.08705251,1.02207520,7.15857090,0.95660773,0.00606577,0.08315275,0.34395301
-5.23161581,9.10968954,1.02432068,7.20336131,0.93772004,0.00603788,0.08232229,0.34599581
-5.22561281,9.15560762,1.02765616,7.26749863,0.92082813,0.00602023,0.08190552,0.34891616
-5.21960980,9.22385318,1.03195430,7.35016496,0.90595798,0.00601298,0.08191099,0.35262509
-5.21360680,9.31308538,1.03704681,7.45023092,0.89309197,0.00601605,0.08234139,0.35702275
-5.20760380,9.42161381,1.04272949,7.56628717,0.88217068,0.00602905,0.08319333,0.36200027
-5.20160080,9.54744633,1.04876876,7.69668372,0.87309612,0.00605140,0.08445734,0.36744198
-5.19559780,9.68834543,1.05490952,7.83957565,0.86573615,0.00608223,0.08611799,0.37322772
-5.18959480,9.84189095,1.06088399,7.99297339,0.85993000,0.00612054,0.08815435,0.37923527
-5.18359180,10.00554685,1.06642112,8.15479599,0.85549460,0.00616514,0.09054050,0.38534279
-5.17758879,10.17672956,1.07125619,8.32292523,0.85223138,0.00621477,0.09324623,0.39143117
-5.17158579,10.35287547,1.07514026,8.49525901,0.84993342,0.00626811,0.09623784,0.39738618
-5.16558279,10.53150528,1.07784896,8.66976202,0.84839239,0.00632384,0.09947903,0.40310048
-5.15957979,10.71028295,1.07919031,8.84451229,0.84740522,0.00638069,0.10293180,0.40847521
-5.15357679,10.88706752,1.07901123,9.01774207,0.84678018,0.00643752,0.10655738,0.41342140
-5.14757379,11.05995620,1.07720245,9.18787219,0.84634204,0.00649328,0.11031706,0.41786089
-5.14157079,11.22731762,1.07370166,9.35353879,0.84593624,0.00654714,0.11417298,0.42172705
-5.13556778,11.38781471,1.06849477,9.51361224,0.84543199,0.00659843,0.11808884,0.42496502
-5.12956478,11.54041677,1.06161531,9.66720785,0.84472405,0.00664673,0.12203040,0.42753171
-5.12356178,11.68440117,1.05314199,9.81368869,0.84373334,0.00669180,0.12596593,0.42939551
-5.11755878,11.81934503,1.04319456,9.95266079,0.84240645,0.00673364,0.12986644,0.43053574
-5.11155578,11.94510818,1.03192836,10.08396155,0.84071398,0.00677243,0.13370577,0.43094198
-5.10555278,12.06180832,1.01952761,10.20764214,0.83864806,0.00680854,0.13746058,0.43061318
-5.09954977,12.16979002,1.00619802,10.32394490,0.83621913,0.00684249,0.14111014,0.42955677
-5.09354677,12.26958926,0.99215892,10.43327703,0.83345213,0.00687491,0.14463610,0.42778772
-5.08754377,12.36189491,0.97763528,10.53618153,0.83038248,0.00690653,0.14802212,0.42532763
-5.08154077,12.44750900,0.96285010,10.63330668,0.82705193,0.00693810,0.15125346,0.42220384
-5.07553777,12.52730722,0.94801729,10.72537515,0.82350449,0.00697040,0.15431659,0.41844863
-5.06953477,12.60220099,0.93333546,10.81315367,0.81978275,0.00700416,0.15719880,0.41409854
-5.06353177,12.67310238,0.91898272,10.89742423,0.81592451,0.00704006,0.15988785,0.40919374
-5.05752876,12.74089256,0.90511264,10.97895740,0.81196007,0.00707870,0.16237167,0.40377747
-5.05152576,12.80639474,0.89185148,11.05848851,0.80791009,0.00712055,0.16463825,0.39789561
-5.04552276,12.87035182,0.87929662,11.13669689,0.80378416,0.00716596,0.16667552,0.39159624
-5.03951976,12.93340891,0.86751616,11.21418859,0.79957995,0.00721515,0.16847141,0.38492926
-5.03351676,12.99610093,0.85654958,11.29148267,0.79528309,0.00726818,0.17001404,0.37794599
-5.02751376,13.05884479,0.84640928,11.36900101,0.79086750,0.00732497,0.17129198,0.37069876
-5.02151076,13.12193603,0.83708289,11.44706158,0.78629634,0.00738532,0.17229463,0.36324050
-5.01550775,13.18554944,0.82853607,11.52587506,0.78152326,0.00744890,0.17301265,0.35562423
-5.00950475,13.24974315,0.82071566,11.60554457,0.77649398,0.00751525,0.17343851,0.34790253
-5.00350175,13.31446570,0.81355311,11.68606817,0.77114815,0.00758385,0.17356696,0.34012702
-4.99749875,13.37956552,0.80696781,11.76734405,0.76542125,0.00765408,0.17339554,0.33234778
-4.99149575,13.44480242,0.80087048,11.84917784,0.75924665,0.00772531,0.17292510,0.32461278
-4.98549275,13.50986047,0.79516622,11.93129190,0.75255758,0.00779684,0.17216018,0.31696737
-4.97948974,13.57436195,0.78975750,12.01333618,0.74528915,0.00786799,0.17110929,0.30945386
-4.97348674,13.63788178,0.78454671,12.09490028,0.73738019,0.00793808,0.16978514,0.30211114
-4.96748374,13.69996213,0.77943852,12.17552624,0.72877507,0.00800647,0.16820466,0.29497456
-4.96148074,13.76012680,0.77434195,12.25472185,0.71942531,0.00807257,0.16638894,0.28807580
-4.95547774,13.81789488,0.76917214,12.33197383,0.70929118,0.00813584,0.16436300,0.28144307
-4.94947474,13.87279354,0.76385193,12.40676062,0.69834296,0.00819585,0.16215535,0.27510139
-4.94347174,13.92436944,0.75831323,12.47856431,0.68656223,0.00825221,0.15979756,0.26907308
-4.93746873,13.97219843,0.75249821,12.54688132,0.67394284,0.00830465,0.15732363,0.26337837
-4.93146573,14.01589357,0.74636035,12.61123158,0.66049170,0.00835302,0.15476926,0.25803612
-4.92546273,14.05511088,0.73986535,12.67116577,0.64622939,0.00839723,0.15217113,0.25306463
-4.91945973,14.08955308,0.73299194,12.72627068,0.63119047,0.00843734,0.14956615,0.24848242
-4.91345673,14.11897097,0.72573253,12.77617238,0.61542351,0.00847349,0.14699069,0.24430901
-4.90745373,14.14316283,0.71809370,12.82053742,0.59899076,0.00850594,0.14447992,0.24056552
-4.90145073,14.16197178,0.71009655,12.85907211,0.58196761,0.00853505,0.14206716,0.23727525
-4.89544772,14.17528149,0.70177685,12.89152014,0.56444151,0.00856128,0.13978342,0.23446387
-4.88944472,14.18301065,0.69318494,12.91765904,0.54651073,0.00858518,0.13765700,0.23215951
-4.88344172,14.18510651,0.68438538,12.93729577,0.52828264,0.00860738,0.13571331,0.23039250
-4.87743872,14.18153817,0.67545633,12.95026198,0.50987170,0.00862857,0.13397472,0.22919485
-4.87143572,14.17228999,0.66648858,12.95640962,0.49139721,0.00864953,0.13246062,0.22859941
-4.86543272,14.15735569,0.65758424,12.95560719,0.47298082,0.00867102,0.13118762,0.22863886
-4.85942971,14.13673358,0.64885516,12.94773725,0.45474383,0.00869385,0.13016973,0.22934431
-4.85342671,14.11042333,0.64042089,12.93269546,0.43680455,0.00871883,0.12941871,0.23074393
-4.84742371,14.07842461,0.63240642,12.91039153,0.41927554,0.00874670,0.12894436,0.23286124
-4.84142071,14.04073758,0.62493954,12.88075218,0.40226111,0.00877816,0.12875482,0.23571356
-4.83541771,13.99736557,0.61814803,12.84372599,0.38585490,0.00881382,0.12885686,0.23931034
-4.82941471,13.94831965,0.61215658,12.79929021,0.37013789,0.00885418,0.12925595,0.24365167
-4.82341171,13.89362486,0.60708360,12.74745906,0.35517672,0.00889958,0.12995639,0.24872694
-4.81740870,13.83332806,0.60303806,12.68829322,0.34102245,0.00895021,0.13096117,0.25451380
-4.81140570,13.76750665,0.60011632,12.62191003,0.32770988,0.00900608,0.13227178,0.26097742
-4.80540270,13.69627795,0.59839911,12.54849372,0.31525733,0.00906699,0.13388792,0.26807005
-4.79939970,13.61980872,0.59794884,12.46830527,0.30366694,0.00913256,0.13580703,0.27573113
-4.79339670,13.53832409,0.59880719,12.38169109,0.29292552,0.00920221,0.13802389,0.28388771
-4.78739370,13.45211575,0.60099320,12.28909014,0.28300576,0.00927516,0.14053012,0.29245535
-4.78139070,13.36154855,0.60450189,12.19103876,0.27386793,0.00935046,0.14331376,0.30133944
-4.77538769,13.26706529,0.60930341,12.08817287,0.26546182,0.00942703,0.14635899,0.31043693
-4.76938469,13.16918918,0.61534291,11.98122712,0.25772894,0.00950365,0.14964596,0.31963834
-4.76338169,13.06852370,0.62254093,11.87103066,0.25060483,0.00957904,0.15315083,0.32883011
-4.75737869,12.96574944,0.63079453,11.75849940,0.24402138,0.00965187,0.15684612,0.33789713
-4.75137569,12.86161784,0.63997895,11.64462458,0.23790912,0.00972081,0.16070124,0.34672536
-4.74537269,12.75694168,0.64994983,11.53045790,0.23219934,0.00978457,0.16468334,0.35520450
-4.73936968,12.65258228,0.66054580,11.41709319,0.22682597,0.00984195,0.16875840,0.36323063
-4.73336668,12.54943356,0.67159158,11.30564511,0.22172720,0.00989184,0.17289254,0.37070856
-4.72736368,12.44840329,0.68290116,11.19722534,0.21684676,0.00993328,0.17705352,0.37755409
-4.72136068,12.35039192,0.69428123,11.09291689,0.21213488,0.00996546,0.18121229,0.38369586
-4.71535768,12.25626964,0.70553461,10.99374741,0.20754886,0.00998775,0.18534460,0.38907684
-4.70935468,12.16685250,0.71646363,10.90066233,0.20305334,0.00999964,0.18943249,0.39365540
-4.70335168,12.08287853,0.72687340,10.81449908,0.19862029,0.01000083,0.19346572,0.39740597
-4.69734867,12.00498498,0.73657486,10.73596336,0.19422868,0.00999111,0.19744285,0.40031921
-4.69134567,11.93368785,0.74538761,10.66560871,0.18986396,0.00997040,0.20137206,0.40240180
-4.68534267,11.86936489,0.75314254,10.60382058,0.18551744,0.00993872,0.20527162,0.40367579
-4.67933967,11.81224329,0.75968415,10.55080572,0.18118551,0.00989612,0.20916992,0.40417760
-4.67333667,11.76239288,0.76487266,10.50658800,0.17686883,0.00984271,0.21310508,0.40395678
-4.66733367,11.71972581,0.76858593,10.47101093,0.17257157,0.00977856,0.21712419,0.40307448
-4.66133067,11.68400292,0.77072110,10.44374736,0.16830064,0.00970376,0.22128207,0.40160174
-4.65532766,11.65484703,0.77119613,10.42431605,0.16406508,0.00961835,0.22563976,0.39961774
-4.64932466,11.63176271,0.76995114,10.41210463,0.15987548,0.00952232,0.23026267,0.39720795
-4.64332166,11.61416164,0.76694946,10.40639795,0.15574358,0.00941565,0.23521854,0.39446228
-4.63731866,11.60139250,0.76217860,10.40641056,0.15168196,0.00929825,0.24057520,0.39147328
-4.63131566,11.59277366,0.75565089,10.41132152,0.14770384,0.00917005,0.24639830,0.38833443
-4.62531266,11.58762701,0.74740374,10.42030990,0.14382299,0.00903101,0.25274905,0.38513848
-4.61930965,11.58531068,0.73749969,10.43258886,0.14005368,0.00888109,0.25968199,0.38197592
-4.61330665,11.58524898,0.72602582,10.44743633,0.13641073,0.00872036,0.26724292,0.37893354
-4.60730365,11.58695748,0.71309284,10.46422085,0.13290950,0.00854900,0.27546701,0.37609313
-4.60130065,11.59006182,0.69883352,10.48242076,0.12956596,0.00836732,0.28437718,0.37353026
-4.59529765,11.59430899,0.68340061,10.50163595,0.12639665,0.00817579,0.29398277,0.37131318
-4.58929465,11.59957056,0.66696422,10.52159161,0.12341864,0.00797507,0.30427845,0.36950187
-4.58329165,11.60583778,0.64970862,10.54213397,0.12064941,0.00776603,0.31524363,0.36814722
-4.57728864,11.61320904,0.63182867,10.56321862,0.11810663,0.00754972,0.32684214,0.36729034
-4.57128564,11.62187075,0.61352587,10.58489260,0.11580792,0.00732739,0.33902240,0.36696206
-4.56528264,11.63207334,0.59500413,10.60727168,0.11377049,0.00710046,0.35171803,0.36718261
-4.55927964,11.64410416,0.57646559,10.63051483,0.11201075,0.00687051,0.36484892,0.36796154
-4.55327664,11.65825942,0.55810644,10.65479782,0.11054386,0.00663923,0.37832282,0.36929783
-4.54727364,11.67481749,0.54011297,10.68028809,0.10938323,0.00640841,0.39203735,0.37118028
-4.54127064,11.69401537,0.52265815,10.70712284,0.10854007,0.00617986,0.40588251,0.37358809
-4.53526763,11.71603025,0.50589862,10.73539185,0.10802289,0.00595542,0.41974367,0.37649174
-4.52926463,11.74096738,0.48997237,10.76512638,0.10783704,0.00573685,0.43350484,0.37985404
-4.52326163,11.76885496,0.47499713,10.79629472,0.10798431,0.00552587,0.44705228,0.38363135
-4.51725863,11.79964628,0.46106955,10.82880458,0.10846260,0.00532406,0.46027823,0.38777502
-4.51125563,11.83322854,0.44826502,10.86251174,0.10926564,0.00513284,0.47308467,0.39223279
-4.50525263,11.86943718,0.43663824,10.89723391,0.11038280,0.00495348,0.48538693,0.39695031
-4.49924962,11.90807424,0.42622431,10.93276837,0.11179903,0.00478704,0.49711701,0.40187257
-4.49324662,11.94892867,0.41704036,10.96891132,0.11349483,0.00463437,0.50822630,0.40694525
-4.48724362,11.99179630,0.40908743,11.00547700,0.11544640,0.00449611,0.51868769,0.41211587
-4.48124062,12.03649715,0.40235248,11.04231431,0.11762578,0.00437268,0.52849680,0.41733470
-4.47523762,12.08288805,0.39681051,11.07931887,0.12000120,0.00426431,0.53767218,0.42255548
-4.46923462,12.13086845,0.39242641,11.11643894,0.12253741,0.00417098,0.54625447,0.42773575
-4.46323162,12.18037819,0.38915660,11.15367364,0.12519615,0.00409251,0.55430437,0.43283690
-4.45722861,12.23138637,0.38695030,11.19106289,0.12793664,0.00402854,0.56189955,0.43782394
-4.45122561,12.28387122,0.38575035,11.22866899,0.13071618,0.00397851,0.56913048,0.44266500
-4.44522261,12.33779152,0.38549357,11.26655022,0.13349069,0.00394175,0.57609529,0.44733053
-4.43921961,12.39305116,0.38611076,11.30472794,0.13621540,0.00391740,0.58289401,0.45179242
-4.43321661,12.44945860,0.38752621,11.34314888,0.13884549,0.00390451,0.58962229,0.45602300
-4.42721361,12.50668412,0.38965712,11.38164516,0.14133669,0.00390198,0.59636495,0.45999396
-4.42121061,12.56421780,0.39241272,11.41989478,0.14364602,0.00390862,0.60318968,0.46367547
-4.41520760,12.62133153,0.39569351,11.45738553,0.14573234,0.00392314,0.61014130,0.46703539
-4.40920460,12.67704840,0.39939061,11.49338550,0.14755700,0.00394416,0.61723669,0.47003878
-4.40320160,12.73012273,0.40338552,11.52692292,0.14908446,0.00397021,0.62446103,0.47264771
-4.39719860,12.77903320,0.40755020,11.55677787,0.15028277,0.00399978,0.63176525,0.47482153
-4.39119560,12.82199156,0.41174792,11.58148792,0.15112415,0.00403129,0.63906519,0.47651749
-4.38519260,12.85696794,0.41583460,11.59936871,0.15158544,0.00406315,0.64624244,0.47769183
-4.37918959,12.88173340,0.41966099,11.60855003,0.15164854,0.00409373,0.65314689,0.47830135
-4.37318659,12.89391901,0.42307548,11.60702686,0.15130082,0.00412145,0.65960105,0.47830529
-4.36718359,12.89108988,0.42592762,11.59272397,0.15053544,0.00414474,0.66540589,0.47766754
-4.36118059,12.87083154,0.42807213,11.56357164,0.14935170,0.00416212,0.67034804,0.47635908
-4.35517759,12.83084532,0.42937336,11.51758963,0.14775523,0.00417221,0.67420804,0.47436049
-4.34917459,12.76904833,0.42971004,11.45297557,0.14575827,0.00417376,0.67676917,0.47166443
-4.34317159,12.68367361,0.42897998,11.36819354,0.14337971,0.00416571,0.67782667,0.46827793
-4.33716858,12.57336547,0.42710469,11.26205862,0.14064524,0.00414719,0.67719667,0.46422432
-4.33116558,12.43726508,0.42403350,11.13381300,0.13758730,0.00411754,0.67472456,0.45954469
-4.32516258,12.27508195,0.41974720,10.98318965,0.13424497,0.00407640,0.67029235,0.45429884
-4.31915958,12.08714720,0.41426085,10.81045991,0.13066385,0.00402364,0.66382465,0.44856538
-4.31315658,11.87444557,0.40762558,10.61646245,0.12689571,0.00395944,0.65529303,0.44244125
-4.30715358,11.63862416,0.39992947,10.40261150,0.12299813,0.00388427,0.64471847,0.43604034
