energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.84392196,5.25611030,0.03880379,0.80077490,0.62959113,0.51019034,2.33107183,1.92162311,2.15581620,0.00000000
-5.83791896,5.24978597,0.03983493,0.80436701,0.62150755,0.50402708,2.34406774,1.92987856,2.14816976,0.00000000
-5.83191596,5.23898368,0.04075662,0.80785249,0.61393817,0.49769207,2.35635195,1.93560732,2.13864774,0.00000000
-5.82591296,5.22317932,0.04154628,0.81104442,0.60690676,0.49122245,2.36752817,1.93847344,2.12718505,0.00000000
-5.81990995,5.20191832,0.04218371,0.81375503,0.60042928,0.48465440,2.37719036,1.93818216,2.11374840,0.00000000
-5.81390695,5.17483298,0.04265179,0.81580165,0.59451351,0.47802340,2.38493258,1.93448946,2.09833806,0.00000000
-5.80790395,5.14165797,0.04293708,0.81701266,0.58915907,0.47136467,2.39035942,1.92721031,2.08098915,0.00000000
-5.80190095,5.10224316,0.04303030,0.81723317,0.58435766,0.46471364,2.39309665,1.91622551,2.06177209,0.00000000
-5.79589795,5.05656305,0.04292669,0.81633007,0.58009356,0.45810647,2.39280162,1.90148660,2.04079205,0.00000000
-5.78989495,5.00472221,0.04262626,0.81419644,0.57634430,0.45158040,2.38917334,1.88301862,2.01818753,0.00000000
-5.78389195,4.94695647,0.04213384,0.81075504,0.57308144,0.44517407,2.38196160,1.86092060,1.99412783,0.00000000
-5.77788894,4.88362954,0.04145894,0.80596069,0.57027144,0.43892758,2.37097519,1.83536367,1.96880941,0.00000000
-5.77188594,4.81522521,0.04061550,0.79980161,0.56787646,0.43288238,2.35608865,1.80658682,1.94245137,0.00000000
-5.76588294,4.74233536,0.03962142,0.79229953,0.56585515,0.42708083,2.33724761,1.77489051,1.91528998,0.00000000
-5.75987994,4.66564412,0.03849803,0.78350877,0.56416338,0.42156566,2.31447241,1.74062834,1.88757247,0.00000000
-5.75387694,4.58590908,0.03726936,0.77351413,0.56275484,0.41637898,2.28786002,1.70419712,1.85955036,0.00000000
-5.74787394,4.50393997,0.03596134,0.76242796,0.56158145,0.41156131,2.25758421,1.66602574,1.83147240,0.00000000
-5.74187094,4.42057608,0.03460103,0.75038642,0.56059383,0.40715026,2.22389408,1.62656334,1.80357754,0.00000000
-5.73586793,4.33666301,0.03321567,0.73754514,0.55974148,0.40317919,2.18711093,1.58626727,1.77608805,0.00000000
-5.72986493,4.25303007,0.03183192,0.72407452,0.55897310,0.39967580,2.14762382,1.54559133,1.74920313,0.00000000
-5.72386193,4.17046894,0.03047500,0.71015490,0.55823670,0.39666076,2.10588385,1.50497473,1.72309321,0.00000000
-5.71785893,4.08971477,0.02916802,0.69597174,0.55747991,0.39414641,2.06239757,1.46483239,1.69789523,0.00000000
-5.71185593,4.01143034,0.02793134,0.68171117,0.55665025,0.39213569,2.01771956,1.42554670,1.67370899,0.00000000
-5.70585293,3.93619385,0.02678209,0.66755593,0.55569560,0.39062128,1.97244478,1.38746129,1.65059483,0.00000000
-5.69984992,3.86449110,0.02573386,0.65368194,0.55456478,0.38958513,1.92720056,1.35087686,1.62857274,0.00000000
-5.69384692,3.79671203,0.02479649,0.64025566,0.55320836,0.38899833,1.88263885,1.31604930,1.60762285,0.00000000
-5.68784392,3.73315194,0.02397602,0.62743220,0.55157969,0.38882145,1.83942869,1.28318996,1.58768763,0.00000000
-5.68184092,3.67401725,0.02327482,0.61535436,0.54963613,0.38900536,1.79824927,1.25246809,1.56867538,0.00000000
-5.67583792,3.61943543,0.02269183,0.60415244,0.54734053,0.38949247,1.75978354,1.22401519,1.55046531,0.00000000
-5.66983492,3.56946861,0.02222293,0.59394488,0.54466279,0.39021850,1.72471257,1.19793090,1.53291383,0.00000000
-5.66383192,3.52413030,0.02186137,0.58483948,0.54158166,0.39111461,1.69371059,1.17429022,1.51586202,0.00000000
-5.65782891,3.48340409,0.02159832,0.57693526,0.53808642,0.39210988,1.66744060,1.15315133,1.49914386,0.00000000
-5.65182591,3.44726359,0.02142345,0.57032455,0.53417864,0.39313403,1.64655049,1.13456388,1.48259520,0.00000000
-5.64582291,3.41569229,0.02132548,0.56509523,0.52987361,0.39412027,1.63166931,1.11857686,1.46606281,0.00000000
-5.63981991,3.38870223,0.02129280,0.56133289,0.52520164,0.39500807,1.62340352,1.10524579,1.44941335,0.00000000
-5.63381691,3.36635024,0.02131398,0.55912266,0.52020876,0.39574577,1.62233278,1.09463870,1.43254176,0.00000000
-5.62781391,3.34875070,0.02137826,0.55855048,0.51495700,0.39629285,1.62900503,1.08684040,1.41537862,0.00000000
-5.62181091,3.33608364,0.02147596,0.55970365,0.50952394,0.39662167,1.64393049,1.08195472,1.39789609,0.00000000
-5.61580790,3.32859749,0.02159877,0.56267048,0.50400164,0.39671859,1.66757425,1.08010460,1.38011214,0.00000000
-5.60980490,3.32660580,0.02174000,0.56753897,0.49849467,0.39658432,1.70034729,1.08142969,1.36209257,0.00000000
-5.60380190,3.33047780,0.02189464,0.57439439,0.49311749,0.39623348,1.74259587,1.08608170,1.34395075,0.00000000
-5.59779890,3.34062270,0.02205941,0.58331594,0.48799109,0.39569334,1.79458924,1.09421745,1.32584501,0.00000000
-5.59179590,3.35746839,0.02223261,0.59437244,0.48323894,0.39500171,1.85650596,1.10599010,1.30797346,0.00000000
-5.58579290,3.38143529,0.02241402,0.60761723,0.47898257,0.39420421,1.92841922,1.12153883,1.29056668,0.00000000
-5.57978989,3.41290667,0.02260460,0.62308264,0.47533682,0.39335086,2.01028170,1.14097759,1.27387838,0.00000000
-5.57378689,3.45219680,0.02280618,0.64077418,0.47240506,0.39249242,2.10191067,1.16438344,1.25817462,0.00000000
-5.56778389,3.49951885,0.02302121,0.66066477,0.47027461,0.39167647,2.20297421,1.19178535,1.24372194,0.00000000
-5.56178089,3.55495438,0.02325234,0.68268955,0.46901264,0.39094369,2.31297946,1.22315376,1.23077519,0.00000000
-5.55577789,3.61842628,0.02350214,0.70674137,0.46866276,0.39032438,2.43126387,1.25839200,1.21956565,0.00000000
-5.54977489,3.68967696,0.02377278,0.73266745,0.46924266,0.38983570,2.55699033,1.29732975,1.21029010,0.00000000
-5.54377189,3.76825348,0.02406580,0.76026748,0.47074274,0.38947962,2.68914702,1.33971925,1.20310154,0.00000000
-5.53776888,3.85350069,0.02438187,0.78929334,0.47312619,0.38924192,2.82655265,1.38523448,1.19810195,0.00000000
-5.53176588,3.94456331,0.02472071,0.81945064,0.47633021,0.38909222,2.96786747,1.43347354,1.19533769,0.00000000
-5.52576288,4.04039723,0.02508095,0.85040213,0.48026869,0.38898515,3.11161022,1.48396413,1.19479767,0.00000000
-5.51975988,4.13978975,0.02546021,0.88177291,0.48483601,0.38886263,3.25618095,1.53617211,1.19641440,0.00000000
-5.51375688,4.24138809,0.02585513,0.91315736,0.48991190,0.38865707,3.39988912,1.58951255,1.20006788,0.00000000
-5.50775388,4.34373490,0.02626149,0.94412751,0.49536704,0.38829541,3.54098634,1.64336304,1.20559199,0.00000000
-5.50175088,4.44530907,0.02667440,0.97424264,0.50106918,0.38770362,3.67770266,1.69707840,1.21278300,0.00000000
-5.49574787,4.54456986,0.02708846,1.00305958,0.50688936,0.38681157,3.80828514,1.75000628,1.22140963,0.00000000
-5.48974487,4.64000231,0.02749804,1.03014345,0.51270791,0.38555780,3.93103730,1.80150281,1.23122396,0.00000000
-5.48374187,4.73016136,0.02789746,1.05507836,0.51841984,0.38389391,4.04435789,1.85094767,1.24197262,0.00000000
-5.47773887,4.81371297,0.02828122,1.07747761,0.52393936,0.38178836,4.14677753,1.89775782,1.25340740,0.00000000
-5.47173587,4.88946981,0.02864417,1.09699299,0.52920315,0.37922937,4.23699166,1.94139937,1.26529479,0.00000000
-5.46573287,4.95642033,0.02898170,1.11332290,0.53417231,0.37622672,4.31388864,1.98139725,1.27742384,0.00000000
-5.45972986,5.01374965,0.02928984,1.12621887,0.53883266,0.37281235,4.37657186,2.01734213,1.28961185,0.00000000
-5.45372686,5.06085186,0.02956536,1.13549040,0.54319358,0.36903969,4.42437515,2.04889477,1.30170772,0.00000000
-5.44772386,5.09733328,0.02980576,1.14100796,0.54728527,0.36498177,4.45687103,2.07578757,1.31359285,0.00000000
-5.44172086,5.12300730,0.03000930,1.14270405,0.55115469,0.36072827,4.47387172,2.09782369,1.32517954,0.00000000
-5.43571786,5.13788132,0.03017495,1.14057253,0.55486030,0.35638151,4.47542331,2.11487397,1.33640728,0.00000000
-5.42971486,5.14213730,0.03030229,1.13466616,0.55846602,0.35205193,4.46179349,2.12687208,1.34723722,0.00000000
-5.42371186,5.13610730,0.03039142,1.12509278,0.56203476,0.34785307,4.43345388,2.13380854,1.35764538,0.00000000
-5.41770885,5.12024595,0.03044288,1.11201025,0.56562175,0.34389642,4.39105802,2.13572395,1.36761512,0.00000000
-5.41170585,5.09510162,0.03045750,1.09562045,0.56926835,0.34028664,4.33541639,2.13270222,1.37712957,0.00000000
-5.40570285,5.06128828,0.03043631,1.07616281,0.57299643,0.33711711,4.26746956,2.12486410,1.38616467,0.00000000
-5.39969985,5.01945969,0.03038050,1.05390744,0.57680397,0.33446645,4.18826111,2.11236159,1.39468330,0.00000000
-5.39369685,4.97028746,0.03029127,1.02914841,0.58066187,0.33239582,4.09891125,2.09537357,1.40263117,0.00000000
-5.38769385,4.91444403,0.03016991,1.00219723,0.58451254,0.33094752,4.00059246,2.07410278,1.40993474,0.00000000
-5.38169085,4.85259145,0.03001770,0.97337690,0.58827001,0.33014464,3.89450779,2.04877435,1.41650148,0.00000000
-5.37568784,4.78537597,0.02983603,0.94301655,0.59182199,0.32999197,3.78187240,2.01963571,1.42222256,0.00000000
-5.36968484,4.71342851,0.02962640,0.91144687,0.59503346,0.33047794,3.66389880,1.98695781,1.42697779,0.00000000
-5.36368184,4.63737009,0.02939053,0.87899622,0.59775195,0.33157749,3.54178539,1.95103727,1.43064269,0.00000000
-5.35767884,4.55782143,0.02913045,0.84598756,0.59981391,0.33325563,3.41670832,1.91219900,1.43309707,0.00000000
-5.35167584,4.47541506,0.02884862,0.81273597,0.60105217,0.33547143,3.28981589,1.87079893,1.43423470,0.00000000
-5.34567284,4.39080859,0.02854798,0.77954666,0.60130382,0.33818209,3.16222487,1.82722628,1.43397334,0.00000000
-5.33966983,4.30469719,0.02823207,0.74671337,0.60041824,0.34134691,3.03501781,1.78190476,1.43226430,0.00000000
-5.33366683,4.21782380,0.02790506,0.71451699,0.59826483,0.34493063,2.90924049,1.73529242,1.42910099,0.00000000
-5.32766383,4.13098535,0.02757173,0.68322416,0.59473989,0.34890620,2.78589871,1.68787956,1.42452550,0.00000000
-5.32166083,4.04503377,0.02723747,0.65308585,0.58977240,0.35325642,2.66595365,1.64018464,1.41863282,0.00000000
-5.31565783,3.96087096,0.02690817,0.62433567,0.58332836,0.35797465,2.55031537,1.59274785,1.41157200,0.00000000
-5.30965483,3.87943713,0.02659008,0.59718800,0.57541335,0.36306417,2.43983413,1.54612249,1.40354423,0.00000000
-5.30365183,3.80169273,0.02628961,0.57183583,0.56607332,0.36853661,2.33528959,1.50086442,1.39479748,0.00000000
-5.29764882,3.72859455,0.02601312,0.54844841,0.55539343,0.37440915,2.23737821,1.45751976,1.38561806,0.00000000
-5.29164582,3.66106703,0.02576665,0.52716878,0.54349520,0.38070103,2.14669936,1.41661157,1.37631932,0.00000000
-5.28564282,3.59997048,0.02555562,0.50811136,0.53053197,0.38742941,2.06374110,1.37862603,1.36722827,0.00000000
-5.27963982,3.54606809,0.02538459,0.49135975,0.51668308,0.39460498,1.98886648,1.34399884,1.35867065,0.00000000
-5.27363682,3.49999390,0.02525699,0.47696496,0.50214702,0.40222766,1.92230157,1.31310277,1.35095561,0.00000000
-5.26763382,3.46222400,0.02517487,0.46494423,0.48713403,0.41028268,1.86412628,1.28623682,1.34436074,0.00000000
-5.26163082,3.43305306,0.02513873,0.45528068,0.47185853,0.41873752,1.81426907,1.26361806,1.33911857,0.00000000
-5.25562781,3.41257823,0.02514746,0.44792393,0.45653176,0.42753984,1.77250638,1.24537638,1.33540552,0.00000000
-5.24962481,3.40069185,0.02519826,0.44279172,0.44135505,0.43661668,1.73846747,1.23155280,1.33333387,0.00000000
-5.24362181,3.39708408,0.02528671,0.43977271,0.42651411,0.44587514,1.71164496,1.22210151,1.33294753,0.00000000
-5.23761881,3.40125572,0.02540693,0.43873036,0.41217443,0.45520453,1.69141118,1.21689561,1.33422202,0.00000000
-5.23161581,3.41254118,0.02555182,0.43950778,0.39847815,0.46447993,1.67703982,1.21573641,1.33706851,0.00000000
-5.22561281,3.43014053,0.02571330,0.44193344,0.38554230,0.47356702,1.66773226,1.21836588,1.34134205,0.00000000
-5.21960980,3.45315926,0.02588276,0.44582757,0.37345857,0.48232794,1.66264750,1.22448159,1.34685330,0.00000000
-5.21360680,3.48065361,0.02605140,0.45100878,0.36229430,0.49062791,1.66093444,1.23375344,1.35338317,0.00000000
-5.20760380,3.51167915,0.02621069,0.45730090,0.35209472,0.49834212,1.66176486,1.24584132,1.36069957,0.00000000
-5.20160080,3.54533986,0.02635279,0.46453940,0.34288604,0.50536259,1.66436574,1.26041274,1.36857503,0.00000000
-5.19559780,3.58083507,0.02647095,0.47257739,0.33467916,0.51160456,1.66804914,1.27715955,1.37680437,0.00000000
-5.18959480,3.61750162,0.02655986,0.48129060,0.32747379,0.51701204,1.67223821,1.29581296,1.38522112,0.00000000
-5.18359180,3.65484892,0.02661598,0.49058136,0.32126251,0.52156211,1.67648812,1.31615598,1.39371184,0.00000000
-5.17758879,3.69258499,0.02663767,0.50038124,0.31603476,0.52526789,1.68050070,1.33803281,1.40222745,0.00000000
-5.17158579,3.73063213,0.02662538,0.51065219,0.31178021,0.52817979,1.68413234,1.36135474,1.41079092,0.00000000
-5.16558279,3.76913144,0.02658163,0.52138632,0.30849170,0.53038514,1.68739461,1.38610225,1.41950088,0.00000000
-5.15957979,3.80843618,0.02651092,0.53260404,0.30616732,0.53200614,1.69044783,1.41232346,1.42853108,0.00000000
-5.15357679,3.84909418,0.02641960,0.54435098,0.30481173,0.53319625,1.69358786,1.44012894,1.43812567,0.00000000
-5.14757379,3.89182074,0.02631558,0.55669356,0.30443673,0.53413526,1.69722710,1.46968325,1.44859079,0.00000000
-5.14157079,3.93746316,0.02620802,0.56971359,0.30506107,0.53502322,1.70187047,1.50119372,1.46028284,0.00000000
-5.13556778,3.98695907,0.02610699,0.58350207,0.30670953,0.53607372,1.70808790,1.53489699,1.47359429,0.00000000
-5.12956478,4.04129047,0.02602305,0.59815246,0.30941163,0.53750658,1.71648446,1.57104392,1.48893764,0.00000000
-5.12356178,4.10143574,0.02596686,0.61375374,0.31319973,0.53954057,1.72766970,1.60988361,1.50672856,0.00000000
-5.11755878,4.16832174,0.02594881,0.63038352,0.31810701,0.54238629,1.74222759,1.65164696,1.52736888,0.00000000
-5.11155578,4.24277799,0.02597864,0.64810139,0.32416522,0.54623953,1.76068812,1.69653073,1.55123024,0.00000000
-5.10555278,4.32549469,0.02606515,0.66694291,0.33140239,0.55127540,1.78350197,1.74468231,1.57863912,0.00000000
-5.09954977,4.41698600,0.02621592,0.68691431,0.33984066,0.55764327,1.81101875,1.79618595,1.60986359,0.00000000
-5.09354677,4.51755976,0.02643710,0.70798813,0.34949410,0.56546278,1.84346979,1.85105072,1.64510236,0.00000000
-5.08754377,4.62729430,0.02673331,0.73009997,0.36036683,0.57482083,1.88095552,1.90920077,1.68447623,0.00000000
-5.08154077,4.74602295,0.02710756,0.75314644,0.37245125,0.58576963,1.92343786,1.97046792,1.72802197,0.00000000
-5.07553777,4.87332618,0.02756121,0.77698436,0.38572652,0.59832566,1.97073731,2.03458705,1.77568870,0.00000000
-5.06953477,5.00853147,0.02809402,0.80143130,0.40015724,0.61246959,2.02253459,2.10119438,1.82733656,0.00000000
-5.06353177,5.15072048,0.02870424,0.82626745,0.41569238,0.62814687,2.07837641,2.16982871,1.88273742,0.00000000
-5.05752876,5.29874308,0.02938872,0.85123870,0.43226447,0.64526912,2.13768476,2.23993575,1.94157752,0.00000000
-5.05152576,5.45123758,0.03014306,0.87606108,0.44978908,0.66371592,2.19976941,2.31087546,2.00346164,0.00000000
-5.04552276,5.60665672,0.03096177,0.90042624,0.46816455,0.68333710,2.26384275,2.38193239,2.06791861,0.00000000
-5.03951976,5.76329838,0.03183842,0.92400803,0.48727214,0.70395547,2.32903666,2.45232874,2.13440812,0.00000000
-5.03351676,5.91934047,0.03276586,0.94646987,0.50697656,0.72536973,2.39442092,2.52123996,2.20232839,0.00000000
-5.02751376,6.07287908,0.03373635,0.96747284,0.52712695,0.74735772,2.45902248,2.58781250,2.27102490,0.00000000
-5.02151076,6.22196907,0.03474176,0.98668429,0.54755840,0.76967993,2.52184557,2.65118324,2.33979983,0.00000000
-5.01550775,6.36466617,0.03577370,1.00378656,0.56809392,0.79208320,2.58189203,2.71050011,2.40792239,0.00000000
-5.00950475,6.49906963,0.03682370,1.01848577,0.58854708,0.81430468,2.63818166,2.76494325,2.47463984,0.00000000
-5.00350175,6.62336444,0.03788332,1.03052028,0.60872510,0.83607600,2.68977237,2.81374598,2.53918925,0.00000000
-4.99749875,6.73586213,0.03894429,1.03966854,0.62843243,0.85712771,2.73577976,2.85621503,2.60080985,0.00000000
-4.99149575,6.83503903,0.03999862,1.04575608,0.64747484,0.87719381,2.77539584,2.89174917,2.65875592,0.00000000
-4.98549275,6.91957107,0.04103867,1.04866149,0.66566373,0.89601651,2.80790669,2.91985565,2.71231002,0.00000000
-4.97948974,6.98836399,0.04205724,1.04832091,0.68282061,0.91335099,2.83270840,2.94016388,2.76079628,0.00000000
-4.97348674,7.04057833,0.04304761,1.04473106,0.69878172,0.92897018,2.84932127,2.95243572,2.80359363,0.00000000
-4.96748374,7.07564817,0.04400358,1.03795063,0.71340232,0.94266934,2.85740155,2.95657218,2.84014849,0.00000000
-4.96148074,7.09329322,0.04491946,1.02809985,0.72656076,0.95427047,2.85675037,2.95261612,2.86998663,0.00000000
-4.95547774,7.09352384,0.04579005,1.01535822,0.73816200,0.96362618,2.84731965,2.94075104,2.89272395,0.00000000
-4.94947474,7.07663875,0.04661064,0.99996058,0.74814046,0.97062312,2.82921435,2.92129591,2.90807555,0.00000000
-4.94347174,7.04321567,0.04737689,0.98219140,0.75646207,0.97518466,2.80269102,2.89469634,2.91586305,0.00000000
-4.93746873,6.99409511,0.04808483,0.96237772,0.76312546,0.97727284,2.76815248,2.86151257,2.91601969,0.00000000
-4.93146573,6.93035782,0.04873073,0.94088063,0.76816219,0.97688928,2.72613854,2.82240451,2.90859306,0.00000000
-4.92546273,6.85329692,0.04931108,0.91808588,0.77163600,0.97407534,2.67731295,2.77811474,2.89374522,0.00000000
-4.91945973,6.76438530,0.04982247,0.89439376,0.77364120,0.96891105,2.62244705,2.72944983,2.87175027,0.00000000
-4.91345673,6.66523966,0.05026157,0.87020855,0.77430015,0.96151319,2.56240024,2.67726086,2.84298929,0.00000000
-4.90745373,6.55758221,0.05062511,0.84592810,0.77376001,0.95203244,2.49809832,2.62242358,2.80794277,0.00000000
-4.90145073,6.44320123,0.05090988,0.82193359,0.77218890,0.94064954,2.43051004,2.56581905,2.76718081,0.00000000
-4.89544772,6.32391166,0.05111274,0.79858011,0.76977155,0.92757087,2.36062301,2.50831513,2.72135119,0.00000000
-4.88944472,6.20151694,0.05123075,0.77618819,0.76670464,0.91302331,2.28941956,2.45074942,2.67116583,0.00000000
-4.88344172,6.07777290,0.05126124,0.75503657,0.76319195,0.89724879,2.21785363,2.39391393,2.61738590,0.00000000
-4.87743872,5.95435491,0.05120197,0.73535657,0.75943952,0.88049860,2.14682937,2.33854192,2.56080601,0.00000000
-4.87143572,5.83282869,0.05105126,0.71732805,0.75565085,0.86302762,2.07718229,2.28529695,2.50223801,0.00000000
-4.86543272,5.71462571,0.05080821,0.70107720,0.75202232,0.84508885,2.00966353,2.23476443,2.44249471,0.00000000
-4.85942971,5.60102336,0.05047283,0.68667622,0.74873897,0.82692820,1.94492764,2.18744557,2.38237411,0.00000000
-4.85342671,5.49313029,0.05004622,0.67414470,0.74597053,0.80877991,1.88352438,2.14375374,2.32264442,0.00000000
-4.84742371,5.39187700,0.04953070,0.66345282,0.74386803,0.79086260,1.82589441,2.10401326,2.26403041,0.00000000
-4.84142071,5.29801172,0.04892991,0.65452608,0.74256075,0.77337614,1.77236900,2.06846033,2.20720129,0.00000000
-4.83541771,5.21210122,0.04824886,0.64725138,0.74215376,0.75649937,1.72317337,2.03724602,2.15276052,0.00000000
-4.82941471,5.13453649,0.04749393,0.64148420,0.74272604,0.74038873,1.67843340,2.01044118,2.10123773,0.00000000
-4.82341171,5.06554273,0.04667279,0.63705659,0.74432911,0.72517778,1.63818513,1.98804293,2.05308296,0.00000000
-4.81740870,5.00519307,0.04579429,0.63378560,0.74698631,0.71097753,1.60238639,1.96998245,2.00866317,0.00000000
-4.81140570,4.95342557,0.04486831,0.63148181,0.75069266,0.69787753,1.57093004,1.95613400,1.96826125,0.00000000
-4.80540270,4.91006253,0.04390550,0.62995765,0.75541545,0.68594757,1.54365793,1.94632459,1.93207720,0.00000000
-4.79939970,4.87483143,0.04291706,0.62903517,0.76109534,0.67523981,1.52037498,1.94034415,1.90023145,0.00000000
-4.79339670,4.84738661,0.04191444,0.62855290,0.76764819,0.66579125,1.50086267,1.93795575,1.87277007,0.00000000
-4.78739370,4.82733066,0.04090906,0.62837155,0.77496741,0.65762619,1.48489145,1.93890555,1.84967146,0.00000000
-4.78139070,4.81423464,0.03991207,0.62837838,0.78292692,0.65075865,1.47223134,1.94293201,1.83085421,0.00000000
-4.77538769,4.80765626,0.03893401,0.62849005,0.79138449,0.64519449,1.46266052,1.94977414,1.81618565,0.00000000
-4.76938469,4.80715504,0.03798466,0.62865377,0.80018546,0.64093303,1.45597154,1.95917826,1.80549072,0.00000000
-4.76338169,4.81230375,0.03707278,0.62884694,0.80916679,0.63796810,1.45197497,1.97090313,1.79856056,0.00000000
-4.75737869,4.82269568,0.03620600,0.62907504,0.81816101,0.63628835,1.45050051,1.98472307,1.79516054,0.00000000
-4.75137569,4.83794711,0.03539067,0.62936825,0.82700033,0.63587692,1.45139572,2.00042907,1.79503720,0.00000000
-4.74537269,4.85769519,0.03463183,0.62977658,0.83552038,0.63671020,1.45452246,2.01782774,1.79792396,0.00000000
-4.73936968,4.88159108,0.03393318,0.63036420,0.84356369,0.63875606,1.45975147,2.03673826,1.80354523,0.00000000
-4.73336668,4.90928908,0.03329704,0.63120284,0.85098272,0.64197144,1.46695562,2.05698750,1.81161890,0.00000000
-4.72736368,4.94043233,0.03272444,0.63236490,0.85764223,0.64629957,1.47600212,2.07840369,1.82185728,0.00000000
-4.72136068,4.97463629,0.03221514,0.63391649,0.86342116,0.65166703,1.48674441,2.10080909,1.83396648,0.00000000
-4.71535768,5.01147112,0.03176768,0.63591072,0.86821378,0.65798090,1.49901427,2.12401228,1.84764478,0.00000000
-4.70935468,5.05044453,0.03137949,0.63838168,0.87193029,0.66512628,1.51261469,2.14780060,1.86258002,0.00000000
-4.70335168,5.09098665,0.03104692,0.64133929,0.87449684,0.67296442,1.52731411,2.17193357,1.87844689,0.00000000
-4.69734867,5.13243840,0.03076533,0.64476541,0.87585509,0.68133186,1.54284235,2.19613791,1.89490422,0.00000000
-4.69134567,5.17404482,0.03052917,0.64861138,0.87596155,0.69004062,1.55888887,2.22010465,1.91159318,0.00000000
-4.68534267,5.21495463,0.03033205,0.65279701,0.87478664,0.69887978,1.57510341,2.24348911,1.92813667,0.00000000
-4.67933967,5.25422685,0.03016684,0.65721132,0.87231382,0.70761848,1.59109929,2.26591388,1.94414045,0.00000000
-4.67333667,5.29084506,0.03002574,0.66171483,0.86853877,0.71601038,1.60645940,2.28697507,1.95919636,0.00000000
-4.66733367,5.32373930,0.02990045,0.66614342,0.86346891,0.72379952,1.62074466,2.30625190,1.97288780,0.00000000
-4.66133067,5.35181507,0.02978227,0.67031350,0.85712321,0.73072742,1.63350481,2.32331920,1.98479758,0.00000000
-4.65532766,5.37398863,0.02966231,0.67402836,0.84953233,0.73654118,1.64429103,2.33776251,1.99451797,0.00000000
-4.64932466,5.38922689,0.02953168,0.67708538,0.84073921,0.74100220,1.65266985,2.34919492,2.00166257,0.00000000
-4.64332166,5.39659020,0.02938171,0.67928372,0.83079999,0.74389517,1.65823789,2.35727497,2.00587971,0.00000000
