energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.11255628,4.73357567,0.01834152,0.19584934,2.14293443,1.14058111,0.67374206,1.73605234,0.05103429,2.03294524
-3.10655328,4.64354209,0.01723004,0.19061294,2.09009794,1.11811183,0.65768220,1.71140277,0.05010186,1.99300478
-3.10055028,4.55942441,0.01619200,0.18596059,2.03646838,1.09561613,0.64376408,1.69242777,0.04924346,1.95182352
-3.09454727,4.48211746,0.01523996,0.18195877,1.98256016,1.07327330,0.63217472,1.67940168,0.04846421,1.90983131
-3.08854427,4.41237216,0.01438472,0.17866111,1.92885358,1.05126895,0.62305603,1.67247884,0.04776751,1.86745693
-3.08254127,4.35078746,0.01363522,0.17610695,1.87579217,1.02979237,0.61650208,1.67169192,0.04715519,1.82512386
-3.07653827,4.29780599,0.01299848,0.17432041,1.82378116,1.00903360,0.61255774,1.67695309,0.04662778,1.78324662
-3.07053527,4.25371307,0.01247960,0.17330986,1.77318679,0.98918033,0.61121870,1.68805780,0.04618470,1.74222726
-3.06453227,4.21863894,0.01208181,0.17306775,1.72433628,0.97041465,0.61243279,1.70469097,0.04582448,1.70245217
-3.05852926,4.19256367,0.01180655,0.17357093,1.67751795,0.95290970,0.61610249,1.72643546,0.04554493,1.66428870
-3.05252626,4.17532426,0.01165361,0.17478137,1.63298152,0.93682630,0.62208832,1.75278258,0.04534333,1.62808178
-3.04652326,4.16662356,0.01162122,0.17664724,1.59093819,0.92230956,0.63021312,1.78314419,0.04521653,1.59415013
-3.04052026,4.16604041,0.01170622,0.17910434,1.55156046,0.90948554,0.64026692,1.81686624,0.04516098,1.56278222
-3.03451726,4.17304047,0.01190415,0.18207783,1.51498162,0.89845793,0.65201219,1.85324319,0.04517278,1.53423172
-3.02851426,4.18698748,0.01220943,0.18548425,1.48129489,0.88930490,0.66518934,1.89153312,0.04524765,1.50871259
-3.02251126,4.20715445,0.01261541,0.18923363,1.45055231,0.88207603,0.67952231,1.93097292,0.04538085,1.48639388
-3.01650825,4.23273466,0.01311449,0.19323183,1.42276344,0.87678957,0.69472403,1.97079335,0.04556710,1.46739442
-3.01050525,4.26285230,0.01369815,0.19738290,1.39789422,0.87342990,0.71050183,2.01023357,0.04580047,1.45177759
-3.00450225,4.29657283,0.01435706,0.20159145,1.37586601,0.87194553,0.72656251,2.04855473,0.04607428,1.43954653
-2.99849925,4.33291323,0.01508107,0.20576500,1.35655519,0.87224764,0.74261714,2.08505256,0.04638098,1.43064017
-2.99249625,4.37085232,0.01585927,0.20981617,1.33979355,0.87420931,0.75838572,2.11906856,0.04671212,1.42493035
-2.98649325,4.40934164,0.01668002,0.21366479,1.32536969,0.87766563,0.77360140,2.14999992,0.04705833,1.42222055
-2.98049025,4.44731727,0.01753104,0.21723974,1.31303162,0.88241480,0.78801465,2.17730780,0.04740931,1.42224648
-2.97448724,4.48371289,0.01839942,0.22048063,1.30249073,0.88822041,0.80139716,2.20052438,0.04775397,1.42467893
-2.96848424,4.51747455,0.01927180,0.22333909,1.29342727,0.89481484,0.81354561,2.21925838,0.04808058,1.42912906
-2.96248124,4.54757735,0.02013445,0.22577991,1.28549719,0.90190402,0.82428530,2.23319939,0.04837697,1.43515622
-2.95647824,4.57304412,0.02097351,0.22778174,1.27834048,0.90917339,0.83347369,2.24212102,0.04863090,1.44227828
-2.95047524,4.59296581,0.02177518,0.22933745,1.27159057,0.91629501,0.84100367,2.24588303,0.04883032,1.44998444
-2.94447224,4.60652350,0.02252599,0.23045423,1.26488479,0.92293573,0.84680653,2.24443238,0.04896386,1.45774995
-2.93846923,4.61301110,0.02321312,0.23115316,1.25787525,0.92876606,0.85085455,2.23780345,0.04902118,1.46505250
-2.93246623,4.61185804,0.02382467,0.23146859,1.25023998,0.93346959,0.85316297,2.22611723,0.04899345,1.47138950
-2.92646323,4.60265092,0.02435002,0.23144696,1.24169369,0.93675254,0.85379117,2.20957947,0.04887376,1.47629566
-2.92046023,4.58515269,0.02478013,0.23114542,1.23199764,0.93835294,0.85284286,2.18847768,0.04865747,1.47935994
-2.91445723,4.55931838,0.02510786,0.23063004,1.22096824,0.93804929,0.85046511,2.16317687,0.04834257,1.48024122
-2.90845423,4.52530578,0.02532820,0.22997369,1.20848380,0.93566795,0.84684604,2.13411382,0.04792989,1.47868157
-2.90245123,4.48348025,0.02543849,0.22925376,1.19448910,0.93108920,0.84221107,2.10178969,0.04742323,1.47451672
-2.89644822,4.43441240,0.02543856,0.22854956,1.17899740,0.92425138,0.83681765,2.06676100,0.04682939,1.46768280
-2.89044522,4.37886832,0.02533077,0.22793970,1.16208978,0.91515304,0.83094856,2.02962890,0.04615804,1.45821901
-2.88444222,4.31779188,0.02512001,0.22749933,1.14391173,0.90385286,0.82490391,1.99102668,0.04542150,1.44626584
-2.87843922,4.25227939,0.02481354,0.22729752,1.12466699,0.89046729,0.81899191,1.95160591,0.04463435,1.43205886
-2.87243622,4.18354723,0.02442083,0.22739467,1.10460908,0.87516606,0.81351901,1.91202129,0.04381297,1.41591818
-2.86643322,4.11289364,0.02395325,0.22784025,1.08403063,0.85816565,0.80877947,1.87291480,0.04297496,1.39823406
-2.86043022,4.04165601,0.02342376,0.22867081,1.06325128,0.83972113,0.80504506,1.83489952,0.04213848,1.37944916
-2.85442721,3.97116567,0.02284647,0.22990848,1.04260457,0.82011665,0.80255526,1.79854392,0.04132156,1.36003847
-2.84842421,3.90270221,0.02223623,0.23155991,1.02242451,0.79965515,0.80150845,1.76435699,0.04054138,1.34048769
-2.84242121,3.83744950,0.02160821,0.23361582,1.00303258,0.77864776,0.80205461,1.73277527,0.03981358,1.32127131
-2.83641821,3.77645577,0.02097741,0.23605115,0.98472584,0.75740333,0.80428993,1.70415203,0.03915162,1.30283140
-2.83041521,3.72059965,0.02035831,0.23882579,0.96776670,0.73621879,0.80825365,1.67874953,0.03856624,1.28555829
-2.82441221,3.67056407,0.01976445,0.24188599,0.95237494,0.71537054,0.81392737,1.65673450,0.03806498,1.26977409
-2.81840920,3.62681935,0.01920816,0.24516629,0.93872242,0.69510754,0.82123695,1.63817748,0.03765188,1.25571996
-2.81240620,3.58961654,0.01870034,0.24859198,0.92693063,0.67564611,0.83005697,1.62305584,0.03732735,1.24354782
-2.80640320,3.55899112,0.01825024,0.25208195,0.91707137,0.65716680,0.84021752,1.61126063,0.03708814,1.23331687
-2.80040020,3.53477713,0.01786544,0.25555186,0.90917026,0.63981327,0.85151308,1.60260690,0.03692751,1.22499511
-2.79439720,3.51663068,0.01755182,0.25891747,0.90321294,0.62369321,0.86371312,1.59684705,0.03683557,1.21846582
-2.78839420,3.50406167,0.01731360,0.26209802,0.89915351,0.60888093,0.87657368,1.59368651,0.03679976,1.21353843
-2.78239120,3.49647174,0.01715349,0.26501944,0.89692473,0.59542157,0.88984961,1.59280112,0.03680537,1.20996335
-2.77638819,3.49319649,0.01707286,0.26761731,0.89644910,0.58333630,0.90330665,1.59385517,0.03683630,1.20744971
-2.77038519,3.49354926,0.01707186,0.26983948,0.89765039,0.57262823,0.91673277,1.59651917,0.03687572,1.20568512
-2.76438219,3.49686430,0.01714972,0.27164811,0.90046451,0.56328857,0.92994823,1.60048667,0.03690690,1.20435619
-2.75837919,3.50253664,0.01730484,0.27302111,0.90484930,0.55530252,0.94281377,1.60548887,0.03691390,1.20316875
-2.75237619,3.51005651,0.01753508,0.27395292,0.91079236,0.54865447,0.95523650,1.61130666,0.03688228,1.20186650
-2.74637319,3.51903645,0.01783780,0.27445460,0.91831633,0.54333218,0.96717326,1.61777921,0.03679975,1.20024712
-2.74037019,3.52922960,0.01821007,0.27455317,0.92748139,0.53932975,0.97863121,1.62480882,0.03665664,1.19817487
-2.73436718,3.54053833,0.01864867,0.27429031,0.93838443,0.53664896,0.98966565,1.63236191,0.03644633,1.19558910
-2.72836418,3.55301286,0.01915015,0.27372041,0.95115514,0.53529915,1.00037524,1.64046598,0.03616541,1.19250809
-2.72236118,3.56684014,0.01971084,0.27290816,0.96594881,0.53529565,1.01089488,1.64920302,0.03581385,1.18902818
-2.71635818,3.58232385,0.02032679,0.27192571,0.98293648,0.53665680,1.02138664,1.65869966,0.03539487,1.18531819
-2.71035518,3.59985701,0.02099370,0.27084960,1.00229268,0.53939990,1.03202922,1.66911480,0.03491477,1.18160967
-2.70435218,3.61988871,0.02170687,0.26975755,1.02418162,0.54353647,1.04300653,1.68062541,0.03438260,1.17818348
-2.69834917,3.64288739,0.02246113,0.26872532,1.04874245,0.54906711,1.05449603,1.69341136,0.03380972,1.17535349
-2.69234617,3.66930266,0.02325078,0.26782381,1.07607443,0.55597643,1.06665733,1.70764018,0.03320927,1.17344855
-2.68634317,3.69952810,0.02406956,0.26711639,1.10622301,0.56422843,1.07962178,1.72345255,0.03259568,1.17279362
-2.68034017,3.73386706,0.02491067,0.26665678,1.13916745,0.57376274,1.09348344,1.74094940,0.03198402,1.17369115
-2.67433717,3.77250358,0.02576680,0.26648742,1.17481085,0.58449202,1.10829192,1.76018115,0.03138946,1.17640383
-2.66833417,3.81547981,0.02663023,0.26663843,1.21297318,0.59630075,1.12404745,1.78113970,0.03082676,1.18113951
-2.66233117,3.86268121,0.02749297,0.26712726,1.25338775,0.60904560,1.14069834,1.80375356,0.03030977,1.18803910
-2.65632816,3.91383007,0.02834696,0.26795889,1.29570141,0.62255732,1.15814091,1.82788617,0.02985103,1.19716800
-2.65032516,3.96848767,0.02918420,0.26912670,1.33947857,0.63664424,1.17622199,1.85333753,0.02946147,1.20851147
-2.64432216,4.02606464,0.02999708,0.27061381,1.38420890,0.65109713,1.19474356,1.87984890,0.02915016,1.22197385
-2.63831916,4.08583883,0.03077854,0.27239489,1.42931835,0.66569508,1.21346961,1.90711022,0.02892419,1.23738183
-2.63231616,4.14697951,0.03152235,0.27443825,1.47418315,0.68021234,1.23213456,1.93476998,0.02878866,1.25449116
-2.62631316,4.20857665,0.03222330,0.27670820,1.51814595,0.69442551,1.25045305,1.96244675,0.02874665,1.27299647
-2.62031016,4.26967356,0.03287740,0.27916742,1.56053358,0.70812083,1.26813048,1.98974207,0.02879939,1.29254360
-2.61430715,4.32930127,0.03348199,0.28177930,1.60067564,0.72110118,1.28487398,2.01625396,0.02894636,1.31274366
-2.60830415,4.38651312,0.03403587,0.28451010,1.63792300,0.73319244,1.30040312,2.04159048,0.02918553,1.33318807
-2.60230115,4.44041791,0.03453927,0.28733078,1.67166566,0.74424890,1.31446010,2.06538286,0.02951356,1.35346394
-2.59629815,4.49021042,0.03499385,0.29021854,1.70134927,0.75415754,1.32681887,2.08729775,0.02992603,1.37316907
-2.59029515,4.53519807,0.03540258,0.29315779,1.72648964,0.76284094,1.33729291,2.10704813,0.03041768,1.39192583
-2.58429215,4.57482292,0.03576955,0.29614077,1.74668500,0.77025889,1.34574130,2.12440256,0.03098263,1.40939364
-2.57828914,4.60867862,0.03609980,0.29916757,1.76162555,0.77640856,1.35207288,2.13919270,0.03161457,1.42527952
-2.57228614,4.63652182,0.03639899,0.30224578,1.77110025,0.78132335,1.35624850,2.15131877,0.03230694,1.43934643
-2.56628314,4.65827817,0.03667319,0.30538959,1.77500077,0.78507068,1.35828113,2.16075302,0.03305311,1.45141947
-2.56028014,4.67404312,0.03692851,0.30861860,1.77332270,0.78774876,1.35823407,2.16754120,0.03384651,1.46138962
-2.55427714,4.68407783,0.03717079,0.31195639,1.76616421,0.78948258,1.35621725,2.17180208,0.03468074,1.46921536
-2.54827414,4.68880083,0.03740536,0.31542879,1.75372233,0.79041949,1.35238194,2.17372516,0.03554969,1.47492221
-2.54227114,4.68877586,0.03763673,0.31906218,1.73628723,0.79072444,1.34691407,2.17356663,0.03644761,1.47860029
-2.53626813,4.68469667,0.03786841,0.32288173,1.71423469,0.79057520,1.34002652,2.17164396,0.03736921,1.48040037
-2.53026513,4.67736931,0.03810271,0.32690984,1.68801719,0.79015774,1.33195073,2.16832903,0.03830971,1.48052837
-2.52426213,4.66769254,0.03834066,0.33116470,1.65815371,0.78966185,1.32292801,2.16404020,0.03926491,1.47923874
-2.51825913,4.65663678,0.03858199,0.33565921,1.62521872,0.78927721,1.31320091,2.15923333,0.04023123,1.47682690
-2.51225613,4.64522220,0.03882513,0.34040011,1.58983040,0.78918995,1.30300493,2.15439213,0.04120578,1.47362081
-2.50625313,4.63449616,0.03906733,0.34538751,1.55263843,0.78957962,1.29256110,2.15001774,0.04218632,1.46997202
-2.50025013,4.62551034,0.03930483,0.35061475,1.51431139,0.79061677,1.28206946,2.14661791,0.04317129,1.46624621
-2.49424712,4.61929787,0.03953304,0.35606849,1.47552403,0.79246081,1.27170372,2.14469585,0.04415977,1.46281339
-2.48824412,4.61685048,0.03974679,0.36172911,1.43694463,0.79525831,1.26160738,2.14473881,0.04515142,1.46003791
-2.48224112,4.61909599,0.03994064,0.36757122,1.39922236,0.79914149,1.25189115,2.14720669,0.04614633,1.45826839
-2.47623812,4.62687621,0.04010906,0.37356435,1.36297512,0.80422691,1.24263182,2.15252067,0.04714494,1.45782774
-2.47023512,4.64092556,0.04024680,0.37967360,1.32877775,0.81061410,1.23387249,2.16105222,0.04814779,1.45900332
-2.46423212,4.66185052,0.04034906,0.38586026,1.29715111,0.81838421,1.22562392,2.17311242,0.04915536,1.46203757
-2.45822911,4.69011035,0.04041173,0.39208234,1.26855189,0.82759846,1.21786705,2.18894201,0.05016778,1.46711928
-2.45222611,4.72599942,0.04043151,0.39829494,1.24336366,0.83829643,1.21055619,2.20870235,0.05118460,1.47437567
-2.44622311,4.76963160,0.04040608,0.40445041,1.22188926,0.85049412,1.20362291,2.23246748,0.05220449,1.48386561
-2.44022011,4.82092729,0.04033408,0.41049845,1.20434467,0.86418182,1.19698029,2.26021761,0.05322503,1.49557427
-2.43421711,4.87960370,0.04021517,0.41638595,1.19085469,0.87932187,1.19052725,2.29183433,0.05424245,1.50940941
-2.42821411,4.94516890,0.04004990,0.42205682,1.18145049,0.89584633,1.18415293,2.32709782,0.05525143,1.52519959
-2.42221111,5.01692040,0.03983966,0.42745182,1.17606922,0.91365489,1.17774081,2.36568630,0.05624502,1.54269460
-2.41620810,5.09394875,0.03958649,0.43250844,1.17455569,0.93261288,1.17117255,2.40717804,0.05721454,1.56156816
-2.41020510,5.17514673,0.03929296,0.43716093,1.17666624,0.95255001,1.16433142,2.45105603,0.05814963,1.58142314
-2.40420210,5.25922443,0.03896198,0.44134056,1.18207471,0.97325959,1.15710529,2.49671552,0.05903838,1.60179926
-2.39819910,5.34473062,0.03859661,0.44497631,1.19038049,0.99449888,1.14938920,2.54347443,0.05986751,1.62218322
-2.39219610,5.43008016,0.03819994,0.44799575,1.20111844,1.01599053,1.14108755,2.59058662,0.06062269,1.64202118
-2.38619310,5.51358750,0.03777495,0.45032648,1.21377060,1.03742533,1.13211591,2.63725786,0.06128894,1.66073322
-2.38019010,5.59350568,0.03732444,0.45189785,1.22777931,1.05846657,1.12240265,2.68266423,0.06185102,1.67772953
-2.37418709,5.66807015,0.03685094,0.45264312,1.24256165,1.07875586,1.11189029,2.72597262,0.06229403,1.69242786
-2.36818409,5.73554635,0.03635680,0.45250186,1.25752460,1.09792069,1.10053687,2.76636282,0.06260384,1.70427160
-2.36218109,5.79427999,0.03584414,0.45142258,1.27208086,1.11558337,1.08831720,2.80305071,0.06276773,1.71274800
-2.35617809,5.84274842,0.03531500,0.44936548,1.28566468,1.13137147,1.07522414,2.83531186,0.06277486,1.71740582
-2.35017509,5.87961160,0.03477143,0.44630507,1.29774743,1.14492932,1.06126999,2.86250485,0.06261680,1.71787183
-2.34417209,5.90376083,0.03421562,0.44223273,1.30785241,1.15593019,1.04648782,2.88409357,0.06228796,1.71386532
-2.33816908,5.91436360,0.03365006,0.43715891,1.31556858,1.16408898,1.03093293,2.89966783,0.06178594,1.70521020
-2.33216608,5.91090263,0.03307767,0.43111483,1.32056263,1.16917451,1.01468415,2.90896139,0.06111176,1.69184409
-2.32616308,5.89320744,0.03250191,0.42415376,1.32258914,1.17102130,0.99784507,2.91186674,0.06027006,1.67382387
-2.32016008,5.86147694,0.03192690,0.41635155,1.32149844,1.16953993,0.98054495,2.90844611,0.05926907,1.65132746
-2.31415708,5.81629169,0.03135746,0.40780646,1.31724180,1.16472565,0.96293930,2.89893779,0.05812055,1.62465162
-2.30815408,5.75861476,0.03079913,0.39863834,1.30987380,1.15666457,0.94520985,2.88375768,0.05683954,1.59420573
-2.30215108,5.68978045,0.03025809,0.38898691,1.29955167,1.14553712,0.92756386,2.86349528,0.05544402,1.56050170
-2.29614807,5.61147081,0.02974111,0.37900941,1.28653157,1.13161838,0.91023253,2.83890428,0.05395449,1.52414028
-2.29014507,5.52567973,0.02925536,0.36887757,1.27116173,1.11527494,0.89346853,2.81088739,0.05239343,1.48579421
-2.28414207,5.43466554,0.02880826,0.35877386,1.25387269,1.09695846,0.87754233,2.78047571,0.05078470,1.44618883
-2.27813907,5.34089297,0.02840717,0.34888739,1.23516484,1.07719576,0.86273750,2.74880284,0.04915286,1.40608076
-2.27213607,5.24696602,0.02805919,0.33940925,1.21559354,1.05657575,0.84934478,2.71707446,0.04752257,1.36623545
-2.26613307,5.15555376,0.02777078,0.33052774,1.19575229,1.03573360,0.83765514,2.68653378,0.04591783,1.32740442
-2.26013007,5.06931115,0.02754756,0.32242330,1.17625448,1.01533268,0.82795180,2.65842421,0.04436140,1.29030298
-2.25412706,4.99079769,0.02739391,0.31526363,1.15771421,0.99604469,0.82050159,2.63395003,0.04287417,1.25558927
-2.24812406,4.92239647,0.02731277,0.30919884,1.14072698,0.97852908,0.81554565,2.61423652,0.04147461,1.22384531
-2.24212106,4.86623674,0.02730534,0.30435707,1.12585068,0.96341203,0.81329008,2.60029097,0.04017834,1.19556080
-2.23611806,4.82412267,0.02737094,0.30084041,1.11358772,0.95126632,0.81389673,2.59296593,0.03899777,1.17112019
-2.23011506,4.79747124,0.02750681,0.29872156,1.10436880,0.94259235,0.81747455,2.59292628,0.03794188,1.15079337
-2.22411206,4.78726163,0.02770808,0.29804114,1.09853906,0.93780145,0.82407206,2.60062151,0.03701607,1.13473043
-2.21810905,4.79399833,0.02796776,0.29880588,1.09634686,0.93720188,0.83367119,2.61626442,0.03622218,1.12296040
-2.21210605,4.81768957,0.02827682,0.30098766,1.09793585,0.94098817,0.84618297,2.63981747,0.03555859,1.11539414
-2.20610305,4.85784222,0.02862436,0.30452356,1.10334048,0.94923407,0.86144538,2.67098744,0.03502049,1.11183106
-2.20010005,4.91347351,0.02899782,0.30931686,1.11248505,0.96188959,0.87922364,2.70922896,0.03460013,1.11196948
-2.19409705,4.98313948,0.02938332,0.31523904,1.12518657,0.97878197,0.89921295,2.75375699,0.03428732,1.11541998
-2.18809405,5.06497916,0.02976600,0.32213272,1.14116096,0.99962073,0.92104396,2.80356806,0.03406987,1.12172153
-2.18209105,5.15677295,0.03013045,0.32981540,1.16003272,1.02400643,0.94429060,2.85746947,0.03393413,1.13035939
-2.17608804,5.25601310,0.03046117,0.33808398,1.18134741,1.05144291,0.96848031,2.91411554,0.03386555,1.14078446
-2.17008504,5.35998362,0.03074299,0.34671987,1.20458659,1.08135248,0.99310612,2.97204954,0.03384927,1.15243307
-2.16408204,5.46584661,0.03096160,0.35549455,1.22918474,1.11309348,1.01764040,3.02974962,0.03387070,1.16474673
-2.15807904,5.57073170,0.03110397,0.36417540,1.25454738,1.14597964,1.04154951,3.08567701,0.03391599,1.17719098
-2.15207604,5.67182528,0.03115876,0.37253151,1.28006985,1.17930049,1.06430897,3.13832457,0.03397256,1.18927278
-2.14607304,5.76645621,0.03111668,0.38033952,1.30515606,1.21234207,1.08541846,3.18626379,0.03402948,1.20055588
-2.14007004,5.85217484,0.03097079,0.38738903,1.32923652,1.24440740,1.10441619,3.22818847,0.03407782,1.21067350
-2.13406703,5.92682258,0.03071674,0.39348759,1.35178510,1.27483587,1.12089183,3.26295338,0.03411087,1.21933819
-2.12806403,5.98858975,0.03035284,0.39846510,1.37233390,1.30302101,1.13449777,3.28960658,0.03412427,1.22634837
-2.12206103,6.03605977,0.02988019,0.40217739,1.39048579,1.32842607,1.14495818,3.30741432,0.03411608,1.23159137
-2.11605803,6.06823859,0.02930253,0.40450913,1.40592418,1.35059704,1.15207547,3.31587781,0.03408667,1.23504315
-2.11005503,6.08456868,0.02862621,0.40537565,1.41841978,1.36917258,1.15573414,3.31474139,0.03403860,1.23676451
-2.10405203,6.08492761,0.02785989,0.40472413,1.42783415,1.38389075,1.15590170,3.30399226,0.03397634,1.23689410
-2.09804902,6.06961185,0.02701434,0.40253364,1.43411992,1.39459237,1.15262695,3.28385198,0.03390595,1.23563854
-2.09204602,6.03930688,0.02610203,0.39881458,1.43731778,1.40122093,1.14603549,3.25476037,0.03383470,1.23326002
-2.08604302,5.99504517,0.02513685,0.39360717,1.43755042,1.40381925,1.13632296,3.21735292,0.03377063,1.23006187
-2.08004002,5.93815410,0.02413363,0.38697934,1.43501351,1.40252298,1.12374610,3.17243244,0.03372206,1.22637269
-2.07403702,5.87019602,0.02310779,0.37902404,1.42996434,1.39755130,1.10861215,3.12093664,0.03369714,1.22252956
-2.06803402,5.79290293,0.02207496,0.36985603,1.42270834,1.38919524,1.09126713,3.06390263,0.03370336,1.21886115
-2.06203102,5.70810843,0.02105056,0.35960836,1.41358416,1.37780409,1.07208314,3.00243002,0.03374709,1.21567118
-2.05602801,5.61767936,0.02004954,0.34842858,1.40294781,1.36377042,1.05144560,2.93764374,0.03383321,1.21322307
-2.05002501,5.52344994,0.01908601,0.33647485,1.39115659,1.34751430,1.02974053,2.87065813,0.03396477,1.21172627
-2.04402201,5.42716052,0.01817306,0.32391199,1.37855339,1.32946739,1.00734259,2.80254342,0.03414273,1.21132495
-2.03801901,5.33040332,0.01732253,0.31090773,1.36545207,1.31005748,0.98460420,2.73429574,0.03436579,1.21208942
-2.03201601,5.23457679,0.01654491,0.29762898,1.35212452,1.28969403,0.96184606,2.66681155,0.03463033,1.21401079
-2.02601301,5.14085036,0.01584918,0.28423853,1.33879001,1.26875537,0.93934957,2.60086733,0.03493048,1.21699910
-2.02001001,5.05014045,0.01524286,0.27089196,1.32560730,1.24757786,0.91735121,2.53710509,0.03525825,1.22088496
-2.01400700,4.96309844,0.01473193,0.25773503,1.31266983,1.22644756,0.89603915,2.47602393,0.03560380,1.22542487
-2.00800400,4.88011082,0.01432088,0.24490147,1.30000435,1.20559450,0.87555207,2.41797790,0.03595581,1.23030991
-2.00200100,4.80131094,0.01401276,0.23251124,1.28757286,1.18518983,0.85598033,2.36317985,0.03630190,1.23517749
-1.99599800,4.72660168,0.01380923,0.22066926,1.27527804,1.16534571,0.83736917,2.31171104,0.03662919,1.23962576
-1.98999500,4.65568763,0.01371067,0.20946472,1.26297162,1.14611793,0.81972387,2.26353577,0.03692478,1.24322999
-1.98399200,4.58811483,0.01371621,0.19897066,1.25046551,1.12751088,0.80301656,2.21852025,0.03717639,1.24556025
-1.97798899,4.52331621,0.01382382,0.18924423,1.23754491,1.10948456,0.78719415,2.17645467,0.03737291,1.24619957
-1.97198599,4.46066001,0.01403039,0.18032712,1.22398296,1.09196317,0.77218720,2.13707725,0.03750493,1.24476180
-1.96598299,4.39949890,0.01433175,0.17224641,1.20955582,1.07484471,0.75791900,2.10009917,0.03756521,1.24090820
-1.95997999,4.33921705,0.01472277,0.16501573,1.19405774,1.05801104,0.74431454,2.06522884,0.03754906,1.23436222
-1.95397699,4.27927276,0.01519734,0.15863649,1.17731500,1.04133786,0.73130872,2.03219453,0.03745462,1.22492149
-1.94797399,4.21923459,0.01574849,0.15309931,1.15919821,1.02470405,0.71885358,2.00076393,0.03728301,1.21246665
-1.94197099,4.15880897,0.01636834,0.14838544,1.13963209,1.00799997,0.70692382,1.97075994,0.03703831,1.19696651
-1.93596798,4.09785813,0.01704819,0.14446814,1.11860243,0.99113419,0.69552071,1.94207164,0.03672748,1.17847941
-1.92996498,4.03640762,0.01777857,0.14131401,1.09615971,0.97403856,0.68467382,1.91466025,0.03636001,1.15715060
-1.92396198,3.97464319,0.01854927,0.13888414,1.07241932,0.95667137,0.67444068,1.88855958,0.03594759,1.13320599
-1.91795898,3.91289762,0.01934943,0.13713511,1.04755839,0.93901855,0.66490445,1.86387141,0.03550355,1.10694251
-1.91195598,3.85162840,0.02016766,0.13601979,1.02180937,0.92109309,0.65616956,1.84075595,0.03504228,1.07871567
-1.90595298,3.79138811,0.02099210,0.13548799,0.99545095,0.90293273,0.64835584,1.81941838,0.03457860,1.04892495
-1.89994997,3.73278921,0.02181060,0.13548694,0.96879672,0.88459643,0.64159123,1.80009211,0.03412704,1.01799787
-1.89394697,3.67646571,0.02261087,0.13596159,0.94218220,0.86615968,0.63600386,1.78302020,0.03370120,0.98637346
-1.88794397,3.62303399,0.02338062,0.13685495,0.91595111,0.84770932,0.63171358,1.76843586,0.03331313,0.95448592
-1.88194097,3.57305535,0.02410784,0.13810825,0.89044157,0.82933806,0.62882382,1.75654350,0.03297280,0.92274945
-1.87593797,3.52700223,0.02478091,0.13966122,0.86597279,0.81113918,0.62741400,1.74750143,0.03268762,0.89154468
-1.86993497,3.48523034,0.02538887,0.14145240,0.84283323,0.79320177,0.62753303,1.74140717,0.03246216,0.86120738
-1.86393197,3.44795798,0.02592165,0.14341954,0.82127037,0.77560665,0.62919429,1.73828645,0.03229796,0.83201997
-1.85792896,3.41525366,0.02637023,0.14550020,0.80148292,0.75842341,0.63237235,1.73808621,0.03219354,0.80420581
-1.85192596,3.38703256,0.02672688,0.14763239,0.78361537,0.74170848,0.63700154,1.74067227,0.03214447,0.77792667
-1.84592296,3.36306170,0.02698536,0.14975555,0.76775529,0.72550436,0.64297653,1.74583145,0.03214366,0.75328299
-1.83991996,3.34297326,0.02714102,0.15181150,0.75393311,0.70984003,0.65015485,1.75327805,0.03218174,0.73031693
-1.83391696,3.32628510,0.02719099,0.15374562,0.74212439,0.69473236,0.65836111,1.76266427,0.03224756,0.70901776
-1.82791396,3.31242709,0.02713425,0.15550813,0.73225422,0.68018831,0.66739285,1.77359375,0.03232871,0.68932904
-1.82191096,3.30077157,0.02697167,0.15705531,0.72420333,0.66620797,0.67702756,1.78563759,0.03241217,0.67115732
-1.81590795,3.29066623,0.02670606,0.15835080,0.71781558,0.65278784,0.68703060,1.79835173,0.03248489,0.65438151
-1.80990495,3.28146767,0.02634210,0.15936680,0.71290634,0.63992453,0.69716365,1.81129504,0.03253444,0.63886271
-1.80390195,3.27257383,0.02588631,0.16008504,0.70927132,0.62761835,0.70719322,1.82404694,0.03254951,0.62445371
-1.79789895,3.26345391,0.02534689,0.16049769,0.70669541,0.61587675,0.71689900,1.83622391,0.03252047,0.61100799
-1.79189595,3.25367451,0.02473358,0.16060795,0.70496119,0.60471742,0.72608155,1.84749425,0.03243973,0.59838764
-1.78589295,3.24292101,0.02405751,0.16043035,0.70385684,0.59417096,0.73456927,1.85759036,0.03230208,0.58647009
-1.77988994,3.23101354,0.02333090,0.15999077,0.70318313,0.58428289,0.74222413,1.86631849,0.03210488,0.57515347
-1.77388694,3.21791739,0.02256688,0.15932617,0.70275941,0.57511518,0.74894633,1.87356550,0.03184814,0.56436037
-1.76788394,3.20374766,0.02177919,0.15848391,0.70242854,0.56674698,0.75467748,1.87930278,0.03153453,0.55404019
-1.76188094,3.18876857,0.02098194,0.15752087,0.70206055,0.55927484,0.75940246,1.88358743,0.03116926,0.54417007
-1.75587794,3.17338767,0.02018928,0.15650220,0.70155524,0.55281222,0.76314984,1.88656082,0.03075986,0.53475444
-1.74987494,3.15814568,0.01941517,0.15549988,0.70084373,0.54748842,0.76599090,1.88844490,0.03031592,0.52582343
